"NetC","ARPA Puglia","","","","","","","","","","","","","","",""
"Stat","Caldarola","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE,CH4
25/11/2011 1.00,"2,98904334","65,55031968","102,16139128","1,16309523","19,26506064","41,29999161","2,240451","1304,71957"
25/11/2011 2.00,"3,19132261","61,6709864","93,72583848","1,14156952","23,812719","41,29999161","2,149938","1302,36169"
25/11/2011 3.00,"3,12088621","53,66050944","78,6939048","1,06079774","32,5120761","41,29999161","2,1545145","1370,30019"
25/11/2011 4.00,"2,81746629","50,96481888","72,0520948","1,0487132","36,26911995","41,29999161","1,9989135","1324,78066"
25/11/2011 5.00,"2,90415842","52,77924952","73,76283768","1,03990463","30,965991","41,29999161","2,0080665","1363,33925"
25/11/2011 6.00,"3,00891044","57,70857672","81,3553132","1,08686578","25,92640155","41,29999161","1,9277235","1333,66779"
25/11/2011 7.00,"3,01794038","64,49774456","94,61298736","1,14070043","22,4571963","41,29999161","2,255706","1305,6785"
25/11/2011 8.00,"3,07754065","75,63478128","138,9007772","1,32337243","13,89976151","41,29999161","2,2135005","1306,16409"
25/11/2011 9.00,"4,1810487","92,18264416","202,0282296","1,67702333","14,03220756","41,29999161","2,8389555","1351,67382"
25/11/2011 10.00,"4,11964224","86,12158504","179,60115792","1,60968167","19,45832228","41,29999161","4,23631452","1386,94745"
25/11/2011 11.00,"3,83067085","88,91981616","187,63069752","1,42610213","21,065205","41,29999161","3,0982905","1290,0475"
25/11/2011 12.00,"3,45681453","87,31174768","162,44086232","1,29931868","23,84110785","41,29999161","2,8043775","1284,94317"
25/11/2011 13.00,"3,66812475","91,27153792","178,0149436","1,34477814","23,3505174","41,29999161","2,55267","1264,59053"
25/11/2011 14.00,"4,01669642","98,60841728","202,8052664","1,44391498","23,38026285","41,29999161","2,8959075","1263,41453"
25/11/2011 15.00,"3,74397973","85,69069672","165,28123392","1,32897958","28,65364635","41,29999161","3,042864","1272,84605"
25/11/2011 16.00,"3,22563822","86,82632912","155,63693384","1,26073038","26,67915495","41,29999161","2,317743","1261,41239"
25/11/2011 17.00,"3,14978324","96,56167864","173,77644112","1,32017218","17,59870896","41,29999161","2,4372405","1269,70368"
25/11/2011 18.00,"3,56698512","92,3747428","162,6444712","1,3234901","19,72455303","41,29999161","2,633013","1291,29651"
25/11/2011 19.00,"3,69340941","91,38836112","163,75991288","1,38636864","17,43518081","41,29999161","2,3701185","1363,39903"
25/11/2011 20.00,"3,27440236","88,24619944","154,04815744","1,42306032","17,49735698","41,29999161","2,6416575","1336,21432"
25/11/2011 21.00,"3,61213687","92,2125096","174,7608152","1,46725692","11,97258153","41,29999161","2,707254","1321,02089"
25/11/2011 22.00,"3,26898378","87,90616936","151,28816632","1,43001187","13,79029586","41,29999161","2,7881055","1345,64927"
25/11/2011 23.00,"3,54711803","75,94758448","118,8378744","1,27099869","19,33939235","41,29999161","2,268927","1307,33911"
26/11/2011 0.00,"2,70549052","68,91050672","104,47776016","1,14725589","22,47612885","41,29999161","2,021796","1301,84719"
26/11/2011 1.00,,"70,12531504","108,74612808","1,13019446","21,8071455",37,"1,988235","1329,62627"
26/11/2011 2.00,"3,40805141",,,"1,08564137","27,8062701",37,"1,926198","1344,68299"
26/11/2011 3.00,"2,89332127","66,36278584","89,09826312",,"33,0026466",37,"1,783818","1405,33519"
26/11/2011 4.00,"2,95653392","57,1608652","77,44882952","1,01924802","35,55419175",37,"1,736019","1307,59489"
26/11/2011 5.00,"2,96556386","54,22898528","73,04818944","1,00147478",,37,"2,017728","1302,91931"
26/11/2011 6.00,"3,14797705","59,63201048","81,94671392","0,9985914","31,87281825",37,"1,90179","1313,94431"
26/11/2011 7.00,"3,31955411","63,62168528","88,29283312","1,11253889","29,4983094",37,"1,9490805","1365,3213"
26/11/2011 8.00,"3,71688889","71,05848576","103,6866128","1,1535364","24,7235961",37,"1,851957","1339,14697"
26/11/2011 9.00,"3,82705948","84,06446424","146,20794408","1,30694127","20,78680275",37,"2,1301065","1300,95392"
26/11/2011 10.00,"3,50377247","86,5148452","146,17033504","1,32487295","25,9020825",37,"2,858787","1313,78849"
26/11/2011 11.00,"3,23466817","84,76530784","145,7552972","1,30472894","33,07293045",37,"2,622843","1269,82667"
26/11/2011 12.00,"3,22563822","77,75809552","128,38231072","1,20314443","44,15084625",37,"2,1860415","1255,17861"
26/11/2011 13.00,"3,40805141","80,61341896","127,6793448","1,24125857","48,57687345",37,"2,148921","1250,33006"
26/11/2011 14.00,"3,50557866","87,59986696","143,61917256","1,29477634","44,3738274",37,"2,223162","1255,67008"
26/11/2011 15.00,"3,43152987","74,63541712","108,57622776","1,13829121","52,34339355",37,"2,1504465","1253,04662"
26/11/2011 16.00,"3,15520182","68,05261144","93,45477424","0,99021855","61,55766015",37,"1,4893965","1208,17438"
26/11/2011 17.00,"3,14617086","77,43104792","104,92524464","1,01541633","49,81481085",37,"1,1537865","1241,41402"
26/11/2011 18.00,"3,69340941","79,62315592","109,36347464","1,0501345","45,70367445",37,"1,4029515","1242,96732"
26/11/2011 19.00,"3,25995384","83,9061124","119,35405704","1,08726072","38,76662055",37,"1,385154","1205,59796"
26/11/2011 20.00,"3,40082664","88,6887892","129,46918712","1,08449617","35,59608675",37,"1,443123","1208,98484"
26/11/2011 21.00,"3,20215976","88,7744468","140,14069008","1,25030363","21,77337015",37,"1,7863605","1314,131"
26/11/2011 22.00,"3,16603796","81,64913024","130,6066168","1,2654696","25,3858164",37,"2,0812905","1290,55612"
26/11/2011 23.00,"3,4116638","74,81453328","107,39076864","1,17715561","28,4401215",37,"1,628217","1349,65061"
27/11/2011 0.00,"3,0504498","72,17855448","105,28189","1,06684176","29,4172326",37,"1,409562","1335,12848"
27/11/2011 1.00,"2,65672639","69,59318632","97,21084088","1,04164281","28,46579715","44,40000153","1,4385465","1329,16077"
27/11/2011 2.00,"3,24550532","66,96628952","93,20577448","1,00917659","30,78490485","44,40000153","1,3439655","1339,37286"
27/11/2011 3.00,"2,82288487","62,36404816","86,00365288","0,96545414","35,51500995","44,40000153","1,192941","1327,60306"
27/11/2011 4.00,"2,88067894","53,7474672","71,80051384","0,94092623","45,7496193","44,40000153","1,110564","1297,22747"
27/11/2011 5.00,"3,27801372","52,01869416","68,65144984","0,9187691","50,8486797","44,40000153","1,063782","1288,48685"
27/11/2011 6.00,"3,1226924","52,63129896","67,02116392","0,91430598","46,86863475","44,40000153","0,98928675","1298,40641"
27/11/2011 7.00,"2,85720048","57,99539584","74,83151184","0,99507543","38,0084607","44,40000153","1,01633895","1346,23041"
27/11/2011 8.00,"2,94027921","60,27576176","78,574596","1,06565696","35,748804","44,40000153","1,111581","1345,38026"
27/11/2011 9.00,"3,02516515","57,7215592","79,29700696","1,03109723","37,75032765","44,40000153","1,2331125","1362,25047"
27/11/2011 10.00,"3,39721426","55,7345132","79,57327184","1,0551906","46,08208605","44,40000153","1,552959","1304,44664"
27/11/2011 11.00,"3,2653714","60,31469008","88,74936136","1,09606928","51,91227405","44,40000153","1,594656","1312,65659"
27/11/2011 12.00,"3,27801372","62,91824136","90,05281","1,04282762","63,764589","44,40000153","1,472616","1265,72537"
27/11/2011 13.00,"3,48029401","69,90208904","98,84630832","1,08058643","64,4903301","44,40000153","1,30176","1258,44593"
27/11/2011 14.00,"3,24008674","74,6574816","108,43615464","1,08572059","65,7147414","44,40000153","1,3785435","1249,85819"
27/11/2011 15.00,"3,49654872","67,81122144","91,19157808","0,96809986","75,82230915","44,40000153","1,238706","1242,05151"
27/11/2011 16.00,"3,76926439","64,9065684","83,10362688","0,91612222","78,6833586","44,40000153","0,90467235","1240,15815"
27/11/2011 17.00,"3,52002718","76,96771296","95,5247628","0,96395362","58,5303873","44,40000153","0,93070755","1248,88799"
27/11/2011 18.00,"3,72772502","109,43779408","164,57050528","1,19982651","17,12299922","44,40000153","1,23845175","1258,22004"
27/11/2011 19.00,"4,74273577","132,17002096","307,0350784","1,68808267","10,06297352","44,40000153","2,362491","1374,91599"
27/11/2011 20.00,"5,0949188","129,56004536","353,9402624","2,0163389","10,24271105","44,40000153","3,980538","1381,52805"
27/11/2011 21.00,"4,40861262","111,86092904","270,8757168","1,6817241","9,16830579","44,40000153","4,1407155","1331,28982"
27/11/2011 22.00,"4,26593363","101,43519456","227,6706352","1,54640819","8,93991021","44,40000153","2,9304855","1301,59435"
27/11/2011 23.00,"4,20452717","94,76543112","195,74578","1,45359264","8,84801054","44,40000153","2,7260685","1303,5274"
28/11/2011 0.00,"3,75842825","82,15009336","144,86556712","1,31894776","9,17371224","44,40000153","2,467242","1291,71791"
28/11/2011 1.00,,"74,13055352","117,434562","1,15894666","10,61030576","53,29999161","1,777716","1280,56012"
28/11/2011 2.00,"3,47668162",,,"1,16139666","10,03594326","53,29999161","1,8046665","1276,2099"
28/11/2011 3.00,"3,87221021","77,78536064","101,55050728",,"15,03634094","53,29999161","1,299726","1272,21444"
28/11/2011 4.00,"3,81983471","65,67102424","88,6949076","0,99412829","14,1295077","53,29999161","1,236672","1290,87462"
28/11/2011 5.00,"3,16242557","60,67680376","84,83637688","0,9865453",,"53,29999161","1,39329","1298,0247"
28/11/2011 6.00,"3,76023444","63,53472752","106,14959384","1,00846478","8,52230883","53,29999161","1,2005685","1304,08208"
28/11/2011 7.00,"4,26773982","67,34916752","150,27652712","1,11562031","8,42770593","53,29999161","1,2615885","1307,6777"
28/11/2011 8.00,"4,8258145","82,5991648","229,2348424","1,40532785","8,94126083","53,29999161","1,793988","1300,13366"
28/11/2011 9.00,"6,34833062","110,13863768","410,6543888","2,24502374","10,22919692","53,29999161","3,8183265","1320,67642"
28/11/2011 10.00,"5,97628049","120,52552032","350,2126272","2,18874142","12,59560208","53,29999161","5,3367075","1322,13417"
28/11/2011 11.00,"4,99558536","113,50928336","249,0942128","1,52350079","21,065205","53,29999161","3,460851","1321,75834"
28/11/2011 12.00,"4,45918295","88,2228348","154,3334852","1,28320323","43,16156565","53,29999161","2,3202855","1278,41098"
28/11/2011 13.00,"4,69216544","92,02431144","160,2593468","1,24734104","45,59554545","53,29999161","1,8606015","1263,75018"
28/11/2011 14.00,"4,63978994","95,14698984","155,30359576","1,2663783","43,57512915","53,29999161","1,8900945","1268,25916"
28/11/2011 15.00,"4,2857997","89,82312144","136,45077864","1,14595342","52,15554435","53,29999161","2,2196025","1263,1857"
28/11/2011 16.00,"4,30024924","93,27416672","136,5065708","1,14145069","48,40929345","53,29999161","1,376001","1253,67088"
28/11/2011 17.00,"4,48266243","111,89471408","183,6956868","1,40552474","27,7346496","53,29999161","1,9429785","1268,77464"
28/11/2011 18.00,"4,69397164","123,89218904","209,8270864","1,50884742","14,37141941","53,29999161","2,5430085","1317,90988"
28/11/2011 19.00,"4,87096625","134,90595912","288,8957432","1,77734497","8,90612289","53,29999161","2,7728505","1379,85029"
28/11/2011 20.00,"5,28816812","130,9513504","304,9431592","1,9990002","8,72908061","53,29999161","3,951045","1375,78623"
28/11/2011 21.00,"5,43987808","125,94160448","325,037132","2,13755365","8,76692376","53,29999161","3,9495195","1365,39872"
28/11/2011 22.00,"4,89263954","120,42429904","295,0940648","1,91617569","8,56285322","53,29999161","4,262247","1394,8242"
28/11/2011 23.00,"4,60005575","107,81936256","242,98652","1,83516858","8,42229948","53,29999161","3,576789","1381,38546"
29/11/2011 0.00,"3,78732529","92,34229616","148,07556656","1,30129335","18,36634107","53,29999161","2,830311","1386,16688"
29/11/2011 1.00,"3,52183337","65,18950616","92,77777328","1,07012007","46,619958","58,5","1,482786","1381,80686"
29/11/2011 2.00,"3,21841346","64,07463808","84,5731136","1,00605672","39,3491007","58,5","1,1232765","1364,57503"
29/11/2011 3.00,"2,99626709","56,56904384","73,28554512","0,93812208","43,40212275","58,5","1,0450692","1411,62532"
29/11/2011 4.00,"3,42249993","50,99338416","65,05362032","0,9016669","51,6649539","58,5","0,83988945","1354,34334"
29/11/2011 5.00,"3,37192961","50,46125544","64,05756392","0,88721158","51,2865423","58,5","0,7512579","1320,23493"
29/11/2011 6.00,"3,43333607","58,8571916","78,04801208","0,93306714","31,97013435","58,5","0,8372961","1320,17466"
29/11/2011 7.00,"3,8216409","80,75230664","124,23587104","1,27289531","10,3751571","58,5","1,2187728","1288,68285"
29/11/2011 8.00,"5,00280911","95,86211608","236,2918432","1,69049306","8,55609416","58,5","2,0802735","1303,66068"
29/11/2011 9.00,"5,45613279","117,45087136","327,8074288","2,4060512","9,85214591","58,5","3,415086","1365,28553"
29/11/2011 10.00,"5,06602176","121,72610336","309,2814872","2,00559527","12,05637552","58,5","4,502259","1393,28756"
29/11/2011 11.00,"4,4140312","115,02001192","240,8284456","1,63345932","18,74474868","58,5","3,6891675","1448,96185"
29/11/2011 12.00,"4,15034547","111,57154784","215,5762792","1,42515499","22,2477213","58,5","2,6538615","1356,33274"
29/11/2011 13.00,"3,66812475","105,7349384","189,65659536","1,37925981","34,3959945","58,5","2,506905","1287,88954"
29/11/2011 14.00,"4,04017488","111,2704652","201,277196","1,413265","34,49736045","58,5","2,0558655","1282,1536"
29/11/2011 15.00,"3,98057461","100,10874456","160,66792208","1,27696349","44,1967911","58,5","2,194686","1267,1498"
29/11/2011 16.00,"3,50196628","98,93808432","148,069104","1,19488924","47,6822157","58,5","1,8067005","1261,32223"
29/11/2011 17.00,"4,07810186","118,11020544","193,0026336","1,39284604","26,7602517","58,5","1,90179","1277,35209"
29/11/2011 18.00,"4,39958268","127,47825976","220,589352","1,44561355","15,2120346","58,5","2,3752035","1280,70271"
29/11/2011 19.00,"4,43389829","136,79820816","275,1140472","1,78437575","9,96161355","58,5","2,6619975","1332,72454"
29/11/2011 20.00,"4,56574116","134,85531024","289,9551824","1,86542247","9,52914543","58,5","3,399831","1439,1888"
29/11/2011 21.00,"4,49530475","128,25826016","257,8850152","1,77157822","9,54536478","58,5","3,5111925","1414,12922"
29/11/2011 22.00,"4,12325463","117,13158648","201,7052928","1,58910427","9,88187739","58,5","3,3189795","1364,37511"
29/11/2011 23.00,"4,01489023","107,56110872","167,560032","1,43617356","10,13324939","58,5","2,7097965","1384,57634"
30/11/2011 0.00,"3,33400262","88,1190132","127,71565368","1,25500324","17,53249092","58,5","2,1667185","1325,96989"
30/11/2011 1.00,,"76,66139144","106,86552312","1,11664668","29,21180745","64,19998169","1,6460145","1352,7626"
30/11/2011 2.00,"3,50919104",,,"1,03919398","37,2002862","64,19998169","1,2829455","1366,80012"
30/11/2011 3.00,"2,9420854","76,65620992","99,3676916",,"30,1902552","64,19998169","1,0825965","1390,26818"
30/11/2011 4.00,"3,51822099","65,35694","84,82859504","1,01008529","25,3858164","64,19998169","1,1303955","1419,6182"
30/11/2011 5.00,"3,33219643","62,380912","81,89356032","0,99768387",,"64,19998169","1,1049705","1415,95251"
30/11/2011 6.00,"3,18048647","66,57044816","89,81547344","1,04152398","19,05558165","64,19998169","1,0543239","1373,73705"
30/11/2011 7.00,"3,53628189","88,40455128","155,85224416","1,18288275","9,30885753","64,19998169","1,3215915","1395,90759"
30/11/2011 8.00,"3,86318027","101,74920232","219,1274368","1,46611173","9,17776608","64,19998169","1,7365275","1422,70667"
30/11/2011 9.00,"5,20508939","118,8486772","277,640564","1,88193168","13,07807687","64,19998169","3,4501725","1448,86189"
30/11/2011 10.00,"4,26954601","105,68692808","211,5543872","1,70447422","21,96121935","64,19998169","4,1946165","1397,03949"
30/11/2011 11.00,"3,82705948","100,68890272","178,84109968","1,43763447","31,870125","64,19998169","2,7647145","1315,89745"
30/11/2011 12.00,"3,81260994","93,8413424","154,62789496","1,28774557","45,75231255","64,19998169","2,3263875","1301,47136"
30/11/2011 13.00,"3,55976137","90,81728496","143,1483808","1,25946636","54,4989711","64,19998169","1,878399","1310,25167"
30/11/2011 14.00,"3,9643199","96,82773344","157,83401304","1,32135698","55,12198965","64,19998169","1,8168705","1288,44422"
30/11/2011 15.00,"3,68618566","86,2942004","124,3993088","1,22715858","67,05943125","64,19998169","2,0629845","1276,73763"
30/11/2011 16.00,"3,14255949","84,41227616","118,40467256","1,1623438","63,35240205","64,19998169","1,457361","1277,37169"
30/11/2011 17.00,"3,69340941","108,18533848","162,3643632","1,36511904","39,45856635","64,19998169","1,8168705","1286,98941"
30/11/2011 18.00,"4,37971559","134,89425768","243,9920408","1,54676351","11,16440903","64,19998169","2,300454","1309,966"
30/11/2011 19.00,"5,14007055","136,28431992","322,0865336","2,07724277","9,22506753","64,19998169","2,9518425","1368,9914"
30/11/2011 20.00,"6,06839018","142,87752688","437,280136","2,26437788","9,53320127","64,19998169","4,82973402","1411,80123"
30/11/2011 21.00,"5,33693226","126,77091536","358,8701632","2,33266669","9,49536011","64,19998169","5,0529645","1404,77414"
30/11/2011 22.00,"4,27676976","112,39181496","241,0139096","1,86660727","8,91963702","64,19998169","4,575483","1385,68521"
30/11/2011 23.00,"3,5146086","96,47862136","159,53305448","1,41986239","11,66174856","64,19998169","2,821158","1379,31619"
01/12/2011 0.00,"3,81622233","86,57065648","132,75832424","1,28375661","17,72169074","64,19998169","2,042136","1358,40495"
01/12/2011 1.00,"3,49293633","79,68672992","113,92493304","1,13118238","26,0669493","68,69998169","1,546857","1399,45715"
01/12/2011 2.00,"3,04141884","69,41278912","92,88539976","1,06707826","34,91631045","68,69998169","1,2605715","1436,99654"
01/12/2011 3.00,"3,22021965","60,84941912","79,03112424","1,02481788","41,669565","68,69998169","1,1985345","1421,69433"
01/12/2011 4.00,"3,35748109","56,25625976","71,4814584","0,98895452","44,63196045","68,69998169","1,0500525","1430,0062"
01/12/2011 5.00,"3,6428401","55,1011632","69,810944","0,98733517","42,60883095","68,69998169","1,00677915","1420,94708"
01/12/2011 6.00,"3,44778458","59,79814416","76,18559024","0,99641984","38,1746841","68,69998169","0,99671085","1407,61369"
01/12/2011 7.00,"3,61574925","76,45242896","101,22495104","1,082285","21,27737325","68,69998169","1,0582902","1418,47601"
01/12/2011 8.00,"3,82525329","91,0703764","149,4335072","1,32921724","12,26584454","68,69998169","1,2870135","1427,90802"
01/12/2011 9.00,"4,75718429","103,18985608","231,5357432","1,90776323","12,19692527","68,69998169","2,35944","1404,38557"
01/12/2011 10.00,"4,69577783","104,54871448","226,3557528","1,93461997","15,0836384","68,69998169","3,6800145","1387,75742"
01/12/2011 11.00,"4,40861262","110,04647928","238,5719032","1,6519036","21,1449252","68,69998169","3,4003395","1376,64275"
01/12/2011 12.00,"4,31289157","95,66743624","166,38755536","1,31669698","40,9884321","68,69998169","2,3457105","1325,05359"
01/12/2011 13.00,"4,10880509","79,36746416","134,07733656","1,31175971","47,4375888","68,69998169","1,90179","1306,79864"
01/12/2011 14.00,"4,15273237","70,5100668","127,75288032","1,38436135","45,8488506","68,69998169","1,9531485","1329,272"
01/12/2011 15.00,"3,96251371","78,48360392","121,43700896","1,25646415","54,42058755","68,69998169","2,231298","1298,32311"
01/12/2011 16.00,"3,65006487","89,76082848","129,79600528","1,1814999","44,11705095","68,69998169","1,5534675","1293,27562"
01/12/2011 17.00,"3,38818432","93,45198272","132,8724324","1,20527638","48,64849395","68,69998169","1,653642","1285,68454"
01/12/2011 18.00,"3,80177381","110,44369728","176,99942304","1,39600669","29,70102135","68,69998169","1,9195875","1295,40761"
01/12/2011 19.00,"4,62172904","129,2524428","262,7305968","1,66521489","15,46340061","68,69998169","2,3782545","1309,50834"
01/12/2011 20.00,"6,20203924","142,4647452","429,614928","2,27654281","10,04810678","68,69998169","4,2973335","1400,78603"
01/12/2011 21.00,"4,81859075","120,19331032","322,68824","2,09067172","9,60753098","68,69998169","5,214159","1407,56714"
01/12/2011 22.00,"5,00100394","113,52220848","290,3949424","2,06717018","9,53860572","68,69998169","4,455477","1411,43961"
01/12/2011 23.00,"4,40138887","101,32617232","235,0649128","1,75992706","9,1480346","68,69998169","4,1854635","1401,21772"
02/12/2011 0.00,"4,04739965","88,80299296","177,79703296","1,50359444","9,04802724","68,69998169","3,0911715","1380,18937"
02/12/2011 1.00,,"82,50702552","138,83722232","1,27735843","9,13316985","49,40000153","2,283165","1339,70459"
02/12/2011 2.00,"3,51822099",,,"1,19591677","9,7467321","49,40000153","1,813311","1323,15729"
02/12/2011 3.00,"3,39902045","80,3888928","111,99245552",,"12,3361224","49,40000153","1,519398","1315,63873"
02/12/2011 4.00,"3,47487543","66,0149548","90,22532976","1,05491333","17,53249092","49,40000153","1,35261","1304,48682"
02/12/2011 5.00,"3,42791749","61,00777096","81,7262412","1,01612815",,"49,40000153","1,35261","1316,79072"
02/12/2011 6.00,"3,76384683","66,45104376","97,50135016","1,05515099","10,4062412","49,40000153","1,287522","1299,74509"
02/12/2011 7.00,"3,49474253","71,47251024","123,52774272","1,14682251","8,69124144","49,40000153","1,3988835","1299,66816"
02/12/2011 8.00,"4,18827245","82,54465368","211,611556","1,42195473","9,03045728","49,40000153","1,8372105","1304,59952"
02/12/2011 9.00,"4,72286867","100,70836688","262,9588896","1,86988558","11,06709891","49,40000153","2,8786185","1313,09514"
02/12/2011 10.00,"4,45557056","105,45462008","228,201024","1,79515782","17,95819998","49,40000153","4,219533","1311,87602"
02/12/2011 11.00,"4,21716949","96,69276536","174,40026936","1,44822082","31,19168535","49,40000153","3,7308645","1286,91934"
02/12/2011 12.00,"4,24606653","88,5135544","141,56606696","1,25804389","49,140441","49,40000153","2,027898","1248,30783"
02/12/2011 13.00,"4,07810186","91,53761184","140,43249952","1,07971734","54,1773372","49,40000153","1,68822","1204,49889"
02/12/2011 14.00,"3,68799185","75,53744136","101,82027136","1,04282762","75,9615003","49,40000153","1,163448","1265,69548"
02/12/2011 15.00,"3,70605275","68,66911672","87,3175028","1,00933503","86,28125625","49,40000153","1,2331125","1241,07543"
02/12/2011 16.00,"3,42249993","75,3129152","91,78429808","0,99440439","74,6843811","49,40000153","0,92114775","1220,7615"
02/12/2011 17.00,"3,48932395","93,99447448","117,40213448","1,24133663","45,6131214","49,40000153","1,174635","1254,47105"
02/12/2011 18.00,"4,01669642","119,97654688","202,7272568","1,45639679","10,78870265","49,40000153","1,658727","1297,37692"
02/12/2011 19.00,"5,19967082","119,02781248","249,603952","1,67291554","9,03180989","49,40000153","2,6243685","1396,59163"
02/12/2011 20.00,"4,03295113","112,4242616","236,84422","1,62765412","9,20885018","49,40000153","3,5783145","1466,7611"
02/12/2011 21.00,"3,60130073","106,25026064","170,125458","1,35757567","25,23581235","49,40000153","2,525211","1285,0103"
02/12/2011 22.00,"3,81983471","76,16560984","108,10669792","1,1609225","50,72840115","49,40000153","1,695339","1268,05336"
02/12/2011 23.00,"3,15520182","64,49904472","84,99073264","1,03500697","58,37495685","49,40000153","1,086156","1254,93557"
03/12/2011 0.00,"3,26356622","60,61971144","78,25033992","0,98500517","62,49961935","49,40000153","0,9363519","1258,32294"
03/12/2011 1.00,"3,2111897","59,94869504","76,29323584","0,98216141","63,806484","24,10000038","0,8423811","1253,67676"
03/12/2011 2.00,"3,50919104","61,52561704","77,6433564","0,95210324","59,58045555","24,10000038","0,9792693","1250,14435"
03/12/2011 3.00,"3,27440236","61,79945368","77,63299336","0,96865323","54,85035045","24,10000038","0,88545105","1252,86385"
03/12/2011 4.00,"2,79398783","55,7345132","69,93545344","0,94274363","64,7389869","24,10000038","0,85392405","1252,72763"
03/12/2011 5.00,"3,00891044","52,34966136","65,1989132","0,93678","70,4664723","24,10000038","0,77292","1243,39607"
03/12/2011 6.00,"3,1407533","57,66054728","72,11436864","0,92658858","59,19665745","24,10000038","0,7164765","1239,68334"
03/12/2011 7.00,"3,1046315","74,96896552","97,61159608","0,98101505","39,60587715","24,10000038","0,77429295","1242,54298"
03/12/2011 8.00,"3,1931288","77,6516736","107,53476136","1,04476385","36,0109869","24,10000038","0,9913716","1249,89151"
03/12/2011 9.00,"3,60671829","79,67376656","122,88703152","1,19319067","36,9989109","24,10000038","1,389222","1256,51631"
03/12/2011 10.00,"3,36289966","68,94035304","103,11335696","1,16585861","46,74023655","24,10000038","1,552959","1249,08497"
03/12/2011 11.00,"3,3014932","69,99422832","106,76175888","1,13923952","48,87959475","24,10000038","1,485837","1204,67774"
03/12/2011 12.00,"3,02335896","71,47511056","109,39720232","1,0905798","56,5775217","24,10000038","1,397358","1202,60259"
03/12/2011 13.00,"3,72050127","68,966318","97,65828712","0,98018673","68,1581775","24,10000038","1,1539899","1208,23171"
03/12/2011 14.00,"3,52544576","72,01502112","102,14322728","1,06147111","69,3947583","24,10000038","0,98949015","1204,45577"
03/12/2011 15.00,"3,76745921","67,12982288","91,08521352","0,93606935","70,7529942","24,10000038","1,09739385","1202,43942"
03/12/2011 16.00,"3,45681453","66,68595208","87,2811748","0,96407129","68,0000538","24,10000038","0,8091252","1212,70149"
03/12/2011 17.00,"3,43514226","70,48092792","91,71036104","1,00289724","61,14680985","24,10000038","0,8680095","1224,04842"
03/12/2011 18.00,"2,99626709","70,9871108","91,48988832","1,03615333","59,73047955","24,10000038","1,145142","1082,12776"
03/12/2011 19.00,"3,23466817","68,8962432","89,08009912","1,03832489","61,0251747","24,10000038","1,177686","1194,61559"
03/12/2011 20.00,"2,89151508","66,17458768","85,2942244","1,02497516","60,867051","24,10000038","1,072935","1163,96413"
03/12/2011 21.00,"2,76689698","69,86444176","91,14228672","1,05155696","55,4193045","24,10000038","1,063782","1164,75401"
03/12/2011 22.00,"3,19132261","70,31741368","92,92432808","1,03875944","57,6370662","24,10000038","1,1263275","1211,75138"
03/12/2011 23.00,"3,22383203","64,582102","83,696366","1,01142737","55,1314659","24,10000038","0,99986355","1134,79982"
04/12/2011 0.00,"3,11185626","62,9441872","82,29561568","0,9664409","54,2557008","24,10000038","0,95257305","1165,51449"
04/12/2011 1.00,,"65,188206","87,38883952","0,94298129","48,19036215","12,69999981","0,78893775","1205,57101"
04/12/2011 2.00,"3,07573446",,,"0,90293092","46,6807656","12,69999981","0,71378145","1210,94778"
04/12/2011 3.00,"3,22744442","77,8814004","99,9007572",,"43,70620065","12,69999981","0,59448735","1201,66228"
04/12/2011 4.00,"2,75425466","63,51784456","82,67432552","0,87105769","52,8407271","12,69999981","0,5618925","1206,72398"
04/12/2011 5.00,"2,67659348","57,24912312","74,02742024","0,84491043",,"12,69999981","0,42230925","1212,14975"
04/12/2011 6.00,"3,01974657","51,8616616","65,4920228","0,82362122","60,77649795","12,69999981","0,38813805","1211,44562"
04/12/2011 7.00,"2,88248513","53,20105584","66,51144384","0,83325926","59,04124695","12,69999981","0,4123935","1204,53858"
04/12/2011 8.00,"3,28885088","54,80912432","68,87580392","0,84103913","59,1979941","12,69999981","0,41102055","1195,79159"
04/12/2011 9.00,"3,27981992","58,16412984","73,38930936","0,87291353","57,48570555","12,69999981","0,5794866","1196,32618"
04/12/2011 10.00,"2,8517819","66,391332","89,46269032","0,98516245","54,70575285","12,69999981","0,8280414","1198,54686"
04/12/2011 11.00,"2,96014631","68,1486512","93,9087404","1,0022262","60,49540245","12,69999981","1,307862","1193,33669"
04/12/2011 12.00,"3,54350666","62,61322","83,91683872","0,8998495","74,75330835","12,69999981","0,85717845","1181,20576"
04/12/2011 13.00,"3,43333607","64,41596832","85,71444376","0,89155586","74,35191435","12,69999981","0,64299825","1178,22705"
04/12/2011 14.00,"3,19854738","70,33555856","94,5494516","0,92599676","70,1421252","12,69999981","0,76890285","1178,11435"
04/12/2011 15.00,"3,27078997","62,53276304","80,62772072","0,85790484","78,2738649","12,69999981","0,5734863","1176,3871"
04/12/2011 16.00,"3,65006487","66,21741648","84,51994088","0,86742405","66,6053493","12,69999981","0,45658215","1183,66605"
04/12/2011 17.00,"3,27801372","77,56471584","101,35338008","0,92591754","57,7857336","12,69999981","0,63303165","1188,70472"
04/12/2011 18.00,"3,04141884","81,62706576","107,05356832","0,96754765","48,87149505","12,69999981","0,62865855","1188,3823"
