"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
10/10/2011 9.00,"0,88640423",,"0,73667921"
10/10/2011 10.00,"0,90681387","24,66422081","1,21203314"
10/10/2011 11.00,"0,9085835",,"1,37592879"
10/10/2011 12.00,"0,88838939","27,8388195","1,21976743"
10/10/2011 13.00,"0,92028243",,"1,01696441"
10/10/2011 14.00,"0,83947104","17,58241081","0,90333194"
10/10/2011 15.00,"0,80286092",,"0,3190807"
10/10/2011 16.00,"0,86831528","24,66422081","0,52475878"
10/10/2011 17.00,"0,84257693",,"0,66601805"
10/10/2011 18.00,"0,86970862","24,66422081","0,52396857"
10/10/2011 19.00,"0,86511036",,"0,45759101"
10/10/2011 20.00,"0,85368637","20,75702095","0,90405198"
10/10/2011 21.00,"0,82808666",,"0,56848571"
10/10/2011 22.00,"0,80059965","25,64101982","0,37531063"
10/10/2011 23.00,"0,76691834",,"0,34128181"
11/10/2011 0.00,"0,75158228","15,62880993","0,12889865"
11/10/2011 1.00,"0,75319464",,
11/10/2011 2.00,"0,7387032","20,26861954",
11/10/2011 3.00,,,
11/10/2011 4.00,"0,73210231","17,58241081",
11/10/2011 5.00,"0,73978432",,
11/10/2011 6.00,"0,75791289","19,29179955","0,18295728"
11/10/2011 7.00,"0,84442579",,"0,82542771"
11/10/2011 8.00,"0,94470316","18,31501007","1,0901823"
11/10/2011 9.00,"1,04688648",,"2,05492986"
11/10/2011 10.00,"0,99202896","24,17580986","2,05813646"
11/10/2011 11.00,"0,93548102",,"1,91069078"
11/10/2011 12.00,"0,93042725","25,15262032","1,29838763"
11/10/2011 13.00,"0,89576384",,"1,13257188"
11/10/2011 14.00,"0,85714759","26,12940979","1,04638622"
11/10/2011 15.00,"0,84332486",,"0,5302516"
11/10/2011 16.00,"0,86593635","20,26861954","1,13898712"
11/10/2011 17.00,"0,89474097",,"1,00018187"
11/10/2011 18.00,"0,93550083","20,26861954","0,8109019"
11/10/2011 19.00,"0,9409472",,"1,23204872"
11/10/2011 20.00,"0,99248098","15,87300968","1,29616548"
11/10/2011 21.00,"0,9766929",,"1,32093147"
11/10/2011 22.00,"1,04403456","12,45421028","1,49262242"
11/10/2011 23.00,"1,0486165",,"1,97127347"
12/10/2011 0.00,"0,90933027","20,75702095","1,79167839"
12/10/2011 1.00,"0,846609",,"0,69415945"
12/10/2011 2.00,"0,78589153","17,09399986","0,1773109"
12/10/2011 3.00,"0,78135036",,"0,2116916"
12/10/2011 4.00,"0,78718934","18,07081032","0,17882521"
12/10/2011 5.00,"0,81345776",,"0,48302517"
12/10/2011 6.00,"0,86691961","23,93161964","0,41919825"
12/10/2011 7.00,"1,10431865",,"1,01881738"
12/10/2011 8.00,"1,51425302","23,44322014","3,51397705"
12/10/2011 9.00,"2,27922464",,
12/10/2011 10.00,"2,34387282","23,68741989","14,3850582"
12/10/2011 11.00,"1,78802686",,"11,86795269"
12/10/2011 12.00,"1,21057247","42,00244141","6,33853793"
12/10/2011 13.00,"1,16200712",,"4,12637478"
12/10/2011 14.00,"1,01697976","33,69963074",
12/10/2011 15.00,"1,02246575",,
12/10/2011 16.00,"1,1217785","30,28083038",
12/10/2011 17.00,"1,27455311",,
12/10/2011 18.00,"1,32734508","30,28083038",
12/10/2011 19.00,"1,95570414",,
12/10/2011 20.00,"2,25590484","17,33819962",
12/10/2011 21.00,"1,69490724",,
12/10/2011 22.00,"1,33373511","40,29304123",
12/10/2011 23.00,"1,10270629",,
13/10/2011 0.00,"1,03723096","33,45542145",
13/10/2011 1.00,"1,03664147",,
13/10/2011 2.00,"1,04478132","27,8388195",
13/10/2011 3.00,,,
13/10/2011 4.00,"1,00927678","23,44322014",
13/10/2011 5.00,"1,01646833",,
13/10/2011 6.00,"1,0536493","19,53602028",
13/10/2011 7.00,"1,25266858",,
13/10/2011 8.00,"1,80273382","26,86202049",
13/10/2011 9.00,"1,79994248",,
13/10/2011 10.00,"1,22037129","44,20024109",
13/10/2011 11.00,"1,27811102",,
13/10/2011 12.00,"1,28115982","47,86323166",
13/10/2011 13.00,"1,24346625",,
13/10/2011 14.00,"1,10138867","35,40903091",
13/10/2011 15.00,"1,15984371",,
13/10/2011 16.00,"1,17750162","32,96702957",
13/10/2011 17.00,"1,06426711",,
13/10/2011 18.00,"1,10856624","32,72283173",
13/10/2011 19.00,"1,19694547",,
13/10/2011 20.00,"1,31708143","21,24542046",
13/10/2011 21.00,"1,20306172",,
13/10/2011 22.00,"0,97761674","29,54821968",
13/10/2011 23.00,"0,88791757",,
14/10/2011 0.00,"0,81774379","30,76922989",
14/10/2011 1.00,"0,77055547",,"0,33208508"
14/10/2011 2.00,"0,73990199","17,09399986","0,20776903"
14/10/2011 3.00,"0,72458573",,"0,05658893"
14/10/2011 4.00,"0,71506885","33,21123123",0
14/10/2011 5.00,"0,73107478",,0
14/10/2011 6.00,"0,72141926","25,39682007","0,10565308"
14/10/2011 7.00,"0,75826705",,"0,10023044"
14/10/2011 8.00,"0,87741859","22,95482063","0,55562778"
14/10/2011 9.00,"1,05858424",,"1,18465143"
14/10/2011 10.00,"1,03414487","20,26861954","1,88326433"
14/10/2011 11.00,"1,09100736",,"1,77222013"
14/10/2011 12.00,"0,97796974","19,78022003","1,80752224"
14/10/2011 13.00,"0,93848905",,"1,47691079"
14/10/2011 14.00,"0,90061956","25,15262032","1,09383842"
14/10/2011 15.00,"0,87124409",,"0,63716067"
14/10/2011 16.00,"0,91117912","37,85102081","0,73302716"
14/10/2011 17.00,"1,0530202",,"1,08523358"
14/10/2011 18.00,"1,13945505","24,17580986","1,86535191"
14/10/2011 19.00,"1,17604537",,"2,03796732"
14/10/2011 20.00,"1,36309078","24,66422081","3,20729663"
14/10/2011 21.00,"1,42494762",,"5,11114097"
14/10/2011 22.00,"1,04838001","18,31501007","2,62724051"
14/10/2011 23.00,"0,93986608",,"1,27362063"
15/10/2011 0.00,"0,86831528","29,30401993","0,88218241"
15/10/2011 1.00,"0,82718262",,"0,58309085"
15/10/2011 2.00,"0,77606126","26,61782074","0,09120049"
15/10/2011 3.00,,,0
15/10/2011 4.00,"0,75099628","19,29179955","0,060661"
15/10/2011 5.00,"0,75856179",,
15/10/2011 6.00,"0,75360705","17,09399986",0
15/10/2011 7.00,"0,8046888",,"0,20164364"
15/10/2011 8.00,"0,8311343","22,46640968","0,38625152"
15/10/2011 9.00,"0,87268053",,"0,62930435"
15/10/2011 10.00,"0,95412102","22,22220993","1,11152608"
15/10/2011 11.00,"0,94664871",,"1,27316399"
15/10/2011 12.00,"0,98107679","21,0012207","1,35524912"
15/10/2011 13.00,"0,99438808",,"1,61163176"
15/10/2011 14.00,"0,8774582","29,05982971","1,13037211"
15/10/2011 15.00,"0,82315172",,"0,54227966"
15/10/2011 16.00,"0,86980997","27,8388195","0,50990549"
15/10/2011 17.00,"0,92828482",,"0,86413371"
15/10/2011 18.00,"1,00642137","33,21123123","1,26142171"
15/10/2011 19.00,"1,05132979",,"2,14255356"
15/10/2011 20.00,"1,02759641","25,64101982","1,5572426"
15/10/2011 21.00,"0,9512493",,"1,49640058"
15/10/2011 22.00,"0,86377294","30,03663063","0,68138085"
15/10/2011 23.00,"1,00746288",,"0,94974274"
16/10/2011 0.00,"0,9459602","19,29179955","1,2224279"
16/10/2011 1.00,"0,91430482",,"0,90124099"
16/10/2011 2.00,"0,83479124","21,24542046","0,37103923"
16/10/2011 3.00,"0,79969445",,"0,39030528"
16/10/2011 4.00,"0,78994223","23,93161964","0,1893054"
16/10/2011 5.00,"0,78103581",,"0,11713298"
16/10/2011 6.00,"0,74715761","15,38461018","0,06458865"
16/10/2011 7.00,"0,7613543",,0
16/10/2011 8.00,"0,77615912","16,36141014","0,15536506"
16/10/2011 9.00,"0,81758768",,"0,12002329"
16/10/2011 10.00,"0,82726068","27,35042","0,34016514"
16/10/2011 11.00,"0,88919674",,"0,47040521"
16/10/2011 12.00,"0,97999451","26,61782074","0,95918762"
16/10/2011 13.00,"0,93227494",,"1,25967247"
16/10/2011 14.00,"0,81678034","32,72283173","0,87586074"
16/10/2011 15.00,"0,7890778",,"0,33989157"
16/10/2011 16.00,"0,79489698","23,44322014","0,28402573"
16/10/2011 17.00,"0,85295941",,"0,25304486"
16/10/2011 18.00,"0,87006511","20,26861954","0,73282884"
16/10/2011 19.00,"0,91981061",,"0,78859909"
16/10/2011 20.00,"0,92220818","29,05982971","0,85601805"
16/10/2011 21.00,"0,86855177",,"0,97243608"
16/10/2011 22.00,"0,91829611","21,0012207","0,33216949"
16/10/2011 23.00,"0,93821411",,"0,95165978"
17/10/2011 0.00,"0,81320262","21,0012207","0,36057227"
17/10/2011 1.00,"0,79041406",,"0,3697334"
17/10/2011 2.00,"0,77436968","21,97801971","0,13549186"
17/10/2011 3.00,,,
17/10/2011 4.00,"0,76440077","15,62880993",
17/10/2011 5.00,"0,77810583",,
17/10/2011 6.00,"0,78534048","20,75702095",
17/10/2011 7.00,"0,83229464",,"0,16081414"
17/10/2011 8.00,"1,04499801","16,60560989","1,10287751"
17/10/2011 9.00,"1,42359039",,"4,48333568"
17/10/2011 10.00,"1,11735383","19,53602028","4,34026005"
17/10/2011 11.00,"0,97857903",,"2,37768193"
17/10/2011 12.00,"0,94955888","16,84980965","1,75993782"
17/10/2011 13.00,"0,96159217",,"1,57679545"
17/10/2011 14.00,"0,88632501","25,39682007","1,28100405"
17/10/2011 15.00,"0,88571572",,"0,596261"
17/10/2011 16.00,"0,96342005","23,93161964","1,20628811"
17/10/2011 17.00,"1,04814468",,"1,36930507"
17/10/2011 18.00,"1,12571154","30,52503014","2,90181119"
17/10/2011 19.00,"1,11420833",,"2,17688443"
17/10/2011 20.00,"1,03862779","32,96702957","1,96564336"
17/10/2011 21.00,"0,90227153",,"1,52547864"
17/10/2011 22.00,"0,85962438","29,30401993","0,68397623"
17/10/2011 23.00,"0,84983255",,"0,80248216"
18/10/2011 0.00,"0,87551148","31,50181961","0,44318623"
18/10/2011 1.00,"0,84124068",,"0,48336485"
18/10/2011 2.00,"0,80875931","17,58241081","0,36639357"
18/10/2011 3.00,"0,81019459",,"0,45494478"
18/10/2011 4.00,"0,8027817","14,16361046","0,2502176"
18/10/2011 5.00,"0,82140073",,"0,23597858"
18/10/2011 6.00,"0,85571231","25,88521957","0,57899132"
18/10/2011 7.00,"1,04590205",,"0,92453538"
18/10/2011 8.00,"1,37319715","21,48962021","2,99662101"
18/10/2011 9.00,"1,3673372",,"4,03429662"
18/10/2011 10.00,"1,12810911","24,42000961","3,75498164"
18/10/2011 11.00,"0,98520672",,"2,09239614"
18/10/2011 12.00,"0,94454472","30,52503014","2,1743938"
18/10/2011 13.00,"0,9406711",,"1,74156063"
18/10/2011 14.00,"0,88597085","17,82661057","1,35619899"
18/10/2011 15.00,"0,93378944",,"1,12721636"
18/10/2011 16.00,"1,08937519","21,0012207","1,70001415"
18/10/2011 17.00,"1,18727247",,"2,95349716"
18/10/2011 18.00,"1,44285949","26,37360954","4,28580886"
18/10/2011 19.00,"1,36224499",,"5,53987868"
18/10/2011 20.00,"1,54681244","15,38461018","5,34506826"
18/10/2011 21.00,"1,4418774",,"5,67362638"
18/10/2011 22.00,"1,19973914","30,03663063","4,45179139"
18/10/2011 23.00,"1,06434517",,"2,69501237"
19/10/2011 0.00,"1,07421621","36,8742218","1,91598427"
19/10/2011 1.00,"0,9334947",,"1,5030721"
19/10/2011 2.00,"0,90512229","21,97801971","0,70669093"
19/10/2011 3.00,,,"0,60347763"
19/10/2011 4.00,"0,89555647","34,67642975","0,79866536"
19/10/2011 5.00,"0,87501985",,
19/10/2011 6.00,"0,90162263","26,86202049","0,60669745"
19/10/2011 7.00,"1,03117529",,"0,91838558"
19/10/2011 8.00,"1,42276441","24,90842056","2,69549545"
19/10/2011 9.00,"1,6550724",,"5,76365122"
19/10/2011 10.00,"1,57616811","30,52503014","6,28185747"
19/10/2011 11.00,"1,35095963",,"5,78806227"
19/10/2011 12.00,"1,2474587","46,15383148","4,35850707"
19/10/2011 13.00,"1,27610605",,"4,40402799"
19/10/2011 14.00,"0,94381776","32,23442078","2,50161965"
19/10/2011 15.00,"0,97806876",,"1,26860783"
19/10/2011 16.00,"1,04159621","28,57142067","1,51601648"
19/10/2011 17.00,"1,16635257",,"2,29391062"
19/10/2011 18.00,"1,16804415","26,86202049","2,51424164"
19/10/2011 19.00,"1,21556566",,"2,82556873"
19/10/2011 20.00,"1,26071058","17,33819962","3,16985171"
19/10/2011 21.00,"1,12968303",,"2,74165911"
19/10/2011 22.00,"0,98463587","24,42000961","1,66640433"
19/10/2011 23.00,"0,94145864",,"1,06296738"
20/10/2011 0.00,"0,90486715","31,25761986","0,79115074"
20/10/2011 1.00,"0,87732073",,"0,7014371"
20/10/2011 2.00,"0,84466228","22,22220993","0,37233184"
20/10/2011 3.00,"0,82871576",,"0,38385038"
20/10/2011 4.00,"0,82315172","22,22220993","0,06883259"
20/10/2011 5.00,"0,82303406",,"0,08546156"
20/10/2011 6.00,"0,83469338","22,46640968","0,14856133"
20/10/2011 7.00,"0,94250015",,"0,48411234"
20/10/2011 8.00,"1,14057578","22,46640968","1,22995166"
20/10/2011 9.00,"1,18855048",,"2,37800737"
20/10/2011 10.00,"1,1319641","24,42000961","2,25643316"
20/10/2011 11.00,"1,0573074",,"2,1316798"
20/10/2011 12.00,"1,03953183","24,42000961","2,0385704"
20/10/2011 13.00,"1,10516327",,"2,30450878"
20/10/2011 14.00,"0,98040808","29,30401993","2,03591196"
20/10/2011 15.00,"0,93711202",,"1,180677"
20/10/2011 16.00,"1,03909962","29,30401993","1,27965856"
20/10/2011 17.00,"1,08862843",,"2,10193458"
20/10/2011 18.00,"1,08581612","25,88521957","2,05434"
20/10/2011 19.00,"1,12724468",,"2,54722905"
20/10/2011 20.00,"1,27148566","25,88521957","2,57611592"
20/10/2011 21.00,"1,3352298",,"3,35404566"
20/10/2011 22.00,"1,06619402","29,30401993","2,99888689"
20/10/2011 23.00,"0,93394788",,"1,26711793"
21/10/2011 0.00,"0,93319995","29,30401993","0,73744399"
21/10/2011 1.00,"0,89487844",,"0,96475671"
21/10/2011 2.00,"0,88974662",,"0,68869003"
21/10/2011 3.00,,,"0,57791025"
21/10/2011 4.00,"0,84151795",,"0,40937911"
21/10/2011 5.00,"0,8254526",,
21/10/2011 6.00,"0,98929587",,"0,7404838"
21/10/2011 7.00,"1,2048896",,"2,03999725"
21/10/2011 8.00,"1,51374159",,"4,09935004"
21/10/2011 9.00,"1,4117936",,"5,47024367"
21/10/2011 10.00,"1,13628974",,"3,48229343"
21/10/2011 11.00,"1,01690171",,"2,12813555"
21/10/2011 12.00,"0,97156107",,"1,24934585"
21/10/2011 13.00,"0,98986555",,"1,32000193"
21/10/2011 14.00,"0,92437158",,"1,42250027"
21/10/2011 15.00,"1,1048895",,"1,34415059"
21/10/2011 16.00,"0,97567003",,"1,48971686"
21/10/2011 17.00,"1,02256361",,"1,44253009"
21/10/2011 18.00,"1,11702064",,"1,92557865"
21/10/2011 19.00,"1,11283247",,"2,11955716"
21/10/2011 20.00,"1,08619008",,"1,9491405"
21/10/2011 21.00,"1,03520619",,"1,95792128"
21/10/2011 22.00,"0,96106093",,"1,1350676"
21/10/2011 23.00,"0,9406909",,"0,91490642"
22/10/2011 0.00,"0,92049796",,"1,07713419"
22/10/2011 1.00,"0,88292438",,"0,94763145"
22/10/2011 2.00,"0,87828302",,"0,86235295"
22/10/2011 3.00,"0,83532248",,"0,73509065"
22/10/2011 4.00,"0,81823659",,"0,32080045"
22/10/2011 5.00,"0,82696593",,"0,28321518"
22/10/2011 6.00,"0,90724608",,"0,56119789"
22/10/2011 7.00,"0,93353431",,"0,67681248"
22/10/2011 8.00,"1,11442502",,"1,23969758"
22/10/2011 9.00,"1,21094527",,"2,70418368"
22/10/2011 10.00,"1,24315286",,"2,7442728"
22/10/2011 11.00,"1,11725597",,"2,95585558"
22/10/2011 12.00,"1,0729184",,"1,97298305"
22/10/2011 13.00,"1,08910025",,"2,5207962"
22/10/2011 14.00,"1,12209422",,"2,32687261"
22/10/2011 15.00,"0,97323168",,"1,96122653"
22/10/2011 16.00,"0,93066375",,"1,28559377"
22/10/2011 17.00,"1,03314181",,"1,11583409"
22/10/2011 18.00,"1,19028167",,"2,07635195"
22/10/2011 19.00,"1,21448454",,"3,14884557"
22/10/2011 20.00,"1,27657788",,"2,91580917"
22/10/2011 21.00,"1,44492387",,"3,72597782"
22/10/2011 22.00,"1,35805681",,"4,081281"
22/10/2011 23.00,"1,27415934",,"3,73212253"
23/10/2011 0.00,"1,21556566",,"2,75137756"
23/10/2011 1.00,"1,19083155",,"2,65474019"
23/10/2011 2.00,"1,15656074",,"2,62407459"
23/10/2011 3.00,,,"1,90801302"
23/10/2011 4.00,"0,89296085",,"1,01555281"
23/10/2011 5.00,"0,86780384",,
23/10/2011 6.00,"0,87899134",,"0,99490974"
23/10/2011 7.00,"0,97972073",,"1,50127506"
23/10/2011 8.00,"1,03548229",,"1,9084127"
23/10/2011 9.00,"1,05132979",,"1,8100627"
23/10/2011 10.00,"1,4164338",,"3,35416567"
23/10/2011 11.00,"1,08845135",,"5,47784778"
23/10/2011 12.00,"0,98058516",,"1,73198354"
23/10/2011 13.00,"0,92439139",,"1,68684603"
23/10/2011 14.00,"0,86778404",,"1,15132333"
23/10/2011 15.00,"0,87612078",,"0,61098207"
23/10/2011 16.00,"0,8463725",,"0,59832347"
23/10/2011 17.00,"0,90563372",,"0,64186328"
23/10/2011 18.00,"0,95596871",,"0,62777885"
23/10/2011 19.00,"0,9997564",,"1,27802729"
23/10/2011 20.00,"1,06241826",,"1,82096596"
23/10/2011 21.00,"1,10941086",,"2,14188743"
23/10/2011 22.00,"1,09143957",,"1,67630178"
23/10/2011 23.00,"1,12960381",,"2,08515917"
24/10/2011 0.00,"0,98331825",,"2,13527388"
24/10/2011 1.00,"0,83695348",,"0,56223116"
24/10/2011 2.00,"0,81444102",,"0,30493016"
24/10/2011 3.00,"0,82415479",,"0,20825414"
24/10/2011 4.00,"0,80649688",,"0,20769581"
24/10/2011 5.00,"0,81188501",,"0,2058886"
24/10/2011 6.00,"0,86721435",,"0,21654371"
24/10/2011 7.00,"1,00600779",,"0,59321915"
24/10/2011 8.00,"1,40468943",,"2,33441061"
24/10/2011 9.00,"1,55042161",,"4,11468742"
24/10/2011 10.00,"1,50599434",,"5,24382692"
24/10/2011 11.00,"1,24927261",,"4,33709922"
24/10/2011 12.00,"1,23223914",,"3,05872208"
24/10/2011 13.00,"1,25646881",,"3,99209417"
24/10/2011 14.00,"1,13583656","24,42000961","3,04397762"
24/10/2011 15.00,"1,01336593",,"2,13384906"
24/10/2011 16.00,"1,06399217","18,07081032","1,65678148"
24/10/2011 17.00,"1,13880614",,"3,0730567"
24/10/2011 18.00,"1,24061549","20,51280975","3,12223068"
24/10/2011 19.00,"1,22128814",,"3,31557967"
24/10/2011 20.00,"1,42060217","28,08300972","3,56800415"
24/10/2011 21.00,"1,43794436",,"5,26210852"
24/10/2011 22.00,"1,12614376","19,53602028","3,58217402"
24/10/2011 23.00,"0,98133309",,"1,51275394"
25/10/2011 0.00,"0,92185518","32,47863007","1,11713382"
25/10/2011 1.00,"0,90510248",,"0,84280519"
25/10/2011 2.00,"0,86514881","23,44322014","0,71501405"
25/10/2011 3.00,,,"0,25519988"
25/10/2011 4.00,"0,85178975","24,17580986","0,24569601"
25/10/2011 5.00,"0,83028968",,
25/10/2011 6.00,"0,8376618","16,60560989","0,40677966"
25/10/2011 7.00,"0,92378209",,"0,54494928"
25/10/2011 8.00,"1,24834294","14,65200996","1,92836523"
25/10/2011 9.00,"1,36741642",,"4,19719053"
25/10/2011 10.00,"1,22775739","29,30401993","3,9179325"
25/10/2011 11.00,"1,13381179",,"2,94363429"
25/10/2011 12.00,"1,13516901","34,4322319","2,69263666"
25/10/2011 13.00,"1,16601821",,"2,69679822"
25/10/2011 14.00,"1,00661825","19,29179955","2,27927396"
25/10/2011 15.00,"0,95284185",,"1,24745932"
25/10/2011 16.00,"0,99202896","29,30401993","0,85207616"
25/10/2011 17.00,"1,08090098",,"1,71598715"
25/10/2011 18.00,"1,39842406","28,32722092","3,18112718"
25/10/2011 19.00,"1,55532626",,"5,09922071"
25/10/2011 20.00,"1,61676953","16,84980965","6,45528038"
25/10/2011 21.00,"1,68181264",,"6,02851768"
25/10/2011 22.00,"1,39480557","32,47863007","5,36139619"
25/10/2011 23.00,"1,2605335",,"3,32075111"
26/10/2011 0.00,"1,22195685","32,96702957","3,2542922"
26/10/2011 1.00,"1,0159965",,"2,16285797"
26/10/2011 2.00,"0,90976248","37,11843109","1,3236316"
26/10/2011 3.00,"0,86278968",,"1,51267461"
26/10/2011 4.00,"0,83227484","37,6068306","1,02455123"
26/10/2011 5.00,"0,84047411",,"0,5024102"
26/10/2011 6.00,"0,87529596","41,02563095","0,32668583"
26/10/2011 7.00,"1,00549752",,"0,67613008"
26/10/2011 8.00,"1,29492197","33,94382095","2,45255449"
26/10/2011 9.00,"1,37779774",,"4,01839888"
26/10/2011 10.00,"1,17879943","35,65322113","3,79500669"
26/10/2011 11.00,"1,16505476",,"2,48187053"
26/10/2011 12.00,"1,11348137","40,04883957","2,56673003"
26/10/2011 13.00,"1,15103515",,"2,57062005"
26/10/2011 14.00,"0,99139869","23,44322014","1,93814775"
26/10/2011 15.00,"0,97104964",,"1,22148717"
26/10/2011 16.00,"1,03084093","28,57142067","1,51372619"
26/10/2011 17.00,"1,08634736",,"1,78866401"
26/10/2011 18.00,"1,1744132","36,63003159","2,33455604"
26/10/2011 19.00,"1,2359951",,"2,6425789"
26/10/2011 20.00,"1,28646756","44,20024109","3,04429289"
26/10/2011 21.00,"1,1799586",,"3,29688314"
26/10/2011 22.00,"1,06491602","37,85102081","2,20168805"
26/10/2011 23.00,"0,97193387",,"1,57297661"
27/10/2011 0.00,"0,9381547","27,35042","1,01876551"
27/10/2011 1.00,"0,90323499",,"0,68792016"
27/10/2011 2.00,"0,85637985","21,0012207","0,69640906"
27/10/2011 3.00,,,"0,42620639"
27/10/2011 4.00,"0,83544014","21,24542046","0,3878838"
27/10/2011 5.00,"0,83846798",,
27/10/2011 6.00,"0,87525518","21,73381996","0,25187429"
27/10/2011 7.00,"0,95683431",,"0,44940518"
27/10/2011 8.00,"1,21344303","22,95482063","1,31496066"
27/10/2011 9.00,"1,36608017",,"2,91097029"
27/10/2011 10.00,"1,4083918","27,59461975","3,88956125"
27/10/2011 11.00,"1,27429797",,"3,46346672"
27/10/2011 12.00,"1,22669607","49,32844162","3,3807114"
27/10/2011 13.00,"1,31285481",,"3,44043778"
27/10/2011 14.00,"1,12844347","29,05982971","2,65800476"
27/10/2011 15.00,"1,10127101",,"1,3771197"
27/10/2011 16.00,"1,16100522","25,64101982","1,52674176"
27/10/2011 17.00,"1,26928381",,"1,93382042"
27/10/2011 18.00,"1,44641857","27,35042","3,59815922"
27/10/2011 19.00,"1,64097473",,"4,2824853"
27/10/2011 20.00,"1,80397221","25,15262032","5,90601088"
27/10/2011 21.00,"1,8458726",,"6,95518164"
27/10/2011 22.00,"1,42262694","24,90842056","4,43487258"
27/10/2011 23.00,"1,42536003",,"2,52991869"
28/10/2011 0.00,"1,45528538","28,81562042","3,28089794"
28/10/2011 1.00,"1,36090757",,"2,41922841"
28/10/2011 2.00,"1,22451286","32,96702957","1,66883191"
28/10/2011 3.00,"1,14370147",,"0,90805489"
28/10/2011 4.00,"1,08998565","29,7924099","0,38244488"
28/10/2011 5.00,"1,09261972",,"0,44021862"
28/10/2011 6.00,"1,15410259","27,59461975","0,65636875"
28/10/2011 7.00,"1,38011842",,"1,26799763"
28/10/2011 8.00,"1,57970855","29,30401993","3,09402825"
28/10/2011 9.00,"1,71012564",,"6,24664283"
28/10/2011 10.00,"1,56439113","51,28205109","6,32866591"
28/10/2011 11.00,"1,56405677",,"5,93619544"
28/10/2011 12.00,"1,4102791","53,72404099","5,68325635"
28/10/2011 13.00,"1,29968099",,"3,69252258"
28/10/2011 14.00,"1,21403252","52,01464081","2,51129742"
28/10/2011 15.00,"1,21725724",,"1,99432785"
28/10/2011 16.00,"1,11965471","30,28083038","1,48627228"
28/10/2011 17.00,"1,44394178",,"2,14670394"
28/10/2011 18.00,"1,5368447","18,07081032","3,61284063"
28/10/2011 19.00,"1,67445916",,"3,98506263"
28/10/2011 20.00,"1,63592096","19,04759979","4,1959864"
28/10/2011 21.00,"1,51150013",,"3,44720489"
28/10/2011 22.00,"1,59242918","18,31501007","3,32264172"
28/10/2011 23.00,"1,58312782",,"3,75161333"
29/10/2011 0.00,"1,60062729","29,7924099","4,3068272"
29/10/2011 1.00,"1,36287525",,"3,742919"
29/10/2011 2.00,"1,162204","41,26984024","1,67605871"
29/10/2011 3.00,,,"0,59935675"
29/10/2011 4.00,"1,0210328","41,02563095","0,13660344"
29/10/2011 5.00,"1,0305858",,
29/10/2011 6.00,"1,06837607","24,42000961","0,35246779"
29/10/2011 7.00,"1,10632478",,"0,59498365"
29/10/2011 8.00,"1,17569237","20,02441978","0,57517249"
29/10/2011 9.00,"1,20937369",,"1,07853969"
29/10/2011 10.00,"1,23153199","23,93161964","1,26419202"
29/10/2011 11.00,"1,2452953",,"1,2793321"
29/10/2011 12.00,"1,29787175","24,42000961","1,84039269"
29/10/2011 13.00,"1,3028463",,"1,51512457"
29/10/2011 14.00,"1,21422941","15,14041042","0,99837466"
29/10/2011 15.00,"1,19460731",,"0,69018197"
29/10/2011 16.00,"1,23866994","9,76801014","0,9454388"
29/10/2011 17.00,"1,30723136",,"1,36904777"
29/10/2011 18.00,"1,41865545","27,8388195","1,93971698"
29/10/2011 19.00,"1,48658777",,"2,59047189"
29/10/2011 20.00,"1,50495166","21,97801971","2,51795165"
29/10/2011 21.00,"1,45613234",,"2,43119342"
29/10/2011 22.00,"1,317848","24,90842056","1,73772451"
29/10/2011 23.00,"1,55330149",,"1,84810562"
30/10/2011 0.00,"1,66142398","24,17580986","3,26264482"
30/10/2011 1.00,"1,46727906",,"2,92212169"
30/10/2011 2.00,"1,31017997","27,8388195","1,80424546"
30/10/2011 3.00,"1,25284566",,"0,97103363"
30/10/2011 4.00,"1,13143286","29,7924099","0,47608719"
30/10/2011 5.00,"1,0714039",,"0,2584553"
30/10/2011 6.00,"1,08261237","25,64101982","0,13010888"
30/10/2011 7.00,"1,07964278",,"0,13797842"
30/10/2011 8.00,"1,12252643","20,51280975","0,39754733"
30/10/2011 9.00,"1,13237534",,"0,69671517"
30/10/2011 10.00,"1,13955291","24,42000961","0,51342126"
30/10/2011 11.00,"1,21916435",,"0,40575147"
30/10/2011 12.00,"1,25882328","15,14041042","0,8575405"
30/10/2011 13.00,"1,33613384",,"1,82304674"
30/10/2011 14.00,"1,48177049","11,47741032","2,3935573"
30/10/2011 15.00,"1,22895617",,"1,71763164"
30/10/2011 16.00,"1,15085923","10,7448101","0,69963803"
30/10/2011 17.00,"1,18929724",,"0,77105991"
30/10/2011 18.00,"1,28778518","25,15262032","1,29321618"
30/10/2011 19.00,"1,40131443",,"1,70777894"
30/10/2011 20.00,"1,55707609","21,24542046","2,83426611"
30/10/2011 21.00,"1,69789547",,"3,74054227"
30/10/2011 22.00,"1,68434885","31,74603081","4,61481853"
30/10/2011 23.00,"1,52325731",,"3,55616119"
31/10/2011 0.00,"1,50870762","33,94382095","3,22659319"
31/10/2011 1.00,"1,36024002",,"2,85929957"
31/10/2011 2.00,"1,19881413","43,22343063","1,8967528"
31/10/2011 3.00,,,"1,24887498"
31/10/2011 4.00,"1,03630828","36,8742218","0,88010163"
31/10/2011 5.00,"0,91874813",,
31/10/2011 6.00,"0,93571752","31,01342964","0,4356767"
