 Lecce,,,,,,
,Surbo,,,,,,
04/01/2010 6.00,"0,50960141","17,85934192","4,84884921","0,04160565","349,3244019","16,39999962"
04/01/2010 7.00,"0,6913566","25,9887644","11,98974092","0,08423533","229,7026062","16,39999962"
04/01/2010 8.00,"0,68894834","51,47821","36,60518264","0,23059311","195,8354034","16,39999962"
04/01/2010 9.00,"0,70710586","77,33470224","61,9007132","0,36149601","206,9378052","16,39999962"
04/01/2010 10.00,"0,76361445","59,20037648","43,6292588","0,37922381","163,5119019","16,39999962"
04/01/2010 11.00,"0,81039645","41,74052784","26,66087064","0,36495839","157,0800018","16,39999962"
04/01/2010 12.00,"0,72674515","33,1804656","18,18837991","0,29791963","175,4850006","16,39999962"
04/01/2010 13.00,"0,80261538","29,41667448","14,48554526","0,29577603","80,85675049","16,39999962"
04/01/2010 14.00,"0,86292247","26,83828512","11,91186516","0,2786249","66,66757202","16,39999962"
04/01/2010 15.00,"0,84411712","27,05229528","12,05982528","0,26514235","64,07105255","16,39999962"
04/01/2010 16.00,"0,8290167","26,41288424","11,04229521","0,29495121","98,49655151","16,39999962"
04/01/2010 17.00,"0,8326301","26,7941944","10,96441945","0,40132153","97,64247131","16,39999962"
04/01/2010 18.00,"0,83068458","28,36482592","12,41803657","0,51750465","98,86737061","16,39999962"
04/01/2010 19.00,"0,83957825","30,12352176","13,48748318","0,45966007","104,0673981","16,39999962"
04/01/2010 20.00,"0,77797347","28,29868984","12,46475629","0,4169069","121,4044037","16,39999962"
04/01/2010 21.00,"1,02309386","26,45697496","10,58025085","0,34834316","125,8562012","16,39999962"
04/01/2010 22.00,"0,93916391","24,96676216","9,41865731","0,32410067","134,0323029","16,39999962"
04/01/2010 23.00,"0,74240085","23,62178488","8,11040382","0,30645442","136,9443054","16,39999962"
05/01/2010 0.00,"0,76481858","23,02778384","7,24472287","0,22185328","142,1938019","16,39999962"
05/01/2010 1.00,"0,78251234","22,1160084","6,59967908","0,19538332","144,5115051","17,89999962"
05/01/2010 2.00,"0,8196603","21,5414524","6,35178637","0,20037185","147,1062012","17,89999962"
05/01/2010 3.00,"0,50802608","21,15364144","6,15580828","0,20499107","161,5955048","17,89999962"
05/01/2010 4.00,"0,65763695","20,91112336","5,98319101","0,16949119","180,2243042","17,89999962"
05/01/2010 5.00,"0,71544323","20,30153952","5,80797724","0,20406956","184,3229065","17,89999962"
05/01/2010 6.00,"0,65152274","20,3858396","5,83263822","0,20569124","193,227005","17,89999962"
05/01/2010 7.00,"0,51673465","21,649098","6,84887195","0,23261322","184,2857056","17,89999962"
05/01/2010 8.00,"0,56499842","22,77616464","7,94687046","0,20741078","181,5695038","17,89999962"
05/01/2010 9.00,"0,44169734","23,46096656","8,85668036","0,2389217","183,9638062","17,89999962"
05/01/2010 10.00,"0,53730042","23,68273944","9,52378672","0,26736983","179,9239044","17,89999962"
05/01/2010 11.00,,,,,,"17,89999962"
05/01/2010 12.00,"0,51728993","23,82153152","9,80023324","0,34422022","172,8728027","17,89999962"
05/01/2010 13.00,"0,41733409","23,57509384","9,44202004","0,3258738","173,0821075","17,89999962"
05/01/2010 14.00,"0,48523714","22,55697296","8,92287189","0,36339146","171,1665039","17,89999962"
05/01/2010 15.00,"0,51395519","21,99668048","8,5166369","0,39559206","168,1464996","17,89999962"
05/01/2010 16.00,"0,32432537","22,48433608","8,58931775","0,39530314","163,5839996","17,89999962"
05/01/2010 17.00,"0,41807548","21,74636144","7,78334092","0,44098512","159,5211029","17,89999962"
05/01/2010 18.00,"0,3447986","21,26518752","7,78982834","0,44308678","159,6300049","17,89999962"
05/01/2010 19.00,"0,30060995","20,6283768","7,56140361","0,46155786","160,3542023","17,89999962"
05/01/2010 20.00,"0,34822589","20,61151296","7,6094254","0,47384395","163,3907013","17,89999962"
05/01/2010 21.00,"0,22112631","20,73472224","7,55621062","0,45434301","162,1772003","17,89999962"
05/01/2010 22.00,"0,33247764","20,2392848","7,03187138","0,46213453","162,4611054","17,89999962"
05/01/2010 23.00,"0,40343882","19,98118392","6,6684671","0,47739021","167,2068024","17,89999962"
06/01/2010 0.00,"0,33405297","19,8592748","6,66067953","0,43884036","170,082901","17,89999962"
06/01/2010 1.00,,"18,90340673","5,43808363","0,41002175","174,6705017","19,89999962"
06/01/2010 2.00,"0,71546865",,,,"182,7350006","19,89999962"
06/01/2010 3.00,"0,55714616",,,"0,20407888","176,8715057","19,89999962"
06/01/2010 4.00,"0,60487601",,,"0,170909","177,9423065","19,89999962"
06/01/2010 5.00,"0,67692639",,,"0,19994196","175,5632019","19,89999962"
06/01/2010 6.00,"0,6074541",,,"0,24750076","184,8085022","19,89999962"
06/01/2010 7.00,"0,69090607",,,"0,24000398","174,6891022","19,89999962"
06/01/2010 8.00,"0,53522168",,,"0,26110097","176,2673035","19,89999962"
06/01/2010 9.00,"0,56633374",,,"0,25311256","158,1483002","19,89999962"
06/01/2010 10.00,"0,52803454",,,"0,31193574","184,1159058","19,89999962"
06/01/2010 11.00,"0,55938966",,,"0,33589979","195,8883057","19,89999962"
06/01/2010 12.00,"0,554205",,,"0,38972512","182,2754059","19,89999962"
06/01/2010 13.00,"0,62737713",,,"0,45248134","182,2117004","19,89999962"
06/01/2010 14.00,"0,69751657",,,"0,45416127","215,2957001","19,89999962"
06/01/2010 15.00,"0,66952771",,,"0,41114947","221,7062073","19,89999962"
06/01/2010 16.00,"0,53464504",,,"0,42663465","181,4868012","19,89999962"
06/01/2010 17.00,"0,69245191",,,"0,45596353","181,6911011","19,89999962"
06/01/2010 18.00,"0,62006897",,,"0,45805237","175,1627045","19,89999962"
06/01/2010 19.00,"0,56718293",,,"0,4947557","177,9387054","19,89999962"
06/01/2010 20.00,"0,6101522",,,"0,58708661","187,1824036","19,89999962"
06/01/2010 21.00,"0,60248097",,,"0,56619583","197,7485046","19,89999962"
06/01/2010 22.00,"0,59802244",,,"0,54276535","184,8143005","19,89999962"
06/01/2010 23.00,"0,64305419",,,"0,55288337","164,6058044","19,89999962"
07/01/2010 0.00,"0,69387774",,,"0,58249884","163,9869995","19,89999962"
07/01/2010 1.00,"0,72210966",,,"0,5193337","210,9851074","38,59999084"
07/01/2010 2.00,"0,52209119",,,"0,47689625","192,8621063","38,59999084"
07/01/2010 3.00,"0,48157798",,,"0,47402802","151,4813995","38,59999084"
07/01/2010 4.00,"0,55741872",,,"0,43388445","155,680603","38,59999084"
07/01/2010 5.00,"0,66986129",,,"0,40578348","169,7855072","38,59999084"
07/01/2010 6.00,"0,87700487",,,"0,36817961","174,8842011","38,59999084"
07/01/2010 7.00,"0,66064218",,,"0,38120548","167,2335053","38,59999084"
07/01/2010 8.00,"0,72395959",,,"0,4124601","176,3804016","38,59999084"
07/01/2010 9.00,"0,62528414",,,"0,41430313","188,3618012","38,59999084"
07/01/2010 10.00,"0,66340232",,,"0,48938971","181,2996063","38,59999084"
07/01/2010 11.00,"0,72993344",,,"0,47337329","186,0272064","38,59999084"
07/01/2010 12.00,"0,63814208",,,"0,50278488","190,4694061","38,59999084"
07/01/2010 13.00,"0,62804428",,,"0,44969699","193,1584015","38,59999084"
07/01/2010 14.00,"0,59953879",,,"0,48045998","193,0554047","38,59999084"
07/01/2010 15.00,"0,67880682",,,"0,44031525","192,6842041","38,59999084"
07/01/2010 16.00,"0,63962791",,,"0,43724314","180,373703","38,59999084"
07/01/2010 17.00,"0,74315444",,,"0,48160634","186,155304","38,59999084"
07/01/2010 18.00,"0,73339023",,,"0,57782952","127,5055008","38,59999084"
07/01/2010 19.00,"0,60781717",,,"0,6859322","140,9651032","38,59999084"
07/01/2010 20.00,"0,62786224",,,"0,63198338","151,373703","38,59999084"
07/01/2010 21.00,"0,64290265",,,"0,58180333","149,0547028","38,59999084"
07/01/2010 22.00,"0,75789179",,,"0,55902758","150,9161072","38,59999084"
07/01/2010 23.00,"0,7323895",,,"0,5345719","147,8132019","38,59999084"
08/01/2010 0.00,"0,66810188",,,"0,50004014","143,8170013","38,59999084"
08/01/2010 1.00,,,,"0,42360216","146,4969025","17,70000076"
08/01/2010 2.00,"0,66863987",,,,"137,9111023","17,70000076"
08/01/2010 3.00,"0,61760071",,,"0,1271982","134,2631073","17,70000076"
08/01/2010 4.00,"0,61680643",,,"0,13518777","139,6298065","17,70000076"
08/01/2010 5.00,"0,61973844",,,"0,1002867","152,1943054","17,70000076"
08/01/2010 6.00,"0,58827857",,,"0,10923157","153,1315002","17,70000076"
08/01/2010 7.00,"0,61280454",,,"0,10815977","156,7733002","17,70000076"
08/01/2010 8.00,"0,59108854",,,"0,09080476","154,1625061","17,70000076"
08/01/2010 9.00,"0,58473534",,,"0,0389343","155,884903","17,70000076"
08/01/2010 10.00,"0,44603484",,,"0,03599151","151,4411926","17,70000076"
08/01/2010 11.00,"0,66170597",,,"0,04220912","149,4116058","17,70000076"
08/01/2010 12.00,"0,62936028",,,"0,06885616","148,4230042","17,70000076"
08/01/2010 13.00,"0,51054315",,,"0,07209253","146,0294037","17,70000076"
08/01/2010 14.00,"0,64481563",,,"0,07355927","149,914505","17,70000076"
08/01/2010 15.00,"0,73883016",,,"0,07569937","150,9710999","17,70000076"
08/01/2010 16.00,"0,51799675",,,"0,09172628","152,2297058","17,70000076"
08/01/2010 17.00,"0,56439229",,,"0,10651712","155,4416046","17,70000076"
08/01/2010 18.00,"0,52077621",,,"0,12543555","156,956604","17,70000076"
08/01/2010 19.00,"0,51100182",,,"0,11279181","160,0791016","17,70000076"
08/01/2010 20.00,"0,517294",,,"0,12739741","157,8105011","17,70000076"
08/01/2010 21.00,"0,57502197",,,"0,14325656","155,3639069","17,70000076"
08/01/2010 22.00,"0,47578413",,,"0,17218118","157,8023071","17,70000076"
08/01/2010 23.00,"0,52596799",,,"0,16825862","157,2976074","17,70000076"
09/01/2010 0.00,"0,46616331",,,"0,10226603","158,8300018","17,70000076"
09/01/2010 1.00,"0,47315722",,,"0,1320679","158,1230011","22,10000038"
09/01/2010 2.00,"0,55355005",,,"0,08965491","155,7810059","22,10000038"
09/01/2010 3.00,"0,53739195",,,"0,0677797","150,9499054","22,10000038"
09/01/2010 4.00,"0,56353801",,,"0,0321575","152,9756012","22,10000038"
09/01/2010 5.00,"0,45043337",,,"0,03208643","166,3511047","22,10000038"
09/01/2010 6.00,"0,59084344",,,"0,0236029","167,5346069","22,10000038"
09/01/2010 7.00,"0,5245025",,,"0,02089777","154,8583069","22,10000038"
09/01/2010 8.00,"0,60046528",,,"0,03937817","161,3448029","22,10000038"
09/01/2010 9.00,"0,4676288",,,"0,05465132","157,2731018","22,10000038"
09/01/2010 10.00,"0,64090526",,,"0,07993881","156,9057007","22,10000038"
09/01/2010 11.00,"0,57990866",,,"0,03857432","166,2035065","22,10000038"
09/01/2010 12.00,"0,46500291",,,"0,01251327","178,497406","22,10000038"
09/01/2010 13.00,"0,61262148",,,"0,04312714","187,3105927","22,10000038"
09/01/2010 14.00,"0,49661534",,,"0,126406","191,9945068","22,10000038"
09/01/2010 15.00,"0,49346976",,,"0,1360289","194,6779022","22,10000038"
09/01/2010 16.00,"0,46381099",,,"0,13146792","215,3845062","22,10000038"
09/01/2010 17.00,"0,63763764",,,"0,09318835","200,6894074","22,10000038"
09/01/2010 18.00,"0,71158473",,,"0,0938326","183,4725037","22,10000038"
09/01/2010 19.00,"0,53461249",,,"0,11124818","168,0368042","22,10000038"
09/01/2010 20.00,"0,68504205",,,"0,1693013","166,4732056","22,10000038"
09/01/2010 21.00,"0,77642967",,,"0,26228344","152,5906067","22,10000038"
09/01/2010 22.00,"0,58891928",,,"0,337038","158,7525024","22,10000038"
09/01/2010 23.00,"0,60300066",,,"0,36689112","179,6275024","22,10000038"
10/01/2010 0.00,"0,66472951",,,"0,23784174","192,1286926","22,10000038"
10/01/2010 1.00,,,,"0,20959748","189,6614075","36,29999161"
10/01/2010 2.00,"0,68410641",,,,"174,7854004","36,29999161"
10/01/2010 3.00,"0,48574564",,,"0,47603065","206,9004059","36,29999161"
10/01/2010 4.00,"0,55692852",,,"0,41743931","206,3439026","36,29999161"
10/01/2010 5.00,"0,59877197",,,"0,34680536","162,0783997","36,29999161"
10/01/2010 6.00,"0,709268",,,"0,23627715","274,4619141","36,29999161"
10/01/2010 7.00,"0,56351665",,,"0,21367964","178,2268066","36,29999161"
10/01/2010 8.00,"0,73720398",,,"0,12570234","182,1365051","36,29999161"
10/01/2010 9.00,"0,65482799",,,"0,13942138","173,1822052","36,29999161"
10/01/2010 10.00,"0,61463107",,,"0,17832073","185,0052033","36,29999161"
10/01/2010 11.00,"0,60307286",,,"0,20036719","218,0785065","36,29999161"
10/01/2010 12.00,"0,52652226",,,"0,17374228","228,3757019","36,29999161"
10/01/2010 13.00,"0,51249274",,,"0,15898406","225,6741028","36,29999161"
10/01/2010 14.00,"0,59990084",,,"0,1240527","219,0635071","36,29999161"
10/01/2010 15.00,"0,75946814",,,"0,18383351","229,2962036","36,29999161"
10/01/2010 16.00,"0,50983939",,,"0,21114926","226,5068054","36,29999161"
10/01/2010 17.00,"0,72396772",,,"0,19994313","219,7232056","36,29999161"
10/01/2010 18.00,"0,72326599",,,"0,2126626","223,3755035","36,29999161"
10/01/2010 19.00,"0,65433983",,,"0,25713647","231,2476044","36,29999161"
10/01/2010 20.00,"0,65321198",,,"0,36016092","248,9904022","36,29999161"
10/01/2010 21.00,"0,63030711",,,"0,42642612","243,6134033","36,29999161"
10/01/2010 22.00,"0,68929107",,,"0,49676299","265,3186035","36,29999161"
10/01/2010 23.00,"0,61917604",,,"0,45665554","264,2542114","36,29999161"
11/01/2010 0.00,"0,65720676",,,"0,42638534","251,8148041","36,29999161"
11/01/2010 1.00,"0,66702793",,,"0,40709411","216,9949036","12,80000019"
11/01/2010 2.00,"0,68831475",,,"0,47094426","220,6006012","12,80000019"
11/01/2010 3.00,"0,68569293",,,"0,41459787","214,3242035","12,80000019"
11/01/2010 4.00,"0,81079613",,,"0,36503644","203,7987061","12,80000019"
11/01/2010 5.00,"0,53884321",,,"0,3598219","206,3578033","12,80000019"
11/01/2010 6.00,"0,64836293",,,"0,37618666","202,2015076","12,80000019"
11/01/2010 7.00,"0,82927807",,,"0,39721491","161,6042023","12,80000019"
11/01/2010 8.00,"0,63594942",,,"0,43172687","189,1544037","12,80000019"
11/01/2010 9.00,"0,82866787",,,"0,5280945","180,7772064","12,80000019"
11/01/2010 10.00,"0,39836805",,,"0,41680205","211,3365021","12,80000019"
11/01/2010 11.00,"0,72085672",,,"0,35295306","180,6616058","12,80000019"
11/01/2010 12.00,"0,87902056",,,"0,21919126","143,471405","12,80000019"
11/01/2010 13.00,"0,76111466",,,"0,13340182","118,9473038","12,80000019"
11/01/2010 14.00,"0,93071569",,,"0,17157538","166,5128021","12,80000019"
11/01/2010 15.00,"0,75809519",,,"0,09551602","198,2539063","12,80000019"
11/01/2010 16.00,"0,76443924",,,"0,09967041","185,7615051","12,80000019"
11/01/2010 17.00,"0,86926143",,,"0,1379162","227,4107056","12,80000019"
11/01/2010 18.00,"0,96828875",,,"0,29927918","284,0296936","12,80000019"
11/01/2010 19.00,"1,00244673",,,"0,61933264","351,3608093","12,80000019"
11/01/2010 20.00,"1,02422273",,,"0,57706178","47,38161087","12,80000019"
11/01/2010 21.00,"1,01891603",,,"0,51736718","152,0442047","12,80000019"
11/01/2010 22.00,"0,8996982",,,"0,54072776","322,6263123","12,80000019"
11/01/2010 23.00,"0,90296176",,,"0,80252889","23,88063049","12,80000019"
12/01/2010 0.00,"0,88862816",,,"0,89783638","11,75743961","12,80000019"
12/01/2010 1.00,,,,"0,75330648","338,9536133","34,59999084"
12/01/2010 2.00,"1,07222107",,,,"317,5660095","34,59999084"
12/01/2010 3.00,"1,02784936",,,"0,69416991","323,1306152","34,59999084"
12/01/2010 4.00,"0,84030235",,,"0,52914417","335,0372009","34,59999084"
12/01/2010 5.00,"0,80233571",,,"0,38511522","320,883606","34,59999084"
12/01/2010 6.00,"0,77534758",,,"0,35258259","320,7124023","34,59999084"
12/01/2010 7.00,"0,72274224",,,"0,33822513","329,5682068","34,59999084"
12/01/2010 8.00,"0,89793879",,,"0,35362061","309,3778076","34,59999084"
12/01/2010 9.00,"0,82520702",,,"0,36349631","316,8161011","34,59999084"
12/01/2010 10.00,"0,98759548",,,"0,32191863","318,030304","34,59999084"
12/01/2010 11.00,"0,85128087",,,"0,35710629","316,428009","34,59999084"
12/01/2010 12.00,"0,88696028",,,"0,3820035","313,3645935","34,59999084"
12/01/2010 13.00,"1,01138209",,,"0,30224993","323,4436951","34,59999084"
12/01/2010 14.00,"0,89656686",,,"0,34577783","323,6047058","34,59999084"
12/01/2010 15.00,"0,9926276",,,"0,37872403","323,7662048","34,59999084"
12/01/2010 16.00,"0,95832012",,,"0,34627528","324,1621094","34,59999084"
12/01/2010 17.00,"0,87095066",,,"0,36685734","315,8171082","34,59999084"
12/01/2010 18.00,"1,04431764",,,"0,5115084","303,6242065","34,59999084"
12/01/2010 19.00,"0,97798991",,,"0,5984407","292,4360046","34,59999084"
12/01/2010 20.00,"1,01915807",,,"0,711349","293,9794006","34,59999084"
12/01/2010 21.00,"0,99994593",,,"0,64101446","306,2998047","34,59999084"
12/01/2010 22.00,"0,97067057",,,"0,56931104","295,8052979","34,59999084"
12/01/2010 23.00,"0,91669329",,,"0,61014312","296,4179077","34,59999084"
13/01/2010 0.00,"0,84899363",,,"0,57885472","294,4764099","34,59999084"
13/01/2010 1.00,"0,84350489",,,"0,49802236","286,2907105","21,60000038"
13/01/2010 2.00,"0,78586844",,,"0,50789806","281,4299011","21,60000038"
13/01/2010 3.00,"0,85494003",,,"0,49968248","262,0585022","21,60000038"
13/01/2010 4.00,"0,73463605",,,"0,49042889","261,6148987","21,60000038"
13/01/2010 5.00,"0,89427963",,,"0,50806466","293,4700012","21,60000038"
13/01/2010 6.00,"0,7469865",,,"0,49246181","240,7406006","21,60000038"
13/01/2010 7.00,"0,67608431",,,"0,54715274","234,4082031","21,60000038"
13/01/2010 8.00,"0,85173852",,,"0,54727739","233,5957031","21,60000038"
13/01/2010 9.00,"0,77809145",,,"0,65532998","214,1356049","21,60000038"
13/01/2010 10.00,"0,92126776",,,"0,72715805","208,8323059","21,60000038"
13/01/2010 11.00,"0,92950139",,,"0,72798753","197,8863068","21,60000038"
13/01/2010 12.00,"0,97661696",,,"0,80251258","181,7577057","21,60000038"
13/01/2010 13.00,"1,0864011",,,"0,64935469","165,7940064","21,60000038"
13/01/2010 14.00,"0,93270392",,,"0,53586622","153,5366058","21,60000038"
13/01/2010 15.00,"0,90114133",,,"0,46777313","144,0565033","21,60000038"
13/01/2010 16.00,"0,98942506",,,"0,47312514","98,92481995","21,60000038"
13/01/2010 17.00,"0,91623666",,,"0,62180244","93,20207214","21,60000038"
13/01/2010 18.00,"0,9670114",,,"0,60773507","96,45452881","21,60000038"
13/01/2010 19.00,"0,79364443",,,"0,66636835","115,1854019","21,60000038"
13/01/2010 20.00,"0,91257647",,,"0,72076803","19,6010704","21,60000038"
13/01/2010 21.00,"1,01549891",,,"0,71284137","171,4866028","21,60000038"
13/01/2010 22.00,"1,05849767",,,"0,73778052","213,5731049","21,60000038"
13/01/2010 23.00,"0,886046",,,"0,7499804","226,3377075","21,60000038"
14/01/2010 0.00,"1,13992072",,,"0,80803235","288,9067993","21,60000038"
14/01/2010 1.00,,,,"0,94284848","344,3854981","29,89999962"
14/01/2010 2.00,"0,60432377",,,,"347,8922119","29,89999962"
14/01/2010 3.00,"0,57236455",,,"0,72611421","324,8999939","29,89999962"
14/01/2010 4.00,"0,4675749",,,"0,63623912","329,4765015","29,89999962"
14/01/2010 5.00,"0,50713417",,,"0,55455748","312,8190002","29,89999962"
14/01/2010 6.00,"0,44858853",,,"0,52586003","309,6300964","29,89999962"
14/01/2010 7.00,"0,52438046",,,"0,49882737","307,0523071","29,89999962"
14/01/2010 8.00,"0,52319057",,,"0,5295193","304,1978149","29,89999962"
14/01/2010 9.00,"0,55694988",,,"0,5266499","307,6878967","29,89999962"
14/01/2010 10.00,"0,52941664",,,"0,5074775","316,7355042","29,89999962"
14/01/2010 11.00,"0,46708573",,,"0,56857243","318,7361145","29,89999962"
14/01/2010 12.00,"0,39205655",,,"0,53920977","321,9077148","29,89999962"
14/01/2010 13.00,"0,43991962",,,"0,49167311","323,3992004","29,89999962"
