"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
"","NO2","NOX","PM10"
"2012-05-11 04:00:16","12.99883716","15.6266001","12.21000957"
"2012-05-11 05:00:16","31.92569648","41.60433608",""
"2012-05-11 06:00:16","27.45647296","35.03971352","10.01220989"
"2012-05-11 07:00:16","24.641378","35.96250208",""
"2012-05-11 08:00:16","20.62057584","29.02305104","20.51280975"
"2012-05-11 09:00:16","16.95344588","23.13607952",""
"2012-05-11 10:00:16","14.43623287","20.08429808","24.42000961"
"2012-05-11 11:00:16","11.54067522","16.4196977",""
"2012-05-11 12:00:16","12.03321598","17.35092774","21.48962021"
"2012-05-11 13:00:16","10.01892398","15.47420605",""
"2012-05-11 14:00:16","8.99360633","12.47235649","24.17580986"
"2012-05-11 15:00:16","8.25900828","12.55406581",""
"2012-05-11 16:00:16","8.70353107","12.67403616","12.94260979"
"2012-05-11 17:00:16","11.67306018","16.88661001",""
"2012-05-11 18:00:16","19.57125112","25.66775872","16.84980965"
"2012-05-11 19:00:16","28.00676568","38.22181688",""
"2012-05-11 20:00:16","33.23459432","41.18153552","12.69841003"
"2012-05-11 21:00:16","25.81012624","30.24933136",""
"2012-05-11 22:00:16","21.73091248","27.27796864","7.32600689"
"2012-05-11 23:00:16","18.58422701","24.6541884",""
"2012-05-12 00:00:16","18.58033035","23.07187456","14.89620972"
"2012-05-12 01:00:16","7.15971153","8.24032804",""
"2012-05-12 02:00:16","8.17789359","10.63973126","17.33819962"
"2012-05-12 03:00:16","4.98188234","6.57631062",""
"2012-05-12 04:00:16","3.22002023","4.88311034","12.69841003"
"2012-05-12 05:00:16","18.61861624","22.96746024",""
"2012-05-12 06:00:16","30.60316608","40.15303248","16.60560989"
"2012-05-12 07:00:16","17.28440926","22.62377824",""
"2012-05-12 08:00:16","18.88208793","27.66316016","22.71062088"
"2012-05-12 09:00:16","15.65168554","22.44672704",""
"2012-05-12 10:00:16","10.98323735","17.37946051","31.25761986"
"2012-05-12 11:00:16","10.22333016","15.07862854",""
"2012-05-12 12:00:16","12.86385761","18.24519117","27.8388195"
"2012-05-12 13:00:16","14.48035801","20.96494616",""
"2012-05-12 14:00:16","5.85729728","8.37067482","18.31501007"
"2012-05-12 15:00:16","7.34920029","10.31808123",""
"2012-05-12 16:00:16","7.72493506","10.73635609","12.94260979"
"2012-05-12 17:00:16","10.74572489","15.0449066",""
"2012-05-12 18:00:16","15.66531427","21.71135272","8.79120922"
"2012-05-12 19:00:16","21.70364736","28.74030448",""
"2012-05-12 20:00:16","36.6609748","39.88454944","11.47741032"
"2012-05-12 21:00:16","43.28077768","65.43366856",""
"2012-05-12 22:00:16","34.54739264","43.24307304","10.01220989"
"2012-05-12 23:00:16","17.40900282","20.07909744",""
"2012-05-13 00:00:16","28.38056168","37.75295624","12.69841003"
"2012-05-13 01:00:16","10.00270066","11.52815926",""
"2012-05-13 02:00:16","","","18.55920982"
"2012-05-13 03:00:16","16.29348849","18.07269435",""
"2012-05-13 04:00:16","16.23897737","19.2425592","11.96580982"
"2012-05-13 05:00:16","32.53635104","43.5011548",""
"2012-05-13 06:00:16","25.57779912","32.83613352","15.14041042"
"2012-05-13 07:00:16","18.32465198","23.52452144",""
"2012-05-13 08:00:16","13.51409248","18.40407072","42.00244141"
"2012-05-13 09:00:16","13.30966909","18.3826697",""
"2012-05-13 10:00:16","13.72693823","18.1297599","32.47863007"
"2012-05-13 11:00:16","11.4616599","15.71775852",""
"2012-05-13 12:00:16","11.17207794","14.62403716","27.8388195"
"2012-05-13 13:00:16","8.46796694","11.69287424",""
"2012-05-13 14:00:16","4.72879855","6.5529651","19.04759979"
"2012-05-13 15:00:16","4.78655242","6.89471789",""
"2012-05-13 16:00:16","5.23821271","6.5808497","10.01220989"
"2012-05-13 17:00:16","6.87093452","9.79604978",""
"2012-05-13 18:00:16","8.92222181","12.91008594","11.72161007"
"2012-05-13 19:00:16","10.5283324","13.62147614",""
"2012-05-13 20:00:16","14.87296044","22.241818","14.16361046"
"2012-05-13 21:00:16","9.90211607","14.5086059",""
"2012-05-13 22:00:16","5.98968034","9.64365574","19.53602028"
"2012-05-13 23:00:16","4.09024409","5.80979746",""
"2012-05-14 00:00:16","3.64053022","5.06403716","16.11721039"
"2012-05-14 01:00:16","2.89425558","4.40322893",""
"2012-05-14 02:00:16","2.44908462","3.53166285","8.79120922"
"2012-05-14 03:00:16","2.9176164","4.29882226",""
"2012-05-14 04:00:16","3.52437239","4.52125286","15.14041042"
"2012-05-14 05:00:16","6.19149958","10.67864046",""
"2012-05-14 06:00:16","5.54840412","9.48477618","8.05860806"
"2012-05-14 07:00:16","12.58675718","20.80735912",""
"2012-05-14 08:00:16","21.78087304","41.29954416","5.12820482"
"2012-05-14 09:00:16","22.8081524","37.91119336",""
"2012-05-14 10:00:16","16.87233502","30.51391392","9.03540897"
"2012-05-14 11:00:16","14.28567817","24.43759704",""
"2012-05-14 12:00:16","18.27273544","31.3498212","14.89620972"
"2012-05-14 13:00:16","21.93597448","45.70341552",""
"2012-05-14 14:00:16","9.54714754","17.18361626","18.55920982"
"2012-05-14 15:00:16","14.91514298","26.48227072",""
"2012-05-14 16:00:16","12.18376877","19.1978184","10.50061035"
"2012-05-14 17:00:16","","",""
"2012-05-14 18:00:16","19.43886424","29.91536232","6.59340715"
"2012-05-14 19:00:16","17.7315209","30.15141784",""
"2012-05-14 20:00:16","13.2220689","20.5174808",""
"2012-05-14 21:00:16","10.06110461","14.55918786",""
"2012-05-14 22:00:16","7.5088389","10.1222389","0.97680098"
"2012-05-14 23:00:16","5.82679706","8.02438294",""
"2012-05-15 00:00:16","4.15578554","5.55364491","2.19780207"
"2012-05-15 01:00:16","4.55812578","6.23261141",""
"2012-05-15 02:00:16","","","1.70940197"
"2012-05-15 03:00:16","13.41544666","14.37177553",""
"2012-05-15 04:00:16","8.91962722","11.20197015","3.17460299"
"2012-05-15 05:00:16","10.45759796","14.29330896",""
"2012-05-15 06:00:16","7.69962591","10.7253315","2.19780207"
"2012-05-15 07:00:16","14.60300898","27.2189452",""
"2012-05-15 08:00:16","21.88536384","44.36560824","2.19780207"
"2012-05-15 09:00:16","12.07994526","23.3850984",""
"2012-05-15 10:00:16","10.8748671","19.2665548","5.12820482"
"2012-05-15 11:00:16","12.89565608","20.9513136",""
"2012-05-15 12:00:16","14.27334003","25.06532576","3.66300392"
"2012-05-15 13:00:16","17.3635737","31.9502848",""
"2012-05-15 14:00:16","11.16493854","18.32171132","6.83760691"
"2012-05-15 15:00:16","16.56474202","30.40756848",""
"2012-05-15 16:00:16","12.93912922","23.23139272","4.88400507"
"2012-05-15 17:00:16","14.61403549","23.04527864",""
"2012-05-15 18:00:16","13.86840902","23.62503528","5.86080599"
"2012-05-15 19:00:16","21.85421736","34.42427896",""
"2012-05-15 20:00:16","20.50700304","25.3960444","3.66300392"
"2012-05-15 21:00:16","25.44283104","41.42407272",""
"2012-05-15 22:00:16","18.06572894","23.669126","2.686203"
"2012-05-15 23:00:16","9.8346263","11.26552121",""
"2012-05-16 00:00:16","5.74308396","6.68136546","2.19780207"
"2012-05-16 01:00:16","5.64379762","6.60095247",""
"2012-05-16 02:00:16","4.70803041","5.67231893","3.17460299"
"2012-05-16 03:00:16","3.89102134","4.64835689",""
"2012-05-16 04:00:16","4.39589258","5.08738268","3.41880298"
"2012-05-16 05:00:16","7.27911593","9.27661101",""
"2012-05-16 06:00:16","3.82612806","4.86754666","2.19780207"
"2012-05-16 07:00:16","4.44910546","6.53091591",""
"2012-05-16 08:00:16","4.1785001","5.8953977","7.32600689"
"2012-05-16 09:00:16","2.68529693","3.87211739",""
"2012-05-16 10:00:16","2.66907361","4.09519808","7.57020807"
"2012-05-16 11:00:16","3.85013704","6.67682637",""
"2012-05-16 12:00:16","4.34267971","6.63726709","8.05860806"
"2012-05-16 13:00:16","14.16561986","24.46807432",""
"2012-05-16 14:00:16","12.58091794","20.88387736","5.12820482"
"2012-05-16 15:00:16","12.86126494","24.02450944",""
"2012-05-16 16:00:16","7.31675365","12.96780158","3.17460299"
"2012-05-16 17:00:16","10.05591353","16.69206401",""
"2012-05-16 18:00:16","8.4640741","13.63250073","5.61660624"
"2012-05-16 19:00:16","13.58611943","24.37922368",""
"2012-05-16 20:00:16","8.64577529","12.40621085","6.10500622"
"2012-05-16 21:00:16","7.21681723","10.43675525",""
"2012-05-16 22:00:16","3.63728746","6.32923624","3.66300392"
"2012-05-16 23:00:16","3.14669121","4.99464877",""
"2012-05-17 00:00:16","1.93512755","3.12570892","2.93040299"
"2012-05-17 01:00:16","2.27841568","3.88314198",""
"2012-05-17 02:00:16","","","1.22100103"
"2012-05-17 03:00:16","10.65488003","11.69935974",""
"2012-05-17 04:00:16","5.76514844","7.0477601","1.46520102"
"2012-05-17 05:00:16","7.26548719","11.04827977",""
"2012-05-17 06:00:16","6.87028635","11.31091591","1.22100103"
"2012-05-17 07:00:16","13.03776548","22.687314",""
"2012-05-17 08:00:16","21.04173208","41.21136272","0.97680098"
"2012-05-17 09:00:16","11.31224475","18.36840427",""
"2012-05-17 10:00:16","8.13960579","12.99179526","1.70940197"
"2012-05-17 11:00:16","8.89042525","14.56567336",""
"2012-05-17 12:00:16","10.0208723","14.33935183","1.46520102"
"2012-05-17 13:00:16","10.08641375","15.85162529",""
"2012-05-17 14:00:16","5.63601005","9.41863054","1.70940197"
"2012-05-17 15:00:17","4.12463714","7.72218751",""
"2012-05-17 16:00:17","5.8306918","9.52173897","2.44200301"
"2012-05-17 17:00:17","5.68922292","9.31227746",""
"2012-05-17 18:00:17","6.10324358","11.07551621","4.63980484"
"2012-05-17 19:00:17","8.2135849","13.54949316",""
"2012-05-17 20:00:17","9.50302049","15.0643612","2.93040299"
"2012-05-17 21:00:17","8.40566824","12.75639365",""
"2012-05-17 22:00:17","4.48804142","6.25141784","1.95360196"
"2012-05-17 23:00:17","5.75216978","8.193637",""
"2012-05-18 00:00:17","4.27908468","5.43691731","1.22100103"
"2012-05-18 01:00:17","4.26870252","6.31042981",""
"2012-05-18 02:00:17","3.34072288","4.72747354","0.48840001"
"2012-05-18 03:00:17","2.88127693","3.97392948",""
"2012-05-18 04:00:17","5.04612746","6.99393539","0.97680098"
"2012-05-18 05:00:17","10.05785994","15.6220591",""
"2012-05-18 06:00:17","10.62047933","16.00790834","1.22100103"
"2012-05-18 07:00:17","13.77820469","22.63869184",""
"2012-05-18 08:00:17","18.50765332","34.78679416","2.93040299"
"2012-05-18 09:00:17","9.20126482","15.87626714",""
"2012-05-18 10:00:17","5.36345636","10.00162038","8.54700947"
"2012-05-18 11:00:17","6.5159679","12.06186347",""
"2012-05-18 12:00:17","8.5166369","15.45669404","6.59340715"
"2012-05-18 13:00:17","11.0078945","19.8229468",""
"2012-05-18 14:00:17","7.23953179","11.88223298","4.63980484"
"2012-05-18 15:00:17","7.27781768","11.11701808",""
"2012-05-18 16:00:17","9.24214721","14.40419922","4.88400507"
"2012-05-18 17:00:17","10.62113132","16.3464203",""
"2012-05-18 18:00:17","14.55044237","25.29683072","3.41880298"
"2012-05-18 19:00:17","23.24099096","36.17521208",""
"2012-05-18 20:00:17","23.94248464","27.01143584","1.70940197"
"2012-05-18 21:00:17","20.52453608","25.95440576",""
"2012-05-18 22:00:17","21.42200976","33.28683016","1.22100103"
"2012-05-18 23:00:17","15.28957759","20.3585936",""
"2012-05-19 00:00:17","9.95273245","14.3205454","1.22100103"
"2012-05-19 01:00:17","6.42446722","9.20722262",""
"2012-05-19 02:00:17","","","0.97680098"
"2012-05-19 03:00:17","12.88916675","14.17463686",""
"2012-05-19 04:00:17","9.04227629","10.81547274","0.24420001"
"2012-05-19 05:00:17","30.62002992","48.07559568",""
"2012-05-19 06:00:17","24.26630096","36.62720888","0.97680098"
"2012-05-19 07:00:17","14.9235749","23.11013368",""
"2012-05-19 08:00:17","20.42266472","38.11870272","1.22100103"
"2012-05-19 09:00:17","9.42968955","16.08572674",""
"2012-05-19 10:00:17","11.40569375","17.94429208","0.97680098"
"2012-05-19 11:00:17","12.56859127","18.89756939",""
"2012-05-19 12:00:17","12.77819045","18.34765142","1.22100103"
"2012-05-19 13:00:17","11.62373823","19.05515261",""
"2012-05-19 14:00:17","7.27846776","11.59365674","1.70940197"
"2012-05-19 15:00:17","7.83590371","11.50157099",""
"2012-05-19 16:00:17","7.17788126","11.32647959","1.46520102"
"2012-05-19 17:00:17","10.02022222","14.23105424",""
"2012-05-19 18:00:17","12.3232855","16.97610117","1.22100103"
"2012-05-19 19:00:17","16.54137546","22.64710464",""
"2012-05-19 20:00:17","26.1696396","31.67143872","0.48840001"
"2012-05-19 21:00:17","25.41556592","27.97703408",""
"2012-05-19 22:00:17","26.03205208","37.22316016","1.22100103"
"2012-05-19 23:00:17","19.71076976","25.20993032",""
"2012-05-20 00:00:17","17.29544341","21.98954872","3.41880298"
"2012-05-20 01:00:17","9.82878705","11.00872049",""
"2012-05-20 02:00:17","11.33820398","12.47689558","3.90720391"
"2012-05-20 03:00:17","5.76968944","6.77409937",""
"2012-05-20 04:00:17","2.84233905","4.02062052","2.93040299"
"2012-05-20 05:00:17","9.0442227","11.7693963",""
"2012-05-20 06:00:17","9.34078538","12.2667859","3.66300392"
"2012-05-20 07:00:17","5.28753084","6.74297201",""
"2012-05-20 08:00:17","3.43157347","5.18984485","9.76801014"
"2012-05-20 09:00:17","2.81378715","4.19765834",""
"2012-05-20 10:00:17","3.74760604","5.23458947","8.30280876"
"2012-05-20 11:00:17","4.0733726","6.26762969",""
"2012-05-20 12:00:17","3.2349453","4.85003656","6.34920597"
"2012-05-20 13:00:17","2.77095644","3.69897241",""
"2012-05-20 14:00:17","2.18172393","3.29237031","5.37240601"
"2012-05-20 15:00:17","2.42507373","3.53360735",""
"2012-05-20 16:00:17","3.43936105","5.25923133","8.05860806"
"2012-05-20 17:00:17","3.62236048","5.00567336",""
"2012-05-20 18:00:17","3.91048932","5.25663866","5.12820482"
"2012-05-20 19:00:17","4.10062816","5.32213613",""
"2012-05-20 20:00:17","4.14280879","4.95055231","3.41880298"
"2012-05-20 21:00:17","5.34723304","6.46477027",""
"2012-05-20 22:00:17","8.75479562","9.54897541","2.93040299"
"2012-05-20 23:00:17","6.34789354","7.13984585",""
"2012-05-21 00:00:17","3.79043484","4.42008894","5.61660624"
"2012-05-21 01:00:17","3.98187193","4.75924906",""
"2012-05-21 02:00:17","","","3.66300392"
"2012-05-21 03:00:17","16.63352239","17.79514078",""
"2012-05-21 04:00:17","10.63865671","12.03916803","1.70940197"
"2012-05-21 05:00:17","6.6399133","7.70856834",""
"2012-05-21 06:00:17","12.73861205","14.2103033","1.95360196"
"2012-05-21 07:00:17","10.97674802","12.36535714",""
"2012-05-21 08:00:17","7.61137182","9.04834498","3.41880298"
"2012-05-21 09:00:17","5.71193557","7.20080423",""
"2012-05-21 10:00:17","3.38484993","4.89218851","3.66300392"
"2012-05-21 11:00:17","2.91566998","4.27807132",""
"2012-05-21 12:00:17","3.63533914","4.86170932","8.79120922"
"2012-05-21 13:00:17","4.2382023","5.29554786",""
"2012-05-21 14:00:17","3.48024343","4.84160655","4.88400507"
"2012-05-21 15:00:17","3.86506402","5.43691731",""
"2012-05-21 16:00:17","3.25052046","4.70412802","3.41880298"
"2012-05-21 17:00:17","2.4756901","3.61920759",""
"2012-05-21 18:00:17","2.82027648","3.9823614","5.61660624"
"2012-05-21 19:00:17","3.36992486","4.2676949",""
"2012-05-21 20:00:17","3.63533914","4.74044263","3.41880298"
"2012-05-21 21:00:17","4.73658422","8.01724926",""
"2012-05-21 22:00:17","2.97212752","5.04458256","3.17460299"
"2012-05-21 23:00:17","2.11682874","3.45189803",""
"2012-05-22 00:00:17","1.3965095","2.17567436","4.39560509"
"2012-05-22 01:00:17","1.71578674","2.88382371",""
"2012-05-22 02:00:17","2.21481874","3.56473471","2.686203"
"2012-05-22 03:00:17","1.35887178","2.45647068",""
"2012-05-22 04:00:17","1.66581853","2.6289675","1.95360196"
"2012-05-22 05:00:17","1.49644592","2.43182691",""
"2012-05-22 06:00:17","1.67100961","2.63480483","5.12820482"
"2012-05-22 07:00:17","2.1414878","3.62115401",""
"2012-05-22 08:00:17","3.12852147","5.07960084","6.34920597"
"2012-05-22 09:00:17","4.64119071","8.70205118",""
"2012-05-22 10:00:17","3.99549875","7.74099203","9.03540897"
"2012-05-22 11:00:17","7.9695831","15.80298783",""
"2012-05-22 12:00:17","10.1234033","18.57073211","6.59340715"
"2012-05-22 13:00:17","7.73077622","15.15125778",""
"2012-05-22 14:00:17","4.9591697","9.00748936","3.17460299"
"2012-05-22 15:00:17","2.51073324","4.65613873",""
"2012-05-22 16:00:17","3.24922221","5.93819782","1.46520102"
"2012-05-22 17:00:17","4.96695727","7.08991206",""
"2012-05-22 18:00:17","13.93265414","22.61014568","0.97680098"
"2012-05-22 19:00:17","5.21290357","6.81365674",""
"2012-05-22 20:00:17","4.96046794","6.11783022","1.22100103"
"2012-05-22 21:00:17","3.67038227","4.79232093",""
"2012-05-22 22:00:17","2.22585098","3.06734512","1.22100103"
"2012-05-22 23:00:17","2.73786163","3.97782231",""
"2012-05-23 00:00:17","2.74305271","3.87795473","1.22100103"
"2012-05-23 01:00:17","2.65220212","3.56214013",""
"2012-05-23 02:00:17","","","1.46520102"
"2012-05-23 03:00:17","13.72499564","14.77383854",""
"2012-05-23 04:00:17","8.02798897","8.74420314","1.46520102"
"2012-05-23 05:00:17","10.37712953","13.01124986",""
"2012-05-23 06:00:17","15.46673969","23.36240296","1.46520102"
"2012-05-23 07:00:17","12.82621224","19.17252264",""
"2012-05-23 08:00:17","19.95671032","42.67694896","1.70940197"
"2012-05-23 09:00:17","12.55885537","24.15938192",""
"2012-05-23 10:00:17","11.57052918","18.79834998","1.70940197"
"2012-05-23 11:00:17","11.07213962","17.64533941",""
"2012-05-23 12:00:17","","19.45347192","1.22100103"
"2012-05-23 13:00:17","10.61399","17.88657645",""
"2012-05-23 14:00:17","9.02150814","12.81670386","0.48840001"
"2012-05-23 15:00:17","9.02345647","13.34327631",""
"2012-05-23 16:00:17","8.64642346","13.61109971",""
"2012-05-23 17:00:17","9.4309878","15.29262914",""
"2012-05-23 18:00:17","13.73732422","19.0746053",""
"2012-05-23 19:00:17","16.67180828","23.0524104",""
"2012-05-23 20:00:17","15.4394803","20.65430352",""
"2012-05-23 21:00:17","9.83592454","13.82185947",""
"2012-05-23 22:00:17","8.88068934","11.12155717","0.73260099"
"2012-05-23 23:00:17","7.45303145","8.78894967",""
"2012-05-24 00:00:17","5.61978673","6.74556468","1.22100103"
"2012-05-24 01:00:17","3.24922412","4.28390674",""
"2012-05-24 02:00:17","2.51332974","3.29431482","1.46520102"
"2012-05-24 03:00:17","2.88711618","3.97847048",""
"2012-05-24 04:00:17","3.54838138","4.55043572","1.22100103"
"2012-05-24 05:00:17","8.58866958","11.76809997",""
"2012-05-24 06:00:17","12.3693647","17.27699834","0.97680098"
"2012-05-24 07:00:17","20.7964416","32.16817632",""
"2012-05-24 08:00:17","30.50582616","50.236366","3.41880298"
"2012-05-24 09:00:17","16.69127818","27.39404616",""
"2012-05-24 10:00:17","12.45956712","18.70626423","8.54700947"
"2012-05-24 11:00:17","12.43620439","19.24709064",""
"2012-05-24 12:00:17","12.12211824","19.10119357","10.25640965"
"2012-05-24 13:00:17","9.94235029","16.68428217",""
"2012-05-24 14:00:17","6.86314886","11.15008994","6.10500622"
"2012-05-24 15:00:17","7.00656224","11.3543642",""
"2012-05-24 16:00:17","9.6269678","14.43468033","4.1514039"
"2012-05-24 17:00:17","11.15780678","15.60584725",""
"2012-05-24 18:00:17","13.63283915","21.00578648","5.86080599"
"2012-05-24 19:00:17","20.09752912","30.5294776",""
"2012-05-24 20:00:17","23.59855408","28.59049928","3.66300392"
"2012-05-24 21:00:17","26.88151544","37.45854648",""
"2012-05-24 22:00:17","10.64774062","13.29269244","2.19780207"
"2012-05-24 23:00:17","6.59319166","8.31360735",""
"2012-05-25 00:00:17","5.99422325","7.39275565","9.52380943"
"2012-05-25 01:00:17","3.56071186","5.25793499",""
"2012-05-25 02:00:17","","","5.86080599"
"2012-05-25 03:00:17","14.01571715","14.75762669",""
"2012-05-25 04:00:17","11.14417613","12.97882426","3.66300392"
"2012-05-25 05:00:17","15.80224024","20.15433464",""
"2012-05-25 06:00:17","13.37715886","17.88917103","2.44200301"
"2012-05-25 07:00:17","21.88794504","34.11690584",""
"2012-05-25 08:00:17","30.7770816","50.91724832","8.54700947"
"2012-05-25 09:00:17","24.7426184","33.7829368",""
"2012-05-25 10:00:17","15.96252511","23.947322","10.50061035"
"2012-05-25 11:00:17","19.38760352","28.30452144",""
"2012-05-25 12:00:17","14.44531487","22.390954","6.34920597"
"2012-05-25 13:00:17","17.84574186","27.74162864",""
"2012-05-25 14:00:17","9.63475346","13.32057896","6.83760691"
"2012-05-25 15:00:17","10.20710493","15.18238514",""
"2012-05-25 16:00:17","9.16557352","13.16494025","5.12820482"
"2012-05-25 17:00:17","10.73404639","15.82373877",""
"2012-05-25 18:00:17","13.29150318","18.13105624","6.83760691"
"2012-05-25 19:00:17","25.44541224","34.22262032",""
"2012-05-25 20:00:17","31.36307136","40.67504672","3.90720391"
"2012-05-25 21:00:17","20.08066528","23.19443376",""
"2012-05-25 22:00:17","18.38565242","24.438228","2.19780207"
"2012-05-25 23:00:18","11.74768172","14.79653589",""
"2012-05-26 00:00:18","10.42839407","13.89513878","2.19780207"
"2012-05-26 01:00:18","5.71063732","6.99847448",""
"2012-05-26 02:00:18","5.64379762","7.89014524","3.17460299"
"2012-05-26 03:00:18","3.69309492","5.0309653",""
"2012-05-26 04:00:18","4.6820731","6.39797646","4.39560509"
"2012-05-26 05:00:18","16.27596118","23.50960784",""
"2012-05-26 06:00:18","13.23439938","20.49738568","2.686203"
"2012-05-26 07:00:18","22.36621272","37.64467968",""
"2012-05-26 08:00:18","27.66996688","50.04570136","12.45421028"
"2012-05-26 09:00:18","19.62836256","32.65066952",""
"2012-05-26 10:00:18","9.92028581","16.49621976","10.01220989"
"2012-05-26 11:00:18","11.78792167","18.60510031",""
"2012-05-26 12:00:18","12.66657554","19.07266079","14.16361046"
"2012-05-26 13:00:18","9.55688153","16.09869775",""
"2012-05-26 14:00:18","5.67429594","8.56327631","8.05860806"
"2012-05-26 15:00:18","5.29791491","8.76106315",""
"2012-05-26 16:00:18","4.53217038","7.66576822","4.63980484"
"2012-05-26 17:00:18","3.98511659","5.73911274",""
"2012-05-26 18:00:18","5.76968944","7.25722162","5.86080599"
"2012-05-26 19:00:18","15.74902928","24.98167576",""
"2012-05-26 20:00:18","26.3986972","34.4476436","3.41880298"
"2012-05-26 21:00:18","20.23251632","27.00818544",""
"2012-05-26 22:00:18","13.68216302","16.16354514","8.05860806"
"2012-05-26 23:00:18","7.80345707","9.78437702",""
"2012-05-27 00:00:18","10.48745193","13.31928071","5.37240601"
"2012-05-27 01:00:18","7.3109144","8.51528702",""
"2012-05-27 02:00:18","","","6.10500622"
"2012-05-27 03:00:18","17.99174601","20.60048072",""
"2012-05-27 04:00:18","12.04035538","13.83807132","3.66300392"
"2012-05-27 05:00:18","13.50889375","16.05265679",""
"2012-05-27 06:00:18","14.67763052","18.26269935","2.93040299"
"2012-05-27 07:00:18","11.43619971","14.41717023",""
"2012-05-27 08:00:18","10.58543619","15.18238514","11.47741032"
"2012-05-27 09:00:18","11.67694728","16.60970461",""
"2012-05-27 10:00:18","8.86187144","12.39453809","12.69841003"
"2012-05-27 11:00:18","9.09354083","13.69021636",""
"2012-05-27 12:00:18","11.32263074","16.51891902","6.83760691"
"2012-05-27 13:00:18","8.46796694","12.54498763",""
"2012-05-27 14:00:18","6.71064774","8.80840236","6.10500622"
"2012-05-27 15:00:18","6.58475401","9.84274082",""
"2012-05-27 16:00:18","4.6126369","7.0393301","3.66300392"
"2012-05-27 17:00:18","7.57243585","10.74673251",""
"2012-05-27 18:00:18","8.83331763","12.07742906","8.05860806"
"2012-05-27 19:00:18","9.78271167","12.64550338",""
"2012-05-27 20:00:18","16.27206644","20.62447632","4.88400507"
"2012-05-27 21:00:18","17.26818402","19.96627032",""
"2012-05-27 22:00:18","12.18311678","14.51379506","4.39560509"
"2012-05-27 23:00:18","13.87879501","16.92681746",""
"2012-05-28 00:00:18","11.34015804","14.76864937","2.93040299"
"2012-05-28 01:00:18","5.7184249","7.21831242",""
"2012-05-28 02:00:18","4.83781888","6.08864737","7.81440783"
"2012-05-28 03:00:18","2.39717","3.44152161",""
"2012-05-28 04:00:18","4.71192515","6.99134081","4.63980484"
"2012-05-28 05:00:18","28.05672624","38.65826912",""
"2012-05-28 06:00:18","20.00603992","29.49319272","3.17460299"
"2012-05-28 07:00:18","18.11764356","27.8298292",""
"2012-05-28 08:00:18","22.50573136","36.46830256","14.89620972"
"2012-05-28 09:00:18","14.68022319","24.57246952",""
"2012-05-28 10:00:18","10.47706594","16.8198162","15.38461018"
"2012-05-28 11:00:18","11.12081149","16.36522482",""
"2012-05-28 12:00:18","9.79114742","14.76540853","8.54700947"
"2012-05-28 13:00:18","9.83527446","15.44178044",""
"2012-05-28 14:00:18","9.8034779","13.62536706","8.05860806"
"2012-05-28 15:00:18","9.26745635","12.98790434",""
"2012-05-28 16:00:18","13.12927189","18.39109971","4.88400507"
"2012-05-28 17:00:18","13.16041837","17.16740442",""
"2012-05-28 18:00:18","5.40239233","6.95113527","4.63980484"
"2012-05-28 19:00:18","7.39332925","9.05482857",""
"2012-05-28 20:00:18","8.38100918","10.45426343","7.08180714"
"2012-05-28 21:00:18","13.01245825","17.0941251",""
"2012-05-28 22:00:18","10.18179961","12.81864837","4.88400507"
"2012-05-28 23:00:18","5.47118035","6.68590454",""
"2012-05-29 00:00:18","2.3588822","3.15229719","3.41880298"
"2012-05-29 01:00:18","2.3562857","3.54268553",""
"2012-05-29 02:00:18","","","2.19780207"
"2012-05-29 03:00:18","17.20912426","18.90924215",""
"2012-05-29 04:00:18","11.7600103","14.38669104","2.19780207"
"2012-05-29 05:00:18","27.73421008","39.72243096",""
"2012-05-29 06:00:18","22.7464904","30.56320528","1.70940197"
"2012-05-29 07:00:18","28.73877488","44.14641656",""
"2012-05-29 08:00:18","28.53111256","44.1262832","9.27960968"
"2012-05-29 09:00:18","16.87752418","25.23522608",""
"2012-05-29 10:00:18","18.17605134","27.51335496","6.83760691"
"2012-05-29 11:00:18","14.51539923","22.13610352",""
"2012-05-29 12:00:18","14.33629263","20.37222616","12.69841003"
"2012-05-29 13:00:18","15.97355162","24.2171052",""
"2012-05-29 14:00:18","10.16039286","14.83025783","9.76801014"
"2012-05-29 15:00:18","10.02281872","15.16617329",""
"2012-05-29 16:00:18","12.81972291","17.94883308","7.57020807"
"2012-05-29 17:00:18","11.6646187","16.52475254",""
"2012-05-29 18:00:18","13.701631","18.76073711","7.08180714"
"2012-05-29 19:00:18","19.46937976","25.6269184",""
"2012-05-29 20:00:18","17.16695318","22.33194968","8.05860806"
"2012-05-29 21:00:18","13.1195379","14.43792117",""
"2012-05-29 22:00:18","13.73407955","16.57209366","5.12820482"
"2012-05-29 23:00:18","12.19350276","14.88797155",""
"2012-05-30 00:00:18","14.65037878","18.35154234","3.17460299"
"2012-05-30 01:00:18","7.7476477","9.33692122",""
"2012-05-30 02:00:18","5.21030707","6.85061952","9.27960968"
"2012-05-30 03:00:18","3.87349977","4.57572574",""
"2012-05-30 04:00:18","10.80023601","15.44566945","4.63980484"
"2012-05-30 05:00:18","30.50842648","41.08423384",""
"2012-05-30 06:00:18","17.0903795","20.41956728","2.19780207"
"2012-05-30 07:00:18","22.9548028","34.4949656",""
"2012-05-30 08:00:18","23.62966232","36.14056664","16.36141014"
