,Provincia di TARANTO,,,
,MARTINA FRANCA,,,
Parm,NOX,NO2,CO,O3
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
,,,,,,
,,,,,,
,,,,,
,,,,,,
30/07/2009 23.00,"26,546475","23,076158","0,259991","62,779479"
31/07/2009 0.00,"21,563497","18,528415","0,207395","59,289922"
31/07/2009 1.00,"19,592091","16,745138","0,196213","62,520846"
31/07/2009 2.00,,,"0,180229","64,512753"
31/07/2009 3.00,"18,500046","17,100753",,"75,175048"
31/07/2009 4.00,"14,271907","12,324587","0,212339","75,337567"
31/07/2009 5.00,"16,129177","14,42195","0,224544","72,615766"
31/07/2009 6.00,"34,574714","29,295549","0,361149","60,068534"
31/07/2009 7.00,"71,502185","53,581332","0,5357","41,387171"
31/07/2009 8.00,"71,691566","51,084239","0,516844","50,754936"
31/07/2009 9.00,"57,450779","42,601348","0,400425","65,027324"
31/07/2009 10.00,"65,894059","45,371014","0,380708","68,695613"
31/07/2009 11.00,"76,640816","51,886324","0,467163","67,782938"
31/07/2009 12.00,"80,404629","53,215338","0,473108","71,177712"
31/07/2009 13.00,"61,689284","43,351501","0,472638","77,963165"
31/07/2009 14.00,"41,723664","29,01003","0,308416","86,992416"
31/07/2009 15.00,"51,889347","36,171673","0,362165","77,185908"
31/07/2009 16.00,"64,283238","43,839519","0,385481","73,885944"
31/07/2009 17.00,"57,806125","43,104912","0,421392","77,222483"
31/07/2009 18.00,"61,196448","46,840195","0,558466","67,753151"
31/07/2009 19.00,"62,389669","50,025164","0,495563","61,43485"
31/07/2009 20.00,"112,847156","84,333133","0,87455","30,751947"
31/07/2009 21.00,"85,286441","63,063592","0,702348","35,013348"
31/07/2009 22.00,"61,593321","51,618951","0,517235","39,261201"
31/07/2009 23.00,"53,736243","46,196442","0,506516","32,007203"
01/08/2009 0.00,"40,024622","33,801767","0,359114","41,698612"
01/08/2009 1.00,"24,377923","21,23318","0,279702","57,115216"
01/08/2009 2.00,"39,574268","25,251438","0,38994","50,216026"
01/08/2009 3.00,"11,226611","9,370635","0,195988","71,279256"
01/08/2009 4.00,"7,444634","5,990978","0,174549","78,919189"
01/08/2009 5.00,"13,467783","11,296673","0,249111","80,679533"
01/08/2009 6.00,"63,805945","51,995328","0,450811","50,627653"
01/08/2009 7.00,"42,478481","35,696656","0,450419","60,013032"
01/08/2009 8.00,"38,699108","30,712837","0,429686","66,500591"
01/08/2009 9.00,"53,720678","38,744077","0,618085","66,721321"
01/08/2009 10.00,"61,429883","44,358666","0,489538","73,080239"
01/08/2009 11.00,"57,564907","42,043252","0,571375","81,527208"
01/08/2009 12.00,"66,003005","46,648115","0,445333","79,762793"
01/08/2009 13.00,"46,543221","31,943208","0,302939","87,553007"
01/08/2009 14.00,"19,822946","14,100081","0,216642","98,421154"
01/08/2009 15.00,"21,36117","15,340843","0,206003","96,24375"
01/08/2009 16.00,"23,807249","17,53684","0,285805","94,484739"
01/08/2009 17.00,"34,72259","25,695253","0,337207","88,87871"
01/08/2009 18.00,"53,181131","39,203511","0,398469","76,489899"
01/08/2009 19.00,"81,369593","58,850688","0,618867","63,409142"
01/08/2009 20.00,"82,69251","65,794325","0,58804","51,897812"
01/08/2009 21.00,"103,599728","81,12478","0,7036","16,827586"
01/08/2009 22.00,"76,111651","66,848184","0,571375","14,234461"
01/08/2009 23.00,"66,9187","60,662539","0,54141","8,973721"
02/08/2009 0.00,"55,149938","49,830485","0,476003","20,273808"
02/08/2009 1.00,"47,775353","44,008233","0,449324","31,075576"
02/08/2009 2.00,,,"0,452688","28,342965"
02/08/2009 3.00,"50,234413","47,164659",,"36,137271"
02/08/2009 4.00,"32,343946","29,845861",,"38,910499"
02/08/2009 5.00,"28,471171","25,427898",,"41,120403"
02/08/2009 6.00,"45,557528","34,910154",,"34,781789"
02/08/2009 7.00,"31,656544","28,039211",,"47,94785"
02/08/2009 8.00,"30,094994","25,477207",,"72,863588"
02/08/2009 9.00,"13,576731","10,71523",,"94,356101"
02/08/2009 10.00,"15,384713","11,717187",,"103,886316"
02/08/2009 11.00,"13,784246","10,686676",,"111,409758"
02/08/2009 12.00,"13,210983","9,900168",,"108,88301"
02/08/2009 13.00,"7,989364","5,562681",,"110,029976"
02/08/2009 14.00,"4,479751","3,12268",,"106,487532"
02/08/2009 15.00,"4,951849","2,857914",,"104,63384"
02/08/2009 16.00,"6,064654","3,984466",,"98,735301"
02/08/2009 17.00,"5,636652","3,317362",,"95,393358"
02/08/2009 18.00,"8,199474","5,425107",,"97,113092"
02/08/2009 19.00,"13,236923","10,201267",,"86,074337"
02/08/2009 20.00,"17,664795","13,94433",,"82,364054"
02/08/2009 21.00,"24,173013","18,95152",,"78,510256"
02/08/2009 22.00,"12,904898","10,050722",,"84,183994"
02/08/2009 23.00,"9,592424","7,33817",,"81,015353"
03/08/2009 0.00,"20,170548","17,209777",,"65,47147"
03/08/2009 1.00,"25,407726","21,921041",,"52,520709"
03/08/2009 2.00,"27,716332","25,020374",,"30,758711"
03/08/2009 3.00,"28,844698","24,693308",,"21,206789"
03/08/2009 4.00,"61,536247","36,397519",,"16,36313"
03/08/2009 5.00,"106,901813","57,070023",,"4,48483"
03/08/2009 6.00,"229,784722","93,293627",,
03/08/2009 7.00,"171,348466","88,003505",,
03/08/2009 8.00,"200,4992","93,265065",,"24,562281"
03/08/2009 9.00,"65,917406","47,777264",,"55,632471"
03/08/2009 10.00,"43,726197","33,02563",,"69,344226"
03/08/2009 11.00,"35,394427","26,004155",,"83,345793"
03/08/2009 12.00,"28,287007","21,412277",,"86,980247"
03/08/2009 13.00,"33,630529","24,763382",,"86,120357"
03/08/2009 14.00,"23,706083","18,196159",,"92,599822"
03/08/2009 15.00,"16,640185","11,553654",,"91,485374"
03/08/2009 16.00,"17,16935","12,041648",,"86,759517"
03/08/2009 17.00,"14,767353","10,136382",,"90,839456"
03/08/2009 18.00,"16,990368","11,766499",,"84,378986"
03/08/2009 19.00,"22,870845","16,140329",,"75,524415"
03/08/2009 20.00,"22,707428","17,510883",,"67,489096"
03/08/2009 21.00,"15,083816","11,65229",,"64,936594"
03/08/2009 22.00,"6,030932","3,846892",,"69,582566"
03/08/2009 23.00,"12,663659","10,305102",,"54,997382"
04/08/2009 0.00,"12,635126","10,948846",,"49,717695"
04/08/2009 1.00,"13,766088","11,32782",,"44,647882"
04/08/2009 2.00,,,,"49,456349"
04/08/2009 3.00,"26,3156","24,47008",,"52,795602"
04/08/2009 4.00,"30,720142","27,146289",,"32,130433"
04/08/2009 5.00,"33,705768","27,512283",,"38,046563"
04/08/2009 6.00,"74,088357","49,459308",,"20,142457"
04/08/2009 7.00,"76,054578","51,642317",,"25,292151"
04/08/2009 8.00,"59,326205","40,807681",,"39,64849"
04/08/2009 9.00,"57,227709","39,125636",,"45,331707"
04/08/2009 10.00,"50,457488","33,552578",,"51,668962"
04/08/2009 11.00,"28,572335","19,522572",,"63,448422"
04/08/2009 12.00,"51,243453","35,927684",,"62,366475"
04/08/2009 13.00,"36,756249","25,871767",,"70,038903"
04/08/2009 14.00,"23,973266","16,537479",,"75,380877"
04/08/2009 15.00,"35,568229","25,503173",,"65,994162"
04/08/2009 16.00,"50,535286","32,984103",,"44,569339"
04/08/2009 17.00,"56,913813","35,797896",,"38,554355"
04/08/2009 18.00,"64,319546","45,589037",,"31,672739"
04/08/2009 19.00,"59,772368","40,872573",,"35,537395"
04/08/2009 20.00,"54,02677","38,515631",,"41,370915"
04/08/2009 21.00,"36,058464","27,566794",,"47,16248"
04/08/2009 22.00,"23,828012","17,453779",,"51,14358"
04/08/2009 23.00,"18,790568","14,813911",,"49,723102"
05/08/2009 0.00,"16,834732","13,111094",,"48,840213"
05/08/2009 1.00,"11,332964","8,285615",,"47,315493"
05/08/2009 2.00,"8,850556","6,388127",,"45,400774"
05/08/2009 3.00,"7,174864","5,194084",,"45,293781"
05/08/2009 4.00,"4,692453","3,151234",,"46,976963"
05/08/2009 5.00,"12,308289","8,436168",,"40,51512"
05/08/2009 6.00,"24,11594","17,640676",,"34,603057"
05/08/2009 7.00,"28,126188","19,408367",,"36,007275"
05/08/2009 8.00,"40,341095","26,385714",,"41,05"
05/08/2009 9.00,"41,58877","27,642071",,"44,504339"
05/08/2009 10.00,"47,378459","30,419518",,"49,560606"
05/08/2009 11.00,"48,628756","31,652489",,"51,325025"
05/08/2009 12.00,"45,570493","30,982792",,"59,150452"
05/08/2009 13.00,"46,592494","29,682327",,"58,008934"
05/08/2009 14.00,"26,839585","17,739313",,"65,043565"
05/08/2009 15.00,"36,769231","23,234489",,"60,912157"
05/08/2009 16.00,"28,401134","18,235098",,"62,775427"
05/08/2009 17.00,"33,526766","22,917806",,"63,392901"
05/08/2009 18.00,"36,696593","25,160542",,"61,782854"
05/08/2009 19.00,"31,272633","22,271473",,"61,526938"
05/08/2009 20.00,"36,875577","24,958062",,"51,280337"
05/08/2009 21.00,"24,162631","17,121525",,"48,386589"
05/08/2009 22.00,"12,246035","8,939743",,"52,392072"
05/08/2009 23.00,"9,659867","6,824213",,"53,032545"
06/08/2009 0.00,"7,919328","5,399148",,"52,964855"
06/08/2009 1.00,"7,288997","4,996807",,"48,069725"
06/08/2009 2.00,,,,"47,760978"
06/08/2009 3.00,"21,400078","19,11246",,"50,142868"
06/08/2009 4.00,"10,24091","8,405019",,"50,899833"
06/08/2009 5.00,"12,46652","9,0877",,"44,008721"
06/08/2009 6.00,"17,68814","12,202586",,"40,276795"
06/08/2009 7.00,"24,149668","15,735399",,"39,54964"
06/08/2009 8.00,"37,111612","21,617339",,"39,865149"
06/08/2009 9.00,"31,51389","19,706869",,"46,087294"
06/08/2009 10.00,"33,410059","20,516754",,"54,64666"
06/08/2009 11.00,"32,592964","20,296109",,"56,543787"
06/08/2009 12.00,"30,948377","19,800327",,"59,406391"
06/08/2009 13.00,"29,005537","18,865863",,"66,183728"
06/08/2009 14.00,"18,253621","11,909273",,"72,713284"
06/08/2009 15.00,"26,753984","16,880117",,"67,487741"
06/08/2009 16.00,"34,185642","22,097556",,"67,353693"
06/08/2009 17.00,"29,389428","19,76138",,"66,175608"
06/08/2009 18.00,"36,911885","25,645942",,"62,389496"
06/08/2009 19.00,"31,067723","22,268872",,"63,36445"
06/08/2009 20.00,"27,646296","20,623175",,"64,898664"
06/08/2009 21.00,"24,419433","18,803571",,"62,635956"
06/08/2009 22.00,"13,483347","9,913146",,"64,905453"
06/08/2009 23.00,"11,60014","8,438765",,"64,627866"
07/08/2009 0.00,"11,934761","9,017615",,"62,309595"
07/08/2009 1.00,"14,139616","10,909908",,"51,402213"
07/08/2009 2.00,"9,050289","6,510126",,"55,144972"
07/08/2009 3.00,"4,596478","2,907234",,"62,083462"
07/08/2009 4.00,"5,968677","3,584723",,"61,772025"
07/08/2009 5.00,"6,199539","3,919575",,"58,168736"
07/08/2009 6.00,"12,26938","8,096127",,"49,838212"
07/08/2009 7.00,"21,794352","14,302544",,"45,946465"
07/08/2009 8.00,"28,491935","18,375267",,"47,421109"
07/08/2009 9.00,"37,210176","23,789983",,"50,163176"
07/08/2009 10.00,"37,724812","23,889637",,"55,86758"
07/08/2009 11.00,"42,626358","26,86075",,"53,55795"
07/08/2009 12.00,"52,618257","33,451338",,"59,991366"
07/08/2009 13.00,"49,541811","30,352024",,"63,531014"
07/08/2009 14.00,"29,161174","18,621862",,"73,881872"
07/08/2009 15.00,"33,438585","22,105339",,"71,363229"
07/08/2009 16.00,"25,516672","17,407059",,"76,083675"
07/08/2009 17.00,"40,540822","26,759509",,"71,470199"
07/08/2009 18.00,"40,732749","28,830913",,"67,306296"
07/08/2009 19.00,"41,103717","29,523975",,"66,393621"
07/08/2009 20.00,"59,894278","42,243114",,"57,564788"
07/08/2009 21.00,"36,922268","28,862059",,"64,416611"
07/08/2009 22.00,"25,241707","19,382403",,"71,0396"
07/08/2009 23.00,"16,570147","13,586119",,"69,590686"
08/08/2009 0.00,"11,914008","9,404382",,"72,889319"
08/08/2009 1.00,"8,627475","6,393319",,"74,607676"
08/08/2009 2.00,,,,"72,604952"
08/08/2009 3.00,"25,731964","23,348712",,"67,904794"
08/08/2009 4.00,"12,220094","10,237611",,"70,696998"
08/08/2009 5.00,"13,109818","10,572459",,"72,69295"
08/08/2009 6.00,"20,404003","16,399905",,"64,511398"
08/08/2009 7.00,"22,730773","17,713354",,"64,78629"
08/08/2009 8.00,"22,507681","16,490759",,"68,126879"
08/08/2009 9.00,"28,816173","20,332455",,"65,323861"
08/08/2009 10.00,"41,752189","27,956154",,"63,266958"
08/08/2009 11.00,"42,836467","27,616105",,"67,086921"
08/08/2009 12.00,"46,102258","29,60185",,"65,597398"
08/08/2009 13.00,"32,906837","22,222162",,"74,603627"
08/08/2009 14.00,"18,251026","12,314201",,"82,021453"
08/08/2009 15.00,"15,92166","10,974805",,"80,980163"
08/08/2009 16.00,"21,132895","14,403784",,"79,420192"
08/08/2009 17.00,"34,240115","24,150777",,"70,40856"
08/08/2009 18.00,"45,497855","33,069779",,"60,278427"
08/08/2009 19.00,"66,527006","46,710407",,"46,986438"
08/08/2009 20.00,"93,675284","65,495808",,"25,986811"
08/08/2009 21.00,"85,61848","62,279672",,"25,405906"
08/08/2009 22.00,"42,483682","33,427972",,"30,478413"
08/08/2009 23.00,"48,696172","39,18015",,"15,403054"
09/08/2009 0.00,"32,110471","27,30462",,"34,223888"
09/08/2009 1.00,"25,532235","21,448625",,"44,632977"
09/08/2009 2.00,"21,711353","17,965137",,"46,6276"
09/08/2009 3.00,"19,301563","15,750971",,"45,43327"
09/08/2009 4.00,"18,915077","15,750971",,"46,702071"
09/08/2009 5.00,"16,884015","14,131228",,"32,146693"
09/08/2009 6.00,"31,129979","23,174798",,"18,137012"
09/08/2009 7.00,"24,232669","20,213052",,"36,321429"
09/08/2009 8.00,"29,848556","22,915204",,"61,52558"
09/08/2009 9.00,"32,292073","23,455135",,"66,003637"
09/08/2009 10.00,"26,676166","18,650415",,"77,504134"
09/08/2009 11.00,"22,577717","15,943057",,"84,54553"
09/08/2009 12.00,"26,704693","18,653018",,"85,464979"
09/08/2009 13.00,"20,375457","14,650378",,"89,489415"
09/08/2009 14.00,"12,692194","9,155191",,"86,825871"
09/08/2009 15.00,"21,802134","17,103357",,"45,414298"
09/08/2009 16.00,"28,860263","23,545974",,"27,155422"
09/08/2009 17.00,"30,49965","25,632959",,"30,879228"
09/08/2009 18.00,,,,"58,565481"
09/08/2009 19.00,,,,
09/08/2009 20.00,,,,
09/08/2009 21.00,,,,
09/08/2009 22.00,,,,
09/08/2009 23.00,,,,
10/08/2009 0.00,,,,
10/08/2009 1.00,,,,
10/08/2009 2.00,,,,
10/08/2009 3.00,,,,
10/08/2009 4.00,,,,
10/08/2009 5.00,,,,
10/08/2009 6.00,,,,
10/08/2009 7.00,,,,
10/08/2009 8.00,,,,
10/08/2009 9.00,,,,
10/08/2009 10.00,,,,
10/08/2009 11.00,,,,
10/08/2009 12.00,,,,
10/08/2009 13.00,,,,
10/08/2009 14.00,,,,
10/08/2009 15.00,,,,
10/08/2009 16.00,,,,
10/08/2009 17.00,,,,
10/08/2009 18.00,,,,
10/08/2009 19.00,,,,
10/08/2009 20.00,,,,
10/08/2009 21.00,,,,
10/08/2009 22.00,,,,
10/08/2009 23.00,,,,
11/08/2009 0.00,,,,
11/08/2009 1.00,,,,
11/08/2009 2.00,,,,
11/08/2009 3.00,,,,
11/08/2009 4.00,,,,
11/08/2009 5.00,,,,
11/08/2009 6.00,,,,
11/08/2009 7.00,,,,
11/08/2009 8.00,,,,
11/08/2009 9.00,,,,
11/08/2009 10.00,,,,
11/08/2009 11.00,,,,
11/08/2009 12.00,,,,
11/08/2009 13.00,"37,339887","26,27411","0,367314","78,596892"
11/08/2009 14.00,"30,478885","19,904149","0,151298","78,426284"
11/08/2009 15.00,"27,700769","19,577083","0,151615","76,242099"
11/08/2009 16.00,"28,836918","21,27989","0,180658","73,110026"
11/08/2009 17.00,"33,537148","26,032701","0,18634","67,815434"
11/08/2009 18.00,"25,506289","19,839255","0,229829","71,887253"
11/08/2009 19.00,"32,795273","26,063847","0,349713","64,760552"
11/08/2009 20.00,"68,83563","51,434672","0,519164","32,982176"
11/08/2009 21.00,"55,992976","42,554617","0,316487","31,36942"
11/08/2009 22.00,"22,681483","19,089094","0,122885","44,383822"
11/08/2009 23.00,"18,546736","15,031957","0,029754","40,332316"
12/08/2009 0.00,"12,99828","10,761948","0,001815","49,094794"
12/08/2009 1.00,"11,317401","9,643189","0,000317","61,681291"
12/08/2009 2.00,"6,881747","5,661319",0,"65,363145"
12/08/2009 3.00,"3,802729","2,606127",0,"74,439754"
12/08/2009 4.00,"3,481081","2,385489",0,"70,011811"
12/08/2009 5.00,"9,571672","7,083786",0,"55,23842"
12/08/2009 6.00,"19,317126","14,068926","0,012391","46,953942"
12/08/2009 7.00,"21,223678","14,312927","0,051853","52,866005"
12/08/2009 8.00,"26,655421","17,518675","0,078766","56,726587"
12/08/2009 9.00,"32,419144","20,45446","0,171344","62,194504"
12/08/2009 10.00,"37,542214","23,429169","0,241351","65,991446"
12/08/2009 11.00,"39,824895","26,37275","0,206387","68,205417"
12/08/2009 12.00,"52,854274","32,514287","0,282233","66,751108"
12/08/2009 13.00,"38,776946","24,511609","0,231406","74,430295"
12/08/2009 14.00,"22,318335","14,201313","0,10055","80,128401"
12/08/2009 15.00,"23,65161","15,670502","0,146878","81,264508"
12/08/2009 16.00,"23,319592","16,091017","0,188393","80,560378"
12/08/2009 17.00,"26,092528","18,396038","0,210886","78,977423"
12/08/2009 18.00,"42,950574","30,878951","0,283102","70,289397"
12/08/2009 19.00,"43,523869","32,589561","0,345215","66,143112"
12/08/2009 20.00,"59,121256","44,151004","0,391386","49,656748"
12/08/2009 21.00,"59,81904","43,159421","0,354607","46,876754"
12/08/2009 22.00,"28,432261","22,84773","0,074426","60,352902"
12/08/2009 23.00,"27,091203","22,445387","0,093368","56,375866"
13/08/2009 0.00,"23,249556","19,995006","0,033464","56,453053"
13/08/2009 1.00,"18,878762","16,514122","0,029597","62,061795"
13/08/2009 2.00,"13,4185","11,374549",0,"64,31098"
13/08/2009 3.00,"8,497779","6,857956",0,"68,319176"
13/08/2009 4.00,"5,745598","4,454298",0,"67,753151"
13/08/2009 5.00,"7,203397","5,827445",0,"65,716561"
13/08/2009 6.00,"28,364826","22,149467","0,005445","55,639232"
13/08/2009 7.00,"24,645106","19,452496","0,008682","56,634518"
13/08/2009 8.00,"29,176737","22,188396","0,112862","64,971784"
13/08/2009 9.00,"57,798364","39,844664","0,263212","57,472699"
13/08/2009 10.00,"55,388573","37,67462","0,250427","64,111917"
13/08/2009 11.00,"52,773894","34,6428","0,281682","75,75462"
13/08/2009 12.00,"50,532726","33,42539","0,266685","77,727558"
13/08/2009 13.00,"39,508439","25,38897","0,11815","80,506208"
13/08/2009 14.00,"16,673905","11,312245","0,015469","87,3973"
13/08/2009 15.00,"21,125114","14,131228","0,011286","83,204949"
13/08/2009 16.00,"39,744474","24,727036","0,065429","74,288111"
13/08/2009 17.00,"34,26088","24,784165","0,114914","75,871065"
13/08/2009 18.00,"32,70191","25,157942","0,094473","78,217746"
13/08/2009 19.00,"67,079518","48,171806","0,362657","56,30275"
13/08/2009 20.00,"63,891544","47,979726","0,335429","45,848969"
13/08/2009 21.00,"42,823503","35,649947","0,232117","44,569339"
13/08/2009 22.00,"36,237466","30,23262","0,054379","49,442802"
13/08/2009 23.00,"27,060075","23,343512","0,009707","50,861907"
14/08/2009 0.00,"11,864724","9,95987",0,"71,554149"
14/08/2009 1.00,"7,042572","5,68468","0,003315","79,770914"
14/08/2009 2.00,"26,331165","24,210488","0,028333","48,061605"
14/08/2009 3.00,"25,08867","22,172833","0,046566","43,101476"
14/08/2009 4.00,"34,764098","26,829604","0,021388","20,165481"
14/08/2009 5.00,,,"0,059588","3,801002"
14/08/2009 6.00,,,"0,109626",
14/08/2009 7.00,,,"0,151061","8,195105"
14/08/2009 8.00,"30,089813","24,55832","0,078056","52,581637"
14/08/2009 9.00,"23,254738","17,664031","0,025888","68,733536"
14/08/2009 10.00,"38,717273","26,232581","0,075926","70,358461"
14/08/2009 11.00,"38,623892","25,189088","0,05801","74,628003"
14/08/2009 12.00,"63,505051","43,151639","0,204493","66,752462"
14/08/2009 13.00,"63,681434","40,407938","0,102602","75,816903"
14/08/2009 14.00,"36,123338","22,546609","0,002762","84,856967"
14/08/2009 15.00,"25,8876","17,923605","0,03157","87,729049"
14/08/2009 16.00,"31,438652","22,325984","0,00442","83,845464"
14/08/2009 17.00,"37,666725","25,848404","0,052484","83,550245"
14/08/2009 18.00,"54,197971","38,414391","0,099366","72,242046"
14/08/2009 19.00,"55,915138","39,878412","0,126358","67,586592"
14/08/2009 20.00,"76,365851","53,225721","0,21507","52,744129"
14/08/2009 21.00,"54,94761","40,602618","0,034412","53,433381"
14/08/2009 22.00,"33,342621","25,427898","0,018943","57,887059"
14/08/2009 23.00,"26,616511","20,869766","0,006314","60,484252"
15/08/2009 0.00,"23,503756","20,015772","0,003157","55,22216"
15/08/2009 1.00,"23,540084","20,288326",0,"38,980905"
15/08/2009 2.00,"14,37826","12,368715",0,"26,21025"
15/08/2009 3.00,"9,919263","7,948168",0,"15,683361"
15/08/2009 4.00,"8,656008","6,735957",0,"6,193725"
15/08/2009 5.00,"27,363568","13,399232",0,"6,888384"
15/08/2009 6.00,"36,520173","20,031335","0,007419","10,763859"
15/08/2009 7.00,"22,650355","18,359693","0,019494","37,44128"
15/08/2009 8.00,"16,733566","13,248669","0,006235","69,8236"
15/08/2009 9.00,"18,072044","13,767818","0,002684","77,58268"
15/08/2009 10.00,"24,37274","17,370715","0,012627","82,494046"
15/08/2009 11.00,"28,237715","19,906749","0,019257","81,343054"
15/08/2009 12.00,"29,091136","20,386966","0,005682","81,167012"
15/08/2009 13.00,"18,191365","12,809998","0,002052","89,708768"
15/08/2009 14.00,"6,292921","4,148",0,"96,637782"
15/08/2009 15.00,"5,748193","3,548381",0,"91,585579"
15/08/2009 16.00,"7,442041","5,064297",0,"90,117723"
15/08/2009 17.00,"11,141013","7,766465",0,"84,239496"
15/08/2009 18.00,"12,025549","8,913786",0,"79,708631"
15/08/2009 19.00,"21,280751","16,778887","0,000552","71,638098"
15/08/2009 20.00,"31,713617","25,619996","0,00442","64,334001"
15/08/2009 21.00,"24,977124","19,512189","0,000631","63,93726"
15/08/2009 22.00,"22,20939","16,877524",0,"57,521455"
15/08/2009 23.00,"22,108225","17,373308",0,"55,341319"
16/08/2009 0.00,"21,023949","16,893096",0,"48,190242"
16/08/2009 1.00,"21,257406","17,510883",0,"40,46636"
16/08/2009 2.00,"18,227681","15,384968",0,"37,743247"
16/08/2009 3.00,"12,061863","9,731445",0,"48,455656"
16/08/2009 4.00,"7,820757","5,565275",0,"55,878912"
16/08/2009 5.00,"5,83898","4,150594",0,"53,677132"
16/08/2009 6.00,"7,72478","5,830042",0,"47,291117"
16/08/2009 7.00,"10,373202","7,727529",0,"48,245764"
16/08/2009 8.00,"11,379656","8,007873",0,"55,864011"
16/08/2009 9.00,"18,170615","11,976762",0,"58,574956"
16/08/2009 10.00,"28,676099","18,102712","0,011286","58,814635"
16/08/2009 11.00,"31,47496","19,732834","0,007892","63,178937"
16/08/2009 12.00,"29,516537","19,130612","0,013812","68,841861"
16/08/2009 13.00,"15,672641","10,076679",0,"77,537992"
16/08/2009 14.00,"5,929767","3,470509","0,002288","78,250242"
16/08/2009 15.00,"7,942673","4,399787",0,"76,642912"
16/08/2009 16.00,"9,47829","5,744382",0,"74,301642"
16/08/2009 17.00,"13,029408","8,417999",0,"71,028763"
16/08/2009 18.00,"25,934291","17,7445","0,018468","63,720598"
16/08/2009 19.00,"40,540822","28,329931","0,114835","51,30743"
16/08/2009 20.00,"69,271414","50,300319","0,278525","27,108021"
16/08/2009 21.00,"83,081599","59,894202","0,305594","18,313052"
16/08/2009 22.00,"74,550084","51,6579","0,198889","24,344266"
16/08/2009 23.00,"41,985646","31,634327","0,128805","30,497365"
17/08/2009 0.00,"27,75006","22,209179",0,"37,816363"
17/08/2009 1.00,"33,539748","27,016483",0,"35,101365"
17/08/2009 2.00,"30,452959","23,610866","0,004577","44,465078"
17/08/2009 3.00,"11,307024","8,802169",0,"47,056845"
17/08/2009 4.00,"5,465452","3,672979",0,"51,02035"
17/08/2009 5.00,"58,8022","23,468117",0,"36,936187"
17/08/2009 6.00,"54,117532","33,477303","0,000237","24,120846"
17/08/2009 7.00,"24,987506","17,713354","0,003472","39,150159"
17/08/2009 8.00,"22,4143","14,865819",0,"47,899113"
17/08/2009 9.00,"29,179319","20,34802",0,"55,589137"
17/08/2009 10.00,"39,586237","26,946409","0,012471","60,794353"
17/08/2009 11.00,"50,506778","32,914029","0,048539","63,662364"
17/08/2009 12.00,"52,1176","32,991904","0,024625","71,745084"
17/08/2009 13.00,"32,574781","21,801636","0,008602","76,86769"
17/08/2009 14.00,"17,804867","11,4628",0,"81,791248"
17/08/2009 15.00,"21,763224","14,18574",0,"81,490663"
17/08/2009 16.00,"31,01325","20,072883",0,"77,764125"
17/08/2009 17.00,"30,266195","21,490153",0,"70,533148"
17/08/2009 18.00,"51,274561","36,189856","0,016179","58,210688"
17/08/2009 19.00,"74,262173","49,794136","0,051221","40,443339"
17/08/2009 20.00,"74,142848","54,910361","0,112862","31,068814"
17/08/2009 21.00,"43,985597","35,302096","0,000395","45,457631"
17/08/2009 22.00,"24,904506","20,755563",0,"54,748227"
17/08/2009 23.00,"17,903437","14,562116",0,"51,916762"
18/08/2009 0.00,"15,257608","11,914457",0,"52,505808"
18/08/2009 1.00,"10,614441","8,417999",0,"56,103709"
18/08/2009 2.00,"6,905092","5,173317",0,"66,136346"
18/08/2009 3.00,"5,846762","4,485445",0,"68,959669"
18/08/2009 4.00,"7,22415","5,640551",0,"64,638681"
18/08/2009 5.00,"19,343072","13,918373",0,"58,067168"
18/08/2009 6.00,"43,56796","32,031466","0,0015","45,652642"
18/08/2009 7.00,"32,188309","24,815311","0,007024","52,939121"
18/08/2009 8.00,"27,202731","20,358402",0,"70,015882"
18/08/2009 9.00,"27,690406","20,584228",0,"74,90559"
18/08/2009 10.00,"30,198757","21,889895",0,"80,449336"
18/08/2009 11.00,"34,463207","24,633596",0,"84,336992"
18/08/2009 12.00,"30,004192","21,435642",0,"87,192833"
18/08/2009 13.00,"23,923975","16,768501",0,"91,557132"
18/08/2009 14.00,"13,937289","9,399191",0,"98,706876"
18/08/2009 15.00,"22,152317","15,649742",0,"93,90519"
18/08/2009 16.00,"17,013714","12,381691",0,"95,202415"
18/08/2009 17.00,"28,398553","20,233815",0,"85,368845"
18/08/2009 18.00,"39,801547","30,320878",0,"73,211593"
18/08/2009 19.00,"48,885557","37,064615","0,010813","58,855255"
18/08/2009 20.00,"72,88219","53,446362","0,125963","40,284915"
18/08/2009 21.00,"47,700115","36,696021",0,"46,007412"
18/08/2009 22.00,"19,003273","15,745784",0,"68,367913"
18/08/2009 23.00,"13,607859","10,941055",0,"70,57107"
19/08/2009 0.00,"13,348463","10,774929",0,"66,866199"
19/08/2009 1.00,"11,576796","9,157788",0,"67,030041"
19/08/2009 2.00,"8,889465","7,120127",0,"68,863527"
19/08/2009 3.00,"8,889465","6,842382",0,"68,426147"
19/08/2009 4.00,"11,706493","8,63085",0,"66,450477"
19/08/2009 5.00,"8,238383","6,190851",0,"69,506737"
19/08/2009 6.00,"22,585499","17,565394",0,"53,732653"
19/08/2009 7.00,"24,121122","17,957356",0,"51,68658"
19/08/2009 8.00,"23,571212","17,015097",0,"55,643285"
19/08/2009 9.00,"40,035004","26,419481",0,"61,929109"
19/08/2009 10.00,"58,348291","38,476705","0,014917","68,055113"
