,Provincia di LECCE,,
,GUAGNANO,,
Parm,SO2,NO2,PM10



11/10/2005 22.00,"2,14035888","13,00986558","34,43371964"
11/10/2005 23.00,"2,35629239","10,10263707","34,43371964"
12/10/2005 0.00,"2,24969553","7,9909975","34,43371964"
12/10/2005 1.00,"2,10831524","6,63082938","36,24081039"
12/10/2005 2.00,"2,09937683","5,12010656","36,24081039"
12/10/2005 3.00,"2,15986901","4,2115949","36,24081039"
12/10/2005 4.00,"2,17613084","3,85338362","36,24081039"
12/10/2005 5.00,"1,7554793","3,64572321","36,24081039"
12/10/2005 6.00,"1,93269155","6,96438161","36,24081039"
12/10/2005 7.00,"1,84889888","12,71006015","36,24081039"
12/10/2005 8.00,"2,00061087","11,7314584","36,24081039"
12/10/2005 9.00,"1,91514219","12,56599669","36,24081039"
12/10/2005 10.00,"2,43207312","11,29407884","36,24081039"
12/10/2005 11.00,"2,34238186","6,17787085","36,24081039"
12/10/2005 12.00,"2,18497975","4,75021104","36,24081039"
12/10/2005 13.00,"2,20782971","4,02340248","36,24081039"
12/10/2005 14.00,"2,32493726","4,01950965","36,24081039"
12/10/2005 15.00,"2,72691668","4,1830411","36,24081039"
12/10/2005 16.00,"2,35088601","6,10518999","36,24081039"
12/10/2005 17.00,"2,28115439","9,11236065","36,24081039"
12/10/2005 18.00,"2,25938347","10,22722682","36,24081039"
12/10/2005 19.00,"2,22940638","7,97802076","36,24081039"
12/10/2005 20.00,"2,12778062","14,32590856","36,24081039"
12/10/2005 21.00,"2,25619416","21,09689328","36,24081039"
12/10/2005 22.00,"2,08832611","17,19810158","36,24081039"
12/10/2005 23.00,"2,09052689","12,14548288","36,24081039"
13/10/2005 0.00,"2,11981548","9,10327482","36,24081039"
13/10/2005 1.00,,"8,04291404","46,20689011"
13/10/2005 2.00,"0,8125169",,"46,20689011"
13/10/2005 3.00,"0,70026654","5,82485064","46,20689011"
13/10/2005 4.00,"0,73894203","5,03833988","46,20689011"
13/10/2005 5.00,"0,77696054","5,67170135","46,20689011"
13/10/2005 6.00,"0,86746846","5,88714934","46,20689011"
13/10/2005 7.00,"0,83107206","6,18046734","46,20689011"
13/10/2005 8.00,"1,03189905","7,03057314","46,20689011"
13/10/2005 9.00,"1,24315131","22,33376608","46,20689011"
13/10/2005 10.00,"1,1182515","26,43374416","46,20689011"
13/10/2005 11.00,"1,17671782","10,51406123","46,20689011"
13/10/2005 12.00,"1,13029889","8,45304186","46,20689011"
13/10/2005 13.00,"1,13970308","6,5373823","46,20689011"
13/10/2005 14.00,"1,05934585","5,59772225","46,20689011"
13/10/2005 15.00,"0,7157768","5,16812644","46,20689011"
13/10/2005 16.00,"0,75432416","4,57499918","46,20689011"
13/10/2005 17.00,"0,76097534","5,93127638","46,20689011"
13/10/2005 18.00,"0,56437703","9,58868","46,20689011"
13/10/2005 19.00,"0,62063951","21,03590048","46,20689011"
13/10/2005 20.00,"0,75317698","18,01446057","46,20689011"
13/10/2005 21.00,"0,44660335","20,73868008","46,20689011"
13/10/2005 22.00,"0,50002127","22,0053992","46,20689011"
13/10/2005 23.00,"0,36502469","22,4155232","46,20689011"
14/10/2005 0.00,"0,28027503","17,28246475","46,20689011"
14/10/2005 1.00,"0,25955264","15,20196784","29,71767044"
14/10/2005 2.00,"0,4723365","11,82880214","29,71767044"
14/10/2005 3.00,"0,4139607","8,99814733","29,71767044"
14/10/2005 4.00,"0,6351287","6,5516592","29,71767044"
14/10/2005 5.00,"0,66587465","6,21551048","29,71767044"
14/10/2005 6.00,"0,71676024","7,84044662","29,71767044"
14/10/2005 7.00,"0,39442209","14,89956783","29,71767044"
14/10/2005 8.00,"0,44600027","17,21497498","29,71767044"
14/10/2005 9.00,"0,30241919","23,21372584","29,71767044"
14/10/2005 10.00,"1,00751342","16,67376234","29,71767044"
14/10/2005 11.00,"1,1766812","5,11621182","29,71767044"
14/10/2005 12.00,"0,95939712","5,44716946","29,71767044"
14/10/2005 13.00,"0,3302677","5,86378661","29,71767044"
14/10/2005 14.00,"0,41591029","5,48610542","29,71767044"
14/10/2005 15.00,"0,8269166","5,53023247","29,71767044"
14/10/2005 16.00,"0,72672989","8,19476508","29,71767044"
14/10/2005 17.00,"0,68145814","8,04161579","29,71767044"
14/10/2005 18.00,"0,48959702","7,95725453","29,71767044"
14/10/2005 19.00,"0,13864354","8,33623205","29,71767044"
14/10/2005 20.00,"0,34251543","9,32001914","29,71767044"
14/10/2005 21.00,"0,46142104","12,40116126","29,71767044"
14/10/2005 22.00,"0,52575544","10,93846214","29,71767044"
14/10/2005 23.00,"0,37568692","7,04614829","29,71767044"
15/10/2005 0.00,"0,53315615","7,10455224","29,71767044"
15/10/2005 1.00,,"7,07470018","31,73314095"
15/10/2005 2.00,"1,18495247",,"31,73314095"
15/10/2005 3.00,"1,1654698","4,48544493","31,73314095"
15/10/2005 4.00,"1,18172858","5,40044782","31,73314095"
15/10/2005 5.00,"1,35874048","5,46144636","31,73314095"
15/10/2005 6.00,"1,07198105","4,58019026","31,73314095"
15/10/2005 7.00,"1,26586499","5,05650962","31,73314095"
15/10/2005 8.00,"1,22207195","7,24731746","31,73314095"
15/10/2005 9.00,"1,37860554","9,98582917","31,73314095"
15/10/2005 10.00,"1,27829069","8,69963633","31,73314095"
15/10/2005 11.00,"1,4291484","8,82033898","31,73314095"
15/10/2005 12.00,"1,30367603","6,56204136","31,73314095"
15/10/2005 13.00,"1,46059201","5,15774428","31,73314095"
15/10/2005 14.00,"1,62571518","6,92025456","31,73314095"
15/10/2005 15.00,"1,79743258","5,85599903","31,73314095"
15/10/2005 16.00,"2,03227008","7,21357448","31,73314095"
15/10/2005 17.00,"1,70585987","8,05070162","31,73314095"
15/10/2005 18.00,"1,1740604","10,07538151","31,73314095"
15/10/2005 19.00,"1,43236823","8,52312622","31,73314095"
15/10/2005 20.00,"1,45422661","7,4277223","31,73314095"
15/10/2005 21.00,"1,25643129","9,08899983","31,73314095"
15/10/2005 22.00,"1,54449654","8,37516993","31,73314095"
15/10/2005 23.00,"1,45368963","8,37387168","31,73314095"
16/10/2005 0.00,"1,4861299","5,79370225","31,73314095"
16/10/2005 1.00,"1,3651069","6,05327728","29,98616028"
16/10/2005 2.00,"1,46181953","4,53736146","29,98616028"
16/10/2005 3.00,"1,50461489","4,0208079","29,98616028"
16/10/2005 4.00,"1,20343542","4,68791426","29,98616028"
16/10/2005 5.00,"1,2047382","4,66714802","29,98616028"
16/10/2005 6.00,"1,21509431","4,17006435","29,98616028"
16/10/2005 7.00,"1,4346697","4,08570118","29,98616028"
16/10/2005 8.00,"1,45438017","5,06689178","29,98616028"
16/10/2005 9.00,"1,52355855","6,77878759","29,98616028"
16/10/2005 10.00,"1,66851054","5,33036155","29,98616028"
16/10/2005 11.00,"1,60500703","4,21029857","29,98616028"
16/10/2005 12.00,"1,70931156","4,75410578","29,98616028"
16/10/2005 13.00,"1,4793821","5,41082807","29,98616028"
16/10/2005 14.00,"1,68223902","4,87480652","29,98616028"
16/10/2005 15.00,"1,68837357","4,47246818","29,98616028"
16/10/2005 16.00,"1,4402693","4,93451063","29,98616028"
16/10/2005 17.00,"1,47194376","5,53153072","29,98616028"
16/10/2005 18.00,"1,16846283","5,62238131","29,98616028"
16/10/2005 19.00,"1,38573979","6,46080861","29,98616028"
16/10/2005 20.00,"1,46964229","6,09999891","29,98616028"
16/10/2005 21.00,"1,43206211","8,34921262","29,98616028"
16/10/2005 22.00,"1,35912592","7,21616906","29,98616028"
16/10/2005 23.00,"1,3075091","5,31997748","29,98616028"
17/10/2005 0.00,"1,33726754","6,21810506","29,98616028"
17/10/2005 1.00,,"5,63016889","23,01544952"
17/10/2005 2.00,"1,21879212",,"23,01544952"
17/10/2005 3.00,"1,24168784","4,38421218","23,01544952"
17/10/2005 4.00,"1,41814548","4,34397796","23,01544952"
17/10/2005 5.00,"1,22449139","3,94812704","23,01544952"
17/10/2005 6.00,"1,24439917","4,58019026","23,01544952"
17/10/2005 7.00,"1,24106036","7,03576422","23,01544952"
17/10/2005 8.00,"1,28067454","9,75610619","23,01544952"
17/10/2005 9.00,"1,48700655","10,8839491","23,01544952"
17/10/2005 10.00,"1,45904007","8,39593425","23,01544952"
17/10/2005 11.00,"1,62164108","4,87221194","23,01544952"
17/10/2005 12.00,"1,7484681","3,76642394","23,01544952"
17/10/2005 13.00,"1,69524645","3,30567974","23,01544952"
17/10/2005 14.00,"1,6763689","4,5529347","23,01544952"
17/10/2005 15.00,"1,98238115",,"23,01544952"
17/10/2005 16.00,"1,52988429","5,93127638","23,01544952"
17/10/2005 17.00,"1,33598002","3,10840341","23,01544952"
17/10/2005 18.00,"1,37649831","4,13761771","23,01544952"
17/10/2005 19.00,"1,40074766","5,04482921","23,01544952"
17/10/2005 20.00,"1,59131516","9,59906407","23,01544952"
17/10/2005 21.00,"1,23757205","7,96893494","23,01544952"
17/10/2005 22.00,"1,41327507","6,79955191","23,01544952"
17/10/2005 23.00,"1,2892092","6,31155215","23,01544952"
18/10/2005 0.00,"1,39266455","5,6561262","23,01544952"
18/10/2005 1.00,"1,51206035","5,12270114","19,13022995"
18/10/2005 2.00,"1,31825574","5,28493434","19,13022995"
18/10/2005 3.00,"1,18038308","5,59253117","19,13022995"
18/10/2005 4.00,"1,06462713","5,19408375","19,13022995"
18/10/2005 5.00,"0,97806822","5,12399939","19,13022995"
18/10/2005 6.00,"1,17122093","5,6275743","19,13022995"
18/10/2005 7.00,"1,4259774","9,66006261","19,13022995"
18/10/2005 8.00,"1,22599757","13,26944061","19,13022995"
18/10/2005 9.00,"1,47365131","10,35182038","19,13022995"
18/10/2005 10.00,"1,96880827","6,02472347","19,13022995"
18/10/2005 11.00,"2,20305693","4,75021104","19,13022995"
18/10/2005 12.00,"2,69131151","4,7774666","19,13022995"
18/10/2005 13.00,"2,51914561","3,60678724","19,13022995"
18/10/2005 14.00,"2,44496258","4,92542481","19,13022995"
18/10/2005 15.00,"2,15407821","4,35695662","19,13022995"
18/10/2005 16.00,"2,53611629","5,85340445","19,13022995"
18/10/2005 17.00,"1,91430622","5,81057374","19,13022995"
18/10/2005 18.00,"1,78898639","5,13438346","19,13022995"
18/10/2005 19.00,"1,80568147","9,65227503","19,13022995"
18/10/2005 20.00,"1,74911999","10,85280454","19,13022995"
18/10/2005 21.00,"1,52795199","11,11756682","19,13022995"
18/10/2005 22.00,"1,58581725","9,6315088","19,13022995"
18/10/2005 23.00,"1,2760299","8,60099816","19,13022995"
19/10/2005 0.00,"1,34664835","10,02995622","19,13022995"
19/10/2005 1.00,,"10,08706383","25,03296089"
19/10/2005 2.00,"0,74550982",,"25,03296089"
19/10/2005 3.00,"0,66156257","4,93970171","25,03296089"
19/10/2005 4.00,"0,78337781","4,51919173","25,03296089"
19/10/2005 5.00,"0,79115481","4,87740302","25,03296089"
19/10/2005 6.00,"0,63784918","5,5678721","25,03296089"
19/10/2005 7.00,"0,64842496","10,5646757","25,03296089"
19/10/2005 8.00,"0,79146398","13,92097755","25,03296089"
19/10/2005 9.00,"1,04508852","15,57445986","25,03296089"
19/10/2005 10.00,"2,4511317","11,87941661","25,03296089"
19/10/2005 11.00,"1,86292535","9,20061474","25,03296089"
19/10/2005 12.00,"1,68868985","6,37514718","25,03296089"
19/10/2005 13.00,"1,44847649","5,34723304","25,03296089"
19/10/2005 14.00,"1,22226925","4,7372343","25,03296089"
19/10/2005 15.00,"1,24505513","5,596424","25,03296089"
19/10/2005 16.00,"1,23381016","5,9260853","25,03296089"
19/10/2005 17.00,"0,86716336","8,57114802","25,03296089"
19/10/2005 18.00,"0,93722855","13,27852452","25,03296089"
19/10/2005 19.00,"1,50253106","15,16953076","25,03296089"
19/10/2005 20.00,"1,39976015","14,25322962","25,03296089"
19/10/2005 21.00,"0,78205266","15,0721851","25,03296089"
19/10/2005 22.00,"1,00705883","13,76912269","25,03296089"
19/10/2005 23.00,"0,85713269","10,4543533","25,03296089"
20/10/2005 0.00,"0,8042558","10,43618547","25,03296089"
20/10/2005 1.00,"1,02711915","8,50884932","33,12088013"
20/10/2005 2.00,"0,93310462","7,26289261","33,12088013"
20/10/2005 3.00,"1,01378221","6,46340319","33,12088013"
20/10/2005 4.00,"0,81859449","5,87806351","33,12088013"
20/10/2005 5.00,"0,72050789","4,52697739","33,12088013"
20/10/2005 6.00,"0,42094444","4,64119071","33,12088013"
20/10/2005 7.00,"0,35722023","5,99357317","33,12088013"
20/10/2005 8.00,"0,71950614","15,05661186","33,12088013"
20/10/2005 9.00,"0,86156681","27,52656688","33,12088013"
20/10/2005 10.00,"1,32762536","21,21759784","33,12088013"
20/10/2005 11.00,"1,51345262","16,58031334","33,12088013"
20/10/2005 12.00,"2,07491798","13,07994994","33,12088013"
20/10/2005 13.00,"2,25564193","12,08967925","33,12088013"
20/10/2005 14.00,"1,54314597","10,80997","33,12088013"
20/10/2005 15.00,"1,56325816","10,19867301","33,12088013"
20/10/2005 16.00,"1,17433499","7,36153078","33,12088013"
20/10/2005 17.00,"0,80080207","8,7839995","33,12088013"
20/10/2005 18.00,"0,73611274","14,34407447","33,12088013"
20/10/2005 19.00,"0,41709306","17,37461168","33,12088013"
20/10/2005 20.00,"0,3658505","17,75229286","33,12088013"
20/10/2005 21.00,"0,0927626","16,79705384","33,12088013"
20/10/2005 22.00,"0,24334369","12,48812093","33,12088013"
20/10/2005 23.00,"0,27565073","9,20191299","33,12088013"
21/10/2005 0.00,"0,97276965","7,12791306","33,12088013"
21/10/2005 1.00,,"6,07533985","15,48962021"
21/10/2005 2.00,"0,83208092",,"15,48962021"
21/10/2005 3.00,"0,943716","5,3576152","15,48962021"
21/10/2005 4.00,"1,10410707","4,64508354","15,48962021"
21/10/2005 5.00,"1,46569837","4,4075749","15,48962021"
21/10/2005 6.00,"1,35605356","6,04678604","15,48962021"
21/10/2005 7.00,"1,39720647","12,71784199","15,48962021"
21/10/2005 8.00,"1,43953706","14,83338204","15,48962021"
21/10/2005 9.00,"1,58248556","16,34539355","15,48962021"
21/10/2005 10.00,"1,35606068","10,30250799","15,48962021"
21/10/2005 11.00,"0,63276418","8,92287189","15,48962021"
21/10/2005 12.00,"1,60358424","7,87548785","15,48962021"
21/10/2005 13.00,"1,06488138","6,92933847","15,48962021"
21/10/2005 14.00,"0,5112398","7,89884866","15,48962021"
21/10/2005 15.00,"0,19815737","6,75542486","15,48962021"
21/10/2005 16.00,"0,17984425","7,10844698","15,48962021"
21/10/2005 17.00,"0,18548961","7,43291338","15,48962021"
21/10/2005 18.00,"0,31047688","7,40176499","15,48962021"
21/10/2005 19.00,"0,33485234","9,28757442","15,48962021"
21/10/2005 20.00,"0,410449","7,57438226","15,48962021"
21/10/2005 21.00,"0,22285216","7,61072174","15,48962021"
21/10/2005 22.00,"0,65924584","6,1025935","15,48962021"
21/10/2005 23.00,"0,69273565","4,85663678","15,48962021"
22/10/2005 0.00,"0,42981878","4,20510558","15,48962021"
22/10/2005 1.00,"0,10657143","4,0493617","21,65485954"
22/10/2005 2.00,"0,13108723","3,86116928","21,65485954"
22/10/2005 3.00,"0,0614624","3,96759502","21,65485954"
22/10/2005 4.00,"0,07294636","3,54838138","21,65485954"
22/10/2005 5.00,"0,01508109","4,00782924","21,65485954"
22/10/2005 6.00,"0,02546975","4,38810501","21,65485954"
22/10/2005 7.00,"0,00077495","6,82291464","21,65485954"
22/10/2005 8.00,"0,00387274","8,57374451","21,65485954"
22/10/2005 9.00,0,"7,5328498","21,65485954"
22/10/2005 10.00,"0,00851941","7,14738104","21,65485954"
22/10/2005 11.00,"0,0154462","7,13699888","21,65485954"
22/10/2005 12.00,"0,11049502","7,16814727","21,65485954"
22/10/2005 13.00,"0,1003301","7,6068289","21,65485954"
22/10/2005 14.00,"0,06378624","9,84046746","21,65485954"
22/10/2005 15.00,"0,0640171","8,85408386","21,65485954"
22/10/2005 16.00,"0,30578546","8,16880586","21,65485954"
22/10/2005 17.00,"0,0879827","6,47378535","21,65485954"
22/10/2005 18.00,"0,23598163","6,65029737","21,65485954"
22/10/2005 19.00,"0,24304164","8,3089784","21,65485954"
22/10/2005 20.00,"0,06838918","6,31933973","21,65485954"
22/10/2005 21.00,"0,32606342","6,38293476","21,65485954"
22/10/2005 22.00,"0,72480471","6,02082873","21,65485954"
22/10/2005 23.00,"0,88825695","6,0169359","21,65485954"
23/10/2005 0.00,"1,11103284","5,5393183","21,65485954"
23/10/2005 1.00,,"5,07987234","12,73789024"
23/10/2005 2.00,"0,36467383",,"12,73789024"
23/10/2005 3.00,"0,1726988","4,31282957","12,73789024"
23/10/2005 4.00,"0,62803004","3,63404089","12,73789024"
23/10/2005 5.00,"0,8041897","3,72878622","12,73789024"
23/10/2005 6.00,"0,92050501","3,68336093","12,73789024"
23/10/2005 7.00,"0,89478101","4,15319095","12,73789024"
23/10/2005 8.00,"0,95115027","8,1584237","12,73789024"
23/10/2005 9.00,"0,86497274","8,73857421","12,73789024"
23/10/2005 10.00,"0,94719617","5,31868114","12,73789024"
23/10/2005 11.00,"0,91189203","4,39459434","12,73789024"
23/10/2005 12.00,"0,74094755","5,10453141","12,73789024"
23/10/2005 13.00,"0,89888257","5,12010656","12,73789024"
23/10/2005 14.00,"0,88597175","4,31023498","12,73789024"
23/10/2005 15.00,"1,12850897","4,16097853","12,73789024"
23/10/2005 16.00,"0,83212872","3,48738284","12,73789024"
23/10/2005 17.00,"0,99388562","3,68595742","12,73789024"
23/10/2005 18.00,"0,70060622","5,03833988","12,73789024"
23/10/2005 19.00,"0,86644841","6,41148857","12,73789024"
23/10/2005 20.00,"0,93992869","8,81774439","12,73789024"
23/10/2005 21.00,"1,28421167","18,48818342","12,73789024"
23/10/2005 22.00,"1,05845801","10,51275916","12,73789024"
23/10/2005 23.00,"0,9092997","10,90211693","12,73789024"
24/10/2005 0.00,"1,06472476","7,9819155","12,73789024"
24/10/2005 1.00,"0,99628066","6,81642531","20,42328072"
24/10/2005 2.00,"1,32680057","7,02927489","20,42328072"
24/10/2005 3.00,"1,25533904","9,93521088","20,42328072"
24/10/2005 4.00,"1,1190529","8,76708022","20,42328072"
24/10/2005 5.00,"1,27074353","7,10325399","20,42328072"
24/10/2005 6.00,"1,4444929","8,2298063","20,42328072"
24/10/2005 7.00,"0,86190445","16,00924483","20,42328072"
24/10/2005 8.00,"0,61556162","12,30511958","20,42328072"
24/10/2005 9.00,"0,74331005","8,39853074","20,42328072"
24/10/2005 10.00,"0,78138754","10,40243485","20,42328072"
24/10/2005 11.00,"0,47526241","14,48554526","20,42328072"
24/10/2005 12.00,"0,78222352","10,97221085","20,42328072"
24/10/2005 13.00,"0,35112332","10,4426748","20,42328072"
24/10/2005 14.00,"0,81226163","9,32131739","20,42328072"
24/10/2005 15.00,"0,2744283","15,83273473","20,42328072"
24/10/2005 16.00,"0,14779553","13,9170809","20,42328072"
24/10/2005 17.00,"0,15980426","12,26229461","20,42328072"
24/10/2005 18.00,"0,15880353","8,51144582","20,42328072"
24/10/2005 19.00,"0,07667875","8,68146659","20,42328072"
24/10/2005 20.00,"0,10524018","12,94886322","20,42328072"
24/10/2005 21.00,"0,12535339","12,11043974","20,42328072"
24/10/2005 22.00,"0,0750546","12,17793143","20,42328072"
24/10/2005 23.00,"0,09610243","12,66593502","20,42328072"
25/10/2005 0.00,"0,12240002","7,94557221","20,42328072"
25/10/2005 1.00,,"7,4445957","24,4538002"
25/10/2005 2.00,"1,2331664",,"24,4538002"
25/10/2005 3.00,"1,04201413","6,18565842","24,4538002"
25/10/2005 4.00,"0,98387123","4,59057434","24,4538002"
25/10/2005 5.00,"1,15333292","4,08959592","24,4538002"
25/10/2005 6.00,"2,52502896","4,31023498","24,4538002"
25/10/2005 7.00,"2,73332378","7,58216984","24,4538002"
25/10/2005 8.00,"0,85577702","5,94425504","24,4538002"
25/10/2005 9.00,"0,38058174","9,99750958","24,4538002"
25/10/2005 10.00,"0,8466647","14,81650482","24,4538002"
25/10/2005 11.00,"0,02352219","9,52638322","24,4538002"
25/10/2005 12.00,"0,1068806","8,80216924","24,4538002"
25/10/2005 13.00,"1,20351068","12,013096","24,4538002"
25/10/2005 14.00,"1,1305328","15,47192694","24,4538002"
25/10/2005 15.00,"2,28538918","11,8326988","24,4538002"
25/10/2005 16.00,"1,92851168","13,18897026","24,4538002"
25/10/2005 17.00,"2,15264627","7,15776511","24,4538002"
25/10/2005 18.00,"2,41857347","9,51989198","24,4538002"
25/10/2005 19.00,"2,29351196","11,80414499","24,4538002"
25/10/2005 20.00,"1,99188806","14,2363543","24,4538002"
25/10/2005 21.00,"1,90580003","12,8658002","24,4538002"
25/10/2005 22.00,"1,88257785","9,87550868","24,4538002"
25/10/2005 23.00,"1,65994028","8,6645951","24,4538002"
26/10/2005 0.00,"1,40224163","9,00204016","24,4538002"
26/10/2005 1.00,"1,65976536","7,54453021","27,5237999"
26/10/2005 2.00,"3,05889192","6,62953114","27,5237999"
26/10/2005 3.00,"3,41784817","6,03510563","27,5237999"
26/10/2005 4.00,"3,50893985","5,39525483","27,5237999"
26/10/2005 5.00,"3,71679431","6,27521077","27,5237999"
26/10/2005 6.00,"3,7129175","5,54840412","27,5237999"
26/10/2005 7.00,"3,72019414","6,93323322","27,5237999"
26/10/2005 8.00,"3,89510085","12,10525249","27,5237999"
26/10/2005 9.00,"4,23525684","11,95339762","27,5237999"
26/10/2005 10.00,"4,03270705","14,03647765","27,5237999"
26/10/2005 11.00,"4,29629006","13,87814302","27,5237999"
26/10/2005 12.00,"4,04239703","8,32714814","27,5237999"
26/10/2005 13.00,"4,11023093","5,07727585","27,5237999"
26/10/2005 14.00,"3,85440051","10,35571704","27,5237999"
26/10/2005 15.00,"4,04627383","12,23503522","27,5237999"
26/10/2005 16.00,"4,01285012","9,39919124","27,5237999"
26/10/2005 17.00,"4,04579787","12,91771674","27,5237999"
26/10/2005 18.00,"3,91305395","12,55042345","27,5237999"
26/10/2005 19.00,"3,8602147","10,72301033","27,5237999"
26/10/2005 20.00,"4,13107434","11,38103851","27,5237999"
26/10/2005 21.00,"4,03464443","13,33044106","27,5237999"
26/10/2005 22.00,"3,96973543","9,47446668","27,5237999"
26/10/2005 23.00,"3,85633789","8,12208422","27,5237999"
27/10/2005 0.00,"4,20907519","8,03253188","27,5237999"
27/10/2005 1.00,,"7,06042519","24,55336952"
27/10/2005 2.00,"0,61726815",,"24,55336952"
27/10/2005 3.00,"0,63569416","5,14216913","24,55336952"
27/10/2005 4.00,"0,6847461","4,47636102","24,55336952"
27/10/2005 5.00,"0,73015617","4,40887315","24,55336952"
27/10/2005 6.00,"0,6957897","4,22587181","24,55336952"
27/10/2005 7.00,"0,70320465","5,28233976","24,55336952"
27/10/2005 8.00,"1,06370166","8,70093458","24,55336952"
27/10/2005 9.00,"0,74444705","11,47059086","24,55336952"
27/10/2005 10.00,"0,77475569","9,97155226","24,55336952"
27/10/2005 11.00,"0,23967334","6,04029671","24,55336952"
27/10/2005 12.00,"0,21500397","4,56591527","24,55336952"
27/10/2005 13.00,"0,49655228","4,89687291","24,55336952"
27/10/2005 14.00,"0,30784895","5,93387097","24,55336952"
27/10/2005 15.00,"0,188085","4,24533979","24,55336952"
27/10/2005 16.00,"0,03116495","4,50231833","24,55336952"
27/10/2005 17.00,"0,03049983","5,86897769","24,55336952"
27/10/2005 18.00,"0,28871105","4,96046794","24,55336952"
27/10/2005 19.00,"0,61897874","5,78072359","24,55336952"
27/10/2005 20.00,"0,36845402","5,55229695","24,55336952"
27/10/2005 21.00,"0,53101333","6,94621187","24,55336952"
27/10/2005 22.00,"0,51017805","6,40370099","24,55336952"
27/10/2005 23.00,"0,55122926","5,84431862","24,55336952"
28/10/2005 0.00,"0,50613853","5,42121214","24,55336952"
28/10/2005 1.00,"0,6281053","5,5678721","20,91139984"
28/10/2005 2.00,"0,59052308","5,00719149","20,91139984"
28/10/2005 3.00,"0,49343111","4,53346863","20,91139984"
28/10/2005 4.00,"0,67043996","4,11944606","20,91139984"
28/10/2005 5.00,"0,63548771","4,9734466","20,91139984"
28/10/2005 6.00,"0,4905947","4,93580888","20,91139984"
28/10/2005 7.00,"0,61731493","5,83393646","20,91139984"
28/10/2005 8.00,"0,65269433","5,87416877","20,91139984"
28/10/2005 9.00,"0,62764562","6,28429659","20,91139984"
28/10/2005 10.00,"0,56434856","5,02276473","20,91139984"
28/10/2005 11.00,"0,65749457","7,19280634","20,91139984"
28/10/2005 12.00,"0,64001946","5,83912563","20,91139984"
28/10/2005 13.00,"0,65065118","4,93061589","20,91139984"
28/10/2005 14.00,"0,55289307","3,94163771","20,91139984"
28/10/2005 15.00,"0,50213053","4,01042382","20,91139984"
28/10/2005 16.00,"0,54151792","4,96046794","20,91139984"
28/10/2005 17.00,"0,62881822","5,70674449","20,91139984"
28/10/2005 18.00,"0,57356969","6,76970177","20,91139984"
28/10/2005 19.00,"0,71332889","4,69570183","20,91139984"
28/10/2005 20.00,"0,58510451","3,94293596","20,91139984"
28/10/2005 21.00,"0,60711137","4,20770207","20,91139984"
28/10/2005 22.00,"0,61902654","3,97148977","20,91139984"
28/10/2005 23.00,"0,69315974","4,39459434","20,91139984"
29/10/2005 0.00,"0,52088909","4,1090639","20,91139984"
29/10/2005 1.00,,"3,96370219","32,74332047"
29/10/2005 2.00,"1,43498192",,"32,74332047"
29/10/2005 3.00,"1,53137114","5,02406298","32,74332047"
29/10/2005 4.00,"1,59260776","4,70868049","32,74332047"
29/10/2005 5.00,"1,45646604","5,2096589","32,74332047"
29/10/2005 6.00,"1,33309886","4,38680676","32,74332047"
29/10/2005 7.00,"1,54324868","6,26093578","32,74332047"
29/10/2005 8.00,"1,52755129","7,93778654","32,74332047"
29/10/2005 9.00,"2,01314743","9,83138163","32,74332047"
29/10/2005 10.00,"1,60078546","6,74374446","32,74332047"
29/10/2005 11.00,"1,65676928","7,38618984","32,74332047"
29/10/2005 12.00,"1,45163326","6,10518999","32,74332047"
29/10/2005 13.00,"1,4349209","6,594488","32,74332047"
29/10/2005 14.00,"1,52671633","6,99942474","32,74332047"
29/10/2005 15.00,"1,47114949","9,14610554","32,74332047"
29/10/2005 16.00,"1,44781137","8,3375303","32,74332047"
29/10/2005 17.00,"1,50702111","6,13244555","32,74332047"
29/10/2005 18.00,"1,5329841","6,4348513","32,74332047"
29/10/2005 19.00,"1,32605613","5,98319101","32,74332047"
29/10/2005 20.00,"1,47449135","6,17527626","32,74332047"
29/10/2005 21.00,"1,57147959","6,36087219","32,74332047"
29/10/2005 22.00,"1,49371061","5,5509987","32,74332047"
29/10/2005 23.00,"1,41594062","8,29340325","32,74332047"
30/10/2005 0.00,"1,45957094","6,78397676","32,74332047"
30/10/2005 1.00,"1,55512521","5,87287052","43,41133118"
30/10/2005 2.00,"1,38281592","5,64833862","43,41133118"
30/10/2005 3.00,"1,44960231","5,43289255","43,41133118"
30/10/2005 4.00,"1,44363455","5,2524877","43,41133118"
30/10/2005 5.00,"1,63701303","6,03250914","43,41133118"
30/10/2005 6.00,"1,54217473","5,68987109","43,41133118"
30/10/2005 7.00,"1,53268511","5,40823349","43,41133118"
30/10/2005 8.00,"1,17153213","6,84627546","43,41133118"
30/10/2005 9.00,"1,71251511","9,35636053","43,41133118"
30/10/2005 10.00,"1,71090419","11,18505851","43,41133118"
30/10/2005 11.00,"1,99351221","9,27199926","43,41133118"
30/10/2005 12.00,"1,88673433","7,48352976","43,41133118"
30/10/2005 13.00,"1,69347586","6,47897834","43,41133118"
30/10/2005 14.00,"1,40084021","8,30248907","43,41133118"
30/10/2005 15.00,"1,83934518","7,85731811","43,41133118"
30/10/2005 16.00,"1,59523366","8,40631832","43,41133118"
30/10/2005 17.00,"1,63164124","9,13961621","43,41133118"
30/10/2005 18.00,"1,67760049","9,01761722","43,41133118"
