NetC,Provincia di TARANTO,,,,
01/08/2007 23.00,"1,280447","4,118427","0,924993",,
02/08/2007 0.00,,"14,579292","6,454962","4,689212","42,490841"
02/08/2007 1.00,,"7,094451","1,161403","5,317383",
02/08/2007 2.00,,,,,"24,908421"
02/08/2007 3.00,"2,544751","3,905191","1,108957","2,206383",
02/08/2007 4.00,"2,432774","3,868874","1,095423","2,190808","26,86202"
02/08/2007 5.00,"1,889148","10,797314","1,990372","7,750892",
02/08/2007 6.00,"1,4286","34,238813","4,246352","27,747191","19,0476"
02/08/2007 7.00,"1,96139","20,210738","2,282202","16,723074",
02/08/2007 8.00,"1,645328","7,378488","1,613105","4,908553","24,42001"
02/08/2007 9.00,"1,753692","4,399338","1,094578","2,722935",
02/08/2007 10.00,"1,84219","15,570181","2,826954","11,243464","45,421242"
02/08/2007 11.00,"1,652553","15,002106","3,065494","10,308997",
02/08/2007 12.00,"2,277452","25,811082","4,000199","19,691306","56,654442"
02/08/2007 13.00,"2,019184","12,580654","2,272898","9,101976",
02/08/2007 14.00,"1,746469","20,933168","3,265122","15,937869","49,328442"
02/08/2007 15.00,"2,174507","9,268181","1,852492","6,432255",
02/08/2007 16.00,"1,708541","9,761031","1,978529","6,732062","51,282051"
02/08/2007 17.00,"2,167282","12,891927","1,924393","9,94819",
02/08/2007 18.00,"2,161863","13,458705","1,833036","10,65552","44,932831"
02/08/2007 19.00,"2,248555","10,148827","1,205389","8,306382",
02/08/2007 20.00,"2,320798","8,220225","1,213002","6,364765","40,537231"
02/08/2007 21.00,"1,784396","13,096849","1,918471","10,162339",
02/08/2007 22.00,"1,937912","16,249795","1,079352","14,604951","43,956032"
02/08/2007 23.00,"2,192566","22,608845","1,310279","20,614094",
03/08/2007 0.00,"1,777171","14,287473","1,136026","12,554308","43,46764"
03/08/2007 1.00,"1,912626","13,286208","1,233303","11,403099",
03/08/2007 2.00,"2,076978","9,929639","1,099653","8,249276","40,537231"
03/08/2007 3.00,"1,555025","8,189098","1,136872","6,450424",
03/08/2007 4.00,"1,719377","16,452122","1,73153","13,806756","39,072041"
03/08/2007 5.00,"2,039051","43,920742","4,811403","36,568833",
03/08/2007 6.00,"1,679644","52,817985","7,455646","41,415085","32,234421"
03/08/2007 7.00,"1,853026","23,743712","2,901391","19,308427",
03/08/2007 8.00,"1,573085","17,500079","2,974984","12,947572","49,816841"
03/08/2007 9.00,"1,845802","14,977463","2,229758","11,566632",
03/08/2007 10.00,"1,659777","10,358936","1,859258","7,513382","51,282051"
03/08/2007 11.00,"1,63991","11,089133","2,077498","7,909233",
03/08/2007 12.00,"1,453885","13,67141","2,392167","10,010488","49,328442"
03/08/2007 13.00,"2,183537","11,212347","1,973454","8,192168",
03/08/2007 14.00,"1,685062","13,301772","2,771971","9,057849","36,141621"
03/08/2007 15.00,"1,84219","12,299211","2,140094","9,024106",
03/08/2007 16.00,"2,0535","11,151388","2,141786","7,872891","42,97924"
03/08/2007 17.00,"1,871087","11,024284","1,776361","8,306382",
03/08/2007 18.00,"2,114906","12,082616","1,54628","9,718466","47,863232"
03/08/2007 19.00,"2,346083","15,182385","1,709537","12,569893",
03/08/2007 20.00,"2,497792","8,748094","1,249375","6,83719","41,514042"
03/08/2007 21.00,"2,48515","8,592457","1,223152","6,72168",
03/08/2007 22.00,"2,221464","8,246165","0,93555","6,816425","35,653221"
03/08/2007 23.00,"2,432774","6,176194","1,060742","4,552935",
04/08/2007 0.00,"2,114906","2,839077","1,033673","1,255043","42,002441"
04/08/2007 1.00,,"1,243798","0,960082","0,151851",
04/08/2007 2.00,,,,,"43,46764"
04/08/2007 3.00,"3,034195","2,140008","1,028598","0,629469",
04/08/2007 4.00,"2,70549","3,937615","0,97277","2,447786","34,67643"
04/08/2007 5.00,"2,505017","3,80662","1,091194","2,135",
04/08/2007 6.00,"2,633248","2,874095","0,930475","1,448426","29,30402"
04/08/2007 7.00,"2,291901","5,669076","2,049583","3,569147",
04/08/2007 8.00,"2,293707","7,434259","3,273581","2,969531","32,722832"
04/08/2007 9.00,"1,665195","3,263187","1,310279","1,273212",
04/08/2007 10.00,"1,786202","2,861126","1,155481","1,090213","31,25762"
04/08/2007 11.00,"2,12213","3,761227","1,554741","1,701512",
04/08/2007 12.00,"2,293707","2,459063","0,68686","1,941617","23,93162"
04/08/2007 13.00,"2,049887","3,382509","1,092886","1,707999",
04/08/2007 14.00,"2,266616","2,525209","1,191854","0,698255","27,35042"
04/08/2007 15.00,"2,203404","2,081644","1,013372","0,543807",
04/08/2007 16.00,"1,701317","2,117959","1,213847","0,425701","42,002441"
04/08/2007 17.00,"2,080591","1,736649","1,129259","0,302404",
04/08/2007 18.00,"1,244381","2,32807","1,218077","0,560681","49,328442"
04/08/2007 19.00,"1,946942","2,829999","1,218077","0,963021",
04/08/2007 20.00,"1,937912","2,862423","1,051438","1,251148","88,40049"
04/08/2007 21.00,"2,116713","3,613372","1,209619","1,759914",
04/08/2007 22.00,"1,939718","3,612074","1,218077","1,745639","57,631241"
04/08/2007 23.00,"2,046275","5,925877","1,136026","4,186936",
05/08/2007 0.00,"1,804263","3,983009","1,164787","2,198595","58,119652"
05/08/2007 1.00,"2,093233","3,983009","1,218077","2,116829",
05/08/2007 2.00,"2,042664","3,754741","1,215539","1,892299","43,46764"
05/08/2007 3.00,"1,894566","3,709347","1,218923","1,84168",
05/08/2007 4.00,"1,30037","3,660063","1,039595","2,067511","35,653221"
05/08/2007 5.00,"1,479171","3,483674","1,074275","1,837788",
05/08/2007 6.00,"2,317186","3,526474","1,109803","1,826105","29,30402"
05/08/2007 7.00,"2,178119","3,043999","1,115725","1,334213",
05/08/2007 8.00,"2,039051","1,961025","1,053976","0,464639","24,908421"
05/08/2007 9.00,"2,12213","1,473362","1,124184","0,224532",
05/08/2007 10.00,"1,647134","1,228234","1,105574","0,106426","33,699631"
05/08/2007 11.00,"1,441242","1,169871","1,218923","0,06749",
05/08/2007 12.00,"1,636298","1,027205","1,191008","0,006489","66,910851"
05/08/2007 13.00,"1,95236","1,022016","1,218923",0,
05/08/2007 14.00,"1,68145","1,239907","1,153789","0,107724","97,680092"
05/08/2007 15.00,"2,00293","1,081678","1,218077","0,022064",
05/08/2007 16.00,"1,786202","1,020719","1,218077",0,"79,609283"
05/08/2007 17.00,"1,946942","1,019423","1,084427","0,019468",
05/08/2007 18.00,"1,582116","1,312538","1,217232","0,120703","64,95726"
05/08/2007 19.00,"1,717571","1,47077","0,902561","0,376383",
05/08/2007 20.00,"1,769947","2,324179","1,110649","0,717723","43,46764"
05/08/2007 21.00,"1,979451","2,268408","0,825585","1,003255",
05/08/2007 22.00,"1,486394","3,45125","1,089503","1,781978","40,537231"
05/08/2007 23.00,"1,997512","3,143867","0,8535","1,836489",
06/08/2007 0.00,"2,057112","4,036186","1,05905","2,414041","27,83882"
06/08/2007 1.00,,"5,41487","1,071738","3,774213",
06/08/2007 2.00,,,,,"22,954821"
06/08/2007 3.00,"3,409857","2,817028","0,889027","1,454915",
06/08/2007 4.00,"2,989043","2,648422","1,014219","1,101893","23,93162"
06/08/2007 5.00,"2,667562","7,857071","1,191008","6,035105",
06/08/2007 6.00,"2,691042","12,299211","1,661321","9,7587","15,62881"
06/08/2007 7.00,"2,51766","12,399076","2,387939","8,743765",
06/08/2007 8.00,"2,338859","3,459032","1,274751","1,505532","18,55921"
06/08/2007 9.00,"2,43458","2,385136","1,163941","0,617786",
06/08/2007 10.00,"2,571841","2,977854","1,21131","1,121361","30,28083"
06/08/2007 11.00,"2,506823","2,49538","1,214694","0,703448",
06/08/2007 12.00,"2,086009","1,959729","1,141946","0,342638","31,746031"
06/08/2007 13.00,"2,356919","1,879316","1,152097","0,354318",
06/08/2007 14.00,"2,459865","1,58231","1,134335","0,251787","29,30402"
06/08/2007 15.00,"2,221464","2,178917","1,185933","0,563277",
06/08/2007 16.00,"1,984869","1,989558","1,223152","0,484107","29,79241"
06/08/2007 17.00,"2,43458","2,389027","1,223152","0,594425",
06/08/2007 18.00,"2,217852","3,012872","1,155481","1,243362","28,81562"
06/08/2007 19.00,"2,429161","3,191854","1,140256","1,444531",
06/08/2007 20.00,"2,443611","4,482343","1,078505","2,830658","28,327221"
06/08/2007 21.00,"2,441805","4,666515","1,216385","2,803403",
06/08/2007 22.00,"1,946942","2,710677","0,905944","1,322532","33,211231"
06/08/2007 23.00,"1,977645","1,804092","0,898331","0,426999",
07/08/2007 0.00,"2,320798","3,212605","1,214694","1,351084","36,141621"
07/08/2007 1.00,"2,416519","2,880581","0,962619","1,405595",
07/08/2007 2.00,"1,903596","5,036152","1,219768","3,169404","34,67643"
07/08/2007 3.00,"2,026409","4,826043","1,001531","3,292701",
07/08/2007 4.00,"1,744662","4,312441","0,975307","2,818978","25,39682"
07/08/2007 5.00,"1,85122","6,447262","1,170707","4,655468",
07/08/2007 6.00,"2,192566","19,911147","1,762828","17,220162","29,79241"
07/08/2007 7.00,"0,231176","5,670372","1,218077","3,805362",
07/08/2007 8.00,"1,609207","5,327972","1,205389","3,482192","34,18803"
07/08/2007 9.00,"2,476119","3,759929","1,092886","2,08568",
07/08/2007 10.00,"2,48515","24,066649","3,568797","18,608882","30,76923"
07/08/2007 11.00,"3,328584","31,822563","4,196444","25,405833",
07/08/2007 12.00,"2,696459","24,852615","3,538344","19,440815","44,932831"
07/08/2007 13.00,"2,445417","12,840049","2,283047","9,345976",
07/08/2007 14.00,"2,546557","14,127943","2,977522","9,56921","58,119652"
07/08/2007 15.00,"2,299125","11,868616","1,734914","9,214891",
07/08/2007 16.00,"1,65797","9,71045","1,972608","6,690531","47,37484"
07/08/2007 17.00,"2,604351","11,452285","1,689236","8,868361",
07/08/2007 18.00,"2,12213","13,672706","1,564045","11,2824","46,398041"
07/08/2007 19.00,"1,856638","23,385748","1,634253","20,894431",
07/08/2007 20.00,"1,381642","11,646833","0,980383","10,150656","40,04884"
07/08/2007 21.00,"2,322604","14,697316","1,048054","13,099418",
07/08/2007 22.00,"2,378592","18,775004","1,218077","16,919056","50,305241"
07/08/2007 23.00,"2,405683","27,258504","1,333118","25,231918",
08/08/2007 0.00,"2,302737","21,440288","1,215539","19,590064","42,002441"
08/08/2007 1.00,,"10,523652","1,196084","8,695745",
08/08/2007 2.00,,,,,"42,97924"
08/08/2007 3.00,"3,39902","5,810445","1,136026","4,071426",
08/08/2007 4.00,"2,719939","6,274763","1,284903","4,307638","45,421242"
08/08/2007 5.00,"2,42555","8,046432","1,184241","6,234978",
08/08/2007 6.00,"2,869843","95,69596","26,214021","55,541132","32,234421"
08/08/2007 7.00,"2,871649","55,293912","10,094814","39,843362",
08/08/2007 8.00,"2,689236","41,521336","6,578461","31,45651","55,189251"
08/08/2007 9.00,"2,840946","46,189119","6,88129","35,66293",
08/08/2007 10.00,"2,770509","38,142715","4,912911","30,63106","67,399261"
08/08/2007 11.00,"2,842752","31,209097","3,787035","25,420116",
08/08/2007 12.00,"2,989043","15,397683","2,134172","12,133804","70,329674"
08/08/2007 13.00,"2,70549","14,865922","2,283047","11,373247",
08/08/2007 14.00,"2,70549","12,456144","2,133326","9,19153","63,003651"
08/08/2007 15.00,"2,593515","9,65468","1,967533","6,64251",
08/08/2007 16.00,"2,618799","10,388766","1,980221","7,357636","53,724041"
08/08/2007 17.00,"2,788569","11,37317","2,043662","8,245381",
08/08/2007 18.00,"2,65492","11,633861","1,566582","9,238254","49,328442"
08/08/2007 19.00,"2,895127","13,117603","1,426165","10,938462",
08/08/2007 20.00,"2,682012","12,771309","1,399097","10,633457","44,932831"
08/08/2007 21.00,"2,609768","17,396321","2,052967","14,258417",
08/08/2007 22.00,"2,748836","12,360167","1,379641","10,251891","40,537231"
08/08/2007 23.00,"2,725357","9,15275","1,279827","7,195403",
09/08/2007 0.00,"2,479732","6,294218","1,218077","4,429637","40,537231"
09/08/2007 1.00,"3,054062","5,499172","0,937243","4,064937",
09/08/2007 2.00,"2,723551","5,514735","0,970232","4,029894","50,793652"
09/08/2007 3.00,"3,019746","5,92458","1,207081","4,076617",
09/08/2007 4.00,"3,077541","7,796115","1,243454","5,893637","42,002441"
09/08/2007 5.00,"2,929443","10,168282","1,104729","8,480297",
09/08/2007 6.00,"2,734387","33,093604","3,19576","28,213127","39,56044"
09/08/2007 7.00,"3,102825","14,728443","2,133326","11,465392",
09/08/2007 8.00,"3,048644","19,225045","3,338715","14,115655","50,305241"
09/08/2007 9.00,"3,37193","44,324098","7,254325","33,224212",
09/08/2007 10.00,"3,055867","42,490184","6,673201","32,280659","51,770451"
09/08/2007 11.00,"3,088377","11,426347","2,257672","7,970233",
09/08/2007 12.00,"3,343033","8,645633","1,587729","6,215511","60,561661"
09/08/2007 13.00,"3,088377","9,745468","2,094415","6,538678",
09/08/2007 14.00,"3,108244","11,340747","3,118783","6,582807","46,398041"
09/08/2007 15.00,"3,034195","9,01138","2,068193","5,844319",
09/08/2007 16.00,"26,175565","7,52375","1,770441","4,81251","48,35165"
09/08/2007 17.00,"12,360729","8,439413","1,945539","5,460148",
09/08/2007 18.00,"8,560764","6,452449","1,576733","4,037681","46,398041"
09/08/2007 19.00,"8,584244","7,757206","1,556432","5,374488",
09/08/2007 20.00,"8,262763","12,047598","1,288286","10,079274","46,398041"
09/08/2007 21.00,"7,836531","6,877856","1,505678","4,572404",
09/08/2007 22.00,"8,148981","4,326707","1,12503","2,603532","44,932831"
09/08/2007 23.00,"7,840143","4,374696","0,809514","3,135659",
10/08/2007 0.00,"7,493378","5,657403","1,144484","3,905296","39,56044"
10/08/2007 1.00,,"3,744365","1,000684","2,211574",
10/08/2007 2.00,,,,,"27,35042"
10/08/2007 3.00,,"3,679518","0,868725","2,349148",
10/08/2007 4.00,,"3,466813","1,144484","1,71319","24,42001"
10/08/2007 5.00,,"4,988165","0,870417","3,656105",
10/08/2007 6.00,,"13,275832","3,156004","8,442659","20,51281"
10/08/2007 7.00,,"8,291558","1,487915","6,014339",
10/08/2007 8.00,,"11,885475","2,35664","8,277828","52,25885"
10/08/2007 9.00,,"16,174571","2,78635","11,910563",
10/08/2007 10.00,,"28,628108","4,968739","21,024217","46,88644"
10/08/2007 11.00,,"28,970509","5,49488","20,559583",
10/08/2007 12.00,,"12,124118","3,241438","7,159063","47,863232"
10/08/2007 13.00,,"10,99186","3,171229","6,133744",
10/08/2007 14.00,,"9,886837","2,82949","5,552297","56,16605"
10/08/2007 15.00,,"7,81946","2,528355","3,945533",
10/08/2007 16.00,,"6,631432","1,703615","4,022106","45,909641"
10/08/2007 17.00,,"7,545798","1,734067","4,890381",
10/08/2007 18.00,,"9,352485","2,321959","5,796297","49,328442"
10/08/2007 19.00,,"13,406827","1,737451","10,750272",
10/08/2007 20.00,,"13,776465","1,602956","11,326527","51,282051"
10/08/2007 21.00,,"38,469553","2,673847","34,393589",
10/08/2007 22.00,,"26,979657","1,540359","24,634896","75,213661"
10/08/2007 23.00,,"7,740343","1,154636","5,974105",
11/08/2007 0.00,,"6,238449","1,180012","4,432234","67,88765"
11/08/2007 1.00,,"7,137251","1,183395","5,326469",
11/08/2007 2.00,,"9,798644","1,184241","7,988402","49,816841"
11/08/2007 3.00,,"4,426574","1,130105","2,695681",
11/08/2007 4.00,,"5,648325","1,22569","3,771617","41,025631"
11/08/2007 5.00,,"9,51232","1,379799","7,40183",
11/08/2007 6.00,,"7,416101","1,202851","5,575657","30,76923"
11/08/2007 7.00,,"10,247396","2,085957","7,053936",
11/08/2007 8.00,,"20,289856","3,580638","14,810015","24,42001"
11/08/2007 9.00,,"8,440711","2,008135","5,365405",
11/08/2007 10.00,,"11,838784","2,443767","8,097423","32,722832"
11/08/2007 11.00,,"19,768473","3,809874","13,936548",
11/08/2007 12.00,,"14,71677","2,914925","10,254486","38,58363"
11/08/2007 13.00,,"11,946434","2,380326","8,302489",
11/08/2007 14.00,,"7,604161","1,82204","4,813808","29,79241"
11/08/2007 15.00,,"6,87656","1,608877","4,412764",
11/08/2007 16.00,,"6,649588","1,289978","4,674935","25,39682"
11/08/2007 17.00,,"4,816964","1,560662","2,425722",
11/08/2007 18.00,,"5,04134","1,432086","2,847532","33,699631"
11/08/2007 19.00,,"6,954378","1,193546","5,127892",
11/08/2007 20.00,,"9,243537","1,345806","7,18502","31,25762"
11/08/2007 21.00,,"10,70912","1,261217","8,781403",
11/08/2007 22.00,,"11,113775","1,19693","9,284978","32,722832"
11/08/2007 23.00,,"5,672967","1,195237","3,843",
12/08/2007 0.00,,"5,256639","1,164787","3,473106","24,42001"
12/08/2007 1.00,,"5,658699","1,185933","3,843",
12/08/2007 2.00,,,,,"27,35042"
12/08/2007 3.00,,"4,278719","1,197776","2,443894",
12/08/2007 4.00,,"3,641905","1,195237","1,810532","20,51281"
12/08/2007 5.00,,"3,293018","1,076813","1,643106",
12/08/2007 6.00,,"4,005057","1,271368","2,057128","25,39682"
12/08/2007 7.00,,"5,413572","1,477765","3,149936",
12/08/2007 8.00,,"5,027074","1,559815","2,637277","26,37361"
12/08/2007 9.00,,"4,574429","1,377949","2,463362",
12/08/2007 10.00,,"11,122855","2,426004","7,408254","21,001221"
12/08/2007 11.00,,"11,318697","2,246675","7,879382",
12/08/2007 12.00,,"4,136052","1,163094","2,354341","18,55921"
12/08/2007 13.00,,"2,828703","1,181703","1,017532",
12/08/2007 14.00,,"2,194481","1,202006","0,376383","24,908421"
12/08/2007 15.00,,"1,889693","1,127567","0,295915",
12/08/2007 16.00,,"2,042735","0,764682","0,926681","13,67521"
12/08/2007 17.00,,"3,412341","1,204543","1,566532",
12/08/2007 18.00,,"4,744333","1,188471","2,924106","10,74481"
12/08/2007 19.00,,"8,870008","1,185088","7,057829",
12/08/2007 20.00,,"12,955478","1,559815","10,571165","5,372406"
12/08/2007 21.00,,"15,637624","1,329735","13,608182",
12/08/2007 22.00,,"19,236728","1,17832","17,442102","30,28083"
12/08/2007 23.00,,"32,360809","1,138563","30,636261",
13/08/2007 0.00,,"13,623422","1,291669","11,650988","29,79241"
13/08/2007 1.00,,"11,370575","1,181703","9,565317",
13/08/2007 2.00,,"8,30323","1,187624","6,486766","28,81562"
13/08/2007 3.00,,"4,330598","1,288286","2,356936",
13/08/2007 4.00,,"8,534093","1,194392","6,707403","27,83882"
13/08/2007 5.00,,"9,73639","1,384716","7,618509",
13/08/2007 6.00,,"42,578365","8,100211","30,179409","21,97802"
13/08/2007 7.00,,"44,497899","11,283282","27,216363",
13/08/2007 8.00,,"16,331504","4,091554","10,064999","27,35042"
13/08/2007 9.00,,"12,406859","2,825262","8,100021",
13/08/2007 10.00,,"12,22658","2,606176","8,236297","33,211231"
13/08/2007 11.00,,"12,65069","2,029283","9,545849",
13/08/2007 12.00,,"14,393824","2,335494","10,820356","17,582411"
13/08/2007 13.00,,"9,998378","2,09526","6,790468",
13/08/2007 14.00,,"8,103498","1,660475","5,561383","21,97802"
13/08/2007 15.00,,"11,051521","2,210301","7,66783",
13/08/2007 16.00,,"7,001069","1,597034","4,555531","17,094"
13/08/2007 17.00,,"9,758437","1,458309","7,527659",
13/08/2007 18.00,,"10,249991","1,295053","8,270042","14,65201"
13/08/2007 19.00,,"10,587204","1,239225","8,693147",
13/08/2007 20.00,,"9,143672","1,602109","6,69183","8,302809"
13/08/2007 21.00,,"10,072305","1,416015","7,906638",
13/08/2007 22.00,,"32,556656","1,443929","30,363706","21,48962"
13/08/2007 23.00,,"27,516605","1,299282","25,54212",
14/08/2007 0.00,,"18,385912","1,170707","16,602374","35,653221"
14/08/2007 1.00,,"9,061962","1,166479","7,278468",
14/08/2007 2.00,,,,,"33,699631"
14/08/2007 3.00,,"71,131257","2,149399","67,882591",
14/08/2007 4.00,,"15,230372","1,54628","12,868394","32,234421"
14/08/2007 5.00,,"36,083109","1,976837","33,074961",
14/08/2007 6.00,,"113,989788","2,959757","109,527407","24,908421"
14/08/2007 7.00,,"32,746","4,265807","26,223501",
14/08/2007 8.00,,"36,714758","6,211345","27,209881","27,35042"
14/08/2007 9.00,,"71,101448","9,031533","57,29325",
14/08/2007 10.00,,"51,156552","5,609921","42,584463","42,002441"
14/08/2007 11.00,,"53,301739","7,087686","42,463777",
14/08/2007 12.00,,"33,639632","3,76335","27,88866","52,25885"
14/08/2007 13.00,,"120,603066","2,485215","116,873308",
14/08/2007 14.00,,"56,864541","1,936234","53,933064","54,21244"
14/08/2007 15.00,,"22,8462","1,636791","20,35062",
14/08/2007 16.00,,"75,184294","1,968378","72,21618","34,67643"
14/08/2007 17.00,,"80,129663","2,650164","76,118894",
14/08/2007 18.00,,"25,524454","1,657092","22,999581","29,79241"
14/08/2007 19.00,,"28,157316","1,759445","25,477207",
14/08/2007 20.00,,"30,746068","1,859258","27,914625","19,0476"
14/08/2007 21.00,,"25,003069","1,685852","22,433706",
14/08/2007 22.00,,"13,946369","1,396559","11,813228","41,025631"
14/08/2007 23.00,,"8,024383","1,170707","6,23368",
15/08/2007 0.00,,"4,944067","1,224843","3,068169","37,606831"
15/08/2007 1.00,,"7,094451","1,41263","4,931914",
15/08/2007 2.00,,"5,626276","1,150406","3,865064","41,025631"
15/08/2007 3.00,,"3,347491","1,173245","1,549659",
15/08/2007 4.00,,"3,495346","1,189316","1,672958","28,327221"
15/08/2007 5.00,,"8,185206","1,292515","6,207723",
15/08/2007 6.00,,"138,868346","1,89817","136,052015","23,44322"
15/08/2007 7.00,,"63,486889","1,632561","61,025933",
15/08/2007 8.00,,"36,63564","1,640174","34,1444","26,86202"
15/08/2007 9.00,,"58,588228","1,304357","56,627455",
15/08/2007 10.00,,"15,033233","1,17832","13,235699","27,35042"
15/08/2007 11.00,,"6,875263","1,204543","5,03185",
15/08/2007 12.00,,"4,631497","1,017602","3,073362","21,001221"
15/08/2007 13.00,,"35,552664","1,19693","33,740755",
15/08/2007 14.00,,"7,535423","0,951622","6,080531","11,72161"
15/08/2007 15.00,,"4,434356","1,216385","2,571085",
15/08/2007 16.00,,"3,595214","1,088656","1,92734","7,326007"
15/08/2007 17.00,,"3,234654","1,180012","1,426362",
15/08/2007 18.00,,"3,674329","1,234994","1,781978","4,884005"
15/08/2007 19.00,,"3,757336","1,376258","1,649595",
15/08/2007 20.00,,"4,263156","1,275597","2,308914","3,907204"
15/08/2007 21.00,,"4,723583","1,728993","2,074",
15/08/2007 22.00,,"8,321389","1,562353","5,931276","14,65201"
15/08/2007 23.00,,"3,654874","1,424473","1,473085",
16/08/2007 0.00,,"3,398073","1,261217","1,466596","32,722832"
16/08/2007 1.00,,"3,377322","1,096269","1,697617",
16/08/2007 2.00,,,,,"31,25762"
16/08/2007 3.00,,"6,261794","1,13941","4,517893",
16/08/2007 4.00,,"7,548392","1,161403","5,771638","35,653221"
16/08/2007 5.00,,"6,694982","1,319584","4,674935",
16/08/2007 6.00,,"5,875295","1,331426","3,83651","35,653221"
16/08/2007 7.00,,"26,807157","5,57524","18,271443",
16/08/2007 8.00,,"10,068414","2,600255","6,981255","32,234421"
16/08/2007 9.00,,"31,554078","6,767095","22,380495",
16/08/2007 10.00,,"24,187278","3,808182","18,360995","35,653221"
16/08/2007 11.00,,"27,419321","3,878391","21,487553",
16/08/2007 12.00,,"18,905999","2,349873","15,544605","41,025631"
16/08/2007 13.00,,"13,985278","2,316038","10,441372",
16/08/2007 14.00,,"10,419895","1,601264","7,970233","51,282051"
16/08/2007 15.00,,"9,56","1,444774","7,34985",
16/08/2007 16.00,,"7,671605","1,301819","5,688574","40,537231"
16/08/2007 17.00,,"11,248661","1,728146","8,604892",
16/08/2007 18.00,,"14,904833","1,339884","12,859311","30,28083"
16/08/2007 19.00,,"13,303069","1,69854","10,706146",
16/08/2007 20.00,,"8,697512","1,593651","6,258339","29,30402"
16/08/2007 21.00,,"9,755842","1,82627","6,960489",
16/08/2007 22.00,,"16,775069","1,815273","14,001436","42,97924"
16/08/2007 23.00,,"6,901201","1,289978","4,926723",
17/08/2007 0.00,,"5,604227","1,468458","3,355","55,189251"
17/08/2007 1.00,,"4,828637","1,483686","2,55551",
17/08/2007 2.00,,"5,250153","1,217232","3,386148","43,956032"
17/08/2007 3.00,,"8,41088","1,43547","6,214212",
17/08/2007 4.00,,"10,879024","1,192699","9,056551","39,072041"
17/08/2007 5.00,,"25,148325","2,415853","21,459005",
17/08/2007 6.00,,"36,502048","3,512122","31,138545","35,164822"
17/08/2007 7.00,,"30,03922","3,426686","24,802329",
17/08/2007 8.00,,"33,237537","5,745263","24,445397","34,18803"
17/08/2007 9.00,,"17,778928","2,879399","13,373273",
17/08/2007 10.00,,"19,904665","3,127244","15,120207","62,515251"
17/08/2007 11.00,,"33,315376","4,517881","26,406498",
17/08/2007 12.00,,"12,266785","1,700232","9,666552","52,25885"
17/08/2007 13.00,,"12,124118","1,825425","9,331701",
17/08/2007 14.00,,"11,827112","1,781437","9,101976","51,282051"
17/08/2007 15.00,,"9,866086","1,366953","7,775551",
17/08/2007 16.00,,"8,735125","0,881413","7,388786","38,09523"
17/08/2007 17.00,,"14,526116","1,821194","11,741842",
17/08/2007 18.00,,"17,096719","1,728993","14,4557","27,83882"
17/08/2007 19.00,,"35,332172","1,729838","32,702464",
17/08/2007 20.00,,"8,443306","1,361879","6,359574","18,07081"
17/08/2007 21.00,,"16,562367","1,844032","13,744465",
17/08/2007 22.00,,"11,141011","1,602956","8,689254","38,09523"
17/08/2007 23.00,,"5,357802","1,494682","3,068169",
18/08/2007 0.00,,"4,626307","1,184241","2,812489","47,863232"
18/08/2007 1.00,,"4,400634","1,375412","2,293341",
18/08/2007 2.00,,,,,"57,142841"
18/08/2007 3.00,,"9,746764","1,394868","7,613318",
18/08/2007 4.00,,"10,378391","1,40671","8,227212","53,724041"
18/08/2007 5.00,,"22,397455","1,617335","19,931415",
18/08/2007 6.00,,"33,697985","2,438692","29,979529","53,724041"
18/08/2007 7.00,,"20,17833","2,474219","16,396019",
18/08/2007 8.00,,"13,474269","2,248367","10,033849","59,58485"
18/08/2007 9.00,,"8,722154","1,650325","6,196042",
18/08/2007 10.00,,"5,743004","1,19693","3,910489","63,003651"
18/08/2007 11.00,,"10,591096","1,499757","8,297298",
18/08/2007 12.00,,"19,861854","2,449688","16,116975","58,608051"
18/08/2007 13.00,,"11,195485","1,596189","8,754147",
18/08/2007 14.00,,"6,082812","1,321275","4,059744","51,770451"
18/08/2007 15.00,,"6,566582","1,387254","4,442616",
18/08/2007 16.00,,"5,672967","1,049746","4,066233","41,025631"
18/08/2007 17.00,,"22,722991","1,909167","19,809409",
18/08/2007 18.00,,"14,817935","1,296744","12,83855","34,67643"
18/08/2007 19.00,,"22,219753","1,62664","19,739315",
18/08/2007 20.00,,"23,013501","1,671473","20,464843","23,44322"
18/08/2007 21.00,,"16,175868","1,487069","13,905394",
18/08/2007 22.00,,"17,935862","1,581808","15,521251","42,97924"
18/08/2007 23.00,,"34,22067","1,997985","31,178774",
19/08/2007 0.00,,"33,577376","1,667243","31,042484","49,328442"
19/08/2007 1.00,,"15,478096","1,514137","13,165605",
19/08/2007 2.00,,"11,000939","1,399097","8,861871","59,58485"
19/08/2007 3.00,,"5,123051","1,319584","3,101914",
19/08/2007 4.00,,"4,723583","1,293361","2,742403","57,142841"
19/08/2007 5.00,,"4,058233","1,149559","2,297234",
19/08/2007 6.00,,"3,190558","1,020985","1,626234","46,88644"
19/08/2007 7.00,,"3,372133","1,438008","1,168085",
19/08/2007 8.00,,"7,211179","1,904092","4,29466","33,699631"
19/08/2007 9.00,,"6,780583","1,537822","4,425744",
19/08/2007 10.00,,"16,908659","3,058726","12,227253","28,81562"
19/08/2007 11.00,,"10,150123","1,823733","7,358934",
19/08/2007 12.00,,"15,239452","1,918471","12,306421","37,118431"
19/08/2007 13.00,,"15,156445","2,263593","11,693822",
19/08/2007 14.00,,"9,592426","1,352572","7,523766","32,234421"
