,Provincia di TARANTO,,,
14/06/2006 12.00,,"16,729677","5,913595","7,66783"
14/06/2006 13.00,,"16,209587","5,594695","7,636679"
14/06/2006 14.00,,"13,99695","5,756259","5,174616"
14/06/2006 15.00,,"15,135694","5,846769","6,175276"
14/06/2006 16.00,,"17,21215","6,063316","7,920913"
14/06/2006 17.00,,"16,741348","6,145368","7,323893"
14/06/2006 18.00,,"18,004601","6,158902","8,567255"
14/06/2006 19.00,,"17,082453","6,052321","7,808"
14/06/2006 20.00,,"26,629475","5,741035","17,839253"
14/06/2006 21.00,,"56,908613","6,898207","46,363876"
14/06/2006 22.00,,"59,011048","7,830374","47,037475"
14/06/2006 23.00,,"38,093425","7,202725","27,068412"
15/06/2006 0.00,,"35,537081","7,576607","23,936634"
15/06/2006 1.00,,"37,402142","7,541926","25,856204"
15/06/2006 2.00,"0,754518",,,
15/06/2006 3.00,"0,859397","33,603284","6,97772","22,920406"
15/06/2006 4.00,"0,798427","46,971223","7,085994","36,131445"
15/06/2006 5.00,"0,946179","59,147221","13,159441","38,997151"
15/06/2006 6.00,"0,940147","42,625056","10,534671","26,490855"
15/06/2006 7.00,"0,605643","22,768382","6,41436","12,942373"
15/06/2006 8.00,"0,506235","23,35202","6,27225","13,744465"
15/06/2006 9.00,"0,743106","32,869209","7,201033","21,843165"
15/06/2006 10.00,"0,56407","28,76818","6,378833","19,000844"
15/06/2006 11.00,"0,390062","21,525889","5,469503","13,148739"
15/06/2006 12.00,"0,632196","19,634882","5,431438","11,314839"
15/06/2006 13.00,"0,461765","20,793094","5,82816","11,865145"
15/06/2006 14.00,"0,444556","19,497408","5,544788","11,003357"
15/06/2006 15.00,"0,502716","17,113581","5,286792","9,013722"
15/06/2006 16.00,"0,405053","16,417105","5,167523","8,499765"
15/06/2006 17.00,"0,47445","15,574072","4,973814","7,953361"
15/06/2006 18.00,"0,489499","15,072142","4,838472","7,658743"
15/06/2006 19.00,"0,534739","16,920329","5,021184","9,227872"
15/06/2006 20.00,"0,679445","14,584479","5,186977","6,63602"
15/06/2006 21.00,"0,912116","16,430075","5,527025","7,961148"
15/06/2006 22.00,"0,759338","39,579775","7,125749","28,673882"
15/06/2006 23.00,"1,354425","86,727363","11,903309","68,52373"
16/06/2006 0.00,"1,028614","58,58433","8,113746","46,175677"
16/06/2006 1.00,"0,905464","38,466971","7,255171","27,361732"
16/06/2006 2.00,"0,646595","30,46074","6,698577","20,203969"
16/06/2006 3.00,"0,491688","24,601015","6,874521","14,070227"
16/06/2006 4.00,"0,605909","24,933033","7,051312","14,131228"
16/06/2006 5.00,"0,525543","33,570856","9,598277","19,060543"
16/06/2006 6.00,"0,601415","32,691527","7,601138","21,051464"
16/06/2006 7.00,"0,794967","46,883023","10,757142","30,410435"
16/06/2006 8.00,"0,628469","31,626716","7,77962","19,712069"
16/06/2006 9.00,"0,397483","21,36505","5,468657","12,989103"
16/06/2006 10.00,"0,451386","22,313134","5,850999","13,351201"
16/06/2006 11.00,"0,444024","23,887667","5,730883","15,111122"
16/06/2006 12.00,"0,3662","19,557063","5,640373","10,916399"
16/06/2006 13.00,"0,380512","19,324909","5,940663","10,22333"
16/06/2006 14.00,"0,492545","17,514346","5,786711","8,647722"
16/06/2006 15.00,"0,44018","16,162898","5,049097","8,427085"
16/06/2006 16.00,"0,486247","14,330273","5,053328","6,586702"
16/06/2006 17.00,"0,599966","15,686907","5,072782","7,914426"
16/06/2006 18.00,"0,670042","14,396419","4,723433","7,159063"
16/06/2006 19.00,"0,992186","18,492263","4,681982","11,321328"
16/06/2006 20.00,"0,934499","86,763708","6,497256","76,85477"
16/06/2006 21.00,"0,855582","82,422723","7,331301","71,2311"
16/06/2006 22.00,"1,004161","82,44087","8,759158","69,058475"
16/06/2006 23.00,"1,055995","58,520772","7,914964","46,417087"
17/06/2006 0.00,"0,825778","43,584823","6,827998","33,138555"
17/06/2006 1.00,,"48,466635","8,204256","35,912119"
17/06/2006 2.00,"0,833223",,,
17/06/2006 3.00,"0,679629","33,298513","7,229794","22,228644"
17/06/2006 4.00,"0,959817","32,323181","7,162123","21,356465"
17/06/2006 5.00,"0,899659","37,850887","10,247067","22,196196"
17/06/2006 6.00,"0,6608","32,205172","7,323688","20,990471"
17/06/2006 7.00,"0,688629","36,617475","8,359899","23,815948"
17/06/2006 8.00,"0,66376","29,499674","8,273619","16,825607"
17/06/2006 9.00,"0,883552","27,970552","7,604523","16,322041"
17/06/2006 10.00,"0,656418","23,809849","6,218958","14,284376"
17/06/2006 11.00,"0,506612","21,490861","6,312007","11,821011"
17/06/2006 12.00,"0,465993","19,6284","6,43889","9,762593"
17/06/2006 13.00,"0,486836","19,215963","6,682504","8,976084"
17/06/2006 14.00,"0,536929","14,993026","5,567627","6,460809"
17/06/2006 15.00,"0,314176","11,971076","4,165991","5,58734"
17/06/2006 16.00,"0,474994","19,974701","4,241276","13,480993"
17/06/2006 17.00,"0,588561","24,393486","4,066178","18,171503"
17/06/2006 18.00,"0,570087","27,897914","3,671995","22,283155"
17/06/2006 19.00,"0,645522","17,372976","3,814103","11,532884"
17/06/2006 20.00,"0,84767","17,858043","3,842018","11,97546"
17/06/2006 21.00,"0,864724","29,132626","5,142992","21,261725"
17/06/2006 22.00,"1,158531","39,644612","6,342459","29,9406"
17/06/2006 23.00,"2,004898","71,429547","11,588641","53,698156"
18/06/2006 0.00,"1,357836","77,817174","12,988589","57,942181"
18/06/2006 1.00,"1,13378","48,567781","8,42757","35,670691"
18/06/2006 2.00,"1,041647","58,075908","9,902797","42,921913"
18/06/2006 3.00,"0,803736","52,133183","9,36312","37,803106"
18/06/2006 4.00,"0,925593","43,029692","8,17465","30,516858"
18/06/2006 5.00,"1,023529","41,959699","10,000919","26,644006"
18/06/2006 6.00,"1,081319","42,698974","10,434851","26,717981"
18/06/2006 7.00,"0,784788","31,650042","8,567142","18,527122"
18/06/2006 8.00,"0,599456","21,723016","7,160431","10,751563"
18/06/2006 9.00,"0,469902","24,320849","7,122368","13,409607"
18/06/2006 10.00,"0,56535","21,15364","5,749493","12,346649"
18/06/2006 11.00,"0,484112","17,586977","5,041486","9,863828"
18/06/2006 12.00,"0,405598","17,088937","4,984811","9,452404"
18/06/2006 13.00,"0,535626","18,474104","5,763873","9,643189"
18/06/2006 14.00,"0,43473","16,013745","5,713119","7,258999"
18/06/2006 15.00,"0,486244","13,296583","5,00765","5,622383"
18/06/2006 16.00,"0,391979","12,939916","4,350396","6,273914"
18/06/2006 17.00,"0,566772","17,165459","4,999191","9,506913"
18/06/2006 18.00,"0,917658","24,021259","5,685205","15,314885"
18/06/2006 19.00,"0,846487","27,770805","5,461044","19,410967"
18/06/2006 20.00,"0,690761","80,665327","10,039832","65,316711"
18/06/2006 21.00,"0,795565","65,472578","6,802621","55,080378"
18/06/2006 22.00,"0,900605","79,7743","9,993306","64,49644"
18/06/2006 23.00,"0,669562","76,712156","9,849505","61,652801"
19/06/2006 0.00,"0,52035","62,501197","8,597593","49,352868"
19/06/2006 1.00,,"57,319788","8,616202","44,139323"
19/06/2006 2.00,"1,43504",,,
19/06/2006 3.00,"1,596372","55,62983","7,4548","44,23018"
19/06/2006 4.00,"1,764928","71,940588","14,691355","49,448907"
19/06/2006 5.00,"1,96825","72,403577","14,625377","50,013502"
19/06/2006 6.00,"1,64695","83,431784","20,776665","51,611169"
19/06/2006 7.00,"1,661283","76,661545","18,096887","48,947925"
19/06/2006 8.00,"1,450202","61,279429","12,434532","42,243114"
19/06/2006 9.00,"0,93932","42,405865","8,132355","29,957463"
19/06/2006 10.00,"1,005594","35,093536","7,157893","24,135214"
19/06/2006 11.00,"1,052441","22,760601","5,104081","14,944997"
19/06/2006 12.00,"0,956911","16,695954","4,519572","9,772978"
19/06/2006 13.00,"0,952054","17,060404","5,113386","9,226574"
19/06/2006 14.00,"1,07548","23,60234","6,330616","13,905394"
19/06/2006 15.00,"0,95851","15,708954","5,365459","7,487424"
19/06/2006 16.00,"0,897448","16,384681","5,217429","8,390743"
19/06/2006 17.00,"0,898988","14,942444","4,549179","7,972827"
19/06/2006 18.00,"1,488462","34,874324","5,659829","26,214418"
19/06/2006 19.00,"1,081108","43,501824","6,246027","33,948418"
19/06/2006 20.00,"1,016491","60,726935","7,57407","49,147805"
19/06/2006 21.00,"1,263819","67,763018","12,452297","48,703936"
19/06/2006 22.00,"1,427755","81,313803","16,336598","56,304268"
19/06/2006 23.00,"1,46104","80,874139","15,218338","57,587872"
20/06/2006 0.00,"1,720272","98,501307","21,08202","66,222618"
20/06/2006 1.00,"1,467733","68,77596","11,921074","50,532627"
20/06/2006 2.00,"1,302611","35,122062","6,196121","25,639441"
20/06/2006 3.00,"1,359528","33,911957","5,944892","24,813993"
20/06/2006 4.00,"1,127777","37,263369","6,524325","27,278657"
20/06/2006 5.00,"1,330625","44,842881","11,208837","27,732928"
20/06/2006 6.00,"2,421209","82,618551","25,103369","44,158786"
20/06/2006 7.00,"1,654472","53,288797","12,71536","33,816052"
20/06/2006 8.00,"1,358225","45,047808","11,180076","27,925008"
20/06/2006 9.00,"1,295919","39,710766","8,760849","26,296175"
20/06/2006 10.00,"1,035266","25,578927","6,069239","16,284394"
20/06/2006 11.00,"1,106337","26,868111","6,180895","17,403162"
20/06/2006 12.00,"1,254164","19,308044","5,013571","11,628925"
20/06/2006 13.00,"1,237581","17,580491","5,082087","9,79504"
20/06/2006 14.00,"1,250908","16,751724","5,091392","8,951423"
20/06/2006 15.00,"1,997448","13,601373","3,737127","7,876786"
20/06/2006 16.00,"1,147617","19,550581","3,916455","13,554975"
20/06/2006 17.00,"1,805379","24,335132","4,863849","16,889201"
20/06/2006 18.00,"1,712513","25,508889","4,42568","18,736081"
20/06/2006 19.00,"1,690304","22,623128","4,177834","16,22859"
20/06/2006 20.00,"1,514758","19,804801","4,348704","13,146147"
20/06/2006 21.00,"1,410936","30,740867","4,831705","23,348712"
20/06/2006 22.00,"1,465186","48,609311","6,622448","38,526032"
20/06/2006 23.00,"1,718258","35,839292","5,867916","26,86075"
21/06/2006 0.00,"1,788263","48,973756","7,008172","38,254761"
21/06/2006 1.00,,"47,370699","6,380525","37,613608"
21/06/2006 2.00,"0,275848",,,
21/06/2006 3.00,"0,31957","27,083423","6,337385","17,378508"
21/06/2006 4.00,"0,233489","43,523869","7,163816","32,562298"
21/06/2006 5.00,"0,314619","53,749186","12,374468","34,799834"
21/06/2006 6.00,"0,805548","73,953482","18,780368","45,189295"
21/06/2006 7.00,"0,365574","56,376888","12,468365","37,285261"
21/06/2006 8.00,"0,252519","49,380992","11,468524","31,818625"
21/06/2006 9.00,"0,175806","23,839675","5,968577","14,6984"
21/06/2006 10.00,"0,181112","17,239386","4,280187","10,684084"
21/06/2006 11.00,"0,101346","20,039538","3,929144","14,0248"
21/06/2006 12.00,"0,239358","20,909823","3,519735","15,523846"
21/06/2006 13.00,"0,151648","21,473996","4,505193","14,576399"
21/06/2006 14.00,"0,308394","22,558272","4,938287","14,996903"
21/06/2006 15.00,"0,313108","22,309254","4,440059","15,512167"
21/06/2006 16.00,"0,185203","16,869749","3,689758","11,2201"
21/06/2006 17.00,"0,256165","14,84128","3,876698","8,903402"
21/06/2006 18.00,"0,247421","12,782981","3,850476","6,883915"
21/06/2006 19.00,"0,49671","24,429814","4,042493","18,244181"
21/06/2006 20.00,"0,401589","48,119054","4,551717","41,168493"
21/06/2006 21.00,"0,61759","119,578447","13,063858","99,616879"
21/06/2006 22.00,"0,680222","105,982274","12,240824","87,274099"
21/06/2006 23.00,"0,594794","94,378229","11,036279","77,510218"
22/06/2006 0.00,"0,536637","83,89349","10,424708","67,956571"
22/06/2006 1.00,"0,519178","67,512699","9,044221","53,682573"
22/06/2006 2.00,"0,437811","44,176244","6,526863","34,192429"
22/06/2006 3.00,"0,293366","41,282697","6,992945","30,581751"
22/06/2006 4.00,"0,320192","32,962572","6,910048","22,383075"
22/06/2006 5.00,"0,19042","29,430937","7,049621","18,634841"
22/06/2006 6.00,"0,323482","51,735009","10,162483","36,178175"
22/06/2006 7.00,"0,451505","36,444975","8,313375","23,714706"
22/06/2006 8.00,"0,354666","48,741601","9,820744","33,707029"
22/06/2006 9.00,"0,420619","37,981878","7,88451","25,910716"
22/06/2006 10.00,"0,301073","26,362293","5,708891","17,621208"
22/06/2006 11.00,"0,214429","26,10419","5,616687","17,561509"
22/06/2006 12.00,"0,186003","16,484548","4,141462","10,141573"
22/06/2006 13.00,"0,214519","16,104532","4,430756","9,317424"
22/06/2006 14.00,"0,261234","13,960636","4,234509","7,473147"
22/06/2006 15.00,"0,25246","12,92954","3,867394","7,004616"
22/06/2006 16.00,"0,235565","12,576763","4,0721","6,337509"
22/06/2006 17.00,"0,200646","12,610484","4,071253","6,372553"
22/06/2006 18.00,"0,248192","17,576599","4,5551","10,599719"
22/06/2006 19.00,"0,243123","15,884049","4,335169","9,243445"
22/06/2006 20.00,"0,323986","51,779099","5,710581","43,052999"
22/06/2006 21.00,"0,522054","63,859138","6,954035","53,233499"
22/06/2006 22.00,"0,390591","68,292184","7,519088","56,80265"
22/06/2006 23.00,"0,666558","91,129323","15,459421","67,472452"
23/06/2006 0.00,"0,715349","58,764612","8,645809","45,539728"
23/06/2006 1.00,,"41,935072","6,712958","31,664173"
23/06/2006 2.00,"0,232969",,,
23/06/2006 3.00,"0,194613","40,760016","7,574916","29,165761"
23/06/2006 4.00,"0,317387","34,68498","7,190882","23,675778"
23/06/2006 5.00,"0,188412","33,911997","7,69334","22,131304"
23/06/2006 6.00,"0,192576","39,836575","9,177025","25,78351"
23/06/2006 7.00,"0,167419","53,535214","12,360941","34,606452"
23/06/2006 8.00,"0,091505","41,414991","8,093444","29,025593"
23/06/2006 9.00,"0,118876","32,886054","6,497256","22,939869"
23/06/2006 10.00,"0,117813","22,713909","5,444973","14,37523"
23/06/2006 11.00,"0,107272","17,305533","4,764034","10,007891"
23/06/2006 12.00,"0,142439","19,485746","4,605006","12,433609"
23/06/2006 13.00,"0,082912","16,615541","4,035726","10,434883"
23/06/2006 14.00,"0,126406","14,830906","4,627001","7,741809"
23/06/2006 15.00,"0,129594","16,480657","4,797024","9,131828"
23/06/2006 16.00,"0,105058","13,082582","4,24466","6,578915"
23/06/2006 17.00,"0,108069","12,825782","4,344474","6,168787"
23/06/2006 18.00,"0,148463","14,651921","4,189677","8,2337"
23/06/2006 19.00,"0,165381","15,130506","3,464752","9,824892"
23/06/2006 20.00,"0,143236","26,373973","3,606861","20,858085"
23/06/2006 21.00,"0,250862","18,66606","3,330257","13,569244"
23/06/2006 22.00,"0,382583","14,213546","3,695679","8,552978"
23/06/2006 23.00,"0,238904","29,708484","4,947592","22,137785"
24/06/2006 0.00,"0,269465","73,867883","8,728704","60,526252"
24/06/2006 1.00,"0,201789","50,540486","7,208648","39,514996"
24/06/2006 2.00,"0,165381","22,039489","5,977035","12,883968"
24/06/2006 3.00,"0,149525","30,347893","6,313699","20,681586"
24/06/2006 4.00,"0,15484","26,489402","6,367835","16,737355"
24/06/2006 5.00,"0,198334","38,569419","6,344151","28,862059"
24/06/2006 6.00,"0,113296","34,782263","6,51502","24,810111"
24/06/2006 7.00,"0,147754","43,149039","7,685727","31,386414"
24/06/2006 8.00,"0,066525","31,491805","6,697732","21,237062"
24/06/2006 9.00,"0,075117","24,951198","5,805321","16,061162"
24/06/2006 10.00,"0,080078","37,000066","7,403202","25,666707"
24/06/2006 11.00,"0,083355","17,476734","5,030488","9,770381"
24/06/2006 12.00,"0,134909","18,217305","5,309631","10,083169"
24/06/2006 13.00,"0,126406","17,335362","5,105773","9,513402"
24/06/2006 14.00,"0,069802","16,655748","5,021184","8,963106"
24/06/2006 15.00,"0,081672","14,605232","4,894302","7,10585"
24/06/2006 16.00,"0,189476","19,10314","5,22758","11,095504"
24/06/2006 17.00,"0,142351","17,523425","5,420442","9,218786"
24/06/2006 18.00,"0,145273","14,415873","5,23773","6,389426"
24/06/2006 19.00,"0,175746","27,75136","5,551555","19,252615"
24/06/2006 20.00,"0,265833","70,09499","6,243489","60,56388"
24/06/2006 21.00,"0,288421","104,990061","13,366692","84,55376"
24/06/2006 22.00,"0,276906","60,820316","7,421811","49,474873"
24/06/2006 23.00,"0,234829","23,94084","4,942517","16,373947"
25/06/2006 0.00,"0,227123","27,871968","4,728508","20,636157"
25/06/2006 1.00,,"26,240382","4,674371","19,086499"
25/06/2006 2.00,"0,483355",,,
25/06/2006 3.00,"0,599483","18,531173","4,546642","11,567925"
25/06/2006 4.00,"0,457522","17,746504","5,401832","9,470573"
25/06/2006 5.00,"0,602919","26,3169","5,819702","17,405757"
25/06/2006 6.00,"0,455152","30,390704","6,057395","21,117657"
25/06/2006 7.00,"0,478614","17,609025","5,209817","9,627616"
25/06/2006 8.00,"0,347556","17,092828","5,071936","9,322615"
25/06/2006 9.00,"0,444368","17,724455","4,69298","10,536124"
25/06/2006 10.00,"0,407871","23,625685","5,320629","15,478417"
25/06/2006 11.00,"0,49864","17,692031","4,503502","10,794397"
25/06/2006 12.00,"0,53573","16,149928","4,231971","9,66785"
25/06/2006 13.00,"0,492953","17,681654","5,063478","9,924829"
25/06/2006 14.00,"0,517482","19,774956","5,876374","10,772334"
25/06/2006 15.00,"0,551491","17,075967","5,630224","8,449149"
25/06/2006 16.00,"0,540826","14,262829","5,356155","6,054574"
25/06/2006 17.00,"0,470912","13,260268","5,124383","5,406935"
25/06/2006 18.00,"0,526251","17,471545","5,616687","8,865764"
25/06/2006 19.00,"0,645341","21,033031","5,882297","12,022189"
25/06/2006 20.00,"0,730661","23,813749","5,096468","16,010547"
25/06/2006 21.00,"0,84039","52,928232","5,693663","44,22886"
25/06/2006 22.00,"1,096938","79,267198","9,622808","64,557437"
25/06/2006 23.00,"1,174318","98,711417","13,145064","78,610809"
26/06/2006 0.00,"0,832569","59,528532","7,276319","48,405434"
26/06/2006 1.00,"0,589055","37,779569","6,550547","27,754992"
26/06/2006 2.00,"0,598535","34,678477","6,279863","25,067084"
26/06/2006 3.00,"0,791806","34,495635","6,389828","24,715371"
26/06/2006 4.00,"0,642735","30,100176","6,301857","20,45186"
26/06/2006 5.00,"0,658139","34,215488","7,982634","21,991136"
26/06/2006 6.00,"0,924286","52,314767","10,515209","36,217124"
26/06/2006 7.00,"0,708027","74,263457","14,16183","52,58587"
26/06/2006 8.00,"0,734689","84,627587","13,853073","63,430888"
26/06/2006 9.00,"0,7764","59,035675","9,36312","44,71038"
26/06/2006 10.00,"0,43951","20,340449","4,817326","12,963146"
26/06/2006 11.00,"0,507291","14,072174","4,071253","7,835256"
26/06/2006 12.00,"0,566303","14,768649","3,77773","8,982574"
26/06/2006 13.00,"0,56891","16,446936","3,668612","10,829439"
26/06/2006 14.00,"0,543789","16,819167","4,403686","10,074083"
26/06/2006 15.00,"0,559667","14,587074","4,399457","7,846934"
26/06/2006 16.00,"0,702813","18,222493","4,590627","11,191546"
26/06/2006 17.00,"0,534071","12,18378","3,808182","6,349189"
26/06/2006 18.00,"0,556586","10,22016","4,165146","3,83651"
26/06/2006 19.00,"0,814438","14,606529","4,50773","7,700274"
26/06/2006 20.00,"0,834109","23,750194","4,70313","16,55046"
26/06/2006 21.00,"1,02975","55,784147","6,709574","45,528047"
26/06/2006 22.00,"1,346259","95,747855","14,643982","73,345333"
26/06/2006 23.00,"1,181901","78,405994","10,971989","61,625559"
27/06/2006 0.00,"0,911133","52,863377","6,898207","42,31581"
27/06/2006 1.00,,"36,41901","5,972807","27,279957"
27/06/2006 2.00,"1,350464",,,
27/06/2006 3.00,"1,521046","29,551565","6,689273","19,308427"
27/06/2006 4.00,"1,36968","35,400907","6,524325","25,414916"
27/06/2006 5.00,"1,570122","43,481059","8,811602","29,99121"
27/06/2006 6.00,"2,2829","44,132153","9,89603","28,978864"
27/06/2006 7.00,"1,959178","47,515953","9,823282","32,476637"
27/06/2006 8.00,"1,33923","29,547665","6,547164","19,522572"
27/06/2006 9.00,"1,580173","35,805566","7,254325","24,699788"
27/06/2006 10.00,"1,567165","22,331299","5,247882","14,294761"
27/06/2006 11.00,"1,318831","19,974701","4,626155","12,890457"
27/06/2006 12.00,"1,689854","23,514139","4,682829","16,345394"
27/06/2006 13.00,"1,440337","16,210885","4,467128","9,36804"
27/06/2006 14.00,"1,409591","17,384647","5,307939","9,252531"
27/06/2006 15.00,"1,366133","16,171977","5,389991","7,913128"
27/06/2006 16.00,"1,504195","17,702407","5,348541","9,508212"
27/06/2006 17.00,"1,185796","17,926783","4,821554","10,541311"
27/06/2006 18.00,"1,469014","16,816576","4,441752","10,013084"
27/06/2006 19.00,"1,765241","17,596055","4,530569","10,656825"
27/06/2006 20.00,"1,777362","23,943441","4,80802","16,582906"
27/06/2006 21.00,"2,07152","74,87434","8,487628","61,903296"
27/06/2006 22.00,"2,250084","110,415342","17,077602","84,288991"
27/06/2006 23.00,"2,086006","32,991138","4,908681","25,482408"
28/06/2006 0.00,"1,761694","53,21226","7,025936","42,46896"
28/06/2006 1.00,"1,68542","60,49478","6,75356","50,174415"
28/06/2006 2.00,"1,687489","56,178441","7,281393","45,045226"
28/06/2006 3.00,"1,880244","45,72873","6,782321","35,354027"
28/06/2006 4.00,"1,836785","37,329504","6,692655","27,086577"
28/06/2006 5.00,"2,126804","55,654476","14,393597","33,608389"
28/06/2006 6.00,"3,156799","71,432166","22,252728","37,338472"
28/06/2006 7.00,"2,10404","58,786657","12,058956","40,324881"
28/06/2006 8.00,"1,654378","36,539658","6,376294","26,781575"
28/06/2006 9.00,"1,597911","40,721086","6,531091","30,728402"
28/06/2006 10.00,"1,503012","23,245674","4,261578","16,723074"
28/06/2006 11.00,"1,548836","19,903365","4,083096","13,652307"
28/06/2006 12.00,"1,549132","20,020093","4,605006","12,968332"
28/06/2006 13.00,"1,60619","15,644108","3,96298","9,574403"
28/06/2006 14.00,"1,347213","17,544175","4,303872","10,952743"
28/06/2006 15.00,"1,485865","16,491032","4,520419","9,566615"
28/06/2006 16.00,"1,575739","16,967023","4,609236","9,906657"
28/06/2006 17.00,"1,481726","23,257339","4,138925","16,922951"
28/06/2006 18.00,"1,559479","19,035697","4,388461","12,315503"
28/06/2006 19.00,"1,805153","15,768617","4,442597","8,963106"
28/06/2006 20.00,"2,151341","14,373074","4,391844","7,644466"
28/06/2006 21.00,"2,315715","40,333313","4,877382","32,877681"
28/06/2006 22.00,"2,282603","76,294533","8,353979","63,529528"
28/06/2006 23.00,"2,407658","75,708295","6,197812","66,251158"
29/06/2006 0.00,"2,069747","58,515572","6,717186","48,249681"
29/06/2006 1.00,,"38,389115","5,152296","30,510357"
29/06/2006 2.00,"0,725558",,,
29/06/2006 3.00,"0,687887","39,898831","5,983804","30,745283"
29/06/2006 4.00,"0,628841","28,539925","6,30947","18,878842"
29/06/2006 5.00,"0,621401","33,469692","8,212714","20,891831"
29/06/2006 6.00,"0,562827","59,56096","13,623837","38,698649"
29/06/2006 7.00,"0,99776","91,563787","20,049203","60,865001"
29/06/2006 8.00,"0,667221","57,28088","12,199369","38,602609"
29/06/2006 9.00,"0,588453","27,843443","6,033711","18,604986"
29/06/2006 10.00,"0,396318","23,323492","4,122851","17,013796"
29/06/2006 11.00,"0,576998","18,07853","3,741357","12,350546"
29/06/2006 12.00,"0,522676","14,380855","3,320952","9,29536"
29/06/2006 13.00,"0,648326","14,784212","3,801415","8,961808"
29/06/2006 14.00,"0,355812","14,384746","4,231971","7,901445"
29/06/2006 15.00,"0,56141","16,784148","4,499272","9,892382"
29/06/2006 16.00,"0,51748","13,419796","2,678923","9,31872"
29/06/2006 17.00,"0,546058","14,676565","3,497741","9,320019"
29/06/2006 18.00,"0,553025","14,498879","3,85809","8,589318"
29/06/2006 19.00,"0,646083","14,41717","3,592481","8,915084"
29/06/2006 20.00,"0,879786","20,039538","3,149236","15,221435"
29/06/2006 21.00,"1,233945","54,545534","3,997661","48,449543"
29/06/2006 22.00,"0,757797","38,306134","3,114555","33,55388"
29/06/2006 23.00,"0,690957","42,221681","3,342098","37,123027"
30/06/2006 0.00,"0,876834","62,38705","6,452424","52,530077"
30/06/2006 1.00,"0,811293","46,953039","4,842702","39,555225"
30/06/2006 2.00,"0,596366","28,967927","4,305564","22,381795"
30/06/2006 3.00,"0,636989","20,515531","4,70736","13,307074"
30/06/2006 4.00,"0,703121","19,675092","5,014418","11,994928"
30/06/2006 5.00,"0,63876","36,478683","5,512643","28,045712"
30/06/2006 6.00,"0,951822","40,236011","5,945738","31,141127"
30/06/2006 7.00,"0,782597","46,95436","7,413351","35,612301"
30/06/2006 8.00,"0,57629","38,852145","6,383061","29,085305"
30/06/2006 9.00,"0,370809","25,486844","4,587244","18,466121"
30/06/2006 10.00,"0,509213","22,100444","3,691449","16,451821"
30/06/2006 11.00,"0,52433","26,048437","2,527509","22,188396"
30/06/2006 12.00,"0,345538","18,877466","1,848262","16,054672"
30/06/2006 13.00,"0,548302","19,125182","2,29912","15,610805"
30/06/2006 14.00,"0,388759","15,286143","2,795655","11,007251"
30/06/2006 15.00,"0,407536","12,87766","2,572341","8,939743"
30/06/2006 16.00,"0,508032","12,793358","2,550348","8,889127"
30/06/2006 17.00,,,,
30/06/2006 18.00,"0,495987","14,251157","2,382017","10,606208"
30/06/2006 19.00,"0,648916","12,465222","1,913396","9,538061"
30/06/2006 20.00,"0,609828","18,832071","2,946223","14,324606"
30/06/2006 21.00,"0,610655","17,860638","3,012203","13,251272"
30/06/2006 22.00,"0,689422","20,293756","3,122169","15,517354"
30/06/2006 23.00,"0,559875","32,066399","4,055182","25,866567"
01/07/2006 0.00,"0,852389","36,823704","4,577094","29,826396"
01/07/2006 1.00,,"15,361367","4,253119","8,846296"
01/07/2006 2.00,"0,537681",,,
01/07/2006 3.00,"0,607115","29,280482","4,651531","22,16375"
01/07/2006 4.00,"0,552814","30,979524","4,784336","23,660197"
01/07/2006 5.00,"0,681804","15,663562","4,513651","8,748956"
01/07/2006 6.00,"0,610587","19,16539","4,913756","11,639311"
01/07/2006 7.00,"0,741714","23,671076","5,508416","15,235718"
01/07/2006 8.00,"0,648154","34,075376","6,52771","24,083303"
01/07/2006 9.00,"0,448749","21,383215","4,743733","14,119552"
01/07/2006 10.00,"0,501539","16,504002","4,2159","10,046828"
01/07/2006 11.00,"0,570617","15,852921","3,748971","10,111723"
01/07/2006 12.00,"0,728183","14,22392","3,802261","8,399829"
01/07/2006 13.00,"0,720973","12,649394","4,01204","6,502339"
01/07/2006 14.00,"0,592072","12,322555","3,543419","6,894297"
01/07/2006 15.00,"0,78382","14,343243","3,23298","9,3927"
01/07/2006 16.00,"0,450618","15,293925","3,474057","9,974147"
01/07/2006 17.00,"0,685898","22,951246","4,371542","16,259736"
01/07/2006 18.00,"0,701121","21,226278","4,00189","15,100736"
01/07/2006 19.00,"0,60133","26,045837","3,650847","20,462243"
01/07/2006 20.00,"0,64673","26,60743","3,322644","21,5278"
01/07/2006 21.00,"0,761031","27,808433","3,426686","22,569975"
01/07/2006 22.00,"0,786936","27,471214","3,771808","21,702996"
01/07/2006 23.00,"0,592338","16,615541","4,078021","10,369997"
02/07/2006 0.00,"0,586285","20,047319","4,222667","13,582222"
02/07/2006 1.00,"0,605958","12,768714","4,45444","5,942957"
02/07/2006 2.00,"0,606048","14,172042","4,703977","6,964381"
02/07/2006 3.00,"0,720082","11,662394","4,7505","4,381617"
02/07/2006 4.00,"0,551478","12,325149","5,117614","4,481552"
02/07/2006 5.00,"0,612813","12,891927","5,653061","4,22717"
02/07/2006 6.00,"0,617798","15,258906","5,866223","6,268723"
02/07/2006 7.00,"0,504298","13,786839","5,756259","4,96436"
02/07/2006 8.00,"0,440381","16,705033","5,898369","7,666531"
02/07/2006 9.00,"0,44599","14,515741","4,640535","7,40566"
