,Provincia di TARANTO,,,,,
12/07/2009 9.00,"0,12034","10,838818","8,896912","12,5","7,4","0,4528"
12/07/2009 10.00,"0,121846","9,458836","8,138955","12,5","7,4","0,318669"
12/07/2009 11.00,"0,097741","9,141077","7,88717","12,5","7,4","0,321932"
12/07/2009 12.00,"0,110735","8,204661","7,242128","12,5","7,4","0,309208"
12/07/2009 13.00,"0,172317","8,850556","7,822275","12,5","7,4","0,254354"
12/07/2009 14.00,"0,169304","4,501798","3,796276","12,5","7,4","0,268628"
12/07/2009 15.00,"0,259323","4,679484","3,954616","12,5","7,4","0,190578"
12/07/2009 16.00,"0,332017","4,398041","3,718404","12,5","7,4","0,150774"
12/07/2009 17.00,"0,262148","5,38893","4,641191","12,5","7,4","0,183191"
12/07/2009 18.00,"0,336913","9,561298","8,220722","12,5","7,4","0,249266"
12/07/2009 19.00,"0,311677","12,18767","10,671105","12,5","7,4","0,24667"
12/07/2009 20.00,"0,275519","19,799601","18,316859","12,5","7,4","0,278348"
12/07/2009 21.00,"0,17872","20,868312","19,247435","12,5","7,4","0,504832"
12/07/2009 22.00,"0,143504","19,835929","18,823029","12,5","7,4","0,401654"
12/07/2009 23.00,"0,143126","15,463828","14,3947","12,5","7,4","0,433348"
13/07/2009 0.00,"0,138231","16,561068","15,561481","12,5","7,4","0,313494"
13/07/2009 1.00,,"30,240248","28,781602","23,5","13,3","0,509252"
13/07/2009 2.00,"0,413975",,,"23,5","13,3","0,647798"
13/07/2009 3.00,"0,280025","31,360737","30,420511","23,5","13,3","0,778197"
13/07/2009 4.00,"0,524389","11,876395","11,091609","23,5","13,3","1,329595"
13/07/2009 5.00,"0,424985","23,030364","21,791255","23,5","13,3","0,342849"
13/07/2009 6.00,"0,650846","56,693343","49,665651","23,5","13,3","1,368797"
13/07/2009 7.00,"0,944655","86,164508","64,628828","23,5","13,3","2,114717"
13/07/2009 8.00,"0,751508","61,492157","52,327596","23,5","13,3","2,786627"
13/07/2009 9.00,"0,695515","65,043278","53,267247","23,5","13,3","2,400678"
13/07/2009 10.00,"0,753396","37,844407","33,078859","23,5","13,3","1,494283"
13/07/2009 11.00,"0,732319","37,464398","33,463019","23,5","13,3","0,829909"
13/07/2009 12.00,"0,873877","32,063799","28,602487","23,5","13,3","0,957063"
13/07/2009 13.00,"0,822601","22,282008","20,15334","23,5","13,3","0,604753"
13/07/2009 14.00,"0,851856","16,007261","14,451804","23,5","13,3","0,47439"
13/07/2009 15.00,"0,974853","14,863329","13,304482","23,5","13,3","0,360629"
13/07/2009 16.00,"0,861923","18,01368","16,122163","23,5","13,3","0,340466"
13/07/2009 17.00,"0,972652","30,572286","26,997018","23,5","13,3","0,492279"
13/07/2009 18.00,"1,008827","41,671791","37,091861","23,5","13,3","0,941502"
13/07/2009 19.00,"1,08747","45,612001","41,259332","23,5","13,3","0,873652"
13/07/2009 20.00,"1,118612","46,78186","43,756444","23,5","13,3","0,962635"
13/07/2009 21.00,"1,059787","38,677081","37,091861","23,5","13,3","1,113423"
13/07/2009 22.00,"0,831094","30,49965","28,555776","23,5","13,3","0,721411"
13/07/2009 23.00,"0,614041","32,290753","30,464928","23,5","13,3","0,757811"
14/07/2009 0.00,"0,673181","39,009101","37,556517","23,5","13,3","0,693552"
14/07/2009 1.00,"0,617502","14,706394","13,884632","25,700001","15,2","0,63853"
14/07/2009 2.00,"0,731376","11,277194","10,460842","25,700001","15,2","0,400847"
14/07/2009 3.00,"0,586674","10,466584","9,636699","25,700001","15,2","0,317565"
14/07/2009 4.00,"0,578809","9,436786","8,869659","25,700001","15,2","0,320335"
14/07/2009 5.00,"0,46462","22,317035","21,247444","25,700001","15,2","0,368466"
14/07/2009 6.00,"0,59611","45,486192","39,309934","25,700001","15,2","0,682184"
14/07/2009 7.00,"0,697717","68,694242","54,931127","25,700001","15,2","1,075906"
14/07/2009 8.00,"0,588561","78,197168","62,023999","25,700001","15,2","2,006031"
14/07/2009 9.00,"0,610266","58,299","50,483318","25,700001","15,2","1,492871"
14/07/2009 10.00,"0,910996","64,453137","57,280267","25,700001","15,2","1,25009"
14/07/2009 11.00,"1,145036","57,6103","51,665678","25,700001","15,2","1,701454"
14/07/2009 12.00,"1,268033","32,061198","29,259221","25,700001","15,2","1,169524"
14/07/2009 13.00,"1,661246","27,536068","24,471362","25,700001","15,2","0,765853"
14/07/2009 14.00,"1,362089","32,425646","29,539558","25,700001","15,2","0,626813"
14/07/2009 15.00,"1,359888","33,97423","31,204717","25,700001","15,2","0,527161"
14/07/2009 16.00,"1,181526","34,150632","30,984094","25,700001","15,2","0,44996"
14/07/2009 17.00,"1,419027","37,789934","33,124292","25,700001","15,2","0,582569"
14/07/2009 18.00,"1,525351","57,959201","50,082278","25,700001","15,2","0,709926"
14/07/2009 19.00,"1,617521","41,132243","36,405301","25,700001","15,2","0,958379"
14/07/2009 20.00,"1,55555","58,037018","51,114088","25,700001","15,2","1,177164"
14/07/2009 21.00,"1,510882","66,725453","58,430181","25,700001","15,2","1,285334"
14/07/2009 22.00,"1,162023","54,266707","49,310039","25,700001","15,2","1,719564"
14/07/2009 23.00,"1,317105","72,407479","68,297902","25,700001","15,2","2,473229"
15/07/2009 0.00,"1,001277","52,742768","48,966108","25,700001","15,2","1,850972"
15/07/2009 1.00,,"47,842791","44,91026","27,200001","16,29999","1,147237"
15/07/2009 2.00,"0,319946",,,"27,200001","16,29999","0,83676"
15/07/2009 3.00,"0,308189","36,968882","35,535914","27,200001","16,29999","0,666437"
15/07/2009 4.00,"0,283396","21,326142","20,5505","27,200001","16,29999","0,909401"
15/07/2009 5.00,"0,195644","22,261261","20,946342","27,200001","16,29999","0,615767"
15/07/2009 6.00,"0,210955","98,444234","69,746336","27,200001","16,29999","0,838313"
15/07/2009 7.00,"0,344135","154,672002","84,963885","27,200001","16,29999","2,19726"
15/07/2009 8.00,"0,3159","153,155802","89,215711","27,200001","16,29999","3,535286"
15/07/2009 9.00,"0,332433","68,759075","53,012876","27,200001","16,29999","2,672651"
15/07/2009 10.00,"0,25949","45,115246","38,805071","27,200001","16,29999","1,709813"
15/07/2009 11.00,"0,472892","38,426743","34,275486","27,200001","16,29999","1,167507"
15/07/2009 12.00,"0,558698","47,482205","41,19704","27,200001","16,29999","1,210227"
15/07/2009 13.00,"0,633274","39,064854","34,574006","27,200001","16,29999","1,035639"
15/07/2009 14.00,"0,603029","18,601209","16,85676","27,200001","16,29999","0,769571"
15/07/2009 15.00,"0,79378","19,75161","16,977462","27,200001","16,29999","0,526339"
15/07/2009 16.00,"0,946161","22,459708","20,394749","27,200001","16,29999","0,530531"
15/07/2009 17.00,"0,721056","22,560872","20,341538","27,200001","16,29999","0,543733"
15/07/2009 18.00,"0,948576","39,756159","35,37349","27,200001","16,29999","0,639338"
15/07/2009 19.00,"0,927556","59,837205","53,199755","27,200001","16,29999","1,090569"
15/07/2009 20.00,"1,100425","52,449638","47,509892","27,200001","16,29999","1,217691"
15/07/2009 21.00,"0,709103","49,120312","45,912225","27,200001","16,29999","1,277176"
15/07/2009 22.00,"0,679894","61,488255","56,833798","27,200001","16,29999","1,05157"
15/07/2009 23.00,"0,698248","69,790179","62,872811","27,200001","16,29999","1,381372"
16/07/2009 0.00,"0,612943","85,115258","68,974101","27,200001","16,29999","1,652989"
16/07/2009 1.00,"0,587562","74,840592","62,013613","34,700001","19,9","2,249158"
16/07/2009 2.00,"0,429754","67,43618","62,482153","34,700001","19,9","2,206741"
16/07/2009 3.00,"0,363963","24,403868","23,320146","34,700001","19,9","1,898631"
16/07/2009 4.00,"0,254877","21,32356","20,15334","34,700001","19,9","0,569665"
16/07/2009 5.00,"0,244461","14,410685","13,453744","34,700001","19,9","0,553173"
16/07/2009 6.00,"0,262031","32,27909","28,383142","34,700001","19,9","0,609153"
16/07/2009 7.00,"0,278","72,155876","58,370489","34,700001","19,9","1,323747"
16/07/2009 8.00,"0,254596","76,281551","62,839063","34,700001","19,9","1,839567"
16/07/2009 9.00,"0,282329","83,665219","71,924162","34,700001","19,9","2,104582"
16/07/2009 10.00,"0,295883","54,248524","49,302257","34,700001","19,9","1,640765"
16/07/2009 11.00,"0,417612","45,30979","38,331334","34,700001","19,9","0,925349"
16/07/2009 12.00,"0,44064","33,441185","30,647945","34,700001","19,9","1,024979"
16/07/2009 13.00,"0,586777","27,895314","25,734199","34,700001","19,9","0,59722"
16/07/2009 14.00,"0,577366","20,89296","19,063138","34,700001","19,9","0,63954"
16/07/2009 15.00,"0,432483","17,096719","15,81716","34,700001","19,9","0,423949"
16/07/2009 16.00,"0,511795","18,27567","16,845074","34,700001","19,9","0,409253"
16/07/2009 17.00,"0,511324","18,846338","17,632883","34,700001","19,9","0,414163"
16/07/2009 18.00,"0,554432","26,851266","24,699788","34,700001","19,9","0,493728"
16/07/2009 19.00,"0,582511","33,351684","31,142425","34,700001","19,9","0,680112"
16/07/2009 20.00,"0,687863","35,341234","33,378663","34,700001","19,9","0,69964"
16/07/2009 21.00,"0,67409","32,008027","30,387072","34,700001","19,9","0,934657"
16/07/2009 22.00,"0,503889","20,357312","19,687404","34,700001","19,9","0,623206"
16/07/2009 23.00,"0,514964","22,675","21,661468","34,700001","19,9","0,468348"
17/07/2009 0.00,"0,439887","22,475273","21,582311","34,700001","19,9","0,479726"
17/07/2009 1.00,,"24,017377","23,035929",,,"0,482231"
17/07/2009 2.00,"0,426173",,,,,"0,595822"
17/07/2009 3.00,"0,556642","47,957929","46,30386",,,"1,157669"
17/07/2009 4.00,"0,49901","25,373998","24,213089",,,"0,724911"
17/07/2009 5.00,"0,522851","35,808166","34,433839",,,"0,687797"
17/07/2009 6.00,"0,411869","57,099278","52,447001",,,"2,005928"
17/07/2009 7.00,"0,584584","66,967954","58,31338",,,"3,107559"
17/07/2009 8.00,"0,42473","52,230448","47,190606",,,"1,581663"
17/07/2009 9.00,"0,464757","77,5798","68,789797",,,"2,128666"
17/07/2009 10.00,"0,644059","49,70655","45,0089",,,"1,71545"
17/07/2009 11.00,"0,683458","40,341095","37,374798",,,"1,282918"
17/07/2009 12.00,"0,77744","29,702612","27,652089",,,"0,88742"
17/07/2009 13.00,"0,565763","32,397099","30,589532",,,"0,878159"
17/07/2009 14.00,"0,463502","21,339124","19,926214",,,"0,876673"
17/07/2009 15.00,"0,468709","18,895623","17,939178",,,"0,659235"
17/07/2009 16.00,"0,499513","17,555849","16,27531",,,"0,599446"
17/07/2009 17.00,,,,,,
17/07/2009 18.00,,,,,,
17/07/2009 19.00,,,,,,
17/07/2009 20.00,,,,,,
17/07/2009 21.00,,,,,,
17/07/2009 22.00,,,,,,
17/07/2009 23.00,,,,,,
18/07/2009 0.00,,,,,,
18/07/2009 1.00,,,,,,
18/07/2009 2.00,,,,,,
18/07/2009 3.00,,,,,,
18/07/2009 4.00,,,,,,
18/07/2009 5.00,,,,,,
18/07/2009 6.00,,,,,,
18/07/2009 7.00,,,,,,
18/07/2009 8.00,,,,,,
18/07/2009 9.00,,,,,,
18/07/2009 10.00,,,,,,
18/07/2009 11.00,,,,,,
18/07/2009 12.00,,,,,,
18/07/2009 13.00,,,,,,
18/07/2009 14.00,,,,,,
18/07/2009 15.00,,,,,,
18/07/2009 16.00,,,,,,
18/07/2009 17.00,,,,,,
18/07/2009 18.00,,,,,,
18/07/2009 19.00,,,,,,
18/07/2009 20.00,,,,,,
18/07/2009 21.00,,,,,,
18/07/2009 22.00,,,,,,
18/07/2009 23.00,,,,,,
19/07/2009 0.00,,,,,,
19/07/2009 1.00,,,,,,
19/07/2009 2.00,,,,,,
19/07/2009 3.00,,,,,,
19/07/2009 4.00,,,,,,
19/07/2009 5.00,,,,,,
19/07/2009 6.00,,,,,,
19/07/2009 7.00,,,,,,
19/07/2009 8.00,,,,,,
19/07/2009 9.00,,,,,,
19/07/2009 10.00,,,,,,
19/07/2009 11.00,,,,,,
19/07/2009 12.00,,,,,,
19/07/2009 13.00,,,,,,
19/07/2009 14.00,,,,,,
19/07/2009 15.00,,,,,,
19/07/2009 16.00,,,,,,
19/07/2009 17.00,,,,,,
19/07/2009 18.00,,,,,,
19/07/2009 19.00,,,,,,
19/07/2009 20.00,,,,,,
19/07/2009 21.00,,,,,,
19/07/2009 22.00,,,,,,
19/07/2009 23.00,,,,,,
20/07/2009 0.00,,,,,,
20/07/2009 1.00,,,,,,
20/07/2009 2.00,,,,,,
20/07/2009 3.00,,,,,,
20/07/2009 4.00,,,,,,
20/07/2009 5.00,,,,,,
20/07/2009 6.00,,,,,,
20/07/2009 7.00,,,,,,
20/07/2009 8.00,,,,,,
20/07/2009 9.00,,,,,,
20/07/2009 10.00,,,,,,
20/07/2009 11.00,,,,,,
20/07/2009 12.00,,,,,,
20/07/2009 13.00,,,,,,
20/07/2009 14.00,,,,,,
20/07/2009 15.00,,,,,,
20/07/2009 16.00,,,,,,
20/07/2009 17.00,,,,,,
20/07/2009 18.00,,,,,,
20/07/2009 19.00,,,,,,
20/07/2009 20.00,,,,,,
20/07/2009 21.00,,,,,,
20/07/2009 22.00,,,,,,
20/07/2009 23.00,,,,,,
21/07/2009 0.00,,,,,,
21/07/2009 1.00,,,,"14,5","9,1",
21/07/2009 2.00,,,,"14,5","9,1",
21/07/2009 3.00,,,,"14,5","9,1",
21/07/2009 4.00,,,,"14,5","9,1",
21/07/2009 5.00,,,,"14,5","9,1",
21/07/2009 6.00,,,,"14,5","9,1",
21/07/2009 7.00,,,,"14,5","9,1",
21/07/2009 8.00,,,,"14,5","9,1",
21/07/2009 9.00,,,,"14,5","9,1",
21/07/2009 10.00,,,,"14,5","9,1",
21/07/2009 11.00,,,,"14,5","9,1",
21/07/2009 12.00,,,,"14,5","9,1",
21/07/2009 13.00,,,,"14,5","9,1",
21/07/2009 14.00,,,,"14,5","9,1",
21/07/2009 15.00,,,,"14,5","9,1",
21/07/2009 16.00,,,,"14,5","9,1",
21/07/2009 17.00,,,,"14,5","9,1","0,377836"
21/07/2009 18.00,"3,082959","30,551523","27,222864","14,5","9,1","0,666901"
21/07/2009 19.00,"3,120886","38,424143","33,953618","14,5","9,1","0,622322"
21/07/2009 20.00,"2,801213","37,112914","33,995149","14,5","9,1","0,661122"
21/07/2009 21.00,"2,743418","23,193783","21,747125","14,5","9,1","0,670442"
21/07/2009 22.00,"2,712714","14,006028","13,260356","14,5","9,1","0,5442"
21/07/2009 23.00,"2,674787","12,806327","12,120825","14,5","9,1","0,38607"
22/07/2009 0.00,"2,710909","46,864877","43,620175","14,5","9,1","0,448852"
22/07/2009 1.00,"2,775927","51,924375","45,69806","26,79999","15,2","1,488792"
22/07/2009 2.00,"2,96737","47,215062","45,01278","26,79999","15,2","1,810262"
22/07/2009 3.00,"3,084765","30,298621","29,20861","26,79999","15,2","3,705514"
22/07/2009 4.00,"3,164232","39,539547","38,036716","26,79999","15,2","2,052227"
22/07/2009 5.00,"2,911382","126,477078","78,997564","26,79999","15,2","1,616983"
22/07/2009 6.00,"2,43458","56,697242","53,476212","26,79999","15,2","2,061008"
22/07/2009 7.00,"2,840946","58,693276","53,482711","26,79999","15,2","2,773884"
22/07/2009 8.00,"2,716327","52,88024","46,340511","26,79999","15,2","1,970757"
22/07/2009 9.00,"2,418325","44,481014","38,75186","26,79999","15,2","1,243329"
22/07/2009 10.00,"2,519465","31,098853","27,616105","26,79999","15,2","0,99973"
22/07/2009 11.00,"2,430968","33,621467","30,33256","26,79999","15,2","0,943839"
22/07/2009 12.00,"2,528496","35,181717","32,466258","26,79999","15,2","1,017865"
22/07/2009 13.00,"2,43458","30,608596","28,071659","26,79999","15,2","0,864097"
22/07/2009 14.00,"2,49418","18,492263","16,890503","26,79999","15,2","0,719865"
22/07/2009 15.00,"2,281064","18,533766","16,903482","26,79999","15,2","0,491429"
22/07/2009 16.00,"2,288288","21,293714","19,496626","26,79999","15,2","0,471263"
22/07/2009 17.00,"2,378592","29,285683","26,890597","26,79999","15,2","0,501694"
22/07/2009 18.00,"2,308156","28,135271","25,821158","26,79999","15,2","0,60343"
22/07/2009 19.00,"2,815661","36,343812","33,560379","26,79999","15,2","0,838057"
22/07/2009 20.00,"2,70549","48,204635","44,810318","26,79999","15,2","1,099833"
22/07/2009 21.00,"2,71452","97,056483","80,244824","26,79999","15,2","1,495705"
22/07/2009 22.00,"2,638665","69,835589","63,742388","26,79999","15,2","1,963648"
22/07/2009 23.00,"2,817466","110,905595","93,581764","26,79999","15,2","1,531629"
23/07/2009 0.00,"2,766897","73,717428","67,782675","26,79999","15,2","1,779928"
23/07/2009 1.00,,"36,614875","32,83227","23,9","14,6","0,962685"
23/07/2009 2.00,"0,7203",,,"23,9","14,6","0,724065"
23/07/2009 3.00,"0,53198","26,447395","25,0398","23,9","14,6","0,54656"
23/07/2009 4.00,"0,600914","18,868387","18,006669","23,9","14,6","0,45736"
23/07/2009 5.00,"0,55291","37,924805","36,319644","23,9","14,6","0,760435"
23/07/2009 6.00,"0,805239","79,108961","52,984328","23,9","14,6","0,942204"
23/07/2009 7.00,"0,712839","96,437839","61,894208","23,9","14,6","1,621956"
23/07/2009 8.00,"1,028343","163,870117","81,545305","23,9","14,6","2,782906"
23/07/2009 9.00,"0,841179","84,775423","61,693033","23,9","14,6","2,599668"
23/07/2009 10.00,"0,858838","61,991476","50,97002","23,9","14,6","1,491792"
23/07/2009 11.00,"0,833469","48,038616","42,279462","23,9","14,6","1,358719"
23/07/2009 12.00,"0,903982","40,27624","37,086679","23,9","14,6","1,124643"
23/07/2009 13.00,"0,82551","39,656293","36,529907","23,9","14,6","1,364962"
23/07/2009 14.00,"0,682743","25,861673","23,701725","23,9","14,6","0,766633"
23/07/2009 15.00,"0,67665","29,542483","26,490855","23,9","14,6","0,453236"
23/07/2009 16.00,"0,617702","36,228385","32,633688","23,9","14,6","0,598093"
23/07/2009 17.00,"1,019016","37,251706","32,599944","23,9","14,6","0,959523"
23/07/2009 18.00,"0,955716","55,313357","48,093931","23,9","14,6","0,792626"
23/07/2009 19.00,"0,977355","51,10728","45,652631","23,9","14,6","1,267952"
23/07/2009 20.00,"0,942782","71,69673","63,747566","23,9","14,6","1,479276"
23/07/2009 21.00,"1,095498","112,66299","87,424648","23,9","14,6","2,388518"
23/07/2009 22.00,"0,818422","90,86214","80,303217","23,9","14,6","1,862073"
23/07/2009 23.00,"1,107686","87,170929","74,836596","23,9","14,6","1,525665"
24/07/2009 0.00,"1,266121","136,837269","82,496623","23,9","14,6","1,844423"
24/07/2009 1.00,"1,200334","170,776508","83,655635","46,099991","23,700001","2,930278"
24/07/2009 2.00,"0,873638","97,292537","65,106448","46,099991","23,700001","2,450039"
24/07/2009 3.00,"0,790191","68,817469","55,914908","46,099991","23,700001","1,756676"
24/07/2009 4.00,"0,715574","35,328291","32,989304","46,099991","23,700001","1,016131"
24/07/2009 5.00,"0,652399","42,688591","39,490351","46,099991","23,700001","0,890459"
24/07/2009 6.00,"1,092265","129,903673","66,601577","46,099991","23,700001","1,214957"
24/07/2009 7.00,"1,160787","183,165239","73,887845","46,099991","23,700001","2,012603"
24/07/2009 8.00,"0,982205","134,43398","75,880069","46,099991","23,700001","3,40943"
24/07/2009 9.00,"0,777631","92,195436","66,133059","46,099991","23,700001","2,373647"
24/07/2009 10.00,"0,629889","68,148228","55,271159","46,099991","23,700001","1,61689"
24/07/2009 11.00,"0,875605","43,939384","37,504528","46,099991","23,700001","1,383793"
24/07/2009 12.00,"0,740944","39,584957","34,696011","46,099991","23,700001","1,113031"
24/07/2009 13.00,"0,62305","59,389759","53,339922","46,099991","23,700001","0,991874"
24/07/2009 14.00,"0,652399","35,259515","32,589543","46,099991","23,700001","1,035465"
24/07/2009 15.00,"0,665457","23,830612","21,612157","46,099991","23,700001","0,677533"
24/07/2009 16.00,"0,665208","21,882552","19,901567","46,099991","23,700001","0,485491"
24/07/2009 17.00,"0,716445","37,085687","33,694047","46,099991","23,700001","0,545367"
24/07/2009 18.00,"0,910573","52,140965","46,636431","46,099991","23,700001","1,052093"
24/07/2009 19.00,"0,925496","78,286684","70,331678","46,099991","23,700001","1,303642"
24/07/2009 20.00,"1,250826","147,917364","114,537151","46,099991","23,700001","2,190736"
24/07/2009 21.00,"1,330168","124,890844","105,744113","46,099991","23,700001","3,998837"
24/07/2009 22.00,"1,378545","129,580708","109,005601","46,099991","23,700001","2,72965"
24/07/2009 23.00,"1,123728","79,830053","65,786528","46,099991","23,700001","4,29553"
25/07/2009 0.00,"1,032447","40,699041","38,548099","46,099991","23,700001","1,451049"
25/07/2009 1.00,,"55,715429","51,66958","53,799992",27,"1,420019"
25/07/2009 2.00,"0,946925",,,"53,799992",27,"3,328068"
25/07/2009 3.00,"0,995325","84,868038","77,537293","53,799992",27,"3,093658"
25/07/2009 4.00,"1,151559","90,912729","65,900732","53,799992",27,"2,743136"
25/07/2009 5.00,"0,873013","78,221814","62,044764","53,799992",27,"3,5"
25/07/2009 6.00,"1,065407","79,722427","57,33738","53,799992",27,"3,117686"
25/07/2009 7.00,"0,95113","102,556962","65,280359","53,799992",27,"4,747593"
25/07/2009 8.00,"0,984675","147,992562","107,911516","53,799992",27,"6,976408"
25/07/2009 9.00,"1,609792","108,24939","91,446767","53,799992",27,"6,166173"
25/07/2009 10.00,"3,789944","49,431585","43,727896","53,799992",27,"3,994883"
25/07/2009 11.00,"1,601943","41,15559","37,185319","53,799992",27,"1,507507"
25/07/2009 12.00,"0,903382","32,048216","29,669344","53,799992",27,"1,175152"
25/07/2009 13.00,"0,744253","33,787486","30,994476","53,799992",27,"1,813178"
25/07/2009 14.00,"0,701083","13,786839","12,628287","53,799992",27,"0,799351"
25/07/2009 15.00,"0,77677","8,927076","8,070169","53,799992",27,"0,496234"
25/07/2009 16.00,"0,799476","8,671571","7,937787","53,799992",27,"0,393756"
25/07/2009 17.00,"0,824892","13,746633","12,558205","53,799992",27,"0,459033"
25/07/2009 18.00,"0,792468","21,165323","19,918432","53,799992",27,"0,446245"
25/07/2009 19.00,"0,762287","36,223203","33,953618","53,799992",27,"0,670443"
25/07/2009 20.00,"0,944496","30,934132","29,361741","53,799992",27,"0,890497"
25/07/2009 21.00,"0,839562","26,661903","25,451262","53,799992",27,"0,711553"
25/07/2009 22.00,"0,690898","16,240716","15,360312","53,799992",27,"0,431353"
25/07/2009 23.00,"0,929451","10,054146","9,316126","53,799992",27,"0,465105"
26/07/2009 0.00,"0,706222","10,102136","9,416062","53,799992",27,"0,31059"
26/07/2009 1.00,"0,739581","11,884179","11,208421","21,1","13,9","0,31071"
26/07/2009 2.00,"0,756027","28,408916","27,19818","21,1","13,9","0,485194"
26/07/2009 3.00,"0,648756","30,294721","29,344878","21,1","13,9","0,984789"
26/07/2009 4.00,"0,6866","6,872668","6,271318","21,1","13,9","0,599334"
26/07/2009 5.00,"0,732853","7,324015","6,693126","21,1","13,9","0,271929"
26/07/2009 6.00,"0,961409","7,711811","6,86834","21,1","13,9","0,342942"
26/07/2009 7.00,"0,882265","8,32917","7,541935","21,1","13,9","0,268502"
26/07/2009 8.00,"0,487104","11,607924","10,010488","21,1","13,9","0,368518"
26/07/2009 9.00,"0,432349","7,912842","6,619149","21,1","13,9","0,354316"
26/07/2009 10.00,"0,450009","9,020458","7,682106","21,1","13,9","0,381595"
26/07/2009 11.00,"0,487291","9,063259","8,028637","21,1","13,9","0,299025"
26/07/2009 12.00,"0,561203","8,091825","7,138295","21,1","13,9","0,35482"
26/07/2009 13.00,"0,528779","8,069775","7,085084","21,1","13,9","0,254465"
26/07/2009 14.00,"0,474023","4,453811","3,67817","21,1","13,9","0,222371"
26/07/2009 15.00,"0,451224","4,302065","3,347212","21,1","13,9","0,149082"
26/07/2009 16.00,"0,475611","2,782012","2,216765","21,1","13,9","0,139997"
26/07/2009 17.00,"0,492992","3,654874","2,842339","21,1","13,9","0,156998"
26/07/2009 18.00,"0,609324","6,193054","5,098042","21,1","13,9","0,18685"
26/07/2009 19.00,"0,560081","10,068414","8,752849","21,1","13,9","0,237262"
26/07/2009 20.00,"0,534105","12,064458","10,881356","21,1","13,9","0,29831"
26/07/2009 21.00,"0,592319","16,149928","14,499826","21,1","13,9","0,343091"
26/07/2009 22.00,"0,641562","12,203234","11,157806","21,1","13,9","0,332945"
26/07/2009 23.00,"0,571295","10,310949","9,480956","21,1","13,9","0,354523"
27/07/2009 0.00,"0,700429","9,016567","8,064976","21,1","13,9","0,399458"
27/07/2009 1.00,,"22,372808","20,501171","16,700001","16,9","0,272341"
27/07/2009 2.00,"0,360577",,,"16,700001","16,9","0,876595"
27/07/2009 3.00,"0,343672","40,200028","38,728783","16,700001","16,9","0,692941"
27/07/2009 4.00,"0,405136","16,214776","15,265572","16,700001","16,9","0,918332"
27/07/2009 5.00,"0,373522","7,632696","6,951403","16,700001","16,9","0,233241"
27/07/2009 6.00,"0,461892","13,485942","12,080585","16,700001","16,9","0,196099"
27/07/2009 7.00,"0,471849","21,538851","18,414204","16,700001","16,9","0,550102"
27/07/2009 8.00,"0,455545","22,406134","18,601487","16,700001","16,9","0,628931"
27/07/2009 9.00,"0,337426",,,"16,700001","16,9","0,675664"
27/07/2009 10.00,"0,235489","38,4112","32,439008","16,700001","16,9","0,889306"
27/07/2009 11.00,"0,399161","31,714897","27,086577","16,700001","16,9","0,728589"
27/07/2009 12.00,"0,317761","30,058665","26,105396","16,700001","16,9","0,790341"
27/07/2009 13.00,"0,432892","25,265052","22,124804","16,700001","16,9","0,731706"
27/07/2009 14.00,"0,405633","16,136958","14,511502","16,700001","16,9","0,559427"
27/07/2009 15.00,"0,243704","12,116338","10,65552","16,700001","16,9","0,368234"
27/07/2009 16.00,"0,342779","13,450924","11,8885","16,700001","16,9","0,290237"
27/07/2009 17.00,"0,378998","21,031731","18,62706","16,700001","16,9","0,385495"
27/07/2009 18.00,"0,589719","26,790292","23,392841","16,700001","16,9","0,540489"
27/07/2009 19.00,"0,545533","27,100267","24,433734","16,700001","16,9","0,737446"
27/07/2009 20.00,"0,564203","43,207374","37,686301","16,700001","16,9","0,757529"
27/07/2009 21.00,"0,610007","34,136369","31,176173","16,700001","16,9","0,771095"
27/07/2009 22.00,"0,476454","22,296289","20,519354","16,700001","16,9","0,683931"
27/07/2009 23.00,"0,375389","19,16539","17,809396","16,700001","16,9","0,602918"
28/07/2009 0.00,"0,412479","20,204255","19,073522","16,700001","16,9","0,487866"
28/07/2009 1.00,"0,503588","11,847862","10,89044","23,1","15,3","0,312473"
28/07/2009 2.00,"0,490769","24,53876","23,291601","23,1","15,3","0,325443"
28/07/2009 3.00,"0,558603","43,896096","41,794062","23,1","15,3","1,039496"
28/07/2009 4.00,"0,59644","26,437529","24,872405","23,1","15,3","1,56318"
28/07/2009 5.00,"0,860432","25,04328","23,453834","23,1","15,3","3,137256"
28/07/2009 6.00,"0,741567","54,90868","47,892767","23,1","15,3","1,223069"
28/07/2009 7.00,"0,670248","64,992667","50,980399","23,1","15,3","1,673112"
28/07/2009 8.00,"0,464631","78,776923","58,286134","23,1","15,3","2,37285"
28/07/2009 9.00,"0,44036","34,367204","28,725791","23,1","15,3","1,470697"
28/07/2009 10.00,"0,444467","56,101922","45,975818","23,1","15,3","1,066615"
28/07/2009 11.00,"0,515413","27,861606","24,580385","23,1","15,3","0,942527"
28/07/2009 12.00,"0,561091","27,625551","24,571302","23,1","15,3","0,890975"
28/07/2009 13.00,"0,484171","22,876027","20,373985","23,1","15,3","0,718981"
28/07/2009 14.00,"0,589719","15,129208","13,575733","23,1","15,3","0,60738"
28/07/2009 15.00,"0,445711","15,466422","14,161084","23,1","15,3","0,373053"
28/07/2009 16.00,"0,634775","17,201774","16,001465","23,1","15,3","0,489669"
28/07/2009 17.00,"0,354728","26,979657","24,954162","23,1","15,3","0,544489"
