, Bari,,,
,Corso Cavour,,,
Parm,CO,,PM10,BENZENE



21/01/2009 10.00,"0,89344433",,"15,14041042","3,02747577"
21/01/2009 11.00,"0,66544451",,,"2,92357397"
21/01/2009 12.00,"0,65903934",,"17,09399986","2,70266631"
21/01/2009 13.00,"0,60318458",,,"2,89415012"
21/01/2009 14.00,"1,17143663",,"32,72283173","3,3614006"
21/01/2009 15.00,"0,82908856",,,"5,35189436"
21/01/2009 16.00,"0,61960409",,"37,11843109","3,05673995"
21/01/2009 17.00,"0,76271502",,,"2,96097313"
21/01/2009 18.00,"0,84352757",,"62,51525116","3,06022216"
21/01/2009 19.00,"0,68621063",,,"3,35097127"
21/01/2009 20.00,"0,55978949",,"90,84249115","2,37985119"
21/01/2009 21.00,"0,61712031",,,"2,44636808"
21/01/2009 22.00,"0,47424238",,"91,33087921","2,07300398"
21/01/2009 23.00,"0,41512678",,,"1,21592418"
22/01/2009 0.00,"0,4382998",,"89,86569214","0,9294719"
22/01/2009 1.00,"0,68904391",,,"1,47709487"
22/01/2009 2.00,"0,52415797",,"65,93405151","1,76698462"
22/01/2009 3.00,,,,"1,45135562"
22/01/2009 4.00,"0,45338305",,"42,00244141","1,52625868"
22/01/2009 5.00,"0,44907139",,,"1,71570951"
22/01/2009 6.00,"0,3913235",,"29,7924099","1,72728297"
22/01/2009 7.00,"0,37189247",,,"1,52874321"
22/01/2009 8.00,"0,40540136",,"21,97801971","1,26837901"
22/01/2009 9.00,"0,67432414",,,"1,84780967"
22/01/2009 10.00,"0,95821833",,"18,07081032","4,09342805"
22/01/2009 11.00,"0,69088578",,,"3,44240669"
22/01/2009 12.00,"0,60680307",,"22,95482063","2,82194618"
22/01/2009 13.00,"0,5869072",,,"2,54691683"
22/01/2009 14.00,"0,67126135",,"20,51280975","2,94114366"
22/01/2009 15.00,"0,55564792",,,"2,60736019"
22/01/2009 16.00,"0,50534555",,"18,55920982","2,0478251"
22/01/2009 17.00,"0,64481003",,,"2,27615279"
22/01/2009 18.00,"0,74917539",,"18,07081032","2,82005862"
22/01/2009 19.00,"1,02748457",,,"3,55083821"
22/01/2009 20.00,"1,29454684",,"11,72161007","4,66533495"
22/01/2009 21.00,"1,58867905",,,"6,32910627"
22/01/2009 22.00,"1,42869659",,"7,32600689","7,03351098"
22/01/2009 23.00,"0,8760369",,,"4,73164844"
23/01/2009 0.00,"0,58205963",,"11,23320961","2,42390763"
23/01/2009 1.00,"0,70806603",,,"1,89382181"
23/01/2009 2.00,"0,5954781",,"7,32600689","2,28925988"
23/01/2009 3.00,,,,"1,71276428"
23/01/2009 4.00,"0,23545932",,"9,27960968","1,12990531"
23/01/2009 5.00,"0,20905576",,,"0,97369207"
23/01/2009 6.00,"0,20516",,"6,83760691","0,78478331"
23/01/2009 7.00,"0,30235944",,,"0,75486113"
23/01/2009 8.00,"0,39747587",,"5,37240601","1,02836701"
23/01/2009 9.00,"0,65613499",,,"1,73729839"
23/01/2009 10.00,"0,73466531",,"5,86080599","2,71594935"
23/01/2009 11.00,"0,73829079",,,"3,2912693"
23/01/2009 12.00,"0,70504286",,"10,7448101","3,66138306"
23/01/2009 13.00,"0,7195075",,,"3,56995171"
23/01/2009 14.00,"0,72047095",,"13,18680954","3,3706492"
23/01/2009 15.00,"0,64398404",,,"3,30821354"
23/01/2009 16.00,"0,6959011",,"15,62880993","2,86398794"
23/01/2009 17.00,"0,81296496",,,"3,56004715"
23/01/2009 18.00,"1,03656225",,"12,69841003","4,28593496"
23/01/2009 19.00,"1,43993884",,,"6,23047253"
23/01/2009 20.00,"1,76424571",,"27,35042","8,27753996"
23/01/2009 21.00,"2,28611445",,,"10,38809565"
23/01/2009 22.00,"1,7113652",,"22,46640968","10,29201966"
23/01/2009 23.00,"1,01858863",,,"6,54075312"
24/01/2009 0.00,"0,76760452",,"21,48962021","4,0373344"
24/01/2009 1.00,"0,56198202",,,"2,79123583"
24/01/2009 2.00,"0,37656994",,"16,11721039","1,71024008"
24/01/2009 3.00,,,,"1,32422553"
24/01/2009 4.00,"0,29369883",,"12,21000957","0,94775756"
24/01/2009 5.00,"0,25126487",,,"0,66844156"
24/01/2009 6.00,"0,26400531",,"10,25640965","0,84437645"
24/01/2009 7.00,"0,34206264",,,"1,02105681"
24/01/2009 8.00,"0,58647615",,"14,65200996","1,61749477"
24/01/2009 9.00,"1,16229138",,,"3,85706606"
24/01/2009 10.00,"1,50793406",,"26,37360954","8,1654869"
24/01/2009 11.00,"1,32783904",,,"7,99468988"
24/01/2009 12.00,"1,18088361",,"32,23442078","7,83135155"
24/01/2009 13.00,"1,21294441",,,"7,92676649"
24/01/2009 14.00,"1,28711647",,"30,28083038","8,49850457"
24/01/2009 15.00,"0,7499839",,,"5,99607335"
24/01/2009 16.00,"0,52142837",,"19,53602028","3,18353341"
24/01/2009 17.00,"0,43605601",,,"1,96993714"
24/01/2009 18.00,"0,46700307",,"17,09399986","2,01795174"
24/01/2009 19.00,"0,66384147",,,"2,30599563"
24/01/2009 20.00,"1,28392204",,"20,51280975","3,89581682"
24/01/2009 21.00,"1,63175842",,,"6,8617051"
24/01/2009 22.00,"1,67763845",,"28,32722092","7,89141048"
24/01/2009 23.00,"1,00690601",,,"5,66330993"
25/01/2009 0.00,"0,96306589",,"24,42000961","4,1773397"
25/01/2009 1.00,"0,79817412",,,"3,62891534"
25/01/2009 2.00,"0,97476599",,"16,11721039","3,43406119"
25/01/2009 3.00,,,,"4,14200302"
25/01/2009 4.00,"0,32708307",,"15,62880993","1,81077765"
25/01/2009 5.00,"0,20933769",,,"1,05149257"
25/01/2009 6.00,"0,19289371",,"9,27960968","0,7933617"
25/01/2009 7.00,"0,21503687",,,"0,62719305"
25/01/2009 8.00,"0,29810137",,"7,81440783","0,65082508"
25/01/2009 9.00,"0,44201149",,,"0,90501508"
25/01/2009 10.00,"0,57529215",,"12,69841003","1,85413033"
25/01/2009 11.00,"0,61880723",,,"2,49897443"
25/01/2009 12.00,"0,78990495",,"8,79120922","3,54147368"
25/01/2009 13.00,"0,80099692",,,"3,89723858"
25/01/2009 14.00,"0,71673713",,"10,7448101","3,64489139"
25/01/2009 15.00,"0,47840259",,,"2,85521835"
25/01/2009 16.00,"0,36214258",,"12,21000957","1,4037112"
25/01/2009 17.00,"0,32605904",,,"1,46983756"
25/01/2009 18.00,"0,52172545",,"12,21000957","1,54051601"
25/01/2009 19.00,"0,63887086",,,"2,34720142"
25/01/2009 20.00,"0,42703075",,"9,27960968","1,96376598"
25/01/2009 21.00,"0,40049788",,,"1,82073205"
25/01/2009 22.00,"0,5083629",,"6,83760691","1,95666224"
25/01/2009 23.00,"0,48737542",,,"2,14500962"
26/01/2009 0.00,"0,50901763",,"15,14041042","2,03611841"
26/01/2009 1.00,"0,45676039",,,"2,02246417"
26/01/2009 2.00,"0,3673012",,"8,79120922","1,81978217"
26/01/2009 3.00,,,,"1,49376757"
26/01/2009 4.00,"0,23994107",,"9,27960968","1,13238068"
26/01/2009 5.00,"0,21067394",,,"1,03847701"
26/01/2009 6.00,"0,23120474",,"9,76801014","1,12170727"
26/01/2009 7.00,"0,42026793",,,"1,32954851"
26/01/2009 8.00,"0,69874836",,"14,65200996","2,05958162"
26/01/2009 9.00,"1,62384108",,,"5,84748151"
26/01/2009 10.00,"1,75733027",,"25,88521957","10,17622404"
26/01/2009 11.00,"0,98382852",,,"7,83958823"
26/01/2009 12.00,"0,69141702",,"20,02441978","4,70829405"
26/01/2009 13.00,"0,61766669",,,"3,1900595"
26/01/2009 14.00,"0,58995833",,"17,58241081","3,12928968"
26/01/2009 15.00,"0,40394278",,,"2,50082537"
26/01/2009 16.00,"0,36612339",,"19,04759979","1,57914065"
26/01/2009 17.00,"0,47977729",,,"1,71930562"
26/01/2009 18.00,"0,79279765",,"21,48962021","2,96771279"
26/01/2009 19.00,"0,77357864",,,"3,72186303"
26/01/2009 20.00,"0,96275833",,"21,48962021","4,35477061"
26/01/2009 21.00,"0,92586395",,,
26/01/2009 22.00,,,"25,39682007",
26/01/2009 23.00,,,,
27/01/2009 0.00,,,"25,39682007",
27/01/2009 1.00,,,,
27/01/2009 2.00,,,"25,39682007",
27/01/2009 3.00,,,,
27/01/2009 4.00,,,"25,39682007",
27/01/2009 5.00,,,,
27/01/2009 6.00,,,"25,39682007",
27/01/2009 7.00,,,,
27/01/2009 8.00,,,"25,39682007",
27/01/2009 9.00,,,,
27/01/2009 10.00,,,"25,39682007",
27/01/2009 11.00,,,,
27/01/2009 12.00,,,"25,39682007",
27/01/2009 13.00,,,,
27/01/2009 14.00,,,"25,39682007",
27/01/2009 15.00,,,,
27/01/2009 16.00,,,"25,39682007",
27/01/2009 17.00,,,,
27/01/2009 18.00,,,"0,97680098",
27/01/2009 19.00,,,,
27/01/2009 20.00,,,"0,97680098",
27/01/2009 21.00,,,,"3,44940467"
27/01/2009 22.00,,,"28,32722092","4,41820293"
27/01/2009 23.00,,,,"3,47019825"
28/01/2009 0.00,,,"28,32722092","2,3761727"
28/01/2009 1.00,,,,"2,0690326"
28/01/2009 2.00,,,"12,69841003","1,5328163"
28/01/2009 3.00,,,,"1,14084314"
28/01/2009 4.00,"0,25185553",,"11,23320961","0,92906001"
28/01/2009 5.00,"0,22248588",,,"0,85685504"
28/01/2009 6.00,"0,27307018",,"6,83760691","0,88179087"
28/01/2009 7.00,"0,44832695",,,"1,0151755"
28/01/2009 8.00,"0,72526143",,"6,83760691","2,33561881"
28/01/2009 9.00,,,,"4,13897338"
28/01/2009 10.00,"0,99164917",,"26,86202049","4,47905208"
28/01/2009 11.00,"0,90517704",,,"6,44096813"
28/01/2009 12.00,"0,70894794",,"40,04883957","4,88347637"
28/01/2009 13.00,"0,71105659",,,"3,60627183"
28/01/2009 14.00,"0,67438122",,"25,88521957","3,49932716"
28/01/2009 15.00,"0,49569003",,,"2,75220133"
28/01/2009 16.00,"0,4421408",,"18,07081032","2,09493966"
28/01/2009 17.00,"0,57306467",,,"1,8268249"
28/01/2009 18.00,"0,43749245",,"53,72404099","4,07785066"
28/01/2009 19.00,"0,66508569",,,"2,7348147"
28/01/2009 20.00,"0,9929796",,"53,72404099","4,88025756"
28/01/2009 21.00,"1,18604573",,,"5,24972552"
28/01/2009 22.00,"0,97520869",,"12,69841003","5,50947241"
28/01/2009 23.00,"0,60552157",,,"3,46155476"
29/01/2009 0.00,"0,54259875",,"13,18680954","2,36482807"
29/01/2009 1.00,"0,44737398",,,"2,0420943"
29/01/2009 2.00,"0,35269676",,"9,76801014","1,66560904"
29/01/2009 3.00,,,,"1,27163951"
29/01/2009 4.00,"0,25970413",,"12,69841003","1,09365332"
29/01/2009 5.00,"0,26481499",,,"1,08571767"
29/01/2009 6.00,"0,3503854",,"8,79120922","1,65755948"
29/01/2009 7.00,"0,50836639",,,"1,85158681"
29/01/2009 8.00,"0,73558566",,"8,79120922","2,44792002"
29/01/2009 9.00,"1,22652482",,,"4,27130339"
29/01/2009 10.00,"1,15658055",,"19,53602028","6,98612895"
29/01/2009 11.00,"0,78696682",,,"5,51020058"
29/01/2009 12.00,"0,6498603",,"29,30401993","3,91907052"
29/01/2009 13.00,"0,60302148",,,"3,26731285"
29/01/2009 14.00,"0,66779548",,"26,86202049","3,38430751"
29/01/2009 15.00,"0,52951347",,,"3,07882614"
29/01/2009 16.00,"0,58077697",,"17,58241081","2,69057215"
29/01/2009 17.00,"0,63681813",,,"2,769291"
29/01/2009 18.00,"1,20937136",,"14,65200996","5,80352474"
29/01/2009 19.00,"1,2263291",,,"6,41494717"
29/01/2009 20.00,"1,13895759",,"21,97801971","6,45738963"
29/01/2009 21.00,"1,1685649",,,"6,01515023"
29/01/2009 22.00,"0,9550903",,"14,65200996","6,0659443"
29/01/2009 23.00,"0,58747339",,,"3,6209207"
30/01/2009 0.00,"0,48565122",,"16,60560989","2,55594474"
30/01/2009 1.00,"0,46223239",,,"2,3966022"
30/01/2009 2.00,"0,45902165",,"17,09399986","2,27070878"
30/01/2009 3.00,,,,"2,08705994"
30/01/2009 4.00,"0,31470611",,"13,18680954","1,70605615"
30/01/2009 5.00,"0,31013465",,,"1,67768693"
30/01/2009 6.00,"0,32038782",,"17,58241081","1,96191707"
30/01/2009 7.00,"0,67040391",,,"1,79675221"
30/01/2009 8.00,"0,7842582",,"14,16361046","2,37147111"
30/01/2009 9.00,"1,00863953",,,"4,13713769"
30/01/2009 10.00,"0,96648633",,"24,90842056","5,69455014"
30/01/2009 11.00,"0,97697599",,,"6,24622687"
30/01/2009 12.00,"0,81897403",,"21,97801971","5,58233029"
30/01/2009 13.00,"0,5890741",,,"4,08727317"
30/01/2009 14.00,"0,61193023",,"19,04759979","3,57141416"
30/01/2009 15.00,"0,63979703",,,"3,40150702"
30/01/2009 16.00,"0,57999409",,"20,51280975","2,91723806"
30/01/2009 17.00,"0,56469065",,,"3,05707149"
30/01/2009 18.00,"0,6633976",,"14,16361046","3,10664821"
30/01/2009 19.00,"0,98096845",,,"4,29313532"
30/01/2009 20.00,"1,08053634",,"19,53602028","5,19270742"
30/01/2009 21.00,"1,20836363",,,"5,97795143"
30/01/2009 22.00,"1,04237676",,"17,58241081","5,81089697"
30/01/2009 23.00,"0,74265372",,,"4,43956604"
31/01/2009 0.00,"0,57619735",,"12,69841003","3,16955983"
31/01/2009 1.00,"0,53858533",,,"2,98980914"
31/01/2009 2.00,"0,39259801",,"16,60560989","2,32444096"
31/01/2009 3.00,,,,"2,04307978"
31/01/2009 4.00,"0,34917613",,"10,7448101","1,91157761"
31/01/2009 5.00,"0,31313103",,,"1,73939239"
31/01/2009 6.00,"0,34086153",,"13,67521","1,74387838"
31/01/2009 7.00,"0,39683162",,,"1,76662053"
31/01/2009 8.00,"0,495824",,"18,07081032","1,93593883"
31/01/2009 9.00,"0,76691018",,,"3,52630512"
31/01/2009 10.00,"0,89989027",,"28,81562042","5,07528765"
31/01/2009 11.00,"0,90845652",,,"5,90424944"
31/01/2009 12.00,"0,69185389",,"23,93161964","5,44526717"
31/01/2009 13.00,"0,55824703",,,"3,47896072"
31/01/2009 14.00,"0,58918477",,"22,95482063","3,39629082"
31/01/2009 15.00,"0,44126239",,,"2,61828379"
31/01/2009 16.00,"0,40203218",,"17,09399986","2,04586636"
31/01/2009 17.00,"0,43128883",,,"2,0394379"
31/01/2009 18.00,"0,50102573",,"17,09399986","2,17509858"
31/01/2009 19.00,"0,71614181",,,"3,03679048"
31/01/2009 20.00,"1,22765021",,"20,51280975","4,88852374"
31/01/2009 21.00,"1,47569851",,,"7,37572945"
31/01/2009 22.00,"1,46908947",,"33,69963074","8,27713621"
31/01/2009 23.00,"1,69617243",,,"8,13261848"
01/02/2009 0.00,"1,21822419",,"28,81562042","6,75895556"
01/02/2009 1.00,"1,01077264",,,"5,26009079"
01/02/2009 2.00,"1,09079649",,"32,72283173","5,83152783"
01/02/2009 3.00,,,,"5,1560761"
01/02/2009 4.00,"0,78873762",,"33,21123123","4,15280153"
01/02/2009 5.00,"0,62036716",,,"3,31408671"
01/02/2009 6.00,"0,53449851",,"26,86202049","2,82672811"
01/02/2009 7.00,"0,52268424",,,"2,1304472"
01/02/2009 8.00,"0,47425286",,"18,55920982","1,63971215"
01/02/2009 9.00,"0,50977371",,,"1,74774094"
01/02/2009 10.00,"0,62247931",,"16,11721039","2,33180303"
01/02/2009 11.00,"0,56235249",,,"2,41144735"
01/02/2009 12.00,"0,64207927",,"16,11721039","2,58665712"
01/02/2009 13.00,"0,81545923",,,"3,14627765"
01/02/2009 14.00,"0,76464193",,"18,07081032","3,32769417"
01/02/2009 15.00,"0,6473206",,,"3,13487708"
01/02/2009 16.00,"0,46666405",,"15,14041042","2,11163778"
01/02/2009 17.00,"0,46361292",,,"1,49355806"
01/02/2009 18.00,"0,51172975",,"16,60560989","1,55722328"
01/02/2009 19.00,"0,49944715",,,"1,71613868"
01/02/2009 20.00,"0,51666003",,"11,72161007","1,64380049"
01/02/2009 21.00,"0,49600458",,,"1,65933923"
01/02/2009 22.00,"0,70482733",,"10,25640965","1,83940824"
01/02/2009 23.00,"0,82441691",,,"2,52499031"
02/02/2009 0.00,"0,53207298",,"14,16361046","2,08787863"
02/02/2009 1.00,"0,46169533",,,"1,36890234"
02/02/2009 2.00,"0,41158285",,"13,18680954","1,32182338"
02/02/2009 3.00,,,,"1,16996697"
02/02/2009 4.00,"0,22952597",,"9,27960968","0,92818336"
02/02/2009 5.00,"0,20530446",,,"0,7303138"
02/02/2009 6.00,"0,25840283",,"12,69841003","1,21168533"
02/02/2009 7.00,"0,29391785",,,"0,92929494"
02/02/2009 8.00,"0,35688377",,"18,07081032","0,99613726"
02/02/2009 9.00,"0,82133549",,,"1,94643427"
02/02/2009 10.00,"0,9193481",,"28,32722092","3,63262942"
02/02/2009 11.00,"0,76800179",,,"3,56359851"
02/02/2009 12.00,"0,74384202",,"24,42000961","3,51466047"
02/02/2009 13.00,"0,66399874",,,"3,24536497"
02/02/2009 14.00,"0,64543913",,"17,58241081","2,69434115"
02/02/2009 15.00,"0,50940441",,,"2,50706975"
02/02/2009 16.00,"0,43657094",,"22,46640968","1,82862194"
02/02/2009 17.00,"0,50627172",,,"1,86247176"
02/02/2009 18.00,"0,46409872",,"18,07081032","1,7689159"
02/02/2009 19.00,"0,45043327",,,"1,59440378"
02/02/2009 20.00,"0,43574845",,"11,72161007","1,49658059"
02/02/2009 21.00,"0,43194938",,,"1,28700536"
02/02/2009 22.00,"0,33558291",,"11,72161007","1,1101694"
02/02/2009 23.00,"0,25323372",,,"0,74666208"
03/02/2009 0.00,"0,28847614",,"18,07081032","0,57844926"
03/02/2009 1.00,"0,24532337",,,"0,58882876"
03/02/2009 2.00,"0,19567224",,"20,51280975","0,43817648"
03/02/2009 3.00,,,,"0,29445913"
03/02/2009 4.00,"0,17758561",,"25,39682007","0,33218373"
03/02/2009 5.00,"0,16942246",,,"0,29419979"
03/02/2009 6.00,"0,17000729",,"31,74603081","0,515858"
03/02/2009 7.00,"0,23780679",,,"0,4452426"
03/02/2009 8.00,"0,29321652",,"44,93283081","0,60943115"
03/02/2009 9.00,"0,49194106",,,"1,17293254"
03/02/2009 10.00,"0,55272726",,"56,16604996","1,97646221"
03/02/2009 11.00,"0,52740016",,,"2,30696178"
03/02/2009 12.00,"0,56122244",,"49,81684113","2,47699198"
03/02/2009 13.00,"0,55070133",,,"2,34685259"
03/02/2009 14.00,"0,61986505",,"60,07326126","2,38406055"
03/02/2009 15.00,"0,48699214",,,"2,88643923"
03/02/2009 16.00,"0,44159791",,"57,14284134","1,83689625"
03/02/2009 17.00,"0,5979281",,,"2,12688058"
03/02/2009 18.00,"0,74046468",,"52,2588501","2,61682643"
03/02/2009 19.00,"0,79411992",,,"2,93840183"
03/02/2009 20.00,"1,13191284",,"56,16604996","3,9482035"
03/02/2009 21.00,"1,07186641",,,"4,72711363"
03/02/2009 22.00,"0,72105928",,"50,30524063","4,18901792"
03/02/2009 23.00,"0,38190215",,,"2,09782794"
04/02/2009 0.00,"0,30365958",,"47,86323166","0,96452687"
04/02/2009 1.00,"0,22935122",,,"0,53651327"
04/02/2009 2.00,"0,21929844",,"39,07204056","0,740675"
04/02/2009 3.00,,,,"0,58833145"
04/02/2009 4.00,"0,21566247",,"52,7472496","0,44841767"
04/02/2009 5.00,"0,20607452",,,"0,49355925"
04/02/2009 6.00,"0,20459264",,"48,84004974","0,48104609"
04/02/2009 7.00,"0,29003491",,,"0,62741883"
04/02/2009 8.00,"0,40173394",,"34,18803024","0,87900734"
04/02/2009 9.00,"0,62240009",,,"1,50732214"
04/02/2009 10.00,"0,88797232",,"47,86323166","3,37262117"
04/02/2009 11.00,"0,98987837",,,"4,31534457"
04/02/2009 12.00,,,,
04/02/2009 13.00,,,,
04/02/2009 14.00,,,,
04/02/2009 15.00,,,,
04/02/2009 16.00,,,,
04/02/2009 17.00,,,,
04/02/2009 18.00,,,,
04/02/2009 19.00,,,,
04/02/2009 20.00,,,"34,18803024",
04/02/2009 21.00,,,,"4,59061088"
04/02/2009 22.00,,,"34,18803024","4,20591334"
04/02/2009 23.00,,,,"2,93531015"
05/02/2009 0.00,,,"20,02441978","2,41115343"
05/02/2009 1.00,,,,"2,14706192"
05/02/2009 2.00,,,"18,07081032","2,16883183"
05/02/2009 3.00,,,,"1,76451127"
05/02/2009 4.00,"0,3886207",,"11,72161007","1,32322989"
05/02/2009 5.00,"0,40199141",,,
05/02/2009 6.00,"0,38211301",,"18,55920982","1,44522311"
05/02/2009 7.00,"0,48354723",,,"1,45958009"
05/02/2009 8.00,"0,86963639",,"16,11721039","2,09375384"
05/02/2009 9.00,"1,55423699",,,"4,9345735"
05/02/2009 10.00,"1,76644523",,"31,25761986","8,16989864"
05/02/2009 11.00,"1,61892594",,,"8,73752601"
05/02/2009 12.00,"1,06821996",,"28,81562042","7,01250891"
05/02/2009 13.00,"0,80378942",,,"4,58953387"
05/02/2009 14.00,"0,86122276",,"16,60560989","4,501182"
05/02/2009 15.00,"0,64395841",,,"3,98787159"
05/02/2009 16.00,"0,6096445",,"17,58241081","2,89186391"
05/02/2009 17.00,"0,63507995",,,"2,77657781"
05/02/2009 18.00,"0,72161498",,"20,02441978","2,73192134"
05/02/2009 19.00,"0,76924484",,,"3,27974873"
05/02/2009 20.00,"0,77233209",,"16,11721039","2,89845509"
05/02/2009 21.00,"0,97998635",,,"3,97679951"
05/02/2009 22.00,"0,68166713",,"15,62880993","3,48197206"
05/02/2009 23.00,"0,44537368",,,"2,0001878"
06/02/2009 0.00,"0,44167014",,"20,51280975","1,49755589"
06/02/2009 1.00,"0,49234764",,,"1,41684372"
06/02/2009 2.00,"0,37809959",,"11,72161007","1,14914695"
06/02/2009 3.00,,,,"0,77613779"
06/02/2009 4.00,"0,25814653",,"18,55920982","0,46260177"
06/02/2009 5.00,"0,22707947",,,
06/02/2009 6.00,"0,23259225",,"22,95482063","0,81833617"
06/02/2009 7.00,"0,33470217",,,"0,55394363"
06/02/2009 8.00,"0,70918443",,"14,16361046","1,35695361"
06/02/2009 9.00,"0,9080476",,,"2,63008201"
06/02/2009 10.00,"0,79495173",,"29,30401993","3,62137937"
06/02/2009 11.00,"0,66115614",,,"3,3531507"
06/02/2009 12.00,"0,54216071",,"26,37360954","2,69351942"
06/02/2009 13.00,"0,53237005",,,"2,6003673"
06/02/2009 14.00,"0,54921479",,"27,35042","2,37466551"
06/02/2009 15.00,"0,40308534",,,"2,33519472"
06/02/2009 16.00,"0,34838626",,"21,97801971","1,40479227"
06/02/2009 17.00,"0,53483752",,,"1,78187045"
06/02/2009 18.00,"0,73196601",,"29,30401993","2,83786833"
06/02/2009 19.00,"0,63976208",,,"2,77615982"
06/02/2009 20.00,"0,64515836",,"32,72283173","2,5776221"
06/02/2009 21.00,"0,65980591",,,"2,84938178"
06/02/2009 22.00,"0,57646763",,"31,25761986","2,91278055"
06/02/2009 23.00,"0,38793568",,,"1,87767896"
07/02/2009 0.00,"0,34441594",,"29,30401993","1,3959881"
07/02/2009 1.00,"0,31920651",,,"1,24817529"
07/02/2009 2.00,"0,30548397",,"21,0012207","1,07432219"
07/02/2009 3.00,,,,"0,93612104"
07/02/2009 4.00,"0,25786693",,"14,65200996","0,73704126"
07/02/2009 5.00,"0,2040381",,,
07/02/2009 6.00,"0,23114299",,"18,07081032","0,82350863"
07/02/2009 7.00,"0,35040521",,,"0,8323728"
07/02/2009 8.00,"0,49481162",,"22,95482063","0,98759548"
07/02/2009 9.00,"0,5351812",,,"1,48294262"
07/02/2009 10.00,"0,54744632",,"25,88521957","1,87346452"
07/02/2009 11.00,"0,59281375",,,"2,22762968"
07/02/2009 12.00,"0,69531394",,"34,18803024","2,66914803"
07/02/2009 13.00,"0,641103",,,"2,70347381"
07/02/2009 14.00,"0,61119162",,"51,28205109","2,41951317"
07/02/2009 15.00,"0,34402334",,,"1,81464022"
07/02/2009 16.00,"0,27162791",,,"1,08128966"
07/02/2009 17.00,"0,34129374",,,"1,16015495"
07/02/2009 18.00,"0,47770359",,,"1,30021009"
07/02/2009 19.00,"0,55963338",,,"1,6054484"
07/02/2009 20.00,"0,65236855",,,"2,10698297"
07/02/2009 21.00,"0,90842506",,,"2,73080569"
07/02/2009 22.00,"0,80500335",,,"3,44419559"
07/02/2009 23.00,"0,55513532",,,"2,34976223"
08/02/2009 0.00,"0,83576052",,,"2,56001783"
08/02/2009 1.00,"0,75467535",,,"3,16276728"
08/02/2009 2.00,"0,58835413",,"49,32844162","2,30628548"
08/02/2009 3.00,,,,"1,78514112"
08/02/2009 4.00,"0,32389563",,"26,86202049","1,32954546"
08/02/2009 5.00,"0,24759279",,,
08/02/2009 6.00,"0,22075935",,"15,62880993","1,09600565"
08/02/2009 7.00,"0,2704932",,,"0,85479664"
08/02/2009 8.00,"0,28664709",,"10,25640965","0,74218626"
08/02/2009 9.00,"0,38121946",,,"1,06049099"
08/02/2009 10.00,"0,4210077",,"11,23320961","1,70477269"
08/02/2009 11.00,"0,4510414",,,"2,26474713"
08/02/2009 12.00,"0,49614904",,"10,7448101","2,25727625"
08/02/2009 13.00,"0,59029618",,,"2,35096432"
08/02/2009 14.00,"0,59075985",,"7,32600689","2,76803907"
08/02/2009 15.00,"0,40924819",,,"2,22992912"
08/02/2009 16.00,"0,30966399",,"11,23320961","1,53315699"
08/02/2009 17.00,"0,33029032",,,"1,1958242"
08/02/2009 18.00,"0,49213911",,"9,76801014","1,62906009"
08/02/2009 19.00,"0,65606975",,,"2,45408914"
08/02/2009 20.00,"0,66528374",,"16,11721039","2,84535345"
08/02/2009 21.00,"0,76957221",,,"3,03178989"
08/02/2009 22.00,"0,90181136",,"15,62880993","3,95767889"
08/02/2009 23.00,"0,75896954",,,"3,52009939"
09/02/2009 0.00,"0,68752941",,"18,07081032","3,31500405"
09/02/2009 1.00,"0,55725678",,,"2,97307543"
09/02/2009 2.00,"0,43511818",,"19,04759979","1,86972501"
09/02/2009 3.00,,,,"1,37883436"
09/02/2009 4.00,"0,29255131",,"17,09399986","1,1127414"
09/02/2009 5.00,"0,24838965",,,
09/02/2009 6.00,"0,21499143",,"20,51280975","0,81540009"
09/02/2009 7.00,"0,23741069",,,"0,74642715"
09/02/2009 8.00,"0,60510333",,"17,58241081","1,35962222"
09/02/2009 9.00,"1,20858964",,,"3,77149365"
09/02/2009 10.00,"1,12229926",,"25,88521957","5,94850826"
09/02/2009 11.00,"0,87098313",,,"4,97906725"
09/02/2009 12.00,"0,63830933",,"24,42000961","4,29317499"
09/02/2009 13.00,"0,49208086",,,"2,65349436"
09/02/2009 14.00,"0,46838825",,"19,04759979","2,28431218"
09/02/2009 15.00,"0,36480344",,,"1,90897104"
09/02/2009 16.00,"0,33429442",,"21,48962021","1,43181294"
09/02/2009 17.00,"0,42851846",,,"1,48541698"
09/02/2009 18.00,"0,51469234",,"18,55920982","1,86419863"
