,ARPA Puglia,,,,
,Molfetta Verdi,,,,
Parm,SO2,NO2,,,PM10



26/07/2008 17.00,"9,82415962","11,35994587",,,"23,92239952"
26/07/2008 18.00,"10,55226994","13,12835862",,,"23,92239952"
26/07/2008 19.00,"9,80817699","15,97568851",,,"23,92239952"
26/07/2008 20.00,"10,60908985","18,3339885",,,"23,92239952"
26/07/2008 21.00,"9,86500454","31,66789527",,,"23,92239952"
26/07/2008 22.00,"9,99464417","65,70178758",,,"23,92239952"
26/07/2008 23.00,"9,51515675","51,21616896",,,"23,92239952"
27/07/2008 0.00,"8,92734146","50,3159976",,,"23,92239952"
27/07/2008 1.00,"9,50983047","48,30498288",,,"25,71659088"
27/07/2008 2.00,"9,51160526","45,58917627",,,"25,71659088"
27/07/2008 3.00,"9,04987717","38,8347498",,,"25,71659088"
27/07/2008 4.00,"8,75508118","32,32035774",,,"25,71659088"
27/07/2008 5.00,"10,09053993","31,19420304",,,"25,71659088"
27/07/2008 6.00,"9,63058853","31,69088109",,,"25,71659088"
27/07/2008 7.00,"8,03052235","27,98425773",,,"25,71659088"
27/07/2008 8.00,"9,08184242","32,94089964",,,"25,71659088"
27/07/2008 9.00,"8,88649654","31,71004848",,,"25,71659088"
27/07/2008 10.00,"9,35177612","25,12543869",,,"25,71659088"
27/07/2008 11.00,"9,26475811","23,5038474",,,"25,71659088"
27/07/2008 12.00,"8,88649654","20,15218755",,,"25,71659088"
27/07/2008 13.00,"8,40168095","19,61975169",,,"25,71659088"
27/07/2008 14.00,"9,60039902","16,38043645",,,"25,71659088"
27/07/2008 15.00,"9,80817699","11,48380032",,,"25,71659088"
27/07/2008 16.00,"9,03744602","10,01416561",,,"25,71659088"
27/07/2008 17.00,"9,660779","9,3310673",,,"25,71659088"
27/07/2008 18.00,"9,44412231","10,55043683",,,"25,71659088"
27/07/2008 19.00,"8,94509983","11,30887108",,,"25,71659088"
27/07/2008 20.00,"9,0871706","11,861744",,,"25,71659088"
27/07/2008 21.00,"8,36083603","16,65367615",,,"25,71659088"
27/07/2008 22.00,"8,95575523","34,94170053",,,"25,71659088"
27/07/2008 23.00,"8,41233635","32,84513793",,,"25,71659088"
28/07/2008 0.00,"8,74975395","36,36791235",,,"25,71659088"
28/07/2008 1.00,,"34,91231931",,,"23,51851082"
28/07/2008 2.00,"8,29690456",,,,"23,51851082"
28/07/2008 3.00,"9,1990509","18,43996216",,,"23,51851082"
28/07/2008 4.00,"8,65030479","14,37581148",,,"23,51851082"
28/07/2008 5.00,"8,92556572","12,43503895",,,"23,51851082"
28/07/2008 6.00,"8,86163425","14,97082257",,,"23,51851082"
28/07/2008 7.00,"8,62899399","18,60212317",,,"23,51851082"
28/07/2008 8.00,"8,74442577","33,54101388",,,"23,51851082"
28/07/2008 9.00,"9,15998173","41,60290464",,,"23,51851082"
28/07/2008 10.00,"8,92734146","35,00554167",,,"23,51851082"
28/07/2008 11.00,"8,43719864","36,03721374",,,"23,51851082"
28/07/2008 12.00,"8,88471985","27,56035557",,,"23,51851082"
28/07/2008 13.00,"8,97173786","23,29573356",,,"23,51851082"
28/07/2008 14.00,"9,06585979","19,42055379",,,"23,51851082"
28/07/2008 15.00,"9,06585979","15,64881021",,,"23,51851082"
28/07/2008 16.00,"9,36420727","14,66693197",,,"23,51851082"
28/07/2008 17.00,"9,03922176","16,94351756",,,"23,51851082"
28/07/2008 18.00,"9,78686619","20,93998797",,,"23,51851082"
28/07/2008 19.00,"9,60217476","23,04802467",,,"23,51851082"
28/07/2008 20.00,"9,54179573","27,28838178",,,"23,51851082"
28/07/2008 21.00,"9,81705666","31,67684883",,,"23,51851082"
28/07/2008 22.00,"8,57926941","33,25117059",,,"23,51851082"
28/07/2008 23.00,"8,67516708","24,41041416",,,"23,51851082"
29/07/2008 0.00,"8,62899399","19,3299084",,,"23,51851082"
29/07/2008 1.00,"8,29512882","23,87542014",,,"27,53384972"
29/07/2008 2.00,"8,94865227","29,22022521",,,"27,53384972"
29/07/2008 3.00,"9,11913586","25,30928763",,,"27,53384972"
29/07/2008 4.00,"9,18661976","16,81710872",,,"27,53384972"
29/07/2008 5.00,"7,87069416","13,7603859",,,"27,53384972"
29/07/2008 6.00,"8,44962978","14,24302981",,,"27,53384972"
29/07/2008 7.00,"7,82807302","18,25227221",,,"27,53384972"
29/07/2008 8.00,"9,08184242","34,53692814",,,"27,53384972"
29/07/2008 9.00,"8,41233635","48,15177543",,,"27,53384972"
29/07/2008 10.00,"9,18306732","45,28911915",,,"27,53384972"
29/07/2008 11.00,"9,52403641","38,32020225",,,"27,53384972"
29/07/2008 12.00,"9,61283016","30,91585266",,,"27,53384972"
29/07/2008 13.00,"9,30560303","23,62261374",,,"27,53384972"
29/07/2008 14.00,"9,93781567","17,70961688",,,"27,53384972"
29/07/2008 15.00,"9,62703705","13,85103882",,,"27,53384972"
29/07/2008 16.00,"9,54001904","11,65744107",,,"27,53384972"
29/07/2008 17.00,"7,83339977","12,34182411",,,"27,53384972"
29/07/2008 18.00,"10,04436016","14,24046789",,,"27,53384972"
29/07/2008 19.00,"10,50963974","15,7228727",,,"27,53384972"
29/07/2008 20.00,"10,58067989","16,81583904",,,"27,53384972"
29/07/2008 21.00,"10,45281982","22,86673389",,,"27,53384972"
29/07/2008 22.00,"9,09072208","22,56537888",,,"27,53384972"
29/07/2008 23.00,"10,26280022","19,83680028",,,"27,53384972"
30/07/2008 0.00,"8,70180511","18,18714635",,,"27,53384972"
30/07/2008 1.00,,"19,21499811",,,"33,17161179"
30/07/2008 2.00,"8,07847118",,,,"33,17161179"
30/07/2008 3.00,"9,26298237","24,19716519",,,"33,17161179"
30/07/2008 4.00,"8,85630608","20,53395531",,,"33,17161179"
30/07/2008 5.00,"9,41926003","16,79030258",,,"33,17161179"
30/07/2008 6.00,"8,64497662","20,55566205",,,"33,17161179"
30/07/2008 7.00,"8,0855751","35,78312826",,,"33,17161179"
30/07/2008 8.00,"8,57926941","50,48581428",,,"33,17161179"
30/07/2008 9.00,"8,36971569","56,30049315",,,"33,17161179"
30/07/2008 10.00,"9,45477772","53,61021171",,,"33,17161179"
30/07/2008 11.00,"8,60235596","39,33526509",,,"33,17161179"
30/07/2008 12.00,"8,82966805","34,26753132",,,"33,17161179"
30/07/2008 13.00,"9,12623978","29,8292742",,,"33,17161179"
30/07/2008 14.00,"8,82434082","22,95482112",,,"33,17161179"
30/07/2008 15.00,"8,43719864","15,64498802",,,"33,17161179"
30/07/2008 16.00,,,,,"33,17161179"
30/07/2008 17.00,"2,54996896",,,,"33,17161179"
30/07/2008 18.00,"2,37967706","13,81273225",,,"33,17161179"
30/07/2008 19.00,"2,1363821","16,69453335",,,"33,17161179"
30/07/2008 20.00,"2,08488107","17,38402142",,,"33,17161179"
30/07/2008 21.00,"2,48267794","20,53267623",,,"33,17161179"
30/07/2008 22.00,"1,43135798","23,58429777",,,"33,17161179"
30/07/2008 23.00,"1,62848103","32,67404217",,,"33,17161179"
31/07/2008 0.00,"0,89859402","55,08367425",,,"33,17161179"
31/07/2008 1.00,"0,793818","57,8697174",,,"36,61103058"
31/07/2008 2.00,"1,56632495","43,8041637",,,"36,61103058"
31/07/2008 3.00,"1,02468204","32,14416447",,,"36,61103058"
31/07/2008 4.00,"2,24826193","28,02511305",,,"36,61103058"
31/07/2008 5.00,"1,65156698","25,58381958",,,"36,61103058"
31/07/2008 6.00,"1,73325706","28,77205815",,,"36,61103058"
31/07/2008 7.00,"1,95346606","29,14107273",,,"36,61103058"
31/07/2008 8.00,"1,64091206","50,40410364",,,"36,61103058"
31/07/2008 9.00,"1,78298199","63,87082218",,,"36,61103058"
31/07/2008 10.00,"2,52352309","61,4537748",,,"36,61103058"
31/07/2008 11.00,"2,14348507","43,54114347",,,"36,61103058"
31/07/2008 12.00,"2,0191741","34,09131924",,,"36,61103058"
31/07/2008 13.00,"2,25891709","28,32517017",,,"36,61103058"
31/07/2008 14.00,"1,94281101","24,52660353",,,"36,61103058"
31/07/2008 15.00,"2,11507106","16,94606819",,,"36,61103058"
31/07/2008 16.00,"2,12927794","13,00960733",,,"36,61103058"
31/07/2008 17.00,"1,80429304","17,74280901",,,"36,61103058"
31/07/2008 18.00,"2,914217","18,86896935",,,"36,61103058"
31/07/2008 19.00,"3,01366591","18,95067999",,,"36,61103058"
31/07/2008 20.00,"2,84495711","19,49079033",,,"36,61103058"
31/07/2008 21.00,"2,65671396","23,82561126",,,"36,61103058"
31/07/2008 22.00,"2,12217498","37,66644189",,,"36,61103058"
31/07/2008 23.00,"1,85934496","52,19677188",,,"36,61103058"
01/08/2008 0.00,"1,34078801","32,43528684",,,"36,61103058"
01/08/2008 1.00,,"43,88461407",,,"33,86066055"
01/08/2008 2.00,"2,36191797",,,,"33,86066055"
01/08/2008 3.00,"3,16106391","47,31672429",,,"33,86066055"
01/08/2008 4.00,"2,443609","31,84154919",,,"33,86066055"
01/08/2008 5.00,"2,87869906","22,18872744",,,"33,86066055"
01/08/2008 6.00,"2,45248795","29,1180681",,,"33,86066055"
01/08/2008 7.00,"2,99057889","45,07077267",,,"33,86066055"
01/08/2008 8.00,"2,80233598","65,51026416",,,"33,86066055"
01/08/2008 9.00,"3,05095911","68,92706304",,,"33,86066055"
01/08/2008 10.00,"3,06871796","56,96700669",,,"33,86066055"
01/08/2008 11.00,"3,13797688","42,17875398",,,"33,86066055"
01/08/2008 12.00,"2,914217","30,79456578",,,"33,86066055"
01/08/2008 13.00,"3,29425502","24,52532445",,,"33,86066055"
01/08/2008 14.00,"2,75616288","22,88204523",,,"33,86066055"
01/08/2008 15.00,"3,31023693","15,02827207",,,"33,86066055"
01/08/2008 16.00,"4,03479624","13,40925211",,,"33,86066055"
01/08/2008 17.00,"4,24257421","15,23767816",,,"33,86066055"
01/08/2008 18.00,"4,05965805","15,49431428",,,"33,86066055"
01/08/2008 19.00,"3,354635","16,99331139",,,"33,86066055"
01/08/2008 20.00,"4,40240288","19,97725455",,,"33,86066055"
01/08/2008 21.00,"4,23724604","20,21219145",,,"33,86066055"
01/08/2008 22.00,"3,50735998","23,3595747",,,"33,86066055"
01/08/2008 23.00,"3,15040898","31,90539033",,,"33,86066055"
02/08/2008 0.00,"2,43828106","38,07375363",,,"33,86066055"
02/08/2008 1.00,"3,19302893","45,2137851",,,"35,96242142"
02/08/2008 2.00,"3,29590988","43,114401",,,"35,96242142"
02/08/2008 3.00,"3,05806303","43,58455695",,,"35,96242142"
02/08/2008 4.00,"3,5517571","34,50628665",,,"35,96242142"
02/08/2008 5.00,"3,12554598","35,73459846",,,"35,96242142"
02/08/2008 6.00,"3,37239289","35,9976375",,,"35,96242142"
02/08/2008 7.00,"2,88757801","40,61208789",,,"35,96242142"
02/08/2008 8.00,"2,66737008","48,28839246",,,"35,96242142"
02/08/2008 9.00,"2,80411196","37,12762944",,,"35,96242142"
02/08/2008 10.00,"2,766819","35,39752326",,,"35,96242142"
02/08/2008 11.00,"3,52156711","32,97665745",,,"35,96242142"
02/08/2008 12.00,"3,36528993","28,3596489",,,"35,96242142"
02/08/2008 13.00,"3,69205093","23,90734071",,,"35,96242142"
02/08/2008 14.00,"3,64765406","22,78246509",,,"35,96242142"
02/08/2008 15.00,"3,11666703","15,54155747",,,"35,96242142"
02/08/2008 16.00,"3,43810105","13,16410326",,,"35,96242142"
02/08/2008 17.00,"4,60130119","11,68426037",,,"35,96242142"
02/08/2008 18.00,"3,99750209","12,6967895",,,"35,96242142"
02/08/2008 19.00,"4,13602114","13,96467755",,,"35,96242142"
02/08/2008 20.00,"4,09162378","19,02091653",,,"35,96242142"
02/08/2008 21.00,"4,52316189","31,8709116",,,"35,96242142"
02/08/2008 22.00,"4,11826181","41,5518543",,,"35,96242142"
02/08/2008 23.00,"4,11115885","60,31740627",,,"35,96242142"
03/08/2008 0.00,"4,22126293","68,38697151",,,"35,96242142"
03/08/2008 1.00,,"66,2725206",,,"41,88319016"
03/08/2008 2.00,"3,92113996",,,,"41,88319016"
03/08/2008 3.00,"4,07564116","53,02414854",,,"41,88319016"
03/08/2008 4.00,"4,20705605","44,01611478",,,"41,88319016"
03/08/2008 5.00,"3,64943004","45,18186453",,,"41,88319016"
03/08/2008 6.00,"3,53932595","42,66651609",,,"41,88319016"
03/08/2008 7.00,"3,62811995","39,53700234",,,"41,88319016"
03/08/2008 8.00,"3,54465294","37,19402874",,,"41,88319016"
03/08/2008 9.00,"4,65812922","41,62335111",,,"41,88319016"
03/08/2008 10.00,"4,11115885","37,92564369",,,"41,88319016"
03/08/2008 11.00,"4,32071304","37,80307773",,,"41,88319016"
03/08/2008 12.00,"4,4201622","31,40359596",,,"41,88319016"
03/08/2008 13.00,"3,46829104","23,62771125",,,"41,88319016"
03/08/2008 14.00,"4,37576389","19,93895739",,,"41,88319016"
03/08/2008 15.00,"4,9831152","15,65264369",,,"41,88319016"
03/08/2008 16.00,"4,48764515","12,87043025",,,"41,88319016"
03/08/2008 17.00,"4,76290607","12,56016683",,,"41,88319016"
03/08/2008 18.00,"5,39689493","12,24478708",,,"41,88319016"
03/08/2008 19.00,"5,10387516","11,24885966",,,"41,88319016"
03/08/2008 20.00,"5,27968693","23,77837935",,,"41,88319016"
03/08/2008 21.00,"5,65262079","56,18430378",,,"41,88319016"
03/08/2008 22.00,"5,99181414","83,82127248",,,"41,88319016"
03/08/2008 23.00,"5,02396011","90,11348082",,,"41,88319016"
04/08/2008 0.00,"5,7467432","87,95563524",,,"41,88319016"
04/08/2008 1.00,"4,55868006","77,78314962",,,"37,2779808"
04/08/2008 2.00,"5,28146315","71,48838312",,,"37,2779808"
04/08/2008 3.00,"5,10742712","68,39972469",,,"37,2779808"
04/08/2008 4.00,"5,23706579","56,56225311",,,"37,2779808"
04/08/2008 5.00,"5,21930695","40,28904495",,,"37,2779808"
04/08/2008 6.00,"4,358006","46,62724374",,,"37,2779808"
04/08/2008 7.00,"5,004426","58,93714728",,,"37,2779808"
04/08/2008 8.00,"5,27968693","62,41650822",,,"37,2779808"
04/08/2008 9.00,"5,18378878","64,32280767",,,"37,2779808"
04/08/2008 10.00,"6,01312399","57,40877835",,,"37,2779808"
04/08/2008 11.00,"5,4661541","45,52023762",,,"37,2779808"
04/08/2008 12.00,"4,96713209","37,07272305",,,"37,2779808"
04/08/2008 13.00,"5,54962015","24,39892125",,,"37,2779808"
04/08/2008 14.00,"5,07013321","18,15267326",,,"37,2779808"
04/08/2008 15.00,"5,69346714","14,11407033",,,"37,2779808"
04/08/2008 16.00,"6,08415985","12,84617288",,,"37,2779808"
04/08/2008 17.00,"6,39671421","14,66565101",,,"37,2779808"
04/08/2008 18.00,"6,36652422","20,03727726",,,"37,2779808"
04/08/2008 19.00,"5,98471117","20,92465782",,,"37,2779808"
04/08/2008 20.00,"6,56897402","23,05058283",,,"37,2779808"
04/08/2008 21.00,"6,77852821","40,24309212",,,"37,2779808"
04/08/2008 22.00,"6,60804415","76,08240585",,,"37,2779808"
04/08/2008 23.00,"7,11416912","61,30182762",,,"37,2779808"
05/08/2008 0.00,"6,19426394","47,40483033",,,"37,2779808"
05/08/2008 1.00,,"44,78476662",,,"39,04639053"
05/08/2008 2.00,"6,24576521",,,,"39,04639053"
05/08/2008 3.00,"4,42726517","29,80884654",,,"39,04639053"
05/08/2008 4.00,"5,93498611","21,51455823",,,"39,04639053"
05/08/2008 5.00,"6,5405612","16,44428323",,,"39,04639053"
05/08/2008 6.00,"5,97405481","21,12767415",,,"39,04639053"
05/08/2008 7.00,"6,0450902","37,07144397",,,"39,04639053"
05/08/2008 8.00,"7,08575487","58,23873198",,,"39,04639053"
05/08/2008 9.00,"7,33260298","53,56807731",,,"39,04639053"
05/08/2008 10.00,"7,23315287","39,97623465",,,"39,04639053"
05/08/2008 11.00,"7,1798768","38,46829338",,,"39,04639053"
05/08/2008 12.00,"7,32549906","42,68054835",,,"39,04639053"
05/08/2008 13.00,"7,16922092","29,31214968",,,"39,04639053"
05/08/2008 14.00,"7,93995285","24,99519825",,,"39,04639053"
05/08/2008 15.00,"6,37185192","14,99507995",,,"39,04639053"
05/08/2008 16.00,"7,50841379","13,45267311",,,"39,04639053"
05/08/2008 17.00,"6,93835688","13,38882821",,,"39,04639053"
05/08/2008 18.00,"7,41429281","16,97543813",,,"39,04639053"
05/08/2008 19.00,"8,68227005","24,92114328",,,"39,04639053"
05/08/2008 20.00,"8,38214684","29,22915996",,,"39,04639053"
05/08/2008 21.00,"8,19567966","30,85840692",,,"39,04639053"
05/08/2008 22.00,"7,04668617","35,45115057",,,"39,04639053"
05/08/2008 23.00,"7,46756887","47,63083248",,,"39,04639053"
06/08/2008 0.00,"7,2597909","56,424357",,,"39,04639053"
06/08/2008 1.00,"7,79433107","63,92443068",,,"36,7032814"
06/08/2008 2.00,"7,34325695","41,71911282",,,"36,7032814"
06/08/2008 3.00,"6,92414999","30,99374487",,,"36,7032814"
06/08/2008 4.00,"6,54233599","25,88897421",,,"36,7032814"
06/08/2008 5.00,"7,41074085","22,9561002",,,"36,7032814"
06/08/2008 6.00,"6,93125391","25,01944434",,,"36,7032814"
06/08/2008 7.00,"7,42672396","32,40846378",,,"36,7032814"
06/08/2008 8.00,"7,19053221","47,62699524",,,"36,7032814"
06/08/2008 9.00,"6,54588795","52,40234637",,,"36,7032814"
06/08/2008 10.00,"6,58495808","43,90504173",,,"36,7032814"
06/08/2008 11.00,"6,50149107","31,91816232",,,"36,7032814"
06/08/2008 12.00,"6,35231686","28,47837762",,,"36,7032814"
06/08/2008 13.00,"7,49420691","25,63872597",,,"36,7032814"
06/08/2008 14.00,"7,51196623","22,2027597",,,"36,7032814"
06/08/2008 15.00,"8,13352394","16,35361903",,,"36,7032814"
06/08/2008 16.00,"7,58832884","16,04335372",,,"36,7032814"
06/08/2008 17.00,"7,91509104","21,11362308",,,"36,7032814"
06/08/2008 18.00,"7,83339977","33,79637844",,,"36,7032814"
06/08/2008 19.00,"8,95575523","25,4740068",,,"36,7032814"
06/08/2008 20.00,"8,12286854","23,04548532",,,"36,7032814"
06/08/2008 21.00,"8,21521378","25,99750791",,,"36,7032814"
06/08/2008 22.00,"8,29868031","31,57980804",,,"36,7032814"
06/08/2008 23.00,"8,03585052","30,65539059",,,"36,7032814"
07/08/2008 0.00,"6,89928818","29,14617024",,,"36,7032814"
07/08/2008 1.00,,,,,"34,20906067"
07/08/2008 2.00,"6,77497721",,,,"34,20906067"
07/08/2008 3.00,"6,78563213",,,,"34,20906067"
07/08/2008 4.00,"6,75011396",,,,"34,20906067"
07/08/2008 5.00,"7,43205214",,,,"34,20906067"
07/08/2008 6.00,"7,05201292",,,,"34,20906067"
07/08/2008 7.00,"7,09108305",,,,"34,20906067"
07/08/2008 8.00,"7,93107414",,,,"34,20906067"
07/08/2008 9.00,"7,34148216",,,,"34,20906067"
07/08/2008 10.00,"7,41251707",,,,"34,20906067"
07/08/2008 11.00,"8,85453033",,,,"34,20906067"
07/08/2008 12.00,"8,80658054",,,,"34,20906067"
07/08/2008 13.00,"8,89360046",,,,"34,20906067"
07/08/2008 14.00,"8,48692322",,,,"34,20906067"
07/08/2008 15.00,"8,7621851",,,,"34,20906067"
07/08/2008 16.00,"8,46738911",,,,"34,20906067"
07/08/2008 17.00,"8,99127293",,,,"34,20906067"
07/08/2008 18.00,"9,72648621",,,,"34,20906067"
07/08/2008 19.00,"8,92734146",,,,"34,20906067"
07/08/2008 20.00,"7,67889881",,,,"34,20906067"
07/08/2008 21.00,"9,45655346",,,,"34,20906067"
07/08/2008 22.00,"8,46206093",,,,"34,20906067"
07/08/2008 23.00,"8,32176685",,,,"34,20906067"
08/08/2008 0.00,"8,48159599",,,,"34,20906067"
08/08/2008 1.00,"8,25073147",,,,"37,38977051"
08/08/2008 2.00,"8,9184618",,,,"37,38977051"
08/08/2008 3.00,"9,52048492",,,,"37,38977051"
08/08/2008 4.00,"8,62721825",,,,"37,38977051"
08/08/2008 5.00,"9,57021046",,,,"37,38977051"
08/08/2008 6.00,"8,95397854",,,,"37,38977051"
08/08/2008 7.00,"8,74797726",,,,"37,38977051"
08/08/2008 8.00,"8,74265003",,,,"37,38977051"
08/08/2008 9.00,"8,65030479",,,,"37,38977051"
08/08/2008 10.00,"8,57038975",,,,"37,38977051"
08/08/2008 11.00,"9,30737972",,,,"37,38977051"
08/08/2008 12.00,"9,73003864",,,,"37,38977051"
08/08/2008 13.00,"9,76733208",,,,"37,38977051"
08/08/2008 14.00,"10,16689968",,,,"37,38977051"
08/08/2008 15.00,"9,55067444",,,,"37,38977051"
08/08/2008 16.00,"8,62899399",,,,"37,38977051"
08/08/2008 17.00,"10,76537037",,,,"37,38977051"
08/08/2008 18.00,"11,69416046",,,,"37,38977051"
08/08/2008 19.00,"12,23579979",,,,"37,38977051"
08/08/2008 20.00,"12,49330044",,,,"37,38977051"
08/08/2008 21.00,"12,55368042",,,,"37,38977051"
08/08/2008 22.00,"12,20561028",,,,"37,38977051"
08/08/2008 23.00,"11,93389988",,,,"37,38977051"
09/08/2008 0.00,"11,85575962",,,,"37,38977051"
09/08/2008 1.00,,,,,"31,90867996"
09/08/2008 2.00,"11,84687996",,,,"31,90867996"
09/08/2008 3.00,"11,2519598",,,,"31,90867996"
09/08/2008 4.00,"10,79734039",,,,"31,90867996"
09/08/2008 5.00,"10,39243984",,,,"31,90867996"
09/08/2008 6.00,"10,9447298",,,,"31,90867996"
09/08/2008 7.00,"10,67125034",,,,"31,90867996"
09/08/2008 8.00,"10,56291962",,,,"31,90867996"
09/08/2008 9.00,"10,30718994",,,,"31,90867996"
09/08/2008 10.00,"10,52385044",,,,"31,90867996"
09/08/2008 11.00,"10,46702003",,,,"31,90867996"
09/08/2008 12.00,"9,44944954",,,,"31,90867996"
09/08/2008 13.00,"9,88631535",,,,"31,90867996"
09/08/2008 14.00,"10,55758953",,,,"31,90867996"
09/08/2008 15.00,"10,14025974",,,,"31,90867996"
09/08/2008 16.00,"11,02464962",,,,"31,90867996"
09/08/2008 17.00,"10,1136198",,,,"31,90867996"
09/08/2008 18.00,"9,55245018",,,,"31,90867996"
09/08/2008 19.00,"10,56470013",,,,"31,90867996"
09/08/2008 20.00,"9,62881374",,,,"31,90867996"
09/08/2008 21.00,"10,65170956",,,,"31,90867996"
09/08/2008 22.00,"9,75845242",,,,"31,90867996"
09/08/2008 23.00,"9,77798653",,,,"31,90867996"
10/08/2008 0.00,"8,96108341",,,,"31,90867996"
10/08/2008 1.00,"8,62721825",,,,"16,70153046"
10/08/2008 2.00,"8,73199463",,,,"16,70153046"
10/08/2008 3.00,"8,95042801",,,,"16,70153046"
10/08/2008 4.00,"9,31981087",,,,"16,70153046"
10/08/2008 5.00,"8,78882313",,,,"16,70153046"
10/08/2008 6.00,"8,85275459",,,,"16,70153046"
10/08/2008 7.00,"8,90603065",,,,"16,70153046"
10/08/2008 8.00,"8,62366581",,,,"16,70153046"
10/08/2008 9.00,"9,33756924",,,,"16,70153046"
10/08/2008 10.00,"8,79059887",,,,"16,70153046"
10/08/2008 11.00,"8,46206093",,,,"16,70153046"
10/08/2008 12.00,"8,61833858",,,,"16,70153046"
10/08/2008 13.00,"8,84565067",,,,"16,70153046"
10/08/2008 14.00,"8,73554611",,,,"16,70153046"
10/08/2008 15.00,"8,65740776",,,,"16,70153046"
10/08/2008 16.00,"9,28606892",,,,"16,70153046"
10/08/2008 17.00,"9,73536587",,,,"16,70153046"
10/08/2008 18.00,"9,33756924",,,,"16,70153046"
10/08/2008 19.00,"9,53114033",,,,"16,70153046"
10/08/2008 20.00,"10,6446104",,,,"16,70153046"
10/08/2008 21.00,"10,12782955",,,,"16,70153046"
10/08/2008 22.00,"9,278965",,,,"16,70153046"
10/08/2008 23.00,"9,12446404",,,,"16,70153046"
11/08/2008 0.00,"9,56843376",,,,"16,70153046"
11/08/2008 1.00,,,,,"17,25111961"
11/08/2008 2.00,"9,52403641",,,,"17,25111961"
11/08/2008 3.00,"8,83677101",,,,"17,25111961"
11/08/2008 4.00,"9,13511944",,,,"17,25111961"
11/08/2008 5.00,"9,67321014",,,,"17,25111961"
11/08/2008 6.00,"9,25765514",,,,"17,25111961"
11/08/2008 7.00,"8,87406445",,,,"17,25111961"
11/08/2008 8.00,"9,29317284",,,,"17,25111961"
11/08/2008 9.00,"9,82415962",,,,"17,25111961"
11/08/2008 10.00,"9,42636299",,,,"17,25111961"
11/08/2008 11.00,"10,24149036",,,,"17,25111961"
11/08/2008 12.00,"9,72293472",,,,"17,25111961"
11/08/2008 13.00,"9,57021046",,,,"17,25111961"
11/08/2008 14.00,"9,73714161",,,,"17,25111961"
11/08/2008 15.00,"9,86145306",,,,"17,25111961"
11/08/2008 16.00,"10,44038963",,,,"17,25111961"
11/08/2008 17.00,"10,31429958",,,,"17,25111961"
11/08/2008 18.00,"10,66059017",,,,"17,25111961"
11/08/2008 19.00,"10,93941021",,,,"17,25111961"
11/08/2008 20.00,"10,44038963",,,,"17,25111961"
11/08/2008 21.00,"11,79183006",,,,"17,25111961"
11/08/2008 22.00,"10,29654026",,,,"17,25111961"
11/08/2008 23.00,"9,62348557",,,,"17,25111961"
12/08/2008 0.00,"9,93959236",,,,"17,25111961"
12/08/2008 1.00,"10,74228954",,,,"17,22085953"
12/08/2008 2.00,"10,15447044",,,,"17,22085953"
12/08/2008 3.00,"10,35692024",,,,"17,22085953"
12/08/2008 4.00,"10,66769981",,,,"17,22085953"
12/08/2008 5.00,"10,49720955",,,,"17,22085953"
12/08/2008 6.00,"10,33915997",,,,"17,22085953"
12/08/2008 7.00,"10,11717987",,,,"17,22085953"
12/08/2008 8.00,"9,70872784",,,,"17,22085953"
12/08/2008 9.00,"10,06923008",,,,"17,22085953"
12/08/2008 10.00,"9,78864288",,,,"17,22085953"
12/08/2008 11.00,"9,84191895",,,,"17,22085953"
12/08/2008 12.00,"10,38177967","22,98162537",,,"17,22085953"
12/08/2008 13.00,"9,44056988","27,00493389",,,"17,22085953"
12/08/2008 14.00,"10,01416969","18,1986449",,,"17,22085953"
12/08/2008 15.00,"10,30541992","15,37685335",,,"17,22085953"
12/08/2008 16.00,"10,74761009","13,68505373",,,"17,22085953"
12/08/2008 17.00,"10,35513973","13,24071639",,,"17,22085953"
12/08/2008 18.00,"11,02820015","15,93738194",,,"17,22085953"
12/08/2008 19.00,"10,84173012","19,71423432",,,"17,22085953"
12/08/2008 20.00,"11,35319042","26,51717178",,,"17,22085953"
12/08/2008 21.00,"10,60908985","52,58619531",,,"17,22085953"
12/08/2008 22.00,"10,22017956","73,4955606",,,"17,22085953"
12/08/2008 23.00,"10,52385044","53,19652338",,,"17,22085953"
13/08/2008 0.00,"10,71387005","28,76696064",,,"17,22085953"
13/08/2008 1.00,,"20,29008366",,,"28,83975983"
13/08/2008 2.00,"10,31785011",,,,"28,83975983"
13/08/2008 3.00,"10,18999004","19,78701021",,,"28,83975983"
13/08/2008 4.00,"10,00174046","14,79972493",,,"28,83975983"
13/08/2008 5.00,"10,07633018","13,32115171",,,"28,83975983"
13/08/2008 6.00,"9,70340061","16,78902162",,,"28,83975983"
13/08/2008 7.00,"9,7833147","21,50050716",,,"28,83975983"
13/08/2008 8.00,"9,07473946","45,84454083",,,"28,83975983"
13/08/2008 9.00,"10,08343029","56,01192894",,,"28,83975983"
13/08/2008 10.00,"9,19372272","44,01101727",,,"28,83975983"
13/08/2008 11.00,"7,88490105","38,46957246",,,"28,83975983"
13/08/2008 12.00,"9,38374233","37,73030184",,,"28,83975983"
13/08/2008 13.00,"9,70340061","24,33508011",,,"28,83975983"
13/08/2008 14.00,"9,21148205","16,99714299",,,"28,83975983"
13/08/2008 15.00,"10,30187035","14,44220702",,,"28,83975983"
13/08/2008 16.00,"9,47786331","13,0989868",,,"28,83975983"
