"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOx,O3
26/03/2011 12.00,"9,43859947","15,00859007","112,3356171"
26/03/2011 13.00,"6,72200693","9,14172706","117,8844702"
26/03/2011 14.00,"9,53858751","13,5248513","118,1814858"
26/03/2011 15.00,"5,70653226","7,81232684","125,34563055"
26/03/2011 16.00,"5,35137443","6,92130616","126,520905"
26/03/2011 17.00,"9,29380945","11,79533641","123,7931016"
26/03/2011 18.00,"16,48329464","18,5882403","112,0541226"
26/03/2011 19.00,"22,07553136","23,57704408","89,68935465"
26/03/2011 20.00,"23,85587104","26,1593148","74,69397705"
26/03/2011 21.00,"25,40246872","27,83761104","70,36426845"
26/03/2011 22.00,"29,79419888","32,51514696","61,22353755"
26/03/2011 23.00,"21,84830928","24,16976408","66,26406465"
27/03/2011 0.00,"17,51175753","19,32750936","66,01564725"
27/03/2011 1.00,"10,64755707","12,30115601","72,73907655"
27/03/2011 2.00,"7,77124561","9,20592628","74,66089995"
27/03/2011 3.00,,,"77,73774855"
27/03/2011 4.00,"9,55092565","11,0171505","72,48188115"
27/03/2011 5.00,"8,78672028","10,41535423",
27/03/2011 6.00,"9,51196865","11,03790334","73,17514365"
27/03/2011 7.00,"14,65556604","16,96313207","67,2361284"
27/03/2011 8.00,"15,42755898","19,1556588","70,32376995"
27/03/2011 9.00,"7,58879683","10,36088135","84,9640575"
27/03/2011 10.00,"5,8870327","9,00359844","89,48211405"
27/03/2011 11.00,"5,61822845","9,21500446","93,16851495"
27/03/2011 12.00,"9,76713461","14,58512796","94,36603365"
27/03/2011 13.00,"11,40721188","17,24522282","96,66455295"
27/03/2011 14.00,"4,3268082","7,49262323","103,24677615"
27/03/2011 15.00,"2,1439256","4,10233175","112,0993293"
27/03/2011 16.00,"2,81917899","4,77740542","111,77468295"
27/03/2011 17.00,"3,28211626","5,14509831","108,68901645"
27/03/2011 18.00,"10,23591303","12,6883035","97,8350793"
27/03/2011 19.00,"54,52855744","87,6261952","46,83096915"
27/03/2011 20.00,"36,98628248","43,48626032","63,21422835"
27/03/2011 21.00,"35,78187544","37,94685216","56,70885255"
27/03/2011 22.00,"14,32378242","15,93268453","67,10922645"
27/03/2011 23.00,"13,03236408","14,51703782","63,48762315"
28/03/2011 0.00,"10,28525602","11,84267562","67,8821493"
28/03/2011 1.00,"6,10324166","7,25657345","69,5164134"
28/03/2011 2.00,"2,82697039","4,30919868","74,05202595"
28/03/2011 3.00,"4,91505794","6,24817509","67,39746405"
28/03/2011 4.00,"4,3579738","5,83962849","74,73718875"
28/03/2011 5.00,"10,15540445","11,61894676","63,5247501"
28/03/2011 6.00,"20,28482864","21,98371712","39,82405035"
28/03/2011 7.00,"45,63471736","63,86301792","16,5958863"
28/03/2011 8.00,"58,00287176","116,31592728","13,00466885"
28/03/2011 9.00,"66,5363572","154,9294556","12,10551437"
28/03/2011 10.00,"43,00382448","81,83776816","30,15340755"
28/03/2011 11.00,"30,78564736","48,80773872","42,38718645"
28/03/2011 12.00,"40,00089464","55,6629088","49,8362571"
28/03/2011 13.00,"49,20899104","61,74312616","50,5484322"
28/03/2011 14.00,"35,09946352","40,24056384","58,4241336"
28/03/2011 15.00,"44,00307392","52,22526664","46,87485915"
28/03/2011 16.00,"46,32034144","54,43985976","44,4973578"
28/03/2011 17.00,"52,20737032","67,4789732","28,380072"
28/03/2011 18.00,"32,30236048","38,86317816","39,86522715"
28/03/2011 19.00,"29,58384064","40,1971232","45,21358275"
28/03/2011 20.00,"29,09362296","32,23500072","44,55136245"
28/03/2011 21.00,"41,65007112","46,12103456","28,02837345"
28/03/2011 22.00,"30,49670592","32,92108368","41,68378935"
28/03/2011 23.00,"13,72774127","15,63762278","58,6050402"
29/03/2011 0.00,"7,30830643","8,54641438","68,7907521"
29/03/2011 1.00,"3,13278141","4,43111354","73,9642659"
29/03/2011 2.00,"4,73325925","5,88631953","61,07163825"
29/03/2011 3.00,,,"65,65854225"
29/03/2011 4.00,"1,83227151","2,98628397","85,51354035"
29/03/2011 5.00,"4,03657998","5,66518526",
29/03/2011 6.00,"9,46716666","11,02168958","81,60505605"
29/03/2011 7.00,"21,0120196","23,43178944","64,71418905"
29/03/2011 8.00,"25,4180324","29,01071864","57,30763185"
29/03/2011 9.00,"23,04816576","27,503642","59,0613765"
29/03/2011 10.00,"17,09102002","21,93117536","64,8289215"
29/03/2011 11.00,"13,6134725","21,03303248","68,1879429"
29/03/2011 12.00,"11,88118712","17,52407272","73,8474786"
29/03/2011 13.00,"12,37984246","16,86131998","83,63018055"
29/03/2011 14.00,"7,24337874","10,54310642","95,5932579"
29/03/2011 15.00,"7,81344727","11,34398969","94,9918053"
29/03/2011 16.00,"9,22952992","13,19736586","92,53059375"
29/03/2011 17.00,"15,72298975","19,92346064","83,80502235"
29/03/2011 18.00,"18,39152991","21,69837024","81,85885995"
29/03/2011 19.00,"13,84137334","15,89507358","87,5879613"
29/03/2011 20.00,"39,25552056","41,45973152","47,15296215"
29/03/2011 21.00,"43,01485672","46,4459216","41,2895574"
29/03/2011 22.00,"20,5198708","22,16204936","59,4265812"
29/03/2011 23.00,"12,4226942","14,17398678","68,641566"
30/03/2011 0.00,"7,99394772","9,80253529","75,07470285"
30/03/2011 1.00,"4,68456252","6,37203636","75,61135785"
30/03/2011 2.00,"2,75619771","4,00570692","74,4928212"
30/03/2011 3.00,"2,5257042","3,84942004","72,96993795"
30/03/2011 4.00,"3,92425572","5,55299674","70,23938145"
30/03/2011 5.00,"13,28882638","14,83349867","59,6149092"
30/03/2011 6.00,"20,75296272","22,75800064","51,34701075"
30/03/2011 7.00,"37,78230544","44,381822","32,7205935"
30/03/2011 8.00,"35,93640328","49,10214848","42,60049185"
30/03/2011 9.00,"22,1683972","31,88351776","61,8574089"
30/03/2011 10.00,"16,38655126","25,8305464","64,46643"
30/03/2011 11.00,"14,23158386","23,5913076","68,27163315"
30/03/2011 12.00,"14,22768912","23,7229488","70,62685035"
30/03/2011 13.00,"9,62104634","15,49560515","88,53636435"
30/03/2011 14.00,"4,77935757","7,69819382","99,49094925"
30/03/2011 15.00,"6,14479516","9,74871058","101,3338305"
30/03/2011 16.00,"10,95272183","14,13702399","98,69913375"
30/03/2011 17.00,"9,00228107","10,91274382","104,2438572"
30/03/2011 18.00,"14,61921318","17,30682937","97,72707"
30/03/2011 19.00,"17,7532871","19,5869104","95,71477335"
30/03/2011 20.00,"31,78684704","34,1480332","66,40447275"
30/03/2011 21.00,"37,86865136","40,81902032","45,9615282"
30/03/2011 22.00,"30,59087192","32,60334752","44,4487596"
30/03/2011 23.00,"21,36002272","23,3007792","48,91753965"
31/03/2011 0.00,"12,66551629","14,13507758","62,9867385"
31/03/2011 1.00,"8,723739","10,17671178","63,88251345"
31/03/2011 2.00,"6,16622294","7,29937357","63,7394121"
31/03/2011 3.00,,,"62,3096754"
31/03/2011 4.00,"6,47722886","8,18261241","62,39607885"
31/03/2011 5.00,"14,31988576","15,99753383",
31/03/2011 6.00,"18,74863415","20,8884088","51,1033215"
31/03/2011 7.00,"27,06852816","32,84716576","43,9782588"
31/03/2011 8.00,"26,60752584","36,72382224","50,7475731"
31/03/2011 9.00,"21,44573768","31,5469484","58,75153305"
31/03/2011 10.00,"15,75674994","23,1393108","74,57990295"
31/03/2011 11.00,"11,70068858","17,05197506","86,53960875"
31/03/2011 12.00,"8,75750301","13,1552139","97,448967"
31/03/2011 13.00,"10,51120279","14,87629879","102,30038805"
31/03/2011 14.00,"5,04686166","7,83956328","110,73241515"
31/03/2011 15.00,"6,27789904","9,00554294","115,05470235"
31/03/2011 16.00,"10,72092625","13,90162238","110,81476875"
31/03/2011 17.00,"10,42744954","13,28880343","112,5832764"
31/03/2011 18.00,"16,28590932","18,74387901","108,24748305"
31/03/2011 19.00,"20,79256024","22,57188656","99,37348365"
31/03/2011 20.00,"32,90165776","35,25108512","68,62199505"
31/03/2011 21.00,"28,27098496","29,75907544","74,30786475"
31/03/2011 22.00,"17,47734726","19,12971296","91,93452765"
31/03/2011 23.00,"11,73055211","13,21228137","101,4654606"
01/04/2011 0.00,"8,0803032","9,60150378","103,5937665"
01/04/2011 1.00,"5,85911177","7,60286533","101,52146025"
01/04/2011 2.00,"5,16568099","6,56917694","100,3975371"
01/04/2011 3.00,"4,28915136","5,86686493","104,0042178"
01/04/2011 4.00,"7,79526989","9,11708329","101,205552"
01/04/2011 5.00,"10,9241489","12,44512005","99,0575754"
01/04/2011 6.00,"18,1123435","19,852774","92,96534415"
01/04/2011 7.00,"27,13734104","30,11769016","82,05057945"
01/04/2011 8.00,"31,24664968","37,9189752","79,09594455"
01/04/2011 9.00,"23,8850864","30,67668248","89,72175345"
01/04/2011 10.00,"20,21534656","26,72415784","94,0136568"
01/04/2011 11.00,"13,45634817","17,81264897","108,1989447"
01/04/2011 12.00,"15,66844995","20,8469184","106,7030937"
01/04/2011 13.00,"17,18321857","22,16593072","106,98995475"
01/04/2011 14.00,"7,64203838","9,91472189","124,54036875"
01/04/2011 15.00,"11,73575084","15,1940579","127,55038485"
01/04/2011 16.00,"12,710976","16,19337617","129,49040265"
01/04/2011 17.00,"24,15909512","28,97959128","113,46428835"
01/04/2011 18.00,"34,93715384","38,80933624","102,3314502"
01/04/2011 19.00,"33,76584352","35,86912","84,9735138"
01/04/2011 20.00,"33,28732728","35,62918312","73,48835865"
01/04/2011 21.00,"29,53512288","31,58520752","76,15679085"
01/04/2011 22.00,"20,21211528","21,714584","84,88846695"
01/04/2011 23.00,"13,62646263","15,72970852","99,1318293"
02/04/2011 0.00,"10,11644745","11,7479972","106,69964235"
02/04/2011 1.00,"8,48675234","10,49122813","111,20419275"
02/04/2011 2.00,"8,30755205","9,70136946","111,08812365"
02/04/2011 3.00,,,"107,1822927"
02/04/2011 4.00,"10,17682458","11,77134081","97,11681945"
02/04/2011 5.00,"15,67558936","17,33860681",
02/04/2011 6.00,"20,96137072","22,93958328","77,42317695"
02/04/2011 7.00,"24,84601936","27,88688328","70,04969685"
02/04/2011 8.00,"30,68564976","38,43647712","63,51395715"
02/04/2011 9.00,"22,97675256","30,2149536","76,95874095"
02/04/2011 10.00,"17,78964378","23,87535432","88,2710892"
02/04/2011 11.00,"9,41457519","12,73434638","104,7899685"
02/04/2011 12.00,"10,20929417","14,2297579","104,2721862"
02/04/2011 13.00,"7,901101","10,9827823","104,9500074"
02/04/2011 14.00,"4,72741618","7,02182","107,21275635"
02/04/2011 15.00,"5,77080987","8,75328131","108,8341128"
02/04/2011 16.00,"12,32075401","16,74977964","98,3130015"
02/04/2011 17.00,"13,02262053","16,68622667","98,7673029"
02/04/2011 18.00,"19,70436456","22,70807832","91,4194785"
02/04/2011 19.00,"35,84743792","37,87943504","70,6653339"
02/04/2011 20.00,"43,75893064","46,76174576","48,5833971"
02/04/2011 21.00,"23,92663416","26,2196384","60,18936945"
02/04/2011 22.00,"19,5569876","21,36116992","62,85173685"
02/04/2011 23.00,"17,3325515","19,19651824","64,75939575"
03/04/2011 0.00,"13,22779534","14,85295327","68,9048262"
03/04/2011 1.00,"7,74072818","9,34210848","73,89338355"
03/04/2011 2.00,"6,18310399","7,86096238","77,04851595"
03/04/2011 3.00,"6,10453991","7,44333761","78,2649672"
03/04/2011 4.00,"6,78563638","8,55354806","77,2206645"
03/04/2011 5.00,"6,97847305","8,51204427","79,1371014"
03/04/2011 6.00,"12,11818143","13,57543326","73,8576132"
03/04/2011 7.00,"17,3637171","20,42734912","66,4665771"
03/04/2011 8.00,"22,41707192","28,03733856","67,69176645"
03/04/2011 9.00,"11,08581998","15,13439776","84,5597109"
03/04/2011 10.00,"10,19565205","15,11948225","79,7095467"
03/04/2011 11.00,"12,57266957","18,49421005","85,817319"
03/04/2011 12.00,"14,47831217","21,42535576","91,40936385"
03/04/2011 13.00,"14,18483546","20,07586616","99,8446827"
03/04/2011 14.00,"3,2055005","5,655457","115,9639236"
03/04/2011 15.00,"1,85824221","3,78068173","119,2243521"
03/04/2011 16.00,"2,94448956","5,11008003","119,3519922"
03/04/2011 17.00,"3,97295054","5,9907262","118,47780315"
03/04/2011 18.00,"6,98171962","8,83434246","117,7447404"
03/04/2011 19.00,"14,12120984","16,32048019","107,5366845"
03/04/2011 20.00,"27,2912188","29,07945504","90,20913195"
03/04/2011 21.00,"46,6677136","48,7305704","61,69200345"
03/04/2011 22.00,"47,42477","49,71043216","44,80855785"
03/04/2011 23.00,"21,71777704","23,55953016","56,7797349"
04/04/2011 0.00,"13,1271553","14,81663866","65,4337656"
04/04/2011 1.00,"10,94362836","12,22074494","64,85930535"
04/04/2011 2.00,"8,70491154","10,1501235","65,5822734"
04/04/2011 3.00,,,"69,82761345"
04/04/2011 4.00,"9,81258476","11,6461832","68,8002084"
04/04/2011 5.00,"19,54528616","20,95909544",
04/04/2011 6.00,"32,73672864","34,88015712","48,28029675"
04/04/2011 7.00,"45,969738","53,2680332","40,8933105"
04/04/2011 8.00,"59,12546432","82,30081632","37,41077865"
04/04/2011 9.00,"37,16289392","50,74799808","73,02392265"
04/04/2011 10.00,"15,88984999","20,92926824","93,2421105"
04/04/2011 11.00,"14,44714657","19,92541088","88,1570151"
04/04/2011 12.00,"24,55709704","33,90744624","85,2603948"
04/04/2011 13.00,"16,1502185","22,84685128","91,58959215"
04/04/2011 14.00,"8,1374395","11,4107835","111,82930605"
04/04/2011 15.00,"9,16395214","12,39129534","115,18629255"
04/04/2011 16.00,"10,37810465","13,12279021","120,05876085"
04/04/2011 17.00,"15,75090113","18,90534932","112,81419765"
04/04/2011 18.00,"20,81984448","23,50375712","107,53534785"
04/04/2011 19.00,"48,69735896","55,53449888","68,0853201"
04/04/2011 20.00,"75,02636376","82,87279112","29,4810726"
04/04/2011 21.00,"54,02275696","59,58560624","47,67477435"
04/04/2011 22.00,"19,3667436","20,80994032","78,37363485"
04/04/2011 23.00,"12,73239805","14,43338208","81,6077493"
05/04/2011 0.00,"8,66400621","10,15206801","83,9217897"
05/04/2011 1.00,"4,73001267","6,27865428","84,75412365"
05/04/2011 2.00,"2,81982716","4,24045846","83,850249"
05/04/2011 3.00,"2,16859805","3,58418931","84,58941645"
05/04/2011 4.00,"3,69116189","5,31954154","81,0407304"
05/04/2011 5.00,"12,45321163","13,96517534","69,9889491"
05/04/2011 6.00,"15,27432939","17,28348385","57,1861164"
05/04/2011 7.00,"21,49703664","25,77217304","50,9035023"
05/04/2011 8.00,"20,77049576","27,60480592","57,47772555"
05/04/2011 9.00,"16,95596781","23,88053584","67,6830084"
05/04/2011 10.00,"10,23266837","14,70963931","90,83221035"
05/04/2011 11.00,"7,02327312","10,4918763","112,37206575"
05/04/2011 12.00,"11,47539189","15,26279812","105,3638103"
05/04/2011 13.00,"11,19554392","13,66881534","104,4362949"
05/04/2011 14.00,"8,44974366","10,44842801","103,7530872"
05/04/2011 15.00,"12,32140409","14,50601322","87,1883229"
05/04/2011 16.00,"9,22303677","11,34074694","86,5200378"
05/04/2011 17.00,"9,0561727","11,5359411","76,16421225"
05/04/2011 18.00,"8,08419794","10,731817","77,7721623"
05/04/2011 19.00,"16,85987451","19,16797208","59,31248715"
05/04/2011 20.00,"12,25972297","14,20965514","79,8472416"
05/04/2011 21.00,"17,41825882","19,52918712","60,07190385"
05/04/2011 22.00,"13,78748171","15,46512596","59,80257885"
05/04/2011 23.00,"11,27086525","12,8958186","66,25528665"
06/04/2011 0.00,"4,59820895","5,92717514","86,2216656"
06/04/2011 1.00,"1,83681634","3,48432173","88,51749165"
06/04/2011 2.00,"1,3706325","3,09069064","75,52226115"
06/04/2011 3.00,,,"64,61020965"
06/04/2011 4.00,"4,72222127","6,05687184","60,4749138"
06/04/2011 5.00,"9,14577285","10,60990023",
06/04/2011 6.00,"19,97512288","22,06931736","43,48683045"
06/04/2011 7.00,"29,33969736","35,83281112","38,56644225"
06/04/2011 8.00,"28,83001552","42,45383768","41,71012335"
06/04/2011 9.00,"16,10801302","23,64448032","65,2082907"
06/04/2011 10.00,"7,88162346","11,78755457","89,20197615"
06/04/2011 11.00,"9,43989772","14,09552021","95,42517915"
06/04/2011 12.00,"6,05649326","9,5775101","100,7174952"
06/04/2011 13.00,"7,52971221","11,49768007","101,8596726"
06/04/2011 14.00,"4,6774212","7,80130225","107,553642"
06/04/2011 15.00,"5,55265258","8,89011359","106,84483845"
06/04/2011 16.00,"5,5078506","8,48415966","105,96931275"
06/04/2011 17.00,"9,1107125","12,13449462","105,4974354"
06/04/2011 18.00,"12,1441483","14,50795773","102,4482375"
06/04/2011 19.00,"16,95662171","18,70302339","95,0066481"
06/04/2011 20.00,"24,92200224","26,90184","75,1206078"
06/04/2011 21.00,"24,27855688","26,57175232","70,8658314"
06/04/2011 22.00,"12,90640726","14,53389783","81,76234185"
06/04/2011 23.00,"10,40277136","12,12217369","84,31669995"
07/04/2011 0.00,"6,53890998","8,10738859","84,772338"
07/04/2011 1.00,"4,22097518","5,68917894","87,27608295"
07/04/2011 2.00,"2,59257831","3,85460921","90,0315969"
07/04/2011 3.00,"4,5163983","6,24687875","82,89438465"
07/04/2011 4.00,"5,39552634","6,71119457","79,25726025"
07/04/2011 5.00,"11,56824052","13,17596484","70,99879815"
07/04/2011 6.00,"20,04265472","21,93117536","57,4338555"
07/04/2011 7.00,"23,12154832","27,78118792","53,76028245"
07/04/2011 8.00,"26,71400512","36,3062032","56,52188115"
07/04/2011 9.00,"20,35364152","29,59047528","63,482895"
07/04/2011 10.00,"14,64647257","21,8196484","74,2464387"
07/04/2011 11.00,"8,87761867","12,70905444","96,2811339"
07/04/2011 12.00,"7,08430416","10,61055031","100,91326455"
07/04/2011 13.00,"6,37723891","9,82977173","97,4388324"
07/04/2011 14.00,"4,2566856","6,96215986","98,92257375"
07/04/2011 15.00,"5,83963422","8,96468924","101,2298511"
07/04/2011 16.00,"8,056929","11,57938939","102,15658845"
07/04/2011 17.00,"8,55492852","11,40883708","98,2211916"
07/04/2011 18.00,"15,65351532","18,2075783","84,4382154"
07/04/2011 19.00,"27,11785776","29,50810632","61,7892198"
07/04/2011 20.00,"29,08517192","31,61440376","53,1534234"
07/04/2011 21.00,"25,8576012","28,23578504","56,26265085"
07/04/2011 22.00,"18,50904717","20,06418384","62,15643945"
07/04/2011 23.00,"10,71962418","11,97820965","71,07373035"
08/04/2011 0.00,"7,54269851","9,08206501","71,7177363"
08/04/2011 1.00,"5,67861132","7,27991897","67,65262455"
08/04/2011 2.00,"3,77492087","5,39346902","68,1555441"
08/04/2011 3.00,,,"69,4921143"
08/04/2011 4.00,"5,21437581","6,51081314","67,82678805"
08/04/2011 5.00,"7,50439159","8,88297992",
08/04/2011 6.00,"11,76367178","13,41979646",
08/04/2011 7.00,"19,81734464","23,872754",
08/04/2011 8.00,"24,15584472","33,17142184",
08/04/2011 9.00,"15,98334679","23,289116",
08/04/2011 10.00,"13,4057012","20,13357032",
08/04/2011 11.00,"11,12608096","16,5643099",
08/04/2011 12.00,"10,15540445","14,38928562",
08/04/2011 13.00,"13,31544715","18,60834306",
08/04/2011 14.00,"8,85034973","12,42047819","95,0424384"
08/04/2011 15.00,"12,91679133","17,89500837","100,9848252"
08/04/2011 16.00,"9,71908796","12,61761878","117,41259285"
08/04/2011 17.00,"28,53524248","33,84582248","101,8987746"
08/04/2011 18.00,"44,68741696","51,94902088","83,6922849"
08/04/2011 19.00,"60,79607432","65,77345008","54,1166892"
08/04/2011 20.00,"43,31678064","45,86943448","56,51242485"
08/04/2011 21.00,"32,1088852","33,83352832","76,81091145"
08/04/2011 22.00,"13,74008132","15,09159764","97,6028613"
08/04/2011 23.00,"10,4073181","11,8776939","99,38565315"
09/04/2011 0.00,"9,97100926","11,56966305","95,1949761"
09/04/2011 1.00,"5,91494982","7,16773046","98,3278443"
09/04/2011 2.00,"5,05465306","6,13858116","96,009774"
09/04/2011 3.00,"4,83909036","6,15738759","96,47351175"
09/04/2011 4.00,"7,7115109","9,21630079","93,4209822"
09/04/2011 5.00,"9,43794939","10,99510131","94,19458335"
09/04/2011 6.00,"12,59085651","14,26282977","90,86931735"
09/04/2011 7.00,"16,48394281","19,3923644","86,1825237"
09/04/2011 8.00,"16,78066991","20,92991832","91,23520035"
09/04/2011 9.00,"16,91896487","22,22625432","98,26777485"
09/04/2011 10.00,"12,54670078","16,58700917","106,60651575"
09/04/2011 11.00,"12,75642424","16,70114218","115,05063255"
09/04/2011 12.00,"15,10486692","19,43255464","120,06079575"
09/04/2011 13.00,"19,26221456","24,65611952","122,85674835"
09/04/2011 14.00,"7,15507875","9,65143566","146,21596395"
09/04/2011 15.00,"7,77059553","9,99772946","152,3837259"
09/04/2011 16.00,"9,7229827","11,80117183","152,61668205"
09/04/2011 17.00,"17,8201593","21,08685528","141,4737891"
09/04/2011 18.00,"18,65578552","20,67959928","136,5277053"
09/04/2011 19.00,"21,06719992","22,80599184","133,56969885"
09/04/2011 20.00,"27,79765024","29,29541544","117,37073775"
09/04/2011 21.00,"24,55449672","25,89668248","110,882898"
09/04/2011 22.00,"16,26253321","17,60124295","117,92558715"
09/04/2011 23.00,"13,12976136","14,21938148","127,0177797"
10/04/2011 0.00,"21,92100352","23,58352576","108,6842484"
10/04/2011 1.00,"27,18668976","28,81357232","85,2786291"
10/04/2011 2.00,"35,62929784","37,0396464","63,75156165"
10/04/2011 3.00,,,"40,36948335"
10/04/2011 4.00,"33,50743672","36,10387536","50,19809025"
10/04/2011 5.00,"35,19751088","37,98708064",
10/04/2011 6.00,"21,51131928","23,15229328","69,20656995"
10/04/2011 7.00,"17,89483055","20,1614664","93,22050465"
10/04/2011 8.00,"16,72872087","19,74317816","102,8195868"
10/04/2011 9.00,"9,73726726","12,60789052","108,4730178"
10/04/2011 10.00,"9,69052077","12,75834006","109,75422675"
10/04/2011 11.00,"8,48025918","12,23241578","108,38122785"
10/04/2011 12.00,"9,75025356","13,38413002","112,48071345"
10/04/2011 13.00,"7,85370252","11,17408554","121,66266105"
10/04/2011 14.00,"3,06720363","5,33056614","117,22219005"
10/04/2011 15.00,"2,90683081","5,27998418","117,0588993"
10/04/2011 16.00,"4,52224328","6,79225572","119,71717695"
10/04/2011 17.00,"6,33438526","8,44200771","117,05413125"
10/04/2011 18.00,"13,32064588","16,49297892","109,0299021"
10/04/2011 19.00,"17,04427162","18,88330205","105,43265775"
10/04/2011 20.00,"29,23126784","30,801842","90,1497408"
10/04/2011 21.00,"29,27088448","30,858246","75,42977295"
10/04/2011 22.00,"13,83682661","15,53905344","77,63648235"
10/04/2011 23.00,"11,46240176","13,18958402","81,46329135"
11/04/2011 0.00,"7,98875473","9,29282286","85,4419797"
11/04/2011 1.00,"5,30462603","6,58538879","89,3882892"
11/04/2011 2.00,"1,83616626","3,21325558","98,38456215"
11/04/2011 3.00,"2,27336418","3,52359421","93,24081375"
11/04/2011 4.00,"4,1294267","5,45961466","90,9732768"
11/04/2011 5.00,"11,40721188","12,91592137","75,03623925"
11/04/2011 6.00,"16,31318018","18,54349567","68,97706515"
11/04/2011 7.00,"24,94211648","29,60213848","60,3189846"
11/04/2011 8.00,"25,03691344","33,83352832","60,1265868"
11/04/2011 9.00,"17,97144248","26,27086088","71,96749035"
11/04/2011 10.00,"7,07002152","10,7512716","95,87138085"
11/04/2011 11.00,"4,55081047","7,76822847","100,9510698"
11/04/2011 12.00,"4,54431732","7,49651415","105,63108045"
11/04/2011 13.00,"12,12726343","17,89760104","96,9528105"
11/04/2011 14.00,"5,43058668","8,68843392","104,99794725"
11/04/2011 15.00,"8,8068479","12,55276947","104,4348585"
11/04/2011 16.00,"7,11806817","10,20719097","106,23791955"
11/04/2011 17.00,"8,76659266","11,61700226","102,01219035"
11/04/2011 18.00,"12,89211506","15,53451244","94,82979135"
11/04/2011 19.00,"20,70491416","22,87992888","85,02819675"
11/04/2011 20.00,"28,35149928","30,27462712","72,799146"
11/04/2011 21.00,"25,33623704","27,37135072","63,56862015"
11/04/2011 22.00,"13,66151533","15,29652006","76,80416835"
11/04/2011 23.00,"11,25852711","12,94640056","77,20580175"
12/04/2011 0.00,"5,93053453","7,1755123","83,05370535"
12/04/2011 1.00,"4,68975742","6,28773246","86,6766453"
12/04/2011 2.00,"2,77957191","4,04591246","87,5548842"
12/04/2011 3.00,,,"90,3130914"
12/04/2011 4.00,"4,02424376","5,61979055","86,99119695"
12/04/2011 5.00,"8,85229806","10,11575339",
12/04/2011 6.00,"16,30344618","18,13559724","70,27381515"
12/04/2011 7.00,"26,30755216","30,73180544","58,797438"
12/04/2011 8.00,"33,66651512","49,97113336","55,0799949"
12/04/2011 9.00,"19,0317287","26,07436464","77,7228858"
12/04/2011 10.00,"12,84212008","21,24702352","81,1966596"
12/04/2011 11.00,"28,2229364","51,37769616","80,92663635"
12/04/2011 12.00,"7,38037736","11,85175379","93,6822075"
12/04/2011 13.00,"14,83087923","21,8105664","92,1782169"
12/04/2011 14.00,"7,29791854","10,80185356","101,88465"
12/04/2011 15.00,"8,9418982","13,11889929","102,45168885"
12/04/2011 16.00,"5,6454993","8,36418931","104,42614035"
12/04/2011 17.00,"8,76399616","11,5878194","99,40049595"
12/04/2011 18.00,"14,55688007","17,29515661","90,8679807"
12/04/2011 19.00,"25,30117096","27,54968296","73,8299226"
12/04/2011 20.00,"42,60192208","45,50175688","44,5972674"
12/04/2011 21.00,"33,17241608","35,35356832","69,36656895"
12/04/2011 22.00,"16,12878498","17,60707838","89,1405501"
12/04/2011 23.00,"10,25149583","11,49638374","95,90377965"
13/04/2011 0.00,"4,05411111","5,54651124","101,9581857"
13/04/2011 1.00,"1,53619831","2,83388992","104,953359"
13/04/2011 2.00,"0,05518988","0,97402825","107,903964"
13/04/2011 3.00,"2,9178707","4,41814444","100,46909775"
13/04/2011 4.00,"5,18191196","6,49524946","91,5274878"
13/04/2011 5.00,"12,86095902","14,49304222","84,09932475"
13/04/2011 6.00,"16,56835187","18,17450453","83,4836877"
13/04/2011 7.00,"11,95325422","14,49239405","89,80546365"
13/04/2011 8.00,"12,04285819","15,41194942","84,71362515"
13/04/2011 9.00,"7,51088283","11,1922419","81,9425901"
13/04/2011 10.00,"8,41727982","11,02623058","77,72154915"
13/04/2011 11.00,"10,84233825","14,06698743","77,74584825"
13/04/2011 12.00,"12,94016744","15,99558742","78,9804939"
13/04/2011 13.00,"13,13884336","16,97026574","84,49760655"
13/04/2011 14.00,"7,55698306","9,88683728","81,6678387"
13/04/2011 15.00,"9,1678488","11,96588872","83,3797482"
13/04/2011 16.00,"6,688893","9,3479439","95,63984115"
13/04/2011 17.00,"7,80111296","10,64492042","94,9027086"
13/04/2011 18.00,"9,54962549","12,02619702","91,8326031"
13/04/2011 19.00,"14,07251694","16,11037051","80,49459915"
13/04/2011 20.00,"24,25842352","27,08082232","57,7653048"
13/04/2011 21.00,"17,70264205","19,90596584","70,1381352"
13/04/2011 22.00,"11,13061814","12,71553994","71,85477285"
13/04/2011 23.00,"9,00293115","10,3038158","73,58487675"
14/04/2011 0.00,"5,22086896","6,38306095","73,8562566"
14/04/2011 1.00,"1,48360684","2,5595791","88,29405165"
14/04/2011 2.00,"0,78627941","2,18929354","84,8655045"
14/04/2011 3.00,,,"67,67828025"
14/04/2011 4.00,"3,87620716","5,39671178","67,48049595"
14/04/2011 5.00,"11,65913509","13,69021636",
14/04/2011 6.00,"16,96960993","18,95333861","53,1784008"
14/04/2011 7.00,"25,21742536","32,01905944","48,7892811"
14/04/2011 8.00,"23,16437712","32,98917","58,6070751"
14/04/2011 9.00,"17,23127095","24,96869328","68,2675833"
14/04/2011 10.00,"9,35549057","14,11432664","89,25799575"
14/04/2011 11.00,"6,47982536","10,37190594","98,25293205"
14/04/2011 12.00,"3,93918844","6,65931627","103,9711008"
