,Provincia di FOGGIA,,,
,MICHELANGELO,,,
Parm,SO2,NO2,CO,PM10



01/03/2005 5.00,"0,21686813","3,42248765","0,22883979",
01/03/2005 6.00,"0,1843821","3,57044586","0,22329672",
01/03/2005 7.00,"0,16046429","4,95138212","0,24317511",
01/03/2005 8.00,"0,24631943","6,72297822","0,15764198",
01/03/2005 9.00,"0,14100908","10,07019043","0,15703618",
01/03/2005 10.00,"0,1899156","9,20970057","0,12972508",
01/03/2005 11.00,"0,19901876","7,15257403","0,12606349",
01/03/2005 12.00,"0,28326704","6,33231838","0,1268685",
01/03/2005 13.00,"0,54101044","6,27521077","0,13938759",
01/03/2005 14.00,"0,67916379","6,75153203","0,15122749",
01/03/2005 15.00,"0,86069015","6,07923268","0,16330504",
01/03/2005 16.00,"0,67255939","6,91636173","0,22020714",
01/03/2005 17.00,"0,60044799","6,78008393","0,21577315",
01/03/2005 18.00,"0,51316498","9,68472167","0,25937094",
01/03/2005 19.00,"0,4856775","10,35701911","0,22496034",
01/03/2005 20.00,"0,2522099","17,88467783","0,22717733",
01/03/2005 21.00,"0,33877796","49,69031792","0,43166396",
01/03/2005 22.00,"0,2050872","27,12550576","0,23050341",
01/03/2005 23.00,"0,18598896","34,19242984","0,25941055",
02/03/2005 0.00,"0,18902369","19,7522984","0,21751599",
02/03/2005 1.00,"0,15778755","10,02735972","0,15827574",
02/03/2005 2.00,"0,19259336","8,63214655","0,15011841",
02/03/2005 3.00,"0,19955472","5,91959406","0,19248946",
02/03/2005 4.00,"0,16189216","6,02602172","0,18148021",
02/03/2005 5.00,"0,14725652","6,74374446","0,17035329",
02/03/2005 6.00,"0,17777872","15,44986629","0,22278179",
02/03/2005 7.00,"0,16992443","17,98721074","0,25295645",
02/03/2005 8.00,"0,20562316","21,48627208","0,14734687",
02/03/2005 9.00,"0,20812193","22,020982","0,24222447",
02/03/2005 10.00,"0,23989403","20,3584024","0,19082584",
02/03/2005 11.00,"0,13851032","20,6556228","0,14793986",
02/03/2005 12.00,"0,28951448","26,34548624","0,12379756",
02/03/2005 13.00,"0,26345487","18,16891002","0,15423668",
02/03/2005 14.00,"0,27809051","18,62965422","0,16057195",
02/03/2005 15.00,"0,33378042","10,14676412","0,10321318",
02/03/2005 16.00,"0,38108109","8,82033898","0,17261106",
02/03/2005 17.00,"0,38947032","10,15584994","0,18813352",
02/03/2005 18.00,"0,52084028","13,65879838","0,26669646",
02/03/2005 19.00,"0,54779281","17,1682457","0,28407943",
02/03/2005 20.00,"0,46122374","34,75052352","0,37258331",
02/03/2005 21.00,"0,40250012","53,35810752","0,48528075",
02/03/2005 22.00,"0,34074178","25,05152112","0,27117123",
02/03/2005 23.00,"0,21079969","16,48167709","0,19676617",
03/03/2005 0.00,"0,30165237","12,30901433","0,18266851",
03/03/2005 1.00,,"13,09423066","0,1665519",
03/03/2005 2.00,"0,1459273",,"0,19823058",
03/03/2005 3.00,"0,13756857","8,10521274",,
03/03/2005 4.00,"0,16897557","10,47771794","0,32908804",
03/03/2005 5.00,"0,15082415","10,60361549","0,28809169",
03/03/2005 6.00,"0,15763093","26,21441864","0,35601119",
03/03/2005 7.00,"0,15094314","39,77587136","0,58424634",
03/03/2005 8.00,"0,16073482","70,63149792","0,59254929",
03/03/2005 9.00,"0,22975861","65,23493528","0,66509617",
03/03/2005 10.00,"0,18079718","46,411888","0,40606192",
03/03/2005 11.00,"0,24970096","20,88794992","0,33331815",
03/03/2005 12.00,"0,39646423","17,09167201","0,36198181",
03/03/2005 13.00,"0,32147065","14,32590856","0,30896499",
03/03/2005 14.00,"0,4284682","12,63737165","0,33252828",
03/03/2005 15.00,"0,41927351","13,16820977","0,3022045",
03/03/2005 16.00,"0,43252807","13,29150318","0,35265133",
03/03/2005 17.00,"0,48005654","15,88724394","0,35949104",
03/03/2005 18.00,"0,53964563","29,23585664","0,52565616",
03/03/2005 19.00,"0,6584658","50,66371712","0,8256856",
03/03/2005 20.00,"0,6059225","74,46930256","1,0434439",
03/03/2005 21.00,"0,73011549","80,92622216","0,96322783",
03/03/2005 22.00,"0,49593903","36,16909368","0,54305077",
03/03/2005 23.00,"0,63004472","54,95579384","0,77017917",
04/03/2005 0.00,"0,5966078","33,75764104","0,53629144",
04/03/2005 1.00,"0,66718251","29,10995144","0,40867268",
04/03/2005 2.00,"0,50202883","16,63352239","0,42219251",
04/03/2005 3.00,"0,49140118","10,21685039","0,34442876",
04/03/2005 4.00,"0,44029083","6,42446722","0,33557243",
04/03/2005 5.00,"0,55839402","6,55685028","0,34763018",
04/03/2005 6.00,"0,52221018","7,9533617","0,35419262",
04/03/2005 7.00,"0,81788767","25,69915376","1,06238098",
04/03/2005 8.00,"0,7297575","42,86352192","1,14425834",
04/03/2005 9.00,"0,60042866","51,00506648","0,58804191",
04/03/2005 10.00,"0,69357366","38,87126592","0,51699788",
04/03/2005 11.00,"0,93384093","40,45985112","0,66691357",
04/03/2005 12.00,"1,09541273","56,68196656","0,83394894",
04/03/2005 13.00,,,,
04/03/2005 14.00,,,,
04/03/2005 15.00,"1,02352304","31,413682","0,39345079",
04/03/2005 16.00,"1,08872494","34,22617664","0,51589113",
04/03/2005 17.00,"1,16168859","41,92125008","0,63504849",
04/03/2005 18.00,"1,3074969","42,44949744","0,9073253",
04/03/2005 19.00,"1,59935251","61,90782584","0,62401827",
04/03/2005 20.00,"1,51802912","38,15483952","0,661141",
04/03/2005 21.00,"1,71876966","55,63199176","0,89044445",
04/03/2005 22.00,"1,62884856","32,79072352","0,59084956",
04/03/2005 23.00,"1,58657492","22,71144344","0,51549503",
05/03/2005 0.00,"1,64532803","22,76337336","0,50138222",
05/03/2005 1.00,,"20,55568256","0,60199861",
05/03/2005 2.00,"0,51382908",,"0,79449272",
05/03/2005 3.00,"0,49052147","12,8294569",,
05/03/2005 4.00,"0,37027038","15,09554974","0,40987729",
05/03/2005 5.00,"0,2811944","11,31744348","0,37561814",
05/03/2005 6.00,"0,47313688","11,94950097","0,35659485",
05/03/2005 7.00,"0,41511804","18,03003381","0,53645105",
05/03/2005 8.00,"0,34519523","14,7243598","0,36113369",
05/03/2005 9.00,"0,3100416","21,08521096","0,39014219",
05/03/2005 10.00,"0,37309967","26,4908556","0,46801312",
05/03/2005 11.00,"0,39228131","36,23398696","0,46035674",
05/03/2005 12.00,"0,6161942","25,40973432","0,45234504",
05/03/2005 13.00,"0,56259525","28,8451968","0,38362984",
05/03/2005 14.00,"0,50490084","23,50186424","0,38662972",
05/03/2005 15.00,"0,43297453","18,03133588","0,29830058",
05/03/2005 16.00,"0,51164863","18,10920208","0,35568732",
05/03/2005 17.00,"0,54335361","16,07283986","0,38094685",
05/03/2005 18.00,"0,48427506","14,31682465","0,42519122",
05/03/2005 19.00,"0,42351541","18,7269884","0,43403124",
05/03/2005 20.00,"0,42381034","24,83995832","0,47717002",
05/03/2005 21.00,"0,34519523","35,04642464","0,53151844",
05/03/2005 22.00,"0,29513238","31,3436072","0,43805748",
05/03/2005 23.00,"0,23911704","27,27607576","0,4065617",
06/03/2005 0.00,"0,20210739","30,58175168","0,44160956",
06/03/2005 1.00,"0,25950789","30,83612416","0,53467442",
06/03/2005 2.00,"0,24495157","20,54400024","0,60698015",
06/03/2005 3.00,"0,26781678","10,67888519","0,40671898",
06/03/2005 4.00,"0,1993381",,"0,27505417",
06/03/2005 5.00,"0,15864488",,"0,21573237",
06/03/2005 6.00,"0,20549604",,"0,19149921",
06/03/2005 7.00,"0,17488129",,"0,17863295",
06/03/2005 8.00,"0,1202511",,"0,11169438",
06/03/2005 9.00,"0,11886594",,"0,15838525",
06/03/2005 10.00,"0,08724945","8,88263576","0,3302309",
06/03/2005 11.00,"0,17564709","10,98648202","0,30200994",
06/03/2005 12.00,"0,13925679","10,77233419","0,29407746",
06/03/2005 13.00,"0,1012454","17,8327613","0,28361809",
06/03/2005 14.00,"0,10979024","14,26880286","0,33354533",
06/03/2005 15.00,"0,10802269","6,79436083","0,22133719",
06/03/2005 16.00,"0,10186374","8,45044537","0,25283296",
06/03/2005 17.00,"0,12617411","12,81908239","0,24892555",
06/03/2005 18.00,"0,14618155","20,92299688","0,29257694",
06/03/2005 19.00,"0,11217713","20,20527032","0,32892727",
06/03/2005 20.00,"0,10324889","27,448672","0,34475496",
06/03/2005 21.00,"0,16041344","27,23324696","0,39164271",
06/03/2005 22.00,"0,13186015","18,78410366","0,42231017",
06/03/2005 23.00,"0,06962789","25,26176464","0,27880198",
07/03/2005 0.00,"0,08170985","24,88928792","0,35919979",
07/03/2005 1.00,,"11,58610242","0,19931403",
07/03/2005 2.00,"0,40636167",,"0,19710402",
07/03/2005 3.00,"0,54263561","5,42380864",,
07/03/2005 4.00,"0,51652515","5,45495703","0,30754369",
07/03/2005 5.00,"0,55051939","8,10391449","0,30090086",
07/03/2005 6.00,"0,42103292","12,15715946","0,32707958",
07/03/2005 7.00,"0,50238783","12,61012182","0,37750078",
07/03/2005 8.00,"0,44702438","16,46090512","0,27124229",
07/03/2005 9.00,"0,53821979","20,13647656","0,30224527",
07/03/2005 10.00,"0,53833776","19,5381544","0,31478184",
07/03/2005 11.00,"0,58881147","17,34086297","0,26693179",
07/03/2005 12.00,"0,65777831","7,91442573","0,30398578",
07/03/2005 13.00,"0,63374152","7,18242418","0,40170249",
07/03/2005 14.00,"0,63602366","7,64965962","0,42372914",
07/03/2005 15.00,"0,60188094","7,17333835","0,40957206",
07/03/2005 16.00,"0,59482805","7,77036035","0,47616579",
07/03/2005 17.00,"0,55831368","9,13701971","0,41415867",
07/03/2005 18.00,"0,57013935","8,5763391","0,44587463",
07/03/2005 19.00,"0,46237702","9,27459385","0,41475165",
07/03/2005 20.00,"0,40295371","9,85863719","0,41760008",
07/03/2005 21.00,"0,31024704","15,23182181","0,5895832",
07/03/2005 22.00,"0,32307954","27,3513512","0,52967075",
07/03/2005 23.00,"0,21321303","13,6938396","0,37319028",
08/03/2005 0.00,"0,17539589","8,20384899","0,32446998",
08/03/2005 1.00,"0,16256237","7,88717017","0,30260176",
08/03/2005 2.00,"0,16940881","8,83591413","0,3206348",
08/03/2005 3.00,"0,15630883","6,91116874","0,35638399",
08/03/2005 4.00,"0,11783877","7,36542361","0,33799446",
08/03/2005 5.00,"0,14513505","6,69442442","0,33771836",
08/03/2005 6.00,"0,10310956","7,90663815","0,3235205",
08/03/2005 7.00,"0,14374278","14,88140192","0,37200314",
08/03/2005 8.00,"0,18458347","27,59664168","0,34531066",
08/03/2005 9.00,"0,22533466","34,57400768","0,44603307",
08/03/2005 10.00,"0,2302844","12,16495086","0,35812333",
08/03/2005 11.00,"0,25150512","7,54323387","0,30113736",
08/03/2005 12.00,"0,32121233","8,21163657","0,32197921",
08/03/2005 13.00,"0,26167105","8,46731877","0,27325891",
08/03/2005 14.00,"0,29465744","10,79050202","0,32711919",
08/03/2005 15.00,"0,40734003","8,24797795","0,33882511",
08/03/2005 16.00,"0,27079964","7,67561693","0,35179622",
08/03/2005 17.00,"0,41362305","10,82295057","0,35737191",
08/03/2005 18.00,"0,40277573","16,20652882","0,35575023",
08/03/2005 19.00,"0,39794498","23,89900576","0,44666566",
08/03/2005 20.00,"0,34524913","21,22798","0,37904207",
08/03/2005 21.00,"0,33561712","17,05793286","0,3474065",
08/03/2005 22.00,"0,27832748","25,81855816","0,38220621",
08/03/2005 23.00,"0,33638699","20,46484344","0,40783155",
09/03/2005 0.00,"0,23899805","18,72049907","0,34143471",
09/03/2005 1.00,,"13,45244195","0,50088243",
09/03/2005 2.00,"0,60534077",,"0,30529058",
09/03/2005 3.00,"0,66239956","6,92285106",,
09/03/2005 4.00,"0,86238854","9,19412542","0,28970987",
09/03/2005 5.00,"0,71477099","9,20191299","0,31703378",
09/03/2005 6.00,"0,68685332","10,1519552","0,30254002",
09/03/2005 7.00,"0,7439416","36,79856232","0,35774238",
09/03/2005 8.00,"0,86301603","54,62094528","0,32851719",
09/03/2005 9.00,"0,75869217","43,37098584","0,30943099",
09/03/2005 10.00,"0,87280974","41,4527336","0,3269724",
09/03/2005 11.00,"0,86838986","18,73608187","0,29818408",
09/03/2005 12.00,"1,00131786","26,7049996","0,27371209",
09/03/2005 13.00,"1,13272341","18,7075185","0,29299634",
09/03/2005 14.00,"1,11262851","17,79772007","0,31806364",
09/03/2005 15.00,"1,05127087","11,30187024","0,26199103",
09/03/2005 16.00,"1,08238293","17,2331428","0,2791375",
09/03/2005 17.00,"1,08847374","16,73345881","0,2661093",
09/03/2005 18.00,"1,05419678","30,50257576","0,46082041",
09/03/2005 19.00,"1,16261101","68,87675992","0,93173788",
09/03/2005 20.00,"1,49278108","90,83934944","1,42019675",
09/03/2005 21.00,"1,23116495","55,68648376","0,63442405",
09/03/2005 22.00,"1,17461364","24,3597404","0,3773435",
09/03/2005 23.00,"1,04261213","30,20925584","0,32859757",
10/03/2005 0.00,"1,05165834","15,50567757","0,37797726",
10/03/2005 1.00,"0,78147399","9,02540289","0,28079995",
10/03/2005 2.00,"0,87812357","8,18957209","0,28186942",
10/03/2005 3.00,"0,78998323","6,88910617","0,25783198",
10/03/2005 4.00,"0,72793809","6,34659529","0,26139688",
10/03/2005 5.00,"0,79673102","8,77231718","0,26258518",
10/03/2005 6.00,"0,71100911","7,90663815","0,27877984",
10/03/2005 7.00,"0,56622695","18,96190628","0,30052107",
10/03/2005 8.00,"0,81046561","60,59504664","0,36221598",
10/03/2005 9.00,"0,77111279","31,7109024","0,35564305",
10/03/2005 10.00,"1,01776987","26,64140648","0,34728767",
10/03/2005 11.00,"1,16986629","10,96182486","0,30491662",
10/03/2005 12.00,"1,23209042","7,91702031","0,28452213",
10/03/2005 13.00,"1,07593312","7,36542361","0,31010436",
10/03/2005 14.00,"1,13848574","7,4160419","0,23308272",
10/03/2005 15.00,"1,15523674","0,14146888","0,13206207",
10/03/2005 16.00,,"10,57506168","0,04148216",
10/03/2005 17.00,"1,72964444","18,19615984","0,31496474",
10/03/2005 18.00,"2,11932122","27,97821952","0,45052298",
10/03/2005 19.00,,"57,91233856","0,68454468",
10/03/2005 20.00,"1,41289064","35,74078656","0,07215311",
10/03/2005 21.00,"1,3235838","21,72896224","0,01356992",
10/03/2005 22.00,"1,47301161","23,79906552","0,0065974",
10/03/2005 23.00,"1,22993946","18,51673532","0,08785265",
11/03/2005 0.00,"1,21162634","16,73345881","0,01261928",
11/03/2005 1.00,,"19,204606","0,07330996",
11/03/2005 2.00,"0,29363027",,"0,0003495",
11/03/2005 3.00,"0,22000354","6,04159496",,
11/03/2005 4.00,"0,37408108","4,77097918","0,18775723",
11/03/2005 5.00,"0,2084972","3,39393575","0,17775454",
11/03/2005 6.00,"0,29800846","11,4498208","0,18736229",
11/03/2005 7.00,"0,19388088","16,5193129","0,20800027",
11/03/2005 8.00,"0,2567264","38,84010032","0,19479499",
11/03/2005 9.00,"0,34409381","52,39897184","0,35717036",
11/03/2005 10.00,"0,33065416","36,2508508","0,20661625",
11/03/2005 11.00,"0,39253352","24,03529312","0,16454926",
11/03/2005 12.00,"0,29480796","21,8315028","0,16229615",
11/03/2005 13.00,"0,22513736","11,08771286","0,17569948",
11/03/2005 14.00,"0,30268971","38,4652336","0,4685432",
11/03/2005 15.00,"0,22812734","14,20390766","0,30363861",
11/03/2005 16.00,"0,3007869","12,85412362","0,28066831",
11/03/2005 17.00,,"9,19153083",,
11/03/2005 18.00,,"6,24146779",,
11/03/2005 19.00,,,"0,33558641",
11/03/2005 20.00,"0,65341131","107,71295976","0,96882449",
11/03/2005 21.00,"0,69965837","99,14184616","0,6890311",
11/03/2005 22.00,"0,71465099","1,31993582","0,92170373",
11/03/2005 23.00,"0,70506881","0,01946798","0,69196107",
12/03/2005 0.00,"0,54674123","0,02855381","0,374431",
12/03/2005 1.00,"0,54093823","0,05840395","0,45734755",
12/03/2005 2.00,"0,55233372","0,07657369","0,41216768",
12/03/2005 3.00,"0,47419761","0,02855381","0,35962152",
12/03/2005 4.00,"0,57216217","0,05061638","0,3530882",
12/03/2005 5.00,"0,53987954","0,03504314","0,33681432",
12/03/2005 6.00,"0,59785464","0,02465906","0,34746475",
12/03/2005 7.00,"0,50923021","0,04023422","0,36104748",
12/03/2005 8.00,"0,55299782","0,0882541","0,46194114",
12/03/2005 9.00,"0,84096849","0,06359503","0,78568765",
12/03/2005 10.00,"0,66253991","0,05840395","0,37692643",
12/03/2005 11.00,"0,7124441","0,02725556","0,33542797",
12/03/2005 12.00,"0,82766816","0,06748978","0,36964052",
12/03/2005 13.00,"0,8520009","0,08955234","0,35974152",
12/03/2005 14.00,"0,93609155","0,06489328","0,39209124",
12/03/2005 15.00,"0,80339644","0,04672354","0,30509603",
12/03/2005 16.00,"0,77773448","0,07268086","0,29856271",
12/03/2005 17.00,"0,79931624","0,03374489","0,32572701",
12/03/2005 18.00,"0,81705882","0,07138261","0,29697947",
12/03/2005 19.00,"0,901361","0,08046843","0,38674505",
12/03/2005 20.00,"1,01223332","0,06100045","0,4514876",
12/03/2005 21.00,"1,00546214","0,07657369","0,40575319",
12/03/2005 22.00,"0,95969917","0,06100045","0,40040701",
12/03/2005 23.00,"1,05745219","0,0142769","0,39149709",
13/03/2005 0.00,"1,01265639","0,04802179","0,34786201",
13/03/2005 1.00,,"0,05710762","0,48910545",
13/03/2005 2.00,"0,50741791","0,02855381","1,19365784",
13/03/2005 3.00,"0,2986929","0,05191462",,
13/03/2005 4.00,"0,29509374","0,05451112","0,23543252",
13/03/2005 5.00,"0,2986929","0,03763772","0,21981453",
13/03/2005 6.00,"0,24651165","0,09214884","0,20698439",
13/03/2005 7.00,"0,25010979","0,02206448","0,19262343",
13/03/2005 8.00,"0,28069912","0,07008436","0,16923606",
13/03/2005 9.00,"0,28789643","0,06100045","0,19101457",
13/03/2005 10.00,"0,185333","0,56846819","0,23464731",
13/03/2005 11.00,"0,04858209","0,1168079","0,14667467",
13/03/2005 12.00,"0,00899638","0,02595731","0,18881621",
13/03/2005 13.00,"0,01979285","0,03374489","0,24496805",
13/03/2005 14.00,"0,00899638","0,07138261","0,23315611",
13/03/2005 15.00,"0,01259555","0,04802179","0,07607101",
13/03/2005 16.00,"0,03418747","0,72161748","0,0753091",
13/03/2005 17.00,"0,01799378","0,04802179","0,07784647",
13/03/2005 18.00,"0,01799378","0,06748978","0,12744751",
13/03/2005 19.00,"0,01619369","0,02076623","0,27066911",
13/03/2005 20.00,"0,00179907","0,05191462","0,60003908",
13/03/2005 21.00,"0,01439462","0,09085059","0,3934473",
13/03/2005 22.00,"0,02878924","0,03244664","0,40867152",
13/03/2005 23.00,"0,02159193","0,03374489","0,21738201",
14/03/2005 0.00,"0,03598756","0,1220009","0,16060457",
14/03/2005 1.00,"0,05578042",,"0,20184324",
14/03/2005 2.00,"0,09896427",,"0,17237573",
14/03/2005 3.00,"0,10256343",,"0,19725314",
14/03/2005 4.00,"0,14574729",,"0,20812143",
14/03/2005 5.00,"0,18893216",,"0,2416711",
14/03/2005 6.00,"0,15114552",,"0,23080165",
14/03/2005 7.00,"0,30229105",,"0,34377053",
14/03/2005 8.00,"0,36526877",,"0,38332345",
14/03/2005 9.00,"0,51461522",,"0,74812572",
14/03/2005 10.00,"0,3958581",,"1,60223499",
14/03/2005 11.00,"0,32388399",,"0,59336829",
14/03/2005 12.00,"0,2339161",,"0,27227681",
14/03/2005 13.00,"0,32748214",,"0,25830963",
14/03/2005 14.00,"0,27530088",,"0,22656454",
14/03/2005 15.00,"0,36706784",,"0,1894057",
14/03/2005 16.00,"0,2573071",,"0,21094772",
14/03/2005 17.00,"0,30049197",,"0,20682711",
14/03/2005 18.00,"0,40125633",,"0,23727672",
14/03/2005 19.00,"0,38146246",,"0,40533612",
14/03/2005 20.00,"0,4516375",,"0,76178069",
14/03/2005 21.00,"0,55420093",,"0,90249172",
14/03/2005 22.00,"0,40305541",,"0,67110058",
14/03/2005 23.00,"0,31848575",,"0,37013914",
15/03/2005 0.00,"0,23211703",,"0,26160425",
15/03/2005 1.00,,,"0,28353887",
15/03/2005 2.00,"0,86186784",,"0,26964974",
15/03/2005 3.00,"0,76196793",,,
15/03/2005 4.00,"0,662067",,"0,28014406",
15/03/2005 5.00,"0,68931243",,"0,25610079",
15/03/2005 6.00,"0,76287611",,"0,30183869",
15/03/2005 7.00,"0,69930242",,"0,33821698",
15/03/2005 8.00,"0,93452232",,"0,46618873",
15/03/2005 9.00,"0,97357512",,"0,54955963",
15/03/2005 10.00,"1,03533143",,"0,35016056",
15/03/2005 11.00,"0,89183781",,"0,34189838",
15/03/2005 12.00,"0,89547053",,"0,30861316",
15/03/2005 13.00,"0,97085057",,"0,30548048",
15/03/2005 14.00,"0,88638872",,"0,2832383",
15/03/2005 15.00,"0,75288612",,"0,22825845",
15/03/2005 16.00,"0,90273598",,"0,22301129",
15/03/2005 17.00,"0,94087958",,"0,23605114",
15/03/2005 18.00,"1,08528138",,"0,24752406",
15/03/2005 19.00,"1,23876499",,"0,45389332",
15/03/2005 20.00,"1,26419405",,"0,5526527",
15/03/2005 21.00,"1,48215851",,"0,51423683",
15/03/2005 22.00,"1,38316678",,"0,32043908",
15/03/2005 23.00,"1,36772771",,"0,23867472",
16/03/2005 0.00,"1,35501317",,"0,26314904",
16/03/2005 1.00,"1,28780676",,"0,27799114",
16/03/2005 2.00,"1,1570287",,"0,26291371",
16/03/2005 3.00,"1,29416403",,"0,2506183",
16/03/2005 4.00,"1,17246777",,"0,26714266",
16/03/2005 5.00,"1,09708773",,"0,2539467",
16/03/2005 6.00,"1,10616954",,"0,32075246",
16/03/2005 7.00,"1,20788683",,"0,39217861",
16/03/2005 8.00,"1,42131038",,"0,53299449",
