, Brindisi,,,,
,P.za San Giusto Casale,,,,
Parm,SO2,NOX,NO,NO2,PM10



17/06/2005 5.00,"0,149952","6,334423","1,124493","4,611338",
17/06/2005 6.00,"0,523554","7,231932","1,076337","5,583445","23,93162"
17/06/2005 7.00,"0,26328","10,930902","1,738698","8,267446",
17/06/2005 8.00,"0,690815","13,191528","2,17802","9,854742","19,0476"
17/06/2005 9.00,"0,604177","10,163092","1,421035","7,987107",
17/06/2005 10.00,"0,492944","11,060598","1,639851","8,549084","22,954821"
17/06/2005 11.00,"0,196868","5,750786","1,236014","3,855978",
17/06/2005 12.00,"0,615838","5,164553","1,127874","3,435468","28,81562"
17/06/2005 13.00,"0,41897","5,237184","1,165047","3,451041",
17/06/2005 14.00,"0,342628","4,836419","1,23517","2,942275","23,93162"
17/06/2005 15.00,"0,390456","9,033429","1,727716","6,385531",
17/06/2005 16.00,"0,607001","11,561231","4,13638","5,21485","27,35042"
17/06/2005 17.00,"0,772986","4,743037","0,996922","3,214829",
17/06/2005 18.00,"0,52246","6,182677","1,006214","4,641191","28,81562"
17/06/2005 19.00,"0,968214","6,927141","0,953835","5,466637",
17/06/2005 20.00,"0,498866","8,567815","1,08732","6,903381","21,001221"
17/06/2005 21.00,"0,032978","6,849323","1,198841","5,01238",
17/06/2005 22.00,"0,229756","5,92458","1,176875","4,120742","24,908421"
17/06/2005 23.00,"0,251893","5,593852","0,851607","4,289467",
18/06/2005 0.00,"0,413687","7,55358","1,185323","5,737893","22,46641"
18/06/2005 1.00,"0,514626","6,85451","0,953835","5,393956",
18/06/2005 2.00,"0,277309","4,970007","0,813589","3,723595","19,53602"
18/06/2005 3.00,"0,11424","4,160694","0,750225","3,011063",
18/06/2005 4.00,"0,014121","6,241041","1,082251","4,582787","18,07081"
18/06/2005 5.00,"0,223742","7,340875","0,860057","6,024723",
18/06/2005 6.00,"0,229938","9,619662","1,134632","7,883275","23,93162"
18/06/2005 7.00,"0,228297","8,279885","1,249531","6,366063",
18/06/2005 8.00,"0,552342","8,522421","1,25798","6,595786","27,83882"
18/06/2005 9.00,"0,887864","8,820725","1,153218","7,055234",
18/06/2005 10.00,"0,860351","9,299308","1,403294","7,149977","28,81562"
18/06/2005 11.00,"0,569196","5,938846","1,250376","4,022106",
18/06/2005 12.00,"0,166532","5,971271","1,094079","4,29466","29,79241"
18/06/2005 13.00,"0,556076","5,470639","1,242773","3,565255",
18/06/2005 14.00,"0,547877","5,030965","1,327257","2,995488","32,722832"
18/06/2005 15.00,"0,34281","5,082843","1,163357","3,29919",
18/06/2005 16.00,"0,333883","7,641774","1,392312","5,50817","33,211231"
18/06/2005 17.00,"0,884585","8,78441","1,318808","6,764509",
18/06/2005 18.00,"0,966119","8,847961","1,217427","6,983849","27,35042"
18/06/2005 19.00,"1,117255","6,193054","1,131252","4,459487",
18/06/2005 20.00,"0,506791","7,787037","1,267274","5,845617","26,37361"
18/06/2005 21.00,"0,435095","6,801336","0,948766","5,348529",
18/06/2005 22.00,"0,621578","6,706655","1,158288","4,931914","29,79241"
18/06/2005 23.00,"0,84696","7,015336","1,070424","5,375787",
19/06/2005 0.00,"0,827647","7,339579","0,995232","5,815765","24,42001"
19/06/2005 1.00,,"7,942673","1,11858","6,229785",
19/06/2005 2.00,"0,457215",,,,"19,53602"
19/06/2005 3.00,"0,339673","8,069775","0,767967","6,895595",
19/06/2005 4.00,"0,365426","6,76891","0,867659","5,44068","22,46641"
19/06/2005 5.00,"0,177493","10,323918","1,129563","8,595807",
19/06/2005 6.00,"0,298605","8,763657","1,154909","6,995532","19,53602"
19/06/2005 7.00,"0,33704","9,875164","1,403294","7,726231",
19/06/2005 8.00,"0,302086","7,560065","1,232635","5,671701","9,76801"
19/06/2005 9.00,"0,263803","7,748126","1,405829","5,593829",
19/06/2005 10.00,"0,384916","6,740377","0,991853","5,222637","28,327221"
19/06/2005 11.00,"0,217864","5,7871","1,331482","3,74566",
19/06/2005 12.00,"0,009048","4,641873","1,175184","2,839744","26,86202"
19/06/2005 13.00,0,"4,650951","1,312051","2,638573",
19/06/2005 14.00,0,"6,181381","1,230101","4,295956","29,30402"
19/06/2005 15.00,"0,215079","8,059401","1,628025","5,563979",
19/06/2005 16.00,"0,416752","5,969973","1,234324","4,077914","19,53602"
19/06/2005 17.00,"0,759331","4,55238","1,094923","2,873489",
19/06/2005 18.00,"1,217725","5,56013","0,980025","4,058445","14,16361"
19/06/2005 19.00,"1,055908","5,992022","0,917506","4,593169",
19/06/2005 20.00,"0,356559","5,479717","0,726571","4,367339","16,60561"
19/06/2005 21.00,"0,152435","5,781913","1,014663","4,22717",
19/06/2005 22.00,"0,114849","5,034856","0,841469","3,74566","16,11721"
19/06/2005 23.00,"0,19211","8,020492","1,097458","6,340104",
20/06/2005 0.00,"0,284685","10,260367","1,078026","8,61138","12,69841"
20/06/2005 1.00,"0,290949","7,440743","1,142236","5,691169",
20/06/2005 2.00,"0,29791","6,593818","0,876109","5,252488","8,302809"
20/06/2005 3.00,"0,33132","6,635322","0,751071","5,486105",
20/06/2005 4.00,"0,295125","7,563956","1,14984","5,802786","13,18681"
20/06/2005 5.00,"0,330624","6,287732","0,691086","5,230425",
20/06/2005 6.00,"0,352201","9,268181","1,277412","7,312212","19,0476"
20/06/2005 7.00,"0,373931","8,237085","1,167581","6,449126",
20/06/2005 8.00,,,,,"13,18681"
20/06/2005 9.00,"0,388033","13,131868","2,632549","9,096785",
20/06/2005 10.00,"0,363066","7,413506","1,571419","5,004595","22,46641"
20/06/2005 11.00,"0,437573","5,923282","1,284171","3,954616",
20/06/2005 12.00,"0,511567","4,309847","1,016354","2,751488","23,93162"
20/06/2005 13.00,"0,385612","5,160662","1,325569","3,127871",
20/06/2005 14.00,"0,18863","4,863655","1,011285","3,321255","30,28083"
20/06/2005 15.00,"0,336193","4,986867","1,385552","2,861809",
20/06/2005 16.00,"0,560714","5,347426","1,249531","3,431573","20,51281"
20/06/2005 17.00,"0,461936","5,666481","1,154909","3,896212",
20/06/2005 18.00,"0,373779","4,312441","1,182788","2,498405","25,39682"
20/06/2005 19.00,"0,374476","4,567944","1,218272","2,699574",
20/06/2005 20.00,"0,332016","4,841607","1,061131","3,214829","22,954821"
20/06/2005 21.00,"0,306958","4,412307","0,968197","2,928",
20/06/2005 22.00,"0,253362","3,089394","0,878644","1,745639","23,44322"
20/06/2005 23.00,"0,212296","5,163256","1,055215","3,545787",
21/06/2005 0.00,"0,229697","4,089361","1,019733","2,525658","20,02442"
21/06/2005 1.00,,"6,492655","1,148149","4,733339",
21/06/2005 2.00,"0,62833",,,,"15,62881"
21/06/2005 3.00,"0,278249","6,386303","1,096614","4,706084",
21/06/2005 4.00,"0,391666","5,871404","1,060285","4,246638","25,39682"
21/06/2005 5.00,"0,343275","7,410913","1,012129","5,861192",
21/06/2005 6.00,"0,409813","8,286371","1,290929","6,308957","21,001221"
21/06/2005 7.00,"0,406789","9,413441","1,448917","7,194105",
21/06/2005 8.00,"0,396506","10,779155","1,967654","7,763871","17,094"
21/06/2005 9.00,"0,410569","12,000907","2,069035","8,830721",
21/06/2005 10.00,"0,420398","7,902466","1,462434","5,661319","22,954821"
21/06/2005 11.00,"0,376544","7,279919","1,599299","4,828085",
21/06/2005 12.00,"0,290347","5,095813","1,219961","3,225213","25,39682"
21/06/2005 13.00,"0,314543","4,986867","1,224186","3,109702",
21/06/2005 14.00,"0,139881","5,83898","1,206444","3,989659","21,001221"
21/06/2005 15.00,"0,422667","8,863525","1,562126","6,469892",
21/06/2005 16.00,"0,366261","4,337083","1,247842","2,423127","24,908421"
21/06/2005 17.00,"1,156399","11,067084","1,977791","8,03772",
21/06/2005 18.00,"0,574344","5,291657","1,027336","3,717106","17,582411"
21/06/2005 19.00,"0,365958","4,238514","1,104217","2,549021",
21/06/2005 20.00,"0,23742","5,663889","0,972422","4,17785","17,582411"
21/06/2005 21.00,"0,02344","6,435587","1,035784","4,848849",
21/06/2005 22.00,"0,073343","10,03599","0,855832","8,72819","23,93162"
21/06/2005 23.00,"0,223054","5,959599","0,861746","4,639892",
22/06/2005 0.00,"0,282786","8,526312","1,199686","6,689233","21,97802"
22/06/2005 1.00,"0,316055","6,037417","1,050147","4,428339",
22/06/2005 2.00,"0,181467","7,324015","1,127874","5,596424","18,55921"
22/06/2005 3.00,"0,412081","5,645731","1,156597","3,872851",
22/06/2005 4.00,"0,224566","5,793585","0,942006","4,350467","14,16361"
22/06/2005 5.00,"0,147442","6,514704","0,842315","5,225234",
22/06/2005 6.00,"0,266152","8,233196","1,270653","6,286893","18,55921"
22/06/2005 7.00,"0,354617","9,138482","1,541004","6,777489",
22/06/2005 8.00,"0,406789","7,932297","1,579023","5,512063","15,62881"
22/06/2005 9.00,"0,590978","14,610419","5,67485","5,902722",
22/06/2005 10.00,"0,550752","8,093121","1,366121","6,000062","16,60561"
22/06/2005 11.00,"0,410569","5,121753","1,047613","3,515935",
22/06/2005 12.00,"0,232126","5,342239","1,208979","3,488681","20,02442"
22/06/2005 13.00,"0,164077","5,237184","1,376259","3,126575",
22/06/2005 14.00,"0,25481","9,949091","1,82065","7,159063","23,44322"
22/06/2005 15.00,"0,641184","11,985343","2,026793","8,880041",
22/06/2005 16.00,"0,3463","5,077656","1,097458","3,395232","28,327221"
22/06/2005 17.00,"0,494952","5,019293","0,930178","3,600298",
22/06/2005 18.00,"0,36369","5,61979","1,078026","3,967595","24,908421"
22/06/2005 19.00,"0,080904","6,206023","1,072957","4,56202",
22/06/2005 20.00,"0,028732","16,86845","1,150684","15,112415","23,93162"
22/06/2005 21.00,0,"9,892026","1,281635","7,929999",
22/06/2005 22.00,"0,004537","6,632728","0,973266","5,142169","25,39682"
22/06/2005 23.00,0,"11,317401","1,254601","9,397891",
23/06/2005 0.00,"0,012854","10,592392","1,255445","8,671084","25,39682"
23/06/2005 1.00,,"10,49382","0,981714","8,992956",
23/06/2005 2.00,"0,812035",,,,"27,83882"
23/06/2005 3.00,"0,637475","16,61684","1,329792","14,585483",
23/06/2005 4.00,"0,365324","12,933431","1,11351","11,231776","19,0476"
23/06/2005 5.00,"0,360537","11,567717","0,883712","10,227227",
23/06/2005 6.00,"0,219489","13,767387","1,286704","11,80025","28,81562"
23/06/2005 7.00,"0,758268","11,619597","1,723491","8,979977",
23/06/2005 8.00,"2,133387","13,090366","1,870495","10,225934","17,094"
23/06/2005 9.00,"2,660749","18,494858","2,700982","14,358357",
23/06/2005 10.00,"1,922369","8,412176","1,732785","5,756063","20,02442"
23/06/2005 11.00,"2,202254","6,539346","1,372034","4,436126",
23/06/2005 12.00,"2,169109","10,189032","1,824029","7,393977","15,14041"
23/06/2005 13.00,"2,425058","8,505558","1,302757","6,510126",
23/06/2005 14.00,"4,03808","15,804932","1,987085","12,763269","22,46641"
23/06/2005 15.00,"3,076895","20,659503","3,264496","15,658825",
23/06/2005 16.00,"3,128453","8,60802","1,417657","6,436147","21,001221"
23/06/2005 17.00,"4,651249","10,13845","1,575643","7,724935",
23/06/2005 18.00,"3,736098","7,334392","1,291774","5,355021","19,53602"
23/06/2005 19.00,"2,655226","7,871338","1,006214","6,33102",
23/06/2005 20.00,"3,06953","16,485845","1,214048","14,632201","15,62881"
23/06/2005 21.00,"9,37431","40,805405","1,506365","38,519534",
23/06/2005 22.00,"3,754512","43,003785","1,20391","41,184057","28,327221"
23/06/2005 23.00,"3,586949","71,565757","1,352603","69,537372",
24/06/2005 0.00,"3,428593","55,100665","1,227565","53,252985","35,164822"
24/06/2005 1.00,"4,282978","41,03368","1,219117","39,18923",
24/06/2005 2.00,"3,213155","19,742546","1,117735","18,039117","36,630032"
24/06/2005 3.00,"2,548428","13,553386","0,766278","12,385588",
24/06/2005 4.00,"2,167269","10,93998","0,969887","9,457595","31,25762"
24/06/2005 5.00,"1,961037","12,689599","0,95299","11,23438",
24/06/2005 6.00,"1,488915","18,186178","1,434553","15,994973","35,653221"
24/06/2005 7.00,"1,983134","23,598439","3,273789","18,585528",
24/06/2005 8.00,"8,147971","20,922785","2,835312","16,581604","28,327221"
24/06/2005 9.00,"5,249687","16,404135","2,248143","12,961844",
24/06/2005 10.00,"4,321647","10,619629","1,698146","8,018253","25,88522"
24/06/2005 11.00,"3,437799","12,465222","1,902599","9,55104",
24/06/2005 12.00,"3,410179","7,872635","1,439623","5,66651","24,42001"
24/06/2005 13.00,"3,12477","6,008884","1,259669","4,077914",
24/06/2005 14.00,"3,130294","6,195648","1,079717","4,541254","21,97802"
24/06/2005 15.00,"4,503941","7,392755","1,523263","5,057808",
24/06/2005 16.00,"3,231568","6,017962","0,905679","4,642489","25,88522"
24/06/2005 17.00,"3,117405","2,892254","0,763744","1,743042",
24/06/2005 18.00,"2,719673","3,93502","0,958059","2,465958","28,327221"
24/06/2005 19.00,"1,498122","5,506954","1,187013","3,687254",
24/06/2005 20.00,"0,253738","11,98664","0,95299","10,530926","50,793652"
24/06/2005 21.00,"0,647418","12,300508","1,142236","10,554292",
24/06/2005 22.00,"0,166827","16,362632","0,713053","15,300615","84,004883"
24/06/2005 23.00,"0,182293","29,386846","1,203064","27,559012",
25/06/2005 0.00,"0,187818","21,790471","0,998611","20,271443","54,700851"
25/06/2005 1.00,,"21,276869","1,241927","19,383703",
25/06/2005 2.00,,,,,"35,164822"
25/06/2005 3.00,,"10,745436","1,073803","9,103275",
25/06/2005 4.00,,"12,680521","0,853297","11,396609","38,58363"
25/06/2005 5.00,,"11,864724","1,035784","10,305102",
25/06/2005 6.00,,"13,203201","1,397379","11,06565","40,04884"
25/06/2005 7.00,,"18,030541","3,23915","13,066969",
25/06/2005 8.00,,"11,950325","2,262506","8,482891","19,53602"
25/06/2005 9.00,,"6,320158","1,428639","4,129828",
25/06/2005 10.00,,"5,261826","1,214048","3,400425","8,791209"
25/06/2005 11.00,,"6,123017","1,435399","3,922169",
25/06/2005 12.00,,"5,226807","1,519883","2,895552","4,884005"
25/06/2005 13.00,,"9,550922","2,236315","6,122063",
25/06/2005 14.00,,"11,642942","2,554822","7,726231","16,11721"
25/06/2005 15.00,,"14,830906","2,204211","11,455017",
25/06/2005 16.00,,"27,050995","4,363646","20,366183","32,722832"
25/06/2005 17.00,,"40,156893","4,789449","32,82707",
25/06/2005 18.00,,"40,810587","3,51795","35,434484","31,746031"
25/06/2005 19.00,,"25,543899","2,121415","22,302619",
25/06/2005 20.00,,"57,724446","3,681007","52,109551","32,722832"
25/06/2005 21.00,,"33,049473","1,701525","30,458446",
25/06/2005 22.00,,"34,72779","1,465812","32,500002","34,18803"
25/06/2005 23.00,,"34,316651","1,350068","32,266396",
26/06/2005 0.00,,"42,1335","1,596765","39,709676","35,653221"
26/06/2005 1.00,,"35,290663","1,490313","33,02563",
26/06/2005 2.00,,"29,176737","1,603524","26,733564","25,88522"
26/06/2005 3.00,,"29,123564","1,634782","26,632324",
26/06/2005 4.00,,"27,183286","1,649145","24,668642","28,327221"
26/06/2005 5.00,,"23,905831","1,329792","21,879513",
26/06/2005 6.00,,"23,938258","2,011586","20,864585","32,722832"
26/06/2005 7.00,,"22,96811","3,128476","18,177991",
26/06/2005 8.00,,"26,628175","3,713111","20,942442","29,30402"
26/06/2005 9.00,,"57,06817","6,773154","46,702625",
26/06/2005 10.00,,"33,424322","4,126242","27,108641","44,932831"
26/06/2005 11.00,,"25,628218","3,09806","20,886649",
26/06/2005 12.00,,"17,358709","2,101139","14,142905","39,56044"
26/06/2005 13.00,,"11,11118","2,084242","7,91702",
26/06/2005 14.00,,"9,121622","1,772493","6,404999","32,722832"
26/06/2005 15.00,,"10,073601","2,172107","6,743744",
26/06/2005 16.00,,"5,322784","1,348379","3,255063","24,908421"
26/06/2005 17.00,,"9,557405","1,533401","7,208381",
26/06/2005 18.00,,"7,137251","1,37119","5,035745","25,39682"
26/06/2005 19.00,,"14,085143","1,275722","12,135096",
26/06/2005 20.00,,"15,869782","1,092389","14,202614","26,86202"
26/06/2005 21.00,,"16,69336","1,168427","14,909953",
26/06/2005 22.00,,"12,948995","1,328102","10,917699","34,67643"
26/06/2005 23.00,,"10,889398","1,275722","8,937149",
27/06/2005 0.00,,"14,899643","1,20391","13,060479","34,67643"
27/06/2005 1.00,,"16,026715","1,325569","14,001436",
27/06/2005 2.00,"6,48591",,,,"36,630032"
27/06/2005 3.00,"1,44715","8,636553","1,45652","6,404999",
27/06/2005 4.00,"0,515625","9,675431","1,330636","7,637977","37,118431"
27/06/2005 5.00,"0,029612","6,274763","0,931868","4,847553",
27/06/2005 6.00,"0,047952","9,377127","1,277412","7,421233","35,164822"
27/06/2005 7.00,"0,06419","11,20197","1,660973","8,658105",
27/06/2005 8.00,"0,051772","9,814208","1,764889","7,109743","33,211231"
27/06/2005 9.00,"0,05139","11,174733","1,798683","8,419297",
27/06/2005 10.00,"0,050626","7,313641","1,547764","4,941","40,537231"
27/06/2005 11.00,"0,048907","5,382444","0,968197","3,898809",
27/06/2005 12.00,"0,055689","5,075062","1,148149","3,314766","42,002441"
27/06/2005 13.00,"0,050817","5,492688","1,273187","3,540596",
27/06/2005 14.00,"0,047378","4,674297","1,264739","2,734617","40,537231"
27/06/2005 15.00,"0,277681","6,49914","1,184478","4,684019",
27/06/2005 16.00,"0,095903","4,867547","1,155753","3,095425","41,025631"
27/06/2005 17.00,"0,051581","6,86359","1,388931","4,734638",
27/06/2005 18.00,"0,05225","4,320223","1,167581","2,529553","39,072041"
27/06/2005 19.00,"0,04948","4,040075","1,154909","2,26868",
27/06/2005 20.00,"0,125706","4,416198","1,11351","2,70866","29,79241"
27/06/2005 21.00,"0,018149","4,732661","1,116045","3,021445",
27/06/2005 22.00,"0,013182","4,163288","1,072113","2,519171","33,211231"
27/06/2005 23.00,"0,046805","6,548424","1,146461","4,791743",
28/06/2005 0.00,"0,040692","6,54194","1,132943","4,80602","27,35042"
28/06/2005 1.00,"0,019391","4,477156","1,063665","2,846234",
28/06/2005 2.00,"0,050531","6,119127","1,129563","4,388105","22,954821"
28/06/2005 3.00,"0,046042","5,209948","1,160822","3,430275",
28/06/2005 4.00,"0,03945","3,508317","0,912436","2,110339","24,42001"
28/06/2005 5.00,"0,046614","7,038682","1,264739","5,100638",
28/06/2005 6.00,"0,050339","8,138516","1,201375","6,298573","26,37361"
28/06/2005 7.00,"0,04843","8,531499","2,026793","5,423808",
28/06/2005 8.00,"0,050531","10,816769","2,229555","7,39917","18,55921"
28/06/2005 9.00,"0,676387","10,242209","1,650835","7,713255",
28/06/2005 10.00,"0,147485","7,052949","1,7877","4,311531","21,97802"
28/06/2005 11.00,"0,106028","5,966084","1,688852","3,375766",
28/06/2005 12.00,"0,319423","4,570538","1,208135","2,717744","21,48962"
28/06/2005 13.00,"0,268893","4,191823","1,163357","2,407552",
28/06/2005 14.00,"0,342827","5,051716","1,3695","2,951361","20,02442"
28/06/2005 15.00,"0,822058","4,028402","1,159978","2,249212",
28/06/2005 16.00,"1,047106","4,885703","1,47933","2,616511","25,39682"
28/06/2005 17.00,"0,607707","4,226839","1,272343","2,275169",
28/06/2005 18.00,"2,07425","11,248661","2,088467","8,048105","22,954821"
28/06/2005 19.00,"2,869466","14,727147","1,344155","12,672424",
28/06/2005 20.00,"1,723208","9,578158","1,212358","7,722338","14,65201"
28/06/2005 21.00,"0,090554","8,246165","1,133787","6,510126",
28/06/2005 22.00,"0,151879","10,907557","1,115201","9,201913","25,39682"
28/06/2005 23.00,"0,050244","9,444571","1,179409","7,639275",
29/06/2005 0.00,"0,156178","11,963293","1,462434","9,724956","21,001221"
29/06/2005 1.00,,"14,447001","1,328102","12,416734",
29/06/2005 2.00,"9,566749",,,,"25,39682"
29/06/2005 3.00,"2,637544","12,314775","1,833322","9,506913",
29/06/2005 4.00,"1,615433","8,958204","1,281635","6,99553","20,02442"
29/06/2005 5.00,"1,123845","8,25654","1,17434","6,458212",
29/06/2005 6.00,"0,565188","20,132919","1,654214","17,605634","18,55921"
29/06/2005 7.00,"1,344771","21,092687","2,509201","17,25261",
29/06/2005 8.00,"3,313885","12,736291","2,04031","9,610742","17,094"
29/06/2005 9.00,"3,053899","14,537788","2,54215","10,642551",
29/06/2005 10.00,"3,353449","11,104697","1,949911","8,116891","17,582411"
29/06/2005 11.00,"1,835228","10,342077","2,052982","7,195403",
29/06/2005 12.00,"1,160268","6,951783","1,385552","4,828085","18,55921"
29/06/2005 13.00,"1,980042","7,194318","1,511435","4,877403",
29/06/2005 14.00,"5,700863","19,043478","3,07863","14,327208","20,02442"
29/06/2005 15.00,"18,773657","37,892377","6,008565","28,688144",
29/06/2005 16.00,"12,671514","23,531002","4,35773","16,852864","16,11721"
29/06/2005 17.00,"3,992111","15,427512","2,388388","11,769103",
29/06/2005 18.00,"13,705803","30,284358","3,367567","25,131976","21,001221"
29/06/2005 19.00,"4,643961","27,489377","1,738698","24,837357",
29/06/2005 20.00,"7,187307","45,155456","1,502987","42,877782","30,76923"
29/06/2005 21.00,"5,510583","47,395304","1,459899","45,185415",
29/06/2005 22.00,"3,189544","25,306562","1,181944","23,508346","31,25762"
29/06/2005 23.00,"1,84515","17,312017","1,266428","15,378479",
30/06/2005 0.00,"1,754972","15,542944","1,023957","13,980674","31,25762"
30/06/2005 1.00,"1,666426","14,220029","1,416811","12,053336",
30/06/2005 2.00,"1,963087","10,797314","1,226721","8,920275","29,79241"
30/06/2005 3.00,"1,605385","9,836255","1,05775","8,218126",
30/06/2005 4.00,"1,349292","10,606659","0,995232","9,085105","27,83882"
30/06/2005 5.00,"0,487569","13,496318","1,278256","11,541977",
30/06/2005 6.00,"1,546606","19,485746","1,530866","17,147484","36,141621"
30/06/2005 7.00,"1,806467","25,628218","2,641843","21,587493",
30/06/2005 8.00,"2,433948","32,71277","4,323335","26,09381","40,537231"
30/06/2005 9.00,"2,711019","19,263953","2,505822","15,427802",
30/06/2005 10.00,"2,296548","15,249829","2,216039","11,856051","43,956032"
30/06/2005 11.00,"2,370022","12,143574","1,929634","9,187638",
30/06/2005 12.00,"2,805217","21,65688","6,021238","12,421933","48,84005"
30/06/2005 13.00,"1,998882","12,908789","2,11719","9,665253",
30/06/2005 14.00,"1,903302","9,260399","1,280791","7,299232","51,282051"
30/06/2005 15.00,"2,238144","10,300573","1,914428","7,366722",
30/06/2005 16.00,"2,379441","8,550954","1,692233","5,957234","46,398041"
30/06/2005 17.00,"2,187277","10,711714","1,513969","8,393339",
30/06/2005 18.00,"1,966855","10,90626","1,452295","8,682764","52,25885"
30/06/2005 19.00,"1,127111","12,858205","1,307826","10,857991",
30/06/2005 20.00,"1,264639","14,646734","1,399915","12,506287","44,932831"
30/06/2005 21.00,"0,47928","12,651986","1,156597","10,883949",
30/06/2005 22.00,"0,594075","10,655945","0,961438","9,18634","43,46764"
30/06/2005 23.00,"0,478275","10,882915","1,125339","9,161679",
01/07/2005 0.00,"0,406182","12,035925","1,225876","10,161041","38,09523"
01/07/2005 1.00,,"14,217436","1,023957","12,654247",
01/07/2005 2.00,"6,303933",,,,"37,606831"
01/07/2005 3.00,"2,665396","17,594757","1,437088","15,399249",
01/07/2005 4.00,"2,48736","8,152783","1,194617","6,323233","31,25762"
01/07/2005 5.00,"1,485954","12,587139","1,260514","10,659417",
01/07/2005 6.00,"1,489596","12,358871","1,269808","10,416717","37,606831"
01/07/2005 7.00,"3,034106","20,572604","2,260816","17,113734",
01/07/2005 8.00,"2,64485","13,736259","1,933859","10,774929","42,002441"
01/07/2005 9.00,"2,392693","13,910054","2,129864","10,64774",
01/07/2005 10.00,"7,368598","18,18099","2,560737","14,259719","43,46764"
01/07/2005 11.00,"2,19657","25,215781","4,451508","18,394736",
01/07/2005 12.00,"0,895595","15,976133","2,552288","12,066314","39,56044"
01/07/2005 13.00,"4,469722","18,88395","3,142838","14,068926",
01/07/2005 14.00,"1,894667","11,444505","1,720112","8,809957","46,398041"
01/07/2005 15.00,"1,678776","11,530103","2,055517","8,380361",
01/07/2005 16.00,"1,539996","14,35751","2,246453","10,916399","47,863232"
01/07/2005 17.00,"4,155926","21,245741","2,978092","16,685439",
01/07/2005 18.00,"2,101311","13,998247","1,87641","11,125358","54,700851"
01/07/2005 19.00,"2,53278","14,349728","1,114357","12,647757",
01/07/2005 20.00,"5,32519","16,492329","1,069579","14,860629","48,84005"
01/07/2005 21.00,"5,864992","18,939721","1,364431","16,85676",
01/07/2005 22.00,"4,432365","11,772639","0,9513","10,319372","39,072041"
01/07/2005 23.00,"1,213997","8,755876","1,182788","6,944913",
02/07/2005 0.00,"0,581923","9,683213","1,248687","7,771658","36,630032"
02/07/2005 1.00,"0,740159","9,601504","1,148994","7,843041",
02/07/2005 2.00,"0,465121","7,435556","0,89385","6,067552","28,327221"
02/07/2005 3.00,"0,507801","6,83765","0,909058","5,445871",
02/07/2005 4.00,"0,414067","6,369442","1,083097","4,709977","28,327221"
02/07/2005 5.00,"0,08399","5,142505","1,140546","3,393936",
02/07/2005 6.00,"0,241915","5,88178","1,040009","4,288168","41,514042"
02/07/2005 7.00,"0,649601","6,224181","1,075493","4,576297",
02/07/2005 8.00,"0,490399","4,875329","1,210669","3,018851","39,072041"
02/07/2005 9.00,"0,327679","5,51733","1,365275","3,423786",
02/07/2005 10.00,"0,328458","8,675463","1,305291","6,676255","33,211231"
02/07/2005 11.00,"0,384275","6,9881","1,231789","5,100638",
02/07/2005 12.00,"0,585316","3,593917","0,936093","2,158361","36,141621"
02/07/2005 13.00,"0,449214","3,68211","1,241927","1,78068",
02/07/2005 14.00,"0,335742","3,644499","1,126183","1,919552","46,88644"
02/07/2005 15.00,"0,331229","3,298206","1,252911","1,379638",
02/07/2005 16.00,"0,324131","2,90263","0,994388","1,384829","46,398041"
02/07/2005 17.00,"0,329454","3,644499","1,301913","1,650893",
02/07/2005 18.00,"0,299881","3,693783","1,229255","1,807935","41,514042"
02/07/2005 19.00,"0,336552","3,72102","1,083941","2,058425",
02/07/2005 20.00,"0,328645","6,359067","0,880332","5,011084","33,211231"
02/07/2005 21.00,"0,418332","4,383774","0,948766","2,929299",
02/07/2005 22.00,"0,317033","3,465515","0,985094","1,954595","23,93162"
02/07/2005 23.00,"0,315851","3,83256","1,135477","2,090871",
03/07/2005 0.00,"0,305204","4,587398","1,333171","2,542532","31,746031"
03/07/2005 1.00,,"3,645796","0,973266","2,15317",
03/07/2005 2.00,"6,605421",,,,"29,79241"
03/07/2005 3.00,"1,750729","6,191758","1,670267","3,630148",
03/07/2005 4.00,"0,752864","4,632793","1,101683","2,943574","21,97802"
03/07/2005 5.00,"0,616628","6,833759","1,244462","4,926723",
03/07/2005 6.00,"0,736604","7,154111","1,114357","5,447169","24,908421"
03/07/2005 7.00,"0,450093","12,471708","3,348136","7,336871",
03/07/2005 8.00,"0,834346","4,640575","1,03494","3,053892","24,908421"
03/07/2005 9.00,"0,229357","3,881845","1,077182","2,234937",
03/07/2005 10.00,"0,631411","5,468044","1,658439","2,924106","31,25762"
03/07/2005 11.00,"0,296674","4,369507","1,249531","2,452977",
03/07/2005 12.00,"0,232807","4,447325","1,330636","2,406254","31,746031"
03/07/2005 13.00,"0,472572","7,661229","1,807977","4,889083",
03/07/2005 14.00,"0,250913","4,761194","1,137167","3,018851","19,53602"
03/07/2005 15.00,"0,870806","4,202197","1,287549","2,228447",
03/07/2005 16.00,"0,386902","3,626341","1,22841","1,743042","26,37361"
03/07/2005 17.00,"0,352597","2,997309","0,861746","1,68334",
03/07/2005 18.00,"0,349209","4,813074","1,247842","2,899446","33,699631"
03/07/2005 19.00,"0,204783","3,590027","0,708828","2,504892",
03/07/2005 20.00,"0,23798","4,167179","1,074648","2,519171","33,211231"
03/07/2005 21.00,"0,199178","3,909082","1,074648","2,260892",
03/07/2005 22.00,"0,240566","5,759863","1,1811","3,949423","36,141621"
