, Brindisi,,,,
01/04/2005 15.00,"1,965011","8,877793","4,063722","4,777467",
01/04/2005 16.00,"1,865049","7,049056","3,410655","3,125277","34,18803"
01/04/2005 17.00,"1,385274","5,143802","3,66242","0,556788",
01/04/2005 18.00,"1,232096","9,632631","2,99499","5,047424","48,35165"
01/04/2005 19.00,"0,737505","7,890793","3,243374","3,54319",
01/04/2005 20.00,"0,603841","10,466584","2,739845","6,506234","36,630032"
01/04/2005 21.00,"0,615214","7,953048","2,370646","4,616532",
01/04/2005 22.00,"0,764634","4,101033","1,891617","1,854659","32,722832"
01/04/2005 23.00,"0,696811","9,448459","1,698146","6,860552",
02/04/2005 0.00,"0,654969","9,892026","1,753907","7,233042","33,211231"
02/04/2005 1.00,,"8,770143","1,949911","5,822254",
02/04/2005 2.00,"1,944402",,,,"33,211231"
02/04/2005 3.00,"1,648363","9,882946","1,863736","7,02668",
02/04/2005 4.00,"1,882487","9,144968","1,869651","6,324531","35,653221"
02/04/2005 5.00,"2,323273","9,62874","1,574799","7,248615",
02/04/2005 6.00,"3,408879","9,652085","2,084242","6,586702","34,18803"
02/04/2005 7.00,"1,89596","11,657208","3,904048","6,286893",
02/04/2005 8.00,"2,200084","10,554778","3,159735","6,451722","33,211231"
02/04/2005 9.00,"2,063421","9,029536","3,368412","5,044829",
02/04/2005 10.00,"2,968092","10,763593","3,147907","6,625638","35,653221"
02/04/2005 11.00,"2,459937","10,273336","3,451207","5,836531",
02/04/2005 12.00,"2,42144","13,505396","4,1989","8,364785","40,537231"
02/04/2005 13.00,"1,879856","7,229337","3,425016","3,454936",
02/04/2005 14.00,"1,867409","8,956907","2,438234","5,251189","33,699631"
02/04/2005 15.00,"1,478529","10,204596","2,738155","6,133744",
02/04/2005 16.00,"1,656255","10,440646","2,749139","6,41019","34,18803"
02/04/2005 17.00,"1,71894","6,535455","2,865727","3,473106",
02/04/2005 18.00,"0,591694","6,409649","2,959505","2,489319","34,18803"
02/04/2005 19.00,"0,811574","9,899806","3,909115","4,09219",
02/04/2005 20.00,"1,081564","7,181347","3,796751","2,484128","32,722832"
02/04/2005 21.00,"0,544023","9,50034","2,985696","5,405637",
02/04/2005 22.00,"0,399467","5,899939","1,885702","3,014956","37,606831"
02/04/2005 23.00,"0,388496","6,62754","1,998912","3,976681",
03/04/2005 0.00,"0,412942","8,378457","1,959204","5,654828","36,141621"
03/04/2005 1.00,"0,665929","8,194285","1,943151","5,597722",
03/04/2005 2.00,"1,249153","8,668979","1,635628","6,186957","34,67643"
03/04/2005 3.00,"1,161637","9,636522","1,53847","7,279766",
03/04/2005 4.00,"1,872157","9,920559","1,907668","6,996828","33,211231"
03/04/2005 5.00,"1,944082","7,763689","1,47933","5,496489",
03/04/2005 6.00,"2,804482","8,567815","1,807132","6,28949","35,653221"
03/04/2005 7.00,"2,631247","8,190394","2,105364","5,221339",
03/04/2005 8.00,"4,107594","5,931064","2,786312","2,497106","35,164822"
03/04/2005 9.00,"3,147102","10,277228","2,744914","6,28949",
03/04/2005 10.00,"2,07497","8,403098","2,96373","4,625615","35,653221"
03/04/2005 11.00,"1,890186","10,617034","2,591997","6,674956",
03/04/2005 12.00,"2,467637","8,779221","2,93247","4,825488","32,722832"
03/04/2005 13.00,"3,799621","10,320027","2,434009","6,590595",
03/04/2005 14.00,"4,819781","7,470574","2,074949","4,515297","34,18803"
03/04/2005 15.00,"2,750586","9,556109","1,757286","6,863149",
03/04/2005 16.00,"4,296227","8,724748","1,460743","6,504936","32,722832"
03/04/2005 17.00,"2,173137","8,628772","1,348379","6,563339",
03/04/2005 18.00,"1,888262","8,422553","1,417657","6,250554","27,35042"
03/04/2005 19.00,"0,669586","9,269477","1,553677","6,892999",
03/04/2005 20.00,"0,426223","13,629906","1,848529","10,886543","35,164822"
03/04/2005 21.00,"1,353543","90,633884","14,10559","69,027309",
03/04/2005 22.00,"4,449958","181,927906","65,365943","81,637447","34,67643"
03/04/2005 23.00,"1,882487","67,748737","5,173854","59,847471",
04/04/2005 0.00,"1,610124","65,44923","17,372618","38,815454","34,18803"
04/04/2005 1.00,,"64,220964","8,850637","50,668917",
04/04/2005 2.00,"0,803476",,,,"37,118431"
04/04/2005 3.00,"0,391683","29,692919","4,731998","22,645268",
04/04/2005 4.00,"0,606176","29,467247","7,536897","19,517389","27,83882"
04/04/2005 5.00,"0,805008","73,179197","25,386002","34,231359",
04/04/2005 6.00,"5,547471","278,292939","149,760329","48,420995","37,118431"
04/04/2005 7.00,"10,377152","440,176048","235,421251","78,822348",
04/04/2005 8.00,"4,000335","172,356222","72,371427","61,303673","65,934052"
04/04/2005 9.00,"0,528417","6,543237","3,673403","2,177829",
04/04/2005 10.00,"0,640232","5,081547","2,995834","1,573021","36,630032"
04/04/2005 11.00,"0,74895","9,283744","4,212417","3,977977",
04/04/2005 12.00,"6,954177","7,217664","4,180312","2,141488","38,09523"
04/04/2005 13.00,"6,983032","5,436917","5,077541","1,178467",
04/04/2005 14.00,"8,088559","11,18511","3,763801","5,805383","33,699631"
04/04/2005 15.00,"9,287865","16,488438","5,131613","9,678232",
04/04/2005 16.00,"1,46622","8,051619","2,462735","4,867021","33,211231"
04/04/2005 17.00,"1,864787","10,479555","1,539314","8,158424",
04/04/2005 18.00,"0,979283","8,366784","1,295153","6,432255","36,141621"
04/04/2005 19.00,"0,649249","23,90323","1,781786","21,307156",
04/04/2005 20.00,"0,752077","107,96406","16,122238","83,271462","33,211231"
04/04/2005 21.00,"0,211126","64,658046","4,240296","58,188792",
04/04/2005 22.00,"0,315608","64,922647","6,644737","54,759812","35,164822"
04/04/2005 23.00,"0,395982","70,013271","12,392234","51,024529",
05/04/2005 0.00,"0,285099","52,613057","6,305953","42,962141","37,118431"
05/04/2005 1.00,"0,006974","13,985278","2,73393","10,042935",
05/04/2005 2.00,"0,066247","20,759368","3,924323","14,880099","37,118431"
05/04/2005 3.00,"0,113558","30,386804","4,144828","24,313029",
05/04/2005 4.00,"0,195376","41,053125","4,657651","34,285868","36,141621"
05/04/2005 5.00,"0,560819","83,818256","24,053682","46,938835",
05/04/2005 6.00,"4,243562","246,628504","115,794973","68,913089","36,141621"
05/04/2005 7.00,"6,120974","302,283176","142,835118","83,066399",
05/04/2005 8.00,"2,009636","150,860183","42,734975","85,314318","60,561661"
05/04/2005 9.00,"1,709689","62,051132","20,057546","31,692717",
05/04/2005 10.00,"7,570963","8,488698","3,539072","3,502956","34,67643"
05/04/2005 11.00,"7,902802","8,934858","3,536537","4,166169",
05/04/2005 12.00,"4,02895","3,400668","2,591997","0,904617","34,67643"
05/04/2005 13.00,"6,46183","12,510617","4,372093","6,536084",
05/04/2005 14.00,"3,99288","7,121687","3,201977","2,582766","36,141621"
05/04/2005 15.00,"8,362686","11,645535","3,316876","7,004616",
05/04/2005 16.00,"7,062385","26,82662","8,016771","14,977443","58,119652"
05/04/2005 17.00,"2,308441","6,757237","1,262205","4,889083",
05/04/2005 18.00,"0,63395","8,501667","1,244462","6,774893","32,234421"
05/04/2005 19.00,"0,610294","6,714437","0,909902","5,438084",
05/04/2005 20.00,"2,226263","177,431281","51,495214","98,446181","38,09523"
05/04/2005 21.00,"3,2751","208,762292","75,877568","92,342295",
05/04/2005 22.00,"1,879215","154,061096","47,258304","81,568652","59,096451"
05/04/2005 23.00,"0,788116","85,281241","18,997259","56,156319",
06/04/2005 0.00,"0,566981","63,12246","12,535854","43,908295","56,654442"
06/04/2005 1.00,,"23,340337","2,825175","19,041074",
06/04/2005 2.00,"0,751248",,,,"34,18803"
06/04/2005 3.00,"0,431005","24,41035","4,574856","17,466758",
06/04/2005 4.00,"0,278016","6,780583","2,126484","3,766424","33,699631"
06/04/2005 5.00,"0,020076","8,187801","1,023111","6,716489",
06/04/2005 6.00,"0,063417","13,801108","1,858667","10,965721","34,18803"
06/04/2005 7.00,"0,315398","56,675196","4,693981","49,503417",
06/04/2005 8.00,"0,50926","69,440015","3,348136","64,344592","35,653221"
06/04/2005 9.00,"1,97925","98,397562","33,447557","47,620212",
06/04/2005 10.00,"5,148577","150,01846","67,236443","47,12183","36,630032"
06/04/2005 11.00,"2,024397","8,314904","3,728318","2,691786",
06/04/2005 12.00,"1,972026","6,724814","4,771707","1,735255","37,606831"
06/04/2005 13.00,"0,765695","12,510617","3,367567","7,540637",
06/04/2005 14.00,"0,772919","12,982715","3,131855","8,811255","35,164822"
06/04/2005 15.00,"0,507453","18,291233","4,258883","12,812593",
06/04/2005 16.00,"1,242449","19,856674","3,572021","14,676338","57,142841"
06/04/2005 17.00,"0,50315","3,474595","1,753907","1,120065",
06/04/2005 18.00,"0,50023","6,870074","1,516504","4,547743","35,164822"
06/04/2005 19.00,"0,503842","9,818098","1,572264","7,471849",
06/04/2005 20.00,"0,511066","7,981583","1,42357","5,852106","34,18803"
06/04/2005 21.00,"0,207556","8,129438","0,943696","6,685338",
06/04/2005 22.00,"0,105644","6,168412","0,861746","4,887787","37,606831"
06/04/2005 23.00,"0,057457","9,815504","0,686017","8,771019",
07/04/2005 0.00,"0,119068","9,88554","0,837246","8,606191","37,118431"
07/04/2005 1.00,"0,127796","9,243537","1,049302","7,648359",
07/04/2005 2.00,"0,008307","6,496545","1,025646","4,990318","30,76923"
07/04/2005 3.00,"0,047765","7,346064","0,919196","6,062361",
07/04/2005 4.00,"0,008307","5,583476","0,896385","4,232361","32,722832"
07/04/2005 5.00,"0,059534","9,19944","0,957213","7,767766",
07/04/2005 6.00,"0,282741","20,867012","2,528633","17,087776","36,630032"
07/04/2005 7.00,"3,042916","171,9062","65,734305","71,042923",
07/04/2005 8.00,"0,50926","70,583945","6,264554","61,00907","38,09523"
07/04/2005 9.00,"0,507453","11,950325","4,045981","6,212914",
07/04/2005 10.00,"1,831167","5,155475","2,721258","1,91566","34,67643"
07/04/2005 11.00,"1,468184","21,141977","4,960953","14,460888",
07/04/2005 12.00,"1,493467","7,713107","3,259427","4,197318","32,722832"
07/04/2005 13.00,"3,416734","27,495859","6,789205","17,678312",
07/04/2005 14.00,"4,281753","40,054467","7,247959","29,810813","57,631241"
07/04/2005 15.00,"5,444743","37,303579","6,224847","28,493465",
07/04/2005 16.00,"5,935944","32,922402","5,560796","25,570667","51,770451"
07/04/2005 17.00,"4,108388","34,304971","5,858182","25,78871",
07/04/2005 18.00,"7,52151","11,607921","2,475407","8,253169","66,42247"
07/04/2005 19.00,"2,121915","6,360363","1,042544","4,826787",
07/04/2005 20.00,"0,502036","67,659273","3,8297","61,822817","39,072041"
07/04/2005 21.00,"0,477656","59,101811","3,457967","53,830522",
07/04/2005 22.00,"0,498726","65,693052","5,674005","57,021994","34,67643"
07/04/2005 23.00,"0,500681","30,29084","3,817027","24,704989",
08/04/2005 0.00,"0,457731","4,970007","1,53678","2,838446","35,653221"
08/04/2005 1.00,,"6,600304","0,876109","5,306998",
08/04/2005 2.00,"0,266919",,,,"37,606831"
08/04/2005 3.00,"0,27368","9,295417","0,962284","7,823573",
08/04/2005 4.00,"0,218517","7,610647","1,208979","5,809276","36,630032"
08/04/2005 5.00,"0,238447","19,562264","3,731697","14,446607",
08/04/2005 6.00,"0,753422","61,84364","18,410932","34,353361","37,118431"
08/04/2005 7.00,"2,29016","158,832664","57,589965","70,471841",
08/04/2005 8.00,"1,850278","137,06686","40,304347","75,6322","58,608051"
08/04/2005 9.00,"0,424222","36,607074","11,514442","20,83732",
08/04/2005 10.00,"0,52316","11,28757","4,234383","6,685338","2,930403"
08/04/2005 11.00,"0,658399","11,109884","3,683541","6,480276",
08/04/2005 12.00,"0,446643","9,266882","2,556513","6,026022","120,1465"
08/04/2005 13.00,"1,380858","7,207287","3,229012","3,843",
08/04/2005 14.00,"0,870154","6,090594","4,094137","1,061659","162,637207"
08/04/2005 15.00,"1,074791","9,292822","3,069336","5,326469",
08/04/2005 16.00,"0,366567","4,560162","3,224788","0,706042","189,987701"
08/04/2005 17.00,"1,57126","7,563956","2,412043","4,310235",
08/04/2005 18.00,"0,549852","4,054342","2,276023","1,149915","129,914505"
08/04/2005 19.00,"0,281154","7,937484","2,401905","4,327106",
08/04/2005 20.00,"0,268697","6,198241","2,102829","3,037021","86,93528"
08/04/2005 21.00,"0,268697","10,689665","1,56297","8,31936",
08/04/2005 22.00,"0,266919","8,418662","1,386397","6,31285","63,492062"
08/04/2005 23.00,"0,272257","7,809084","1,258825","5,880658",
09/04/2005 0.00,"0,268697","7,806489","1,061131","6,181765","33,211231"
09/04/2005 1.00,"0,272257","5,220322","0,885401","3,863766",
09/04/2005 2.00,"0,268697","4,854576","0,931024","3,42768","35,653221"
09/04/2005 3.00,"0,263003","4,273532","0,914127","2,872191",
09/04/2005 4.00,"0,274036","4,318925","1,14308","2,565894","36,141621"
09/04/2005 5.00,"0,286492","6,523782","0,996922","4,996807",
09/04/2005 6.00,"0,274036","9,207223","1,475106","6,94751","37,118431"
09/04/2005 7.00,"0,334538","13,255081","4,062034","7,440701",
09/04/2005 8.00,"0,371907","8,41088","4,202278","3,748254","61,05006"
09/04/2005 9.00,"0,277595","8,15408","2,875865","4,475063",
09/04/2005 10.00,"0,263359","10,268147","2,537927","6,47768","160,683701"
09/04/2005 11.00,"0,267986","10,593688","2,805744","6,593192",
09/04/2005 12.00,"0,275815","9,50034","2,758431","5,647042","153,357605"
09/04/2005 13.00,"0,265139","9,995785","2,515114","6,150617",
09/04/2005 14.00,"0,275815","7,70792","2,186469","4,490638","157,264801"
09/04/2005 15.00,"0,272257","8,069775","2,156054","4,763192",
09/04/2005 16.00,"0,277595","8,383643","1,847685","5,550999","130,891205"
09/04/2005 17.00,"0,281154","8,841476","1,95498","5,844319",
09/04/2005 18.00,"0,282578","9,906292","1,934703","6,94102","100,122101"
09/04/2005 19.00,"0,275815","11,016502","1,976946","7,987107",
09/04/2005 20.00,"0,284713","9,489963","1,911893","6,559446","68,37606"
09/04/2005 21.00,"0,284713","6,972536","1,604368","4,5127",
09/04/2005 22.00,"0,281154","7,678091","1,287549","5,705446","36,141621"
09/04/2005 23.00,"0,284713","7,812975","1,6238","5,323872",
10/04/2005 0.00,"0,282578","6,718328","1,45483","4,488041","34,18803"
10/04/2005 1.00,,"5,187898","0,817814","3,935148",
10/04/2005 2.00,"1,014803",,,,"36,630032"
10/04/2005 3.00,"0,239727","7,783146","0,978335","6,285595",
10/04/2005 4.00,"0,022031","4,368211","0,807676","3,130468","35,653221"
10/04/2005 5.00,"0,015252","7,032196","0,871039","5,698957",
10/04/2005 6.00,"0,02881","6,653481","1,457364","4,536063","36,630032"
10/04/2005 7.00,"0,037283","9,627444","1,415122","7,522467",
10/04/2005 8.00,"0,038978","9,936122","1,645766","7,414744","35,164822"
10/04/2005 9.00,"0,032199","8,084043","1,854442","5,240807",
10/04/2005 10.00,"0,033894","7,72478","1,786011","4,986423","32,234421"
10/04/2005 11.00,"0,035589","8,257838","1,891617","5,357615",
10/04/2005 12.00,"0,067902","7,701434","1,639007","5,188892","65,934052"
10/04/2005 13.00,"0,234585","6,365551","1,366121","4,271297",
10/04/2005 14.00,"1,441319","5,766349","1,472572","3,508149","118,681198"
10/04/2005 15.00,"1,51488","5,54327","1,156597","3,770318",
10/04/2005 16.00,"1,495923","6,396678","1,323879","4,367339","100,122101"
10/04/2005 17.00,"1,554519","7,792224","1,309516","5,785915",
10/04/2005 18.00,"1,374996","9,287636","1,437088","7,086383","94,261292"
10/04/2005 19.00,"0,421604","8,57819","1,17265","6,78268",
10/04/2005 20.00,"0,703612","7,0309","1,327257","4,996807","118,192902"
10/04/2005 21.00,"0,579555","7,102233","1,192082","5,27585",
10/04/2005 22.00,"1,004319","5,933659","0,966507","4,453","97,191681"
10/04/2005 23.00,"1,497675","4,591289","0,801762","3,362787",
11/04/2005 0.00,"0,754539","4,248889","1,048458","2,64117","100,122101"
11/04/2005 1.00,"0,424936","3,466813","0,824572","2,202488",
11/04/2005 2.00,"0,200462","3,802729","0,730794","2,682702","96,7033"
11/04/2005 3.00,"0,457307","3,805323","0,802607","2,574978",
11/04/2005 4.00,"0,078071","5,089329","1,239393","3,188872","98,16848"
11/04/2005 5.00,"0,062876","6,932329","1,404139","4,780063",
11/04/2005 6.00,"0,224446","6,582146","3,305894","2,452979","67,399261"
11/04/2005 7.00,"1,017015","48,449772","16,170397","25,469427",
11/04/2005 8.00,"0,481062","20,523311","5,91732","14,061144","65,445663"
11/04/2005 9.00,"0,113745","8,266916","5,715404","1,401702",
11/04/2005 10.00,"0,137787","5,222917","4,645823","0,33485","57,631241"
11/04/2005 11.00,"0,032199","9,476994","3,321946","5,123999",
11/04/2005 12.00,"0,033894","8,400504","3,642144","3,95332","63,492062"
11/04/2005 13.00,"0,132559","6,23715","4,078931","1,897488",
11/04/2005 14.00,"0,045757","8,045134","3,193528","4,356957","66,910851"
11/04/2005 15.00,"0,112108","10,179954","3,612574","5,667806",
11/04/2005 16.00,"0,020336","7,859666","3,181701","4,345276","68,37606"
11/04/2005 17.00,"0,02542","6,545831","2,999213","3,360191",
11/04/2005 18.00,"0,040673","5,60293","2,836157","2,18951","39,072041"
11/04/2005 19.00,"0,027115","6,478387","2,500752","2,876084",
11/04/2005 20.00,"0,023726","6,916765","1,955825","4,216786","37,606831"
11/04/2005 21.00,"0,027115","8,495184","1,509744","6,263532",
11/04/2005 22.00,"0,020336","7,739047","1,403294","5,673","24,42001"
11/04/2005 23.00,"0,015252","3,788463","1,302757","1,907872",
12/04/2005 0.00,"0,02542","10,628707","1,138011","8,917679","30,28083"
12/04/2005 1.00,,"9,544436","1,450605","7,322594",
12/04/2005 2.00,"0,237562",,,,"26,37361"
12/04/2005 3.00,"0,025822","11,046333","1,306136","9,047467",
12/04/2005 4.00,"0,015493","9,955577","1,026492","8,385552","4,884005"
12/04/2005 5.00,"0,024101","7,205991","1,131252","5,502977",
12/04/2005 6.00,"0,036151","5,77024","1,89753","3,103212","5,860806"
12/04/2005 7.00,"0,048201","29,451682","6,322004","20,462243",
12/04/2005 8.00,"0,881391","45,833774","15,853573","22,625784","30,28083"
12/04/2005 9.00,"0,027543","7,990661","3,988532","2,244021",
12/04/2005 10.00,"0,043036","6,495249","3,273789","2,681404","33,699631"
12/04/2005 11.00,"0,029265","8,061994","2,861503","4,573701",
12/04/2005 12.00,"0,098123","17,961802","5,205114","11,423861","32,234421"
12/04/2005 13.00,"0,039594","14,718067","5,091058","8,63085",
12/04/2005 14.00,"0,024101","4,671702","3,121716","1,016234","57,142841"
12/04/2005 15.00,"0,030986","7,266948","3,901513","2,465958",
12/04/2005 16.00,"0,020657","8,763657","2,88009","5,113615","33,699631"
12/04/2005 17.00,"0,020657","10,204596","2,103673","7,131808",
12/04/2005 18.00,"0,03443","7,242306","2,544684","3,669084","34,18803"
12/04/2005 19.00,"0,032708","32,346546","3,751128","26,776374",
12/04/2005 20.00,"0,025822","28,412816","2,583548","24,486945","26,86202"
12/04/2005 21.00,"0,025822","8,253947","1,661817","5,804084",
12/04/2005 22.00,"0,032708","16,031903","2,318265","12,563402","28,327221"
12/04/2005 23.00,"0,03443","8,22671","0,967353","6,838488",
13/04/2005 0.00,"0,029265","8,39402","1,123649","6,673658","30,28083"
13/04/2005 1.00,"0,024101","5,998508","1,169271","4,262211",
13/04/2005 2.00,"0,013772","8,719561","1,0662","7,08768","25,39682"
13/04/2005 3.00,"0,020657","8,348625","1,099992","6,711298",
13/04/2005 4.00,"0,03443","8,89984","0,824572","7,639275","0,976801"
13/04/2005 5.00,"0,022379","9,03732","1,617041","6,600977",
13/04/2005 6.00,"0,230677","43,138638","7,193044","32,143088","21,001221"
13/04/2005 7.00,"1,296264","86,56138","16,333455","61,529515",
13/04/2005 8.00,"0,141161","11,945137","3,499364","7,246021","4,395605"
13/04/2005 9.00,"0,032708","9,142375","2,586082","5,451062",
13/04/2005 10.00,"0,862455","19,196518","4,243677","12,995592","3,418803"
13/04/2005 11.00,"0,521604","9,524982","2,442458","6,236277",
13/04/2005 12.00,"0,022379","6,095781","2,893607","2,123318","1,465201"
13/04/2005 13.00,"0,017215","8,583377","4,323936","3,645723",
13/04/2005 14.00,"0,013772","9,965953","4,122863","4,567212","3,907204"
13/04/2005 15.00,"0,733344","10,156609","4,75481","4,264807",
13/04/2005 16.00,"1,05698","7,617132","4,928003","1,781978","4,884005"
13/04/2005 17.00,"0,287485","6,011477","2,961195","2,234937",
13/04/2005 18.00,"0,020657","8,63396","2,362197","5,192787","2,930403"
13/04/2005 19.00,"0,015493","7,241009","2,076638","4,510106",
13/04/2005 20.00,"0,020657","6,295514","2,082554","3,274531","1,465201"
13/04/2005 21.00,"0,01205","5,923282","1,819805","3,495168",
13/04/2005 22.00,"0,010329","6,70925","1,418501","4,742425","3,418803"
13/04/2005 23.00,"0,036151","8,990627","0,857522","7,687297",
14/04/2005 0.00,"0,008607","9,737686","0,881178","8,390743","6,349206"
14/04/2005 1.00,,"9,235757","0,732484","8,116891",
14/04/2005 2.00,"0,271517",,,,"3,907204"
14/04/2005 3.00,"0,015138","8,242274","0,963128","6,791766",
14/04/2005 4.00,"0,018502","8,395316","0,766278","7,223956","2,930403"
14/04/2005 5.00,"0,015138","7,661229","1,197151","5,911806",
14/04/2005 6.00,"0,015138","10,518464","2,006516","7,49651","4,884005"
14/04/2005 7.00,"0,185591","62,63737","9,472446","48,128977",
14/04/2005 8.00,"0,048864","56,151213","5,277772","48,082268","24,908421"
14/04/2005 9.00,"0,209055","16,670014","4,319713","11,19414",
14/04/2005 10.00,"0,006728","9,143672","3,29829","5,365405","28,81562"
14/04/2005 11.00,"0,023549","4,753412","2,691688","1,401702",
14/04/2005 12.00,"0,00841","4,828637","3,408121","1,194042","31,746031"
14/04/2005 13.00,"0,01682","12,528776","3,750284","7,872891",
14/04/2005 14.00,"0,006728","9,540545","2,444149","6,236277","20,51281"
14/04/2005 15.00,"0,209396","14,987839","2,524408","11,426465",
14/04/2005 16.00,"0,006728","6,212508","2,74238","2,961745","4,884005"
14/04/2005 17.00,"0,018502","8,054211","1,539314","6,39851",
14/04/2005 18.00,"0,001682","7,405724","1,919497","4,982532","6,349206"
14/04/2005 19.00,"0,018502","7,846697","1,31543","6,589297",
14/04/2005 20.00,"0,021867","58,789257","3,97079","53,075168","32,722832"
14/04/2005 21.00,"0,020184","51,207145","5,171319","43,29829",
14/04/2005 22.00,"0,168686","29,840773","5,147664","22,019681","35,653221"
14/04/2005 23.00,"0,00841","21,243141","3,253513","16,673761",
15/04/2005 0.00,"0,013456","3,839045","1,918652","1,510723","35,164822"
15/04/2005 1.00,"0,01682","4,688564","2,400216","2,124616",
15/04/2005 2.00,"0,018502","5,15288","2,786312","1,582107","31,25762"
15/04/2005 3.00,"0,02523","10,089167","4,579925","4,628212",
15/04/2005 4.00,"0,01682","8,622286","3,06849","5,072085","22,46641"
15/04/2005 5.00,"0,00841","10,570342","3,694524","5,929978",
15/04/2005 6.00,"1,934456","91,823187","24,290237","54,571613","32,722832"
15/04/2005 7.00,"2,463148","107,222167","33,022604","56,566444",
15/04/2005 8.00,"0,889242","56,714086","3,849131","50,840232","34,67643"
15/04/2005 9.00,"1,102773","24,009594","6,682755","14,612733",
15/04/2005 10.00,"3,174725","7,103529","3,079474","3,486085","31,746031"
15/04/2005 11.00,"4,479852","8,960798","5,00404","2,84883",
15/04/2005 12.00,"3,593802","5,094516","4,399973","1,341998","27,35042"
15/04/2005 13.00,"2,848016",,,,
15/04/2005 14.00,"4,898929",,,,"27,83882"
15/04/2005 15.00,"4,510641",,,,
15/04/2005 16.00,"2,221966",,,,"57,142841"
15/04/2005 17.00,"2,148413",,,,
15/04/2005 18.00,"1,84146",,,,"32,722832"
15/04/2005 19.00,"0,053825",,,,
15/04/2005 20.00,"0,063916",,,,"29,79241"
15/04/2005 21.00,"0,378738","59,615433","5,020091","51,948619",
15/04/2005 22.00,"0,204236","39,396893","3,535693","34,106772","31,25762"
15/04/2005 23.00,"0,074008","59,642639","4,114414","53,363287",
16/04/2005 0.00,"0,112866","22,763201","2,689998","18,67378","34,18803"
16/04/2005 1.00,,"5,28128","1,434553","3,153829",
16/04/2005 2.00,"0,209003",,,,"36,630032"
16/04/2005 3.00,"0,035587","3,280049","1,103373","1,804043",
16/04/2005 4.00,"0,040954","9,292822","0,780641","8,250574","27,83882"
16/04/2005 5.00,"0,037281","8,916702","1,211513","7,142192",
16/04/2005 6.00,"0,321554","19,533718","3,661575","14,360949","28,81562"
16/04/2005 7.00,"0,383831","36,009191","6,468162","27,164452",
16/04/2005 8.00,"1,06408","18,112251","5,562485","9,9417","29,30402"
16/04/2005 9.00,"0,350645","6,159332","2,311507","2,998085",
16/04/2005 10.00,"1,313188","5,695016","2,726327","2,23234","35,164822"
16/04/2005 11.00,"1,437037","8,362893","2,173797","5,650935",
16/04/2005 12.00,"1,46415","7,898575","2,581013","4,503616","37,606831"
16/04/2005 13.00,"1,520073",,,,
16/04/2005 14.00,"2,650384",,,,"33,211231"
16/04/2005 15.00,"3,445161",,,,
16/04/2005 16.00,"3,268921",,,,"68,864471"
16/04/2005 17.00,"2,807984",,,,
16/04/2005 18.00,"1,472341",,,,"50,793652"
16/04/2005 19.00,"0,11368",,,,
16/04/2005 20.00,"0,069197",,,,"34,18803"
16/04/2005 21.00,"0,451192","7,825946","0,932714","6,42836",
16/04/2005 22.00,"0,74309","9,013975","1,034096","7,454977","49,816841"
16/04/2005 23.00,"0,483249","7,994552","0,686863","6,944913",
17/04/2005 0.00,"0,159435","8,471839","0,515358","7,689892","55,67765"
17/04/2005 1.00,"0,376347","8,247462","0,485789","7,50819",
17/04/2005 2.00,"0,603426","9,541841","0,733328","8,454338","35,653221"
17/04/2005 3.00,"0,672905","10,318729","0,647154","9,333",
17/04/2005 4.00,"1,028775","8,217632","1,015508","6,663276","37,606831"
17/04/2005 5.00,"0,275375","9,799941","0,708828","8,798277",
17/04/2005 6.00,"0,126249","9,694886","0,928489","8,390743","33,211231"
17/04/2005 7.00,"0,51474","6,146363","2,121415","3,035722",
17/04/2005 8.00,"0,821891","8,652119","1,907668","5,970212","1,465201"
17/04/2005 9.00,"1,419102","3,844233","2,282782","1,532787",
17/04/2005 10.00,"1,520073","5,50047","2,582703","2,401065","3,418803"
17/04/2005 11.00,"1,567522",,,,
17/04/2005 12.00,"1,682757",,,,"1,465201"
17/04/2005 13.00,"3,035062",,,,
17/04/2005 14.00,"4,856778",,,,"2,442003"
17/04/2005 15.00,"5,18045",,,,
17/04/2005 16.00,"2,474143",,,,"4,395605"
17/04/2005 17.00,"1,070293",,,,
17/04/2005 18.00,"1,52897",,,,"1,465201"
17/04/2005 19.00,"1,012253",,,,
17/04/2005 20.00,"1,191317","7,940079","1,379638","5,891042","1,953602"
17/04/2005 21.00,"0,766392","32,286873","2,923177","27,899042",
17/04/2005 22.00,"0,478306","50,701305","4,908572","43,19577","30,76923"
17/04/2005 23.00,"0,130485","23,790404","3,82632","18,332442",
18/04/2005 0.00,"0,046461","7,611945","0,119969","7,656147","30,28083"
18/04/2005 1.00,,"3,245031","0,288093","3,020149",
18/04/2005 2.00,"0,607025",,,,"0,4884"
18/04/2005 3.00,"0,288131","5,566616","0,725725","4,47117",
18/04/2005 4.00,"0,36982","7,872635","0,464667","7,164254","0,976801"
18/04/2005 5.00,"0,128173","27,333722","2,967109","22,902241",
18/04/2005 6.00,"0,159959","13,539118","1,462434","11,917052","5,860806"
18/04/2005 7.00,"0,291891","6,269576","1,476796","4,131126",
18/04/2005 8.00,"0,48227","8,230601","3,087922","4,416659","2,930403"
18/04/2005 9.00,"0,057421","7,410913","2,924022","3,395234",
18/04/2005 10.00,"0,856875","6,637917","3,400517","1,602872","2,930403"
18/04/2005 11.00,"1,594465","3,372133","3,702973","0,206362",
18/04/2005 12.00,"1,760234","5,129535","2,85559","2,703467","3,418803"
