,Regione Puglia,,,,
,ASM,,,,
Parm,SO2,NO2,NOX,CO,O3
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,
,,,,,,,
,,,,,,,
22/06/2006 7.00,5,59,62,,48
22/06/2006 8.00,3,64,67,,54
22/06/2006 9.00,5,87,94,,59
22/06/2006 10.00,4,112,120,,59
22/06/2006 11.00,5,65,68,,102
22/06/2006 12.00,5,61,63,,132
22/06/2006 13.00,7,49,50,,139
22/06/2006 14.00,8,44,45,,130
22/06/2006 15.00,9,42,44,,129
22/06/2006 16.00,6,35,36,,136
22/06/2006 17.00,6,21,21,,155
22/06/2006 18.00,4,23,23,,153
22/06/2006 19.00,6,45,46,,137
22/06/2006 20.00,4,46,47,,135
22/06/2006 21.00,2,48,49,,125
22/06/2006 22.00,4,35,36,,112
22/06/2006 23.00,4,36,37,,101
23/06/2006 0.00,3,17,18,,115
23/06/2006 1.00,,49,51,,76
23/06/2006 2.00,5,,,,47
23/06/2006 3.00,4,,,,
23/06/2006 4.00,10,,,,59
23/06/2006 5.00,11,,,,62
23/06/2006 6.00,9,,,,38
23/06/2006 7.00,5,,,,19
23/06/2006 8.00,1,,,,33
23/06/2006 9.00,5,,,,52
23/06/2006 10.00,3,,,,55
23/06/2006 11.00,3,,,,66
23/06/2006 12.00,7,,,,77
23/06/2006 13.00,5,,,,73
23/06/2006 14.00,2,,,,65
23/06/2006 15.00,6,,,,76
23/06/2006 16.00,7,,,,73
23/06/2006 17.00,7,,,,76
23/06/2006 18.00,6,,,,82
23/06/2006 19.00,5,,,,76
23/06/2006 20.00,5,,,,105
23/06/2006 21.00,8,,,,
23/06/2006 22.00,5,,,,
23/06/2006 23.00,5,,,,48
24/06/2006 0.00,9,,,,
24/06/2006 1.00,6,,,,
24/06/2006 2.00,8,,,,
24/06/2006 3.00,9,,,,36
24/06/2006 4.00,8,,,,60
24/06/2006 5.00,11,,,,58
24/06/2006 6.00,13,,,,27
24/06/2006 7.00,13,,,,37
24/06/2006 8.00,4,,,,55
24/06/2006 9.00,2,,,,89
24/06/2006 10.00,5,,,,100
24/06/2006 11.00,6,,,,107
24/06/2006 12.00,4,,,,108
24/06/2006 13.00,4,,,,104
24/06/2006 14.00,6,,,,104
24/06/2006 15.00,7,,,,107
24/06/2006 16.00,8,,,,103
24/06/2006 17.00,5,,,,106
24/06/2006 18.00,2,,,,101
24/06/2006 19.00,4,,,,98
24/06/2006 20.00,6,,,,89
24/06/2006 21.00,6,,,,74
24/06/2006 22.00,5,,,,46
24/06/2006 23.00,2,,,,39
25/06/2006 0.00,5,,,,35
25/06/2006 1.00,,,,,27
25/06/2006 2.00,,,,,33
25/06/2006 4.00,,,,,58
25/06/2006 5.00,,,,,55
25/06/2006 6.00,,,,,56
25/06/2006 7.00,,,,,48
25/06/2006 8.00,,,,,88
25/06/2006 9.00,,,,,94
25/06/2006 10.00,,,,,96
25/06/2006 11.00,,,,,113
25/06/2006 12.00,,,,,116
25/06/2006 13.00,,,,,119
25/06/2006 14.00,,,,,117
25/06/2006 15.00,,,,,112
25/06/2006 16.00,,,,,111
25/06/2006 17.00,,,,,111
25/06/2006 18.00,,,,,112
25/06/2006 19.00,,,,,105
25/06/2006 20.00,,,,,101
25/06/2006 21.00,,,,,79
25/06/2006 22.00,,,,,42
25/06/2006 23.00,,,,,39
26/06/2006 0.00,,,,,27
26/06/2006 2.00,,,,,10
26/06/2006 3.00,,,,,27
26/06/2006 4.00,,,,,23
26/06/2006 5.00,,,,,35
26/06/2006 6.00,,,,,14
26/06/2006 7.00,,,,,15
26/06/2006 8.00,,,,,47
26/06/2006 9.00,,,,,62
26/06/2006 10.00,,,,,73
26/06/2006 17.00,,,,,74
26/06/2006 18.00,,,,,50
26/06/2006 19.00,,,,,13
26/06/2006 20.00,,,,,8
26/06/2006 21.00,,,,,67
26/06/2006 22.00,,,,,58
26/06/2006 23.00,,,,,73
27/06/2006 0.00,,,,,70
27/06/2006 1.00,6,,,,137
27/06/2006 2.00,5,,,,
27/06/2006 3.00,6,,,,17
27/06/2006 4.00,8,,,,16
27/06/2006 5.00,6,,,,18
27/06/2006 6.00,5,,,,17
27/06/2006 7.00,2,,,,20
27/06/2006 8.00,5,,,,51
27/06/2006 9.00,8,,,,68
27/06/2006 10.00,5,,,,88
27/06/2006 12.00,6,78,88,,116
27/06/2006 13.00,6,104,115,,128
27/06/2006 14.00,6,57,67,,136
27/06/2006 15.00,9,52,62,,128
27/06/2006 16.00,7,48,58,,124
27/06/2006 17.00,9,57,67,,116
27/06/2006 18.00,6,72,82,,102
27/06/2006 19.00,5,84,94,,88
27/06/2006 20.00,6,85,95,,78
27/06/2006 21.00,5,76,86,,67
27/06/2006 22.00,9,133,144,,21
27/06/2006 23.00,6,121,132,,23
28/06/2006 0.00,7,99,111,,39
28/06/2006 1.00,9,64,74,,38
28/06/2006 2.00,8,89,101,,24
28/06/2006 3.00,10,92,105,,15
28/06/2006 4.00,14,93,111,,18
28/06/2006 5.00,13,104,130,,23
28/06/2006 6.00,7,145,182,,17
28/06/2006 7.00,6,128,145,,48
28/06/2006 8.00,5,149,165,,72
28/06/2006 9.00,7,167,181,,77
28/06/2006 10.00,4,109,120,,124
28/06/2006 11.00,7,72,83,,149
28/06/2006 12.00,8,66,77,,153
28/06/2006 13.00,10,56,66,,159
28/06/2006 14.00,5,51,62,,139
28/06/2006 15.00,5,69,80,,130
28/06/2006 16.00,9,79,90,,118
28/06/2006 17.00,10,68,78,,114
28/06/2006 18.00,5,85,96,,94
28/06/2006 19.00,5,159,170,,66
28/06/2006 20.00,5,214,247,,33
28/06/2006 21.00,7,139,156,,53
28/06/2006 22.00,9,142,159,,46
28/06/2006 23.00,6,161,214,,44
29/06/2006 0.00,,51,61,,63
29/06/2006 1.00,6,,,,42
29/06/2006 2.00,7,94,106,,
29/06/2006 3.00,7,82,93,,31
29/06/2006 4.00,8,60,73,,41
29/06/2006 5.00,7,82,93,,61
29/06/2006 6.00,8,122,137,,56
29/06/2006 7.00,4,274,385,,17
29/06/2006 8.00,5,245,280,,34
29/06/2006 9.00,7,192,208,,74
29/06/2006 10.00,9,103,113,,127
29/06/2006 11.00,7,75,85,,137
29/06/2006 12.00,6,73,83,,141
29/06/2006 13.00,8,75,85,,169
29/06/2006 14.00,7,67,77,,156
29/06/2006 15.00,7,66,76,,141
29/06/2006 16.00,6,81,91,,124
29/06/2006 17.00,10,122,133,,102
29/06/2006 18.00,7,184,198,,44
29/06/2006 19.00,7,302,336,,
29/06/2006 20.00,8,194,212,,
29/06/2006 21.00,6,87,97,,63
29/06/2006 22.00,8,60,70,,48
29/06/2006 23.00,6,65,75,,40
30/06/2006 0.00,9,117,138,,20
30/06/2006 1.00,7,47,57,,46
30/06/2006 2.00,7,32,42,,55
30/06/2006 3.00,5,24,34,,66
30/06/2006 4.00,6,28,38,,85
30/06/2006 5.00,1,32,42,,101
30/06/2006 6.00,4,50,61,,62
30/06/2006 7.00,1,64,78,,54
30/06/2006 8.00,3,63,76,,61
30/06/2006 9.00,6,57,69,,76
30/06/2006 10.00,8,50,61,,101
30/06/2006 11.00,6,53,64,,120
30/06/2006 12.00,5,61,72,,127
30/06/2006 13.00,5,50,60,,128
30/06/2006 14.00,6,43,53,,111
30/06/2006 15.00,6,48,59,,123
30/06/2006 16.00,6,46,56,,136
30/06/2006 17.00,5,48,57,,140
30/06/2006 18.00,4,40,50,,135
30/06/2006 19.00,3,30,40,,136
30/06/2006 20.00,7,39,49,,119
30/06/2006 21.00,7,71,82,,93
30/06/2006 22.00,5,50,60,,68
30/06/2006 23.00,5,37,47,,74
01/07/2006 0.00,,24,35,,109
01/07/2006 1.00,4,,,,116
01/07/2006 2.00,5,41,50,,
01/07/2006 3.00,7,32,42,,91
01/07/2006 4.00,11,25,42,,88
01/07/2006 5.00,9,31,50,,84
01/07/2006 6.00,8,48,62,,77
01/07/2006 7.00,2,47,58,,73
01/07/2006 8.00,5,47,57,,77
01/07/2006 9.00,6,43,53,,87
01/07/2006 10.00,6,38,48,,96
01/07/2006 11.00,4,28,38,,98
01/07/2006 12.00,5,26,36,,93
01/07/2006 13.00,5,17,26,,95
01/07/2006 14.00,5,14,23,,97
01/07/2006 15.00,4,11,21,,98
01/07/2006 16.00,4,12,22,,102
01/07/2006 17.00,6,19,28,,95
01/07/2006 18.00,4,21,31,,97
01/07/2006 19.00,4,25,35,,99
01/07/2006 20.00,6,39,49,,94
01/07/2006 21.00,7,32,41,,91
01/07/2006 22.00,11,18,32,,84
01/07/2006 23.00,6,18,41,,80
02/07/2006 0.00,6,18,46,,78
02/07/2006 1.00,10,16,50,,77
02/07/2006 2.00,13,15,50,,77
02/07/2006 3.00,14,16,53,,70
02/07/2006 4.00,11,17,51,,68
02/07/2006 5.00,12,19,54,,66
02/07/2006 6.00,17,22,58,,66
02/07/2006 7.00,7,18,43,,76
02/07/2006 8.00,5,17,28,,80
02/07/2006 9.00,6,17,27,,90
02/07/2006 10.00,5,16,26,,94
02/07/2006 11.00,6,15,25,,97
02/07/2006 12.00,7,16,26,,89
02/07/2006 13.00,5,10,20,,87
02/07/2006 14.00,5,8,17,,88
02/07/2006 15.00,5,8,17,,89
02/07/2006 16.00,5,10,20,,87
02/07/2006 17.00,8,14,23,,86
02/07/2006 18.00,8,18,27,,86
02/07/2006 19.00,4,29,38,,76
02/07/2006 20.00,6,35,49,,73
02/07/2006 21.00,9,38,54,,70
02/07/2006 22.00,12,28,47,,69
02/07/2006 23.00,12,19,47,,73
03/07/2006 0.00,,19,51,,71
03/07/2006 1.00,15,,,,68
03/07/2006 2.00,11,17,50,,
03/07/2006 3.00,13,15,49,,58
03/07/2006 4.00,11,24,57,,53
03/07/2006 5.00,11,39,73,,47
03/07/2006 6.00,11,49,84,,44
03/07/2006 7.00,16,65,105,,42
03/07/2006 8.00,8,63,85,,52
03/07/2006 9.00,7,61,75,,62
03/07/2006 10.00,4,45,57,,69
03/07/2006 11.00,7,46,58,,70
03/07/2006 12.00,6,38,50,,68
03/07/2006 13.00,7,35,46,,69
03/07/2006 14.00,7,29,40,,70
03/07/2006 15.00,5,28,38,,72
03/07/2006 16.00,5,34,45,,69
03/07/2006 17.00,8,35,46,,71
03/07/2006 18.00,5,35,46,,74
03/07/2006 19.00,8,33,43,,63
03/07/2006 20.00,9,33,51,,75
03/07/2006 21.00,13,24,50,,77
03/07/2006 22.00,15,18,48,,78
03/07/2006 23.00,15,27,62,,65
04/07/2006 0.00,9,25,60,,58
04/07/2006 1.00,9,19,54,,65
04/07/2006 2.00,10,19,53,,62
04/07/2006 3.00,8,18,52,,63
04/07/2006 4.00,10,20,53,,63
04/07/2006 5.00,10,22,55,,63
04/07/2006 6.00,12,44,79,,53
04/07/2006 7.00,14,81,124,,43
04/07/2006 8.00,10,72,104,,48
04/07/2006 9.00,6,62,76,,62
04/07/2006 10.00,5,51,63,,72
04/07/2006 11.00,4,64,77,,70
04/07/2006 12.00,5,62,75,,76
04/07/2006 13.00,5,50,61,,79
04/07/2006 14.00,4,34,46,,66
04/07/2006 15.00,6,35,46,,66
04/07/2006 16.00,4,45,58,,61
04/07/2006 17.00,5,43,63,,69
04/07/2006 18.00,9,35,55,,72
04/07/2006 19.00,11,35,57,,77
04/07/2006 20.00,12,28,59,,78
04/07/2006 21.00,7,15,49,,79
04/07/2006 22.00,10,13,50,,79
04/07/2006 23.00,15,21,61,,71
05/07/2006 0.00,,24,63,,68
05/07/2006 1.00,11,,,,66
05/07/2006 2.00,13,27,65,,
05/07/2006 3.00,15,24,62,,52
05/07/2006 4.00,10,31,65,,45
05/07/2006 5.00,12,45,77,,44
05/07/2006 6.00,9,52,84,,51
05/07/2006 7.00,10,69,109,,52
05/07/2006 8.00,12,57,87,,73
05/07/2006 9.00,8,57,72,,71
05/07/2006 10.00,10,52,66,,76
05/07/2006 11.00,7,59,73,,77
05/07/2006 12.00,7,59,71,,83
05/07/2006 13.00,9,44,55,,86
05/07/2006 14.00,5,39,49,,92
05/07/2006 15.00,7,41,52,,91
05/07/2006 16.00,7,49,60,,87
05/07/2006 17.00,7,45,57,,89
05/07/2006 18.00,8,47,66,,93
05/07/2006 19.00,10,42,76,,91
05/07/2006 20.00,16,33,90,,88
05/07/2006 21.00,16,31,104,,71
05/07/2006 22.00,12,56,136,,43
05/07/2006 23.00,12,63,150,,26
06/07/2006 0.00,14,74,159,,22
06/07/2006 1.00,11,53,141,,34
06/07/2006 2.00,19,41,123,,37
06/07/2006 3.00,13,31,113,,49
06/07/2006 4.00,13,31,107,,46
06/07/2006 5.00,16,48,125,,34
06/07/2006 6.00,16,74,150,,34
06/07/2006 7.00,18,84,170,,57
06/07/2006 8.00,24,68,190,,68
06/07/2006 9.00,18,68,225,,54
06/07/2006 10.00,2,59,86,,71
06/07/2006 11.00,5,69,82,,81
06/07/2006 12.00,4,48,60,,82
06/07/2006 13.00,6,56,69,,81
06/07/2006 14.00,3,50,62,,88
06/07/2006 15.00,6,47,59,,86
06/07/2006 16.00,4,46,58,,87
06/07/2006 17.00,5,59,70,,81
06/07/2006 18.00,3,61,72,,73
06/07/2006 19.00,0,64,75,,78
06/07/2006 20.00,0,110,122,,57
06/07/2006 21.00,0,120,131,,36
06/07/2006 22.00,2,119,136,,12
06/07/2006 23.00,6,101,134,,23
07/07/2006 0.00,,93,144,,21
07/07/2006 1.00,,,,,37
07/07/2006 2.00,,,,,25
07/07/2006 4.00,,,,,54
07/07/2006 5.00,,,,,53
07/07/2006 6.00,,,,,25
07/07/2006 7.00,,,,,38
07/07/2006 8.00,,,,,44
07/07/2006 9.00,,,,,27
07/07/2006 10.00,,,,,
07/07/2006 12.00,,,,,101
07/07/2006 14.00,,,,,130
07/07/2006 15.00,,,,,82
07/07/2006 16.00,,,,,64
07/07/2006 17.00,,,,,72
07/07/2006 18.00,11,,,,91
07/07/2006 19.00,15,,,,67
07/07/2006 20.00,17,,,,45
07/07/2006 21.00,13,,,,34
07/07/2006 22.00,18,,,,41
07/07/2006 23.00,22,,,,53
08/07/2006 0.00,24,,,,65
08/07/2006 1.00,20,,,,64
08/07/2006 2.00,21,,,,62
08/07/2006 3.00,23,,,,35
08/07/2006 4.00,20,,,,31
08/07/2006 5.00,18,,,,41
08/07/2006 6.00,21,,,,46
08/07/2006 7.00,18,,,,68
08/07/2006 8.00,21,,,,82
08/07/2006 9.00,27,,,,95
08/07/2006 10.00,30,,,,93
08/07/2006 11.00,29,,,,
08/07/2006 12.00,27,,,,
08/07/2006 13.00,27,,,,
08/07/2006 14.00,26,,,,
08/07/2006 15.00,28,,,,
08/07/2006 16.00,20,,,,
08/07/2006 17.00,21,,,,
08/07/2006 18.00,23,,,,
08/07/2006 19.00,17,,,,
08/07/2006 20.00,17,,,,
08/07/2006 21.00,14,,,,74
08/07/2006 22.00,14,,,,84
08/07/2006 23.00,16,,,,82
09/07/2006 0.00,,,,,71
09/07/2006 1.00,,,,,48
09/07/2006 2.00,,,,,72
09/07/2006 4.00,,,,,76
09/07/2006 5.00,,,,,88
09/07/2006 6.00,,,,,92
09/07/2006 7.00,,,,,99
09/07/2006 8.00,,,,,110
09/07/2006 9.00,,,,,112
09/07/2006 10.00,,,,,94
09/07/2006 11.00,,,,,
09/07/2006 12.00,,,,,
09/07/2006 14.00,,,,,
09/07/2006 16.00,,,,,
09/07/2006 18.00,,,,,
09/07/2006 20.00,,,,,
09/07/2006 22.00,,,,,95
09/07/2006 23.00,,,,,68
10/07/2006 0.00,,,,,45
10/07/2006 1.00,,,,,47
10/07/2006 2.00,,,,,55
10/07/2006 3.00,,,,,57
10/07/2006 4.00,,,,,66
10/07/2006 5.00,,,,,87
10/07/2006 6.00,,,,,85
10/07/2006 7.00,,,,,83
10/07/2006 8.00,,,,,86
10/07/2006 9.00,,,,,89
10/07/2006 10.00,,,,,36
10/07/2006 11.00,,,,,
10/07/2006 12.00,,,,,
10/07/2006 14.00,,,,,
10/07/2006 16.00,,,,,
10/07/2006 18.00,,,,,
10/07/2006 20.00,,,,,
10/07/2006 22.00,,,,,99
10/07/2006 23.00,,,,,88
11/07/2006 0.00,,,,,77
11/07/2006 1.00,,,,,75
11/07/2006 2.00,,,,,94
11/07/2006 4.00,,,,,89
11/07/2006 5.00,,,,,77
11/07/2006 6.00,,,,,70
11/07/2006 7.00,,,,,72
11/07/2006 8.00,,,,,91
11/07/2006 9.00,,,,,91
11/07/2006 10.00,,,,,13
11/07/2006 11.00,,,,,0
11/07/2006 12.00,,,,,0
11/07/2006 13.00,,,,,0
11/07/2006 14.00,,,,,47
11/07/2006 15.00,,,,,134
11/07/2006 16.00,,37,60,,126
11/07/2006 17.00,,41,55,,108
11/07/2006 18.00,9,47,57,,111
11/07/2006 19.00,0,44,54,,105
11/07/2006 20.00,4,59,69,,92
11/07/2006 21.00,5,37,47,,98
11/07/2006 22.00,6,18,28,,105
11/07/2006 23.00,6,28,38,,99
12/07/2006 0.00,5,29,43,,82
12/07/2006 1.00,5,20,35,,94
12/07/2006 2.00,5,15,36,,100
12/07/2006 3.00,6,12,29,,103
12/07/2006 4.00,8,23,42,,93
12/07/2006 5.00,4,44,71,,81
12/07/2006 6.00,9,73,98,,70
12/07/2006 7.00,4,81,97,,74
12/07/2006 8.00,6,68,83,,80
12/07/2006 9.00,5,55,68,,87
12/07/2006 10.00,4,56,72,,92
12/07/2006 11.00,5,44,56,,92
12/07/2006 12.00,5,39,52,,95
12/07/2006 13.00,3,38,51,,97
12/07/2006 14.00,5,33,45,,99
12/07/2006 15.00,4,40,53,,107
12/07/2006 16.00,1,39,51,,109
12/07/2006 17.00,3,40,53,,109
12/07/2006 18.00,3,37,49,,108
12/07/2006 19.00,2,42,53,,103
12/07/2006 20.00,2,56,68,,87
12/07/2006 21.00,3,47,61,,79
12/07/2006 22.00,3,102,121,,35
12/07/2006 23.00,4,42,77,,62
13/07/2006 0.00,,27,69,,74
13/07/2006 1.00,,,,,80
13/07/2006 2.00,,17,67,,
13/07/2006 3.00,,13,66,,91
13/07/2006 4.00,,20,73,,91
13/07/2006 5.00,,31,88,,84
13/07/2006 6.00,,74,125,,66
13/07/2006 7.00,,80,102,,73
13/07/2006 8.00,,83,98,,83
13/07/2006 9.00,,70,84,,94
13/07/2006 10.00,,43,62,,102
13/07/2006 11.00,,53,66,,102
13/07/2006 12.00,,67,80,,104
13/07/2006 13.00,,40,52,,110
13/07/2006 14.00,,34,46,,100
13/07/2006 15.00,,28,39,,102
13/07/2006 16.00,,44,56,,94
13/07/2006 17.00,,35,46,,100
13/07/2006 18.00,,41,52,,97
13/07/2006 19.00,,38,49,,98
13/07/2006 20.00,,27,39,,96
13/07/2006 21.00,,42,55,,75
13/07/2006 22.00,9,39,59,,63
13/07/2006 23.00,15,29,62,,71
14/07/2006 0.00,10,28,65,,79
14/07/2006 1.00,5,16,53,,88
14/07/2006 2.00,0,14,54,,89
14/07/2006 3.00,,14,55,,90
14/07/2006 4.00,,16,62,,90
14/07/2006 5.00,,22,71,,87
14/07/2006 6.00,,59,104,,73
14/07/2006 7.00,,66,88,,80
14/07/2006 8.00,,65,79,,87
14/07/2006 9.00,,67,81,,87
14/07/2006 10.00,,47,60,,95
14/07/2006 11.00,,44,56,,98
14/07/2006 12.00,,50,63,,94
14/07/2006 13.00,,36,47,,103
14/07/2006 14.00,,34,45,,104
14/07/2006 15.00,,32,42,,108
14/07/2006 16.00,,43,54,,104
14/07/2006 17.00,,35,45,,107
14/07/2006 18.00,,48,60,,99
14/07/2006 19.00,,39,52,,102
14/07/2006 20.00,,43,62,,99
14/07/2006 21.00,,63,98,,86
14/07/2006 22.00,,40,80,,86
14/07/2006 23.00,,29,74,,77
15/07/2006 0.00,,38,89,,59
15/07/2006 1.00,4,,,,86
15/07/2006 2.00,7,13,72,,
15/07/2006 3.00,2,13,74,,96
15/07/2006 4.00,3,14,75,,93
15/07/2006 5.00,2,19,84,,89
15/07/2006 6.00,3,44,109,,78
15/07/2006 7.00,3,61,106,,77
15/07/2006 8.00,0,39,54,,96
15/07/2006 9.00,0,37,50,,103
15/07/2006 10.00,0,27,39,,109
15/07/2006 11.00,0,25,36,,108
15/07/2006 12.00,0,22,32,,113
15/07/2006 13.00,0,16,26,,114
15/07/2006 14.00,0,13,23,,117
15/07/2006 15.00,0,13,23,,117
15/07/2006 16.00,0,15,25,,114
15/07/2006 17.00,0,16,25,,114
15/07/2006 18.00,0,18,28,,112
15/07/2006 19.00,0,22,31,,107
15/07/2006 20.00,0,41,51,,85
15/07/2006 21.00,1,38,57,,87
15/07/2006 22.00,6,25,61,,80
15/07/2006 23.00,4,19,63,,89
16/07/2006 0.00,5,16,68,,90
16/07/2006 1.00,4,15,72,,94
16/07/2006 2.00,4,14,73,,91
16/07/2006 3.00,5,15,76,,84
16/07/2006 4.00,1,18,77,,76
16/07/2006 5.00,3,27,86,,68
16/07/2006 6.00,3,25,84,,65
16/07/2006 7.00,5,25,81,,77
16/07/2006 8.00,1,24,44,,92
16/07/2006 9.00,0,18,28,,104
16/07/2006 10.00,0,16,26,,106
16/07/2006 11.00,0,17,28,,105
16/07/2006 12.00,0,14,25,,112
16/07/2006 13.00,0,11,21,,115
16/07/2006 14.00,0,7,17,,105
16/07/2006 15.00,0,8,17,,103
16/07/2006 16.00,0,9,19,,100
16/07/2006 17.00,0,13,23,,93
16/07/2006 18.00,1,20,32,,83
16/07/2006 19.00,1,25,42,,82
16/07/2006 20.00,2,37,67,,76
16/07/2006 21.00,5,29,73,,80
16/07/2006 22.00,2,17,69,,76
16/07/2006 23.00,4,15,69,,72
17/07/2006 0.00,,16,67,,68
17/07/2006 1.00,0,,,,66
17/07/2006 2.00,0,16,65,,
17/07/2006 3.00,1,21,71,,58
17/07/2006 4.00,0,22,69,,54
17/07/2006 5.00,0,28,74,,52
17/07/2006 6.00,0,45,91,,49
17/07/2006 7.00,0,51,102,,53
17/07/2006 8.00,3,45,102,,66
17/07/2006 9.00,0,42,78,,84
17/07/2006 10.00,0,42,61,,83
17/07/2006 11.00,0,36,52,,87
17/07/2006 12.00,0,31,51,,91
17/07/2006 13.00,0,29,48,,96
17/07/2006 14.00,0,27,48,,95
17/07/2006 15.00,0,35,46,,92
17/07/2006 16.00,1,33,59,,90
17/07/2006 17.00,1,29,44,,93
17/07/2006 18.00,0,28,48,,93
17/07/2006 19.00,2,25,65,,96
17/07/2006 20.00,2,20,69,,96
17/07/2006 21.00,1,15,69,,97
17/07/2006 22.00,4,13,67,,99
17/07/2006 23.00,2,27,83,,66
18/07/2006 0.00,4,24,76,,66
18/07/2006 1.00,3,13,61,,74
18/07/2006 2.00,0,13,57,,73
18/07/2006 3.00,1,13,55,,72
18/07/2006 4.00,0,17,56,,69
18/07/2006 5.00,0,28,67,,63
18/07/2006 6.00,1,49,91,,57
18/07/2006 7.00,4,55,103,,59
18/07/2006 8.00,6,60,116,,64
18/07/2006 9.00,2,50,90,,80
18/07/2006 10.00,0,39,57,,90
18/07/2006 11.00,0,46,60,,93
18/07/2006 12.00,0,38,61,,88
18/07/2006 13.00,0,37,53,,95
18/07/2006 14.00,0,37,53,,100
18/07/2006 15.00,0,42,61,,102
18/07/2006 16.00,1,54,71,,100
18/07/2006 17.00,0,44,62,,110
18/07/2006 18.00,1,43,70,,107
18/07/2006 19.00,2,38,74,,107
18/07/2006 20.00,2,30,72,,109
18/07/2006 21.00,0,22,73,,110
18/07/2006 22.00,1,15,69,,112
18/07/2006 23.00,3,16,73,,111
19/07/2006 0.00,,20,76,,97
19/07/2006 1.00,3,,,,81
19/07/2006 2.00,,23,72,,
19/07/2006 3.00,,24,68,,57
19/07/2006 4.00,,19,58,,74
19/07/2006 5.00,,31,70,,78
19/07/2006 6.00,,63,106,,68
19/07/2006 7.00,,66,115,,75
19/07/2006 8.00,,59,107,,87
19/07/2006 9.00,,52,72,,97
19/07/2006 10.00,,50,65,,103
19/07/2006 11.00,,47,61,,106
19/07/2006 12.00,,41,62,,113
19/07/2006 13.00,,37,54,,113
19/07/2006 14.00,,44,56,,106
19/07/2006 15.00,,35,50,,103
19/07/2006 16.00,,39,65,,108
19/07/2006 17.00,,38,60,,109
19/07/2006 18.00,,38,83,,109
19/07/2006 19.00,,34,79,,113
19/07/2006 20.00,,31,82,,96
19/07/2006 21.00,,95,152,,39
19/07/2006 22.00,,59,112,,50
19/07/2006 23.00,,42,92,,60
20/07/2006 0.00,,38,85,,60
20/07/2006 1.00,,28,74,,65
20/07/2006 2.00,,26,69,,69
20/07/2006 3.00,,21,63,,71
20/07/2006 4.00,,21,62,,85
20/07/2006 5.00,,64,108,,78
20/07/2006 6.00,,127,181,,65
20/07/2006 7.00,,130,174,,67
20/07/2006 8.00,,74,87,,110
20/07/2006 9.00,,46,57,,120
20/07/2006 10.00,,36,47,,117
20/07/2006 11.00,,43,54,,111
20/07/2006 12.00,,35,46,,112
20/07/2006 13.00,,35,45,,116
20/07/2006 14.00,,33,43,,120
20/07/2006 15.00,,37,47,,122
20/07/2006 16.00,,40,50,,126
20/07/2006 17.00,,50,60,,122
20/07/2006 18.00,,43,53,,122
20/07/2006 19.00,,37,46,,114
20/07/2006 20.00,,64,73,,83
20/07/2006 21.00,,83,99,,47
20/07/2006 22.00,,89,116,,36
20/07/2006 23.00,,85,122,,26
21/07/2006 0.00,,80,123,,28
21/07/2006 1.00,,52,97,,45
21/07/2006 2.00,,31,74,,
21/07/2006 3.00,,24,68,,70
21/07/2006 4.00,,36,80,,57
21/07/2006 5.00,,74,122,,52
21/07/2006 6.00,,170,348,,30
21/07/2006 7.00,,200,264,,27
21/07/2006 8.00,,160,185,,61
21/07/2006 9.00,,100,115,,96
21/07/2006 10.00,,95,109,,114
21/07/2006 11.00,,63,74,,129
21/07/2006 12.00,,55,66,,123
21/07/2006 13.00,,35,45,,122
21/07/2006 14.00,,32,41,,117
21/07/2006 15.00,,46,56,,113
21/07/2006 16.00,,43,53,,117
21/07/2006 17.00,,47,57,,119
21/07/2006 18.00,,47,57,,111
21/07/2006 19.00,,52,61,,106
21/07/2006 20.00,,46,55,,82
21/07/2006 21.00,,173,184,,16
21/07/2006 22.00,,109,121,,34
21/07/2006 23.00,,85,112,,32
22/07/2006 0.00,,72,108,,37
22/07/2006 1.00,,49,91,,47
22/07/2006 2.00,,39,82,,51
22/07/2006 3.00,,35,80,,56
22/07/2006 4.00,,35,79,,58
22/07/2006 5.00,,60,106,,49
22/07/2006 6.00,,84,130,,41
22/07/2006 7.00,,104,138,,49
22/07/2006 8.00,,115,131,,71
22/07/2006 9.00,,106,123,,76
22/07/2006 10.00,,66,78,,100
22/07/2006 11.00,,47,59,,117
22/07/2006 12.00,,34,44,,123
22/07/2006 13.00,,27,37,,132
22/07/2006 14.00,,16,25,,132
22/07/2006 15.00,,16,24,,138
22/07/2006 16.00,,20,29,,137
22/07/2006 17.00,,24,33,,134
22/07/2006 18.00,,31,40,,133
22/07/2006 19.00,,40,49,,119
22/07/2006 20.00,,57,67,,81
22/07/2006 21.00,,77,87,,28
22/07/2006 22.00,,105,124,,22
22/07/2006 23.00,,79,107,,34
23/07/2006 0.00,,64,100,,51
23/07/2006 1.00,,31,73,,70
23/07/2006 2.00,,40,85,,
23/07/2006 3.00,,32,78,,44
23/07/2006 4.00,,34,79,,43
23/07/2006 5.00,,50,97,,34
23/07/2006 6.00,,85,143,,21
23/07/2006 7.00,,103,145,,27
23/07/2006 8.00,,71,86,,71
23/07/2006 9.00,,45,56,,93
23/07/2006 10.00,,37,47,,120
23/07/2006 11.00,,33,43,,147
23/07/2006 12.00,,22,31,,155
23/07/2006 13.00,,17,25,,157
23/07/2006 14.00,,12,20,,163
23/07/2006 15.00,,14,22,,176
23/07/2006 16.00,,16,25,,170
23/07/2006 17.00,,17,26,,159
