,Regione Puglia,,,,,
,CERRATE,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



02/06/2006 0.00,"0,59059122","7,56399819","0,94472413","66,6039927",,"0,5753169"
02/06/2006 1.00,"0,42397408","7,85472353","0,82893944","57,3965091",,"0,4651758"
02/06/2006 2.00,"0,49601327","7,37191294","0,94531013","65,6823027",,"0,61116615"
02/06/2006 3.00,"0,39007442","6,45172278","0,98496789","60,86300115",,"0,3613401"
02/06/2006 4.00,"0,16075211","6,60616841","0,69161856","58,9060857",,"0,27057285"
02/06/2006 5.00,"0,34220016","6,84368087","0,42837866","63,5632137",,"0,28562445"
02/06/2006 6.00,"0,74774213","7,78334092","0,39503286","55,80447915",,"0,30860865"
02/06/2006 7.00,"0,44912856","9,04616912","0,41220962","61,0657131",,"0,19684035"
02/06/2006 8.00,"0,60975049","7,2343388","0,38369392","78,86715795",,"0,5953518"
02/06/2006 9.00,"0,75878675","7,21487273","0,85351861","86,89886835",,"0,62845515"
02/06/2006 10.00,"0,75103314","7,23563705","1,34697766","95,9387919",,"0,33688125"
02/06/2006 11.00,"0,68463016","8,74765812","1,67904111","100,9973139",,"0,3636792"
02/06/2006 12.00,"0,74409008","6,23627671","1,76842457","114,29696145",,"0,4661928"
02/06/2006 13.00,1,"5,05650962","1,88277747","121,90972185",,"0,3421188"
02/06/2006 14.00,1,"4,64638179","2,00866388","122,93016435",,"0,27728505"
02/06/2006 15.00,1,"4,45559478","2,0833928","126,07492275",,"0,2549619"
02/06/2006 16.00,"0,8896116","5,19019092","1,65490114","129,64413735",,"0,2510973"
02/06/2006 17.00,"0,79097378","4,85793503","1,54023835","131,1254049",,"0,2335032"
02/06/2006 18.00,1,"7,3706166","1,54703845","126,98041335",,"0,28359045"
02/06/2006 19.00,"0,79264166","8,01306198","1,41479231","121,20835965",,"0,2330964"
02/06/2006 20.00,"0,63702338","21,96258952","1,46113485","79,70370135",,"0,312219"
02/06/2006 21.00,"0,8131515","13,6938396","1,27252601","55,73014545",,"0,4888719"
02/06/2006 22.00,"0,63044237","18,74516578","1,12510341","54,50302095",,"0,2345202"
02/06/2006 23.00,"0,55101162","8,94233987","1,02389287","89,5423431",,"0,5849784"
03/06/2006 0.00,"0,47072354","5,08765801","0,70986945","102,26088705",,"0,4787019"
03/06/2006 1.00,,"6,98384959","0,66476182","111,69811485",,"0,26803035"
03/06/2006 2.00,2,,"0,74354145","92,18039145",,"0,20487465"
03/06/2006 3.00,2,"6,14542421",,"71,1084234",,"0,30321855"
03/06/2006 4.00,2,"6,60227558","0,87113807","48,48362715",,"0,383409"
03/06/2006 5.00,3,"5,34593479","0,54615899","32,14852725",,"0,3750696"
03/06/2006 6.00,2,"6,58410584","0,4558645","29,4469581",,"0,37491705"
03/06/2006 7.00,2,"7,18112784","0,37196586","40,87896645",,"0,35457705"
03/06/2006 8.00,3,"6,18176559","0,58491505","57,09919425",,"0,4156479"
03/06/2006 9.00,1,"4,42963747","0,83573489","92,02091115",,"0,1401426"
03/06/2006 10.00,3,"5,33036155","0,91988051","108,19916415",,"0,31013415"
03/06/2006 11.00,4,"5,94814787","1,25503004","118,81767135",,"0,2897433"
03/06/2006 12.00,3,"5,39914766","1,61603907","121,85438055",,"0,29101455"
03/06/2006 13.00,3,"5,27714868","1,85489669","125,2330128",,"0,3312369"
03/06/2006 14.00,3,"5,53672371","1,82060375","126,99665265",,"0,29884545"
03/06/2006 15.00,3,"6,1363403","2,01210645","133,4295501",,"0,35742465"
03/06/2006 16.00,4,"5,39395658","2,02269863","130,0590774",,"0,3642894"
03/06/2006 17.00,3,"4,36863702","1,84589008","113,61854175",,"0,31603275"
03/06/2006 18.00,4,"3,91697865","1,8735099","115,01053305",,"0,34552575"
03/06/2006 19.00,3,"3,7339773","1,64771309","115,80797445",,"0,2912688"
03/06/2006 20.00,2,"14,56731577","0,05969111","220,5486465",,"0,13693905"
03/06/2006 21.00,2,"7,90404166","0,27865868","94,29273735",,"0,29030265"
03/06/2006 22.00,2,"9,1733611","0,3937502","66,34047315",,"0,55034955"
03/06/2006 23.00,2,"8,13506288","0,37905139","43,5886353",,"0,4866345"
04/06/2006 0.00,1,"14,16496787","0,50241907","56,6329428",,"0,3949011"
04/06/2006 1.00,2,"13,01505283","0,56140535","57,58840815",,"0,5180598"
04/06/2006 2.00,2,"12,69188277","0,6022386","50,7770592",,"0,6307434"
04/06/2006 3.00,2,"8,77751018","0,69801441","49,4539752",,"0,60618285"
04/06/2006 4.00,2,"8,25446728","0,68272961","45,841509",,"0,26345385"
04/06/2006 5.00,2,"6,68404226","0,58895294","50,1972723",,"0,21718035"
04/06/2006 6.00,2,"8,1584237","0,49018074","52,7691066",,"0,5658588"
04/06/2006 7.00,2,"9,41606273","0,3931211","63,8767479",,"0,65255805"
04/06/2006 8.00,2,"6,55555203","0,42287753","79,39962345",,"0,6276924"
04/06/2006 9.00,2,"5,7132319","0,77166105","86,05286865",,"0,56092635"
04/06/2006 10.00,2,"5,51206274","1,33868053","95,96853735",,"0,51811065"
04/06/2006 11.00,2,"6,47248902","0,71201538","100,78378905",,"0,5540616"
04/06/2006 12.00,2,"7,39138092","0,1989121","99,76613955",,"0,5069745"
04/06/2006 13.00,2,"4,74761646","0,00004078","89,54639295",,"0,61370865"
04/06/2006 14.00,1,"5,17461577","0,06391889","83,1066726",,"0,4773798"
04/06/2006 15.00,2,"4,26870252","1,17506211","86,296119",,"0,4876515"
04/06/2006 16.00,2,"4,08180834","1,52769363","77,8211196",,"0,52105995"
04/06/2006 17.00,2,"6,68533859","1,37011107","85,6933896",,"0,45678555"
04/06/2006 18.00,2,"7,90274341","1,44867517","94,58057595",,"0,442395"
04/06/2006 19.00,2,"8,34921262","1,51366353","92,83989855",,"0,43481835"
04/06/2006 20.00,1,"15,100737","1,79298044","75,73313265",,"0,40888485"
04/06/2006 21.00,2,"16,41029066","1,5507583","55,6531185",,"0,6482358"
04/06/2006 22.00,1,"16,06765261","1,02038972","53,085354",,"0,6310485"
04/06/2006 23.00,1,"12,56859127","0,18760578","51,3757587",,"0,64920195"
05/06/2006 0.00,1,"10,92937631","0,47484701","58,88041005",,"0,6718302"
05/06/2006 1.00,,"11,05786845","0,08666785","58,2884736",,"0,61411545"
05/06/2006 2.00,"0,83297487",,"0,13620831","62,4293355",,"0,53834895"
05/06/2006 3.00,"0,85026997","6,8307003",,"62,85369195",,"0,629523"
05/06/2006 4.00,"0,74704142","6,05846645","0,46106856","60,70352085",,"0,56143485"
05/06/2006 5.00,"0,65192853","5,43289255","0,44285844","61,27113825",,"0,51119505"
05/06/2006 6.00,"0,62240095","8,65940402","0,7403808","50,8594926",,"0,51170355"
05/06/2006 7.00,"0,50398249","16,39861407","0,91239305","43,2088671",,"0,52085655"
05/06/2006 8.00,"0,46138239","9,79763674","0,46613514","78,9536412",,"0,59072445"
05/06/2006 9.00,1,"7,91702031","0,92054572","93,7264566",,"0,43675065"
05/06/2006 10.00,5,"14,50760783","1,59285441","93,63726015",,"0,411885"
05/06/2006 11.00,6,"12,71006015","2,02880556","106,19901705",,"0,3652047"
05/06/2006 12.00,2,"4,02859547","2,24130739","117,20938215",,"0,3841209"
05/06/2006 13.00,2,"4,58019026","2,31343836","119,5203702",,"0,24077475"
05/06/2006 14.00,1,"4,8540422","2,36906711","125,0627196",,"0,2558772"
05/06/2006 15.00,2,"4,50231833","2,33014679","127,99127985",,"0,3442545"
05/06/2006 16.00,1,"4,20900032","2,32661917","125,77758795",,"0,26325045"
05/06/2006 17.00,"0,90626294","7,3251913","2,42978109","118,7609136",,"0,3137445"
05/06/2006 18.00,"0,90181458","8,05199986","2,37808887","116,85662625",,"0,43288605"
05/06/2006 19.00,3,"6,52700014","2,07130127","117,4039545",,"0,4687353"
05/06/2006 20.00,4,"5,63146714","1,91392375","113,3333964",,"0,4156479"
05/06/2006 21.00,4,"10,75286621","1,84942003","80,49025005",,"0,32793165"
05/06/2006 22.00,2,"12,39467193","1,56779176","56,1234198",,"0,51312735"
05/06/2006 23.00,"0,96150841","17,85352179","1,20474631","37,6597746",,"0,48353265"
06/06/2006 0.00,1,"17,51088374","1,09069397","35,88396525",,"0,57394395"
06/06/2006 1.00,2,"14,02090441","0,95366085","44,04136065",,"0,6782373"
06/06/2006 2.00,2,"11,27460894","0,78374793","49,72966425",,"0,75258"
06/06/2006 3.00,1,"10,01308473","0,61801736","40,73975535",,"0,78924285"
06/06/2006 4.00,1,"8,63214655","0,59126313","38,5611954",,"0,6522021"
06/06/2006 5.00,2,"8,99685099","0,51053795","34,98254445",,"0,61970895"
06/06/2006 6.00,1,"8,84759454","0,560132","34,51762965",,"0,52065315"
06/06/2006 7.00,2,"15,99238099","0,52994685","31,24439325",,"0,6037929"
06/06/2006 8.00,1,"17,50698709","0,7093254","60,87652725",,"0,8424828"
06/06/2006 9.00,2,"10,80997","1,348491","95,53334805",,"0,6800679"
06/06/2006 10.00,3,"13,08774134","2,00853223","112,5360747",,"0,53651835"
06/06/2006 11.00,3,"8,00787282","2,17270403","129,3995304",,"0,4987368"
06/06/2006 12.00,2,"5,46404286","2,38053537","127,16826255",,"0,40654575"
06/06/2006 13.00,1,"4,5386578","1,99254727","128,50622925",,"0,4443273"
06/06/2006 14.00,2,"3,88972309","2,01832289","125,70062085",,"0,40563045"
06/06/2006 15.00,2,"3,55227612","1,95622257","124,7424423",,"0,3750696"
06/06/2006 16.00,3,"3,46921119","2,20435825","121,21111275",,"0,33322005"
06/06/2006 17.00,2,"4,6178299","2,18956974","128,11030155",,"0,3046932"
06/06/2006 18.00,3,"4,66974452","2,16066492","126,46821705",,"0,3384576"
06/06/2006 19.00,4,"4,82940417","2,15259963","127,9259835",,"0,3267621"
06/06/2006 20.00,3,"5,94944612","1,78672555","122,95717665",,"0,34878015"
06/06/2006 21.00,1,"15,14096739","1,5728898","99,2566365",,"0,3210669"
06/06/2006 22.00,1,"14,42454482","1,46130494","88,9314741",,"0,6138612"
06/06/2006 23.00,2,"9,14480729","1,34797024","83,7364542",,"0,4350726"
07/06/2006 0.00,2,"8,18827575","1,35347137","91,93847775",,"0,6711183"
07/06/2006 1.00,,"7,79112658","1,3231138","84,50139705",,"0,41285115"
07/06/2006 2.00,3,,"1,37739348","81,94983195",,"0,4077153"
07/06/2006 3.00,4,"6,58929692",,"72,4409637",,"0,4930416"
07/06/2006 4.00,5,"4,54255254","0,6071048","90,75596145",,"0,35956035"
07/06/2006 5.00,6,"5,68338176","0,40932508","78,45495105",,"0,28725165"
07/06/2006 6.00,5,"14,96186079","0,16595309","60,8184129",,"0,2966589"
07/06/2006 7.00,5,"10,71912514","0,2048536","70,2678102",,"0,8303805"
07/06/2006 8.00,5,"9,49782941","0,20466254","76,01015835",,"0,4287672"
07/06/2006 9.00,5,"11,86514544","0,37337435","79,4915331",,"0,35630595"
07/06/2006 10.00,5,"17,77435352","0,52431175","98,47413765",,"0,41864805"
07/06/2006 11.00,7,"12,85541613","0,78226372","116,20521885",,"0,2688948"
07/06/2006 12.00,7,"8,50884932","1,26416247","128,9535282",,"0,3435426"
07/06/2006 13.00,7,"6,45951036","1,51055531","132,071394",,"0,16755075"
07/06/2006 14.00,7,"4,00393641","1,26692818","129,1008789",,"0,236961"
07/06/2006 15.00,7,"4,50751132","1,36993399","130,97400435",,"0,21158685"
07/06/2006 16.00,6,"3,91697865","0,91644842","132,263313",,"0,22206195"
07/06/2006 17.00,6,"3,90659458","0,92964554","132,04974825",,"0,22033305"
07/06/2006 18.00,6,"4,24014871","0,88657665","131,97278115",,"0,22257045"
07/06/2006 19.00,6,"9,23825438","0,81669296","110,96028405",,"0,202383"
07/06/2006 20.00,5,"5,19278742","0,53199725","107,73165585",,"0,2591316"
07/06/2006 21.00,5,"5,54191479","0,32567226","99,05121135",,"0,2495718"
07/06/2006 22.00,5,"6,16619044","0,23711129","101,64866145",,"0,30535425"
07/06/2006 23.00,5,"5,43289255","0,21566364","92,2263363",,"0,2617758"
08/06/2006 0.00,5,"5,90272258","0,07482213","86,56913475",,"0,25989435"
08/06/2006 1.00,4,"6,05197903","0,05977965","87,8232915",,"0,33169455"
08/06/2006 2.00,5,"5,16423361","0,02145814","88,9949949",,"0,2852685"
08/06/2006 3.00,5,"5,2096589","0,00223797","89,15716845",,"0,26518275"
08/06/2006 4.00,5,"5,25118946","0,00511319","86,6569746",,"0,2599452"
08/06/2006 5.00,5,"5,0019985",0,"87,6300159",,"0,31216815"
08/06/2006 6.00,5,"5,98448926","0,00987105","72,65584515",,"0,2748951"
08/06/2006 7.00,5,"8,56076586","0,00029125","61,4738502",,"0,3045915"
08/06/2006 8.00,4,"7,9507652","0,00003379","72,24770805",,"0,4842954"
08/06/2006 9.00,5,"3,97797718","0,08118303","93,70888065",,"0,47183715"
08/06/2006 10.00,4,"3,79108492","0,49935279","97,65650685",,"0,30891375"
08/06/2006 11.00,5,"3,70023433","0,78299883","98,909307",,"0,3459834"
08/06/2006 12.00,4,"4,12723364","1,11378311","100,6391715",,"0,2988963"
08/06/2006 13.00,3,"4,42314814","1,30943437","101,6068263",,"0,29111625"
08/06/2006 14.00,4,"4,29985091","1,19462013","105,54760965",,"0,3027609"
08/06/2006 15.00,4,"5,86378661","1,30621431","105,3800496",,"0,27677655"
08/06/2006 16.00,4,"4,22587181","0,84623037","107,55322305",,"0,4878549"
08/06/2006 17.00,4,"4,52438281","0,92510087","109,1681955",,"0,3824937"
08/06/2006 18.00,3,"4,39459434","0,85894984","106,24095195",,"0,33454215"
08/06/2006 19.00,4,"9,90795532","0,84325496","100,4337663",,"0,3738492"
08/06/2006 20.00,5,"15,01767398","0,66086955","94,2738048",,"0,34216965"
08/06/2006 21.00,4,"11,86643795","0,385968","94,57786275",,"0,28074285"
08/06/2006 22.00,4,"11,00335733","0,33295584","91,31950905",,"0,3084561"
08/06/2006 23.00,4,"9,84436029","0,31833159","90,2586279",,"0,27555615"
09/06/2006 0.00,5,"8,92157364","0,23755515","91,2641079",,"0,2826243"
09/06/2006 1.00,,"7,76516927","0,20618636","92,3817468",,"0,29548935"
09/06/2006 2.00,"0,62292064",,"0,2230742","85,84878015",,"0,29498085"
09/06/2006 3.00,"0,72316429","6,15840286",,"85,95690915",,"0,31735485"
09/06/2006 4.00,1,"5,33944546","0,69603158","83,34589305",,"0,39383325"
09/06/2006 5.00,1,"4,10776566","0,44580589","87,36242655",,"0,546129"
09/06/2006 6.00,"0,84832343","7,65095595","0,43883104","76,5858954",,"0,32050755"
09/06/2006 7.00,"0,94325021","9,8560407","0,3924221","74,2424487",,"0,4036473"
09/06/2006 8.00,1,"12,2285459","0,41713291","75,9642135",,"0,47600685"
09/06/2006 9.00,1,"11,12275408","0,61316164","81,20517825",,"0,4366998"
09/06/2006 10.00,2,"6,35048812","0,96322666","88,6787475",,"0,38915505"
09/06/2006 11.00,2,"3,85857278","1,44821383","93,1088445",,"0,4372083"
09/06/2006 12.00,1,"3,43546822","1,50752748","98,4133101",,"0,35111925"
09/06/2006 13.00,2,"3,74825421","1,50970486","102,27437325",,"0,32366025"
09/06/2006 14.00,2,"5,72751072","1,5868034","107,97221295",,"0,28216665"
09/06/2006 15.00,2,"3,9753826","1,57180635","112,39145715",,"0,36200115"
09/06/2006 16.00,2,"3,53540463","1,69607923","117,0309693",,"0,3042864"
09/06/2006 17.00,1,"3,3186584","1,71232283","118,0324194",,"0,257301"
09/06/2006 18.00,2,"5,70544624","1,50250749","117,7378377",,"0,25684335"
09/06/2006 19.00,2,"5,05391503","1,53368755","122,47330935",,"0,2793699"
09/06/2006 20.00,"0,87612414","5,80019158","1,5674877","121,3692165",,"0,27881055"
09/06/2006 21.00,"0,83722593","11,37454918","1,43761816","96,8240133",,"0,46410795"
09/06/2006 22.00,"0,3821408","10,97609794","1,10176147","75,36282075",,"0,39993525"
09/06/2006 23.00,"0,55516505","7,88068084","0,76546092","70,70569275",,"0,3079476"
10/06/2006 0.00,"0,52742129","13,27203519","0,68212032","64,56600045",,"0,5015844"
10/06/2006 1.00,"0,33810979","8,6048929","0,49700298","68,1798033",,"0,9684891"
10/06/2006 2.00,"0,69639889","7,15127578","0,55520405","81,11867505",,"0,52421265"
10/06/2006 3.00,2,"6,41019032","0,60741586","81,34167615",,"0,3645945"
10/06/2006 4.00,1,"5,63406363","0,50310642","75,39118965",,"0,3354066"
10/06/2006 5.00,2,"5,30440233","0,28962832","77,88194715",,"0,38335815"
10/06/2006 6.00,1,"8,34012679","0,36925957","71,3976186",,"0,50041485"
10/06/2006 7.00,1,"10,09874233","0,1552281","73,10994705",,"1,04420475"
10/06/2006 8.00,1,"10,69057325","0,22377087","79,86046845",,"0,86246685"
10/06/2006 9.00,2,"7,20319041","0,54954099","106,4003724",,"0,9290295"
10/06/2006 10.00,2,"5,63925471","1,01852339","112,09819215",,"0,4384287"
10/06/2006 11.00,3,"9,05395478","1,840587","125,38034355",,"0,3533058"
10/06/2006 12.00,2,"5,58993658","2,06036192","117,9364599",,"0,4471749"
10/06/2006 13.00,2,"5,6561262","2,01635521","117,956769",,"0,3420171"
10/06/2006 14.00,3,"9,31612631","1,90147922","118,77298335",,"0,29915055"
10/06/2006 15.00,,,,"110,69534805",,"0,3556449"
10/06/2006 16.00,,,,"97,484877",,"0,33830505"
10/06/2006 17.00,,,,"109,17491865",,"0,3347964"
10/06/2006 18.00,,,,"113,67663615",,"0,3373389"
10/06/2006 19.00,,,,"116,326854",,"0,2902518"
10/06/2006 20.00,,,,"106,3504176",,"0,29904885"
10/06/2006 21.00,,,,"93,95079435",,"0,42088545"
10/06/2006 22.00,,,,"61,14816645",,"0,3403899"
10/06/2006 23.00,,,,"49,4539752",,"0,4493106"
11/06/2006 0.00,,,,"48,6268881",,"0,53295885"
11/06/2006 1.00,,,,"58,747962",,"0,7465797"
11/06/2006 2.00,,,,"61,4008731",,"0,86561955"
11/06/2006 3.00,,,,"45,0752295",,"0,8310924"
11/06/2006 4.00,,,,"34,5554748",,"0,74479995"
11/06/2006 5.00,,,,"25,9628901",,"0,5464341"
11/06/2006 6.00,,,,"34,2838356",,"0,69771285"
11/06/2006 7.00,,,,"54,96793575",,"0,83755035"
11/06/2006 8.00,,,,"81,3551823",,"0,7103745"
11/06/2006 9.00,,,,"92,6885379",,"0,5497902"
11/06/2006 10.00,,,,"103,72182555",,"0,36576405"
11/06/2006 11.00,,,,"101,08651035",,"0,4632435"
11/06/2006 12.00,,,,"102,8622399",,"0,4302927"
11/06/2006 13.00,,,,"102,9095613",,"0,3321522"
11/06/2006 14.00,,,,"101,2986786",,"0,3014388"
11/06/2006 15.00,,,,"100,97299485",,"0,2397069"
11/06/2006 16.00,,,,"104,14484535",,"0,23711355"
11/06/2006 17.00,,,,"100,64593455",,"0,24006285"
11/06/2006 18.00,,,,"96,4023501",,"0,34227135"
11/06/2006 19.00,,,,"90,3464478",,"0,36850995"
11/06/2006 20.00,,,,"91,9614402",,"0,24565635"
11/06/2006 21.00,,,,"89,28421005",,"0,2833362"
11/06/2006 22.00,,,,"86,26370025",,"0,34989885"
11/06/2006 23.00,,,,"88,69632345",,"0,25928415"
12/06/2006 0.00,,,,"81,62277165",,"0,25104645"
12/06/2006 1.00,,,,"74,26002465",,"0,2210958"
12/06/2006 2.00,,,,"105,9423204",,"0,26508105"
12/06/2006 3.00,,,,"103,0474557",,"0,21941775"
12/06/2006 4.00,,,,"97,041588",,"0,23731695"
12/06/2006 5.00,,,,"69,0217731",,"0,26264025"
12/06/2006 6.00,,,,"66,51615285",,"0,32427045"
12/06/2006 7.00,,,,"68,8203978",,"0,2581146"
12/06/2006 8.00,,,,"71,03542635",,"0,43654725"
12/06/2006 9.00,,,,"76,5250878",,"0,32182965"
12/06/2006 10.00,,,,"79,519902",,"0,38254455"
12/06/2006 11.00,,,,"70,3651263",,"0,31613445"
12/06/2006 12.00,,,,"83,64861435",,"0,4051728"
12/06/2006 13.00,,,,"101,1229989",,"0,34003395"
12/06/2006 14.00,,,,"112,1927352",,"0,469854"
12/06/2006 15.00,,,,"108,34376175",,"0,46512495"
12/06/2006 16.00,,,,"103,91506125",,"0,3669336"
12/06/2006 17.00,,,,"109,923702",,"0,30454065"
12/06/2006 18.00,,,,"99,4742112",,"0,5519259"
12/06/2006 19.00,,,,"97,7227209",,"0,2900484"
12/06/2006 20.00,,,,"104,39078895",,"0,6476256"
12/06/2006 21.00,,,,"99,84318645",,"0,30230325"
12/06/2006 22.00,,,,"84,48112785",,"0,1295658"
12/06/2006 23.00,,,,"68,86498605",,"0,52512795"
13/06/2006 0.00,,,,"75,3979527",,"0,43461495"
13/06/2006 1.00,,,,"63,8672916",,"0,60455565"
13/06/2006 2.00,,,,"59,03582055",,"0,7724115"
13/06/2006 3.00,,,,"50,39324115",,"0,816651"
13/06/2006 4.00,,,,"61,91983245",,"0,3863583"
13/06/2006 5.00,,,,"78,11979105",,"0,32376195"
13/06/2006 6.00,,,,"72,9734292",,"0,32905035"
13/06/2006 7.00,,,,"70,02051",,"0,4053762"
13/06/2006 8.00,,,,"72,8112756",,"0,3586959"
13/06/2006 9.00,,,,"77,9170791",,"0,3901212"
13/06/2006 10.00,,,,"78,34143555",,"0,33688125"
13/06/2006 11.00,,,,"88,86390345",,"0,30911715"
13/06/2006 12.00,,,,"99,537732",,"0,3591027"
13/06/2006 13.00,,,,"102,2893158",,"0,468837"
13/06/2006 14.00,,,,"99,813441",,"0,65326995"
13/06/2006 15.00,,,,"111,86170485",,"0,5925042"
13/06/2006 16.00,,,,"114,0158859",,"0,75456315"
13/06/2006 17.00,"0,42780715","13,46931535","2,94800571","115,3227705",,"0,72832455"
13/06/2006 18.00,"0,4987968","11,01503582","2,60416994","109,6898481",,"0,6320655"
13/06/2006 19.00,,"7,97802076","2,9074008","112,87117485",,"0,57679155"
13/06/2006 20.00,"0,46535072","31,32154272","2,789829","89,9585799",,"0,31999905"
13/06/2006 21.00,"0,34152792","18,59330901","2,25054467","97,6064922",,"0,3548313"
13/06/2006 22.00,"0,3287839","11,68473868","2,35778875","97,3672917",,"0,18341595"
13/06/2006 23.00,"0,1640777","10,39724759","2,15540844","89,2869033",,"0,3979521"
14/06/2006 0.00,"0,51284869","7,64836137","1,74642937","89,04093975",,"0,3675438"
14/06/2006 1.00,"0,12079214","6,71519065","0,52687941","90,39646245",,"0,43878465"
14/06/2006 2.00,"0,39729512","5,43289255","0,11295957","92,6466429",,"0,3419154"
14/06/2006 3.00,"0,57572268","5,08635976","0,83892349","92,61825405",,"0,3332709"
14/06/2006 4.00,"0,5718113","5,45365878","0,67155027","87,73409505",,"0,33372855"
14/06/2006 5.00,"0,41473463","5,62497781","1,17371304","86,30830845",,"0,4065966"
14/06/2006 6.00,"0,7429663","9,33299971","1,48340965","78,6063117",,"0,32955885"
14/06/2006 7.00,"0,92301191","12,15846154","1,3172457","82,54446165",,"0,4610061"
14/06/2006 8.00,1,"12,95665653","1,88460885","90,9059655",,"0,4569381"
14/06/2006 9.00,4,"12,7515907","1,55214115","118,9068279",,"0,4512429"
14/06/2006 10.00,3,"9,290169","2,47214864","133,05251505",,"0,4310046"
14/06/2006 11.00,4,"10,11561573","3,1037231","135,890622",,"0,59896215"
14/06/2006 12.00,7,"14,30384408","2,83443801","136,9595829",,"0,3936807"
14/06/2006 13.00,4,"7,98321184","2,68747676","145,75495935",,"0,44081865"
14/06/2006 14.00,2,"6,06625402","2,35762681","145,7170743",,"0,3023541"
14/06/2006 15.00,2,"5,18499793","2,4522784","145,07246985",,"0,32721975"
14/06/2006 16.00,4,"9,94948778","2,6666384","143,70473775",,"0,2990997"
14/06/2006 17.00,6,"10,91250291","2,46869325","147,79428825",,"0,36210285"
14/06/2006 18.00,4,"9,86642477","2,33701913","147,41452005",,"0,4483953"
14/06/2006 19.00,3,"8,95531853","2,40561782","143,3966499",,"0,51902595"
14/06/2006 20.00,2,"11,88201119","2,22647228","129,80094435",,"0,4427001"
14/06/2006 21.00,"0,8053084","30,69077392","2,28864949","79,96995405",,"0,4283604"
14/06/2006 22.00,"0,78350189","27,34615056","2,17039617","50,66488035",,"0,7049844"
14/06/2006 23.00,1,"14,81520466","2,08908499","49,96076505",,"0,7002045"
15/06/2006 0.00,1,"13,27462786","1,81896926","45,9820767",,"0,57201165"
15/06/2006 1.00,,"11,28240034","1,79807149","35,060928",,"0,52167015"
15/06/2006 2.00,1,,"1,46595212","23,9492169",,"0,6556599"
15/06/2006 3.00,1,"17,82237531",,"20,5178568",,"1,1080215"
15/06/2006 4.00,1,"15,8431188","0,0093002","19,17856343",,"1,3093875"
15/06/2006 5.00,"0,88913971","16,17926752","0,00108112","14,22411858",,"1,3826115"
15/06/2006 6.00,"0,71871187","11,93652231",,"15,63774366",,"1,5229575"
15/06/2006 7.00,"0,68993789","13,84310179",,"36,3299475",,"1,437021"
15/06/2006 8.00,"0,8347119","11,55884113",,"71,53952295",,"1,2280275"
15/06/2006 9.00,2,"16,76331469",,"92,0155047",,"0,99498195"
15/06/2006 10.00,6,"13,71201507",,"100,98109455",,"0,82656675"
15/06/2006 11.00,7,"19,54205488",,"113,669913",,"0,75598695"
15/06/2006 12.00,8,"15,97940234","0,68339017","125,6209206",,"0,4503276"
15/06/2006 13.00,5,"13,61726591","0,73989267","130,23880695",,"0,45892125"
15/06/2006 14.00,4,"7,40176499","0,45173574","140,6058843",,"0,67076235"
15/06/2006 15.00,4,"8,1752971","0,4706635","138,64350255",,"0,43573365"
15/06/2006 16.00,3,"4,23495763","0,52784869","137,5447962",,"0,42841125"
15/06/2006 17.00,2,"2,73721346","0,46380165","134,662101",,"0,32132115"
15/06/2006 18.00,"0,8112487","2,88906259","0,41065784","139,95984345",,"0,24728355"
15/06/2006 19.00,"0,7790159","2,74370279","0,7069453","144,33990585",,"0,27779355"
15/06/2006 20.00,1,"3,84299954","0,66275452","124,9451343",,"0,25887735"
15/06/2006 21.00,"0,98017646","10,99037867","0,50069254","95,3752443",,"0,27514935"
15/06/2006 22.00,"0,53363922","23,03721","0,44667149","61,1616726",,"0,4353777"
15/06/2006 23.00,"0,29356417","24,38052384","0,44078241","44,21301045",,"0,68683095"
16/06/2006 0.00,"0,25078813","19,5199904","0,35787868","40,3204662",,"0,84304215"
16/06/2006 1.00,"0,33825013","11,03580588","0,19661938","70,3502436",,"0,8849934"
16/06/2006 2.00,"0,72309107","8,42967914","0,10217749","54,7489845",,"1,0642905"
16/06/2006 3.00,"0,21435106","6,7593177","0,04603614","30,46055775",,"0,89541765"
16/06/2006 4.00,"0,31507372","6,56853069","0,08818118","41,3546742",,"0,84395745"
16/06/2006 5.00,"0,16465433","6,60616841","0,00747464","28,5509238",,"0,87223005"
16/06/2006 6.00,"0,38679256","10,28044351","0,00678613","18,85556694",,"0,91504575"
16/06/2006 7.00,"0,52031754","13,43816122","0,00023999","43,92920175",,"1,1161575"
16/06/2006 8.00,"0,37635814","11,13314006","0,00711699","80,1172449",,"1,07807085"
16/06/2006 9.00,2,"12,52056757","0,25859156","123,350451",,"1,1965005"
16/06/2006 10.00,2,"6,1765726","0,60907482","148,6794498",,"0,68072895"
16/06/2006 11.00,5,"16,97746251","0,88174656","137,46102615",,"0,37674765"
16/06/2006 12.00,5,"13,63284871","0,95758224","137,1677412",,"0,53407755"
16/06/2006 13.00,5,"6,60616841","0,84350544","160,60071195",,"0,57526605"
16/06/2006 14.00,3,"5,16423361","0,77098069","156,5179644",,"0,40166415"
16/06/2006 15.00,1,"4,4075749","0,63160708","162,9238695",,"0,41529195"
16/06/2006 16.00,1,"3,94163771","0,63418639","165,4213701",,"0,29101455"
16/06/2006 17.00,1,"3,99355234","0,69360955","170,3771895",,"0,3115071"
16/06/2006 18.00,1,"5,66521202","0,61589473","162,3075741",,"0,29101455"
