,Regione Puglia,,,,,
,Bari Via Caldarola,,,,,
,SO2,NO2,CO,O3,PM10,BENZENE
,,,,,
,,,
,,,,
,,,,,
,,,,
15/08/2008 17.00,"5,18911695","14,20088977","0,1566346","98,7868962","37,00297165","1,11500001"
15/08/2008 18.00,"4,71673298","13,11047595","0,17924245","98,18234514","37,00297165","0,9921"
15/08/2008 19.00,"4,8357172","14,37964496","0,2457527","101,39521824","37,00297165","0,95125002"
15/08/2008 20.00,"4,68654299","16,97927161","0,27556185","95,25062664","37,00297165","1,01320004"
15/08/2008 21.00,"4,30472898","18,86259276","0,2926727","85,82515902","37,00297165","1,01800001"
15/08/2008 22.00,"4,60130119","17,64450042","0,28384645","75,72040776","37,00297165","1,01339996"
15/08/2008 23.00,"4,48942089","23,93032653","0,3095133","61,12026324","37,00297165","1,00985003"
16/08/2008 0.00,"4,19817686","21,71119797","0,21571125","71,18834472","37,00297165","1,18599999"
16/08/2008 1.00,"4,03302002","16,10208607","0,2031291","70,22784762","27,72620964","1,02359998"
16/08/2008 2.00,"4,18396902","14,00298412","0,18872765","67,36952754","27,72620964","0,82125002"
16/08/2008 3.00,"4,391747","16,54897593","0,16038935","72,21674664","27,72620964","0,83445001"
16/08/2008 4.00,"4,16088295","13,33647246","0,15256935","73,07533746","27,72620964","0,75295001"
16/08/2008 5.00,"4,10938311","15,88885591","0,14219405","76,17822084","27,72620964","0,65294999"
16/08/2008 6.00,"3,95665693","15,56964644","0,163139","73,69619274","27,72620964","0,63059998"
16/08/2008 7.00,"4,24967718","18,86259276","0,16364155","69,03236178","27,72620964","0,65245003"
16/08/2008 8.00,"4,05610704","20,14451307","0,1775002","66,12917076","27,72620964","0,71544999"
16/08/2008 9.00,"4,32248783","22,08531006","0,20649745","67,28392548","27,72620964","0,79830003"
16/08/2008 10.00,"4,51961088","20,16240138","0,20645835","74,85773598","27,72620964","0,89819998"
16/08/2008 11.00,"4,91030407","21,29621175","0,21377465","72,2480013","27,72620964","0,92390001"
16/08/2008 12.00,"4,92451096","20,79569646","0,23777745","71,79289578","27,72620964","0,85304999"
16/08/2008 13.00,"4,85347605","22,38790653","0,25488945","74,9079828","27,72620964","0,97280002"
16/08/2008 14.00,"4,93871784","18,84342537","0,25140495","76,49204274","27,72620964","1,02950001"
16/08/2008 15.00,"4,70074987","13,4871462","0,17219755","79,79193054","27,72620964","0,88859999"
16/08/2008 16.00,"4,86768293","8,77947721","0,16387385","85,5480069","27,72620964","0,7669"
16/08/2008 17.00,"4,77711296","8,94929577","0,16832665","86,23270566","27,72620964","0,73895001"
16/08/2008 18.00,"4,74869919","9,18678707","0,1704944","85,28309766","27,72620964","0,84450001"
16/08/2008 19.00,"4,32426405","8,23427312","0,1734361","83,2982796","27,72620964","0,66444999"
16/08/2008 20.00,"4,53381777","9,83924578","0,19054695","83,15834976","27,72620964","0,60470003"
16/08/2008 21.00,"4,72561312","16,20933881","0,21269135","78,46463754","27,72620964","0,57029998"
16/08/2008 22.00,"4,65812922","21,2694075","0,25763795","74,05076538","27,72620964","0,72490001"
16/08/2008 23.00,"4,58176708","19,61335629","0,26541885","75,28839498","27,72620964","0,68734998"
17/08/2008 0.00,"4,79131985","19,93639923","0,24606205","74,0589273","27,72620964","0,71754998"
17/08/2008 1.00,,"22,48111008","0,23502895","74,22465744","25,68308067","0,78175002"
17/08/2008 2.00,,,"0,2300345","76,61974932","25,68308067","0,85395002"
17/08/2008 3.00,,"21,52477206",,"68,06372238","25,68308067","0,81285"
17/08/2008 4.00,,"20,13303897","0,25972635","55,74864078","25,68308067","0,85724998"
17/08/2008 5.00,,"16,93841441","0,2168969",,"25,68308067","1,08350003"
17/08/2008 6.00,,"17,67514191","0,24227855","57,5458524","25,68308067","1,08599997"
17/08/2008 7.00,,"17,26017638","0,22811745","60,79847562","25,68308067","1,19000006"
17/08/2008 8.00,,"21,45837276","0,26440915","59,93246844","25,68308067","1,21350002"
17/08/2008 9.00,,"21,22471494","0,26866415","64,38856284","25,68308067","1,17700005"
17/08/2008 10.00,,"27,36627399","0,2837924","65,62185642","25,68308067","1,028"
17/08/2008 11.00,,"14,24046789","0,2464565","77,56851366","25,68308067","0,98940003"
17/08/2008 12.00,,"12,48993781","0,25071265","81,2588787","25,68308067","0,92860001"
17/08/2008 13.00,,"12,49121877","0,24003375","81,26160588","25,68308067","0,92629999"
17/08/2008 14.00,,"10,80196979","0,2143048","83,5167483","25,68308067","0,84934998"
17/08/2008 15.00,,"7,69672659","0,1989063","86,08634046","25,68308067","0,85970002"
17/08/2008 16.00,,"10,46743771","0,19078155","92,12268852","25,68308067","0,74430001"
17/08/2008 17.00,,"7,97252257","0,19515385","95,20049754","25,68308067","0,70410001"
17/08/2008 18.00,,"7,7516311","0,19747455","94,1623641","25,68308067","0,64324999"
17/08/2008 19.00,,"8,01593417","0,2067608","91,03440636","25,68308067","0,61900002"
17/08/2008 20.00,,"9,86861383","0,2108617","89,90411778","25,68308067","0,59934998"
17/08/2008 21.00,,"9,27105775","0,2257565","89,8228125","25,68308067","0,542"
17/08/2008 22.00,,"10,85687807","0,25020895","86,71518108","25,68308067","0,55395001"
17/08/2008 23.00,,"43,62285411","0,42183955","62,87880384","25,68308067","0,60984999"
18/08/2008 0.00,,"45,63258975","0,4625806","59,40255186","25,68308067","1,34249997"
18/08/2008 1.00,,"36,11766411","0,3928607","59,36731434","20,37132072","1,22049999"
18/08/2008 2.00,,"36,32577795","0,36453965","52,54899156","20,37132072","1,35599995"
18/08/2008 3.00,,"27,75187899","0,2755515","53,0233443","20,37132072","1,17799997"
18/08/2008 4.00,,"21,38687595","0,24854605","57,96191412","20,37132072","1,02849996"
18/08/2008 5.00,,"22,47984981","0,22846475","56,61884664","20,37132072","1,01419997"
18/08/2008 6.00,,"31,36148037","0,25504585","47,59819848","20,37132072","0,9307"
18/08/2008 7.00,,"40,75893756","0,31300355","45,00015732","20,37132072","1,03799999"
18/08/2008 8.00,,"45,82795041","0,3572659","48,37883904","20,37132072","1,20099998"
18/08/2008 9.00,,"39,41571546","0,4147199","64,02808458","20,37132072","1,33949995"
18/08/2008 10.00,,"38,99051541","0,40613055","70,77322476","20,37132072","1,375"
18/08/2008 11.00,,"56,06939349","0,4208724","57,89550042","20,37132072","1,40250003"
18/08/2008 12.00,,"66,55982454","0,3988338","52,07871978","20,37132072","1,40849996"
18/08/2008 13.00,,"36,4253769","0,33203145","76,51817658","20,37132072","1,33050001"
18/08/2008 14.00,,"17,58320992","0,233496","89,6533938","20,37132072","1,04805005"
18/08/2008 15.00,,"13,5445957","0,2093529","95,33874006","20,37132072","0,89155"
18/08/2008 16.00,"4,16265917","12,48228214","0,1995641","91,75406796","20,37132072","0,91525"
18/08/2008 17.00,"4,21771097","15,03082459","0,2278472","81,25754454","20,37132072","0,89815003"
18/08/2008 18.00,"4,15022802","19,81253538","0,2668851","83,21046048","20,37132072","0,87424999"
18/08/2008 19.00,"4,05610704","26,22732849","0,30870945","78,83704476","20,37132072","1,06900001"
18/08/2008 20.00,"4,04367495","28,74523509","0,38539375","79,70034438","20,37132072","1,18299997"
18/08/2008 21.00,"4,0774169","30,71539449","0,4125533","82,23874074","20,37132072","1,30949998"
18/08/2008 22.00,"3,97974396","27,04960764","0,3480958","85,25421702","20,37132072","1,25750005"
18/08/2008 23.00,"4,10760689","28,6303248","0,3188467","83,38664808","20,37132072","1,11600006"
19/08/2008 0.00,"3,60858488","28,2868542","0,2888225","84,0154887","20,37132072","1,10650003"
19/08/2008 1.00,,"20,77654788","0,2532277","91,33121772","22,96105957","1,08099997"
19/08/2008 2.00,"3,93712306",,"0,2668069","70,54824222","22,96105957","0,93965"
19/08/2008 3.00,"3,75953507","20,06536059",,"66,2981382","22,96105957","0,95550001"
19/08/2008 4.00,"3,61568904","17,50787775","1,1285364","69,0330681","22,96105957","0,87690002"
19/08/2008 5.00,"3,80925894","18,56508816","1,00728385",,"22,96105957","0,82744998"
19/08/2008 6.00,"4,02236509","26,62954272","1,12797865","57,8491776","22,96105957","0,78280002"
19/08/2008 7.00,"3,96908808","35,41029525","1,1968349","51,8789097","22,96105957","0,8398"
19/08/2008 8.00,"3,78084493","44,74007406","1,72784625","50,889375","22,96105957","1,02409995"
19/08/2008 9.00,"3,97441602","37,61665182","1,72762085","66,40834374","22,96105957","1,22599995"
19/08/2008 10.00,"3,97974396","36,2083095","1,77523545","73,00566684","22,96105957","1,28999996"
19/08/2008 11.00,"4,0774169","32,90388156","1,7555716","79,6161942","22,96105957","1,39549994"
19/08/2008 12.00,"4,00283003","35,09874522","1,74155885","77,24291976","22,96105957","1,35950005"
19/08/2008 13.00,"3,72934508","45,85347558","1,7247953","68,72607396","22,96105957","1,29200006"
19/08/2008 14.00,"4,13779688","22,02017103","1,68151275","79,7114493","22,96105957","1,29400003"
19/08/2008 15.00,"4,34379911","5,13668371","1,5999191","86,07329316","22,96105957","1,05200005"
19/08/2008 16.00,"4,01348495","6,45820283","1,61905625","88,07747616","22,96105957","0,93405002"
19/08/2008 17.00,"4,18041801","8,9199296","1,5999582","91,09106892","22,96105957","0,99040002"
19/08/2008 18.00,"3,97086406","9,55706568","1,613933","91,9006686","22,96105957","0,87655002"
19/08/2008 19.00,"4,37754107","11,74810339","1,6428256","84,41834616","22,96105957","0,86680001"
19/08/2008 20.00,"4,01171017","17,1618584","1,7797561","77,21645238","22,96105957","0,95214999"
19/08/2008 21.00,"3,87319112","28,39029039","1,79365615","65,09735496","22,96105957","1,18350005"
19/08/2008 22.00,"3,83412194","30,57494022","1,76966025","55,82117592","22,96105957","1,26730001"
19/08/2008 23.00,"4,43259287","11,11862862","2,0560275","24,70517046","22,96105957","1,41250002"
20/08/2008 0.00,"4,08984804","14,89293036","2,1303129","25,00282548","22,96105957","2,13450003"
20/08/2008 1.00,"3,92291498","42,70992957","1,85042475","32,49576234","20,85605049","2,125"
20/08/2008 2.00,"3,86608696","15,85438282","1,765894","37,96197282","20,85605049","1,65799999"
20/08/2008 3.00,"3,44875598","6,40968243","1,6532607","45,6956667","20,85605049","1,43850005"
20/08/2008 4.00,"3,58727503","2,2395581","1,58202625","54,58955004","20,85605049","1,18350005"
20/08/2008 5.00,"3,45941091","1,27044621","1,54661545","54,57632616","20,85605049","0,96434999"
20/08/2008 6.00,"3,50380802","0,50051717","1,5835707","38,72528892","20,85605049","0,87959999"
20/08/2008 7.00,"3,51091194","0,7941883","1,77003745","24,23026836","20,85605049","1,06634998"
20/08/2008 8.00,"3,48604894","3,84325544","1,74841515","40,04555796","20,85605049","1,48699999"
20/08/2008 9.00,"3,66186094","4,91579223","1,8387465","47,94857244","20,85605049","1,61099994"
20/08/2008 10.00,"3,36173797","6,03940194","1,8011898","52,72822026","20,85605049","1,7665"
20/08/2008 11.00,"3,66008496","7,89846572","1,70682655","57,4919955","20,85605049","1,40649998"
20/08/2008 12.00,"3,67074108","9,21615324","1,7372268","61,06515066","20,85605049","1,25600004"
20/08/2008 13.00,"3,39725494","6,17729993","1,72245965","68,02495326","20,85605049","1,14049995"
20/08/2008 14.00,"3,70803404","6,39308449","1,67605025","69,69310452","20,85605049","1,17499995"
20/08/2008 15.00,"3,54110193","8,86630229","1,5989025","73,6261101","20,85605049","1,06550002"
20/08/2008 16.00,"3,711586","7,65714659","1,59208415","77,49427158","20,85605049","1,07385004"
20/08/2008 17.00,"3,71513796","4,14203536","1,62075135","76,94657928","20,85605049","1,0697"
20/08/2008 18.00,"3,19835711","1,46579935","1,5705366","84,21726078","20,85605049","0,87875003"
20/08/2008 19.00,"3,94777799","2,12847377","1,5925361","81,94451922","20,85605049","0,70104998"
20/08/2008 20.00,"3,64232707","6,05600177","1,6566509","77,77471986","20,85605049","0,69739997"
20/08/2008 21.00,"3,93889904","17,198884","1,9171765","51,81938262","20,85605049","1,27425003"
20/08/2008 22.00,"4,63326693","15,57221025","2,05704525","27,0996345","20,85605049","1,8355"
20/08/2008 23.00,"4,64036989","51,65540127","2,2255053","18,81298624","20,85605049","2,47799993"
21/08/2008 0.00,"4,70785379","20,92465782","2,2207972","19,27600254","20,85605049","2,83999991"
21/08/2008 1.00,,,"1,96147565","30,48229908","26,28680038","3,07850003"
21/08/2008 2.00,"4,02414083",,"1,74476045","49,6815678","26,28680038","2,2355001"
21/08/2008 3.00,"3,98329496",,,"61,41968406","26,28680038","1,75699997"
21/08/2008 4.00,"3,70803404",,"0,414023","67,78284246","26,28680038","1,37100005"
21/08/2008 5.00,"3,57129192",,"0,34421455",,"26,28680038","1,12349999"
21/08/2008 6.00,"3,40968704",,"0,3672042","46,34412732","26,28680038","1,05350006"
21/08/2008 7.00,"3,77196598",,"0,4538015","25,32545676","26,28680038","1,59800005"
21/08/2008 8.00,"3,81813908",,"0,60934015","37,2513168","26,28680038","2,0165"
21/08/2008 9.00,"3,83767295",,"0,5858146","53,58112128","26,28680038","1,99650002"
21/08/2008 10.00,"3,94600201",,"0,2783092","69,9602112","26,28680038","2,0769999"
21/08/2008 11.00,"3,96908808",,"0,436747","74,61978462","26,28680038","1,82550001"
21/08/2008 12.00,"3,69915509",,"0,3389579","83,16676674","26,28680038","1,63950002"
21/08/2008 13.00,"3,87319112",,"0,397164","82,32671682","26,28680038","1,36699998"
21/08/2008 14.00,"4,08629704",,"0,36459945","85,35545622","26,28680038","1,41999996"
21/08/2008 15.00,"3,81813908",,"0,3174138","87,61334544","26,28680038","1,19449997"
21/08/2008 16.00,"4,10760689",,"0,35303965","85,60174608","26,28680038","1,08290005"
21/08/2008 17.00,"3,79505205",,"0,30556765","82,16830494","26,28680038","1,10599995"
21/08/2008 18.00,"4,37221289",,"0,28805545","84,39026994","26,28680038","1,07149994"
21/08/2008 19.00,"3,40258288",,"0,37741505","80,64795114","26,28680038","1,17149997"
21/08/2008 20.00,"3,57484293",,"0,4259945","71,5391307","26,28680038","1,37"
21/08/2008 21.00,"3,78084493",,"0,6254919","65,06231364","26,28680038","1,77400005"
21/08/2008 22.00,"3,43454909",,"0,59881765","62,01762318","26,28680038","1,64750004"
21/08/2008 23.00,"3,45763493",,"0,6589086","43,59764124","26,28680038","1,69649994"
22/08/2008 0.00,"3,90693307",,"0,559935","39,53849868","26,28680038","2,04200006"
22/08/2008 1.00,"4,37221289",,"0,51542885","29,6961453","28,52013969","2,06599998"
22/08/2008 2.00,"4,05077887",,"0,5615956","43,46852202","28,52013969","2,30949998"
22/08/2008 3.00,"3,84122491",,"0,39387615","59,28179076","28,52013969","1,93799996"
22/08/2008 4.00,"3,55708504",,"0,41785135","59,73842664","28,52013969","1,59850001"
22/08/2008 5.00,"3,81458712",,"0,29652865","50,841306","28,52013969","1,08050001"
22/08/2008 6.00,"4,15377998",,"0,4402683","41,55543468","28,52013969","1,17949998"
22/08/2008 7.00,"3,96553707",,"0,43561655","38,60923662","28,52013969","1,45799994"
22/08/2008 8.00,"3,96198511",,"0,5148688","42,22108242","28,52013969","1,7665"
22/08/2008 9.00,"3,94600201",,"0,52481285","53,22833406","28,52013969","1,87349999"
22/08/2008 10.00,"3,80925894",,"0,4587051","70,04141838","28,52013969","1,92200005"
22/08/2008 11.00,"3,90693307",,"0,44829185","76,92693966","28,52013969","1,74549997"
22/08/2008 12.00,"3,86253595",,"0,4564005","72,24205644","28,52013969","1,49600005"
22/08/2008 13.00,"3,93534708",,"0,3663486","82,82596734","28,52013969","1,25"
22/08/2008 14.00,"3,43277311",,"0,29891835","90,19210014","28,52013969","1,11650002"
22/08/2008 15.00,"3,69027495",,"0,278944","92,9918349","28,52013969","0,95889997"
22/08/2008 16.00,"4,04900312",,"0,27045125","92,95722522","28,52013969","0,94330001"
22/08/2008 17.00,"3,29070306",,"0,2249998","92,73355722","28,52013969","0,87715"
22/08/2008 18.00,"3,83969212",,"0,19036295","95,6434779","28,52013969","0,76270002"
22/08/2008 19.00,"3,74532795",,"0,2425787","92,79080838","28,52013969","0,59680003"
22/08/2008 20.00,"3,66718888",,"0,28767825","74,20841208","28,52013969","0,6699"
22/08/2008 21.00,"4,53914499",,"1,02273985","22,9131189","28,52013969","1,79449999"
22/08/2008 22.00,"5,04704714",,"0,9568023","18,59037772","28,52013969","3,23099995"
22/08/2008 23.00,"4,69187117",,"1,0651622","18,34275566","28,52013969","3,72950006"
23/08/2008 0.00,"4,33669519",,"0,8393528","17,70736196","28,52013969","3,18549991"
23/08/2008 1.00,,,"0,8411445","19,51563141","38,09292984","2,63249993"
23/08/2008 2.00,"4,16265917",,"0,6204135","27,2571831","38,09292984","2,50200009"
23/08/2008 3.00,"4,16976309",,,"32,56111656","38,09292984","1,99950004"
23/08/2008 4.00,"3,57661891",,"0,4428351","34,73913276","38,09292984","1,72099996"
23/08/2008 5.00,"3,652982",,"0,4536014",,"38,09292984","1,68949997"
23/08/2008 6.00,"3,51979089",,"0,44922565","22,58593578","38,09292984","1,97350001"
23/08/2008 7.00,"4,19107294",,"0,512969","35,12446956","38,09292984","2,17199993"
23/08/2008 8.00,"4,38997221",,"0,3720181","53,64512172","38,09292984","2,19250011"
23/08/2008 9.00,"4,47343779",,"0,26914715","66,25593558","38,09292984","2,07550001"
23/08/2008 10.00,"4,02236509",,"0,31582565","70,97713542","38,09292984","1,63999999"
23/08/2008 11.00,"4,09517622",,"0,3020268","83,93999094","38,09292984","1,29449999"
23/08/2008 12.00,"4,22481489",,"0,28196735","98,85719466","38,09292984","1,07200003"
23/08/2008 13.00,"3,88562202",,"0,23510715","108,50972454","38,09292984","0,96109998"
23/08/2008 14.00,"3,75775909",,"0,159321","108,48561156","38,09292984","0,8057"
23/08/2008 15.00,"3,84832907",,"0,20732775","107,38392894","38,09292984","0,69244999"
23/08/2008 16.00,"3,63522291",,"0,109066","106,42553118","38,09292984","0,63575"
23/08/2008 17.00,"3,8128109",,"0,1257318","105,73881156","38,09292984","0,6189"
23/08/2008 18.00,"3,93712306",,"0,1418157","100,20106656","38,09292984","0,65210003"
23/08/2008 19.00,"3,97264004",,"0,22348985","89,38936746","38,09292984","0,78119999"
23/08/2008 20.00,"3,85720801",,"0,23944495","76,1186349","38,09292984","0,7719"
23/08/2008 21.00,"3,917588",,"0,46700005","49,2786711","38,09292984","1,03989995"
23/08/2008 22.00,"4,391747",,"0,71089895","29,6161938","38,09292984","2,12849998"
23/08/2008 23.00,"4,38109207",,"0,64734995","28,62161676","38,09292984","2,88000011"
24/08/2008 0.00,"4,55868006",,"0,5974319","35,87942754","38,09292984","2,26250005"
24/08/2008 1.00,"4,2567811",,"0,6480848","30,59603622","21,86948013","2,26999998"
24/08/2008 2.00,"4,44680023",,"0,43617545","50,8515084","21,86948013","2,08949995"
24/08/2008 3.00,"4,0383482",,"0,264178","64,53318186","21,86948013","1,42799997"
24/08/2008 4.00,"4,1555562",,"0,1787859","70,3480005","21,86948013","1,08800006"
24/08/2008 5.00,"3,85898399",,"0,1122423","69,38020476","21,86948013","0,82870001"
24/08/2008 6.00,"4,15910721",,"0,12131695","69,18476994","21,86948013","0,68695003"
24/08/2008 7.00,"4,10227919",,"0,1471218","69,03752184","21,86948013","0,72065002"
24/08/2008 8.00,"4,10760689",,"0,16696275","59,82807042","21,86948013","0,74010003"
24/08/2008 9.00,"4,77178621",,"0,2110319","71,93021616","21,86948013","0,89424998"
24/08/2008 10.00,"4,46988583",,"0,29451385","73,63021068","21,86948013","1,02849996"
24/08/2008 11.00,"4,84992409",,"0,3232098","70,29176958","21,86948013","1,24000001"
24/08/2008 12.00,"4,32959223",,"0,34044255","64,20523356","21,86948013","1,18400002"
24/08/2008 13.00,"4,71140623",,"0,33025815","74,48289588","21,86948013","1,05599999"
24/08/2008 14.00,"4,52849007",,"0,23628245","84,2960547","21,86948013","0,94005001"
24/08/2008 15.00,"4,28874588",,"0,19351625","75,6970011","21,86948013","0,66175002"
24/08/2008 16.00,"4,6776638",,"0,15632525","73,77076836","21,86948013","0,57450002"
24/08/2008 17.00,"5,02928782",,"0,13811155","75,58856136","21,86948013","0,53965002"
24/08/2008 18.00,"5,19266891",,"0,15216915","80,63635572","21,86948013","0,56484997"
24/08/2008 19.00,"5,66149998",,"0,2682191","74,39321286","21,86948013","0,62849998"
24/08/2008 20.00,"5,89946795",,"0,35101565","71,07886512","21,86948013","0,75835001"
24/08/2008 21.00,"6,05574608",,"0,33331715","70,09233228","21,86948013","0,99664998"
24/08/2008 22.00,"5,86395121",,"0,3280513","68,95319508","21,86948013","0,99150002"
24/08/2008 23.00,"5,96339989",,"0,32235765","68,78185362","21,86948013","0,96210003"
25/08/2008 0.00,"6,21202278",,"0,33552515","67,49413416","21,86948013","1,046"
25/08/2008 1.00,,,"0,2319711","72,68786208","16,77058029","0,81405002"
25/08/2008 2.00,,,"0,3318072","46,03260096","16,77058029","0,9501"
25/08/2008 3.00,,,,"58,2552135","16,77058029","1,16349995"
25/08/2008 4.00,,"5,69465978","0,21477745","60,3715248","16,77058029","0,97909999"
25/08/2008 5.00,,"5,6525235","0,1572096",,"16,77058029","0,76620001"
25/08/2008 6.00,,"7,25877524","0,18827915","56,59700958","16,77058029","0,72415"
25/08/2008 7.00,,"11,25652473","0,2407295","47,73720618","16,77058029","0,78125"
25/08/2008 8.00,,"19,54569672","0,40437565","38,6110809","16,77058029","0,99295002"
25/08/2008 9.00,,"18,0901112","0,4909695","43,06774428","16,77058029","1,43449998"
25/08/2008 10.00,,"13,31094541","0,4109709","52,74260172","16,77058029","1,48199999"
25/08/2008 11.00,,"6,99319497","0,3788859","58,6446705","16,77058029","1,13199997"
25/08/2008 12.00,,"4,4791162","0,3160752","71,93706354","16,77058029","1,028"
25/08/2008 13.00,,"6,13899337","0,27378625","77,06288664","16,77058029","0,84114999"
25/08/2008 14.00,,"5,87596749","0,2359984","72,22481046","16,77058029","0,76585001"
25/08/2008 15.00,,"1,45303112","0,2282014","76,84072938","16,77058029","0,68185002"
25/08/2008 16.00,,"3,49212729","0,209346","79,87207824","16,77058029","0,63674998"
25/08/2008 17.00,,"7,88059058","0,1835009","79,36617654","16,77058029","0,59485"
25/08/2008 18.00,,"9,78306595","0,16445805","80,12902176","16,77058029","0,55385"
25/08/2008 19.00,,"10,43169494","0,19483645","76,06450332","16,77058029","0,56935"
25/08/2008 20.00,,"10,92582612","0,2102384","73,02646404","16,77058029","0,5492"
25/08/2008 21.00,,"13,28540707","0,2431767","70,37119134","16,77058029","0,53415"
25/08/2008 22.00,,"20,85825852","0,29892755","65,11823064","16,77058029","0,67820001"
25/08/2008 23.00,,"27,7148421","0,33737435","63,82672452","16,77058029","0,8829"
26/08/2008 0.00,,"29,54836566","0,34288285","62,3826729","16,77058029","0,92795002"
26/08/2008 1.00,,,"0,47556755","29,03526522","22,27227974","0,94220001"
26/08/2008 2.00,,,"0,34668475","44,75137572","22,27227974","1,45000005"
26/08/2008 3.00,,,"0,3366372","39,9547566","22,27227974","1,22099996"
26/08/2008 4.00,,,"0,2687826","44,84772954","22,27227974","1,02620006"
26/08/2008 5.00,,,"0,26893785","46,7628966","22,27227974","0,97645003"
26/08/2008 6.00,,,"0,2943885","44,4489138","22,27227974","1,24549997"
26/08/2008 7.00,,,"0,40561765","34,42207356","22,27227974","1,47800004"
26/08/2008 8.00,,,"0,53345165","34,30162638","22,27227974","1,68649995"
26/08/2008 9.00,,,"0,58217945","55,4099211","22,27227974","2,12450004"
26/08/2008 10.00,,,"0,4986124","66,94640262","22,27227974","1,90250003"
26/08/2008 11.00,,,"0,40216535","69,830523","22,27227974","1,523"
26/08/2008 12.00,,,"0,36844965","75,0727908","22,27227974","1,12049997"
26/08/2008 13.00,,,"0,3374514","77,22080802","22,27227974","1,08850002"
26/08/2008 14.00,,,"0,25089665","82,726749","22,27227974","0,89289999"
26/08/2008 15.00,,,"0,21687275","79,88681286","22,27227974","1,48385"
26/08/2008 16.00,,,"0,2346023","82,80303156","22,27227974","4,33949995"
26/08/2008 17.00,,,"0,26265195","84,24174654","22,27227974","1,296"
26/08/2008 18.00,,,"0,26893785","82,85926248","22,27227974","1,00399995"
26/08/2008 19.00,,,"0,3704288","76,11535836","22,27227974","0,96090001"
26/08/2008 20.00,,,"0,5112992","67,40545176","22,27227974","1,35000002"
26/08/2008 21.00,,,"0,466256","64,53202428","22,27227974","1,61500001"
26/08/2008 22.00,,,"0,3839689","72,66779082","22,27227974","1,40250003"
26/08/2008 23.00,,,"0,34668475","68,25931416","22,27227974","1,28649998"
27/08/2008 0.00,,,"0,3170067","76,42182276","22,27227974","1,13"
27/08/2008 1.00,,"20,56715496","0,27211875","78,85627236","25,97257996","1,05799997"
27/08/2008 2.00,,,"0,3057551","50,86893096","25,97257996","0,81945002"
27/08/2008 3.00,,"23,69155239",,"56,23835598","25,97257996","1,40499997"
27/08/2008 4.00,,"21,6971469","0,2672922","58,54296042","25,97257996","1,17750001"
27/08/2008 5.00,,"21,41497809","0,2453571",,"25,97257996","1,02049994"
27/08/2008 6.00,,"26,25287247","0,2827942","50,94584136","25,97257996","1,00250006"
27/08/2008 7.00,,"38,80155015","0,3854179","41,83913988","25,97257996","1,09889996"
27/08/2008 8.00,,"42,34091499","0,49707025","37,59709968","25,97257996","1,30499995"
27/08/2008 9.00,,"42,06130434","0,5951595","44,94700674","25,97257996","1,74150002"
27/08/2008 10.00,,"36,90162729","0,4187081","58,8996324","25,97257996","1,71700001"
27/08/2008 11.00,,"37,50046245","0,35910245","61,32193722","25,97257996","1,16999996"
27/08/2008 12.00,,"19,53292473","0,29488645","80,65878138","25,97257996","1,11699998"
27/08/2008 13.00,,"14,34389844","0,27182665","84,47232078","25,97257996","0,82590002"
27/08/2008 14.00,,"13,40159832","0,2577587","84,78965466","25,97257996","0,81924999"
27/08/2008 15.00,,"11,68554133","0,22458465","86,49424026","25,97257996","0,7482"
27/08/2008 16.00,,"12,71849436","0,2153605","83,47340772","25,97257996","0,66135001"
27/08/2008 17.00,,"15,7701159","0,2763036","79,16978034","25,97257996","0,68164998"
27/08/2008 18.00,,,"0,50253965","71,29409652","25,97257996","0,89859998"
27/08/2008 19.00,,,"0,53855075","59,10207156","25,97257996","1,45150006"
27/08/2008 20.00,,,"0,53970075","62,6636313","25,97257996","1,60899997"
27/08/2008 21.00,"12,44180012","29,16276066","0,53997215","73,68914916","25,97257996","1,33800006"
27/08/2008 22.00,"9,04810143","25,66297206","0,4917607","81,86256648","25,97257996","1,65900004"
27/08/2008 23.00,"7,91686583","15,66924728","0,38212315","85,03470846","25,97257996","1,11049998"
28/08/2008 0.00,"6,76964903","14,23281222","0,3406553","80,7190344","25,97257996","0,85720003"
28/08/2008 1.00,"5,61355209","25,73830611","0,39088155","43,5343275","29,74603081","1,01845002"
28/08/2008 2.00,"5,49101591","23,80390452","0,3457705","47,38804866","29,74603081","1,28199995"
28/08/2008 3.00,"4,82328606","19,84575384","0,35371585","49,66438068","29,74603081","1,18299997"
28/08/2008 4.00,"5,26015186","17,23208553","0,3206959","51,70639104","29,74603081","1,23699999"
28/08/2008 5.00,"4,91385603","19,15243605","0,32395155","50,35800654","29,74603081","1,09549999"
28/08/2008 6.00,"4,37398911","26,09964621","0,3515458","44,66045664","29,74603081","1,10500002"
28/08/2008 7.00,"4,33491898","41,74337772","0,46815925","33,58271034","29,74603081","1,48099995"
28/08/2008 8.00,"4,29407406","53,06374359","0,5720215","30,15079956","29,74603081","1,79250002"
28/08/2008 9.00,"4,48054123","55,9659573","0,65825195","39,90156678","29,74603081","2,32500005"
28/08/2008 10.00,"4,6687851","47,34480762","0,55256695","58,67869158","29,74603081","2,07850003"
28/08/2008 11.00,"4,26565981","37,18637307","0,49966695","71,29900152","29,74603081","1,81550002"
28/08/2008 12.00,"4,43259287","39,0518172","0,554001","65,03101974","29,74603081","1,72150004"
28/08/2008 13.00,"4,37754107","28,27026378","0,45506075","72,60053346","29,74603081","1,46449995"
