,Comune Bari,,
,Corso Cavour,,
Parm,CO,PM10,BENZENE



17/10/2010 12.00,"0,69193544","15,87300968","2,52935019"
17/10/2010 13.00,"0,46290227",,"2,51439317"
17/10/2010 14.00,"0,22604728","9,76801014","1,57821416"
17/10/2010 15.00,"0,13037748",,"0,71919087"
17/10/2010 16.00,"0,18592468","12,21000957","0,63365507"
17/10/2010 17.00,"0,39670813",,"1,32625343"
17/10/2010 18.00,"0,52302675","12,21000957","1,77916624"
17/10/2010 19.00,"0,99424828",,"3,02966334"
17/10/2010 20.00,"1,10283327","8,54700947","4,30352906"
17/10/2010 21.00,"0,88492585",,"4,09679025"
17/10/2010 22.00,"0,59564819","16,11721039","2,88646567"
17/10/2010 23.00,"0,64608104",,"2,34503216"
18/10/2010 0.00,"0,51900634","17,82661057","2,16568218"
18/10/2010 1.00,"0,31230272",,"1,38429362"
18/10/2010 2.00,"0,21380779","16,36141014","0,88907767"
18/10/2010 3.00,"0,13784164",,"0,64333183"
18/10/2010 4.00,"0,13268651","14,40781021","0,62233688"
18/10/2010 5.00,"0,14854915",,"0,65253873"
18/10/2010 6.00,"0,23834735","8,79120922","0,88670399"
18/10/2010 7.00,"0,47300282",,"1,33306936"
18/10/2010 8.00,"0,84265382","18,31501007","2,3277157"
18/10/2010 9.00,"0,9018032",,"4,24571872"
18/10/2010 10.00,"0,4796806","19,53602028","2,69680127"
18/10/2010 11.00,"0,36436773",,"1,80694967"
18/10/2010 12.00,"0,37632762","26,12940979","1,62241603"
18/10/2010 13.00,"0,38026882",,"1,62026304"
18/10/2010 14.00,"0,36006888","21,24542046","1,44221787"
18/10/2010 15.00,"0,36325283",,"1,33472911"
18/10/2010 16.00,"0,49014812","16,36141014","1,97154806"
18/10/2010 17.00,"0,5015325",,"1,92893576"
18/10/2010 18.00,"0,58866402","14,65200996","2,53266459"
18/10/2010 19.00,"0,63290606",,"2,21386865"
18/10/2010 20.00,"0,53281858","19,04759979","2,10763894"
18/10/2010 21.00,"0,39163223",,"1,62396594"
18/10/2010 22.00,"0,24656643","14,65200996","0,95369785"
18/10/2010 23.00,"0,18391506",,"0,56262271"
19/10/2010 0.00,"0,18065189","11,72161007","0,57759803"
19/10/2010 1.00,"0,1443901",,"0,37905726"
19/10/2010 2.00,"0,12094448","15,87300968","0,18911013"
19/10/2010 3.00,,,"0,19996051"
19/10/2010 4.00,"0,1324605","11,47741032","0,22101647"
19/10/2010 5.00,"0,1409184",,"0,14583577"
19/10/2010 6.00,"0,14298744","12,94260979","0,35140401"
19/10/2010 7.00,"0,23310718",,"0,46919498"
19/10/2010 8.00,"0,2592125","9,76801014","0,8664179"
19/10/2010 9.00,"0,19778671",,"0,58182468"
19/10/2010 10.00,"0,33263663","20,26861954","0,71680092"
19/10/2010 11.00,"0,29114981",,"0,97907709"
19/10/2010 12.00,"0,28794606","13,67521","0,88435472"
19/10/2010 13.00,"0,325035",,"1,09295566"
19/10/2010 14.00,"0,23336465","16,11721039","0,76942254"
19/10/2010 15.00,"0,26563981",,"0,74932255"
19/10/2010 16.00,"0,36616416","12,69841003","0,99259403"
19/10/2010 17.00,"0,47445091",,"1,6343546"
19/10/2010 18.00,"0,49265753","11,47741032","1,81236214"
19/10/2010 19.00,"0,51510126",,"1,93134911"
19/10/2010 20.00,"0,65494669","16,60560989","2,61097054"
19/10/2010 21.00,"0,51462477",,"2,2464391"
19/10/2010 22.00,"0,32097614","10,50061035","1,4794838"
19/10/2010 23.00,"0,27688206",,"1,05115595"
20/10/2010 0.00,"0,22729616","11,23320961","0,9834746"
20/10/2010 1.00,"0,22739635",,"0,89712214"
20/10/2010 2.00,"0,20721855","9,52380943","0,84165293"
20/10/2010 3.00,"0,21080093",,"0,83727373"
20/10/2010 4.00,"0,19627571","13,91940975","0,82431715"
20/10/2010 5.00,"0,20027399",,"0,82386153"
20/10/2010 6.00,"0,27795619","11,72161007","0,96887658"
20/10/2010 7.00,"0,51735087",,"1,5445118"
20/10/2010 8.00,"1,05412113","8,30280876","3,34065482"
20/10/2010 9.00,"1,18009724",,"5,1742865"
20/10/2010 10.00,"0,95797368","22,46640968","4,75669003"
20/10/2010 11.00,"0,83633719",,"4,10754605"
20/10/2010 12.00,"0,80141632","20,51280975","3,91526796"
20/10/2010 13.00,"0,79007388",,"3,70553408"
20/10/2010 14.00,"0,67333156","18,31501007","3,20159736"
20/10/2010 15.00,"0,59453445",,"2,72208288"
20/10/2010 16.00,"0,57421918","22,46640968","2,42720068"
20/10/2010 17.00,"0,69571703",,"2,73231491"
20/10/2010 18.00,"0,70554614","13,43101025","3,22145225"
20/10/2010 19.00,"0,81783233",,"3,33067805"
20/10/2010 20.00,"1,09459439","21,0012207","4,34627764"
20/10/2010 21.00,"1,03356703",,"4,86857732"
20/10/2010 22.00,"0,661254","17,09399986","3,35692886"
20/10/2010 23.00,"0,55346587",,"2,34258526"
21/10/2010 0.00,"0,55539628","22,95482063","2,37003612"
21/10/2010 1.00,"0,43266469",,"2,11193068"
21/10/2010 2.00,"0,29240219","24,42000961","1,63239077"
21/10/2010 3.00,,,"1,01856211"
21/10/2010 4.00,"0,22479724","22,22220993","0,76558946"
21/10/2010 5.00,"0,23845686",,"0,7391678"
21/10/2010 6.00,"0,29811535","17,58241081","1,05215667"
21/10/2010 7.00,"0,42299519",,"1,25774831"
21/10/2010 8.00,"0,94268422","15,62880993","2,92501099"
21/10/2010 9.00,"0,82510077",,"3,73536371"
21/10/2010 10.00,"0,52491172","24,66422081","2,59523145"
21/10/2010 11.00,"0,45520628",,"1,8905552"
21/10/2010 12.00,"0,41747309","21,48962021","1,63719406"
21/10/2010 13.00,"0,40694965",,"1,55589508"
21/10/2010 14.00,"0,35647835","19,78022003","1,48561631"
21/10/2010 15.00,"0,37132977",,"1,32902272"
21/10/2010 16.00,"0,4900689","11,47741032","1,71606241"
21/10/2010 17.00,"0,78670936",,"2,40648439"
21/10/2010 18.00,"0,9373823","11,72161007","3,33252289"
21/10/2010 19.00,"0,93554859",,"3,27909378"
21/10/2010 20.00,"1,06387567","11,47741032","4,55320968"
21/10/2010 21.00,"0,94208541",,"4,03959926"
21/10/2010 22.00,"0,90509083","12,94260979","3,57177824"
21/10/2010 23.00,"0,73755451",,"3,00161753"
22/10/2010 0.00,"0,60129378","9,76801014","2,5162675"
22/10/2010 1.00,"0,43479431",,"1,84424611"
22/10/2010 2.00,"0,32087828","15,62880993","1,36276169"
22/10/2010 3.00,"0,25593769",,"1,11049281"
22/10/2010 4.00,"0,2282503","15,87300968","1,09921937"
22/10/2010 5.00,"0,22326759",,"1,03986318"
22/10/2010 6.00,"0,34280475","13,43101025","1,19322169"
22/10/2010 7.00,"0,59714755",,"1,69124354"
22/10/2010 8.00,"1,28764188","9,76801014","4,13822385"
22/10/2010 9.00,"1,34981327",,"6,03523598"
22/10/2010 10.00,"0,6409597","24,66422081","3,84041472"
22/10/2010 11.00,"0,46393679",,"2,25437271"
22/10/2010 12.00,"1,20595674","22,46640968","3,12670853"
22/10/2010 13.00,"0,78866306",,"3,26447644"
22/10/2010 14.00,"0,57175288","18,55920982","2,66437016"
22/10/2010 15.00,"0,52180234",,"1,90864763"
22/10/2010 16.00,"0,58389218","10,7448101","2,14187116"
22/10/2010 17.00,"0,78886228",,"2,94063414"
22/10/2010 18.00,"1,04270762","17,82661057","4,33637918"
22/10/2010 19.00,"1,03445476",,"4,69294548"
22/10/2010 20.00,"1,1108974","16,36141014","4,88905156"
22/10/2010 21.00,"1,29202694",,"5,57816567"
22/10/2010 22.00,"1,10342276","18,55920982","5,13008971"
22/10/2010 23.00,"0,84959722",,"4,05612144"
23/10/2010 0.00,"0,68543008","27,10622025","3,10450437"
23/10/2010 1.00,"0,59658951",,"2,57179469"
23/10/2010 2.00,"0,47888723","29,54821968","1,97034292"
23/10/2010 3.00,,,"1,54052211"
23/10/2010 4.00,"0,37058767","24,17580986","1,35155029"
23/10/2010 5.00,"0,33665588",,"1,1721281"
23/10/2010 6.00,"0,40465809","16,11721039","1,408485"
23/10/2010 7.00,"0,4886511",,"1,42241485"
23/10/2010 8.00,"0,89662012","15,62880993","2,50681754"
23/10/2010 9.00,"1,0299299",,"3,70502965"
23/10/2010 10.00,"0,98639735","27,35042","3,99416682"
23/10/2010 11.00,"0,7669195",,"3,56650916"
23/10/2010 12.00,"0,70661561","24,90842056","2,97518163"
23/10/2010 13.00,"0,81491867",,"3,64010844"
23/10/2010 14.00,"0,48558132","25,64101982","2,65618636"
23/10/2010 15.00,"0,36365708",,"1,29030248"
23/10/2010 16.00,"0,4889307","18,80340958","1,49482728"
23/10/2010 17.00,"0,57338504",,"1,83497208"
23/10/2010 18.00,"0,86090471","10,98900986","3,50107538"
23/10/2010 19.00,"0,75698788",,"3,70378586"
23/10/2010 20.00,"0,64982069","22,71062088","2,52658497"
23/10/2010 21.00,"0,57326505",,"2,29392893"
23/10/2010 22.00,"0,49730705","28,81562042","1,75465959"
23/10/2010 23.00,"0,53278363",,"1,68738911"
24/10/2010 0.00,"0,55254552","25,15262032","1,801406"
24/10/2010 1.00,"0,42017123",,"1,5281564"
24/10/2010 2.00,"0,33280788","22,95482063","0,92868169"
24/10/2010 3.00,"0,28265463",,"0,75493334"
24/10/2010 4.00,"0,27276262","15,38461018","0,60401664"
24/10/2010 5.00,"0,28203602",,"0,54088942"
24/10/2010 6.00,"0,27437847","20,51280975","0,62045238"
24/10/2010 7.00,"0,29156805",,"0,62275487"
24/10/2010 8.00,"0,34902002","16,84980965","0,87870936"
24/10/2010 9.00,"0,49058616",,"1,34047719"
24/10/2010 10.00,"0,55071065","10,7448101","1,92124521"
24/10/2010 11.00,"0,48843324",,"1,92667091"
24/10/2010 12.00,"0,43620513","16,11721039","1,52844116"
24/10/2010 13.00,"0,42579469",,"1,46619365"
24/10/2010 14.00,"0,27122715","13,43101025","1,10675432"
24/10/2010 15.00,"0,20438178",,"0,58318543"
24/10/2010 16.00,"0,21921922","15,38461018","0,4794494"
24/10/2010 17.00,"0,27366083",,"0,57181537"
24/10/2010 18.00,"0,3800498","10,01220989","0,92871626"
24/10/2010 19.00,"0,43135873",,"1,24006573"
24/10/2010 20.00,"0,45096218","15,38461018","1,31306294"
24/10/2010 21.00,"0,45596819",,"1,43004133"
24/10/2010 22.00,"0,38437661","13,18680954","1,04465833"
24/10/2010 23.00,"0,3680235",,"0,82251299"
25/10/2010 0.00,"0,33637628","12,21000957","0,82000913"
25/10/2010 1.00,"0,34878003",,"0,89753403"
25/10/2010 2.00,"0,29699229","34,92063141","0,8652036"
25/10/2010 3.00,,,"0,76676308"
25/10/2010 4.00,"0,27599782","19,78022003","0,75213049"
25/10/2010 5.00,"0,261659",,"0,69729385"
25/10/2010 6.00,"0,31384751","14,16361046","1,02619571"
25/10/2010 7.00,"0,43155561",,"1,26999401"
25/10/2010 8.00,"0,67821291","20,26861954","1,9980521"
25/10/2010 9.00,"0,72023329",,"2,7883211"
25/10/2010 10.00,"0,63764295","26,86202049","2,47661467"
25/10/2010 11.00,"0,58143519",,"2,21834345"
25/10/2010 12.00,"0,56084382","17,09399986","1,89502898"
25/10/2010 13.00,"0,58338657",,"2,15348326"
25/10/2010 14.00,"0,48754435","16,11721039","1,79321203"
25/10/2010 15.00,"0,4712693",,"1,36299662"
25/10/2010 16.00,"0,71207596","15,87300968","2,12730873"
25/10/2010 17.00,"0,95749952",,"3,08643431"
25/10/2010 18.00,"1,15921112","15,14041042","3,80423495"
25/10/2010 19.00,"1,37560521",,"4,79173076"
25/10/2010 20.00,"1,42530644","14,16361046","5,71416095"
25/10/2010 21.00,"0,94645649",,"4,37358308"
25/10/2010 22.00,"0,65558977","16,84980965","3,04450035"
25/10/2010 23.00,"0,46579729",,"2,15317003"
26/10/2010 0.00,"0,37228274","17,58241081","1,37505214"
26/10/2010 1.00,"0,28203252",,"0,96168944"
26/10/2010 2.00,"0,24518474","22,95482063","0,69823661"
26/10/2010 3.00,"0,20949147",,"0,61326219"
26/10/2010 4.00,"0,20756106","13,18680954","0,44078"
26/10/2010 5.00,"0,22182649",,"0,37332138"
26/10/2010 6.00,"0,3307202","11,47741032","0,7756242"
26/10/2010 7.00,"0,5613005",,"1,26889768"
26/10/2010 8.00,"1,4436715","12,45421028","3,69722723"
26/10/2010 9.00,"1,41728774",,"5,8467686"
26/10/2010 10.00,"0,93461892","26,86202049","5,10791403"
26/10/2010 11.00,"0,61058349",,"3,39548638"
26/10/2010 12.00,"0,4782127","25,39682007","2,1408206"
26/10/2010 13.00,"0,69506463",,"2,59470464"
26/10/2010 14.00,"0,41953864","27,8388195","2,11653667"
26/10/2010 15.00,"0,35553004",,"1,18582912"
26/10/2010 16.00,"0,37861102","20,75702095","1,1028887"
26/10/2010 17.00,"0,54840744",,"1,42377152"
26/10/2010 18.00,"0,64192083","12,45421028","2,19318186"
26/10/2010 19.00,"0,65887391",,"2,24169886"
26/10/2010 20.00,"0,84782992","8,54700947","3,18018849"
26/10/2010 21.00,"0,63806118",,"2,74610747"
26/10/2010 22.00,"0,48985221","5,86080599","1,83453681"
26/10/2010 23.00,"0,42869088",,"1,53159488"
27/10/2010 0.00,"0,27918759","5,12820482","1,09353027"
27/10/2010 1.00,"0,26323059",,"0,8444629"
27/10/2010 2.00,"0,22465161","8,79120922","0,62825277"
27/10/2010 3.00,,,"0,56523945"
27/10/2010 4.00,"0,14203913","6,59340715","0,54221965"
27/10/2010 5.00,"0,16301146",,"0,46169969"
27/10/2010 6.00,"0,26100777","8,54700947","0,67560022"
27/10/2010 7.00,"0,36026227",,"1,02401527"
27/10/2010 8.00,"0,56200066","4,88400507","1,85926821"
27/10/2010 9.00,"0,59177457",,"2,51618919"
27/10/2010 10.00,"0,56267753","8,30280876","2,66475154"
27/10/2010 11.00,"0,54439169",,"2,60955183"
27/10/2010 12.00,"0,5033499","14,65200996","2,55842927"
27/10/2010 13.00,"0,39659746",,"2,12331497"
27/10/2010 14.00,"0,30635772","14,16361046","1,59068055"
27/10/2010 15.00,"0,22363573",,"1,08689434"
27/10/2010 16.00,"0,16031798","9,03540897","0,72611359"
27/10/2010 17.00,"0,22730548",,"0,74424569"
27/10/2010 18.00,"0,26042993","15,62880993","0,92348075"
27/10/2010 19.00,"0,24461505",,"0,94700396"
27/10/2010 20.00,"0,40688674","10,50061035","1,19643745"
27/10/2010 21.00,"0,3380865",,"1,68728029"
27/10/2010 22.00,"0,26236383","12,21000957","1,05939161"
27/10/2010 23.00,"0,17778716",,"0,75667139"
28/10/2010 0.00,"0,1678567","10,25640965","0,61302624"
28/10/2010 1.00,"0,15965976",,"0,56264508"
28/10/2010 2.00,"0,14037551","12,69841003","0,47958872"
28/10/2010 3.00,"0,13345541",,"0,43667539"
28/10/2010 4.00,"0,1151288","18,07081032","0,40375714"
28/10/2010 5.00,"0,12216889",,"0,39575436"
28/10/2010 6.00,"0,19326302","13,67521","0,4421855"
28/10/2010 7.00,"0,29640513",,"0,89128253"
28/10/2010 8.00,"0,43367009","15,62880993","1,51596868"
28/10/2010 9.00,"0,40953944",,"1,98151568"
28/10/2010 10.00,"0,23939003","21,24542046","1,26310383"
28/10/2010 11.00,"0,24682855",,"1,14391448"
28/10/2010 12.00,"0,24768599","15,62880993","1,1850145"
28/10/2010 13.00,"0,330627",,"1,3026153"
28/10/2010 14.00,"0,20116055","10,98900986","1,0361552"
28/10/2010 15.00,"0,21304705",,"0,79688459"
28/10/2010 16.00,"0,23476381","19,29179955","0,9025214"
28/10/2010 17.00,"0,51619286",,"1,11982989"
28/10/2010 18.00,"0,44956418","11,72161007","2,17552267"
28/10/2010 19.00,"0,54979612",,"2,12434113"
28/10/2010 20.00,"0,77261402","12,45421028","3,04411694"
28/10/2010 21.00,"0,67018839",,"3,34023683"
28/10/2010 22.00,"0,45732192","12,69841003","2,43080187"
28/10/2010 23.00,"0,46890901",,"1,89850306"
29/10/2010 0.00,"0,47455227","22,22220993","2,31562459"
29/10/2010 1.00,"0,33385871",,"1,71600444"
29/10/2010 2.00,"0,24662934","15,62880993","1,11946987"
29/10/2010 3.00,,,"0,76509419"
29/10/2010 4.00,"0,27000157","18,31501007","0,76314155"
29/10/2010 5.00,"0,30165695",,"0,9005118"
29/10/2010 6.00,"0,3950783","19,78022003","1,34993427"
29/10/2010 7.00,"0,58642372",,"1,52836692"
29/10/2010 8.00,"0,99026515","17,82661057","2,89083877"
29/10/2010 9.00,"1,17603488",,"4,43256908"
29/10/2010 10.00,"1,01231161","23,44322014","4,24009267"
29/10/2010 11.00,"0,79435875",,"3,5328485"
29/10/2010 12.00,"0,59146235","27,59461975","2,74082314"
29/10/2010 13.00,"0,67211879",,"2,565113"
29/10/2010 14.00,"0,43100573","18,55920982","1,91150744"
29/10/2010 15.00,"0,40945673",,"1,46751371"
29/10/2010 16.00,"0,59006901","16,36141014","1,6796233"
29/10/2010 17.00,"0,85735146",,"2,70363145"
29/10/2010 18.00,"1,01928297","20,26861954","3,55557845"
29/10/2010 19.00,"1,02746709",,"3,5519864"
29/10/2010 20.00,"2,17649611","23,19902039","6,0436842"
29/10/2010 21.00,"2,14536964",,"9,09487438"
29/10/2010 22.00,"1,37602344","26,86202049","6,4367303"
29/10/2010 23.00,"1,02756612",,"4,35248338"
30/10/2010 0.00,"0,84060226","43,71184158","3,44002081"
30/10/2010 1.00,"0,67976702",,"2,87927853"
30/10/2010 2.00,"0,56846059","39,31623077","2,25567447"
30/10/2010 3.00,"0,48194885",,"1,79580233"
30/10/2010 4.00,"0,41995338","30,28083038","1,5781745"
30/10/2010 5.00,"0,43347437",,"1,34868235"
30/10/2010 6.00,"0,43226044","23,19902039","1,47132034"
30/10/2010 7.00,"0,60498567",,"1,56130654"
30/10/2010 8.00,"0,87517596","27,35042","2,76517927"
30/10/2010 9.00,"0,99281533",,"3,38943116"
30/10/2010 10.00,"1,13367548","31,25761986","4,18478821"
30/10/2010 11.00,"0,88521244",,"3,97325425"
30/10/2010 12.00,"0,69595819","30,03663063","2,81523601"
30/10/2010 13.00,"0,71031681",,"2,74317037"
30/10/2010 14.00,"0,57505216","26,12940979","2,51968666"
30/10/2010 15.00,"0,43813437",,"1,69774217"
30/10/2010 16.00,"0,53106059","15,14041042","1,52523761"
30/10/2010 17.00,"0,59283705",,"1,7245686"
30/10/2010 18.00,"0,67538662","18,07081032","1,9501392"
30/10/2010 19.00,"0,78738855",,"2,57472365"
30/10/2010 20.00,"0,83070558","25,15262032","2,79025035"
30/10/2010 21.00,"0,90363458",,"3,10049332"
30/10/2010 22.00,"0,82618422","25,64101982","2,99473549"
30/10/2010 23.00,"0,9204432",,"2,9139501"
31/10/2010 0.00,"1,06741727","30,76922989","4,07391182"
31/10/2010 1.00,"0,72682719",,"2,65324418"
31/10/2010 2.00,"0,53259257","33,94382095","1,67018045"
31/10/2010 3.00,,,"1,14169234"
31/10/2010 4.00,"0,38016164","19,04759979","1,04093713"
31/10/2010 5.00,"0,44736932",,"1,09677348"
31/10/2010 6.00,"0,34960485","25,15262032","1,36852707"
31/10/2010 7.00,"0,35004289",,"1,13798435"
31/10/2010 8.00,"0,59116294","21,97801971","1,92527151"
31/10/2010 9.00,"0,64771321",,"2,70087029"
31/10/2010 10.00,"0,48977765","16,84980965","2,26426711"
31/10/2010 11.00,"0,45013503",,"1,870682"
31/10/2010 12.00,"0,37186334","17,82661057","1,42928773"
31/10/2010 13.00,"0,40476411",,"1,33419213"
31/10/2010 14.00,"0,40728983","13,43101025","1,56931439"
31/10/2010 15.00,"0,25725181",,"1,01536365"
31/10/2010 16.00,"0,1918289","15,87300968","0,66155545"
31/10/2010 17.00,"0,24149751",,"0,55331716"
31/10/2010 18.00,"0,31654565","12,21000957","0,82003659"
31/10/2010 19.00,"0,35943163",,"1,03180955"
31/10/2010 20.00,"0,3609636","13,43101025","1,16831841"
31/10/2010 21.00,"0,37908401",,"1,17202029"
31/10/2010 22.00,"0,39006414","9,52380943","1,29684077"
31/10/2010 23.00,"0,43710684",,"1,26116848"
01/11/2010 0.00,"0,38582703","8,30280876","1,21169041"
01/11/2010 1.00,"0,30584512",,"0,93023871"
01/11/2010 2.00,"0,25144312","13,43101025","0,78802652"
01/11/2010 3.00,"0,17659303",,"0,46621111"
01/11/2010 4.00,"0,15459317","13,18680954","0,29261734"
01/11/2010 5.00,"0,1595852",,"0,28462881"
01/11/2010 6.00,"0,13786494","12,45421028","0,28748454"
01/11/2010 7.00,"0,16869666",,"0,39943387"
01/11/2010 8.00,"0,17138082","14,16361046","0,34728008"
01/11/2010 9.00,"0,166249",,"0,32176863"
01/11/2010 10.00,"0,19268401","16,36141014","0,40702171"
01/11/2010 11.00,"0,23819474",,"0,58231488"
01/11/2010 12.00,"0,28235406","16,60560989","0,72650921"
01/11/2010 13.00,"0,2810015",,"0,99467685"
01/11/2010 14.00,"0,20925381","17,33819962","0,86142951"
01/11/2010 15.00,"0,12117631",,"0,40512195"
01/11/2010 16.00,"0,17217652","11,23320961","0,29183018"
01/11/2010 17.00,"0,21269522",,"0,39370714"
01/11/2010 18.00,"0,26496877","8,79120922","0,48366893"
01/11/2010 19.00,"0,26427326",,"0,72010617"
01/11/2010 20.00,"0,33613978","14,65200996","0,91939953"
01/11/2010 21.00,"0,3179786",,"0,99252284"
01/11/2010 22.00,"0,30103134","14,65200996","0,70258123"
01/11/2010 23.00,"0,30244332",,"0,60006458"
02/11/2010 0.00,"0,2816772","18,31501007","0,70679059"
02/11/2010 1.00,"0,2339588",,"0,53704617"
02/11/2010 2.00,"0,21416778","19,78022003","0,45457866"
02/11/2010 3.00,,,"0,28666688"
02/11/2010 4.00,"0,18288054","18,07081032","0,16838876"
02/11/2010 5.00,"0,17043251",,"0,17647493"
02/11/2010 6.00,"0,18736695","18,55920982","0,27054336"
02/11/2010 7.00,"0,21464426",,"0,34558982"
02/11/2010 8.00,"0,278322","11,96580982","0,4489038"
02/11/2010 9.00,"0,42771344",,"1,09239021"
02/11/2010 10.00,"0,51039932","14,40781021","1,79856043"
02/11/2010 11.00,"0,64048438",,"2,11161642"
02/11/2010 12.00,"0,76160244","17,82661057","2,69083148"
02/11/2010 13.00,"0,86208136",,"3,49569851"
02/11/2010 14.00,"0,53104079","27,59461975","2,5573899"
02/11/2010 15.00,"0,35787868",,"1,44574178"
02/11/2010 16.00,"0,38013484","16,36141014","1,08665535"
02/11/2010 17.00,"0,50523837",,"1,46254262"
02/11/2010 18.00,"0,44865432","20,26861954","1,21232705"
02/11/2010 19.00,"0,46176406",,"1,20838211"
02/11/2010 20.00,"0,61117648","14,40781021","1,84628621"
02/11/2010 21.00,"0,82486311",,"2,59375985"
02/11/2010 22.00,"0,75508776","15,14041042","2,85753914"
02/11/2010 23.00,"0,75548619",,"2,65201361"
03/11/2010 0.00,"0,66493074","14,65200996","2,45538276"
03/11/2010 1.00,"0,76931474",,"2,73345802"
03/11/2010 2.00,"0,45040764","18,80340958","1,97232505"
03/11/2010 3.00,"0,2977076",,"1,12054992"
03/11/2010 4.00,"0,22592146","20,02441978","0,71853491"
03/11/2010 5.00,"0,19659259",,"0,54435027"
03/11/2010 6.00,"0,22466559","11,72161007","0,50517848"
03/11/2010 7.00,"0,32462492",,"0,73065348"
03/11/2010 8.00,"0,73621942","11,96580982","2,15196081"
03/11/2010 9.00,"1,32886541",,"5,40868669"
03/11/2010 10.00,"1,4508013","22,22220993","6,54905083"
03/11/2010 11.00,"1,09272457",,"5,43498936"
03/11/2010 12.00,"0,7627989","24,90842056","3,63783849"
03/11/2010 13.00,"0,64146065",,"2,85991892"
03/11/2010 14.00,"0,59248638","25,15262032","2,61156752"
03/11/2010 15.00,"0,48218651",,"2,11122895"
03/11/2010 16.00,"0,46825894","28,08300972","1,66737048"
03/11/2010 17.00,"0,61804881",,"1,96896794"
03/11/2010 18.00,"0,92683556","14,65200996","3,27094659"
03/11/2010 19.00,"1,15905151",,"4,14342479"
03/11/2010 20.00,"1,57977146","8,05860806","6,06136373"
03/11/2010 21.00,"1,81575386",,"7,03218481"
03/11/2010 22.00,"1,62095537",,"7,80751103"
03/11/2010 23.00,"1,2659857",,"5,73603458"
04/11/2010 0.00,"1,01701122","90,1098938","5,09414995"
04/11/2010 1.00,"0,90133138",,"4,05152358"
04/11/2010 2.00,"0,62498289",,"3,00517907"
04/11/2010 3.00,,,"2,16058091"
04/11/2010 4.00,"0,34683215","63,49206161","1,69475524"
04/11/2010 5.00,"0,29154824",,"1,39550503"
04/11/2010 6.00,"0,25324887","32,47863007","1,17271389"
04/11/2010 7.00,"0,30302582",,"0,97436838"
04/11/2010 8.00,"0,49083547","16,60560989","1,34148809"
04/11/2010 9.00,"0,72955679",,"2,48887054"
04/11/2010 10.00,"0,57171793","63,00365067","2,40663287"
04/11/2010 11.00,"0,44008108",,"1,94429348"
04/11/2010 12.00,"0,51508495","52,7472496","1,86069812"
04/11/2010 13.00,"0,45235669",,"1,8847522"
04/11/2010 14.00,"0,47070893","41,26984024","1,72983462"
04/11/2010 15.00,"0,40999263",,"1,68813152"
04/11/2010 16.00,"0,47541204","24,66422081","1,83743221"
04/11/2010 17.00,"0,66983656",,"3,11744264"
04/11/2010 18.00,"0,93342713","26,61782074","4,10457539"
04/11/2010 19.00,"0,82976892",,"3,70948716"
04/11/2010 20.00,"0,84682569","28,57142067","4,02652877"
04/11/2010 21.00,"0,75731408",,"3,84938568"
04/11/2010 22.00,"0,75147626","29,05982971","3,52956155"
04/11/2010 23.00,"0,70640241",,"3,13979732"
05/11/2010 0.00,"0,76861341","28,81562042","2,97241539"
05/11/2010 1.00,"0,66098838",,"2,70455692"
05/11/2010 2.00,"0,49205057","36,38582993","1,96337749"
05/11/2010 3.00,"0,42477764",,"1,493315"
05/11/2010 4.00,"0,31432399","33,21123123","1,12569289"
05/11/2010 5.00,"0,23828328",,"0,76885302"
05/11/2010 6.00,"0,23969875","24,17580986","0,73990004"
05/11/2010 7.00,"0,31063677",,"0,88989636"
05/11/2010 8.00,"0,55914408","19,53602028","1,38953727"
05/11/2010 9.00,"0,73981927",,"2,85860597"
05/11/2010 10.00,"0,51616141","28,08300972","2,35517063"
05/11/2010 11.00,"0,43771031",,"1,76608559"
05/11/2010 12.00,"0,41073007","35,65322113","1,615953"
05/11/2010 13.00,"0,43434229",,"1,56339952"
05/11/2010 14.00,"0,68252923","30,28083038","2,18340544"
05/11/2010 15.00,"0,58096337",,"2,35985697"
05/11/2010 16.00,"0,52877486","18,80340958","1,74456892"
05/11/2010 17.00,"0,66143225",,"2,28714249"
05/11/2010 18.00,,"22,71062088","2,41138633"
05/11/2010 19.00,"0,79428419",,"5,35862182"
05/11/2010 20.00,"0,73293762","1,22100103","2,8444056"
05/11/2010 21.00,"1,30279853",,"4,44964654"
05/11/2010 22.00,"1,53186433","1,22100103","6,91318564"
05/11/2010 23.00,"1,16066387",,"6,05356436"
06/11/2010 0.00,"0,71243012","40,29304123","3,90191576"
06/11/2010 1.00,"0,6395652",,"2,83721236"
06/11/2010 2.00,"0,50529312","30,76922989","2,34370904"
06/11/2010 3.00,,,"1,29852594"
06/11/2010 4.00,"0,20481865","31,99023056","0,87969178"
06/11/2010 5.00,"0,17511698",,"0,62435766"
06/11/2010 6.00,"0,18449057","23,93161964","0,54626019"
06/11/2010 7.00,"0,25421232",,"0,65426966"
06/11/2010 8.00,"0,30023099","19,29179955","0,89004484"
06/11/2010 9.00,"0,52158448",,"1,51684736"
06/11/2010 10.00,"0,49685037","23,68741989","1,88039639"
06/11/2010 11.00,"0,45005814",,"1,66789017"
06/11/2010 12.00,"0,47857734","22,22220993","1,61756291"
06/11/2010 13.00,"0,5264402",,"1,91985802"
06/11/2010 14.00,"0,60819058","19,29179955","2,21732442"
06/11/2010 15.00,"0,45457718",,"1,83108206"
