,ARPA Puglia,,,
,Molfetta ASM,,,
Parm,SO2,NO2,,O3
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,
30/09/2008 12.00,"7,9843502","26,61165441",,"54,14912028"
30/09/2008 13.00,"5,16958189","21,38943411",,"68,87967894"
30/09/2008 14.00,"3,887398","21,06257274",,"78,58891062"
30/09/2008 15.00,"5,74851799","16,6919846",,"88,63156458"
30/09/2008 16.00,"7,654037","13,92509943",,"91,52108046"
30/09/2008 17.00,"3,61213708","14,89293036",,"86,75379324"
30/09/2008 18.00,"7,3610158","18,99665163",,"74,35997658"
30/09/2008 19.00,"8,27736855","23,30212896",,"60,36118506"
30/09/2008 20.00,"3,917588","29,19979755",,"40,13302392"
30/09/2008 21.00,"5,55317211","10,10609761",,"60,33232404"
30/09/2008 22.00,"4,96535587","5,45844569",,"66,03344478"
30/09/2008 23.00,"2,25714207","3,81005955",,"64,76477634"
01/10/2008 0.00,"6,18716002","3,89177583",,"62,2894779"
01/10/2008 1.00,"10,01239967","5,28607273",,"55,10459466"
01/10/2008 2.00,"6,55476809","5,66273733",,"47,8114875"
01/10/2008 3.00,"6,07350397","5,65890762",,"43,9376166"
01/10/2008 4.00,"2,32817698","5,54654608",,"44,24649426"
01/10/2008 5.00,"2,93197489","4,67319402",,"50,92618212"
01/10/2008 6.00,"2,26069307","5,70231922",,"47,32077168"
01/10/2008 7.00,"1,54679","8,70797476",,"43,88132682"
01/10/2008 8.00,"0,98738801","22,68158706",,"26,28146088"
01/10/2008 9.00,"6,59383678","28,83589929",,"19,6053262"
01/10/2008 10.00,"15,56379032","22,74924663",,"35,03810232"
01/10/2008 11.00,"15,26721954","29,67222951",,"30,61285056"
01/10/2008 12.00,"3,39192796","34,5880161",,"30,3299694"
01/10/2008 13.00,"5,87815809","24,89687838",,"47,91686652"
01/10/2008 14.00,"2,01029396","16,67538289",,"65,53696068"
01/10/2008 15.00,"1,49529004","15,12148691",,"71,82407196"
01/10/2008 16.00,"4,08984804","14,31836198",,"74,7915381"
01/10/2008 17.00,"6,59206104","19,59164955",,"66,66850494"
01/10/2008 18.00,"3,35818601","27,48756087",,"51,50928852"
01/10/2008 19.00,"6,65954399","15,79947455",,"54,67016862"
01/10/2008 20.00,"9,74069309","24,89815746",,"36,48140838"
01/10/2008 21.00,"7,92574596","5,040922",,"63,04431816"
01/10/2008 22.00,"6,29193687","3,16142868",,"66,2542875"
01/10/2008 23.00,"2,76326704","2,0071756",,"67,434921"
02/10/2008 0.00,"6,37895584","2,08378497",,"65,21941098"
02/10/2008 1.00,,"2,14507359",,"62,79029802"
02/10/2008 2.00,"7,69310617",,,"60,73788906"
02/10/2008 3.00,"6,40737009","1,89992098",,
02/10/2008 4.00,"1,81494796","1,84374115",,"58,90665636"
02/10/2008 5.00,"5,684587","2,09400068",,"56,90784924"
02/10/2008 6.00,"1,55034196","16,56174227",,"35,074674"
02/10/2008 7.00,"7,57056999","43,64967717",,
02/10/2008 8.00,"8,32176685","46,85322708",,
02/10/2008 9.00,"8,06248856","37,08037872",,
02/10/2008 10.00,"2,51286793","28,69544502",,"15,01694395"
02/10/2008 11.00,"10,04080963","29,41430679",,"22,6236258"
02/10/2008 12.00,"8,94687557","27,92679318",,"33,59821014"
02/10/2008 13.00,"8,59170055","23,42213676",,"48,83469012"
02/10/2008 14.00,"6,97565079","16,96905401",,"58,16431404"
02/10/2008 15.00,"4,890769","14,5915998",,"62,88113862"
02/10/2008 16.00,"4,40062714","14,19450754",,"65,13989112"
02/10/2008 17.00,"9,56665707","13,12452514",,"70,30006884"
02/10/2008 18.00,"5,89236498","19,97215704",,"56,02832388"
02/10/2008 19.00,"8,3892498","23,32509597",,"43,08383268"
02/10/2008 20.00,"5,83020878","22,79266011",,"34,81569"
02/10/2008 21.00,"2,33527994","23,88179673",,"27,81268416"
02/10/2008 22.00,"2,35836697","13,70675859",,"46,54705698"
02/10/2008 23.00,"3,62456799","10,01544657",,"45,89426034"
03/10/2008 0.00,"6,25464392","7,3826278",,"46,36219734"
03/10/2008 1.00,"6,30614519","4,14458788",,"58,05310788"
03/10/2008 2.00,"6,03266001","4,02456691",,"58,65534378"
03/10/2008 3.00,"4,23369503","4,55317305",,"52,93193472"
03/10/2008 4.00,"6,26707506","3,84325544",,"62,11425168"
03/10/2008 5.00,"10,43861008","3,53681609",,"63,69277878"
03/10/2008 6.00,"10,24149036","6,7697491",,"56,38793886"
03/10/2008 7.00,"4,240798","35,08341507",,"20,4582645"
03/10/2008 8.00,"7,84760714","42,65502318",,"3,2254142"
03/10/2008 9.00,"11,12586975","29,07083619",,"21,06097128"
03/10/2008 10.00,"7,96126318","30,77667747",,"27,8213562"
03/10/2008 11.00,"6,53523302","21,69842598",,"43,10549316"
03/10/2008 12.00,"12,49685001","13,87657527",,"60,7061439"
03/10/2008 13.00,"9,85435009","7,81419504",,"75,89639916"
03/10/2008 14.00,"8,34662914","6,54758042",,"80,20159614"
03/10/2008 15.00,"8,81546116","7,4681738",,"81,98087508"
03/10/2008 16.00,"3,68317199","7,58564225",,"81,09124542"
03/10/2008 17.00,"2,47557497","14,3617717",,"75,13530012"
03/10/2008 18.00,"2,93375111","22,48878456",,"66,65918544"
03/10/2008 19.00,"7,21539402","25,94643876",,"46,76079726"
03/10/2008 20.00,"3,78794909","10,28613376",,"59,63599062"
03/10/2008 21.00,"2,09553695","8,90205446",,"63,74188764"
03/10/2008 22.00,"12,36898994","5,34736135",,"68,3027136"
03/10/2008 23.00,"6,2599721","5,76105344",,"62,50129542"
04/10/2008 0.00,"8,89004803","7,8499472",,"52,23438486"
04/10/2008 1.00,,"11,29865349",,"49,74021198"
04/10/2008 2.00,"4,71318102",,,"43,88970456"
04/10/2008 3.00,"6,066401","4,47400929",,
04/10/2008 4.00,"2,09198499","11,72383661",,"51,80490306"
04/10/2008 5.00,"11,98361969","5,18903382",,"58,4208063"
04/10/2008 6.00,"9,33934498","6,9114768",,"55,42695126"
04/10/2008 7.00,"2,76326704","14,05022731",,"42,58269864"
04/10/2008 8.00,"8,08379936","6,59993054",,"70,86885264"
04/10/2008 9.00,"6,05219412","10,83644476",,"52,68232908"
04/10/2008 10.00,"1,40471995","18,54849586",,"44,76819006"
04/10/2008 11.00,"6,81937408","32,99324787",,"16,90139198"
04/10/2008 12.00,"12,41160965","26,71381152",,"32,28278724"
04/10/2008 13.00,"8,58637238","9,09868479",,"49,23605646"
04/10/2008 14.00,"2,9603889","5,33842472",,"48,49983558"
04/10/2008 15.00,"8,40345669","4,5250822",,"58,94668116"
04/10/2008 16.00,"3,63167095","3,56746134",,"63,65361726"
04/10/2008 17.00,"11,06904984","3,34529267",,"63,01967544"
04/10/2008 18.00,"11,75631046","5,48908906",,"61,69850388"
04/10/2008 19.00,"7,40896511","6,78124013",,"60,84415098"
04/10/2008 20.00,"7,69488096","3,10780137",,"66,72814974"
04/10/2008 21.00,"2,46669507","3,98626034",,"62,318025"
04/10/2008 22.00,"4,16443491","6,09941336",,"62,36269974"
04/10/2008 23.00,"3,46829104","3,67215968",,"61,78640148"
05/10/2008 0.00,"7,83339977","2,18593267",,"66,61001772"
05/10/2008 1.00,"7,31661892","2,38766992",,"61,9045335"
05/10/2008 2.00,"2,63540411","2,02760514",,"62,15378598"
05/10/2008 3.00,"9,22924042","1,83863424",,"58,75507224"
05/10/2008 4.00,"9,01613522","1,84374115",,"55,98594468"
05/10/2008 5.00,"11,25551033","2,13996668",,"54,4962177"
05/10/2008 6.00,"6,26529884","1,90502978",,"52,13914938"
05/10/2008 7.00,"4,83749294","3,19973336",,"49,05741636"
05/10/2008 8.00,"6,58140612","4,00413737",,"45,129924"
05/10/2008 9.00,"3,66008496","4,50082294",,"43,8519753"
05/10/2008 10.00,"3,79505205","4,59403214",,"47,34435492"
05/10/2008 11.00,"5,01685715","5,01921526",,"49,69133856"
05/10/2008 12.00,"7,23670483","5,33076152",,"52,57426212"
05/10/2008 13.00,"1,45266902","5,67678276",,"55,6358454"
05/10/2008 14.00,"2,64783502","4,89153298",,"60,77787462"
05/10/2008 15.00,"5,54784393","3,8228259",,"65,01942432"
05/10/2008 16.00,"7,33260202","4,13692656",,"66,56679486"
05/10/2008 17.00,"1,98187995","6,80677658",,"65,06121492"
05/10/2008 18.00,"3,55530906","12,97768487",,"56,98872288"
05/10/2008 19.00,"1,35854697","28,62011097",,"35,4048786"
05/10/2008 20.00,"7,11772108","25,47272772",,"19,46015586"
05/10/2008 21.00,"5,73786402","24,59172375",,"16,16804739"
05/10/2008 22.00,"0,841766","26,70615585",,"13,36003691"
05/10/2008 23.00,"1,97832894","19,03878603",,"24,22181214"
06/10/2008 0.00,"10,14558983","14,5239233",,"31,55953518"
06/10/2008 1.00,,"8,00188874",,"40,7875275"
06/10/2008 2.00,"3,58905101",,,"47,2809627"
06/10/2008 3.00,"11,81490993","3,99903045",,
06/10/2008 4.00,"7,8600378","3,70280493",,"54,41249916"
06/10/2008 5.00,"3,97264004","5,03326068",,"51,89079942"
06/10/2008 6.00,"4,23014307","6,88338595",,"46,76134662"
06/10/2008 7.00,"2,63362789","12,63677996",,"39,22918938"
06/10/2008 8.00,"1,54323804","26,37799659",,"23,76631422"
06/10/2008 9.00,"1,24666703","17,05332281",,"38,62993572"
06/10/2008 10.00,"4,63326693","13,24965302",,"48,8443824"
06/10/2008 11.00,"2,914217","15,85693722",,"47,24303724"
06/10/2008 12.00,"1,34611595","16,10591766",,"47,57563548"
06/10/2008 13.00,"5,86572599","12,90873682",,"57,86750268"
06/10/2008 14.00,"0,97850901","12,10434034",,"65,07135846"
06/10/2008 15.00,"3,68494797","10,37933731",,"70,47462798"
06/10/2008 16.00,"11,69237995","10,76366323",,"69,42523266"
06/10/2008 17.00,"6,31324816","14,11917537",,"68,57939484"
06/10/2008 18.00,"4,88544178","18,45145883",,"65,97454554"
06/10/2008 19.00,"0,007104","21,70226322",,"56,38801734"
06/10/2008 20.00,"1,19694197","28,17322299",,"41,1874812"
06/10/2008 21.00,"9,88809109","35,66054349",,"23,35199868"
06/10/2008 22.00,"9,72293472","38,58576183",,"11,38899602"
06/10/2008 23.00,"7,10528994","14,90059544",,"36,04945446"
07/10/2008 0.00,"6,86554623","12,40056398",,"39,4585668"
07/10/2008 1.00,"9,74779701","12,35459422",,"34,422309"
07/10/2008 2.00,"9,18306732","20,80209186",,"13,90740745"
07/10/2008 3.00,"7,70731306","13,42713478",,"18,47344644"
07/10/2008 4.00,"6,36119699","8,08488222",,"31,59092718"
07/10/2008 5.00,"0,87905997","5,59506648",,"36,71033454"
07/10/2008 6.00,"4,65457821","7,15790473",,"35,86021956"
07/10/2008 7.00,"5,91012383","13,02365651",,"26,72383302"
07/10/2008 8.00,"7,29175711","28,79248581",,"9,49075906"
07/10/2008 9.00,"4,70785379","37,52472735",,"8,06525422"
07/10/2008 10.00,"0,47415999","27,02408247",,"24,5203893"
07/10/2008 11.00,"2,36014199","19,83170277",,"44,6539428"
07/10/2008 12.00,"3,37239289","14,80482808",,"57,47182614"
07/10/2008 13.00,"1,98720801","12,37629908",,"60,4350936"
07/10/2008 14.00,"8,70358086","13,23433228",,"64,4248206"
07/10/2008 15.00,"7,11772108","13,72846345",,"75,1424418"
07/10/2008 16.00,"6,743011","14,86228699",,"80,0238978"
07/10/2008 17.00,"3,85720801","15,84927967",,"74,92310982"
07/10/2008 18.00,"4,24967718","19,27372293",,"69,59726082"
07/10/2008 19.00,"1,60716999","29,67222951",,"53,08355808"
07/10/2008 20.00,"6,78030396","30,47662035",,"43,69056156"
07/10/2008 21.00,"11,45086002","36,15596127",,"16,38325132"
07/10/2008 22.00,"12,03689957","35,17535835",,"10,47879283"
07/10/2008 23.00,"5,74141502","16,83881357",,"32,50127556"
08/10/2008 0.00,"4,53026581","10,40232313",,"43,82962812"
08/10/2008 1.00,,"8,70542224",,"46,47750408"
08/10/2008 2.00,"4,55335188",,,"45,99436158"
08/10/2008 3.00,"6,39138699","9,0501644",,
08/10/2008 4.00,"4,13779688","15,80969402",,"17,86550897"
08/10/2008 5.00,"6,36119699","14,67076545",,"22,01358114"
08/10/2008 6.00,"5,302773","15,11637247",,"23,4092106"
08/10/2008 7.00,"4,54802513","27,739107",,"11,01830751"
08/10/2008 8.00,"5,30810118","28,69928226",,"7,06180109"
08/10/2008 9.00,"4,0383482","32,56552728",,"7,83668515"
08/10/2008 10.00,"6,0450902","27,67780521",,"23,1110847"
08/10/2008 11.00,"6,21912718","23,61493926",,"32,28004044"
08/10/2008 12.00,"5,63663816","17,89092271",,"47,46227112"
08/10/2008 13.00,"10,15979958","16,96395086",,"57,84972696"
08/10/2008 14.00,"1,55211794","18,59190746",,"62,3996442"
08/10/2008 15.00,"1,05664802","23,35829562",,"59,53055274"
08/10/2008 16.00,"6,0113492","14,7231118",,"79,97133582"
08/10/2008 17.00,"10,33205986","13,97616482",,"79,54067682"
08/10/2008 18.00,"2,49510908","18,66595866",,"72,236916"
08/10/2008 19.00,"7,73927784","37,47619755",,"44,5643775"
08/10/2008 20.00,"3,92113996","49,86143514",,"22,10430402"
08/10/2008 21.00,"0,44929701","49,97126673",,"4,24937219"
08/10/2008 22.00,"0,69259298","36,83139075",,"8,52658909"
08/10/2008 23.00,"0,97673303","27,69951195",,"13,22892626"
09/10/2008 0.00,"4,67055988","27,91530027",,"1,03893786"
09/10/2008 1.00,"3,85188103","28,13492583",,"2,96174102"
09/10/2008 2.00,"10,47056961","30,39618879",,"0,72927344"
09/10/2008 3.00,"4,47699022","15,01550384",,"23,04769248"
09/10/2008 4.00,"10,55226994","9,40640135",,"30,1800726"
09/10/2008 5.00,"5,533638","10,39721998",,"28,35233226"
09/10/2008 6.00,"6,41802502","12,5448442",,"25,07420304"
09/10/2008 7.00,"6,75189018","20,69737659",,"16,35319152"
09/10/2008 8.00,"5,81955385","25,8953508",,"12,64440526"
09/10/2008 9.00,"3,28537512","29,4679341",,"15,07708121"
09/10/2008 10.00,"3,85898399","22,68284733",,"29,44840356"
09/10/2008 11.00,"8,27204227","15,30024022",,"43,7217966"
09/10/2008 12.00,"6,54943991","15,43175222",,"48,03550866"
09/10/2008 13.00,"6,28128195","13,19474475",,"59,69906892"
09/10/2008 14.00,"13,84473991","11,90387276",,"67,58042292"
09/10/2008 15.00,"5,71122599","8,29555987",,"75,77860068"
09/10/2008 16.00,"9,67676163","9,17657324",,"71,59165344"
09/10/2008 17.00,"9,73714161","11,35866491",,"75,1391064"
09/10/2008 18.00,"7,25268793","18,14628727",,"68,97030372"
09/10/2008 19.00,"5,15359879","37,98948483",,"37,95914754"
09/10/2008 20.00,"1,49529004","24,52916169",,"28,94285502"
09/10/2008 21.00,"7,47112083","33,72743979",,"11,19306481"
09/10/2008 22.00,"4,43259287","21,07150749",,"25,972956"
09/10/2008 23.00,"1,53791106","17,31635621",,"30,6107316"
10/10/2008 0.00,"0,99626797","17,34827678",,"28,33506666"
10/10/2008 1.00,,"12,9534275",,"30,63953376"
10/10/2008 2.00,"7,09285879",,,"31,7975454"
10/10/2008 3.00,"9,05698013","6,4428802",,
10/10/2008 4.00,"2,594558","5,29628656",,"44,5018878"
10/10/2008 5.00,"6,77320099","4,78938715",,"51,46353468"
10/10/2008 6.00,"2,19320989","5,17371119",,"58,35284262"
10/10/2008 7.00,"1,41359901","10,1597268",,"51,3636885"
10/10/2008 8.00,"1,04599202","12,503987",,"49,4261154"
10/10/2008 9.00,"1,61960101","11,09436184",,"54,69039684"
10/10/2008 10.00,"0,78740603","13,46123919",,"53,35352928"
10/10/2008 11.00,"2,53062701","13,00960733",,"57,16916802"
10/10/2008 12.00,"1,16852796","11,27949926",,"63,6909345"
10/10/2008 13.00,"4,32426405","15,01806577",,"63,70827858"
10/10/2008 14.00,"1,13301098","11,47485428",,"73,79986482"
10/10/2008 15.00,"3,20901299","9,63239973",,"78,19013412"
10/10/2008 16.00,"5,46970606","10,84155732",,"75,36556044"
10/10/2008 17.00,"2,07244992","11,75065591",,"76,27861638"
10/10/2008 18.00,"1,24311495","20,96425287",,"61,01392284"
10/10/2008 19.00,"5,44129181","27,88210062",,"39,61381986"
10/10/2008 20.00,"1,312374","29,50495218",,"18,358434"
10/10/2008 21.00,"1,74746394","22,72626081",,"21,40587126"
10/10/2008 22.00,"5,07368517","21,7392813",,"20,301795"
10/10/2008 23.00,"3,13442612","9,03612085",,"47,90385846"
11/10/2008 0.00,"8,02164268","6,39691421",,"60,69413646"
11/10/2008 1.00,"6,17295408","5,3167161",,"64,62859392"
11/10/2008 2.00,"5,72720814","3,75515504",,"66,71665242"
11/10/2008 3.00,"5,16070318","3,7794143",,"66,39684642"
11/10/2008 4.00,"5,51943016","3,78452121",,"65,5054902"
11/10/2008 5.00,"3,45763493","3,87645321",,"67,45030308"
11/10/2008 6.00,"1,71549904","5,87341498",,"64,78198308"
11/10/2008 7.00,"1,55567002","15,5300702",,"44,93454804"
11/10/2008 8.00,"8,23474884","19,82530737",,"41,84078796"
11/10/2008 9.00,"0,49014199","13,7233603",,"51,45341076"
11/10/2008 10.00,"0,92168099","12,27799049",,"58,98374334"
11/10/2008 11.00,"9,2345686","9,9911892",,"65,98878966"
11/10/2008 12.00,"10,05502033","11,40208592",,"70,80885468"
11/10/2008 13.00,"11,01043987","9,57877242",,"79,17556824"
11/10/2008 14.00,"4,62438822","9,81498652",,"86,16038634"
11/10/2008 15.00,"3,64765501","9,53536082",,"92,35365516"
11/10/2008 16.00,"4,59774923","8,44494889",,"93,9352626"
11/10/2008 17.00,"7,44803381","8,31471221",,"93,45049164"
11/10/2008 18.00,"8,53132057","10,16355839",,"85,240071"
11/10/2008 19.00,"3,28182292","21,44306142",,"59,6479392"
11/10/2008 20.00,"6,10547018","30,1727448",,"36,66044088"
11/10/2008 21.00,"4,1555562","24,07204107",,"22,20462108"
11/10/2008 22.00,"6,51747417","12,23968393",,"39,2810058"
11/10/2008 23.00,"3,58017111","8,71308356",,"44,66249712"
12/10/2008 0.00,"2,3974359","8,3479081",,"42,4369809"
12/10/2008 1.00,,"6,2539093",,"47,9241063"
12/10/2008 2.00,"5,73431206",,,"47,52183744"
12/10/2008 3.00,"5,89591599","5,52611654",,
12/10/2008 4.00,"5,18201399","4,72426881",,"57,9989763"
12/10/2008 5.00,"6,14098787","4,20970622",,"64,10483802"
12/10/2008 6.00,"4,51428318","4,55955717",,"63,11544066"
12/10/2008 7.00,"5,78225994","6,14154776",,"60,48331956"
12/10/2008 8.00,"3,66718888","7,08640228",,"59,20566516"
12/10/2008 9.00,"2,87692308","5,95513314",,"67,9653477"
12/10/2008 10.00,"1,61782503","4,7153303",,"75,37782294"
12/10/2008 11.00,"5,1678071","6,29604558",,"78,74871552"
12/10/2008 12.00,"4,7859931","8,47814666",,"80,0785395"
12/10/2008 13.00,"3,73112106","9,51493128",,"81,28954476"
12/10/2008 14.00,"8,91491032","7,21025484",,"86,9159133"
12/10/2008 15.00,"5,29034185","4,98984908",,"92,45391336"
12/10/2008 16.00,"6,30259323","4,04499645",,"94,83250482"
12/10/2008 17.00,"6,76432085","5,74573082",,"88,98741252"
12/10/2008 18.00,"4,66345692","12,42609291",,"80,03506158"
12/10/2008 19.00,"1,44378901","10,73174078",,"70,2860013"
12/10/2008 20.00,"4,38286781","21,37666212",,"37,2680919"
12/10/2008 21.00,"3,81103492","20,59395921",,"31,27522176"
12/10/2008 22.00,"1,84869003","16,48258603",,"36,81757746"
12/10/2008 23.00,"5,16958189","13,27519136",,"44,41257756"
13/10/2008 0.00,"10,17932987","10,86453374",,"45,63084222"
13/10/2008 1.00,"3,12732196","8,73223402",,"54,41081184"
13/10/2008 2.00,"0,48836699","4,42293638",,"66,85136334"
13/10/2008 3.00,"0,84354198","4,38718421",,"71,21600892"
13/10/2008 4.00,"0,32143399","3,64151819",,"76,06736784"
13/10/2008 5.00,"3,37772107","3,90709846",,"76,05141678"
13/10/2008 6.00,"6,94723701","6,14793376",,"69,10250328"
13/10/2008 7.00,"2,97104502","11,17864004",,"64,85954094"
13/10/2008 8.00,"6,68440723","15,70755196",,"56,81983392"
13/10/2008 9.00,"1,55567002","18,92131758",,"49,21614216"
13/10/2008 10.00,"3,63877511","14,28005542",,"60,50217438"
13/10/2008 11.00,"13,24804974","11,84514042",,"71,15661918"
13/10/2008 12.00,"9,03211784","14,68225272",,"69,3864243"
13/10/2008 13.00,"6,18893719","16,4698178",,"68,79972744"
13/10/2008 14.00,"6,98275423","18,93536865",,"66,68188578"
13/10/2008 15.00,"6,18005705","13,60333745",,"86,1467112"
13/10/2008 16.00,"3,43632507","12,94576242",,"96,1739046"
13/10/2008 17.00,"0,65352303","14,20344229",,"98,445312"
13/10/2008 18.00,"5,3187561","21,61671534",,"88,31381868"
13/10/2008 19.00,"7,27044582","42,678009",,"48,01378932"
13/10/2008 20.00,"5,59401798","30,52259199",,"32,70500964"
13/10/2008 21.00,"7,89022779","27,01386864",,"36,13672422"
13/10/2008 22.00,"4,52671385","27,67780521",,"31,25783844"
13/10/2008 23.00,"1,83981001","20,61950319",,"40,83163326"
14/10/2008 0.00,"3,32266903","10,40870912",,"57,63249432"
14/10/2008 1.00,,"8,89950006",,"63,3428757"
14/10/2008 2.00,"0,458177",,,"61,57268082"
14/10/2008 3.00,"4,70785379","8,04019343",,
14/10/2008 4.00,"1,58941102","6,35477981",,"84,85077096"
14/10/2008 5.00,"4,60307693","8,24065724",,"72,20721132"
14/10/2008 6.00,"0,18646701","10,67684379",,"58,7886813"
14/10/2008 7.00,"6,91527081","25,24034898",,"33,59970126"
14/10/2008 8.00,"12,83426952","43,32279699",,
14/10/2008 9.00,"0,26815799","48,73528044",,
14/10/2008 10.00,"6,07705593","45,41424327",,"20,23600914"
14/10/2008 11.00,"11,59471035","37,4251284",,"39,45750732"
14/10/2008 12.00,"6,00247002","23,23572966",,"74,65627782"
14/10/2008 13.00,"6,91704702","15,5543257",,"88,18157988"
14/10/2008 14.00,"8,99837685","14,18556902",,"85,1480532"
14/10/2008 15.00,"3,53932595","13,87529619",,"86,14096254"
14/10/2008 16.00,"10,09585953","14,5507426",,"86,67348858"
14/10/2008 17.00,"11,06371975","16,35234747",,"89,730108"
14/10/2008 18.00,"5,35605001","21,64479867",,"81,67291956"
14/10/2008 19.00,"6,08415985","25,02456066",,"67,09119822"
14/10/2008 20.00,"6,63113022","29,06955711",,"39,31320222"
14/10/2008 21.00,"3,83944893","29,76031674",,"29,76234318"
14/10/2008 22.00,"3,13087392","25,81364016",,"27,24401808"
14/10/2008 23.00,"8,98061752","22,10190048",,"27,75056724"
15/10/2008 0.00,"9,20260239","21,15959472",,"25,69696146"
15/10/2008 1.00,"0,90925002","11,91025688",,"41,6020518"
15/10/2008 2.00,"7,97191906","10,46105359",,"42,36836976"
15/10/2008 3.00,"2,95861411","9,83158447",,"37,5799518"
15/10/2008 4.00,"9,09427357","9,00803",,"43,97605218"
15/10/2008 5.00,"10,09585953","10,09716286",,"50,68821114"
15/10/2008 6.00,"7,65758801","10,82878721",,"53,67410046"
15/10/2008 7.00,"3,97974396","22,69052181",,"40,07373228"
15/10/2008 8.00,"9,76022816","31,21718886",,"28,3768965"
15/10/2008 9.00,"2,17545104","40,26989637",,"15,25279009"
15/10/2008 10.00,"1,282184","44,3340414",,"19,91563416"
15/10/2008 11.00,"8,09267807","33,56527878",,"42,77534742"
15/10/2008 12.00,"3,59792995","29,02870179",,"53,71596954"
15/10/2008 13.00,"4,5604558","19,25329527",,"71,09165736"
15/10/2008 14.00,"11,96409035","16,77370088",,"81,89372304"
15/10/2008 15.00,"10,52208042","16,67027786",,"87,80779926"
15/10/2008 16.00,"5,11097813","17,40955976",,"99,32570064"
15/10/2008 17.00,"7,34858513","22,33046079",,"96,67603926"
15/10/2008 18.00,"11,63554955","31,51468782",,"74,24784828"
15/10/2008 19.00,"5,40754986","33,25117059",,"58,6790055"
15/10/2008 20.00,"1,03888905","41,86338552",,"31,15644228"
15/10/2008 21.00,"4,14845181","40,59933471",,"19,42497524"
15/10/2008 22.00,"5,43951607","39,44251971",,"17,69317277"
15/10/2008 23.00,"7,37522411","43,94079954",,
16/10/2008 0.00,"0,64997202","23,28040341",,"19,66020138"
16/10/2008 1.00,,"19,48311585",,"24,1311285"
16/10/2008 2.00,"7,95416021",,,"12,94805223"
16/10/2008 3.00,"4,93339109","11,31780771",,
16/10/2008 4.00,"5,16247892","10,43424558",,"26,63799552"
16/10/2008 5.00,"4,41128206","8,01848857",,"45,87993774"
16/10/2008 6.00,"4,67055988","10,72919014",,"47,5835031"
16/10/2008 7.00,"15,37555027","19,5584499",,"32,67036072"
16/10/2008 8.00,"7,9843502","25,66936746",,"30,46852584"
16/10/2008 9.00,"10,74584007","33,21925002",,"21,51142686"
16/10/2008 10.00,"5,73431206","27,63694989",,"27,53370738"
16/10/2008 11.00,"14,87652969","48,49906446",,"25,80277212"
16/10/2008 12.00,"4,52671385","34,23051324",,"49,81414014"
16/10/2008 13.00,"8,05360889","23,09015907",,"73,6973307"
16/10/2008 14.00,"6,9951849","23,25359916",,"80,17610976"
16/10/2008 15.00,"12,15056038","16,36894918",,"93,74424228"
16/10/2008 16.00,"7,08220291","18,54976741",,"100,20858102"
16/10/2008 17.00,"12,0759697","19,35927081",,"93,1912722"
16/10/2008 18.00,"7,44093084","30,09613167",,"78,02899506"
16/10/2008 19.00,"2,02805305","54,65721393",,"25,81114986"
16/10/2008 20.00,"6,82470083","32,22205668",,"36,0487089"
16/10/2008 21.00,"6,75544214","26,80701507",,"38,27071314"
16/10/2008 22.00,"8,76751232","28,04681979",,"19,12383963"
16/10/2008 23.00,"6,32745504","25,47910431",,"11,34469994"
17/10/2008 0.00,"8,84565067","19,51505523",,"18,79013286"
17/10/2008 1.00,"3,42922091","7,80908812",,"37,59821802"
17/10/2008 2.00,"4,8250618","4,60169157",,"53,5078602"
17/10/2008 3.00,"5,59934521","3,69769613",,"57,74736942"
17/10/2008 4.00,"5,83376122","4,36420215",,"54,15732144"
17/10/2008 5.00,"1,32125401","15,37046924",,"30,52958328"
17/10/2008 6.00,"1,98543203","22,32918171",,"13,80557376"
17/10/2008 7.00,"4,40773106","28,40050422",,
17/10/2008 8.00,"3,148633","29,54454723",,
17/10/2008 9.00,"8,88116837","26,08177671",,
17/10/2008 10.00,"9,44944954","26,34863418",,"18,79406471"
17/10/2008 11.00,"14,87652969","33,02007093",,"20,98294254"
17/10/2008 12.00,"10,62152958","23,21018568",,"38,5284807"
17/10/2008 13.00,"12,88932037","21,7814157",,"45,30534642"
17/10/2008 14.00,"12,21625996","18,03776297",,"58,7539539"
17/10/2008 15.00,"13,76128006","16,54642341",,"70,37947098"
17/10/2008 16.00,"7,96659088","15,23767816",,"67,88100132"
17/10/2008 17.00,"3,33509994","18,80768637",,"63,2814651"
17/10/2008 18.00,"4,09872818","24,24315564",,"54,88310448"
17/10/2008 19.00,"3,91403604","34,56884871",,"35,33589468"
17/10/2008 20.00,"10,35336971","44,30851623",,"17,78027773"
17/10/2008 21.00,"5,04527092","44,67367476",,
17/10/2008 22.00,"6,03621101","38,44532637",,
17/10/2008 23.00,"10,97669983","20,77654788",,"23,87310588"
18/10/2008 0.00,"7,54215622","18,04031549",,"29,00687508"
18/10/2008 1.00,,"18,56892164",,"19,50113223"
18/10/2008 2.00,"6,81049395",,,"21,09236328"
18/10/2008 3.00,"5,04882193","8,65690185",,
18/10/2008 4.00,"10,90388966","13,91105024",,"22,0094217"
18/10/2008 5.00,"13,29244995","9,27361027",,"20,97354456"
18/10/2008 6.00,"8,97884178","15,7905398",,"16,05703939"
18/10/2008 7.00,"13,40610027","16,10719862",,"17,70551179"
18/10/2008 8.00,"12,50039959","22,33811646",,"12,16918924"
