, Brindisi,,,,,,
,Filzi,,,,,,
Parm,SO2,NO2,NOX,CO,O3,,Benzene
,,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
17/06/2010 23.00,"2,8010153","12,05602805","13,51317854","0,02684859","93,587844",,"0,30167474"
18/06/2010 0.00,"2,18147009","13,23951781","14,51379506","0,12033984","91,97067705",,"0,30299481"
18/06/2010 1.00,"2,27894343","22,1185896","23,65811288","0,20170694","57,66509595",,"0,45355658"
18/06/2010 2.00,"2,17172824","18,74971252","20,06030248","0,12545303","73,7359581",,"0,49128016"
18/06/2010 3.00,"2,07623296","14,99237822","17,48970261","0,12099807","80,39002125",,"0,36788246"
18/06/2010 4.00,,,,,,,
18/06/2010 5.00,"6,70602274","19,71400104","23,68210848","0,24603868","60,73300695",,"0,36117433"
18/06/2010 6.00,"7,25938871","22,19122648","25,04003","0,23595444","63,57149295",,"0,80538264"
18/06/2010 7.00,"6,70781876","18,13235449","20,07716632","0,19258965","68,35127355",,"2,02022067"
18/06/2010 8.00,"6,72514031","28,10024336","33,145476","0,19676268","61,13352315",,"0,61082851"
18/06/2010 9.00,"6,17810618","26,5633204","36,4170992","0,23891704","68,1124122",,"0,68165544"
18/06/2010 10.00,"5,01560602","18,925454","24,81630688","0,23843356","89,8642962",,"0,53131233"
18/06/2010 11.00,"7,8585085","17,98774228","24,50178288","0,01802954","91,97339025",,"0,48688061"
18/06/2010 12.00,"16,4064474","18,92415766","24,53161008","0,02526769","97,73562855",,"0,68517426"
18/06/2010 13.00,"18,05668245","22,17113136","29,99901232","0,20993417","101,5187271",,"0,81484074"
18/06/2010 14.00,"16,56808938","17,13043972","22,3105544","0,08750781","123,4566648",,"0,8356272"
18/06/2010 15.00,"6,90687617","7,67614464","8,99970752","0,01442503","143,2091",,"0,3087134"
18/06/2010 16.00,"6,11783164","6,32858807","7,74942395","0,01117119","147,3846549",,"0,26098254"
18/06/2010 17.00,"4,60013915","4,78583542","5,83898032","0,01030559","139,2176237",,"0,21940961"
18/06/2010 18.00,"3,76668121","3,83774728","4,974546","0,00475903","131,2982517",,"0,16134095"
18/06/2010 19.00,"3,29380265","7,51596875","9,72277047","0,03003836","124,2578369",,"0,1612301"
18/06/2010 20.00,"3,79295235","7,38821656","9,74935874","0,01433416","123,8146077",,"0,22787817"
18/06/2010 21.00,"3,79480939","12,86080032","17,31590754","0,02602727","112,941738",,"0,31344245"
18/06/2010 22.00,"3,00911384","11,15138819","12,09558542","0,02640939","128,9976776",,"0,30178458"
18/06/2010 23.00,"2,76877742","12,38610808","13,35235449","0,04880884","120,7088516",,"0,29958481"
19/06/2010 0.00,"2,74043668","11,21493925","12,42631362","0,04711144","111,9017246",,"0,31025314"
19/06/2010 1.00,"2,56074091","8,04383754","8,97765834","0,03437216","118,7046546",,"0,28495832"
19/06/2010 2.00,"3,00941792","10,40562789","11,3394506","0,07463456","101,1397968",,"0,34434705"
19/06/2010 3.00,"2,43474275","7,06786287","8,00168558","0,04986783","101,652033",,"0,35820469"
19/06/2010 4.00,"2,31404214","7,05100286","8,18650333","0,02337922","83,23461195",,"0,28286838"
19/06/2010 5.00,"2,17151467","9,3135757","12,20647568",,"77,3911572",,"0,278359"
19/06/2010 6.00,,"9,00813753","9,94195833","0,03976145","85,60957965",,"0,28649805"
19/06/2010 7.00,"1,91134472","9,12421696","10,05803776","0,05746479",,,"0,35006564"
19/06/2010 8.00,"2,19057732","19,7483788","22,45905944","0,13958914","58,35935595",,"0,45839648"
19/06/2010 9.00,"2,52608765","26,9076716","32,06833168","0,15601913","53,61341055",,"0,8043931"
19/06/2010 10.00,"3,13609036","13,85428317","17,2458729","0,03373607","81,78524445",,"0,53923171"
19/06/2010 11.00,"2,84435882","8,37391566","10,22081014","0,02098631","90,69319875",,"0,28253786"
19/06/2010 12.00,"2,9802229","6,54712776","8,19817609","0,03085736","104,9513042",,"0,26417185"
19/06/2010 13.00,"2,86405913","4,71839345","5,93041598","0,01886834","117,4271364",,"0,24591467"
19/06/2010 14.00,"3,04783815","8,16186147","10,92247208","0,02299128","120,1012145",,"0,16134095"
19/06/2010 15.00,"2,61485243","7,06267562","8,77403416","0,03160878","126,6375527",,"0,21226112"
19/06/2010 16.00,"2,62126868","5,81368838","7,49262323","0,02825941","123,6556062",,"0,267471"
19/06/2010 17.00,"2,98971863","5,26831142","6,78966305","0,04726405","122,9390421",,"0,23524736"
19/06/2010 18.00,"2,46505443","3,85071829","5,1476929","0,02548088","121,79078",,"0,17068921"
19/06/2010 19.00,"3,06661807","9,92380198","12,3685999","0,05751023","118,7452529",,"0,22809785"
19/06/2010 20.00,"3,03677319","11,0022369","14,24402334","0,0341345","108,5239701",,"0,28704723"
19/06/2010 21.00,"2,81608419","13,79591937","20,84106768","0,08146612","92,9748204",,"0,35215557"
19/06/2010 22.00,"2,35876268","17,17907718","24,9622116","0,06421597","83,96402385",,"0,41440411"
19/06/2010 23.00,"2,38749089","12,93018871","15,72322302","0,05044683","101,2697112",,"0,34148724"
20/06/2010 0.00,"2,15904218","11,6850924","13,68697361","0,01428989","98,1497307",,"0,29188612"
20/06/2010 1.00,"1,94583932","9,41798238","10,7143069","0,0120729","100,8650853",,"0,29749589"
20/06/2010 2.00,"1,98152687","8,51593519","10,6150894","0,01452988","96,99608205",,"0,18707613"
20/06/2010 3.00,"1,83455105","7,19302048","8,12684319","0,00606266","92,7806271",,"0,21083122"
20/06/2010 4.00,"1,85408558","8,18261241","9,18128442","0,01190048","85,8917724",,"0,16167046"
20/06/2010 5.00,"2,00122718","11,83035469","14,44116392","0,008388","82,00513335",,"0,23920654"
20/06/2010 6.00,"1,90074758","7,17291771","8,84731156","0,01889281","85,8687501",,"0,21248079"
20/06/2010 7.00,"1,98951235","9,48542435","13,16040116","0,0198085","83,79959595",,"0,21259063"
20/06/2010 8.00,"2,08803016","7,77147314","9,08855051","0,03224953","89,9739015",,"0,22743883"
20/06/2010 9.00,"2,83059068","10,97240587","12,97623158","0,05429599","98,0292726",,"0,32180117"
20/06/2010 10.00,"3,18389953","7,93813262","10,95359944","0,0420332","102,6372039",,"0,28022825"
20/06/2010 11.00,"2,38878859","7,73580478","11,83554194","0,04038939","108,1233741",,"0,22743883"
20/06/2010 12.00,"2,55594779","7,31104633","10,26296018","0,07446214","116,391891",,"0,25273365"
20/06/2010 13.00,"2,30556443","5,64962158","7,43296118","0,01889747","125,7917724",,"0,27725963"
20/06/2010 14.00,"2,18856976","6,21704773","10,01005038","0,0264024","115,633392",,"0,23722644"
20/06/2010 15.00,"2,04262111","5,655457","8,05226754","0,01718841","112,4890526",,"0,5320822"
20/06/2010 16.00,"2,11074892","2,35336034","3,59197115","0,02099214","115,0264532",,"0,16156062"
20/06/2010 17.00,"1,96875538","3,45643712","4,90775219","0,01473143","115,4831885",,"0,18619643"
20/06/2010 18.00,"1,62676879","2,23014724","3,36694596","0,01235017","115,1725869",,"0,16134095"
20/06/2010 19.00,"2,28015773","3,06864146","4,38960975","0,03320483","114,7429238",,"0,16167046"
20/06/2010 20.00,"2,01594622","3,93631853","5,48231202","0,0267752","115,270721",,"0,16167046"
20/06/2010 21.00,"1,94522099","6,56723053","10,76618711","0,0411012","111,0085631",,"0,22886771"
20/06/2010 22.00,"1,90815947","9,85052266","14,12275665","0,08180514","103,7434913",,"0,29320619"
20/06/2010 23.00,"1,56001393","13,31992888","18,19979838","0,0457146","94,70833575",,"0,30200425"
21/06/2010 0.00,"1,7871802","12,84004938","19,29768216","0,05140563","93,67783845",,"0,2703308"
21/06/2010 1.00,"1,76095787","10,46334352","15,24463986","0,04148216","94,91202525",,"0,2351365"
21/06/2010 2.00,"1,73136928","6,90898332","9,48088526","0,02197423","100,9740123",,"0,20885214"
21/06/2010 3.00,"1,5769063","2,83842901","3,77224981","0,00923845","109,084226",,"0,18674561"
21/06/2010 4.00,"1,70529848","1,62446006","2,55828277","0,03905779","108,0990152",,"0,16134095"
21/06/2010 5.00,"1,68126575","4,77870366","7,13271218",,"96,4655916",,"0,16134095"
21/06/2010 6.00,,"4,17366465","5,69371803","0,04249105","85,74627705",,"0,16156062"
21/06/2010 7.00,"0,55129434","4,4123071","5,67231893","0,06345173",,,"0,18729581"
21/06/2010 8.00,"0,68725911","7,87976882","11,75188812","0,05489131","86,52576345",,"0,16112026"
21/06/2010 9.00,"0,65186039","7,5192115","12,93537788","0,07778705","78,58338915",,"0,20203315"
21/06/2010 10.00,"0,58879927","10,24674834","16,79128151","0,09685111","78,865542",,"0,31113284"
21/06/2010 11.00,"0,79821076","11,60273491","18,43001082","0,0708122","84,45998085",,"0,42243231"
21/06/2010 12.00,"0,86488324","10,66113227","19,21338208","0,08397786","86,26322145",,"0,31212239"
21/06/2010 13.00,"0,64009166","11,78820274","19,37160008","0,0792701","91,5051438",,"0,31949157"
21/06/2010 14.00,"0,8368293","10,93220034","17,40215595","0,05837116","84,68194455",,"0,29067691"
21/06/2010 15.00,"0,73337294","11,46655271","17,26403116","0,06399811","92,59993995",,"0,28385792"
21/06/2010 16.00,"0,85651537","5,78061652","8,98673651","0,03621053","99,54226065",,"0,20093276"
21/06/2010 17.00,"0,71982853","6,05816818","12,18378024","0,05224443","104,7496695",,"0,24008624"
21/06/2010 18.00,"0,69210511","6,0944847","10,54051375","0,06020371","100,8705117",,"0,16167046"
21/06/2010 19.00,"0,78291914","7,62231993","13,60137337","0,08478754","101,2947485",,"0,26857038"
21/06/2010 20.00,"0,77972882","9,16247799","16,33798838","0,07940757","97,7105913",,"0,36040446"
21/06/2010 21.00,"0,82527109","13,38607452","20,51618064","0,0824354","94,7117472",,"0,41957352"
21/06/2010 22.00,"0,56923422","10,40951881","13,7239383","0,09572922","95,18741505",,"0,34896626"
21/06/2010 23.00,"0,66546581","6,05168458","6,99782631","0,02669365","99,6823296",,"0,26043234"
22/06/2010 0.00,"0,76633391","3,87341564","5,64119157","0,0304799","99,01111185",,"0,19521417"
22/06/2010 1.00,"0,65556329","5,66777984","6,81300857","0,02004849","95,14544025",,"0,16134095"
22/06/2010 2.00,"0,71811285","3,20352732","4,13735003","0,0402624","87,866184",,"0,16079075"
22/06/2010 3.00,"0,8683746","3,67238414","4,62306686","0,04232096","87,2531604",,"0,16145078"
22/06/2010 4.00,"0,68346671","2,87279912","3,80661992","0,06036797","66,5101479",,"0,16178029"
22/06/2010 5.00,"0,74842352","3,86693014","5,61136054","0,0352529","68,19227205",,"0,16167046"
22/06/2010 6.00,"0,63271638","4,52579386","5,61395513","0,04055016","73,0424163",,"0,16189013"
22/06/2010 7.00,"0,6127903","4,46743006","5,40125086","0,05159669","77,8296183",,"0,18696528"
22/06/2010 8.00,"0,54304647","15,13828868","18,5687857","0,07221719","45,00522495",,"0,24327555"
22/06/2010 9.00,"0,77178198","13,18115401","21,65687984","0,07747134","50,5408113",,"0,2987051"
22/06/2010 10.00,"0,86178343","10,00226854","18,22443832","0,14214515","55,4558928",,"0,59785057"
22/06/2010 11.00,"0,55553828","6,09967196","10,35699043","0,07780103","71,9997096",,"0,35479469"
22/06/2010 12.00,"0,6138734","5,86621676","8,81488786","0,07090773","74,7150642",,"0,26857038"
22/06/2010 13.00,"0,64695438","6,27346702","10,42897341","0,05389989","72,39621585",,"0,26197208"
22/06/2010 14.00,"0,64746593","6,84413593","9,01073211","0,0339248","74,2434462",,"0,26131205"
22/06/2010 15.00,"0,71067757","4,80075094","8,58597175","0,0485374","81,77710485",,"0,23634673"
22/06/2010 16.00,"0,59442836","3,55306195","5,83055031","0,03569211","88,13752395",,"0,16881895"
22/06/2010 17.00,"1,01969098","4,13086453","5,45183282","0,04544898","92,56207485",,"0,16156062"
22/06/2010 18.00,"0,97050683","4,39868984","5,89280503","0,03837627","93,447795",,"0,21094106"
22/06/2010 19.00,"0,62380644","4,0342397","5,47258567","0,49667911","94,9999848",,"0,15969036"
22/06/2010 20.00,"0,95650986","4,53487204","6,43234466","0,84091448","92,42876895",,"0,16156062"
22/06/2010 21.00,"0,86398015","5,67426343","7,17486413","0,94404377","89,25396585",,"0,2546029"
22/06/2010 22.00,"0,68939582","7,72348385","9,83171623","0,91525895","85,42216935",,"0,26296162"
22/06/2010 23.00,"0,81687271","9,69812862","13,11954746","0,93134061","80,69110665",,"0,26373149"
23/06/2010 0.00,"0,55656139","3,84682737","4,85522382","0,82641372","84,2644509",,"0,19565453"
23/06/2010 1.00,"0,62567264","1,96491651","2,89873922","0,88850822","81,44761065",,"0,16145078"
23/06/2010 2.00,"0,79267217","1,49411519","2,42728782","0,90502443","78,8533725",,"0,16156062"
23/06/2010 3.00,"0,64096425","1,38711394","2,32093665","0,93979618","76,53384585",,"0,1612301"
23/06/2010 4.00,"0,64478715","1,04471298","1,97853569","0,86319976","74,82600615",,"0,17948728"
23/06/2010 5.00,"0,90876984","2,71975499","4,47132098",,"74,83685895",,"0,17068921"
23/06/2010 6.00,,"4,92396404","6,82208674","0,89413867","63,94567515",,"0,16134095"
23/06/2010 7.00,"0,41306269","5,17168658","6,16711394","0,91727324",,,"0,18707613"
23/06/2010 8.00,"0,62730391","8,28377824","9,87386818","0,96542036","57,52979505",,"0,2044526"
23/06/2010 9.00,"0,68970804","7,53931427","9,52368538","1,03290764","66,08587125",,"0,26340198"
23/06/2010 10.00,"0,65850648","8,24421896","12,84912756","1,04094964","68,1672348",,"0,26043234"
23/06/2010 11.00,"0,66793916","6,3279399","9,24613182","0,94248267","77,0041272",,"0,31487235"
23/06/2010 12.00,"0,67392522","4,36302339","7,84475054","0,89566016","83,50728855",,"0,27132035"
23/06/2010 13.00,"0,56816536","4,7410908","6,63986167","0,99013583","87,1502982",,"0,29859527"
23/06/2010 14.00,"0,45582754","3,85369718","5,26519294","0,87948996","89,9176026",,"0,21336762"
23/06/2010 15.00,"0,74503691","3,47329905","5,06014624","0,82927846","89,8013739",,"0,17794754"
23/06/2010 16.00,"0,5184605","2,90651915","4,01413693","0,83220261","91,21014315",,"0,16947898"
23/06/2010 17.00,"0,8553326","3,11922342","4,77416458","0,86037464","91,0267827",,"0,17772787"
23/06/2010 18.00,"0,71818913","2,88058096","3,93567036","0,88544544","92,5918203",,"0,16859928"
23/06/2010 19.00,"0,76807603","4,23267662","5,40125086","0,91148435","92,06743455",,"0,16156062"
23/06/2010 20.00,"0,64290469","4,93887955","6,43558742","0,960659","96,67265265",,"0,21149125"
23/06/2010 21.00,"0,74957171","5,24172314","6,49200671","0,95471168","96,18814695",,"0,18608558"
23/06/2010 22.00,"0,71129489","10,00875405","11,81284459","1,00068491","89,7296337",,"0,20335322"
23/06/2010 23.00,"0,64961689","10,35439776","12,38740442","0,91729304","90,5260377",,"0,25911228"
24/06/2010 0.00,"0,55256458","8,58597175","11,24866119","0,90223891","89,13286935",,"0,21908011"
24/06/2010 1.00,"0,94059381","7,5535797","8,60283368","0,88260051","82,59720945",,"0,16156062"
24/06/2010 2.00,"0,64145343","5,34677798","6,28059878","0,85290699","80,0740332",,"0,21149125"
24/06/2010 3.00,"0,60408376","3,70091691","4,63473962","0,86112606","78,70452555",,"0,16134095"
24/06/2010 4.00,"0,61623793","2,68084579","3,6146685","0,8599599","77,16650025",,"0,16145078"
24/06/2010 5.00,"0,7617269","3,66265588","4,63538779","0,92926575","70,9001454",,"0,18762531"
24/06/2010 6.00,"0,80925538","4,57832033","9,50423078","0,8554362","67,99740045",,"0,16167046"
24/06/2010 7.00,"0,51882255","4,8189092","5,86556859","0,89903866","82,6905954",,"0,16167046"
24/06/2010 8.00,"0,6710227","6,0510345","7,16124495","0,85762873","83,6933622",,"0,18707613"
24/06/2010 9.00,"0,61932249","7,0607292","9,11189603","0,93181477","82,8063054",,"0,16156062"
24/06/2010 10.00,"0,73778062","7,24749527","10,1806027","0,99138005","78,66390735",,"0,22831853"
24/06/2010 11.00,"0,88326857","7,38497381","12,93797055","0,98906869","83,25356445",,"0,26054218"
24/06/2010 12.00,"0,5986418","6,31561898","9,5859401","0,91152396","90,20262825",,"0,25966247"
24/06/2010 13.00,"0,64054728","5,79488386","9,22019362","0,90178456","93,57904605",,"0,2594428"
24/06/2010 14.00,"0,85877921","6,0879992","8,09960675","0,88341135","103,8084684",,"0,2351365"
24/06/2010 15.00,"0,77732768","4,58869675","7,31688175","0,87724733","110,1350124",,"0,19422463"
24/06/2010 16.00,"0,81560451","3,04789052","4,28455491","0,81461926","111,3184863",,"0,1612301"
24/06/2010 17.00,"1,03438053","3,1043079","4,54330205","0,86681592","109,8014285",,"0,16211082"
24/06/2010 18.00,"1,00807684","2,42404507","3,50118366","0,84277149","112,9207307",,"0,16145078"
24/06/2010 19.00,"1,29433692","2,91041198","3,85590554","0,86681592","112,7319638",,"0,16156062"
24/06/2010 20.00,"0,9092102","4,33513687","5,45053649","0,88902199","108,8426514",,"0,16145078"
24/06/2010 21.00,"1,07011791","4,82733921","5,85584034","0,90486599","109,5862877",,"0,27154002"
24/06/2010 22.00,"0,81397121","5,48231202","6,41613282","0,90658553","105,5075102",,"0,20027374"
24/06/2010 23.00,"0,87655739","13,8276949","20,24058496","0,97620709","85,4012019",,"0,33455842"
25/06/2010 0.00,"0,87583125","12,72396995","16,94886473","0,94858727","88,86625755",,"0,30244461"
25/06/2010 1.00,"0,77515028","5,87270035","7,21766425","0,87485675","101,5119641",,"0,21995981"
25/06/2010 2.00,"0,76299611","3,46421896","4,41165894","0,86363431","103,3266959",,"0,16145078"
25/06/2010 3.00,"0,73868778","2,04662583","2,98044854","0,9238916","104,8558833",,"0,16167046"
25/06/2010 4.00,"1,14522031","1,75091591","2,68473671","0,91865609","108,5192021",,"0,39878706"
25/06/2010 5.00,"0,54294986","2,75736786","3,73917794",,"101,444952",,"0,16189013"
25/06/2010 6.00,,"4,24240487","5,1755775","0,9150609","95,02570035",,"0,16145078"
25/06/2010 7.00,"0,65201294","4,3455133","5,27933601","0,88761933",,,"0,16145078"
25/06/2010 8.00,,,,,,,
25/06/2010 9.00,"0,81349525","7,28964531","8,86352532","0,91521934","94,021557",,"0,20203315"
25/06/2010 10.00,"0,61562875","6,06789643","7,65669004","0,96067881","98,22755565",,"0,21072138"
25/06/2010 11.00,"0,75185488","5,04004347","6,64569901","0,90794858","101,5085526",,"0,21974014"
25/06/2010 12.00,"0,75194539","5,38179626","7,5192115","0,92728991","101,1546795",,"0,23491683"
25/06/2010 13.00,"0,91102046","4,44213813","5,88956228","0,87754324","106,3593951",,"0,16134095"
25/06/2010 14.00,"1,10384366","4,08417349","5,31111154","0,85707536","104,3795571",,"0,16156062"
25/06/2010 15.00,"1,03725254","4,49985376","6,36231002","0,85235361","102,7644251",,"0,18597574"
25/06/2010 16.00,"1,06128221","2,64971843","4,10427626","0,75368976","105,9107795",,"0,16101042"
25/06/2010 17.00,"0,81762834","2,21004447","3,14386718","0,78265283","104,4898208",,"0,16145078"
25/06/2010 18.00,"1,00482041","2,09396504","3,02778775","0,78275185","105,1522605",,"0,1612301"
25/06/2010 19.00,"0,8931233","2,99471398","3,98819682","0,80792168","106,0142801",,"0,16145078"
25/06/2010 20.00,"0,87831476","3,56343838","4,53162929","0,83947221","105,874251",,"0,1858659"
25/06/2010 21.00,"1,08644686","5,34612982","6,4835767","0,83684513","101,4584981",,"0,17728751"
25/06/2010 22.00,"1,10561528","7,14957219","8,09117674","0,9080278","97,31001525",,"0,19576436"
25/06/2010 23.00,"1,23520955","9,13264697","10,06646968","0,87967636","92,513337",,"0,26054218"
26/06/2010 0.00,"0,9253744","7,11325758","8,04708029","0,86284444","94,2029025",,"0,22545873"
26/06/2010 1.00,"0,85360471","8,73447679","10,24934292","0,89783288","97,02652575",,"0,18520587"
26/06/2010 2.00,"1,16321307","7,22739059","8,63785005","0,90775053","105,2727186",,"0,23502667"
26/06/2010 3.00,"1,1936468","6,25336234","7,60156899","0,86590722","105,9689537",,"0,47819238"
26/06/2010 4.00,"0,8533769","4,28844774","5,22226854","0,87525169","108,9576632",,"0,19576436"
26/06/2010 5.00,"0,84797155","5,57180318","6,54647959","0,93744521","106,3979585",,"0,22721814"
26/06/2010 6.00,"0,80182111","11,44126078","13,26480783","0,82734223","94,902549",,"0,19543384"
26/06/2010 7.00,"0,98492484","11,79468824","12,81346111","0,93136042","89,6944818",,"0,17739734"
26/06/2010 8.00,"0,93445825","22,39938592","24,89152496","1,00315471","75,7963143",,"0,32004176"
26/06/2010 9.00,"1,15149418","20,18999344","25,7825552","1,12311592","77,02238145",,"0,51613564"
26/06/2010 10.00,"1,69966837","16,8412153","22,8669464","1,05673422","86,11638945",,"0,61500736"
26/06/2010 11.00,"1,59751072","8,93680272","11,71297892","0,90719715","112,6223385",,"0,37415125"
26/06/2010 12.00,"1,49984923","6,58474062","9,11059778","0,82844898","127,641696",,"0,21226112"
26/06/2010 13.00,"1,31978938","5,0309653","6,5529651","0,84093428","130,0349379",,"0,22578824"
26/06/2010 14.00,"1,05546803","4,22359844","5,48814744","0,84646687","128,4211824",,"0,23590637"
26/06/2010 15.00,"1,23380203","5,41940913","7,5192115","0,83188573","124,9743611",,"0,21831024"
26/06/2010 16.00,"1,14077399","2,78071338","3,71388792","0,83532364","129,4895648",,"0,16134095"
26/06/2010 17.00,"1,19868908","1,85597075","2,78979155","0,82777677","131,6900298",,"0,16145078"
26/06/2010 18.00,"1,3116127","1,77037051","2,70419131","0,82184925","134,7118763",,"0,16134095"
26/06/2010 19.00,"1,19550893","2,51548265","3,44930345","0,80786226","131,6717357",,"0,16079075"
26/06/2010 20.00,"1,05469511","4,41619802","5,35002074","0,86715144","135,5015372",,"0,17860757"
26/06/2010 21.00,"1,01054408","5,63600431","6,56982511","0,89382295","129,0545151",,"0,24085611"
26/06/2010 22.00,"0,95889676","13,94053158","17,74391066","1,01018781","107,8013013",,"0,25152444"
26/06/2010 23.00,"0,90861221","12,72396995","16,24460821","0,9679286","103,7739549",,"0,29067691"
27/06/2010 0.00,"0,93341379","11,38808614","12,78427826","0,94651357","102,5911992",,"0,25900244"
27/06/2010 1.00,"1,08363079","7,99001282","9,21565262","0,87651571","109,8785751",,"0,24272536"
27/06/2010 2.00,"1,10170898","7,21896058","8,51723153","0,94177202","110,8022003",,"0,16134095"
27/06/2010 3.00,"0,97956423","5,75856734","6,69239005","0,89591646","104,7787766",,"0,18619643"
27/06/2010 4.00,"1,05583109","3,14840627","4,08222707","0,86784229","104,8667361",,"0,17838689"
27/06/2010 5.00,"0,88181222","1,90784905","2,84167176",,"101,9511035",,"0,19334492"
27/06/2010 6.00,,"6,03611899","8,11970952","0,95874258","92,66421885",,"0,16156062"
27/06/2010 7.00,"0,59037257","4,42073902","5,38244443","0,98569019",,,"0,16145078"
27/06/2010 8.00,"0,62583129","3,94020945","4,87986758","0,91031935","92,2528299",,"0,1612301"
27/06/2010 9.00,"0,5763217","3,62115401","4,56275665","0,92161985","96,3539514",,"0,1858659"
27/06/2010 10.00,"0,64500784","3,5673293","4,81501828","0,98952304","94,677912",,"0,22754867"
27/06/2010 11.00,"0,50998787","3,69702599","5,15482466","0,95034642","91,70610015",,"0,22413866"
27/06/2010 12.00,"0,60912707","2,99666039","4,10362809","0,92912711","97,7972142",,"0,18542656"
27/06/2010 13.00,"0,67751116","2,81962258","3,75344529","0,91336233","105,5298342",,"0,27330044"
27/06/2010 14.00,"0,7806909","2,80470706","3,76057896","0,94489306","107,7715359",,"0,20500279"
27/06/2010 15.00,"0,5958003","2,5141844","3,48886273","0,87813623","110,4902621",,"0,16145078"
27/06/2010 16.00,"0,6409073","0,88777984","1,82160064","0,88001304","113,0499867",,"0,16112026"
27/06/2010 17.00,"0,44697048","0,70749927","1,64132198","0,91033916","111,0457698",,"0,16134095"
27/06/2010 18.00,"0,5455066","0,96170732","1,89552812","0,95706265","110,4977034",,"0,16112026"
27/06/2010 19.00,"0,59399105","1,44353323","2,37735403","0,84938985","111,5776169",,"0,16167046"
27/06/2010 20.00,"0,52596799","1,87607352","2,80989623","0,91549545","108,9563265",,"0,16156062"
27/06/2010 21.00,"0,68233581","3,65876496","4,77740542","0,99309843","97,42843845",,"0,23997641"
27/06/2010 22.00,"0,53175777","4,28650133","5,35650624","0,9988477","92,87872125",,"0,20192332"
27/06/2010 23.00,"0,46126238","7,40702299","9,15599249","0,97310586","84,28202685",,"0,23744611"
28/06/2010 0.00,"0,49105235","7,99584825","9,76167967","0,94360923","82,3779789",,"0,24624519"
28/06/2010 1.00,"0,28143746","6,2047268","7,16902679","1,02887791","86,3254854",,"0,26714149"
28/06/2010 2.00,"0,38365206","4,65159964","5,58542235","0,9924868","88,25726385",,"0,26164257"
28/06/2010 3.00,"0,31737824","5,81239205","7,50040507","1,02931245","89,0293488",,"0,16958882"
28/06/2010 4.00,"0,27968822","3,48237722","4,41619802","0,91928869","91,6019013",,"0,1864161"
28/06/2010 5.00,"0,38787261","3,11079341","4,04461612","1,02735642","92,48083845",,"0,16156062"
28/06/2010 6.00,"0,3749079","4,22165202","5,15547474","0,99653634","91,22909565",,"0,16167046"
28/06/2010 7.00,"0,23765663","6,40964922","7,42388301","1,02427499","82,07890845",,"0,21017119"
28/06/2010 8.00,"0,21842007","7,35255011","8,33760295","1,02917382","79,03808955",,"0,21193161"
28/06/2010 9.00,"0,39233521","6,08021736","7,36616738","0,99942088","90,78927795",,"0,18729581"
28/06/2010 10.00,"0,47133272","6,20537497","7,98741824","1,02328707","94,66165275",,"0,20269319"
28/06/2010 11.00,"0,50763555","5,60682146","7,61907718","0,96879886","100,8833595",,"0,25988215"
28/06/2010 12.00,"0,91227341","4,07703982","5,49852386","0,99216992","106,5183966",,"0,24217516"
28/06/2010 13.00,"0,40138142","4,14967096","5,36623258","0,99971679","108,3331484",,"0,21094106"
28/06/2010 14.00,"0,56221082","5,3830926","6,98485722","0,96393848","109,3494612",,"0,26703064"
28/06/2010 15.00,"0,86053252","3,93891311","4,95184865","0,94279839","110,4232899",,"0,24206532"
28/06/2010 16.00,"0,96907896","2,24765734","3,18147814","0,91703674","114,6509144",,"0,16145078"
28/06/2010 17.00,"0,78557555","2,39940322","3,35981229","0,88783602","113,9140611",,"0,16134095"
28/06/2010 18.00,"0,74824758","2,2658156","3,1996364","0,89483068","112,7049116",,"0,17750718"
28/06/2010 19.00,"0,59953879","3,23400651","4,67105424","0,93835391","111,1046423",,"0,16870911"
28/06/2010 20.00,"0,578613","4,67818791","5,83833215","0,96269426","107,8737198",,"0,17739734"
28/06/2010 21.00,"0,78647966","6,46477027","7,63464086","0,94066527","108,0151254",,"0,24283519"
28/06/2010 22.00,"0,59085463","7,66771463","9,87386818","1,01461365","107,2511801",,"0,27472933"
28/06/2010 23.00,"0,32473522","8,26172906","9,24029639","1,02087669","100,7730759",,"0,26527123"
29/06/2010 0.00,"0,54689378","9,91212922","11,64877778","0,99375083","93,30094305",,"0,28990704"
29/06/2010 1.00,"0,54038092","6,85516052","7,8064895","0,94594039","94,60551345",,"0,23579654"
29/06/2010 2.00,"0,30718688","4,90580769","5,83962849","0,95085902","99,57609585",,"0,21974014"
29/06/2010 3.00,"0,56046158","5,18141293","6,94011259","0,94902182","101,6655392",,"0,18674561"
29/06/2010 4.00,"0,65682742","3,3747278","4,32476236","0,87007559","101,2554869",,"0,20236266"
29/06/2010 5.00,"0,36338936","3,82477818","4,7586009",,"97,88924355",,"0,2608727"
29/06/2010 6.00,,"10,1890327","12,2946705","0,99015564","90,3027573",,"0,27077015"
29/06/2010 7.00,"0,59931708","5,53808123","6,51924315","1,02342571",,,"0,19961371"
29/06/2010 8.00,"0,77081888","16,93784014","20,14460256","1,10409031","74,2373415",,"0,27703894"
29/06/2010 9.00,"0,71391061","14,13118666","16,98517934","1,01058391","80,98137915",,"0,36898286"
29/06/2010 10.00,"0,64990368","9,96919668","13,46389483","0,94303605","93,36454365",,"0,31850203"
