"NetC","Regione-Provincia Lecce","","",""
26/07/2012 14.00,,,,
26/07/2012 15.00,,,,
26/07/2012 16.00,,,,
26/07/2012 17.00,"0,4509856",,,
26/07/2012 18.00,"0,30372502",,,
26/07/2012 19.00,"0,85365251",,,
26/07/2012 20.00,"0,91163575",,,
26/07/2012 21.00,"0,84352828",,,
26/07/2012 22.00,"0,63828344",,,
26/07/2012 23.00,"0,68246192",,,
27/07/2012 0.00,"0,97100109",,,
27/07/2012 1.00,"1,25171648",,,"6,3"
27/07/2012 2.00,"1,09203019",,,"6,3"
27/07/2012 3.00,"1,44407593",,,"6,3"
27/07/2012 4.00,"1,06672011",,,"6,3"
27/07/2012 5.00,"0,83754527",,,"6,3"
27/07/2012 6.00,"0,68568276",,,"6,3"
27/07/2012 7.00,"0,57247642",,,"6,3"
27/07/2012 8.00,"0,20846568",,,"6,3"
27/07/2012 9.00,"0,07593125",,,"6,3"
27/07/2012 10.00,"0,1219505",,,"6,3"
27/07/2012 11.00,"0,11228595",,,"6,3"
27/07/2012 12.00,"0,01012424",,,"6,3"
27/07/2012 13.00,"0,00045968",,,"6,3"
27/07/2012 14.00,,,,"6,3"
27/07/2012 15.00,,,,"6,3"
27/07/2012 16.00,,,,"6,3"
27/07/2012 17.00,"0,03805512",,,"6,3"
27/07/2012 18.00,"1,63781545",,,"6,3"
27/07/2012 19.00,"1,93693955","6,0571682","21,12641456","6,3"
27/07/2012 20.00,"1,83293605","5,85989378","14,15647859","6,3"
27/07/2012 21.00,"1,83983945","8,39333966","16,2510918","6,3"
27/07/2012 22.00,"1,97099278","5,22393581","11,66628597","6,3"
27/07/2012 23.00,"2,34696853","5,03963622","11,50416558","6,3"
28/07/2012 0.00,"1,8789553","5,49519125","11,81025001","6,3"
28/07/2012 1.00,,"6,07793443","12,40167176","24,5"
28/07/2012 2.00,,,,"24,5"
28/07/2012 3.00,,"6,59319166","13,19931036","24,5"
28/07/2012 4.00,,"6,12855272","12,72850904","24,5"
28/07/2012 5.00,,"6,43744588","13,29528702","24,5"
28/07/2012 6.00,,"6,87093452","13,99954546","24,5"
28/07/2012 7.00,,"7,33816996","14,70250373","24,5"
28/07/2012 8.00,,"7,7521887","15,21610708","24,5"
28/07/2012 9.00,,"7,44329746","14,79588581","24,5"
28/07/2012 10.00,,"8,81125506","16,3678194","24,5"
28/07/2012 11.00,,"10,53482173","18,15634818","24,5"
28/07/2012 12.00,,"10,6879691","17,65182491","24,5"
28/07/2012 13.00,,"5,7352983","11,9619978","24,5"
28/07/2012 14.00,,"5,15384954","10,98537497","24,5"
28/07/2012 15.00,,"9,1707646","14,98524455","24,5"
28/07/2012 16.00,,"7,14089362","12,55082497","24,5"
28/07/2012 17.00,,"17,47973726","23,22491104","24,5"
28/07/2012 18.00,,"15,71592874","20,80345864","24,5"
28/07/2012 19.00,,"20,90611392","25,78643656","24,5"
28/07/2012 20.00,,"20,48170728","25,28061696","24,5"
28/07/2012 21.00,,"19,56800072","24,44665992","24,5"
28/07/2012 22.00,,"18,77371768","24,18855904","24,5"
28/07/2012 23.00,,"18,12867198","23,98234984","24,5"
29/07/2012 0.00,,"13,05529278","19,10832915","24,5"
29/07/2012 1.00,,"12,37391143","18,42871449","23,79999"
29/07/2012 2.00,,"12,90343601","19,28341864","23,79999"
29/07/2012 3.00,,"12,38558802","18,8865448","23,79999"
29/07/2012 4.00,,"12,49071551","19,08238905","23,79999"
29/07/2012 5.00,,"11,26552694","18,16542826","23,79999"
29/07/2012 6.00,,"10,94754414","21,2301788","23,79999"
29/07/2012 7.00,,"11,29407884","23,07835624","23,79999"
29/07/2012 8.00,,"13,93524872","22,59070064","23,79999"
29/07/2012 9.00,,"10,7437823","17,92289489","23,79999"
29/07/2012 10.00,,"7,4160419","14,22132598","23,79999"
29/07/2012 11.00,,"7,22395664","13,76349567","23,79999"
29/07/2012 12.00,,"7,4134454","13,20968678","23,79999"
29/07/2012 13.00,,"6,97995676","12,0722399","23,79999"
29/07/2012 14.00,,"6,52310539","11,04633335","23,79999"
29/07/2012 15.00,,"5,46014811","9,70915321","23,79999"
29/07/2012 16.00,,"5,95334086","10,00486313","23,79999"
29/07/2012 17.00,,"5,24989312","9,07882226","23,79999"
29/07/2012 18.00,,"5,45495703","9,52887264","23,79999"
29/07/2012 19.00,,"7,61072174","11,92827586","23,79999"
29/07/2012 20.00,,"11,36546527","15,9268491","23,79999"
29/07/2012 21.00,,"12,63608105","17,46895167","23,79999"
29/07/2012 22.00,,"9,67044477","14,81663866","23,79999"
29/07/2012 23.00,,"6,6996155","12,13968187","23,79999"
30/07/2012 0.00,,"8,06108378","13,86855051","23,79999"
30/07/2012 1.00,,"9,78855092","15,75694496","29,29999"
30/07/2012 2.00,,,,"29,29999"
30/07/2012 3.00,,"11,5809037","17,39113327","29,29999"
30/07/2012 4.00,,"10,35961178","16,51567627","29,29999"
30/07/2012 5.00,,"8,29859433","14,79848039","29,29999"
30/07/2012 6.00,,"5,98968034","12,90619502","29,29999"
30/07/2012 7.00,,"7,24342462","14,12405298","29,29999"
30/07/2012 8.00,,"6,86833994","14,07995653","29,29999"
30/07/2012 9.00,,"8,25446728","15,1162395","29,29999"
30/07/2012 10.00,,"7,33167872","14,05790734","29,29999"
30/07/2012 11.00,,"6,03899846","12,26548956","29,29999"
30/07/2012 12.00,,"5,81057374","11,22142475","29,29999"
30/07/2012 13.00,,"5,73918922","10,86346011","29,29999"
30/07/2012 14.00,,"4,99550917","10,05414684","29,29999"
30/07/2012 15.00,,"4,14670162","8,96598558","29,29999"
30/07/2012 16.00,,"4,30374374","9,04250764","29,29999"
30/07/2012 17.00,,"4,34657446","8,87519808","29,29999"
30/07/2012 18.00,,"5,1811051","9,3006047","29,29999"
30/07/2012 19.00,,"6,27910551","10,28760395","29,29999"
30/07/2012 20.00,,"6,15840286","10,3641241","29,29999"
30/07/2012 21.00,,"6,34270054","10,51327731","29,29999"
30/07/2012 22.00,,"7,1318078","11,5534512","29,29999"
30/07/2012 23.00,,"7,47963884","12,15135463","29,29999"
31/07/2012 0.00,,"6,97216918","12,11374368","29,29999"
31/07/2012 1.00,,"5,95204262","11,41467442","22,79999"
31/07/2012 2.00,,"7,12142373","12,92954054","22,79999"
31/07/2012 3.00,,"7,58216984","13,62082797","22,79999"
31/07/2012 4.00,,"7,51727656","13,67530085","22,79999"
31/07/2012 5.00,,"8,80736032","14,87889338","22,79999"
31/07/2012 6.00,,"13,32005507","20,15626576","22,79999"
31/07/2012 7.00,,"12,70746557","19,99414728","22,79999"
31/07/2012 8.00,,"6,07663618","12,7726055","22,79999"
31/07/2012 9.00,,"5,68468001","12,6883035","22,79999"
31/07/2012 10.00,,"5,4912965","12,58973417","22,79999"
31/07/2012 11.00,,"8,16102019","15,53386618","22,79999"
31/07/2012 12.00,,"7,62759322","14,47812862","22,79999"
31/07/2012 13.00,,"10,49718592","16,53642721","22,79999"
31/07/2012 14.00,,"6,48027659","11,73632444","22,79999"
31/07/2012 15.00,,"9,12404106","14,62468533","22,79999"
31/07/2012 16.00,,"5,34852938","11,14231002","22,79999"
31/07/2012 17.00,"0,47281652","5,69895691","10,74543618","22,79999"
31/07/2012 18.00,"0,44414729","5,65742445","10,62351941","22,79999"
31/07/2012 19.00,"0,17574574","5,23950905","10,03209957","22,79999"
31/07/2012 20.00,"0,38874418","5,57825426","10,73246517","22,79999"
31/07/2012 21.00,"0,36533488","5,5393183","10,94127851","22,79999"
31/07/2012 22.00,"0,29079996","5,82874347","11,75448079","22,79999"
31/07/2012 23.00,"0,33756061","5,53672371","11,75966996","22,79999"
01/08/2012 0.00,"0,23409611","4,64897829","11,30961958","22,79999"
01/08/2012 1.00,,"3,88063726","10,51197906",24
01/08/2012 2.00,"0,91992938",,,24
01/08/2012 3.00,"1,02330235","5,29661666","12,64420705",24
01/08/2012 4.00,"1,47023724","5,04482921","12,62475054",24
01/08/2012 5.00,"1,124503","4,70348941","12,63383062",24
01/08/2012 6.00,"1,15360344","5,51595557","13,67140993",24
01/08/2012 7.00,"1,06934194","7,61461648","15,85032704",24
01/08/2012 8.00,"1,30779386","10,75676095","19,33789152",24
01/08/2012 9.00,"1,35079364","10,41801765","18,69459338",24
01/08/2012 10.00,"1,34123791","6,09870258","13,96063434",24
01/08/2012 11.00,"1,37033936","5,53282897","13,01384445",24
01/08/2012 12.00,"1,29476406","5,96372302","13,12538288",24
01/08/2012 13.00,"1,31604682","5,16293536","11,8517557",24
01/08/2012 14.00,"1,3238645","4,92412656","11,36668704",24
01/08/2012 15.00,"1,33342023","4,05455278","10,4808517",24
01/08/2012 16.00,"1,27521833","8,95531853","15,2653927",24
01/08/2012 17.00,"1,52148895","5,60810632","10,91015115",24
01/08/2012 18.00,"1,23135106","5,79889333","10,74284159",24
01/08/2012 19.00,"1,29693535","6,50363741","11,52880743",24
01/08/2012 20.00,"1,46241854","10,54520771","15,78807232",24
01/08/2012 21.00,"1,55884235","7,30312682","12,81281294",24
01/08/2012 22.00,"1,24915873","8,85278562","14,78940222",24
01/08/2012 23.00,"1,18227064","8,56984977","14,9087244",24
02/08/2012 0.00,"1,37164214","7,51208357","14,25893885",24
02/08/2012 1.00,"1,59098361","6,54646621","13,6221243","20,7"
02/08/2012 2.00,"1,31865237","6,21031749","13,23043772","20,7"
02/08/2012 3.00,"1,29737063","6,21161574","13,1941231","20,7"
02/08/2012 4.00,"1,41073257","6,19474425","13,41201462","20,7"
02/08/2012 5.00,"1,48804491","7,93778654","15,28354906","20,7"
02/08/2012 6.00,"1,57621576","10,33884173","18,68291871","20,7"
02/08/2012 7.00,"1,6665579","12,64775763","21,63353432","20,7"
02/08/2012 8.00,"1,44504513","15,17341403","23,99013168","20,7"
02/08/2012 9.00,"1,34818808","12,75808194","21,07064152","20,7"
02/08/2012 10.00,"1,08454406","18,93594897","28,53084488","20,7"
02/08/2012 11.00,"1,15447298","14,34667862","22,86564624","20,7"
02/08/2012 12.00,"1,30822812","15,43558556","23,48561224","20,7"
02/08/2012 13.00,"1,27739065","9,57829784","16,56755457","20,7"
02/08/2012 14.00,"1,27304704","9,24604195","15,72192668","20,7"
02/08/2012 15.00,"1,15316918","8,43876496","14,69731647","20,7"
02/08/2012 16.00,"1,15838131","8,80865857","14,68045646","20,7"
02/08/2012 17.00,"1,20919978","6,35697745","11,72594802","20,7"
02/08/2012 18.00,"1,31604682","10,10782815","15,45086053","20,7"
02/08/2012 19.00,"1,14622002","8,10002166","13,07609917","20,7"
02/08/2012 20.00,"1,31561256","7,70157233","13,03329714","20,7"
02/08/2012 21.00,"1,26653214","9,73923279","15,69209757","20,7"
02/08/2012 22.00,"1,31821811","8,90340199","15,55850804","20,7"
02/08/2012 23.00,"1,06890768","8,87355185","16,25109371","20,7"
03/08/2012 0.00,"1,55015513","11,32132866","18,828181","20,7"
03/08/2012 1.00,,"11,30835957","18,92156308","28,2"
03/08/2012 2.00,"0,47073269",,,"28,2"
03/08/2012 3.00,"0,35371769","11,01503582","18,90081214","28,2"
03/08/2012 4.00,"0,53801334","9,19542366","17,37816418","28,2"
03/08/2012 5.00,"0,55858115","9,62242489","19,022727","28,2"
03/08/2012 6.00,"0,53510879","10,05591353","26,5905664","28,2"
03/08/2012 7.00,"0,69523442","11,97676226","27,61906944","28,2"
03/08/2012 8.00,"0,28202122","21,41877848","36,30360288","28,2"
03/08/2012 9.00,"0,22240976","20,48300744","29,21174632","28,2"
03/08/2012 10.00,"0,4636442","12,05462655","19,6465648","28,2"
03/08/2012 11.00,"0,33163963","11,52510198","18,55711485","28,2"
03/08/2012 12.00,"0,26435898","11,35507929","17,61421396","28,2"
03/08/2012 13.00,"0,32152964","9,25772236","14,57021245","28,2"
03/08/2012 14.00,"0,38846247","9,71976481","15,07603396","28,2"
03/08/2012 15.00,"0,28492679","9,59127458","15,18238514","28,2"
03/08/2012 16.00,"0,26482375","7,65095595","12,67403616","28,2"
03/08/2012 17.00,"0,31200136","7,65484878","12,14098012","28,2"
03/08/2012 18.00,"0,22984709","7,14478646","11,44061261","28,2"
03/08/2012 19.00,"0,27923261","9,3472747","14,16555677","28,2"
03/08/2012 20.00,"0,30990939","8,61527506","14,36269735","28,2"
03/08/2012 21.00,"0,32071604","8,32195706","14,64024901","28,2"
03/08/2012 22.00,"0,23635385","6,57372177","13,37570001","28,2"
03/08/2012 23.00,"0,27969737","9,42644489","16,75561506","28,2"
04/08/2012 0.00,"0,31223426","17,61861347","25,23004456","28,2"
04/08/2012 1.00,"0,4644578","17,5809681","25,31434464",33
04/08/2012 2.00,"0,29491983","13,12018798","20,69451288",33
04/08/2012 3.00,"0,44505242","12,50369417","20,42214848",33
04/08/2012 4.00,"0,4477251","11,81192683","19,95913856",33
04/08/2012 5.00,"0,3863705","12,98390635","21,22757848",33
04/08/2012 6.00,"0,43970707","13,39274166","23,59325784",33
04/08/2012 7.00,"0,37126399","15,15006086","26,90444032",33
04/08/2012 8.00,"0,3565063","20,238998","30,616378",33
04/08/2012 9.00,"0,30735367","18,58552908","27,24424096",33
04/08/2012 10.00,"0,47747235","11,34989203","18,9838178",33
04/08/2012 11.00,"0,41135413","9,56142444","16,88012642",33
04/08/2012 12.00,"0,44795697","6,69831725","13,41720188",33
04/08/2012 13.00,"0,29840611","6,21551048","12,0916945",33
04/08/2012 14.00,"0,38148992","5,07987234","10,32391857",33
04/08/2012 15.00,"0,24878769","4,74631821","9,4886671",33
04/08/2012 16.00,"0,38439549","4,43223397","8,88038534",33
04/08/2012 17.00,"0,31153659","5,3744886","9,76621876",33
04/08/2012 18.00,"0,21857567","6,60097733","10,89069655",33
04/08/2012 19.00,"0,36533793","8,28691392","12,8893331",33
04/08/2012 20.00,"0,34035431","12,13639897","17,57530285",33
04/08/2012 21.00,"0,35673919","11,49005884","17,23419822",33
04/08/2012 22.00,"0,37905014","10,97480543","16,93978655",33
04/08/2012 23.00,"0,21450869","10,17531028","16,58052558",33
05/08/2012 0.00,"0,52732264","9,80931715","16,60646568",33
05/08/2012 1.00,,"9,26810452","16,43137237","31,5"
05/08/2012 2.00,"0,80056511",,,"31,5"
05/08/2012 3.00,"0,79296812","11,78596761","19,3080452","31,5"
05/08/2012 4.00,"0,75144299","18,29999674","26,4051024","31,5"
05/08/2012 5.00,"0,78361681","15,01248673","23,214548","31,5"
05/08/2012 6.00,"0,68724284","13,2979925","22,61014568","31,5"
05/08/2012 7.00,"0,70384028","13,22141882","23,34942048","31,5"
05/08/2012 8.00,"0,633591","14,19222917","23,67107624","31,5"
05/08/2012 9.00,"0,88148068","11,07733643","19,6193188","31,5"
05/08/2012 10.00,"0,97990086","8,0675731","16,2925975","31,5"
05/08/2012 11.00,"0,94086026","7,33946821","15,13439776","31,5"
05/08/2012 12.00,"0,55282188","6,1337438","12,96974608","31,5"
05/08/2012 13.00,"0,76137908","4,73853254","10,45880443","31,5"
05/08/2012 14.00,"0,59259268","4,56331878","9,71044954","31,5"
05/08/2012 15.00,"0,51185203","4,02470073","8,94264006","31,5"
05/08/2012 16.00,"0,75088771","3,9753826","8,97117474","31,5"
05/08/2012 17.00,"0,57009155","4,39848908","9,18258076","31,5"
05/08/2012 18.00,"0,53765536","6,55555203","11,07356979","31,5"
05/08/2012 19.00,"0,67616771","11,12405615","15,70506475","31,5"
05/08/2012 20.00,"0,74448875","11,8988865","16,73616046","31,5"
05/08/2012 21.00,"0,64568923","14,28697068","19,45590016","31,5"
05/08/2012 22.00,"0,6419782","14,83987137","20,37805776","31,5"
05/08/2012 23.00,"0,49832186","14,84895337","21,01616864","31,5"
06/08/2012 0.00,"0,69092438","16,02481807","22,82415584","31,5"
06/08/2012 1.00,"0,71617242","19,83017416","26,64243896","38,5"
06/08/2012 2.00,"0,57900454","22,60502152","29,7033024","38,5"
06/08/2012 3.00,"0,5464219","20,95412424","28,272744","38,5"
06/08/2012 4.00,"0,58964135","17,12542072","24,35717832","38,5"
06/08/2012 5.00,"0,7293802","14,8554427","22,45192768","38,5"
06/08/2012 6.00,"0,66982671","15,08775834","24,49983264","38,5"
06/08/2012 7.00,"0,73940375","17,93139564","30,82648768","38,5"
06/08/2012 8.00,"0,92814878","15,67050153","26,31042016","38,5"
06/08/2012 9.00,"0,70498033","8,0675731","17,34444414","38,5"
06/08/2012 10.00,"0,78773667","6,06236119","15,04231202","38,5"
06/08/2012 11.00,"0,65077322","6,8332968","15,17589963","38,5"
06/08/2012 12.00,"0,86967535","5,82485064","12,62475054","38,5"
06/08/2012 13.00,"0,62152226","7,5302533","13,34586898","38,5"
06/08/2012 14.00,"0,71339601","8,41540223","13,71810097","38,5"
06/08/2012 15.00,"0,62248638","6,91506348","11,77782631","38,5"
06/08/2012 16.00,"0,69808406","7,4874245","12,30828968","38,5"
06/08/2012 17.00,"0,81830261","7,70027408","12,36016798","38,5"
06/08/2012 18.00,"0,71731146","9,01242423","13,71550638","38,5"
06/08/2012 19.00,"0,71774978","11,41348706","16,45212522","38,5"
06/08/2012 20.00,"0,85719777","11,69771734","17,08893785","38,5"
06/08/2012 21.00,"0,91105403","14,11825006","19,82164664","38,5"
06/08/2012 22.00,"0,84211871","12,53095355","18,90470306","38,5"
06/08/2012 23.00,"0,6513285","10,25189162","17,12914338","38,5"
07/08/2012 0.00,"0,87771168","10,81516682","18,04480783","38,5"
07/08/2012 1.00,,"15,9729111","23,9174948","42,9"
07/08/2012 2.00,"0,46694131",,,"42,9"
07/08/2012 3.00,"0,61448869","18,59201841","27,17938592","42,9"
07/08/2012 4.00,"0,49106354","12,01829282","20,31190256","42,9"
07/08/2012 5.00,"0,79056088","12,06631461","20,53887608","42,9"
07/08/2012 6.00,"0,64600552","16,3220423","27,50492304","42,9"
07/08/2012 7.00,"0,50285972","16,19614283","28,9043732","42,9"
07/08/2012 8.00,"0,42468395","12,88657217","23,1665568","42,9"
07/08/2012 9.00,"0,36746142","18,22082655","28,00426096","42,9"
07/08/2012 10.00,"0,1949111","15,03973655","23,33775728","42,9"
07/08/2012 11.00,"0,52205153","10,04163854","17,24846557","42,9"
07/08/2012 12.00,"0,41623268","12,03256398","18,29382862","42,9"
07/08/2012 13.00,"0,37098228","25,32275744","32,4567736","42,9"
07/08/2012 14.00,"0,37784906","29,3137324","36,68359376","42,9"
07/08/2012 15.00,"0,4982822","23,52262856","29,6643932","42,9"
07/08/2012 16.00,"0,29597548","27,05023032","33,5229048","42,9"
07/08/2012 17.00,"0,656922","9,5718066","13,8361249","42,9"
07/08/2012 18.00,"0,9435665","9,71716831","13,75571383","42,9"
07/08/2012 19.00,"0,72118826","12,21556724","16,19272991","42,9"
07/08/2012 20.00,"0,47891445","8,06887135","12,36276256","42,9"
07/08/2012 21.00,"0,309886","8,76063678","13,44573657","42,9"
07/08/2012 22.00,"0,41235892","9,57310485","14,78940222","42,9"
07/08/2012 23.00,"0,43806563","13,51214033","19,25229128","42,9"
08/08/2012 0.00,"0,53226424","12,06241795","17,95920759","42,9"
08/08/2012 1.00,"0,37221488","9,87421234","16,1538188","35,79999"
08/08/2012 2.00,"0,22273012","10,19738241","16,66482757","35,79999"
08/08/2012 3.00,"0,28928565","8,66978618","15,46382771","35,79999"
08/08/2012 4.00,"0,32538","7,77814793","14,99562098","35,79999"
08/08/2012 5.00,"0,25759288","8,43616846","16,02931127","35,79999"
08/08/2012 6.00,"0,18575505","7,75608345","15,98780749","35,79999"
08/08/2012 7.00,"0,36746142","9,09159442","17,58568118","35,79999"
08/08/2012 8.00,"0,30706891","9,80023324","17,71018871","35,79999"
08/08/2012 9.00,"0,35055787","9,28887266","16,68817309","35,79999"
08/08/2012 10.00,"0,54335666","7,33816996","14,5326015","35,79999"
08/08/2012 11.00,"0,36974967","7,27976601","13,92302339","35,79999"
08/08/2012 12.00,"0,34633223","7,22655122","13,19282486","35,79999"
08/08/2012 13.00,"0,46341944","7,29274275","12,63383062","35,79999"
08/08/2012 14.00,"0,40971777","6,25055362","11,35890329","35,79999"
08/08/2012 15.00,"0,32626072","5,32776506","10,28500937","35,79999"
08/08/2012 16.00,"0,3486215","10,14287129","15,49754966","35,79999"
08/08/2012 17.00,"0,29298245","21,9534884","28,24421696","35,79999"
08/08/2012 18.00,"0,21903231","23,25007296","28,88102768","35,79999"
08/08/2012 19.00,"0,28910971","11,88461534","16,68298392","35,79999"
08/08/2012 20.00,"0,24808495","19,8807848","25,11849848","35,79999"
08/08/2012 21.00,"0,25847258","7,76127644","13,22135954","35,79999"
08/08/2012 22.00,"0,27044573","7,09027534","12,98660801","35,79999"
08/08/2012 23.00,"0,37450415","11,29277677","17,78281986","35,79999"
09/08/2012 0.00,"0,38524469","11,93782438","18,59083488","35,79999"
09/08/2012 1.00,,"10,31808123","17,00463586","23,6"
09/08/2012 2.00,"0,62819988",,,"23,6"
09/08/2012 3.00,"0,4783073","8,34402154","15,61946642","23,6"
09/08/2012 4.00,"0,34896728","6,7709981","14,46126669","23,6"
09/08/2012 5.00,"0,49078589","7,23044597","15,26149987","23,6"
09/08/2012 6.00,"0,53497556","11,12146348","19,51557368","23,6"
09/08/2012 7.00,"0,57050344","11,32652739","20,26263032","23,6"
09/08/2012 8.00,"0,75328173","8,44525429","16,98258667","23,6"
09/08/2012 9.00,"0,53013057","10,97740002","19,68029248","23,6"
09/08/2012 10.00,"0,67782135","8,05070162","16,43396695","23,6"
09/08/2012 11.00,"0,5869463","5,89882974","14,11756939","23,6"
09/08/2012 12.00,"0,59384664","5,48091434","13,0773955","23,6"
09/08/2012 13.00,"0,77486349","5,31868114","12,11374368","23,6"
09/08/2012 14.00,"0,91844355","5,1356798","11,17992097","23,6"
09/08/2012 15.00,"0,7501992","4,91893548","10,94906035","23,6"
09/08/2012 16.00,"0,7390417","4,67882843","10,46918086","23,6"
09/08/2012 17.00,"0,79938031","4,61133866","9,9555775","23,6"
09/08/2012 18.00,"0,8444507","4,77227552","10,26296018","23,6"
09/08/2012 19.00,"0,39946946","5,07727585","10,66242861","23,6"
09/08/2012 20.00,"0,40255301","5,30570058","11,25773937","23,6"
09/08/2012 21.00,"0,58019342","7,39917041","13,51447679","23,6"
09/08/2012 22.00,"0,79013171","8,02733889","14,49239405","23,6"
09/08/2012 23.00,"0,44953231","6,26612686","13,06961366","23,6"
10/08/2012 0.00,"0,48094947","5,09674383","12,22528402","23,6"
10/08/2012 1.00,"0,59472736","5,16942469","12,5910305",29
10/08/2012 2.00,"0,36761194","4,63729788","12,13449462",29
10/08/2012 3.00,"0,55362022","4,3309993","11,9230886",29
10/08/2012 4.00,"0,53380093","4,77227552","12,48467742",29
10/08/2012 5.00,"0,52866304","6,04808429","13,97619802",29
10/08/2012 6.00,"0,58709274","17,45118537","30,62285968",29
10/08/2012 7.00,"0,70189882","16,5569487","26,47902032",29
10/08/2012 8.00,"0,52616732","13,09033401","22,7476376",29
10/08/2012 9.00,"0,45217447","5,88585109","14,17593319",29
10/08/2012 10.00,"0,49563088","5,55618978","13,49502028",29
10/08/2012 11.00,"0,67796881","5,596424","13,24470506",29
10/08/2012 12.00,"0,69925564","5,42251039","12,5326667",29
10/08/2012 13.00,"0,61806955","5,56268102","12,0916945",29
10/08/2012 14.00,"0,49093234","7,93908479","14,32638082",29
10/08/2012 15.00,"0,63818276","7,41993473","13,76738659",29
10/08/2012 16.00,"0,5709438","9,89887141","16,21737177",29
10/08/2012 17.00,"0,49753877","6,12465989","12,06056714",29
10/08/2012 18.00,"0,76664206","6,69572266","12,65587981",29
10/08/2012 19.00,"0,80040748","7,00591407","12,90619502",29
10/08/2012 20.00,"0,5619881","5,83782738","11,86991206",29
10/08/2012 21.00,"0,75930135","5,13438346","11,36927971",29
10/08/2012 22.00,"0,43044627","5,62238322","12,3316352",29
10/08/2012 23.00,"0,56257592","5,98578559","13,11760104",29
11/08/2012 0.00,"0,59604845","4,48414859","11,99053058",29
11/08/2012 1.00,,"3,96240394","11,62348585","23,29999"
11/08/2012 2.00,"0,7347347",,,"23,29999"
11/08/2012 3.00,"0,65050371","3,77810626","11,52621476","23,29999"
11/08/2012 4.00,"0,93890559","5,82225414","13,60656062","23,29999"
11/08/2012 5.00,"0,8936318","7,10325399","15,122725","23,29999"
11/08/2012 6.00,"0,93741365","8,23889213","16,88920459","23,29999"
11/08/2012 7.00,"0,66436745","6,0143394","15,22388892","23,29999"
11/08/2012 8.00,"0,77088295","6,4296583","14,9865428","23,29999"
11/08/2012 9.00,"0,78123703","7,37321118","14,9995119","23,29999"
11/08/2012 10.00,"0,9073196","5,96242478","13,22395413","23,29999"
11/08/2012 11.00,"0,83484615","6,62953114","14,68564371","23,29999"
11/08/2012 12.00,"0,83993522","10,73339631","18,69329705","23,29999"
11/08/2012 13.00,"1,03322624","8,39982899","16,23942095","23,29999"
11/08/2012 14.00,"1,1674682","5,06170261","12,70386718","23,29999"
11/08/2012 15.00,"0,8923158","4,62042448","12,53007212","23,29999"
11/08/2012 16.00,"0,83475767","4,75021104","12,75704182","23,29999"
11/08/2012 17.00,"0,865467","6,56593419","14,03326549","23,29999"
11/08/2012 18.00,"0,71911663","5,60550982","12,40815726","23,29999"
11/08/2012 19.00,"0,79422208","6,57761651","13,20060861","23,29999"
11/08/2012 20.00,"1,09429302","7,79242292","14,42235749","23,29999"
11/08/2012 21.00,"0,8820502","7,42512772","14,11886573","23,29999"
11/08/2012 22.00,"0,7539499","8,49976541","15,65189012","23,29999"
11/08/2012 23.00,"0,7542133","9,03838154","16,51308169","23,29999"
12/08/2012 0.00,"0,64620485","8,4115094","15,67523564","23,29999"
12/08/2012 1.00,"0,82308861","6,96957269","14,67397095","19,5"
12/08/2012 2.00,"0,84432154","7,02019098","15,02415375","19,5"
12/08/2012 3.00,"0,88529647","7,28495709","15,49625332","19,5"
12/08/2012 4.00,"0,71253664","6,79436083","15,14347594","19,5"
12/08/2012 5.00,"0,85239347","6,15710462","14,48591046","19,5"
12/08/2012 6.00,"0,64594145","6,96178702","15,9203636","19,5"
12/08/2012 7.00,"0,56127213","6,69831725","16,45471789","19,5"
12/08/2012 8.00,"0,83019541","5,63016889","15,44956228","19,5"
12/08/2012 9.00,"0,7542133","5,65093512","15,2913309","19,5"
12/08/2012 10.00,"0,84827055","7,18891542","17,18231993","19,5"
12/08/2012 11.00,"1,14149707","9,81970122","19,85407416","19,5"
12/08/2012 12.00,"0,74622884","6,25184995","15,219998","19,5"
12/08/2012 13.00,"0,56337834","4,97474294","13,59748245","19,5"
12/08/2012 14.00,"0,84160208","5,7327018","14,33675725","19,5"
12/08/2012 15.00,"0,83800495","4,95008387","13,40553103","19,5"
12/08/2012 16.00,"0,95426025","4,4387233","12,66755066","19,5"
12/08/2012 17.00,"0,74087636","6,25574278","14,12405298","19,5"
12/08/2012 18.00,"0,83168735","7,26289261","14,34324275","19,5"
12/08/2012 19.00,"0,70306024","11,33950605","18,06426243","19,5"
12/08/2012 20.00,"0,79141415","6,9072759","13,71550638","19,5"
12/08/2012 21.00,"0,7123607","11,48097493","18,64530776","19,5"
12/08/2012 22.00,"0,51784115","12,42193322","19,66600984","19,5"
12/08/2012 23.00,"0,65576872","12,65554903","20,05252064","19,5"
13/08/2012 0.00,"1,01664303","16,92554598","24,64250608","19,5"
13/08/2012 1.00,,"23,04111048","31,2687524","19,2"
13/08/2012 2.00,"0,73003616",,,"19,2"
13/08/2012 3.00,"0,72341447","17,41224749","26,20925624","19,2"
13/08/2012 4.00,"0,74919848","24,15597856","33,21941304","19,2"
13/08/2012 5.00,"0,86042166","23,69784424","33,26868528","19,2"
13/08/2012 6.00,"1,03425747","22,51806376","36,49556768","19,2"
13/08/2012 7.00,"2,23745899","28,989266","48,50814744","19,2"
13/08/2012 8.00,"0,91761469","26,50771944","38,36707152","19,2"
13/08/2012 9.00,"0,77325358","8,61916981","18,10576622","19,2"
