, Brindisi,,,
10/08/2010 11.00,"2,3849128","7,80215882","11,20002374",
10/08/2010 12.00,"1,98306356","8,88133942","11,90428217","19,29179955"
10/08/2010 13.00,"2,18805211","7,51208357","10,28241478",
10/08/2010 14.00,"2,5826776","5,14930854","7,47446497","23,44322014"
10/08/2010 15.00,"2,71181118","4,87870126","6,84932318",
10/08/2010 16.00,"3,02697032","5,46209453","7,44528211","12,69841003"
10/08/2010 17.00,"2,65672639","6,08572201","8,43228137",
10/08/2010 18.00,"2,68833272","9,29471191","11,7869064","19,29179955"
10/08/2010 19.00,"2,63685929","13,73148497","16,90801102",
10/08/2010 20.00,"2,12393636","16,24740929","21,3974788","17,09399986"
10/08/2010 21.00,"1,96048717","9,13053038","11,67471789",
10/08/2010 22.00,"1,96500265","9,1467537","11,08070346","24,42000961"
10/08/2010 23.00,"2,07065777","11,54651255","13,1856931",
11/08/2010 0.00,"2,05079067","13,90475232","15,14088135","27,8388195"
11/08/2010 1.00,"1,98306356","10,32457056","11,73632444",
11/08/2010 2.00,"1,93429942","10,07862618","11,73956528","21,73381996"
11/08/2010 3.00,"1,86025064","7,05718053","7,9861219",
11/08/2010 4.00,"1,95055413","6,70870132","7,63788361","16,84980965"
11/08/2010 5.00,"1,87921463","6,98969075","8,02892202",
11/08/2010 6.00,"1,99570588","12,69253476","14,66035369","18,55920982"
11/08/2010 7.00,"1,81871127","15,86713543","18,12651715",
11/08/2010 8.00,"1,87108677","10,9417068","14,55335243","21,97801971"
11/08/2010 9.00,"1,98486873","9,24020079","12,24992588",
11/08/2010 10.00,"2,35601576","12,39726651","17,24522282","26,86202049"
11/08/2010 11.00,"3,58685222","10,22528231","13,76608834",
11/08/2010 12.00,"2,58899927","8,20449907","13,04886082","19,29179955"
11/08/2010 13.00,"2,30996092","7,50299774","11,6701788",
11/08/2010 14.00,"2,28467626","6,73076389","9,5405454","15,38461018"
11/08/2010 15.00,"2,5303021","5,96761586","8,6864875",
11/08/2010 16.00,"2,90415842","7,61786114","10,55802194","10,50061035"
11/08/2010 17.00,"2,29009484","7,30182858","9,99967396",
11/08/2010 18.00,"2,43548312","11,52510198","15,29846457","12,69841003"
11/08/2010 19.00,"2,14109417","14,592623","18,47280903",
11/08/2010 20.00,"1,98396563","15,85415678","21,25222416","14,16361046"
11/08/2010 21.00,"1,95055413","14,07347294","16,8347298",
11/08/2010 22.00,"2,12845184","11,69382259","13,70837462","21,97801971"
11/08/2010 23.00,"2,17450669","12,29733774","14,70509831",
12/08/2010 0.00,"1,2389633","13,0526982","14,2057623","29,7924099"
12/08/2010 1.00,"2,08600938","10,3706402","11,39846257",
12/08/2010 2.00,"1,98486873","17,26234478","19,75356032","32,23442078"
12/08/2010 3.00,"1,95777788","22,91002376","25,34870328",
12/08/2010 4.00,"1,98848111","9,82294589","11,01196324","24,17580986"
12/08/2010 5.00,"1,75459552","12,28695176","13,62796164",
12/08/2010 6.00,"1,92888085","16,18316418","17,83275365","30,28083038"
12/08/2010 7.00,"1,99389969","26,27151096","32,23760104",
12/08/2010 8.00,"2,22959147","22,6673336","29,21304648","21,48962021"
12/08/2010 9.00,"3,63922772","16,00795423","21,82417984",
12/08/2010 10.00,"5,36312001","12,2363373","16,4196977","30,03663063"
12/08/2010 11.00,"5,57081785","12,57183594","16,683634",
12/08/2010 12.00,,,,"26,37360954"
12/08/2010 13.00,,,,
12/08/2010 14.00,,,,"20,75702095"
12/08/2010 15.00,,,,
12/08/2010 16.00,"0,48763828","8,61851973","15,90155717","13,91940975"
12/08/2010 17.00,"0,23749798","11,36026654","17,61032304",
12/08/2010 18.00,"0,23659488","10,42904606","16,7828515","7,57020807"
12/08/2010 19.00,"0,31696534","26,7939076","34,65580304",
12/08/2010 20.00,"0,25375269","57,25562392","66,01986864","12,69841003"
12/08/2010 21.00,"0,28084353","109,4456333","155,647947",
12/08/2010 22.00,"0,33592832","79,85481384","119,529158","12,94260979"
12/08/2010 23.00,"0,34495928","71,7093688","109,6475214",
13/08/2010 0.00,"0,30522509","67,64250656","109,153365","30,52503014"
13/08/2010 1.00,"0,46054743","53,58133352","86,34412272",
13/08/2010 2.00,"0,35037684",,,"34,4322319"
13/08/2010 3.00,,"53,51320896","90,53465312",
13/08/2010 4.00,"1,3816423","56,97008584","89,47374168","43,71184158"
13/08/2010 5.00,"1,50987278","59,61126528","150,4133881",
13/08/2010 6.00,"2,18150365","59,29337616","195,4115624","42,00244141"
13/08/2010 7.00,"3,19945047","79,07609448","214,339024",
13/08/2010 8.00,"1,08183477","41,64416304","61,56024336","45,42124176"
13/08/2010 9.00,"0,25555888","34,32351656","49,47697696",
13/08/2010 10.00,"0,29980753","33,99384952","47,96860016","54,45664978"
13/08/2010 11.00,"0,32599528","26,29617576","34,39835224",
13/08/2010 12.00,,"20,41161336","30,43934592","45,42124176"
13/08/2010 13.00,,"16,54396814","23,12959784",
13/08/2010 14.00,,"7,41863839","11,87315481",
13/08/2010 15.00,,"11,42971038","18,12716723",
13/08/2010 16.00,,"16,87362753","23,68598984",
13/08/2010 17.00,,"15,26167578","24,23461912",
13/08/2010 18.00,,"11,76390695","19,27303648",
13/08/2010 19.00,,"17,2045909","24,60489704",
13/08/2010 20.00,,"50,97587024","59,5953192","6,83760691"
13/08/2010 21.00,,"42,85832128","49,39267688",
13/08/2010 22.00,,"81,37332424","93,75438464","12,94260979"
13/08/2010 23.00,,"65,33745672","76,24847592",
14/08/2010 0.00,,"48,65267552","59,62709664","26,37360954"
14/08/2010 1.00,,"36,27096504","43,98427896",
14/08/2010 2.00,,"33,30791952","38,98770672","33,21123123"
14/08/2010 3.00,,"28,95811952","35,01374856",
14/08/2010 4.00,,"35,71419064","45,14314216","34,18803024"
14/08/2010 5.00,,"53,8117104","74,21804664",
14/08/2010 6.00,,"55,349054","82,03363344","29,7924099"
14/08/2010 7.00,,"28,50319736","37,30422896",
14/08/2010 8.00,,"14,06763369","21,62250208","31,74603081"
14/08/2010 9.00,,"13,43491465","22,529096",
14/08/2010 10.00,,"14,68995718","25,13211192","42,73503113"
14/08/2010 11.00,,"11,93652231","20,68089944",
14/08/2010 12.00,,"9,85993544","16,29194742","28,81562042"
14/08/2010 13.00,,"11,90927249","19,15435864",
14/08/2010 14.00,,"18,02354448","24,89995688","25,39682007"
14/08/2010 15.00,,"10,28563268","16,11361326",
14/08/2010 16.00,,"6,16359586","11,72983894","22,22220993"
14/08/2010 17.00,,"20,09494792","27,1080492",
14/08/2010 18.00,,"21,31818816","28,06068408","13,43101025"
14/08/2010 19.00,,"41,54617304","52,52097656",
14/08/2010 20.00,,"56,01225032","67,63462912","30,03663063"
14/08/2010 21.00,,"44,97710408","53,24663792",
14/08/2010 22.00,,"26,95095928","35,00858616","33,21123123"
14/08/2010 23.00,,"29,622616","35,10844992",
15/08/2010 0.00,,"27,8620464","33,54753136","36,63003159"
15/08/2010 1.00,,"30,06000512","35,76342464",
15/08/2010 2.00,,"22,97556712","27,84214248","38,82783127"
15/08/2010 3.00,,"14,8950211","19,1589092",
15/08/2010 4.00,,"26,21895008","32,450942","37,6068306"
15/08/2010 5.00,,"29,15603064","36,89827312",
15/08/2010 6.00,,"24,81076208","31,55733056","32,96702957"
15/08/2010 7.00,,"16,81846442","24,24628232",
15/08/2010 8.00,,"10,69706258","18,27567036","30,76922989"
15/08/2010 9.00,,"11,4666942","19,00846157",
15/08/2010 10.00,,"16,46220719","24,95768016","32,23442078"
15/08/2010 11.00,,"8,78334942","16,12658236",
15/08/2010 12.00,,"6,0883185","12,34265979","22,22220993"
15/08/2010 13.00,,"6,69702091","13,58256694",
15/08/2010 14.00,,"3,51463649","8,76754866","32,96702957"
15/08/2010 15.00,,"4,98447884","10,64621676",
15/08/2010 16.00,,"2,19470067","7,17226954","27,59461975"
15/08/2010 17.00,,"3,98836126","9,1728525",
15/08/2010 18.00,,"49,09847744","59,954584","23,44322014"
15/08/2010 19.00,,"55,0855804","62,36502328",
15/08/2010 20.00,,"44,95633976","63,05175632","20,02441978"
15/08/2010 21.00,,"94,77254376","137,1855411",
15/08/2010 22.00,,"80,2201588","113,8380518","23,19902039"
15/08/2010 23.00,,"79,86454592","121,2638774",
16/08/2010 0.00,,"72,1441576","104,789703","27,59461975"
16/08/2010 1.00,,"64,349794","91,5975148",
16/08/2010 2.00,,,,"36,63003159"
16/08/2010 3.00,,"45,71427568","58,60444432",
16/08/2010 4.00,"0,28626211","44,87391344","58,9760224","39,56044006"
16/08/2010 5.00,"0,11197577","51,57614264","83,43631488",
16/08/2010 6.00,"0,26007436","65,76446368","126,4355506","26,61782074"
16/08/2010 7.00,"0,36572846","87,90421912","212,7503432",
16/08/2010 8.00,"0,43977724","78,36161832","127,7422496","35,16482162"
16/08/2010 9.00,,"24,31951192","39,58170776",
16/08/2010 10.00,,"18,57054474","28,2520944","47,61904144"
16/08/2010 11.00,,"16,83599363","26,87136272",
16/08/2010 12.00,,"12,25191054","20,194544","43,9560318"
16/08/2010 13.00,"0,02438156","7,4160419","14,67267462",
16/08/2010 14.00,,"5,65223337","11,98988241","37,6068306"
16/08/2010 15.00,"0,01354542","3,92346798","9,39917594",
16/08/2010 16.00,"0,00993304","5,18499793","11,36409246","31,01342964"
16/08/2010 17.00,,"7,71130823","14,4761822",
16/08/2010 18.00,,"9,92677514","17,17259358","27,10622025"
16/08/2010 19.00,,"20,34218864","28,55354032",
16/08/2010 20.00,,"15,82040424","22,64322328","25,64101982"
16/08/2010 21.00,"0,0009031","18,77241752","26,56008912",
16/08/2010 22.00,,"12,68539344","18,87098112","30,76922989"
16/08/2010 23.00,,"12,08578259","18,36191877",
17/08/2010 0.00,,"14,86193202","20,29115736","27,10622025"
17/08/2010 1.00,,"16,59134941","21,43120648",
17/08/2010 2.00,,"11,67630485","16,05654771","20,51280975"
17/08/2010 3.00,,"10,53871838","15,84838062",
17/08/2010 4.00,,"23,40062384","30,26099456","13,67521"
17/08/2010 5.00,,"49,55404968","63,91360944",
17/08/2010 6.00,,"71,53870368","121,6192417","11,96580982"
17/08/2010 7.00,,"26,14302456","34,35877384",
17/08/2010 8.00,,"16,20522674","24,42266432","13,43101025"
17/08/2010 9.00,,"13,78404394","23,8520088",
17/08/2010 10.00,,"16,7990079","26,4920028","13,43101025"
17/08/2010 11.00,,"11,20322251","20,31062152",
17/08/2010 12.00,,"10,9228889","19,96822056","15,38461018"
17/08/2010 13.00,,"7,41149898","15,05268844",
17/08/2010 14.00,,"4,85728686","11,71816618","16,11721039"
17/08/2010 15.00,,"4,5724046","10,70198598",
17/08/2010 16.00,,"5,67170135","11,9619978","8,79120922"
17/08/2010 17.00,,"8,41540223","14,96968087",
17/08/2010 18.00,,"10,04423312","18,45594902","12,45421028"
17/08/2010 19.00,,"14,18833442","22,13610352",
17/08/2010 20.00,,"20,50377176","28,40243496","9,76801014"
17/08/2010 21.00,,"23,21632616","32,26482792",
17/08/2010 22.00,,"20,47782592","26,07178344","16,11721039"
17/08/2010 23.00,,"17,92815289","23,2171292",
18/08/2010 0.00,,"18,96839561","24,07573192","20,51280975"
18/08/2010 1.00,,"17,5712322","22,2029088",
18/08/2010 2.00,,"21,22602976","26,28577448","18,80340958"
18/08/2010 3.00,,"19,79447712","24,5614564",
18/08/2010 4.00,,"12,01699266","16,71216678","19,29179955"
18/08/2010 5.00,,"32,00032184","39,87483648",
18/08/2010 6.00,,"19,81784176","25,84415984","15,14041042"
18/08/2010 7.00,,"23,54469304","32,21295536",
18/08/2010 8.00,,"15,76460252","24,45186056","12,69841003"
18/08/2010 9.00,,"13,25386737","21,69837024",
18/08/2010 10.00,,"10,92353898","19,37290024","25,64101982"
18/08/2010 11.00,,"9,76908485","18,20433555",
18/08/2010 12.00,,"10,95987271","19,16019024","19,29179955"
18/08/2010 13.00,,"8,10910557","15,41324575",
18/08/2010 14.00,,"4,5172434","10,82195633","10,25640965"
18/08/2010 15.00,,"4,31477598","10,87902379",
18/08/2010 16.00,,"4,34592438","10,56256294","6,59340715"
18/08/2010 17.00,,"8,04161579","15,48133781",
18/08/2010 18.00,,"11,29342876","19,48574648","9,27960968"
18/08/2010 19.00,,"18,4057724","26,14051984",
18/08/2010 20.00,,"25,39933304","34,22845192","13,67521"
18/08/2010 21.00,,"30,47921112","39,6277296",
18/08/2010 22.00,,"24,31693072","30,82648768","16,84980965"
18/08/2010 23.00,,"53,576152","71,50738512",
19/08/2010 0.00,,"33,33778496","41,27944904","12,69841003"
19/08/2010 1.00,,"52,67412776","66,92971296",
19/08/2010 2.00,,,,"19,29179955"
19/08/2010 3.00,,"30,00614408","37,2432744",
19/08/2010 4.00,"0,40455955","30,14176224","43,51868784","15,14041042"
19/08/2010 5.00,"0,2311763","14,71072915","19,45006856",
19/08/2010 6.00,"0,06321265","19,07547526","25,28709864","22,46640968"
19/08/2010 7.00,"0,0009031","22,20657984","31,96326728",
19/08/2010 8.00,"0,00180619","21,16503696","33,20708064","17,58241081"
19/08/2010 9.00,,"12,71719","20,87934592",
19/08/2010 10.00,,"14,16302719","22,42143128","28,08300972"
19/08/2010 11.00,"1,721183","12,10719508","21,39034704",
19/08/2010 12.00,"0,4677722","9,28692242","17,28348385","19,29179955"
19/08/2010 13.00,"0,46957738","9,69445566","18,36710602",
19/08/2010 14.00,"0,34410602","5,80143246","12,43608202","13,18680954"
19/08/2010 15.00,"0,28355282","5,50557341","12,62085962",
19/08/2010 16.00,"0,31064367","6,80474299","13,61434246","8,05860806"
19/08/2010 17.00,"0,29438896","10,09355316","17,46570892",
19/08/2010 18.00,"0,33322005","12,88786468","21,86698952","7,32600689"
19/08/2010 19.00,"0,3783718","14,21364166","22,16788096",
19/08/2010 20.00,"0,40275336","18,16956201","25,86750536","8,05860806"
19/08/2010 21.00,"0,42081426","16,79511125","22,57123648",
19/08/2010 22.00,"0,43345659","10,83592922","16,62656654","12,21000957"
19/08/2010 23.00,"0,44068034","6,95789228","12,73045354",
20/08/2010 0.00,"0,43616588","6,48676592","12,06445806","20,51280975"
20/08/2010 1.00,"0,45874124","2,75992611","7,50364591",
20/08/2010 2.00,"0,47409286","1,64829887","6,36295818","23,19902039"
20/08/2010 3.00,"0,45693505","3,3783606","7,74682937",
20/08/2010 4.00,"0,47951143","2,66907361","6,99847448","18,31501007"
20/08/2010 5.00,"0,45783815","2,87024469","7,34995553",
20/08/2010 6.00,"0,4497113","4,9280213","9,87257185","23,44322014"
20/08/2010 7.00,"0,46957738","9,05071203","15,54099986",
20/08/2010 8.00,"0,47770524","8,48484034","15,23685802","10,50061035"
20/08/2010 9.00,"0,44609891","8,26614769","15,74202945",
20/08/2010 10.00,"0,45061439","8,6263073","16,70179226","16,11721039"
20/08/2010 11.00,"0,40275336","9,14999837","18,24778384",
20/08/2010 12.00,"0,37385632","6,77229635","14,18630962","16,60560989"
20/08/2010 13.00,"0,29438896","5,30570058","11,89001482",
20/08/2010 14.00,"0,30071063","1,59768058","6,99977273","22,46640968"
20/08/2010 15.00,"0,3413469","3,2829671","9,20657445",
20/08/2010 16.00,"0,30071063","3,50425433","9,9944867","12,69841003"
20/08/2010 17.00,"0,30251682","5,93062822","12,26419322",
20/08/2010 18.00,"0,33954071","8,16426486","15,26020354","17,58241081"
20/08/2010 19.00,"0,31064367","14,14939654","21,4811288",
20/08/2010 20.00,"0,43526278","15,02935057","22,67695096","19,29179955"
20/08/2010 21.00,"0,48041453","12,70486142","18,74906626",
20/08/2010 22.00,"0,40817193","9,88913742","15,67004838","27,35042"
20/08/2010 23.00,"0,44429272","7,93064905","13,27777884",
21/08/2010 0.00,"0,4677722","6,28948958","11,12350358","31,74603081"
21/08/2010 1.00,"0,49395995","4,32970106","9,28828377",
21/08/2010 2.00,"0,48131762","2,72682939","7,2552752","27,59461975"
21/08/2010 3.00,"0,4831228","3,50555258","8,10025492",
21/08/2010 4.00,"0,40004407","4,52048806","9,0087857","22,22220993"
21/08/2010 5.00,"0,57703868","4,3407333","9,18258076",
21/08/2010 6.00,"0,49576614","8,42448806","13,92172706","0,48840001"
21/08/2010 7.00,"0,5011837","7,53155155","13,14224481",
21/08/2010 8.00,"0,43706897","6,12595814","12,96261241","51,28205109"
21/08/2010 9.00,"0,45332267","8,25900828","16,08053949",
21/08/2010 10.00,"0,45151749","9,80477615","17,68360044","35,16482162"
21/08/2010 11.00,"0,41720188","10,84566322","18,50847548",
21/08/2010 12.00,"0,39733478","12,06696469","21,00708664","20,51280975"
21/08/2010 13.00,"0,38288626","6,892999","13,9638771",
21/08/2010 14.00,"0,38108007","5,17072294","10,93609126","22,22220993"
21/08/2010 15.00,"0,44158343","4,53930788","10,40757239",
21/08/2010 16.00,"0,42171736","5,56397927","12,05084079","12,45421028"
21/08/2010 17.00,"0,42894111","7,891063","14,64997726",
21/08/2010 18.00,"0,42171736","9,38621258","16,62397386","18,55920982"
21/08/2010 19.00,"0,48763828","9,70418966","16,41840136",
21/08/2010 20.00,"0,51111776","11,67955142","18,83790926","25,88521957"
21/08/2010 21.00,"0,5391117","8,05913736","14,26412802",
21/08/2010 22.00,"0,55897778","4,72944672","9,97697661","31,50181961"
21/08/2010 23.00,"0,52917764","5,34593479","10,72014424",
22/08/2010 0.00,"0,56981493","4,04027588","8,99452026","31,99023056"
22/08/2010 1.00,"0,5571726","3,88063726","8,54057896",
22/08/2010 2.00,"0,53459622",,,"32,72283173"
22/08/2010 3.00,,"3,12008382","7,75525938",
22/08/2010 4.00,,"2,82806406","7,53996244","26,12940979"
22/08/2010 5.00,,"2,68400059","7,43036851",
22/08/2010 6.00,,"4,4815521","9,36480583","27,8388195"
22/08/2010 7.00,,"7,53804088","12,6039996",
22/08/2010 8.00,,"6,4562657","12,60659418","28,57142067"
22/08/2010 9.00,,"7,5951485","14,84971052",
22/08/2010 10.00,,"6,97476568","14,0870902","21,0012207"
22/08/2010 11.00,,"4,83392414","11,61765042",
22/08/2010 12.00,,"5,49000017","13,03394722","11,47741032"
22/08/2010 13.00,,"4,43353222","10,65918586",
22/08/2010 14.00,,"2,15187187","7,47446497","7,57020807"
22/08/2010 15.00,,"2,91242532","8,43941313",
22/08/2010 16.00,,"4,18693584","10,02172314","9,52380943"
22/08/2010 17.00,,"4,08894584","10,46074894",
22/08/2010 18.00,,"7,63441524","13,85888726","9,76801014"
22/08/2010 19.00,,"9,23565788","15,94500546",
22/08/2010 20.00,,"9,95597711","16,48195433","16,36141014"
22/08/2010 21.00,,"9,00723315","14,65386818",
22/08/2010 22.00,,"7,64317029","13,63574348","31,74603081"
22/08/2010 23.00,,"4,76838269","10,20135363",
23/08/2010 0.00,,"5,58863834","10,86735103","37,6068306"
23/08/2010 1.00,,"4,12982822","8,99257385",
23/08/2010 2.00,,"7,37515951","12,08780358","21,73381996"
23/08/2010 3.00,,"7,63148797","12,3251497",
23/08/2010 4.00,,"5,33490255","9,76621876","20,75702095"
23/08/2010 5.00,,"10,80282868","15,9268491",
23/08/2010 6.00,,"16,63417438","22,22818544","21,24542046"
23/08/2010 7.00,,"24,73548664","33,7738548",
23/08/2010 8.00,,"10,61269749","17,95596484","21,0012207"
23/08/2010 9.00,,"11,48161736","19,77950616",
23/08/2010 10.00,,"7,76841394","15,07279121","22,46640968"
23/08/2010 11.00,,"10,26032545","19,5058416",
23/08/2010 12.00,,"8,96375427","17,31720579","24,42000961"
23/08/2010 13.00,,"8,59256242","16,4482343",
23/08/2010 14.00,,"6,60422199","13,68891811","23,68741989"
23/08/2010 15.00,,"7,13050955","14,07347102",
23/08/2010 16.00,,"5,15320137","11,48795373","2,44200301"
23/08/2010 17.00,,"9,8677211","17,37492142",
23/08/2010 18.00,,"19,36813936","28,1858436","9,27960968"
23/08/2010 19.00,,"42,34565672","51,11246352",
23/08/2010 20.00,,"41,61301656","49,68641744","10,25640965"
23/08/2010 21.00,,"45,0711936","51,28039448",
23/08/2010 22.00,,"63,19467832","82,6866388","22,22220993"
23/08/2010 23.00,,"55,2289804","75,37886008",
24/08/2010 0.00,,"31,45456056","42,28785696","28,32722092"
24/08/2010 1.00,,"34,41177448","43,00248608",
24/08/2010 2.00,,"36,180776","51,68701952","25,64101982"
24/08/2010 3.00,,"33,06132888","50,12742024",
24/08/2010 4.00,,"32,49092192","48,72278856","35,40903091"
24/08/2010 5.00,,"45,71882624","105,2961726",
24/08/2010 6.00,,"66,07854792","158,8365894","37,85102081"
24/08/2010 7.00,,"80,66274856","198,1608272",
24/08/2010 8.00,,"69,39137472","107,5250102","42,73503113"
24/08/2010 9.00,,"35,1714312","49,5113356",
24/08/2010 10.00,"3,40610284","29,11515208","39,54669904","56,89865112"
24/08/2010 11.00,"0,58996984","18,41030958","25,31304448",
24/08/2010 12.00,"0,43637843","18,40512041","25,49850848","46,64223099"
24/08/2010 13.00,"0,17798517","15,65882494","22,68991432",
24/08/2010 14.00,"0,16262542","15,28243627","21,95063952","50,30524063"
24/08/2010 15.00,"0,24032422","11,48161736","17,59475745",
24/08/2010 16.00,"0,05691946","13,08968393","19,28469968","31,74603081"
24/08/2010 17.00,"0,02620097","9,76259361","16,08378224",
24/08/2010 18.00,"0,0767957","26,18845368","35,04814544","37,36262131"
24/08/2010 19.00,"0,03342879","20,85808448","27,24554112",
24/08/2010 20.00,"0,26742829","42,38200384","51,06252208","30,76922989"
24/08/2010 21.00,"0,17346766","70,74115112","81,6101828",
24/08/2010 22.00,"0,13461826","54,43144696","63,38637544","31,01342964"
24/08/2010 23.00,"0,08311941","46,3541456","56,06817632",
25/08/2010 0.00,"0,36952187","54,76824576","67,34215048","35,16482162"
25/08/2010 1.00,"0,31621683","45,00500016","58,10640656",
25/08/2010 2.00,"0,1129348",,,"43,22343063"
25/08/2010 3.00,,"17,6367813","23,7022036",
25/08/2010 4.00,"1,08688112","15,93202106","20,5298132","45,66543961"
25/08/2010 5.00,"0,64959858","40,03026296","96,15574192",
25/08/2010 6.00,"2,14575406","67,93190688","256,4590456","47,37483978"
25/08/2010 7.00,"4,02588705","85,3915452","303,3724512",
25/08/2010 8.00,"1,34708159","44,45145704","59,1796504","46,64223099"
25/08/2010 9.00,"0,12829353","36,04448864","48,87519408",
25/08/2010 10.00,"0,27646331","18,74645638","27,9407252","54,70085144"
25/08/2010 11.00,"0,1906336","14,99366882","24,68141528",
25/08/2010 12.00,"0,23761391","12,7911691","21,9422076","32,47863007"
25/08/2010 13.00,"0,1165482","9,96052002","17,00074494",
25/08/2010 14.00,"0,16623984","10,02930614","16,49621976","30,76922989"
25/08/2010 15.00,"0,14726669","7,98256367","14,00148996",
25/08/2010 16.00,"0,01084122","8,96634886","15,35293745","19,78022003"
25/08/2010 17.00,"0,09396165","13,64193262","19,870938",
25/08/2010 18.00,"0,04246382","17,16046386","24,90450744","30,28083038"
25/08/2010 19.00,"0,1165482","26,30590784","34,330916",
25/08/2010 20.00,"0,14455638","28,14565336","36,09869384","30,28083038"
25/08/2010 21.00,"0,09847916","27,22674616","35,0014544",
25/08/2010 22.00,"0,25116646","42,24636656","50,70973896","44,4444313"
25/08/2010 23.00,"0,18250167","51,39052568","61,94933536",
26/08/2010 0.00,"0,01987625","42,23080288","51,62736512","39,07204056"
26/08/2010 1.00,"0,16985324","28,65376736","33,7556908",
26/08/2010 2.00,"0,20870264","44,07961128","57,9403876","33,21123123"
26/08/2010 3.00,"0,22135107","16,96707844","21,6341844",
26/08/2010 4.00,"0,42824751","13,1195379","17,98320128","35,40903091"
26/08/2010 5.00,"0,18701918","12,54003746","17,36389683",
26/08/2010 6.00,"0,20418512","21,93597448","31,0592928","39,07204056"
26/08/2010 7.00,"0,13371414","17,1675937","24,63862472",
26/08/2010 8.00,"0,14274917","11,4459337","19,51037304","28,81562042"
26/08/2010 9.00,"0,03162158","12,33042682","21,96815344",
26/08/2010 10.00,,"11,9936261","20,72370912","32,23442078"
26/08/2010 11.00,,,,
26/08/2010 12.00,"0,0157757","9,46598696","17,59541135","25,15262032"
26/08/2010 13.00,,"7,48807267","14,78615946",
26/08/2010 14.00,"0,04155971","4,03573297","10,48409446","29,54821968"
26/08/2010 15.00,"0,04969164","4,5341168","10,38228237",
26/08/2010 16.00,"0,04155971","4,58992426","10,65464677","22,71062088"
26/08/2010 17.00,"0,0379463","8,17464893","15,16746962",
26/08/2010 18.00,"0,02981437","14,50046651","22,4389452","15,87300968"
26/08/2010 19.00,"0,0749885","16,73670538","24,05173632",
26/08/2010 20.00,"0,11112759","18,78474227","26,99717232","21,73381996"
26/08/2010 21.00,"0,18882639","17,94827286","25,85259176",
26/08/2010 22.00,"0,23490361","12,62699714","19,34047272","30,28083038"
26/08/2010 23.00,"0,1526873","14,57769028","21,11280112",
27/08/2010 0.00,"0,37584557","14,21039699","19,54085032","32,96702957"
27/08/2010 1.00,"0,18882639","10,92029431","15,6479992",
27/08/2010 2.00,"0,06956789","12,00337157","16,94173106","23,68741989"
27/08/2010 3.00,"0,40837127","9,12663564","13,43730656",
27/08/2010 4.00,"0,3451281","10,61918682","15,20508249","13,91940975"
27/08/2010 5.00,"0,48516595","12,65359688","17,97931036",
27/08/2010 6.00,"0,56918948","21,7211804","27,9251424","14,16361046"
27/08/2010 7.00,"0,50684941","42,76423176","57,8204096",
27/08/2010 8.00,"0,58454821","36,35597256","50,18967496","18,07081032"
27/08/2010 9.00,"0,3875909","15,27400435","24,81953816",
27/08/2010 10.00,"0,4201166","13,39403609","22,21262176","23,19902039"
27/08/2010 11.00,"0,23671082","13,4868331","22,04207136",
27/08/2010 12.00,"0,33880338","10,25253405","18,33014324","27,35042"
27/08/2010 13.00,"0,20599233","8,10066982","14,47164311",
27/08/2010 14.00,"0,43457122","5,92024414","12,1889675","17,58241081"
27/08/2010 15.00,"0,5393751","13,184435","21,25480536",
27/08/2010 16.00,"0,30266429","8,73402938","15,27965814","9,76801014"
27/08/2010 17.00,"0,24484173","22,45317048","30,07878096",
27/08/2010 18.00,"0,43276503","18,33698055","24,69957928","10,25640965"
27/08/2010 19.00,"0,4634825","18,3687752","25,35973552",
27/08/2010 20.00,"0,58906572","46,25938688","55,86909888","16,60560989"
27/08/2010 21.00,"0,60261827","43,90116432","52,72525464",
27/08/2010 22.00,"0,64869548","27,4188448","36,6622176","30,28083038"
27/08/2010 23.00,"0,55834826","33,64148704","44,23914856",
28/08/2010 0.00,"0,60081106","22,90744256","29,53793352","28,32722092"
28/08/2010 1.00,"0,63875736","16,79446117","22,23208592",
28/08/2010 2.00,"0,65050269",,,"30,28083038"
28/08/2010 3.00,,"13,24607597","18,31393139",
28/08/2010 4.00,"1,9695761","16,82366314","22,27034504","28,08300972"
28/08/2010 5.00,"1,37870317","25,7685976","33,39774528",
28/08/2010 6.00,"0,85288061","37,95235872","51,4328","24,42000961"
28/08/2010 7.00,"0,74356023","15,94889638","24,1334552",
28/08/2010 8.00,"0,71826337","32,49935384","47,23840736","22,95482063"
28/08/2010 9.00,"0,67941397","51,29643616","70,25515896",
28/08/2010 10.00,"0,64327487","22,68742872","31,89455","30,28083038"
28/08/2010 11.00,"0,64327487","26,47334168","35,63113336",
28/08/2010 12.00,"0,65050269","21,2403124","31,91789552","28,32722092"
28/08/2010 13.00,"0,65050269","13,60753192","20,01684272",
28/08/2010 14.00,"0,65050269","9,02799938","15,10586498","16,11721039"
28/08/2010 15.00,"0,65050269","20,1105116","28,81877296",
28/08/2010 16.00,"0,64237076","33,04381496","48,07687672","11,72161007"
28/08/2010 17.00,"0,65050269","22,5323464","31,22919312",
28/08/2010 18.00,"0,65050269","52,46906576","66,04453344","22,95482063"
28/08/2010 19.00,"0,65050269","27,8964624","36,97156008",
28/08/2010 20.00,"0,63966046","33,65900096","45,410956","13,91940975"
28/08/2010 21.00,"0,62701203","36,88031944","48,67477824",
28/08/2010 22.00,"0,78963745","44,89272752","60,52720888","27,35042"
