,Foggia,,,
,manfredonia - viale Michelangelo - Zona 167,,,
Parm,SO2,NO2,CO,PM10



28/07/2010 9.00,"6,05394167","17,34865437","0,89127976","17,39999962"
28/07/2010 10.00,"5,86069234","13,29409776","0,64936285","17,39999962"
28/07/2010 11.00,"5,82637673","8,51793514","0,72251087","17,39999962"
28/07/2010 12.00,"5,82457054","6,51272323","0,6005843","17,39999962"
28/07/2010 13.00,"5,84985519","7,4731476","0,61555455","17,39999962"
28/07/2010 14.00,"6,27066945","5,33165789","0,51752329","17,39999962"
28/07/2010 15.00,"6,1370204","3,47050944","0,58020495","17,39999962"
28/07/2010 16.00,"5,93293494","4,8397653","0,67065206","17,39999962"
28/07/2010 17.00,"6,04310553","5,48350893","0,7402445","17,39999962"
28/07/2010 18.00,"6,44044031","8,49976541","0,72606528","17,39999962"
28/07/2010 19.00,"6,18759072","6,55685028","0,53095225","17,39999962"
28/07/2010 20.00,"6,12257188","6,33361663","0,75434449","17,39999962"
28/07/2010 21.00,"5,85346757","6,68533859","0,88559223","17,39999962"
28/07/2010 22.00,"5,86791609","9,63540163","0,94057091","17,39999962"
28/07/2010 23.00,"5,94918965","12,31550366","1,08998682","17,39999962"
29/07/2010 0.00,"6,09367484","11,81841616","1,19950963","17,39999962"
29/07/2010 1.00,,"7,7859355","1,11779187","32,79999161"
29/07/2010 2.00,"5,55546623",,"1,11723966","32,79999161"
29/07/2010 3.00,"5,42181718","5,37967968",,"32,79999161"
29/07/2010 4.00,"5,44349047","5,36799927","1,17391691","32,79999161"
29/07/2010 5.00,"5,66021825","9,00074191","1,14543965","32,79999161"
29/07/2010 6.00,"6,07019638","29,15278024","0,98540011","32,79999161"
29/07/2010 7.00,"6,22371253","40,0198808","0,93709571","32,79999161"
29/07/2010 8.00,"5,85527377","29,19820936","0,91450403","32,79999161"
29/07/2010 9.00,"5,70717619","13,43686871","0,69272997","32,79999161"
29/07/2010 10.00,"5,54643629","8,38165734","0,60607494","32,79999161"
29/07/2010 11.00,"5,58436327","8,2492762","0,65493271","32,79999161"
29/07/2010 12.00,"5,52837539","10,96052279","0,56420834","32,79999161"
29/07/2010 13.00,"5,6349336","7,83265905","0,57597833","32,79999161"
29/07/2010 14.00,"4,8818034","6,16878694","0,66575323","32,79999161"
29/07/2010 15.00,"5,99975896","4,34397796","0,64604493","32,79999161"
29/07/2010 16.00,"6,66619906","18,71400974","1,30670478","32,79999161"
29/07/2010 17.00,"6,64994435","13,61467324","1,08710344","32,79999161"
29/07/2010 18.00,"6,1930093","13,2240134","0,99685322","32,79999161"
29/07/2010 19.00,"6,46933735","10,8177614","0,93413312","32,79999161"
29/07/2010 20.00,"6,6047926","15,64584629","1,04902891","32,79999161"
29/07/2010 21.00,"6,53616137","16,96318178","1,15930315","32,79999161"
29/07/2010 22.00,"5,78483736","20,08974728","1,13758056","32,79999161"
29/07/2010 23.00,"5,94918965","21,5384888","1,29054972","32,79999161"
30/07/2010 0.00,"6,08103251","22,81658432","1,31886971","32,79999161"
30/07/2010 1.00,"5,96183198","9,96246644","1,34126334","40,5"
30/07/2010 2.00,"5,62770985","6,0169359","1,31559023","40,5"
30/07/2010 3.00,"5,3134538","7,09546642","1,3140501","40,5"
30/07/2010 4.00,"5,35860554","10,17531028","1,24240377","40,5"
30/07/2010 5.00,"5,55185487","12,6970815","1,23679429","40,5"
30/07/2010 6.00,"5,6349336","24,15077792","1,02272438","40,5"
30/07/2010 7.00,"5,74691038","42,09646576","1,13678953","40,5"
30/07/2010 8.00,"5,38027781","24,94219296","0,95198558","40,5"
30/07/2010 9.00,"5,10756113","18,43237023","0,83558926","40,5"
30/07/2010 10.00,"5,07866409","16,03391154","0,75138306","40,5"
30/07/2010 11.00,"5,53198777","14,64129678","0,75900566","40,5"
30/07/2010 12.00,"5,68550392","22,69848008","0,70868698","40,5"
30/07/2010 13.00,"5,33151368","15,37329069","0,78993058","40,5"
30/07/2010 14.00,"5,22314928","6,73076389","0,68325037","40,5"
30/07/2010 15.00,"5,420012","7,27457302","0,77346098","40,5"
30/07/2010 16.00,"5,62770985","9,54844578","0,70367165","40,5"
30/07/2010 17.00,"5,50128454","14,71007716","0,86327549","40,5"
30/07/2010 18.00,"5,73065465","14,73473431","1,07189786","40,5"
30/07/2010 19.00,"6,53616137","11,06824296","0,89574171","40,5"
30/07/2010 20.00,"5,74691038","7,60812715","0,98081816","40,5"
30/07/2010 21.00,"5,96183198","8,00527632","1,09259292","40,5"
30/07/2010 22.00,"5,83360048","4,41536057","1,11949044","40,5"
30/07/2010 23.00,"5,85346757","2,89944666","1,04409164","40,5"
31/07/2010 0.00,"5,84082525","2,68529693","1,10041357","40,5"
31/07/2010 1.00,,"5,05002029","1,23067338","11,69999981"
31/07/2010 2.00,"6,31220983",,"1,16471341","11,69999981"
31/07/2010 3.00,"6,35555437","4,00004166",,"11,69999981"
31/07/2010 4.00,"6,45850121","3,33683005","1,22403754","11,69999981"
31/07/2010 5.00,"6,00878992","5,04612746","1,18390912","11,69999981"
31/07/2010 6.00,"6,0268498","8,43487022","1,05309709","11,69999981"
31/07/2010 7.00,"6,12257188","7,09157358","1,10385032","11,69999981"
31/07/2010 8.00,"6,14063278","8,5283173","1,05684956","11,69999981"
31/07/2010 9.00,"6,20023305","7,84304121","1,0427484","11,69999981"
31/07/2010 10.00,"6,09728722","8,55168003","1,00822828","11,69999981"
31/07/2010 11.00,"5,68550392","8,9773811","0,95779194","11,69999981"
31/07/2010 12.00,"5,26649585","9,83138163","1,04164281","11,69999981"
31/07/2010 13.00,"5,25927109","7,06431802","0,82445186","11,69999981"
31/07/2010 14.00,"5,35860554","6,74244621","0,84234277","11,69999981"
31/07/2010 15.00,"5,31887135","5,2576807","0,85691692","11,69999981"
31/07/2010 16.00,"5,05699182","4,4387233","0,89949534","11,69999981"
31/07/2010 17.00,"5,15813145","4,91244615","0,98994128","11,69999981"
31/07/2010 18.00,"5,19786463","9,44202004","1,07367449","11,69999981"
31/07/2010 19.00,"4,93237271","8,85927494","1,11182824","11,69999981"
31/07/2010 20.00,"5,58978185","10,52314514","1,1662151","11,69999981"
31/07/2010 21.00,"5,61145412","8,00916915","1,30374218","11,69999981"
31/07/2010 22.00,"5,97266811","21,41097752","1,2309891","11,69999981"
31/07/2010 23.00,"6,23996622","13,86516436","1,23162169","11,69999981"
01/08/2010 0.00,"6,03588076","12,27267103","1,20729183","11,69999981"
01/08/2010 1.00,"6,01781986","8,89821091","1,23592637","10,10000038"
01/08/2010 2.00,"6,17675357","6,36217044","1,23734767","10,10000038"
01/08/2010 3.00,"5,95280102","7,27327477","1,22707936","10,10000038"
01/08/2010 4.00,"6,19662066","12,07150186","1,2663783","10,10000038"
01/08/2010 5.00,"5,93654732","6,56463786","1,19824677","10,10000038"
01/08/2010 6.00,"5,82998911","6,79955191","0,98235829","10,10000038"
01/08/2010 7.00,"6,14243897","9,08769967","1,0610354","10,10000038"
01/08/2010 8.00,"5,7234309","8,89172158","1,27202622","10,10000038"
01/08/2010 9.00,"5,62951502","10,8826585","1,12774563","10,10000038"
01/08/2010 10.00,"4,916118","7,5497232","1,03686398","10,10000038"
01/08/2010 11.00,"4,9341789","3,77161694","0,93867545","10,10000038"
01/08/2010 12.00,"4,81497836","3,88842484","0,81058836","10,10000038"
01/08/2010 13.00,"4,77705037","4,21289315","0,74154813","10,10000038"
01/08/2010 14.00,"4,72467487","4,33229755","0,85174315","10,10000038"
01/08/2010 15.00,"4,49891612","4,1830411","0,88705314","10,10000038"
01/08/2010 16.00,"5,5265692","4,34916904","0,7850737","10,10000038"
01/08/2010 17.00,"5,23398643","3,52631881","0,92216624","10,10000038"
01/08/2010 18.00,"5,12381584","10,40114425","0,95036623","10,10000038"
01/08/2010 19.00,"5,32067755","5,03444705","0,80162252","10,10000038"
01/08/2010 20.00,"5,30081147","7,31350898","1,211833","10,10000038"
01/08/2010 21.00,"5,55727243","34,44422112","1,37159761","10,10000038"
01/08/2010 22.00,"5,70717619","17,69647967","1,26061155","10,10000038"
01/08/2010 23.00,"6,31762739","15,49139684","1,2795696","10,10000038"
02/08/2010 0.00,"6,42237941","11,79894818","1,25129039","10,10000038"
02/08/2010 1.00,,"13,28631592","1,33988165","23,5"
02/08/2010 2.00,"6,05213547",,"1,28825933","23,5"
02/08/2010 3.00,"5,91126165","8,55557286",,"23,5"
02/08/2010 4.00,"6,05574786","9,20061474","1,24647195","23,5"
02/08/2010 5.00,"6,51087671","17,46545654","1,24185039","23,5"
02/08/2010 6.00,"7,13035786","28,97498336","1,03808723","23,5"
02/08/2010 7.00,"6,81971419","40,90632224","0,98524167","23,5"
02/08/2010 8.00,"6,76372631","37,12562904","0,91572845","23,5"
02/08/2010 9.00,"5,72884948","21,15660504","0,83231095","23,5"
02/08/2010 10.00,"5,62590264","18,10011817","0,89992872","23,5"
02/08/2010 11.00,"5,57172095","10,13248722","0,80537499","23,5"
02/08/2010 12.00,"5,60242418","9,38491434","0,8103507","23,5"
02/08/2010 13.00,"5,38569639","8,19476508","0,71844269","23,5"
02/08/2010 14.00,"5,2935867","8,01825306","0,75383189","23,5"
02/08/2010 15.00,"5,32428993","7,1318078","0,84384445","23,5"
02/08/2010 16.00,"5,69453387","6,78527501","0,97319557","23,5"
02/08/2010 17.00,"5,92029261","9,37193377","0,97904154","23,5"
02/08/2010 18.00,"6,09909341","6,84887195","0,96912739","23,5"
02/08/2010 19.00,"6,32846353","10,21554832","1,07304306","23,5"
02/08/2010 20.00,"6,86847832","7,32259481","0,9446787","23,5"
02/08/2010 21.00,"6,96419938","18,70882058","1,20634352","23,5"
02/08/2010 22.00,"6,81610282","20,49857112","1,21179339","23,5"
02/08/2010 23.00,"6,84861123","14,70748449","1,5082556","23,5"
03/08/2010 0.00,"6,66258667","13,67438118","1,33103464","23,5"
03/08/2010 1.00,"6,52171285","15,30710298","1,28284791","23,60000038"
03/08/2010 2.00,"6,53796756","7,14089362","1,25030363","23,60000038"
03/08/2010 3.00,"6,52713143","7,85212703","1,23908585","23,60000038"
03/08/2010 4.00,"6,5668646","9,69640399","1,27483038","23,60000038"
03/08/2010 5.00,"6,48378587","18,03133588","1,23560949","23,60000038"
03/08/2010 6.00,"6,22010014","30,74528504","0,8637112","23,60000038"
03/08/2010 7.00,"6,94613949","53,1686092","1,01016335","23,60000038"
03/08/2010 8.00,"6,46391877","28,52203056","0,86311821","23,60000038"
03/08/2010 9.00,"6,21287537","17,57188419","0,98385881","23,60000038"
03/08/2010 10.00,"5,71440096","16,17537278","0,71662529","23,60000038"
03/08/2010 11.00,"5,41278724","12,16884752","0,77393513","23,60000038"
03/08/2010 12.00,"5,73787942","10,12210506","0,76884059","23,60000038"
03/08/2010 13.00,"5,38569639","10,08446542","0,58099366","23,60000038"
03/08/2010 14.00,"5,74691038","7,12402022","0,75260748","23,60000038"
03/08/2010 15.00,"5,78844873","8,97089177","0,89285833","23,60000038"
03/08/2010 16.00,"5,73246085","9,49393466","0,80904707","23,60000038"
03/08/2010 17.00,"6,4241856","4,10516916","0,85415354","23,60000038"
03/08/2010 18.00,"6,24899718","5,63146714","0,74960527","23,60000038"
03/08/2010 19.00,"5,96544334","7,46406178","0,8801808","23,60000038"
03/08/2010 20.00,"6,86125355","9,65357328","0,91556884","23,60000038"
03/08/2010 21.00,"6,92807859","23,39802352","1,22581533","23,60000038"
03/08/2010 22.00,"6,24177241","13,03063563","1,16202809","23,60000038"
03/08/2010 23.00,"6,43863412","16,19224809","1,14559693","23,60000038"
04/08/2010 0.00,"5,88055842","15,06050661","1,27960921","23,60000038"
04/08/2010 1.00,,"12,23244064","1,2964353","21,10000038"
04/08/2010 2.00,"5,60423037",,"1,3600245","21,10000038"
04/08/2010 3.00,"5,72162471","8,70612566",,"21,10000038"
04/08/2010 4.00,"5,40556247","5,99487142","1,19090028","21,10000038"
04/08/2010 5.00,"6,01962605","5,46533919","1,1600138","21,10000038"
04/08/2010 6.00,"5,90042552","19,41875","0,96948271","21,10000038"
04/08/2010 7.00,"5,57533333","17,21626749","0,91770196","21,10000038"
04/08/2010 8.00,"4,77524519","16,94891062","0,94270402","21,10000038"
04/08/2010 9.00,"5,27733199","16,90867066","0,90451066","21,10000038"
04/08/2010 10.00,"4,59102581","10,02216864","0,74786826","21,10000038"
04/08/2010 11.00,"4,73912339","6,57891476","0,73562411","21,10000038"
04/08/2010 12.00,"4,3959703","13,87295576","0,67926141","21,10000038"
04/08/2010 13.00,"4,39958268","8,93585054","0,70588166","21,10000038"
04/08/2010 14.00,"4,73731719","8,01565848","0,63218143","21,10000038"
04/08/2010 15.00,"5,28636193","6,66327602","0,69296647","21,10000038"
04/08/2010 16.00,"5,08950124","5,89234042","0,72930398","21,10000038"
04/08/2010 17.00,"5,1328468","4,67234102","0,90079781","21,10000038"
04/08/2010 18.00,"5,10394874","3,26934027","0,70232724","21,10000038"
04/08/2010 19.00,"5,3640231","4,55682945","0,78799668","21,10000038"
04/08/2010 20.00,"5,43807189","4,72165723","0,77922773","21,10000038"
04/08/2010 21.00,"4,87457863","5,33425438","1,07213436","21,10000038"
04/08/2010 22.00,"4,4320921","8,30508366","1,08951266","21,10000038"
04/08/2010 23.00,"4,79330508","13,73538162","1,17174419","21,10000038"
05/08/2010 0.00,"4,89083334","21,52780072","1,22376144","21,10000038"
05/08/2010 1.00,"5,53560016","8,8579767","1,17182341","22,2999897"
05/08/2010 2.00,"5,95280102","4,05325454","1,16412159","22,2999897"
05/08/2010 3.00,"6,25441474","3,9299573","1,14389952","22,2999897"
05/08/2010 4.00,"5,67466677","5,16553186","1,14555732","22,2999897"
05/08/2010 5.00,"5,90764927","11,85735404","1,12083369","22,2999897"
05/08/2010 6.00,"5,36944168","29,52397592","0,96039921","22,2999897"
05/08/2010 7.00,"6,5668646","37,1476744","0,91880871","22,2999897"
05/08/2010 8.00,"6,11173574","11,46410153","0,81212849","22,2999897"
05/08/2010 9.00,"5,68369773","10,60749876","0,87480899","22,2999897"
05/08/2010 10.00,"5,49947835","9,53806171","0,6780766","22,2999897"
05/08/2010 11.00,"5,07144034","5,98059451","0,56140418","22,2999897"
05/08/2010 12.00,"4,87819102","7,02538206","0,56981665","22,2999897"
05/08/2010 13.00,"4,89444573","6,21810506","0,56590574","22,2999897"
05/08/2010 14.00,"4,85832392","4,6126369","0,77373708","22,2999897"
05/08/2010 15.00,"5,23398643","5,41731931","0,84933393","22,2999897"
05/08/2010 16.00,"5,82637673","4,08310468","0,75556891","22,2999897"
05/08/2010 17.00,"5,98892282","4,43483046","0,7069488","22,2999897"
05/08/2010 18.00,"5,86430371","6,93582971","0,72037775","22,2999897"
05/08/2010 19.00,"6,33026972","9,47576493","0,81351135","22,2999897"
05/08/2010 20.00,"6,18759072","11,77818768","0,86951639","22,2999897"
05/08/2010 21.00,"5,15271288","24,31303024","1,28699531","22,2999897"
05/08/2010 22.00,"6,01059611","10,28173602","1,0619441","22,2999897"
05/08/2010 23.00,"5,8137344","4,52178631","1,16218653","22,2999897"
06/08/2010 0.00,"6,20023305","5,67559418","1,14761238","22,2999897"
06/08/2010 1.00,,,"1,12213616","34,40000153"
06/08/2010 2.00,"6,59756783",,"1,16131744","34,40000153"
06/08/2010 3.00,"6,6932899",,,"34,40000153"
06/08/2010 4.00,"6,50365195",,"1,17138886","34,40000153"
06/08/2010 5.00,"5,72884948",,"1,10045318","34,40000153"
06/08/2010 6.00,"5,99795378",,"0,96280843","34,40000153"
06/08/2010 7.00,"5,71620715",,"0,74296943","34,40000153"
06/08/2010 8.00,"4,31108537",,"0,71263633","34,40000153"
06/08/2010 9.00,"4,39958268",,"0,55160886","34,40000153"
06/08/2010 10.00,"4,62353523",,"0,52565965","34,40000153"
06/08/2010 11.00,"4,33275866",,"0,41447788","34,40000153"
06/08/2010 12.00,"4,96307594",,"0,39547906","34,40000153"
06/08/2010 13.00,"4,79330508",,"0,15379981","34,40000153"
06/08/2010 14.00,"4,54406787",,"0,15447085","34,40000153"
06/08/2010 15.00,"4,38694035",,"0,4848998","34,40000153"
06/08/2010 16.00,"4,7535719",,"0,60038741","34,40000153"
06/08/2010 17.00,"5,47961126",,"0,56894872","34,40000153"
06/08/2010 18.00,"5,51934443",,"0,57151522","34,40000153"
06/08/2010 19.00,"6,28511797",,"0,53419095","34,40000153"
06/08/2010 20.00,"6,95336324",,"0,91043585","34,40000153"
06/08/2010 21.00,"7,43197158",,"1,08931578","34,40000153"
06/08/2010 22.00,"6,81429561",,"1,1181472","34,40000153"
06/08/2010 23.00,"6,77095107",,"1,06929059","34,40000153"
07/08/2010 0.00,"6,53616137",,"1,26566649","34,40000153"
07/08/2010 1.00,"6,55241608",,"1,25634649","15,60000038"
07/08/2010 2.00,"6,62827106",,"1,30540114","15,60000038"
07/08/2010 3.00,"6,56325323",,"1,26709012","15,60000038"
07/08/2010 4.00,"6,72218694",,"1,3038214","15,60000038"
07/08/2010 5.00,"6,52351904",,"1,20353937","15,60000038"
07/08/2010 6.00,"6,47294872",,"1,12975992","15,60000038"
07/08/2010 7.00,"6,39889993",,"1,03405866","15,60000038"
07/08/2010 8.00,"6,11354193",,"1,0313745","15,60000038"
07/08/2010 9.00,"6,34652443",,"1,00518763","15,60000038"
07/08/2010 10.00,"5,69995142",,"0,92204741","15,60000038"
07/08/2010 11.00,"5,48322364",,"0,9865453","15,60000038"
07/08/2010 12.00,"5,9383525",,"0,7189949","15,60000038"
07/08/2010 13.00,"6,39709475",,"0,62305831","15,60000038"
07/08/2010 14.00,"6,39889993",,"0,83823498","15,60000038"
07/08/2010 15.00,"5,81554059",,"0,91639949","15,60000038"
07/08/2010 16.00,"4,90708805",,"1,02430412","15,60000038"
07/08/2010 17.00,"5,524763",,"0,97983024","15,60000038"
07/08/2010 18.00,"5,38569639",,"0,99468166","15,60000038"
07/08/2010 19.00,"4,99197298",,"1,01948451","15,60000038"
07/08/2010 20.00,"5,41278724",,"1,2908666","15,60000038"
07/08/2010 21.00,"5,28636193",,"1,29951556","15,60000038"
07/08/2010 22.00,"5,33693226",,"1,38676358","15,60000038"
07/08/2010 23.00,"5,18341611",,"1,38992306","15,60000038"
08/08/2010 0.00,"5,94196488",,"1,3158675","15,60000038"
08/08/2010 1.00,,,"1,41148837","7,69999981"
08/08/2010 2.00,"5,1129797",,"1,46279497","7,69999981"
08/08/2010 3.00,"5,7577455","6,55295745",,"7,69999981"
08/08/2010 4.00,"4,47001908","3,02793689","1,24256104","7,69999981"
08/08/2010 5.00,"4,12325463","3,02663864","1,25733324","7,69999981"
08/08/2010 6.00,"5,02809478","4,33229755","1,02718749","7,69999981"
08/08/2010 7.00,"5,69814625","8,3544037","1,10096694","7,69999981"
08/08/2010 8.00,"5,05699182","8,96440244","0,98307011","7,69999981"
08/08/2010 9.00,"4,66146221","11,90927249","0,97299752","7,69999981"
08/08/2010 10.00,"4,11422367","4,56331878","0,96446739","7,69999981"
08/08/2010 11.00,"4,50252851","3,65480903","0,70825243","7,69999981"
08/08/2010 12.00,"4,01489023","4,16357311","0,91750507","7,69999981"
08/08/2010 13.00,"4,65785085","5,04612746","0,91359533","7,69999981"
08/08/2010 14.00,"4,3435948","2,9202129","0,77433007","7,69999981"
08/08/2010 15.00,"4,72467487","3,19536117","0,77310565","7,69999981"
08/08/2010 16.00,"4,89805811","2,08957509","0,7915511","7,69999981"
08/08/2010 17.00,"5,19967082","2,84753204","0,83728783","7,69999981"
08/08/2010 18.00,"4,38332797","6,80863774","0,92974922","7,69999981"
08/08/2010 19.00,"5,15632526","12,99299026","0,96075337","7,69999981"
08/08/2010 20.00,"5,10575595","15,01897606","1,25634649","7,69999981"
08/08/2010 21.00,"4,92153657","21,50313592","1,29398647","7,69999981"
08/08/2010 22.00,"5,04796188","14,93980014","1,29856842","7,69999981"
08/08/2010 23.00,"4,88360858","6,04938254","1,21910027","7,69999981"
09/08/2010 0.00,"4,8438754","3,35889262","1,1900708","7,69999981"
09/08/2010 1.00,"6,4061247","19,5628192","1,27411973","18,60000038"
09/08/2010 2.00,"6,34833062","12,06631461","1,25595039","18,60000038"
09/08/2010 3.00,"6,43682793","11,79765566","1,14508433","18,60000038"
09/08/2010 4.00,"6,39167618","12,10525249","1,13438031","18,60000038"
09/08/2010 5.00,"6,11354193","11,63152963","1,15053536","18,60000038"
09/08/2010 6.00,"6,35194301","17,49141576","0,96122752","18,60000038"
09/08/2010 7.00,"6,40973708","29,58498784","0,86762094","18,60000038"
09/08/2010 8.00,"6,74205302","26,81142152","0,99819647","18,60000038"
09/08/2010 9.00,"6,31401501","17,00730692","1,02623918","18,60000038"
09/08/2010 10.00,"6,16049886","9,58738175","1,00858361","18,60000038"
09/08/2010 11.00,"6,25802712","5,5250433","0,70268373","18,60000038"
