,Comune Modugno,,,,
,Enaip,,,,
Parm,CO,NO2,O3,SO2,PM10



18/04/2010 4.00,"0,44410616","17,11422787",,"3,53718397","39,5"
18/04/2010 5.00,"0,40810999","14,80820865","34,3238154",,"39,5"
18/04/2010 6.00,"0,76595838","21,23731056","28,2638433","3,87221021","39,5"
18/04/2010 7.00,"1,0324929","35,84575536","29,52035415","4,54497198","39,5"
18/04/2010 8.00,"0,61132443","35,99879184","63,4517331","4,22529532","39,5"
18/04/2010 9.00,"0,51797531","35,91257976","82,0694322","3,84873277","39,5"
18/04/2010 10.00,"0,51597967","39,71789952","79,04555085","4,22258807","39,5"
18/04/2010 11.00,"0,49709269","44,74756848","81,3521898","5,02087205","39,5"
18/04/2010 12.00,"0,51896323","45,01668248","82,2182991","5,2222472","39,5"
18/04/2010 13.00,"0,51645382","43,23010968","94,5736932","4,89534781","39,5"
18/04/2010 14.00,"0,42907067","22,31703608","108,0956436","4,37700528","39,5"
18/04/2010 15.00,"0,42634457","22,38382224","105,47503155","4,06094507","39,5"
18/04/2010 16.00,"0,47016488","28,5392768","92,39764695","4,1286732","39,5"
18/04/2010 17.00,"0,60263237","55,7283948","65,04994755","4,20904163","39,5"
18/04/2010 18.00,"0,66616914","70,24737712","50,97246945","4,39416614","39,5"
18/04/2010 19.00,"0,70560322","85,40575136","40,2207162","4,61089291","39,5"
18/04/2010 20.00,"0,63805536","54,97615664","52,09302105","4,29302447","39,5"
18/04/2010 21.00,"0,61326066","51,78751424","51,86431425","3,6193596","39,5"
18/04/2010 22.00,"0,50568689","42,01289224","50,06039535","3,16694207","39,5"
18/04/2010 23.00,"0,52188738","29,01915056","50,068515","3,65457933","39,5"
19/04/2010 0.00,"0,58040533","23,4415024","45,7759134","3,6193596","39,5"
19/04/2010 1.00,"0,52864438","18,00525046","48,78762525","3,58143262","21,7999897"
19/04/2010 2.00,"0,39477423","8,27404998","71,0699997","3,50648074","21,7999897"
19/04/2010 3.00,"0,36344039","6,55166685","69,9433833","3,5155117","21,7999897"
19/04/2010 4.00,"0,38691048","8,64693014","68,73355545","3,5525366","21,7999897"
19/04/2010 5.00,"0,39635397","11,2635767","80,0280285","3,64103289","21,7999897"
19/04/2010 6.00,"0,38752327","10,10213613","81,239193","3,32948816","21,7999897"
19/04/2010 7.00,"0,40091844","17,0338168","76,9513395","3,46223209","21,7999897"
19/04/2010 8.00,"0,42537645","19,99544744","79,1950761","3,39992456","21,7999897"
19/04/2010 9.00,"0,39337157","18,85541744","79,05500715","2,98633304","21,7999897"
19/04/2010 10.00,"0,40463246","19,22634544","81,89145825","2,99716917","21,7999897"
19/04/2010 11.00,"0,41731582","19,94680616","83,77521705","3,41978963","21,7999897"
19/04/2010 12.00,"0,52931542","60,41501272","61,78923975","4,1295763","21,7999897"
19/04/2010 13.00,"0,67776555","67,20400848","57,9472887","5,06873003","21,7999897"
19/04/2010 14.00,"0,61205605","72,08283976","60,55457415","4,58927352","21,7999897"
19/04/2010 15.00,"0,55197584","64,06482952","70,3642485","4,24516343","21,7999897"
19/04/2010 16.00,"0,63048868","64,29101912","73,4436507","4,56845045","21,7999897"
19/04/2010 17.00,"0,74728925","95,12721976","62,3501739","5,19334813","21,7999897"
19/04/2010 18.00,"0,58127559","73,52938248","63,6466047","4,2713522","21,7999897"
19/04/2010 19.00,"0,43811922","26,25334696","84,62440875","3,36651306","21,7999897"
19/04/2010 20.00,"0,40016702","19,20688128","97,1990733","3,15249253","21,7999897"
19/04/2010 21.00,"0,38930106","13,78165202","90,08963145","3,5155117","21,7999897"
19/04/2010 22.00,"0,3573556","12,50478018","80,0895942","3,32316649","21,7999897"
19/04/2010 23.00,"0,35277132","10,32262032","75,2489262","3,00710323","21,7999897"
20/04/2010 0.00,"0,34153024","9,12810788","75,7103697","3,25092288","21,7999897"
20/04/2010 1.00,,"8,43617229","78,18351135","3,43965672","28,89999962"
20/04/2010 2.00,"0,35539956","8,02243652","74,2197456","3,21570518","28,89999962"
20/04/2010 3.00,"0,3533247",,"60,655182","3,16332867","28,89999962"
20/04/2010 4.00,"0,35290996","11,3089695",,"3,25905074","28,89999962"
20/04/2010 5.00,"0,37304232","15,56045254","74,80166715",,"28,89999962"
20/04/2010 6.00,"0,39054645","19,29508184","74,202828","3,05496528","28,89999962"
20/04/2010 7.00,"0,44718758","32,82967096","84,518175","3,55705208","28,89999962"
20/04/2010 8.00,"0,44167597","31,13776128","92,24945835","3,85776068","28,89999962"
20/04/2010 9.00,"0,44558804","33,62533064","92,0809806","3,97967152","28,89999962"
20/04/2010 10.00,"0,46384242","42,40393448","86,54268105","4,22890872","28,89999962"
20/04/2010 11.00,"0,45874555","45,54389736","86,1069132","4,47634076","28,89999962"
20/04/2010 12.00,"0,50886734","81,57190456","79,9238097","5,35047971","28,89999962"
20/04/2010 13.00,"0,47565669","54,89898832","94,23540105","4,47363045","28,89999962"
20/04/2010 14.00,"0,5246927","56,01179144","93,7265364","4,72738314","28,89999962"
20/04/2010 15.00,"0,48826199","56,80553912","92,29478475","5,04163919","28,89999962"
20/04/2010 16.00,"0,56944152","78,00264032","83,45178765","5,41910789","28,89999962"
20/04/2010 17.00,"0,63487491","90,28240296","76,80249255","5,95460721","28,89999962"
20/04/2010 18.00,"0,58983018","82,96938536","78,3310017","5,37757056","28,89999962"
20/04/2010 19.00,"0,48731368","56,79192568","84,71103165","4,24245618","28,89999962"
20/04/2010 20.00,"0,38849139","31,05669248","102,89497785","3,6943125","28,89999962"
20/04/2010 21.00,"0,39068392","24,60942848","91,2656241","3,9281981","28,89999962"
20/04/2010 22.00,"0,37612375","16,37624941","87,9757893","3,81080477","28,89999962"
20/04/2010 23.00,"0,34963048","11,97950598","88,7654502","3,72050025","28,89999962"
21/04/2010 0.00,"0,34690438","8,43811679","96,5596359","3,7105662","28,89999962"
21/04/2010 1.00,"0,32704929","6,97837171","96,0832698","3,82705948","36,20000076"
21/04/2010 2.00,"0,3190271","6,92778975","97,1875422","3,79635523","36,20000076"
21/04/2010 3.00,"0,32256404","7,41285842","94,5683067","4,06184715","36,20000076"
21/04/2010 4.00,"0,31963989","9,84403716","91,87120635","4,3083771","36,20000076"
21/04/2010 5.00,"0,32870825","11,19289198","92,2555431","4,55580812","36,20000076"
21/04/2010 6.00,"0,37643946","17,43069064","85,8227454","4,14311969","36,20000076"
21/04/2010 7.00,"0,51127773","32,87376168","74,38012365","4,40048578","36,20000076"
21/04/2010 8.00,"0,53709995","40,8884068","78,53127975","4,6488209","36,20000076"
21/04/2010 9.00,"0,64799281","79,27886208","69,47988495","6,1731422","36,20000076"
21/04/2010 10.00,"0,46670716","52,63187256","100,4652075","4,59192789","36,20000076"
21/04/2010 11.00,"0,46129457","59,3313676","98,78914815","5,00100394","36,20000076"
21/04/2010 12.00,"0,53176542","83,64835568","87,71598045","4,29212239","36,20000076"
21/04/2010 13.00,"0,59887757","82,04206536","85,8971589","5,867013","36,20000076"
21/04/2010 14.00,"0,52777413","90,79273488","89,3243295","6,18126905","36,20000076"
21/04/2010 15.00,"0,48342141","76,94042872","94,13928195","5,92571119","36,20000076"
21/04/2010 16.00,"0,63449861","104,31956128","72,6810819","7,52859573","36,20000076"
21/04/2010 17.00,"0,63129836","106,40111744","66,7050195","6,88744232","36,20000076"
21/04/2010 18.00,"0,63669231","105,530928","59,7843645","7,30012872","36,20000076"
21/04/2010 19.00,"0,92667712",,"33,26421105","7,92683463","36,20000076"
21/04/2010 20.00,"0,82427944","134,2796644","18,59672367","7,56652271","36,20000076"
21/04/2010 21.00,"0,44341415","33,29398104","75,51890955","4,10158236","36,20000076"
21/04/2010 22.00,"0,36314332","13,65779266","91,3962168","3,70605072","36,20000076"
21/04/2010 23.00,"0,39765877","29,44067008","70,9468683","3,66089999","36,20000076"
22/04/2010 0.00,"0,41055882","42,82415384","55,2779388","3,86227616","36,20000076"
22/04/2010 1.00,,"19,29833224","73,30561665","3,57692019","27,7999897"
22/04/2010 2.00,"0,33433869","9,36610217","92,98090515","3,49113116","27,7999897"
22/04/2010 3.00,"0,31699301",,"103,46403165","3,71327752","27,7999897"
22/04/2010 4.00,"0,31730872","9,04834498",,"3,66722166","27,7999897"
22/04/2010 5.00,"0,37551096","30,15919968","67,57785195",,"27,7999897"
22/04/2010 6.00,"0,56055024","77,54676216","33,04089075","4,40229095","27,7999897"
22/04/2010 7.00,"0,7583719","98,19456488","30,02377245","6,55602948","27,7999897"
22/04/2010 8.00,"0,44855063","49,10861104","74,45589375","3,19222469","27,7999897"
22/04/2010 9.00,"0,36513896","18,01822147","113,73002235","3,60762139","27,7999897"
22/04/2010 10.00,,,,,"27,7999897"
22/04/2010 11.00,"0,14262163","27,37135072","112,3503402","19,93718664","27,7999897"
22/04/2010 12.00,"0,19019557","26,31625176","117,26679825","0,18241319","27,7999897"
22/04/2010 13.00,"0,19902627","23,99466312","120,06131445","1,11885967","27,7999897"
22/04/2010 14.00,"0,17450885","18,17450644","121,2413769","2,2846783","27,7999897"
22/04/2010 15.00,"0,2077195","25,34352176","116,70652245","3,14617188","27,7999897"
22/04/2010 16.00,"0,25608331","32,33098312","111,9044178","3,15339461","27,7999897"
22/04/2010 17.00,"0,28362391","34,36852504","106,45341945","3,50377247","27,7999897"
22/04/2010 18.00,"0,33550486","40,41178344","102,6987696","3,95709615","27,7999897"
22/04/2010 19.00,"0,37533388","42,90067208","94,0668834","3,717793","27,7999897"
22/04/2010 20.00,"0,39680832","44,7131716","84,07362915","3,63290706","27,7999897"
22/04/2010 21.00,"0,31031523","30,01004456","96,26798685","3,60762139","27,7999897"
22/04/2010 22.00,"0,26536953","21,37996488","109,95368685","3,7475911","27,7999897"
22/04/2010 23.00,"0,23581348","16,48519517","108,73709595","3,33039024","27,7999897"
23/04/2010 0.00,"0,24405119","11,82646377","100,5355512","3,63019676","27,7999897"
23/04/2010 1.00,"0,25132196","7,6943029","96,63610425","3,45230108","30,7999897"
23/04/2010 2.00,"0,2307166","9,56194642","93,29148675","3,30871695","30,7999897"
23/04/2010 3.00,"0,22453278","7,49067682","91,2669807","3,45320418","30,7999897"
23/04/2010 4.00,"0,24727242","12,79595102","82,50651675","3,68347535","30,7999897"
23/04/2010 5.00,"0,22538207","13,98008894","80,69585475","3,58143262","30,7999897"
23/04/2010 6.00,"0,30798406","35,4112916","65,0702367","3,72050025","30,7999897"
23/04/2010 7.00,"0,36855707","50,28628832","58,3201143","3,927295","30,7999897"
23/04/2010 8.00,"0,41597257","46,31948104","69,6077844","3,91645886","30,7999897"
23/04/2010 9.00,"0,37128317","43,22750936","75,8978199","4,0347563","30,7999897"
23/04/2010 10.00,"0,31647924","32,51254664","84,3828342","3,7819057","30,7999897"
23/04/2010 11.00,"0,31020222","30,42343808","79,5823056","3,73309376","30,7999897"
23/04/2010 12.00,"0,30999835","34,39770216","85,8964806","3,63380914","30,7999897"
23/04/2010 13.00,"0,33226499","38,62454144","87,06573015","3,34664495","30,7999897"
23/04/2010 14.00,"0,35753268","46,58861416","80,6424087","3,56698614","30,7999897"
23/04/2010 15.00,"0,30235362","39,4189392","83,81990505","3,15700801","30,7999897"
23/04/2010 16.00,"0,33961381","40,44096056","74,5621275","3,40353491","30,7999897"
23/04/2010 17.00,"0,36472422","41,7120008","78,40204365","2,92673277","30,7999897"
23/04/2010 18.00,"0,37152083","37,80096656","82,1973117","3,02426104","30,7999897"
23/04/2010 19.00,"0,37883004","34,15516496","86,3748816","3,52273748","30,7999897"
23/04/2010 20.00,"0,44005545","43,05693984","76,0940481","3,39270081","30,7999897"
23/04/2010 21.00,"0,37505661","38,15439976","86,41887135","3,39450599","30,7999897"
23/04/2010 22.00,"0,32276209","36,1622296","89,7391299","3,39811939","30,7999897"
23/04/2010 23.00,"0,24312269","13,15261932","112,99654065","3,1407533","30,7999897"
24/04/2010 0.00,"0,29379902","12,3251497","111,2629854","3,07573547","30,7999897"
24/04/2010 1.00,,"9,47764251","111,85775475","2,59983643",27
24/04/2010 2.00,"0,31962008","22,9207692","93,6243924","1,2353499",27
24/04/2010 3.00,"0,27418042",,"76,49326755","3,01974556",27
24/04/2010 4.00,"0,23656374","18,6660587",,"3,01071663",27
24/04/2010 5.00,"0,27283718","24,25924568","79,6159413",,27
24/04/2010 6.00,"0,38416458","52,60850792","51,5936526","3,25634044",27
24/04/2010 7.00,"0,44531077","65,7916332","41,55503205","4,19098174",27
24/04/2010 8.00,"0,57033041","65,03484448","52,3379472","4,47543868",27
24/04/2010 9.00,"0,4635069","67,51790152","58,29846855","4,17021053",27
24/04/2010 10.00,"0,431403","73,94182","56,16976365","4,53142554",27
24/04/2010 11.00,"0,40218247","64,5698652","67,3762173","4,08984109",27
24/04/2010 12.00,"0,41200109","52,34975696","72,68581005","4,11241849",27
24/04/2010 13.00,"0,4283006","59,21207792","70,98810495","4,28218834",27
24/04/2010 14.00,"0,348801","40,56481992","86,28081735","3,63110189",27
24/04/2010 15.00,"0,27878334","29,25260576","95,1603429","3,60852347",27
24/04/2010 16.00,"0,33216597","32,61631088","94,42959435","3,09018399",27
24/04/2010 17.00,"0,37592686","50,71363944","76,46481885","3,94535692",27
24/04/2010 18.00,"0,49989801","65,929106","62,9503497","4,12054534",27
24/04/2010 19.00,"0,62738862","76,58829568","48,5742999","4,3387854",27
24/04/2010 20.00,"0,687703","70,85564168","50,0340015","4,41403018",27
24/04/2010 21.00,"0,52980938","60,12578448","49,3857861","3,57511197",27
24/04/2010 22.00,"0,24794346","19,06617529","75,43025175","3,09650567",27
24/04/2010 23.00,"0,25343643","12,34979155","72,38875455","2,99355984",27
25/04/2010 0.00,"0,24893138","12,00025883","78,43994865","3,06760659",27
25/04/2010 1.00,"0,22544148","12,68895167","84,1365714","3,04774153","22,89999962"
25/04/2010 2.00,"0,23083427","11,96264597","84,718473","3,04412813","22,89999962"
25/04/2010 3.00,"0,23381783","11,64553503","93,45455805","2,97730513","22,89999962"
25/04/2010 4.00,"0,22814778","8,05032113","102,55937895","2,50953191","22,89999962"
25/04/2010 5.00,"0,23610939","8,0749649","87,64831005","2,80843533","22,89999962"
25/04/2010 6.00,"0,29753285","11,51778284","72,82182915","2,78766819","22,89999962"
25/04/2010 7.00,"0,32613942","14,04882917","63,97951035","2,75515877","22,89999962"
25/04/2010 8.00,"0,3560508","10,22405098","73,838142","2,80482498","22,89999962"
25/04/2010 9.00,"0,3102162","7,66447188","88,14295035","3,01974556","22,89999962"
25/04/2010 10.00,"0,34729932","8,93356188","94,30370985","3,65277416","22,89999962"
25/04/2010 11.00,"0,39597884","12,23241578","99,89409885","4,26322332","22,89999962"
25/04/2010 12.00,"0,42110906","17,27829659","100,84072635","6,3122078","22,89999962"
25/04/2010 13.00,"0,42369769","19,67899232","101,4632262","7,6812098","22,89999962"
25/04/2010 14.00,"0,39234404","12,91592137","102,6473385","7,25949245","22,89999962"
25/04/2010 15.00,"0,40311097","12,6020551","100,245957","7,99365763","22,89999962"
25/04/2010 16.00,"0,48168323","17,70435329","97,83984735","7,86271888","22,89999962"
25/04/2010 17.00,"0,75495379","28,06716576","88,5096513","8,30610851","22,89999962"
25/04/2010 18.00,"1,02945109","40,2120368","78,90749685","7,72274815","22,89999962"
25/04/2010 19.00,"1,0056979","56,80530968","62,02085925","7,44321146","22,89999962"
25/04/2010 20.00,"0,7611178","39,80479992","67,62253995","6,42147733","22,89999962"
25/04/2010 21.00,"0,63931938","29,5898252","56,5378212","6,16501434","22,89999962"
25/04/2010 22.00,"0,64647132","34,41196568","38,89992645","6,4476661","22,89999962"
25/04/2010 23.00,"0,62884836","27,96017024","41,05907505","6,48649617","22,89999962"
26/04/2010 0.00,"0,52003037","12,3316352","58,3803234","5,96815365","22,89999962"
26/04/2010 1.00,,"9,76297601","64,82191905","6,40160922","44,5"
26/04/2010 2.00,"0,45437913","8,13268053","70,4265324","6,53164691","44,5"
26/04/2010 3.00,"0,40779311",,"70,5489855","6,57408937","44,5"
26/04/2010 4.00,"0,42887378","14,78291671",,"6,38806278","44,5"
26/04/2010 5.00,"0,51846927","25,49007656","49,9006956",,"44,5"
26/04/2010 6.00,"0,53182483","34,80753936","42,0117873","6,50997362","44,5"
26/04/2010 7.00,"0,70971218","46,22091744","40,40746815","7,29200289","44,5"
26/04/2010 8.00,"0,93967735","58,8774588","50,2741995","9,39155667","44,5"
26/04/2010 9.00,"1,23347637","67,70787784","49,6097448","11,48027229","44,5"
26/04/2010 10.00,"1,83263121","95,8004732","44,2020579","13,04071641","44,5"
26/04/2010 11.00,"2,38527925","98,481862","47,8612869","13,60781595","44,5"
26/04/2010 12.00,"2,74579433","112,55597928","40,99479615","13,8516417","44,5"
26/04/2010 13.00,"3,04767379","78,85411128","55,4288406","12,4438086","44,5"
26/04/2010 14.00,"2,93948723","80,75089176","60,60241425","9,77173263","44,5"
26/04/2010 15.00,"2,89339517","89,78501528","54,18314265","12,45644991","44,5"
26/04/2010 16.00,"2,53552697","89,8440196","56,4681558","9,62273399","44,5"
26/04/2010 17.00,"0,5950855","88,64754736","58,14756675","2,28377215","44,5"
26/04/2010 18.00,"0,69781869","81,46815944","53,17698435","8,20406476","44,5"
26/04/2010 19.00,"0,67081166","99,83070152","44,17498575","8,06951566","44,5"
26/04/2010 20.00,"0,56718841","92,18117192","29,7422979","2,55377955","44,5"
26/04/2010 21.00,"0,4371313","34,97485848","56,58723735","5,06602176","44,5"
26/04/2010 22.00,"0,34856334","27,75914256","49,61718615","6,06748607","44,5"
26/04/2010 23.00,"0,47943012","54,25435752","8,13386837","10,58355288","44,5"
27/04/2010 0.00,"0,38977522","34,85359944","14,73041367","7,75706478","44,5"
27/04/2010 1.00,"0,33892297","20,2898572","24,50241045","8,26727843","46,90000153"
27/04/2010 2.00,"0,32718676","13,26221516","32,9353353","8,72421449","46,90000153"
27/04/2010 3.00,"0,3246389","11,82322102","35,7163254","6,88654024","46,90000153"
27/04/2010 4.00,"0,31823723","11,57809306","44,3671641","4,8447785","46,90000153"
27/04/2010 5.00,"0,33463577","22,09719432","35,17027395","1,99841619","46,90000153"
27/04/2010 6.00,"0,46016801","47,1080472","14,14715148","5,24030709","46,90000153"
27/04/2010 7.00,"0,59650796","59,21335896","14,7994307","6,1162502","46,90000153"
27/04/2010 8.00,"0,70866484","90,60468968","22,40821905",,"46,90000153"
27/04/2010 9.00,"0,77496732","91,136436","40,79721135","3,33580882","46,90000153"
27/04/2010 10.00,"0,51696759","70,439992","55,74822015",,"46,90000153"
27/04/2010 11.00,"0,52854536","67,94395248","62,5382625",,"46,90000153"
27/04/2010 12.00,"0,57623696","60,79840696","67,23076185","5,80651065","46,90000153"
27/04/2010 13.00,"0,57163405","63,7261952","66,3951162","2,09323313","46,90000153"
27/04/2010 14.00,"0,50459995","65,6029188","78,6205959","2,82649827","46,90000153"
27/04/2010 15.00,"0,51321396","66,7967716","77,68954935","3,42249993","46,90000153"
27/04/2010 16.00,"0,5595029","67,56459256","67,08257325","4,13138147","46,90000153"
27/04/2010 17.00,"0,60583262","90,57161208","63,9267426","4,507045","46,90000153"
