,Bari,,,
,ENAIP,,,
Parm,SO2,NO2,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3


22/11/2010 2.00,"4,54406787",,"0,89823131","9,5"
22/11/2010 3.00,"3,89568969",,,"9,5"
22/11/2010 4.00,"4,30927918","2,56589444","0,96695466","9,5"
22/11/2010 5.00,"3,93903525","3,56655302","0,89649313","9,5"
22/11/2010 6.00,"4,59102581","8,47899918","0,94384922","9,5"
22/11/2010 7.00,"4,84206921","23,30846544","1,0071227","9,5"
22/11/2010 8.00,"5,12020447","29,66804512","1,06154917","9,5"
22/11/2010 9.00,"5,43084712","36,36247336","1,06593306","9,5"
22/11/2010 10.00,"5,35138078","31,3526892","1,04472424","9,5"
22/11/2010 11.00,"5,19064088","18,84639471","1,02781892","9,5"
22/11/2010 12.00,"5,11839828","13,65879838","0,99681361","9,5"
22/11/2010 13.00,"5,20508939","10,24150754","0,98824387","9,5"
22/11/2010 14.00,"4,90708805","8,12597897","1,07063267","9,5"
22/11/2010 15.00,"5,54282391","9,04487087","1,09567435","9,5"
22/11/2010 16.00,"5,02628859","8,03772296","1,14318771","9,5"
22/11/2010 17.00,"5,58436327","18,65690404","1,24477338","9,5"
22/11/2010 18.00,"5,9220988","36,65449312","1,25113195","9,5"
22/11/2010 19.00,"6,09006245","17,11762932","1,21985053","9,5"
22/11/2010 20.00,"5,65660587","20,05471944","1,18406756","9,5"
22/11/2010 21.00,"5,62770985","30,92438208","1,24066559","9,5"
22/11/2010 22.00,"5,64215735","23,76531872","1,24473377","9,5"
22/11/2010 23.00,"5,38208401","13,2240134","1,14808653","9,5"
23/11/2010 0.00,"5,01003388","5,27714677","1,08109903","9,5"
23/11/2010 1.00,"5,14910151","5,76774302","1,05977254","2,20000005"
23/11/2010 2.00,,"7,14738104","1,04677697","2,20000005"
23/11/2010 3.00,,"4,17525543","1,06036436","2,20000005"
23/11/2010 4.00,,"3,40301966","1,0684215","2,20000005"
23/11/2010 5.00,,"3,43936105","1,03820723","2,20000005"
23/11/2010 6.00,,"6,80733949","1,05641501","2,20000005"
23/11/2010 7.00,,"16,02612014","1,10807577","2,20000005"
23/11/2010 8.00,,"34,71027592","1,15096991","2,20000005"
23/11/2010 9.00,,"37,55391704","1,20413119","2,20000005"
23/11/2010 10.00,,"9,86123178","1,11688434","2,20000005"
23/11/2010 11.00,,"11,13573465","1,13750134","2,20000005"
23/11/2010 12.00,,"10,4997805","1,13469719","2,20000005"
23/11/2010 13.00,,"8,92416822","1,14634835","2,20000005"
23/11/2010 14.00,,"12,50628684","1,14192485","2,20000005"
23/11/2010 15.00,,"6,57631826","1,094055","2,20000005"
23/11/2010 16.00,,"7,73531913","1,11988538","2,20000005"
23/11/2010 17.00,,"11,43295505","1,10953668","2,20000005"
23/11/2010 18.00,,,,"2,20000005"
23/11/2010 19.00,,"14,99171667","1,14646718","2,20000005"
23/11/2010 20.00,,"8,17659534","1,17585198","2,20000005"
23/11/2010 21.00,,"8,24278496","1,1847386","2,20000005"
23/11/2010 22.00,,"5,26027528","1,17573315","2,20000005"
23/11/2010 23.00,,"5,02925406","1,13844849","2,20000005"
24/11/2010 0.00,,"4,86442436","1,15823601","2,20000005"
24/11/2010 1.00,,"5,80148791","1,13355199","9,30000019"
24/11/2010 2.00,,,"1,11644863","9,30000019"
24/11/2010 3.00,,,,"9,30000019"
24/11/2010 4.00,,"2,97212752","1,14350459","9,30000019"
24/11/2010 5.00,,"4,46727519","1,15578835","9,30000019"
24/11/2010 6.00,,"8,96829718","1,16503029","9,30000019"
24/11/2010 7.00,,"22,79582","1,16653081","9,30000019"
24/11/2010 8.00,,"17,64845788","1,15965848","9,30000019"
24/11/2010 9.00,,,,"9,30000019"
24/11/2010 10.00,,,,"9,30000019"
24/11/2010 11.00,,"11,83139673","1,1116698","9,30000019"
24/11/2010 12.00,,"9,19153083","1,06135112","9,30000019"
24/11/2010 13.00,"5,77501518","7,57438226","1,10570616","9,30000019"
24/11/2010 14.00,"4,39992541","8,11818948","1,1232033","9,30000019"
24/11/2010 15.00,"3,40429563","11,10718275","1,15270809","9,30000019"
24/11/2010 16.00,"2,6580251","14,49333666","1,16471341","9,30000019"
24/11/2010 17.00,"2,44480495","19,42265048","1,19141288","9,30000019"
24/11/2010 18.00,"2,62369321","37,1541752","1,19271768","9,30000019"
24/11/2010 19.00,"2,22254977","36,59608152","1,18588496","9,30000019"
24/11/2010 20.00,"2,24242601","18,03393238","1,142399","9,30000019"
24/11/2010 21.00,"2,47552241","15,51086482","1,15104796","9,30000019"
24/11/2010 22.00,"2,29663517","9,10327482","1,15302264","9,30000019"
24/11/2010 23.00,"2,81161549","6,8332968","1,14709861","9,30000019"
25/11/2010 0.00,"2,69054978","5,86897769","1,11044538","9,30000019"
25/11/2010 1.00,"2,63634164","5,60810632","1,13248485","13,80000019"
25/11/2010 2.00,"3,3175618","8,86316969","1,13335278","13,80000019"
25/11/2010 3.00,"3,65004046","8,73078663","1,13280057","13,80000019"
25/11/2010 4.00,"3,38080496","9,5432547","1,11340798","13,80000019"
25/11/2010 5.00,"3,78736902","9,60814798","1,09061825","13,80000019"
25/11/2010 6.00,"3,81808751","16,16628886","1,13959368","13,80000019"
25/11/2010 7.00,"3,98252013","19,69518696","1,12983797","13,80000019"
25/11/2010 8.00,"3,72231865","31,56943352","1,29446063","13,80000019"
25/11/2010 9.00,"3,84699878","40,82714632","1,3087179","13,80000019"
25/11/2010 10.00,"3,84880599","25,33185856","1,16025146","13,80000019"
25/11/2010 11.00,,"13,80026726","1,12174122","13,80000019"
25/11/2010 12.00,,"7,54323387","1,0751354","13,80000019"
25/11/2010 13.00,"9,75392191","6,65029737","1,09776785","13,80000019"
25/11/2010 14.00,"9,92919576","6,59319166","1,10191409","13,80000019"
25/11/2010 15.00,"9,99966674","6,00655182","1,09729253","13,80000019"
25/11/2010 16.00,"10,03941923","6,5062339","1,10143993","13,80000019"
25/11/2010 17.00,"10,15145094","9,82878705","1,11502733","13,80000019"
25/11/2010 18.00,"9,50044483","10,85799179","1,339171","13,80000019"
25/11/2010 19.00,"9,99424613","7,11104157","1,66714995","13,80000019"
25/11/2010 20.00,"9,93280916","7,67561502","1,65016658","13,80000019"
25/11/2010 21.00,"9,7141684","8,95921327","1,60478517","13,80000019"
25/11/2010 22.00,"9,97617607","9,19282717","1,63701373","13,80000019"
25/11/2010 23.00,"9,73404464","8,06108378","1,63796204","13,80000019"
26/11/2010 0.00,"9,86414539","7,86380744","1,62078179","13,80000019"
26/11/2010 1.00,"9,73946525","5,8209559","1,57970505","14,10000038"
26/11/2010 2.00,"10,099049",,"1,57362142","14,10000038"
26/11/2010 3.00,"10,10808301",,,"14,10000038"
26/11/2010 4.00,"9,94003698","4,07661726","1,58262687","14,10000038"
26/11/2010 5.00,"9,93642358","5,88585109","1,53843027","14,10000038"
26/11/2010 6.00,"10,08278615","9,49912574","1,56133883","14,10000038"
26/11/2010 7.00,"10,17674271","30,94386536","1,61750231","14,10000038"
26/11/2010 8.00,"10,26889308","36,09121792","1,60999855","14,10000038"
26/11/2010 9.00,"10,19842515","39,12823872","1,43001187","14,10000038"
26/11/2010 10.00,"10,20384576","38,20154968","0,57273963","14,10000038"
26/11/2010 11.00,"10,34840214","26,88021528","0,51535057","14,10000038"
26/11/2010 12.00,"10,48934817","13,43427413","0,41763619","14,10000038"
26/11/2010 13.00,"10,23094881","9,74182738","0,38406439","14,10000038"
26/11/2010 14.00,"9,87860102","6,32193431","0,31178662","14,10000038"
26/11/2010 15.00,"9,62020675","10,07278693","0,3572857","14,10000038"
26/11/2010 16.00,"10,12073245","21,98205368","0,41538541","14,10000038"
26/11/2010 17.00,"10,17313236","31,55515088","0,41277931","14,10000038"
26/11/2010 18.00,"10,36828449","44,52478224","0,4796072","14,10000038"
26/11/2010 19.00,"10,91578644","39,19703248","0,52178836","14,10000038"
26/11/2010 20.00,"10,30142691","27,8652968","0,47628928","14,10000038"
26/11/2010 21.00,"10,10989022","19,3175096","0,47443227","14,10000038"
26/11/2010 22.00,"10,23094881","21,00215368","0,51436381","14,10000038"
26/11/2010 23.00,"10,23636942","19,10337516","0,51503602","14,10000038"
27/11/2010 0.00,"10,29058569","11,9559903","0,53675861","14,10000038"
27/11/2010 1.00,"10,59957063","12,04035538","0,51278407","31,2999897"
27/11/2010 2.00,"10,73509605","13,91448822","0,50563563","31,2999897"
27/11/2010 3.00,"11,0025162","7,01629814","0,46112215","31,2999897"
27/11/2010 4.00,"11,14707258","6,81382882","0,45606605","31,2999897"
27/11/2010 5.00,"10,894104","7,88068084","0,44792969","31,2999897"
27/11/2010 6.00,"11,01877803","11,54067522","0,46914084","31,2999897"
27/11/2010 7.00,"11,23019199","15,93007847","0,47707799","31,2999897"
27/11/2010 8.00,"11,06034282","24,11314976","0,53442744","31,2999897"
27/11/2010 9.00,"10,89771435","28,21182768","0,51693147","31,2999897"
27/11/2010 10.00,"10,82182581","27,40456216","0,60086157","31,2999897"
27/11/2010 11.00,"10,60138089","28,1443532","0,64786233","31,2999897"
27/11/2010 12.00,"10,2490209","25,425298","0,5010933","31,2999897"
27/11/2010 13.00,"10,27793421","26,824404","0,57179132","31,2999897"
27/11/2010 14.00,"10,25083116","26,4999376","0,56622262","31,2999897"
27/11/2010 15.00,"10,11350362","28,18328152","0,55923146","31,2999897"
27/11/2010 16.00,"10,03038522","32,40526432","0,53557264","31,2999897"
27/11/2010 17.00,"10,27793421","44,57151152","0,65212739","31,2999897"
27/11/2010 18.00,"10,40622876","45,28145624","0,68826686","31,2999897"
27/11/2010 19.00,"10,43514207","54,36395336","0,8380777","31,2999897"
27/11/2010 20.00,"9,92016073","39,89009424","0,75094852","31,2999897"
27/11/2010 21.00,"9,72501063","35,57985352","0,82575433","31,2999897"
27/11/2010 22.00,"9,87679382","30,09763328","0,70588166","31,2999897"
27/11/2010 23.00,"10,12253966","33,56166104","0,70031412","31,2999897"
28/11/2010 0.00,"10,13157367","32,9503564","0,62345325","31,2999897"
28/11/2010 1.00,"9,99605232","27,3020216","0,60204637","15,19999981"
28/11/2010 2.00,"9,78102598",,"0,46992955","15,19999981"
28/11/2010 3.00,"9,70151997",,,"15,19999981"
28/11/2010 4.00,"9,97798328","17,93009548","0,43213229","15,19999981"
28/11/2010 5.00,"10,04664705","13,81195531","0,35598206","15,19999981"
28/11/2010 6.00,"9,97436886","10,23371614","0,32035753","15,19999981"
28/11/2010 7.00,"9,90931849","15,22403041","0,34196129","15,19999981"
28/11/2010 8.00,"9,9815977","10,81905391","0,29661949","15,19999981"
28/11/2010 9.00,"9,75934252","5,69506217","0,2589795","15,19999981"
28/11/2010 10.00,"9,65996026","4,11036024","0,18579187","15,19999981"
28/11/2010 11.00,"9,35639186","3,94553246","0,23524146","15,19999981"
28/11/2010 12.00,"9,51179048","4,0376813","0,18136837","15,19999981"
28/11/2010 13.00,"9,28772809","3,49906325","0,19981265","15,19999981"
28/11/2010 14.00,"9,28230748","4,11295674","0,20921303","15,19999981"
28/11/2010 15.00,"9,251589","3,58731926","0,2073968","15,19999981"
28/11/2010 16.00,"9,34916405","4,18823409","0,20241992","15,19999981"
28/11/2010 17.00,"9,32386719","4,44391438","0,21442641","15,19999981"
28/11/2010 18.00,"9,30760434","4,42833922","0,20376316","15,19999981"
28/11/2010 19.00,"9,34735785","6,02082873","0,25455483","15,19999981"
28/11/2010 20.00,"9,18292523","6,33621122","0,30135871","15,19999981"
28/11/2010 21.00,"9,02752763","10,34403854","0,34362025","15,19999981"
28/11/2010 22.00,"9,28772809","5,05002029","0,37296543","15,19999981"
28/11/2010 23.00,"9,11606765","5,06170261","0,37126686","15,19999981"
29/11/2010 0.00,"9,30941155","7,72363681","0,42755034","15,19999981"
29/11/2010 1.00,"9,3292878","4,51140224","0,39741412","12,19999981"
29/11/2010 2.00,"9,31663937","3,84040305","0,37517777","12,19999981"
29/11/2010 3.00,"9,34735785","4,21029857","0,37363764","12,19999981"
29/11/2010 4.00,"9,29857033","3,17459494","0,38801374","12,19999981"
29/11/2010 5.00,"9,27507966","2,98510618","0,42249424","12,19999981"
29/11/2010 6.00,"9,2552024","3,77940451","0,4551189","12,19999981"
29/11/2010 7.00,"9,36361968","6,59059517","0,51270485","12,19999981"
29/11/2010 8.00,"9,40518041","9,90795532","0,54197198","12,19999981"
29/11/2010 9.00,"9,23713336","16,97875311","0,58814326","12,19999981"
29/11/2010 10.00,"9,28592088","13,04101014","0,61022234","12,19999981"
29/11/2010 11.00,"9,47028773",,,"12,19999981"
29/11/2010 12.00,"9,43770508","11,72496907","0,53940432","12,19999981"
29/11/2010 13.00,"9,36542689","10,39854966","0,5587573","12,19999981"
29/11/2010 14.00,"9,45938854","11,59518442","0,51049368","12,19999981"
29/11/2010 15.00,"9,50636987","21,1851512","0,56527431","12,19999981"
29/11/2010 16.00,"9,69609834","24,04695632","0,51148044","12,19999981"
29/11/2010 17.00,"9,62743457","22,832148","0,49402291","12,19999981"
29/11/2010 18.00,"9,73223744","41,31254576","0,4934707","12,19999981"
29/11/2010 19.00,"9,71958901","48,8765516","0,54927886","12,19999981"
29/11/2010 20.00,"9,53889455","36,47019544","0,52443524","12,19999981"
29/11/2010 21.00,"9,53708734","19,64587648","0,48908564","12,19999981"
29/11/2010 22.00,"9,73223744","20,41941432","0,49287772","12,19999981"
29/11/2010 23.00,"9,56961202","34,1534824","0,57155483","12,19999981"
30/11/2010 0.00,"9,48829982","30,602516","0,54122172","12,19999981"
30/11/2010 1.00,"9,62743457","40,34174688","0,58537872","19,39999962"
30/11/2010 2.00,"9,6003305",,"0,56503782","19,39999962"
30/11/2010 3.00,"9,8659526",,,"19,39999962"
30/11/2010 4.00,"9,90570509","10,70354234","0,42383749","19,39999962"
30/11/2010 5.00,"9,79909502","10,55429162","0,37363764","19,39999962"
30/11/2010 6.00,"9,8334269","14,55433711","0,46925851","19,39999962"
30/11/2010 7.00,"10,08278615","31,6706548","0,45041929","19,39999962"
30/11/2010 8.00,"10,45320399","35,84850864","0,47024643","19,39999962"
30/11/2010 9.00,"10,2020355","35,63306448","0,45345994","19,39999962"
30/11/2010 10.00,"10,35563301","39,02051664","0,4592663","19,39999962"
30/11/2010 11.00,"10,05026147","29,21509232","0,4088684","19,39999962"
30/11/2010 12.00,"9,76837653","31,190456","0,4123436","19,39999962"
30/11/2010 13.00,"9,92196794","29,818596","0,4280245","19,39999962"
30/11/2010 14.00,"9,7557281","29,07752392","0,4049575","19,39999962"
30/11/2010 15.00,"9,79548161","30,79329536","0,41467476","19,39999962"
30/11/2010 16.00,"9,69248494","31,0645508","0,43157891","19,39999962"
30/11/2010 17.00,"10,1442221","36,50394224","0,48963902","19,39999962"
30/11/2010 18.00,"10,46224512","48,79867584","0,63380078","19,39999962"
30/11/2010 19.00,"9,93280916","42,77914536","0,57795301","19,39999962"
30/11/2010 20.00,"10,1008562","47,26590192","0,55958678","19,39999962"
30/11/2010 21.00,"10,07013772","43,83562096","0,60244131","19,39999962"
30/11/2010 22.00,"10,24541055","37,80958968","0,60342806","19,39999962"
30/11/2010 23.00,"10,2020355","33,2384948","0,52589615","19,39999962"
01/12/2010 0.00,"10,70798283","49,4307448","0,86015562","19,39999962"
01/12/2010 1.00,"10,91217609","52,34447984","1,0050688","55,09999084"
01/12/2010 2.00,"9,96172043","21,52780072","0,47601318","55,09999084"
01/12/2010 3.00,"9,87679382","10,77103403","0,3408557","55,09999084"
01/12/2010 4.00,"9,55154298","10,25058954","0,34812181","55,09999084"
01/12/2010 5.00,"9,50456266","15,73280596","0,48280513","55,09999084"
01/12/2010 6.00,"9,32025277","19,88598544","0,42103333","55,09999084"
01/12/2010 7.00,"9,19738086","16,02481807","0,35724609","55,09999084"
01/12/2010 8.00,"9,30579815","23,53561104","0,51345511","55,09999084"
01/12/2010 9.00,"9,27869306","26,7296644","0,53972004","55,09999084"
01/12/2010 10.00,"9,29857033","26,37015104","0,51768057","55,09999084"
01/12/2010 11.00,"9,15943456","19,17604072","0,45867332","55,09999084"
01/12/2010 12.00,"9,16124177","16,87882626","0,41751853","55,09999084"
01/12/2010 13.00,"9,20280147","22,03136416","0,4516041","55,09999084"
01/12/2010 14.00,"9,04198326","16,98005518","0,40807853","55,09999084"
01/12/2010 15.00,"9,07089454","19,80680952","0,40882879","55,09999084"
01/12/2010 16.00,"8,85044555","18,74775846","0,36380271","55,09999084"
01/12/2010 17.00,"9,08715637","31,26573144","0,40160113","55,09999084"
01/12/2010 18.00,"9,14859334","35,75636936","0,43884618","55,09999084"
01/12/2010 19.00,"9,02391321","18,35840069","0,43292099","55,09999084"
01/12/2010 20.00,"9,19376645","12,5478193","0,38536802","55,09999084"
01/12/2010 21.00,"9,08896358","5,3147864","0,41657022","55,09999084"
01/12/2010 22.00,"9,07450794","5,07338302","0,469495","55,09999084"
01/12/2010 23.00,"9,51359667","8,08574284","0,47028604","55,09999084"
02/12/2010 0.00,"9,28772809","4,52308456","0,49232551","55,09999084"
02/12/2010 1.00,"9,34916405","9,41865731","0,53739004","12,89999962"
02/12/2010 2.00,"9,66899427",,"0,52747589","12,89999962"
02/12/2010 3.00,"9,41421442",,,"12,89999962"
02/12/2010 4.00,"9,42144224","3,67557335","0,52877952","12,89999962"
02/12/2010 5.00,"9,53708734","3,69893608","0,51361239","12,89999962"
02/12/2010 6.00,"9,5587708","3,83780846","0,47328708","12,89999962"
02/12/2010 7.00,"9,37626913","8,5283173","0,48873032","12,89999962"
02/12/2010 8.00,"9,75030749","25,71213624","0,50772797","12,89999962"
02/12/2010 9.00,"9,52985952","33,19306568","0,51819433","12,89999962"
02/12/2010 10.00,"9,63104797","15,07088303","0,47806591","12,89999962"
02/12/2010 11.00,"9,26423844","16,37914418","0,49817031","12,89999962"
02/12/2010 12.00,"9,34193724","8,64512712","0,44283514","12,89999962"
02/12/2010 13.00,"9,251589","6,81123232","0,4560276","12,89999962"
02/12/2010 14.00,"9,50094824","8,31546582","0,49390408","12,89999962"
02/12/2010 15.00,"9,5190183","10,09355316","0,43908268","12,89999962"
02/12/2010 16.00,"9,65815305","17,84314728","0,48300434","12,89999962"
02/12/2010 17.00,"9,64008401","19,52387176","0,46827059","12,89999962"
02/12/2010 18.00,"9,53528013","23,77181952","0,50330563","12,89999962"
02/12/2010 19.00,"9,75753531","22,15726936","0,51420537","12,89999962"
02/12/2010 20.00,"9,710555","29,31891392","0,5364825","12,89999962"
02/12/2010 21.00,"9,47384418","20,54920088","0,48363577","12,89999962"
02/12/2010 22.00,"9,36361968","14,36743911","0,48296473","12,89999962"
02/12/2010 23.00,"9,4413195","27,62130648","0,55863964","12,89999962"
03/12/2010 0.00,"9,63466239","8,36478586","0,47577552","12,89999962"
03/12/2010 1.00,"9,52805231","7,48872275","0,5184716","19,5"
03/12/2010 2.00,"9,45216072","7,77036035","0,5364825","19,5"
03/12/2010 3.00,"9,64369742","5,26027528","0,40436568","19,5"
03/12/2010 4.00,"9,65453864","5,79110575","0,39318867","19,5"
03/12/2010 5.00,"9,68887154","6,4322548","0,37608647","19,5"
03/12/2010 6.00,"9,73585185","11,33042214","0,3709127","19,5"
03/12/2010 7.00,"9,8334269","23,52262856","0,45124877","19,5"
03/12/2010 8.00,"9,67080148","34,55064304","0,47885578","19,5"
03/12/2010 9.00,"10,04845426","42,68700608","0,63826506","19,5"
03/12/2010 10.00,"9,61478614","34,63370032","0,58889352","19,5"
03/12/2010 11.00,"9,53166571","20,31817392","0,53249238","19,5"
03/12/2010 12.00,"9,82619908","19,53555408","0,54588172","19,5"
03/12/2010 13.00,"9,73043124","11,8521687","0,52147381","19,5"
03/12/2010 14.00,"9,45035351","12,34665014","0,51436381","19,5"
03/12/2010 15.00,"9,49191322","8,09093392","0,55235912","19,5"
03/12/2010 16.00,"9,74850028","22,14686808","0,57771651","19,5"
03/12/2010 17.00,"9,78102598","26,7452472","0,59706949","19,5"
03/12/2010 18.00,"9,6780293","32,4883216","0,58427313","19,5"
03/12/2010 19.00,"9,65634584","36,45981328","0,63692181","19,5"
03/12/2010 20.00,"9,70151997","36,49876072","0,61235429","19,5"
03/12/2010 21.00,"9,85149696","59,88122056","0,75213332","19,5"
03/12/2010 22.00,"10,03038522","49,43592632","0,7031975","19,5"
03/12/2010 23.00,"9,70151997","35,72002224","0,59110586","19,5"
04/12/2010 0.00,"9,65815305","36,22230464","0,6356974","19,5"
04/12/2010 1.00,"9,42505665","29,51231272","0,66749141","17,7999897"
04/12/2010 2.00,"9,58226146",,"0,6153565","17,7999897"
04/12/2010 3.00,"9,43589889",,,"17,7999897"
04/12/2010 4.00,"9,6003305","15,20716466","0,56697288","17,7999897"
04/12/2010 5.00,"9,62201396","10,14157304","0,58664274","17,7999897"
04/12/2010 6.00,"9,65634584","7,1006575","0,5744382","17,7999897"
04/12/2010 7.00,"9,59310268","16,28569709","0,61267117","17,7999897"
04/12/2010 8.00,"9,71778281","16,07932919","0,64679635","17,7999897"
04/12/2010 9.00,"9,51359667","13,65491128","0,65485233","17,7999897"
04/12/2010 10.00,"9,64731183","8,84759454","0,62163585","17,7999897"
04/12/2010 11.00,"9,63285518","7,19799933","0,62925844","17,7999897"
04/12/2010 12.00,"9,4449329","7,6496577","0,64446635","17,7999897"
04/12/2010 13.00,"9,39614436","5,80927549","0,63309013","17,7999897"
04/12/2010 14.00,"9,56780481","6,88650967","0,61918702","17,7999897"
04/12/2010 15.00,"9,46661534","6,44523346","0,57202898","17,7999897"
04/12/2010 16.00,"9,4846854","8,46731877","0,54975302","17,7999897"
04/12/2010 17.00,"9,76656932","10,31548665","0,6183587","17,7999897"
04/12/2010 18.00,"9,99966674","13,55886961","0,62985143","17,7999897"
04/12/2010 19.00,"9,88944326","9,26940277","0,56898833","17,7999897"
04/12/2010 20.00,"9,95629982","6,67235994","0,55279367","17,7999897"
04/12/2010 21.00,"10,16951998","6,63082938","0,5529125","17,7999897"
04/12/2010 22.00,"10,07555833","8,30248907","0,52968822","17,7999897"
04/12/2010 23.00,"10,2255282","8,16491302","0,51839238","17,7999897"
05/12/2010 0.00,"10,41887007","8,22721172","0,48952019","17,7999897"
05/12/2010 1.00,"10,44959364","8,58023193","0,48497785","17,5"
05/12/2010 2.00,"10,85434947","10,14806237","0,49054772","17,5"
05/12/2010 3.00,"11,06757369","8,62955388","0,49121876","17,5"
05/12/2010 4.00,"10,97903367","7,85861636","0,50057953","17,5"
05/12/2010 5.00,"10,7621991","7,0863825","0,49753888","17,5"
05/12/2010 6.00,"10,81459494","7,54453021","0,51061135","17,5"
05/12/2010 7.00,"10,96457193","8,23629754","0,51685225","17,5"
05/12/2010 8.00,"11,21574042","8,27134068","0,57293652","17,5"
05/12/2010 9.00,"11,00432646","8,44914903","0,58826209","17,5"
05/12/2010 10.00,"11,03142951","7,76387102","0,54848783","17,5"
05/12/2010 11.00,"10,80917433","6,79695733","0,53565186","17,5"
05/12/2010 12.00,"10,10627681","6,7593177","0,50646395","17,5"
05/12/2010 13.00,"9,82619908","7,16295619","0,53660017","17,5"
05/12/2010 14.00,"9,89305666","6,92544564","0,52577848","17,5"
05/12/2010 15.00,"9,8334269","5,74957329","0,48726941","17,5"
05/12/2010 16.00,"9,93280916","5,78331818","0,51140122","17,5"
05/12/2010 17.00,"10,14783652","8,48289201","0,49445746","17,5"
05/12/2010 18.00,"9,90389788","19,48234312","0,5501864","17,5"
05/12/2010 19.00,"10,1442221","31,70570176","0,58289028","17,5"
05/12/2010 20.00,"10,26528273","29,18134552","0,72096957","17,5"
05/12/2010 21.00,"10,35924336","20,09364776","0,59971637","17,5"
05/12/2010 22.00,"10,38634641","17,76396754","0,57187054","17,5"
05/12/2010 23.00,"10,20023541","15,47711611","0,5617199","17,5"
06/12/2010 0.00,"10,18397358","11,62892549","0,52550238","17,5"
06/12/2010 1.00,"10,23998994","9,85474245","0,52052433",16
06/12/2010 2.00,"10,18397358",,"0,5452899",16
06/12/2010 3.00,"10,09001397",,,16
06/12/2010 4.00,"10,18216332","4,88778709","0,48663681",16
06/12/2010 5.00,"10,24721064","5,99227683","0,47589318",16
06/12/2010 6.00,"10,28154456","12,27916036","0,45413215",16
06/12/2010 7.00,"10,25986212","18,76592628","0,47621006",16
06/12/2010 8.00,"10,24360029","26,76989288","0,47403734",16
06/12/2010 9.00,"10,16409937","29,43831832","0,56878912",16
06/12/2010 10.00,"7,80060764","11,7275713","0,38457815",16
06/12/2010 11.00,"7,91568424","9,56791377","0,74802553",16
06/12/2010 12.00,"10,07375112","10,10263707","0,62372935",16
06/12/2010 13.00,"9,86775879","10,93456548","0,59702988",16
06/12/2010 14.00,"9,59671608","11,0708471","0,57684742",16
06/12/2010 15.00,"9,77741258","12,55301612","0,54382783",16
06/12/2010 16.00,"9,63466239","17,16565111","0,56294431",16
06/12/2010 17.00,"9,6780293","37,5824632","0,5490412",16
06/12/2010 18.00,"9,6039439","38,1249932","0,59785936",16
06/12/2010 19.00,"9,53166571","29,10086944","0,58340404",16
06/12/2010 20.00,"9,68706433","17,59784342","0,51775979",16
06/12/2010 21.00,"9,53528013","18,35450594","0,50828135",16
06/12/2010 22.00,"9,55335019","19,40576752","0,54837016",16
06/12/2010 23.00,"9,60575213","38,52731624","0,63020675",16
07/12/2010 0.00,"9,65453864","28,48180208","0,56112691",16
07/12/2010 1.00,"9,92738855","38,0237528","0,5800069","17,5"
07/12/2010 2.00,"9,5587708","18,02873174","0,47170734","17,5"
07/12/2010 3.00,"9,73404464","9,71327548","0,4076836","17,5"
07/12/2010 4.00,"10,20023541","7,4277223","0,38947581","17,5"
07/12/2010 5.00,"9,74669409","6,16748869","0,39437347","17,5"
07/12/2010 6.00,"9,72501063","8,590616","0,36664647","17,5"
07/12/2010 7.00,"9,76295592","10,69835509","0,36320972","17,5"
07/12/2010 8.00,"9,78102598","24,55442024","0,38540763","17,5"
07/12/2010 9.00,"9,7557281","37,60972832","0,45156449","17,5"
07/12/2010 10.00,"9,40156599","12,34146288","0,36767284","17,5"
07/12/2010 11.00,"9,45216072","13,82232982","0,41427866","17,5"
07/12/2010 12.00,"9,52985952","12,37391143","0,41194866","17,5"
07/12/2010 13.00,"9,32748059","9,22657397","0,45306501","17,5"
07/12/2010 14.00,"9,35097125","7,92999897","0,46143786","17,5"
07/12/2010 15.00,"9,44674011","9,63929638","0,45440709","17,5"
07/12/2010 16.00,"9,58226146","12,69188277","0,46475578","17,5"
07/12/2010 17.00,"9,62201396","18,2844235","0,45432903","17,5"
07/12/2010 18.00,"9,81535786","14,15329129","0,45310462","17,5"
07/12/2010 19.00,"9,61478614","15,5705632","0,44172956","17,5"
07/12/2010 20.00,"9,710555","14,56342102","0,50824174","17,5"
07/12/2010 21.00,"9,77921877","10,03774379","0,43264489","17,5"
07/12/2010 22.00,"9,6364696","6,8358933","0,3950049","17,5"
07/12/2010 23.00,"9,63466239","5,41731931","0,36735712","17,5"
08/12/2010 0.00,"9,79728781","5,78072359","0,34239583","17,5"
08/12/2010 1.00,"9,39614436","6,18436018","0,37083348","11,60000038"
08/12/2010 2.00,"9,63827579",,"0,37083348","11,60000038"
08/12/2010 3.00,"9,41782883",,,"11,60000038"
08/12/2010 4.00,"9,72862403","5,2524877","0,42522034","11,60000038"
08/12/2010 5.00,"9,4413195","5,94425504","0,40270672","11,60000038"
08/12/2010 6.00,"9,75934252","12,21037807","0,56697288","11,60000038"
08/12/2010 7.00,"9,93642358","9,27070102","0,43142164","11,60000038"
08/12/2010 8.00,"9,64550462","6,64899912","0,4123436","11,60000038"
08/12/2010 9.00,"9,57142024","5,65482795","0,3950049","11,60000038"
08/12/2010 10.00,"9,44674011","5,23691446","0,39520179","11,60000038"
08/12/2010 11.00,"9,27146626","4,89167992","0,34741116","11,60000038"
