,Provincia di TARANTO,,,,,,
,TA V. Machiavelli,,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE,PM2.5



14/01/2010 18.00,"2,474314","58,733883","1,178104",,"36,900002","2,079257",22
14/01/2010 19.00,"2,754255","77,665953","1,37139",,"36,900002","2,257231",22
14/01/2010 20.00,"2,418325","66,336837","1,235443",,"36,900002","2,76268",22
14/01/2010 21.00,"2,938473","72,688601","1,330033",,"36,900002","2,426562",22
14/01/2010 22.00,"2,835527","70,549723","1,292504",,"36,900002","2,693016",22
14/01/2010 23.00,"2,656726","64,682042","1,222617",,"36,900002","2,543008",22
15/01/2010 0.00,"2,318992","35,374789","1,141602",,"36,900002","2,206382",22
15/01/2010 1.00,"2,253973","39,601955","1,110742",,"23,79999","2,078748","15,2"
15/01/2010 2.00,"2,14561","25,58883","1,070965",,"23,79999","1,933317","15,2"
15/01/2010 3.00,"2,304543","17,108548","1,067808",,"23,79999","1,739578","15,2"
15/01/2010 4.00,"2,12213","9,34468","0,960549",,"23,79999","1,456852","15,2"
15/01/2010 5.00,"2,111294","10,698355","1,005378",,"23,79999","1,252435","15,2"
15/01/2010 6.00,"1,898178","24,002846","0,995197",,"23,79999","1,27125","15,2"
15/01/2010 7.00,"2,34247","43,479987","1,07491",,"23,79999","1,364814","15,2"
15/01/2010 8.00,"2,703684","58,997358","1,120648",,"23,79999","1,651608","15,2"
15/01/2010 9.00,"3,789131","81,128682","1,645691",,"23,79999","1,812802","15,2"
15/01/2010 10.00,"4,280382","90,403257","1,597705",,"23,79999","3,252874","15,2"
15/01/2010 11.00,"2,709103","50,249712","1,102376",,"23,79999","5,716557","15,2"
15/01/2010 12.00,"2,436386","34,147","1,067728",,"23,79999","1,873314","15,2"
15/01/2010 13.00,"2,400264","35,374789","1,084223",,"23,79999","1,71517","15,2"
15/01/2010 14.00,"2,199791","32,73231","1,081145",,"23,79999","1,904841","15,2"
15/01/2010 15.00,"2,235913","26,525883","1,008653",,"23,79999","3,508141","15,2"
15/01/2010 16.00,"2,871649","30,52204","1,025228",,"23,79999","1,632285","15,2"
15/01/2010 17.00,"2,662145","42,18084","1,102732",,"23,79999","1,593639","15,2"
15/01/2010 18.00,"2,508629","43,723998","1,135761",,"23,79999","1,905349","15,2"
15/01/2010 19.00,"2,394847","37,77066","1,117017",,"23,79999","4,732609","15,2"
15/01/2010 20.00,"2,34247","43,224313","1,139945",,"23,79999","1,722798","15,2"
15/01/2010 21.00,"2,884291","33,914692","1,113307",,"23,79999","1,957725","15,2"
15/01/2010 22.00,"2,499599","27,060612","1,054429",,"23,79999","1,930266","15,2"
15/01/2010 23.00,"2,140191","14,100081","0,970533",,"23,79999","1,510753","15,2"
16/01/2010 0.00,"2,086009","9,480956","0,95747",,"23,79999","1,28142","15,2"
16/01/2010 1.00,,"9,623723","0,972743",,"31,4","1,344982","17,5"
16/01/2010 2.00,"2,398459",,"0,974913",,"31,4","1,403968","17,5"
16/01/2010 3.00,"2,199791","30,23652",,,"31,4","1,422274","17,5"
16/01/2010 4.00,"2,275646","13,218824","0,975861",,"31,4","1,309387","17,5"
16/01/2010 5.00,"2,066142","10,146763","0,988172",,"31,4","1,442614","17,5"
16/01/2010 6.00,"2,458059","12,40765","0,999064",,"31,4","1,480243","17,5"
16/01/2010 7.00,"2,250361","18,756842","1,014533",,"31,4","1,670931","17,5"
16/01/2010 8.00,"2,438192","22,081993","1,032646",,"31,4","1,469056","17,5"
16/01/2010 9.00,"2,627829","25,817258","1,165871",,"31,4","1,517872","17,5"
16/01/2010 10.00,"2,613381","26,100195","1,073412",,"31,4","2,858787","17,5"
16/01/2010 11.00,"2,703684","27,957454","1,097324",,"31,4","1,666863","17,5"
16/01/2010 12.00,"2,409295","23,844494","1,098509",,"31,4","1,87789","17,5"
16/01/2010 13.00,"2,788569","24,636196","1,096654",,"31,4","1,726357","17,5"
16/01/2010 14.00,"2,506823","29,277384","1,089591",,"31,4","1,980099","17,5"
16/01/2010 15.00,"2,412908","17,035868","0,973415",,"31,4","1,669405","17,5"
16/01/2010 16.00,"2,788569","15,730201","1,003208",,"31,4","3,179142","17,5"
16/01/2010 17.00,"2,638665","20,5492","1,014731",,"31,4","1,299726","17,5"
16/01/2010 18.00,"3,436948","48,7286","1,365471",,"31,4","1,355661","17,5"
16/01/2010 19.00,"3,501966","25,78351","1,093734",,"31,4","5,73588","17,5"
16/01/2010 20.00,"3,101019","19,852238","1,021479",,"31,4","1,929249","17,5"
16/01/2010 21.00,"2,868037","23,326649","1,063269",,"31,4","1,551433","17,5"
16/01/2010 22.00,"2,80663","22,084575","1,062796",,"31,4","1,635336","17,5"
16/01/2010 23.00,"3,034195","20,436277","1,020611",,"31,4","1,778224","17,5"
17/01/2010 0.00,"2,606157","18,781499","1,006483",,"31,4","3,428815","17,5"
17/01/2010 1.00,"2,89874","15,564074","0,98695",,"46,299992","1,583977","29,6"
17/01/2010 2.00,"2,987237","24,096286","1,207148",,"46,299992","1,395324","29,6"
17/01/2010 3.00,"3,052256","18,94374","1,068281",,"46,299992","3,011337","29,6"
17/01/2010 4.00,"2,996267","12,041648","0,988607",,"46,299992","2,067052","29,6"
17/01/2010 5.00,"3,155202","20,467423","1,024596",,"46,299992","1,489905","29,6"
17/01/2010 6.00,"2,980012","18,320756","0,984502",,"46,299992","1,943487","29,6"
17/01/2010 7.00,"3,023359","28,803667","1,022505",,"46,299992","1,649574","29,6"
17/01/2010 8.00,"3,337614","53,574852","1,089985",,"46,299992","1,899247","29,6"
17/01/2010 9.00,"3,395409","53,080368","1,291637",,"46,299992","2,012643","29,6"
17/01/2010 10.00,"3,608524","50,687079","1,211687",,"46,299992","2,686914","29,6"
17/01/2010 11.00,"3,209383","40,828446","1,192943",,"46,299992","3,0271","29,6"
17/01/2010 12.00,"3,570597","42,484524","1,215121",,"46,299992","3,10846","29,6"
17/01/2010 13.00,"3,393603","30,015875","1,106797",,"46,299992","2,791156","29,6"
17/01/2010 14.00,"3,353869","22,233824","1,10289",,"46,299992","2,759121","29,6"
17/01/2010 15.00,"3,278014","22,283155","1,053482",,"46,299992","2,479446","29,6"
17/01/2010 16.00,"3,283432","23,949616","1,027714",,"46,299992","1,747206","29,6"
17/01/2010 17.00,"3,218413","41,835593","1,0375",,"46,299992","1,740087","29,6"
17/01/2010 18.00,"2,904158","36,609062","1,060034",,"46,299992","1,663812","29,6"
17/01/2010 19.00,"3,036001","39,112654","1,211252",,"46,299992","2,099088","29,6"
17/01/2010 20.00,"3,045031","40,46635","1,218039",,"46,299992","2,432155","29,6"
17/01/2010 21.00,"3,503772","50,371695","1,330744",,"46,299992","2,761155","29,6"
17/01/2010 22.00,"3,308717","49,642285","1,241086",,"46,299992","2,946757","29,6"
17/01/2010 23.00,"3,566985","35,350125","1,085289",,"46,299992","2,886754","29,6"
18/01/2010 0.00,"3,402633","41,185359","1,11449",,"46,299992","2,503345","29,6"
18/01/2010 1.00,,"36,470193","1,101468",,"47,5","2,340625","30,29999"
18/01/2010 2.00,"2,828303",,"1,094523",,"47,5","2,203839","30,29999"
18/01/2010 3.00,"2,951115","62,48863",,,"47,5","2,112309","30,29999"
18/01/2010 4.00,"3,234668","37,015306","1,14243",,"47,5","2,755053","30,29999"
18/01/2010 5.00,"3,030583","33,248875","1,193218",,"47,5","4,475308","30,29999"
18/01/2010 6.00,"2,895127","45,487797","1,206477",,"47,5","2,865398","30,29999"
18/01/2010 7.00,"3,361093","75,580269","1,348068",,"47,5","2,530805","30,29999"
18/01/2010 8.00,"3,73495","88,931476","1,375849",,"47,5","3,316945","30,29999"
18/01/2010 9.00,"3,489324","77,353148","1,296215",,"47,5","3,076933","30,29999"
18/01/2010 10.00,"3,216608","68,695059","1,161529",,"47,5","2,719966","30,29999"
18/01/2010 11.00,"2,900546","52,797431","1,104428",,"47,5","2,475378","30,29999"
18/01/2010 12.00,"3,122692","52,663745","1,285441",,"47,5","4,507344","30,29999"
18/01/2010 13.00,"3,298409","58,282174","1,34829",,"47,5","4,745322","30,29999"
18/01/2010 14.00,"3,382767","58,557369","1,409984",,"47,5","5,942331","30,29999"
18/01/2010 15.00,"4,274964","57,429518","1,498143",,"47,5","6,029284","30,29999"
18/01/2010 16.00,"4,647013","54,94799","1,270998",,"47,5","3,552889","30,29999"
18/01/2010 17.00,"5,970862","57,696894","1,536934",,"47,5","4,009014","30,29999"
18/01/2010 18.00,"8,475879","75,789233","1,820824",,"47,5","2,631487","30,29999"
18/01/2010 19.00,"12,814047","62,335484","1,627421",,"47,5","3,381525","30,29999"
18/01/2010 20.00,"6,108123","46,633831","1,152927",,"47,5","4,727524","30,29999"
18/01/2010 21.00,"4,460989","43,905695","1,170055",,"47,5","1,995354","30,29999"
18/01/2010 22.00,"3,819835","28,433771","1,102296",,"47,5","1,883484","30,29999"
18/01/2010 23.00,"3,391797","30,875071","1,061256",,"47,5","1,782801","30,29999"
19/01/2010 0.00,"3,328584","25,169625","1,021834",,"47,5","3,370846","30,29999"
19/01/2010 1.00,"3,05045","23,552474","0,975229",,"33,799992","1,412104","17,200001"
19/01/2010 2.00,"3,290657","39,848544","1,253437",,"33,799992","1,446174","17,200001"
19/01/2010 3.00,"3,32136","30,451964","1,2019",,"33,799992","7,962601","17,200001"
19/01/2010 4.00,"3,827059","40,588337","1,371705",,"33,799992","6,299806","17,200001"
19/01/2010 5.00,"4,314698","16,37655","0,959365",,"33,799992","5,093644","17,200001"
19/01/2010 6.00,"3,615749","26,165089","0,98103",,"33,799992","1,470582","17,200001"
19/01/2010 7.00,"3,818028","42,440394","1,20119",,"33,799992","3,802563","17,200001"
19/01/2010 8.00,"3,935423","52,58847","1,265474",,"33,799992","3,026083","17,200001"
19/01/2010 9.00,"4,034757","68,217445","1,165791",,"33,799992","2,437749","17,200001"
19/01/2010 10.00,"4,027532","59,053169","1,053128",,"33,799992","1,752799","17,200001"
19/01/2010 11.00,"4,45557","49,498238","1,251464",,"33,799992","1,621606","17,200001"
19/01/2010 12.00,"9,93157","48,890833","1,663094",,"33,799992","2,397069","17,200001"
19/01/2010 13.00,"17,054704","49,22048","1,615425",,"33,799992","2,726577","17,200001"
19/01/2010 14.00,"13,437143","47,178944","1,279799",,"33,799992","3,105409","17,200001"
19/01/2010 15.00,"13,89769","40,391075","1,267723",,"33,799992","1,773648","17,200001"
19/01/2010 16.00,"13,978959","41,637029","1,422612",,"33,799992","4,267332","17,200001"
19/01/2010 17.00,"21,132802","55,184218","1,890239",,"33,799992","5,903176","17,200001"
19/01/2010 18.00,"25,250635","53,439864","1,236272",,"33,799992","3,63069","17,200001"
19/01/2010 19.00,"37,499383","47,021892","2,021412",,"33,799992","3,689676","17,200001"
19/01/2010 20.00,"12,131355","28,921771","1,407459",,"33,799992","3,127275","17,200001"
19/01/2010 21.00,"6,832356","26,549246","1,033949",,"33,799992","1,964335","17,200001"
19/01/2010 22.00,"5,24121","24,781545","0,988884",,"33,799992","1,265148","17,200001"
19/01/2010 23.00,"4,820397","25,917198","1,199375",,"33,799992","1,138531","17,200001"
20/01/2010 0.00,"3,783713","21,033299","1,119305",,"33,799992","1,391764","17,200001"
20/01/2010 1.00,,"35,491594","1,899118",,"33,099991","1,640421","20,1"
20/01/2010 2.00,"8,412667",,"2,589154",,"33,099991","3,177108","20,1"
20/01/2010 3.00,"7,782348","52,209489",,,"33,099991","3,703914","20,1"
20/01/2010 4.00,"5,676573","23,430852",,,"33,099991","3,892567","20,1"
20/01/2010 5.00,"5,501284","35,838125","2,549572",,"33,099991","1,367356","20,1"
20/01/2010 6.00,"6,052135","43,400832","3,408231",,"33,099991","2,652844","20,1"
20/01/2010 7.00,"5,589782","64,569114","3,479973",,"33,099991","2,65437","20,1"
20/01/2010 8.00,"5,506703","76,381073","2,520608",,"33,099991","3,713575","20,1"
20/01/2010 9.00,"6,037687","72,442008","4,43405",,"33,099991","2,846074","20,1"
20/01/2010 10.00,"7,630639","64,300465","1,766366",,"33,099991","4,219024","20,1"
20/01/2010 11.00,"7,316383","42,235331","1,110782",,"33,099991","6,974586","20,1"
20/01/2010 12.00,"7,585488","33,568143","1,321826",,"33,099991","1,53567","20,1"
20/01/2010 13.00,"14,220975","44,387214","1,825718",,"33,099991","1,5016","20,1"
20/01/2010 14.00,"19,761997","49,398296","3,493864",,"33,099991","2,275537","20,1"
20/01/2010 15.00,"13,005497","39,265807","2,37886",,"33,099991","2,613181","20,1"
20/01/2010 16.00,"9,774442","29,570704","1,034816",,"33,099991","2,014677","20,1"
20/01/2010 17.00,"6,267057","47,873304","1,088407",,"33,099991","1,370916","20,1"
20/01/2010 18.00,"5,188834","66,260246","1,150165",,"33,099991","1,391764","20,1"
20/01/2010 19.00,"4,53865","78,613391","1,207345",,"33,099991","1,622623","20,1"
20/01/2010 20.00,"4,339982","69,720371","1,335637",,"33,099991","2,029423","20,1"
20/01/2010 21.00,"4,32734","80,740606","1,388833",,"33,099991","6,622195","20,1"
20/01/2010 22.00,"4,594638","93,786827","1,46977",,"33,099991","2,761664","20,1"
20/01/2010 23.00,"3,362899","69,049372","1,155256",,"33,099991","2,547585","20,1"
21/01/2010 0.00,"3,323166","52,565105","1,061021",,"33,099991","1,964335","20,1"
21/01/2010 1.00,"3,16965","20,634857","0,996539",,"17,700001","1,18989","11,7"
21/01/2010 2.00,"3,283432","19,425232","1,04484",,"17,700001","2,948283","11,7"
21/01/2010 3.00,"3,268984","11,552352","1,001353",,"17,700001","1,257012","11,7"
21/01/2010 4.00,"3,245505","7,183722","0,9201",,"17,700001","1,093987","11,7"
21/01/2010 5.00,"2,987237","5,545807","0,905341",,"17,700001","1,483803","11,7"
21/01/2010 6.00,"2,972788","9,124041","0,930676",,"17,700001","4,399898","11,7"
21/01/2010 7.00,"2,853588","23,501863","1,006325",,"17,700001","0,758835","11,7"
21/01/2010 8.00,"3,028776","35,4306","1,032055",,"17,700001","5,767407","11,7"
21/01/2010 9.00,"3,012522","44,685734","1,090064",,"17,700001","5,756729","11,7"
21/01/2010 10.00,"3,350257","39,225578","1,00676",,"17,700001","4,772781","11,7"
21/01/2010 11.00,"3,223832","40,579253","1,080791",,"17,700001","1,298709","11,7"
21/01/2010 12.00,"3,606718","39,568207","1,061494",,"17,700001","1,529568","11,7"
21/01/2010 13.00,"3,157008","35,413737","1,061572",,"17,700001","1,511262","11,7"
21/01/2010 14.00,"3,265371","33,670681","1,043342",,"17,700001","1,309896","11,7"
21/01/2010 15.00,"3,252729","25,033357","0,955538",,"17,700001","1,652116","11,7"
21/01/2010 16.00,"2,864424","21,47587","0,985095",,"17,700001","3,341353","11,7"
21/01/2010 17.00,"3,227444","35,356606","1,045787",,"17,700001","1,124802","11,7"
21/01/2010 18.00,"3,11908","41,346309","1,072266",,"17,700001","1,276843","11,7"
21/01/2010 19.00,"3,184099","39,448802","1,101349",,"17,700001","1,308879","11,7"
21/01/2010 20.00,"3,120886","48,688353","1,149889",,"17,700001","1,802124","11,7"
21/01/2010 21.00,"3,175068","32,564898","1,072819",,"17,700001","1,57279","11,7"
21/01/2010 22.00,"3,319554","26,47139","1,106283",,"17,700001","1,24074","11,7"
21/01/2010 23.00,"4,374298","36,548072","1,099378",,"17,700001","1,027272","11,7"
22/01/2010 0.00,"3,581434","33,508447","1,070255",,"17,700001","2,113326","11,7"
22/01/2010 1.00,,"36,375455","1,083632",,"41,200001","1,513804","26,700001"
22/01/2010 2.00,"3,962514",,"1,293413",,"41,200001","1,577875","26,700001"
22/01/2010 3.00,"9,61912","69,28428",,,"41,200001","4,046134","26,700001"
22/01/2010 4.00,"7,543948","25,383768","1,062756",,"41,200001","4,019692","26,700001"
22/01/2010 5.00,"9,949631","43,668186","1,265158",,"41,200001","2,4169","26,700001"
22/01/2010 6.00,"7,737196","27,642071","1,067214",,"41,200001","2,54911","26,700001"
22/01/2010 7.00,"8,55354","49,798039","1,374942",,"41,200001","1,76958","26,700001"
22/01/2010 8.00,"7,068951","55,804587","1,125027",,"41,200001","2,957944","26,700001"
22/01/2010 9.00,"6,142439","54,417161","1,250596",,"41,200001","2,078239","26,700001"
22/01/2010 10.00,"6,108123","41,251553","1,270722",,"41,200001","1,920604","26,700001"
22/01/2010 11.00,"10,076055","41,360572","1,483936",,"41,200001","2,644709","26,700001"
22/01/2010 12.00,"24,584194","43,720095","2,234862",,"41,200001","3,244738","26,700001"
22/01/2010 13.00,"32,294305","49,210119","2,122473",,"41,200001","3,575263","26,700001"
22/01/2010 14.00,"26,451671","48,92976","1,646955",,"41,200001","3,609333","26,700001"
22/01/2010 15.00,"38,458415","50,848033","1,705319",,"41,200001","8,588564","26,700001"
22/01/2010 16.00,"32,951716","49,91356","1,743281",,"41,200001","7,172901","26,700001"
22/01/2010 17.00,"18,781304","41,718788","1,420638",,"41,200001","3,741543","26,700001"
22/01/2010 18.00,"8,810001","35,148965","1,16962",,"41,200001","2,247061","26,700001"
22/01/2010 19.00,"6,707738","35,1308","1,165673",,"41,200001","2,090952","26,700001"
22/01/2010 20.00,"5,371483","31,111661","1,16366",,"41,200001","2,077731","26,700001"
22/01/2010 21.00,"4,999197","34,862125","1,210859",,"41,200001","1,969929","26,700001"
22/01/2010 22.00,"5,002809","34,333897","1,194008",,"41,200001","2,47792","26,700001"
22/01/2010 23.00,"9,637181","28,550576","1,226998",,"41,200001","2,098579","26,700001"
23/01/2010 0.00,"24,813569","53,827943","1,594587",,"41,200001","3,674421","26,700001"
23/01/2010 1.00,"12,615386","18,266244","1,117845",,"46,900002","8,291092","31,700001"
23/01/2010 2.00,"8,965324","47,40867","1,376955",,"46,900002","3,675946","31,700001"
23/01/2010 3.00,"16,713337","66,940325","2,033526",,"46,900002","2,940147","31,700001"
23/01/2010 4.00,"16,036075","49,595576","1,755041",,"46,900002","3,706965","31,700001"
23/01/2010 5.00,"19,456766","23,621269","1,17329",,"46,900002","2,146379","31,700001"
23/01/2010 6.00,"27,437774","50,025164","1,42127",,"46,900002","3,098799","31,700001"
23/01/2010 7.00,"15,376856","37,791425","1,212634",,"46,900002","2,743357","31,700001"
23/01/2010 8.00,"12,185541","45,790201","1,206398",,"46,900002","2,468259","31,700001"
23/01/2010 9.00,"18,943851","56,644318","1,722091",,"46,900002","2,816581","31,700001"
23/01/2010 10.00,"30,033107","52,410671","1,59364",,"46,900002","4,336488","31,700001"
23/01/2010 11.00,"30,280543","49,694216","1,58634",,"46,900002","8,536189","31,700001"
23/01/2010 12.00,"28,987397","54,299058","1,87331",,"46,900002","3,885448","31,700001"
23/01/2010 13.00,"29,883202","59,991522","1,663844",,"46,900002","4,460562","31,700001"
23/01/2010 14.00,"39,742529","64,800142","1,824456",,"46,900002","5,977418","31,700001"
23/01/2010 15.00,"35,503693","50,689679","1,458049",,"46,900002","7,013741","31,700001"
23/01/2010 16.00,"35,888374","42,332673","1,378691",,"46,900002","3,609333","31,700001"
23/01/2010 17.00,"38,99482","49,995319","1,340846",,"46,900002","6,013012","31,700001"
23/01/2010 18.00,"49,110603","55,933091","1,794542",,"46,900002","3,902229","31,700001"
23/01/2010 19.00,"50,387498","52,754584","1,363774",,"46,900002","4,351743","31,700001"
23/01/2010 20.00,"39,975504","48,466428","1,622093",,"46,900002","4,160038","31,700001"
23/01/2010 21.00,"17,825894","39,893973","2,366232",,"46,900002","2,974725","31,700001"
23/01/2010 22.00,"14,237237","37,230751",,,"46,900002","2,983878","31,700001"
23/01/2010 23.00,"10,025486","33,326732",,,"46,900002","2,507414","31,700001"
24/01/2010 0.00,"12,069949","48,33404",,,"46,900002","2,791665","31,700001"
24/01/2010 1.00,,"54,775377",,,"41,5","4,946688","28,1"
24/01/2010 2.00,"11,690679",,,,"41,5","4,739729","28,1"
24/01/2010 3.00,"11,60579","56,293885",,,"41,5","2,235874","28,1"
24/01/2010 4.00,"18,822838","47,882388",,,"41,5","7,711911","28,1"
24/01/2010 5.00,"20,45913","48,387251",,,"41,5","4,256145","28,1"
24/01/2010 6.00,"22,837731","36,19894",,,"41,5","4,592772","28,1"
24/01/2010 7.00,"15,582758","38,49487",,,"41,5","3,225415","28,1"
24/01/2010 8.00,"9,828623","35,119097",,,"41,5","2,295877","28,1"
24/01/2010 9.00,"8,694413","48,115994",,,"41,5","1,836702","28,1"
24/01/2010 10.00,"8,47046","44,026398",,,"41,5","2,114343","28,1"
24/01/2010 11.00,"11,703321","36,435147",,,"41,5","2,326387","28,1"
24/01/2010 12.00,"155,60537","38,971203",,,"41,5","2,508939","28,1"
24/01/2010 13.00,"26,673814","34,170365",,,"41,5","2,470802","28,1"
24/01/2010 14.00,"26,509457","29,137216",,,"41,5","2,000439","28,1"
24/01/2010 15.00,"22,711308","22,171533",,,"41,5","2,568942","28,1"
24/01/2010 16.00,"14,45577","21,381131",,,"41,5","1,836193","28,1"
24/01/2010 17.00,"19,380917","30,869871",,,"41,5","2,650302","28,1"
24/01/2010 18.00,"36,9955","44,882992",,,"41,5","2,997607","28,1"
24/01/2010 19.00,"23,733524","34,217092",,,"41,5","5,858428","28,1"
24/01/2010 20.00,"15,718212","32,480539",,,"41,5","3,097273","28,1"
24/01/2010 21.00,"10,668442","43,023153",,,"41,5","4,908042","28,1"
24/01/2010 22.00,"13,41366","32,798504",,,"41,5","2,970657","28,1"
24/01/2010 23.00,"9,353628","20,0534",,,"41,5","1,592113","28,1"
25/01/2010 0.00,"7,71733","37,712248",,,"41,5","4,390389","28,1"
25/01/2010 1.00,"6,725798","48,846703",,,"37,299992","2,010609",25
25/01/2010 2.00,"6,575895","37,269678",,,"37,299992","2,97625",25
25/01/2010 3.00,"6,07742","31,160609",,,"37,299992","2,418426",25
25/01/2010 4.00,"5,978087","23,305884",,,"37,299992","2,362999",25
25/01/2010 5.00,"6,001565","26,08203",,,"37,299992","6,631348",25
25/01/2010 6.00,"5,57172","49,808439",,,"37,299992","1,508719",25
25/01/2010 7.00,"5,768582","66,897511",,,"37,299992","1,897213",25
25/01/2010 8.00,"6,559641","91,097639",,,"37,299992","2,885229",25
25/01/2010 9.00,"6,341105","96,732993",,,"37,299992","5,995215",25
25/01/2010 10.00,"8,000883","99,653209",,,"37,299992","4,089865",25
25/01/2010 11.00,"14,069269","78,687385",,,"37,299992","3,354574",25
25/01/2010 12.00,"11,312477","34,655364",,,"37,299992","1,849923",25
25/01/2010 13.00,"9,09536","21,47847",,,"37,299992","1,416681",25
25/01/2010 14.00,,,,,"37,299992","1,674999",25
25/01/2010 15.00,"10,514925","25,756264",,,"37,299992","1,346508",25
25/01/2010 16.00,"8,332605","26,32149",,,"37,299992","1,844329",25
25/01/2010 17.00,"6,675229","26,034001",,,"37,299992","3,014896",25
25/01/2010 18.00,"5,580751","30,973711","1,873231",,"37,299992","4,000878",25
25/01/2010 19.00,"5,640352","55,593041","0,619399",,"37,299992","3,355083",25
25/01/2010 20.00,"5,243016","47,816194","0,608704",,"37,299992","2,592333",25
25/01/2010 21.00,"5,073246","38,35342","0,434163",,"37,299992","2,318251",25
25/01/2010 22.00,"4,775245","27,653752","0,323235",,"37,299992","2,577078",25
