,Foggia,,
,Manfredonia - Scuola Elementare Ungaretti,,
Parm,SO2,NO2,PM10



01/10/2010 19.00,"4,62353523","3,5600637","19,70000076"
01/10/2010 20.00,"4,67771693","3,40691441","19,70000076"
01/10/2010 21.00,"4,65243227","8,4115094","19,70000076"
01/10/2010 22.00,"4,77705037","8,6503182","19,70000076"
01/10/2010 23.00,"4,53142554","6,50363741","19,70000076"
02/10/2010 0.00,"4,37429803","9,290169","19,70000076"
02/10/2010 1.00,"4,89444573","4,53476497","18,70000076"
02/10/2010 2.00,"4,55129264","2,99938308","18,70000076"
02/10/2010 3.00,"4,68494169","5,04223271","18,70000076"
02/10/2010 4.00,"4,85471154","13,70812033","18,70000076"
02/10/2010 5.00,"4,9341789","16,01963082","18,70000076"
02/10/2010 6.00,"4,68132931","45,3190844","18,70000076"
02/10/2010 7.00,"4,88902715","46,91028904","18,70000076"
02/10/2010 8.00,"4,66326841","50,63905232","18,70000076"
02/10/2010 9.00,"4,97571827","42,12501192","18,70000076"
02/10/2010 10.00,"4,46098914","8,18048818","18,70000076"
02/10/2010 11.00,"4,67410454","5,21614823","18,70000076"
02/10/2010 12.00,"4,97933065","3,89102134","18,70000076"
02/10/2010 13.00,"4,74273577","2,90723424","18,70000076"
02/10/2010 14.00,"4,61631047","3,99225409","18,70000076"
02/10/2010 15.00,"4,70842016","1,90787199","18,70000076"
02/10/2010 16.00,"4,63978994","2,01299949","18,70000076"
02/10/2010 17.00,"4,84206921","2,06102128","18,70000076"
02/10/2010 18.00,"4,39235791","2,55421212","18,70000076"
02/10/2010 19.00,"4,38694035","4,49972374","18,70000076"
02/10/2010 20.00,"4,69036027","11,10589024","18,70000076"
02/10/2010 21.00,"4,35623712","8,54648895","18,70000076"
02/10/2010 22.00,"4,35804332","8,27004243","18,70000076"
02/10/2010 23.00,"4,47001908","11,22140181","18,70000076"
03/10/2010 0.00,"4,3435948","6,25833928","18,70000076"
03/10/2010 1.00,"4,35443093","4,66844627","10,30000019"
03/10/2010 2.00,"4,37249183","3,40431791","10,30000019"
03/10/2010 3.00,"4,34540099","2,42442556","10,30000019"
03/10/2010 4.00,"4,31650293","2,05063721","10,30000019"
03/10/2010 5.00,"4,24606653","2,22844747","10,30000019"
03/10/2010 6.00,"4,50072231","14,0390837","10,30000019"
03/10/2010 7.00,"4,8962509","13,9625081","10,30000019"
03/10/2010 8.00,"4,55309883","22,41684248","10,30000019"
03/10/2010 9.00,"4,55309883","20,21045184","10,30000019"
03/10/2010 10.00,"4,3959703","9,75740253","10,30000019"
03/10/2010 11.00,"4,5747711","4,42314814","10,30000019"
03/10/2010 12.00,"4,64159614","2,87997868","10,30000019"
03/10/2010 13.00,"4,5946382","2,6930845","10,30000019"
03/10/2010 14.00,"4,21716949","1,59378775","10,30000019"
03/10/2010 15.00,"4,592832","1,2199994","10,30000019"
03/10/2010 16.00,"4,38694035","1,2771051","10,30000019"
03/10/2010 17.00,"4,2532913","1,32902164","10,30000019"
03/10/2010 18.00,"4,36887945","1,41208466","10,30000019"
03/10/2010 19.00,"4,25148511","1,83259464","10,30000019"
03/10/2010 20.00,"4,34540099","2,34914821","10,30000019"
03/10/2010 21.00,"4,13409076","2,76057428","10,30000019"
03/10/2010 22.00,"4,26954601","2,43610597","10,30000019"
03/10/2010 23.00,"4,20091478","3,31216907","10,30000019"
04/10/2010 0.00,"4,52961935","3,83261547","10,30000019"
04/10/2010 1.00,"4,4140312","4,36993527","19,70000076"
04/10/2010 2.00,"4,45737676","4,18693584","19,70000076"
04/10/2010 3.00,"4,48988618","4,26350953","19,70000076"
04/10/2010 4.00,"4,38152178","13,40311809","19,70000076"
04/10/2010 5.00,"4,41944978","21,04628264","19,70000076"
04/10/2010 6.00,"4,42306114","17,19550508","19,70000076"
04/10/2010 7.00,"4,94682123","35,11781872","19,70000076"
04/10/2010 8.00,"4,91973038","43,8680676","19,70000076"
04/10/2010 9.00,"4,44654062","16,78797184","19,70000076"
04/10/2010 10.00,"4,56032258","6,31674323","19,70000076"
04/10/2010 11.00,"4,61992285","3,67816985","19,70000076"
04/10/2010 12.00,"4,60005575","2,92410573","19,70000076"
04/10/2010 13.00,"4,26412743","4,12723364","19,70000076"
04/10/2010 14.00,"4,67952312","4,65546762","19,70000076"
04/10/2010 15.00,"4,62895381","3,46921119","19,70000076"
04/10/2010 16.00,"4,60547433","2,57757294","19,70000076"
04/10/2010 17.00,"4,42667353","2,41533974","19,70000076"
04/10/2010 18.00,"4,51336566","2,83585163","19,70000076"
04/10/2010 19.00,"4,23161801","3,56266019","19,70000076"
04/10/2010 20.00,"4,38332797","3,81834048","19,70000076"
04/10/2010 21.00,"4,31289157","5,21355174","19,70000076"
04/10/2010 22.00,"4,42847972","10,32326849","19,70000076"
04/10/2010 23.00,"4,32192151","12,72822606","19,70000076"
05/10/2010 0.00,"4,12686599","9,12144647","19,70000076"
05/10/2010 1.00,"4,36165468","8,292105","27,20000076"
05/10/2010 2.00,"4,25870886","5,5081699","27,20000076"
05/10/2010 3.00,"4,40138887","4,13242472","27,20000076"
05/10/2010 4.00,"4,17924251","4,66714802","27,20000076"
05/10/2010 5.00,"4,36887945","12,93459396","27,20000076"
05/10/2010 6.00,"4,32011532","35,00619616","27,20000076"
05/10/2010 7.00,"4,54948645","44,379432","27,20000076"
05/10/2010 8.00,"5,08950124","50,00180184","27,20000076"
05/10/2010 9.00,"4,99377917","40,5494092","27,20000076"
05/10/2010 10.00,"4,73009344","22,10273912","27,20000076"
05/10/2010 11.00,"4,49710993","13,26813854","27,20000076"
05/10/2010 12.00,"4,44112205","9,27719034","27,20000076"
05/10/2010 13.00,"4,51697702","11,29667342","27,20000076"
05/10/2010 14.00,"4,45918295","10,52314514","27,20000076"
05/10/2010 15.00,"4,47001908","10,75156414","27,20000076"
05/10/2010 16.00,"4,55309883","11,76649962","27,20000076"
05/10/2010 17.00,"4,74995952","16,06635245","27,20000076"
05/10/2010 18.00,"4,35081855","28,34551472","27,20000076"
05/10/2010 19.00,"4,5404565","19,4706608","27,20000076"
05/10/2010 20.00,"4,59644439","16,61535457","27,20000076"
05/10/2010 21.00,"4,12506082","8,92546647","27,20000076"
05/10/2010 22.00,"4,39958268","5,68857475","27,20000076"
05/10/2010 23.00,"4,5567102","4,90855332","27,20000076"
06/10/2010 0.00,"4,14312071","3,27063852","27,20000076"
06/10/2010 1.00,"3,92819911","3,2615527","11,69999981"
06/10/2010 2.00,"4,2352304","3,41600023","11,69999981"
06/10/2010 3.00,"4,01489023","2,94357371","11,69999981"
06/10/2010 4.00,"4,54226168","4,32970106","11,69999981"
06/10/2010 5.00,"4,20091478","9,14999837","11,69999981"
06/10/2010 6.00,"4,13409076","23,6316508","11,69999981"
06/10/2010 7.00,"4,12144844","14,35186778","11,69999981"
06/10/2010 8.00,"4,38152178","19,37980256","11,69999981"
06/10/2010 9.00,"4,0925514","11,24086979","11,69999981"
06/10/2010 10.00,"3,83247704","7,06042519","11,69999981"
06/10/2010 11.00,"4,26773982","6,23757305","11,69999981"
06/10/2010 12.00,"3,71147031","7,56010536","11,69999981"
06/10/2010 13.00,"3,91013821","6,01044466","11,69999981"
06/10/2010 14.00,"4,1449269","4,73074306","11,69999981"
06/10/2010 15.00,"4,14131451","4,2284683","11,69999981"
06/10/2010 16.00,"4,20813955","5,0305523","11,69999981"
06/10/2010 17.00,"4,23161801","4,52957389","11,69999981"
06/10/2010 18.00,"4,10880509","6,2077229","11,69999981"
06/10/2010 19.00,"4,36165468","24,88148696","11,69999981"
06/10/2010 20.00,"4,15395684","25,32925824","11,69999981"
06/10/2010 21.00,"4,10158134","7,75478711","11,69999981"
06/10/2010 22.00,"4,12506082","4,24404154","11,69999981"
06/10/2010 23.00,"4,18827245","2,97342577","11,69999981"
07/10/2010 0.00,"4,59825058","3,20833982","11,69999981"
07/10/2010 1.00,"4,39777649","1,32253231","12,5"
07/10/2010 2.00,"4,44654062","1,24076563","12,5"
07/10/2010 3.00,"4,55851639","2,22974381","12,5"
07/10/2010 4.00,"4,48266243","9,44721112","12,5"
07/10/2010 5.00,"4,45737676","9,75480794","12,5"
07/10/2010 6.00,"4,3959703","12,08318992","12,5"
07/10/2010 7.00,"4,63617756","26,592096","12,5"
07/10/2010 8.00,"4,64340233","23,79128368","12,5"
07/10/2010 9.00,"4,77885758","17,9807195","12,5"
07/10/2010 10.00,"4,74815435","9,36025336","12,5"
07/10/2010 11.00,"4,6126991","7,9481687","12,5"
07/10/2010 12.00,"4,57296491","7,91572206","12,5"
07/10/2010 13.00,"4,60728052","6,76840352","12,5"
07/10/2010 14.00,"4,44473443","3,48997934","12,5"
07/10/2010 15.00,"4,40138887","2,26738344","12,5"
07/10/2010 16.00,"4,69036027","1,83778763","12,5"
07/10/2010 17.00,"4,60186296","2,55031929","12,5"
07/10/2010 18.00,"4,27857595","3,3783606","12,5"
07/10/2010 19.00,"4,11783605","6,19474425","12,5"
07/10/2010 20.00,"4,37790939","9,55623336","12,5"
07/10/2010 21.00,"4,51517083","2,96693453","12,5"
07/10/2010 22.00,"4,53865031","3,66389294","12,5"
07/10/2010 23.00,"4,69758402","3,12008382","12,5"
08/10/2010 0.00,"4,38694035","2,4568722","12,5"
08/10/2010 1.00,"4,41041882","1,35887178","12,60000038"
08/10/2010 2.00,"4,60366814","3,05648878","12,60000038"
08/10/2010 3.00,"4,48266243","2,51787265","12,60000038"
08/10/2010 4.00,"4,43570347","4,44001963","12,60000038"
08/10/2010 5.00,"4,56935252","4,87351018","12,60000038"
08/10/2010 6.00,"4,55129264","5,5509987","12,60000038"
08/10/2010 7.00,"4,73009344","7,1746366","12,60000038"
08/10/2010 8.00,"4,61450529","13,43427413","12,60000038"
08/10/2010 9.00,"4,30747299","6,80733949","12,60000038"
08/10/2010 10.00,"4,51336566","6,66457427","12,60000038"
08/10/2010 11.00,"4,62353523","2,94876479","12,60000038"
08/10/2010 12.00,"4,76802042","1,96368136","12,60000038"
08/10/2010 13.00,"4,53323174","1,0408928","12,60000038"
08/10/2010 14.00,"4,65423846","0,84621296","12,60000038"
08/10/2010 15.00,"4,61811666","1,15899895","12,60000038"
08/10/2010 16.00,"4,5747711","1,89489334","12,60000038"
08/10/2010 17.00,"4,47543766","2,78263876","12,60000038"
08/10/2010 18.00,"4,32192151","8,32584989","12,60000038"
08/10/2010 19.00,"4,54948645","8,52961555","12,60000038"
08/10/2010 20.00,"4,56935252","11,33820398","12,60000038"
08/10/2010 21.00,"4,68855306","7,36023253","12,60000038"
08/10/2010 22.00,"4,67410454","7,36282902","12,60000038"
08/10/2010 23.00,"4,99377917","16,499843","12,60000038"
09/10/2010 0.00,"4,75718429","4,32450998","12,60000038"
09/10/2010 1.00,"4,93598509","1,54187122","15,80000019"
09/10/2010 2.00,"4,97391207","1,75991378","15,80000019"
09/10/2010 3.00,"5,02087001","1,36276653","15,80000019"
09/10/2010 4.00,"4,86916006","2,95395778","15,80000019"
09/10/2010 5.00,"4,69036027","4,34138146","15,80000019"
09/10/2010 6.00,"4,78066275","9,12274281","15,80000019"
09/10/2010 7.00,"5,07866409","16,10009925","15,80000019"
09/10/2010 8.00,"5,02087001","11,06565029","15,80000019"
09/10/2010 9.00,"4,67771693","8,04161579","15,80000019"
09/10/2010 10.00,"4,82762069","3,5003615","15,80000019"
09/10/2010 11.00,"4,75899048","3,06687094","15,80000019"
09/10/2010 12.00,"4,80052985","2,15187187","15,80000019"
09/10/2010 13.00,"4,82039694","2,00780841","15,80000019"
09/10/2010 14.00,"4,90347567","1,59897883","15,80000019"
09/10/2010 15.00,"4,96488213","1,76640311","15,80000019"
09/10/2010 16.00,"5,15813145","2,29983008","15,80000019"
09/10/2010 17.00,"4,89805811","3,40042508","15,80000019"
09/10/2010 18.00,"4,94862742","7,47834059","15,80000019"
09/10/2010 19.00,"4,99197298","8,90470024","15,80000019"
09/10/2010 20.00,"5,13645918","11,40569375","15,80000019"
09/10/2010 21.00,"4,88722096","14,18443777","15,80000019"
09/10/2010 22.00,"5,12200965","7,99229575","15,80000019"
09/10/2010 23.00,"4,79511127","4,63470138","15,80000019"
10/10/2010 0.00,"4,83845683","5,87936176","15,80000019"
10/10/2010 1.00,"4,97030071","5,06299894",12
10/10/2010 2.00,"5,10214357","7,76516927",12
10/10/2010 3.00,"4,89444573","3,58731926",12
10/10/2010 4.00,"5,05518563","2,11033941",12
10/10/2010 5.00,"5,15271288","2,77355294",12
10/10/2010 6.00,"4,93598509","9,03838154",12
10/10/2010 7.00,"4,92153657","16,46090512",12
10/10/2010 8.00,"4,72828725","13,33952306",12
10/10/2010 9.00,"4,79330508","7,05004112",12
10/10/2010 10.00,"5,11659209","5,6872765",12
10/10/2010 11.00,"5,33512607","6,85536128",12
10/10/2010 12.00,"5,16896759","4,46727519",12
10/10/2010 13.00,"5,56449719","3,31346732",12
10/10/2010 14.00,"5,43987808","2,10255374",12
10/10/2010 15.00,"5,25746489","1,93123281",12
10/10/2010 16.00,"5,23037405","1,78846759",12
10/10/2010 17.00,"5,40014491","1,98704218",12
10/10/2010 18.00,"5,19244707","2,06231953",12
10/10/2010 19.00,"5,35679935","5,25378595",12
10/10/2010 20.00,"5,52115164","13,40701474",12
10/10/2010 21.00,"5,51753925","6,63212572",12
10/10/2010 22.00,"5,22314928","2,16095578",12
10/10/2010 23.00,"5,35318697","1,69631875",12
11/10/2010 0.00,"5,39472633","2,80989432",12
11/10/2010 1.00,"5,42723576","2,96953102","9,39999962"
11/10/2010 2.00,"5,39292014","2,13370214","9,39999962"
11/10/2010 3.00,"5,28997432","2,00521191","9,39999962"
11/10/2010 4.00,"5,69814625","2,60093566","9,39999962"
11/10/2010 5.00,"5,64576973","2,24272246","9,39999962"
11/10/2010 6.00,"5,22134411","2,70606316","9,39999962"
11/10/2010 7.00,"5,49586597","3,12657506","9,39999962"
11/10/2010 8.00,"4,84748779","4,10516916","9,39999962"
11/10/2010 9.00,"5,29178051","9,36544635","9,39999962"
11/10/2010 10.00,"5,29178051","6,92155281","9,39999962"
11/10/2010 11.00,"5,23759882","5,88325459","9,39999962"
11/10/2010 12.00,"5,26107728","2,81119066","9,39999962"
11/10/2010 13.00,"5,14007055","3,49387217","9,39999962"
11/10/2010 14.00,"5,31887135","2,84233905","9,39999962"
11/10/2010 15.00,"5,26649585","1,79495692","9,39999962"
11/10/2010 16.00,"5,32248374","1,72357431","9,39999962"
11/10/2010 17.00,"5,11117351","1,0408928","9,39999962"
11/10/2010 18.00,"5,26468966","0,94485113","9,39999962"
11/10/2010 19.00,"5,1509077","1,20831899","9,39999962"
11/10/2010 20.00,"5,23579262","1,38353276","9,39999962"
11/10/2010 21.00,"5,05157324","1,24076563","9,39999962"
11/10/2010 22.00,"5,35318697","0,96951019","9,39999962"
11/10/2010 23.00,"5,00822769","0,9072115","9,39999962"
12/10/2010 0.00,"4,81497836","1,3251269","9,39999962"
12/10/2010 1.00,"4,87457863","4,65416937","10,89999962"
12/10/2010 2.00,"5,06963415","3,51334015","10,89999962"
12/10/2010 3.00,"5,05879801","3,7508507","10,89999962"
12/10/2010 4.00,"4,95765736","4,92542481","10,89999962"
12/10/2010 5.00,"5,19425326","6,54776446","10,89999962"
12/10/2010 6.00,"5,29178051","16,81652374","10,89999962"
12/10/2010 7.00,"5,6150665","39,3034544","10,89999962"
12/10/2010 8.00,"5,01545144","31,60836184","10,89999962"
12/10/2010 9.00,"5,26107728","36,38323768","10,89999962"
12/10/2010 10.00,"5,14368293","23,95481704","10,89999962"
12/10/2010 11.00,"4,81497836","8,57244626","10,89999962"
12/10/2010 12.00,"4,85110017","18,81784473","10,89999962"
12/10/2010 13.00,"5,01906382","29,212492","10,89999962"
12/10/2010 14.00,"4,92153657","14,89956783","10,89999962"
12/10/2010 15.00,"4,96488213","7,55491237","10,89999962"
12/10/2010 16.00,"4,72828725","5,35502062","10,89999962"
12/10/2010 17.00,"4,93779128","5,33165789","10,89999962"
12/10/2010 18.00,"4,7210635","13,72369357","10,89999962"
12/10/2010 19.00,,,"10,89999962"
12/10/2010 20.00,,,"10,89999962"
12/10/2010 21.00,,,"10,89999962"
12/10/2010 22.00,,,"10,89999962"
12/10/2010 23.00,,,"10,89999962"
13/10/2010 0.00,,,"10,89999962"
13/10/2010 1.00,,,"9,5"
13/10/2010 2.00,,,"9,5"
13/10/2010 3.00,,,"9,5"
13/10/2010 4.00,,,"9,5"
13/10/2010 5.00,,,"9,5"
13/10/2010 6.00,,,"9,5"
13/10/2010 7.00,,,"9,5"
13/10/2010 8.00,,,"9,5"
13/10/2010 9.00,,,"9,5"
13/10/2010 10.00,,,"9,5"
13/10/2010 11.00,,,"9,5"
13/10/2010 12.00,,,"9,5"
13/10/2010 13.00,,,"9,5"
13/10/2010 14.00,,,"9,5"
13/10/2010 15.00,,,"9,5"
13/10/2010 16.00,"4,66326841",,"9,5"
13/10/2010 17.00,"4,34720616","6,28689309","9,5"
13/10/2010 18.00,"4,63617756","24,24813696","9,5"
13/10/2010 19.00,"4,80594842","22,72702624","9,5"
13/10/2010 20.00,"4,63437137","24,12223176","9,5"
13/10/2010 21.00,"5,01906382","19,7432164","9,5"
13/10/2010 22.00,"4,56032258","32,0691156","9,5"
13/10/2010 23.00,"4,75718429","18,31297348","9,5"
14/10/2010 0.00,"4,42847972","5,99746791","9,5"
14/10/2010 1.00,"4,18827245","10,06889218","20,2999897"
14/10/2010 2.00,"4,55309883","3,99355234","20,2999897"
14/10/2010 3.00,"4,40319506","3,98706301","20,2999897"
14/10/2010 4.00,"4,4664067","2,90853249","20,2999897"
14/10/2010 5.00,"4,30205543","4,89427642","20,2999897"
14/10/2010 6.00,"4,31108537","7,84304121","20,2999897"
14/10/2010 7.00,"4,32192151","15,25778103","20,2999897"
14/10/2010 8.00,"4,4664067","31,9068824","20,2999897"
14/10/2010 9.00,"4,47724385","33,1982472","20,2999897"
14/10/2010 10.00,"4,68132931","19,17864104","20,2999897"
14/10/2010 11.00,"4,61089291","10,70484442","20,2999897"
14/10/2010 12.00,"4,59102581","9,89757316","20,2999897"
14/10/2010 13.00,"4,62353523","10,94235688","20,2999897"
14/10/2010 14.00,"4,45376437","8,81255331","20,2999897"
14/10/2010 15.00,"4,61811666","7,25510694","20,2999897"
14/10/2010 16.00,"4,46460152","7,14089362","20,2999897"
14/10/2010 17.00,"4,33456384","11,31095415","20,2999897"
14/10/2010 18.00,"4,72828725","12,29084842","20,2999897"
14/10/2010 19.00,"4,59825058","17,70686566","20,2999897"
14/10/2010 20.00,"4,76079667","21,7730912","20,2999897"
14/10/2010 21.00,"4,83123308","13,22660607","20,2999897"
14/10/2010 22.00,"4,52600798","14,6322014","20,2999897"
14/10/2010 23.00,"4,43389829","8,95791311","20,2999897"
15/10/2010 0.00,"4,85110017","6,59967908","20,2999897"
15/10/2010 1.00,,"6,88910617","32,5"
15/10/2010 2.00,"4,42125597",,"32,5"
15/10/2010 3.00,"4,43389829","4,58667959","32,5"
15/10/2010 4.00,"4,78066275","4,30114916","32,5"
15/10/2010 5.00,"4,53865031","5,99357317","32,5"
15/10/2010 6.00,"4,76260286","12,2739731","32,5"
15/10/2010 7.00,"4,91250561","20,8762676","32,5"
15/10/2010 8.00,"4,80052985","28,60898832","32,5"
15/10/2010 9.00,"4,78066275","29,11255176","32,5"
15/10/2010 10.00,"5,01725865","17,75618952","32,5"
15/10/2010 11.00,"5,03351234","17,62898798","32,5"
15/10/2010 12.00,"4,97210588","18,22211906","32,5"
15/10/2010 13.00,"5,10756113","18,6127789","32,5"
15/10/2010 14.00,"4,72828725","11,78208434","32,5"
15/10/2010 15.00,"4,91431181","6,40759574","32,5"
15/10/2010 16.00,"4,99919774","13,34990904","32,5"
15/10/2010 17.00,"5,06963415","10,46604135","32,5"
15/10/2010 18.00,"4,67410454","9,34078538","32,5"
15/10/2010 19.00,"4,86735488","29,25013928","32,5"
15/10/2010 20.00,"5,13465197","46,2808204","32,5"
15/10/2010 21.00,"5,15271288","32,92051008","32,5"
15/10/2010 22.00,"4,92334277","28,90228912","32,5"
15/10/2010 23.00,"4,93779128","20,78800968","32,5"
16/10/2010 0.00,"4,81497836","14,25971894","32,5"
16/10/2010 1.00,"4,95946355","14,39599101","27,89999962"
16/10/2010 2.00,"4,93598509","9,89238208","27,89999962"
16/10/2010 3.00,"4,86916006","4,64768004","27,89999962"
16/10/2010 4.00,"4,80052985","7,04874287","27,89999962"
16/10/2010 5.00,"4,83845683","10,56208302","27,89999962"
16/10/2010 6.00,"4,87277244","24,43113448","27,89999962"
16/10/2010 7.00,"5,27913818","41,07375608","27,89999962"
16/10/2010 8.00,"5,22495649","45,7447912","27,89999962"
16/10/2010 9.00,"5,01364626","31,54995024","27,89999962"
16/10/2010 10.00,"4,87277244","20,15854104","27,89999962"
16/10/2010 11.00,"5,05699182","13,59520334","27,89999962"
16/10/2010 12.00,"4,62534143","11,9546997","27,89999962"
16/10/2010 13.00,"4,97752446","14,12863414","27,89999962"
16/10/2010 14.00,"4,96488213","5,32387222","27,89999962"
16/10/2010 15.00,"4,94501504","5,02795581","27,89999962"
16/10/2010 16.00,"4,82400831","3,7819991","27,89999962"
16/10/2010 17.00,"4,88722096","3,89231958","27,89999962"
16/10/2010 18.00,"4,87819102","6,24406238","27,89999962"
16/10/2010 19.00,"4,89083334","16,58939534","27,89999962"
16/10/2010 20.00,"4,98655542","21,2682276","27,89999962"
16/10/2010 21.00,"4,91250561","30,84910664","27,89999962"
16/10/2010 22.00,"4,72648106","21,70041608","27,89999962"
16/10/2010 23.00,"5,0768579","18,16371129","27,89999962"
17/10/2010 0.00,"4,94140367","13,05659486","27,89999962"
17/10/2010 1.00,,"14,11825006","16,20000076"
17/10/2010 2.00,"5,11659209",,"16,20000076"
17/10/2010 3.00,"5,06602176","10,23630882","16,20000076"
17/10/2010 4.00,"4,80052985","6,02602172","16,20000076"
17/10/2010 5.00,"4,94320884","4,87480652","16,20000076"
17/10/2010 6.00,"5,04796188","14,05594754","16,20000076"
17/10/2010 7.00,"4,8818034","12,72303881","16,20000076"
17/10/2010 8.00,"5,24662876","20,8425208","16,20000076"
17/10/2010 9.00,"5,10575595","14,67633801","16,20000076"
17/10/2010 10.00,"4,87457863","12,6983721","16,20000076"
17/10/2010 11.00,"4,91973038","9,56791377","16,20000076"
17/10/2010 12.00,"5,29719908","8,99814733","16,20000076"
17/10/2010 13.00,"5,32428993","8,84889278","16,20000076"
17/10/2010 14.00,"5,48864222","4,23365938","16,20000076"
17/10/2010 15.00,"5,39653253","5,23302163","16,20000076"
17/10/2010 16.00,"5,40014491","5,23561622","16,20000076"
17/10/2010 17.00,"4,93598509","7,74699954","16,20000076"
17/10/2010 18.00,"5,03351234","12,24931786","16,20000076"
17/10/2010 19.00,"5,47599989","9,48484884","16,20000076"
17/10/2010 20.00,"5,28455574","10,44657146","16,20000076"
17/10/2010 21.00,"4,97030071","14,48554526","16,20000076"
17/10/2010 22.00,"5,30261664","9,65227503","16,20000076"
17/10/2010 23.00,"5,38569639","3,48219176","16,20000076"
18/10/2010 0.00,"5,10756113","3,7365738","16,20000076"
18/10/2010 1.00,"5,09311261","3,14085005","12,69999981"
18/10/2010 2.00,"5,11839828","1,85336087","12,69999981"
18/10/2010 3.00,"5,10394874","2,81767998","12,69999981"
18/10/2010 4.00,"5,02628859","5,00589324","12,69999981"
18/10/2010 5.00,"5,14910151","9,11755173","12,69999981"
18/10/2010 6.00,"5,50489693","33,30208792","12,69999981"
18/10/2010 7.00,"5,66744302","54,11346224","12,69999981"
18/10/2010 8.00,"5,74691038","54,40550112","12,69999981"
18/10/2010 9.00,"5,55366004","27,40846264","12,69999981"
18/10/2010 10.00,"5,22134411","11,2707142","12,69999981"
18/10/2010 11.00,"5,23037405","9,60165866","12,69999981"
18/10/2010 12.00,"5,23759882","6,11687231","12,69999981"
18/10/2010 13.00,"5,21592553","4,03119006","12,69999981"
18/10/2010 14.00,"5,1852223","3,77680802","12,69999981"
18/10/2010 15.00,"5,28094437","5,07338302","12,69999981"
18/10/2010 16.00,"5,19967082","8,10651098","12,69999981"
18/10/2010 17.00,"4,85832392","7,02278556","12,69999981"
18/10/2010 18.00,"5,29539289","7,98061726","12,69999981"
18/10/2010 19.00,"5,1653552","10,05851002","12,69999981"
18/10/2010 20.00,"5,31525897","1,87542535","12,69999981"
18/10/2010 21.00,"5,08227647","1,69891525","12,69999981"
18/10/2010 22.00,"5,03893092","1,49774417","12,69999981"
18/10/2010 23.00,"4,86554869","2,12072348","12,69999981"
19/10/2010 0.00,"5,28636193","2,4568722","12,69999981"
19/10/2010 1.00,,"3,10580691","5,69999981"
19/10/2010 2.00,"5,06963415",,"5,69999981"
19/10/2010 3.00,"5,28275057","8,61657331","5,69999981"
19/10/2010 4.00,"5,36041072","9,20970057","5,69999981"
19/10/2010 5.00,"5,13645918","9,36155161","5,69999981"
19/10/2010 6.00,"5,07144034","12,3388683","5,69999981"
19/10/2010 7.00,"5,39292014","25,9522452","5,69999981"
19/10/2010 8.00,"5,32248374","27,3513512","5,69999981"
19/10/2010 9.00,"4,9522398","4,5101059","5,69999981"
19/10/2010 10.00,"5,14729532","5,26546827","5,69999981"
19/10/2010 11.00,"5,10756113","4,30374374","5,69999981"
19/10/2010 12.00,"4,90166948","3,56784936","5,69999981"
19/10/2010 13.00,"4,8962509","3,26285094","5,69999981"
19/10/2010 14.00,"5,07866409","4,8994675","5,69999981"
19/10/2010 15.00,"5,34957458","4,02729722","5,69999981"
19/10/2010 16.00,"5,08047028","3,78978667","5,69999981"
19/10/2010 17.00,"4,86013011","29,06194112","5,69999981"
19/10/2010 18.00,"5,31706516","17,2409342","5,69999981"
19/10/2010 19.00,"5,13104061","6,89040442","5,69999981"
19/10/2010 20.00,"5,1328468","5,32127573","5,69999981"
19/10/2010 21.00,"5,05699182","3,40561616","5,69999981"
19/10/2010 22.00,"5,18341611","2,73721346","5,69999981"
19/10/2010 23.00,"5,06602176","2,86829636","5,69999981"
20/10/2010 0.00,"5,07505272","2,3828931","5,69999981"
20/10/2010 1.00,"5,37666543","3,61587115","14,89999962"
20/10/2010 2.00,"5,07866409","4,42704289","14,89999962"
20/10/2010 3.00,"5,19605843","3,04351013","14,89999962"
20/10/2010 4.00,"4,99919774","3,93644663","14,89999962"
20/10/2010 5.00,"4,95043361","13,80805866","14,89999962"
20/10/2010 6.00,"5,18702849","11,98584426","14,89999962"
20/10/2010 7.00,"4,84748779","25,96650872","14,89999962"
20/10/2010 8.00,"5,0244824","29,43701816","14,89999962"
20/10/2010 9.00,,"23,32664856","14,89999962"
20/10/2010 10.00,,,"14,89999962"
20/10/2010 11.00,"5,19786463","12,86061294","14,89999962"
20/10/2010 12.00,"5,07144034","11,09420218","14,89999962"
20/10/2010 13.00,"4,99377917","10,33105989","14,89999962"
20/10/2010 14.00,"5,10033738","9,41346623","14,89999962"
20/10/2010 15.00,"5,10756113","8,17399885","14,89999962"
20/10/2010 16.00,"5,14910151","7,17853134","14,89999962"
20/10/2010 17.00,"5,38027781","10,17920502","14,89999962"
20/10/2010 18.00,"5,32970749","16,31943624","14,89999962"
20/10/2010 19.00,"5,04434949","13,74186139","14,89999962"
20/10/2010 20.00,"4,96307594","19,9054496","14,89999962"
20/10/2010 21.00,"5,49225358","19,56021888","14,89999962"
20/10/2010 22.00,"5,45071422","13,43297397","14,89999962"
20/10/2010 23.00,"5,05699182","12,6036325","14,89999962"
21/10/2010 0.00,"5,37486026","4,06363861","14,89999962"
21/10/2010 1.00,,"3,11229815","15,60000038"
21/10/2010 2.00,"5,4019511",,"15,60000038"
21/10/2010 3.00,"5,28275057","2,65804137","15,60000038"
21/10/2010 4.00,"5,27371961","2,01429774","15,60000038"
21/10/2010 5.00,"5,19425326","18,77501019","15,60000038"
