,Regione Puglia,,,,,,
01/03/2007 16.00,"0,61036903","10,49552856","23,60396957","1,21233805",,,
01/03/2007 17.00,"0,68592298","11,92557762","24,30945015","1,18167215",,,
01/03/2007 18.00,"0,47311401","15,80842058","25,88997078","1,23769095",,,
01/03/2007 19.00,"0,48394099","28,72864467","32,14556122","1,3386943",,,
01/03/2007 20.00,"0,61386102","25,50209013","29,02861977","1,37519875",,,
01/03/2007 21.00,"0,44517499","16,97799065","23,37606049","1,3189902",,,
01/03/2007 22.00,"0,46403399","27,10067679","28,10540962","1,40093",,,
01/03/2007 23.00,"0,52759701","22,7811672","25,58675957","1,3895519",,,
02/03/2007 0.00,"0,65216202","14,42433376","20,9571209","1,38224365",,,
02/03/2007 1.00,"0,44587299","11,75193687","19,42477036","1,30215075",,,
02/03/2007 2.00,"0,59942597","13,90083265","20,68713951","1,31507215",,,
02/03/2007 3.00,"0,44890001","10,86964629","19,32505035","1,3036952",,,
02/03/2007 4.00,"0,54377902","8,12957102","18,13051033","1,2764195",,,
02/03/2007 5.00,"0,481846","6,97659514","17,20186996","1,24183555",,,
02/03/2007 6.00,"0,47590801","6,79017676","16,85456085","1,2485044",,,
02/03/2007 7.00,"0,53656101","7,57415122","17,3490696","1,26621095",,,
02/03/2007 8.00,"0,59209102","25,72937136","27,40806961","1,2569431",,,
02/03/2007 9.00,"0,551579","39,95196975","34,86907959","1,3385057",,,
02/03/2007 10.00,"0,56368601","29,75521923","29,93691063","1,335679",,,
02/03/2007 11.00,"0,67230201","16,09953355","23,96417999","1,27348125",,,
02/03/2007 12.00,"0,69768101","11,74171928","23,02876091","1,23916065",,,
02/03/2007 13.00,"0,69360602","11,36377747","24,09239006","1,24955895",,,
02/03/2007 14.00,"0,68848401","8,98760234","23,57278061","1,24880455",,,
02/03/2007 15.00,"0,64599198","8,51645134","23,59313011","1,25016155",,,
02/03/2007 16.00,"0,54331303","7,54989197","22,8171196","1,23934925",,,
02/03/2007 17.00,"0,48743299","10,08822623","23,53276062","1,2813553",,,
02/03/2007 18.00,"0,551346","11,10202691","23,27024078","1,2594294",,,
02/03/2007 19.00,"0,59954202","18,16033834","25,88928986","1,3189534",,,
02/03/2007 20.00,"0,61048502","19,91725065","26,01885033","1,44881255",,,
02/03/2007 21.00,"0,60140502","24,41041416","27,75131989","1,3694729",,,
02/03/2007 22.00,"0,49500099","21,11746032","25,59692955","1,35560965",,,
02/03/2007 23.00,"0,52014601","20,17515456","24,99118042","1,39245335",,,
03/03/2007 0.00,"0,42922601","15,1687301","22,10622025","1,34442015",,,
03/03/2007 1.00,,"10,6462023","19,65744019","1,2799983",,,
03/03/2007 2.00,"0,75430602",,,"1,2844442",,,
03/03/2007 3.00,"0,85273898","9,97203686","18,77696037",,,,
03/03/2007 4.00,"0,90125698","8,22788713","18,02264977","1,285608",,,
03/03/2007 5.00,"0,757447","6,57439408","17,0655098","1,2298031",,,
03/03/2007 6.00,"1,16409504","8,13084822","17,43453979","1,23213415",,,
03/03/2007 7.00,"0,70055097","12,5448442","19,83922958","1,25017075",,,
03/03/2007 8.00,"0,89741802","44,57025738","37,56613159","1,3812075",,,
03/03/2007 9.00,"0,83179599","56,23665201","44,95048141","1,36681525",,,
03/03/2007 10.00,"0,96129501","29,13084009","30,4633007","1,27831815",,,
03/03/2007 11.00,"1,101964","17,76579483","26,03446007","1,26922395",,,
03/03/2007 12.00,"1,04192603","10,70493277","23,78646088","1,2750487",,,
03/03/2007 13.00,"1,03634095","8,11808187","23,21121979","1,24130195",,,
03/03/2007 14.00,"1,04332197","8,28151444","23,97163963","1,2308933",,,
03/03/2007 15.00,"0,92185199","7,33410741","23,93501091","1,2078956",,,
03/03/2007 16.00,"0,81957901","7,13364548","23,27635002","1,22262595",,,
03/03/2007 17.00,"1,00073802","7,67885144","23,25871086","1,1912482",,,
03/03/2007 18.00,"0,86635202","9,60303168","23,57888985","1,24656435",,,
03/03/2007 19.00,"0,78676802","14,0617127","25,05356979","1,28105975",,,
03/03/2007 20.00,"0,99759603","22,4619615","28,04162979","1,357759",,,
03/03/2007 21.00,"0,711721","29,10785427","31,15382957","1,41559135",,,
03/03/2007 22.00,"0,89497399","23,16933036","27,26358986","1,3426894",,,
03/03/2007 23.00,"0,69182497","24,39508401","27,80965996","1,32577865",,,
04/03/2007 0.00,"0,686589","22,17595545","26,60696983","1,31397965",,,
04/03/2007 1.00,"0,75779599","15,74202693","22,99143982","1,27147795",,,
04/03/2007 2.00,"0,794447","17,18866641","23,65011024","1,27422185",,,
04/03/2007 3.00,"0,84715402","20,87996526","25,73801994","1,3082676",,,
04/03/2007 4.00,"0,74802297","18,67107122","23,94450951","1,29969895",,,
04/03/2007 5.00,"0,80247498","13,06834719","20,70004082","1,30075235",,,
04/03/2007 6.00,"0,95047402","12,03921635","20,24962044","1,3071406",,,
04/03/2007 7.00,"0,87542701","9,86605943","19,08831978","1,24160325",,,
04/03/2007 8.00,"0,81888098","10,40104405","19,76122093","1,2562968",,,
04/03/2007 9.00,"0,75570202","13,54715951","21,90611076","1,27410915",,,
04/03/2007 10.00,"0,93651199","11,72128409","22,29681969","1,30165395",,,
04/03/2007 11.00,"1,78994906","11,20544806","23,92753983","1,2208216",,,
04/03/2007 12.00,"2,18682408","9,93756189","24,89076996","1,2437825",,,
04/03/2007 13.00,"1,962731","9,53536082","25,70545959","1,21683915",,,
04/03/2007 14.00,"1,62135601","5,73423979","24,25992966","1,2303298",,,
04/03/2007 15.00,"1,35921597","4,90557652","23,88751984","1,20962405",,,
04/03/2007 16.00,"1,25135899","4,77151013","23,37878036","1,1853487",,,
04/03/2007 17.00,"1,13268006","5,07794948","23,15221024","1,22961565",,,
04/03/2007 18.00,"1,17666101","7,24089821","23,49950981","1,2364547",,,
04/03/2007 19.00,"1,03703904","17,68663106","27,67193985","1,2729442",,,
04/03/2007 20.00,"1,01958704","18,35824587","26,37767982","1,36782955",,,
04/03/2007 21.00,"0,95431399","25,51232277","28,94721985","1,3995454",,,
04/03/2007 22.00,"0,80422002","21,06257274","26,01139069","1,42746625",,,
04/03/2007 23.00,"0,84575802","22,79777643","26,61441994","1,4160801",,,
05/03/2007 0.00,"0,86495602","17,06354229","23,47780991","1,37139915",,,
05/03/2007 1.00,,"15,04997693","22,07773018","1,339796",,,
05/03/2007 2.00,"0,76824099",,,"1,24449665",,,
05/03/2007 3.00,"0,86525899","10,26953205","18,40114975",,,,
05/03/2007 4.00,"0,69266999","8,97227971","17,27375984","1,2524121",,,
05/03/2007 5.00,"0,814439","8,35812569","16,61647034","1,2395137",,,
05/03/2007 6.00,"0,80536902","11,48380032","17,91480064","1,2593144",,,
05/03/2007 7.00,"0,63930398","11,09691436","16,82538986","1,27507975",,,
05/03/2007 8.00,"0,83293003","13,52672432","17,55867004","1,29888015",,,
05/03/2007 9.00,"0,93866599","21,3715458","22,20388985","1,3563974",,,
05/03/2007 10.00,"1,10710096","13,23688291","20,09020996","1,2718747",,,
05/03/2007 11.00,"1,27998304","5,81978767","18,36182022","1,2443023",,,
05/03/2007 12.00,"1,45140195","5,01921526","19,63709068","1,2003631",,,
05/03/2007 13.00,"2,14609098","6,912754","21,39464951","1,2228801",,,
05/03/2007 14.00,"4,7133708","11,86046116","24,59840965","1,22348385",,,
05/03/2007 15.00,"4,23764515","10,82750625","24,37998962","1,21164",,,
05/03/2007 16.00,"2,05401707","6,27178444","22,09943962","1,26391555",,,
05/03/2007 17.00,"1,36298597","5,89384452","21,89525986","1,2879793",,,
05/03/2007 18.00,"1,14703703","6,31136821","21,50386047","1,2957119",,,
05/03/2007 19.00,"1,11207497","17,03417988","25,84519958","1,4055438",,,
05/03/2007 20.00,"0,981031","66,1767777","50,66680145","1,53804335",,,
05/03/2007 21.00,"1,17527103","80,1516672",65,"1,6017476",,,
05/03/2007 22.00,"1,25408995","103,74743907","91,87898254","1,97752275",,,
05/03/2007 23.00,"1,27342904","97,77573432","89,40238953","2,0456775",,,
06/03/2007 0.00,"1,33598197","99,78163272","85,3323822","2,05755815",,,
06/03/2007 1.00,"1,27217102","78,85823517","66,50318146","2,0042269",,,
06/03/2007 2.00,"1,09405196","72,57750093","56,26779175","1,99751205",,,
06/03/2007 3.00,"1,16871703","66,64791177","54,16360092","1,88617135",,,
06/03/2007 4.00,"0,83796197","40,55592123","31,85320091","1,6689973",,,
06/03/2007 5.00,"0,72941703","14,0374572","13,88346004","1,39460615",,,
06/03/2007 6.00,"0,646882","17,50659679","15,50942039","1,37280445",,,
06/03/2007 7.00,"0,77309799","16,56685671","15,07664967","1,3602453",,,
06/03/2007 8.00,"0,84003901","26,61165441","20,82621002","1,40923875",,,
06/03/2007 9.00,"1,07553196","36,14063112","27,95549965","1,4533677",,,
06/03/2007 10.00,"1,51717305","35,64013464","30,93675995","1,4419022",,,
06/03/2007 11.00,"1,47551","19,37841939","24,8087101","1,2780594",,,
06/03/2007 12.00,"1,65968597","13,22156405","23,6317997","1,250602",,,
06/03/2007 13.00,"1,24981904","10,92709768","23,00230026","1,2403049",,,
06/03/2007 14.00,"1,41134906","9,943946","22,86866951","1,19738345",,,
06/03/2007 15.00,"1,31684697","10,26314794","23,99403","1,18999125",,,
06/03/2007 16.00,"1,23001099","9,49322642","23,72743988","1,15495075",,,
06/03/2007 17.00,"1,196365","10,0243832","23,7979908","1,19078245",,,
06/03/2007 18.00,"0,88015097","11,67277122","24,13850975","1,18255995",,,
06/03/2007 19.00,"0,94045103","15,40621388","25,5514698","1,25407155",,,
06/03/2007 20.00,"0,88404202","18,60467568","25,61590958","1,3017839",,,
06/03/2007 21.00,"1,05075097","20,02578435","25,73327065","1,3512684",,,
06/03/2007 22.00,"0,89003998","21,97677636","26,13146019","1,37619925",,,
06/03/2007 23.00,"1,02520895","21,56946462","25,75295067","1,3779346",,,
07/03/2007 0.00,"1,04533899","15,75606671","22,7981205","1,3483267",,,
07/03/2007 1.00,,"12,41205313","21,04124069","1,30638505",,,
07/03/2007 2.00,"0,69122899",,,"1,2453212",,,
07/03/2007 3.00,"0,61287498","7,57925814","18,59379959",,,,
07/03/2007 4.00,"0,49944901","5,69082819","17,28936958","1,23494935",,,
07/03/2007 5.00,"0,67351699","5,21074056","17,08992958","1,23627185",,,
07/03/2007 6.00,"0,431651","5,09199491","17,26021004","1,21952555",,,
07/03/2007 7.00,"0,59258199","6,28966147","18,45339966","1,25422795",,,
07/03/2007 8.00,"0,73568398","11,44804627","21,31936073","1,27653105",,,
07/03/2007 9.00,"0,60677499","16,96522242","24,63640976","1,2932394",,,
07/03/2007 10.00,"0,60384297","16,38171741","24,70491982","1,25952025",,,
07/03/2007 11.00,"0,60390198","12,39161982","23,1013298","1,2844695",,,
07/03/2007 12.00,"0,745772","10,29762103","22,26902008","1,2485205",,,
07/03/2007 13.00,"0,663899","10,075458","23,01856995","1,2527157",,,
07/03/2007 14.00,"0,65908998","10,0486387","23,80476952","1,2860197",,,
07/03/2007 15.00,"0,56660098","11,25141029","24,50888062","1,27728775",,,
07/03/2007 16.00,"0,75105","9,89159589","24,08967018","1,2486332",,,
07/03/2007 17.00,"0,62132001","9,78178875","23,76202965","1,26742075",,,
07/03/2007 18.00,"0,558097","10,59001307","23,68943977","1,29830515",,,
07/03/2007 19.00,"0,552643","10,89645431","22,72418976","1,3084355",,,
07/03/2007 20.00,"0,52513701","12,96747857","22,8388195","1,3516433",,,
07/03/2007 21.00,"0,67152297","10,33976107","20,61116982","1,38653545",,,
07/03/2007 22.00,"0,53539997","11,13394937","20,75159073","1,4049067",,,
07/03/2007 23.00,"0,51141298","9,2391353","19,85346985","1,34306315",,,
08/03/2007 0.00,"0,64225799","7,62522413","19,21446991","1,34873265",,,
08/03/2007 1.00,"0,60947299","6,58588511","18,91193962","1,33395285",,,
08/03/2007 2.00,"0,56806701","6,70590796","19,06661034","1,30526035",,,
08/03/2007 3.00,"0,59076399","4,79832378","18,35976982","1,27498085",,,
08/03/2007 4.00,"0,49282199","4,33866569","18,01655006","1,2907071",,,
08/03/2007 5.00,"0,51510799","3,93135772","17,41283035","1,28148295",,,
08/03/2007 6.00,"0,49534401","4,33611318","17,40266037","1,2777029",,,
08/03/2007 7.00,"0,50490302","5,11242445","18,28856087","1,3072648",,,
08/03/2007 8.00,"0,502029","8,53049677","20,40291977","1,34907305",,,
08/03/2007 9.00,"0,70002598","13,99531904","23,10268974","1,35546245",,,
08/03/2007 10.00,"0,56108803","16,16209749","24,49871063","1,38876645",,,
08/03/2007 11.00,"0,73234099","13,82294796","23,62907982","1,3644589",,,
08/03/2007 12.00,"0,62026399","12,2000964","22,54239082","1,35897685",,,
08/03/2007 13.00,"0,73433501","10,25804479","21,88237","1,3238593",,,
08/03/2007 14.00,"0,75844002","10,82495561","23,16781998","1,3545551",,,
08/03/2007 15.00,"0,63187701","11,44932723","23,86853981","1,3191719",,,
08/03/2007 16.00,"0,61832899","10,03459892","22,88495064","1,3539502",,,
08/03/2007 17.00,"0,58882898","9,60686328","22,51185989","1,33198635",,,
08/03/2007 18.00,"0,78764701","11,72383661","23,35639","1,3654042",,,
08/03/2007 19.00,"0,54765803","15,70755196","24,84193993","1,41303375",,,
08/03/2007 20.00,"0,59246498","20,32456239","26,28544044","1,47015425",,,
08/03/2007 21.00,"0,576747","27,80422722","29,66827965","1,58499555",,,
08/03/2007 22.00,"0,59580803","29,13084009","30,21162987","1,59622415",,,
08/03/2007 23.00,"0,68571597","17,38274987","23,44458008","1,50961995",,,
09/03/2007 0.00,"0,67152297","11,24120399","19,75444031","1,4261518",,,
09/03/2007 1.00,,"29,52539865","29,77750015","1,54965145",,,
09/03/2007 2.00,"0,71358699",,,"1,4073263",,,
09/03/2007 3.00,"0,63663101","8,93525223","18,22005081",,,,
09/03/2007 4.00,"0,66461498","7,66735853","17,48677063","1,25953865",,,
09/03/2007 5.00,"0,465231","5,36012958","15,65594006","1,18702885",,,
09/03/2007 6.00,"0,66986197","6,69952384","15,43344975","1,2041167",,,
09/03/2007 7.00,"0,59290701","10,15589332","16,80233002","1,2598411",,,
09/03/2007 8.00,"0,59465599","26,42524731","25,61050034","1,3662989",,,
09/03/2007 9.00,"0,59465599","40,28522652","34,44850159","1,4768024",,,
09/03/2007 10.00,"0,80453402","28,05575454","29,25382996","1,37185685",,,
09/03/2007 11.00,"1,37645197","9,87116635","21,52351952","1,25322515",,,
09/03/2007 12.00,"2,12676811","7,894636","22,52543068","1,24373535",,,
09/03/2007 13.00,"2,43458891","8,7743703","23,84206963","1,2464574",,,
09/03/2007 14.00,"2,94004607","12,14519942","26,59338951","1,2438492",,,
09/03/2007 15.00,"2,5919981","7,52180111","24,65472031","1,2540566",,,
09/03/2007 16.00,"2,18098593","5,67550556","22,86664009","1,2118286",,,
09/03/2007 17.00,"2,18273497","10,93859435","25,39546013","1,22233845",,,
09/03/2007 18.00,"2,70218396","18,7221479","28,65213966","1,2068008",,,
09/03/2007 19.00,"2,19147992","14,22642811","24,67234993","1,26101295",,,
09/03/2007 20.00,"1,70001495","12,60230499","21,87288094","1,31805985",,,
09/03/2007 21.00,"1,29949701","11,29993445","19,73476982","1,32365575",,,
09/03/2007 22.00,"1,30124605","11,10713195","18,77491951","1,3388898",,,
09/03/2007 23.00,"1,12109995","8,67733139","17,21001053","1,3215754",,,
10/03/2007 0.00,"1,07037997","9,50599277","17,88698959","1,29462055",,,
10/03/2007 1.00,"1,03190196","12,04304983","19,60181046","1,2624493",,,
10/03/2007 2.00,"1,16482496","9,86733663","19,29792023","1,22986175",,,
10/03/2007 3.00,"0,98992598","8,57135585","19,38813972","1,2133029",,,
10/03/2007 4.00,"1,10361099","6,93445886","18,34416962","1,2170082",,,
10/03/2007 5.00,"0,93570799","6,441603","17,34498978","1,2334532",,,
10/03/2007 6.00,"0,87974","6,61269876","16,9929409","1,23946425",,,
10/03/2007 7.00,"0,78879303","6,05217205","16,9183197","1,2478949",,,
10/03/2007 8.00,"0,79054201","8,30960529","17,66786957","1,29598215",,,
10/03/2007 9.00,"0,836016","12,02772721","18,6128006","1,35053355",,,
10/03/2007 10.00,"0,86224997","16,66006026","21,17555046","1,34183955",,,
10/03/2007 11.00,"1,01266301","15,11126932","21,43465996","1,30014055",,,
10/03/2007 12.00,"1,32573199","9,40384695","19,65810966","1,24698755",,,
10/03/2007 13.00,"1,36595798","8,79224732","20,37578964","1,30350545",,,
10/03/2007 14.00,"1,49363399","10,71514848","21,60560989","1,29477235",,,
10/03/2007 15.00,"1,28375602","12,04432891","23,14542961","1,2972299",,,
10/03/2007 16.00,"1,20330298","10,57342265","22,36263084","1,2539807",,,
10/03/2007 17.00,"0,87274402","9,17274164","21,57237053","1,2707661",,,
10/03/2007 18.00,"0,86574799","11,18757668","22,23102951","1,37696055",,,
10/03/2007 19.00,"0,93395901","8,72074487","19,7293396","1,39317785",,,
10/03/2007 20.00,"0,9497","11,42634141","19,70560074","1,4203213",,,
10/03/2007 21.00,"0,79229099","9,14592799","18,20512009","1,3581707",,,
10/03/2007 22.00,"0,88848501","12,40950249","19,99930954","1,4120804",,,
10/03/2007 23.00,"0,97243702","13,14623188","20,04339981","1,36089275",,,
11/03/2007 0.00,"1,04064703","10,46743771","18,47442055","1,3434277",,,
11/03/2007 1.00,,"11,53869918","19,19956017","1,3489086",,,
11/03/2007 2.00,"1,33773601",,,"1,35318085",,,
11/03/2007 3.00,"1,26761103","23,1974325","26,78874969",,,,
11/03/2007 4.00,"1,22182095","21,87334017","26,09550095","1,37563",,,
11/03/2007 5.00,"1,03217101","7,07108153","18,32382965","1,2371171",,,
11/03/2007 6.00,"0,99840403","5,73296259","17,46166992","1,17360145",,,
11/03/2007 7.00,"1,086694","6,64461933","17,77642059","1,20773805",,,
11/03/2007 8.00,"1,04582405","5,7419011","17,87952042","1,24146065",,,
11/03/2007 9.00,"0,96289003","6,71739899","18,30891037","1,2536955",,,
11/03/2007 10.00,"1,13236701","9,92862526","19,5380497","1,37921685",,,
11/03/2007 11.00,"1,28699803","6,51310546","17,21949959","1,30803415",,,
11/03/2007 12.00,"1,37793601","5,70870333","16,55067062","1,30603315",,,
11/03/2007 13.00,"1,58080196","5,53377785","16,82131958","1,3071291",,,
11/03/2007 14.00,"1,61704302","5,29373404","16,95021057","1,3074304",,,
11/03/2007 15.00,"1,93998599","5,34608415","17,99822998","1,3082239",,,
11/03/2007 16.00,"1,84162498","5,88873572","19,01910973","1,27423795",,,
11/03/2007 17.00,"1,59212506","5,5069642","19,07271004","1,24644475",,,
11/03/2007 18.00,"1,57713401","5,50185728","19,10391998","1,2335682",,,
11/03/2007 19.00,"1,18438601","8,94163634","19,91518974","1,30482565",,,
11/03/2007 20.00,"1,02585399","14,55712672","20,92592049","1,4587819",,,
11/03/2007 21.00,"1,23678303","24,6913227","24,46615028","1,5672338",,,
11/03/2007 22.00,"1,07461298","22,68796365","22,07637978","1,60461915",,,
11/03/2007 23.00,"1,19617498","17,6483245","18,49681091","1,54593695",,,
12/03/2007 0.00,"1,22208297","12,39673238","15,38529015","1,468826",,,
12/03/2007 1.00,"0,933402","9,72433173","14,33794022","1,4288359",,,
12/03/2007 2.00,"1,17999005","7,61884002","14,31149006","1,3332985",,,
12/03/2007 3.00,"0,92161298","7,86143635","15,15398026","1,2753707",,,
12/03/2007 4.00,"1,14613605","6,487569","15,59895992","1,24553855",,,
12/03/2007 5.00,"1,10750699","5,94108583","16,39871979","1,24040265",,,
12/03/2007 6.00,"1,01403606","5,10731753","16,38990021","1,25781135",,,
12/03/2007 7.00,"1,04748297","8,05168445","17,58308983","1,20853155",,,
12/03/2007 8.00,"1,13743198","16,46343369","21,57575989","1,29191115",,,
12/03/2007 9.00,"1,11056399","25,0220025","26,17555046","1,3544447",,,
12/03/2007 10.00,"1,33791006","31,50319491","30,1675396","1,42109525",,,
12/03/2007 11.00,"1,55341005","20,71142766","25,46463966","1,3244987",,,
12/03/2007 12.00,"2,07869411","12,77722482","22,25749016","1,2699703",,,
12/03/2007 13.00,"1,87021005","11,19012919","22,15777969","1,28934205",,,
12/03/2007 14.00,"1,50901699","11,28078023","22,62989998","1,28934205",,,
12/03/2007 15.00,"1,15358806","9,45747426","21,67209053","1,2782411",,,
12/03/2007 16.00,"1,15478098","7,87292926","20,7102108","1,2452361",,,
12/03/2007 17.00,"1,40704596","7,77589035","20,89673996","1,24229095",,,
12/03/2007 18.00,"1,32286096","8,26746901","21,46655083","1,2219371",,,
12/03/2007 19.00,"1,23625898","11,06116971","22,03973961","1,34417405",,,
12/03/2007 20.00,"1,07886302","17,64577386","23,42556953","1,46471015",,,
12/03/2007 21.00,"1,104684","19,53420381","22,41959953","1,5103272",,,
12/03/2007 22.00,"1,139732","18,80896733","21,44281006","1,5673856",,,
12/03/2007 23.00,"1,02434099","21,93080472","22,06620026","1,572257",,,
13/03/2007 0.00,"1,03289902","20,01810987","20,42667007","1,4899722",,,
13/03/2007 1.00,,"14,28388701","16,69174957","1,4111627",,,
13/03/2007 2.00,"0,60464603",,,"1,33299605",,,
13/03/2007 3.00,"0,67359698","9,01952103","13,58160019",,,,
13/03/2007 4.00,"0,739012","9,02462982","13,50156021","1,38164335",,,
13/03/2007 5.00,"0,682437","10,21207315","13,67588997","1,40693415",,,
13/03/2007 6.00,"0,61702198","11,0956428","14,0001297","1,38679995",,,
13/03/2007 7.00,"0,67713302","14,46519284","15,92998981","1,4008288",,,
13/03/2007 8.00,"0,79912299","19,11412008","18,81900978","1,3914264",,,
13/03/2007 9.00,"1,14387703","18,41697634","19,08628082","1,40977695",,,
13/03/2007 10.00,"2,19405103","17,35593245","20,0013504","1,4127727",,,
13/03/2007 11.00,"3,29196","13,35180449","19,39085007","1,3779277",,,
13/03/2007 12.00,"3,96378803","11,38803485","19,56451035","1,353964",,,
13/03/2007 13.00,"3,71273589","11,88471854","20,71360016","1,34315745",,,
13/03/2007 14.00,"3,87362099","10,80707295","20,66612053","1,3462291",,,
13/03/2007 15.00,"4,46942711","11,62552991","21,9074707","1,34865445",,,
13/03/2007 16.00,"4,58788109","10,14823765","21,78672981","1,3321232",,,
13/03/2007 17.00,"6,29220295","14,97464476","24,35692978","1,34277795",,,
13/03/2007 18.00,"3,21240091","9,38086489","20,94017029","1,3530164",,,
13/03/2007 19.00,"1,97659004","10,18143166","20,77396965","1,3897957",,,
13/03/2007 20.00,"1,44443202","12,00985583","19,36915016","1,4751096",,,
13/03/2007 21.00,"0,94232899","14,16513572","17,95211029","1,55355915",,,
13/03/2007 22.00,"0,79205102","14,78057259","17,42843056","1,56781685",,,
13/03/2007 23.00,"0,74254799","13,06834719","16,53166962","1,5448387",,,
14/03/2007 0.00,"0,769068","13,88040875","17,07570076","1,5000968",,,
14/03/2007 1.00,"0,684205","8,65562653","13,97842026","1,43139005",,,
14/03/2007 2.00,"0,82917798","7,94570891","13,60262966","1,4037866",,,
14/03/2007 3.00,"0,68066901","9,79583418","14,84873009","1,3699651",,,
14/03/2007 4.00,"0,81680298","13,47437797","16,67411995","1,40553115",,,
14/03/2007 5.00,"0,88575399","9,68092013","13,99742031","1,40519075",,,
14/03/2007 6.00,"0,77967501","8,55858762","12,61429977","1,423769",,,
14/03/2007 7.00,"0,65061301","9,73965247","12,98873997","1,39320775",,,
14/03/2007 8.00,"1,007743","12,63933059","14,66625977","1,4239208",,,
14/03/2007 9.00,"0,67713302","16,28595194","17,18016052","1,4792427",,,
14/03/2007 10.00,"1,235811","17,2665605","18,91872978","1,47852165",,,
14/03/2007 11.00,"3,30433512","12,53079501","20,96660995","1,3165016",,,
14/03/2007 12.00,"3,261904","8,36833764","22,24596024","1,301524",,,
14/03/2007 13.00,"2,82875204","5,89639703","22,74386024","1,294624",,,
14/03/2007 14.00,"2,61659503","5,52867094","23,3299408","1,30910825",,,
14/03/2007 15.00,"2,41327906","5,78276018","23,86650085","1,3198389",,,
14/03/2007 16.00,"2,29128909","5,07156537","23,32382965","1,31327815",,,
14/03/2007 17.00,"2,56355596","6,82848332","24,53125954","1,28321025",,,
14/03/2007 18.00,"3,29019189","14,40134794","28,10202026","1,28533315",,,
14/03/2007 19.00,"2,70145798","11,39825244","24,82838058","1,3523724",,,
14/03/2007 20.00,"1,96598303","14,36943677","24,09576988","1,43901225",,,
14/03/2007 21.00,"1,47448695","16,15061022","23,00296974","1,48515715",,,
14/03/2007 22.00,"1,27647495","16,12507189","22,68552017","1,49179265",,,
14/03/2007 23.00,"1,03426301","16,36383662","23,12574959","1,4580091",,,
15/03/2007 0.00,"0,97238398","13,89444854","21,15995026","1,3783831",,,
15/03/2007 1.00,,"11,79534659","20,07324982","1,28211085",,,
15/03/2007 2.00,"1,63300002",,,"1,24502795",,,
15/03/2007 3.00,"1,50348794","9,92862526","19,20228004",,,,
15/03/2007 4.00,"1,59571195","9,60814048","18,50970078","1,33556285",,,
15/03/2007 5.00,"1,41718602","8,75649515","16,54726982","1,35863415",,,
15/03/2007 6.00,"1,29424095","8,52028106","15,61050034","1,3439866",,,
15/03/2007 7.00,"1,26779902","11,15692578","16,94885063","1,36394715",,,
15/03/2007 8.00,"1,25953197","13,99021401","18,1094799","1,38925635",,,
15/03/2007 9.00,"1,65117502","17,48362037","20,14245033","1,3745329",,,
15/03/2007 10.00,"2,75375605","19,9683198","22,61293983","1,406749",,,
15/03/2007 11.00,"4,33563089","15,21085886","23,51444054","1,3641737",,,
15/03/2007 12.00,"4,95827293","10,85176363","23,61687088","1,3909641",,,
15/03/2007 13.00,"5,0796361","8,53304928","23,36182022","1,39058345",,,
15/03/2007 14.00,"5,01983404","7,07108153","23,64060974","1,4057623",,,
15/03/2007 15.00,"4,92837191","7,21919336","24,80327988","1,35916545",,,
15/03/2007 16.00,"6,43748903","12,73381511","28,94519043","1,375216",,,
15/03/2007 17.00,"8,78382969","15,55177506","30,39343071","1,366223",,,
15/03/2007 18.00,"8,97378826","21,97166004","33,32926178","1,3563192",,,
15/03/2007 19.00,"4,35146093","14,96571001","28,56125069","1,3998053",,,
15/03/2007 20.00,"2,48159909","20,41648686","28,50291061","1,52627885",,,
15/03/2007 21.00,"2,20146894","22,17339729","27,09671974","1,62053745",,,
15/03/2007 22.00,"1,68893301","20,04365385","25,23538017","1,58873765",,,
15/03/2007 23.00,"1,65181994","16,86818539","23,38149071","1,6055104",,,
16/03/2007 0.00,"1,64460897","18,63148558","25,09835052","1,6569269",,,
16/03/2007 1.00,"1,54511499","16,45321798","24,54413986","1,6439871",,,
16/03/2007 2.00,"1,48601699","10,58107644","21,42789078","1,46993",,,
16/03/2007 3.00,"1,42023504","9,68730424","20,63694954","1,4237115",,,
16/03/2007 4.00,"1,38798904","9,00292308","19,63097954","1,4005643",,,
16/03/2007 5.00,"1,49897397","9,00675468","18,32110977","1,3793146",,,
16/03/2007 6.00,"1,41642404","8,04402502","17,01667976","1,3530187",,,
16/03/2007 7.00,"1,27805901","13,61482472","19,95726013","1,372939",,,
16/03/2007 8.00,"1,66847098","72,80478216","53,5083313","1,5976559",,,
16/03/2007 9.00,"1,98430598","45,63131067","37,15777969","1,6003883",,,
16/03/2007 10.00,"3,42277408","21,30004899","25,30932045","1,44507505",,,
16/03/2007 11.00,"5,98897505","24,25846698","28,93501091","1,40189255",,,
16/03/2007 12.00,"9,18309498","25,85067705","31,23389053","1,379655",,,
16/03/2007 13.00,"7,6159358","20,33987373","29,36304092","1,3912677",,,
16/03/2007 14.00,"7,32747984","17,99562293","28,64672089","1,42352175",,,
16/03/2007 15.00,"5,71986723","14,90059544","27,18828964","1,3712692",,,
16/03/2007 16.00,"5,06556511","12,54739672","26,33292007","1,34523895",,,
16/03/2007 17.00,"4,7788682","14,31324942","26,91423988","1,3305155",,,
16/03/2007 18.00,"3,93284798","17,11206268","28,21462059","1,34341735",,,
