, TARANTO,,,,,
,TA V.Archimede,,,,,
,SO2,NOX,NO2,CO,H2S,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3


20/10/2009 6.00,"2,387622","82,171105","24,554419","0,369392","0,484445","45,421242"
20/10/2009 7.00,"2,32441","96,270536","27,459072","0,453374","0,51706",
20/10/2009 8.00,"2,635054","142,269034","30,108033","0,415639","0,519938","24,42001"
20/10/2009 9.00,"1,722989","74,642167","29,79395","0,404369","0,588048",
20/10/2009 10.00,"1,500843","38,697828","21,734144","0,434759","0,424968","29,79241"
20/10/2009 11.00,"1,46111","19,92411","12,607527","0,304023","0,36837",
20/10/2009 12.00,"1,446661","15,63892","9,693807","0,341255","0,405782","36,141621"
20/10/2009 13.00,"1,533352","10,587204","6,742446","0,304918","0,389474",
20/10/2009 14.00,"1,390672","9,776595","6,102593","0,199929","0,414416","24,42001"
20/10/2009 15.00,"1,314818","8,036056","4,691809","0,196063","0,344386",
20/10/2009 16.00,"1,255218","7,1165","4,093488","0,170808","0,342469","22,46641"
20/10/2009 17.00,"1,278696","7,256573","4,416659","0,258244","0,326161",
20/10/2009 18.00,"1,114344","14,638952","11,443329","0,274294","0,342469","17,582411"
20/10/2009 19.00,"1,748274","48,427727","31,163191","0,251521","0,321364",
20/10/2009 20.00,"1,621849","76,23226","47,528075","0,402503","0,418253","18,07081"
20/10/2009 21.00,"1,80065","65,410304","40,771332","0,42411","0,343428",
20/10/2009 22.00,"1,284115","18,389803","15,131883","0,250393","0,381799","21,97802"
20/10/2009 23.00,"1,233545","11,491194","8,722999","0,241727","0,310812",
21/10/2009 0.00,"1,202841","9,550922","6,777489","0,23582","0,356859","20,51281"
21/10/2009 1.00,"1,464722","11,642942","8,663297","0,239817","0,405782",
21/10/2009 2.00,"1,298564",,,"0,222373","0,259011","20,51281"
21/10/2009 3.00,,"10,955544","8,00268",,"0,552555",
21/10/2009 4.00,"1,240769","14,222624","9,053955","0,334727","0,307934","12,21001"
21/10/2009 5.00,"1,490007","46,851876","21,516117","0,265627",,
21/10/2009 6.00,"1,603789","56,225131","25,851004","0,341979","0,81871","10,74481"
21/10/2009 7.00,"1,849414","80,878019","34,947783","0,366952","0,60052",
21/10/2009 8.00,"1,966809","99,859263","36,843992","0,513065","0,649444","10,25641"
21/10/2009 9.00,"1,601982","44,731353","25,205971","0,5126","0,574619",
21/10/2009 10.00,"1,63991","41,199681","25,064484","0,451216","0,706042","20,51281"
21/10/2009 11.00,"1,477364","38,614808","25,904215","0,500967","0,760722",
21/10/2009 12.00,"1,665195","16,632402","11,551059","0,316812","0,506508","24,908421"
21/10/2009 13.00,"1,316623","11,767451","7,963743","0,235457","0,399067",
21/10/2009 14.00,"1,462916","9,601504","5,51985","0,22491","0,402904","30,76923"
21/10/2009 15.00,"1,219096","5,02837","2,159659","0,133734","0,415375",
21/10/2009 16.00,"1,350939","5,422651","2,434808","0,135011","0,383719","19,0476"
21/10/2009 17.00,"1,132405","7,809084","4,56851","0,194082","0,377962",
21/10/2009 18.00,"1,260636","8,770143","5,674296","0,193098","0,307934","19,0476"
21/10/2009 19.00,"1,251606","7,377192","4,402382","0,125588","0,307934",
21/10/2009 20.00,"1,251606","7,063323","3,792383","0,108201","0,407701","13,67521"
21/10/2009 21.00,"1,280503","5,294251","2,070105","0,120667","0,330957",
21/10/2009 22.00,"1,137824","3,377322","0,425701","0,079153","0,32712","20,02442"
21/10/2009 23.00,"1,117957","3,190558","0,212851","0,109304","0,383719",
22/10/2009 0.00,"0,89581","2,753477","0,028554","0,062871","0,376045","18,07081"
22/10/2009 1.00,"1,213678","2,753477","0,019468","0,072661","0,292585",
22/10/2009 2.00,"1,161302","2,97915","0,012979","0,06453","0,447992","20,51281"
22/10/2009 3.00,"0,935543","2,927272","0,003893","0,049007","0,443195",
22/10/2009 4.00,"1,103508","3,272267","0,007788","0,033752","0,402904","16,60561"
22/10/2009 5.00,"1,060162","4,206088","0,137574","0,047768","0,393312",
22/10/2009 6.00,"0,841627","4,951849","0,212851","0,105974","0,356859","25,39682"
22/10/2009 7.00,"0,926513","7,763689","2,240128","0,096932","0,411538",
22/10/2009 8.00,"0,772997","11,18511","4,996807","0,192646","0,372206","0,976801"
22/10/2009 9.00,"0,975277","12,091694","5,244702","0,26136","0,23215",
22/10/2009 10.00,,,,,,
22/10/2009 11.00,,,,,"0,234302",
22/10/2009 12.00,"0,986114","20,352112","12,063719",,"0,282033","29,30402"
22/10/2009 13.00,"0,841627","12,449659","5,884552",,"0,236945",
22/10/2009 14.00,"0,935543","8,81424","2,704765","1,056184","0,233109","3,907204"
22/10/2009 15.00,"1,069192","7,233228","1,327723","1,000421","0,256131",
22/10/2009 16.00,"0,877749","7,303264","1,312148","0,951989","0,308893","37,118431"
22/10/2009 17.00,"1,015011","8,859634","3,016254","0,94462","0,261887",
22/10/2009 18.00,"0,570718","12,662363","6,671063","0,831389","0,269562","38,58363"
22/10/2009 19.00,,"9,949091","4,333596","0,845815",,
22/10/2009 20.00,"0,800088","11,422456","6,168787","0,754261","0,210086","44,932831"
22/10/2009 21.00,"0,859688","9,751953","4,31802","0,776171","0,168837",
22/10/2009 22.00,"0,763967","7,36941","2,212872","0,778692","0,200493","12,69841"
22/10/2009 23.00,"0,55627","5,536785","0,526936","0,735144","0,241743",
23/10/2009 0.00,"0,605033","5,182711","0,251787","0,787881","0,257092","33,211231"
23/10/2009 1.00,"0,774803","4,481047","0,031148","0,810489","0,274358",
23/10/2009 2.00,"0,884973",,,"0,812311","0,233109","30,28083"
23/10/2009 3.00,,"3,855905","0,059702",,"0,428805",
23/10/2009 4.00,"0,726039","3,335819","0,003893","0,069753","0,178429","30,28083"
23/10/2009 5.00,"0,59239","3,396777","0,012979","0,067405",,
23/10/2009 6.00,"0,417202","4,250187","0,019468","0,051946","1,555053","35,653221"
23/10/2009 7.00,"0,518341","6,500437","1,21351","0,092951","0,719472",
23/10/2009 8.00,"0,605033","8,265619","2,266085","0,143086","0,518979","32,722832"
23/10/2009 9.00,"0,335928","10,783047","2,368616","0,098126","0,530491",
23/10/2009 10.00,"0,554463","12,351089","5,229127","0,093496","0,625461","34,67643"
23/10/2009 11.00,"0,617675","33,078039","20,389548","0,195366","0,547758",
23/10/2009 12.00,"0,69353","14,070877","6,250554","0,176055","0,453748","33,211231"
23/10/2009 13.00,"0,883168","17,079858","10,003998","0,174714","0,420172",
23/10/2009 14.00,"0,31245","10,011347","3,791085","0,127162","0,392353","41,025631"
23/10/2009 15.00,"0,538209","7,287701","1,71319","0,071545","0,334795",
23/10/2009 16.00,"0,727846","8,83499","3,203149","0,134926","0,329039","21,97802"
23/10/2009 17.00,"0,655603","8,700106","3,579532","0,124302","0,21776",
23/10/2009 18.00,"0,426232","7,543205","2,337468","0,062131","0,222557","16,11721"
23/10/2009 19.00,"0,462354","6,513408","1,452319","0,032663","0,266685",
23/10/2009 20.00,"0,662827","6,697577","1,085022","0,025364","0,235987","21,97802"
23/10/2009 21.00,"0,662827","9,074931","3,990958","0,065256","0,197615",
23/10/2009 22.00,,,,,,"31,746031"
23/10/2009 23.00,"0,368438","14,374369","9,52119","0,539597","0,251336",
24/10/2009 0.00,"0,702561","22,816374","17,802907","0,581122","0,419212","12,21001"
24/10/2009 1.00,"0,650184","16,186243","11,391424","0,402941","0,265726",
24/10/2009 2.00,"0,496669","10,751919","6,109084","0,359934","0,226394","9,76801"
24/10/2009 3.00,"0,525566","6,746863","2,469851","0,282508","0,225435",
24/10/2009 4.00,"0,30342","4,302065","0,040234","0,229315","0,153487","6,837607"
24/10/2009 5.00,"0,397335","7,792224","2,664533","0,278823","0,20433",
24/10/2009 6.00,"0,397335","12,087803","6,793062","0,264179","0,141017","4,395605"
24/10/2009 7.00,"0,6249","26,962794","17,194205","0,337747","0,187062",
24/10/2009 8.00,"0,695336","19,322327","12,342755","0,344889","0,137178","6,837607"
24/10/2009 9.00,"0,605033","22,553092","12,721736","0,334974","0,164998",
24/10/2009 10.00,"0,769385","32,960012","18,363588","0,880513","0,65424","15,62881"
24/10/2009 11.00,"1,4286","31,266152","18,294796","0,793459","0,741536",
24/10/2009 12.00,"1,015011","16,181055","8,891722","0,304999","0,373166","14,65201"
24/10/2009 13.00,"0,738682","16,935895","7,968934","0,360656","0,209127",
24/10/2009 14.00,"0,688112","10,768779","3,679468","0,29873","0,200493","13,67521"
24/10/2009 15.00,"0,688112","8,754579","3,066871","0,17827","0,149651",
24/10/2009 16.00,"0,639348","8,958204","3,469211","0,174117","0,169796","11,23321"
24/10/2009 17.00,"0,850658","10,978889","5,510764","0,159343","0,15061",
24/10/2009 18.00,"0,711591","15,673939","10,707438","0,190016","0,235987","7,814408"
24/10/2009 19.00,"0,959022","14,135728","9,261617","0,14555","0,270521",
24/10/2009 20.00,"0,888585","12,798545","8,218126","0,108305","0,209127","8,791209"
24/10/2009 21.00,"0,509312","10,189032","5,932572","0,071596","0,153487",
24/10/2009 22.00,"0,599615","7,653447","3,53151","0,056265","0,13622","12,21001"
24/10/2009 23.00,"0,832598","8,680652","4,525679","0,061333","0,139098",
25/10/2009 0.00,"0,635736","6,436885","2,381597","0,062282","0,082499","10,74481"
25/10/2009 1.00,"0,632123","6,678123","2,663234","0,068987","0,145812",
25/10/2009 2.00,"0,42262",,,"0,097062","0,185144","21,001221"
25/10/2009 3.00,,"4,600369","0,920192",,"0,329039",
25/10/2009 4.00,"0,850658","4,545897","0,765745","0,025504","0,159244","11,72161"
25/10/2009 5.00,"0,52376","5,299439","1,618447","0,017546",,
25/10/2009 6.00,"0,722427","6,488764","2,655447","0,038821","0,65199","8,791209"
25/10/2009 7.00,"0,825373","8,043835","4,149296","0,069558","0,378921",
25/10/2009 8.00,"0,839821","8,64693","4,750211","0,064992","0,301219","7,326007"
25/10/2009 9.00,"0,969859","10,317432","6,101297","0,088287","0,279155",
25/10/2009 10.00,"0,827179","9,343404","5,052617","0,067068","0,235987","5,372406"
25/10/2009 11.00,"1,007786","8,654712","4,551638","0,069121","0,258051",
25/10/2009 12.00,"0,906646","8,750689","4,574999","0,069227","0,277237","4,884005"
25/10/2009 13.00,"0,821761","8,060697","3,946829","0,064954","0,222557",
25/10/2009 14.00,"1,05655","6,674231","2,886466","0,040467","0,210086","13,67521"
25/10/2009 15.00,"0,879555","5,423948","1,881915","0,066321","0,249418",
25/10/2009 16.00,"1,013204","5,645731","1,896192","0,055708","0,202411","14,16361"
25/10/2009 17.00,"1,060162","5,570507","2,206383","0,040952","0,225435",
25/10/2009 18.00,"0,966247","7,0309","3,456234","0,032932","0,240784","25,39682"
25/10/2009 19.00,"1,188393","7,966017","4,638596","0,016483","0,1909",
25/10/2009 20.00,"0,848852","14,583183","11,034503","0,079007","0,418253","27,35042"
25/10/2009 21.00,"1,238963","23,673676","15,99238","0,587326","0,270521",
25/10/2009 22.00,"0,924707","9,531467","6,259637","0,064351","0,202411","26,86202"
25/10/2009 23.00,"1,146854","9,877759","6,619149","0,028151","0,148691",
26/10/2009 0.00,"0,935543","7,578223","4,277786","0,017389","0,171713","31,25762"
26/10/2009 1.00,"1,060162","5,582179","2,375106","0,036335","0,198574",
26/10/2009 2.00,"0,839821","4,300769","1,051277","0,016128","0,188981","28,327221"
26/10/2009 3.00,"0,819955","4,268343","1,181063","0,019101","0,159244",
26/10/2009 4.00,"1,166721","4,344865","1,035702","0,035309","0,140058","15,62881"
26/10/2009 5.00,"1,190199","4,504393","1,26283","0,012502","0,197615",
26/10/2009 6.00,"1,033072","6,971238","3,709318","0,012742","0,231191","13,67521"
26/10/2009 7.00,"1,278696","12,535259","8,776211","0,055084","0,148691",
26/10/2009 8.00,"1,184781","17,044841","12,07799","0,100697","0,184184","17,094"
26/10/2009 9.00,"1,096283","17,463764","11,256443","0,063296","0,167878",
26/10/2009 10.00,"1,184781","8,665088","4,224574","0,007984","0,166918","19,0476"
26/10/2009 11.00,"1,083641","8,640445","4,442616","0,031662","0,180347",
26/10/2009 12.00,"0,993337","8,628772","4,455595","0,036735","0,185144","30,28083"
26/10/2009 13.00,"0,971665","9,48348","5,297915","0,028228","0,13622",
26/10/2009 14.00,"1,013204","7,466683","3,691148","0,022927","0,185144","26,37361"
26/10/2009 15.00,"1,20826","8,263025","4,619126","0,019719","0,169796",
26/10/2009 16.00,"1,296757","10,379688","6,842382","0,012001","0,141976","29,79241"
26/10/2009 17.00,"0,98792","13,366621","9,789849","0,046385","0,139098",
26/10/2009 18.00,"1,192005","13,303069","9,894978","0,031772","0,177471","38,58363"
26/10/2009 19.00,"1,197424","12,557308","9,220082","0,029956","0,117994",
26/10/2009 20.00,"1,009592","14,897051","11,401799","0,05614","0,156365","30,28083"
26/10/2009 21.00,"0,959022","13,078692","9,90536","0,061579","0,117994",
26/10/2009 22.00,"1,04752","19,791819","16,126059","0,303384","0,16308","24,908421"
26/10/2009 23.00,"1,325654","35,962501","30,827042","0,818787","0,338632",
27/10/2009 0.00,"0,84524","23,90193","20,026154","0,419501","0,21776","42,002441"
27/10/2009 1.00,"0,77661","11,461365","8,207744","0,142504","0,098807",
27/10/2009 2.00,"0,447905",,,"0,012072","0,074825","51,770451"
27/10/2009 3.00,,"10,88032","7,808",,"0,418253",
27/10/2009 4.00,"0,614064","5,185304","2,010405","0,142046","0,124709","38,09523"
27/10/2009 5.00,"1,016817","16,459905","12,525756","0,422073",,
27/10/2009 6.00,"0,525566","13,156512","9,961168","0,274892","0,488249","36,141621"
27/10/2009 7.00,"0,55627","14,480721","10,938462","0,18111","0,328079",
27/10/2009 8.00,"0,890392","15,279658","11,126648","0,176144","0,293546","44,444431"
27/10/2009 9.00,"0,800088","35,014418","20,201369","0,896209","0,418253",
27/10/2009 10.00,"1,126986","44,848081","28,960699","1,132639","0,346306","51,282051"
27/10/2009 11.00,"1,21729","24,940816","17,102057","0,447951","0,248458",
27/10/2009 12.00,"1,126986","11,793389","7,741809","0,107733","0,20433","57,631241"
27/10/2009 13.00,"0,69353","9,675431","6,062361","0,112915","0,132383",
27/10/2009 14.00,"1,098089","8,593753","5,345935","0,134879","0,176511","47,863232"
27/10/2009 15.00,"1,361775","9,889432","6,453021","0,106302","0,131424",
27/10/2009 16.00,"1,141435","12,118931","8,633444","0,137183","0,12279","43,956032"
27/10/2009 17.00,"1,188393","16,282219","12,659443","0,228148","0,229272",
27/10/2009 18.00,"1,188393","22,333899","18,371379","0,38754","0,125668","34,18803"
27/10/2009 19.00,"1,504455","37,961135","31,878334","0,667555","0,460461",
27/10/2009 20.00,"1,795232","39,88715","33,337133","0,680714","0,828832","40,537231"
27/10/2009 21.00,"2,400264","38,859945","32,645355","0,449808","0,917087",
27/10/2009 22.00,"1,759111","44,181426","35,120399","0,501407","0,442236","63,492062"
27/10/2009 23.00,"1,65797","39,778204","33,474703","0,592815","1,024528",
28/10/2009 0.00,"2,086009","26,245564","22,100156","0,283512","0,686855","78,144081"
28/10/2009 1.00,"1,701317","23,757976","20,307791","0,304536","0,399067",
28/10/2009 2.00,"1,52974","9,336921","6,446532","0,042951","0,21776","64,468849"
28/10/2009 3.00,"0,98792","10,924416","7,868998","0,113291","0,211045",
28/10/2009 4.00,"0,944573","24,781279","20,458342","0,485882","1,179935","52,74725"
28/10/2009 5.00,"2,093233","38,110269","30,663506","0,760326","1,541588",
28/10/2009 6.00,"2,716327","57,974744","36,55325","1,303712","0,907495","34,18803"
28/10/2009 7.00,"2,024603","56,079877","33,213829","1,303057","0,396189",
28/10/2009 8.00,"1,735631","49,994458","30,743985","1,045717","0,505549","62,515251"
28/10/2009 9.00,"1,921657","58,309383","31,492859","1,294285","0,275319",
28/10/2009 10.00,"1,730214","30,696795","19,507007","0,679483","0,148691","66,42247"
28/10/2009 11.00,"1,659777","11,943839","7,665233","0,059306","0,076743",
28/10/2009 12.00,"1,889148","12,947699","8,538699","0,174801","0,104563","62,515251"
28/10/2009 13.00,"1,500843","10,159201","6,569829","0,11032","0,046045",
28/10/2009 14.00,"1,141435","11,431534","7,697679","0,126308","0,071947","36,141621"
28/10/2009 15.00,"1,228126","9,715636","6,381638","0,126844","0,078663",
28/10/2009 16.00,"1,462916","11,738917","8,279126","0,124411","0,034535","39,072041"
28/10/2009 17.00,"1,094477",,,"0,092217","0,322324",
28/10/2009 18.00,"1,220902",,,"0,083812","0,557351","27,35042"
28/10/2009 19.00,"1,235351","26,166446","21,86783","0,079694","0,580375",
28/10/2009 20.00,"1,043908","17,174538","12,755487","0,039932","0,466219","26,37361"
28/10/2009 21.00,"1,314818","39,392972","33,55776","0,357387","0,966971",
28/10/2009 22.00,"1,641717","37,40084","32,04315","0,15498","0,811564","25,88522"
28/10/2009 23.00,"1,818711","38,955908","33,290406","0,275513","1,249963",
29/10/2009 0.00,"1,876505","41,691236","34,951685","0,229137","1,064819","36,141621"
29/10/2009 1.00,"1,526127","37,125897","31,178774","0,20069","0,96793",
29/10/2009 2.00,"1,426794",,,"0,136047","0,781827","55,67765"
29/10/2009 3.00,,"24,147068","19,749717",,"0,891187",
29/10/2009 4.00,"1,509873","39,194566","33,315069","0,722538","0,952581","36,141621"
29/10/2009 5.00,"1,455691","29,69942","24,90097","0,65445",,
29/10/2009 6.00,"1,58934","31,864072","26,656989","0,402925","1,165049","47,863232"
29/10/2009 7.00,"1,735631","47,479645","35,588935","0,411785","0,928598",
29/10/2009 8.00,"1,710347","69,55026","40,274252","0,515167","0,839384","45,421242"
29/10/2009 9.00,"1,907208","71,311557","39,936802","0,63544","1,059063",
29/10/2009 10.00,"1,934299","57,874882","35,330662","0,711101","1,156911","42,490841"
29/10/2009 11.00,"1,95236","46,370721","30,71674","0,374553","0,724268",
29/10/2009 12.00,"1,73202","38,482518","26,669952","0,573529","0,605316","47,37484"
29/10/2009 13.00,"1,517097","24,62436","17,765271","0,4719","0,54488",
29/10/2009 14.00,"1,432213","23,200265","17,416142","0,639785","0,686855","46,398041"
29/10/2009 15.00,"1,060162","19,694555","15,085163","0,50724","0,571741",
29/10/2009 16.00,"1,132405","19,838509","15,682179","0,487599","0,529532","31,25762"
29/10/2009 17.00,"1,374418","30,092393","25,268265","0,493166","0,434561",
29/10/2009 18.00,"1,273278","44,101024","38,725894","0,426705","0,556392","26,86202"
29/10/2009 19.00,"0,960828","32,873111","28,239091","0,421101","0,607234",
29/10/2009 20.00,"0,890392","58,877456","50,78054","0,425533","0,610112","21,97802"
29/10/2009 21.00,"0,940962","46,468005","35,604518","0,412959","0,424009",
29/10/2009 22.00,"0,984308","19,855374","15,840525","0,434582","0,430724","30,28083"
29/10/2009 23.00,"1,040295","31,809599","27,487619","0,442384","0,621624",
30/10/2009 0.00,"1,567668","30,28824","25,969107","0,469688","0,688775","31,746031"
30/10/2009 1.00,"1,443049","29,053528","24,724454","0,535238","0,710838",
30/10/2009 2.00,"1,439436","30,901704","24,694608","0,539934","0,699328","43,956032"
30/10/2009 3.00,"1,686868","28,00556","22,703661","0,470142","0,695489",
30/10/2009 4.00,"1,486394","9,794751","5,945553","0,478851","0,481567","51,770451"
30/10/2009 5.00,"1,296757","18,848933","14,784057","0,51903","0,534328",
30/10/2009 6.00,"1,499037","19,774956","15,409635","0,48972","0,439358","46,398041"
30/10/2009 7.00,"1,524321","29,827811","24,307828","0,536942","0,633135",
30/10/2009 8.00,"1,542382","25,411608","19,286363","0,577046","0,602438","45,909641"
30/10/2009 9.00,"1,424988","19,741246","13,547182","0,555421","0,54584",
30/10/2009 10.00,"1,154077","17,371677","11,540675","0,568525","0,427846","57,142841"
30/10/2009 11.00,"1,202841","10,353749","5,793702","0,569736","0,49212",
30/10/2009 12.00,"1,396091","10,639083","6,201234","0,632182","0,617787","42,490841"
30/10/2009 13.00,"1,387061","10,378391","6,08702","0,60291","0,460461",
30/10/2009 14.00,"1,081835","9,465321","5,334254","0,531072","0,42305","37,606831"
30/10/2009 15.00,"1,356358","8,383643","4,441318","0,595033","0,426887",
30/10/2009 16.00,"1,134211","9,298012","5,334254","0,624761","0,433602","31,25762"
30/10/2009 17.00,"0,915676","10,700041","7,007212","0,612377","0,387555",
30/10/2009 18.00,"1,201035","16,541614","12,66982","0,532663","0,419212","20,51281"
30/10/2009 19.00,"1,397897","16,515676","12,5608","0,52399","0,542962",
30/10/2009 20.00,"1,603789","16,754319","12,593246","0,51032","0,546799","27,83882"
30/10/2009 21.00,"1,795232","14,12146","9,881997","0,588216","0,429765",
30/10/2009 22.00,"1,717571","16,41451","12,040355","0,574129","0,397148","20,51281"
30/10/2009 23.00,"1,441242","12,526181","8,704827","0,578976","0,39523",
31/10/2009 0.00,"1,784396","9,901104","6,216808","0,59882","0,442236","24,42001"
31/10/2009 1.00,"1,954166","7,94397","4,284276","0,577462","0,455666",
31/10/2009 2.00,"1,788008",,,"0,600069","0,351103","24,42001"
31/10/2009 3.00,,"6,611977","2,944872",,"0,792378",
31/10/2009 4.00,"1,453885","8,198175","4,390701",,"0,99575","19,0476"
31/10/2009 5.00,"2,040858","7,226742","3,515935",,,
31/10/2009 6.00,"2,073366","9,921856","5,91051",,"1,727726","25,88522"
31/10/2009 7.00,"1,975839","25,021234","16,903482",,"1,371793",
31/10/2009 8.00,"2,049887","32,377654","22,536247",,"1,345894","17,094"
31/10/2009 9.00,"1,983064","19,409209","12,750288",,"1,210631",
31/10/2009 10.00,"2,082397","15,72063","9,90536",,"1,034121","21,97802"
31/10/2009 11.00,"2,096845","15,194057","9,702893",,"0,996709",
31/10/2009 12.00,"2,266616","12,25252","7,525062",,"1,056185","26,86202"
31/10/2009 13.00,"2,156446","13,150026","8,259658",,"0,968889",
31/10/2009 14.00,"2,095039","22,040771","15,543314",,"0,978482","16,11721"
31/10/2009 15.00,"1,925268","9,946499","5,759957",,"0,956418",
31/10/2009 16.00,"2,111294","15,84903","9,861231",,"0,973686","21,97802"
31/10/2009 17.00,"2,118519","7,094451","3,627553",,"0,963134",
31/10/2009 18.00,"1,813293","10,484743","6,831998",,"0,956418","22,954821"
31/10/2009 19.00,"2,149221","13,27713","9,265507",,"0,910371",
31/10/2009 20.00,"2,080591","18,977333","14,807423",,"1,022611","22,46641"
31/10/2009 21.00,"2,163669","22,315734","18,109202",,"1,439903",
31/10/2009 22.00,"2,615187","32,19091","26,014538",,"2,115248","21,001221"
31/10/2009 23.00,"4,105194","51,091697","41,612365",,"5,115927",
01/11/2009 0.00,"4,587413","23,228811","19,020313",,"1,672053","56,654442"
01/11/2009 1.00,"3,104631","37,415125","30,976311",,"1,380427",
01/11/2009 2.00,"3,960707","34,47355","29,137216",,"2,452921","66,910851"
01/11/2009 3.00,"3,241893","12,531368","8,854083",,"0,950663",
01/11/2009 4.00,"2,633248","11,430238","7,52636",,"0,882553","59,096451"
01/11/2009 5.00,"2,160058","5,522517","1,855957",,"0,936273",
01/11/2009 6.00,"2,329828","5,356506","1,746937",,"0,88639","44,932831"
01/11/2009 7.00,"2,335246","7,794816","3,937745",,"0,938191",
01/11/2009 8.00,"2,232301","7,704029","3,77551",,"0,919005","35,164822"
01/11/2009 9.00,"2,15464","8,838883","4,519192",,"0,943947",
01/11/2009 10.00,"2,131161","9,340812","5,091553",,"0,875836","23,93162"
01/11/2009 11.00,"2,288288","11,969779","6,865743",,"0,91421",
01/11/2009 12.00,"2,069755","7,222851","3,199256",,"0,893104","17,582411"
01/11/2009 13.00,"2,203404","5,940144","2,142786",,"0,930517",
01/11/2009 14.00,"2,252167","6,727408","2,959149",,"0,773193","24,42001"
01/11/2009 15.00,"2,179924","8,751984","4,417957",,"0,790461",
01/11/2009 16.00,"2,075172","6,825977","3,448447",,"0,730024","23,93162"
01/11/2009 17.00,"2,353307","6,90639","3,474404",,"0,822117",
01/11/2009 18.00,"2,046275","13,335492","9,70419",,"0,800054","20,02442"
01/11/2009 19.00,"2,302737","23,319592","19,484943",,"0,875836",
01/11/2009 20.00,"2,293707","23,021282","18,993053",,"0,761681","18,55921"
01/11/2009 21.00,"2,212434","21,213313","17,494018",,"0,83075",
01/11/2009 22.00,"2,234107","29,730547","25,350022",,"1,15787","17,094"
01/11/2009 23.00,"2,297319","45,829893","38,00427",,"1,145399",
02/11/2009 0.00,"2,364144","62,638668","41,913468",,"1,161708","28,327221"
02/11/2009 1.00,"2,387622","19,439055","13,983268",,"0,968889",
02/11/2009 2.00,"2,306349",,,,"1,03508","41,025631"
02/11/2009 3.00,,"17,347036","13,025439",,"0,91229",
02/11/2009 4.00,"2,329828","9,637818","5,545807",,"0,846099","30,28083"
02/11/2009 5.00,"2,064336","15,542944","10,262267",,,
02/11/2009 6.00,"2,315379","49,759721","22,185815",,"1,503448","24,908421"
02/11/2009 7.00,"2,707297","101,191239","23,372078",,"1,222144",
02/11/2009 8.00,"3,402633","199,375897","39,48255",,"1,439903","14,16361"
02/11/2009 9.00,"2,510435","88,912797","37,191803",,"1,042755",
02/11/2009 10.00,"2,158252","34,17914","22,022282",,"1,036999","26,86202"
02/11/2009 11.00,"2,188955","30,353094","20,528437",,"1,057144",
02/11/2009 12.00,"2,297319","20,589467","14,293458",,"0,99383","35,653221"
02/11/2009 13.00,"2,384011","25,532235","18,390839",,"0,832669",
02/11/2009 14.00,"2,123936","12,248629","8,097423",,"0,825954","24,42001"
02/11/2009 15.00,"2,004736","11,360201","7,444595",,"0,94011",
02/11/2009 16.00,"1,950554","8,412176","4,895574",,"0,865285","28,327221"
02/11/2009 17.00,"1,937912","13,064426","9,170764",,"0,766478",
02/11/2009 18.00,"2,140191","18,951393","14,867121",,"0,854733","24,908421"
02/11/2009 19.00,"2,136579","20,129037","16,048182",,"0,9545",
02/11/2009 20.00,"1,80968","21,353387","16,881419",,"0,966011","21,97802"
02/11/2009 21.00,"1,791619","15,657076","11,761312",,"1,034121",
02/11/2009 22.00,"2,055306","24,847433","20,903514",,"0,824994","22,954821"
02/11/2009 23.00,"1,795232","16,411918","12,707465",,"0,825954",
03/11/2009 0.00,"1,881923","7,876528","4,255722",,"0,777029","19,53602"
03/11/2009 1.00,"1,699511","16,370413","11,304464",,"0,727146",
03/11/2009 2.00,"1,630879","8,851852","5,462745",,"0,770315","22,954821"
03/11/2009 3.00,"1,676031","6,264387","2,882575",,"0,766478",
03/11/2009 4.00,"1,623656","6,929736","3,40302",,"0,833628","22,954821"
03/11/2009 5.00,"1,699511","6,056872","2,384191",,"0,759763",
03/11/2009 6.00,"1,396091","8,237085","4,43483",,"0,808686","13,18681"
03/11/2009 7.00,"1,616431","10,334293","6,340104",,"0,81732",
03/11/2009 8.00,"1,721183","17,275701","12,725633",,"0,806769","8,302809"
03/11/2009 9.00,"1,780783","32,581283","23,706926",,"1,028365",
03/11/2009 10.00,"1,621849","26,812338","20,015772",,"1,03604","16,60561"
03/11/2009 11.00,"1,654359","23,811149","17,758781",,"1,078249",
03/11/2009 12.00,"1,831353","35,946918","26,209218",,"1,560775","30,76923"
03/11/2009 13.00,"1,717571","28,650153","20,678986",,"0,755926",
03/11/2009 14.00,"1,849414","23,586775","17,79901",,"0,761681","33,699631"
03/11/2009 15.00,"1,769947","24,017377","18,790592",,"1,245166",
03/11/2009 16.00,"2,03002","21,291134","17,544633",,"0,7636","30,28083"
03/11/2009 17.00,"1,692286","33,382791","27,139788",,"0,833628",
03/11/2009 18.00,"1,863863","15,256312","11,053973",,"0,714675","26,86202"
03/11/2009 19.00,"1,872893","25,438853","21,234462",,"0,813483",
03/11/2009 20.00,"1,623656","32,398419","27,870497",,"0,870082","29,30402"
03/11/2009 21.00,"1,941523","37,930006","31,486356",,"1,285457",
03/11/2009 22.00,"2,022797","31,398442","24,920434",,"1,470601","21,48962"
03/11/2009 23.00,"2,615187","44,730054","30,397452",,"1,419759",
04/11/2009 0.00,"2,851782","41,237309","27,940571",,"1,765105","28,327221"
