"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
08/10/2011 13.00,"17,85092912","35,84902488",
08/10/2011 14.00,"9,62631772","17,34703682","19,04759979"
08/10/2011 15.00,"7,25315862","15,05528111",
08/10/2011 16.00,"6,2291373","11,26941213","13,67521"
08/10/2011 17.00,"11,9008291","22,6698192",
08/10/2011 18.00,"19,14749456","27,7461792","7,57020807"
08/10/2011 19.00,"20,621876","35,48197824",
08/10/2011 20.00,"25,43828048","40,91435264","10,01220989"
08/10/2011 21.00,"17,78927668","30,73245552",
08/10/2011 22.00,"5,78591467","10,21302639","9,52380943"
08/10/2011 23.00,"4,13631946","7,13076767",
09/10/2011 0.00,"3,09023367","5,01086253","4,88400507"
09/10/2011 1.00,"1,6353183","2,93245926",
09/10/2011 2.00,,,"6,10500622"
09/10/2011 3.00,"12,12601298","13,52550138",
09/10/2011 4.00,"6,99682825","9,07752592","3,66300392"
09/10/2011 5.00,"5,54061654","7,41350658",
09/10/2011 6.00,"4,43028755","6,71119457","4,1514039"
09/10/2011 7.00,"4,08505301","5,59968778",
09/10/2011 8.00,"5,62173506","9,82069164","3,90720391"
09/10/2011 9.00,"10,38167626","16,03449853",
09/10/2011 10.00,"9,57245668","17,82561998","9,03540897"
09/10/2011 11.00,"8,03707479","15,13245134",
09/10/2011 12.00,"8,54259421","17,28737477","10,7448101"
09/10/2011 13.00,"6,34010405","12,65004247",
09/10/2011 14.00,"3,39718042","6,14571483","6,83760691"
09/10/2011 15.00,"3,83521197","7,52050784",
09/10/2011 16.00,"2,95979894","6,08605278","6,83760691"
09/10/2011 17.00,"5,82549881","8,01919377",
09/10/2011 18.00,"8,04356221","12,34914338","3,90720391"
09/10/2011 19.00,"10,34922771","16,0695149",
09/10/2011 20.00,"9,21229706","13,20579586","1,95360196"
09/10/2011 21.00,"5,7541162","8,68324475",
09/10/2011 22.00,"3,11619098","5,66648159","4,63980484"
09/10/2011 23.00,"2,39522358","3,91232484",
10/10/2011 0.00,"1,73136189","3,05178144","3,66300392"
10/10/2011 1.00,"1,301116","2,2483055",
10/10/2011 2.00,"0,89942583","1,80409246","12,21000957"
10/10/2011 3.00,"0,63401155","1,51162338",
10/10/2011 4.00,"1,8410323","2,89744098","9,76801014"
10/10/2011 5.00,"2,96174536","4,8967276",
10/10/2011 6.00,"5,16293536","8,25329714","5,61660624"
10/10/2011 7.00,"11,19284991","15,87042981",
10/10/2011 8.00,"9,83657271","17,40864337","5,86080599"
10/10/2011 9.00,"8,0390193","14,13961666",
10/10/2011 10.00,"7,94492404","14,81728682","7,57020807"
10/10/2011 11.00,"6,83978613","13,47621576",
10/10/2011 12.00,"11,02931655","18,88395022","4,63980484"
10/10/2011 13.00,"13,44724322","23,59065752",
10/10/2011 14.00,"6,3342648","11,20456282","4,39560509"
10/10/2011 15.00,"6,92155281","11,33037051",
10/10/2011 16.00,"7,48288159","12,56898132","10,25640965"
10/10/2011 17.00,"6,40370099","12,12541644",
10/10/2011 18.00,"9,7917975","16,35679672","5,86080599"
10/10/2011 19.00,"7,75024229","13,27777884",
10/10/2011 20.00,"7,61980756","11,86602114","9,76801014"
10/10/2011 21.00,"6,48741409","8,89140993",
10/10/2011 22.00,"5,12335122","6,60808614","10,7448101"
10/10/2011 23.00,"2,41014866","3,54722653",
11/10/2011 0.00,"1,70280808","2,68149587","10,50061035"
11/10/2011 1.00,"1,19534034","2,0258749",
11/10/2011 2.00,,,"7,32600689"
11/10/2011 3.00,"14,23116705","15,39898032",
11/10/2011 4.00,"11,45371554","13,20903862","4,63980484"
11/10/2011 5.00,"16,81523314","18,83401834",
11/10/2011 6.00,"28,02429872","35,29586416","7,81440783"
11/10/2011 7.00,"38,10746016","66,46798408",
11/10/2011 8.00,"35,90106952","78,40211448","6,83760691"
11/10/2011 9.00,"19,3265916","31,49117536",
11/10/2011 10.00,"15,4284538","24,13408616","21,48962021"
11/10/2011 11.00,"11,90213117","19,62321928",
11/10/2011 12.00,"11,7697462","19,08822447","24,17580986"
11/10/2011 13.00,"12,73926404","21,84557512",
11/10/2011 14.00,"8,95272203","13,6221243","12,94260979"
11/10/2011 15.00,"8,74506354","13,68113627",
11/10/2011 16.00,"9,09548725","14,00019362","17,58241081"
11/10/2011 17.00,"15,5887425","22,19770816",
11/10/2011 18.00,"20,94244192","30,27397704","10,98900986"
11/10/2011 19.00,"26,10084584","35,40480992",
11/10/2011 20.00,"23,20789424","32,8607792","20,75702095"
11/10/2011 21.00,"21,15530488","29,19100112",
11/10/2011 22.00,"10,43229073","13,9917617","11,47741032"
11/10/2011 23.00,"7,26808369","10,61055031",
12/10/2011 0.00,"4,15124454","5,60552512","10,25640965"
12/10/2011 1.00,"4,36409602","6,2047268",
12/10/2011 2.00,"2,55486029","3,56668113","17,09399986"
12/10/2011 3.00,"2,14668079","2,93635018",
12/10/2011 4.00,"3,23559538","4,41944078","9,52380943"
12/10/2011 5.00,"10,68602651","18,99938148",
12/10/2011 6.00,"41,63118056","91,01840824","5,61660624"
12/10/2011 7.00,"46,19904416","128,61706608",
12/10/2011 8.00,"30,4526152","77,96826256","3,41880298"
12/10/2011 9.00,"17,31036466","33,61366744",
12/10/2011 10.00,"12,7820871","23,24955672","19,53602028"
12/10/2011 11.00,"12,63088232","23,76380824",
12/10/2011 12.00,"13,28176918","26,90184","12,21000957"
12/10/2011 13.00,"16,22014799","32,45937392",
12/10/2011 14.00,"12,8774787","23,82606296","13,67521"
12/10/2011 15.00,"10,58933285","19,31389592",
12/10/2011 16.00,"18,66729002","27,70531976","12,94260979"
12/10/2011 17.00,"21,55829712","26,12883752",
12/10/2011 18.00,"19,22342008","20,963646","8,30280876"
12/10/2011 19.00,"6,48027659","7,54579786",
12/10/2011 20.00,"8,53221205","9,89008003","12,21000957"
12/10/2011 21.00,"6,39007417","7,39080923",
12/10/2011 22.00,"4,81315982","5,69696078","8,79120922"
12/10/2011 23.00,"4,67688202","5,4479419",
13/10/2011 0.00,"4,04741338","4,96222507","10,7448101"
13/10/2011 1.00,"2,9799151","3,86368738",
13/10/2011 2.00,,,"5,86080599"
13/10/2011 3.00,"15,88011409","17,01241578",
13/10/2011 4.00,"8,85278562","9,76362609","3,66300392"
13/10/2011 5.00,"6,8501702","7,415453",
13/10/2011 6.00,"9,54260462","10,6753977","9,52380943"
13/10/2011 7.00,"12,84308755","14,28617529",
13/10/2011 8.00,"20,67183656","26,4796704","7,81440783"
13/10/2011 9.00,"16,90672807","22,4687724",
13/10/2011 10.00,"13,01376032","18,69978064","16,84980965"
13/10/2011 11.00,"13,65944846","19,398196",
13/10/2011 12.00,"16,75162854","28,82395448","16,84980965"
13/10/2011 13.00,"21,72506176","34,13765104",
13/10/2011 14.00,"9,25772236","16,11166685","14,40781021"
13/10/2011 15.00,"4,08505301","45,70538488",
13/10/2011 16.00,"17,86462095","21,20679504",
13/10/2011 17.00,"22,74193984","33,27646712",
13/10/2011 18.00,"28,69917736","33,75505984",
13/10/2011 19.00,"29,0930876","37,84895776",
13/10/2011 20.00,"26,01388808","32,63835624",
13/10/2011 21.00,"20,81007416","25,26247208",
13/10/2011 22.00,"14,83726722","17,85220634","16,36141014"
13/10/2011 23.00,"12,22270665","13,53198498",
14/10/2011 0.00,"6,17267977","6,92973617","21,97801971"
14/10/2011 1.00,"4,52373273","4,78713367",
14/10/2011 2.00,"3,28945642","3,59715841","17,33819962"
14/10/2011 3.00,"2,70087208","2,96034386",
14/10/2011 4.00,"4,22327531","5,84870666","17,82661057"
14/10/2011 5.00,"8,30054266","10,21497281",
14/10/2011 6.00,"20,61344408","29,7869524","9,76801014"
14/10/2011 7.00,"18,87949526","27,3058456",
14/10/2011 8.00,"27,29684008","42,46486992","15,38461018"
14/10/2011 9.00,"25,92433","43,3280232",
14/10/2011 10.00,"20,07936512","32,51254664","24,17580986"
14/10/2011 11.00,"19,91908216","33,65972752",
14/10/2011 12.00,"16,08322585","27,02374912","15,38461018"
14/10/2011 13.00,,,
14/10/2011 14.00,"29,84261072","34,61689384","9,52380943"
14/10/2011 15.00,"22,93143816","28,52176288",
14/10/2011 16.00,"21,55764704","25,96283768",
14/10/2011 17.00,"27,62843824","33,78163664",
14/10/2011 18.00,"47,57025408","62,73790152","17,33819962"
14/10/2011 19.00,"53,74356672","66,07112936",
14/10/2011 20.00,"41,22493792","55,81594528","17,58241081"
14/10/2011 21.00,"22,48756736","29,88683528",
14/10/2011 22.00,"20,17282368","22,30795408","21,73381996"
14/10/2011 23.00,"17,68999034","18,10057705",
15/10/2011 0.00,"9,74831862","10,41989523","20,02441978"
15/10/2011 1.00,"4,94878562","5,12369921",
15/10/2011 2.00,,,"11,23320961"
15/10/2011 3.00,"16,03650613","16,52086162",
15/10/2011 4.00,"11,60232574","11,77004447","13,43101025"
15/10/2011 5.00,"14,44725746","15,23426343",
15/10/2011 6.00,"26,7634112","32,99957128","11,96580982"
15/10/2011 7.00,"28,4597376","36,43071264",
15/10/2011 8.00,"21,13519064","31,19871584","15,38461018"
15/10/2011 9.00,"14,74447022","21,13679672",
15/10/2011 10.00,"14,22792238","20,81319072","21,48962021"
15/10/2011 11.00,"16,26622719","23,465498",
15/10/2011 12.00,"14,73668646","23,43632088","20,26861954"
15/10/2011 13.00,"14,43558088","22,29434064",
15/10/2011 14.00,"11,95145503","14,72844383","17,09399986"
15/10/2011 15.00,"8,68535942","11,7674518",
15/10/2011 16.00,"8,96634886","12,39324175","19,53602028"
15/10/2011 17.00,"15,89503534","20,90787296",
15/10/2011 18.00,"25,60506424","33,05014368","11,96580982"
15/10/2011 19.00,"31,13399464","35,63046416",
15/10/2011 20.00,"24,87175488","29,07037304","10,01220989"
15/10/2011 21.00,"17,61796339","23,53878496",
15/10/2011 22.00,"10,93262098","13,11695287","11,72161007"
15/10/2011 23.00,"10,64643855","13,5034522",
16/10/2011 0.00,"8,63085022","9,78372886","12,21000957"
16/10/2011 1.00,"7,22849955","8,68908209",
16/10/2011 2.00,"5,83653105","6,96086353","16,84980965"
16/10/2011 3.00,"4,46532878","4,86235749",
16/10/2011 4.00,"3,67427702","4,26185947","8,79120922"
16/10/2011 5.00,"3,81249932","4,32411419",
16/10/2011 6.00,"11,98843885","18,29447488","5,12820482"
16/10/2011 7.00,"10,93781014","13,30501528",
16/10/2011 8.00,"6,92739206","9,5470309","14,65200996"
16/10/2011 9.00,"6,97022277","10,25517834",
16/10/2011 10.00,"7,23758346","10,21043372","13,18680954"
16/10/2011 11.00,"10,16039286","17,06170141",
16/10/2011 12.00,"8,88263576","14,68434738","20,26861954"
16/10/2011 13.00,"7,82941438","11,01974508",
16/10/2011 14.00,"3,92216973","4,6892125","15,38461018"
16/10/2011 15.00,"4,58019026","5,97062343",
16/10/2011 16.00,"5,25703253","6,68655271","12,69841003"
16/10/2011 17.00,"8,42448806","11,97950598",
16/10/2011 18.00,"15,95344311","19,86315616","7,08180714"
16/10/2011 19.00,"19,10856433","22,29887208",
16/10/2011 20.00,"17,33112706","23,04787896","12,94260979"
16/10/2011 21.00,"11,55559646","13,86076867",
16/10/2011 22.00,"9,30120124","10,88291471","13,67521"
16/10/2011 23.00,"7,6522542","8,88233175",
17/10/2011 0.00,"2,63143589","2,92856834","16,60560989"
17/10/2011 1.00,"0,98184068","1,20942795",
17/10/2011 2.00,,,"10,01220989"
17/10/2011 3.00,"11,46150886","11,72789252",
17/10/2011 4.00,"11,41867432","13,02357079","15,38461018"
17/10/2011 5.00,"14,49852392","17,68749136",
17/10/2011 6.00,"39,4806012","58,69002544","9,03540897"
17/10/2011 7.00,"57,90780712","100,09660336",
17/10/2011 8.00,"41,1925104","89,05545344","14,89620972"
17/10/2011 9.00,"28,47207","48,9102028",
17/10/2011 10.00,"20,86198496","40,27624176","25,88521957"
17/10/2011 11.00,"15,59327776","23,9414904",
17/10/2011 12.00,"13,22596555","23,77612152",
17/10/2011 13.00,"15,83987414","28,39207192",
17/10/2011 14.00,"10,05072245","17,64144849","5,86080599"
17/10/2011 15.00,"11,84892212","21,29761504",
17/10/2011 16.00,"13,77301743","19,51037304","5,37240601"
17/10/2011 17.00,"19,35773808","25,27803576",
17/10/2011 18.00,"33,44550704","45,32212448","10,01220989"
17/10/2011 19.00,"39,71422848","45,14444232",
17/10/2011 20.00,"34,63953192","54,84774672","11,23320961"
17/10/2011 21.00,"24,73223624","35,83669248",
17/10/2011 22.00,"13,61921998","18,55387018","19,53602028"
17/10/2011 23.00,"8,91378606","10,09629879",
18/10/2011 0.00,"5,88520101","6,56658236","14,40781021"
18/10/2011 1.00,"3,82547798","4,34421696",
18/10/2011 2.00,"2,83585163","3,26124295","13,18680954"
18/10/2011 3.00,"2,10969124","2,18734712",
18/10/2011 4.00,"5,8164149","7,97185456","18,31501007"
18/10/2011 5.00,"9,94818954","14,49952772",
18/10/2011 6.00,"18,24483171","31,64941248","13,18680954"
18/10/2011 7.00,"37,5675496","68,75391392",
18/10/2011 8.00,"35,17881152","74,49173032","13,91940975"
18/10/2011 9.00,"20,9372604","43,39870984",
18/10/2011 10.00,"22,6517508","40,6160424","20,75702095"
18/10/2011 11.00,"18,99760141","31,1371112",
18/10/2011 12.00,"18,91582708","33,71806264","16,84980965"
18/10/2011 13.00,"18,15917602","31,79141672",
18/10/2011 14.00,"20,8755984","34,47942104","9,03540897"
18/10/2011 15.00,"16,79186658","23,25668848",
18/10/2011 16.00,"18,3201148","25,48489504","12,69841003"
18/10/2011 17.00,"31,83095688","40,97595728",
18/10/2011 18.00,"36,9458628","41,76387336","10,25640965"
18/10/2011 19.00,"31,73361696","32,87376168",
18/10/2011 20.00,"35,56882128","36,92940048","14,89620972"
18/10/2011 21.00,"24,57390352","25,2974808",
18/10/2011 22.00,"15,29412433","16,01504202","18,31501007"
18/10/2011 23.00,"8,60359466","8,81683428",
19/10/2011 0.00,"8,82358173","9,35832033","23,68741989"
19/10/2011 1.00,"13,11499116","13,27842701",
19/10/2011 2.00,,,"18,07081032"
19/10/2011 3.00,"21,13259032","21,45908344",
19/10/2011 4.00,"12,67112227","12,96261241","26,86202049"
19/10/2011 5.00,"11,25384845","11,82970652",
19/10/2011 6.00,"17,32593981","18,14986267","21,0012207"
19/10/2011 7.00,"20,97618872","22,9058556",
19/10/2011 8.00,"23,05149264","29,53340208","21,73381996"
19/10/2011 9.00,"18,97943358","23,9",
19/10/2011 10.00,"11,28109827","12,99828077","26,12940979"
19/10/2011 11.00,"9,43877538","11,3394506",
19/10/2011 12.00,"7,52376589","8,88297992","13,91940975"
19/10/2011 13.00,"8,00138158","8,976362",
19/10/2011 14.00,"6,80798766","7,42582751","7,57020807"
19/10/2011 15.00,"6,67495643","7,73904753",
19/10/2011 16.00,"9,65162686","10,63324766","6,10500622"
19/10/2011 17.00,"15,04233114","16,16743606",
19/10/2011 18.00,"9,67823234","10,14493625","6,59340715"
19/10/2011 19.00,"8,43487022","8,88038534",
19/10/2011 20.00,"9,27719034","9,66116392","13,67521"
19/10/2011 21.00,"9,5503922","9,75649242",
19/10/2011 22.00,"6,9384243","7,12039125","23,68741989"
19/10/2011 23.00,"4,24144696","4,51930836",
20/10/2011 0.00,"3,29789408","3,44411619","14,65200996"
20/10/2011 1.00,"5,13892446","5,43108189",
20/10/2011 2.00,"3,60743541","3,93761486","13,43101025"
20/10/2011 3.00,"2,78069043","2,97201662",
20/10/2011 4.00,"2,78847801","3,35267862","10,01220989"
20/10/2011 5.00,"3,71450932","4,03488786",
20/10/2011 6.00,"6,51272323","7,0976939","11,96580982"
20/10/2011 7.00,"10,84696529","11,65591146",
20/10/2011 8.00,"15,0267579","17,83599449","10,25640965"
20/10/2011 9.00,"8,34531787","9,95233475",
20/10/2011 10.00,"5,66715844","6,90249973","19,29179955"
20/10/2011 11.00,"5,4770196","6,88498963",
20/10/2011 12.00,"3,09347834","3,80467542","15,62880993"
20/10/2011 13.00,"2,1012555","2,88965914",
20/10/2011 14.00,"1,96238311","2,98433946","8,79120922"
20/10/2011 15.00,"2,53279772","3,76706255",
20/10/2011 16.00,"8,37387168","10,08657245","13,91940975"
20/10/2011 17.00,"6,12855272","6,88888055",
20/10/2011 18.00,"12,39986874","12,90100586","10,01220989"
20/10/2011 19.00,"6,52894655","7,02895367",
20/10/2011 20.00,"6,53543397","6,94529985","10,7448101"
20/10/2011 21.00,"16,49855049","17,1570299",
20/10/2011 22.00,"16,8009505","17,23614464","20,02441978"
20/10/2011 23.00,"9,04941378","9,48088526",
21/10/2011 0.00,"6,22264798","6,53610317","17,09399986"
21/10/2011 1.00,"6,65613853","7,08407472",
21/10/2011 2.00,,,"28,57142067"
21/10/2011 3.00,"9,10327482","9,56259458",
21/10/2011 4.00,"5,71712665","6,05492542","35,40903091"
21/10/2011 5.00,"7,42058481","7,78898132",
21/10/2011 6.00,"17,37461168","17,87425552","29,05982971"
21/10/2011 7.00,"14,0883961","14,89251064",
21/10/2011 8.00,"9,70029682","10,48020354","15,38461018"
21/10/2011 9.00,"10,53482173","12,26095047",
21/10/2011 10.00,"21,6264408","37,06232272","8,54700947"
21/10/2011 11.00,"7,2538087","8,8207252",
21/10/2011 12.00,"22,35518048","33,18956672","4,1514039"
21/10/2011 13.00,"33,18593392","48,47181944",
21/10/2011 14.00,"30,40265464","39,40855704","3,41880298"
21/10/2011 15.00,"24,91525288","30,66501928",
21/10/2011 16.00,"25,68747144","32,46455544","3,41880298"
21/10/2011 17.00,"26,61674168","33,92884152",
21/10/2011 18.00,"30,77838176","38,85864672","14,16361046"
21/10/2011 19.00,"36,38388776","46,901838",
21/10/2011 20.00,"31,13724504","45,02639544","13,18680954"
21/10/2011 21.00,"21,85939888","33,94505528",
21/10/2011 22.00,"15,77303635","22,51546344","12,69841003"
21/10/2011 23.00,"9,75221336","11,99377333",
22/10/2011 0.00,"7,40760615","8,84536706","14,16361046"
22/10/2011 1.00,"6,21356406","7,15411128",
22/10/2011 2.00,"4,60355299","5,40384545","11,47741032"
22/10/2011 3.00,"3,63858571","4,1185436",
22/10/2011 4.00,"6,65029737","9,48088526","7,08180714"
22/10/2011 5.00,"7,09936116","9,54119357",
22/10/2011 6.00,"15,94370721","37,06232272","8,05860806"
22/10/2011 7.00,"35,57012144","131,98532176",
22/10/2011 8.00,"25,43633024","72,50994232","11,96580982"
22/10/2011 9.00,"13,92422222","21,72756648",
22/10/2011 10.00,"16,00405758","25,12563024","21,97801971"
22/10/2011 11.00,"15,33954198","25,58735912",
22/10/2011 12.00,"22,7406588","35,75109224","15,38461018"
22/10/2011 13.00,,,
22/10/2011 14.00,,,
22/10/2011 15.00,,,
22/10/2011 16.00,,,
22/10/2011 17.00,,,
22/10/2011 18.00,,,
22/10/2011 19.00,,,
22/10/2011 20.00,,,
22/10/2011 21.00,,,
22/10/2011 22.00,,,
22/10/2011 23.00,,,
23/10/2011 0.00,,,
23/10/2011 1.00,,,
23/10/2011 2.00,,,
23/10/2011 3.00,,,
23/10/2011 4.00,,,
23/10/2011 5.00,,,
23/10/2011 6.00,,,
23/10/2011 7.00,,,
23/10/2011 8.00,,,
23/10/2011 9.00,,,
23/10/2011 10.00,,,
23/10/2011 11.00,,,
23/10/2011 12.00,,,
23/10/2011 13.00,,,
23/10/2011 14.00,,,
23/10/2011 15.00,,,
23/10/2011 16.00,,,
23/10/2011 17.00,,,
23/10/2011 18.00,,,
23/10/2011 19.00,,,
23/10/2011 20.00,,,
23/10/2011 21.00,,,
23/10/2011 22.00,,,
23/10/2011 23.00,,,
24/10/2011 0.00,,,
24/10/2011 1.00,,,
24/10/2011 2.00,,,
24/10/2011 3.00,,,
24/10/2011 4.00,,,
24/10/2011 5.00,,,
24/10/2011 6.00,,,
24/10/2011 7.00,,,
24/10/2011 8.00,,,
24/10/2011 9.00,,,
24/10/2011 10.00,,,
24/10/2011 11.00,,,
24/10/2011 12.00,,,
24/10/2011 13.00,,,
24/10/2011 14.00,,,
24/10/2011 15.00,,,
24/10/2011 16.00,,,
24/10/2011 17.00,"28,53111256","41,76192312",
24/10/2011 18.00,"29,66739504","37,94882152",
24/10/2011 19.00,"17,96968344","19,84564224",
24/10/2011 20.00,"17,29024468","19,41699096","55,18925095"
24/10/2011 21.00,"34,5668568","37,88721688",
24/10/2011 22.00,"8,59905174","9,80837071","27,59461975"
24/10/2011 23.00,"4,47765926","5,1366683",
25/10/2011 0.00,"6,72492464","7,32855642","13,67521"
25/10/2011 1.00,"8,55297828","9,1968481",
25/10/2011 2.00,"3,95202178","4,28650133","6,83760691"
25/10/2011 3.00,"4,09738158","4,38636891",
25/10/2011 4.00,"5,76774302","6,11912656","4,1514039"
25/10/2011 5.00,"6,5756701","7,08537297",
25/10/2011 6.00,"16,94436197","18,03962058","2,686203"
25/10/2011 7.00,"33,81345232","41,14197624",
25/10/2011 8.00,"22,61345344","32,30633744","2,19780207"
25/10/2011 9.00,,,
25/10/2011 10.00,"2,58479647","3,50639577","1,95360196"
25/10/2011 11.00,"5,2096589","6,90833515",
25/10/2011 12.00,"6,16748869","7,91673351","4,88400507"
25/10/2011 13.00,"9,87745701","11,67406972",
25/10/2011 14.00,"8,07406243","9,32395213","3,41880298"
25/10/2011 15.00,"6,25888229","7,00439594",
25/10/2011 16.00,,,"4,88400507"
25/10/2011 17.00,"15,25908119","17,39502419",
25/10/2011 18.00,"12,10849715","14,23235058","2,44200301"
25/10/2011 19.00,"9,40827515","11,42050984",
25/10/2011 20.00,"8,2492762","10,26296018","17,33819962"
25/10/2011 21.00,"8,17594526","9,90694196",
25/10/2011 22.00,"9,37712676","11,07292162","28,32722092"
25/10/2011 23.00,"12,44464778","14,03326549",
26/10/2011 0.00,"6,04094679","7,47770772","28,57142067"
26/10/2011 1.00,"3,7222969","5,74948916",
26/10/2011 2.00,"3,41470198","5,20151761","27,35042"
26/10/2011 3.00,"9,86837118","11,99961066",
26/10/2011 4.00,"6,69377625","8,59051275","27,10622025"
26/10/2011 5.00,"5,09609566","6,87850413",
26/10/2011 6.00,"8,36543402","10,22923824","21,73381996"
26/10/2011 7.00,"8,48289201","10,57488386",
26/10/2011 8.00,"7,4660101","9,99708129","23,19902039"
26/10/2011 9.00,"9,61593365","13,26156699",
26/10/2011 10.00,"7,48158334","11,2311511","12,69841003"
26/10/2011 11.00,"5,11621182","7,96536906",
26/10/2011 12.00,"3,94618062","6,67941904","2,19780207"
26/10/2011 13.00,"2,69243442","5,04588081",
26/10/2011 14.00,"2,92086106","5,21513487","9,52380943"
26/10/2011 15.00,"3,18368076","5,48620294",
26/10/2011 16.00,"3,93644663","6,23390774","6,83760691"
26/10/2011 17.00,"3,76447753","5,83314298",
26/10/2011 18.00,"5,54580762","8,01335834","13,43101025"
26/10/2011 19.00,"6,06041478","7,95239996",
26/10/2011 20.00,"4,23430755","6,18656854","11,96580982"
26/10/2011 21.00,"2,42442556","4,4512163",
26/10/2011 22.00,"2,51981906","4,12567727","20,75702095"
26/10/2011 23.00,"2,69503283","4,24240487",
27/10/2011 0.00,"2,54642646","4,1788519","24,66422081"
27/10/2011 1.00,"3,92865906","5,87010768",
27/10/2011 2.00,,,"21,0012207"
27/10/2011 3.00,"9,8034779","11,67860881",
27/10/2011 4.00,"7,64187204","9,80383162","17,33819962"
27/10/2011 5.00,"8,44460612","10,69615055",
27/10/2011 6.00,"15,78082775","17,95077758","25,39682007"
27/10/2011 7.00,"19,96321112","22,52389536",
27/10/2011 8.00,"15,15200346","17,68814144","13,91940975"
27/10/2011 9.00,"12,46670844","16,56625632",
27/10/2011 10.00,"10,81905391","13,80759213","9,76801014"
27/10/2011 11.00,"10,6295728","13,52225672",
27/10/2011 12.00,"10,73209424","14,33481274","6,10500622"
27/10/2011 13.00,"7,93908479","11,3219405",
27/10/2011 14.00,"5,5892865","8,65536014","9,76801014"
27/10/2011 15.00,"4,64897829","7,12687675",
27/10/2011 16.00,"4,62756389","6,61651615","6,83760691"
27/10/2011 17.00,"7,33622163","9,10151961",
27/10/2011 18.00,"13,57314078","15,61752001","8,54700947"
27/10/2011 19.00,"16,5186609","18,67189412",
27/10/2011 20.00,"13,02803149","15,04425652","17,58241081"
27/10/2011 21.00,"14,03064031","16,01958302",
27/10/2011 22.00,"6,62823289","8,52760795","16,11721039"
27/10/2011 23.00,"8,8748501","10,78110262",
28/10/2011 0.00,"7,5782751","9,34146031","20,51280975"
28/10/2011 1.00,"4,7132234","6,50043672",
28/10/2011 2.00,"4,34657446","6,33053258","19,04759979"
28/10/2011 3.00,"4,01172207","5,74365182",
28/10/2011 4.00,"8,2298063","10,07943878","14,65200996"
28/10/2011 5.00,"17,17862977","22,6665688",
28/10/2011 6.00,"33,05872856","51,1487724","15,87300968"
28/10/2011 7.00,"18,76788034","23,19443376",
28/10/2011 8.00,"22,44603872","30,44192712","11,96580982"
28/10/2011 9.00,"22,0053992","31,60272144",
28/10/2011 10.00,"14,54979038","20,67116736","32,72283173"
28/10/2011 11.00,"6,13049914","11,17797646",
28/10/2011 12.00,"13,04815146","25,97320072","17,58241081"
28/10/2011 13.00,"15,84117621","36,80940336",
28/10/2011 14.00,"19,02680338","34,14933336","11,72161007"
28/10/2011 15.00,"19,16955904","31,29079776",
28/10/2011 16.00,"17,0423577","24,456392","17,09399986"
28/10/2011 17.00,"24,01645992","34,54880752",
28/10/2011 18.00,"39,68826352","51,6695056","14,65200996"
28/10/2011 19.00,"32,6538052","36,95597728",
28/10/2011 20.00,"39,25282464","59,88777872","15,62880993"
28/10/2011 21.00,"35,9452176","60,44418984",
28/10/2011 22.00,"22,87367664","41,427304","21,97801971"
28/10/2011 23.00,"16,8470297","30,85178344",
29/10/2011 0.00,"8,94233987","13,14224481","23,19902039"
29/10/2011 1.00,"4,66714802","7,21571783",
29/10/2011 2.00,,,"31,01342964"
29/10/2011 3.00,"17,28765201","19,04347794",
29/10/2011 4.00,"12,54587671","15,27447088","28,57142067"
29/10/2011 5.00,"14,303194","18,43065708",
29/10/2011 6.00,"22,42722464","40,28788584","19,78022003"
29/10/2011 7.00,"24,03267368","43,99011056",
29/10/2011 8.00,"33,4493884","68,47506784","21,48962021"
29/10/2011 9.00,"18,64587754","30,95294736",
29/10/2011 10.00,"17,01834298","27,67029192","19,29179955"
29/10/2011 11.00,"13,34990904","21,15559168",
29/10/2011 12.00,"15,42325507","25,43302248","10,50061035"
29/10/2011 13.00,"19,29414496","32,04758648",
29/10/2011 14.00,"17,54528445","25,95115536","8,54700947"
29/10/2011 15.00,"8,98646692","14,92428808",
29/10/2011 16.00,"12,80545174","20,81189056","6,10500622"
29/10/2011 17.00,"17,37979702","25,02899776",
29/10/2011 18.00,"32,7336312","41,40265832","9,27960968"
29/10/2011 19.00,"41,65324504","54,80883752",
29/10/2011 20.00,"27,45777312","35,9592708","21,24542046"
29/10/2011 21.00,"34,10872248","61,51938392",
29/10/2011 22.00,"13,74251147","16,99555577","15,62880993"
29/10/2011 23.00,"9,34338187","11,1189645",
30/10/2011 0.00,"10,35377445","13,5164213","25,39682007"
30/10/2011 1.00,"15,38367667","19,71335096",
30/10/2011 2.00,"12,27267103","14,58577613","23,44322014"
30/10/2011 3.00,"9,70159507","11,83943286",
30/10/2011 4.00,"8,36413578","12,8355103","18,31501007"
30/10/2011 5.00,"7,55815894","10,98732138",
30/10/2011 6.00,"13,63219863","19,04283168","26,86202049"
30/10/2011 7.00,"19,400586","25,59579104",
30/10/2011 8.00,"13,5342029","20,50904888","17,09399986"
30/10/2011 9.00,"11,59972351","21,18346864",
30/10/2011 10.00,"9,49717933","16,65639756","9,52380943"
30/10/2011 11.00,"10,1688286","16,7160577",
30/10/2011 12.00,"11,49849267","19,81193368","9,27960968"
30/10/2011 13.00,"10,06110461","18,68875605",
30/10/2011 14.00,"7,01889273","12,39453809","5,12820482"
