,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,COKERIA,COKERIA
,IPA2,IPA
Unit,ng/m3,ng/m3
14/10/2014 16.00.00,2,2
14/10/2014 17.00.00,3,2
14/10/2014 18.00.00,3,3
14/10/2014 19.00.00,2,2
14/10/2014 20.00.00,2,2
14/10/2014 21.00.00,2,2
14/10/2014 22.00.00,2,2
14/10/2014 23.00.00,2,2
15/10/2014 00.00.00,1,1
15/10/2014 01.00.00,2,2
15/10/2014 02.00.00,1,1
15/10/2014 03.00.00,1,1
15/10/2014 04.00.00,3,2
15/10/2014 05.00.00,2,2
15/10/2014 06.00.00,6,5
15/10/2014 07.00.00,14,11
15/10/2014 08.00.00,17,13
15/10/2014 09.00.00,16,12
15/10/2014 10.00.00,9,7
15/10/2014 11.00.00,12,9
15/10/2014 12.00.00,6,5
15/10/2014 13.00.00,6,5
15/10/2014 14.00.00,29,19
15/10/2014 15.00.00,6,5
15/10/2014 16.00.00,5,5
15/10/2014 17.00.00,45,31
15/10/2014 18.00.00,4,4
15/10/2014 19.00.00,3,3
15/10/2014 20.00.00,2,2
15/10/2014 21.00.00,1,1
15/10/2014 22.00.00,2,2
15/10/2014 23.00.00,6,5
16/10/2014 00.00.00,7,6
16/10/2014 01.00.00,4,4
16/10/2014 02.00.00,2,2
16/10/2014 03.00.00,2,2
16/10/2014 04.00.00,4,4
16/10/2014 05.00.00,6,5
16/10/2014 06.00.00,9,7
16/10/2014 07.00.00,23,18
16/10/2014 08.00.00,33,26
16/10/2014 09.00.00,20,16
16/10/2014 10.00.00,11,9
16/10/2014 11.00.00,4,4
16/10/2014 12.00.00,2,2
16/10/2014 13.00.00,2,2
16/10/2014 14.00.00,2,2
16/10/2014 15.00.00,3,3
16/10/2014 16.00.00,2,2
16/10/2014 17.00.00,2,2
16/10/2014 18.00.00,4,5
16/10/2014 19.00.00,8,7
16/10/2014 20.00.00,1,2
16/10/2014 21.00.00,3,3
16/10/2014 22.00.00,3,2
16/10/2014 23.00.00,0,0
17/10/2014 00.00.00,5,4
17/10/2014 01.00.00,5,5
17/10/2014 02.00.00,4,4
17/10/2014 03.00.00,2,2
17/10/2014 04.00.00,6,5
17/10/2014 05.00.00,3,3
17/10/2014 06.00.00,20,16
17/10/2014 07.00.00,29,22
17/10/2014 08.00.00,21,16
17/10/2014 09.00.00,22,17
17/10/2014 10.00.00,10,8
17/10/2014 11.00.00,13,15
17/10/2014 12.00.00,1,1
17/10/2014 13.00.00,1,1
17/10/2014 14.00.00,2,2
17/10/2014 15.00.00,2,2
17/10/2014 16.00.00,3,3
17/10/2014 17.00.00,1,2
17/10/2014 18.00.00,4,3
17/10/2014 19.00.00,6,6
17/10/2014 20.00.00,6,5
17/10/2014 21.00.00,14,11
17/10/2014 22.00.00,5,5
17/10/2014 23.00.00,24,20
18/10/2014 00.00.00,10,8
18/10/2014 01.00.00,10,8
18/10/2014 02.00.00,10,9
18/10/2014 03.00.00,4,4
18/10/2014 04.00.00,4,3
18/10/2014 05.00.00,7,6
18/10/2014 06.00.00,3,3
18/10/2014 07.00.00,2,2
18/10/2014 08.00.00,5,4
18/10/2014 09.00.00,8,6
18/10/2014 10.00.00,14,12
18/10/2014 11.00.00,,
18/10/2014 12.00.00,5,5
18/10/2014 13.00.00,37,32
18/10/2014 14.00.00,22,19
18/10/2014 15.00.00,61,51
18/10/2014 16.00.00,66,55
18/10/2014 17.00.00,134,112
18/10/2014 18.00.00,35,30
18/10/2014 19.00.00,4,3
18/10/2014 20.00.00,66,55
18/10/2014 21.00.00,91,75
18/10/2014 22.00.00,35,29
18/10/2014 23.00.00,50,43
19/10/2014 00.00.00,74,63
19/10/2014 01.00.00,83,70
19/10/2014 02.00.00,61,54
19/10/2014 03.00.00,25,21
19/10/2014 04.00.00,12,11
19/10/2014 05.00.00,48,41
19/10/2014 06.00.00,23,25
19/10/2014 07.00.00,26,23
19/10/2014 08.00.00,5,5
19/10/2014 09.00.00,1,1
19/10/2014 10.00.00,1,1
19/10/2014 11.00.00,1,1
19/10/2014 12.00.00,2,2
19/10/2014 13.00.00,2,2
19/10/2014 14.00.00,0,1
19/10/2014 15.00.00,0,0
19/10/2014 16.00.00,0,1
19/10/2014 17.00.00,1,1
19/10/2014 18.00.00,5,5
19/10/2014 19.00.00,6,5
19/10/2014 20.00.00,1,1
19/10/2014 21.00.00,2,2
19/10/2014 22.00.00,3,2
19/10/2014 23.00.00,3,3
20/10/2014 00.00.00,2,2
20/10/2014 01.00.00,2,2
20/10/2014 02.00.00,1,1
20/10/2014 03.00.00,1,2
20/10/2014 04.00.00,3,3
20/10/2014 05.00.00,1,1
20/10/2014 06.00.00,6,5
20/10/2014 07.00.00,15,12
20/10/2014 08.00.00,15,12
20/10/2014 09.00.00,19,15
20/10/2014 10.00.00,7,6
20/10/2014 11.00.00,3,2
20/10/2014 12.00.00,1,1
20/10/2014 13.00.00,4,3
20/10/2014 14.00.00,3,2
20/10/2014 15.00.00,5,5
20/10/2014 16.00.00,5,4
20/10/2014 17.00.00,6,5
20/10/2014 18.00.00,13,12
20/10/2014 19.00.00,8,7
20/10/2014 20.00.00,6,5
20/10/2014 21.00.00,2,2
20/10/2014 22.00.00,1,1
20/10/2014 23.00.00,1,1
21/10/2014 00.00.00,6,5
21/10/2014 01.00.00,5,4
21/10/2014 02.00.00,3,3
21/10/2014 03.00.00,1,1
21/10/2014 04.00.00,2,2
21/10/2014 05.00.00,1,1
21/10/2014 06.00.00,5,4
21/10/2014 07.00.00,18,14
21/10/2014 08.00.00,26,20
21/10/2014 09.00.00,24,18
21/10/2014 10.00.00,14,11
21/10/2014 11.00.00,7,6
21/10/2014 12.00.00,6,5
21/10/2014 13.00.00,3,3
21/10/2014 14.00.00,2,2
21/10/2014 15.00.00,2,1
21/10/2014 16.00.00,9,6
21/10/2014 17.00.00,8,7
21/10/2014 18.00.00,4,3
21/10/2014 19.00.00,5,5
21/10/2014 20.00.00,9,7
21/10/2014 21.00.00,3,3
21/10/2014 22.00.00,2,2
21/10/2014 23.00.00,3,2
22/10/2014 00.00.00,1,1
22/10/2014 01.00.00,1,1
22/10/2014 02.00.00,1,1
22/10/2014 03.00.00,0,1
22/10/2014 04.00.00,0,0
22/10/2014 05.00.00,4,3
22/10/2014 06.00.00,3,2
22/10/2014 07.00.00,9,7
22/10/2014 08.00.00,10,8
22/10/2014 09.00.00,8,7
22/10/2014 10.00.00,4,3
22/10/2014 11.00.00,6,4
22/10/2014 12.00.00,2,2
22/10/2014 13.00.00,11,8
22/10/2014 14.00.00,31,27
22/10/2014 15.00.00,283,234
22/10/2014 16.00.00,131,104
22/10/2014 17.00.00,141,124
22/10/2014 18.00.00,17,14
22/10/2014 19.00.00,5,5
22/10/2014 20.00.00,27,23
22/10/2014 21.00.00,61,50
22/10/2014 22.00.00,7,6
22/10/2014 23.00.00,17,14
23/10/2014 00.00.00,34,29
23/10/2014 01.00.00,110,91
23/10/2014 02.00.00,36,30
23/10/2014 03.00.00,11,9
23/10/2014 04.00.00,110,93
23/10/2014 05.00.00,50,42
23/10/2014 06.00.00,64,54
23/10/2014 07.00.00,49,40
23/10/2014 08.00.00,26,21
23/10/2014 09.00.00,12,10
23/10/2014 10.00.00,13,11
23/10/2014 11.00.00,36,29
23/10/2014 12.00.00,42,34
23/10/2014 13.00.00,21,17
23/10/2014 14.00.00,83,68
23/10/2014 15.00.00,90,75
23/10/2014 16.00.00,110,94
23/10/2014 17.00.00,352,305
23/10/2014 18.00.00,52,43
23/10/2014 19.00.00,49,43
23/10/2014 20.00.00,12,10
23/10/2014 21.00.00,44,37
23/10/2014 22.00.00,35,30
23/10/2014 23.00.00,8,7
24/10/2014 00.00.00,6,5
24/10/2014 01.00.00,10,8
24/10/2014 02.00.00,7,6
24/10/2014 03.00.00,17,14
24/10/2014 04.00.00,41,35
24/10/2014 05.00.00,157,128
24/10/2014 06.00.00,58,48
24/10/2014 07.00.00,82,66
24/10/2014 08.00.00,50,41
24/10/2014 09.00.00,55,52
24/10/2014 10.00.00,41,33
24/10/2014 11.00.00,190,154
24/10/2014 12.00.00,76,62
24/10/2014 13.00.00,69,54
24/10/2014 14.00.00,38,30
24/10/2014 15.00.00,56,46
24/10/2014 16.00.00,90,78
24/10/2014 17.00.00,86,70
24/10/2014 18.00.00,25,20
24/10/2014 19.00.00,6,5
24/10/2014 20.00.00,46,39
24/10/2014 21.00.00,37,30
24/10/2014 22.00.00,5,5
24/10/2014 23.00.00,10,9
25/10/2014 00.00.00,59,49
25/10/2014 01.00.00,31,27
25/10/2014 02.00.00,4,3
25/10/2014 03.00.00,6,5
25/10/2014 04.00.00,23,20
25/10/2014 05.00.00,52,43
25/10/2014 06.00.00,5,4
25/10/2014 07.00.00,6,5
25/10/2014 08.00.00,29,33
25/10/2014 09.00.00,94,76
25/10/2014 10.00.00,39,33
25/10/2014 11.00.00,52,41
25/10/2014 12.00.00,67,54
25/10/2014 13.00.00,108,107
25/10/2014 14.00.00,55,43
25/10/2014 15.00.00,62,50
25/10/2014 16.00.00,60,50
25/10/2014 17.00.00,60,49
25/10/2014 18.00.00,152,131
25/10/2014 19.00.00,71,57
25/10/2014 20.00.00,22,16
25/10/2014 21.00.00,6,5
25/10/2014 22.00.00,,
25/10/2014 23.00.00,15,12
26/10/2014 00.00.00,2,1
26/10/2014 01.00.00,4,3
26/10/2014 02.00.00,27,22
26/10/2014 03.00.00,2,2
26/10/2014 04.00.00,5,4
26/10/2014 05.00.00,23,19
26/10/2014 06.00.00,57,46
26/10/2014 07.00.00,10,8
26/10/2014 08.00.00,2,2
26/10/2014 09.00.00,2,2
26/10/2014 10.00.00,13,11
26/10/2014 11.00.00,4,3
26/10/2014 12.00.00,1,1
26/10/2014 13.00.00,22,18
26/10/2014 14.00.00,2,2
26/10/2014 15.00.00,14,12
26/10/2014 16.00.00,19,16
26/10/2014 17.00.00,2,1
26/10/2014 18.00.00,1,1
26/10/2014 19.00.00,0,1
26/10/2014 20.00.00,3,3
26/10/2014 21.00.00,25,20
26/10/2014 22.00.00,7,6
26/10/2014 23.00.00,3,3
27/10/2014 00.00.00,11,9
27/10/2014 01.00.00,7,5
27/10/2014 02.00.00,3,3
27/10/2014 03.00.00,1,1
27/10/2014 04.00.00,1,1
27/10/2014 05.00.00,8,7
27/10/2014 06.00.00,3,3
27/10/2014 07.00.00,10,7
27/10/2014 08.00.00,8,6
27/10/2014 09.00.00,8,6
27/10/2014 10.00.00,5,4
27/10/2014 11.00.00,2,2
27/10/2014 12.00.00,2,2
27/10/2014 13.00.00,2,2
27/10/2014 14.00.00,7,5
27/10/2014 15.00.00,5,4
27/10/2014 16.00.00,1,1
27/10/2014 17.00.00,3,2
27/10/2014 18.00.00,2,2
27/10/2014 19.00.00,2,2
27/10/2014 20.00.00,2,1
27/10/2014 21.00.00,1,1
27/10/2014 22.00.00,1,1
27/10/2014 23.00.00,4,3
28/10/2014 00.00.00,1,1
28/10/2014 01.00.00,10,8
28/10/2014 02.00.00,16,12
28/10/2014 03.00.00,11,9
28/10/2014 04.00.00,9,7
28/10/2014 05.00.00,4,3
28/10/2014 06.00.00,4,3
28/10/2014 07.00.00,4,3
28/10/2014 08.00.00,5,4
28/10/2014 09.00.00,9,7
28/10/2014 10.00.00,3,3
28/10/2014 11.00.00,6,5
28/10/2014 12.00.00,1,1
28/10/2014 13.00.00,3,2
28/10/2014 14.00.00,3,2
28/10/2014 15.00.00,4,3
28/10/2014 16.00.00,6,4
28/10/2014 17.00.00,3,3
28/10/2014 18.00.00,4,3
28/10/2014 19.00.00,7,5
28/10/2014 20.00.00,5,4
28/10/2014 21.00.00,17,12
28/10/2014 22.00.00,4,3
28/10/2014 23.00.00,2,2
29/10/2014 00.00.00,1,2
29/10/2014 01.00.00,10,8
29/10/2014 02.00.00,6,5
29/10/2014 03.00.00,6,5
29/10/2014 04.00.00,1,1
29/10/2014 05.00.00,3,3
29/10/2014 06.00.00,1,1
29/10/2014 07.00.00,6,5
29/10/2014 08.00.00,16,12
29/10/2014 09.00.00,15,11
29/10/2014 10.00.00,8,6
29/10/2014 11.00.00,3,2
29/10/2014 12.00.00,2,2
29/10/2014 13.00.00,4,3
29/10/2014 14.00.00,3,2
29/10/2014 15.00.00,1,1
29/10/2014 16.00.00,2,1
29/10/2014 17.00.00,2,2
29/10/2014 18.00.00,3,2
29/10/2014 19.00.00,2,2
29/10/2014 20.00.00,1,1
29/10/2014 21.00.00,7,6
29/10/2014 22.00.00,6,6
29/10/2014 23.00.00,3,3
30/10/2014 00.00.00,7,5
30/10/2014 01.00.00,5,4
30/10/2014 02.00.00,3,2
30/10/2014 03.00.00,7,5
30/10/2014 04.00.00,17,12
30/10/2014 05.00.00,13,10
30/10/2014 06.00.00,10,8
30/10/2014 07.00.00,16,11
30/10/2014 08.00.00,12,9
30/10/2014 09.00.00,16,12
30/10/2014 10.00.00,24,18
30/10/2014 11.00.00,36,28
30/10/2014 12.00.00,14,11
30/10/2014 13.00.00,38,31
30/10/2014 14.00.00,28,22
30/10/2014 15.00.00,27,20
30/10/2014 16.00.00,34,27
30/10/2014 17.00.00,74,61
30/10/2014 18.00.00,45,36
30/10/2014 19.00.00,28,22
30/10/2014 20.00.00,29,23
30/10/2014 21.00.00,30,26
30/10/2014 22.00.00,4,3
30/10/2014 23.00.00,8,5
31/10/2014 00.00.00,16,13
31/10/2014 01.00.00,29,25
31/10/2014 02.00.00,45,35
31/10/2014 03.00.00,65,57
31/10/2014 04.00.00,14,11
31/10/2014 05.00.00,248,206
31/10/2014 06.00.00,25,20
31/10/2014 07.00.00,20,16
31/10/2014 08.00.00,28,22
31/10/2014 09.00.00,14,11
31/10/2014 10.00.00,20,16
31/10/2014 11.00.00,89,69
31/10/2014 12.00.00,53,41
31/10/2014 13.00.00,146,110
31/10/2014 14.00.00,231,212
31/10/2014 15.00.00,30,24
31/10/2014 16.00.00,27,21
31/10/2014 17.00.00,46,37
31/10/2014 18.00.00,49,39
31/10/2014 19.00.00,17,13
31/10/2014 20.00.00,24,19
31/10/2014 21.00.00,80,63
31/10/2014 22.00.00,53,42
31/10/2014 23.00.00,28,22
01/11/2014 00.00.00,17,14
01/11/2014 01.00.00,37,29
01/11/2014 02.00.00,70,57
01/11/2014 03.00.00,152,120
01/11/2014 04.00.00,55,44
01/11/2014 05.00.00,8,7
01/11/2014 06.00.00,9,7
01/11/2014 07.00.00,6,5
01/11/2014 08.00.00,3,2
01/11/2014 09.00.00,6,5
01/11/2014 10.00.00,21,18
01/11/2014 11.00.00,8,6
01/11/2014 12.00.00,0,1
01/11/2014 13.00.00,13,10
01/11/2014 14.00.00,4,4
01/11/2014 15.00.00,27,34
01/11/2014 16.00.00,56,47
01/11/2014 17.00.00,29,23
01/11/2014 18.00.00,2,1
01/11/2014 19.00.00,1,1
01/11/2014 20.00.00,3,3
01/11/2014 21.00.00,16,13
01/11/2014 22.00.00,1,1
01/11/2014 23.00.00,11,9
02/11/2014 00.00.00,2,2
02/11/2014 01.00.00,7,6
02/11/2014 02.00.00,9,6
02/11/2014 03.00.00,13,10
02/11/2014 04.00.00,6,5
02/11/2014 05.00.00,7,6
02/11/2014 06.00.00,7,5
02/11/2014 07.00.00,7,5
02/11/2014 08.00.00,14,11
02/11/2014 09.00.00,3,2
02/11/2014 10.00.00,3,3
02/11/2014 11.00.00,4,4
02/11/2014 12.00.00,1,1
02/11/2014 13.00.00,1,1
02/11/2014 14.00.00,0,1
02/11/2014 15.00.00,0,0
02/11/2014 16.00.00,0,0
02/11/2014 17.00.00,2,2
02/11/2014 18.00.00,3,2
02/11/2014 19.00.00,5,4
02/11/2014 20.00.00,18,13
02/11/2014 21.00.00,8,5
02/11/2014 22.00.00,3,2
02/11/2014 23.00.00,1,1
03/11/2014 00.00.00,5,4
03/11/2014 01.00.00,2,1
03/11/2014 02.00.00,1,1
03/11/2014 03.00.00,1,1
03/11/2014 04.00.00,0,0
03/11/2014 05.00.00,1,1
03/11/2014 06.00.00,2,1
03/11/2014 07.00.00,4,3
03/11/2014 08.00.00,8,5
03/11/2014 09.00.00,28,20
03/11/2014 10.00.00,14,10
03/11/2014 11.00.00,5,4
03/11/2014 12.00.00,1,1
03/11/2014 13.00.00,2,1
03/11/2014 14.00.00,1,1
03/11/2014 15.00.00,1,1
03/11/2014 16.00.00,2,2
03/11/2014 17.00.00,8,7
03/11/2014 18.00.00,4,3
03/11/2014 19.00.00,4,4
03/11/2014 20.00.00,6,5
03/11/2014 21.00.00,7,5
03/11/2014 22.00.00,7,5
03/11/2014 23.00.00,3,2
04/11/2014 00.00.00,5,4
04/11/2014 01.00.00,2,2
04/11/2014 02.00.00,2,1
04/11/2014 03.00.00,1,1
04/11/2014 04.00.00,1,1
04/11/2014 05.00.00,1,1
04/11/2014 06.00.00,1,1
04/11/2014 07.00.00,15,11
04/11/2014 08.00.00,21,15
04/11/2014 09.00.00,22,16
04/11/2014 10.00.00,9,7
04/11/2014 11.00.00,6,4
04/11/2014 12.00.00,2,2
04/11/2014 13.00.00,2,2
04/11/2014 14.00.00,2,2
04/11/2014 15.00.00,5,4
04/11/2014 16.00.00,7,6
04/11/2014 17.00.00,8,6
04/11/2014 18.00.00,4,3
04/11/2014 19.00.00,4,3
04/11/2014 20.00.00,3,3
04/11/2014 21.00.00,10,8
04/11/2014 22.00.00,3,3
04/11/2014 23.00.00,1,1
05/11/2014 00.00.00,1,1
05/11/2014 01.00.00,3,2
05/11/2014 02.00.00,2,1
05/11/2014 03.00.00,1,1
05/11/2014 04.00.00,0,1
05/11/2014 05.00.00,0,0
05/11/2014 06.00.00,0,0
05/11/2014 07.00.00,1,1
05/11/2014 08.00.00,5,5
05/11/2014 09.00.00,9,8
05/11/2014 10.00.00,20,16
05/11/2014 11.00.00,35,28
05/11/2014 12.00.00,2,2
05/11/2014 13.00.00,3,2
05/11/2014 14.00.00,5,4
05/11/2014 15.00.00,4,4
05/11/2014 16.00.00,3,3
05/11/2014 17.00.00,2,2
05/11/2014 18.00.00,2,2
05/11/2014 19.00.00,1,1
05/11/2014 20.00.00,2,2
05/11/2014 21.00.00,1,1
05/11/2014 22.00.00,1,1
05/11/2014 23.00.00,2,1
06/11/2014 00.00.00,0,1
06/11/2014 01.00.00,0,1
06/11/2014 02.00.00,0,1
06/11/2014 03.00.00,0,0
06/11/2014 04.00.00,0,0
06/11/2014 05.00.00,0,0
06/11/2014 06.00.00,0,0
06/11/2014 07.00.00,1,1
06/11/2014 08.00.00,3,3
06/11/2014 09.00.00,8,6
06/11/2014 10.00.00,5,4
06/11/2014 11.00.00,26,20
06/11/2014 12.00.00,5,4
06/11/2014 13.00.00,5,4
06/11/2014 14.00.00,6,5
06/11/2014 15.00.00,3,3
06/11/2014 16.00.00,2,2
06/11/2014 17.00.00,,
06/11/2014 18.00.00,,
06/11/2014 19.00.00,,
06/11/2014 20.00.00,,
06/11/2014 21.00.00,,
06/11/2014 22.00.00,,
06/11/2014 23.00.00,,
07/11/2014 00.00.00,,
07/11/2014 01.00.00,,
07/11/2014 02.00.00,,
07/11/2014 03.00.00,,
07/11/2014 04.00.00,,
07/11/2014 05.00.00,,
07/11/2014 06.00.00,,
07/11/2014 07.00.00,,
07/11/2014 08.00.00,,
07/11/2014 09.00.00,,
07/11/2014 10.00.00,,
07/11/2014 11.00.00,4,4
07/11/2014 12.00.00,3,2
07/11/2014 13.00.00,2,2
07/11/2014 14.00.00,5,4
07/11/2014 15.00.00,6,5
07/11/2014 16.00.00,4,4
07/11/2014 17.00.00,2,2
07/11/2014 18.00.00,1,2
07/11/2014 19.00.00,2,2
07/11/2014 20.00.00,1,1
07/11/2014 21.00.00,1,1
07/11/2014 22.00.00,1,1
07/11/2014 23.00.00,3,2
08/11/2014 00.00.00,0,1
08/11/2014 01.00.00,0,0
08/11/2014 02.00.00,0,0
08/11/2014 03.00.00,0,0
08/11/2014 04.00.00,0,0
08/11/2014 05.00.00,0,0
08/11/2014 06.00.00,0,0
08/11/2014 07.00.00,0,1
08/11/2014 08.00.00,1,1
08/11/2014 09.00.00,1,1
08/11/2014 10.00.00,2,1
08/11/2014 11.00.00,2,2
08/11/2014 12.00.00,15,12
08/11/2014 13.00.00,1,1
08/11/2014 14.00.00,2,2
08/11/2014 15.00.00,1,1
08/11/2014 16.00.00,1,2
08/11/2014 17.00.00,2,2
08/11/2014 18.00.00,1,1
08/11/2014 19.00.00,3,3
08/11/2014 20.00.00,5,4
08/11/2014 21.00.00,5,4
08/11/2014 22.00.00,2,2
08/11/2014 23.00.00,1,1
09/11/2014 00.00.00,2,2
09/11/2014 01.00.00,3,3
09/11/2014 02.00.00,1,1
09/11/2014 03.00.00,1,1
09/11/2014 04.00.00,1,1
09/11/2014 05.00.00,1,1
09/11/2014 06.00.00,2,2
09/11/2014 07.00.00,2,2
09/11/2014 08.00.00,4,4
09/11/2014 09.00.00,6,5
09/11/2014 10.00.00,2,2
09/11/2014 11.00.00,8,6
09/11/2014 12.00.00,0,0
09/11/2014 13.00.00,0,1
09/11/2014 14.00.00,0,1
09/11/2014 15.00.00,0,0
09/11/2014 16.00.00,1,1
09/11/2014 17.00.00,1,1
09/11/2014 18.00.00,1,1
09/11/2014 19.00.00,6,5
09/11/2014 20.00.00,5,4
09/11/2014 21.00.00,6,5
09/11/2014 22.00.00,6,5
09/11/2014 23.00.00,7,6
10/11/2014 00.00.00,4,3
10/11/2014 01.00.00,1,1
10/11/2014 02.00.00,1,1
10/11/2014 03.00.00,0,1
10/11/2014 04.00.00,0,1
10/11/2014 05.00.00,1,1
10/11/2014 06.00.00,0,1
10/11/2014 07.00.00,13,10
10/11/2014 08.00.00,20,15
10/11/2014 09.00.00,17,14
10/11/2014 10.00.00,6,5
10/11/2014 11.00.00,4,3
10/11/2014 12.00.00,1,1
10/11/2014 13.00.00,16,23
10/11/2014 14.00.00,3,3
10/11/2014 15.00.00,2,2
10/11/2014 16.00.00,2,2
10/11/2014 17.00.00,3,3
10/11/2014 18.00.00,3,3
10/11/2014 19.00.00,4,4
10/11/2014 20.00.00,1,1
10/11/2014 21.00.00,2,2
10/11/2014 22.00.00,3,2
10/11/2014 23.00.00,2,2
11/11/2014 00.00.00,1,1
11/11/2014 01.00.00,2,2
11/11/2014 02.00.00,1,1
11/11/2014 03.00.00,0,1
11/11/2014 04.00.00,0,0
11/11/2014 05.00.00,0,1
11/11/2014 06.00.00,2,2
11/11/2014 07.00.00,9,8
11/11/2014 08.00.00,17,14
11/11/2014 09.00.00,13,10
11/11/2014 10.00.00,4,4
11/11/2014 11.00.00,3,3
11/11/2014 12.00.00,50,37
11/11/2014 13.00.00,32,26
11/11/2014 14.00.00,4,3
11/11/2014 15.00.00,4,3
11/11/2014 16.00.00,2,2
11/11/2014 17.00.00,2,2
11/11/2014 18.00.00,3,2
11/11/2014 19.00.00,2,2
11/11/2014 20.00.00,2,2
11/11/2014 21.00.00,1,1
11/11/2014 22.00.00,1,1
11/11/2014 23.00.00,0,0
12/11/2014 00.00.00,0,0
12/11/2014 01.00.00,0,0
12/11/2014 02.00.00,0,0
12/11/2014 03.00.00,0,0
12/11/2014 04.00.00,0,0
12/11/2014 05.00.00,0,0
12/11/2014 06.00.00,0,0
12/11/2014 07.00.00,1,1
12/11/2014 08.00.00,3,3
12/11/2014 09.00.00,3,3
12/11/2014 10.00.00,7,5
12/11/2014 11.00.00,8,6
12/11/2014 12.00.00,3,2
12/11/2014 13.00.00,4,4
12/11/2014 14.00.00,4,4
12/11/2014 15.00.00,3,2
12/11/2014 16.00.00,4,3
12/11/2014 17.00.00,5,4
12/11/2014 18.00.00,12,9
12/11/2014 19.00.00,11,8
12/11/2014 20.00.00,11,9
12/11/2014 21.00.00,6,5
12/11/2014 22.00.00,3,3
12/11/2014 23.00.00,4,3
13/11/2014 00.00.00,2,2
13/11/2014 01.00.00,2,2
13/11/2014 02.00.00,8,7
13/11/2014 03.00.00,1,1
13/11/2014 04.00.00,2,2
13/11/2014 05.00.00,2,2
13/11/2014 06.00.00,2,2
13/11/2014 07.00.00,5,5
13/11/2014 08.00.00,28,22
13/11/2014 09.00.00,33,26
13/11/2014 10.00.00,24,19
13/11/2014 11.00.00,10,8
13/11/2014 12.00.00,3,3
13/11/2014 13.00.00,2,2
13/11/2014 14.00.00,1,2
13/11/2014 15.00.00,2,2
13/11/2014 16.00.00,1,1
13/11/2014 17.00.00,2,2
13/11/2014 18.00.00,7,6
13/11/2014 19.00.00,7,6
13/11/2014 20.00.00,11,10
13/11/2014 21.00.00,21,17
13/11/2014 22.00.00,9,9
13/11/2014 23.00.00,3,3
14/11/2014 00.00.00,1,2
14/11/2014 01.00.00,20,16
14/11/2014 02.00.00,64,55
14/11/2014 03.00.00,4,4
14/11/2014 04.00.00,3,3
14/11/2014 05.00.00,3,3
14/11/2014 06.00.00,26,22
14/11/2014 07.00.00,10,8
14/11/2014 08.00.00,7,6
14/11/2014 09.00.00,17,14
14/11/2014 10.00.00,49,42
14/11/2014 11.00.00,19,16
14/11/2014 12.00.00,10,8
14/11/2014 13.00.00,6,6
14/11/2014 14.00.00,3,3
14/11/2014 15.00.00,12,11
14/11/2014 16.00.00,6,5
14/11/2014 17.00.00,10,8
14/11/2014 18.00.00,1,1
14/11/2014 19.00.00,2,2
14/11/2014 20.00.00,3,3
14/11/2014 21.00.00,6,5
14/11/2014 22.00.00,6,5
14/11/2014 23.00.00,5,4
15/11/2014 00.00.00,6,5
15/11/2014 01.00.00,3,3
15/11/2014 02.00.00,2,2
15/11/2014 03.00.00,1,1
15/11/2014 04.00.00,1,1
15/11/2014 05.00.00,1,1
15/11/2014 06.00.00,1,1
15/11/2014 07.00.00,3,2
15/11/2014 08.00.00,20,16
15/11/2014 09.00.00,25,19
15/11/2014 10.00.00,15,11
15/11/2014 11.00.00,11,7
15/11/2014 12.00.00,2,2
15/11/2014 13.00.00,3,2
15/11/2014 14.00.00,1,1
15/11/2014 15.00.00,1,1
15/11/2014 16.00.00,1,1
15/11/2014 17.00.00,2,2
15/11/2014 18.00.00,3,2
15/11/2014 19.00.00,3,3
15/11/2014 20.00.00,1,1
15/11/2014 21.00.00,1,1
15/11/2014 22.00.00,0,1
15/11/2014 23.00.00,0,0
16/11/2014 00.00.00,0,1
16/11/2014 01.00.00,2,2
16/11/2014 02.00.00,1,1
16/11/2014 03.00.00,1,1
16/11/2014 04.00.00,1,1
16/11/2014 05.00.00,0,1
16/11/2014 06.00.00,1,1
16/11/2014 07.00.00,2,2
16/11/2014 08.00.00,4,3
16/11/2014 09.00.00,4,4
16/11/2014 10.00.00,2,2
16/11/2014 11.00.00,1,1
16/11/2014 12.00.00,1,1
16/11/2014 13.00.00,2,1
16/11/2014 14.00.00,1,1
16/11/2014 15.00.00,0,0
16/11/2014 16.00.00,2,2
16/11/2014 17.00.00,2,2
16/11/2014 18.00.00,3,2
16/11/2014 19.00.00,15,12
16/11/2014 20.00.00,3,2
16/11/2014 21.00.00,2,2
16/11/2014 22.00.00,0,1
16/11/2014 23.00.00,2,2
17/11/2014 00.00.00,7,6
17/11/2014 01.00.00,4,4
17/11/2014 02.00.00,2,2
17/11/2014 03.00.00,2,1
17/11/2014 04.00.00,1,1
17/11/2014 05.00.00,7,7
17/11/2014 06.00.00,12,11
17/11/2014 07.00.00,14,11
17/11/2014 08.00.00,19,15
17/11/2014 09.00.00,45,34
17/11/2014 10.00.00,38,29
17/11/2014 11.00.00,17,13
17/11/2014 12.00.00,3,3
17/11/2014 13.00.00,6,5
17/11/2014 14.00.00,15,10
17/11/2014 15.00.00,8,7
17/11/2014 16.00.00,5,4
17/11/2014 17.00.00,6,5
17/11/2014 18.00.00,4,3
17/11/2014 19.00.00,2,2
17/11/2014 20.00.00,1,1
