, Brindisi,,
02/08/2008 19.00,"0,43911","7,000721","22,5116"
02/08/2008 20.00,"0,488239","6,321934","22,5116"
02/08/2008 21.00,"0,586254","6,404999","22,5116"
02/08/2008 22.00,"0,645087","7,38619","22,5116"
02/08/2008 23.00,"0,599741","10,388166","22,5116"
03/08/2008 0.00,"0,659368","9,993615","22,5116"
03/08/2008 1.00,,"9,639296","26,785641"
03/08/2008 2.00,"0,66129",,"26,785641"
03/08/2008 3.00,"0,712559","14,080614","26,785641"
03/08/2008 4.00,"0,814002","13,456337","26,785641"
03/08/2008 5.00,"0,547603","15,639356","26,785641"
03/08/2008 6.00,"0,581965","16,57772","26,785641"
03/08/2008 7.00,"0,614957","14,614035","26,785641"
03/08/2008 8.00,"0,502274","10,939762","26,785641"
03/08/2008 9.00,"0,257717","8,957913","26,785641"
03/08/2008 10.00,"0,390871","5,84302","26,785641"
03/08/2008 11.00,"0,318216","5,439382","26,785641"
03/08/2008 12.00,"2,236288","5,018872","26,785641"
03/08/2008 13.00,"2,274191","5,103937","26,785641"
03/08/2008 14.00,,,"26,785641"
03/08/2008 15.00,"0,323517","5,383572","26,785641"
03/08/2008 16.00,"0,435285","6,035105","26,785641"
03/08/2008 17.00,"0,356691","4,711275","26,785641"
03/08/2008 18.00,"0,619891","5,756063","26,785641"
03/08/2008 19.00,"0,373323","6,658085","26,785641"
03/08/2008 20.00,"0,300944","16,999525","26,785641"
03/08/2008 21.00,"0,470287","13,87684","26,785641"
03/08/2008 22.00,"0,635336","12,913821","26,785641"
03/08/2008 23.00,"0,479792","15,034549","26,785641"
04/08/2008 0.00,"0,395805","11,647102","26,785641"
04/08/2008 1.00,"0,545135","9,985829","23,14394"
04/08/2008 2.00,"0,564053","10,227227","23,14394"
04/08/2008 3.00,"0,642373","10,179205","23,14394"
04/08/2008 4.00,"0,432818","9,693807","23,14394"
04/08/2008 5.00,"0,675638","9,870318","23,14394"
04/08/2008 6.00,"0,741987","12,684102","23,14394"
04/08/2008 7.00,"1,095845","15,02935","23,14394"
04/08/2008 8.00,"1,221596","12,029971","23,14394"
04/08/2008 9.00,"1,568874","11,104588","23,14394"
04/08/2008 10.00,"1,606892","9,721063","23,14394"
04/08/2008 11.00,"1,44559","9,383616","23,14394"
04/08/2008 12.00,"0,751126","9,286274","23,14394"
04/08/2008 13.00,"0,28815","9,636699","23,14394"
04/08/2008 14.00,"0,003015","10,595822","23,14394"
04/08/2008 15.00,0,"11,345995","23,14394"
04/08/2008 16.00,0,"12,067607","23,14394"
04/08/2008 17.00,0,"12,524464","23,14394"
04/08/2008 18.00,0,"15,701648","23,14394"
04/08/2008 19.00,0,"16,115671","23,14394"
04/08/2008 20.00,0,"15,033247","23,14394"
04/08/2008 21.00,0,"21,754927","23,14394"
04/08/2008 22.00,0,"20,655622","23,14394"
04/08/2008 23.00,0,"24,501208","23,14394"
05/08/2008 0.00,0,"23,727671","23,14394"
05/08/2008 1.00,,,"27,80681"
05/08/2008 2.00,,,"27,80681"
05/08/2008 3.00,,,"27,80681"
05/08/2008 4.00,,,"27,80681"
05/08/2008 5.00,,,"27,80681"
05/08/2008 6.00,,,"27,80681"
05/08/2008 7.00,,,"27,80681"
05/08/2008 8.00,,,"27,80681"
05/08/2008 9.00,,,"27,80681"
05/08/2008 10.00,,,"27,80681"
05/08/2008 11.00,,,"27,80681"
05/08/2008 12.00,,,"27,80681"
05/08/2008 13.00,,,"27,80681"
05/08/2008 14.00,,,"27,80681"
05/08/2008 15.00,,,"27,80681"
05/08/2008 16.00,,,"27,80681"
05/08/2008 17.00,,,"27,80681"
05/08/2008 18.00,,,"27,80681"
05/08/2008 19.00,,,"27,80681"
05/08/2008 20.00,,,"27,80681"
05/08/2008 21.00,,,"27,80681"
05/08/2008 22.00,,,"27,80681"
05/08/2008 23.00,,,"27,80681"
06/08/2008 0.00,,,"27,80681"
06/08/2008 1.00,,,"29,93976"
06/08/2008 2.00,,,"29,93976"
06/08/2008 3.00,,,"29,93976"
06/08/2008 4.00,,,"29,93976"
06/08/2008 5.00,,,"29,93976"
06/08/2008 6.00,,,"29,93976"
06/08/2008 7.00,,,"29,93976"
06/08/2008 8.00,,,"29,93976"
06/08/2008 9.00,,,"29,93976"
06/08/2008 10.00,,,"29,93976"
06/08/2008 11.00,,,"29,93976"
06/08/2008 12.00,,,"29,93976"
06/08/2008 13.00,,,"29,93976"
06/08/2008 14.00,,,"29,93976"
06/08/2008 15.00,,,"29,93976"
06/08/2008 16.00,,,"29,93976"
06/08/2008 17.00,,,"29,93976"
06/08/2008 18.00,,,"29,93976"
06/08/2008 19.00,,,"29,93976"
06/08/2008 20.00,,,"29,93976"
06/08/2008 21.00,,,"29,93976"
06/08/2008 22.00,,,"29,93976"
06/08/2008 23.00,,,"29,93976"
07/08/2008 0.00,,,"29,93976"
07/08/2008 1.00,,,"26,288561"
07/08/2008 2.00,,,"26,288561"
07/08/2008 3.00,,,"26,288561"
07/08/2008 4.00,,,"26,288561"
07/08/2008 5.00,,,"26,288561"
07/08/2008 6.00,,,"26,288561"
07/08/2008 7.00,,,"26,288561"
07/08/2008 8.00,,,"26,288561"
07/08/2008 9.00,,,"26,288561"
07/08/2008 10.00,,,"26,288561"
07/08/2008 11.00,,,"26,288561"
07/08/2008 12.00,,,"26,288561"
07/08/2008 13.00,,,"26,288561"
07/08/2008 14.00,,,"26,288561"
07/08/2008 15.00,,,"26,288561"
07/08/2008 16.00,,,"26,288561"
07/08/2008 17.00,,,"26,288561"
07/08/2008 18.00,,,"26,288561"
07/08/2008 19.00,,,"26,288561"
07/08/2008 20.00,,,"26,288561"
07/08/2008 21.00,,,"26,288561"
07/08/2008 22.00,,,"26,288561"
07/08/2008 23.00,,,"26,288561"
08/08/2008 0.00,,,"26,288561"
08/08/2008 1.00,"1,644818",,"26,76651"
08/08/2008 2.00,"2,070873",,"26,76651"
08/08/2008 3.00,"1,787203",,"26,76651"
08/08/2008 4.00,"1,900707",,"26,76651"
08/08/2008 5.00,"1,682836",,"26,76651"
08/08/2008 6.00,"1,666934",,"26,76651"
08/08/2008 7.00,"1,780074",,"26,76651"
08/08/2008 8.00,"1,751013",,"26,76651"
08/08/2008 9.00,"2,072701",,"26,76651"
08/08/2008 10.00,"1,995752",,"26,76651"
08/08/2008 11.00,"3,107681",,"26,76651"
08/08/2008 12.00,"1,013869",,"26,76651"
08/08/2008 13.00,"0,876877","12,466058","26,76651"
08/08/2008 14.00,"0,721241","8,756744","26,76651"
08/08/2008 15.00,"0,574745","7,644466","26,76651"
08/08/2008 16.00,"0,718499","7,955956","26,76651"
08/08/2008 17.00,"0,524024","10,083169","26,76651"
08/08/2008 18.00,"0,720968","8,767128","26,76651"
08/08/2008 19.00,"0,434372","11,586102","26,76651"
08/08/2008 20.00,"0,703603","12,808696","26,76651"
08/08/2008 21.00,"0,601705","11,255141","26,76651"
08/08/2008 22.00,"0,497887","9,605552","26,76651"
08/08/2008 23.00,"0,434462","7,217467","26,76651"
09/08/2008 0.00,"0,372592","8,015658","26,76651"
09/08/2008 1.00,"0,430716","8,218126","22,94084"
09/08/2008 2.00,"0,382189","6,551659","22,94084"
09/08/2008 3.00,"0,465992","7,271978","22,94084"
09/08/2008 4.00,"0,711463","7,371913","22,94084"
09/08/2008 5.00,"0,615505","12,490715","22,94084"
09/08/2008 6.00,"0,632503","24,499908","22,94084"
09/08/2008 7.00,"0,72773","31,579814","22,94084"
09/08/2008 8.00,"0,591835","16,698418","22,94084"
09/08/2008 9.00,"0,707168","9,748319","22,94084"
09/08/2008 10.00,"0,733761","9,076019","22,94084"
09/08/2008 11.00,"0,677375","7,247317","22,94084"
09/08/2008 12.00,"0,645298","7,879382","22,94084"
09/08/2008 13.00,"0,581507","6,860552","22,94084"
09/08/2008 14.00,"0,591743","5,641849","22,94084"
09/08/2008 15.00,"0,560763","5,769041","22,94084"
09/08/2008 16.00,"0,528228","17,222756","22,94084"
09/08/2008 17.00,"0,521374","16,652991","22,94084"
09/08/2008 18.00,"0,290982","9,820999","22,94084"
09/08/2008 19.00,"0,454752","10,78272","22,94084"
09/08/2008 20.00,"0,474674","8,729488","22,94084"
09/08/2008 21.00,"0,664032","7,018893","22,94084"
09/08/2008 22.00,"0,630857","6,603574","22,94084"
09/08/2008 23.00,"0,474674","7,035764","22,94084"
10/08/2008 0.00,"0,418927","6,038998","22,94084"
10/08/2008 1.00,"0,445247","6,427063","9,795008"
10/08/2008 2.00,"0,519364","6,62434","9,795008"
10/08/2008 3.00,"0,539377","4,394594","9,795008"
10/08/2008 4.00,"0,485366","6,298573","9,795008"
10/08/2008 5.00,"0,410428","8,822933","9,795008"
10/08/2008 6.00,"0,344811","7,635383","9,795008"
10/08/2008 7.00,"0,459503","8,171402","9,795008"
10/08/2008 8.00,"0,668784","6,3427","9,795008"
10/08/2008 9.00,"0,409423","5,929978","9,795008"
10/08/2008 10.00,"0,346912","6,763212","9,795008"
10/08/2008 11.00,"0,381914","6,129851","9,795008"
10/08/2008 12.00,"0,493044","5,352424","9,795008"
10/08/2008 13.00,"0,334483","5,483509","9,795008"
10/08/2008 14.00,"0,45859","5,284934","9,795008"
10/08/2008 15.00,"0,547603","4,828085","9,795008"
10/08/2008 16.00,"0,459412","4,533469","9,795008"
10/08/2008 17.00,"0,64749","4,506213","9,795008"
10/08/2008 18.00,"0,616601","4,713872","9,795008"
10/08/2008 19.00,"0,715484","5,661319","9,795008"
10/08/2008 20.00,"0,595399","5,94036","9,795008"
10/08/2008 21.00,"0,615596","7,078595","9,795008"
10/08/2008 22.00,"0,800841","8,116891","9,795008"
10/08/2008 23.00,"0,495511","10,087064","9,795008"
11/08/2008 0.00,"0,731294","10,04034","9,795008"
11/08/2008 1.00,"0,595399","9,861231","14,10866"
11/08/2008 2.00,"0,479061","10,242798","14,10866"
11/08/2008 3.00,"0,410245","10,10004","14,10866"
11/08/2008 4.00,"0,495967","10,460842","14,10866"
11/08/2008 5.00,"0,453289","10,427103","14,10866"
11/08/2008 6.00,"0,613494","14,289563","14,10866"
11/08/2008 7.00,"0,482259","9,076019","14,10866"
11/08/2008 8.00,"0,428065","11,10589","14,10866"
11/08/2008 9.00,"0,488839","9,390105","14,10866"
11/08/2008 10.00,"0,50401","9,373232","14,10866"
11/08/2008 11.00,"0,619343","8,94234","14,10866"
11/08/2008 12.00,"0,614407","6,325829","14,10866"
11/08/2008 13.00,"0,448263","6,267425","14,10866"
11/08/2008 14.00,,,"14,10866"
11/08/2008 15.00,,,"14,10866"
11/08/2008 16.00,"0,358105","4,974743","14,10866"
11/08/2008 17.00,"0,267777","4,748915","14,10866"
11/08/2008 18.00,"0,352225","6,497148","14,10866"
11/08/2008 19.00,"0,426519","8,251873","14,10866"
11/08/2008 20.00,"0,398904","17,339569","14,10866"
11/08/2008 21.00,"0,383404","21,669268","14,10866"
11/08/2008 22.00,"0,230719","24,715371","14,10866"
11/08/2008 23.00,"0,400507","21,372048","14,10866"
12/08/2008 0.00,"0,406386","23,311066","14,10866"
12/08/2008 1.00,"0,476225","28,987965","23,46533"
12/08/2008 2.00,"0,368795","26,557049","23,46533"
12/08/2008 3.00,"0,414582","24,694608","23,46533"
12/08/2008 4.00,"0,391599","22,288336","23,46533"
12/08/2008 5.00,"0,347593","21,234462","23,46533"
12/08/2008 6.00,"0,412087","24,85814","23,46533"
12/08/2008 7.00,"0,428834","25,904215","23,46533"
12/08/2008 8.00,"0,424559","19,190323","23,46533"
12/08/2008 9.00,"0,517202","10,981294","23,46533"
12/08/2008 10.00,"0,499922","7,418638","23,46533"
12/08/2008 11.00,"0,558358","8,510147","23,46533"
12/08/2008 12.00,"0,458053","8,050701","23,46533"
12/08/2008 13.00,"0,34403","7,553616","23,46533"
12/08/2008 14.00,"0,403179","6,201234","23,46533"
12/08/2008 15.00,"0,324432","7,24083","23,46533"
12/08/2008 16.00,"0,296996","6,520508","23,46533"
12/08/2008 17.00,"0,390173","7,015","23,46533"
12/08/2008 18.00,"0,394094","7,687297","23,46533"
12/08/2008 19.00,"0,34403","10,093553","23,46533"
12/08/2008 20.00,"0,376455","12,450485","23,46533"
12/08/2008 21.00,"0,282564","10,367393","23,46533"
12/08/2008 22.00,"0,440772","10,948846","23,46533"
12/08/2008 23.00,"0,376099","11,513413","23,46533"
13/08/2008 0.00,"0,316771","9,975444","23,46533"
13/08/2008 1.00,,"13,734079","16,24799"
13/08/2008 2.00,"0,267117",,"16,24799"
13/08/2008 3.00,"0,244452","13,32265","16,24799"
13/08/2008 4.00,"0,170543","14,157188","16,24799"
13/08/2008 5.00,"0,207858","16,319435","16,24799"
13/08/2008 6.00,"0,183782","17,619906","16,24799"
13/08/2008 7.00,"0,296476","30,455846","16,24799"
13/08/2008 8.00,"0,252467","15,497886","16,24799"
13/08/2008 9.00,"0,171263","13,625057","16,24799"
13/08/2008 10.00,"0,22539","8,677573","16,24799"
13/08/2008 11.00,"0,201673","6,724276","16,24799"
13/08/2008 12.00,"0,159856","8,515338","16,24799"
13/08/2008 13.00,"0,167451","7,234338","16,24799"
13/08/2008 14.00,"0,217584","6,674956","16,24799"
13/08/2008 15.00,"0,22686","5,52634","16,24799"
13/08/2008 16.00,"0,311816","7,501701","16,24799"
13/08/2008 17.00,"0,144365","7,545828","16,24799"
13/08/2008 18.00,"0,203474","7,461467","16,24799"
13/08/2008 19.00,"0,229172","8,899509","16,24799"
13/08/2008 20.00,"0,24121","19,205906","16,24799"
13/08/2008 21.00,"0,31677","19,135812","16,24799"
13/08/2008 22.00,"0,237037","14,929424","16,24799"
13/08/2008 23.00,"0,369364","15,826242","16,24799"
14/08/2008 0.00,"0,292754","15,758754","16,24799"
14/08/2008 1.00,"0,291553","18,4791","25,67955"
14/08/2008 2.00,"0,330188","21,937924","25,67955"
14/08/2008 3.00,"0,215572","23,185178","25,67955"
14/08/2008 4.00,"0,186363","20,716614","25,67955"
14/08/2008 5.00,"0,250516","21,0398","25,67955"
14/08/2008 6.00,"0,243191","21,247444","25,67955"
14/08/2008 7.00,"0,202844","26,589495","25,67955"
14/08/2008 8.00,"0,250276","24,811411","25,67955"
14/08/2008 9.00,"0,358467","16,47129","25,67955"
14/08/2008 10.00,"0,234786","19,115052","25,67955"
14/08/2008 11.00,"0,358618","18,800967","25,67955"
14/08/2008 12.00,"0,319891","15,757461","25,67955"
14/08/2008 13.00,"0,673496","11,122754","25,67955"
14/08/2008 14.00,"1,368486","9,040978","25,67955"
14/08/2008 15.00,"1,039829","7,49651","25,67955"
14/08/2008 16.00,"0,984832","9,853446","25,67955"
14/08/2008 17.00,"1,316671","12,390775","25,67955"
14/08/2008 18.00,"1,565236","13,053991","25,67955"
14/08/2008 19.00,"2,305527","18,852884","25,67955"
14/08/2008 20.00,"1,750759","37,120427","25,67955"
14/08/2008 21.00,"0,625104","20,402531","25,67955"
14/08/2008 22.00,"0,611114","35,321581","25,67955"
14/08/2008 23.00,"0,564103","32,801104","25,67955"
15/08/2008 0.00,"0,464197","22,15595","25,67955"
15/08/2008 1.00,,"18,203951","30,24094"
15/08/2008 2.00,"0,38863",,"30,24094"
15/08/2008 3.00,"0,119261","22,819164","30,24094"
15/08/2008 4.00,"0,205423","26,093713","30,24094"
15/08/2008 5.00,"0,234473","26,145624","30,24094"
15/08/2008 6.00,"0,218914","23,504445","30,24094"
15/08/2008 7.00,"0,244636","34,632418","30,24094"
15/08/2008 8.00,"0,279174","28,258556","30,24094"
15/08/2008 9.00,"0,383864","11,718478","30,24094"
15/08/2008 10.00,"0,336735","11,087713","30,24094"
15/08/2008 11.00,"0,140666","8,528317","30,24094"
15/08/2008 12.00,"0,177182","8,338828","30,24094"
15/08/2008 13.00,"0,132032","6,340104","30,24094"
15/08/2008 14.00,"0,061159","6,478978","30,24094"
15/08/2008 15.00,"0,117731","5,858596","30,24094"
15/08/2008 16.00,"0,1055","6,425765","30,24094"
15/08/2008 17.00,"0,162072","6,516616","30,24094"
15/08/2008 18.00,"0,172775","7,342063","30,24094"
15/08/2008 19.00,"0,26937","7,539339","30,24094"
15/08/2008 20.00,"0,139137","8,832019","30,24094"
15/08/2008 21.00,"0,202905","7,016298","30,24094"
15/08/2008 22.00,"0,166659","6,171381","30,24094"
15/08/2008 23.00,"0,17889","6,524403","30,24094"
16/08/2008 0.00,"0,084094","7,610722","30,24094"
16/08/2008 1.00,"0,099383","8,258359","28,28463"
16/08/2008 2.00,"0,107028","7,297935","28,28463"
16/08/2008 3.00,"0,214327","9,548446","28,28463"
16/08/2008 4.00,"0,245986","9,1487","28,28463"
16/08/2008 5.00,"0,163601","12,245421","28,28463"
16/08/2008 6.00,"0,165939","11,085118","28,28463"
16/08/2008 7.00,"0,111616","11,308359","28,28463"
16/08/2008 8.00,"0,152898","11,038398","28,28463"
16/08/2008 9.00,"0,088951","9,264211","28,28463"
16/08/2008 10.00,"0,013761","12,85802","28,28463"
16/08/2008 11.00,"0,065746","7,714553","28,28463"
16/08/2008 12.00,"0,093268","8,355702","28,28463"
16/08/2008 13.00,"0,081036","5,58734","28,28463"
16/08/2008 14.00,"0,174304","5,412126","28,28463"
16/08/2008 15.00,"0,096326","13,126677","28,28463"
16/08/2008 16.00,"0,100913","24,518091","28,28463"
16/08/2008 17.00,"0,067276","11,191546","28,28463"
16/08/2008 18.00,"0,13482","6,8307","28,28463"
16/08/2008 19.00,"0,16495","12,033865","28,28463"
16/08/2008 20.00,"0,042812","23,416206","28,28463"
16/08/2008 21.00,"0,110086","7,69119","28,28463"
16/08/2008 22.00,"0,097855","11,144828","28,28463"
16/08/2008 23.00,"0,14984","14,978735","28,28463"
17/08/2008 0.00,"0,131492","13,3564","28,28463"
17/08/2008 1.00,,"11,919656","13,56627"
17/08/2008 2.00,"0,548706",,"13,56627"
17/08/2008 3.00,"0,576277","8,036425","13,56627"
17/08/2008 4.00,"0,491943","7,412147","13,56627"
17/08/2008 5.00,"0,594116","8,56336","13,56627"
17/08/2008 6.00,"0,34454","10,319372","13,56627"
17/08/2008 7.00,"0,492664","10,416717","13,56627"
17/08/2008 8.00,"0,330485","10,865783","13,56627"
17/08/2008 9.00,"0,392474","6,78268","13,56627"
17/08/2008 10.00,"0,338954","5,566574","13,56627"
17/08/2008 11.00,"0,304357","5,348529","13,56627"
17/08/2008 12.00,"0,351749","5,318681","13,56627"
17/08/2008 13.00,"0,32562","5,445871","13,56627"
17/08/2008 14.00,"0,363822","8,695745","13,56627"
17/08/2008 15.00,"0,419323","17,481039","13,56627"
17/08/2008 16.00,"0,405628","15,322676","13,56627"
17/08/2008 17.00,"0,42545","22,279255","13,56627"
17/08/2008 18.00,"0,320214","10,469926","13,56627"
17/08/2008 19.00,"0,453742","7,287551","13,56627"
17/08/2008 20.00,"0,481312","7,305723","13,56627"
17/08/2008 21.00,"0,405808","6,758019","13,56627"
17/08/2008 22.00,"0,386527","11,811926","13,56627"
17/08/2008 23.00,"0,350848","14,429743","13,56627"
18/08/2008 0.00,"0,506719","11,73276","13,56627"
18/08/2008 1.00,"0,37175","10,564675","14,85293"
18/08/2008 2.00,"0,460048","10,063701","14,85293"
18/08/2008 3.00,"0,393915","7,179829","14,85293"
18/08/2008 4.00,"0,260748","5,946849","14,85293"
18/08/2008 5.00,"0,305438","7,168147","14,85293"
18/08/2008 6.00,"0,293004","16,284394","14,85293"
18/08/2008 7.00,"0,442209","13,236991","14,85293"
18/08/2008 8.00,"0,312825","9,034489","14,85293"
18/08/2008 9.00,"0,35301","6,415383","14,85293"
18/08/2008 10.00,"0,239124","6,415383","14,85293"
18/08/2008 11.00,"0,221645","5,631467","14,85293"
18/08/2008 12.00,"0,33463","5,283638","14,85293"
18/08/2008 13.00,"0,345081","5,748275","14,85293"
18/08/2008 14.00,"0,231736","5,393956","14,85293"
18/08/2008 15.00,"0,337333","4,523084","14,85293"
18/08/2008 16.00,"0,274804","4,430936","14,85293"
18/08/2008 17.00,"0,285615","4,233659","14,85293"
18/08/2008 18.00,"0,400943","4,828085","14,85293"
18/08/2008 19.00,"0,423288","6,795659","14,85293"
18/08/2008 20.00,"0,590873","6,857956","14,85293"
18/08/2008 21.00,"0,374814","7,005914","14,85293"
18/08/2008 22.00,"0,367066","8,643829","14,85293"
18/08/2008 23.00,"0,36292","5,855999","14,85293"
19/08/2008 0.00,"0,325079","6,403701","14,85293"
19/08/2008 1.00,,"4,635999","18,28624"
19/08/2008 2.00,"0,66154",,"18,28624"
19/08/2008 3.00,"0,636656","5,855999","18,28624"
19/08/2008 4.00,"0,663209","5,981892","18,28624"
19/08/2008 5.00,"0,602062","7,527659","18,28624"
19/08/2008 6.00,"0,442443","8,720403","18,28624"
19/08/2008 7.00,"0,517549","7,844339","18,28624"
19/08/2008 8.00,"0,58962","8,284317","18,28624"
19/08/2008 9.00,"0,516942","6,415383","18,28624"
19/08/2008 10.00,"0,626339","6,157104","18,28624"
19/08/2008 11.00,"0,647581","6,173978","18,28624"
19/08/2008 12.00,"0,726177","5,055211","18,28624"
19/08/2008 13.00,"0,735888","6,053277","18,28624"
19/08/2008 14.00,"0,753488","5,710637","18,28624"
19/08/2008 15.00,"0,707059","5,955935","18,28624"
19/08/2008 16.00,"0,676713","5,797595","18,28624"
19/08/2008 17.00,"0,675348","5,127892","18,28624"
19/08/2008 18.00,"0,740743","6,018234","18,28624"
19/08/2008 19.00,"0,609042","6,18436","18,28624"
19/08/2008 20.00,"0,769724","7,861213","18,28624"
19/08/2008 21.00,"0,582034","8,520532","18,28624"
19/08/2008 22.00,"0,502831","9,615935","18,28624"
19/08/2008 23.00,"0,642423","9,016319","18,28624"
20/08/2008 0.00,"0,623001","10,005297","18,28624"
20/08/2008 1.00,"0,544254","12,619205","13,67847"
20/08/2008 2.00,"0,607373","13,569244","13,67847"
20/08/2008 3.00,"0,531356","14,469971","13,67847"
20/08/2008 4.00,"0,416346","10,677594","13,67847"
20/08/2008 5.00,"0,406331","11,309652","13,67847"
20/08/2008 6.00,"0,440471","20,74258","13,67847"
20/08/2008 7.00,"0,466871","25,507073","13,67847"
20/08/2008 8.00,"0,46156","18,113097","13,67847"
20/08/2008 9.00,"0,399656","10,646438","13,67847"
20/08/2008 10.00,"0,656685","6,587998","13,67847"
20/08/2008 11.00,"0,701748","5,945553","13,67847"
20/08/2008 12.00,"0,641208","6,908574","13,67847"
20/08/2008 13.00,"0,734674","7,031871","13,67847"
20/08/2008 14.00,"0,714493","7,295339","13,67847"
20/08/2008 15.00,"0,823891","4,674935","13,67847"
20/08/2008 16.00,"0,80098","4,673637","13,67847"
20/08/2008 17.00,"0,572778","5,492594","13,67847"
20/08/2008 18.00,"0,561247","6,024723","13,67847"
20/08/2008 19.00,"0,791269","7,404361","13,67847"
20/08/2008 20.00,"0,819035","8,408912","13,67847"
20/08/2008 21.00,"0,8028","11,513413","13,67847"
20/08/2008 22.00,"0,88003","11,897584","13,67847"
20/08/2008 23.00,"0,743322","11,959886","13,67847"
21/08/2008 0.00,"0,763806","11,946908","13,67847"
21/08/2008 1.00,,"11,919656","22,40564"
21/08/2008 2.00,"0,522043",,"22,40564"
21/08/2008 3.00,"0,439233","11,870332","22,40564"
21/08/2008 4.00,"0,293024","14,126041","22,40564"
21/08/2008 5.00,"0,379778","12,141586","22,40564"
21/08/2008 6.00,"0,298484","15,808078","22,40564"
21/08/2008 7.00,"0,415573","23,939234","22,40564"
21/08/2008 8.00,"0,384631","16,386926","22,40564"
21/08/2008 9.00,"0,407686","9,117551","22,40564"
21/08/2008 10.00,"0,297877","7,471849","22,40564"
21/08/2008 11.00,"0,356725","6,809936","22,40564"
21/08/2008 12.00,"0,308798","6,761914","22,40564"
21/08/2008 13.00,"0,484734","7,1357","22,40564"
21/08/2008 14.00,"0,25723","6,238871","22,40564"
21/08/2008 15.00,"0,416483","6,210317","22,40564"
21/08/2008 16.00,"0,355209","6,510126","22,40564"
21/08/2008 17.00,"0,324267","6,576318","22,40564"
21/08/2008 18.00,"0,22265","8,029935","22,40564"
21/08/2008 19.00,"0,297574","8,460829","22,40564"
21/08/2008 20.00,"0,22811","8,298594","22,40564"
21/08/2008 21.00,"0,354905","9,724956","22,40564"
21/08/2008 22.00,"0,449242","10,001402","22,40564"
21/08/2008 23.00,"0,310011","10,684084","22,40564"
22/08/2008 0.00,"0,16987","12,041648","22,40564"
22/08/2008 1.00,"0,253287","11,151317","23,06741"
22/08/2008 2.00,"0,277858","10,301206","23,06741"
22/08/2008 3.00,"0,324267","8,94753","23,06741"
22/08/2008 4.00,"0,230537","7,517276","23,06741"
22/08/2008 5.00,"0,244187","11,138337","23,06741"
22/08/2008 6.00,"0,324267","10,47253","23,06741"
22/08/2008 7.00,"0,273003","8,591914","23,06741"
22/08/2008 8.00,"0,314561","8,506252","23,06741"
22/08/2008 9.00,"0,194439","8,218126","23,06741"
22/08/2008 10.00,"0,229929","7,929999","23,06741"
22/08/2008 11.00,"0,208697","6,488064","23,06741"
22/08/2008 12.00,"0,237816","6,815127","23,06741"
22/08/2008 13.00,"0,264814","7,108447","23,06741"
22/08/2008 14.00,"0,25086","6,92804","23,06741"
22/08/2008 15.00,"0,400102","6,173978","23,06741"
22/08/2008 16.00,"0,229626","5,592531","23,06741"
22/08/2008 17.00,"0,343985","6,690531","23,06741"
22/08/2008 18.00,"0,310921","6,610063","23,06741"
22/08/2008 19.00,"0,401315","6,488064","23,06741"
22/08/2008 20.00,"0,422246","9,243445","23,06741"
22/08/2008 21.00,"0,323358","10,434883","23,06741"
22/08/2008 22.00,"0,22902","20,851602","23,06741"
22/08/2008 23.00,"0,388272","22,127404","23,06741"
23/08/2008 0.00,"0,337614","18,341526","23,06741"
23/08/2008 1.00,,"33,564259","32,6478"
23/08/2008 2.00,"0,479421",,"32,6478"
23/08/2008 3.00,"0,488153","32,49222","32,6478"
23/08/2008 4.00,"0,46379","22,050827","32,6478"
23/08/2008 5.00,"0,521706","19,410967","32,6478"
23/08/2008 6.00,"0,491664","26,140424","32,6478"
23/08/2008 7.00,"0,55764","33,973085","32,6478"
23/08/2008 8.00,"0,544176","28,933453","32,6478"
23/08/2008 9.00,"0,528239","20,249398","32,6478"
23/08/2008 10.00,"1,030162","17,983314","32,6478"
23/08/2008 11.00,"1,68895","16,046892","32,6478"
23/08/2008 12.00,"1,569881","13,800267","32,6478"
23/08/2008 13.00,"1,050769","11,342101","32,6478"
23/08/2008 14.00,"1,017003","8,19087","32,6478"
23/08/2008 15.00,"1,014682","7,059127","32,6478"
23/08/2008 16.00,"0,873143","6,704806","32,6478"
23/08/2008 17.00,"0,946599","7,396574","32,6478"
23/08/2008 18.00,"0,591712","7,230446","32,6478"
23/08/2008 19.00,"0,685136","15,378479","32,6478"
23/08/2008 20.00,"0,67845","15,945649","32,6478"
23/08/2008 21.00,"0,520423","15,77693","32,6478"
23/08/2008 22.00,"0,612839","13,14225","32,6478"
23/08/2008 23.00,"0,481864","12,463463","32,6478"
24/08/2008 0.00,"0,337362","11,980659","32,6478"
24/08/2008 1.00,"0,389111","9,599064","20,3043"
24/08/2008 2.00,"0,407399","9,597766","20,3043"
24/08/2008 3.00,"0,347346","9,304446","20,3043"
24/08/2008 4.00,"0,487298","9,479658","20,3043"
24/08/2008 5.00,"0,545122","10,314184","20,3043"
24/08/2008 6.00,"0,503082","10,416717","20,3043"
24/08/2008 7.00,"0,427091","18,580329","20,3043"
24/08/2008 8.00,"0,320693","11,336913","20,3043"
24/08/2008 9.00,"0,409384","11,770396","20,3043"
24/08/2008 10.00,"0,547138","12,066314","20,3043"
24/08/2008 11.00,"0,501189","6,979956","20,3043"
24/08/2008 12.00,"0,568723","7,69119","20,3043"
24/08/2008 13.00,"0,396744","6,08702","20,3043"
24/08/2008 14.00,"0,278438","4,86183","20,3043"
24/08/2008 15.00,"0,50415","4,41017","20,3043"
