, Brindisi,,,,
,Via Taranto,,,,
Parm,SO2,NO2,CO,O3,BENZENE
,,,,,,,,
,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,
21/07/2008 12.00,"0,159817",,"0,414259","111,797823","1,279386"
21/07/2008 13.00,"0,150251",,"0,364407","122,110699","1,445665"
21/07/2008 14.00,"0,164514",,"0,291383","118,37636","4,681251"
21/07/2008 15.00,"0,209767",,"0,261866","129,758196","1,311421"
21/07/2008 16.00,"0,214579",,"0,288127","129,262734","0,624235"
21/07/2008 17.00,"0,113533","15,667909","0,364491","127,740274","0,615946"
21/07/2008 18.00,"0,141659","15,16953","0,338729","120,766328","1,009017"
21/07/2008 19.00,"0,081798","23,552474","0,392923","98,341992","0,806684"
21/07/2008 20.00,"0,072175","36,397519","0,497303","74,703414","1,515838"
21/07/2008 21.00,"0,077559","28,249474","0,447075","71,042431","1,583469"
21/07/2008 22.00,"0,104426","26,092413","0,447995","72,368286","1,010898"
21/07/2008 23.00,"0,037462","23,857477","0,460937","71,907823","1,152769"
22/07/2008 0.00,"0,053788","24,442817","0,444362","70,985551","1,06307"
22/07/2008 1.00,,"21,926242","0,480101","66,688703","0,995338"
22/07/2008 2.00,"0,083308",,"0,442608","66,351566","1,052239"
22/07/2008 3.00,"0,078755","16,01184",,"59,691477","0,90396"
22/07/2008 4.00,"0,120638","16,031309","0,449567",,"1,006627"
22/07/2008 5.00,"0,073521","22,842529","0,493575","46,510751","1,110056"
22/07/2008 6.00,"0,433384","39,137321","0,592746","39,632908","1,50516"
22/07/2008 7.00,"0,155235","27,873097","0,478336","55,674027","1,880433"
22/07/2008 8.00,"0,117906","17,300631","0,479501","78,13146","1,270233"
22/07/2008 9.00,"0,092868","13,992352","0,41576","99,542779","1,345491"
22/07/2008 10.00,"0,127921","12,719141","0,422005","108,635811","1,036272"
22/07/2008 11.00,"0,1022","12,529651","0,38341","110,887888","1,132124"
22/07/2008 12.00,"0,091275","9,688614","0,37833","112,678436","0,925317"
22/07/2008 13.00,"0,098103","11,475778","0,359554","110,146186","0,835771"
22/07/2008 14.00,"0,091047","8,192168","0,327828","108,227091","0,63893"
22/07/2008 15.00,"0,174156","9,669148","0,338236","99,927853","0,448955"
22/07/2008 16.00,"0,111532","9,660062","0,326455","105,434271","0,462125"
22/07/2008 17.00,"0,091503","9,769085","0,349229","104,955391","0,405936"
22/07/2008 18.00,"0,071244","12,908634","0,351102","103,371288","0,562045"
22/07/2008 19.00,"0,04393","14,699691","0,35024","102,881929","0,571249"
22/07/2008 20.00,"0,05349","13,666589","0,373918","101,705838","1,036781"
22/07/2008 21.00,"0,055538","11,455017","0,378455","100,504092","0,79265"
22/07/2008 22.00,"0,015706","7,693784","0,311133","105,585077","0,5833"
22/07/2008 23.00,"0,035053","6,83719","0,290274","103,931499","0,454294"
23/07/2008 0.00,"0,10698","6,236277","0,276869","100,374115","0,388341"
23/07/2008 1.00,"0,149317","4,269999","0,245017","100,707759","0,449819"
23/07/2008 2.00,"0,105159","3,608085","0,254761","98,465401","0,286031"
23/07/2008 3.00,"0,182549","3,151234","0,249222","93,852138","0,298642"
23/07/2008 4.00,"0,134749","2,722935","0,240979","94,054413","0,302812"
23/07/2008 5.00,"0,159788","6,118168","0,248932","83,40227","0,294676"
23/07/2008 6.00,"0,256753","12,120825","0,284487","73,846964","0,320253"
23/07/2008 7.00,"0,175266","8,572446","0,271373","90,220341","0,761326"
23/07/2008 8.00,"0,168664",,"0,308469","90,55814","0,42114"
23/07/2008 9.00,"0,143171",,"0,301931","93,761789","0,587165"
23/07/2008 10.00,"0,100379",,"0,289442","95,363251","0,25664"
23/07/2008 11.00,"0,169348",,"0,283405","95,776142","0,618285"
23/07/2008 12.00,"0,241047",,"0,263087","93,241852","0,584419"
23/07/2008 13.00,"0,225796",,"0,261672","92,721937","0,660338"
23/07/2008 14.00,"0,315705",,"0,221578","92,81508","0,534586"
23/07/2008 15.00,"0,376025",,"0,192434","92,76435","0,481956"
23/07/2008 16.00,"0,460016",,"0,20534","98,664898","0,232232"
23/07/2008 17.00,"0,386039",,"0,226574","111,010954","0,468939"
23/07/2008 18.00,"0,230122",,"0,243103","111,218001","0,454497"
23/07/2008 19.00,"0,21692",,"0,253428","99,979984","0,638778"
23/07/2008 20.00,"0,177086",,"0,263962","100,237875","0,639083"
23/07/2008 21.00,"0,113582",,"0,256883","97,191311","0,663948"
23/07/2008 22.00,"0,185736",,"0,254552","97,970517","0,673152"
23/07/2008 23.00,"0,111078",,"0,224034","94,288651","0,649304"
24/07/2008 0.00,"0,018892",,"0,219758","90,039619","0,469295"
24/07/2008 1.00,,,"0,202041","88,411741","0,422716"
24/07/2008 2.00,"0,002385",,"0,211753","87,308625","0,48216"
24/07/2008 3.00,"0,001621","5,380978",,"83,147172","0,334186"
24/07/2008 4.00,"0,00124","5,774232","0,215529",,"0,308761"
24/07/2008 5.00,"0,004674","6,976064","0,229359","78,564","0,2782"
24/07/2008 6.00,"0,010302","10,868378","0,259768","76,268788","0,396071"
24/07/2008 7.00,"0,014594","14,767183","0,300924","67,846461","0,499245"
24/07/2008 8.00,"0,006009","15,366801","0,347828","64,00828","0,644015"
24/07/2008 9.00,"0,007917","15,644544","0,346205","67,147293","0,786904"
24/07/2008 10.00,"0,012019","10,634759","0,317045","76,868086","0,879603"
24/07/2008 11.00,"0,024228","10,459552","0,326834","80,70212","1,447038"
24/07/2008 12.00,"0,035197","9,414764","0,309214","84,703551","0,931419"
24/07/2008 13.00,"0,032241","10,014381","0,338748","88,415667","0,886214"
24/07/2008 14.00,"0,103685","7,684701","0,289135","92,465294","0,919114"
24/07/2008 15.00,"0,144606","6,514021","0,278305","93,225771","0,629828"
24/07/2008 16.00,"0,094241","6,760616","0,274264","95,639445","0,313439"
24/07/2008 17.00,"0,094051","8,70353","0,280805","97,726591","0,262335"
24/07/2008 18.00,"0,00992","10,067594","0,332458","98,884532","1,026153"
24/07/2008 19.00,"0,011351","12,373911","0,312963","96,457075","0,725528"
24/07/2008 20.00,"0,006105","12,734717","0,375655","92,828307","0,756953"
24/07/2008 21.00,"0,015167","11,553654","0,347413","97,615709","1,091343"
24/07/2008 22.00,"0,003529","8,963104","0,30584","102,146133","0,867857"
24/07/2008 23.00,"0,003339","8,066274","0,301173","105,969117","0,568605"
25/07/2008 0.00,"0,040348","15,535523","0,316254","80,522349","0,649965"
25/07/2008 1.00,"0,055134","9,138318","0,275847","88,244839","0,71312"
25/07/2008 2.00,"0,030237","8,294699","0,280555","86,942941","0,533061"
25/07/2008 3.00,"0,05418","7,020191","0,276681","85,399263","0,429886"
25/07/2008 4.00,"0,030906","6,660679","0,264392","83,871438","0,464159"
25/07/2008 5.00,"0,051795","16,364862","0,306297","71,309203","0,43253"
25/07/2008 6.00,"0,115894","39,533179","0,426559","42,115148","0,71429"
25/07/2008 7.00,"0,078885","28,032731","0,464258","56,041944","1,267182"
25/07/2008 8.00,"0,060762","28,632351","0,476254","63,013611","1,540755"
25/07/2008 9.00,"0,193539","14,774974","0,365367","98,331398","1,529059"
25/07/2008 10.00,"0,177896","15,27855","0,353203","105,521394","0,99788"
25/07/2008 11.00,"0,440113","13,715911","0,359118","113,467741","0,92425"
25/07/2008 12.00,"0,236177","10,695762","0,313713","113,843158","0,918402"
25/07/2008 13.00,"0,342533","15,041038","0,348203","112,153454","0,882502"
25/07/2008 14.00,"0,242377","13,679568","0,292676","112,323529","0,961167"
25/07/2008 15.00,"0,207275","13,497869","0,305173","113,821834","0,598454"
25/07/2008 16.00,"0,208324","23,021646","0,350329","107,408129","0,618692"
25/07/2008 17.00,"0,17389","29,479846","0,36495","94,43604","0,786395"
25/07/2008 18.00,"0,216146","42,777862","0,37728","77,219409","0,82799"
25/07/2008 19.00,"0,18753","38,773905","0,432724","82,280942","1,051425"
25/07/2008 20.00,"0,151283","31,862751","0,417061","84,319176","1,405494"
25/07/2008 21.00,"0,110839","34,249538","0,477338","76,79645","1,199043"
25/07/2008 22.00,"0,192299","60,454876","0,598141","46,06834","1,346508"
25/07/2008 23.00,"0,130012","43,387849","0,558026","56,125992","1,800598"
26/07/2008 0.00,"0,312868","44,850546","0,541696","50,840579","1,869754"
26/07/2008 1.00,,"43,651323","0,524618","49,136411","1,814328"
26/07/2008 2.00,"0,355559",,"0,422018","64,631679","1,817887"
26/07/2008 3.00,"0,332837","21,008654",,"71,937427","1,331253"
26/07/2008 4.00,"0,289099","17,58357","0,363368",,"1,116666"
26/07/2008 5.00,"0,615576","15,339541","0,363619","73,190984","1,037543"
26/07/2008 6.00,"0,553518","31,613562","0,415475","59,312289","1,032052"
26/07/2008 7.00,"0,478326","24,137814","0,427059","63,777774","1,244299"
26/07/2008 8.00,"0,615557","14,525783","0,394524","85,694787","1,482786"
26/07/2008 9.00,"0,5251","12,40765","0,421748","98,827629","1,017763"
26/07/2008 10.00,"0,651188","13,003376","0,374826","109,279599","0,960658"
26/07/2008 11.00,"0,671026","10,129892","0,359897","120,666001","0,769716"
26/07/2008 12.00,"0,557144","7,844339","0,342752","132,222479","0,999202"
26/07/2008 13.00,"0,851464","7,366722","0,324058","133,662306","0,719833"
26/07/2008 14.00,"0,60502","4,931914","0,306202","126,718832","0,324931"
26/07/2008 15.00,"0,503535","5,160341","0,309422","124,259991","0,51867"
26/07/2008 16.00,"0,700299","5,837827","0,313937","127,004371","0,545875"
26/07/2008 17.00,"0,714043","13,186375","0,377837","122,119519","0,252013"
26/07/2008 18.00,"0,610602","29,474664","0,395821","100,746206","0,625607"
26/07/2008 19.00,"0,289972","34,631097","0,419574","87,605161","0,67483"
26/07/2008 20.00,"0,457862","48,231519","0,512245","75,314462","0,929538"
26/07/2008 21.00,"0,547311","48,008274","0,550217","69,205634","1,504651"
26/07/2008 22.00,"0,403284","37,148992","0,584593","74,07888","1,686694"
26/07/2008 23.00,"0,697053","35,626582","0,604876","85,330063","2,165193"
27/07/2008 0.00,"0,13129","34,027595","0,601404","85,069836","1,565671"
27/07/2008 1.00,"0,003607","21,699116","0,488744","96,21582","1,644997"
27/07/2008 2.00,"0,001803","14,545253","0,441697","103,694696","1,170059"
27/07/2008 3.00,"0,001803","12,258399","0,413259","94,714563","0,968133"
27/07/2008 4.00,"0,000721","15,331761","0,441112","74,049512","0,852653"
27/07/2008 5.00,"0,003967","21,566728","0,481801","58,965316","1,049544"
27/07/2008 6.00,"0,014124","38,049699","0,562178","36,858444","1,479735"
27/07/2008 7.00,"0,003607","24,082003","0,494096","60,952876","1,867212"
27/07/2008 8.00,"0,005049","12,411547","0,422209","87,785464","1,348033"
27/07/2008 9.00,"0,002885","10,05202","0,364415","116,693657","1,127599"
27/07/2008 10.00,"0,112876","13,352504","0,392475","125,654019","0,727002"
27/07/2008 11.00,"0,019477","11,941719","0,365711","138,143522","0,799718"
27/07/2008 12.00,"0,052223","13,506952","0,314398","147,088861","0,655253"
27/07/2008 13.00,"0,035518","8,408912","0,309881","157,501941","0,472651"
27/07/2008 14.00,"0,033354","7,264191","0,311094","166,300447","0,385189"
27/07/2008 15.00,"0,029993","7,553616","0,316363","151,723699","0,360628"
27/07/2008 16.00,"0,047782","4,804722","0,305824","145,529521","0,369222"
27/07/2008 17.00,"0,034076","8,475105","0,333594","155,709772","0,48638"
27/07/2008 18.00,"0,038764","8,668488","0,382271","152,258522","0,476668"
27/07/2008 19.00,"0,019838","7,390084","0,397368","141,555838","0,63054"
27/07/2008 20.00,"0,018812","12,516673","0,418152","133,7743","0,717849"
27/07/2008 21.00,"0,025001","10,454353","0,436678","129,293099","0,855094"
27/07/2008 22.00,"0,032576","10,281736","0,428816","121,032179","0,853161"
27/07/2008 23.00,"0,047705","8,408912","0,401842","114,925331","0,739613"
28/07/2008 0.00,"0,066518","8,336232","0,389882","107,909551","0,595098"
28/07/2008 1.00,,"7,312212","0,368805","101,340413","0,61498"
28/07/2008 2.00,"0,302034",,"0,342501","94,894889","0,288981"
28/07/2008 3.00,"0,355997","7,366722",,"95,625016","0,518009"
28/07/2008 4.00,"0,288852","5,740487","0,36512",,"0,57552"
28/07/2008 5.00,"0,394675","5,034447","0,357487","110,656146","0,431666"
28/07/2008 6.00,"0,350253","12,673714","0,410046","87,994703","0,530721"
28/07/2008 7.00,"0,303364","11,257735","0,426064","85,702588","0,646202"
28/07/2008 8.00,"0,495374","10,559478","0,433405","102,011894","0,924148"
28/07/2008 9.00,"0,442741","11,107182","0,45981","106,64368","0,855246"
28/07/2008 10.00,"0,472381","12,127315","0,453637","108,493848","1,048019"
28/07/2008 11.00,"0,701817","11,588694","0,426689","113,522185","0,580707"
28/07/2008 12.00,"0,549605","10,285633","0,402579","112,551816","0,704476"
28/07/2008 13.00,"0,676397","10,395956","0,400744","112,629997","0,628913"
28/07/2008 14.00,"0,529717","7,061723","0,361658","115,0881","0,498635"
28/07/2008 15.00,"0,543419","8,763233","0,335712","113,401729","0,622811"
28/07/2008 16.00,"0,648278","8,537403","0,321487","113,760807","0,575825"
28/07/2008 17.00,"0,561381","9,726254","0,378052","112,922446","0,670254"
28/07/2008 18.00,"0,691835","13,775609","0,414676","109,991849","0,735545"
28/07/2008 19.00,"0,393732","14,205207","0,44688","110,752721","0,862111"
28/07/2008 20.00,"0,606458","20,964525","0,542237","102,18869","1,106394"
28/07/2008 21.00,"0,670211","14,547847","0,504111","110,397113","1,466005"
28/07/2008 22.00,"0,573888","16,485562","0,468404","102,262106","1,254978"
28/07/2008 23.00,"0,535421","14,141615","0,409629","109,216654","1,146006"
29/07/2008 0.00,"0,76902","12,504996","0,410922","106,1977","0,80221"
29/07/2008 1.00,"0,926821","10,083169","0,388856","97,568448","0,732443"
29/07/2008 2.00,"0,899704","7,618509","0,360281","98,015167","0,953336"
29/07/2008 3.00,"0,919786","7,152574","0,342261","99,66134","0,675085"
29/07/2008 4.00,"0,899184","6,844977","0,347559","100,035326","0,482516"
29/07/2008 5.00,"0,879623","6,896894","0,368457","100,214138","0,505703"
29/07/2008 6.00,"0,970569","9,108468","0,403664","96,335698","0,600488"
29/07/2008 7.00,"0,985389","15,52774","0,406292","88,894288","0,606081"
29/07/2008 8.00,"1,304536","11,316141","0,432822","92,300851","0,628506"
29/07/2008 9.00,"1,12623","13,268138","0,439663","96,674989","0,676763"
29/07/2008 10.00,"1,033107","16,187058","0,480375","104,962918","0,719629"
29/07/2008 11.00,"1,40084","12,21816","0,46686","112,783733","1,019136"
29/07/2008 12.00,"1,52636","24,136514","0,419098","111,988127","0,796616"
29/07/2008 13.00,"1,386964","29,719955","0,392568","108,597927","0,607047"
29/07/2008 14.00,"1,110061","8,427085","0,338965","119,577132","0,855399"
29/07/2008 15.00,"1,061514","6,656787","0,323573","122,449252","0,599216"
29/07/2008 16.00,"1,173042","8,144146","0,347266","117,706553","0,599115"
29/07/2008 17.00,"1,187863","10,537416","0,366204","114,362578","0,683526"
29/07/2008 18.00,"1,090827","14,11825","0,406834","110,647927","0,678898"
29/07/2008 19.00,"1,050028","16,928138","0,502234","106,802804","1,021983"
29/07/2008 20.00,"1,138777","18,139057","0,544698","104,898337","1,139548"
29/07/2008 21.00,"1,204687","19,543355","0,554293","100,302532","0,806989"
29/07/2008 22.00,"1,279213","16,148121","0,500117","95,062149","1,093936"
29/07/2008 23.00,"1,180925","15,43299","0,498813","87,335831","1,04573"
30/07/2008 0.00,"0,623033","16,42327","0,470865","84,788741","0,821126"
30/07/2008 1.00,,"10,334956","0,403956","98,000228","0,563418"
30/07/2008 2.00,"0,045825",,"0,393986","93,123587","0,5863"
30/07/2008 3.00,"0,098798","6,711298",,"90,095075","0,562503"
30/07/2008 4.00,"0,042379","5,832638","0,345457",,"0,53245"
30/07/2008 5.00,"0,05879","5,980595","0,325769","95,627611","0,518975"
30/07/2008 6.00,"0,076394","12,229848","0,362266","87,443426","0,374561"
30/07/2008 7.00,"0,022325","18,152036","0,356301","83,834627","0,641676"
30/07/2008 8.00,"0,045825","17,860013","0,400724","90,347867","0,918402"
30/07/2008 9.00,"0,130544","13,320055","0,437389","102,657714","1,181245"
30/07/2008 10.00,"0,123434","10,316779","0,415407","106,063454","0,897248"
30/07/2008 11.00,"0,101109","12,85153","0,368398","110,864326","0,956234"
30/07/2008 12.00,"0,134088","11,002055","0,36164","120,224884","0,986744"
30/07/2008 13.00,"0,225818","11,570528","0,383998","120,287449","0,892468"
30/07/2008 14.00,"0,117559","9,878104","0,372319","127,146319","0,619455"
30/07/2008 15.00,"0,088184","8,934552","0,350587","132,180957","0,639744"
30/07/2008 16.00,"0,062275","9,226574","0,365978","121,928416","0,594792"
30/07/2008 17.00,"0,108219","12,469953","0,383373","115,944353","0,55813"
30/07/2008 18.00,"0,121064","13,904102","0,414072","119,071532","0,664152"
30/07/2008 19.00,"0,112879","13,635443","0,481771","122,903854","0,846856"
30/07/2008 20.00,"0,091669","15,227925","0,538123","124,231064","1,088139"
30/07/2008 21.00,"0,121064","16,445332","0,50563","119,947762","1,216332"
30/07/2008 22.00,"0,051699","12,528361","0,479685","120,182129","1,15582"
30/07/2008 23.00,"0,084659","11,915761","0,471551","122,08267","0,658202"
31/07/2008 0.00,"0,262342","11,122754","0,448151","115,16864","0,879095"
31/07/2008 1.00,"0,041124","7,246021","0,407857","113,090802","0,725731"
31/07/2008 2.00,,,,,
31/07/2008 3.00,"0,036444","6,799552","0,393384","96,411451","0,562859"
31/07/2008 4.00,"0,105809","5,706744","0,358137","102,685545","0,810803"
31/07/2008 5.00,"0,0423","5,897531","0,356719","102,947028","0,55696"
31/07/2008 6.00,"0,041145","12,323297","0,382539","94,74798","0,559299"
31/07/2008 7.00,"0,036425","14,2065","0,382205","88,375348","0,53123"
31/07/2008 8.00,"0,05879","16,928138","0,433301","97,127369","0,507127"
31/07/2008 9.00,"0,06819","14,54265","0,509883","109,83586","0,841771"
31/07/2008 10.00,"0,082269","12,346649","0,483981","112,304952","1,850381"
31/07/2008 11.00,"0,216597","13,046208","0,478225","118,267388","1,282437"
31/07/2008 12.00,"0,129429","12,96574","0,424125","124,052434","0,940623"
31/07/2008 13.00,"0,085814","9,839169","0,373404","125,950935","0,880061"
31/07/2008 14.00,"0,111744","8,869659","0,374822","126,885574","0,65505"
31/07/2008 15.00,"0,103459","8,752849","0,352798","130,371436","0,601555"
31/07/2008 16.00,"0,07992","10,554292","0,390381","125,901278","0,499245"
31/07/2008 17.00,"0,056419","14,551742","0,385292","122,206239","0,702696"
31/07/2008 18.00,"0,076435","17,087776","0,413572","118,657934","0,67005"
31/07/2008 19.00,"0,185789","19,056646","0,480227","116,421816","0,794124"
31/07/2008 20.00,"0,133989","18,126074","0,564109","115,275968","1,200518"
31/07/2008 21.00,"0,109374","16,148121","0,51956","116,813055","0,98349"
31/07/2008 22.00,"0,0423","10,996868","0,475055","114,9296","1,199043"
31/07/2008 23.00,"0,090495","12,60233","0,461498","110,676153","0,924097"
01/08/2008 0.00,"0,204399","12,16495","0,421455","109,188008","0,834754"
01/08/2008 1.00,,,,,
01/08/2008 2.00,,,,,
01/08/2008 3.00,"0,026984","7,915724",,"100,755879","0,588487"
01/08/2008 4.00,"0,037693","7,283658","0,369693",,"0,569927"
01/08/2008 5.00,"0,050218","8,555572","0,390217","108,138735","0,783904"
01/08/2008 6.00,"0,019098","12,32589","0,394214","102,148667",
01/08/2008 7.00,"0,323889","15,462845","0,439427","98,924387",
01/08/2008 8.00,"0,054974","13,048801","0,450293","107,749513",
01/08/2008 9.00,"0,020374","13,551078","0,504123","106,533719",
01/08/2008 10.00,"0,037732","17,841844","0,56091","110,916016",
01/08/2008 11.00,"0,103839","13,448545","0,472441","123,868455",
01/08/2008 12.00,"0,009008","14,856735","0,479852","132,530286",
01/08/2008 13.00,"0,127731","13,675673","0,477811","138,948953",
01/08/2008 14.00,"0,13523","11,148713","0,445879","138,947644",
01/08/2008 15.00,"0,012062","9,637998","0,444631","139,702831",
01/08/2008 16.00,"0,139445","16,993034","0,457454","133,139234",
01/08/2008 17.00,"0,207988","20,271443","0,471567","124,936594",
01/08/2008 18.00,"0,059883","17,100753","0,479457","132,889539",
01/08/2008 19.00,"0,011366","17,810698","0,553874","134,609532",
01/08/2008 20.00,"0,001624","16,206529","0,567071","132,970482",
01/08/2008 21.00,"0,022346","14,385606","0,525939","124,316771",
01/08/2008 22.00,"0,078556","18,28961","0,598711","100,853931",
01/08/2008 23.00,"0,047899","19,083908","0,54613","101,962237",
02/08/2008 0.00,"0,264237","22,671215","0,56628","91,865464",
02/08/2008 1.00,"0,568409","19,522572","0,50837","84,186011",
02/08/2008 2.00,"0,713344","13,313565","0,452167","86,840179",
02/08/2008 3.00,"0,580046","14,5167","0,433307","79,26211",
02/08/2008 4.00,"0,679517","15,269457","0,445879","75,211821",
02/08/2008 5.00,"0,817879","15,796398","0,444464","74,294656",
02/08/2008 6.00,"1,318479","47,866805","0,707788","41,083314",
02/08/2008 7.00,"0,739903","31,870534","0,57956","69,489842",
02/08/2008 8.00,"0,059071","17,23963","0,493216","112,380903",
02/08/2008 9.00,"0,277807","17,374611","0,492175","108,895262",
02/08/2008 10.00,"0,129122","14,163677","0,486763","116,188263",
02/08/2008 11.00,"0,281595","21,362967","0,472775","114,214511",
02/08/2008 12.00,"0,128195","15,034549","0,48693","124,097738",
02/08/2008 13.00,"0,613447","13,752247","0,495422","132,843938",
02/08/2008 14.00,"0,676308","7,787234","0,429435","140,16082",
02/08/2008 15.00,"0,415164","9,66136","0,412783","140,55817",
02/08/2008 16.00,"0,130359","9,409574","0,432516","130,300751",
02/08/2008 17.00,"0,40488","7,756083","0,465489","132,144504",
02/08/2008 18.00,"0,321685","8,094828","0,487457","134,766716",
02/08/2008 19.00,"0,03603","10,95793","0,509952","125,375473",
02/08/2008 20.00,"0,025206","13,682162","0,562492","113,645754",
02/08/2008 21.00,"0,021456","12,597141","0,558932","114,513879",
02/08/2008 22.00,"0,098775","17,857418","0,57308","94,943489",
02/08/2008 23.00,"0,452044","19,12543","0,602167","82,908268",
03/08/2008 0.00,"0,183671","19,494024","0,582517","82,725925",
03/08/2008 1.00,,"18,864561","0,525009","80,799776",
03/08/2008 2.00,"0,294555",,"0,534966","85,085475",
03/08/2008 3.00,"0,656024","18,314264",,"75,068938",
03/08/2008 4.00,"0,596624","14,30774","0,419377",,
03/08/2008 5.00,"1,082381","10,987784","0,418049","93,810388",
03/08/2008 6.00,"0,521718","18,790592","0,505871","77,570968",
03/08/2008 7.00,"0,426475","16,872334","0,451108","82,256064",
03/08/2008 8.00,"0,480389","11,814521","0,466421","96,287898",
03/08/2008 9.00,"0,383893","10,227227","0,446088","107,420915",
03/08/2008 10.00,"0,123631","9,429041","0,421566","117,416645",
03/08/2008 11.00,"0,393854","9,553637","0,379906","122,79632",
03/08/2008 12.00,"0,252331","8,247978","0,41449","128,338065",
03/08/2008 13.00,"0,170805","8,320659","0,363692","132,257624",
03/08/2008 14.00,"0,411387","5,541914","0,370362","138,147662",
03/08/2008 15.00,"0,559887","6,987744","0,35725","136,059892",
03/08/2008 16.00,"0,201877","7,892359","0,372094","144,582204",
03/08/2008 17.00,"0,190128","7,857318","0,387697","144,901655",
03/08/2008 18.00,"0,394987","12,564695","0,413474","140,559464",
03/08/2008 19.00,"0,366419","10,690573","0,446908","136,44709",
03/08/2008 20.00,"0,190724","14,066334","0,492665","127,061433",
03/08/2008 21.00,"0,342504","17,545926","0,534823","114,581489",
03/08/2008 22.00,"0,226328","20,973606","0,506493","106,692219",
03/08/2008 23.00,"0,414786","18,449245","0,473692","105,912557",
04/08/2008 0.00,"0,326223","13,022844","0,401606","107,911187",
04/08/2008 1.00,"0,209987","12,493307","0,369378","98,839745",
04/08/2008 2.00,"0,328549","8,183085","0,308662","105,792017",
04/08/2008 3.00,"0,287517","7,156467","0,285674","105,284287",
04/08/2008 4.00,"0,496014","6,963083","0,297977","106,74575",
04/08/2008 5.00,"0,614516","9,656167","0,275321","98,867888",
04/08/2008 6.00,"0,578613","14,187032","0,314979","91,056266",
04/08/2008 7.00,"0,350914","20,379166","0,396731","81,927869",
04/08/2008 8.00,"0,168061","14,113062","0,444107","96,218233",
04/08/2008 9.00,"0,431724","16,102694","0,42726","101,605191",
04/08/2008 10.00,"0,352882","15,240906","0,408797","114,895582",
04/08/2008 11.00,"0,353952","15,700897","0,443406","132,594137","0,646303"
04/08/2008 12.00,"0,10574","13,645817","0,433319","142,060417","0,927504"
04/08/2008 13.00,"0,031787","12,926802","0,388434","144,350485","0,947234"
04/08/2008 14.00,"0,448542","8,98387","0,352126","146,004131","0,943776"
04/08/2008 15.00,"0,578613","8,438765","0,327915","139,088709","0,695882"
04/08/2008 16.00,"0,085522","8,14934","0,338963","140,327045","0,52823"
04/08/2008 17.00,"0,002266","10,634759","0,351452","136,779235","0,760513"
04/08/2008 18.00,"0,02153","12,804801","0,386982","136,31843","0,864806"
04/08/2008 19.00,"0,262409","31,381236","0,479045","109,826727","0,729392"
04/08/2008 20.00,"0,007932","33,565561","0,527219","100,149162","3,191346"
04/08/2008 21.00,"0,152198","44,789556","0,59336","83,856834","1,707034"
04/08/2008 22.00,"0,852295","89,79327","1,005517","41,064722","1,825515"
04/08/2008 23.00,"1,899071","68,41342","0,930206","52,933874","4,03393"
05/08/2008 0.00,"1,022921","59,773477","0,749418","51,826051","3,144055"
05/08/2008 1.00,,"65,415329","0,956015","37,486767","2,744374"
05/08/2008 2.00,"1,594242",,"0,683733","37,69776","3,088629"
05/08/2008 3.00,"1,752122","47,912234",,"38,384956","2,577078"
05/08/2008 4.00,"0,752804","26,298775","0,498568",,"2,165701"
05/08/2008 5.00,"0,761964","27,649851","0,53576","48,121833","1,421766"
05/08/2008 6.00,"2,444188","67,528278","0,864938","23,202069","1,59669"
05/08/2008 7.00,"0,301932","58,80658","0,728942","39,014379","3,22389"
05/08/2008 8.00,"0,003798","31,765413","0,532783","70,266094","2,235874"
05/08/2008 9.00,"0,011","28,345514","0,528059","89,09686","1,415155"
05/08/2008 10.00,"0,029479","19,622512","0,508663","106,733041","1,295658"
05/08/2008 11.00,"0,084618","18,864561","0,539378","120,020281","1,053459"
05/08/2008 12.00,"0,001582","15,208457","0,518903","130,089428","1,185822"
05/08/2008 13.00,"0,17816","22,755572","0,524671","128,671549","0,881281"
05/08/2008 14.00,"0,030073","23,208544","0,510102","132,979295","0,787921"
05/08/2008 15.00,"0,389519","15,801588","0,513477","140,832614","0,778463"
05/08/2008 16.00,"0,107173","33,439657","0,454482","104,721024","0,67783"
05/08/2008 17.00,"0,267606","49,803239","0,441401","82,708733","0,572774"
05/08/2008 18.00,"0,491568","36,570135","0,470322","98,093972","0,906757"
05/08/2008 19.00,"0,00546","33,547378","0,501093","103,302437","1,093275"
05/08/2008 20.00,"0,001068","28,972382","0,63043","103,274005","1,157346"
05/08/2008 21.00,"0,107312","47,630595","0,744387","78,702173","1,559569"
05/08/2008 22.00,"0,456113","61,101207","0,831253","61,097073","2,570467"
05/08/2008 23.00,"1,329286","78,500484","0,795729","50,929117","2,503345"
06/08/2008 0.00,"0,950155","80,605636","0,943454","25,334605","2,543517"
06/08/2008 1.00,"0,943685","76,220116","0,997387","24,573892","3,668319"
06/08/2008 2.00,"0,061491","41,557852","0,651176","42,176974","3,438985"
06/08/2008 3.00,"0,034504","31,155408","0,591486","44,439461","1,94247"
06/08/2008 4.00,"0,010248","29,096987","0,505538","40,051898","1,915519"
06/08/2008 5.00,"0,024988","33,848498","0,560305","45,939882","1,515838"
06/08/2008 6.00,"0,386175","62,46917","0,704941","34,869768","1,772631"
06/08/2008 7.00,"0,012247","35,142462","0,595743","49,633764","2,310116"
06/08/2008 8.00,"0,000178","21,238362","0,581051","75,313541","1,66432"
06/08/2008 9.00,"0,006925","17,662738","0,531836","94,430568","1,533127"
