,Lecce,,,,,
,Galatina,,,,,
Parm,NOX,NO2,O3,CO,SO2,PM2.5
,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
26/10/2010 7.00,"64,01800464","43,54396448","16,49440863","0,20066193","3,53357159","7,9000001"
26/10/2010 8.00,"78,120018","45,30137928","19,03653938","0,30755068","4,02572738","7,9000001"
26/10/2010 9.00,"64,51602328","41,79760104","33,4049184","0,31927408","2,95743702","7,9000001"
26/10/2010 10.00,"68,7603956","53,7829348","59,34927495","0,1845861","3,55163351","7,9000001"
26/10/2010 11.00,"41,47076376","32,06119992","76,9520178","0,12922413","3,57782227","7,9000001"
26/10/2010 12.00,"32,33291424","24,5640376","80,6011122","0,11833488","3,07212207","7,9000001"
26/10/2010 13.00,"30,93799552","22,8883608","79,7945736","0,17131209","3,65186903","7,9000001"
26/10/2010 14.00,"31,23179344","23,53618464","72,46252965","0,14025202","2,43096968","7,9000001"
26/10/2010 15.00,"33,92170976","25,56919512","68,75047305","0,1706958","3,94987037","7,9000001"
26/10/2010 16.00,"34,91973552","26,42649768","66,3687024","0,1487973","3,50287039","7,9000001"
26/10/2010 17.00,"32,2985556","24,15873184","65,889663","0,14341267","3,518222","7,9000001"
26/10/2010 18.00,"32,283642","24,22163664","68,60838915","0,14231873","3,13443265","7,9000001"
26/10/2010 19.00,"28,76299992","20,63615864","64,69132635","0,19060682","3,55705208","7,9000001"
26/10/2010 20.00,"37,44168264","27,35836824","68,18820225","0,19221685","3,99050867","7,9000001"
26/10/2010 21.00,"45,55879184","34,8244032","49,9893534","0,19370688","3,77558504","7,9000001"
26/10/2010 22.00,"44,92200024","33,136394","44,05995405","0,19096447","3,99502415","7,9000001"
26/10/2010 23.00,"44,91941904","31,86925424","45,01942935","0,1883607","3,87762879","7,9000001"
27/10/2010 0.00,"47,80906288","33,70576848","37,86871095","0,17751105","3,60671829","7,9000001"
27/10/2010 1.00,"44,95830912","30,9367336","40,1374848","0,16632356","3,98328492",4
27/10/2010 2.00,,,"47,1400146","0,16250818","3,46945787",4
27/10/2010 3.00,"30,42701352","21,09851848","53,572134",,"3,77197469",4
27/10/2010 4.00,"38,99871984","27,91087888","47,05069845","0,15612864",,4
27/10/2010 5.00,"46,1204036","33,06960784",,"0,17417566","3,80177381",4
27/10/2010 6.00,"48,91538432","35,36460056","33,8515191","0,19076875","3,72050025",4
27/10/2010 7.00,"58,57136672","42,20286856","28,4404407","0,23883898","3,40082664",4
27/10/2010 8.00,"62,49729544","42,08746024","31,22683725","0,30209033","3,76655713",4
27/10/2010 9.00,"59,80932936","44,1833564","41,56720155","0,20419887","3,28523951",4
27/10/2010 10.00,"63,1243932","49,04574448","46,90590135","0,1743341","3,23918365",4
27/10/2010 11.00,"69,9698312","54,48783184","47,69823555","0,17292212","2,53752585",4
27/10/2010 12.00,"54,9502108","41,37346208","51,739128","0,22885144","4,85290738",4
27/10/2010 13.00,"54,00535776","40,10242184","57,12987735","0,25901445","5,56720648",4
27/10/2010 14.00,"60,16081232","48,06133216","66,0716868","0,20214964","5,16264693",4
27/10/2010 15.00,"44,88115992","34,43466112","72,4084053","0,18601322","4,51246358",4
27/10/2010 16.00,"45,48747424","35,05850848","60,4650585","0,23378521","5,39382425",4
27/10/2010 17.00,"50,86017512","40,59724744","45,36991095","0,25045869","4,56303187",4
27/10/2010 18.00,"58,5960124","46,52570936","32,12542515","0,32214697","4,35804332",4
27/10/2010 19.00,"57,74779184","44,50243096","30,5556195","0,3073037","3,60671829",4
27/10/2010 20.00,"51,67856848","39,43190256","34,3813113","0,2780156","3,90471963",4
27/10/2010 21.00,"47,7390072","36,77114424","37,48778565","0,23478012","3,51912408",4
27/10/2010 22.00,"40,74250208","31,71879896","53,4104193","0,1850987","3,65638451",4
27/10/2010 23.00,"39,88388024","31,92955872","57,04261605","0,16436636","3,04232296",4
28/10/2010 0.00,"39,14204336","30,92960184","51,6430488","0,15206978","3,41527618",4
28/10/2010 1.00,"35,14734","27,28640056","56,8876644","0,16573873","3,47668162","6,5"
28/10/2010 2.00,"31,63641088","24,95641824","58,87961205","0,13878296","3,65364267","6,5"
28/10/2010 3.00,"32,40685128","25,30008112","55,82399025","0,13119881","3,71508269","6,5"
28/10/2010 4.00,"33,00798408","25,63470024","56,13185865","0,12723897","3,66541648","6,5"
28/10/2010 5.00,"31,73631288","24,7585836","56,10005835","0,13750612","3,91465369","6,5"
28/10/2010 6.00,"35,03451288","28,01139272","49,50961575","0,15447784","4,02211499","6,5"
28/10/2010 7.00,"36,95469624","29,412774","56,1271305","0,16243595","4,0555265","6,5"
28/10/2010 8.00,"39,53631688","30,85564568","52,41780705","0,21014853","4,5747711","6,5"
28/10/2010 9.00,"41,82157752","33,19086688","42,335895","0,22363806","4,30205645","6,5"
28/10/2010 10.00,"37,21214704","28,5451084","54,69601725","0,18694872","5,49586495","6,5"
28/10/2010 11.00,"34,7349216","25,97450088","62,007792","0,17403586","8,66190392","6,5"
28/10/2010 12.00,"36,34058096","27,82852904","56,20359885","0,17863178","9,32563473","6,5"
28/10/2010 13.00,"44,25146184","33,69150496","50,1023502","0,23641229","11,89746603","6,5"
28/10/2010 14.00,"33,72651368","25,641832","62,1383847","0,18211397","8,63932856","6,5"
28/10/2010 15.00,"32,88022424","25,92715976","62,0253879","0,19166464","7,88890765","6,5"
28/10/2010 16.00,"33,66555912","26,87719432","62,00370225","0,18129847","10,87523865","6,5"
28/10/2010 17.00,"32,12928624","25,76504128","61,31355195","0,19729508","9,85661857","6,5"
28/10/2010 18.00,"44,02385736","36,56558512","50,7322914","0,25141399","8,44066066","6,5"
28/10/2010 19.00,"50,19615664","41,62898176","47,33287125","0,276225","8,71879388","6,5"
28/10/2010 20.00,"51,26486904","42,35917456","44,38609665","0,27260418","7,25226768","6,5"
28/10/2010 21.00,"44,06924824","36,08634232","49,13407695","0,23016439","5,85346859","6,5"
28/10/2010 22.00,"38,7665648","31,19806576","51,1869918","0,18523733","5,00371119","6,5"
28/10/2010 23.00,"38,57590016","30,58525064","51,57132855","0,17524979","4,48446659","6,5"
29/10/2010 0.00,"34,4203976","27,16317216","57,1244709","0,15018015","4,18556317","6,5"
29/10/2010 1.00,"34,83738568","28,069116","58,6279827","0,14659894","4,17382394","16,20000076"
29/10/2010 2.00,,,"54,91323285","0,14637992","3,68618667","16,20000076"
29/10/2010 3.00,"43,178218","35,01958016","54,3001893",,"3,71688787","16,20000076"
29/10/2010 4.00,"42,78069408","34,03260576","49,2761409","0,17269145",,"16,20000076"
29/10/2010 5.00,"48,22735112","38,48184888",,"0,1821862","3,29336534","16,20000076"
29/10/2010 6.00,"56,19595528","45,51862072","39,5704659","0,21600382","3,32226136","16,20000076"
29/10/2010 7.00,"64,93624264","53,24466856","39,49671075","0,26570505","3,50016008","16,20000076"
29/10/2010 8.00,"73,95996488","54,92426496","38,1123204","0,32430338","3,45681453","16,20000076"
29/10/2010 9.00,"59,58300592","45,30591072","48,79775985","0,27979689","4,09435657","16,20000076"
29/10/2010 10.00,"60,334594","45,21185944","51,36289095","0,28479357","5,23127816","16,20000076"
29/10/2010 11.00,"59,12452744","44,84483192","51,68229045","0,25366244","6,3564595","16,20000076"
29/10/2010 12.00,"55,56885752","42,43051128","55,9200495","0,25583167","6,05213446","16,20000076"
29/10/2010 13.00,"55,27379768","42,61662536","59,16996435","0,27171645","4,94140367","16,20000076"
29/10/2010 14.00,"50,84918112","40,55120648","62,6939124","0,23168821","4,69397164","16,20000076"
29/10/2010 15.00,"52,58646256","42,61404416","64,16153415","0,25497656","3,72050025","16,20000076"
29/10/2010 16.00,"54,00535776","43,86757048","63,4639026","0,27474195","3,7475911","16,20000076"
29/10/2010 17.00,"69,70264832","57,26011712","43,2249867","0,43160804","3,93452078","16,20000076"
29/10/2010 18.00,"88,15339096","65,01279912","22,88255025","0,54325232","3,46765066","16,20000076"
29/10/2010 19.00,"90,4211568","68,45430352","12,89266356","0,49175932","4,27586768","16,20000076"
29/10/2010 20.00,"104,45508384","69,96788096","8,32535645","0,84711461","4,03114595","16,20000076"
29/10/2010 21.00,"105,44597784","66,87849048","4,24658094","0,59142157","4,04559244","16,20000076"
29/10/2010 22.00,"101,03497472","59,72307904","4,63361892","0,58684312","3,98779735","16,20000076"
29/10/2010 23.00,"99,97014368","56,33407816","4,95163788","0,627469","3,87582361","16,20000076"
30/10/2010 0.00,"83,77223416","51,71879696","4,70669577","0,52388536","3,52454266","16,20000076"
30/10/2010 1.00,"80,39361544","48,99320272","4,10854689","0,50611095","3,34303155","30,7999897"
30/10/2010 2.00,"77,55127448","45,29812888","4,2878555","0,49631796","3,56879131","30,7999897"
30/10/2010 3.00,"70,28691728","43,010918","4,18974339","0,44440673","3,19583809","30,7999897"
30/10/2010 4.00,"67,24748736","41,43053528","4,34875287","0,39002802","3,57330679","30,7999897"
30/10/2010 5.00,"65,82016024","44,51151296","4,93472228","0,32788692","3,18138855","30,7999897"
30/10/2010 6.00,"71,3465668","45,00371912","4,08621885","0,31279901","3,45320418","30,7999897"
30/10/2010 7.00,"82,94538976","44,16521152","4,28650289","0,33413598","3,96161163","30,7999897"
30/10/2010 8.00,"119,57586816","51,38482792","6,40438092","0,55173235","4,45105508","30,7999897"
30/10/2010 9.00,"90,75319472","62,01807176","29,1556482","0,36409279","3,52544576","30,7999897"
30/10/2010 10.00,"78,1796724","61,029128","52,357578","0,30736545","4,3986806","30,7999897"
30/10/2010 11.00,"71,53268088","59,03179544","66,63936405","0,26530662","5,71259579","30,7999897"
30/10/2010 12.00,"58,5596844","48,59049728","75,6819609","0,23887393","4,74544506","30,7999897"
30/10/2010 13.00,"59,15108512","47,75198968","74,5195143","0,27840355","4,11332159","30,7999897"
30/10/2010 14.00,"42,9629268","35,47614664","83,9092212","0,19623843","5,06511968","30,7999897"
30/10/2010 15.00,"55,24787096","46,52117792","75,91878735","0,22416464","4,13318665","30,7999897"
30/10/2010 16.00,"53,72781184","45,5549296","76,5548133","0,21451029","4,16208572","30,7999897"
30/10/2010 17.00,"52,42371312","44,19698896","62,4137745","0,2402265","4,42215906","30,7999897"
30/10/2010 18.00,"59,11609552","49,19943104","42,72968805","0,32967753","3,4450753","30,7999897"
30/10/2010 19.00,"66,57823","54,19342208","33,8041578","0,39490471","3,29246326","30,7999897"
30/10/2010 20.00,"77,14340664","61,74312616","20,46018135","0,40216965","3,34483978","30,7999897"
30/10/2010 21.00,"73,37049528","56,52147328","19,54198859","0,39020743","3,54169945","30,7999897"
30/10/2010 22.00,"67,10611408","51,5767736","24,94290645","0,38753958","3,08657161","30,7999897"
30/10/2010 23.00,"58,08306104","44,14509728","29,7395847","0,38055308","3,43062881","30,7999897"
31/10/2010 0.00,"60,53499072","46,99975152","38,66579325","0,31632197","3,37102549","30,7999897"
31/10/2010 1.00,"62,75734656","49,10277944","36,67378575","0,3195863","2,98091548","15,39999962"
31/10/2010 2.00,,,"32,0171565","0,33031478","3,04142088","15,39999962"
31/10/2010 3.00,"54,44957272","41,08880352","36,26373345",,"3,23557025","15,39999962"
31/10/2010 4.00,"53,1098152","39,80933136","32,83927605","0,23826697",,"15,39999962"
31/10/2010 5.00,"52,82121792","39,66275744",,"0,2088146","2,9998805","15,39999962"
31/10/2010 6.00,"52,91461912","40,08752736","34,3921641","0,19087593","2,96014529","15,39999962"
31/10/2010 7.00,"50,80379024","38,27433952","33,28787175","0,19992449","2,89964192","15,39999962"
31/10/2010 8.00,"56,18232272","43,87405216","40,01975985","0,23504574","3,21841346","15,39999962"
31/10/2010 9.00,"49,74090944","39,2866288","53,06263095","0,21563568","2,94660088","15,39999962"
31/10/2010 10.00,"44,78777784","36,21217104","65,6623128","0,19519226","2,41561705","15,39999962"
31/10/2010 11.00,"39,70491704","32,79917456","69,0110001","0,18656077","2,5303021","15,39999962"
31/10/2010 12.00,"38,84633344","32,32448232","69,7607211","0,18699881","3,79545315","15,39999962"
31/10/2010 13.00,"38,6498372","32,04433608","69,32020515","0,2040614","2,7966961","15,39999962"
31/10/2010 14.00,"42,21587016","35,51633688","71,3277936","0,20304785","2,6919451","15,39999962"
31/10/2010 15.00,"40,09142784","33,67724144","69,9555927","0,18212562","2,71361839","15,39999962"
31/10/2010 16.00,"37,73414216","31,08196912","66,70703445","0,18576508","4,11783707","15,39999962"
31/10/2010 17.00,"37,90213048","30,73245552","65,18054025","0,19791603","2,78405479","15,39999962"
31/10/2010 18.00,"38,78017824","31,44320328","64,66359585","0,20099862","2,87255108","15,39999962"
31/10/2010 19.00,"39,60245296","32,256396","64,32257055","0,19570952","2,90777081","15,39999962"
31/10/2010 20.00,"40,10309104","32,62409272","64,51405065","0,20006429","3,48571258","15,39999962"
31/10/2010 21.00,"37,84700752","30,23764904","66,0276771","0,19720072","3,48390537","15,39999962"
31/10/2010 22.00,"39,81063152","32,10919112","67,92633855","0,18672038","3,09018399","15,39999962"
31/10/2010 23.00,"37,12134616","29,77658936","69,6923724","0,18339896","2,60525399","15,39999962"
01/11/2010 0.00,"38,50458256","31,1280292","70,7912184","0,18687882","2,7659949","15,39999962"
01/11/2010 1.00,"39,05124248","31,36213448","70,93807035","0,17852693","3,33219542","11,39999962"
01/11/2010 2.00,"39,24253808","31,76744024","71,4123816","0,18560664","2,87796965","11,39999962"
01/11/2010 3.00,"37,65959328","30,00226272","71,88194475","0,18212562","2,55919812","11,39999962"
01/11/2010 4.00,"39,04344152","31,3407392","71,8014465","0,18093266","2,33885999","11,39999962"
01/11/2010 5.00,"37,36453344","30,10535776","72,176307","0,18274307","2,6585336","11,39999962"
01/11/2010 6.00,"38,12390336","30,4756548","71,11534605","0,17675613","2,79579402","11,39999962"
01/11/2010 7.00,"38,71727344","31,0949516","71,1221091","0,17713476","2,70729773","11,39999962"
01/11/2010 8.00,"41,40912088","33,84064096","69,3404943","0,18361798","2,89964192","11,39999962"
01/11/2010 9.00,"38,35607752","31,17862072","70,91436975","0,18321955","3,35748109","11,39999962"
01/11/2010 10.00,"35,68625632","28,76299992","71,0875956","0,18616351","3,69070215","11,39999962"
01/11/2010 11.00,"36,15834824","29,15792352","71,67897345","0,18413408","3,46584549","11,39999962"
01/11/2010 12.00,"37,51952016","30,87901032","72,9672846","0,19129417","2,50953191","11,39999962"
01/11/2010 13.00,"35,32634144","28,76688128","74,3889216","0,17802948","3,74307562","11,39999962"
01/11/2010 14.00,"35,5280192","28,88425896","75,2279388","0,17701476","3,39721426","11,39999962"
01/11/2010 15.00,"36,81850448","29,94128904","73,78465605","0,17544434","3,70334346","11,39999962"
01/11/2010 16.00,"34,38601984","27,87326984","74,9315616","0,18071364","3,91465369","11,39999962"
01/11/2010 17.00,"35,47805864","28,81552256","74,43287145","0,19151319","3,13985021","11,39999962"
01/11/2010 18.00,"35,67717432","29,24417384","75,15757515","0,18757549","3,73223948","11,39999962"
01/11/2010 19.00,"32,5858336","26,3032884","78,278214","0,18542723","3,97425294","11,39999962"
01/11/2010 20.00,"32,24018224","25,89993288","79,44271545","0,18202659","3,47668162","11,39999962"
01/11/2010 21.00,"35,21156408","28,29413928","77,7376089","0,18847021","2,8707459","11,39999962"
01/11/2010 22.00,"35,32957272","28,7967276","78,65038125","0,19081652","2,77592591","11,39999962"
01/11/2010 23.00,"30,72205424","24,99982064","81,13974225","0,18144992","3,2111897","11,39999962"
02/11/2010 0.00,"32,00412672","25,97580104","79,51174245","0,16762836","3,44688047","11,39999962"
02/11/2010 1.00,"32,11957328","26,14635144","80,51315265","0,16303476","3,78642219","14,89999962"
02/11/2010 2.00,,,"83,13853275","0,16243828","3,37102549","14,89999962"
02/11/2010 3.00,"30,33881296","24,02904088","84,04992855",,"2,85178089","14,89999962"
02/11/2010 4.00,"35,57857248","28,47507184","81,61203855","0,13906372",,"14,89999962"
02/11/2010 5.00,"37,08633744","29,91471224",,"0,13826919","3,66541648","14,89999962"
02/11/2010 6.00,"38,56748736","31,49958816","79,97318595","0,13278437","3,91465369","14,89999962"
02/11/2010 7.00,"36,12722088","29,67217504","78,42438765","0,13721603","4,06816781","14,89999962"
02/11/2010 8.00,"44,91291824","37,04029648","67,97641305","0,14492484","3,87401844","14,89999962"
02/11/2010 9.00,"48,48348264","40,05900032","65,951907","0,15958869","3,52725093","14,89999962"
02/11/2010 10.00,"47,56847592","39,17122048","66,1860402","0,15527703","3,07934481","14,89999962"
02/11/2010 11.00,"41,9778644","34,90742224","68,5833519","0,16926402","4,13680005","14,89999962"
02/11/2010 12.00,"39,0324284","32,24018224","68,3438322","0,17077502","3,72953223","14,89999962"
02/11/2010 13.00,"37,76335752","31,03464712","72,94699545","0,16449567","3,84692759","14,89999962"
02/11/2010 14.00,"36,35224416","29,94128904","74,88892845","0,153667","4,13770213","14,89999962"
02/11/2010 15.00,"33,33287112","27,2040316","75,80986035","0,16078049","3,71327752","14,89999962"
02/11/2010 16.00,"32,41398304","26,56397048","76,64209455","0,15100497","4,12325564","14,89999962"
02/11/2010 17.00,"30,98860616","25,07763904","75,48507435","0,15464094","3,85505342","14,89999962"
02/11/2010 18.00,"30,9840556","24,98880752","75,95194425","0,15485996","3,17868028","14,89999962"
02/11/2010 19.00,"32,72978808","26,63985776","73,8902115","0,16368134","3,67805779","14,89999962"
02/11/2010 20.00,"30,97629288","24,98555712","73,8374637","0,1594885","3,18409886","14,89999962"
02/11/2010 21.00,"31,00026936","25,21123048","72,9402324","0,15066712","3,7521076","14,89999962"
02/11/2010 22.00,"27,54060096","21,59332496","74,84292375","0,14502386","4,34810926","14,89999962"
02/11/2010 23.00,"27,80388336","21,31122848","69,89604195","0,14645448","3,80357898","14,89999962"
03/11/2010 0.00,"28,77078176","21,33652424","70,939407","0,12590971","3,24369913","14,89999962"
03/11/2010 1.00,"30,63582304","21,9571212","65,12436105","0,12726111","3,2825292","6,5"
03/11/2010 2.00,"32,58453344","23,20351576","66,8843301","0,12698267","2,99355984","6,5"
03/11/2010 3.00,"29,36608296","19,463682","56,9059386","0,12283061","3,0694138","6,5"
03/11/2010 4.00,"33,92817232","21,5680292","38,5027419","0,11828012","3,2825292","6,5"
03/11/2010 5.00,"36,35807576","22,9356828","41,1280821","0,12567205","3,08927886","6,5"
03/11/2010 6.00,"44,39218504","30,15789952","29,48719725","0,17639731","3,15068736","6,5"
03/11/2010 7.00,"63,26121592","42,43829312","15,39690128","0,27538503","3,99141075","6,5"
03/11/2010 8.00,"70,20651768","42,79430752","16,28735756","0,28005435","3,76294373","6,5"
03/11/2010 9.00,"75,4352832","49,8913456","34,02677985","0,24786657","4,36978255","6,5"
03/11/2010 10.00,"62,22688128","45,3247248","50,85679935","0,18313334","2,95743702","6,5"
03/11/2010 11.00,"51,8095596","37,10578248","64,2339327","0,17349646","4,25509749","6,5"
03/11/2010 12.00,"37,07595528","26,680048","68,30730375","0,14814373","2,9791103","6,5"
03/11/2010 13.00,"35,38467656","25,86167376","69,9224358","0,15464094","3,01613521","6,5"
03/11/2010 14.00,"30,42248208","22,02520752","70,11932235","0,13240691","2,72806792","6,5"
03/11/2010 15.00,"38,29833512","29,15209192","66,3727722","0,158793","3,34212947","6,5"
03/11/2010 16.00,"45,63922968","36,31463512","60,8500536","0,17341724","3,50919104","6,5"
03/11/2010 17.00,"40,98827056","31,73761304","57,9263013","0,20417441","3,52634783","6,5"
03/11/2010 18.00,"34,19084288","25,36686728","62,3461041","0,15744276","2,72355143","6,5"
03/11/2010 19.00,"46,8331016","36,70760848","57,6793203","0,16604629","3,65096695","6,5"
03/11/2010 20.00,"40,35857248","31,57807576","58,24975065","0,17335783","3,54621595","6,5"
03/11/2010 21.00,"35,24527264","26,6923804","59,33710545","0,1594885","3,03238992","6,5"
03/11/2010 22.00,"31,38352976","23,12309704","59,95487715","0,12161901","2,85900667","6,5"
03/11/2010 23.00,"33,998228","24,26702752","55,02283815","0,1260297","2,81024356","6,5"
04/11/2010 0.00,"38,56096744","27,09248552","49,6713105","0,14317617","3,44055982","6,5"
04/11/2010 1.00,"46,36749136","32,92886552","35,9321844","0,13938177","3,47577954","8,39999962"
04/11/2010 2.00,,,"34,3603638","0,13012235","3,3872802","8,39999962"
04/11/2010 3.00,"44,27545744","28,97959128","28,0886025",,"2,90235223","8,39999962"
04/11/2010 4.00,"41,46686328","26,123656","31,7546145","0,13361851",,"8,39999962"
04/11/2010 5.00,"38,6167596","24,38830568",,"0,14349189","3,31142522","8,39999962"
04/11/2010 6.00,"37,18101968","23,95252264","32,12610345","0,13850569","3,55524691","8,39999962"
04/11/2010 7.00,"49,24220248","32,6539008","16,98497115","0,19325603","3,21570518","8,39999962"
04/11/2010 8.00,"89,76750136","47,05294336","5,54572694","0,37034185","3,04774153","8,39999962"
04/11/2010 9.00,"105,0341904","48,87842536","6,78397356","0,64101679","4,19640032","8,39999962"
04/11/2010 10.00,"108,91795952","52,23304848","10,52510729","0,59196679","2,9998805","8,39999962"
04/11/2010 11.00,"64,89670248","41,64779584","34,1587092","0,25794032","2,59261268","8,39999962"
04/11/2010 12.00,"79,42216648","56,94496216","47,94589485","0,18459542","2,9041574","8,39999962"
04/11/2010 13.00,"64,00504128","47,5360484","64,2806157","0,21306336","2,47792559","8,39999962"
04/11/2010 14.00,"52,2356488","35,14022736","60,96710025","0,2841435","2,38130042","8,39999962"
04/11/2010 15.00,"50,74799808","34,45217504","53,5633161","0,22593661","3,34935221","8,39999962"
04/11/2010 16.00,"45,81691184","31,96976808","41,25191175","0,24129247","2,40387782","8,39999962"
04/11/2010 17.00,"50,25192968","35,96053272","36,4227549","0,24186915","3,3872802","8,39999962"
04/11/2010 18.00,"57,19851248","42,93633088","28,03176495","0,25444416","3,06218802","8,39999962"
04/11/2010 19.00,"61,75802064","45,743644","20,20170915","0,33654986","2,85358911","8,39999962"
04/11/2010 20.00,"64,0225552","45,949184","19,54807733","0,31344558","2,77773413","8,39999962"
04/11/2010 21.00,"53,4178384","36,98387336","34,09712355","0,2810248","2,49779268","8,39999962"
04/11/2010 22.00,"46,33246352","32,9840076","42,30746625","0,21099665","2,43367693","8,39999962"
04/11/2010 23.00,"45,72938048","33,387344","43,5477378","0,21765229","2,37769007","8,39999962"
05/11/2010 0.00,"38,4734552","27,93487448","55,1669769","0,17744348","2,26300501","8,39999962"
05/11/2010 1.00,"39,38454232","28,79477736","48,58194075","0,18846904","2,567327","11,60000038"
05/11/2010 2.00,"39,15825712","28,17546144","45,8022873","0,18640233","2,66485425","11,60000038"
05/11/2010 3.00,"37,00396848","26,08927824","46,2312921","0,15114011","2,96827417","11,60000038"
05/11/2010 4.00,"34,78742512","24,25924568","48,78830355","0,14055143","3,08747369","11,60000038"
05/11/2010 5.00,"33,998228","23,74176288","50,6355339","0,14305501","2,73619375","11,60000038"
05/11/2010 6.00,"32,25769616","23,67042616","53,58093195","0,15950365","2,78766819","11,60000038"
05/11/2010 7.00,"35,89116536","26,85774928","52,96926495","0,17511931","2,80121158","11,60000038"
05/11/2010 8.00,"42,37731944","31,53333496","47,51621175","0,19842164","2,04176174","11,60000038"
05/11/2010 9.00,"50,63322072","36,7821956","45,68659725","0,24168974","2,52939901","11,60000038"
05/11/2010 10.00,"47,46408072","35,93720632","48,12249225","0,21115625","2,83101375","11,60000038"
05/11/2010 11.00,"47,8130016","37,13090616","53,3828484","0,19358456","2,92583069","11,60000038"
05/11/2010 12.00,"42,0407692","32,77646","61,90965795","0,1876349","2,51766079","11,60000038"
05/11/2010 13.00,"35,37498272","26,35841136","64,6710372","0,18272792","2,6883317","11,60000038"
05/11/2010 14.00,"42,26837368","30,85761504","62,22973575","0,21528734","2,84726846","11,60000038"
05/11/2010 15.00,"38,1680132","29,45753392","63,55661025","0,18254851","2,66756252","11,60000038"
05/11/2010 16.00,"34,58966696","26,70339352","62,7047253","0,1886869","2,26932566","11,60000038"
05/11/2010 17.00,"35,8295416","28,11840736","59,79112755","0,20207741","2,66575735","11,60000038"
05/11/2010 18.00,"37,85543944","29,99188056","62,1430929","0,20789775","3,63471224","11,60000038"
05/11/2010 19.00,"42,69769416","34,13505072","50,5353849","0,22998848","2,81656421","11,60000038"
05/11/2010 20.00,"48,77726144","38,62322216","40,44401655","0,23308738","2,89873985","11,60000038"
05/11/2010 21.00,"51,89324784","39,21142984","37,11966825","0,31626721","3,72682193","11,60000038"
05/11/2010 22.00,"49,84465456","38,94684728","38,67325455","0,26725683","3,97696426","11,60000038"
05/11/2010 23.00,"40,4967336","30,9276516","46,4275203","0,2082356","3,87311331","11,60000038"
06/11/2010 0.00,"39,49480736","30,80960472","50,44674705","0,20030894","3,3168438","11,60000038"
06/11/2010 1.00,"37,45078376","28,72409072","52,0361835","0,18910397","3,61123377","15,30000019"
06/11/2010 2.00,,,"54,430782","0,15880931","3,97696426","15,30000019"
06/11/2010 3.00,"35,24917312","26,67876696","55,79625975",,"3,80267589","15,30000019"
06/11/2010 4.00,"32,04238584","23,83579504","60,6030726","0,15695346",,"15,30000019"
06/11/2010 5.00,"33,1876356","25,38568136",,"0,18619263","3,27891682","15,30000019"
06/11/2010 6.00,"33,41070864","26,19692384","62,95643445","0,18358886","2,66846765","15,30000019"
06/11/2010 7.00,"44,01993776","34,81274","49,73289615","0,18329062","3,66180308","15,30000019"
06/11/2010 8.00,"47,58663992","36,97609152","51,95564535","0,20265175","3,68347535","15,30000019"
06/11/2010 9.00,"58,03702008","45,29487848","55,7651178","0,26632017","3,56066548","15,30000019"
06/11/2010 10.00,"42,927268","34,26604184","67,9053711","0,18531888","3,75933135","15,30000019"
06/11/2010 11.00,"39,55706208","30,56968696","68,31269025","0,19617202","4,43119002","15,30000019"
06/11/2010 12.00,"39,68612208","30,70132816","72,80558985","0,17466379","4,38874756","15,30000019"
06/11/2010 13.00,"42,34297992","32,77842936","73,19668965","0,18981112","4,18195078","15,30000019"
06/11/2010 14.00,"46,61909144","35,77703808","72,9206016","0,22704219","4,18375799","15,30000019"
06/11/2010 15.00,"47,29223016","38,82298792","79,1260491","0,19098428","4,90257359","15,30000019"
06/11/2010 16.00,"45,39864272","36,74133616","68,2978275","0,18835953","3,35748109","15,30000019"
06/11/2010 17.00,"44,70087744","35,94175688","58,00480455","0,21022542","3,94084144","15,30000019"
06/11/2010 18.00,"53,08451944","43,0796544","46,01206155","0,25930337","4,55039056","15,30000019"
06/11/2010 19.00,"62,79625576","51,49765504","35,91863835","0,34696263","3,98057461","15,30000019"
06/11/2010 20.00,"65,20797608","53,75761992","39,8485689","0,35312548","4,03385321","15,30000019"
06/11/2010 21.00,"75,40415584","59,77040104","22,3696557","0,39999693","4,12686599","15,30000019"
06/11/2010 22.00,"75,64734312","58,73413528","17,30434472","0,39470899","4,35081956","15,30000019"
06/11/2010 23.00,"71,99764104","54,43398992","12,93326181","0,40295836","4,15395684","15,30000019"
07/11/2010 0.00,"76,18945248","56,3924324","10,90537823","0,45495813","4,28670382","15,30000019"
07/11/2010 1.00,"71,09431664","51,06577248","5,85292103","0,43663035","4,0916483","10,19999981"
07/11/2010 2.00,"64,4505564","45,63922968","5,85427364","0,40506468","4,29031417","10,19999981"
07/11/2010 3.00,"61,14067408","43,78975208","9,29091849","0,33712304","4,40229095","10,19999981"
07/11/2010 4.00,"61,18669592","45,7585576","23,3575398","0,26469033","3,64013081","10,19999981"
07/11/2010 5.00,"56,69139272","42,44282456","33,58764045","0,20841617","3,71237442","10,19999981"
07/11/2010 6.00,"57,62393248","43,88634632","31,46974845","0,18241687","4,17021053","10,19999981"
07/11/2010 7.00,"54,39833112","41,91497872","32,38186245","0,17140412","3,87130813","10,19999981"
07/11/2010 8.00,"50,0774788","38,7665648","36,98636235","0,17460438","4,14944136","10,19999981"
07/11/2010 9.00,"45,83247552","35,08963584","36,2908056","0,2128688","4,3995837","10,19999981"
