, Brindisi,,,,
,Mesagne,,,,
Parm,SO2,NOX,NO,NO2,PM10



08/10/2009 16.00,,,,,"59,2"
08/10/2009 17.00,,,,,"59,2"
08/10/2009 18.00,,,,,"59,2"
08/10/2009 19.00,,,,,"59,2"
08/10/2009 20.00,,,,,"59,2"
08/10/2009 21.00,,,,,"59,2"
08/10/2009 22.00,,,,,"59,2"
08/10/2009 23.00,,,,,"59,2"
09/10/2009 0.00,,,,,"59,2"
09/10/2009 1.00,,,,,"38,8"
09/10/2009 2.00,,,,,"38,8"
09/10/2009 3.00,,,,,"38,8"
09/10/2009 4.00,,,,,"38,8"
09/10/2009 5.00,,,,,"38,8"
09/10/2009 6.00,,,,,"38,8"
09/10/2009 7.00,,,,,"38,8"
09/10/2009 8.00,,,,,"38,8"
09/10/2009 9.00,,,,,"38,8"
09/10/2009 10.00,,,,,"38,8"
09/10/2009 11.00,,,,,"38,8"
09/10/2009 12.00,,,,,"38,8"
09/10/2009 13.00,,,,,"38,8"
09/10/2009 14.00,,,,,"38,8"
09/10/2009 15.00,,,,,"38,8"
09/10/2009 16.00,,,,,"38,8"
09/10/2009 17.00,,,,,"38,8"
09/10/2009 18.00,,,,,"38,8"
09/10/2009 19.00,,,,,"38,8"
09/10/2009 20.00,,,,,"38,8"
09/10/2009 21.00,,,,,"38,8"
09/10/2009 22.00,,,,,"38,8"
09/10/2009 23.00,,,,,"38,8"
10/10/2009 0.00,,,,,"38,8"
10/10/2009 1.00,,,,,"31,6"
10/10/2009 2.00,,,,,"31,6"
10/10/2009 3.00,,,,,"31,6"
10/10/2009 4.00,,,,,"31,6"
10/10/2009 5.00,,,,,"31,6"
10/10/2009 6.00,,,,,"31,6"
10/10/2009 7.00,,,,,"31,6"
10/10/2009 8.00,,,,,"31,6"
10/10/2009 9.00,,,,,"31,6"
10/10/2009 10.00,,,,,"31,6"
10/10/2009 11.00,,,,,"31,6"
10/10/2009 12.00,,,,,"31,6"
10/10/2009 13.00,,,,,"31,6"
10/10/2009 14.00,,,,,"31,6"
10/10/2009 15.00,,,,,"31,6"
10/10/2009 16.00,,,,,"31,6"
10/10/2009 17.00,,,,,"31,6"
10/10/2009 18.00,,,,,"31,6"
10/10/2009 19.00,,,,,"31,6"
10/10/2009 20.00,,,,,"31,6"
10/10/2009 21.00,,,,,"31,6"
10/10/2009 22.00,,,,,"31,6"
10/10/2009 23.00,,,,,"31,6"
11/10/2009 0.00,,,,,"31,6"
11/10/2009 1.00,,,,,"24,9"
11/10/2009 2.00,,,,,"24,9"
11/10/2009 3.00,,,,,"24,9"
11/10/2009 4.00,,,,,"24,9"
11/10/2009 5.00,,,,,"24,9"
11/10/2009 6.00,,,,,"24,9"
11/10/2009 7.00,,,,,"24,9"
11/10/2009 8.00,,,,,"24,9"
11/10/2009 9.00,,,,,"24,9"
11/10/2009 10.00,,,,,"24,9"
11/10/2009 11.00,,,,,"24,9"
11/10/2009 12.00,,,,,"24,9"
11/10/2009 13.00,,,,,"24,9"
11/10/2009 14.00,,,,,"24,9"
11/10/2009 15.00,,,,,"24,9"
11/10/2009 16.00,,,,,"24,9"
11/10/2009 17.00,,,,,"24,9"
11/10/2009 18.00,,,,,"24,9"
11/10/2009 19.00,,,,,"24,9"
11/10/2009 20.00,,,,,"24,9"
11/10/2009 21.00,,,,,"24,9"
11/10/2009 22.00,,,,,"24,9"
11/10/2009 23.00,,,,,"24,9"
12/10/2009 0.00,,,,,"24,9"
12/10/2009 1.00,,,,,"15,4"
12/10/2009 2.00,,,,,"15,4"
12/10/2009 3.00,,,,,"15,4"
12/10/2009 4.00,,,,,"15,4"
12/10/2009 5.00,,,,,"15,4"
12/10/2009 6.00,,,,,"15,4"
12/10/2009 7.00,,,,,"15,4"
12/10/2009 8.00,,,,,"15,4"
12/10/2009 9.00,,,,,"15,4"
12/10/2009 10.00,,,,,"15,4"
12/10/2009 11.00,,,,,"15,4"
12/10/2009 12.00,,,,,"15,4"
12/10/2009 13.00,,,,,"15,4"
12/10/2009 14.00,,,,,"15,4"
12/10/2009 15.00,,,,,"15,4"
12/10/2009 16.00,,,,,"15,4"
12/10/2009 17.00,,,,,"15,4"
12/10/2009 18.00,,,,,"15,4"
12/10/2009 19.00,,,,,"15,4"
12/10/2009 20.00,,,,,"15,4"
12/10/2009 21.00,,,,,"15,4"
12/10/2009 22.00,,,,,"15,4"
12/10/2009 23.00,,,,,"15,4"
13/10/2009 0.00,,,,,"15,4"
13/10/2009 1.00,,,,,"13,4"
13/10/2009 2.00,,,,,"13,4"
13/10/2009 3.00,,,,,"13,4"
13/10/2009 4.00,,,,,"13,4"
13/10/2009 5.00,,,,,"13,4"
13/10/2009 6.00,,,,,"13,4"
13/10/2009 7.00,,,,,"13,4"
13/10/2009 8.00,,,,,"13,4"
13/10/2009 9.00,,,,,"13,4"
13/10/2009 10.00,,,,,"13,4"
13/10/2009 11.00,,,,,"13,4"
13/10/2009 12.00,,,,,"13,4"
13/10/2009 13.00,,,,,"13,4"
13/10/2009 14.00,,,,,"13,4"
13/10/2009 15.00,,,,,"13,4"
13/10/2009 16.00,,,,,"13,4"
13/10/2009 17.00,,,,,"13,4"
13/10/2009 18.00,,,,,"13,4"
13/10/2009 19.00,,,,,"13,4"
13/10/2009 20.00,,,,,"13,4"
13/10/2009 21.00,,,,,"13,4"
13/10/2009 22.00,,,,,"13,4"
13/10/2009 23.00,,,,,"13,4"
14/10/2009 0.00,,,,,"13,4"
14/10/2009 1.00,,,,,"17,5"
14/10/2009 2.00,,,,,"17,5"
14/10/2009 3.00,,,,,"17,5"
14/10/2009 4.00,,,,,"17,5"
14/10/2009 5.00,,,,,"17,5"
14/10/2009 6.00,,,,,"17,5"
14/10/2009 7.00,,,,,"17,5"
14/10/2009 8.00,,,,,"17,5"
14/10/2009 9.00,,,,,"17,5"
14/10/2009 10.00,,,,,"17,5"
14/10/2009 11.00,,,,,"17,5"
14/10/2009 12.00,,,,,"17,5"
14/10/2009 13.00,,,,,"17,5"
14/10/2009 14.00,,,,,"17,5"
14/10/2009 15.00,,,,,"17,5"
14/10/2009 16.00,,,,,"17,5"
14/10/2009 17.00,,,,,"17,5"
14/10/2009 18.00,,,,,"17,5"
14/10/2009 19.00,,,,,"17,5"
14/10/2009 20.00,,,,,"17,5"
14/10/2009 21.00,,,,,"17,5"
14/10/2009 22.00,,,,,"17,5"
14/10/2009 23.00,,,,,"17,5"
15/10/2009 0.00,,,,,"17,5"
15/10/2009 1.00,,,,,"13,7"
15/10/2009 2.00,,,,,"13,7"
15/10/2009 3.00,,,,,"13,7"
15/10/2009 4.00,,,,,"13,7"
15/10/2009 5.00,,,,,"13,7"
15/10/2009 6.00,,,,,"13,7"
15/10/2009 7.00,,,,,"13,7"
15/10/2009 8.00,,,,,"13,7"
15/10/2009 9.00,,,,,"13,7"
15/10/2009 10.00,,,,,"13,7"
15/10/2009 11.00,,,,,"13,7"
15/10/2009 12.00,,,,,"13,7"
15/10/2009 13.00,,,,,"13,7"
15/10/2009 14.00,,,,,"13,7"
15/10/2009 15.00,,,,,"13,7"
15/10/2009 16.00,,,,,"13,7"
15/10/2009 17.00,,,,,"13,7"
15/10/2009 18.00,,,,,"13,7"
15/10/2009 19.00,,,,,"13,7"
15/10/2009 20.00,,,,,"13,7"
15/10/2009 21.00,,,,,"13,7"
15/10/2009 22.00,,,,,"13,7"
15/10/2009 23.00,,,,,"13,7"
16/10/2009 0.00,,,,,"13,7"
16/10/2009 1.00,,,,,"13,2"
16/10/2009 2.00,,,,,"13,2"
16/10/2009 3.00,,,,,"13,2"
16/10/2009 4.00,,,,,"13,2"
16/10/2009 5.00,,,,,"13,2"
16/10/2009 6.00,,,,,"13,2"
16/10/2009 7.00,,,,,"13,2"
16/10/2009 8.00,,,,,"13,2"
16/10/2009 9.00,,,,,"13,2"
16/10/2009 10.00,,,,,"13,2"
16/10/2009 11.00,,,,,"13,2"
16/10/2009 12.00,,,,,"13,2"
16/10/2009 13.00,,,,,"13,2"
16/10/2009 14.00,,,,,"13,2"
16/10/2009 15.00,,,,,"13,2"
16/10/2009 16.00,,,,,"13,2"
16/10/2009 17.00,,,,,"13,2"
16/10/2009 18.00,,,,,"13,2"
16/10/2009 19.00,,,,,"13,2"
16/10/2009 20.00,,,,,"13,2"
16/10/2009 21.00,,,,,"13,2"
16/10/2009 22.00,,,,,"13,2"
16/10/2009 23.00,,,,,"13,2"
17/10/2009 0.00,,,,,"13,2"
17/10/2009 1.00,,,,,"13,1"
17/10/2009 2.00,,,,,"13,1"
17/10/2009 3.00,,,,,"13,1"
17/10/2009 4.00,,,,,"13,1"
17/10/2009 5.00,,,,,"13,1"
17/10/2009 6.00,,,,,"13,1"
17/10/2009 7.00,,,,,"13,1"
17/10/2009 8.00,,,,,"13,1"
17/10/2009 9.00,,,,,"13,1"
17/10/2009 10.00,,,,,"13,1"
17/10/2009 11.00,,,,,"13,1"
17/10/2009 12.00,,,,,"13,1"
17/10/2009 13.00,,,,,"13,1"
17/10/2009 14.00,,,,,"13,1"
17/10/2009 15.00,,,,,"13,1"
17/10/2009 16.00,,,,,"13,1"
17/10/2009 17.00,,,,,"13,1"
17/10/2009 18.00,,,,,"13,1"
17/10/2009 19.00,,,,,"13,1"
17/10/2009 20.00,,,,,"13,1"
17/10/2009 21.00,,,,,"13,1"
17/10/2009 22.00,,,,,"13,1"
17/10/2009 23.00,,,,,"13,1"
18/10/2009 0.00,,,,,"13,1"
18/10/2009 1.00,,,,,"4,2"
18/10/2009 2.00,,,,,"4,2"
18/10/2009 3.00,,,,,"4,2"
18/10/2009 4.00,,,,,"4,2"
18/10/2009 5.00,,,,,"4,2"
18/10/2009 6.00,,,,,"4,2"
18/10/2009 7.00,,,,,"4,2"
18/10/2009 8.00,,,,,"4,2"
18/10/2009 9.00,,,,,"4,2"
18/10/2009 10.00,,,,,"4,2"
18/10/2009 11.00,,,,,"4,2"
18/10/2009 12.00,,,,,"4,2"
18/10/2009 13.00,,,,,"4,2"
18/10/2009 14.00,,,,,"4,2"
18/10/2009 15.00,,,,,"4,2"
18/10/2009 16.00,,,,,"4,2"
18/10/2009 17.00,,,,,"4,2"
18/10/2009 18.00,,,,,"4,2"
18/10/2009 19.00,,,,,"4,2"
18/10/2009 20.00,,,,,"4,2"
18/10/2009 21.00,,,,,"4,2"
18/10/2009 22.00,,,,,"4,2"
18/10/2009 23.00,,,,,"4,2"
19/10/2009 0.00,,,,,"4,2"
19/10/2009 1.00,,,,,"13,1"
19/10/2009 2.00,,,,,"13,1"
19/10/2009 3.00,,,,,"13,1"
19/10/2009 4.00,,,,,"13,1"
19/10/2009 5.00,,,,,"13,1"
19/10/2009 6.00,,,,,"13,1"
19/10/2009 7.00,,,,,"13,1"
19/10/2009 8.00,,,,,"13,1"
19/10/2009 9.00,,,,,"13,1"
19/10/2009 10.00,,,,,"13,1"
19/10/2009 11.00,,,,,"13,1"
19/10/2009 12.00,,,,,"13,1"
19/10/2009 13.00,,,,,"13,1"
19/10/2009 14.00,,,,,"13,1"
19/10/2009 15.00,,,,,"13,1"
19/10/2009 16.00,,,,,"13,1"
19/10/2009 17.00,,,,,"13,1"
19/10/2009 18.00,,,,,"13,1"
19/10/2009 19.00,,,,,"13,1"
19/10/2009 20.00,,,,,"13,1"
19/10/2009 21.00,,,,,"13,1"
19/10/2009 22.00,,,,,"13,1"
19/10/2009 23.00,,,,,"13,1"
20/10/2009 0.00,,,,,"13,1"
20/10/2009 1.00,,,,,"24,2"
20/10/2009 2.00,,,,,"24,2"
20/10/2009 3.00,,,,,"24,2"
20/10/2009 4.00,,,,,"24,2"
20/10/2009 5.00,,,,,"24,2"
20/10/2009 6.00,,,,,"24,2"
20/10/2009 7.00,,,,,"24,2"
20/10/2009 8.00,,,,,"24,2"
20/10/2009 9.00,,,,,"24,2"
20/10/2009 10.00,,,,,"24,2"
20/10/2009 11.00,,,,,"24,2"
20/10/2009 12.00,,,,,"24,2"
20/10/2009 13.00,,,,,"24,2"
20/10/2009 14.00,,,,,"24,2"
20/10/2009 15.00,,,,,"24,2"
20/10/2009 16.00,,,,,"24,2"
20/10/2009 17.00,,,,,"24,2"
20/10/2009 18.00,,,,,"24,2"
20/10/2009 19.00,,,,,"24,2"
20/10/2009 20.00,,,,,"24,2"
20/10/2009 21.00,,,,,"24,2"
20/10/2009 22.00,,,,,"24,2"
20/10/2009 23.00,,,,,"24,2"
21/10/2009 0.00,,,,,"24,2"
21/10/2009 1.00,,,,,"21,6"
21/10/2009 2.00,,,,,"21,6"
21/10/2009 3.00,,,,,"21,6"
21/10/2009 4.00,,,,,"21,6"
21/10/2009 5.00,,,,,"21,6"
21/10/2009 6.00,,,,,"21,6"
21/10/2009 7.00,,,,,"21,6"
21/10/2009 8.00,,,,,"21,6"
21/10/2009 9.00,,,,,"21,6"
21/10/2009 10.00,,,,,"21,6"
21/10/2009 11.00,,,,,"21,6"
21/10/2009 12.00,,,,,"21,6"
21/10/2009 13.00,,,,,"21,6"
21/10/2009 14.00,,,,,"21,6"
21/10/2009 15.00,,,,,"21,6"
21/10/2009 16.00,,,,,"21,6"
21/10/2009 17.00,,,,,"21,6"
21/10/2009 18.00,,,,,"21,6"
21/10/2009 19.00,,,,,"21,6"
21/10/2009 20.00,,,,,"21,6"
21/10/2009 21.00,,,,,"21,6"
21/10/2009 22.00,,,,,"21,6"
21/10/2009 23.00,,,,,"21,6"
22/10/2009 0.00,,,,,"21,6"
22/10/2009 1.00,,,,,"33,7"
22/10/2009 2.00,,,,,"33,7"
22/10/2009 3.00,,,,,"33,7"
22/10/2009 4.00,,,,,"33,7"
22/10/2009 5.00,,,,,"33,7"
22/10/2009 6.00,,,,,"33,7"
22/10/2009 7.00,,,,,"33,7"
22/10/2009 8.00,,,,,"33,7"
22/10/2009 9.00,,,,,"33,7"
22/10/2009 10.00,,,,,"33,7"
22/10/2009 11.00,,,,,"33,7"
22/10/2009 12.00,,,,,"33,7"
22/10/2009 13.00,,,,,"33,7"
22/10/2009 14.00,,,,,"33,7"
22/10/2009 15.00,,,,,"33,7"
22/10/2009 16.00,,,,,"33,7"
22/10/2009 17.00,"0,7",,,,"33,7"
22/10/2009 18.00,"0,5",,,,"33,7"
22/10/2009 19.00,"0,6",,,,"33,7"
22/10/2009 20.00,,,,,"33,7"
22/10/2009 21.00,,,,,"33,7"
22/10/2009 22.00,"1,5",,,,"33,7"
22/10/2009 23.00,"1,4",,,,"33,7"
23/10/2009 0.00,"1,1",,,,"33,7"
23/10/2009 1.00,,,,,"21,1"
23/10/2009 2.00,"0,8",,,,"21,1"
23/10/2009 3.00,"0,8",,,,"21,1"
23/10/2009 4.00,"0,6",,,,"21,1"
23/10/2009 5.00,"0,6",,,,"21,1"
23/10/2009 6.00,"0,6",,,,"21,1"
23/10/2009 7.00,"0,5",,,,"21,1"
23/10/2009 8.00,"0,8",,,,"21,1"
23/10/2009 9.00,"0,6",,,,"21,1"
23/10/2009 10.00,"0,5",,,,"21,1"
23/10/2009 11.00,"0,5",,,,"21,1"
23/10/2009 12.00,"0,4",,,,"21,1"
23/10/2009 13.00,"0,2",,,,"21,1"
23/10/2009 14.00,"0,5",,,,"21,1"
23/10/2009 15.00,"1,0",,,,"21,1"
23/10/2009 16.00,,,,,"21,1"
23/10/2009 17.00,"0,9",,,,"21,1"
23/10/2009 18.00,"1,0",,,,"21,1"
23/10/2009 19.00,"1,1",,,,"21,1"
23/10/2009 20.00,"0,8",,,,"21,1"
23/10/2009 21.00,"1,1",,,,"21,1"
23/10/2009 22.00,"1,2",,,,"21,1"
23/10/2009 23.00,"0,9",,,,"21,1"
24/10/2009 0.00,"0,7",,,,"21,1"
24/10/2009 1.00,"1,2",,,,"13,4"
24/10/2009 2.00,"1,2",,,,"13,4"
24/10/2009 3.00,"1,0",,,,"13,4"
24/10/2009 4.00,"1,4",,,,"13,4"
24/10/2009 5.00,"1,7",,,,"13,4"
24/10/2009 6.00,"1,9",,,,"13,4"
24/10/2009 7.00,"1,9",,,,"13,4"
24/10/2009 8.00,"2,2",,,,"13,4"
24/10/2009 9.00,"2,0",,,,"13,4"
24/10/2009 10.00,"1,6",,,,"13,4"
24/10/2009 11.00,"1,9",,,,"13,4"
24/10/2009 12.00,"1,6",,,,"13,4"
24/10/2009 13.00,"1,8",,,,"13,4"
24/10/2009 14.00,"2,1",,,,"13,4"
24/10/2009 15.00,"1,5",,,,"13,4"
24/10/2009 16.00,"2,1",,,,"13,4"
24/10/2009 17.00,"2,6",,,,"13,4"
24/10/2009 18.00,"2,1",,,,"13,4"
24/10/2009 19.00,"2,3",,,,"13,4"
24/10/2009 20.00,"2,8",,,,"13,4"
24/10/2009 21.00,"2,1",,,,"13,4"
24/10/2009 22.00,"2,2",,,,"13,4"
24/10/2009 23.00,"2,2",,,,"13,4"
25/10/2009 0.00,"2,3",,,,"13,4"
25/10/2009 1.00,,,,,
25/10/2009 2.00,"1,2",,,,
25/10/2009 3.00,"1,0",,,,
25/10/2009 4.00,"0,6",,,,
25/10/2009 5.00,"1,5",,,,
25/10/2009 6.00,"1,3",,,,
25/10/2009 7.00,"1,3",,,,
25/10/2009 8.00,"1,1",,,,
25/10/2009 9.00,"1,1",,,,
25/10/2009 10.00,"1,1",,,,
25/10/2009 11.00,"0,8",,,,
25/10/2009 12.00,"0,8",,,,
25/10/2009 13.00,"0,6",,,,
25/10/2009 14.00,"0,8",,,,
25/10/2009 15.00,"1,3",,,,
25/10/2009 16.00,"0,6",,,,
25/10/2009 17.00,"0,7",,,,
25/10/2009 18.00,,,,,
25/10/2009 19.00,,,,,
25/10/2009 20.00,,,,,
25/10/2009 21.00,,,,,
25/10/2009 22.00,,,,,
25/10/2009 23.00,,,,,
26/10/2009 0.00,,,,,
26/10/2009 1.00,,,,,
26/10/2009 2.00,,,,,
26/10/2009 3.00,,,,,
26/10/2009 4.00,,,,,
26/10/2009 5.00,,,,,
26/10/2009 6.00,,,,,
26/10/2009 7.00,,,,,
26/10/2009 8.00,,,,,
26/10/2009 9.00,,,,,
26/10/2009 10.00,,,,,
26/10/2009 11.00,,,,,
26/10/2009 12.00,,,,,
26/10/2009 13.00,,,,,
26/10/2009 14.00,,,,,
26/10/2009 15.00,,,,,
26/10/2009 16.00,,,,,
26/10/2009 17.00,,,,,
26/10/2009 18.00,,,,,
26/10/2009 19.00,,,,,
26/10/2009 20.00,,,,,
26/10/2009 21.00,,,,,
26/10/2009 22.00,,,,,
26/10/2009 23.00,,,,,
27/10/2009 0.00,,,,,
27/10/2009 1.00,,,,,
27/10/2009 2.00,,,,,
27/10/2009 3.00,,,,,
27/10/2009 4.00,,,,,
27/10/2009 5.00,,,,,
27/10/2009 6.00,,,,,
27/10/2009 7.00,,,,,
27/10/2009 8.00,,,,,
27/10/2009 9.00,,,,,
27/10/2009 10.00,,"22,9","9,0","9,1",
27/10/2009 11.00,,"22,1","7,9","10,0",
27/10/2009 12.00,,"30,2","11,7","12,3",
27/10/2009 13.00,,,,,
27/10/2009 14.00,,,,,
27/10/2009 15.00,,,,,
27/10/2009 16.00,,"30,8","5,2","22,9",
27/10/2009 17.00,,"26,8","5,6","18,1",
27/10/2009 18.00,,"21,3","3,9","15,4",
27/10/2009 19.00,,"16,4","1,9","13,5",
27/10/2009 20.00,,"14,6","1,7","12,0",
27/10/2009 21.00,,"16,4","2,1","13,2",
27/10/2009 22.00,,"13,6","0,1","13,4",
27/10/2009 23.00,,"8,9","0,0","8,9",
28/10/2009 0.00,,"7,3","0,0","7,3",
28/10/2009 1.00,,"8,2","0,0","8,2","21,7"
28/10/2009 2.00,,"9,5","0,0","9,4","21,7"
28/10/2009 3.00,,"10,1","0,5","9,4","21,7"
28/10/2009 4.00,,"9,8","0,7","8,6","21,7"
28/10/2009 5.00,,"10,0","0,9","8,6","21,7"
28/10/2009 6.00,,"11,0","0,8","9,8","21,7"
28/10/2009 7.00,,"13,3","0,8","12,1","21,7"
28/10/2009 8.00,,"12,8","0,4","12,2","21,7"
28/10/2009 9.00,,"9,4","0,0","9,4","21,7"
28/10/2009 10.00,,"7,1","0,0","7,1","21,7"
28/10/2009 11.00,,"5,2","0,0","5,2","21,7"
28/10/2009 12.00,,"2,3","0,0","2,3","21,7"
28/10/2009 13.00,,,,,"21,7"
28/10/2009 14.00,,"15,0","4,9","7,5","21,7"
28/10/2009 15.00,,"21,5","7,5","10,0","21,7"
28/10/2009 16.00,,"21,8","7,0","11,1","21,7"
28/10/2009 17.00,,"21,4","6,2","11,9","21,7"
28/10/2009 18.00,,"27,1","5,6","18,5","21,7"
28/10/2009 19.00,,"29,9","5,3","21,8","21,7"
28/10/2009 20.00,,"33,2","6,4","23,4","21,7"
28/10/2009 21.00,,"33,0","6,9","22,4","21,7"
28/10/2009 22.00,,"31,4","6,9","20,8","21,7"
28/10/2009 23.00,,"27,6","7,0","16,9","21,7"
29/10/2009 0.00,,"21,3","6,9","10,8","21,7"
29/10/2009 1.00,,"20,4","7,1","9,5","22,0"
29/10/2009 2.00,,,,,"22,0"
29/10/2009 3.00,,"20,0","7,7","8,1","22,0"
29/10/2009 4.00,,"20,4","7,9","8,3","22,0"
29/10/2009 5.00,,"20,7","7,9","8,6","22,0"
29/10/2009 6.00,,"23,9","8,1","11,4","22,0"
29/10/2009 7.00,,"45,5","10,3","29,6","22,0"
29/10/2009 8.00,,"45,2","10,8","28,6","22,0"
29/10/2009 9.00,,"29,8","9,8","14,8","22,0"
29/10/2009 10.00,,"28,4","9,9","13,2","22,0"
29/10/2009 11.00,,"27,2","9,8","12,1","22,0"
29/10/2009 12.00,,"26,5","9,4","12,0","22,0"
29/10/2009 13.00,,"27,2","9,4","12,8","22,0"
29/10/2009 14.00,,"29,1","9,5","14,5","22,0"
29/10/2009 15.00,,"23,3","8,4","10,5","22,0"
29/10/2009 16.00,,"26,4","8,7","13,0","22,0"
29/10/2009 17.00,,,,,"22,0"
29/10/2009 18.00,"1,3","39,8","4,9","32,3","22,0"
29/10/2009 19.00,"1,1","34,9","4,8","27,5","22,0"
29/10/2009 20.00,"1,1","26,5","4,0","20,4","22,0"
29/10/2009 21.00,"1,4","26,9","3,8","21,0","22,0"
29/10/2009 22.00,"0,9","23,6","3,4","18,4","22,0"
29/10/2009 23.00,"1,2","20,2","3,4","15,0","22,0"
30/10/2009 0.00,"1,3","15,1","3,9","9,2","22,0"
30/10/2009 1.00,"1,3","14,8","4,1","8,6","16,8"
30/10/2009 2.00,"1,2","14,4","4,0","8,3","16,8"
30/10/2009 3.00,"1,1","13,1","4,1","6,9","16,8"
30/10/2009 4.00,"1,3","12,9","4,2","6,4","16,8"
30/10/2009 5.00,"1,4","15,2","4,3","8,6","16,8"
30/10/2009 6.00,"1,1","16,8","4,4","10,0","16,8"
30/10/2009 7.00,"1,5","21,7","5,1","14,0","16,8"
30/10/2009 8.00,"1,3","25,9","5,7","17,1","16,8"
30/10/2009 9.00,"1,1","25,6","6,1","16,2","16,8"
30/10/2009 10.00,"0,9","18,5","5,3","10,4","16,8"
30/10/2009 11.00,"0,8","16,7","5,2","8,7","16,8"
30/10/2009 12.00,"0,6","16,2","5,2","8,3","16,8"
30/10/2009 13.00,"0,5","17,7","5,4","9,4","16,8"
30/10/2009 14.00,"0,6","16,5","4,8","9,1","16,8"
30/10/2009 15.00,"0,6","14,3","4,1","8,0","16,8"
30/10/2009 16.00,"0,5","15,5","4,1","9,2","16,8"
30/10/2009 17.00,"0,7","15,8","4,0","9,7","16,8"
30/10/2009 18.00,"0,6","19,0","3,9","12,9","16,8"
30/10/2009 19.00,"0,7","18,5","4,0","12,5","16,8"
30/10/2009 20.00,"0,8","15,0","3,7","9,3","16,8"
30/10/2009 21.00,"1,1","15,1","4,0","9,0","16,8"
30/10/2009 22.00,"0,8","11,5","3,4","6,3","16,8"
30/10/2009 23.00,"0,6","10,8","3,3","5,8","16,8"
31/10/2009 0.00,"0,8","10,6","3,3","5,5","16,8"
31/10/2009 1.00,,"10,4","3,4","5,2","15,9"
31/10/2009 2.00,"0,7",,,,"15,9"
31/10/2009 3.00,"0,9","11,4","4,1","5,2","15,9"
31/10/2009 4.00,"1,0","12,3","4,5","5,4","15,9"
31/10/2009 5.00,"0,9","12,4","4,7","5,2","15,9"
31/10/2009 6.00,"1,0","12,7","4,6","5,7","15,9"
31/10/2009 7.00,"1,0","16,7","5,0","9,0","15,9"
31/10/2009 8.00,"0,9","17,6","5,1","9,8","15,9"
31/10/2009 9.00,"1,0","20,0","5,4","11,8","15,9"
31/10/2009 10.00,"1,0","17,7","5,2","9,6","15,9"
31/10/2009 11.00,"1,0","18,0","5,3","10,0","15,9"
31/10/2009 12.00,"1,4","16,5","5,0","8,8","15,9"
31/10/2009 13.00,"1,3","16,9","5,0","9,2","15,9"
31/10/2009 14.00,"1,4","14,1","4,2","7,6","15,9"
31/10/2009 15.00,"1,0","11,7","3,3","6,7","15,9"
31/10/2009 16.00,"1,1","13,6","3,6","8,2","15,9"
31/10/2009 17.00,"1,0","13,3","3,5","8,0","15,9"
31/10/2009 18.00,"1,2","14,6","3,4","9,3","15,9"
31/10/2009 19.00,"1,4","16,3","3,3","11,2","15,9"
31/10/2009 20.00,"1,4","18,9","3,7","13,2","15,9"
31/10/2009 21.00,"1,3","16,9","3,2","12,0","15,9"
31/10/2009 22.00,"1,8","13,4","3,3","8,4","15,9"
31/10/2009 23.00,"1,6","13,7","3,2","8,8","15,9"
01/11/2009 0.00,"1,5","15,6","3,2","10,7","15,9"
01/11/2009 1.00,"1,6","12,1","3,7","6,4","20,3"
01/11/2009 2.00,"1,6","12,0","3,9","6,0","20,3"
01/11/2009 3.00,"1,4","11,8","4,1","5,6","20,3"
01/11/2009 4.00,"1,7","13,2","4,3","6,6","20,3"
01/11/2009 5.00,"1,3","13,0","4,9","5,5","20,3"
01/11/2009 6.00,"1,5","13,8","5,0","6,1","20,3"
01/11/2009 7.00,"1,4","16,5","5,3","8,4","20,3"
01/11/2009 8.00,"1,8","17,0","5,6","8,5","20,3"
01/11/2009 9.00,"1,3","16,0","5,6","7,4","20,3"
01/11/2009 10.00,"1,0","13,3","5,1","5,4","20,3"
01/11/2009 11.00,"1,4","14,6","5,2","6,7","20,3"
01/11/2009 12.00,"1,5","15,7","5,3","7,6","20,3"
01/11/2009 13.00,"1,5","16,2","5,1","8,4","20,3"
01/11/2009 14.00,"1,3","11,9","4,1","5,5","20,3"
01/11/2009 15.00,"1,4","10,8","3,9","4,7","20,3"
01/11/2009 16.00,"1,8","12,1","4,1","5,8","20,3"
01/11/2009 17.00,"2,0","15,6","4,0","9,5","20,3"
01/11/2009 18.00,"2,4","29,2","4,8","21,8","20,3"
01/11/2009 19.00,"2,2","44,3","5,0","36,7","20,3"
01/11/2009 20.00,"2,3","36,7","5,0","29,0","20,3"
01/11/2009 21.00,"3,1","29,3","4,5","22,4","20,3"
01/11/2009 22.00,"2,8","37,3","4,7","30,1","20,3"
01/11/2009 23.00,"3,4","26,4","4,3","19,8","20,3"
02/11/2009 0.00,"3,2","21,4","4,6","14,4","20,3"
02/11/2009 1.00,,"19,8","5,0","12,2","25,3"
02/11/2009 2.00,"1,8",,,,"25,3"
02/11/2009 3.00,"1,6","21,2","6,3","11,5","25,3"
02/11/2009 4.00,"1,0","19,5","6,5","9,6","25,3"
02/11/2009 5.00,"1,3","19,8","6,9","9,3","25,3"
02/11/2009 6.00,"1,7","24,3","7,1","13,5","25,3"
02/11/2009 7.00,"1,5","53,8","12,8","34,2","25,3"
02/11/2009 8.00,"1,9","75,3","19,9","44,8","25,3"
02/11/2009 9.00,"1,6","70,8","18,1","43,1","25,3"
02/11/2009 10.00,"0,8","25,4","7,5","13,9","25,3"
02/11/2009 11.00,"0,6","22,9","7,1","12,1","25,3"
