NetC,SIMAGE Brindisi,,,,
19/01/2006 21.00,"2,832558","9,47187",,"0,357659",
19/01/2006 22.00,"3,07339","7,822275","2,442003","0,326162",
19/01/2006 23.00,"2,428701","9,822298",,"0,307901",
20/01/2006 0.00,"2,484278","8,712617","1,953602","0,275873",
20/01/2006 1.00,,"7,205787",,"0,251648",
20/01/2006 2.00,"3,628026",,"6,349206","0,288334",
20/01/2006 3.00,"1,988818","12,497204",,,
20/01/2006 4.00,"1,678542","10,262267","5,372406","0,259417",
20/01/2006 5.00,"3,347678","9,101976",,"0,228476",
20/01/2006 6.00,"2,896923","8,794382","7,326007","0,225259",
20/01/2006 7.00,"2,99532","9,348573",,"0,214511",
20/01/2006 8.00,"3,182768","18,124785","7,326007","0,235234",
20/01/2006 9.00,"3,10581","20,211752",,"0,250664",
20/01/2006 10.00,"3,297412","16,462206","9,27961","0,271345",
20/01/2006 11.00,"2,53235","14,049456",,"0,285391",
20/01/2006 12.00,"2,056736","10,120807","7,326007","0,28246",
20/01/2006 13.00,"1,06245","8,186977",,"0,2459",
20/01/2006 14.00,"1,582833","7,573084","5,860806","0,239265",
20/01/2006 15.00,"1,570312","7,343361",,"0,291783",
20/01/2006 16.00,"2,27167","7,647063","3,907204","0,333554",
20/01/2006 17.00,"2,616515","10,880054",,"0,426295",
20/01/2006 18.00,"2,209737","18,482995","10,25641","0,386927",
20/01/2006 19.00,"2,237527","51,844779",,"0,658273",
20/01/2006 20.00,"2,114333","66,396514","8,791209","0,870829",
20/01/2006 21.00,"1,423176","55,441193",,"0,739574",
20/01/2006 22.00,"0,782225","35,067188","13,18681","0,56264",
20/01/2006 23.00,"0,684316","31,939328",,"0,582956",
21/01/2006 0.00,"0,715344","28,995747","26,86202","0,72386",
21/01/2006 1.00,"0,758159","31,830305",,"0,907716",
21/01/2006 2.00,"0,772513","28,575242","40,537231","1,04064",
21/01/2006 3.00,"0,545669","23,146232",,"1,021057",
21/01/2006 4.00,"0,148136","12,203959","32,722832","0,463479",
21/01/2006 5.00,"0,556175","11,665268",,"0,255346",
21/01/2006 6.00,"0,153977","12,60233","19,53602","0,258602",
21/01/2006 7.00,"0,107192","18,558266",,"0,317228",
21/01/2006 8.00,"0,300503","35,795296","12,21001","0,398775",
21/01/2006 9.00,"0,565031","32,856916",,"0,429552",
21/01/2006 10.00,"0,030906","17,518675","19,53602","0,400891",
21/01/2006 11.00,"0,001404","9,962466",,"0,360668",
21/01/2006 12.00,"0,00281","7,388786","17,582411","0,353828",
21/01/2006 13.00,"0,41765","5,466637",,"0,272119",
21/01/2006 14.00,"1,291858","4,31283","10,74481","0,30135",
21/01/2006 15.00,"1,254906","4,353064",,"0,315844",
21/01/2006 16.00,"1,999201","4,716468","8,791209","0,367467",
21/01/2006 17.00,"1,179414","6,619149",,"0,423934",
21/01/2006 18.00,"2,036398","15,094248","10,74481","0,604533",
21/01/2006 19.00,"0,828643","28,51683",,"0,490336",
21/01/2006 20.00,"2,611323","51,552775","9,76801","0,677977",
21/01/2006 21.00,"0,821558","35,16453",,"0,634455",
21/01/2006 22.00,"0,80128","22,924286","17,094","0,61235",
21/01/2006 23.00,"1,976052","29,373424",,"0,705132",
22/01/2006 0.00,"1,162739","41,48516","22,954821","0,802027",
22/01/2006 1.00,,"34,725857",,"0,733753",
22/01/2006 2.00,"0,23298",,"31,746031","0,776215",
22/01/2006 3.00,"0,1841","35,069788",,,
22/01/2006 4.00,"0,238005","24,428534","41,025631","0,781225",
22/01/2006 5.00,"0,257649","14,403784",,"0,501615",
22/01/2006 6.00,"0,254451","17,758781","28,327221","0,431192",
22/01/2006 7.00,"0,245315","12,79831",,"0,349584",
22/01/2006 8.00,"0,241203","13,004678","19,53602","0,361422",
22/01/2006 9.00,"0,170852","16,50504",,"0,383714",
22/01/2006 10.00,"0,177704","14,188334","18,55921","0,419068",
22/01/2006 11.00,"0,190952","12,246711",,"0,440501",
22/01/2006 12.00,"0,2042","10,859293","21,48962","0,441317",
22/01/2006 13.00,"0,164914","5,648339",,"0,325456",
22/01/2006 14.00,"0,679295","4,164871","10,74481","0,300634",
22/01/2006 15.00,"0,290996","4,963064",,"0,333907",
22/01/2006 16.00,"0,339876","7,39787","7,326007","0,319617",
22/01/2006 17.00,"1,186368","11,394017",,"0,338887",
22/01/2006 18.00,"2,903562","12,507588","9,27961","0,327171",
22/01/2006 19.00,"1,845562","9,229168",,"0,334314",
22/01/2006 20.00,"1,532183","6,645106","5,372406","0,347869",
22/01/2006 21.00,"1,268139","7,030573",,"0,349951",
22/01/2006 22.00,"0,965723","4,813808","6,349206","0,355789",
22/01/2006 23.00,"2,126965","3,756042",,"0,355095",
23/01/2006 0.00,"2,733625","4,672341","6,837607","0,340929",
23/01/2006 1.00,"2,580132","3,284913",,"0,337948",
23/01/2006 2.00,"1,989918","3,902702","5,372406","0,322639",
23/01/2006 3.00,"2,101382","3,172",,"0,308146",
23/01/2006 4.00,"2,96569","3,774213","10,74481","0,322189",
23/01/2006 5.00,"3,274502","3,966297",,"0,331825",
23/01/2006 6.00,"3,449921","7,492615","9,27961","0,326559",
23/01/2006 7.00,"2,507041","4,789149",,"0,319005",
23/01/2006 8.00,"1,993116","10,096148","10,74481","0,314146",
23/01/2006 9.00,"2,033773","11,952095",,"0,296512",
23/01/2006 10.00,"2,181783","17,334372","6,349206","0,325659",
23/01/2006 11.00,"3,1137","25,658924",,"0,337908",
23/01/2006 12.00,"4,990325","19,696506","6,837607","0,330764",
23/01/2006 13.00,"6,070252","15,756159",,"0,31676",
23/01/2006 14.00,"7,00217","16,737355","8,302809","0,346358",
23/01/2006 15.00,"7,307327","12,067607",,"0,351625",
23/01/2006 16.00,"6,333383","6,273914","6,349206","0,372282",
23/01/2006 17.00,"6,43571","5,874169",,"0,37065",
23/01/2006 18.00,"6,170754","5,126596","9,27961","0,369261",
23/01/2006 19.00,"4,789324","5,321275",,"0,382651",
23/01/2006 20.00,"4,2119","7,753487","4,884005","0,342316",
23/01/2006 21.00,"3,563213","8,385552",,"0,350073",
23/01/2006 22.00,"4,113227","7,588659","8,791209","0,338479",
23/01/2006 23.00,"3,250747","13,814549",,"0,354646",
24/01/2006 0.00,"3,078982","15,667909","5,860806","0,338398",
24/01/2006 1.00,,"13,900205",,"0,32917",
24/01/2006 2.00,"3,091434",,"9,27961","0,316801",
24/01/2006 3.00,"2,936132","14,309033",,,
24/01/2006 4.00,"2,800927","8,848892","10,25641","0,350115",
24/01/2006 5.00,"3,317993","6,244062",,"0,331505",
24/01/2006 6.00,"3,968436","8,107807","13,18681","0,329832",
24/01/2006 7.00,"4,012285","14,266208",,"0,343462",
24/01/2006 8.00,"4,377703","8,909893","7,814408","0,328444",
24/01/2006 9.00,"4,406936","14,175353",,"0,302366",
24/01/2006 10.00,"5,148734","15,309697","9,27961","0,320037",
24/01/2006 11.00,,,,,
24/01/2006 12.00,"2,867159","19,283781","1,465201","0,333994",
24/01/2006 13.00,"4,741293","14,867121",,"0,323506",
24/01/2006 14.00,"4,105467","17,671822","8,302809","0,337218",
24/01/2006 15.00,"3,657831","15,047528",,"0,365133",
24/01/2006 16.00,"2,665723","11,168183","6,837607","0,351869",
24/01/2006 17.00,"2,877664","6,109084",,"0,347135",
24/01/2006 18.00,"2,989117","4,297254","13,18681","0,314813",
24/01/2006 19.00,"3,071336","4,081808",,"0,296163",
24/01/2006 20.00,"3,56465","4,299851","6,837607","0,300203",
24/01/2006 21.00,"2,990944","3,931253",,"0,282654",
24/01/2006 22.00,"2,961711","5,914403","11,72161","0,284491",
24/01/2006 23.00,"3,020178","5,204468",,"0,275513",
25/01/2006 0.00,"3,294241","9,763891","6,349206","0,280573",
25/01/2006 1.00,"3,933721","10,475123",,"0,269227",
25/01/2006 2.00,"3,425791","10,935867","7,326007","0,261432",
25/01/2006 3.00,"2,747942","4,750211",,"0,261229",
25/01/2006 4.00,"2,020761","5,596424","10,74481","0,256577",
25/01/2006 5.00,"1,931233","3,484786",,"0,245027",
25/01/2006 6.00,"1,408686","2,651552","6,837607","0,236498",
25/01/2006 7.00,"1,478116","4,360849",,"0,225153",
25/01/2006 8.00,"1,417822","5,296616","4,395605","0,218418",
25/01/2006 9.00,"1,291753","7,401765",,"0,213154",
25/01/2006 10.00,"1,542064","10,617886","3,907204","0,213603",
25/01/2006 11.00,"1,560334","21,124157",,"0,22303",
25/01/2006 12.00,"0,476963","13,14225","5,860806","0,252536",
25/01/2006 13.00,"0,185542","8,673679",,"0,261637",
25/01/2006 14.00,"0,369165","9,134425","5,372406","0,287348",
25/01/2006 15.00,"0,353544","6,538678",,"0,298408",
25/01/2006 16.00,"0,85316","5,949446","3,907204","0,319425",
25/01/2006 17.00,"1,331309","6,024723",,"0,279063",
25/01/2006 18.00,"1,340719","3,67817","2,442003","0,252129",
25/01/2006 19.00,"2,336025","6,376445",,"0,234865",
25/01/2006 20.00,"2,628633","6,498446","2,442003","0,22409",
25/01/2006 21.00,"0,585218","4,516595",,"0,191687",
25/01/2006 22.00,"1,415264","2,978617","1,465201","0,202381",
25/01/2006 23.00,"0,974936","4,612637",,"0,196014",
26/01/2006 0.00,"0,41475","3,805362","1,465201","0,190382",
26/01/2006 1.00,,"3,893616",,"0,206257",
26/01/2006 2.00,"2,942576",,"5,372406","0,199401",
26/01/2006 3.00,"3,189637","11,094201",,,
26/01/2006 4.00,"2,352934","9,906657","3,418803","0,250683",
26/01/2006 5.00,"2,880608","7,501701",,"0,264828",
26/01/2006 6.00,"3,218619","21,603056","1,465201","0,303951",
26/01/2006 7.00,"4,187584","52,087488",,"0,384363",
26/01/2006 8.00,"4,123738","50,558593","1,465201","0,378313",
26/01/2006 9.00,"5,098336","61,974686",,"0,539385",
26/01/2006 10.00,"2,650948","49,333404","14,65201","0,463468",
26/01/2006 11.00,"1,178408","19,387603",,"0,337064",
26/01/2006 12.00,"0,6943","9,205808","11,72161","0,302929",
26/01/2006 13.00,"2,204772","8,231107",,"0,348469",
26/01/2006 14.00,"4,089937","4,367339","11,23321","0,335837",
26/01/2006 15.00,"7,132037","8,016954",,"0,343197",
26/01/2006 16.00,"7,868151","10,498487","6,837607","0,359099",
26/01/2006 17.00,"5,821305","15,235718",,"0,33592",
26/01/2006 18.00,"3,977266","33,42539","3,418803","0,343606",
26/01/2006 19.00,"4,339689","24,323411",,"0,366049",
26/01/2006 20.00,"5,612865","62,397794","1,953602","0,521192",
26/01/2006 21.00,"3,755681","50,10564",,"0,698248",
26/01/2006 22.00,"3,802627","42,122429","23,93162","0,941981",
26/01/2006 23.00,"31,288624","47,356184",,"1,130279",
27/01/2006 0.00,"2,062807","35,751169","48,84005","1,057839",
27/01/2006 1.00,"2,694138","40,053607",,"1,271033",
27/01/2006 2.00,"1,567621","40,928384","64,468849","1,218623",
27/01/2006 3.00,"2,113635","34,326115",,"1,104033",
27/01/2006 4.00,"1,771868","22,725726","52,74725","0,732384",
27/01/2006 5.00,"1,390666","16,723074",,"0,43011",
27/01/2006 6.00,"0,860239","8,485486","35,164822","0,290461",
27/01/2006 7.00,"0,299265","9,772978",,"0,31458",
27/01/2006 8.00,"0,861804","9,144807","17,582411","0,262538",
27/01/2006 9.00,"0,504513","6,88651",,"0,287353",
27/01/2006 10.00,"0,48079","14,59716","13,18681","0,345118",
27/01/2006 11.00,"0,235231","9,66785",,"0,354071",
27/01/2006 12.00,"0,915636","11,205826","10,74481","0,36887",
27/01/2006 13.00,"1,585962","7,608127",,"0,398223",
27/01/2006 14.00,"1,647304","6,968276","6,837607","0,427247",
27/01/2006 15.00,"1,882723","8,045508",,"0,430559",
27/01/2006 16.00,"3,085292","8,902105","12,21001","0,446217",
27/01/2006 17.00,"3,184818","8,537403",,"0,453943",
27/01/2006 18.00,"2,567007","7,839149","18,07081","0,475774",
27/01/2006 19.00,"2,9914","6,394617",,"0,416741",
27/01/2006 20.00,"3,336922","5,878063","12,69841","0,401493",
27/01/2006 21.00,"3,079658","3,697638",,"0,373286",
27/01/2006 22.00,"2,332528","3,282319","9,27961","0,358731",
27/01/2006 23.00,"1,198313","2,847532",,"0,32799",
28/01/2006 0.00,"1,189926","2,563298","7,814408","0,326762",
28/01/2006 1.00,,"2,244021",,"0,321325",
28/01/2006 2.00,"0,364306",,"12,21001","0,330196",
28/01/2006 3.00,"0,408959","11,078628",,,
28/01/2006 4.00,"0,392895","6,098702","6,837607","0,262897",
28/01/2006 5.00,"0,444051","5,718425",,"0,278698",
28/01/2006 6.00,"0,629741","4,995509","7,326007","0,290261",
28/01/2006 7.00,"0,449023","4,585381",,"0,284276",
28/01/2006 8.00,"1,094637","5,360211","4,884005","0,299342",
28/01/2006 9.00,"0,90254","5,866381",,"0,310785",
28/01/2006 10.00,"0,692658","6,497148","6,349206","0,321535",
28/01/2006 11.00,"0,885903","6,18436",,"0,348045",
28/01/2006 12.00,"1,474144","5,767743","13,67521","0,318644",
28/01/2006 13.00,"1,448424","6,907276",,"0,353909",
28/01/2006 14.00,"0,652211","5,429","8,302809","0,365433",
28/01/2006 15.00,"1,812824","5,592531",,"0,3579",
28/01/2006 16.00,"1,470511","5,262872","14,16361","0,353299",
28/01/2006 17.00,"1,477683","5,771638",,"0,348289",
28/01/2006 18.00,"0,563574","4,234958","14,65201","0,362908",
28/01/2006 19.00,"0,614251","3,514636",,"0,359732",
28/01/2006 20.00,"1,931964","4,325808","8,791209","0,384287",
28/01/2006 21.00,"1,952522","4,604851",,"0,383799",
28/01/2006 22.00,"1,135943","3,567849","11,23321","0,368406",
28/01/2006 23.00,"0,46241","4,084403",,"0,376387",
29/01/2006 0.00,"0,806157","6,587998","15,14041","0,415072",
29/01/2006 1.00,"0,479238","5,348529",,"0,388359",
29/01/2006 2.00,"0,98917","5,557488","16,60561","0,389418",
29/01/2006 3.00,"0,636052","5,425107",,"0,3625",
29/01/2006 4.00,"0,48182","3,759935","8,791209","0,336439",
29/01/2006 5.00,"0,426361","3,22002",,"0,306183",
29/01/2006 6.00,"0,43382","2,177829","12,69841","0,303374",
29/01/2006 7.00,"0,475987","2,64117",,"0,29189",
29/01/2006 8.00,"0,633183","3,345916","7,326007","0,312292",
29/01/2006 9.00,"0,537853","3,270638",,"0,326055",
29/01/2006 10.00,"1,075991","5,767743","16,11721","0,399027",
29/01/2006 11.00,"0,994237","3,687254",,"0,351344",
29/01/2006 12.00,"1,73652","5,095446","15,62881","0,358673",
29/01/2006 13.00,"1,548344","3,878041",,"0,335096",
29/01/2006 14.00,"1,04501","3,778106","9,76801","0,347638",
29/01/2006 15.00,"0,408959","3,258956",,"0,317829",
29/01/2006 16.00,"0,465756","3,473106","13,18681","0,353786",
29/01/2006 17.00,"0,320799","3,004574",,"0,340675",
29/01/2006 18.00,"0,113211","2,529553","11,72161","0,341693",
29/01/2006 19.00,"0,311429","2,593148",,"0,330535",
29/01/2006 20.00,"0,434489","1,879318","6,349206","0,33139",
29/01/2006 21.00,"0,619032","2,395306",,"0,343566",
29/01/2006 22.00,"0,603924","3,521128","6,837607","0,355863",
29/01/2006 23.00,"1,056007","4,651573",,"0,336683",
30/01/2006 0.00,"1,585062","9,744424","12,21001","0,415154",
30/01/2006 1.00,,"9,782061",,"0,422484",
30/01/2006 2.00,"0,432376",,"12,69841","0,390029",
30/01/2006 3.00,"0,230893","17,683501",,,
30/01/2006 4.00,"0,204532","9,371933","11,23321","0,296715",
30/01/2006 5.00,"0,115287","10,157146",,"0,281958",
30/01/2006 6.00,"0,143236","11,379736","12,69841","0,268218",
30/01/2006 7.00,"0,411731","24,008028",,"0,284934",
30/01/2006 8.00,"1,646608","48,19647","6,349206","0,396885",
30/01/2006 9.00,"2,248579","45,215242",,"0,434718",
30/01/2006 10.00,"0,197545","18,490777","7,326007","0,347473",
30/01/2006 11.00,"0,068474","17,282465",,"0,382167",
30/01/2006 12.00,"1,332569","12,055928","11,23321","0,351876",
30/01/2006 13.00,"3,632026","8,508849",,"0,323134",
30/01/2006 14.00,"5,686237","6,726873","13,67521","0,368102",
30/01/2006 15.00,"2,092322","8,625659",,"0,36109",
30/01/2006 16.00,"2,19624","14,672443","11,23321","0,374991",
30/01/2006 17.00,"1,231256","14,251927",,"0,394275",
30/01/2006 18.00,"0,283423","18,007971","19,53602","0,422936",
30/01/2006 19.00,"0,649229","45,572174",,"0,489105",
30/01/2006 20.00,"0,368094","38,728494","14,16361","0,414089",
30/01/2006 21.00,"1,07627","35,17621",,"0,368795",
30/01/2006 22.00,"1,208898","34,574006","10,74481","0,377682",
30/01/2006 23.00,"1,278197","50,920707",,"0,567503",
31/01/2006 0.00,"1,769835","43,068582","21,48962","0,760665",
31/01/2006 1.00,"3,2471","48,609195",,"1,206106",
31/01/2006 2.00,"2,473437","46,928452","27,35042","0,79589",
31/01/2006 3.00,"1,543326","26,817921",,"0,555516",
31/01/2006 4.00,"1,459989","23,039809","28,327221","0,527019",
31/01/2006 5.00,"1,335999","14,229865",,"0,451312",
31/01/2006 6.00,"1,629268","12,577673","26,37361","0,417269",
31/01/2006 7.00,"1,75313","20,599811",,"0,454247",
31/01/2006 8.00,"1,762657","33,128172","19,0476","0,498439",
31/01/2006 9.00,"2,643034","29,674526",,"0,547036",
31/01/2006 10.00,"2,132149","30,702455","24,908421","0,538638",
31/01/2006 11.00,"2,439137","26,476572",,"0,509814",
31/01/2006 12.00,"5,888228","37,694084","21,97802","0,446542",
31/01/2006 13.00,"4,58672","20,762045",,"0,394602",
31/01/2006 14.00,"6,339848","22,65305","21,48962","0,404957",
31/01/2006 15.00,"4,001709","15,905421",,"0,342744",
31/01/2006 16.00,"7,527022","31,048986","17,094","0,393582",
31/01/2006 17.00,"2,294631","13,671776",,"0,392359",
31/01/2006 18.00,"1,621645","12,66982","12,69841","0,443769",
31/01/2006 19.00,"1,819825","14,17925",,"0,483315",
31/01/2006 20.00,"1,932381","14,401189","12,21001","0,451026",
31/01/2006 21.00,"7,0411","21,987235",,"0,503047",
31/01/2006 22.00,"2,336236","11,885907","12,21001","0,480257",
31/01/2006 23.00,"1,598206","10,253184",,"0,510427",
01/02/2006 0.00,"1,09145","16,248059","17,582411","0,508225",
01/02/2006 1.00,,"12,49461",,"0,495342",
01/02/2006 2.00,"1,669997",,"13,18681","0,433169",
01/02/2006 3.00,"1,001849","13,605589",,,
01/02/2006 4.00,"1,350122","11,776885","16,11721","0,320115",
01/02/2006 5.00,"1,857213","11,541977",,"0,317117",
01/02/2006 6.00,"1,513423","10,442674","15,14041","0,289843",
01/02/2006 7.00,"1,695781","13,638037",,"0,278332",
01/02/2006 8.00,"1,485397","14,449209","7,814408","0,289113",
01/02/2006 9.00,"1,941292","16,54527",,"0,301797",
01/02/2006 10.00,"1,520523","15,365499","8,791209","0,321533",
01/02/2006 11.00,"0,572859","15,360312",,"0,304836",
01/02/2006 12.00,"1,662523","16,402509","13,18681","0,274726",
01/02/2006 13.00,"1,55266","15,477115",,"0,258839",
01/02/2006 14.00,"1,791071","13,728892","18,55921","0,259083",
01/02/2006 15.00,"1,010443","13,378461",,"0,208303",
01/02/2006 16.00,"0,784737","11,348589","9,76801","0,181029",
01/02/2006 17.00,"0,750359","13,03323",,"0,15489",
01/02/2006 18.00,"0,531006","11,144828","10,74481","0,232457",
01/02/2006 19.00,"5,00887","26,07425",,"0,265203",
01/02/2006 20.00,"3,526463","14,603649","7,814408","0,198213",
01/02/2006 21.00,"2,073576","12,99299",,"0,169845",
01/02/2006 22.00,"3,307483","11,551059","8,302809","0,189864",
01/02/2006 23.00,"1,220828","12,303827",,"0,254179",
02/02/2006 0.00,"1,309017","8,607487","6,837607","0,213451",
02/02/2006 1.00,"1,458865","10,682781",,"0,243278",
02/02/2006 2.00,"1,717829","29,900372","9,27961","0,444691",
02/02/2006 3.00,"0,604248","27,462954",,"0,423213",
02/02/2006 4.00,"1,371049","23,575838","14,65201","0,387833",
02/02/2006 5.00,"2,416245","21,288973",,"0,318737",
02/02/2006 6.00,"2,210346","21,77179","12,69841","0,297705",
02/02/2006 7.00,"1,78696","20,994371",,"0,289882",
02/02/2006 8.00,"1,536966","31,557751","10,25641","0,394075",
02/02/2006 9.00,"1,853476","28,956799",,"0,311767",
02/02/2006 10.00,"1,322844","25,915898","11,23321","0,343782",
02/02/2006 11.00,"0,958875","23,340912",,"0,313428",
02/02/2006 12.00,"2,179702","23,155314","11,72161","0,29811",
02/02/2006 13.00,"1,619176","22,924286",,"0,295759",
02/02/2006 14.00,"1,927092","22,110539","15,62881","0,313671",
02/02/2006 15.00,"2,34674","24,050857",,"0,318413",
02/02/2006 16.00,"2,722293","26,336404","16,60561","0,353265",
02/02/2006 17.00,,,,"0,528884",
02/02/2006 18.00,"2,880736","42,106846",,"0,441329",
02/02/2006 19.00,"3,174451","57,146599",,"0,496687",
02/02/2006 20.00,"3,843348","66,133059","8,791209","1,102753",
02/02/2006 21.00,"5,222244","66,243376",,"1,305625",
02/02/2006 22.00,"3,718163","57,304934","26,86202","1,049136",
02/02/2006 23.00,"2,135608","41,563034",,"0,738343",
03/02/2006 0.00,"1,726423","42,472862","39,56044","0,940163",
03/02/2006 1.00,,"44,513118",,"1,131162",
03/02/2006 2.00,"0,205371",,"52,25885","0,889668",
03/02/2006 3.00,"1,232414","40,997178",,,
03/02/2006 4.00,"0,505703","28,51813","42,002441","0,802914",
03/02/2006 5.00,"0,440418","27,192998",,"0,715284",
03/02/2006 6.00,"0,992846","41,616246","36,630032","0,682101",
03/02/2006 7.00,"0,509659","34,040578",,"0,582921",
03/02/2006 8.00,"1,620075","44,544265","24,42001","0,667572",
03/02/2006 9.00,"3,278397","49,718862",,"0,896299",
03/02/2006 10.00,"4,167709","81,457051","36,630032","2,015406",
03/02/2006 11.00,"1,50128","51,556659",,"0,797241",
03/02/2006 12.00,"1,222805","33,072361","36,630032","0,570187",
03/02/2006 13.00,"3,660877","26,943808",,"0,520106",
03/02/2006 14.00,"5,543128","33,193064","26,37361","0,503902",
03/02/2006 15.00,"5,524287","30,002892",,"0,49729",
03/02/2006 16.00,"5,245435","24,105368","22,954821","0,541943",
03/02/2006 17.00,"4,065966","22,760772",,"0,644226",
03/02/2006 18.00,"1,472453","40,047126","23,44322","0,873238",
03/02/2006 19.00,"0,503631","78,76526",,"0,919277",
03/02/2006 20.00,"2,684989","91,032747","33,211231","1,180086",
03/02/2006 21.00,"2,837509","76,909298",,"1,260245",
03/02/2006 22.00,"1,287149","59,102482","47,37484","1,060335",
