,Provincia di TARANTO,,,,,,
,TA V.Archimede,,,,,,
Parm,SO2,NOX,NO,NO2,CO,H2S,PM10



06/10/2006 11.00,"0,373007","19,20688","4,863003","11,758718","0,060903","0,361881","26,37986"
06/10/2006 12.00,"0,325702","20,789194","4,905298","13,277232","0,108104","0,461457","26,37986"
06/10/2006 13.00,"0,522836","21,140677","5,143837","13,262949","0,115199","0,321787","26,37986"
06/10/2006 14.00,"0,493201","19,042181","4,731891","11,795051","0,100991","0,419085","26,37986"
06/10/2006 15.00,"0,377516","15,686909","4,327556","9,057849","0,086618","0,328836","26,37986"
06/10/2006 16.00,"0,459794","14,900942","4,185448","8,489381","0,11977","0,39845","26,37986"
06/10/2006 17.00,"0,361319","16,244607","4,182065","9,839169","0,13381","0,405353","26,37986"
06/10/2006 18.00,"0,300209","16,201808","3,928298","10,185694","0,230293","0,437443","26,37986"
06/10/2006 19.00,"0,481237","24,067949","5,282563","15,979401","0,335243","0,440895","26,37986"
06/10/2006 20.00,"0,483446","33,45675","5,00342","25,802975","0,739738","0,419526","26,37986"
06/10/2006 21.00,"0,48501","17,68814","3,895308","11,723676","0,184925","0,345945","26,37986"
06/10/2006 22.00,"0,392794","30,008093","4,519572","23,094321","0,530125","0,406234","26,37986"
06/10/2006 23.00,"0,439454","67,572376","12,268733","48,794794","1,440118","0,757908","26,37986"
07/10/2006 0.00,"0,59232","57,816526","10,395946","41,905685","1,541518","0,635714","26,37986"
07/10/2006 1.00,"0,507742","70,21818","11,245211","53,012876","1,660112","1,60511","49,298061"
07/10/2006 2.00,"0,584129",,,,"1,222489","2,729009","49,298061"
07/10/2006 3.00,,"64,525775","10,779978","48,030337",,"2,194706","49,298061"
07/10/2006 4.00,"0,638372","43,123095","5,188669","35,191793",0,"1,631178","49,298061"
07/10/2006 5.00,"0,581177","82,198332","16,894045","56,334114","0,44915",,"49,298061"
07/10/2006 6.00,"0,943721","97,811323","23,379454","62,007136","0,441041",,"49,298061"
07/10/2006 7.00,"0,850087","88,990598","19,529815","59,086917","0,044282",,"49,298061"
07/10/2006 8.00,"0,796581","70,011973","13,068086","50,0096",0,"2,24814","49,298061"
07/10/2006 9.00,"0,821028","75,500767","17,584283","48,572846","0,019564","2,070393","49,298061"
07/10/2006 10.00,"0,661435","69,609915","17,223937","43,230816","0,092291","1,649795","49,298061"
07/10/2006 11.00,"0,568724","33,745978","8,894499","20,122194","0,087211","0,80747","49,298061"
07/10/2006 12.00,"0,391603","24,248232","5,716504","15,493991",0,"0,721708","49,298061"
07/10/2006 13.00,"0,618538","28,34278","6,151289","18,924271",0,"0,480013","49,298061"
07/10/2006 14.00,"0,457101","21,164023","5,506723","12,738612",0,"0,335169","49,298061"
07/10/2006 15.00,"0,360698","16,540318","4,563559","9,584785",0,"0,196613","49,298061"
07/10/2006 16.00,"0,418817","15,221294","4,259886","8,695745",0,"0,219021","49,298061"
07/10/2006 17.00,"0,415588","14,007325","3,954521","7,949467",0,"0,26781","49,298061"
07/10/2006 18.00,"0,336713","19,273036","4,119468","12,96574",0,"0,285088","49,298061"
07/10/2006 19.00,"0,456639","28,490635","3,987511","22,392176",0,"0,442015","49,298061"
07/10/2006 20.00,"0,429425","48,858329","4,572017","41,877138",0,"0,600563","49,298061"
07/10/2006 21.00,"0,608391","28,646271","3,886849","22,702361",0,"0,382436","49,298061"
07/10/2006 22.00,"0,492156","22,992756","3,76335","17,234445",0,"0,337089","49,298061"
07/10/2006 23.00,"0,433577","21,576461","3,896154","15,613398",0,"0,442181","49,298061"
08/10/2006 0.00,"0,387452","42,067365","4,44598","35,27485",0,"1,017787","49,298061"
08/10/2006 1.00,"0,543815","34,448923","4,105934","28,172899","0,025846","0,716313","46,811821"
08/10/2006 2.00,"0,456178","14,566323","3,871625","8,636041",0,"0,398952","46,811821"
08/10/2006 3.00,"0,502764","13,039782","3,92576","7,025382",0,"0,274066","46,811821"
08/10/2006 4.00,"0,472322","17,789304","3,918993","11,788574",0,"0,212996","46,811821"
08/10/2006 5.00,"0,544277","29,48801","5,049097","21,761408",0,"0,51788","46,811821"
08/10/2006 6.00,"0,479241","60,328761","6,86268","49,840885","0,044821","2,320595","46,811821"
08/10/2006 7.00,"0,815493","70,137782","10,827347","53,57355","0,202532","4,837869","46,811821"
08/10/2006 8.00,"0,898979","39,260719","5,999874","30,082069",0,"2,297789","46,811821"
08/10/2006 9.00,"0,829331","73,110461","18,804896","44,308037","0,125009","4,840848","46,811821"
08/10/2006 10.00,"0,888371","53,972278","13,46735","33,346217","0,047299","1,332962","46,811821"
08/10/2006 11.00,"0,765678","35,503373","8,383583","22,664733",0,"0,605957","46,811821"
08/10/2006 12.00,"0,574258","15,247234","4,200674","8,812553",0,"0,473394","46,811821"
08/10/2006 13.00,"0,620845","11,860833","3,873315","5,926085",0,"0,39498","46,811821"
08/10/2006 14.00,"0,447876","10,977592","3,755737","5,222637",0,"0,314084","46,811821"
08/10/2006 15.00,"0,402673","10,548295","3,732898","4,828085",0,"0,287438","46,811821"
08/10/2006 16.00,"0,407285","10,571641","3,782806","4,774872",0,"0,185624","46,811821"
08/10/2006 17.00,"0,450643","10,860865","3,787881","5,05651",0,"0,207371","46,811821"
08/10/2006 18.00,"0,460329","13,785542","3,917302","7,784637",0,"0,298627","46,811821"
08/10/2006 19.00,"0,476934","18,852824","4,370698","12,159763",0,"0,19476","46,811821"
08/10/2006 20.00,"0,409592","22,822855","4,520419","15,902826",0,"0,24335","46,811821"
08/10/2006 21.00,"0,535514","21,938326","3,638159","16,371352",0,"0,318719","46,811821"
08/10/2006 22.00,"0,511529","14,794589","3,585714","9,303147",0,"0,336326","46,811821"
08/10/2006 23.00,"0,499997","17,493593","3,789573","11,691227",0,"0,304418","46,811821"
09/10/2006 0.00,"0,527211","21,287231","3,796341","15,477115",0,"0,36165","46,811821"
09/10/2006 1.00,"0,550735","22,244398","3,778576","16,462206",0,"0,409147","23,36764"
09/10/2006 2.00,"0,417433",,,,0,"0,259668","23,36764"
09/10/2006 3.00,,"19,024023","3,815795","13,18248",,"0,43","23,36764"
09/10/2006 4.00,"0,396097","16,155115","3,807336","10,32457","0,048564","0,310047","23,36764"
09/10/2006 5.00,"0,453563","19,062933","3,85386","13,163012","0,037493",,"23,36764"
09/10/2006 6.00,"0,392954","26,990039","4,199827","20,564763","0,108863",,"23,36764"
09/10/2006 7.00,"0,400688","34,587696","4,565251","27,607023","0,167342","0,504028","23,36764"
09/10/2006 8.00,"0,372926","41,274897","6,635982","31,12166","0,138991","0,39903","23,36764"
09/10/2006 9.00,"0,423058","39,574575","8,28377","26,891897","0,19139","0,782664","23,36764"
09/10/2006 10.00,"0,313118","21,918861","4,926444","14,37523","0,033893","0,453514","23,36764"
09/10/2006 11.00,"0,374805","17,570115","4,542412","10,612697","0,013306","0,408338","23,36764"
09/10/2006 12.00,"0,27035","18,341814","4,760651","11,050076","0,025475","0,396523","23,36764"
09/10/2006 13.00,"0,298698","16,243311","4,44598","9,432934","0,012493","0,295238","23,36764"
09/10/2006 14.00,"0,258118","15,795853","4,36393","9,111062","0,025189","0,213998","23,36764"
09/10/2006 15.00,"0,350309","14,580589","4,031496","8,405019","0,025821","0,119123","23,36764"
09/10/2006 16.00,"0,308497","17,22512","4,104242","10,939762","0,028304","0,251037","23,36764"
09/10/2006 17.00,"0,295709","17,033168","3,954521","10,9774","0,011626","0,181353","23,36764"
09/10/2006 18.00,"0,308497","16,439154","3,747278","10,70095","0,043459","0,301193","23,36764"
09/10/2006 19.00,"0,327538","15,92166","3,782806","10,128594","0,060561","0,341975","23,36764"
09/10/2006 20.00,"0,369012","17,306829","3,943524","11,268119","0,027765","0,132012","23,36764"
09/10/2006 21.00,"0,318818","14,042345","4,27342","7,495212","0,019831","0,098683","23,36764"
09/10/2006 22.00,"0,272014","11,579389","3,66438","5,965021","0,030877","0,20941","23,36764"
09/10/2006 23.00,"0,37123","12,69349","3,640696","7,116232","0,013973","0,268027","23,36764"
10/10/2006 0.00,"0,335211","10,613143","3,489283","5,266765","0,013654","0,236587","23,36764"
10/10/2006 1.00,"0,339895","12,078725","3,65423","6,480276","0,014919","0,168466","25,792971"
10/10/2006 2.00,"0,371169","15,350992","3,649156","9,762593","0,028241","0,165925","25,792971"
10/10/2006 3.00,"0,273863","17,87231","3,781113","12,08319","0,074724","0,235871","25,792971"
10/10/2006 4.00,"0,359153","17,206962","3,700754","11,540675","0,078495","0,234504","25,792971"
10/10/2006 5.00,"0,278762","17,314611","3,833558","11,444631","0,06214","0,088268","25,792971"
10/10/2006 6.00,"0,199913","21,828079","3,89277","15,870378","0,087528","0,210093","25,792971"
10/10/2006 7.00,"0,297065","25,429771","4,029805","19,264298","0,100746","0,194471","25,792971"
10/10/2006 8.00,"0,339216","25,581527","4,694672","18,396038","0,053868","0,172143","25,792971"
10/10/2006 9.00,"0,386083","25,469981","5,040638","17,753583","0,06093","0,254519","25,792971"
10/10/2006 10.00,"0,267423","25,794217","6,017638","16,579009","0,051534","0,410552","25,792971"
10/10/2006 11.00,"0,30825","17,567522","4,616005","10,497186","0,05075","0,180866","25,792971"
10/10/2006 12.00,"0,288807","16,254983","4,40707","9,504319","0,019835","0,136569","25,792971"
10/10/2006 13.00,"0,264034","18,405366","4,870616","10,944951","0,031494","0,084069","25,792971"
10/10/2006 14.00,"0,244159","16,941083","4,447672","10,128594","0,048333","0,123452","25,792971"
10/10/2006 15.00,"0,25137","16,076001","4,727661","8,833317","0,023199","0,0262","25,792971"
10/10/2006 16.00,"0,240215","19,542801","4,776723","12,227253","0,014276","0,01572","25,792971"
10/10/2006 17.00,"0,26391","19,509091","4,418913","12,742509","0,027508","0,01572","25,792971"
10/10/2006 18.00,"0,24003","18,5195","3,457139","13,227908","0,057146","0,071343","25,792971"
10/10/2006 19.00,"0,331945","18,205634","3,299804","13,155231","0,07342","0,105649","25,792971"
10/10/2006 20.00,"0,210235","15,404167","3,541727","9,980636","0,070773","0,082214","25,792971"
10/10/2006 21.00,"0,264034","13,076099","3,573872","7,601636","0,077118","0,138391","25,792971"
10/10/2006 22.00,"0,292258","13,191528","3,694833","7,531551","0,055562","0,103305","25,792971"
10/10/2006 23.00,"0,300362","13,31604","3,651692","7,722338","0,056673","0,076813","25,792971"
11/10/2006 0.00,"0,436061","12,261598","3,606861","6,735957","0,065023","0,111474","25,792971"
11/10/2006 1.00,"0,341744","10,159201","3,605169","4,634701","0,065351","0,209605","24,687281"
11/10/2006 2.00,"0,293582",,,,"0,029244","0,088724","24,687281"
11/10/2006 3.00,,"10,789533","3,671149","5,164233",,"0,244984","24,687281"
11/10/2006 4.00,"0,393875","12,231767","3,743049","6,497148","0,120413","0,153135","24,687281"
11/10/2006 5.00,"0,335464","12,934728","3,785343","7,1357","0,067473",,"24,687281"
11/10/2006 6.00,"0,243463","14,842578","3,700754","9,174659","0,064511",,"24,687281"
11/10/2006 7.00,"0,28934","16,112316","3,794648","10,301206","0,095007","0,989097","24,687281"
11/10/2006 8.00,"0,287858","28,661836","5,055865","20,924277","0,175998","1,151099","24,687281"
11/10/2006 9.00,"0,424069","27,207932","5,768948","18,375267","0,125264","1,051166","24,687281"
11/10/2006 10.00,"0,380785","18,092797","4,644764","10,978702","0,047037","0,981066","24,687281"
11/10/2006 11.00,"0,326387","17,400212","4,668449","10,249289","0,051985","0,813137","24,687281"
11/10/2006 12.00,"0,372511","16,502706","4,506039","9,60036","0,059978","0,649034","24,687281"
11/10/2006 13.00,"0,402952","16,461203","4,276803","9,910551","0,039322","0,415377","24,687281"
11/10/2006 14.00,"0,368744","17,28997","4,061102","11,070847","0,073199","0,464351","24,687281"
11/10/2006 15.00,"0,34596","20,113474","4,509422","13,20844","0,068388","0,37291","24,687281"
11/10/2006 16.00,"0,27625","26,416766","5,08801","18,628351","0,018748","0,254948","24,687281"
11/10/2006 17.00,"0,288413","24,463523","5,051637","16,729564","0,00841","0,15273","24,687281"
11/10/2006 18.00,"0,367571","22,064116","3,847092","16,176674","0,068705","0,307631","24,687281"
11/10/2006 19.00,"0,408879","29,299945","3,331948","24,207908","0,141267","0,52127","24,687281"
11/10/2006 20.00,"0,473464","38,693926","3,968055","32,63239","0,252714","0,263226","24,687281"
11/10/2006 21.00,"0,464265","49,947786","5,238576","41,944612","0,232954","0,3819","24,687281"
11/10/2006 22.00,"0,494581","34,242715","3,886004","28,303985","0,29816","0,318605","24,687281"
11/10/2006 23.00,"0,383749","36,384022","4,488275","29,522693","0,186057","0,32253","24,687281"
12/10/2006 0.00,"0,343119","37,714696","4,69721","30,533721","0,208461","0,254435","24,687281"
12/10/2006 1.00,"0,33744","22,327417","4,038264","16,146819","0,089062","0,216173","38,041512"
12/10/2006 2.00,"0,371337","16,571445","3,875853","10,636062","0,105205","0,327629","38,041512"
12/10/2006 3.00,"0,404309","17,347036","3,934219","11,32263","0,126515","0,282415","38,041512"
12/10/2006 4.00,"0,427649","15,920362","4,072945","9,682126","0,090414","0,262431","38,041512"
12/10/2006 5.00,"0,440801","17,369083","4,034034","11,191546","0,066916","0,3521","38,041512"
12/10/2006 6.00,"0,39758","33,845821","4,70313","26,653089","0,142658","0,296818","38,041512"
12/10/2006 7.00,"0,400605","47,405686","5,498264","39,002351","0,242059","0,253044","38,041512"
12/10/2006 8.00,"0,508475","53,60007","7,692493","41,834291","0,498152","0,302299","38,041512"
12/10/2006 9.00,"0,514093","47,50945","7,874358","35,46045","0,35271","0,833866","38,041512"
12/10/2006 10.00,"0,383687","35,844474","7,047928","25,055402","0,21377","0,817228","38,041512"
12/10/2006 11.00,"0,359606","26,916103","6,306086","17,259099","0,160273","0,406635","38,041512"
12/10/2006 12.00,"0,38276","34,996253","8,665264","22,416842","0,193272","0,365031","38,041512"
12/10/2006 13.00,"0,505634","25,987464","5,502493","17,5628","0,225061","0,35796","38,041512"
12/10/2006 14.00,"0,469451","27,290932","7,217106","16,236373","0,10596","0,437778","38,041512"
12/10/2006 15.00,"0,405977","19,694555","4,165146","13,31746","0,095782","0,264103","38,041512"
12/10/2006 16.00,"0,382822","26,185911","4,275957","19,643275","0,090295","0,382281","38,041512"
12/10/2006 17.00,"0,40752","29,543783","4,405378","22,804901","0,100513","0,32614","38,041512"
12/10/2006 18.00,"0,45099","28,327216","4,414682","21,57321","0,124946","0,435029","38,041512"
12/10/2006 19.00,"0,377635","36,4657","4,795332","29,133315","0,113356","0,158955","38,041512"
12/10/2006 20.00,"0,382513","35,268618","4,910373","27,758874","0,070336","0,052036","38,041512"
12/10/2006 21.00,"0,308728","23,830612","3,979051","17,741907","0,21697","0,179253","38,041512"
12/10/2006 22.00,"0,58189","40,597896","5,591311","32,047049","0,419826","0,373141","38,041512"
12/10/2006 23.00,"0,611034","79,430599","12,564797","60,206985","0,455053","0,360312","38,041512"
13/10/2006 0.00,"0,437034","43,710632","6,217267","34,201509","0,164467","0,402429","38,041512"
13/10/2006 1.00,"0,378562","23,367585","5,557476","14,856735","0,136974","0,283159","36,281231"
13/10/2006 2.00,"0,347566",,,,"0,133433","0,300196","36,281231"
13/10/2006 3.00,,"16,190134","3,940139","10,155849",,"0,650672","36,281231"
13/10/2006 4.00,"0,259783","22,667218","4,321636","16,052079","0,231298","0,32258","36,281231"
13/10/2006 5.00,"0,220866","19,213381","4,132158","12,886572","0,096562",,"36,281231"
13/10/2006 6.00,"0,275028","21,70097","4,085632","15,447271","0,064095","1,083511","36,281231"
13/10/2006 7.00,"0,272798","28,148234","4,25904","21,632922","0,088115","0,902655","36,281231"
13/10/2006 8.00,"0,223468","34,049469","4,951821","26,475272","0,08477","0,73252","36,281231"
13/10/2006 9.00,"0,285812","27,910878","5,193744","19,96126","0,056545","0,881827","36,281231"
13/10/2006 10.00,"0,243175","19,41829","4,827476","12,024784","0,016247","0,699136","36,281231"
13/10/2006 11.00,"0,231277","18,305499","4,983119","10,672396","0,029378","0,49595","36,281231"
13/10/2006 12.00,"0,266725","38,116772","7,744938","26,300075","0,120583","0,69429","36,281231"
13/10/2006 13.00,"0,388064","32,615009","6,443965","22,75039","0,175827","0,580364","36,281231"
13/10/2006 14.00,"0,265114","22,315734","4,754729","15,035841","0,035255","0,332116","36,281231"
13/10/2006 15.00,"0,194838","17,825619","4,433292","11,035805","0,015103","0,169623","36,281231"
13/10/2006 16.00,"0,144021","19,4624","3,903767","13,486181","0,011253","0,386457","36,281231"
13/10/2006 17.00,"0,18517","17,184913","3,699062","11,521205","0,007516","0,169524","36,281231"
13/10/2006 18.00,"0,231277","18,524689","3,715135","12,83725","0,05513","0,280604","36,281231"
13/10/2006 19.00,"0,252099","19,231526","3,80649","13,412202","0,033248","0,28737","36,281231"
13/10/2006 20.00,"0,175998","18,507828","4,003582","12,377796","0,032378","0,260175","36,281231"
13/10/2006 21.00,"0,240077","19,889102","4,103397","13,606891","0,038509","0,167125","36,281231"
13/10/2006 22.00,"0,352493","26,230001","3,945216","20,194868","0,126255","0,232269","36,281231"
13/10/2006 23.00,"0,246026","25,12888","4,048414","18,934656","0,040275","0,211227","36,281231"
14/10/2006 0.00,"0,293744","33,634431","4,242967","27,147569","0,097175","0,199334","36,281231"
14/10/2006 1.00,"0,303659","18,30161","4,061102","12,08319","0,110952","0,161335","49,116531"
14/10/2006 2.00,"0,226319","14,410685","3,837788","8,532211","0,028721","0,131692","49,116531"
14/10/2006 3.00,"0,20339","12,225284","3,960442","6,157104","0,008009","0,205288","49,116531"
14/10/2006 4.00,"0,181452","15,365259","3,965517","9,291467","0,104956","0,105555","49,116531"
14/10/2006 5.00,"0,17637","29,768157","4,100012","23,497963","0,406052","0,271902","49,116531"
14/10/2006 6.00,"0,275772","72,847144","13,258415","52,554722","0,351051","0,282754","49,116531"
14/10/2006 7.00,"0,415828","104,665841","20,159164","73,807367","0,484298","0,245287","49,116531"
14/10/2006 8.00,"0,383478","96,397629","19,705767","66,229117","0,534105","0,241863","49,116531"
14/10/2006 9.00,"0,324358","47,138504","7,251787","36,044489","0,310905","0,537553","49,116531"
14/10/2006 10.00,"0,340222","58,225064","11,833103","40,109418","0,483219","0,705126","49,116531"
14/10/2006 11.00,"0,387941","58,480584","11,1547","41,406005","0,392191","0,606666","49,116531"
14/10/2006 12.00,"0,270815","51,73371","9,720084","36,855654","0,264268","0,378518","49,116531"
14/10/2006 13.00,"0,366622","38,15568","5,921207","29,096987","0,147318","0,209308","49,116531"
14/10/2006 14.00,"0,246398","36,63172","6,119145","27,268292","0,10004","0,136076","49,116531"
14/10/2006 15.00,"0,204009","32,419144","5,548171","23,928851","0,077188","0,224246","49,116531"
14/10/2006 16.00,"0,187525","33,521605","5,438207","25,200771","0,119819","0,249389","49,116531"
14/10/2006 17.00,"0,208719","33,922339","4,555946","26,955489","0,148473","0,174866","49,116531"
14/10/2006 18.00,"0,263255","22,877328","4,160917","16,508927","0,083129","0,13993","49,116531"
14/10/2006 19.00,"0,302048","19,236728","4,132158","12,909925","0,046774","0,219978","49,116531"
14/10/2006 20.00,"0,238465","20,118657","3,995969","14,001436","0,041548","0,254087","49,116531"
14/10/2006 21.00,"0,268956","29,211745","3,95875","23,157933","0,053876","0,144942","49,116531"
14/10/2006 22.00,"0,273417","19,315826","4,038264","13,133168","0,04406","0,246097","49,116531"
14/10/2006 23.00,"0,31184","44,885691","5,028797","37,200883","0,149979","0,325417","49,116531"
15/10/2006 0.00,"0,209339","28,438762","4,234509","21,961288","0,059841","0,335706","49,116531"
15/10/2006 1.00,"0,218138","39,407275","4,543257","32,463658","0,124807","0,20102","27,44688"
15/10/2006 2.00,"0,204009",,,,"0,066872","0,209573","27,44688"
15/10/2006 3.00,,"37,977998","4,45444","31,169671",,"0,416001","27,44688"
15/10/2006 4.00,"0,512979","30,089813","4,202365","23,662797","0,09066","0,144942","27,44688"
15/10/2006 5.00,"0,366281","26,717674","4,265807","20,190986","0,046395",,"27,44688"
15/10/2006 6.00,"0,430647","36,651205","6,581","26,579112","0,025868",,"27,44688"
15/10/2006 7.00,"0,311733","27,79805","4,369005","21,113776","0,018826","1,219266","27,44688"
15/10/2006 8.00,"0,49066","35,290663","5,713965","26,547966","0,012127","0,957871","27,44688"
15/10/2006 9.00,"0,333497","22,660736","5,280025","14,602359","0,005391","1,043697","27,44688"
15/10/2006 10.00,"0,484918","15,514411","4,600778","8,46602","0,000137","1,134001","27,44688"
15/10/2006 11.00,"0,470748","14,199279","4,685367","7,021489","0,003177","0,868971","27,44688"
15/10/2006 12.00,"0,314511","12,687005","4,620234","5,606808","0,006271","0,784896","27,44688"
15/10/2006 13.00,"0,534835","14,501474","4,223513","8,031232","0,002827","0,867054","27,44688"
15/10/2006 14.00,"0,38397","13,39256","3,949446","7,342063",0,"0,7611","27,44688"
15/10/2006 15.00,"0,377024","12,000907","3,85978","6,08702","0,002581","0,556532","27,44688"
15/10/2006 16.00,"0,426571","14,478129","3,926606","8,463424","0,000765","0,593315","27,44688"
15/10/2006 17.00,"0,443335","17,1486","3,91561","11,152608","0,001356","0,571734","27,44688"
15/10/2006 18.00,"0,382489","19,75161","4,481507","12,889167",0,"0,220548","27,44688"
15/10/2006 19.00,"0,440834","35,304944","5,118461","27,475937",0,"0,212748","27,44688"
15/10/2006 20.00,"0,424164","42,318983","4,639688","35,229422","0,018168","0,338116","27,44688"
15/10/2006 21.00,"0,403696","52,313465","4,495042","45,452769","0,057652","0,506349","27,44688"
15/10/2006 22.00,"0,54456","31,825163","3,708368","26,157307","0,024729","0,429793","27,44688"
15/10/2006 23.00,"0,456115","19,470183","3,809873","13,638037","0,031047","0,526244","27,44688"
16/10/2006 0.00,"0,523908","15,712847","3,81072","9,876807","0,008189","0,535695","27,44688"
16/10/2006 1.00,"0,555025","15,819199","3,820024","9,968956","0,01248","0,340447","40,476181"
16/10/2006 2.00,"0,525389","19,022727","4,003582","12,893061","0,007059","0,309762","40,476181"
16/10/2006 3.00,"0,491122","14,583183","3,842018","8,698337","0,002954","0,2589","40,476181"
16/10/2006 4.00,"0,500013","15,616871","3,957904","9,554935","0,020696","0,418622","40,476181"
16/10/2006 5.00,"0,517332","17,624588","4,007811","11,487466","0,007149","0,346577","40,476181"
16/10/2006 6.00,"0,420644","22,815074","4,396073","16,085818","0,03988","0,317826","40,476181"
16/10/2006 7.00,"0,540392","43,86497","6,421127","34,043178","0,424906","0,540438","40,476181"
16/10/2006 8.00,"0,481583","56,686859","10,696233","40,314499","0,556346","1,332059","40,476181"
16/10/2006 9.00,"0,547431","42,600429","9,26246","28,418208","0,247472","1,074447","40,476181"
16/10/2006 10.00,"0,528816","22,300172","5,687743","13,588714","0,001584","0,475382","40,476181"
16/10/2006 11.00,"0,455004","20,428648","5,679284","11,728864","0,000002","0,163804","40,476181"
16/10/2006 12.00,"0,401474","18,917672","5,23181","10,903418","0,001028","0,176229","40,476181"
16/10/2006 13.00,"0,321828","17,839886","5,1413","9,963764","0,000015","0,128128","40,476181"
16/10/2006 14.00,"0,376283","16,256281","4,669295","9,103275",0,"0,087661","40,476181"
16/10/2006 15.00,"0,36943","16,468983","4,780106","9,146105",0,"0,082423","40,476181"
16/10/2006 16.00,"0,520388","17,22512","4,533954","10,280443",0,"0,097823","40,476181"
16/10/2006 17.00,"0,452225","17,631072","4,401995","10,889147",0,"0,042815","40,476181"
16/10/2006 18.00,"0,403418","16,284814","4,239584","9,791147",0,"0,042996","40,476181"
16/10/2006 19.00,"0,517609","21,057677","4,352087","14,3947",0,"0,018903","40,476181"
16/10/2006 20.00,"0,578085","21,214614","4,476432","14,360949","0,000253","0,019994","40,476181"
16/10/2006 21.00,"0,551135","19,952656","4,561866","12,967031","0,002718","0,023464","40,476181"
16/10/2006 22.00,"0,62115","20,004528","4,539029","13,053991",0,"0,019433","40,476181"
16/10/2006 23.00,"0,537799","16,994259","4,607547","9,936509",0,"0,02201","40,476181"
17/10/2006 0.00,"0,525667","16,360037","4,516189","9,44202",0,"0,006015","40,476181"
17/10/2006 1.00,"0,4914","12,46652","4,20744","6,01953",0,"0,018177","35,140411"
17/10/2006 2.00,"0,496679",,,,0,"0,015946","35,140411"
17/10/2006 3.00,,"11,303134","4,022192","5,139572",,"0,035924","35,140411"
17/10/2006 4.00,"0,403774","11,068383","4,064487","4,839765","0,028082","0,018838","35,140411"
17/10/2006 5.00,"0,361696","13,103335","4,066178","6,873531","0,014935",,"35,140411"
17/10/2006 6.00,"0,333892","23,454484","4,278496","16,906077","0,069433","0,777875","35,140411"
17/10/2006 7.00,"0,297338","26,980957","4,490814","20,109229","0,020459","0,379575","35,140411"
17/10/2006 8.00,"0,388507","27,141776","5,741879","18,350609","0,124835","0,425697","35,140411"
17/10/2006 9.00,"0,43375","40,795004","9,943398","25,566767","0,29771","0,56381","35,140411"
17/10/2006 10.00,"0,406443","24,720324","6,158055","15,288926","0,066803","0,359715","35,140411"
17/10/2006 11.00,"0,334513","21,859207","6,123374","12,479036","0,046819","0,345609","35,140411"
17/10/2006 12.00,"0,334389","16,047468","5,009342","8,372573","0,01717","0,330035","35,140411"
17/10/2006 13.00,"0,378391","16,070813","4,950975","8,485486","0,022917","0,323365","35,140411"
17/10/2006 14.00,"0,438776","15,184979","4,698055","7,987104","0,020704","0,190037","35,140411"
17/10/2006 15.00,"0,366351","14,71677","4,505193","7,814489","0,023641","0,367903","35,140411"
17/10/2006 16.00,"0,443369","15,380822","4,427371","8,598404","0,012489","0,517772","35,140411"
17/10/2006 17.00,"0,536586","15,769915","4,368159","9,078615","0,013413","0,310326","35,140411"
17/10/2006 18.00,"0,393162","19,195218","4,205749","12,755487","0,218442","0,432049","35,140411"
17/10/2006 19.00,"0,563832","28,074297","3,803107","22,25849","0,46997","0,793582","35,140411"
17/10/2006 20.00,"0,45392","23,61142","3,461369","18,316859","0,518367","0,820028","35,140411"
17/10/2006 21.00,"0,582512","45,082836","8,074835","32,72455","0,807408","1,976209","35,140411"
17/10/2006 22.00,"0,478124","30,840751","3,671995","25,228016","0,750157","0,969596","35,140411"
17/10/2006 23.00,"0,473283","26,427146","3,4859","21,096893","0,607314","0,710844","35,140411"
18/10/2006 0.00,"0,55235","23,489493","3,546803","18,063782","0,463946","0,813291","35,140411"
18/10/2006 1.00,"0,550923","12,557308","3,357325","7,438104","0,419472","0,737322","22,09997"
18/10/2006 2.00,"0,480421","11,138417","3,256664","6,149319","0,373988","0,674678","22,09997"
18/10/2006 3.00,"0,499349","10,836223","3,315875","5,756063","0,364971","0,723299","22,09997"
18/10/2006 4.00,"1,110907","10,47696","4,086479","5,270659","0,334377","0,854827","22,09997"
18/10/2006 5.00,"0,469932","14,775136","3,390314","9,583486","0,222734","0,713462","22,09997"
18/10/2006 6.00,"0,344567","18,037027","3,52481","12,641268","0,277478","0,564794","22,09997"
18/10/2006 7.00,"0,335196","37,844407","4,691287","30,672591","0,305941","0,650166","22,09997"
18/10/2006 8.00,"0,40005","57,858038","9,424024","43,43846","0,325591","0,866565","22,09997"
18/10/2006 9.00,"0,392603","68,952359","15,455193","45,286637","0,455536","1,224314","22,09997"
18/10/2006 10.00,"0,382673","44,25018","9,933248","29,039876","0,439809","1,108026","22,09997"
18/10/2006 11.00,"0,389624","16,161601","4,972123","8,902105","0,286453","0,837019","22,09997"
18/10/2006 12.00,"0,339789","13,858174","3,710059","8,175297","0,261346","0,876154","22,09997"
18/10/2006 13.00,"0,300875","13,098146","3,663535","7,486126","0,276588","0,935897","22,09997"
18/10/2006 14.00,"0,352449","14,924288","3,81495","9,081212","0,289971","0,904733","22,09997"
18/10/2006 15.00,"0,351208","18,07853","3,809874","12,245421","0,263974","0,858312","22,09997"
18/10/2006 16.00,"0,317136","17,808758","3,865704","11,889802","0,269512","0,609948","22,09997"
18/10/2006 17.00,"0,338857","30,534658","4,07379","24,305228","0,337518","0,891627","22,09997"
