,Regione Puglia,,
26/09/2006 14.00,,0,"20,0265748"
26/09/2006 15.00,,0,"19,04309745"
26/09/2006 16.00,,,
26/09/2006 17.00,4,,
26/09/2006 18.00,4,,
26/09/2006 19.00,4,,
26/09/2006 20.00,4,,
26/09/2006 21.00,4,,
26/09/2006 22.00,4,,
26/09/2006 23.00,4,,
27/09/2006 0.00,4,,
27/09/2006 1.00,,,
27/09/2006 2.00,4,,
27/09/2006 3.00,4,31,"66,96925312"
27/09/2006 4.00,4,34,"98,6258356"
27/09/2006 5.00,4,32,"91,94379712"
27/09/2006 6.00,4,47,"100,43252264"
27/09/2006 7.00,4,46,"81,2204216"
27/09/2006 8.00,4,42,"71,2324204"
27/09/2006 9.00,4,56,"91,72460544"
27/09/2006 10.00,4,57,"87,72994032"
27/09/2006 11.00,4,45,"66,22997832"
27/09/2006 12.00,4,30,"44,33188056"
27/09/2006 13.00,4,26,"38,06229872"
27/09/2006 14.00,4,29,"37,54611608"
27/09/2006 15.00,4,23,"29,218228"
27/09/2006 16.00,4,34,"41,85335496"
27/09/2006 17.00,4,35,"43,33450488"
27/09/2006 18.00,4,32,"36,88205936"
27/09/2006 19.00,4,39,"56,08247808"
27/09/2006 20.00,4,25,"25,48942648"
27/09/2006 21.00,4,19,"19,63230128"
27/09/2006 22.00,4,39,"44,55107224"
27/09/2006 23.00,4,24,"25,28191712"
28/09/2006 0.00,4,18,"15,78677407"
28/09/2006 1.00,4,21,"18,22768107"
28/09/2006 2.00,4,13,"11,05152061"
28/09/2006 3.00,4,10,"8,19817609"
28/09/2006 4.00,4,17,"19,36641856"
28/09/2006 5.00,4,23,"29,79408416"
28/09/2006 6.00,4,25,"31,8523904"
28/09/2006 7.00,4,40,"55,70894976"
28/09/2006 8.00,4,42,"64,56208336"
28/09/2006 9.00,4,51,"83,17368256"
28/09/2006 10.00,4,43,"72,05861472"
28/09/2006 11.00,4,59,"104,79035304"
28/09/2006 12.00,4,41,"63,85135472"
28/09/2006 13.00,4,37,"47,77535432"
28/09/2006 14.00,4,36,"41,10371712"
28/09/2006 15.00,4,31,"32,91848336"
28/09/2006 16.00,4,36,"38,66928224"
28/09/2006 17.00,4,53,"59,21207792"
28/09/2006 18.00,4,47,"49,4665948"
28/09/2006 19.00,4,40,"39,29181032"
28/09/2006 20.00,4,58,"63,97842624"
28/09/2006 21.00,4,62,"71,16756536"
28/09/2006 22.00,4,58,"59,7062152"
28/09/2006 23.00,4,36,"34,78096256"
29/09/2006 0.00,4,21,"18,61807132"
29/09/2006 1.00,,16,"11,74670086"
29/09/2006 2.00,4,,
29/09/2006 3.00,4,14,"10,24350558"
29/09/2006 4.00,4,16,"14,62209266"
29/09/2006 5.00,4,24,"24,27287824"
29/09/2006 6.00,4,50,"48,80125704"
29/09/2006 7.00,4,97,"269,7600648"
29/09/2006 8.00,4,90,"171,52488904"
29/09/2006 9.00,4,68,"94,86978808"
29/09/2006 10.00,4,53,"72,11436864"
29/09/2006 11.00,4,30,"30,62415984"
29/09/2006 12.00,4,30,"31,43087088"
29/09/2006 13.00,4,32,"34,30367"
29/09/2006 14.00,4,26,"24,8603976"
29/09/2006 15.00,4,24,"22,5738368"
29/09/2006 16.00,4,33,"32,31540032"
29/09/2006 17.00,4,45,"43,05825912"
29/09/2006 18.00,4,54,"51,0592908"
29/09/2006 19.00,4,53,"48,81682072"
29/09/2006 20.00,4,74,"72,172742"
29/09/2006 21.00,4,101,"153,3101828"
29/09/2006 22.00,4,84,"120,87543544"
29/09/2006 23.00,4,73,"115,66676504"
30/09/2006 0.00,4,66,"102,47394592"
30/09/2006 1.00,4,61,"88,02176888"
30/09/2006 2.00,4,53,"54,97355632"
30/09/2006 3.00,4,40,"38,25684472"
30/09/2006 4.00,4,51,"67,79934792"
30/09/2006 5.00,4,58,"108,13136272"
30/09/2006 6.00,4,64,"125,18269344"
30/09/2006 7.00,4,73,"192,4034128"
30/09/2006 8.00,4,64,"108,49450888"
30/09/2006 9.00,4,46,"56,64923312"
30/09/2006 10.00,4,33,"37,27375168"
30/09/2006 11.00,4,30,"30,78887864"
30/09/2006 12.00,4,28,"28,5178624"
30/09/2006 13.00,4,24,"22,5167636"
30/09/2006 14.00,4,18,"15,48717514"
30/09/2006 15.00,4,16,"12,31736786"
30/09/2006 16.00,4,24,"20,0356568"
30/09/2006 17.00,4,39,"36,09089288"
30/09/2006 18.00,4,50,"45,49915656"
30/09/2006 19.00,4,51,"46,71702408"
30/09/2006 20.00,4,91,"115,26082832"
30/09/2006 21.00,4,78,"95,18626232"
30/09/2006 22.00,4,74,"105,24168064"
30/09/2006 23.00,4,67,"120,4422336"
01/10/2006 0.00,4,50,"49,10604896"
01/10/2006 1.00,,35,"32,51514696"
01/10/2006 2.00,4,,
01/10/2006 3.00,4,36,"37,19723344"
01/10/2006 4.00,4,42,"46,76629632"
01/10/2006 5.00,4,51,"57,37944504"
01/10/2006 6.00,4,57,"97,1407852"
01/10/2006 7.00,4,52,"67,8978924"
01/10/2006 8.00,4,40,"46,65216904"
01/10/2006 9.00,4,31,"31,17537032"
01/10/2006 10.00,4,27,"28,61644512"
01/10/2006 11.00,4,21,"18,2834522"
01/10/2006 12.00,4,17,"13,14224481"
01/10/2006 13.00,4,26,"23,92139528"
01/10/2006 14.00,4,37,"37,79381568"
01/10/2006 15.00,4,22,"18,06037151"
01/10/2006 16.00,4,14,"8,83888346"
01/10/2006 17.00,4,19,"13,71031913"
01/10/2006 18.00,4,32,"26,64115792"
01/10/2006 19.00,4,46,"40,29698696"
01/10/2006 20.00,4,86,"87,28249408"
01/10/2006 21.00,4,65,"65,59576792"
01/10/2006 22.00,4,72,"94,91776016"
01/10/2006 23.00,4,60,"83,38379224"
02/10/2006 0.00,4,35,"30,3258496"
02/10/2006 1.00,4,32,"27,48157752"
02/10/2006 2.00,4,42,"37,8119988"
02/10/2006 3.00,4,48,"48,17352832"
02/10/2006 4.00,4,46,"45,3811288"
02/10/2006 5.00,4,56,"61,83973952"
02/10/2006 6.00,4,83,"181,86693528"
02/10/2006 7.00,5,93,"364,4939288"
02/10/2006 8.00,5,104,"328,4508168"
02/10/2006 9.00,4,86,"135,2277296"
02/10/2006 10.00,4,82,"102,22362688"
02/10/2006 11.00,4,70,"88,01656824"
02/10/2006 12.00,4,38,"40,927316"
02/10/2006 13.00,4,50,"57,48967184"
02/10/2006 14.00,4,42,"43,3215224"
02/10/2006 15.00,4,34,"31,35695296"
02/10/2006 16.00,4,41,"38,07916256"
02/10/2006 17.00,4,54,"51,9658656"
02/10/2006 18.00,4,63,"61,18086432"
02/10/2006 19.00,4,48,"42,83256664"
02/10/2006 20.00,4,88,"106,32855704"
02/10/2006 21.00,4,65,"74,33219304"
02/10/2006 22.00,4,46,"48,76624832"
02/10/2006 23.00,4,32,"28,82135416"
03/10/2006 0.00,4,40,"38,09342608"
03/10/2006 1.00,,40,"37,76530776"
03/10/2006 2.00,4,,
03/10/2006 3.00,4,36,"37,47736056"
03/10/2006 4.00,4,49,"66,74879952"
03/10/2006 5.00,4,43,"55,23033792"
03/10/2006 6.00,4,51,"66,530908"
03/10/2006 7.00,4,65,"147,53085688"
03/10/2006 8.00,4,73,"161,6484148"
03/10/2006 9.00,4,56,"91,79076064"
03/10/2006 10.00,,26,"27,7098512"
03/10/2006 11.00,,26,"27,84214248"
03/10/2006 12.00,,25,"29,72276656"
03/10/2006 13.00,,23,"28,71112736"
03/10/2006 14.00,,22,"24,55172432"
03/10/2006 15.00,,20,"17,00982311"
03/10/2006 16.00,,20,"16,32372294"
03/10/2006 17.00,,34,"32,30373712"
03/10/2006 18.00,,31,"28,34018024"
03/10/2006 19.00,,23,"21,47011568"
03/10/2006 20.00,,14,"10,52365182"
03/10/2006 21.00,,14,"11,08783714"
03/10/2006 22.00,,20,"18,90081214"
03/10/2006 23.00,,14,"11,67277147"
04/10/2006 0.00,,9,"5,47712285"
04/10/2006 1.00,,14,"9,7740006"
04/10/2006 2.00,,20,"15,99040016"
04/10/2006 3.00,,14,"9,18258076"
04/10/2006 4.00,,24,"20,84496816"
04/10/2006 5.00,,32,"29,88098456"
04/10/2006 6.00,,32,"32,6902288"
04/10/2006 7.00,,50,"61,08360088"
04/10/2006 8.00,,53,"68,27662136"
04/10/2006 9.00,,36,"50,70650768"
04/10/2006 10.00,,31,"39,29961128"
04/10/2006 11.00,,33,"42,92596784"
04/10/2006 12.00,,40,"49,45231216"
04/10/2006 13.00,,33,"40,33071464"
04/10/2006 14.00,,32,"37,80939848"
04/10/2006 15.00,,44,"58,07721032"
04/10/2006 16.00,,41,"47,26045272"
04/10/2006 17.00,,37,"45,18526352"
04/10/2006 18.00,,32,"41,45648112"
04/10/2006 19.00,,30,"40,98306992"
04/10/2006 20.00,,20,"20,57520408"
04/10/2006 21.00,,17,"17,48581169"
04/10/2006 22.00,,26,"25,88241896"
04/10/2006 23.00,,29,"27,7280152"
05/10/2006 0.00,,34,"32,2298192"
05/10/2006 1.00,,33,"30,6280412"
05/10/2006 2.00,4,,
05/10/2006 3.00,4,27,"25,75920968"
05/10/2006 4.00,4,37,"43,881834"
05/10/2006 5.00,4,42,"60,92278256"
05/10/2006 6.00,4,53,"95,26146128"
05/10/2006 7.00,5,73,"288,473"
05/10/2006 8.00,4,77,"150,11180832"
05/10/2006 9.00,4,65,"104,12371512"
05/10/2006 10.00,4,58,"101,25479736"
05/10/2006 11.00,4,65,"126,42778784"
05/10/2006 12.00,4,54,"88,26170576"
05/10/2006 13.00,4,51,"85,1113416"
05/10/2006 14.00,4,36,"47,61451688"
05/10/2006 15.00,4,43,"58,61287624"
05/10/2006 16.00,4,55,"72,28426896"
05/10/2006 17.00,4,63,"85,89732656"
05/10/2006 18.00,4,67,"113,87177944"
05/10/2006 19.00,4,76,"207,7412856"
05/10/2006 20.00,4,74,"120,90396248"
05/10/2006 21.00,4,48,"61,82287568"
05/10/2006 22.00,4,44,"55,18496616"
05/10/2006 23.00,4,48,"55,98261432"
06/10/2006 0.00,4,26,"25,37141784"
06/10/2006 1.00,4,19,"15,6026045"
06/10/2006 2.00,4,14,"8,92448179"
06/10/2006 3.00,4,14,"10,87642921"
06/10/2006 4.00,4,15,"14,22521882"
06/10/2006 5.00,4,20,"21,6516792"
06/10/2006 6.00,4,25,"30,59949504"
06/10/2006 7.00,4,56,"119,01165608"
06/10/2006 8.00,4,,
06/10/2006 9.00,2,,
06/10/2006 10.00,2,31,"53,55986176"
06/10/2006 11.00,2,33,"55,31725744"
06/10/2006 12.00,1,34,"49,62093144"
06/10/2006 13.00,1,26,"40,4604056"
06/10/2006 14.00,2,23,"33,67074064"
06/10/2006 15.00,2,22,"30,76291368"
06/10/2006 16.00,2,24,"31,44643456"
06/10/2006 17.00,,44,"57,66349176"
06/10/2006 18.00,1,21,"25,72938248"
06/10/2006 19.00,,16,"19,8229468"
06/10/2006 20.00,,14,"16,94627014"
06/10/2006 21.00,,10,"13,06183182"
06/10/2006 22.00,,13,"16,3289102"
06/10/2006 23.00,,19,"20,7541864"
07/10/2006 0.00,,17,"20,00062896"
07/10/2006 1.00,,15,"17,06040507"
07/10/2006 2.00,,13,"15,7517577"
07/10/2006 3.00,,10,"11,96588872"
07/10/2006 4.00,,14,"18,46502719"
07/10/2006 5.00,,15,"19,45331896"
07/10/2006 6.00,,24,"30,50743224"
07/10/2006 7.00,,25,"34,34647968"
07/10/2006 8.00,,31,"45,225492"
07/10/2006 9.00,,30,"47,75198968"
07/10/2006 10.00,,23,"34,83153496"
07/10/2006 11.00,,26,"36,58763048"
07/10/2006 12.00,,20,"25,34417184"
07/10/2006 13.00,,17,"21,1458596"
07/10/2006 14.00,,16,"18,75554986"
07/10/2006 15.00,,9,"10,42378615"
07/10/2006 16.00,,13,"15,25112536"
07/10/2006 17.00,,19,"20,70749536"
07/10/2006 18.00,,41,"44,7858276"
07/10/2006 19.00,,44,"48,143682"
07/10/2006 20.00,,72,"99,82553912"
07/10/2006 21.00,,61,"86,69755592"
07/10/2006 22.00,,41,"52,84400896"
07/10/2006 23.00,,16,"19,54280056"
08/10/2006 0.00,,12,"14,52092874"
08/10/2006 1.00,,15,"17,660905"
08/10/2006 2.00,,15,"16,75042781"
08/10/2006 3.00,,14,"16,33280112"
08/10/2006 4.00,,11,"12,54304122"
08/10/2006 5.00,,11,"13,26805058"
08/10/2006 6.00,,12,"14,82312225"
08/10/2006 7.00,,13,"17,33406581"
08/10/2006 8.00,,16,"20,46235784"
08/10/2006 9.00,,15,"22,02780784"
08/10/2006 10.00,,16,"22,56215448"
08/10/2006 11.00,,11,"15,36915121"
08/10/2006 12.00,,11,"14,84517143"
08/10/2006 13.00,,12,"14,97616638"
08/10/2006 14.00,,5,"6,25401242"
08/10/2006 15.00,,6,"6,11653198"
08/10/2006 16.00,,6,"7,03608734"
08/10/2006 17.00,,9,"10,28111845"
08/10/2006 18.00,,11,"12,18767116"
08/10/2006 19.00,,13,"14,71936566"
08/10/2006 20.00,,13,"15,1421796"
08/10/2006 21.00,,10,"11,8387847"
08/10/2006 22.00,,12,"12,86598949"
08/10/2006 23.00,,16,"16,91384645"
09/10/2006 0.00,,16,"16,3353957"
09/10/2006 1.00,,8,"8,14629779"
09/10/2006 2.00,1,6,"6,62624441"
09/10/2006 3.00,1,6,"6,42650924"
09/10/2006 4.00,1,8,"9,78307878"
09/10/2006 5.00,1,14,"20,8644132"
09/10/2006 6.00,1,29,"42,28007512"
09/10/2006 7.00,1,36,"50,40947848"
09/10/2006 8.00,1,38,"53,73754392"
09/10/2006 9.00,1,29,"39,42022024"
09/10/2006 10.00,1,28,"38,2425812"
09/10/2006 11.00,1,29,"40,52786096"
09/10/2006 12.00,1,26,"36,62135816"
09/10/2006 13.00,1,27,"38,42286368"
09/10/2006 14.00,1,22,"28,21437064"
09/10/2006 15.00,1,28,"35,09353632"
09/10/2006 16.00,1,31,"39,55121136"
09/10/2006 17.00,1,38,"49,23704008"
09/10/2006 18.00,1,30,"37,87553456"
09/10/2006 19.00,1,20,"23,87080376"
09/10/2006 20.00,1,16,"19,01105424"
09/10/2006 21.00,1,16,"19,41440976"
09/10/2006 22.00,1,25,"30,69805864"
09/10/2006 23.00,1,27,"31,91722632"
10/10/2006 0.00,1,15,"17,17583442"
10/10/2006 1.00,1,11,"13,78295027"
10/10/2006 2.00,1,9,"9,55221816"
10/10/2006 3.00,1,11,"11,9749669"
10/10/2006 4.00,1,13,"16,73616046"
10/10/2006 5.00,1,14,"20,60633144"
10/10/2006 6.00,1,23,"30,54115992"
10/10/2006 7.00,1,54,"79,76523664"
10/10/2006 8.00,1,52,"85,11006056"
10/10/2006 9.00,1,48,"81,81704208"
10/10/2006 10.00,1,29,"54,41586416"
10/10/2006 11.00,1,32,"52,11243952"
10/10/2006 12.00,1,36,"56,75817888"
10/10/2006 13.00,1,30,"43,86367"
10/10/2006 14.00,1,25,"34,28940648"
10/10/2006 15.00,1,23,"29,23899232"
10/10/2006 16.00,1,30,"38,99613864"
10/10/2006 17.00,1,39,"47,90634544"
10/10/2006 18.00,1,47,"58,53245752"
10/10/2006 19.00,1,46,"54,220018"
10/10/2006 20.00,1,43,"47,60025336"
10/10/2006 21.00,1,39,"42,68083032"
10/10/2006 22.00,1,23,"24,7229248"
10/10/2006 23.00,1,22,"23,58029448"
11/10/2006 0.00,1,25,"26,54647568"
11/10/2006 1.00,,18,"21,1432784"
11/10/2006 2.00,1,11,"12,75055822"
11/10/2006 3.00,1,18,"21,029132"
11/10/2006 4.00,1,22,"28,27144384"
11/10/2006 5.00,1,47,"56,82953472"
11/10/2006 6.00,1,72,"107,10934136"
11/10/2006 7.00,2,120,"328,0267352"
11/10/2006 8.00,2,118,"350,0053664"
11/10/2006 9.00,1,85,"198,0141768"
11/10/2006 10.00,1,46,"75,86781584"
11/10/2006 11.00,1,40,"56,89048928"
11/10/2006 12.00,1,34,"48,01789152"
11/10/2006 13.00,1,30,"42,09069152"
11/10/2006 14.00,1,49,"72,51252352"
11/10/2006 15.00,1,26,"36,04548288"
11/10/2006 16.00,1,29,"35,71608352"
11/10/2006 17.00,1,39,"44,91551856"
11/10/2006 18.00,1,66,"76,56430008"
11/10/2006 19.00,1,84,"152,53848048"
11/10/2006 20.00,1,83,"154,78743224"
11/10/2006 21.00,1,85,"155,73033504"
11/10/2006 22.00,1,84,"156,69784528"
11/10/2006 23.00,1,63,"83,57833824"
12/10/2006 0.00,1,54,"64,73718432"
12/10/2006 1.00,1,46,"56,11100512"
12/10/2006 2.00,1,30,"34,6512716"
12/10/2006 3.00,1,16,"19,47796464"
12/10/2006 4.00,1,30,"38,3683908"
12/10/2006 5.00,1,45,"60,51034504"
12/10/2006 6.00,1,75,"112,98463056"
12/10/2006 7.00,1,91,"147,494548"
12/10/2006 8.00,1,83,"164,12824056"
12/10/2006 9.00,1,78,"124,85067464"
12/10/2006 10.00,1,58,"88,31617864"
12/10/2006 11.00,1,32,"44,57181744"
12/10/2006 12.00,1,27,"34,75371656"
12/10/2006 13.00,1,30,"40,39943192"
12/10/2006 14.00,1,23,"29,34533776"
12/10/2006 15.00,1,25,"30,55412328"
12/10/2006 16.00,1,26,"31,56576248"
12/10/2006 17.00,1,41,"47,91152696"
12/10/2006 18.00,1,64,"73,4087544"
12/10/2006 19.00,1,64,"78,90401448"
12/10/2006 20.00,1,90,"168,27334184"
12/10/2006 21.00,1,92,"150,17538232"
12/10/2006 22.00,1,73,"91,19157808"
12/10/2006 23.00,1,46,"55,09156496"
13/10/2006 0.00,1,28,"31,84848992"
13/10/2006 1.00,,25,"28,00816144"
13/10/2006 2.00,1,19,"21,65818"
13/10/2006 3.00,1,16,"20,64264032"
13/10/2006 4.00,1,19,"24,0316412"
13/10/2006 5.00,1,48,"58,81650424"
13/10/2006 6.00,1,65,"79,73280912"
13/10/2006 7.00,1,68,"92,37699896"
13/10/2006 8.00,2,109,"207,5302008"
13/10/2006 9.00,2,66,"122,73399504"
13/10/2006 10.00,1,48,"70,041818"
13/10/2006 11.00,1,39,"52,16561224"
13/10/2006 12.00,1,34,"45,949184"
13/10/2006 13.00,1,34,"45,96866728"
13/10/2006 14.00,1,28,"34,94956272"
13/10/2006 15.00,1,27,"32,65522008"
13/10/2006 16.00,1,36,"42,15814688"
13/10/2006 17.00,1,34,"37,88591672"
13/10/2006 18.00,1,48,"53,0942324"
13/10/2006 19.00,1,54,"58,60897576"
13/10/2006 20.00,1,42,"45,19956528"
13/10/2006 21.00,1,74,"89,34338152"
13/10/2006 22.00,1,89,"108,96270032"
13/10/2006 23.00,1,61,"69,3167876"
14/10/2006 0.00,1,43,"46,20342264"
14/10/2006 1.00,1,14,"15,02934292"
14/10/2006 2.00,1,15,"16,34317946"
14/10/2006 3.00,1,24,"27,13399504"
14/10/2006 4.00,1,53,"61,79694896"
14/10/2006 5.00,1,40,"49,87775128"
14/10/2006 6.00,1,28,"37,23484248"
14/10/2006 7.00,1,46,"57,40795296"
14/10/2006 8.00,1,47,"58,694576"
14/10/2006 9.00,1,50,"68,13136672"
14/10/2006 10.00,1,39,"47,93877296"
14/10/2006 11.00,1,32,"37,629116"
14/10/2006 12.00,1,29,"34,03260576"
14/10/2006 13.00,1,26,"31,82644456"
14/10/2006 14.00,1,18,"20,31840336"
14/10/2006 15.00,1,12,"14,32249182"
14/10/2006 16.00,1,17,"18,95528502"
14/10/2006 17.00,1,24,"26,80067608"
14/10/2006 18.00,1,39,"41,6251004"
14/10/2006 19.00,1,50,"51,50931824"
14/10/2006 20.00,1,59,"61,66853904"
14/10/2006 21.00,1,87,"127,59632576"
14/10/2006 22.00,1,99,"162,05048928"
14/10/2006 23.00,1,62,"79,3592808"
15/10/2006 0.00,1,38,"42,18021136"
15/10/2006 1.00,,46,"51,39777216"
15/10/2006 2.00,1,32,"36,30100256"
15/10/2006 3.00,1,23,"27,46861416"
15/10/2006 4.00,1,37,"43,51736856"
15/10/2006 5.00,1,28,"31,68897176"
15/10/2006 6.00,1,40,"50,43156208"
15/10/2006 7.00,1,70,"96,898248"
15/10/2006 8.00,1,53,"67,28830856"
15/10/2006 9.00,1,34,"44,8571452"
15/10/2006 10.00,1,20,"24,55560568"
15/10/2006 11.00,1,30,"37,7069344"
15/10/2006 12.00,1,25,"30,82778784"
15/10/2006 13.00,1,21,"25,0432804"
15/10/2006 14.00,1,11,"12,23695678"
15/10/2006 15.00,1,13,"14,57929254"
15/10/2006 16.00,1,11,"11,3913289"
15/10/2006 17.00,1,14,"13,98397986"
15/10/2006 18.00,1,29,"28,874546"
15/10/2006 19.00,1,59,"62,29108624"
15/10/2006 20.00,1,118,"175,43915456"
15/10/2006 21.00,1,102,"141,8552952"
15/10/2006 22.00,1,95,"114,97548144"
15/10/2006 23.00,1,63,"65,74102256"
16/10/2006 0.00,1,53,"56,96052584"
16/10/2006 1.00,1,39,"41,3553172"
16/10/2006 2.00,1,25,"26,56592072"
16/10/2006 3.00,1,18,"21,5232884"
16/10/2006 4.00,1,20,"24,94859816"
16/10/2006 5.00,1,17,"21,84882552"
16/10/2006 6.00,1,23,"36,59543144"
16/10/2006 7.00,1,34,"48,2604096"
16/10/2006 8.00,1,52,"85,6171612"
16/10/2006 9.00,1,53,"92,93080976"
16/10/2006 10.00,1,36,"61,28204736"
16/10/2006 11.00,1,33,"46,8440956"
16/10/2006 12.00,1,29,"39,69778528"
16/10/2006 13.00,1,31,"40,16599584"
16/10/2006 14.00,1,26,"33,80305104"
16/10/2006 15.00,1,29,"37,07012368"
16/10/2006 16.00,1,29,"35,37366344"
16/10/2006 17.00,1,29,"35,0221996"
16/10/2006 18.00,1,29,"34,21548856"
16/10/2006 19.00,1,21,"24,67753392"
16/10/2006 20.00,1,21,"23,81374968"
16/10/2006 21.00,1,13,"14,09941113"
16/10/2006 22.00,1,11,"12,86728582"
16/10/2006 23.00,1,11,"12,00349967"
17/10/2006 0.00,1,9,"10,02172314"
17/10/2006 1.00,,9,"9,51071629"
17/10/2006 2.00,1,6,"6,75853569"
17/10/2006 3.00,1,10,"10,94776402"
17/10/2006 4.00,1,10,"11,50027466"
17/10/2006 5.00,1,17,"20,35731256"
17/10/2006 6.00,1,29,"37,78605296"
17/10/2006 7.00,1,43,"62,39613152"
17/10/2006 8.00,1,39,"54,18238984"
17/10/2006 9.00,1,34,"46,718286"
17/10/2006 10.00,1,29,"40,6432884"
17/10/2006 11.00,1,26,"35,28030048"
17/10/2006 12.00,1,26,"38,16088144"
17/10/2006 13.00,1,27,"37,09086888"
17/10/2006 14.00,1,27,"38,87291024"
17/10/2006 15.00,1,24,"34,08707864"
17/10/2006 16.00,1,30,"37,42028736"
17/10/2006 17.00,1,41,"53,59615152"
17/10/2006 18.00,1,,
17/10/2006 19.00,1,77,"102,8280292"
17/10/2006 20.00,1,97,"112,36858416"
17/10/2006 21.00,1,80,"94,41065952"
17/10/2006 22.00,1,64,"73,59291824"
17/10/2006 23.00,1,40,"45,96996744"
18/10/2006 0.00,1,22,"24,29880496"
18/10/2006 1.00,1,25,"29,20916512"
18/10/2006 2.00,1,22,"23,25993888"
18/10/2006 3.00,1,19,"21,01098712"
18/10/2006 4.00,1,21,"24,37792352"
18/10/2006 5.00,1,20,"25,318226"
18/10/2006 6.00,1,29,"35,19470024"
18/10/2006 7.00,1,44,"61,03432864"
18/10/2006 8.00,1,52,"75,92356976"
18/10/2006 9.00,1,52,"89,29280912"
18/10/2006 10.00,1,50,"83,23073664"
18/10/2006 11.00,1,39,"61,71004856"
18/10/2006 12.00,1,44,"62,83449576"
18/10/2006 13.00,1,55,"59,95523408"
18/10/2006 14.00,1,50,"49,71689472"
18/10/2006 15.00,1,39,"38,26204536"
18/10/2006 16.00,1,40,"39,2814664"
18/10/2006 17.00,1,44,"44,35780728"
18/10/2006 18.00,1,67,"67,63721032"
18/10/2006 19.00,1,107,"108,39594528"
18/10/2006 20.00,1,182,"194,429368"
18/10/2006 21.00,1,210,"254,5390152"
18/10/2006 22.00,1,177,"184,44406272"
18/10/2006 23.00,1,158,"163,18663792"
19/10/2006 0.00,1,68,"69,6397244"
19/10/2006 1.00,,59,"60,00452544"
19/10/2006 2.00,1,,
19/10/2006 3.00,1,25,"26,46993832"
19/10/2006 4.00,1,31,"32,17404616"
19/10/2006 5.00,1,52,"53,79847936"
19/10/2006 6.00,1,80,"81,7119968"
19/10/2006 7.00,1,222,"277,054536"
19/10/2006 8.00,1,230,"263,5150904"
19/10/2006 9.00,1,116,"118,18161864"
19/10/2006 10.00,1,69,"69,56192512"
19/10/2006 11.00,1,43,"43,1516412"
19/10/2006 12.00,1,32,"32,35821"
19/10/2006 13.00,1,33,"33,41135872"
19/10/2006 14.00,1,28,"26,4076836"
19/10/2006 15.00,1,24,"22,46749136"
19/10/2006 16.00,1,30,"28,17288024"
19/10/2006 17.00,1,34,"32,05989976"
19/10/2006 18.00,1,38,"35,98714776"
19/10/2006 19.00,1,40,"39,17122048"
19/10/2006 20.00,1,50,"49,7415404"
19/10/2006 21.00,1,47,"46,532822"
19/10/2006 22.00,1,44,"42,89354032"
19/10/2006 23.00,1,46,"45,71702896"
20/10/2006 0.00,1,39,"38,49550056"
20/10/2006 1.00,1,28,"27,69040616"
20/10/2006 2.00,1,21,"20,68284968"
20/10/2006 3.00,1,25,"25,00825256"
20/10/2006 4.00,1,27,"26,21703808"
20/10/2006 5.00,1,30,"29,84597584"
20/10/2006 6.00,1,41,"40,56677016"
20/10/2006 7.00,1,63,"63,00443432"
20/10/2006 8.00,1,76,"76,26859016"
20/10/2006 9.00,1,76,"76,42162664"
20/10/2006 10.00,1,91,"93,41456488"
20/10/2006 11.00,1,81,"81,4007232"
20/10/2006 12.00,1,52,"51,80504728"
20/10/2006 13.00,1,52,"52,51189456"
20/10/2006 14.00,1,50,"50,76358088"
20/10/2006 15.00,1,37,"37,40734312"
20/10/2006 16.00,1,38,"38,32688128"
20/10/2006 17.00,1,37,"37,80031648"
20/10/2006 18.00,1,43,"43,32024136"
20/10/2006 19.00,1,37,"38,19979064"
20/10/2006 20.00,1,35,"35,73294736"
20/10/2006 21.00,1,36,"37,04029648"
20/10/2006 22.00,1,31,"32,48661992"
20/10/2006 23.00,1,32,"33,52416672"
21/10/2006 0.00,1,25,"25,52963584"
21/10/2006 1.00,,31,"31,9094636"
21/10/2006 2.00,1,,
21/10/2006 3.00,1,23,"23,49727544"
21/10/2006 4.00,1,27,"27,64371512"
21/10/2006 5.00,1,35,"36,24392936"
21/10/2006 6.00,1,119,"131,4626192"
21/10/2006 7.00,1,133,"152,72524464"
21/10/2006 8.00,2,162,"238,779164"
21/10/2006 9.00,1,147,"163,85847648"
21/10/2006 10.00,1,110,"113,53065952"
21/10/2006 11.00,1,81,"81,79887808"
21/10/2006 12.00,1,53,"52,76351376"
21/10/2006 13.00,1,43,"43,90647968"
21/10/2006 14.00,1,35,"35,61231928"
21/10/2006 15.00,1,30,"30,43739568"
21/10/2006 16.00,1,29,"30,25193168"
21/10/2006 17.00,1,36,"37,11811488"
21/10/2006 18.00,1,45,"46,92971496"
21/10/2006 19.00,1,44,"46,23973152"
21/10/2006 20.00,1,36,"38,05839824"
21/10/2006 21.00,1,33,"35,27900032"
21/10/2006 22.00,1,37,"40,24639544"
21/10/2006 23.00,1,37,"39,56939448"
22/10/2006 0.00,1,30,"33,21031192"
22/10/2006 1.00,1,30,"32,99373968"
22/10/2006 2.00,1,33,"34,98459056"
22/10/2006 3.00,1,30,"32,2207372"
22/10/2006 4.00,1,32,"32,8043752"
22/10/2006 5.00,1,33,"33,70963072"
22/10/2006 6.00,1,35,"35,48392848"
22/10/2006 7.00,1,46,"47,14110568"
22/10/2006 8.00,1,37,"38,02857104"
22/10/2006 9.00,1,34,"35,12852592"
22/10/2006 10.00,1,34,"35,02349976"
