,Regione Puglia,,,,,
21/06/2006 15.00,1,"25,5491","5,03361027","17,83405381","0,08371224","82,67819977"
21/06/2006 16.00,1,"18,15764451","4,71425607","10,92807424","0,08050849","82,67819977"
21/06/2006 17.00,1,"21,49994288","4,49459577","14,61013883","0,12535167","82,67819977"
21/06/2006 18.00,1,"18,59861672","3,73169738","12,87878077","0,1407588","82,67819977"
21/06/2006 19.00,1,"18,75944078","3,28730648","13,72240297","0,14083685","82,67819977"
21/06/2006 20.00,1,"26,32598384","3,96318672","20,25588096","0,19191861","82,67819977"
21/06/2006 21.00,"0,71249393","81,84816944","7,16854286","70,8923712","0,47533282","82,67819977"
21/06/2006 22.00,1,"58,54932136","6,61770056","48,4235988","0,3665323","82,67819977"
21/06/2006 23.00,1,"34,52284256","5,57431321","25,98339168","0,30482575","82,67819977"
22/06/2006 0.00,1,"24,79556168","5,51094816","16,34669562","0,21250066","82,67819977"
22/06/2006 1.00,1,"37,04934024","33,71368001","18,82839132","0,49903591","87,54753876"
22/06/2006 2.00,1,"16,80749336","5,12654295","8,94363812","0,27156267","87,54753876"
22/06/2006 3.00,1,"19,98378424","5,48644835","11,62114365","0,43053274","87,54753876"
22/06/2006 4.00,1,"22,0589352","4,7911386","14,71397382","0,27962097","87,54753876"
22/06/2006 5.00,1,"41,42793496","6,84327538","30,95034704","0,41674497","87,54753876"
22/06/2006 6.00,1,"71,68506728","15,27738357","48,28082976","0,41042484","87,54753876"
22/06/2006 7.00,1,"103,02255608","34,45039514","50,92329024","0,37842462","87,54753876"
22/06/2006 8.00,1,"93,23300136","19,5480967","63,26737256","0,30996107","87,54753876"
22/06/2006 9.00,1,"63,2080432","11,67496393","45,3165032","0,32374884","87,54753876"
22/06/2006 10.00,1,"41,81832712","7,70840158","30,005494","0,25730074","87,54753876"
22/06/2006 11.00,1,"29,46206536","5,71962612","20,69585128","0,19172056","87,54753876"
22/06/2006 12.00,0,"41,06218848","6,76554987","30,6972556","0,21645118","87,54753876"
22/06/2006 13.00,1,"34,11690584","5,82354362","25,19427104","0,19582951","87,54753876"
22/06/2006 14.00,0,"24,63732456","4,3247818","18,01835722","0,11417117","87,54753876"
22/06/2006 15.00,0,"20,20425696","3,44698359","14,92293438","0,09782738","87,54753876"
22/06/2006 16.00,0,"17,43263706","4,23100366","10,94495146","0,08245404","87,54753876"
22/06/2006 17.00,0,"15,04749927","3,89052902","9,08121226","0,05959791","87,54753876"
22/06/2006 18.00,0,"28,05225216","4,7184809","20,82305664","0,13551047","87,54753876"
22/06/2006 19.00,0,"34,37370656","6,03982455","25,1189956","0,22253597","87,54753876"
22/06/2006 20.00,0,"38,69652824","6,62277086","28,54927656","0,22770974","87,54753876"
22/06/2006 21.00,1,"32,82642056","6,21301913","23,30458408","0,23391336","87,54753876"
22/06/2006 22.00,1,"35,05332696","6,06516982","25,76144672","0,25686619","87,54753876"
22/06/2006 23.00,0,"33,358186","5,36394431","25,14106008","0,25492996","87,54753876"
23/06/2006 0.00,1,"27,29353232","5,53376077","18,81135349","0,28578382","87,54753876"
23/06/2006 1.00,,"33,29981264","5,00488438","25,63426048","0,25725996","85,55879974"
23/06/2006 2.00,"0,50804744",,,,"0,24386829","85,55879974"
23/06/2006 3.00,0,"28,00556112","6,01363381","18,78669825",,"85,55879974"
23/06/2006 4.00,0,"25,46089944","6,08798119","16,12606038","0,3278543","85,55879974"
23/06/2006 5.00,1,"34,1389512","6,24934798","24,61283184","0,35297986","85,55879974"
23/06/2006 6.00,1,"69,10667792","11,61159388","51,7876672","0,43897433","85,55879974"
23/06/2006 7.00,1,"180,6724324","63,91619459","84,37854848","0,46598719","85,55879974"
23/06/2006 8.00,1,"86,09835424","22,18318228","55,74523952","0,39768673","85,55879974"
23/06/2006 9.00,1,"36,6058136","6,5763039","26,52850288","0,29808855","85,55879974"
23/06/2006 10.00,1,"27,82009712","6,4216971","17,97423018","0,26726149","85,55879974"
23/06/2006 11.00,1,"32,95611152","7,64503777","21,23446168","0,23655209","85,55879974"
23/06/2006 12.00,1,"31,61633488","7,89680208","19,50700792","0,23199111","85,55879974"
23/06/2006 13.00,0,"25,57244552","6,73682522","15,24350986","0,23741652","85,55879974"
23/06/2006 14.00,0,"20,57390392","4,83169104","13,16560562","0,27103609","85,55879974"
23/06/2006 15.00,0,"23,12894776","4,4548888","16,30126842","0,2742212","85,55879974"
23/06/2006 16.00,0,"24,169114","4,29943528","17,5809681","0,29647619","85,55879974"
23/06/2006 17.00,0,"22,00316216","3,68354073","16,35967428","0,30673868","85,55879974"
23/06/2006 18.00,0,"27,77080576","4,5638741","20,77892768","0,35144555","85,55879974"
23/06/2006 19.00,1,"32,92240296","4,64075415","25,81595784","0,37688682","85,55879974"
23/06/2006 20.00,0,"32,6487384","4,44390522","25,844504","0,43527779","85,55879974"
23/06/2006 21.00,"0,4709788","35,7796384","5,83452595","26,84128696","0,40771389","85,55879974"
23/06/2006 22.00,0,"69,11055928","18,2563294","43,49973992","0,45749434","85,55879974"
23/06/2006 23.00,"0,36734854","40,82097056","6,83905179","30,34294288","0,40739934","85,55879974"
24/06/2006 0.00,"0,41424851","61,72821256","10,9272727","44,98423584","0,6083665","85,55879974"
24/06/2006 1.00,"0,48089964","62,8941884","29,96931311","35,1780276","0,47436237","78,4489212"
24/06/2006 2.00,"0,35769822","19,81258376","5,1434398","11,92484382","0,29219132","78,4489212"
24/06/2006 3.00,0,"22,71260976","6,48843903","13,21882423","0,30021235","78,4489212"
24/06/2006 4.00,"0,38538707","19,27691784","5,50419066","10,83463671","0,29187561","78,4489212"
24/06/2006 5.00,"0,63151835","28,49971752","6,87284674","17,96125152","0,29804894","78,4489212"
24/06/2006 6.00,"0,39007747","57,4767276","14,10221077","35,91600224","0,47436237","78,4489212"
24/06/2006 7.00,1,"120,54859816","38,40175157","62,05254512","0,51273864","78,4489212"
24/06/2006 8.00,1,"48,2993188","9,51891215","33,70963072","0,36764604","78,4489212"
24/06/2006 9.00,1,"30,84723288","7,76078306","18,94633495","0,28558461","78,4489212"
24/06/2006 10.00,0,"33,07412016","7,88581975","20,98268952","0,29053935","78,4489212"
24/06/2006 11.00,0,"22,66721888","4,96517741","15,05530979","0,24591053","78,4489212"
24/06/2006 12.00,0,"21,90589872","4,65173772","14,79444225","0,27103609","78,4489212"
24/06/2006 13.00,"0,29844272","15,15255411","3,25773762","10,15844453","0,23773107","78,4489212"
24/06/2006 14.00,0,"14,6752692","3,87954669","8,72559364","0,25361701","78,4489212"
24/06/2006 15.00,0,"13,41850013","3,50274444","8,04680687","0,22125564","78,4489212"
24/06/2006 16.00,0,"12,5910305","3,31180754","7,51208357","0,22660415","78,4489212"
24/06/2006 17.00,0,"11,82711194","3,07947398","7,10455224","0,23497934","78,4489212"
24/06/2006 18.00,0,"13,79981029","3,03385249","9,14870012","0,23002459","78,4489212"
24/06/2006 19.00,0,"23,77224016","5,1654057","15,89503534","0,34763251","78,4489212"
24/06/2006 20.00,0,"57,6647728","16,36808459","35,51366008","0,59008182","78,4489212"
24/06/2006 21.00,0,"46,57175032","11,8718141","29,0840056","0,41711194","78,4489212"
24/06/2006 22.00,"0,26615399","36,18817544","8,37752183","23,93535288","0,41239369","78,4489212"
24/06/2006 23.00,0,"65,8811148","16,10618965","43,71103504","0,71390268","78,4489212"
25/06/2006 0.00,"0,79151788","88,61188856","23,25107567","53,12838072","0,7593971","78,4489212"
25/06/2006 1.00,,"80,7353472","21,30031875","48,06928608","0,6346722","54,18395996"
25/06/2006 2.00,"1,11160846",,,,"0,57635929","54,18395996"
25/06/2006 3.00,"0,9249137","29,06519152","6,33805707","19,34865608",,"54,18395996"
25/06/2006 4.00,"0,82957809","24,32345064","6,84327538","13,99235251",,"54,18395996"
25/06/2006 5.00,1,"30,3465948","6,77484376","19,9638612",,"54,18395996"
25/06/2006 6.00,"0,80390596","31,25837024","7,2766827","20,1014296",,"54,18395996"
25/06/2006 7.00,"1,19862806","58,62323928","18,37882221","32,62719016",,"54,18395996"
25/06/2006 8.00,"1,04110087","38,43842736","9,93373294","23,20464384",,"54,18395996"
25/06/2006 9.00,1,"30,07943104","7,54703604","18,50635125",,"54,18395996"
25/06/2006 10.00,1,"27,09508584","6,18936354","17,60563482",,"54,18395996"
25/06/2006 11.00,"0,85814257","29,29476536","6,79174061","18,88143785",,"54,18395996"
25/06/2006 12.00,"0,93973851","27,59960528","6,99872889","16,8749296",,"54,18395996"
25/06/2006 13.00,"0,85561227","25,12368","6,80187872","14,69191125",,"54,18395996"
25/06/2006 14.00,"0,66614517","17,45468624","5,77876635","8,58931775",,"54,18395996"
25/06/2006 15.00,"0,64541566","15,49884599","5,48813803","7,07859493",,"54,18395996"
25/06/2006 16.00,1,"14,97097721","5,29804785","6,84238262",,"54,18395996"
25/06/2006 17.00,1,"17,08375059","5,33015186","8,90729674",,"54,18395996"
25/06/2006 18.00,1,"20,69451288","5,31071986","12,55042345",,"54,18395996"
25/06/2006 19.00,1,"22,61662736","5,18399224","14,66854661",,"54,18395996"
25/06/2006 20.00,"0,5326029","28,22215248","6,45464533","18,32595214",,"54,18395996"
25/06/2006 21.00,"0,92093723","78,0117032","12,88647306","58,2692516",,"54,18395996"
25/06/2006 22.00,1,"52,92175088","9,73434886","38,00426952",,"54,18395996"
25/06/2006 23.00,0,"47,10351576","10,3426392","32,10676288",,"54,18395996"
26/06/2006 0.00,"0,20947352","55,39117536","10,16690323","39,83168264",,"54,18395996"
26/06/2006 1.00,"0,56080634","65,6320768","11,99008831","47,75778304",,"63,55189133"
26/06/2006 2.00,"0,78317645","33,39189456","5,87845901","24,3844052",,"63,55189133"
26/06/2006 3.00,"0,78655085","34,887308","6,75372207","24,53625624",,"63,55189133"
26/06/2006 4.00,"0,64529464","41,95063752","8,28543212","29,42015432",,"63,55189133"
26/06/2006 5.00,"0,83741204","70,94321128","15,69305855","46,88432408",,"63,55189133"
26/06/2006 6.00,1,"105,56205536","27,87577469","62,81180032",,"63,55189133"
26/06/2006 7.00,1,"163,43175632","56,85494486","76,68865656",,"63,55189133"
26/06/2006 8.00,"0,79233555","51,59105624","11,26690064","34,31831592",,"63,55189133"
26/06/2006 9.00,1,"44,8298992","10,35108513","28,95941968",,"63,55189133"
26/06/2006 10.00,"0,72568544","27,85252464","6,02039379","18,62316489",,"63,55189133"
26/06/2006 11.00,"0,54634257","31,34008912","5,3056508","23,21112552",,"63,55189133"
26/06/2006 12.00,"0,31662159","25,33120848","5,43406811","17,00082524",,"63,55189133"
26/06/2006 13.00,0,"28,14433408","6,76639533","18,01576264",,"63,55189133"
26/06/2006 14.00,0,"26,30912","6,34650549","16,57772067",,"63,55189133"
26/06/2006 15.00,0,"26,93944904","7,08574705","16,26752735",,"63,55189133"
26/06/2006 16.00,0,"27,86678816","7,34596228","16,60107384",,"63,55189133"
26/06/2006 17.00,0,"21,9422076","7,21500857","10,87356503",,"63,55189133"
26/06/2006 18.00,0,"18,48837462","6,83398273","8,00267982",,"63,55189133"
26/06/2006 19.00,0,"35,37886408","9,05593472","21,49405392",,"63,55189133"
26/06/2006 20.00,1,"49,95036904","9,04664208","36,08731744",,"63,55189133"
26/06/2006 21.00,"0,57912557","81,55892208","16,63506729","56,06027976",,"63,55189133"
26/06/2006 22.00,1,"101,24701552","20,42083459","69,946218",,"63,55189133"
26/06/2006 23.00,"1,0192852","97,84247008","23,49269439","62,00583496",,"63,55189133"
27/06/2006 0.00,"0,50379739","41,84299192","9,3617702","27,78223952",,"63,55189133"
27/06/2006 1.00,,"26,89793952","6,68359952","16,92554598",,"67,25478363"
27/06/2006 2.00,"0,77947762",,,,,"67,25478363"
27/06/2006 3.00,"0,90905867",,,,,"67,25478363"
27/06/2006 4.00,"0,8086645",,,,,"67,25478363"
27/06/2006 5.00,1,,,,,"67,25478363"
27/06/2006 6.00,1,,,,,"67,25478363"
27/06/2006 7.00,1,,,,,"67,25478363"
27/06/2006 8.00,1,,,,,"67,25478363"
27/06/2006 9.00,1,,,,,"67,25478363"
27/06/2006 10.00,1,,,,,"67,25478363"
27/06/2006 11.00,1,,,,,"67,25478363"
27/06/2006 12.00,1,,,,,"67,25478363"
27/06/2006 13.00,1,,,,,"67,25478363"
27/06/2006 14.00,,,,,,"67,25478363"
27/06/2006 15.00,,"23,04334752","6,4892845","13,09033401","0,24480029","67,25478363"
27/06/2006 16.00,,"17,75428517","4,3704033","11,05266972","0,21628225","67,25478363"
27/06/2006 17.00,,"21,94738912","3,59567587","16,43884446","0,22870348","67,25478363"
27/06/2006 18.00,,"18,52728191","3,22985719","13,78989083","0,25757684","67,25478363"
27/06/2006 19.00,,"17,51175179","3,0853885","12,78403926","0,22747674","67,25478363"
27/06/2006 20.00,,"64,10423584","9,42260011","49,67345408","0,6119046","67,25478363"
27/06/2006 21.00,,"80,61731944","13,37225438","60,13041152","0,78333202","67,25478363"
27/06/2006 22.00,,"67,5814564","12,21060031","48,87006992","0,68721486","67,25478363"
27/06/2006 23.00,,"23,54008512","4,87562285","16,1234658","0,62060599","67,25478363"
28/06/2006 0.00,,"19,93319272","5,01502249","12,24411914","0,27711739","67,25478363"
28/06/2006 1.00,,"25,76957272","6,01194537","16,76980402","0,24092433","74,62677002"
28/06/2006 2.00,,"19,83072864","4,64666867","12,7061635","0,30049311","74,62677002"
28/06/2006 3.00,,"20,7865948","6,29834885","11,19414051","0,21438447","74,62677002"
28/06/2006 4.00,,"17,54677007","5,76524762","8,72040256","0,21347344","74,62677002"
28/06/2006 5.00,,"43,22167776","10,3054574","27,42012584","0,5876959","74,62677002"
28/06/2006 6.00,,"111,97301048","37,56535126","54,45741192","0,53164775","74,62677002"
28/06/2006 7.00,,"134,64671104","44,40947335","66,5172372","0,6954817","74,62677002"
28/06/2006 8.00,,"62,4661872","10,9796492","45,64225064","0,37422247","74,62677002"
28/06/2006 9.00,,"46,35645912","8,99172669","32,57527936","0,34973883","74,62677002"
28/06/2006 10.00,0,"39,3592848","8,38259088","26,78677584","0,29020966","74,62677002"
28/06/2006 11.00,0,"22,00964384","4,09920574","15,72760914","0,34823481","74,62677002"
28/06/2006 12.00,,"34,38278856","11,51950792","20,2039128","0,33284982","74,62677002"
28/06/2006 13.00,1,"28,48155352","6,81117261","18,03782712","0,27347793","74,62677002"
28/06/2006 14.00,1,"24,30530576","7,30709827","13,09682334","0,23368619","74,62677002"
28/06/2006 15.00,1,"29,14170976","7,81231783","17,16046386","0,23253866","74,62677002"
28/06/2006 16.00,1,"21,43378768","6,93789898","10,79050202","0,25520374","74,62677002"
28/06/2006 17.00,1,"21,11993288","6,47999186","11,17986934","0,25971229","74,62677002"
28/06/2006 18.00,0,"19,31064552","5,40872284","11,01503582","0,23708799","74,62677002"
28/06/2006 19.00,1,"23,14451144","6,94972803","12,48422618","0,23230217","74,62677002"
28/06/2006 20.00,1,"34,14285168","9,80785078","19,12673024","0,35080597","74,62677002"
28/06/2006 21.00,1,"38,65629976","9,93035481","23,42786984","0,38688019","74,62677002"
28/06/2006 22.00,1,"66,7189532","11,62004854","48,91419888","0,53243879","74,62677002"
28/06/2006 23.00,1,"56,82305304","11,97234475","38,47022392","0,60565438","74,62677002"
29/06/2006 0.00,1,"41,28918112","11,65637864","23,411006","0,54897363","74,62677002"
29/06/2006 1.00,,"44,37985264","11,40039074","26,89709824","0,5075206","110,70770264"
29/06/2006 2.00,1,"32,71487448","10,03258013","17,32528782","0,42979646","110,70770264"
29/06/2006 3.00,1,"32,48661992","9,85009415","17,37720435",,"110,70770264"
29/06/2006 4.00,1,"31,81086176","9,56453365","17,17084984","0,35674397","110,70770264"
29/06/2006 5.00,1,"47,01661536","12,75974045","27,44739096","0,3924221","110,70770264"
29/06/2006 6.00,1,"80,26583648","21,83765105","47,13091472","0,52672097","110,70770264"
29/06/2006 7.00,1,"120,43055128","31,36922025","72,32390472","0,45512706","110,70770264"
29/06/2006 8.00,1,"71,92632344","15,86625438","47,60205064","0,31959678","110,70770264"
29/06/2006 9.00,1,"52,03588304","13,15765815","31,85885296","0,18648738","110,70770264"
29/06/2006 10.00,1,"39,57069464","10,76167609","23,06577528","0,18728191","110,70770264"
29/06/2006 11.00,1,"31,60855304","9,55270585","16,95539994","0,22637232","110,70770264"
29/06/2006 12.00,1,"34,95864472","10,61383302","18,67767601","0,16315243","110,70770264"
29/06/2006 13.00,1,"32,64095656","9,11338526","18,66339337","0,15438114","110,70770264"
29/06/2006 14.00,1,"31,01065152","8,4560928","18,04171039","0,15997664","110,70770264"
29/06/2006 15.00,1,"20,3378484","5,99504852","11,14222398","0,13298941","110,70770264"
29/06/2006 16.00,0,"18,26269935","3,78407886","12,4621617","0,09501041","110,70770264"
29/06/2006 17.00,1,"21,40786096","5,56755447","12,86969686","0,11818692","110,70770264"
29/06/2006 18.00,1,"28,65145384","6,68190984","18,40642248","0,17501795","110,70770264"
29/06/2006 19.00,1,"39,2542204","7,05533272","28,44285464","0,27697293","110,70770264"
29/06/2006 20.00,1,"53,4534972","8,75939313","40,03414432","0,46842087","110,70770264"
29/06/2006 21.00,"1,019333","99,1069904","21,42112811","66,57823","0,75674556","110,70770264"
29/06/2006 22.00,"0,87734556","91,654588","21,44985899","58,76635248","0,54910411","110,70770264"
29/06/2006 23.00,"0,69214478","57,95660136","13,1973751","37,72263192","0,3855952","110,70770264"
30/06/2006 0.00,"0,78347443","45,72352976","10,60538709","29,46818376","0,30761126","110,70770264"
30/06/2006 1.00,"0,6534703","35,44890064","9,65915725","20,63485848","0,25379642","67,93228912"
30/06/2006 2.00,"0,59155432","26,51922968","9,2215251","12,37131876","0,17355005","67,93228912"
30/06/2006 3.00,"0,63785528","28,3985536","9,47835971","13,85737296","0,15251598","67,93228912"
30/06/2006 4.00,1,"23,76705864","9,47413737","9,22916855","0,08401747","67,93228912"
30/06/2006 5.00,1,"22,28979008","9,2265954","8,1324683","0,09351921","67,93228912"
30/06/2006 6.00,1,"30,44387736","10,41782457","14,46088811","0,09202801","67,93228912"
30/06/2006 7.00,1,"62,94344152","15,61448508","39,0672268","0,22720529","67,93228912"
30/06/2006 8.00,"1,23304131","42,74566624","13,61473353","22,832148","0,13564911","67,93228912"
30/06/2006 9.00,1,"26,4829208","9,88980113","11,30835957","0,13640286","67,93228912"
30/06/2006 10.00,"1,23449359","23,761858","9,48511845","9,20710598","0,10100317","67,93228912"
30/06/2006 11.00,"1,18819364","23,43762104","9,54341321","8,79308342","0,13418121","67,93228912"
30/06/2006 12.00,1,"25,05364344","9,56115552","10,38297834","0,15795303","67,93228912"
30/06/2006 13.00,"1,07180715","29,95362144","9,90162892","14,76328621","0,15025471","67,93228912"
30/06/2006 14.00,"1,27625466","29,03796464","9,34149398","14,70748449","0,08866","67,93228912"
30/06/2006 15.00,"1,02078629","24,965462","8,80670556","11,45371554","0,03020729","67,93228912"
30/06/2006 16.00,"0,84448121","20,1316392","7,30878796","8,9176789","0,025164","67,93228912"
30/06/2006 17.00,"0,93653801","24,54782384","7,15333445","13,57573345","0,08910386","67,93228912"
30/06/2006 18.00,"1,00498923","22,99145584","7,04435039","12,18571136","0,10239185","67,93228912"
30/06/2006 19.00,"1,02278368","19,5985736","7,33244355","8,34791437","0,11790965","67,93228912"
30/06/2006 20.00,"0,96141281","20,51813088","8,07084088","8,13376463","0,16787417","67,93228912"
30/06/2006 21.00,"0,8987707","17,72964331","7,95171747","5,52763789","0,12632328","67,93228912"
30/06/2006 22.00,"1,06926465","31,99114424","11,31337009","15,47322902","0,19013849","67,93228912"
30/06/2006 23.00,"1,02078629","28,52046272","8,80923946","15,02935057","0,23161132","67,93228912"
01/07/2006 0.00,"0,90784946","25,58670904","8,56085452","12,489423","0,19025732","67,93228912"
01/07/2006 1.00,,"16,96831933","8,08013477","4,60614758","0,12548914","35,67113113"
01/07/2006 2.00,"0,71746808","20,83070464","8,1756026","8,34921262","0,13596715","35,67113113"
01/07/2006 3.00,"0,7299426","18,46373086","7,42199685","7,09806291",,"35,67113113"
01/07/2006 4.00,"0,61561247","13,30047619","6,94719163","2,76446902","0,20690167","35,67113113"
01/07/2006 5.00,1,"20,28337552","8,41638458","7,43031689","0,15926249","35,67113113"
01/07/2006 6.00,"0,49498509","19,67121048","8,60309665","6,47897834","0,14763929","35,67113113"
01/07/2006 7.00,"0,44702438","19,44941848","8,78220326","5,98968034","0,19405056","35,67113113"
01/07/2006 8.00,0,"22,8371192","9,25532004","8,6360413","0,13494661","35,67113113"
01/07/2006 9.00,"0,48674942","19,67379168","7,8976463","7,55621062","0,15731811","35,67113113"
01/07/2006 10.00,"0,53967512","22,10562624","8,73742723","8,74765812","0,18135672","35,67113113"
01/07/2006 11.00,"0,54548829","18,90470306","8,65716657","5,62887064","0,16667888","35,67113113"
01/07/2006 12.00,"0,57734073","21,48047872","9,01538228","7,66004178","0,17072493","35,67113113"
01/07/2006 13.00,"0,54875896","22,0680172","9,10493558","8,09742325","0,16184064","35,67113113"
01/07/2006 14.00,"0,48880783","18,79446097","8,44679891","5,83133997","0,16572708","35,67113113"
01/07/2006 15.00,"0,55130146","17,90473662","7,93482186","5,72751072","0,19202579","35,67113113"
01/07/2006 16.00,"0,46603923","18,03832424","8,04718529","5,68857475","0,17250971","35,67113113"
01/07/2006 17.00,"0,39058597","20,25224816","8,2600881","7,57697876","0,18480745","35,67113113"
01/07/2006 18.00,"0,4441178","18,26269935","7,82245469","6,25833928","0,16640161","35,67113113"
01/07/2006 19.00,0,"20,85665048","7,30709827","9,6457857","0,1630301","35,67113113"
01/07/2006 20.00,"0,45344369","24,0822136","6,56363064","14,02739565","0,19103437","35,67113113"
01/07/2006 21.00,"0,46410083","32,70451144","10,01314938","17,74321086","0,25017793","35,67113113"
01/07/2006 22.00,0,"33,30889464","11,30407246","17,0345663","0,24406983","35,67113113"
01/07/2006 23.00,0,"38,66148128","10,880802","21,97297168","0,22292741","35,67113113"
02/07/2006 0.00,0,"33,98591472","11,14524581","16,91127481","0,1822293","35,67113113"
02/07/2006 1.00,0,"26,75916656","11,40207544","9,69640399","0,11638234","21,01600075"
02/07/2006 2.00,1,"27,22479592","11,52288729","9,64189096","0,15838991","21,01600075"
02/07/2006 3.00,0,"20,58428608","9,59241407","5,87027594","0,12177745","21,01600075"
02/07/2006 4.00,0,"19,00457065","9,84586932","3,95980745","0,13669178","21,01600075"
02/07/2006 5.00,0,"21,0083868","9,63634588","6,22719089","0,1290354","21,01600075"
02/07/2006 6.00,0,"22,98887464","10,68733369","6,75412662","0,11447873","21,01600075"
02/07/2006 7.00,0,"22,6633184","10,19900974","7,05263762","0,11915853","21,01600075"
02/07/2006 8.00,0,"25,85259176","11,45445193","8,66589335","0,1452988","21,01600075"
02/07/2006 9.00,1,"20,36897576","9,19111201","6,26482861","0,16342737","21,01600075"
02/07/2006 10.00,0,"20,71915856","9,2096973","6,58799867","0,17076454","21,01600075"
02/07/2006 11.00,0,"20,65042216","9,56791302","5,97021235","0,16160181","21,01600075"
02/07/2006 12.00,0,"22,409118","10,01483782","7,04225546","0,18682989","21,01600075"
02/07/2006 13.00,0,"22,07061752","9,49103297","7,50559615","0,18270462","21,01600075"
02/07/2006 14.00,1,"17,81913638","8,99595153","4,02989372","0,1253074","21,01600075"
02/07/2006 15.00,0,"19,3858636","8,92920834","5,85729728","0,1397068","21,01600075"
02/07/2006 16.00,0,"17,18491451","8,05816887","4,81899906","0,134907","21,01600075"
02/07/2006 17.00,0,"16,73616046","7,92975281","4,56850986","0,14517997","21,01600075"
02/07/2006 18.00,0,"18,09798438","7,80386816","6,12206339","0,1334391","21,01600075"
02/07/2006 19.00,1,"19,01235249","8,21108598","6,41278682","0,14089627","21,01600075"
02/07/2006 20.00,0,"22,99405616","9,27306111","8,78789234","0,15838991","21,01600075"
02/07/2006 21.00,1,"35,31919056","12,02387952","16,99433591","0,18464901","21,01600075"
02/07/2006 22.00,0,"27,20793208","11,60484387","9,57699959","0,15608903","21,01600075"
02/07/2006 23.00,0,"27,1651224","10,99401214","10,30120592","0,15803225","21,01600075"
03/07/2006 0.00,0,"24,05886808","11,419819","6,84887195","0,16818639","21,01600075"
03/07/2006 1.00,,"22,81377368","10,78027136","6,64640262","0,12181706","25,76896095"
03/07/2006 2.00,1,"19,39754592","9,88135145","4,29855266","0,12268965","25,76896095"
03/07/2006 3.00,0,"19,08627997","9,62536355","4,3309993",,"25,76896095"
03/07/2006 4.00,1,"18,34441058","9,47920393","3,81963873","0,17041154","25,76896095"
03/07/2006 5.00,1,"18,66995153","9,61015639","3,93774488","0,15208027","25,76896095"
03/07/2006 6.00,1,"20,91112336","9,89740533","5,72880706","0,16423588","25,76896095"
03/07/2006 7.00,1,"21,6970892","10,01652875","6,33102014","0,15691036","25,76896095"
03/07/2006 8.00,0,"21,70487104","10,2699815","5,94295679","0,17057115","25,76896095"
03/07/2006 9.00,1,"22,64775472","10,46767464","6,58540409","0,16205849","25,76896095"
03/07/2006 10.00,1,"22,4661912","10,94247862","5,70025516","0,1665717","25,76896095"
03/07/2006 11.00,1,"21,35596928","10,1584573","5,76904127","0,17247126","25,76896095"
03/07/2006 12.00,1,"20,5323944","9,78672909","5,51206274","0,16241382","25,76896095"
03/07/2006 13.00,1,"21,53755192","9,86023226","6,40889207","0,17528241","25,76896095"
03/07/2006 14.00,0,"19,37680072","8,97398562","5,60421158","0,18498336","25,76896095"
03/07/2006 15.00,1,"17,563632","8,0767554","5,16812644","0,15706996","25,76896095"
03/07/2006 16.00,1,"17,89046737","8,09956677","5,46144636","0,16914635","25,76896095"
03/07/2006 17.00,0,"18,10446797","7,74472918","6,22070156","0,17773706","25,76896095"
03/07/2006 18.00,0,"19,14334552","7,79035193","7,26808369","0,18545868","25,76896095"
03/07/2006 19.00,1,"17,62847939","7,78781677","5,67819068","0,2140839","25,76896095"
03/07/2006 20.00,0,"22,35982664","8,37667636","9,5121044","0,23087271","25,76896095"
03/07/2006 21.00,"0,46233837","19,5869104","8,65632235","6,56853069","0,18925891","25,76896095"
03/07/2006 22.00,1,"21,51810688","8,9486391","7,788532","0,19028761","25,76896095"
03/07/2006 23.00,1,"30,06646768","10,1060833","14,56342102","0,24619479","25,76896095"
04/07/2006 0.00,0,"24,26119592","10,77435434","7,91442382","0,24191808","25,76896095"
04/07/2006 1.00,0,"23,8007672","10,88249792","7,4445957","0,16807572","26,65662003"
04/07/2006 2.00,0,"19,5207552","9,88304239","4,39848908","0,17120374","26,65662003"
04/07/2006 3.00,0,"20,82680416","10,3570009","5,08765801","0,14329034","26,65662003"
04/07/2006 4.00,0,"19,82814744","10,04018434","4,58278676","0,14645798","26,65662003"
04/07/2006 5.00,0,"21,58554312","10,29870739","5,80927549","0,15726685","26,65662003"
04/07/2006 6.00,1,"25,36881752","10,55469404","9,1733611","0,1683926","26,65662003"
04/07/2006 7.00,1,"27,00430408","14,05320367","7,48093518","0,23031817","26,65662003"
04/07/2006 8.00,0,"21,80213448","10,31053269","5,98319101","0,2140839","26,65662003"
04/07/2006 9.00,1,"20,63615864","10,01230391","5,28233976","0,20323658","26,65662003"
04/07/2006 10.00,1,"22,15101712","10,62313065","5,85729728","0,1922285","26,65662003"
04/07/2006 11.00,1,"21,20553312","10,4051563","5,23950905","0,20877849","26,65662003"
04/07/2006 12.00,1,"22,23921768","10,34348092","6,36476502","0,18446843","26,65662003"
04/07/2006 13.00,1,"21,81509784","9,83488574","6,72167998","0,19622794","26,65662003"
04/07/2006 14.00,1,"20,34953072","9,9801999","5,34204196","0,14934834","26,65662003"
04/07/2006 15.00,1,"17,99811679","8,24150031","5,35242412","0,13802454","26,65662003"
04/07/2006 16.00,1,"17,74131798","8,1223769","5,27714868","0,15778178","26,65662003"
04/07/2006 17.00,1,"17,72445606","8,15955122","5,20187133","0,16094941","26,65662003"
