NetC,SIMAGE Brindisi,,
18/08/2006 4.00,,"19,462878","33,699631"
18/08/2006 5.00,,"25,405833",
18/08/2006 6.00,,"50,101741","35,653221"
18/08/2006 7.00,,"55,160853",
18/08/2006 8.00,,"20,423314","33,699631"
18/08/2006 9.00,,"15,479719",
18/08/2006 10.00,,"14,601057","31,25762"
18/08/2006 11.00,,"3,499063",
18/08/2006 12.00,,"5,386169","32,722832"
18/08/2006 13.00,,"5,967616",
18/08/2006 14.00,,"4,56202","32,234421"
18/08/2006 15.00,,"6,343999",
18/08/2006 16.00,,"6,301168","33,211231"
18/08/2006 17.00,,"3,252467",
18/08/2006 18.00,,"2,537341","34,67643"
18/08/2006 19.00,,"19,941795",
18/08/2006 20.00,,"47,181526","59,58485"
18/08/2006 21.00,,"55,465839",
18/08/2006 22.00,,"28,540193","63,980461"
18/08/2006 23.00,,"3,230402",
19/08/2006 0.00,,"10,151955","63,492062"
19/08/2006 1.00,,"2,639872",
19/08/2006 2.00,,"1,674256","69,352852"
19/08/2006 3.00,,"10,839824",
19/08/2006 4.00,,"3,248574","64,468849"
19/08/2006 5.00,,"3,891021",
19/08/2006 6.00,,"5,749573","67,399261"
19/08/2006 7.00,,"0,385469",
19/08/2006 8.00,,"0,841022","69,352852"
19/08/2006 9.00,,"0,769637",
19/08/2006 10.00,,"2,960447","68,37606"
19/08/2006 11.00,,"2,752787",
19/08/2006 12.00,,"2,979915","60,073261"
19/08/2006 13.00,,"1,854659",
19/08/2006 14.00,,"5,631467","62,515251"
19/08/2006 15.00,,"3,046107",
19/08/2006 16.00,,"1,802744","38,09523"
19/08/2006 17.00,,"6,032509",
19/08/2006 18.00,,"6,529595","34,18803"
19/08/2006 19.00,,"16,629635",
19/08/2006 20.00,,"62,196612","67,88765"
19/08/2006 21.00,,"78,243512",
19/08/2006 22.00,,"75,889171","69,352852"
19/08/2006 23.00,,"76,844406",
20/08/2006 0.00,,"56,971383","89,865692"
20/08/2006 1.00,,"43,813553",
20/08/2006 2.00,,"53,978493","87,423691"
20/08/2006 3.00,,"26,742646",
20/08/2006 4.00,,"51,020627","87,423691"
20/08/2006 5.00,,"43,233398",
20/08/2006 6.00,,"54,877915","87,912071"
20/08/2006 7.00,,"25,510974",
20/08/2006 8.00,,"25,329258","87,423691"
20/08/2006 9.00,,"4,089596",
20/08/2006 10.00,,"3,989659","94,261292"
20/08/2006 11.00,,"20,584228",
20/08/2006 12.00,,"17,909334","97,680092"
20/08/2006 13.00,,"10,562083",
20/08/2006 14.00,,"2,545128","94,261292"
20/08/2006 15.00,,"4,625615",
20/08/2006 16.00,,"3,221318","90,842491"
20/08/2006 17.00,,"3,809255",
20/08/2006 18.00,,"6,011743","67,399261"
20/08/2006 19.00,,"6,512723",
20/08/2006 20.00,,"7,48483","63,980461"
20/08/2006 21.00,,"6,089617",
20/08/2006 22.00,,"3,317362","62,515251"
20/08/2006 23.00,,"3,58083",
21/08/2006 0.00,,"7,434211","64,468849"
21/08/2006 1.00,,"0,338745",
21/08/2006 2.00,,"3,409511","58,608051"
21/08/2006 3.00,,"8,028637",
21/08/2006 4.00,,"34,126235","57,631241"
21/08/2006 5.00,,"44,166568",
21/08/2006 6.00,,"4,31802","63,003651"
21/08/2006 7.00,,"1,155106",
21/08/2006 8.00,,"0,694362","66,910851"
21/08/2006 9.00,,"1,502935",
21/08/2006 10.00,,"6,595786","67,399261"
21/08/2006 11.00,,"5,397851",
21/08/2006 12.00,,"1,351084","37,118431"
21/08/2006 13.00,,"1,60417",
21/08/2006 14.00,,"2,889063","32,234421"
21/08/2006 15.00,,"3,767722",
21/08/2006 16.00,,"2,119425","36,141621"
21/08/2006 17.00,,"21,096893",
21/08/2006 18.00,,"18,57384","37,606831"
21/08/2006 19.00,,"18,82174",
21/08/2006 20.00,,"9,601659","49,816841"
21/08/2006 21.00,,"5,356319",
21/08/2006 22.00,,"5,17851","56,16605"
21/08/2006 23.00,,"4,25702",
22/08/2006 0.00,,"5,492594","32,234421"
22/08/2006 1.00,,"3,242085",
22/08/2006 2.00,,"1,757319","31,746031"
22/08/2006 3.00,,"3,832616",
22/08/2006 4.00,,"4,114255","37,606831"
22/08/2006 5.00,,"4,998106",
22/08/2006 6.00,,"5,247296","35,164822"
22/08/2006 7.00,,"5,967616",
22/08/2006 8.00,,"1,587296","26,37361"
22/08/2006 9.00,,"2,756681",
22/08/2006 10.00,,"4,720361","33,211231"
22/08/2006 11.00,,"3,614573",
22/08/2006 12.00,,"3,89232","25,39682"
22/08/2006 13.00,,"3,992254",
22/08/2006 14.00,,"6,490659","13,67521"
22/08/2006 15.00,,"5,234318",
22/08/2006 16.00,,"5,395255","3,418803"
22/08/2006 17.00,,"5,400448",
22/08/2006 18.00,,"3,578233","1,465201"
22/08/2006 19.00,,"2,755383",
22/08/2006 20.00,,"1,434149","6,349206"
22/08/2006 21.00,,"1,932531",
22/08/2006 22.00,,"1,062957","27,83882"
22/08/2006 23.00,,"1,08632",
23/08/2006 0.00,,"1,46919","6,837607"
23/08/2006 1.00,,"4,207702",
23/08/2006 2.00,,"2,668425","3,907204"
23/08/2006 3.00,,"4,695702",
23/08/2006 4.00,,"6,633424","26,86202"
23/08/2006 5.00,,"7,003317",
23/08/2006 6.00,,"1,53668","0,976801"
23/08/2006 7.00,,"8,491978",
23/08/2006 8.00,,"7,586063","25,88522"
23/08/2006 9.00,,"1,96498",
23/08/2006 10.00,,,"3,418803"
23/08/2006 11.00,,,
23/08/2006 12.00,,"3,44585","2,442003"
23/08/2006 13.00,"0,302948","3,231701",
23/08/2006 14.00,"0,001697","5,161639","2,930403"
23/08/2006 15.00,"0,005093","5,065595",
23/08/2006 16.00,"0,003396","7,370616","3,907204"
23/08/2006 17.00,"0,001697","4,372532",
23/08/2006 18.00,"0,064883","3,600298","6,837607"
23/08/2006 19.00,"0,093383","5,521148",
23/08/2006 20.00,"0,001697","2,554212","6,837607"
23/08/2006 21.00,"0,115697","4,341381",
23/08/2006 22.00,"0,033958","4,773574","3,907204"
23/08/2006 23.00,,"10,738585",
24/08/2006 0.00,"0,018676","7,884574","1,465201"
24/08/2006 1.00,,"1,449722",
24/08/2006 2.00,,,"1,953602"
24/08/2006 3.00,"1,158473","7,727529",
24/08/2006 4.00,"0,496488","28,102805","6,349206"
24/08/2006 5.00,"1,134831","44,331402",
24/08/2006 6.00,"3,540892","47,955063","29,30402"
24/08/2006 7.00,"3,580902","53,96291",
24/08/2006 8.00,"0,985702","47,176343","31,746031"
24/08/2006 9.00,"0,433926","12,922905",
24/08/2006 10.00,"0,491032","21,324019","33,699631"
24/08/2006 11.00,"1,016619","9,556233",
24/08/2006 12.00,"1,165747","5,047424","28,327221"
24/08/2006 13.00,"0,498307","3,192767",
24/08/2006 14.00,"0,473664","3,120084","3,418803"
24/08/2006 15.00,"0,387461","6,148021",
24/08/2006 16.00,"0,095297","5,029254",
24/08/2006 17.00,"0,216236","5,160341",
24/08/2006 18.00,"0,269885","1,397808","0,4884"
24/08/2006 19.00,"0,200142","30,201472",
24/08/2006 20.00,"0,186865","16,945014","24,42001"
24/08/2006 21.00,"0,055286","12,726935",
24/08/2006 22.00,"0,07611","2,991595","22,954821"
24/08/2006 23.00,"0,06147","13,949529",
25/08/2006 0.00,,"8,145445","27,83882"
25/08/2006 1.00,"0,038646","19,526472",
25/08/2006 2.00,"0,340721","36,908866","30,28083"
25/08/2006 3.00,"0,104572","15,914504",
25/08/2006 4.00,"0,297892","33,982166","38,58363"
25/08/2006 5.00,"0,301803","42,323592",
25/08/2006 6.00,"0,570143","23,577138","37,606831"
25/08/2006 7.00,"0,164223","18,145546",
25/08/2006 8.00,"0,221419","1,051277","56,654442"
25/08/2006 9.00,"0,056014","2,706063",
25/08/2006 10.00,"0,026097","5,034447","37,118431"
25/08/2006 11.00,"0,191684","6,530893",
25/08/2006 12.00,"0,011458","3,944234","28,327221"
25/08/2006 13.00,"0,05374","6,28949",
25/08/2006 14.00,"0,424833","5,701551","3,418803"
25/08/2006 15.00,"0,752917","5,931276",
25/08/2006 16.00,"0,464662","6,957892","3,907204"
25/08/2006 17.00,"0,436473","5,850808",
25/08/2006 18.00,"0,233422","4,022106","3,907204"
25/08/2006 19.00,"0,381187","6,288191",
25/08/2006 20.00,"0,179864","2,687893","33,211231"
25/08/2006 21.00,"0,198868","2,218063",
25/08/2006 22.00,"0,446293","4,129828","31,746031"
25/08/2006 23.00,"0,233513","6,780084",
26/08/2006 0.00,"0,42056","7,278468","33,699631"
26/08/2006 1.00,,"4,983829",
26/08/2006 2.00,,,"26,86202"
26/08/2006 3.00,"0,367395","3,486085",
26/08/2006 4.00,"0,040013","6,464699","24,42001"
26/08/2006 5.00,"0,025463","7,406956",
26/08/2006 6.00,"0,012732","7,941681","4,395605"
26/08/2006 7.00,"0,03092","8,145445",
26/08/2006 8.00,"0,01455","3,604191","3,418803"
26/08/2006 9.00,"0,010912","6,099999",
26/08/2006 10.00,"0,023644","5,756063","27,83882"
26/08/2006 11.00,"1,007608","3,62236",
26/08/2006 12.00,"0,461972","5,634064","21,48962"
26/08/2006 13.00,"0,034557","5,50817",
26/08/2006 14.00,"0,027282","4,560722","6,349206"
26/08/2006 15.00,"0,032738","6,102593",
26/08/2006 16.00,"0,034557","5,867679","24,908421"
26/08/2006 17.00,"0,3292","3,558765",
26/08/2006 18.00,"1,053077","4,08051","25,88522"
26/08/2006 19.00,"0,461972","13,234399",
26/08/2006 20.00,"0,040013","18,100118","29,30402"
26/08/2006 21.00,"0,040013","2,950063",
26/08/2006 22.00,"0,009094","4,04417","31,746031"
26/08/2006 23.00,,"6,894297",
27/08/2006 0.00,"0,025463","5,282339","33,699631"
27/08/2006 1.00,"0,01455","5,60551",
27/08/2006 2.00,"0,016369","4,926723","3,907204"
27/08/2006 3.00,"0,005456","5,257681",
27/08/2006 4.00,"0,010912","8,899509","32,234421"
27/08/2006 5.00,"0,016369","6,587998",
27/08/2006 6.00,"0,016369","4,323212","28,81562"
27/08/2006 7.00,"0,012732","0,648937",
27/08/2006 8.00,"0,018188","2,048043","31,25762"
27/08/2006 9.00,"0,009094","4,928021",
27/08/2006 10.00,"0,009094","3,576935","29,79241"
27/08/2006 11.00,"0,016369","6,445233",
27/08/2006 12.00,"0,018188","6,576318","27,83882"
27/08/2006 13.00,"0,007276","4,34268",
27/08/2006 14.00,"0,009094","4,912446","6,837607"
27/08/2006 15.00,"0,018188","4,285574",
27/08/2006 16.00,"0,012732","3,419893","22,954821"
27/08/2006 17.00,"0,009094","4,077914",
27/08/2006 18.00,"0,016369","5,665212","6,837607"
27/08/2006 19.00,"0,018188","5,048722",
27/08/2006 20.00,"0,020006","12,712655","1,953602"
27/08/2006 21.00,"0,016369","8,75155",
27/08/2006 22.00,"0,023644","6,354383","25,39682"
27/08/2006 23.00,"0,01455","5,874169",
28/08/2006 0.00,"0,005456","3,827424","26,37361"
28/08/2006 1.00,,"4,985127",
28/08/2006 2.00,,,"6,349206"
28/08/2006 3.00,,"5,427701",
28/08/2006 4.00,"0,098336","6,367359","4,395605"
28/08/2006 5.00,"0,074079","6,869638",
28/08/2006 6.00,"0,086033","4,811211","3,418803"
28/08/2006 7.00,"0,079052","1,852063",
28/08/2006 8.00,"0,056541","3,130468","3,907204"
28/08/2006 9.00,"0,0486","5,300509",
28/08/2006 10.00,"0,029579","4,459487","5,860806"
28/08/2006 11.00,"0,041707","4,379021",
28/08/2006 12.00,"0,023035","5,488702","6,837607"
28/08/2006 13.00,"0,045634","4,82419",
28/08/2006 14.00,"0,039701","3,582128","5,372406"
28/08/2006 15.00,"0,028183","3,343319",
28/08/2006 16.00,"0,030452","4,272595","6,349206"
28/08/2006 17.00,"0,059333","3,91568",
28/08/2006 18.00,"0,068756","4,576297","6,837607"
28/08/2006 19.00,"0,059769","4,867021",
28/08/2006 20.00,"0,081495","4,282977","6,349206"
28/08/2006 21.00,"0,061514","5,417319",
28/08/2006 22.00,"0,056715","2,620404","5,372406"
28/08/2006 23.00,"0,061165","6,620445",
29/08/2006 0.00,"0,031935","1,94551","20,51281"
29/08/2006 1.00,"0,028183","4,826787",
29/08/2006 2.00,"0,068582","4,71517","5,372406"
29/08/2006 3.00,"0,028794","5,377083",
29/08/2006 4.00,"0,03115","3,29919","0,4884"
29/08/2006 5.00,"0,010384","10,665906",
29/08/2006 6.00,"0,065702","2,909831","2,930403"
29/08/2006 7.00,"0,516375","43,68897",
29/08/2006 8.00,"0,062736","2,643764","30,76923"
29/08/2006 9.00,"0,079227","5,553595",
29/08/2006 10.00,"0,080361","5,695062","24,908421"
29/08/2006 11.00,"0,063783","5,624978",
29/08/2006 12.00,"0,081409","5,487404","29,30402"
29/08/2006 13.00,"0,070501","5,421212",
29/08/2006 14.00,"0,051393","3,932552","8,791209"
29/08/2006 15.00,"0,02574","4,602255",
29/08/2006 16.00,"0,028881","3,920871","0,4884"
29/08/2006 17.00,"0,042406","5,700255",
29/08/2006 18.00,"0,111075","6,847574","5,860806"
29/08/2006 19.00,"0,066924","5,399148",
29/08/2006 20.00,"0,093013","7,113638","31,25762"
29/08/2006 21.00,"0,091617","7,098063",
29/08/2006 22.00,"0,075475","5,897531","4,395605"
29/08/2006 23.00,"0,068756","2,999383",
30/08/2006 0.00,"0,042493","3,409511","1,953602"
30/08/2006 1.00,,"3,832616",
30/08/2006 2.00,,,"3,418803"
30/08/2006 3.00,,"4,838467",
30/08/2006 4.00,"0,020667","5,079872","5,372406"
30/08/2006 5.00,"0,029279","5,190191",
30/08/2006 6.00,"0,02239","2,508787","0,976801"
30/08/2006 7.00,"0,025835","2,64117",
30/08/2006 8.00,"0,015501","4,937107","6,837607"
30/08/2006 9.00,"0,032724","8,577637",
30/08/2006 10.00,"0,024112","5,98968","33,211231"
30/08/2006 11.00,"0,031002","4,541254",
30/08/2006 12.00,"0,036169","5,300509","34,67643"
30/08/2006 13.00,"0,031002","6,490659",
30/08/2006 14.00,"0,013778","5,029254","32,722832"
30/08/2006 15.00,"0,018946","3,207041",
30/08/2006 16.00,"0,013778","5,336851","27,35042"
30/08/2006 17.00,"0,017223","5,457551",
30/08/2006 18.00,"0,031002","5,500382","26,86202"
30/08/2006 19.00,"0,025835","6,367359",
30/08/2006 20.00,"0,017223","4,125935","5,372406"
30/08/2006 21.00,"0,018946","7,278468",
30/08/2006 22.00,"0,012057","5,907913","0,976801"
30/08/2006 23.00,,"2,389382",
31/08/2006 0.00,"0,001723","2,643764","4,884005"
31/08/2006 1.00,"0,008612","1,601575",
31/08/2006 2.00,"0,001723","2,11553","3,907204"
31/08/2006 3.00,"0,005167","2,376404",
31/08/2006 4.00,"0,018946","1,475682","3,907204"
31/08/2006 5.00,"0,013778","3,356298",
31/08/2006 6.00,"0,015501","5,174616","1,465201"
31/08/2006 7.00,"0,032724","3,514638",
31/08/2006 8.00,"0,001723","2,600936","7,814408"
31/08/2006 9.00,"0,006889","2,513978",
31/08/2006 10.00,"0,015501","6,482871","28,81562"
31/08/2006 11.00,"0,049947","5,662617",
31/08/2006 12.00,"0,018946","3,349807","31,25762"
31/08/2006 13.00,"0,017223","3,356298",
31/08/2006 14.00,"0,05167","4,273894","1,465201"
31/08/2006 15.00,"0,013778","4,811211",
31/08/2006 16.00,"0,005167","4,695702","6,349206"
31/08/2006 17.00,"0,018946","3,875446",
31/08/2006 18.00,"0,008612","4,53217","2,442003"
31/08/2006 19.00,"0,008612","0,733298",
31/08/2006 20.00,"0,001723","3,291405","0,976801"
31/08/2006 21.00,,"5,670403",
31/08/2006 22.00,,"5,007191","3,907204"
31/08/2006 23.00,,"3,277128",
01/09/2006 0.00,"0,006889","3,174595","4,395605"
01/09/2006 1.00,,"1,902681",
01/09/2006 2.00,,,"1,465201"
01/09/2006 3.00,"0,020621","2,373809",
01/09/2006 4.00,"0,024057","2,794319","6,837607"
01/09/2006 5.00,"0,061862","4,040276",
01/09/2006 6.00,"0,037805","3,393936","0,4884"
01/09/2006 7.00,"0,048115","0,194682",
01/09/2006 8.00,"0,034367","6,424467","3,907204"
01/09/2006 9.00,"0,04296","4,697",
01/09/2006 10.00,"0,034367","2,872191","3,418803"
01/09/2006 11.00,"0,022339","2,285553",
01/09/2006 12.00,"0,025776","3,07466","0,976801"
01/09/2006 13.00,"0,041241","2,658041",
01/09/2006 14.00,"0,015466","4,974743","3,418803"
01/09/2006 15.00,"0,027495","6,568531",
01/09/2006 16.00,"0,036086","5,419914","4,395605"
01/09/2006 17.00,"0,034367","5,14736",
01/09/2006 18.00,"0,022339","5,321275","3,418803"
01/09/2006 19.00,"0,046397","1,963681",
01/09/2006 20.00,"0,024057","3,000681","1,465201"
01/09/2006 21.00,"0,024057","6,816425",
01/09/2006 22.00,"0,006874","5,265468","5,860806"
01/09/2006 23.00,"0,001719","5,575657",
02/09/2006 0.00,"0,029212","6,207723","1,953602"
02/09/2006 1.00,,"4,725552",
02/09/2006 2.00,"0,008592","5,175914","5,860806"
02/09/2006 3.00,"0,022339","3,794978",
02/09/2006 4.00,"0,012029","4,251829","0,4884"
02/09/2006 5.00,"0,022339","6,69183",
02/09/2006 6.00,"0,015466","6,551659","3,907204"
02/09/2006 7.00,"0,027495","0,757957",
02/09/2006 8.00,"0,012029","0,53732","0,976801"
02/09/2006 9.00,"0,022339","1,621043",
02/09/2006 10.00,"0,01031","4,123339","9,76801"
02/09/2006 11.00,"0,020621","4,077914",
02/09/2006 12.00,"0,006874","1,635318","1,953602"
02/09/2006 13.00,"0,015466","4,148",
02/09/2006 14.00,"0,005155","4,432234","4,884005"
02/09/2006 15.00,"0,024057","4,353064",
02/09/2006 16.00,"0,01031","5,340744","0,976801"
02/09/2006 17.00,"0,027495","5,003297",
02/09/2006 18.00,"0,01031","4,176552","35,164822"
02/09/2006 19.00,"0,022339","2,181724",
02/09/2006 20.00,"0,034367","6,059764","37,118431"
02/09/2006 21.00,"0,012029","1,823511",
02/09/2006 22.00,"0,022339","6,084424","24,42001"
02/09/2006 23.00,"0,015466","27,925008",
03/09/2006 0.00,"0,008592","1,903979","28,327221"
03/09/2006 1.00,,"5,761256",
03/09/2006 2.00,,,"3,418803"
03/09/2006 3.00,"0,227803","6,998126",
03/09/2006 4.00,"0,022171","5,871574","0,976801"
03/09/2006 5.00,"0,073507","23,639432",
03/09/2006 6.00,"0,438552","40,614303","26,37361"
03/09/2006 7.00,"0,023876","9,004636",
03/09/2006 8.00,"0,023876","4,103871","27,83882"
03/09/2006 9.00,"0,01876","5,492594",
03/09/2006 10.00,"0,010232","4,003936","25,39682"
03/09/2006 11.00,"0,017054","5,717126",
03/09/2006 12.00,"0,028992","5,467935","4,884005"
03/09/2006 13.00,"0,010232","4,355658",
03/09/2006 14.00,"0,001706","3,024042","3,418803"
03/09/2006 15.00,"0,005117","3,802765",
03/09/2006 16.00,"0,003411","4,007829","3,418803"
03/09/2006 17.00,"0,017054","4,31802",
03/09/2006 18.00,"0,001706","5,574361","0,976801"
03/09/2006 19.00,"0,001706","2,868296",
03/09/2006 20.00,"0,566631","51,387923","26,86202"
03/09/2006 21.00,"0,739832","67,96695",
03/09/2006 22.00,"0,426093","57,107651","32,234421"
03/09/2006 23.00,"0,01876","45,883659",
04/09/2006 0.00,"0,544634","44,125038","34,18803"
04/09/2006 1.00,"0,015349","54,94671",
04/09/2006 2.00,"0,017054","23,43957","5,372406"
04/09/2006 3.00,"0,011938","6,176572",
04/09/2006 4.00,"0,035872","36,01724","27,83882"
04/09/2006 5.00,"0,063216","38,802471",
04/09/2006 6.00,"1,823261","49,448907","31,25762"
04/09/2006 7.00,"1,875811","56,114788",
04/09/2006 8.00,"0,218987","46,279517","33,699631"
04/09/2006 9.00,"0,008528","0,741085",
04/09/2006 10.00,"0,013643","0,703448","36,630032"
04/09/2006 11.00,"0,035814","1,103191",
04/09/2006 12.00,"0,30128","1,42766","23,44322"
04/09/2006 13.00,"0,034138","4,800829",
04/09/2006 14.00,"0,395483","5,300509","2,442003"
04/09/2006 15.00,"0,213784","6,573721",
04/09/2006 16.00,"0,253327","3,570446","4,395605"
04/09/2006 17.00,"0,064979","1,879318",
04/09/2006 18.00,"0,037519","7,52636","25,88522"
04/09/2006 19.00,"0,013643","12,517975",
04/09/2006 20.00,"0,010232","2,867","28,81562"
04/09/2006 21.00,"0,010232","8,057189",
04/09/2006 22.00,"0,133572","42,314508","29,30402"
04/09/2006 23.00,"0,157534","25,009991",
05/09/2006 0.00,"0,006822","2,922807","32,234421"
05/09/2006 1.00,,"0,709937",
05/09/2006 2.00,,,"23,93162"
05/09/2006 3.00,"0,235062","6,345297",
05/09/2006 4.00,"0,149743","21,758808","24,42001"
05/09/2006 5.00,"1,032534","44,343083",
05/09/2006 6.00,"1,694191","50,125106","34,67643"
05/09/2006 7.00,"0,332569","56,932456",
05/09/2006 8.00,,"14,505013","32,722832"
05/09/2006 9.00,,"4,449105",
05/09/2006 10.00,,"1,746937","34,18803"
05/09/2006 11.00,,"2,873489",
05/09/2006 12.00,,"0,591831","29,30402"
05/09/2006 13.00,,"3,323851",
05/09/2006 14.00,,"6,149319","24,908421"
05/09/2006 15.00,,"5,205766",
05/09/2006 16.00,,"4,916339","25,39682"
05/09/2006 17.00,,"4,768382",
05/09/2006 18.00,,"2,577573","27,83882"
05/09/2006 19.00,,"2,538637",
05/09/2006 20.00,,"1,07853","32,234421"
05/09/2006 21.00,,"2,107745",
05/09/2006 22.00,,"4,944893","25,39682"
05/09/2006 23.00,,"2,439999",
06/09/2006 0.00,,"2,289446","37,118431"
06/09/2006 1.00,,"8,185679",
06/09/2006 2.00,,"7,90534",
06/09/2006 3.00,,"6,240169",
06/09/2006 4.00,,,
06/09/2006 5.00,,,
06/09/2006 6.00,,,
06/09/2006 7.00,,,
06/09/2006 8.00,,,
06/09/2006 9.00,,,
06/09/2006 10.00,,,
06/09/2006 11.00,,,
06/09/2006 12.00,,,
06/09/2006 13.00,,,
06/09/2006 14.00,,,
06/09/2006 15.00,,,
06/09/2006 16.00,,,
06/09/2006 17.00,,,
06/09/2006 18.00,,,
06/09/2006 19.00,,,
06/09/2006 20.00,,,
06/09/2006 21.00,,,
06/09/2006 22.00,,,
06/09/2006 23.00,,,
07/09/2006 0.00,,,
07/09/2006 1.00,,,
07/09/2006 2.00,,,
07/09/2006 3.00,,,
07/09/2006 4.00,,,
07/09/2006 5.00,,,
07/09/2006 6.00,,,
07/09/2006 7.00,,,
07/09/2006 8.00,,,
07/09/2006 9.00,,,
07/09/2006 10.00,,,
07/09/2006 11.00,,,
07/09/2006 12.00,,,
07/09/2006 13.00,,,
07/09/2006 14.00,,,
07/09/2006 15.00,,,
07/09/2006 16.00,,,
07/09/2006 17.00,,,
07/09/2006 18.00,,,
07/09/2006 19.00,,,
07/09/2006 20.00,,,
07/09/2006 21.00,,,
07/09/2006 22.00,,,
07/09/2006 23.00,,,
08/09/2006 0.00,,,
08/09/2006 1.00,,,
08/09/2006 2.00,,,
08/09/2006 3.00,,,
08/09/2006 4.00,,,
08/09/2006 5.00,,,
08/09/2006 6.00,,,
08/09/2006 7.00,,,
08/09/2006 8.00,,,
08/09/2006 9.00,,,
08/09/2006 10.00,,,
08/09/2006 11.00,,,
08/09/2006 12.00,,,
08/09/2006 13.00,,,
08/09/2006 14.00,,,
08/09/2006 15.00,,,
08/09/2006 16.00,,,
08/09/2006 17.00,,,
08/09/2006 18.00,,,
08/09/2006 19.00,,,
08/09/2006 20.00,,,
08/09/2006 21.00,,,
08/09/2006 22.00,,,
08/09/2006 23.00,,,
09/09/2006 0.00,,,
09/09/2006 1.00,,,
09/09/2006 2.00,,,
09/09/2006 3.00,,,
09/09/2006 4.00,,,
09/09/2006 5.00,,,
09/09/2006 6.00,,,
09/09/2006 7.00,,,
09/09/2006 8.00,,,
09/09/2006 9.00,,,
09/09/2006 10.00,,,
09/09/2006 11.00,,,
09/09/2006 12.00,,,
09/09/2006 13.00,,,
09/09/2006 14.00,,,
09/09/2006 15.00,,,
09/09/2006 16.00,,,
09/09/2006 17.00,,,
09/09/2006 18.00,,,
09/09/2006 19.00,,,
09/09/2006 20.00,,,
09/09/2006 21.00,,,
09/09/2006 22.00,,,
09/09/2006 23.00,,,
10/09/2006 0.00,,,
10/09/2006 1.00,,,
10/09/2006 2.00,,,
10/09/2006 3.00,,,
10/09/2006 4.00,,,
10/09/2006 5.00,,,
10/09/2006 6.00,,,
10/09/2006 7.00,,,
10/09/2006 8.00,,,
10/09/2006 9.00,,,
10/09/2006 10.00,,,
10/09/2006 11.00,,,
10/09/2006 12.00,,,
10/09/2006 13.00,,,
10/09/2006 14.00,,,
10/09/2006 15.00,,,
10/09/2006 16.00,,,
10/09/2006 17.00,,,
10/09/2006 18.00,,,
10/09/2006 19.00,,,
10/09/2006 20.00,,,
10/09/2006 21.00,,,
10/09/2006 22.00,,,
10/09/2006 23.00,,,
11/09/2006 0.00,,,
11/09/2006 1.00,,,
11/09/2006 2.00,,,
11/09/2006 3.00,,,
11/09/2006 4.00,,,
11/09/2006 5.00,,,
11/09/2006 6.00,,,
11/09/2006 7.00,,,
11/09/2006 8.00,,,
11/09/2006 9.00,,,
11/09/2006 10.00,,,
11/09/2006 11.00,,"3,317362",
11/09/2006 12.00,,"3,064276",
11/09/2006 13.00,,"1,933829",
11/09/2006 14.00,,"5,514659",
11/09/2006 15.00,,"6,297275",
11/09/2006 16.00,,"5,670403","27,83882"
11/09/2006 17.00,,"2,097361",
11/09/2006 18.00,,"4,193425","34,18803"
11/09/2006 19.00,,"4,786552",
11/09/2006 20.00,,"4,719062","30,28083"
11/09/2006 21.00,,"3,557467",
11/09/2006 22.00,,"2,436106","31,746031"
11/09/2006 23.00,,"8,515338",
12/09/2006 0.00,,"1,443233","26,86202"
12/09/2006 1.00,,"6,667169",
12/09/2006 2.00,,"4,581489","27,35042"
12/09/2006 3.00,,"3,894914",
12/09/2006 4.00,,"6,64251","31,25762"
