,ILVA 1 ARIA,ILVA 1 ARIA
01/05/2014 12.00.00,,19
01/05/2014 13.00.00,,29
01/05/2014 14.00.00,,8
01/05/2014 15.00.00,,6
01/05/2014 16.00.00,,5
01/05/2014 17.00.00,,4
01/05/2014 18.00.00,,10
01/05/2014 19.00.00,,15
01/05/2014 20.00.00,,23
01/05/2014 21.00.00,,41
01/05/2014 22.00.00,,46
01/05/2014 23.00.00,,38
02/05/2014 00.00.00,,29
02/05/2014 01.00.00,,22
02/05/2014 02.00.00,,9
02/05/2014 03.00.00,,18
02/05/2014 04.00.00,,11
02/05/2014 05.00.00,,36
02/05/2014 06.00.00,,74
02/05/2014 07.00.00,,95
02/05/2014 08.00.00,,55
02/05/2014 09.00.00,,31
02/05/2014 10.00.00,,20
02/05/2014 11.00.00,,15
02/05/2014 12.00.00,,20
02/05/2014 13.00.00,,16
02/05/2014 14.00.00,,8
02/05/2014 15.00.00,,10
02/05/2014 16.00.00,,9
02/05/2014 17.00.00,,11
02/05/2014 18.00.00,,20
02/05/2014 19.00.00,,20
02/05/2014 20.00.00,,22
02/05/2014 21.00.00,,20
02/05/2014 22.00.00,,42
02/05/2014 23.00.00,,15
03/05/2014 00.00.00,,13
03/05/2014 01.00.00,,10
03/05/2014 02.00.00,,4
03/05/2014 03.00.00,,3
03/05/2014 04.00.00,,2
03/05/2014 05.00.00,,5
03/05/2014 06.00.00,,15
03/05/2014 07.00.00,,43
03/05/2014 08.00.00,,36
03/05/2014 09.00.00,,21
03/05/2014 10.00.00,,30
03/05/2014 11.00.00,,43
03/05/2014 12.00.00,,38
03/05/2014 13.00.00,,19
03/05/2014 14.00.00,,12
03/05/2014 15.00.00,,15
03/05/2014 16.00.00,,15
03/05/2014 17.00.00,,18
03/05/2014 18.00.00,,18
03/05/2014 19.00.00,,26
03/05/2014 20.00.00,,16
03/05/2014 21.00.00,,10
03/05/2014 22.00.00,,14
03/05/2014 23.00.00,,22
04/05/2014 00.00.00,,10
04/05/2014 01.00.00,,7
04/05/2014 02.00.00,,5
04/05/2014 03.00.00,,5
04/05/2014 04.00.00,,2
04/05/2014 05.00.00,,6
04/05/2014 06.00.00,,8
04/05/2014 07.00.00,,9
04/05/2014 08.00.00,,14
04/05/2014 09.00.00,,14
04/05/2014 10.00.00,,13
04/05/2014 11.00.00,,17
04/05/2014 12.00.00,,30
04/05/2014 13.00.00,,13
04/05/2014 14.00.00,,9
04/05/2014 15.00.00,,6
04/05/2014 16.00.00,,14
04/05/2014 17.00.00,,11
04/05/2014 18.00.00,,20
04/05/2014 19.00.00,,27
04/05/2014 20.00.00,,17
04/05/2014 21.00.00,,8
04/05/2014 22.00.00,,12
04/05/2014 23.00.00,,9
05/05/2014 00.00.00,,7
05/05/2014 01.00.00,,4
05/05/2014 02.00.00,,3
05/05/2014 03.00.00,,3
05/05/2014 04.00.00,,3
05/05/2014 05.00.00,,6
05/05/2014 06.00.00,,16
05/05/2014 07.00.00,,28
05/05/2014 08.00.00,,31
05/05/2014 09.00.00,,36
05/05/2014 10.00.00,,26
05/05/2014 11.00.00,,25
05/05/2014 12.00.00,,19
05/05/2014 13.00.00,,19
05/05/2014 14.00.00,,18
05/05/2014 15.00.00,,18
05/05/2014 16.00.00,,17
05/05/2014 17.00.00,,17
05/05/2014 18.00.00,,16
05/05/2014 19.00.00,,17
05/05/2014 20.00.00,,18
05/05/2014 21.00.00,,14
05/05/2014 22.00.00,,9
05/05/2014 23.00.00,,9
06/05/2014 00.00.00,,5
06/05/2014 01.00.00,,4
06/05/2014 02.00.00,,3
06/05/2014 03.00.00,,2
06/05/2014 04.00.00,,3
06/05/2014 05.00.00,,6
06/05/2014 06.00.00,,18
06/05/2014 07.00.00,,20
06/05/2014 08.00.00,,32
06/05/2014 09.00.00,,24
06/05/2014 10.00.00,,24
06/05/2014 11.00.00,,12
06/05/2014 12.00.00,,14
06/05/2014 13.00.00,,17
06/05/2014 14.00.00,,12
06/05/2014 15.00.00,,6
06/05/2014 16.00.00,,12
06/05/2014 17.00.00,,11
06/05/2014 18.00.00,,15
06/05/2014 19.00.00,,19
06/05/2014 20.00.00,,16
06/05/2014 21.00.00,,22
06/05/2014 22.00.00,,24
06/05/2014 23.00.00,,44
07/05/2014 00.00.00,,15
07/05/2014 01.00.00,,9
07/05/2014 02.00.00,,10
07/05/2014 03.00.00,,5
07/05/2014 04.00.00,,8
07/05/2014 05.00.00,,38
07/05/2014 06.00.00,,41
07/05/2014 07.00.00,,79
07/05/2014 08.00.00,,52
07/05/2014 09.00.00,,20
07/05/2014 10.00.00,,12
07/05/2014 11.00.00,,11
07/05/2014 12.00.00,,11
07/05/2014 13.00.00,,31
07/05/2014 14.00.00,,10
07/05/2014 15.00.00,,9
07/05/2014 16.00.00,,10
07/05/2014 17.00.00,,22
07/05/2014 18.00.00,,18
07/05/2014 19.00.00,,15
07/05/2014 20.00.00,,17
07/05/2014 21.00.00,,33
07/05/2014 22.00.00,,36
07/05/2014 23.00.00,,29
08/05/2014 00.00.00,,6
08/05/2014 01.00.00,,7
08/05/2014 02.00.00,,3
08/05/2014 03.00.00,,4
08/05/2014 04.00.00,,6
08/05/2014 05.00.00,,16
08/05/2014 06.00.00,,58
08/05/2014 07.00.00,,58
08/05/2014 08.00.00,,36
08/05/2014 09.00.00,,15
08/05/2014 10.00.00,,22
08/05/2014 11.00.00,,16
08/05/2014 12.00.00,,13
08/05/2014 13.00.00,,17
08/05/2014 14.00.00,,20
08/05/2014 15.00.00,,16
08/05/2014 16.00.00,,26
08/05/2014 17.00.00,,17
08/05/2014 18.00.00,,17
08/05/2014 19.00.00,,23
08/05/2014 20.00.00,,27
08/05/2014 21.00.00,,18
08/05/2014 22.00.00,,16
08/05/2014 23.00.00,,12
09/05/2014 00.00.00,,5
09/05/2014 01.00.00,,3
09/05/2014 02.00.00,,5
09/05/2014 03.00.00,,5
09/05/2014 04.00.00,,5
09/05/2014 05.00.00,,5
09/05/2014 06.00.00,,19
09/05/2014 07.00.00,,37
09/05/2014 08.00.00,,41
09/05/2014 09.00.00,,29
09/05/2014 10.00.00,,19
09/05/2014 11.00.00,,20
09/05/2014 12.00.00,,20
09/05/2014 13.00.00,,23
09/05/2014 14.00.00,,18
09/05/2014 15.00.00,,18
09/05/2014 16.00.00,,16
09/05/2014 17.00.00,,17
09/05/2014 18.00.00,,22
09/05/2014 19.00.00,,21
09/05/2014 20.00.00,,18
09/05/2014 21.00.00,,18
09/05/2014 22.00.00,,16
09/05/2014 23.00.00,,6
10/05/2014 00.00.00,,
10/05/2014 01.00.00,,8
10/05/2014 02.00.00,,4
10/05/2014 03.00.00,,4
10/05/2014 04.00.00,,5
10/05/2014 05.00.00,,6
10/05/2014 06.00.00,,16
10/05/2014 07.00.00,,51
10/05/2014 08.00.00,,15
10/05/2014 09.00.00,,18
10/05/2014 10.00.00,,13
10/05/2014 11.00.00,,17
10/05/2014 12.00.00,,20
10/05/2014 13.00.00,,13
10/05/2014 14.00.00,,8
10/05/2014 15.00.00,,8
10/05/2014 16.00.00,,11
10/05/2014 17.00.00,,10
10/05/2014 18.00.00,,21
10/05/2014 19.00.00,,11
10/05/2014 20.00.00,,14
10/05/2014 21.00.00,,29
10/05/2014 22.00.00,,95
10/05/2014 23.00.00,,37
11/05/2014 00.00.00,,20
11/05/2014 01.00.00,,27
11/05/2014 02.00.00,,16
11/05/2014 03.00.00,,58
11/05/2014 04.00.00,,10
11/05/2014 05.00.00,,24
11/05/2014 06.00.00,,14
11/05/2014 07.00.00,,24
11/05/2014 08.00.00,,14
11/05/2014 09.00.00,,24
11/05/2014 10.00.00,,25
11/05/2014 11.00.00,,22
11/05/2014 12.00.00,,17
11/05/2014 13.00.00,,24
11/05/2014 14.00.00,,8
11/05/2014 15.00.00,,4
11/05/2014 16.00.00,,6
11/05/2014 17.00.00,,17
11/05/2014 18.00.00,,14
11/05/2014 19.00.00,,20
11/05/2014 20.00.00,,20
11/05/2014 21.00.00,,18
11/05/2014 22.00.00,,16
11/05/2014 23.00.00,,11
12/05/2014 00.00.00,,
12/05/2014 01.00.00,,5
12/05/2014 02.00.00,,3
12/05/2014 03.00.00,,2
12/05/2014 04.00.00,,6
12/05/2014 05.00.00,,10
12/05/2014 06.00.00,,66
12/05/2014 07.00.00,,37
12/05/2014 08.00.00,,39
12/05/2014 09.00.00,,28
12/05/2014 10.00.00,,17
12/05/2014 11.00.00,,12
12/05/2014 12.00.00,,17
12/05/2014 13.00.00,,29
12/05/2014 14.00.00,,9
12/05/2014 15.00.00,,11
12/05/2014 16.00.00,,20
12/05/2014 17.00.00,,25
12/05/2014 18.00.00,,20
12/05/2014 19.00.00,,25
12/05/2014 20.00.00,,20
12/05/2014 21.00.00,,30
12/05/2014 22.00.00,,13
12/05/2014 23.00.00,,12
13/05/2014 00.00.00,,10
13/05/2014 01.00.00,,6
13/05/2014 02.00.00,,10
13/05/2014 03.00.00,,5
13/05/2014 04.00.00,,15
13/05/2014 05.00.00,,16
13/05/2014 06.00.00,,69
13/05/2014 07.00.00,,57
13/05/2014 08.00.00,,33
13/05/2014 09.00.00,,33
13/05/2014 10.00.00,,15
13/05/2014 11.00.00,,30
13/05/2014 12.00.00,,24
13/05/2014 13.00.00,,20
13/05/2014 14.00.00,,16
13/05/2014 15.00.00,,35
13/05/2014 16.00.00,,71
13/05/2014 17.00.00,,52
13/05/2014 18.00.00,,42
13/05/2014 19.00.00,,39
13/05/2014 20.00.00,,31
13/05/2014 21.00.00,,43
13/05/2014 22.00.00,,19
13/05/2014 23.00.00,,18
14/05/2014 00.00.00,,11
14/05/2014 01.00.00,,8
14/05/2014 02.00.00,,11
14/05/2014 03.00.00,,5
14/05/2014 04.00.00,,6
14/05/2014 05.00.00,,5
14/05/2014 06.00.00,,23
14/05/2014 07.00.00,,18
14/05/2014 08.00.00,,21
14/05/2014 09.00.00,,14
14/05/2014 10.00.00,,17
14/05/2014 11.00.00,,16
14/05/2014 12.00.00,,20
14/05/2014 13.00.00,,20
14/05/2014 14.00.00,,15
14/05/2014 15.00.00,,23
14/05/2014 16.00.00,,21
14/05/2014 17.00.00,,17
14/05/2014 18.00.00,,21
14/05/2014 19.00.00,,21
14/05/2014 20.00.00,,16
14/05/2014 21.00.00,,9
14/05/2014 22.00.00,,9
14/05/2014 23.00.00,,4
15/05/2014 00.00.00,,6
15/05/2014 01.00.00,,7
15/05/2014 02.00.00,,4
15/05/2014 03.00.00,,2
15/05/2014 04.00.00,,3
15/05/2014 05.00.00,,6
15/05/2014 06.00.00,,12
15/05/2014 07.00.00,,13
15/05/2014 08.00.00,,21
15/05/2014 09.00.00,,21
15/05/2014 10.00.00,,19
15/05/2014 11.00.00,,23
15/05/2014 12.00.00,,17
15/05/2014 13.00.00,,22
15/05/2014 14.00.00,,22
15/05/2014 15.00.00,,17
15/05/2014 16.00.00,,16
15/05/2014 17.00.00,,16
15/05/2014 18.00.00,,18
15/05/2014 19.00.00,,15
15/05/2014 20.00.00,,21
15/05/2014 21.00.00,,21
15/05/2014 22.00.00,,10
15/05/2014 23.00.00,,6
16/05/2014 00.00.00,,5
16/05/2014 01.00.00,,3
16/05/2014 02.00.00,,2
16/05/2014 03.00.00,,2
16/05/2014 04.00.00,,2
16/05/2014 05.00.00,,4
16/05/2014 06.00.00,,14
16/05/2014 07.00.00,,24
16/05/2014 08.00.00,,23
16/05/2014 09.00.00,,16
16/05/2014 10.00.00,,14
16/05/2014 11.00.00,,18
16/05/2014 12.00.00,,15
16/05/2014 13.00.00,,17
16/05/2014 14.00.00,,15
16/05/2014 15.00.00,,18
16/05/2014 16.00.00,,17
16/05/2014 17.00.00,,46
16/05/2014 18.00.00,,33
16/05/2014 19.00.00,,23
16/05/2014 20.00.00,,22
16/05/2014 21.00.00,,13
16/05/2014 22.00.00,,14
16/05/2014 23.00.00,,6
17/05/2014 00.00.00,,14
17/05/2014 01.00.00,,5
17/05/2014 02.00.00,,14
17/05/2014 03.00.00,,4
17/05/2014 04.00.00,,5
17/05/2014 05.00.00,,9
17/05/2014 06.00.00,,22
17/05/2014 07.00.00,,30
17/05/2014 08.00.00,,23
17/05/2014 09.00.00,,21
17/05/2014 10.00.00,,13
17/05/2014 11.00.00,,11
17/05/2014 12.00.00,,17
17/05/2014 13.00.00,,13
17/05/2014 14.00.00,,5
17/05/2014 15.00.00,,11
17/05/2014 16.00.00,,8
17/05/2014 17.00.00,,17
17/05/2014 18.00.00,,15
17/05/2014 19.00.00,,10
17/05/2014 20.00.00,,30
17/05/2014 21.00.00,,57
17/05/2014 22.00.00,,59
17/05/2014 23.00.00,,61
18/05/2014 00.00.00,,27
18/05/2014 01.00.00,,16
18/05/2014 02.00.00,,20
18/05/2014 03.00.00,,16
18/05/2014 04.00.00,,14
18/05/2014 05.00.00,,28
18/05/2014 06.00.00,,40
18/05/2014 07.00.00,,34
18/05/2014 08.00.00,,14
18/05/2014 09.00.00,,23
18/05/2014 10.00.00,,19
18/05/2014 11.00.00,,16
18/05/2014 12.00.00,,11
18/05/2014 13.00.00,,7
18/05/2014 14.00.00,,4
18/05/2014 15.00.00,,4
18/05/2014 16.00.00,,3
18/05/2014 17.00.00,,6
18/05/2014 18.00.00,,7
18/05/2014 19.00.00,,16
18/05/2014 20.00.00,,28
18/05/2014 21.00.00,,21
18/05/2014 22.00.00,,30
18/05/2014 23.00.00,,21
19/05/2014 00.00.00,,14
19/05/2014 01.00.00,,6
19/05/2014 02.00.00,,3
19/05/2014 03.00.00,,3
19/05/2014 04.00.00,,8
19/05/2014 05.00.00,,10
19/05/2014 06.00.00,,38
19/05/2014 07.00.00,,34
19/05/2014 08.00.00,,44
19/05/2014 09.00.00,,27
19/05/2014 10.00.00,,21
19/05/2014 11.00.00,,15
19/05/2014 12.00.00,,22
19/05/2014 13.00.00,,24
19/05/2014 14.00.00,,9
19/05/2014 15.00.00,,10
19/05/2014 16.00.00,,15
19/05/2014 17.00.00,,11
19/05/2014 18.00.00,,16
19/05/2014 19.00.00,,17
19/05/2014 20.00.00,,18
19/05/2014 21.00.00,,10
19/05/2014 22.00.00,,6
19/05/2014 23.00.00,,10
20/05/2014 00.00.00,,3
20/05/2014 01.00.00,,2
20/05/2014 02.00.00,,6
20/05/2014 03.00.00,,3
20/05/2014 04.00.00,,3
20/05/2014 05.00.00,,33
20/05/2014 06.00.00,,67
20/05/2014 07.00.00,,48
20/05/2014 08.00.00,,30
20/05/2014 09.00.00,,17
20/05/2014 10.00.00,,9
20/05/2014 11.00.00,,13
20/05/2014 12.00.00,,13
20/05/2014 13.00.00,,15
20/05/2014 14.00.00,,15
20/05/2014 15.00.00,,16
20/05/2014 16.00.00,,11
20/05/2014 17.00.00,,7
20/05/2014 18.00.00,,8
20/05/2014 19.00.00,,12
20/05/2014 20.00.00,,16
20/05/2014 21.00.00,,27
20/05/2014 22.00.00,,23
20/05/2014 23.00.00,,26
21/05/2014 00.00.00,,7
21/05/2014 01.00.00,,8
21/05/2014 02.00.00,,5
21/05/2014 03.00.00,,3
21/05/2014 04.00.00,,6
21/05/2014 05.00.00,,26
21/05/2014 06.00.00,,61
21/05/2014 07.00.00,,57
21/05/2014 08.00.00,,29
21/05/2014 09.00.00,,34
21/05/2014 10.00.00,,17
21/05/2014 11.00.00,,17
21/05/2014 12.00.00,,10
21/05/2014 13.00.00,,10
21/05/2014 14.00.00,,11
21/05/2014 15.00.00,,11
21/05/2014 16.00.00,,9
21/05/2014 17.00.00,,10
21/05/2014 18.00.00,,26
21/05/2014 19.00.00,,13
21/05/2014 20.00.00,,24
21/05/2014 21.00.00,,29
21/05/2014 22.00.00,,21
21/05/2014 23.00.00,,15
22/05/2014 00.00.00,,14
22/05/2014 01.00.00,,12
22/05/2014 02.00.00,,9
22/05/2014 03.00.00,,5
22/05/2014 04.00.00,,12
22/05/2014 05.00.00,,20
22/05/2014 06.00.00,,50
22/05/2014 07.00.00,,58
22/05/2014 08.00.00,,66
22/05/2014 09.00.00,,32
22/05/2014 10.00.00,,25
22/05/2014 11.00.00,,8
22/05/2014 12.00.00,,22
22/05/2014 13.00.00,,6
22/05/2014 14.00.00,,7
22/05/2014 15.00.00,,15
22/05/2014 16.00.00,,8
22/05/2014 17.00.00,,8
22/05/2014 18.00.00,,13
22/05/2014 19.00.00,,11
22/05/2014 20.00.00,,18
22/05/2014 21.00.00,,10
22/05/2014 22.00.00,,38
22/05/2014 23.00.00,,38
23/05/2014 00.00.00,,17
23/05/2014 01.00.00,,8
23/05/2014 02.00.00,,6
23/05/2014 03.00.00,,3
23/05/2014 04.00.00,,12
23/05/2014 05.00.00,,33
23/05/2014 06.00.00,,60
23/05/2014 07.00.00,,55
23/05/2014 08.00.00,,50
23/05/2014 09.00.00,,31
23/05/2014 10.00.00,,9
23/05/2014 11.00.00,,22
23/05/2014 12.00.00,,17
23/05/2014 13.00.00,,13
23/05/2014 14.00.00,,12
23/05/2014 15.00.00,,13
23/05/2014 16.00.00,,7
23/05/2014 17.00.00,,8
23/05/2014 18.00.00,,13
23/05/2014 19.00.00,,14
23/05/2014 20.00.00,,19
23/05/2014 21.00.00,,35
23/05/2014 22.00.00,,16
23/05/2014 23.00.00,,30
24/05/2014 00.00.00,,65
24/05/2014 01.00.00,,44
24/05/2014 02.00.00,,17
24/05/2014 03.00.00,,7
24/05/2014 04.00.00,,6
24/05/2014 05.00.00,,16
24/05/2014 06.00.00,,21
24/05/2014 07.00.00,,35
24/05/2014 08.00.00,,29
24/05/2014 09.00.00,,15
24/05/2014 10.00.00,,15
24/05/2014 11.00.00,,36
24/05/2014 12.00.00,,30
24/05/2014 13.00.00,,13
24/05/2014 14.00.00,,7
24/05/2014 15.00.00,,8
24/05/2014 16.00.00,,8
24/05/2014 17.00.00,,9
24/05/2014 18.00.00,,16
24/05/2014 19.00.00,,20
24/05/2014 20.00.00,,28
24/05/2014 21.00.00,,43
24/05/2014 22.00.00,,29
24/05/2014 23.00.00,,30
25/05/2014 00.00.00,,19
25/05/2014 01.00.00,,15
25/05/2014 02.00.00,,20
25/05/2014 03.00.00,,5
25/05/2014 04.00.00,,7
25/05/2014 05.00.00,,10
25/05/2014 06.00.00,,22
25/05/2014 07.00.00,,19
25/05/2014 08.00.00,,15
25/05/2014 09.00.00,,15
25/05/2014 10.00.00,,17
25/05/2014 11.00.00,,16
25/05/2014 12.00.00,,8
25/05/2014 13.00.00,,5
25/05/2014 14.00.00,,7
25/05/2014 15.00.00,,7
25/05/2014 16.00.00,,5
25/05/2014 17.00.00,,5
25/05/2014 18.00.00,,8
25/05/2014 19.00.00,,14
25/05/2014 20.00.00,,18
25/05/2014 21.00.00,,29
25/05/2014 22.00.00,,35
25/05/2014 23.00.00,,17
26/05/2014 00.00.00,,5
26/05/2014 01.00.00,,5
26/05/2014 02.00.00,,4
26/05/2014 03.00.00,,3
26/05/2014 04.00.00,,6
26/05/2014 05.00.00,,23
26/05/2014 06.00.00,,42
26/05/2014 07.00.00,,34
26/05/2014 08.00.00,,33
26/05/2014 09.00.00,,25
26/05/2014 10.00.00,,22
26/05/2014 11.00.00,,15
26/05/2014 12.00.00,,9
26/05/2014 13.00.00,,18
26/05/2014 14.00.00,,13
26/05/2014 15.00.00,,22
26/05/2014 16.00.00,,16
26/05/2014 17.00.00,,8
26/05/2014 18.00.00,,12
26/05/2014 19.00.00,,12
26/05/2014 20.00.00,,13
26/05/2014 21.00.00,,9
26/05/2014 22.00.00,,9
26/05/2014 23.00.00,,11
27/05/2014 00.00.00,,8
27/05/2014 01.00.00,,4
27/05/2014 02.00.00,,3
27/05/2014 03.00.00,,3
27/05/2014 04.00.00,,9
27/05/2014 05.00.00,,17
27/05/2014 06.00.00,,32
27/05/2014 07.00.00,,51
27/05/2014 08.00.00,,21
27/05/2014 09.00.00,,9
27/05/2014 10.00.00,,19
27/05/2014 11.00.00,,9
27/05/2014 12.00.00,,12
27/05/2014 13.00.00,,9
27/05/2014 14.00.00,,11
27/05/2014 15.00.00,,11
27/05/2014 16.00.00,,9
27/05/2014 17.00.00,,9
27/05/2014 18.00.00,,15
27/05/2014 19.00.00,,22
27/05/2014 20.00.00,,22
27/05/2014 21.00.00,,12
27/05/2014 22.00.00,,6
27/05/2014 23.00.00,,11
28/05/2014 00.00.00,,9
28/05/2014 01.00.00,,9
28/05/2014 02.00.00,,7
28/05/2014 03.00.00,,4
28/05/2014 04.00.00,,4
28/05/2014 05.00.00,,14
28/05/2014 06.00.00,,14
28/05/2014 07.00.00,,14
28/05/2014 08.00.00,,15
28/05/2014 09.00.00,,16
28/05/2014 10.00.00,,9
28/05/2014 11.00.00,,8
28/05/2014 12.00.00,,12
28/05/2014 13.00.00,,12
28/05/2014 14.00.00,,8
28/05/2014 15.00.00,,9
28/05/2014 16.00.00,,10
28/05/2014 17.00.00,,7
28/05/2014 18.00.00,,12
28/05/2014 19.00.00,,18
28/05/2014 20.00.00,,15
28/05/2014 21.00.00,,17
28/05/2014 22.00.00,,10
28/05/2014 23.00.00,,10
29/05/2014 00.00.00,,7
29/05/2014 01.00.00,,4
29/05/2014 02.00.00,,3
29/05/2014 03.00.00,,5
29/05/2014 04.00.00,,4
29/05/2014 05.00.00,,11
29/05/2014 06.00.00,,35
29/05/2014 07.00.00,,32
29/05/2014 08.00.00,,38
29/05/2014 09.00.00,,26
29/05/2014 10.00.00,,19
29/05/2014 11.00.00,,17
29/05/2014 12.00.00,,31
29/05/2014 13.00.00,,44
29/05/2014 14.00.00,,26
29/05/2014 15.00.00,,15
29/05/2014 16.00.00,,28
29/05/2014 17.00.00,,31
29/05/2014 18.00.00,,14
29/05/2014 19.00.00,,16
29/05/2014 20.00.00,,28
29/05/2014 21.00.00,,13
29/05/2014 22.00.00,,12
29/05/2014 23.00.00,,10
30/05/2014 00.00.00,,4
30/05/2014 01.00.00,,5
30/05/2014 02.00.00,,4
30/05/2014 03.00.00,,3
30/05/2014 04.00.00,,4
30/05/2014 05.00.00,,9
30/05/2014 06.00.00,,22
30/05/2014 07.00.00,,22
30/05/2014 08.00.00,,24
30/05/2014 09.00.00,,16
30/05/2014 10.00.00,,22
30/05/2014 11.00.00,,18
30/05/2014 12.00.00,,25
30/05/2014 13.00.00,,20
30/05/2014 14.00.00,,12
30/05/2014 15.00.00,,10
30/05/2014 16.00.00,,8
30/05/2014 17.00.00,,24
30/05/2014 18.00.00,,33
30/05/2014 19.00.00,,17
30/05/2014 20.00.00,,22
30/05/2014 21.00.00,,13
30/05/2014 22.00.00,,11
30/05/2014 23.00.00,,13
31/05/2014 00.00.00,,11
31/05/2014 01.00.00,,5
31/05/2014 02.00.00,,4
31/05/2014 03.00.00,,3
31/05/2014 04.00.00,,5
31/05/2014 05.00.00,,7
31/05/2014 06.00.00,,13
31/05/2014 07.00.00,,24
31/05/2014 08.00.00,,14
31/05/2014 09.00.00,,14
31/05/2014 10.00.00,,32
31/05/2014 11.00.00,,23
31/05/2014 12.00.00,,17
31/05/2014 13.00.00,,38
31/05/2014 14.00.00,,31
31/05/2014 15.00.00,,27
31/05/2014 16.00.00,,16
31/05/2014 17.00.00,,14
31/05/2014 18.00.00,,17
31/05/2014 19.00.00,,15
31/05/2014 20.00.00,,41
31/05/2014 21.00.00,,42
31/05/2014 22.00.00,,25
31/05/2014 23.00.00,,11
01/06/2014 00.00.00,,20
01/06/2014 01.00.00,,10
01/06/2014 02.00.00,,9
01/06/2014 03.00.00,,7
01/06/2014 04.00.00,,6
01/06/2014 05.00.00,,25
01/06/2014 06.00.00,,8
01/06/2014 07.00.00,,10
01/06/2014 08.00.00,,13
01/06/2014 09.00.00,,12
01/06/2014 10.00.00,,13
01/06/2014 11.00.00,,11
01/06/2014 12.00.00,,14
01/06/2014 13.00.00,,11
01/06/2014 14.00.00,,10
01/06/2014 15.00.00,,3
01/06/2014 16.00.00,,4
01/06/2014 17.00.00,,6
01/06/2014 18.00.00,,11
01/06/2014 19.00.00,,22
01/06/2014 20.00.00,,43
01/06/2014 21.00.00,,27
01/06/2014 22.00.00,,18
01/06/2014 23.00.00,,16
02/06/2014 00.00.00,,12
02/06/2014 01.00.00,,8
02/06/2014 02.00.00,,5
02/06/2014 03.00.00,,13
02/06/2014 04.00.00,,9
02/06/2014 05.00.00,,6
02/06/2014 06.00.00,,13
02/06/2014 07.00.00,,25
02/06/2014 08.00.00,,31
02/06/2014 09.00.00,,24
02/06/2014 10.00.00,,35
02/06/2014 11.00.00,,19
02/06/2014 12.00.00,,26
02/06/2014 13.00.00,,17
02/06/2014 14.00.00,,11
02/06/2014 15.00.00,,11
02/06/2014 16.00.00,,11
02/06/2014 17.00.00,,9
02/06/2014 18.00.00,,17
02/06/2014 19.00.00,,36
02/06/2014 20.00.00,,31
02/06/2014 21.00.00,,33
02/06/2014 22.00.00,,36
02/06/2014 23.00.00,,17
03/06/2014 00.00.00,,6
03/06/2014 01.00.00,,6
03/06/2014 02.00.00,,3
03/06/2014 03.00.00,,7
03/06/2014 04.00.00,,13
03/06/2014 05.00.00,,12
03/06/2014 06.00.00,,20
03/06/2014 07.00.00,,32
03/06/2014 08.00.00,,30
03/06/2014 09.00.00,,30
03/06/2014 10.00.00,,32
03/06/2014 11.00.00,,25
03/06/2014 12.00.00,,21
03/06/2014 13.00.00,,20
03/06/2014 14.00.00,,16
03/06/2014 15.00.00,,19
03/06/2014 16.00.00,,15
03/06/2014 17.00.00,,18
03/06/2014 18.00.00,,17
03/06/2014 19.00.00,,21
03/06/2014 20.00.00,,17
03/06/2014 21.00.00,,17
03/06/2014 22.00.00,,12
03/06/2014 23.00.00,,10
04/06/2014 00.00.00,,8
04/06/2014 01.00.00,,4
04/06/2014 02.00.00,,6
04/06/2014 03.00.00,,6
04/06/2014 04.00.00,,5
04/06/2014 05.00.00,,8
04/06/2014 06.00.00,,17
04/06/2014 07.00.00,,54
04/06/2014 08.00.00,,34
04/06/2014 09.00.00,,22
04/06/2014 10.00.00,,24
04/06/2014 11.00.00,,23
04/06/2014 12.00.00,,32
04/06/2014 13.00.00,,26
04/06/2014 14.00.00,,29
04/06/2014 15.00.00,,20
04/06/2014 16.00.00,,21
04/06/2014 17.00.00,,17
04/06/2014 18.00.00,,23
04/06/2014 19.00.00,,16
04/06/2014 20.00.00,,18
04/06/2014 21.00.00,,21
04/06/2014 22.00.00,,11
04/06/2014 23.00.00,,16
05/06/2014 00.00.00,,4
05/06/2014 01.00.00,,4
05/06/2014 02.00.00,,3
05/06/2014 03.00.00,,3
05/06/2014 04.00.00,,15
05/06/2014 05.00.00,,40
05/06/2014 06.00.00,,54
05/06/2014 07.00.00,,26
05/06/2014 08.00.00,,22
05/06/2014 09.00.00,,16
05/06/2014 10.00.00,,21
05/06/2014 11.00.00,,21
05/06/2014 12.00.00,,14
05/06/2014 13.00.00,,18
05/06/2014 14.00.00,,12
05/06/2014 15.00.00,,10
05/06/2014 16.00.00,,9
05/06/2014 17.00.00,,18
05/06/2014 18.00.00,,13
05/06/2014 19.00.00,,18
05/06/2014 20.00.00,,16
05/06/2014 21.00.00,,19
05/06/2014 22.00.00,,37
05/06/2014 23.00.00,,60
06/06/2014 00.00.00,,13
06/06/2014 01.00.00,,4
06/06/2014 02.00.00,,8
06/06/2014 03.00.00,,6
06/06/2014 04.00.00,,5
06/06/2014 05.00.00,,25
06/06/2014 06.00.00,,47
06/06/2014 07.00.00,,36
06/06/2014 08.00.00,,28
06/06/2014 09.00.00,,21
06/06/2014 10.00.00,,37
06/06/2014 11.00.00,,21
06/06/2014 12.00.00,,21
06/06/2014 13.00.00,,16
06/06/2014 14.00.00,,18
06/06/2014 15.00.00,,21
06/06/2014 16.00.00,,13
06/06/2014 17.00.00,,15
06/06/2014 18.00.00,,16
06/06/2014 19.00.00,,21
06/06/2014 20.00.00,,18
