"NetC","SIMAGE Brindisi","","",""
"2013-04-13 04:00:00","0.941742","5.14888407","3.69411593","29.05982971"
"2013-04-13 05:00:00","0.74002208","6.91627951","4.83160488",""
"2013-04-13 06:00:00","0.67062404","18.96110706","12.66106706","31.25761986"
"2013-04-13 07:00:00","0.83521227","16.02882371","9.3889085",""
"2013-04-13 08:00:00","1.56322155","11.0882769","7.68934891","20.51280975"
"2013-04-13 09:00:00","1.87229802","9.5207715","6.78825964",""
"2013-04-13 10:00:00","2.45576007","8.30844878","6.03023003","20.02441978"
"2013-04-13 11:00:00","1.9248637","8.03172119","6.07249862",""
"2013-04-13 12:00:00","1.25864327","4.95733035","3.38249052","23.68741989"
"2013-04-13 13:00:00","0.94445231","4.18526475","2.72237061",""
"2013-04-13 14:00:00","1.05713997","4.73162449","3.12238586","14.16361046"
"2013-04-13 15:00:00","1.12216085","4.5646935","3.01990266",""
"2013-04-13 16:00:00","1.00994405","4.54653142","3.2035082","24.66422081"
"2013-04-13 17:00:00","0.88594124","6.26839258","4.45232335",""
"2013-04-13 18:00:00","0.81601334","12.90699233","8.71547725","18.80340958"
"2013-04-13 19:00:00","0.78594472","19.72788216","11.13311521",""
"2013-04-13 20:00:00","0.99499212","26.53161944","15.04809964","27.8388195"
"2013-04-13 21:00:00","1.12470132","33.56202432","18.64447604",""
"2013-04-13 22:00:00","1.06527699","28.52505152","16.20387114","35.89743042"
"2013-04-13 23:00:00","1.11375535","24.32010464","15.25795885",""
"2013-04-14 00:00:00","2.95907134","14.14187665","11.4443085","28.32722092"
"2013-04-14 01:00:00","1.92064416","","",""
"2013-04-14 02:00:00","","9.61236012","7.97432295","27.10622025"
"2013-04-14 03:00:00","0.95088483","11.27948263","9.37539258",""
"2013-04-14 04:00:00","1.09892037","11.41774891","9.56264621","28.08300972"
"2013-04-14 05:00:00","1.60914927","11.69253964","9.98789222",""
"2013-04-14 06:00:00","0.43525058","13.20732929","10.97137913","25.39682007"
"2013-04-14 07:00:00","0.97272287","10.61456742","8.51301557",""
"2013-04-14 08:00:00","1.04756288","8.51814164","6.20690074","22.71062088"
"2013-04-14 09:00:00","1.88901343","12.08390692","8.85364984",""
"2013-04-14 10:00:00","1.9690137","10.40062036","7.49800742","16.36141014"
"2013-04-14 11:00:00","2.00427614","9.67128605","6.91027774",""
"2013-04-14 12:00:00","1.95683004","8.07094778","5.88335593","8.30280876"
"2013-04-14 13:00:00","1.87697927","6.86338594","4.84340383",""
"2013-04-14 14:00:00","2.00836245","6.49419595","4.63503216","7.32600689"
"2013-04-14 15:00:00","2.01691237","6.9319885","4.99724335",""
"2013-04-14 16:00:00","4.63017218","10.04543003","7.40924665","4.88400507"
"2013-04-14 17:00:00","6.18038528","11.9074733","9.33649294",""
"2013-04-14 18:00:00","4.1282959","8.24674089","6.47003592","4.63980484"
"2013-04-14 19:00:00","3.43221533","13.64091544","12.05979851",""
"2013-04-14 20:00:00","3.78289422","10.40325701","8.87926299","6.83760691"
"2013-04-14 21:00:00","4.8565279","7.62356273","6.15538573",""
"2013-04-14 22:00:00","8.02959129","7.39042492","6.07315826","23.68741989"
"2013-04-14 23:00:00","6.38906961","6.51037721","5.04615996",""
"2013-04-15 00:00:00","2.3903985","6.00744473","4.7872656","19.53602028"
"2013-04-15 01:00:00","2.7340133","5.6987485","4.31188886",""
"2013-04-15 02:00:00","1.43198075","5.89192742","4.50473892","11.23320961"
"2013-04-15 03:00:00","1.35546879","6.36498108","5.22668335",""
"2013-04-15 04:00:00","1.53150844","6.82067951","5.6016973","11.23320961"
"2013-04-15 05:00:00","1.38283626","7.66118515","6.27267928",""
"2013-04-15 06:00:00","0.85437662","10.6963016","9.09471289","10.25640965"
"2013-04-15 07:00:00","0.81453259","14.26206688","11.18767604",""
"2013-04-15 08:00:00","2.60606352","13.85721235","10.33900042","14.65200996"
"2013-04-15 09:00:00","1.85768068","11.76854164","8.62876614",""
"2013-04-15 10:00:00","3.10594648","10.86807186","7.90579114","11.23320961"
"2013-04-15 11:00:00","3.72108096","6.21977806","4.354341",""
"2013-04-15 12:00:00","2.81950639","4.53209964","3.20391928","8.05860806"
"2013-04-15 13:00:00","2.22434579","4.12403104","2.68804638",""
"2013-04-15 14:00:00","1.6366103","4.1691485","2.70844742","6.83760691"
"2013-04-15 15:00:00","1.54893473","4.20937125","2.81483302",""
"2013-04-15 16:00:00","1.94475011","4.80043928","3.25633294","4.88400507"
"2013-04-15 17:00:00","2.08355739","7.35112758","5.50847582",""
"2013-04-15 18:00:00","3.29263818","11.99210415","10.00217103","3.66300392"
"2013-04-15 19:00:00","3.405574","10.60780277","9.22977657",""
"2013-04-15 20:00:00","1.23334438","10.7781983","9.29449968","2.686203"
"2013-04-15 21:00:00","1.34851963","9.98624407","8.49587258",""
"2013-04-15 22:00:00","2.81146497","10.62002045","9.10362854","17.58241081"
"2013-04-15 23:00:00","2.34171674","10.66361022","9.14028541",""
"2013-04-16 00:00:00","1.72966275","12.14812335","10.32974443","12.94260979"
"2013-04-16 01:00:00","1.85818714","","",""
"2013-04-16 02:00:00","","11.66488256","9.88046267","13.18680954"
"2013-04-16 03:00:00","1.37539995","12.69779276","10.50014952",""
"2013-04-16 04:00:00","1.71858355","10.31786518","8.34147093","8.30280876"
"2013-04-16 05:00:00","1.23085273","11.49672407","9.24913557",""
"2013-04-16 06:00:00","1.56179673","17.96784601","14.01505942","18.07081032"
"2013-04-16 07:00:00","2.94463604","24.19733512","18.63013222",""
"2013-04-16 08:00:00","4.9024007","20.01588672","15.01663003","11.47741032"
"2013-04-16 09:00:00","4.14104908","10.0485485","7.54349964",""
"2013-04-16 10:00:00","3.50420164","9.22977657","6.88419042","28.32722092"
"2013-04-16 11:00:00","2.82466868","5.85305455","4.17310252",""
"2013-04-16 12:00:00","2.07857308","5.68613695","4.06704579","17.82661057"
"2013-04-16 13:00:00","2.07932972","6.41494164","4.59144238",""
"2013-04-16 14:00:00","1.97915828","6.34652072","4.6375885","15.38461018"
"2013-04-16 15:00:00","1.75327851","5.16206922","3.76125772",""
"2013-04-16 16:00:00","1.9608238","5.17163114","3.74587186","9.52380943"
"2013-04-16 17:00:00","1.8515919","4.96822875","3.68530543",""
"2013-04-16 18:00:00","1.93394347","6.18774633","4.78528286","13.43101025"
"2013-04-16 19:00:00","1.71659532","9.0905715","7.60184814",""
"2013-04-16 20:00:00","1.43126173","8.79949244","7.26625964","9.27960968"
"2013-04-16 21:00:00","1.62835124","7.25305154","5.73170756",""
"2013-04-16 22:00:00","1.81184652","8.01950351","6.64543898","8.79120922"
"2013-04-16 23:00:00","2.1971746","8.76085666","7.26493845",""
"2013-04-17 00:00:00","2.54623442","10.64225701","9.14562371","13.43101025"
"2013-04-17 01:00:00","2.37902945","11.3986901","9.70034462",""
"2013-04-17 02:00:00","3.79171161","10.52984479","8.96266443","27.35042"
"2013-04-17 03:00:00","3.6471115","10.22606241","8.88667199",""
"2013-04-17 04:00:00","1.80138464","7.91151949","6.48197636","19.04759979"
"2013-04-17 05:00:00","1.85798476","9.89492886","8.29775114",""
"2013-04-17 06:00:00","1.6287377","14.70886113","12.12485431","9.76801014"
"2013-04-17 07:00:00","1.72035923","18.17885815","14.86836017",""
"2013-04-17 08:00:00","3.23376304","15.49479446","11.95776081","8.05860806"
"2013-04-17 09:00:00","2.8447941","9.61175593","7.32691593",""
"2013-04-17 10:00:00","2.42508227","8.65485346","6.61670926","12.69841003"
"2013-04-17 11:00:00","2.70628277","9.55307665","6.98242515",""
"2013-04-17 12:00:00","4.15768109","10.13889242","7.72838239","14.40781021"
"2013-04-17 13:00:00","2.94940984","7.37127242","5.35194803",""
"2013-04-17 14:00:00","2.17991611","6.89539665","5.46337557","22.22220993"
"2013-04-17 15:00:00","1.87375741","5.07852247","3.72592396",""
"2013-04-17 16:00:00","3.58571724","7.10538778","5.46535258","15.14041042"
"2013-04-17 17:00:00","2.52824878","9.21431805","7.24707463",""
"2013-04-17 18:00:00","3.36643577","8.40784601","6.7580443","17.58241081"
"2013-04-17 19:00:00","3.35989646","11.6163885","9.9720685",""
"2013-04-17 20:00:00","2.38335069","8.79949244","7.42939148","14.65200996"
"2013-04-17 21:00:00","2.87678688","12.34031186","10.76521964",""
"2013-04-17 22:00:00","2.01495769","9.62979756","8.17561831","29.54821968"
"2013-04-17 23:00:00","1.58047394","11.27815762","9.49230373",""
"2013-04-18 00:00:00","2.81957758","12.49755665","10.3907315","26.61782074"
"2013-04-18 01:00:00","1.67593566","","",""
"2013-04-18 02:00:00","","7.5802196","6.13357554","23.44322014"
"2013-04-18 03:00:00","1.97506078","10.61803962","9.00357167",""
"2013-04-18 04:00:00","1.7856608","11.93332354","10.33966006","17.82661057"
"2013-04-18 05:00:00","3.86097745","10.10623928","8.60531928",""
"2013-04-18 06:00:00","3.69872425","10.49387434","8.58947071","18.31501007"
"2013-04-18 07:00:00","3.92243374","9.53919553","7.61002386",""
"2013-04-18 08:00:00","4.02529617","12.68458466","9.70496784","17.09399986"
"2013-04-18 09:00:00","2.68088522","15.45687186","11.90351737",""
"2013-04-18 10:00:00","2.78862112","8.7291557","6.70818126","9.76801014"
"2013-04-18 11:00:00","3.41407307","7.7043715","5.88104814",""
"2013-04-18 12:00:00","3.23381084","7.89897103","5.85785176","21.48962021"
"2013-04-18 13:00:00","3.05389438","6.63321938","4.94610309",""
"2013-04-18 14:00:00","3.45694165","6.99033701","5.24679186","13.43101025"
"2013-04-18 15:00:00","3.82750696","6.17222662","4.73806219",""
"2013-04-18 16:00:00","4.47614956","6.99528335","5.43205701","12.94260979"
"2013-04-18 17:00:00","5.50916731","10.32050756","8.50262194",""
"2013-04-18 18:00:00","6.78363205","15.9092262","13.42659936","8.79120922"
"2013-04-18 19:00:00","4.6386926","13.04155698","11.45416869",""
"2013-04-18 20:00:00","4.7584952","16.10571097","14.44534164","16.36141014"
"2013-04-18 21:00:00","5.32073653","21.28977584","19.49645368",""
"2013-04-18 22:00:00","3.02046966","30.78516936","27.30764288","25.88521957"
"2013-04-18 23:00:00","1.68652161","20.26521152","14.65127934",""
"2013-04-19 00:00:00","1.49369027","26.60876864","18.55233294","24.17580986"
"2013-04-19 01:00:00","2.09265751","39.68440128","30.95885544",""
"2013-04-19 02:00:00","1.67977992","18.55365413","13.5264115","31.74603081"
"2013-04-19 03:00:00","1.68923497","16.38309819","11.23258701",""
"2013-04-19 04:00:00","1.73167234","18.89544707","13.38532119","21.73381996"
"2013-04-19 05:00:00","1.96959136","27.51796288","20.44421296",""
"2013-04-19 06:00:00","2.12600596","17.65875591","14.48133695","21.97801971"
"2013-04-19 07:00:00","2.7489388","23.77241224","19.679738",""
"2013-04-19 08:00:00","4.29818473","22.00354456","17.48123627","27.59461975"
"2013-04-19 09:00:00","4.24034184","13.84815521","10.85422706",""
"2013-04-19 10:00:00","2.84495682","8.33321682","6.43541534","29.05982971"
"2013-04-19 11:00:00","2.59333373","10.13756358","7.8428328",""
"2013-04-19 12:00:00","2.05876395","7.46405222","5.75577964","15.62880993"
"2013-04-19 13:00:00","2.99816787","8.2950361","6.56100506",""
"2013-04-19 14:00:00","2.24243212","6.67683593","4.97185964","8.30280876"
"2013-04-19 15:00:00","3.04756051","7.01077629","5.48084742",""
"2013-04-19 16:00:00","2.9810243","8.15093248","6.4816475","23.44322014"
"2013-04-19 17:00:00","3.36238506","11.03421701","9.10046036",""
"2013-04-19 18:00:00","4.06471509","15.02143871","12.95661255","17.33819962"
"2013-04-19 19:00:00","2.59891706","39.621898","32.04773944",""
"2013-04-19 20:00:00","1.80782835","53.39894784","38.64979896","26.12940979"
"2013-04-19 21:00:00","1.40071817","49.51517872","30.86033008",""
"2013-04-19 22:00:00","1.31326024","37.7958424","25.33382792","32.96702957"
"2013-04-19 23:00:00","1.18606608","55.29674168","35.5668328",""
"2013-04-20 00:00:00","1.05197972","56.32738616","32.19192336","37.85102081"
"2013-04-20 01:00:00","1.34801926","","",""
"2013-04-20 02:00:00","","24.40096312","21.11408216","29.54821968"
"2013-04-20 03:00:00","1.40768564","20.2450208","16.74223871",""
"2013-04-20 04:00:00","1.33225169","17.24993972","14.03190032","29.05982971"
"2013-04-20 05:00:00","1.45668673","13.57750778","10.87631258",""
"2013-04-20 06:00:00","1.59338475","20.13454544","15.74819947","37.6068306"
"2013-04-20 07:00:00","3.84878057","25.9959344","19.23009296",""
"2013-04-20 08:00:00","6.98097073","32.73422392","23.58010328","31.25761986"
"2013-04-20 09:00:00","7.10915951","26.38592504","20.42107776",""
"2013-04-20 10:00:00","5.83304215","18.95092566","15.62061171","25.15262032"
"2013-04-20 11:00:00","5.91401365","15.08040479","12.25559114",""
"2013-04-20 12:00:00","4.10470862","9.20137572","7.45217678","32.47863007"
"2013-04-20 13:00:00","3.72489166","8.05454856","6.31423086",""
"2013-04-20 14:00:00","3.61054425","7.13241964","5.53787665","17.58241081"
"2013-04-20 15:00:00","3.20325812","6.65197419","5.17894071",""
"2013-04-20 16:00:00","4.06759015","9.82174706","7.94930443","22.46640968"
"2013-04-20 17:00:00","3.46598888","8.15522492","6.6414754",""
"2013-04-20 18:00:00","2.52802606","11.2771672","9.49494611","27.35042"
"2013-04-20 19:00:00","1.63149276","7.18318515","5.76797629",""
"2013-04-20 20:00:00","1.59111074","7.19988456","5.81855634","28.57142067"
"2013-04-20 21:00:00","1.34521539","8.0304","6.40899723",""
"2013-04-20 22:00:00","1.23937824","12.59480479","10.13096335","26.86202049"
"2013-04-20 23:00:00","1.15797451","13.45545144","10.14749259",""
"2013-04-21 00:00:00","1.13164438","11.61210371","8.8917885","39.80464172"
"2013-04-21 01:00:00","1.36305357","15.40860533","10.18511502",""
"2013-04-21 02:00:00","1.26773118","23.79497384","13.61284537","22.22220993"
"2013-04-21 03:00:00","1.36160028","24.69451248","12.7321361",""
"2013-04-21 04:00:00","1.5016483","25.2542696","11.30428701","28.57142067"
"2013-04-21 05:00:00","1.5478079","15.79695165","8.00100874",""
"2013-04-21 06:00:00","1.43630808","12.6829327","8.27410543","21.97801971"
"2013-04-21 07:00:00","1.87184545","16.69769485","12.4385485",""
"2013-04-21 08:00:00","2.06056404","9.19281761","6.74658186","23.19902039"
"2013-04-21 09:00:00","2.78273676","6.62352554","4.85211299",""
"2013-04-21 10:00:00","2.73913797","6.6834285","5.05163593","45.42124176"
"2013-04-21 11:00:00","2.50491778","5.92257678","4.38472077",""
"2013-04-21 12:00:00","2.48077624","6.07745261","4.42335846","25.39682007"
"2013-04-21 13:00:00","2.46710979","4.78","3.45381768",""
"2013-04-21 14:00:00","2.19742478","5.06201235","3.66318168","21.0012207"
"2013-04-21 15:00:00","2.29187459","3.28144132","1.97110948",""
"2013-04-21 16:00:00","2.46798848","2.97664366","1.87303344","12.69841003"
"2013-04-21 17:00:00","2.76081634","3.35838402","2.08668797",""
"2013-04-21 18:00:00","2.08339772","4.21563114","2.9645885","23.44322014"
"2013-04-21 19:00:00","1.69748589","6.86302075","5.12898971",""
"2013-04-21 20:00:00","1.56568981","7.62690299","5.38425892","26.12940979"
"2013-04-21 21:00:00","1.51931054","9.89723665","6.70188886",""
"2013-04-21 22:00:00","1.47058709","22.1656248","12.04593078","43.71184158"
"2013-04-21 23:00:00","1.4134683","27.52289584","13.10939856",""
"2013-04-22 00:00:00","1.41787801","24.0531512","10.7932075","28.08300972"
"2013-04-22 01:00:00","1.50000279","","",""
"2013-04-22 02:00:00","","7.43926505","5.27604163","24.90842056"
"2013-04-22 03:00:00","1.54071229","8.71740072","5.30975593",""
"2013-04-22 04:00:00","1.6302388","18.33076273","10.37334377","38.82783127"
"2013-04-22 05:00:00","1.82738933","18.43247157","8.42534846",""
"2013-04-22 06:00:00","1.8662011","10.49720886","6.93759258","26.12940979"
"2013-04-22 07:00:00","1.78937489","8.01950351","5.70562023",""
"2013-04-22 08:00:00","1.73928967","7.73253717","5.79147859","24.42000961"
"2013-04-22 09:00:00","1.75497181","6.64213695","4.89624004",""
"2013-04-22 10:00:00","2.17418125","8.02181321","5.96649734","26.12940979"
"2013-04-22 11:00:00","1.85429915","7.47694292","5.64023557",""
"2013-04-22 12:00:00","1.48641872","5.71420511","4.03369286","15.38461018"
"2013-04-22 13:00:00","1.65579702","5.12435885","3.59806661",""
"2013-04-22 14:00:00","1.65876565","4.01948479","2.63361557","24.42000961"
"2013-04-22 15:00:00","2.45726116","4.66475229","3.06349244",""
"2013-04-22 16:00:00","2.94045312","4.62882581","3.01586643","14.16361046"
"2013-04-22 17:00:00","2.34516234","5.75944686","4.18295314",""
"2013-04-22 18:00:00","1.50242834","5.80006347","4.4672771","9.76801014"
"2013-04-22 19:00:00","1.76043615","4.736741","3.5089655",""
"2013-04-22 20:00:00","1.50378603","6.07811225","4.61620852","7.57020807"
"2013-04-22 21:00:00","1.00719409","7.81935153","6.42571002",""
"2013-04-22 22:00:00","1.06196157","9.04441964","6.89902371","11.72161007"
"2013-04-22 23:00:00","1.23659573","7.99566661","5.72739982",""
"2013-04-23 00:00:00","1.21073952","10.3927085","8.04226778","27.35042"
"2013-04-23 01:00:00","1.25153546","8.35831182","6.34130096",""
"2013-04-23 02:00:00","1.36740227","8.2216","5.84582528","15.62880993"
"2013-04-23 03:00:00","1.48044893","20.310698","12.79128",""
"2013-04-23 04:00:00","1.44282502","17.80867774","11.01364771","9.76801014"
"2013-04-23 05:00:00","0.85264873","16.55580724","9.67029563",""
"2013-04-23 06:00:00","1.10727502","25.47583216","15.53871502","5.86080599"
"2013-04-23 07:00:00","1.2460284","30.657486","14.53384621",""
"2013-04-23 08:00:00","1.64624841","22.17457296","14.25447242","16.36141014"
"2013-04-23 09:00:00","1.36603033","22.39020832","16.06707327",""
"2013-04-23 10:00:00","1.31494235","12.51253717","9.66237039","18.55920982"
"2013-04-23 11:00:00","1.37359986","9.32521022","7.1044509",""
"2013-04-23 12:00:00","1.20361543","8.17404665","6.08802023","15.38461018"
"2013-04-23 13:00:00","0.90205459","6.3769655","4.49072396",""
"2013-04-23 14:00:00","1.17884843","5.0914017","3.54528967","11.72161007"
"2013-04-23 15:00:00","1.2344946","3.87056102","2.51432971",""
"2013-04-23 16:00:00","2.1745616","6.44796379","4.53629457","19.04759979"
"2013-04-23 17:00:00","1.37159536","4.61757942","3.19548736",""
"2013-04-23 18:00:00","1.62914756","8.60564814","6.92935186","11.23320961"
"2013-04-23 19:00:00","1.17126568","11.59439477","9.06612084",""
"2013-04-23 20:00:00","0.51966564","15.05370371","11.02235114","7.57020807"
"2013-04-23 21:00:00","1.12285851","21.06633952","15.0929131",""
"2013-04-23 22:00:00","0.95311613","21.9658208","15.69857925","17.09399986"
"2013-04-23 23:00:00","1.06053472","24.69841296","16.95779186",""
"2013-04-24 00:00:00","0.88274583","25.95398512","17.29716038","12.45421028"
"2013-04-24 01:00:00","1.27279279","","",""
"2013-04-24 02:00:00","","26.2552016","14.73523717","6.59340715"
"2013-04-24 03:00:00","0.94328581","13.83255902","9.34531299",""
"2013-04-24 04:00:00","1.32207559","10.19337103","8.27509585","19.29179955"
"2013-04-24 05:00:00","1.09110269","8.84638424","6.987882",""
"2013-04-24 06:00:00","1.1558683","12.81568477","10.34857572","27.35042"
"2013-04-24 07:00:00","1.4972813","18.73562108","14.51339928",""
"2013-04-24 08:00:00","1.75476231","19.22665136","14.83269563","18.55920982"
"2013-04-24 09:00:00","1.80450276","19.81246904","14.82212801",""
"2013-04-24 10:00:00","1.95070363","15.85308988","12.01125666","20.51280975"
"2013-04-24 11:00:00","2.23139868","8.9996081","6.53778573",""
"2013-04-24 12:00:00","2.09215715","6.55759787","4.67597955","14.65200996"
"2013-04-24 13:00:00","2.86043657","8.92729052","6.71907774",""
"2013-04-24 14:00:00","1.99904978","5.15942875","3.68134377","13.43101025"
"2013-04-24 15:00:00","3.01089257","6.87692673","4.88864366",""
"2013-04-24 16:00:00","2.17886758","6.3468515","4.61055665","14.65200996"
"2013-04-24 17:00:00","1.7195375","10.20480479","8.15237222",""
"2013-04-24 18:00:00","1.17940778","11.18056914","9.3119027","9.76801014"
"2013-04-24 19:00:00","1.53717923","9.82847348","8.28104026",""
"2013-04-24 20:00:00","1.24368625","13.14326582","11.45449755","11.72161007"
"2013-04-24 21:00:00","0.79480889","11.26036072","9.60648263",""
"2013-04-24 22:00:00","1.28931904","12.26586049","10.54208733","31.99023056"
"2013-04-24 23:00:00","1.32586697","10.45314874","8.48656687",""
"2013-04-25 00:00:00","2.2770152","10.75203258","8.96694922","32.96702957"
"2013-04-25 01:00:00","1.71952631","11.46176315","9.73402833",""
"2013-04-25 02:00:00","1.49999974","10.52951593","8.81399114","23.93161964"
"2013-04-25 03:00:00","1.73157166","9.0164509","7.28343131",""
"2013-04-25 04:00:00","1.61570688","10.23846173","8.23615414","23.68741989"
"2013-04-25 05:00:00","1.46571769","11.59364335","9.63944742",""
"2013-04-25 06:00:00","1.26629009","11.60961046","9.71018186","13.43101025"
"2013-04-25 07:00:00","1.38864841","9.93481701","7.91996479",""
"2013-04-25 08:00:00","1.45787662","7.07737125","5.0963557","19.04759979"
"2013-04-25 09:00:00","1.83792749","10.8914537","8.22126922",""
"2013-04-25 10:00:00","1.67221039","7.99677557","5.85599521","17.58241081"
"2013-04-25 11:00:00","2.04494597","8.28698466","6.17321704",""
"2013-04-25 12:00:00","1.81453242","7.52086347","5.33180511","9.76801014"
"2013-04-25 13:00:00","1.63654115","5.65212247","4.04227774",""
"2013-04-25 14:00:00","1.48653568","5.40544579","3.91976443","14.89620972"
"2013-04-25 15:00:00","1.8247909","5.76506049","4.24701853",""
"2013-04-25 16:00:00","2.08153356","7.20880213","5.35095762","9.27960968"
"2013-04-25 17:00:00","2.68083743","10.51665964","8.41973482",""
"2013-04-25 18:00:00","3.06245752","12.56447665","10.30996479","13.91940975"
"2013-04-25 19:00:00","1.92861032","15.43040022","13.11552652",""
"2013-04-25 20:00:00","1.35043057","19.86040288","16.25265964","18.07081032"
"2013-04-25 21:00:00","1.72745484","18.03730514","12.98969206",""
"2013-04-25 22:00:00","1.6269488","17.90456072","11.69253964","18.55920982"
"2013-04-25 23:00:00","1.52908798","22.07880088","13.22582215",""
"2013-04-26 00:00:00","1.33089603","20.32498064","13.40216209","12.94260979"
"2013-04-26 01:00:00","1.1248559","","",""
"2013-04-26 02:00:00","","16.36476785","9.28599128","11.23320961"
"2013-04-26 03:00:00","1.21808022","13.0689655","6.97004878",""
"2013-04-26 04:00:00","1.162431","17.92095612","9.72082023","9.76801014"
"2013-04-26 05:00:00","1.23021914","20.3039104","12.06611002",""
"2013-04-26 06:00:00","1.05487105","25.53013296","13.20829294","4.63980484"
"2013-04-26 07:00:00","1.71652006","31.99058976","13.83752066",""
"2013-04-26 08:00:00","2.2171617","16.8424409","8.6281065","6.10500622"
"2013-04-26 09:00:00","2.23097256","13.77102322","8.38803386",""
"2013-04-26 10:00:00","2.73965257","15.02309259","10.55933548","12.45421028"
"2013-04-26 11:00:00","3.930107","10.8018115","8.05908",""
"2013-04-26 12:00:00","3.87856036","6.13526958","4.47037454","9.27960968"
"2013-04-26 13:00:00","3.24351302","5.55172335","4.04355114",""
"2013-04-26 14:00:00","2.66239413","4.61824098","3.18821029","11.23320961"
"2013-04-26 15:00:00","3.52774011","8.18824707","6.17453823",""
"2013-04-26 16:00:00","3.36235862","7.68894739","5.84299361","6.83760691"
"2013-04-26 17:00:00","2.33180201","8.03667327","6.05268456",""
"2013-04-26 18:00:00","2.25348691","5.44077955","3.95609052","3.90720391"
"2013-04-26 19:00:00","1.86934567","7.49306299","5.99906443",""
"2013-04-26 20:00:00","2.05937924","6.75286661","5.38105632","4.63980484"
"2013-04-26 21:00:00","2.37862469","9.08150479","7.5314311",""
"2013-04-26 22:00:00","2.51915883","7.38910373","5.78685346","4.39560509"
"2013-04-26 23:00:00","2.5531246","8.86334368","6.64271055",""
"2013-04-27 00:00:00","1.86573023","20.9967236","15.30852742","3.90720391"
"2013-04-27 01:00:00","1.83938383","19.12196936","10.93670692",""
"2013-04-27 02:00:00","1.63651674","18.58212572","9.34994577","22.71062088"
"2013-04-27 03:00:00","1.25949857","13.76310371","6.91220886",""
"2013-04-27 04:00:00","1.85314181","8.2120075","5.34499982","12.45421028"
"2013-04-27 05:00:00","1.90915817","7.22333142","4.43491459",""
"2013-04-27 06:00:00","1.91898849","17.99261214","10.5437393","7.81440783"
"2013-04-27 07:00:00","1.76682291","22.5817716","12.72637716",""
"2013-04-27 08:00:00","2.6643905","8.71707186","6.29839186","38.33943176"
"2013-04-27 09:00:00","2.95675563","5.78024942","4.04327007",""
"2013-04-27 10:00:00","2.52248442","5.97664814","3.87707521","29.05982971"
"2013-04-27 11:00:00","2.73639105","4.29985282","2.7550639",""
"2013-04-27 12:00:00","2.55628035","4.00792293","2.41150235","15.87300968"
"2013-04-27 13:00:00","1.41927028","3.09486454","1.78123067",""
"2013-04-27 14:00:00","2.08543681","2.61240575","1.48601022","10.01220989"
"2013-04-27 15:00:00","2.19164415","2.70850096","1.4189755",""
"2013-04-27 16:00:00","2.10899765","5.71981874","3.93330522","6.10500622"
"2013-04-27 17:00:00","2.0993992","6.15868775","4.56007029",""
"2013-04-27 18:00:00","2.13343412","7.28211012","5.68283302","3.66300392"
"2013-04-27 19:00:00","2.74724549","6.97549224","5.56828701",""
"2013-04-27 20:00:00","3.27314128","10.28985629","8.4849933","24.90842056"
"2013-04-27 21:00:00","2.5666985","14.70288422","11.58314838",""
"2013-04-27 22:00:00","2.44533887","12.30119425","9.42758062","24.42000961"
"2013-04-27 23:00:00","0.27267499","14.54804281","11.2266426",""
"2013-04-28 00:00:00","0.99230826","12.89276896","9.48358501","15.38461018"
"2013-04-28 01:00:00","1.53158471","","",""
"2013-04-28 02:00:00","","11.98096866","7.93277902","30.52503014"
"2013-04-28 03:00:00","2.11054451","9.41330371","6.37652",""
"2013-04-28 04:00:00","1.89897698","8.73047689","5.51045666","31.99023056"
"2013-04-28 05:00:00","1.892278","7.89212798","5.2732157",""
"2013-04-28 06:00:00","2.38075124","18.80595782","14.89048392","31.50181961"
"2013-04-28 07:00:00","2.90245088","14.91558083","10.83796933",""
"2013-04-28 08:00:00","2.8052267","6.0907085","4.22683928","22.46640968"
"2013-04-28 09:00:00","2.75970069","6.76465026","4.75391267",""
"2013-04-28 10:00:00","2.87195715","6.58846138","4.5140408","32.96702957"
"2013-04-28 11:00:00","2.49213511","4.59177125","3.03344345",""
"2013-04-28 12:00:00","1.75878455","3.7274115","2.45626036","17.58241081"
"2013-04-28 13:00:00","2.18652152","3.81046113","2.53315144",""
"2013-04-28 14:00:00","2.17977271","3.64204643","2.2811919","10.25640965"
"2013-04-28 15:00:00","2.22304911","3.59746624","2.31322364",""
"2013-04-28 16:00:00","2.07092422","3.11161557","1.70827258","8.54700947"
"2013-04-28 17:00:00","2.03526718","3.33526794","2.1345721",""
"2013-04-28 18:00:00","2.17462873","4.18754386","2.85708439","8.05860806"
"2013-04-28 19:00:00","2.1407372","6.70917167","5.11253695",""
"2013-04-28 20:00:00","1.76437906","34.01971888","24.6133672","7.32600689"
"2013-04-28 21:00:00","1.85763288","29.15220664","20.13576912",""
"2013-04-28 22:00:00","1.6466369","27.3409308","18.37864686","32.96702957"
"2013-04-28 23:00:00","1.64058575","41.6990948","26.74685328",""
"2013-04-29 00:00:00","1.58496094","31.25607584","19.59518936","39.07204056"
"2013-04-29 01:00:00","1.71446775","29.87201728","16.79494108",""
"2013-04-29 02:00:00","1.65330436","28.41713824","15.05691778","23.93161964"
"2013-04-29 03:00:00","1.96742108","24.89198384","10.71017125",""
"2013-04-29 04:00:00","1.46427152","20.99559552","9.81239738","24.66422081"
"2013-04-29 05:00:00","1.19331932","20.37153784","8.85926347",""
