"NetC","SIMAGE Brindisi","","","","",""
"Stat","MESAGNE 2","","","","",""
"Parm","NOX","NO2","CO","O3","BENZENE","TOLUENE"
"PtId","1","3","4","5","6","7"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K"
"Field","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-11-13 23:00:00","37.54024624","22.42015024","0.45526802","23.1173418","2.8156662","3.27041775"
"2013-11-14 00:00:00","25.43885408","13.0514554","0.30816114","42.05473965","1.37696715","1.4869557"
"2013-11-14 01:00:00","27.20533176","15.72257485","0.37110609","36.1942077","1.3452876","1.6124535"
"2013-11-14 02:00:00","24.58350176","14.01964822","0.47745428","32.5431981","1.18922895","1.5982155"
"2013-11-14 03:00:00","21.97593528","12.31996244","","34.3224588","1.0825965","1.5008886"
"2013-11-14 04:00:00","20.68608096","11.6137595","0.27273815","","1.01959335","1.28665755"
"2013-11-14 05:00:00","21.33587416","12.28299774","0.2637094","31.11180555","0.91799505","1.1328363"
"2013-11-14 06:00:00","23.11078376","13.8471495","0.2815106","30.5908113","0.9801846","1.09129185"
"2013-11-14 07:00:00","27.52956872","17.64209666","0.33789544","27.6601164","1.38378105","1.19970405"
"2013-11-14 08:00:00","46.21053528","28.91150496","0.61073261","17.22298064","1.30364145","1.7708004"
"2013-11-14 09:00:00","92.5858276","39.5869084","1.03919049","7.25948181","2.70089775","5.54646375"
"2013-11-14 10:00:00","58.02533776","29.0898372","0.62410681","13.74590511","3.11532525","8.32267035"
"2013-11-14 11:00:00","45.10746424","23.7409216","0.46953228","20.7381048","1.7819874","3.40679745"
"2013-11-14 12:00:00","36.37688984","17.68424861","0.39540566","33.5950818","1.84077","3.35360835"
"2013-11-14 13:00:00","33.56634544","17.50202354","0.37883004","36.3354537","1.3152861","2.4222906"
"2013-11-14 14:00:00","40.28205424","23.78262232","0.42381652","28.8019347","1.51883865","2.11368195"
"2013-11-14 15:00:00","34.58706664","20.35924368","0.37505661","32.7906978","1.6325901","2.17988865"
"2013-11-14 16:00:00","40.88452544","25.15415728","0.48606829","30.2803893","1.73535795","2.1409884"
"2013-11-14 17:00:00","51.4185556","32.79269288","0.58174974","20.080074","2.67069285","4.2970284"
"2013-11-14 18:00:00","60.48959984","38.92606384","0.63321478","13.37206206","2.81663235","4.27673925"
"2013-11-14 19:00:00","60.49153096","38.32558112","0.64218412","12.03570134","2.94426585","5.29404435"
"2013-11-14 20:00:00","57.7789192","36.48451632","0.65439332","12.81637277","3.00447225","4.803291"
"2013-11-14 21:00:00","50.36863816","30.38810432","0.6430136","16.28160597","2.97182655","3.88966905"
"2013-11-14 22:00:00","45.34677016","26.13468824","0.62952057","16.74425844","3.3476589","3.85570125"
"2013-11-14 23:00:00","37.42483792","20.17961128","0.54559513","20.3566608","2.6347419","2.83981995"
"2013-11-15 00:00:00","33.92170976","17.77374168","0.48160401","18.04425032","2.3190651","2.39732325"
"2013-11-15 01:00:00","29.82716176","15.32894376","0.43565059","20.35919445","2.001456","2.0209824"
"2013-11-15 02:00:00","26.49718432","13.31344529","0.42741171","19.01691855","1.92726585","1.9441989"
"2013-11-15 03:00:00","25.261822","11.87639565","0.39115807","17.17138595","1.8306","1.77634305"
"2013-11-15 04:00:00","23.8007672","10.59693114","0.3747607","16.03124943","1.7259507","1.56033225"
"2013-11-15 05:00:00","23.30793008","10.09370612","0.36972324","16.55226164","1.69213545","1.59552045"
"2013-11-15 06:00:00","35.32050984","13.40747554","0.38133945","8.51802956","1.72142505","1.83136275"
"2013-11-15 07:00:00","55.14410672","15.18173697","0.54719468","6.58368953","1.8222606","1.97567505"
"2013-11-15 08:00:00","97.3262492","22.37322976","0.65628994","4.65950006","2.90073825","5.39116785"
"2013-11-15 09:00:00","102.3487864","27.09759056","0.94295683","10.28151779","4.4003556","7.3737585"
"2013-11-15 10:00:00","37.5538788","14.51807221","0.39032859","39.06315735","1.9193841","4.0150143"
"2013-11-15 11:00:00","21.99214904","9.34279489","0.3117773","58.34563035","1.2797928","1.59501195"
"2013-11-15 12:00:00","24.22033648","11.07245701","0.2853819","59.901072","0.9189612","1.45192005"
"2013-11-15 13:00:00","34.08317816","16.82452928","0.33323194","56.75302185","1.0205595","1.45425915"
"2013-11-15 14:00:00","46.49588216","22.1905764","0.43545254","43.75479885","1.2037212","2.0860704"
"2013-11-15 15:00:00","39.70233584","22.26579448","0.36488266","34.2057513","1.59907995","2.99379375"
"2013-11-15 16:00:00","53.2887784","32.932766","0.65336695","22.5362781","2.1567519","2.73740805"
"2013-11-15 17:00:00","65.1716672","32.40516872","0.5748145","15.64979546","3.1924647","4.62567195"
"2013-11-15 18:00:00","60.58686328","29.35929536","0.44878829","15.46456569","1.88455185","3.37242285"
"2013-11-15 19:00:00","45.58540688","26.01471024","0.45957503","18.12798246","1.8187011","2.2777749"
"2013-11-15 20:00:00","72.8912716","41.15897392","0.93232853","9.93220326","3.61762155","4.4617824"
"2013-11-15 21:00:00","94.8847208","50.5593028","0.95718148","6.58707305","4.8240378","5.55165045"
"2013-11-15 22:00:00","89.41469912","49.06192","1.00370808","6.29950178","5.2340922","5.64470595"
"2013-11-15 23:00:00","79.80089544","40.20939824","1.04821924","7.68407168","4.9930632","5.1341211"
"2013-11-16 00:00:00","55.0760204","30.28240896","0.87471812","12.10167399","4.70530305","4.83558075"
"2013-11-16 01:00:00","45.89993088","25.3007312","0.73270811","12.42476823","3.70660905","4.02015015"
"2013-11-16 02:00:00","36.93265088","18.85396623","0.53461035","15.56437155","2.9275362","3.6124857"
"2013-11-16 03:00:00","28.0632844","12.51839936","","21.8782473","2.1264453","2.57875605"
"2013-11-16 04:00:00","24.24758248","10.7532161","0.34168868","","1.52819505","1.73362905"
"2013-11-16 05:00:00","23.76445832","11.15463094","0.30616666","25.14472065","1.3105062","1.4542083"
"2013-11-16 06:00:00","24.30918712","11.37576522","0.28597488","27.13996005","1.25340165","1.19289015"
"2013-11-16 07:00:00","29.7305484","14.60175471","0.29338428","35.02783095","1.2179592","1.5607899"
"2013-11-16 08:00:00","44.91224904","25.72938248","0.40315058","19.86779004","1.47236175","1.5350598"
"2013-11-16 09:00:00","82.15101112","38.12715376","0.68157859","6.41452949","2.2688253","4.3813377"
"2013-11-16 10:00:00","67.08209936","31.4276396","0.6179428","8.78699346","2.7080676","6.73859115"
"2013-11-16 11:00:00","49.37063152","23.4415024","0.48990114","18.51366783","2.4185277","4.62018015"
"2013-11-16 12:00:00","47.74678904","20.24232488","0.43910714","22.66820745","1.8023274","3.52899"
"2013-11-16 13:00:00","35.71543344","16.72437872","0.31416788","43.72942245","1.44561465","2.35155825"
"2013-11-16 14:00:00","35.100018","16.840657","0.35676261","46.06636545","1.34828775","1.8949761"
"2013-11-16 15:00:00","36.03772016","19.23800864","0.36626552","34.7360622","1.5721803","2.34037125"
"2013-11-16 16:00:00","33.33159008","16.32562347","0.37663751","36.1510758","1.54507725","2.11002075"
"2013-11-16 17:00:00","38.88459256","20.404386","0.38967736","32.16991365","1.4296986","1.60569045"
"2013-11-16 18:00:00","52.4243632","26.46735712","0.44331512","22.37302725","2.168244","2.78856315"
"2013-11-16 19:00:00","43.09196768","22.28590872","0.37936361","26.05479975","1.80725985","2.3901534"
"2013-11-16 20:00:00","56.63173832","29.01433232","0.49217289","20.43277005","2.072646","1.9479618"
"2013-11-16 21:00:00","54.46641744","33.22975696","0.64992904","12.22262286","2.4157818","2.1511584"
"2013-11-16 22:00:00","51.8465568","27.55681472","0.60614834","15.20998175","3.21936435","2.66896395"
"2013-11-16 23:00:00","37.66089344","18.54090109","0.45433952","17.04874532","2.57275575","2.1324456"
"2013-11-17 00:00:00","30.22598584","15.46073218","0.4757161","23.8904043","1.83868515","1.4690565"
"2013-11-17 01:00:00","29.11836424","14.19668413","0.36375611","27.6009048","1.83410865","1.94038515"
"2013-11-17 02:00:00","28.85703208","15.75435038","0.38353198","24.82500195","1.4322411","1.1754486"
"2013-11-17 03:00:00","32.8043752","18.86579195","0.41850179","16.61823429","1.60904655","2.1274623"
"2013-11-17 04:00:00","29.12679616","15.79131507","0.3894397","20.4606801","1.44551295","2.0871891"
"2013-11-17 05:00:00","29.36738312","14.29849622","0.32746403","20.5029741","1.34269425","1.7743599"
"2013-11-17 06:00:00","29.43158808","14.38409837","0.30827997","17.12656029","1.1666007","1.56012885"
"2013-11-17 07:00:00","50.50482992","23.74306304","0.5325949","13.46087148","1.732968","2.7683757"
"2013-11-17 08:00:00","66.23194768","27.67872384","0.82702651","4.64512209","2.6585397","6.4839852"
"2013-11-17 09:00:00","65.35258064","29.18646968","0.81284031","7.61217986","3.3911865","8.79221925"
"2013-11-17 10:00:00","47.31815688","23.39158008","0.63232589","26.519136","3.0198798","6.7407777"
"2013-11-17 11:00:00","29.33690584","12.02100977","0.35824449","49.1070048","1.87265295","3.8146653"
"2013-11-17 12:00:00","26.52117992","12.58708414","0.34346647","53.35122765","1.172601","1.99489635"
"2013-11-17 13:00:00","30.99183744","17.67127951","0.37480031","44.78836845","1.57538385","2.0827143"
"2013-11-17 14:00:00","24.88894376","15.03388201","0.39343099","47.11346115","1.6603542","1.74379905"
"2013-11-17 15:00:00","25.58540888","15.89766625","0.39878416","41.6242386","2.05632315","1.6486587"
"2013-11-17 16:00:00","26.63400704","16.74718506","0.39388534","36.5604498","1.8040563","1.5744177"
"2013-11-17 17:00:00","30.90818744","20.79762704","0.46279509","30.1391433","2.19382155","1.55107755"
"2013-11-17 18:00:00","49.75972352","37.12719688","0.75414411","17.8268811","3.3226407","2.7209835"
"2013-11-17 19:00:00","61.90459456","41.54137392","0.99347472","14.08929848","6.424389","4.0470498"
"2013-11-17 20:00:00","67.31557368","45.33120648","1.00874554","10.26544806","5.6725209","4.12937595"
"2013-11-17 21:00:00","97.2043592","48.09309048","1.26238002","7.60118342","5.8108329","5.51280105"
"2013-11-17 22:00:00","113.54102256","40.17377768","1.53760661","6.96007022","8.24141205","8.37992745"
"2013-11-17 23:00:00","81.41041704","32.30243696","1.13390382","5.32514378","6.79401765","6.6711132"
"2013-11-18 00:00:00","74.35425752","28.20788896","0.99094551","5.1407579","5.11505235","4.6124001"
"2013-11-18 01:00:00","54.01834024","23.97261776","0.88216596","6.52025451","4.6095525","4.9575699"
"2013-11-18 02:00:00","42.70417584","19.17705408","0.61096911","13.0244393","3.5726193","3.71301615"
"2013-11-18 03:00:00","35.97028392","15.45150678","","12.11943548","2.89941615","2.8473966"
"2013-11-18 04:00:00","30.58978208","13.63379706","0.51443837","","2.58567165","2.55536505"
"2013-11-18 05:00:00","28.30127104","13.25443141","0.47986467","14.72787603","2.38725495","2.2960809"
"2013-11-18 06:00:00","31.10793408","16.48843792","0.50296079","13.05742463","2.22433155","2.1771936"
"2013-11-18 07:00:00","42.30990232","23.14709264","0.57129853","6.26567057","2.5545006","3.59860365"
"2013-11-18 08:00:00","53.46647968","24.2047728","0.57981351","5.79709694","2.5421949","3.6077058"
"2013-11-18 09:00:00","120.2152792","44.65110808","1.82188292","6.00177995","4.40081325","7.6404159"
"2013-11-18 10:00:00","77.32301992","36.14538488","0.64532612","15.53138423","3.9527739","9.38207925"
"2013-11-18 11:00:00","44.70994032","21.30021536","0.42059529","38.7493638","2.2472649","4.122918"
"2013-11-18 12:00:00","35.3153092","19.17447288","0.34352588","40.33321425","1.5839775","2.3416425"
"2013-11-18 13:00:00","35.60581848","18.86044791","0.2955372","","1.285488","1.8221589"
"2013-11-18 14:00:00","47.19949816","25.53162432","0.40127377","","1.2421638","2.0445768"
"2013-11-18 15:00:00","33.480076","18.04675425","0.29828311","50.99652915","1.500075","1.9701324"
"2013-11-18 16:00:00","45.69825312","23.60817144","0.36022033","51.87444885","1.3696956","1.6635069"
"2013-11-18 17:00:00","55.32827056","28.358306","0.47524195","47.20227855","2.52790605","2.58780735"
"2013-11-18 18:00:00","68.3771352","30.94573912","0.50718858","35.77974645","1.9813194","2.5977231"
"2013-11-18 19:00:00","47.30324328","25.41485848","0.51592025","36.8302536","3.18702375","8.00699355"
"2013-11-18 20:00:00","35.31142784","18.15489888","0.360338","41.6800587","1.8978237","2.66611635"
"2013-11-18 21:00:00","36.53122648","19.21596328","0.33910005","37.1119077","1.80349695","2.13595425"
"2013-11-18 22:00:00","18.71988341","9.88447596","0.24642313","54.57763395","1.36283085","1.5037362"
"2013-11-18 23:00:00","15.61816818","8.24097621","0.2113543","61.9250793","1.0603242","0.94148775"
"2013-11-19 00:00:00","11.10923624","5.22486313","0.19985692","65.04519945","0.9055368","0.66608415"
"2013-11-19 01:00:00","9.91731647","3.95382671","0.20088445","73.02108975","0.7033572","0.41447835"
"2013-11-19 02:00:00","7.67873922","2.24895367","0.19709121","74.76344295","0.68306805","0.3595095"
"2013-11-19 03:00:00","27.58339152","14.95877865","0.19748614","67.2806568","0.6506766","0.34450875"
"2013-11-19 04:00:00","8.63979646","3.09912065","0.19282381","69.9423858","0.6015555","0.3303216"
"2013-11-19 05:00:00","7.97250273","2.14033486","0.17982358","79.9692957","0.48322755","0.2293335"
"2013-11-19 06:00:00","7.9232171","2.2465197","0.18191708","80.08095585","0.52116165","0.2414358"
"2013-11-19 07:00:00","9.69877678","3.23141193","0.16178588","82.2318252","0.45078525","0.22735035"
"2013-11-19 08:00:00","17.69916603","6.92686434","0.18472357","82.0694322","0.4853124","0.29894715"
"2013-11-19 09:00:00","32.38608696","15.3955999","0.30391355","69.7393746","0.9770319","1.3258629"
"2013-11-19 10:00:00","22.41429952","11.61130067","0.30899179","69.86958825","0.8557038","1.20285675"
"2013-11-19 11:00:00","20.72434008","10.42244393","","91.7783391","0.89836695","1.27465695"
"2013-11-19 12:00:00","22.31378568","11.84036401","","89.8253937","0.59896215","0.8049555"
"2013-11-19 13:00:00","21.74248008","10.58462168","","86.19016455","0.99020205","1.0615446"
"2013-11-19 14:00:00","18.50717914","9.12227054","","90.6669645","0.62550585","0.588843"
"2013-11-19 15:00:00","14.24013242","6.42067573","","86.17747635","0.5849784","0.33561"
"2013-11-19 16:00:00","20.2898572","10.07640634","","79.55148285","0.60191145","0.42383475"
"2013-11-19 17:00:00","17.40799329","7.61842901","","77.4479748","0.9210969","1.0706976"
"2013-11-19 18:00:00","19.52530576","8.71939685","","85.59134535","0.76269915","0.72801945"
"2013-11-19 19:00:00","15.10910582","6.84389502","","95.98365945","0.8777727","0.3822903"
"2013-11-19 20:00:00","","","","77.04201225","12.04243938","0.82829565"
"2013-11-19 21:00:00","","","","61.3736214","40.9797099","2.5315164"
"2013-11-19 22:00:00","","","","58.76517885","25.60021893","1.6555743"
"2013-11-19 23:00:00","","","","64.95893565","15.8310288","1.0909359"
"2013-11-20 00:00:00","","","","65.45457345","7.79067765","0.7542072"
"2013-11-20 01:00:00","","","","89.0277927","2.72418705","0.4551075"
"2013-11-20 02:00:00","","","","92.2122516","0.8131932","0.20334915"
"2013-11-20 03:00:00","","","","88.8806415","0.7944804","0.20701035"
"2013-11-20 04:00:00","","","","","0.8150238","0.21128175"
"2013-11-20 05:00:00","","","","79.48975755","0.9426573","0.2531313"
"2013-11-20 06:00:00","","","","82.91609025","0.7585803","0.25257195"
"2013-11-20 07:00:00","","","","78.82917315","0.82483785","0.73808775"
"2013-11-20 08:00:00","","","","76.67070285","0.7842087","0.6969501"
"2013-11-20 09:00:00","","","","77.78630685","1.2555882","1.41388425"
"2013-11-20 10:00:00","","","","83.08777995","0.94016565","1.2044331"
"2013-11-20 11:00:00","","","","83.6299212","0.8688231","0.81731205"
"2013-11-20 12:00:00","","","","75.87310185","1.0038807","0.8880444"
"2013-11-20 13:00:00","","","","74.59342905","1.1568375","1.37127195"
"2013-11-20 14:00:00","","","","69.66605835","1.203111","1.2873186"
"2013-11-20 15:00:00","222.3629232","91.33427064","","50.54154945","",""
"2013-11-20 16:00:00","63.91100912","40.88924808","","72.4078866","1.1555154","1.5976053"
"2013-11-20 17:00:00","66.75981264","43.60931664","","56.52633","1.80441225","3.27590955"
"2013-11-20 18:00:00","66.11650112","43.80722776","","43.21096185","2.37861045","5.31387585"
"2013-11-20 19:00:00","85.18139728","50.45100712","","25.6826325","3.64121595","6.6329757"
"2013-11-20 20:00:00","56.38855104","33.99342888","","36.6449979","3.2585697","17.49346785"
"2013-11-20 21:00:00","49.9789152","33.63318896","","42.25264365","2.80839465","13.96488465"
"2013-11-20 22:00:00","50.49899832","34.32701552","","36.95966925","3.5569575","8.68055265"
"2013-11-20 23:00:00","37.54544688","23.29110448","","48.18593325","2.93450265","7.33282425"
"2013-11-21 00:00:00","119.44743912","44.9240652","","38.12514825","2.1022407","5.6985561"
"2013-11-21 01:00:00","29.10605096","15.60741318","","54.1445793","1.89238275","4.98294405"
"2013-11-21 02:00:00","22.32934936","12.16569463","","64.52167155","1.1368026","3.21844905"
"2013-11-21 03:00:00","22.15296736","13.24631497","","63.8323392","1.02386475","3.32950545"
"2013-11-21 04:00:00","22.46099056","14.27822519","","56.8714251","0.93030075","3.52863405"
"2013-11-21 05:00:00","21.7567436","14.03282955","","58.24923195","0.94911525","3.7156095"
"2013-11-21 06:00:00","14.82831142","8.11847819","","61.0699425","0.83592315","3.00335355"
"2013-11-21 07:00:00","","","","46.1382453","1.1631429","3.68972685"
"2013-11-21 08:00:00","","","","34.77243105","1.30933665","4.3369965"
"2013-11-21 09:00:00","","","","35.8271277","2.2563162","5.01904755"
"2013-11-21 10:00:00","","","","40.04342055","2.44807155","4.90097385"
"2013-11-21 11:00:00","","","","56.34109425","1.4251221","3.96248625"
"2013-11-21 12:00:00","","","","56.21337435","1.29357315","4.0999338"
"2013-11-21 13:00:00","56.12524952","15.91847837","","50.1454821","1.22848515","3.7783584"
"2013-11-21 14:00:00","185.31815264","32.57288936","","50.9327889","1.5787908","5.5201743"
"2013-11-21 15:00:00","41.8728","28.8570512","","45.63839805","",""
"2013-11-21 16:00:00","44.98425496","31.69958336","0.29774954","44.3553138","",""
"2013-11-21 17:00:00","74.9287944","40.21631968","0.34490874","33.3726393","",""
"2013-11-21 18:00:00","90.25513784","46.64004696","0.446082","22.7807055","",""
"2013-11-21 19:00:00","90.64748024","46.57633912","0.47670402","20.33042655","",""
"2013-11-21 20:00:00","77.63754392","43.5844224","0.6125104","24.06378975","",""
"2013-11-21 21:00:00","87.21958928","45.29694344","0.90512345","16.17080766","",""
"2013-11-21 22:00:00","66.9887364","35.9864212","0.71486847","17.65771907","",""
"2013-11-21 23:00:00","407.8120096","28.05234776","0.55802219","17.68647699","",""
"2013-11-22 00:00:00","244.6319872","22.79799968","0.57479469","15.52630895","",""
"2013-11-22 01:00:00","69.92946888","25.99247368","0.5601355","12.85358949","",""
"2013-11-22 02:00:00","45.0756868","18.67444664","0.42806411","14.20940346","",""
"2013-11-22 03:00:00","","","","20.54273445","",""
"2013-11-22 04:00:00","","","0.19456199","","",""
"2013-11-22 05:00:00","","","0.18582915","26.6857584","",""
"2013-11-22 06:00:00","","","0.1695308","25.424679","",""
"2013-11-22 07:00:00","","","0.23960672","21.64142085","",""
"2013-11-22 08:00:00","","","0.18065306","25.25129355","",""
"2013-11-22 09:00:00","","","0.16443276","51.21558015","",""
"2013-11-22 10:00:00","","","","68.7261141","",""
"2013-11-22 11:00:00","","","","80.3008647","",""
"2013-11-22 12:00:00","","","","85.75880565","",""
"2013-11-22 13:00:00","","","","86.29334595","",""
"2013-11-22 14:00:00","","","","85.04411685","",""
"2013-11-22 15:00:00","","","","85.0542315","",""
"2013-11-22 16:00:00","","","","74.65347855","",""
"2013-11-22 17:00:00","","","","55.7659557","",""
"2013-11-22 18:00:00","240.2642144","107.8370868","0.42551509","","",""
"2013-11-22 19:00:00","83.1451364","57.82344968","0.37266603","53.08649115","",""
"2013-11-22 20:00:00","52.14614808","36.76791296","0.13873053","59.0002896","",""
"2013-11-22 21:00:00","26.892758","16.50168234","","90.56124945","",""
"2013-11-22 22:00:00","22.70352776","14.39466408","","90.0030285","",""
"2013-11-22 23:00:00","19.40532776","11.35865664","","86.58936405","",""
"2013-11-23 00:00:00","17.45727891","10.43702293","","88.30294935","",""
"2013-11-23 01:00:00","14.34129825","7.74348719","","94.1973165","",""
"2013-11-23 02:00:00","12.04759804","6.25105074","","102.31443285","",""
"2013-11-23 03:00:00","10.4613971","4.8032633","","98.64115905","",""
"2013-11-23 04:00:00","17.91770381","9.50656725","","96.21539865","",""
"2013-11-23 05:00:00","17.81070446","11.91011759","","72.4095624","",""
"2013-11-23 06:00:00","21.15171032","12.47515183","","66.5913444","",""
"2013-11-23 07:00:00","40.1971232","23.10487568","","52.9511304","",""
"2013-11-23 08:00:00","32.54432408","21.86328024","","42.8895474","",""
"2013-11-23 09:00:00","35.4942724","24.66780184","","42.5461281","",""
"2013-11-23 10:00:00","35.41389192","25.13775232","0.06250924","41.69021325","",""
"2013-11-23 11:00:00","37.19981464","19.2742028","0.06039593","61.6679238","",""
"2013-11-23 12:00:00","36.31784728","16.94388014","0.0308993","72.64471305","",""
"2013-11-23 13:00:00","32.12928624","17.64339299","0.02121815","71.87504205","",""
"2013-11-23 14:00:00","33.1033164","17.22418508","0.01112342","62.77425105","",""
"2013-11-23 15:00:00","27.77535632","17.16416358","0.02536788","59.04683295","",""
"2013-11-23 16:00:00","32.88542488","21.12576448","0.10245709","50.6903166","",""
"2013-11-23 17:00:00","46.30649856","29.00228672","0.24798307","38.89146765","",""
"2013-11-23 18:00:00","51.5560284","29.8887664","0.29863843","30.6297138","",""
"2013-11-23 19:00:00","41.1640216","26.79484448","0.2444671","39.01663395","",""
"2013-11-23 20:00:00","54.70377312","36.24913","0.45098082","32.23247685","",""
"2013-11-23 21:00:00","50.14168376","34.46488984","0.48778783","28.22256675","",""
"2013-11-23 22:00:00","47.50362088","28.33203512","0.27220458","27.92315715","",""
"2013-11-23 23:00:00","42.1160064","25.3662172","0.27510893","27.86817495","",""
"2013-11-24 00:00:00","33.7952692","19.03115701","0.18578954","29.9285511","",""
"2013-11-24 01:00:00","36.55134072","20.30088944","0.17891488","23.37615315","",""
"2013-11-24 02:00:00","38.96499216","21.72884752","0.14438078","18.06032004","",""
"2013-11-24 03:00:00","35.65317872","18.37359153","","18.84944828","",""
"2013-11-24 04:00:00","30.07229928","16.01893294","0.0709252","","",""
"2013-11-24 05:00:00","36.97479136","19.58884152","0.21012989","16.59624341","",""
"2013-11-24 06:00:00","37.23029192","18.5558166","0.56837438","12.11689784","",""
"2013-11-24 07:00:00","37.84960784","18.25945851","0.64331067","14.0114855","",""
"2013-11-24 08:00:00","57.44621208","25.66970896","0.8789261","11.4089661","",""
"2013-11-24 09:00:00","50.84139928","24.83252064","0.82947534","20.0546976","",""
"2013-11-24 10:00:00","37.82496216","19.08692622","0.62548967","39.17735115","",""
"2013-11-24 11:00:00","35.396378","19.14722688","0.50351417","54.2655162","",""
"2013-11-24 12:00:00","37.20306504","22.38707264","0.56084731","51.7678959","",""
"2013-11-24 13:00:00","37.68098856","22.11730856","0.51787629","56.6878851","",""
"2013-11-24 14:00:00","29.2811328","16.69893","0.45266075","64.62229935","",""
"2013-11-24 15:00:00","27.86678816","16.15771163","0.47672383","58.2636159","",""
"2013-11-24 16:00:00","33.5229048","19.72308304","0.62266454","48.25444155","",""
"2013-11-24 17:00:00","36.53055728","24.845484","0.44683226","44.16924015","",""
"2013-11-24 18:00:00","38.1680132","26.87524408","0.45315471","39.49112475","",""
"2013-11-24 19:00:00","45.93949016","31.5404476","0.57416326","31.9889073","",""
"2013-11-24 20:00:00","60.15303048","35.27316872","0.71694333","19.80181739","",""
"2013-11-24 21:00:00","67.34865128","35.29001344","0.73877427","14.42761856","",""
"2013-11-24 22:00:00","59.02852592","30.47047328","0.74476004","15.41043536","",""
"2013-11-24 23:00:00","48.8803756","23.58807632","0.58283552","16.19448831","",""
"2013-11-25 00:00:00","48.5924284","24.965462","0.59943095","14.48090301","",""
"2013-11-25 01:00:00","48.0749456","24.89152496","0.54132774","14.40309003","",""
"2013-11-25 02:00:00","39.78338552","19.25229128","0.39508995","17.6221961","",""
"2013-11-25 03:00:00","34.24982808","16.36263214","0.22054149","23.53431675","",""
"2013-11-25 04:00:00","31.15007456","15.43205218","0.12422861","23.1215712","",""
"2013-11-25 05:00:00","30.55800464","14.92947534","0.07746551","22.40602455","",""
"2013-11-25 06:00:00","30.98212448","16.24006721","0.01732588","23.20530135","",""
"2013-11-25 07:00:00","34.71740768","18.94685502","0.02564398","23.108883","",""
"2013-11-25 08:00:00","39.37679872","22.5705864","0.03692468","21.17538885","",""
"2013-11-25 09:00:00","50.26164264","27.8174968","0.14552598","22.8441465","",""
"2013-11-25 10:00:00","48.6734972","26.51209792","0.16846366","28.90936545","",""
"2013-11-25 11:00:00","33.57345808","22.12053984","0.10071891","44.551542","",""
"2013-11-25 12:00:00","33.3341904","22.66203736","0.07015514","45.0708405","",""
"2013-11-25 13:00:00","35.01831824","23.7469444","0.06397132","48.13011315","",""
"2013-11-25 14:00:00","35.53513184","23.94927224","0.09431724","49.04442165","",""
"2013-11-25 15:00:00","34.21806976","22.55437264","0.11482473","50.49749985","",""
"2013-11-25 16:00:00","39.90596384","25.71900032","0.22617194","46.7852637","",""
"2013-11-25 17:00:00","47.80193112","31.78753536","0.42691775","39.5452491","",""
"2013-11-25 18:00:00","51.04240784","33.43340408","0.47393831","31.6463658","",""
"2013-11-25 19:00:00","48.77142984","31.3556528","0.44922284","32.5234476","",""
"2013-11-25 20:00:00","44.17041216","28.00881152","0.33937732","30.5569761","",""
"2013-11-25 21:00:00","39.80154952","25.99071464","0.21676806","33.09351885","",""
"2013-11-25 22:00:00","38.97862472","25.6716592","0.23211926","32.0963181","",""
"2013-11-25 23:00:00","37.66154352","23.49922568","0.24634391","33.8936535","",""
"2013-11-26 00:00:00","32.3997004","21.51290624","0.08218726","36.7194513","",""
"2013-11-26 01:00:00","30.4996504","21.05702808","0.01197271","37.5500097","",""
"2013-11-26 02:00:00","27.3415044","18.75554986","","39.85820475","",""
"2013-11-26 03:00:00","26.93296736","18.73235921","","40.7048628","",""
"2013-11-26 04:00:00","26.49913456","18.20433555","","","",""
"2013-11-26 05:00:00","26.89405816","18.2964213","","40.1364873","",""
"2013-11-26 06:00:00","27.25915456","18.77694896","","40.16946465","",""
"2013-11-26 07:00:00","28.9432824","19.89428352","0.0006326","38.24273355","",""
"2013-11-26 08:00:00","33.41070864","22.62695216","0.00029591","34.32415455","",""
"2013-11-26 09:00:00","42.44542488","26.58213448","0.06029691","30.72190275","",""
"2013-11-26 10:00:00","41.42082232","25.75012768","0.04251551","31.9026435","",""
"2013-11-26 11:00:00","40.19064152","25.0458616","0.04907563","33.0224769","",""
"2013-11-26 12:00:00","38.90663792","23.53813488","0.06650053","33.5908524","",""
"2013-11-26 13:00:00","39.38651168","24.24823256","0.12102836","33.3810981","",""
"2013-11-26 14:00:00","41.65232728","24.26249608","0.15660979","32.09546025","",""
"2013-11-26 15:00:00","39.99934592","23.41362544","0.18549363","34.984719","",""
"2013-11-26 16:00:00","44.7825772","25.62884952","0.27779542","30.04272495","",""
"2013-11-26 17:00:00","49.04570624","27.51660536","0.38934067","28.0542486","",""
"2013-11-26 18:00:00","53.51122048","28.06523464","0.37474089","22.9295724","",""
"2013-11-26 19:00:00","57.66670392","29.65726144","0.43738877","19.493945","",""
"2013-11-26 20:00:00","58.38458344","28.33888008","0.42120808","18.90357861","",""
"2013-11-26 21:00:00","56.94496216","27.14632744","0.36567253","19.66987208","",""
"2013-11-26 22:00:00","50.22208336","25.2494896","0.29492441","24.52982175","",""
"2013-11-26 23:00:00","45.06855504","25.51407216","0.21915864","32.8355454","",""
"2013-11-27 00:00:00","41.04794408","22.98887464","0.12762692","30.72613215","",""
