Stat,S. Pietro  Vernotico,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
,,,,,,,,
,,,,,,,
,,,,,,,,,
12/11/2014 2.00,"0,3",,,"31,7",,,
12/11/2014 3.00,"0,4","8,2","11,0","31,7",,,
12/11/2014 4.00,"0,3","6,4","8,7","31,7",,,
12/11/2014 5.00,"0,3","5,7","8,3","31,7",,,
12/11/2014 6.00,"0,4","5,8","8,4","31,7",,,
12/11/2014 7.00,"0,3","6,8","9,6","31,7",,,
12/11/2014 8.00,"0,3","7,7","10,7","31,7",,,
12/11/2014 9.00,"0,3","10,4","14,3","31,7",,,
12/11/2014 10.00,"0,2","9,9","13,3","31,7",,,
12/11/2014 11.00,"0,2","10,5","13,8","31,7",,,
12/11/2014 12.00,"0,4","10,7","13,8","31,7",,,
12/11/2014 13.00,"0,3","10,4","13,1","31,7",,,
12/11/2014 14.00,"0,2","10,4","13,0","31,7",,,
12/11/2014 15.00,"0,3","13,0","16,6","31,7",,,
12/11/2014 16.00,"0,3","15,0","19,6","31,7",,,
12/11/2014 17.00,"0,5","13,6","17,2","31,7",,,
12/11/2014 18.00,"0,2","11,9","15,8","31,7",,,
12/11/2014 19.00,"0,4","15,1","19,8","31,7",,,
12/11/2014 20.00,"0,3","13,7","18,0","31,7",,,
12/11/2014 21.00,"0,3","15,7","20,3","31,7",,,
12/11/2014 22.00,"0,3","17,2","21,6","31,7",,,
12/11/2014 23.00,"0,2","13,8","17,5","31,7",,,
13/11/2014 0.00,"0,3","12,1","15,8","31,7",,,
13/11/2014 1.00,"0,3","9,5","13,1","17,5",,,
13/11/2014 2.00,"0,3","8,1","11,1","17,5",,,
13/11/2014 3.00,"0,6","7,0","10,4","17,5",,,
13/11/2014 4.00,"0,5","6,2","9,3","17,5",,,
13/11/2014 5.00,"0,4","6,3","8,7","17,5",,,
13/11/2014 6.00,"0,4","6,7","9,1","17,5",,,
13/11/2014 7.00,"0,4","10,5","13,9","17,5",,,
13/11/2014 8.00,"0,5","12,2","15,8","17,5",,,
13/11/2014 9.00,"0,6","18,0","22,6","17,5",,,
13/11/2014 10.00,"0,5","23,2","27,7","17,5",,,
13/11/2014 11.00,"0,4","28,4","36,7","17,5",,,
13/11/2014 12.00,"0,6","24,1","30,9","17,5",,,
13/11/2014 13.00,"0,3","11,6","15,0","17,5",,,
13/11/2014 14.00,"0,4","13,7","18,1","17,5",,,
13/11/2014 15.00,"0,5","10,6","13,3","17,5",,,
13/11/2014 16.00,"0,4","13,2","16,4","17,5",,,
13/11/2014 17.00,"0,3","18,9","22,3","17,5",,,
13/11/2014 18.00,"0,5","29,5","34,0","17,5",,,
13/11/2014 19.00,"0,4","37,1","43,7","17,5",,,
13/11/2014 20.00,"0,5","36,8","43,2","17,5",,,
13/11/2014 21.00,"0,6","30,7","36,7","17,5",,,
13/11/2014 22.00,"0,4","25,4","29,1","17,5",,,
13/11/2014 23.00,"0,5","17,5","20,2","17,5",,,
14/11/2014 0.00,"0,4","15,3","18,4","17,5",,,
14/11/2014 1.00,,"12,9","15,7","15,3",,,
14/11/2014 2.00,"0,4",,,"15,3",,,
14/11/2014 3.00,"0,4","9,6","12,8","15,3",,,
14/11/2014 4.00,"0,2","9,9","12,8","15,3",,,
14/11/2014 5.00,"0,4","10,1","13,7","15,3",,,
14/11/2014 6.00,"0,4","9,6","13,0","15,3",,,
14/11/2014 7.00,"0,3","10,8","14,1","15,3",,,
14/11/2014 8.00,"0,5","14,9","19,4","15,3",,,
14/11/2014 9.00,"0,3","20,1","26,1","15,3",,,
14/11/2014 10.00,"0,4","12,4","18,4","15,3",,,
14/11/2014 11.00,"0,3","14,5","21,3","15,3",,,
14/11/2014 12.00,"0,3","10,7","15,8","15,3",,,
14/11/2014 13.00,"0,4","10,9","15,9","15,3",,,
14/11/2014 14.00,"0,3","12,5","17,8","15,3",,,
14/11/2014 15.00,"0,3","10,5","15,1","15,3",,,
14/11/2014 16.00,"0,4","11,9","16,2","15,3",,,
14/11/2014 17.00,"0,2","13,7","17,5","15,3",,,
14/11/2014 18.00,"0,4","20,3","24,5","15,3",,,
14/11/2014 19.00,"0,3","25,5","30,5","15,3",,,
14/11/2014 20.00,"0,2","25,5","30,5","15,3",,,
14/11/2014 21.00,"0,2","22,7","27,8","15,3",,,
14/11/2014 22.00,"0,3","27,8","34,5","15,3",,,
14/11/2014 23.00,"0,4","26,5","35,2","15,3",,,
15/11/2014 0.00,"0,3","19,2","26,1","15,3",,,
15/11/2014 1.00,"0,2","15,2","21,1","18,1",,,
15/11/2014 2.00,"0,2","11,7","16,8","18,1",,,
15/11/2014 3.00,"0,3","9,7","14,6","18,1",,,
15/11/2014 4.00,"0,3","9,2","14,5","18,1",,,
15/11/2014 5.00,"0,3","9,1","14,3","18,1",,,
15/11/2014 6.00,"0,4","9,4","14,7","18,1",,,
15/11/2014 7.00,"0,4","16,7","25,1","18,1",,,
15/11/2014 8.00,"0,4","25,4","49,3","18,1",,,
15/11/2014 9.00,"0,5","38,4","83,2","18,1",,,
15/11/2014 10.00,"0,6","35,6","50,3","18,1",,,
15/11/2014 11.00,"0,5","20,4","25,4","18,1",,,
15/11/2014 12.00,"0,5","14,7","19,3","18,1",,,
15/11/2014 13.00,"0,4","11,8","15,6","18,1",,,
15/11/2014 14.00,"0,6","10,9","14,0","18,1",,,
15/11/2014 15.00,"0,5","10,4","13,0","18,1",,,
15/11/2014 16.00,"0,4","10,9","13,1","18,1",,,
15/11/2014 17.00,"0,3","14,0","16,0","18,1",,,
15/11/2014 18.00,"0,5","18,9","21,2","18,1",,,
15/11/2014 19.00,"0,4","15,6","18,0","18,1",,,
15/11/2014 20.00,"0,6","14,6","16,6","18,1",,,
15/11/2014 21.00,"0,3","13,6","15,4","18,1",,,
15/11/2014 22.00,"0,4","12,7","14,6","18,1",,,
15/11/2014 23.00,"0,3","12,5","14,0","18,1",,,
16/11/2014 0.00,"0,3","12,2","13,5","18,1",,,
16/11/2014 1.00,,"10,3","11,6","15,7",,,
16/11/2014 2.00,"0,3",,,"15,7",,,
16/11/2014 3.00,"0,2","7,6","9,1","15,7",,,
16/11/2014 4.00,"0,2","6,5","8,2","15,7",,,
16/11/2014 5.00,"0,2","6,0","7,9","15,7",,,
16/11/2014 6.00,"0,3","6,1","8,2","15,7",,,
16/11/2014 7.00,"0,2","7,9","10,8","15,7",,,
16/11/2014 8.00,"0,3","9,9","13,2","15,7",,,
16/11/2014 9.00,"0,2","8,2","10,8","15,7",,,
16/11/2014 10.00,"0,2","8,4","11,1","15,7",,,
16/11/2014 11.00,"0,2","8,4","11,0","15,7",,,
16/11/2014 12.00,"0,2","8,1","10,7","15,7",,,
16/11/2014 13.00,"0,2","9,0","11,5","15,7",,,
16/11/2014 14.00,"0,2","8,0","10,4","15,7",,,
16/11/2014 15.00,"0,2","8,1","10,5","15,7",,,
16/11/2014 16.00,"0,3","8,0","10,0","15,7",,,
16/11/2014 17.00,"0,1","10,3","12,3","15,7",,,
16/11/2014 18.00,"0,1","11,4","13,1","15,7",,,
16/11/2014 19.00,"0,2","13,6","15,3","15,7",,,
16/11/2014 20.00,"0,2","13,5","15,6","15,7",,,
16/11/2014 21.00,"0,1","16,1","18,0","15,7",,,
16/11/2014 22.00,"0,1","16,5","18,7","15,7",,,
16/11/2014 23.00,"0,1","14,0","16,0","15,7",,,
17/11/2014 0.00,"0,2","8,5","10,1","15,7",,,
17/11/2014 1.00,"0,1","7,5","9,0","15,6",,,
17/11/2014 2.00,"0,1","6,1","7,5","15,6",,,
17/11/2014 3.00,"0,2","5,5","7,0","15,6",,,
17/11/2014 4.00,"0,1","5,4","6,9","15,6",,,
17/11/2014 5.00,"0,1","5,7","7,5","15,6",,,
17/11/2014 6.00,"0,2","8,3","10,5","15,6",,,
17/11/2014 7.00,"0,3","19,8","25,0","15,6",,,
17/11/2014 8.00,"0,2","26,9","34,8","15,6",,,
17/11/2014 9.00,"0,3","33,4","45,9","15,6",,,
17/11/2014 10.00,"0,4","36,3","49,9","15,6",,,
17/11/2014 11.00,"0,2","21,8","27,2","15,6",,,
17/11/2014 12.00,"0,2","16,3","20,2","15,6",,,
17/11/2014 13.00,"0,4","21,8","27,1","15,6",,,
17/11/2014 14.00,"0,3","15,5","18,6","15,6",,,
17/11/2014 15.00,"0,4","10,4","12,5","15,6",,,
17/11/2014 16.00,"0,3","12,8","15,1","15,6",,,
17/11/2014 17.00,"0,4","20,4","25,0","15,6",,,
17/11/2014 18.00,"0,3","22,0","25,5","15,6",,,
17/11/2014 19.00,"0,4","26,1","28,5","15,6",,,
17/11/2014 20.00,"0,4","29,6","32,8","15,6",,,
17/11/2014 21.00,"0,3","26,0","28,8","15,6",,,
17/11/2014 22.00,"0,5","14,0","16,0","15,6",,,
17/11/2014 23.00,"0,3","9,9","11,5","15,6",,,
18/11/2014 0.00,"0,3","8,5","10,0","15,6",,,
18/11/2014 1.00,,"6,9","8,3","19,4",,,
18/11/2014 2.00,"0,3",,,"19,4",,,
18/11/2014 3.00,"0,2","5,7","7,2","19,4",,,
18/11/2014 4.00,"0,3","5,6","6,9","19,4",,,
18/11/2014 5.00,"0,3","5,0","6,3","19,4",,,
18/11/2014 6.00,"0,2","5,2","6,5","19,4",,,
18/11/2014 7.00,"0,3","6,5","8,1","19,4",,,
18/11/2014 8.00,"0,3","9,5","11,4","19,4",,,
18/11/2014 9.00,"0,3","12,2","15,0","19,4",,,
18/11/2014 10.00,"0,3","9,7","12,0","19,4",,,
18/11/2014 11.00,"0,3","9,5","11,8","19,4",,,
18/11/2014 12.00,"0,2","8,6","10,6","19,4",,,
18/11/2014 13.00,"0,1","6,7","8,9","19,4",,,
18/11/2014 14.00,"0,3","6,5","8,6","19,4",,,
18/11/2014 15.00,"0,2","6,8","8,6","19,4",,,
18/11/2014 16.00,"0,3","6,4","7,8","19,4",,,
18/11/2014 17.00,"0,1","7,0","8,3","19,4",,,
18/11/2014 18.00,"0,2","11,1","12,9","19,4",,,
18/11/2014 19.00,"0,1","10,6","12,0","19,4",,,
18/11/2014 20.00,,"12,0","13,5","19,4",,,
18/11/2014 21.00,"0,1","10,2","11,5","19,4",,,
18/11/2014 22.00,"0,1","10,6","11,7","19,4",,,
18/11/2014 23.00,"0,1","8,5","9,4","19,4",,,
19/11/2014 0.00,,"6,6","7,4","19,4",,,
19/11/2014 1.00,"0,1","7,0","8,1",,,,
19/11/2014 2.00,"0,2","7,2","8,7",,,,
19/11/2014 3.00,"0,1","7,0","9,6",,,,
19/11/2014 4.00,"0,2","7,6","10,8",,,,
19/11/2014 5.00,"0,1","9,6","12,9",,,,
19/11/2014 6.00,"0,1","10,9","15,0",,,,
19/11/2014 7.00,"0,1","20,2","29,8",,,,
19/11/2014 8.00,"0,1","22,6","43,2",,,,
19/11/2014 9.00,"0,4","33,4","55,4",,,,
19/11/2014 10.00,"0,1","26,8","37,2",,,,
19/11/2014 11.00,,,,,,,
19/11/2014 12.00,,,,,,,
19/11/2014 13.00,,,,,,,
19/11/2014 14.00,,,,,,,
19/11/2014 15.00,,,,,,,
19/11/2014 16.00,,,,,,,
19/11/2014 17.00,"0,8","20,0","47,1",,,,
19/11/2014 18.00,"0,7","28,4","52,3",,,,
19/11/2014 19.00,"1,0","48,1","75,9",,,,
19/11/2014 20.00,"1,2","51,0","82,5",,,,
19/11/2014 21.00,"1,0","54,4","95,6",,,,
19/11/2014 22.00,"0,9","22,7","41,2",,,,
19/11/2014 23.00,"0,8","18,8","35,6",,,,
20/11/2014 0.00,"0,7","15,6","30,7",,,,
20/11/2014 1.00,,"13,3","27,0","15,2",,,
20/11/2014 2.00,"0,5","13,1","28,6","15,2",,,
20/11/2014 3.00,"0,3","12,0","28,0","15,2",,,
20/11/2014 4.00,"0,6","12,1","28,2","15,2",,,
20/11/2014 5.00,"0,4","11,9","28,0","15,2",,,
20/11/2014 6.00,"0,4","13,4","30,2","15,2",,,
20/11/2014 7.00,"0,4","16,5","34,0","15,2",,,
20/11/2014 8.00,"0,3","26,9","46,3","15,2",,,
20/11/2014 9.00,"0,5","25,9","46,7","15,2",,,
20/11/2014 10.00,"0,4","18,2","37,5","15,2",,,
20/11/2014 11.00,"0,4","14,3","31,7","15,2",,,
20/11/2014 12.00,"0,5","13,0","29,8","15,2",,,
20/11/2014 13.00,"0,3","10,7","26,7","15,2",,,
20/11/2014 14.00,"0,5","9,7","25,3","15,2",,,
20/11/2014 15.00,"0,5","10,2","25,6","15,2",,,
20/11/2014 16.00,"0,5","10,5","25,3","15,2",,,
20/11/2014 17.00,"0,2","15,1","30,1","15,2",,,
20/11/2014 18.00,"0,3","33,6","51,3","15,2",,,
20/11/2014 19.00,"0,5","42,5","63,4","15,2",,,
20/11/2014 20.00,"0,5","39,7","61,5","15,2",,,
20/11/2014 21.00,"0,5","38,7","61,4","15,2",,,
20/11/2014 22.00,"0,5","31,8","54,1","15,2",,,
20/11/2014 23.00,"0,4","24,1","45,0","15,2",,,
21/11/2014 0.00,"0,5","20,1","40,0","15,2",,,
21/11/2014 1.00,"0,6","17,1","36,3","17,9",,,
21/11/2014 2.00,"0,5","15,6","35,2","17,9",,,
21/11/2014 3.00,"0,4","13,5","32,0","17,9",,,
21/11/2014 4.00,"0,5","15,9","34,8","17,9",,,
21/11/2014 5.00,"0,5","15,6","34,4","17,9",,,
21/11/2014 6.00,"0,3","15,5","34,9","17,9",,,
21/11/2014 7.00,"0,5","19,3","39,3","17,9",,,
21/11/2014 8.00,"0,6","29,3","50,4","17,9",,,
21/11/2014 9.00,"0,5","27,0","50,1","17,9",,,
21/11/2014 10.00,"0,6","20,0","40,5","17,9",,,
21/11/2014 11.00,"0,7","15,3","33,8","17,9",,,
21/11/2014 12.00,"0,6","10,8","27,1","17,9",,,
21/11/2014 13.00,"0,8","10,0","25,7","17,9",,,
21/11/2014 14.00,"0,9","10,2","26,1","17,9",,,
21/11/2014 15.00,"0,8","10,1","25,8","17,9",,,
21/11/2014 16.00,"0,7","10,2","25,2","17,9",,,
21/11/2014 17.00,"0,6","16,3","30,6","17,9",,,
21/11/2014 18.00,"0,6","31,0","46,0","17,9",,,
21/11/2014 19.00,"0,5","30,6","46,4","17,9",,,
21/11/2014 20.00,"0,7","51,8","72,9","17,9",,,
21/11/2014 21.00,"0,9","49,3","72,7","17,9",,,
21/11/2014 22.00,"0,7","45,4","66,8","17,9",,,
21/11/2014 23.00,"0,8","31,0","51,8","17,9",,,
22/11/2014 0.00,"0,8","22,1","40,6","17,9",,,
22/11/2014 1.00,,"20,2","38,1","32,6",,,
22/11/2014 2.00,"0,3","18,5","36,4","32,6",,,
22/11/2014 3.00,"0,3","16,6","34,9","32,6",,,
22/11/2014 4.00,"0,5","14,3","32,0","32,6",,,
22/11/2014 5.00,"0,5","12,8","30,5","32,6",,,
22/11/2014 6.00,"0,6","15,3","33,5","32,6",,,
22/11/2014 7.00,"0,5","20,0","39,1","32,6",,,
22/11/2014 8.00,"0,6","23,0","44,7","32,6",,,
22/11/2014 9.00,"0,5","32,5","54,9","32,6",,,
22/11/2014 10.00,"0,4","23,6","43,4","32,6",,,
22/11/2014 11.00,"0,5","23,5","41,3","32,6",,,
22/11/2014 12.00,"0,3","15,7","30,6","32,6",,,
22/11/2014 13.00,"0,4","14,0","28,6","32,6",,,
22/11/2014 14.00,"0,4","12,5","27,5","32,6",,,
22/11/2014 15.00,"0,3","10,9","25,6","32,6",,,
22/11/2014 16.00,"0,3","11,2","25,7","32,6",,,
22/11/2014 17.00,"0,3","21,2","36,5","32,6",,,
22/11/2014 18.00,"0,4","32,8","49,3","32,6",,,
22/11/2014 19.00,"0,4","31,9","49,2","32,6",,,
22/11/2014 20.00,"0,2","31,8","48,3","32,6",,,
22/11/2014 21.00,"0,4","34,4","51,9","32,6",,,
22/11/2014 22.00,"0,3","36,5","57,0","32,6",,,
22/11/2014 23.00,"0,4","26,6","44,4","32,6",,,
23/11/2014 0.00,"0,4","21,0","38,7","32,6",,,
23/11/2014 1.00,"0,2","18,0","35,6","29,8",,,
23/11/2014 2.00,"0,3","16,7","34,1","29,8",,,
23/11/2014 3.00,"0,3","15,1","32,4","29,8",,,
23/11/2014 4.00,"0,3","14,7","31,9","29,8",,,
23/11/2014 5.00,"0,3","14,2","31,6","29,8",,,
23/11/2014 6.00,"0,3","14,3","32,3","29,8",,,
23/11/2014 7.00,"0,3","17,4","36,5","29,8",,,
23/11/2014 8.00,"0,3","20,4","39,5","29,8",,,
23/11/2014 9.00,"0,3","27,5","47,3","29,8",,,
23/11/2014 10.00,"0,3","19,5","37,1","29,8",,,
23/11/2014 11.00,"0,3","13,3","29,0","29,8",,,
23/11/2014 12.00,"0,4","14,1","29,1","29,8",,,
23/11/2014 13.00,"0,3","11,8","26,1","29,8",,,
23/11/2014 14.00,"0,3","11,0","25,3","29,8",,,
23/11/2014 15.00,"0,3","8,9","22,9","29,8",,,
23/11/2014 16.00,"0,3","8,9","23,1","29,8",,,
23/11/2014 17.00,"0,2","12,4","26,7","29,8",,,
23/11/2014 18.00,"0,2","17,4","31,4","29,8",,,
23/11/2014 19.00,"0,1","27,1","41,5","29,8",,,
23/11/2014 20.00,"0,3","25,5","40,3","29,8",,,
23/11/2014 21.00,"0,1","30,6","46,0","29,8",,,
23/11/2014 22.00,"0,2","34,0","50,9","29,8",,,
23/11/2014 23.00,"0,2","26,0","42,4","29,8",,,
24/11/2014 0.00,"0,1","21,5","37,7","29,8",,,
24/11/2014 1.00,,"16,3","32,4",,,,
24/11/2014 2.00,"0,1","14,3","30,4",,,,
24/11/2014 3.00,"0,1","12,2","27,9",,,,
24/11/2014 4.00,"0,1","10,8","25,8",,,,
24/11/2014 5.00,"0,1","11,7","27,4",,,,
24/11/2014 6.00,"0,1","13,2","29,4",,,,
24/11/2014 7.00,"0,1","17,6","34,0",,,,
24/11/2014 8.00,"0,1","28,8","51,0",,,,
24/11/2014 9.00,"0,2","35,0","57,1",,,,
24/11/2014 10.00,"0,1","19,0","37,3",,,,
24/11/2014 11.00,"0,1","15,9","33,4",,,,
24/11/2014 12.00,"0,1","11,4","27,0",,,,
24/11/2014 13.00,"0,1","10,5","25,5",,,,
24/11/2014 14.00,"0,2","12,3","27,6",,,,
24/11/2014 15.00,"0,2","12,5","28,2",,,,
24/11/2014 16.00,"0,1","12,6","27,6",,,,
24/11/2014 17.00,,,,,,,
24/11/2014 18.00,,,,,,,
24/11/2014 19.00,,,,,,,
24/11/2014 20.00,,,,,,,
24/11/2014 21.00,,,,,,,
24/11/2014 22.00,,,,,,,
24/11/2014 23.00,,,,,,,
25/11/2014 0.00,,,,,,,
25/11/2014 1.00,,,,,,,
25/11/2014 2.00,,,,,,,
25/11/2014 3.00,,,,,,,
25/11/2014 4.00,,,,,,,
25/11/2014 5.00,,,,,,,
25/11/2014 6.00,,,,,,,
25/11/2014 7.00,,,,,,,
25/11/2014 8.00,,,,,,,
25/11/2014 9.00,,,,,,,
25/11/2014 10.00,,,,,,,
25/11/2014 11.00,,,,,,,
25/11/2014 12.00,,,,,,,
25/11/2014 13.00,,,,,,,
25/11/2014 14.00,,,,,,,
25/11/2014 15.00,,,,,,,
25/11/2014 16.00,,,,,,,
25/11/2014 17.00,,,,,,,
25/11/2014 18.00,,,,,,,
25/11/2014 19.00,,,,,,,
25/11/2014 20.00,,,,,,,
25/11/2014 21.00,,,,,,,
25/11/2014 22.00,,,,,,,
25/11/2014 23.00,,,,,,,
26/11/2014 0.00,,,,,,,
26/11/2014 1.00,,,,"43,8",,,
26/11/2014 2.00,,,,"43,8",,,
26/11/2014 3.00,,,,"43,8",,,
26/11/2014 4.00,,,,"43,8",,,
26/11/2014 5.00,,,,"43,8",,,
26/11/2014 6.00,,,,"43,8",,,
26/11/2014 7.00,,,,"43,8",,,
26/11/2014 8.00,,,,"43,8",,,
26/11/2014 9.00,,,,"43,8",,,
26/11/2014 10.00,,,,"43,8",,,
26/11/2014 11.00,,,,"43,8",,,
26/11/2014 12.00,,,,"43,8",,,
26/11/2014 13.00,,,,"43,8",,,
26/11/2014 14.00,,,,"43,8",,,
26/11/2014 15.00,,,,"43,8",,,
26/11/2014 16.00,,,,"43,8",,,
26/11/2014 17.00,,,,"43,8",,,
26/11/2014 18.00,,,,"43,8",,,
26/11/2014 19.00,,,,"43,8",,,
26/11/2014 20.00,,,,"43,8",,,
26/11/2014 21.00,,,,"43,8",,,
26/11/2014 22.00,,,,"43,8",,,
26/11/2014 23.00,,,,"43,8",,,
27/11/2014 0.00,,,,"43,8",,,
27/11/2014 1.00,,,,"33,1",,,
27/11/2014 2.00,,,,"33,1",,,
27/11/2014 3.00,,,,"33,1",,,
27/11/2014 4.00,,,,"33,1",,,
27/11/2014 5.00,,,,"33,1",,,
27/11/2014 6.00,,,,"33,1",,,
27/11/2014 7.00,,,,"33,1",,,
27/11/2014 8.00,,,,"33,1",,,
27/11/2014 9.00,,,,"33,1",,,
27/11/2014 10.00,,,,"33,1",,,
27/11/2014 11.00,,,,"33,1",,,
27/11/2014 12.00,,,,"33,1",,,
27/11/2014 13.00,,,,"33,1",,,
27/11/2014 14.00,,,,"33,1",,,
27/11/2014 15.00,,,,"33,1",,,
27/11/2014 16.00,,,,"33,1",,,
27/11/2014 17.00,,,,"33,1",,,
27/11/2014 18.00,,,,"33,1",,,
27/11/2014 19.00,"2,1","26,9","37,8","33,1",,,
27/11/2014 20.00,"2,1","25,0","35,7","33,1",,,
27/11/2014 21.00,"2,2","24,7","34,2","33,1",,,
27/11/2014 22.00,"2,3","18,9","27,3","33,1",,,
27/11/2014 23.00,"2,1","19,8","28,9","33,1",,,
28/11/2014 0.00,"2,0","19,5","27,7","33,1",,,
28/11/2014 1.00,,"17,8","25,2","22,1",,,
28/11/2014 2.00,,,,"22,1",,,
28/11/2014 3.00,,"11,4","19,2","22,1",,,
28/11/2014 4.00,,"8,9","16,5","22,1",,,
28/11/2014 5.00,,"7,5","13,9","22,1",,,
28/11/2014 6.00,,"7,0","13,1","22,1",,,
28/11/2014 7.00,,"8,8","14,7","22,1",,,
28/11/2014 8.00,,"10,9","17,0","22,1",,,
28/11/2014 9.00,,"17,5","25,2","22,1",,,
28/11/2014 10.00,,"21,3","28,9","22,1",,,
28/11/2014 11.00,,"17,1","23,9","22,1",,,
28/11/2014 12.00,,"11,6","17,3","22,1",,,
28/11/2014 13.00,"3,2","8,5","13,9","22,1",,,
28/11/2014 14.00,"3,0","9,9","16,0","22,1",,,
28/11/2014 15.00,"3,3","10,7","16,9","22,1",,,
28/11/2014 16.00,"3,0","9,2","15,3","22,1",,,
28/11/2014 17.00,"2,6","8,4","13,8","22,1",,,
28/11/2014 18.00,"3,0","10,1","15,5","22,1",,,
28/11/2014 19.00,"2,6","8,6","13,8","22,1",,,
28/11/2014 20.00,"2,8","8,8","13,8","22,1",,,
28/11/2014 21.00,"2,5","8,2","13,0","22,1",,,
28/11/2014 22.00,"2,5","8,5","13,1","22,1",,,
28/11/2014 23.00,"2,4","7,8","12,2","22,1",,,
29/11/2014 0.00,"2,7","7,0","11,4","22,1",,,
29/11/2014 1.00,"2,9","6,7","11,2","32,9",,,
29/11/2014 2.00,"2,6","6,8","11,6","32,9",,,
29/11/2014 3.00,"2,3","5,1","9,8","32,9",,,
29/11/2014 4.00,"2,3","4,3","8,9","32,9",,,
29/11/2014 5.00,"2,3","4,1","8,6","32,9",,,
29/11/2014 6.00,"2,3","4,3","8,9","32,9",,,
29/11/2014 7.00,"2,3","5,1","9,7","32,9",,,
29/11/2014 8.00,"2,4","6,1","10,7","32,9",,,
29/11/2014 9.00,"2,6","7,7","12,8","32,9",,,
29/11/2014 10.00,"2,3","8,3","13,5","32,9",,,
29/11/2014 11.00,"2,5","7,3","12,8","32,9",,,
29/11/2014 12.00,"2,8","7,3","12,8","32,9",,,
29/11/2014 13.00,"2,3","7,8","13,5","32,9",,,
29/11/2014 14.00,"2,8","7,5","13,2","32,9",,,
29/11/2014 15.00,"2,6","6,6","12,0","32,9",,,
29/11/2014 16.00,"2,3","6,8","12,6","32,9",,,
29/11/2014 17.00,"2,3","6,4","12,0","32,9",,,
29/11/2014 18.00,"2,4","7,8","13,3","32,9",,,
29/11/2014 19.00,"2,4","7,5","12,5","32,9",,,
29/11/2014 20.00,"2,4","8,4","13,4","32,9",,,
29/11/2014 21.00,"2,1","8,0","12,9","32,9",,,
29/11/2014 22.00,"2,1","7,3","12,0","32,9",,,
29/11/2014 23.00,"2,2","6,1","10,9","32,9",,,
30/11/2014 0.00,"1,9","5,3","10,0","32,9",,,
30/11/2014 1.00,,"5,0","9,7","28,5",,,
30/11/2014 2.00,"2,1",,,"28,5",,,
30/11/2014 3.00,"2,2",,,"28,5",,,
30/11/2014 4.00,"2,2",,,"28,5",,,
30/11/2014 5.00,"2,2",,,"28,5",,,
30/11/2014 6.00,"2,5",,,"28,5",,,
30/11/2014 7.00,"2,5",,,"28,5",,,
30/11/2014 8.00,"2,1",,,"28,5",,,
30/11/2014 9.00,"2,2",,,"28,5",,,
30/11/2014 10.00,"2,3",,,"28,5",,,
30/11/2014 11.00,"2,3",,,"28,5",,,
30/11/2014 12.00,"2,4",,,"28,5",,,
30/11/2014 13.00,"2,1",,,"28,5",,,
30/11/2014 14.00,"2,0",,,"28,5",,,
30/11/2014 15.00,"2,1",,,"28,5",,,
30/11/2014 16.00,"2,7",,,"28,5",,,
30/11/2014 17.00,"2,4",,,"28,5",,,
30/11/2014 18.00,"2,3",,,"28,5",,,
30/11/2014 19.00,"2,5",,,"28,5",,,
30/11/2014 20.00,"2,1",,,"28,5",,,
30/11/2014 21.00,"2,0",,,"28,5",,,
30/11/2014 22.00,"2,8",,,"28,5",,,
30/11/2014 23.00,"2,1",,,"28,5",,,
01/12/2014 0.00,"2,3",,,"28,5",,,
01/12/2014 1.00,"2,5",,,"29,3",,,
01/12/2014 2.00,"2,2",,,"29,3",,,
01/12/2014 3.00,"2,1",,,"29,3",,,
01/12/2014 4.00,"2,4",,,"29,3",,,
01/12/2014 5.00,"2,2",,,"29,3",,,
01/12/2014 6.00,"1,9",,,"29,3",,,
01/12/2014 7.00,"2,2",,,"29,3",,,
01/12/2014 8.00,"1,9",,,"29,3",,,
01/12/2014 9.00,"1,9",,,"29,3",,,
01/12/2014 10.00,"2,3",,,"29,3",,,
01/12/2014 11.00,"2,4",,,"29,3",,,
01/12/2014 12.00,"2,6",,,"29,3",,,
01/12/2014 13.00,"2,0",,,"29,3",,,
01/12/2014 14.00,"2,3",,,"29,3",,,
01/12/2014 15.00,"2,2",,,"29,3",,,
01/12/2014 16.00,"2,3",,,"29,3",,,
01/12/2014 17.00,"2,3",,,"29,3",,,
01/12/2014 18.00,,,,"29,3",,,
01/12/2014 19.00,"2,2","7,2","12,2","29,3",,,
01/12/2014 20.00,"2,5","6,9","11,8","29,3",,,
01/12/2014 21.00,"2,1","6,8","11,4","29,3",,,
01/12/2014 22.00,"2,1","6,4","10,9","29,3",,,
01/12/2014 23.00,"2,0","5,5","10,3","29,3",,,
02/12/2014 0.00,"2,3","4,9","9,5","29,3",,,
02/12/2014 1.00,,"4,7","9,1","83,2",,,
02/12/2014 2.00,"0,1","4,3","8,7","83,2",,,
02/12/2014 3.00,"0,1","4,2","8,8","83,2",,,
02/12/2014 4.00,"0,1","4,6","9,2","83,2",,,
02/12/2014 5.00,"0,1","4,2","9,1","83,2",,,
02/12/2014 6.00,"0,2","4,6","9,4","83,2",,,
02/12/2014 7.00,"0,2","7,1","12,1","83,2",,,
02/12/2014 8.00,"0,2","9,6","14,8","83,2",,,
02/12/2014 9.00,"0,2","11,1","17,0","83,2",,,
