Stat,BR-Via Dei Mille,,,,,  ,
,,,,,,,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
29/09/2014 22.00,"0,5","35,1","54,5","8,3",,,
29/09/2014 23.00,"0,5","35,9","55,4",,,,
30/09/2014 0.00,"0,6","36,2","56,4","13,9",,,
30/09/2014 1.00,"0,6","24,4","34,2",,,,
30/09/2014 2.00,"0,5","16,3","20,5","16,8",,,
30/09/2014 3.00,"0,4","8,2","9,9",,,,
30/09/2014 4.00,"0,5","5,8","7,7","14,9",,,
30/09/2014 5.00,"0,3","4,9","5,8",,,,
30/09/2014 6.00,"0,5","7,8","8,9","15,6",,,
30/09/2014 7.00,"0,4","19,8","24,8",,,,
30/09/2014 8.00,"1,1","31,5","60,6","15,9",,,
30/09/2014 9.00,"1,5","34,9","76,4",,,,
30/09/2014 10.00,"0,7","24,1","42,3","12,5",,,
30/09/2014 11.00,"0,8","15,7","26,9",,,,
30/09/2014 12.00,"0,5","19,3","33,0","25,2",,,
30/09/2014 13.00,"0,5","15,8","29,9",,,,
30/09/2014 14.00,"0,6","19,0","34,1","13,4",,,
30/09/2014 15.00,"0,4","8,2","14,0",,,,
30/09/2014 16.00,"0,5","8,0","13,6","12,5",,,
30/09/2014 17.00,"0,5","7,3","12,5",,,,
30/09/2014 18.00,"0,5","11,3","20,3","9,0",,,
30/09/2014 19.00,"0,5","17,2","26,6",,,,
30/09/2014 20.00,"0,5","26,3","36,0","13,2",,,
30/09/2014 21.00,"0,6","34,0","53,5",,,,
30/09/2014 22.00,"0,6","43,7","59,6","13,2",,,
30/09/2014 23.00,"0,5","27,4","36,7",,,,
01/10/2014 0.00,"0,5","22,2","33,5","19,5",,,
01/10/2014 1.00,"0,5","15,5","20,9",,,,
01/10/2014 2.00,"0,5",,,"33,5",,,
01/10/2014 3.00,"0,5","8,7","11,5",,,,
01/10/2014 4.00,"0,5","4,7","5,7","29,5",,,
01/10/2014 5.00,"0,5","5,4","6,5",,,,
01/10/2014 6.00,"0,5","6,4","8,1","23,2",,,
01/10/2014 7.00,"0,4","15,8","19,0",,,,
01/10/2014 8.00,"0,8","28,7","38,9","17,8",,,
01/10/2014 9.00,"2,3","52,1","116,0",,,,
01/10/2014 10.00,"0,8","17,6","30,3","10,0",,,
01/10/2014 11.00,"0,6","7,7","13,4",,,,
01/10/2014 12.00,"0,5","6,1","10,8","17,8",,,
01/10/2014 13.00,"0,5","7,4","11,8",,,,
01/10/2014 14.00,"0,5","11,4","19,4","15,6",,,
01/10/2014 15.00,"0,5","6,5","10,1",,,,
01/10/2014 16.00,"0,5","8,1","12,0","13,4",,,
01/10/2014 17.00,"0,5","10,6","17,0",,,,
01/10/2014 18.00,"0,5","8,1","12,1","7,6",,,
01/10/2014 19.00,"0,5","13,6","18,2",,,,
01/10/2014 20.00,"0,6","20,6","28,4","13,2",,,
01/10/2014 21.00,"0,6","32,8","45,9",,,,
01/10/2014 22.00,"0,5","36,9","45,4","10,3",,,
01/10/2014 23.00,"0,8","31,2","43,6",,,,
02/10/2014 0.00,"1,3","26,4","40,8","16,4",,,
02/10/2014 1.00,"0,7","23,4","35,5",,,,
02/10/2014 2.00,"0,6","14,2","18,0","21,2",,,
02/10/2014 3.00,"0,5","13,2","15,0",,,,
02/10/2014 4.00,"0,5","12,8","14,9","18,3",,,
02/10/2014 5.00,"0,5","11,8","12,9",,,,
02/10/2014 6.00,"0,6","14,0","16,8","30,8",,,
02/10/2014 7.00,"0,8","20,2","23,4",,,,
02/10/2014 8.00,"2,2","39,5","83,3","25,6",,,
02/10/2014 9.00,"5,6","58,2","194,3",,,,
02/10/2014 10.00,"2,1","34,8","63,3","14,2",,,
02/10/2014 11.00,"0,9","22,0","31,7",,,,
02/10/2014 12.00,"0,5","12,9","18,5","29,3",,,
02/10/2014 13.00,"0,6","8,1","11,7",,,,
02/10/2014 14.00,"0,6","9,9","13,2","23,4",,,
02/10/2014 15.00,"0,5","9,4","13,2",,,,
02/10/2014 16.00,"0,5","11,7","18,0","12,9",,,
02/10/2014 17.00,"0,7","18,8","27,2",,,,
02/10/2014 18.00,"0,7","19,4","27,3","12,5",,,
02/10/2014 19.00,"0,7","21,6","35,1",,,,
02/10/2014 20.00,"1,0","23,8","34,7","20,0",,,
02/10/2014 21.00,"0,6","14,7","20,5",,,,
02/10/2014 22.00,"0,6","12,4","16,6","16,8",,,
02/10/2014 23.00,"0,6","11,8","16,2",,,,
03/10/2014 0.00,"1,1","19,0","27,2","14,2",,,
03/10/2014 1.00,"0,5","9,0","13,8",,,,
03/10/2014 2.00,"0,7",,,"16,1",,,
03/10/2014 3.00,"0,6","9,1","12,7",,,,
03/10/2014 4.00,"0,6","5,1","6,1","12,5",,,
03/10/2014 5.00,"0,6","0,5","0,6",,,,
03/10/2014 6.00,"0,6","1,9","2,6","10,0",,,
03/10/2014 7.00,"0,6","5,8","7,2",,,,
03/10/2014 8.00,"1,1","29,5","39,8","12,9",,,
03/10/2014 9.00,"2,3","50,8","87,4",,,,
03/10/2014 10.00,"1,1","24,5","39,1","7,6",,,
03/10/2014 11.00,,"12,0","18,8",,,,
03/10/2014 12.00,"2,5","9,0","15,0","4,9",,,
03/10/2014 13.00,"1,8","13,5","22,0",,,,
03/10/2014 14.00,"0,6","10,8","16,7","3,9",,,
03/10/2014 15.00,"0,6","10,5","16,3",,,,
03/10/2014 16.00,"0,7","11,7","17,2","7,8",,,
03/10/2014 17.00,"1,4","15,4","21,8",,,,
03/10/2014 18.00,"1,0","17,5","23,4","12,5",,,
03/10/2014 19.00,"0,8","30,7","41,4",,,,
03/10/2014 20.00,"0,9","44,5","59,6","18,3",,,
03/10/2014 21.00,"2,1","67,4","112,9",,,,
03/10/2014 22.00,"2,4","67,2","113,8","13,9",,,
03/10/2014 23.00,"2,7","57,0","115,9",,,,
04/10/2014 0.00,"2,2","56,1","92,6","19,0",,,
04/10/2014 1.00,"1,7","41,9","68,8",,,,
04/10/2014 2.00,"1,2","22,9","33,1","26,4",,,
04/10/2014 3.00,"1,0","17,6","27,8",,,,
04/10/2014 4.00,"0,7","12,8","18,1","29,5",,,
04/10/2014 5.00,"0,7","6,8","8,5",,,,
04/10/2014 6.00,"0,7","4,7","6,3","23,7",,,
04/10/2014 7.00,,,,,,,
04/10/2014 8.00,,,,,,,
04/10/2014 9.00,"1,9","24,4","38,7",,,,
04/10/2014 10.00,,"10,9","17,4","17,1",,,
04/10/2014 11.00,"1,8","18,1","28,2",,,,
04/10/2014 12.00,"1,1","16,7","23,5","19,8",,,
04/10/2014 13.00,"0,9","28,5","40,4",,,,
04/10/2014 14.00,"1,2","26,6","37,3","22,0",,,
04/10/2014 15.00,"1,3","7,1","9,3",,,,
04/10/2014 16.00,"1,5","18,4","24,4","20,0",,,
04/10/2014 17.00,"2,1","11,1","12,7",,,,
04/10/2014 18.00,"0,4","30,5","37,5","18,6",,,
04/10/2014 19.00,"1,0","34,3","42,5",,,,
04/10/2014 20.00,"1,5","37,6","50,8","15,9",,,
04/10/2014 21.00,,"21,2","39,6",,,,
04/10/2014 22.00,"1,3","40,5","50,4","9,5",,,
04/10/2014 23.00,,"18,4","28,2",,,,
05/10/2014 0.00,"1,2","30,2","34,6","18,6",,,
05/10/2014 1.00,,"39,1","63,0",,,,
05/10/2014 2.00,,,,"24,4",,,
05/10/2014 3.00,"2,2","7,9","10,9",,,,
05/10/2014 4.00,"1,8","13,2","18,9","22,2",,,
05/10/2014 5.00,"1,8","6,8","7,6",,,,
05/10/2014 6.00,"1,7","1,8","2,4","14,2",,,
05/10/2014 7.00,"1,4","10,2","11,3",,,,
05/10/2014 8.00,"1,0","10,9","12,5","20,0",,,
05/10/2014 9.00,"1,6","19,5","28,2",,,,
05/10/2014 10.00,"1,5","15,5","21,5","10,7",,,
05/10/2014 11.00,"1,9","19,0","28,7",,,,
05/10/2014 12.00,"1,9","18,6","30,1","18,1",,,
05/10/2014 13.00,"1,8","19,5","31,9",,,,
05/10/2014 14.00,"1,6","19,3","29,7","11,7",,,
05/10/2014 15.00,"1,0","9,9","14,4",,,,
05/10/2014 16.00,"1,4","5,2","8,0","13,9",,,
05/10/2014 17.00,"0,9","4,8","7,7",,,,
05/10/2014 18.00,"0,9","8,0","11,2","12,5",,,
05/10/2014 19.00,"1,2","10,8","14,6",,,,
05/10/2014 20.00,"0,6","18,1","24,4","11,2",,,
05/10/2014 21.00,"0,7","23,6","32,8",,,,
05/10/2014 22.00,"1,1","15,7","20,4","12,0",,,
05/10/2014 23.00,"1,4","13,8","18,5",,,,
06/10/2014 0.00,"1,9","14,7","21,8","11,2",,,
06/10/2014 1.00,"1,4","5,5","7,9",,,,
06/10/2014 2.00,"1,6","4,6","6,1","7,1",,,
06/10/2014 3.00,"1,1","5,7","6,7",,,,
06/10/2014 4.00,"0,9","0,4","0,9","14,4",,,
06/10/2014 5.00,"0,7","0,3","0,5",,,,
06/10/2014 6.00,"0,7","4,0","4,7","18,6",,,
06/10/2014 7.00,"1,4","7,8","9,2",,,,
06/10/2014 8.00,"1,8","19,5","27,8","11,2",,,
06/10/2014 9.00,"2,1","42,6","65,7",,,,
06/10/2014 10.00,"1,9","30,4","43,2","6,8",,,
06/10/2014 11.00,"1,8","29,3","47,2",,,,
06/10/2014 12.00,"1,9","23,7","40,4","9,8",,,
06/10/2014 13.00,"2,0","33,3","56,5",,,,
06/10/2014 14.00,"2,4","35,0","61,5","8,5",,,
06/10/2014 15.00,"2,0","25,4","40,4",,,,
06/10/2014 16.00,"2,0","29,3","45,8","7,3",,,
06/10/2014 17.00,"1,5","31,9","52,0",,,,
06/10/2014 18.00,"1,9","20,5","29,3","12,0",,,
06/10/2014 19.00,"1,8","26,9","36,0",,,,
06/10/2014 20.00,"1,2","15,4","21,3","9,0",,,
06/10/2014 21.00,"0,9","12,4","16,5",,,,
06/10/2014 22.00,"0,6","4,9","8,6","6,1",,,
06/10/2014 23.00,"0,6","2,4","4,5",,,,
07/10/2014 0.00,"0,6","1,4","3,4","5,9",,,
07/10/2014 1.00,,"1,3","2,7",,,,
07/10/2014 2.00,"2,5",,,"7,8",,,
07/10/2014 3.00,"1,8","1,7","2,7",,,,
07/10/2014 4.00,"1,9","0,6","1,0","9,3",,,
07/10/2014 5.00,"1,4","1,2","1,6",,,,
07/10/2014 6.00,"0,9","8,2","12,2","5,4",,,
07/10/2014 7.00,"1,3","15,5","22,1",,,,
07/10/2014 8.00,"2,9","29,4","77,1","4,2",,,
07/10/2014 9.00,"5,0","48,4","157,0",,,,
07/10/2014 10.00,"4,2","50,3","139,6","2,9",,,
07/10/2014 11.00,"1,8","22,5","36,9",,,,
07/10/2014 12.00,"1,5","31,1","50,6","10,7",,,
07/10/2014 13.00,"1,1","25,2","37,2",,,,
07/10/2014 14.00,"1,5","24,8","38,8","9,5",,,
07/10/2014 15.00,"1,2","12,7","18,9",,,,
07/10/2014 16.00,"0,9","12,5","18,7","7,1",,,
07/10/2014 17.00,"1,4","32,1","49,9",,,,
07/10/2014 18.00,"0,6","29,3","44,4","7,8",,,
07/10/2014 19.00,"1,2","32,4","43,2",,,,
07/10/2014 20.00,"1,1","28,3","37,2","15,6",,,
07/10/2014 21.00,"1,7","48,7","73,2",,,,
07/10/2014 22.00,"2,0","54,6","83,6","8,8",,,
07/10/2014 23.00,"1,8","43,9","72,3",,,,
08/10/2014 0.00,"1,6","36,1","52,1","8,1",,,
08/10/2014 1.00,"1,0","18,4","25,9",,,,
08/10/2014 2.00,"1,3","18,3","25,7","10,0",,,
08/10/2014 3.00,"1,5","19,1","30,0",,,,
08/10/2014 4.00,"0,6","12,9","15,7","6,8",,,
08/10/2014 5.00,"0,9","12,9","17,1",,,,
08/10/2014 6.00,"1,3","15,3","25,3","8,8",,,
08/10/2014 7.00,"2,0","22,8","50,5",,,,
08/10/2014 8.00,"3,2","26,0","97,5","7,1",,,
08/10/2014 9.00,"5,9","47,3","206,8",,,,
08/10/2014 10.00,"3,4","35,8","100,9","4,4",,,
08/10/2014 11.00,"1,5","18,4","28,0",,,,
08/10/2014 12.00,"0,6","13,3","21,6","13,4",,,
08/10/2014 13.00,"0,8","9,7","15,9",,,,
08/10/2014 14.00,"1,8","10,3","17,4","7,6",,,
08/10/2014 15.00,"1,0","11,6","19,7",,,,
08/10/2014 16.00,"1,2","19,8","36,0","3,7",,,
08/10/2014 17.00,"1,5","19,4","34,3",,,,
08/10/2014 18.00,"0,7","18,9","29,5","3,4",,,
08/10/2014 19.00,"1,2","36,1","61,9",,,,
08/10/2014 20.00,"2,7","57,2","119,1","14,2",,,
08/10/2014 21.00,"2,7","55,3","108,5",,,,
08/10/2014 22.00,"4,4","47,2","137,2","13,2",,,
08/10/2014 23.00,"3,4","34,5","96,6",,,,
09/10/2014 0.00,"1,9","28,2","52,2","16,6",,,
09/10/2014 1.00,,"23,7","40,7",,,,
09/10/2014 2.00,"4,1",,,"17,3",,,
09/10/2014 3.00,"2,1","12,6","18,2",,,,
09/10/2014 4.00,"1,8","7,6","11,5","14,2",,,
09/10/2014 5.00,"1,4","4,6","6,7",,,,
09/10/2014 6.00,"1,5","8,6","13,2","13,2",,,
09/10/2014 7.00,"1,8","17,9","25,7",,,,
09/10/2014 8.00,"2,8","28,8","80,1","8,3",,,
09/10/2014 9.00,"4,2","41,7","132,3",,,,
09/10/2014 10.00,"3,6","42,0","97,2","6,8",,,
09/10/2014 11.00,"1,6","21,5","31,5",,,,
09/10/2014 12.00,"0,7","26,7","42,3","17,1",,,
09/10/2014 13.00,"1,3","23,5","34,9",,,,
09/10/2014 14.00,"1,2","24,8","37,1","16,8",,,
09/10/2014 15.00,"1,3","30,0","46,3",,,,
09/10/2014 16.00,"1,3","39,5","59,0","9,0",,,
09/10/2014 17.00,"2,0","47,1","75,6",,,,
09/10/2014 18.00,"1,8","50,3","73,2","5,4",,,
09/10/2014 19.00,"1,7","35,9","51,2",,,,
09/10/2014 20.00,"1,8","45,1","60,9","9,5",,,
09/10/2014 21.00,"2,1","60,6","90,0",,,,
09/10/2014 22.00,"1,9","42,6","62,1","9,8",,,
09/10/2014 23.00,"1,2","20,7","24,2",,,,
10/10/2014 0.00,"0,7","15,6","18,6","20,3",,,
10/10/2014 1.00,"1,3","13,7","15,7",,,,
10/10/2014 2.00,"1,1","11,8","14,0","17,6",,,
10/10/2014 3.00,"0,6","7,7","9,7",,,,
10/10/2014 4.00,"0,6","13,2","16,2","19,5",,,
10/10/2014 5.00,"0,6","9,2","10,9",,,,
10/10/2014 6.00,"1,5","11,2","13,9","19,8",,,
10/10/2014 7.00,"1,5","20,9","32,4",,,,
10/10/2014 8.00,"4,2","38,9","135,5","17,8",,,
10/10/2014 9.00,"5,3","51,5","159,0",,,,
10/10/2014 10.00,"3,0","55,9","101,6","16,1",,,
10/10/2014 11.00,"1,9","31,7","45,5",,,,
10/10/2014 12.00,"1,0","25,4","36,4","32,5",,,
10/10/2014 13.00,"1,1","29,0","39,7",,,,
10/10/2014 14.00,"1,9","34,5","49,8","17,1",,,
10/10/2014 15.00,"1,6","30,5","40,1",,,,
10/10/2014 16.00,"1,4","19,0","25,6","9,3",,,
10/10/2014 17.00,"1,9","20,7","30,5",,,,
10/10/2014 18.00,"1,8","27,0","38,4","12,7",,,
10/10/2014 19.00,"2,3","34,6","57,7",,,,
10/10/2014 20.00,"2,1","59,2","92,7","19,5",,,
10/10/2014 21.00,"2,2","62,3","97,7",,,,
10/10/2014 22.00,"2,2","56,0","86,5","23,2",,,
10/10/2014 23.00,"2,2","45,1","71,9",,,,
11/10/2014 0.00,"1,9","35,8","58,3","26,6",,,
11/10/2014 1.00,,"28,1","41,0",,,,
11/10/2014 2.00,"3,7",,,"35,4",,,
11/10/2014 3.00,"2,2","12,0","14,6",,,,
11/10/2014 4.00,"1,6","8,5","9,5","27,1",,,
11/10/2014 5.00,"1,7","10,4","11,8",,,,
11/10/2014 6.00,"1,9","7,0","8,7","20,5",,,
11/10/2014 7.00,"2,0","25,2","42,6",,,,
11/10/2014 8.00,"4,2","48,0","114,0","19,3",,,
11/10/2014 9.00,"5,1","64,3","167,7",,,,
11/10/2014 10.00,"2,5","39,5","63,6","18,8",,,
11/10/2014 11.00,"1,8","21,9","31,8",,,,
11/10/2014 12.00,"0,9","13,9","19,3","28,6",,,
11/10/2014 13.00,"1,6","17,4","25,0",,,,
11/10/2014 14.00,"1,7","18,1","26,9","15,1",,,
11/10/2014 15.00,"1,9","8,5","12,0",,,,
11/10/2014 16.00,"1,6","8,9","12,8","9,0",,,
11/10/2014 17.00,"1,9","9,0","12,9",,,,
11/10/2014 18.00,"1,7","15,5","20,1","13,2",,,
11/10/2014 19.00,"1,8","33,8","44,4",,,,
11/10/2014 20.00,"2,2","51,8","72,0","28,8",,,
11/10/2014 21.00,"2,1","50,1","81,0",,,,
11/10/2014 22.00,"2,2","38,2","60,0","20,0",,,
11/10/2014 23.00,"2,0","30,7","45,3",,,,
12/10/2014 0.00,"1,9","32,6","47,6","31,3",,,
12/10/2014 1.00,"1,8","23,3","32,9",,,,
12/10/2014 2.00,"1,7","18,1","25,9","35,2",,,
12/10/2014 3.00,"1,5","9,9","13,0",,,,
12/10/2014 4.00,"1,9","10,3","13,4","28,3",,,
12/10/2014 5.00,"1,9","5,2","6,4",,,,
12/10/2014 6.00,"1,7","4,1","5,2","23,9",,,
12/10/2014 7.00,"1,8","10,4","13,1",,,,
12/10/2014 8.00,"1,7","16,5","22,4","12,9",,,
12/10/2014 9.00,"2,0","18,7","29,6",,,,
12/10/2014 10.00,"1,9","16,7","26,5","12,0",,,
12/10/2014 11.00,"1,8","12,9","19,0",,,,
12/10/2014 12.00,"1,9","11,2","16,5","11,5",,,
12/10/2014 13.00,"1,6","9,8","15,1",,,,
12/10/2014 14.00,"1,6","8,6","12,4","16,1",,,
12/10/2014 15.00,"1,8","4,3","6,2",,,,
12/10/2014 16.00,"1,3","3,9","6,2","10,0",,,
12/10/2014 17.00,"1,9","6,1","9,4",,,,
12/10/2014 18.00,"1,0","6,2","8,0","9,5",,,
12/10/2014 19.00,"1,3","18,5","24,9",,,,
12/10/2014 20.00,"2,0","28,8","38,0","23,2",,,
12/10/2014 21.00,"1,9","36,8","47,5",,,,
12/10/2014 22.00,"1,9","26,7","37,0","21,5",,,
12/10/2014 23.00,"1,0","17,9","23,4",,,,
13/10/2014 0.00,"1,8","22,4","31,9","24,2",,,
13/10/2014 1.00,,"17,2","23,2",,,,
13/10/2014 2.00,"3,3",,,"25,9",,,
13/10/2014 3.00,"2,0","8,4","10,4",,,,
13/10/2014 4.00,"2,0","5,8","7,1","26,1",,,
13/10/2014 5.00,"2,0","7,4","8,4",,,,
13/10/2014 6.00,"1,7","11,4","15,4","22,7",,,
13/10/2014 7.00,"1,8","20,5","26,4",,,,
13/10/2014 8.00,"2,1","24,9","38,1","28,8",,,
13/10/2014 9.00,"4,6","48,4","130,0",,,,
13/10/2014 10.00,"3,2","39,9","77,3","21,2",,,
13/10/2014 11.00,"2,3","51,7","76,4",,,,
13/10/2014 12.00,"1,9","29,5","40,1","30,0",,,
13/10/2014 13.00,"1,9","22,2","30,0",,,,
13/10/2014 14.00,"1,9","25,9","36,5","26,4",,,
13/10/2014 15.00,"1,9","22,0","31,6",,,,
13/10/2014 16.00,"1,9","21,9","29,1","25,9",,,
13/10/2014 17.00,"2,0","20,9","32,3",,,,
13/10/2014 18.00,"2,0","18,0","25,6","30,5",,,
13/10/2014 19.00,"2,0","25,3","35,4",,,,
13/10/2014 20.00,"2,2","40,3","60,5","31,3",,,
13/10/2014 21.00,"2,2","37,6","55,7",,,,
13/10/2014 22.00,"2,0","24,6","33,9","31,3",,,
13/10/2014 23.00,"1,9","14,3","17,9",,,,
14/10/2014 0.00,"1,9","10,2","14,5","36,1",,,
14/10/2014 1.00,"1,9","6,9","9,8",,,,
14/10/2014 2.00,"1,8","2,8","3,7","32,0",,,
14/10/2014 3.00,"1,4","1,3","1,9",,,,
14/10/2014 4.00,"1,9","1,1","2,3","30,3",,,
14/10/2014 5.00,"1,9","1,0","1,6",,,,
14/10/2014 6.00,"2,0","4,5","6,3","23,2",,,
14/10/2014 7.00,"2,0","14,4","22,0",,,,
14/10/2014 8.00,"2,3","29,4","51,2","14,4",,,
14/10/2014 9.00,"3,4","37,0","77,2",,,,
14/10/2014 10.00,"2,2","28,1","51,4","16,4",,,
14/10/2014 11.00,"2,0","20,8","32,9",,,,
14/10/2014 12.00,"1,9","19,8","29,1","27,8",,,
14/10/2014 13.00,"1,8","20,5","32,2",,,,
14/10/2014 14.00,"2,0","23,1","38,1","27,1",,,
14/10/2014 15.00,"2,0","9,9","16,0",,,,
14/10/2014 16.00,"2,0","17,5","26,6","30,3",,,
14/10/2014 17.00,"1,2","14,6","20,6",,,,
14/10/2014 18.00,"1,9","22,0","30,9","30,3",,,
14/10/2014 19.00,"2,0","25,1","35,9",,,,
14/10/2014 20.00,"1,9","20,5","27,1","42,0",,,
14/10/2014 21.00,"1,9","18,9","25,5",,,,
14/10/2014 22.00,"1,9","12,5","16,3","39,1",,,
14/10/2014 23.00,"1,9","6,3","8,6",,,,
15/10/2014 0.00,"1,9","3,7","5,3","40,8",,,
15/10/2014 1.00,,"3,5","4,7",,,,
15/10/2014 2.00,,,,"33,2",,,
15/10/2014 3.00,"2,6",,,,,,
15/10/2014 4.00,"2,0",,,"34,9",,,
15/10/2014 5.00,"2,0",,,,,,
15/10/2014 6.00,"2,0","4,3","5,0","34,4",,,
15/10/2014 7.00,"1,9","8,4","10,9",,,,
15/10/2014 8.00,"2,0","24,7","37,1","32,5",,,
15/10/2014 9.00,"3,0","40,1","85,5",,,,
15/10/2014 10.00,"2,0","21,9","35,7","27,4",,,
15/10/2014 11.00,"1,9","20,6","33,3",,,,
15/10/2014 12.00,"1,9","17,6","28,6","31,7",,,
15/10/2014 13.00,"1,9","17,8","28,8",,,,
15/10/2014 14.00,"2,0","20,8","35,5","32,5",,,
15/10/2014 15.00,"2,0","16,4","26,8",,,,
15/10/2014 16.00,"2,0","11,6","17,4","33,0",,,
15/10/2014 17.00,"2,0","16,5","26,6",,,,
15/10/2014 18.00,"2,1","19,5","29,9","29,1",,,
15/10/2014 19.00,"2,0","19,0","30,7",,,,
15/10/2014 20.00,"1,9","18,1","28,9","41,0",,,
15/10/2014 21.00,"1,9","16,8","24,4",,,,
15/10/2014 22.00,"2,0","15,6","22,8","41,0",,,
15/10/2014 23.00,"2,0","15,3","20,4",,,,
16/10/2014 0.00,"1,7","6,3","8,2","37,4",,,
16/10/2014 1.00,"1,7","2,5","3,5",,,,
16/10/2014 2.00,"1,9","1,4","2,3","35,2",,,
16/10/2014 3.00,"1,9","1,1","1,8",,,,
16/10/2014 4.00,"1,8",,,"36,9",,,
16/10/2014 5.00,"2,0",,,,,,
16/10/2014 6.00,"1,9","2,2","4,0","40,0",,,
16/10/2014 7.00,"2,0","6,6","9,1",,,,
16/10/2014 8.00,"2,1","18,7","33,4","37,4",,,
16/10/2014 9.00,"2,2","24,7","52,9",,,,
16/10/2014 10.00,"2,0","21,3","36,9","28,6",,,
16/10/2014 11.00,"1,6","20,2","32,8",,,,
16/10/2014 12.00,"1,9","19,1","30,7","31,0",,,
16/10/2014 13.00,"1,4","14,8","23,5",,,,
16/10/2014 14.00,"1,6","21,2","34,4","36,9",,,
16/10/2014 15.00,"2,0","20,4","28,9",,,,
16/10/2014 16.00,"1,9","19,3","26,6","32,5",,,
16/10/2014 17.00,"2,0","20,9","29,6",,,,
16/10/2014 18.00,"2,0","28,6","38,9","44,7",,,
16/10/2014 19.00,"1,9","25,4","35,7",,,,
16/10/2014 20.00,"2,0","31,6","45,1","42,7",,,
16/10/2014 21.00,"1,9","28,3","36,9",,,,
16/10/2014 22.00,"2,0","17,8","21,0","48,6",,,
16/10/2014 23.00,"1,7","15,1","19,1",,,,
17/10/2014 0.00,"1,6","9,7","12,1","40,0",,,
17/10/2014 1.00,,"10,3","12,7",,,,
17/10/2014 2.00,,,,"37,4",,,
17/10/2014 3.00,"2,7","13,6","16,3",,,,
17/10/2014 4.00,"2,0","11,5","13,2","28,1",,,
17/10/2014 5.00,"1,9","9,0","9,7",,,,
17/10/2014 6.00,"1,7","10,2","12,2","28,3",,,
17/10/2014 7.00,"1,9","25,4","40,8",,,,
17/10/2014 8.00,"2,3","34,9","58,3","20,8",,,
17/10/2014 9.00,"3,0","38,3","66,3",,,,
17/10/2014 10.00,"2,0","24,1","36,0","11,0",,,
17/10/2014 11.00,"1,4","13,5","19,5",,,,
17/10/2014 12.00,"0,9","12,3","17,9","21,2",,,
17/10/2014 13.00,"1,2","13,6","19,9",,,,
17/10/2014 14.00,"1,6","19,2","31,1","11,5",,,
17/10/2014 15.00,"2,0","10,3","15,4",,,,
17/10/2014 16.00,"1,5","11,1","14,6","7,3",,,
17/10/2014 17.00,"1,8","21,6","29,8",,,,
17/10/2014 18.00,"1,7","24,6","31,2","8,5",,,
17/10/2014 19.00,"2,0","37,9","51,9",,,,
17/10/2014 20.00,"2,0","37,2","49,8","31,7",,,
17/10/2014 21.00,"2,0","29,7","39,2",,,,
17/10/2014 22.00,"2,0","26,7","35,4","34,7",,,
17/10/2014 23.00,"1,8","21,6","31,0",,,,
18/10/2014 0.00,"2,1","24,1","39,5","42,2",,,
18/10/2014 1.00,"1,8","15,8","22,0",,,,
18/10/2014 2.00,"1,6","11,3","18,1","41,8",,,
18/10/2014 3.00,"1,7","9,1","14,1",,,,
18/10/2014 4.00,"1,8","7,6","11,4","33,5",,,
18/10/2014 5.00,"1,7","2,3","3,1",,,,
18/10/2014 6.00,"0,7","4,7","5,9","24,4",,,
18/10/2014 7.00,"0,7","6,5","8,0",,,,
18/10/2014 8.00,"1,8","14,9","18,8","15,9",,,
18/10/2014 9.00,"1,9","7,4","11,5",,,,
18/10/2014 10.00,"1,0","3,6","6,6","8,8",,,
18/10/2014 11.00,"0,7","3,5","7,0",,,,
18/10/2014 12.00,"0,8","5,0","9,3","17,8",,,
18/10/2014 13.00,"1,1","3,1","6,2",,,,
18/10/2014 14.00,"1,6","2,9","5,8","13,2",,,
18/10/2014 15.00,"1,2","1,4","3,5",,,,
18/10/2014 16.00,"1,1","4,3","8,5","17,3",,,
18/10/2014 17.00,"1,1","3,6","6,6",,,,
18/10/2014 18.00,"1,3","2,7","5,0","21,5",,,
18/10/2014 19.00,"0,8","5,6","8,4",,,,
18/10/2014 20.00,"1,3","12,9","19,2","21,5",,,
18/10/2014 21.00,"1,2","6,9","10,7",,,,
18/10/2014 22.00,"1,4","5,5","9,9","11,7",,,
18/10/2014 23.00,"1,3","6,5","12,5",,,,
19/10/2014 0.00,"0,7","2,8","4,5","11,0",,,
19/10/2014 1.00,,"2,5","4,9",,,,
19/10/2014 2.00,,,,"15,9",,,
19/10/2014 3.00,"2,1","15,7","23,8",,,,
19/10/2014 4.00,"1,3","12,9","16,5","9,3",,,
19/10/2014 5.00,"1,0","12,1","15,8",,,,
19/10/2014 6.00,"1,1","7,7","9,2","10,7",,,
19/10/2014 7.00,"1,0","19,9","25,8",,,,
19/10/2014 8.00,"1,0","9,3","11,5","11,7",,,
19/10/2014 9.00,"1,0","18,5","28,5",,,,
19/10/2014 10.00,"0,8","10,7","16,2","10,7",,,
19/10/2014 11.00,"0,5","5,3","8,8",,,,
19/10/2014 12.00,"0,9","13,0","21,4","12,5",,,
19/10/2014 13.00,"1,5","14,8","25,3",,,,
19/10/2014 14.00,"1,9","29,2","52,5","9,3",,,
19/10/2014 15.00,"1,9","12,7","19,0",,,,
19/10/2014 16.00,"2,0","28,1","47,2","10,5",,,
19/10/2014 17.00,"2,2","38,0","66,0",,,,
19/10/2014 18.00,"2,1","49,6","82,3","6,1",,,
