"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
31/05/2012 1.00,"6,71259415","12,96326249","0,38726348",,,"2,04434594"
31/05/2012 2.00,"6,27910551","12,78817109","0,40051419","79,58084925","30,28083038","1,33469961"
31/05/2012 3.00,"4,43418038","10,79990906","0,35945842","86,95500765",,"1,1554493"
31/05/2012 4.00,"7,32064839","13,8276949",,"84,04817295","28,57142067","1,06355521"
31/05/2012 5.00,"17,50244991","24,65611952","0,50974342","68,6229726",,"1,00778801"
31/05/2012 6.00,"31,16709136","40,7651784","0,52846381","51,5508399","17,82661057","1,25470138"
31/05/2012 7.00,"27,54993152","37,89044816","0,52512725","62,10608565",,"1,29652652"
31/05/2012 8.00,"14,29929734","22,61727744","0,48365441","85,923453","28,08300972","1,21813209"
31/05/2012 9.00,"5,43151209","13,26184997","0,41402935","100,2744057",,"1,19472482"
31/05/2012 10.00,"4,64054254","11,56382571","0,41844587","106,16115195",,"1,38714732"
31/05/2012 11.00,"7,32973422","14,90288706","0,43013664","108,5882889",,"1,0256028"
31/05/2012 12.00,"6,30636107","14,32443632","0,46586137","112,0416339",,"1,1750896"
31/05/2012 13.00,"13,20778817","23,16395648","0,49773577","110,64599175",,"1,07760812"
31/05/2012 14.00,"11,80998424","21,03498272","0,48592616","107,96419305","1,46520102","1,08535359"
31/05/2012 15.00,"20,39799992","32,97295624","0,50670044","102,48620235",,"1,272626"
31/05/2012 16.00,"23,23709048","36,67973152","0,58804424","98,71676955","37,11843109","0,96878505"
31/05/2012 17.00,"24,26176952","35,92747424","0,61381637","101,0737224",,"1,06549158"
31/05/2012 18.00,"21,80943832","30,45100912","0,58215982","98,6823159","20,75702095","1,34642867"
31/05/2012 19.00,"29,37084384","40,36574248","0,62515065","93,0463212",,"1,29674721"
31/05/2012 20.00,"61,91952728","85,43559768","0,89254378","60,78068745","27,8388195","1,31688584"
31/05/2012 21.00,"27,40391208","34,60068008","0,64039817","80,2030299",,"2,17751192"
31/05/2012 22.00,"15,39924991","22,11665848","0,52546277","85,2134724","34,67642975","2,37463195"
31/05/2012 23.00,"13,57314078","20,30607096","0,52627244","81,9877968",,"2,06287975"
01/06/2012 0.00,"11,22140181","18,05583242","0,46438065","80,94610755","31,74603081","1,77187334"
01/06/2012 1.00,"7,91118106","14,64089718","0,41953165","82,27082745",,"1,40263826"
01/06/2012 2.00,"6,76775344","13,6136943","0,41429963","82,34312625","32,23442078","1,21276538"
01/06/2012 3.00,"5,83588097","12,60918686","0,40035691","83,94211875",,"1,12767604"
01/06/2012 4.00,"6,89040442","13,56959784","0,40918412","86,187591","20,51280975","0,8651619"
01/06/2012 5.00,"10,89368501","17,90992197","0,45318267","83,1915798",,"0,64054525"
01/06/2012 6.00,"18,60045224","26,9374988","0,4895796","74,72577735","15,87300968","0,66345012"
01/06/2012 7.00,"16,52904498","24,59646512","0,48940252","81,59192895",,"0,70018518"
01/06/2012 8.00,"11,79310893","19,44748736","0,48482058","93,00580275","24,90842056","0,87672519"
01/06/2012 9.00,"9,90990174","17,89954746","0,46264247","93,2185695",,"1,01984963"
01/06/2012 10.00,"8,53740122","16,15706155","0,44741709","95,83088235","35,16482162","0,96729107"
01/06/2012 11.00,"6,08637209","13,25637782","0,40671665","100,03067655",,"0,88845425"
01/06/2012 12.00,"8,15777553","16,13306786","0,43234898","101,02574265","18,55920982","0,82577146"
01/06/2012 13.00,"23,65629648","36,39505384","0,64446635","101,72694525",,"0,67534495"
01/06/2012 14.00,"16,03130931","26,040006","0,52925368","106,2651114","10,7448101","1,10272496"
01/06/2012 15.00,"19,05600536","29,847276","0,57720275","105,9848538",,"1,22726068"
01/06/2012 16.00,"22,35908096","33,35105424","0,61294611","112,2119271","30,52503014","1,17630695"
01/06/2012 17.00,"32,44029216","45,70991632","0,752943","104,6911761",,"1,32523948"
01/06/2012 18.00,"26,17807152","36,47805376","0,62864682","113,5711206","26,12940979","1,57215182"
01/06/2012 19.00,"16,30652833","23,27294048","0,542078","108,65063265",,"1,76335901"
01/06/2012 20.00,"17,98266401","24,91292024","0,56519509","93,35233425","32,23442078","1,68401776"
01/06/2012 21.00,"19,8963676","26,587316","0,59669436","82,84909815",,"1,37425685"
01/06/2012 22.00,"11,82750007","18,54025292","0,5069381","88,4411829","23,44322014","1,74327021"
01/06/2012 23.00,"8,8339658","15,2718763","0,45462494","87,26036235",,"1,51118471"
02/06/2012 0.00,"6,12400981","12,90554686","0,41396411","89,546373","35,16482162","1,33569627"
02/06/2012 1.00,"4,17655177","10,80185356","0,37740874",,,"1,09575445"
02/06/2012 2.00,"3,01690274","9,69099494","0,36123505","94,0089486","28,81562042","0,97116381"
02/06/2012 3.00,"3,41859482","9,9666021","0,35248706","94,99996485",,"0,52176371"
02/06/2012 4.00,"4,00069174","10,70976782",,"94,00557705","15,62880993","0,55457112"
02/06/2012 5.00,"8,42189347","14,89964431","0,38647361","89,16602625",,"0,28707774"
02/06/2012 6.00,"8,62500906","15,36915121","0,41052736","87,73389555","18,55920982","0,34976054"
02/06/2012 7.00,"6,81837173","14,04558642","0,39859893","92,90310015",,"0,48314721"
02/06/2012 8.00,"4,39524442","11,16435729","0,39693997","98,36277675","24,17580986","0,30411758"
02/06/2012 9.00,"6,06820044","13,7323664","0,41793327","95,30396295",,"0,29996822"
02/06/2012 10.00,"4,5840831","11,58911765","0,42036229","102,03565155","23,93161964","0,42693762"
02/06/2012 11.00,"8,02344606","16,26665739","0,47470838","100,46977605",,"0,40170992"
02/06/2012 12.00,"10,99556593","19,38716376","0,57971099","105,7659225","18,55920982","0,7263536"
02/06/2012 13.00,"12,0870751","21,260006","0,49224629","111,52822065",,"0,9291729"
02/06/2012 14.00,"6,90857415","15,26149987","0,45428942","115,76998965","18,31501007","1,00048595"
02/06/2012 15.00,"5,4867555","12,90489869","0,4507152","116,2523208",,"0,74969986"
02/06/2012 16.00,"5,53282897","12,95353423","0,49076441","119,349678","26,86202049","0,8160347"
02/06/2012 17.00,"9,63929638","18,13948816","0,54226789","114,6998916",,"0,48569276"
02/06/2012 18.00,"15,30385832","24,3578284","0,63676337","95,25125505","22,71062088","0,57979882"
02/06/2012 19.00,"24,65566064","34,95799464","0,74514216","74,641329",,"0,96596287"
02/06/2012 20.00,"17,44469604","25,25792152","0,61158423","75,024369","37,85102081","1,15738566"
02/06/2012 21.00,"13,34017505","19,93189256","0,54161666","84,6318501",,"1,21724628"
02/06/2012 22.00,"12,56404454","19,42349176","0,51699089","79,91457285","42,24663162","1,21425935"
02/06/2012 23.00,"9,67628593","16,46444614","0,49058733","81,2811678",,"0,97769193"
03/06/2012 0.00,"8,94688087","15,68755657","0,45150507","79,245789","22,46640968","0,96828672"
03/06/2012 1.00,"5,2524877","11,7220571","0,40636016","86,3368968",,"0,73111113"
03/06/2012 2.00,"3,29983858","9,88489278","0,38837023","90,6393936","20,51280975","0,65753016"
03/06/2012 3.00,"3,67168052","10,46853078","0,37482244","92,1863565",,"0,43567975"
03/06/2012 4.00,"3,37316952","10,0898152","0,36475102","92,5498056","21,0012207","0,3641999"
03/06/2012 5.00,"6,11038298","13,04432173","0,37640218","89,67471135",,"0,22555738"
03/06/2012 6.00,"7,06172344","13,57867602","0,37768601","88,17502995","13,43101025","0,26511461"
03/06/2012 7.00,"6,59059517","13,32252346","0,40841405","89,3403294",,"0,44220787"
03/06/2012 8.00,"4,18758401","10,99704773","0,37954186","97,9507095","15,87300968","0,43125377"
03/06/2012 9.00,"2,29983008","8,85185256","0,380609","100,90955385",,"0,411945"
03/06/2012 10.00,"8,69249883","16,5409663","0,49167311","97,62510555","22,46640968","0,3625961"
03/06/2012 11.00,"10,8768097","19,67769216","0,54394666","102,3598989",,"0,51800183"
03/06/2012 12.00,"12,63673113","21,91561168","0,53806108","106,8292176","12,45421028","0,81448479"
03/06/2012 13.00,"10,28757527","19,14009512","0,55704009","110,64802665",,"0,8841381"
03/06/2012 14.00,"2,76965819","9,39463686","0,49607681","121,2816759","13,67521","0,91783131"
03/06/2012 15.00,"5,4912965","12,29726509","0,54690925","116,8345815",,"1,00491194"
03/06/2012 16.00,"7,24277454","14,23494516","0,569106","115,6787982","26,37360954","0,80264589"
03/06/2012 17.00,"10,58090093","18,45594902","0,55309074","108,5301945",,"0,83307453"
03/06/2012 18.00,"16,06830269","24,86104768","0,50379843","97,40892735","21,97801971","1,13885186"
03/06/2012 19.00,"25,69590336","35,65122848","0,62538831","84,06640725",,"1,23887787"
03/06/2012 20.00,"20,00734008","27,3655","0,5746747","84,2670444","27,59461975","1,21276538"
03/06/2012 21.00,"13,54523896","20,02852504","0,52820751","85,1371437",,"1,24186582"
03/06/2012 22.00,"16,75768002","23,91850816","0,50813805","68,52970635","28,57142067","1,15830198"
03/06/2012 23.00,"11,46020487","18,4540026","0,4389056","71,6844996",,"1,01719323"
04/06/2012 0.00,"3,95721286","10,38682146","0,39334594","81,26833995","23,19902039","0,86803899"
04/06/2012 1.00,"2,58016943","8,9134572","0,3672779",,,"0,69360112"
04/06/2012 2.00,"1,68982942","7,91608534","0,36427686","83,38479555","17,33819962","0,627489"
04/06/2012 3.00,"2,34979829","8,5613299","0,35311849","85,0857924",,"0,30384095"
04/06/2012 4.00,"3,6911485","10,03728682",,"84,84733005","14,16361046","0,46251126"
04/06/2012 5.00,"11,07409177","18,10641438","0,39172659","75,9120243",,"0,80170517"
04/06/2012 6.00,"35,70899","51,14940336","0,54823153","54,61911","9,76801014","0,48187494"
04/06/2012 7.00,"28,38379296","40,77232928","0,54289932","65,9539419",,"0,77503943"
04/06/2012 8.00,"14,17665593","22,17501272","0,45152371","90,38672685","27,8388195","0,92447029"
04/06/2012 9.00,"11,07213962","19,76847392","0,45065579","100,11849645",,"1,04646046"
04/06/2012 10.00,"7,64706312","15,36915121","0,43213229","98,31956505","29,7924099","0,97570065"
04/06/2012 11.00,"6,7593177","14,47164311","0,40462198","101,10546285",,"0,85913211"
04/06/2012 12.00,"10,56012896","18,7633317","0,42419281","94,2940341","16,60560989","0,90477405"
04/06/2012 13.00,"7,83979654","15,36720479","0,40096854","96,4902099",,"0,87041776"
04/06/2012 14.00,"34,20021168","48,91408416","0,58936768","81,04541865","8,54700947","0,80507957"
04/06/2012 15.00,"38,42349464","56,58892864","0,68256069","74,38463235",,"0,93807978"
04/06/2012 16.00,"11,68863342","19,51622376","0,45503968","89,03160315","20,51280975","1,1217571"
04/06/2012 17.00,"9,26680627","16,29389383","0,42585177","89,88885465",,"1,15793891"
04/06/2012 18.00,"9,00723315","15,92425452","0,46345215","84,327852","30,76922989","0,94698667"
04/06/2012 19.00,"11,32328273","19,2931316","0,4983672","75,39454125",,"0,81271521"
04/06/2012 20.00,"11,01828049","18,08501528","0,49495142","70,3381539","29,54821968","0,82831599"
04/06/2012 21.00,"9,60425324","16,8930936","0,47575571","70,48408815",,"0,89260361"
04/06/2012 22.00,"5,37967968","11,8601838","0,4067749","74,00091405","35,16482162","1,28833865"
04/06/2012 23.00,"3,48543642","9,74935874","0,37012167","74,9169582",,"0,91882696"
05/06/2012 0.00,"2,11812698","8,10155317","0,35588304","76,0944072","21,0012207","0,69066911"
05/06/2012 1.00,"0,49124442","6,51729674","0,33433869","82,4586567",,"0,46920617"
05/06/2012 2.00,"0,06359503","5,19827486","0,29642144","94,07584095","16,11721039","0,50134947"
05/06/2012 3.00,"0,46204245","6,53804958","0,32746636","84,7156002",,"0,22655302"
05/06/2012 4.00,"2,82546756","9,52044263","0,32481948","80,21653605","11,72161007","0,06218447"
05/06/2012 5.00,"7,74699762","14,72260841","0,37187965","70,38613365",,"0,11678923"
05/06/2012 6.00,"8,0675731","15,02026283","0,36471141","74,72306415","7,08180714","0,18771583"
05/06/2012 7.00,"11,98390358","20,574554","0,41260106","71,93784465",,"0,29659381"
05/06/2012 8.00,"8,62241447","16,57274182","0,40805873","78,504048","11,72161007","0,26516953"
05/06/2012 9.00,"5,64379762","13,7972157","0,38185205","80,5495614",,"0,57067124"
05/06/2012 10.00,"3,17524502","10,48733721","0,36447491","89,26669395","26,12940979","0,52342346"
05/06/2012 11.00,"5,63341546","13,82056122","0,35195349","93,47730105",,"0,43545804"
05/06/2012 12.00,"6,78138218","15,46966505","0,37667945","92,84229255","14,40781021","0,42832074"
05/06/2012 13.00,"6,44523346","14,98459638","0,39672328","94,20148605",,"0,36193199"
05/06/2012 14.00,"2,96369178","10,3057603","0,37359803","97,70953395","8,30280876","0,53902526"
05/06/2012 15.00,"4,03897763","11,71168067","0,40193665","95,42015175",,"0,42035458"
05/06/2012 16.00,"3,63209638","11,07421796","0,39840204","97,20491865","14,40781021","0,3119739"
05/06/2012 17.00,"4,72555198","12,48986658","0,43329729","96,778647",,"0,42533381"
05/06/2012 18.00,"9,0085314","16,80295618","0,50360154","89,2970778","8,05860806","0,59556639"
05/06/2012 19.00,"16,28699916","26,49848448","0,59203436","78,55673595",,"1,06488341"
05/06/2012 20.00,"38,0295844","57,85996888","0,87178814","58,28254845","17,33819962","1,06449593"
05/06/2012 21.00,"40,60392032","61,21589216","0,80653882","52,8978639",,"1,58830687"
05/06/2012 22.00,"25,79714376","36,13047128","0,68528446","65,2885296","33,94382095","2,31255833"
05/06/2012 23.00,"12,54457464","19,25487248","0,47915285","70,12063905",,"2,11931003"
06/06/2012 0.00,"5,73278019","12,09439042","0,38228427","73,0099377","36,14162064","1,85984587"
06/06/2012 1.00,"4,70413758","11,24023118","0,36334836",,,"1,48673094"
06/06/2012 2.00,"2,70476491","9,20268353","0,36113602","72,4282755","20,26861954","0,96491231"
06/06/2012 3.00,"2,23363855","8,24810988","0,36826582","68,25886515",,"1,0523794"
06/06/2012 4.00,"5,1428173","11,66045054",,"63,640899","21,97801971","0,86566023"
06/06/2012 5.00,"9,15324303","16,41905144","0,40746574","59,1283287",,"0,46688233"
06/06/2012 6.00,"11,70161399","19,28211848","0,42520054","58,86959715","21,73381996","0,63578772"
06/06/2012 7.00,"9,44136996","17,63237031","0,45112994","67,19624835",,"0,4043653"
06/06/2012 8.00,"12,18376877","21,9960304","0,43815534","72,4937913","44,4444313","0,76458263"
06/06/2012 9.00,,,"0,3965462","77,5211514",,"0,85752728"
06/06/2012 10.00,"46,06082568","54,516378","0,37707322","82,8464049","21,97801971","2,79731037"
06/06/2012 11.00,"27,8348004","36,46379024","0,38214913","85,59649245",,"1,72617546"
06/06/2012 12.00,"24,15077792","33,57800864","0,45170196","83,91981465","10,7448101","1,07738641"
06/06/2012 13.00,"27,70241352","39,6225672","0,55468912","82,99297755",,"0,99550672"
06/06/2012 14.00,"20,6523724","32,04758648","0,44795066","81,53989935","7,32600689","1,25376065"
06/06/2012 15.00,"22,8172344","36,74066696","0,50419336","76,86114555",,"1,01105258"
06/06/2012 16.00,"20,82628792","32,9392668","0,4495304","79,3876335","20,26861954","0,91655905"
06/06/2012 17.00,"25,47527768","40,35015968","0,53269043","75,09529125",,"1,06466171"
06/06/2012 18.00,"38,34756912","62,20936736","0,66794693","64,8494301","10,98900986","1,20662474"
06/06/2012 19.00,"63,66579512","99,565488","0,87172873","46,25058375",,"1,50653804"
06/06/2012 20.00,"72,85865288","113,1869584","0,93099344","36,9011559","8,54700947","1,88606311"
06/06/2012 21.00,"74,09810688","99,76393448","0,88300476","29,9667753",,"2,78469652"
06/06/2012 22.00,"49,54496768","62,75994688","0,65185129","41,9609148","19,78022003","3,24643384"
06/06/2012 23.00,"27,91980792","36,62007712","0,526114","67,4914485",,"3,01700372"
07/06/2012 0.00,"19,3668392","26,90962184","0,46671065","75,3621225","21,0012207","2,64931754"
07/06/2012 1.00,"14,29021534","21,43185656","0,44011021","75,58438545",,"2,04141393"
07/06/2012 2.00,"11,1013435","18,59148305","0,41615548","80,22667065","31,01342964","1,68213732"
07/06/2012 3.00,"9,15713778","16,3593913","0,40063302","82,4532303",,"1,33508709"
07/06/2012 4.00,"10,13313538","17,17713267","0,39097633","81,95062995","30,76922989","1,07130068"
07/06/2012 5.00,"18,82692673","27,75136072","0,44105735","74,6352642",,"1,0083972"
07/06/2012 6.00,"27,94317256","38,25684472","0,46538721","68,1075444","20,75702095","1,0461279"
07/06/2012 7.00,"23,3623456","32,72007512","0,46382728","75,8998548",,"1,03971063"
07/06/2012 8.00,"21,19618344","30,36994032","0,49562246","84,64467795","31,74603081","1,33929239"
07/06/2012 9.00,"10,12015864","18,35543326","0,41163295","97,2778758",,"1,06040149"
07/06/2012 10.00,"23,12416776","34,4443932","0,51997212","88,6539696","29,30401993","1,03517379"
07/06/2012 11.00,"23,94833536","34,45733744","0,54147802","98,7917616",,"1,1128492"
07/06/2012 12.00,"25,10473208","36,92161864","0,59203436","107,97564435","30,52503014","1,20518568"
07/06/2012 13.00,"27,39027952","39,72698152","0,56679464","109,44695685",,"1,59051986"
07/06/2012 14.00,"20,87431736","31,86470368","0,48487883","114,12160095","42,24663162","1,48313585"
07/06/2012 15.00,"25,72316848","38,45917256","0,5349214","118,4687658",,"1,40866907"
07/06/2012 16.00,"27,10344128","40,09335896","0,58241612","120,2568843","42,49084091","1,19572555"
07/06/2012 17.00,"30,121648","43,34358688","0,5867208","112,2713382",,"1,2415892"
07/06/2012 18.00,"36,89590224","55,02866016","0,65068629","99,8165532","30,28083038","1,37624915"
07/06/2012 19.00,"64,72552112","91,74018824","1,02939866","73,149069",,"1,70598191"
07/06/2012 20.00,"80,2850712","112,16170576","1,03567918","54,3590418","37,85102081","2,66923447"
07/06/2012 21.00,"40,66166272","52,39776728","0,60522566","73,30310295",,"3,42811886"
07/06/2012 22.00,"26,04568464","33,62081832","0,53683666","77,9886198","32,23442078","3,04732049"
07/06/2012 23.00,"22,29223744","30,00939448","0,51586433","73,32133725",,"2,30608513"
08/06/2012 0.00,"17,24481938","24,46352376","0,46114195","73,73071125","32,72283173","1,87549547"
08/06/2012 1.00,"12,80414967","20,31580304","0,39832282",,,"1,58858349"
08/06/2012 2.00,"10,15584994","17,41966605","0,42567353","76,40987655","31,99023056","1,28097964"
08/06/2012 3.00,"11,1090221","18,38054547","0,40281739","70,5106815",,"1,27427456"
08/06/2012 4.00,"13,49526502","22,5589232",,"65,29732755","25,64101982","1,21957013"
08/06/2012 5.00,"21,94700672","30,30445432","0,43071099","58,26160095",,"0,99528502"
08/06/2012 6.00,"51,75393952","72,95222616","0,55662419","40,6023996","20,26861954","0,91323956"
08/06/2012 7.00,"65,22908456","92,19996688","0,8554362","31,74613575",,"1,05525649"
08/06/2012 8.00,"65,23363512","99,02530976","0,91515527","49,6681185","25,15262032","1,83549584"
08/06/2012 9.00,"26,74134672","38,78600984","0,46199124","75,60126315",,"2,69827999"
08/06/2012 10.00,"18,7347798","28,20335752","0,44016846","95,1823677","46,15383148","2,14404042"
08/06/2012 11.00,"25,47590864","36,22448432","0,5083594","104,85526485",,"1,73486165"
08/06/2012 12.00,"32,11324456","45,77733344","0,56857243","105,2870427","42,49084091","1,73375516"
08/06/2012 13.00,"29,95746456","43,80531576","0,62021455","108,11345895",,"1,7528412"
08/06/2012 14.00,"24,52134264","36,434594","0,53241432","120,46494285","49,32844162","1,75140316"
08/06/2012 15.00,"23,98791376","35,10324928","0,55154945","124,7931153",,"1,46681503"
08/06/2012 16.00,"24,03592408","35,81399704","0,57617522","118,9571019","50,06105042","1,20507483"
08/06/2012 17.00,"26,26891064","36,26211248","0,60293527","106,1881443",,"1,24656843"
08/06/2012 18.00,"51,9933984","68,93222704","0,73876262","72,7673856","43,22343063","1,41707865"
08/06/2012 19.00,"26,26307904","36,29907144","0,5381601","80,8549161",,"1,88611803"
08/06/2012 20.00,"34,79140208","45,7877156","0,58610917","71,51426625","53,47985077","1,62310556"
08/06/2012 21.00,"33,35854928","44,57958016","0,56503782","69,18570225",,"1,57325832"
08/06/2012 22.00,"29,37992584","37,721848","0,54513146","75,6154476","37,85102081","1,61314811"
08/06/2012 23.00,"18,83276406","25,78708664","0,52259803","80,40434535",,"1,51815624"
09/06/2012 0.00,"19,42653184","26,67161608","0,51069057","78,56483565","24,66422081","1,50305176"
09/06/2012 1.00,"19,47846176","27,18133616","0,49544538","70,93264395",,"1,41818413"
09/06/2012 2.00,"27,74979288","36,02670704","0,59809702","61,70684625","33,94382095","1,22726068"
09/06/2012 3.00,"9,7677866","16,72059678","0,43552826","74,12320755",,"2,21059493"
09/06/2012 4.00,"34,76868752","43,72554712","0,54491477","45,5007231","29,54821968","1,61525025"
09/06/2012 5.00,"63,84816168","96,49489248","0,9287613","23,1215712",,"1,78813822"
09/06/2012 6.00,"93,3630556","190,47043816","1,19869996","5,65829082","15,38461018","2,51205814"
09/06/2012 7.00,"79,46870456","124,41099112","0,93036085","24,6226092",,"3,34723379"
09/06/2012 8.00,"51,23932472","72,60397448","0,79901525","54,9494421","46,88644028","3,58573758"
09/06/2012 9.00,"22,80230168","34,29005656","0,4865774","85,28439465",,"3,32792605"
09/06/2012 10.00,"27,62325672","38,84048272","0,5258379","91,1108919","60,31745148","2,50890442"
09/06/2012 11.00,"28,57134104","40,26392848","0,50488421","96,5570823",,"1,9143886"
09/06/2012 12.00,"24,86915456","33,97878296","0,49864447","90,49481595","42,00244141","1,82504006"
09/06/2012 13.00,"44,99333696","60,81251752","0,67489732","83,6239362",,"1,60623251"
09/06/2012 14.00,"15,48166285","24,19829112","0,43369222","109,8292587","36,63003159","2,00268657"
09/06/2012 15.00,"22,63098648","35,9352752","0,41431827","104,2737024",,"1,56717361"
09/06/2012 16.00,"18,3219159","29,98654608","0,21521395","90,3371511","39,07204056","0,40407241"
09/06/2012 17.00,"41,56303688","59,77107024","0,29288683","90,63195225",,"0,96817586"
09/06/2012 18.00,"69,96243176","98,83267576","0,90198261","65,15005665","17,58241081","1,3397897"
09/06/2012 19.00,"53,65465872","78,67317872","0,76080209","88,20946365",,"2,11936596"
09/06/2012 20.00,"37,06786752","44,4323944","0,67179725","95,35866585","25,88521957","2,75117009"
09/06/2012 21.00,"51,53654512","58,82424784","0,73980995","85,4451717",,"2,30304227"
09/06/2012 22.00,"22,50380024","29,347288","0,54141861","96,9184965","33,94382095","2,34719125"
09/06/2012 23.00,"30,7063376","37,47736056","0,55338665","79,74838935",,"2,04689048"
10/06/2012 0.00,"26,34225496","33,71743168","0,53403251","75,00814965","36,63003159","1,88130457"
10/06/2012 1.00,"14,7529117","21,41692384","0,47927168",,,"1,75345038"
10/06/2012 2.00,"11,61010758","18,90664757","0,48262805","75,1567572","32,47863007","1,45497512"
10/06/2012 3.00,,,"0,51993251","76,97733435",,"1,14311207"
10/06/2012 4.00,"23,9833632","31,20324728",,"78,15007515","31,50181961","1,1208713"
10/06/2012 5.00,"27,54473088","35,18819944","0,40659782","70,2442692",,"1,09066436"
10/06/2012 6.00,"31,44157808","39,84175888","0,44139404","64,8872553","30,76922989","0,78057089"
10/06/2012 7.00,"30,46492848","40,12708664","0,53818107","58,87837515",,"0,90034807"
10/06/2012 8.00,"24,05280704","33,37373056","0,48849382","70,3908618","28,08300972","0,99866044"
10/06/2012 9.00,"13,43102946","21,352738","0,40124581","86,14571595",,"1,16513114"
10/06/2012 10.00,"11,9559903","20,00127904","0,40578814","83,89280235","31,25761986","1,02864567"
10/06/2012 11.00,"11,07019702","19,51297336","0,38430205","82,8227442",,"0,98372274"
10/06/2012 12.00,"8,37451985","16,18364982","0,35189408","83,2936041","21,73381996","0,92076332"
10/06/2012 13.00,"10,79569883","18,41574348","0,3741316","81,40751115",,"0,92070841"
10/06/2012 14.00,"6,89948833","14,20252146","0,36419764","82,34380455","14,40781021","0,7181098"
10/06/2012 15.00,"4,51789348","11,19613473","0,33497012","84,32448045",,"0,63075255"
10/06/2012 16.00,"7,07535026","14,71158382","0,34249369","78,08655435","20,75702095","0,51822354"
10/06/2012 17.00,"9,97933793","17,49943086","0,39385971","82,97205",,"0,44928924"
10/06/2012 18.00,"7,8313608","14,73946842","0,41477379","92,4133476","10,7448101","0,53000752"
10/06/2012 19.00,"7,53933913","14,70639465","0,41943379","93,46042335",,"0,57714343"
10/06/2012 20.00,"14,03064031","20,6971132","0,47788883","85,77416715","23,93161964","0,44884685"
10/06/2012 21.00,"18,81784473","25,94532376","0,4562839","78,6898224",,"0,52513914"
10/06/2012 22.00,"16,19873742","22,95189656","0,42148768","77,33603535","15,87300968","0,65874751"
10/06/2012 23.00,"11,3356113","18,56294836","0,37543523","87,88994445",,"0,76170554"
11/06/2012 0.00,"5,31348815","12,47170832","0,33307467","95,755212","23,19902039","0,68098727"
11/06/2012 1.00,"3,51139374","10,55737377","0,31834208","100,6028625",,"0,40657829"
11/06/2012 2.00,"2,62364831","9,2227863","0,30718371","97,3629825","18,07081032","0,31357873"
11/06/2012 3.00,"2,43415955","8,66314198","0,313385","91,13860245",,"0,04602942"
11/06/2012 4.00,"3,73073455","9,97114118","0,33175123","84,70073745","16,11721039","0,0265559"
11/06/2012 5.00,"5,70349791","12,5910305","0,34903167","81,93103905",,"0,09974939"
11/06/2012 6.00,"8,52312622","16,36522482","0,37662004","77,881209","23,68741989","0,12719111"
11/06/2012 7.00,"12,38428594","20,66338552","0,41196963","72,7599642",,"0,08984687"
11/06/2012 8.00,"12,1234184","21,01811888","0,43758216","75,5695227","31,50181961","0,12077282"
11/06/2012 9.00,"16,30126842","26,90379024","0,46773818","79,195116",,"0,24381456"
11/06/2012 10.00,"12,87034694","22,42080032","0,43347437","90,63127395","24,42000961","0,40298218"
11/06/2012 11.00,"12,87683626","22,7593008","0,40730847","90,88527735",,"0,58948066"
11/06/2012 12.00,"13,24997071","23,61400304","0,40946139","89,93884935","31,99023056","0,75484588"
11/06/2012 13.00,"12,65684154","22,18927624","0,4095208","91,7378007",,"0,59285608"
11/06/2012 14.00,"10,01957406","19,46305104","0,37691595","98,13646395","24,66422081","0,68923107"
11/06/2012 15.00,"10,94105481","19,50454144","0,37614588","99,140328",,"0,42118445"
11/06/2012 16.00,"10,01178648","18,16413002","0,3861975","99,7381896","23,68741989","0,48453033"
11/06/2012 17.00,"12,56210194","21,32356088","0,39251646","94,1487981",,"0,49841746"
11/06/2012 18.00,"16,87298701","25,5970912","0,4539341","87,27859665","22,95482063","0,67340858"
11/06/2012 19.00,"16,40643606","24,29532512","0,44169344","85,61779905",,"0,76744854"
11/06/2012 20.00,"23,63425112","31,4574668","0,48928253","74,39544525","17,33819962","0,85177411"
11/06/2012 21.00,"26,35068688","34,46576936","0,52356615","67,9413609",,"1,00319626"
11/06/2012 22.00,"21,0261684","28,51333096","0,47824415","69,74976855","22,71062088","1,0146487"
11/06/2012 23.00,"14,01441508","21,16272344","0,42539742","69,891633",,"1,14123062"
12/06/2012 0.00,"12,14483089","19,24579048","0,39899386","67,88057325","20,51280975","1,12402501"
12/06/2012 1.00,"7,06366986","13,9444225","0,36603485",,,"0,85990604"
12/06/2012 2.00,"8,25706186","15,21480883","0,36437589","64,61300265","24,90842056","0,84624163"
12/06/2012 3.00,,,"0,36571797","70,19090295",,"0,70947954"
12/06/2012 4.00,"27,68359944","35,22905888",,"66,66190755","21,0012207","0,63495785"
12/06/2012 5.00,"27,35263224","35,87885208","0,42832041","57,9751788",,"0,67932752"
12/06/2012 6.00,"47,6734256","76,2432944","0,54363094","37,9070349","11,96580982","0,7676255"
12/06/2012 7.00,"30,51230784","42,5829168","0,44082086","48,8676048",,"1,09237902"
12/06/2012 8.00,"20,80099216","30,74283768","0,43007839","70,27804455","23,44322014","1,09464795"
12/06/2012 9.00,"16,0027555","24,97259376","0,43548982","89,0748348",,"0,94848064"
12/06/2012 10.00,"15,4868501","24,45834224","0,43698917","90,99807465","25,88521957","0,7709999"
12/06/2012 11.00,"15,2149465","24,23331896","0,45310462","93,3976008",,"0,68170629"
