"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Altamura","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
21/11/2012 17.00,"26,12811096","32,11951592","0,63115157","20,1299889",,"1,75201133"
21/11/2012 18.00,"31,43444632","41,29009888","0,64810115","15,63278808","9,52380943","2,05043167"
21/11/2012 19.00,"31,53568672","43,33687576","0,68006992","14,50071735",,"2,58043817"
21/11/2012 20.00,"29,4817972","39,84759048","0,6587178","13,87080009","19,04759979","2,80815362"
21/11/2012 21.00,"31,30856024","47,12441392","0,70474695","12,16221626",,"2,89180391"
21/11/2012 22.00,"27,30332176","37,42933112","0,64330252","15,34014353","13,91940975","2,63360489"
21/11/2012 23.00,"20,88144912","25,38206768","0,56308178","21,37560705",,"2,34403754"
22/11/2012 0.00,"18,16825994","20,84053232","0,5414722","22,5820434","14,89620972","1,98476093"
22/11/2012 1.00,"12,08837718","13,25638356","0,49387146","27,4340829",,"1,8191201"
22/11/2012 2.00,"8,7171579","9,03316752","0,47208596","29,218371","8,05860806","1,46177987"
22/11/2012 3.00,"8,7126169","9,09151794","0,479281","27,8456913",,"1,26139527"
22/11/2012 4.00,"5,29207375","5,46800643","0,45920689","32,66259885","4,63980484","1,36601406"
22/11/2012 5.00,"4,66001053","4,75679023","0,46414183","34,040685",,"1,3027231"
22/11/2012 6.00,"6,5205089","6,56433194","0,48856256","32,51592645","3,41880298","1,34128367"
22/11/2012 7.00,"27,8808796","39,46442568","0,59005852","12,91715618",,"1,2286438"
22/11/2012 8.00,"48,763648","93,56356704","0,7835126","0,27913242","6,59340715","1,69641092"
22/11/2012 9.00,"34,77581928","59,49390672","0,73595031","7,42574511",,"2,20948844"
22/11/2012 10.00,"26,30850816","42,4979284","0,66021133","14,52166685","4,63980484","2,63454562"
22/11/2012 11.00,"20,66340464","31,11783824","0,5520702","26,89948275",,"2,54314986"
22/11/2012 12.00,"16,96123728","23,10902472","0,52712056","35,3822826","12,69841003","2,07156493"
22/11/2012 13.00,"18,00082992","24,43551296","0,47031633","44,69843385",,"1,61325795"
22/11/2012 14.00,"32,72908064","47,92707152","0,57130086","36,47041545","6,59340715","1,41110276"
22/11/2012 15.00,"39,43647224","58,13759128","0,58854402","30,3585534",,"1,45287298"
22/11/2012 16.00,"51,16144896","81,07480368","0,74369639","15,25159545","12,94260979","2,04744372"
22/11/2012 17.00,"53,82599304","88,58183192","0,83254978","10,30425879",,"3,23747102"
22/11/2012 18.00,"57,60863648","91,47726912","0,78103581","6,51129896","17,33819962","3,72841862"
22/11/2012 19.00,"58,40228856","94,98018696","0,82653372","6,74920271",,"3,37384563"
22/11/2012 20.00,"64,591184","103,53424552","0,86163051","2,81025276","19,53602028","3,10093063"
22/11/2012 21.00,"79,10529072","161,1609504","1,18975043","0,00202692",,"3,24156444"
22/11/2012 22.00,"68,42833856","121,0728112","1,00315704","0,37105005","28,57142067","4,77642898"
22/11/2012 23.00,"63,59312","100,89100112","0,90522131","0,37780911",,"4,47059471"
23/11/2012 0.00,"55,76565968","92,70909424","0,89318686","2,75010152","26,61782074","3,67043945"
23/11/2012 1.00,"61,60412376","115,37013736","1,2617917","0,00337953",,"3,68687111"
23/11/2012 2.00,"46,87069152","75,88171608","0,91623173","4,38164244","19,53602028","4,19651829"
23/11/2012 3.00,"18,28181744","19,13087928","0,60814748",,,"2,88112642"
23/11/2012 4.00,,,"0,57731692","17,13253332","24,90842056","1,85491545"
23/11/2012 5.00,"34,37477728","34,7536592",,"19,29396021",,"2,4189467"
23/11/2012 6.00,"23,95416696","24,163856","0,61858704","30,3957402","18,55920982","2,83559432"
23/11/2012 7.00,"26,96004128","30,68605128","0,56056422","31,2020394",,"2,70381247"
23/11/2012 8.00,"35,29173424","42,66975984","0,56599195","25,34430045","14,16361046","1,68274549"
23/11/2012 9.00,"48,24190144","78,85818384","0,77594359","16,55466761",,"1,46852969"
23/11/2012 10.00,"42,42158224","62,72906808","0,73538062","18,01318817","16,11721039","1,8001439"
23/11/2012 11.00,"53,65402776","85,44519592","0,79442515","10,14678546",,"2,4287394"
23/11/2012 12.00,"45,8271984","71,25458048","0,73545868","15,14007894","18,80340958","4,16066802"
23/11/2012 13.00,"45,10689064","68,92641456","0,74934082","18,58903095",,"3,04488681"
23/11/2012 14.00,"45,08482616","66,35645712","0,71750719","22,67802285","16,60560989","3,42999929"
23/11/2012 15.00,"35,49224568","50,60983696","0,58156334","28,6526688",,"4,00658947"
23/11/2012 16.00,"40,25867048","54,39739424","0,62678631","25,0523322","18,31501007","2,63177938"
23/11/2012 17.00,"46,3567268","63,56734624","0,69876933","12,63734745",,"2,23289062"
23/11/2012 18.00,"77,62182728","157,14194552","1,04136088","0,14598612","18,80340958","2,74353548"
23/11/2012 19.00,"62,27774048","129,6236576","0,91947625","0,07231676",,"5,59036052"
23/11/2012 20.00,"62,380912","123,98578144","0,91224044",,"21,73381996","4,50229663"
23/11/2012 21.00,"59,46394568","112,21925696","0,9008747","0,17369667",,"4,28974058"
23/11/2012 22.00,"52,5385096","85,8140972","0,82804705","4,58034843","28,08300972","3,78567978"
23/11/2012 23.00,"43,0750656","56,1180604","0,69863186","13,1969649",,"3,40195043"
24/11/2012 0.00,"30,78421336","37,6432648","0,60378222","18,26596464","16,11721039","2,381216"
24/11/2012 1.00,"23,16439624","26,22359624","0,55651468","24,5555772",,"1,82968673"
24/11/2012 2.00,"19,78084456","22,56184856","0,52218446","22,5367569","11,96580982","1,44457426"
24/11/2012 3.00,"15,1370803","16,1550616","0,48930932","26,2046841",,"1,26006707"
24/11/2012 4.00,"13,53031771","14,99455408","0,58351006","28,5965694","11,96580982","1,22222552"
24/11/2012 5.00,"8,78983875","8,86589811","0,54131609","31,0074072",,"1,19168704"
24/11/2012 6.00,"9,02410655","9,43772569","0,49807828","32,55917805","6,59340715","1,35777026"
24/11/2012 7.00,"22,32338392","26,43949928","0,58860227","17,02236743",,"1,1750896"
24/11/2012 8.00,"29,40652176","37,54407024","0,6354178","12,49271594","14,65200996","1,13990343"
24/11/2012 9.00,"53,62028096","97,70318088","1,09185315","5,21498586",,"1,63914975"
24/11/2012 10.00,"48,54365328","79,78399336","0,85150316","12,79955691","19,04759979","3,33710956"
24/11/2012 11.00,"38,96405528","61,21132248","0,75171975","25,15437645",,"2,81656319"
24/11/2012 12.00,"32,81796952","48,34524504","0,70838408","36,712389","15,87300968","2,0290767"
24/11/2012 13.00,"27,8964624","37,54600136","0,61003478","43,84345665",,"1,91106911"
24/11/2012 14.00,"41,02312632","55,18316888","0,64566164","38,293227","8,30280876","1,40147685"
24/11/2012 15.00,"39,90760816","49,22046304","0,5853193","41,42519745",,"1,33951307"
24/11/2012 16.00,"46,04979344","59,98662912","0,70093274","28,9939734","13,91940975","1,26449305"
24/11/2012 17.00,"61,24397944","99,58072664","0,90673581","11,69113691",,"1,84667165"
24/11/2012 18.00,"69,03509264","110,05900288","0,97806876","3,58074171","25,39682007","3,02867685"
24/11/2012 19.00,"65,1330448","101,08225848","1,00144682","6,78840446",,"3,87370113"
24/11/2012 20.00,"70,69834144","115,37401872","1,00911485","3,36987021","28,81562042","4,09721129"
24/11/2012 21.00,"80,19876352","136,9614356","1,31908756","2,83188056",,"4,67507476"
24/11/2012 22.00,"79,28115648","122,21324272","0,99511504","5,96722655","34,92063141","4,83191853"
24/11/2012 23.00,"90,09309584","181,79273056","1,26078863","1,17871184",,"3,87447507"
25/11/2012 0.00,"96,93155504","267,4603112","1,95924341","0,2101932","44,93283081","5,31589561"
25/11/2012 1.00,"92,59928808","280,281992","1,80731576",,,"7,43293875"
25/11/2012 2.00,"87,359758","247,2032448","1,60096164",,"45,42124176","8,09705195"
25/11/2012 3.00,"86,32146552","240,516216","1,63342437",,,"6,93485283"
25/11/2012 4.00,,,"1,28784459",,"38,0952301","6,31627173"
25/11/2012 5.00,"78,73734544","100,2861208",,"7,54807652",,"4,98898503"
25/11/2012 6.00,"66,70023472","81,24015344","0,87641669","0,78603399","32,96702957","3,86551327"
25/11/2012 7.00,"61,29849056","93,35030256","0,82163722","0,87659901",,"3,68427065"
25/11/2012 8.00,"68,28168816","117,74432512","0,8641271","0,4095755","25,64101982","2,71631547"
25/11/2012 9.00,"60,33482344","113,39465896","0,92496224","3,66454767",,"1,12994497"
25/11/2012 10.00,"38,38324704","70,60302824","0,6970195","24,12639285","20,51280975",
25/11/2012 11.00,"36,06267176","50,8847252","0,62647176","28,61414535",,
25/11/2012 12.00,"29,20406008","39,97984352","0,49965219","45,12759825","16,84980965",
25/11/2012 13.00,"25,78871184","32,8884076","0,52324577","49,75053195",,
25/11/2012 14.00,"35,59931768","43,27530936","0,49858971","50,63659125","8,79120922",
25/11/2012 15.00,"18,93270239","19,99705352","0,42580168","61,36123245",,
25/11/2012 16.00,"20,621876","22,0438304","0,42696202","54,54918525","6,83760691",
25/11/2012 17.00,"51,96678336","68,14972192","0,5933811","21,7507269",,
25/11/2012 18.00,"55,71763024","79,23228576","0,72124218","15,03464519","16,36141014",
25/11/2012 19.00,"65,33162512","126,74764632","0,87138272","9,61014642",,
25/11/2012 20.00,"58,32506288","73,36426216","0,91965333","8,09147462","19,78022003",
25/11/2012 21.00,"72,96895616","135,92346816","1,04415222","3,20766275",,
25/11/2012 22.00,"75,07733768","145,26718272","1,05085796","0,46972674","28,57142067",
25/11/2012 23.00,"63,85466248","109,8068292","0,9577966","3,82675713",,
26/11/2012 0.00,"57,22770872","85,14826232","0,84332486","9,03701085","20,51280975",
26/11/2012 1.00,"35,71547168","38,82063616","0,59166972","26,4060993",,
26/11/2012 2.00,"35,05162528","40,31503624","0,6602323","15,04140624","20,75702095",
26/11/2012 3.00,"32,80630632","35,72484048","0,68571434","8,88156245",,
26/11/2012 4.00,"16,04040278","16,605003","0,55319093","23,43161415","11,23320961",
26/11/2012 5.00,"13,85153371","14,15561437","0,49343925","22,2907335",,
26/11/2012 6.00,"24,03464304","27,42041264","0,5725777","8,76261057","6,83760691",
26/11/2012 7.00,"50,7136968","109,05346296","0,91383183","6,73433397",,
26/11/2012 8.00,"74,21101048","249,5641824","1,28314498",,"16,60560989",
26/11/2012 9.00,"84,68940144","281,3913344","1,61230758","0,68465408",,
26/11/2012 10.00,"71,79632656","170,70175392","1,01135631","11,96148135","24,17580986",
26/11/2012 11.00,"34,77711944","46,22194992","0,55409614","43,05607005",,
26/11/2012 12.00,"27,83545048","38,83943112","0,51477273","46,4414853","20,26861954",
26/11/2012 13.00,"23,65176504","29,7738552","0,45704348","57,54192465",,
26/11/2012 14.00,"34,73429064","51,85529464","0,57794602","50,6210502","10,98900986",
26/11/2012 15.00,"31,60123008","43,52555192","0,5074775","54,49172925",,
26/11/2012 16.00,"42,2178204","65,35089808","0,52767044","41,8739727","5,37240601",
26/11/2012 17.00,"50,93174128","77,55309088","0,74678364","31,1493315",,
26/11/2012 18.00,,"115,58869808",,"16,28317803","15,38461018",
26/11/2012 19.00,"66,247932","113,76487952","0,74873036","16,32352292",,"2,27604397"
26/11/2012 20.00,"62,264758","101,0368676","0,80563245","20,6443398","24,90842056","2,85871988"
26/11/2012 21.00,"53,7870456","74,57337272","0,83966676","22,3150725",,"2,92477708"
26/11/2012 22.00,"52,45608328","74,37108312","0,80256501","21,8500779","19,04759979","2,84367235"
26/11/2012 23.00,"42,21393904","56,25291376","0,58642023","32,43752295",,"2,38669255"
27/11/2012 0.00,"30,14761296","38,40957528","0,53295954","39,8551524","20,02441978","1,75820791"
27/11/2012 1.00,"24,30977984","34,07419176","0,48862081","44,7876303",,"1,43290113"
27/11/2012 2.00,"11,10264558","13,53970181","0,39945404","52,01130585","10,50061035","1,23594586"
27/11/2012 3.00,"5,68078718","5,87515727","0,41502659",,,"0,91838456"
27/11/2012 4.00,,,"0,3750135","48,2669901","5,37240601","0,79346238"
27/11/2012 5.00,"34,28911968","34,45479448",,"48,91921545",,"0,78405717"
27/11/2012 6.00,"26,92434424","28,85387728","0,81748866","35,54178285","14,40781021","14,03462034"
27/11/2012 7.00,"30,2073056","36,25714128","0,60712461","36,00881235",,"9,87628328"
27/11/2012 8.00,"60,06226784","96,39418744","0,7446214","10,85846381","14,16361046","4,3614401"
27/11/2012 9.00,"55,19070216","86,35351064","0,79064939","14,30471459",,"2,55897235"
27/11/2012 10.00,"49,65592104","89,59712304","0,72590218","17,56914905","13,18680954","2,25059456"
27/11/2012 11.00,"35,15349664","55,12546472","0,67202909","31,66366245",,"1,90426436"
27/11/2012 12.00,"51,94926944","87,25081224","0,64200471","28,74864825","20,26861954","1,74963256"
27/11/2012 13.00,"38,2683932","61,84798024","0,5610174","44,6443494",,"1,76894132"
27/11/2012 14.00,"47,83500872","76,35824384","0,66668057","39,2468769","12,94260979","1,57574794"
27/11/2012 15.00,"34,31701576","47,09135544","0,53233044","48,5562651",,"1,28396759"
27/11/2012 16.00,"37,22425","54,42462112","0,53195648","39,8247486","11,47741032","1,04363828"
27/11/2012 17.00,"51,30293696","89,51672344","0,7243306","24,2014248",,"1,85336555"
27/11/2012 18.00,"62,13822184","106,4776548","0,79100355","19,93941453","12,69841003","2,54370311"
27/11/2012 19.00,"72,41801336","129,57243512","0,82783036","14,80079528",,"2,75603847"
27/11/2012 20.00,"40,78886808","64,12813584","0,80282131","30,38019915","21,73381996","2,69673008"
27/11/2012 21.00,"43,0231548","59,21123664","0,70124612","25,87892055",,"2,07134424"
27/11/2012 22.00,"48,71561856","83,631836","0,75822744","28,92775935","21,73381996","2,12445503"
27/11/2012 23.00,"30,20795568","42,50572936","0,53995886","45,85078575",,"1,67151476"
28/11/2012 0.00,"20,89703192","28,81043664","0,52678504","44,820069","13,91940975","1,25619535"
28/11/2012 1.00,"20,80422344","32,47673488","0,51630587","47,07003",,"1,27611126"
28/11/2012 2.00,"9,02280639","10,24359927","0,4355935","51,53007195","13,91940975","1,09398385"
28/11/2012 3.00,"4,66130686","5,76623828","0,38189632","52,40870985",,"1,08413624"
28/11/2012 4.00,"4,85728686","5,10494249","0,38651671","49,8762369","7,81440783","0,64303486"
28/11/2012 5.00,"6,10518999","6,36140373","0,52090645","50,33650335",,"0,46096237"
28/11/2012 6.00,"9,34338187","10,68381433","0,74513167","45,1113789","13,43101025","4,64968027"
28/11/2012 7.00,"13,91773289","18,84173708","0,44585599","44,5260858",,"7,37551079"
28/11/2012 8.00,"21,10339408","31,4718068","0,43543506","42,74245605","12,21000957","2,96676901"
28/11/2012 9.00,"27,01065192","48,45805304","0,67755468","43,22097675",,"1,22925197"
28/11/2012 10.00,"21,70819792","35,40846184","0,53388339","46,3732164","10,25640965","1,1978826"
28/11/2012 11.00,"19,20590616","34,403572","0,58740349","52,58714265",,"1,0008175"
28/11/2012 12.00,"16,4407947","29,2098152","0,54721448","54,8512881","9,52380943","0,83180125"
28/11/2012 13.00,"18,86261994","29,15859272","0,51111463","55,5508149",,"1,00203485"
28/11/2012 14.00,"20,12349408","37,59334248","0,58968456","53,40425475","8,05860806","0,9789642"
28/11/2012 15.00,"12,19609734","18,92148278","0,54062757","57,9231093",,"0,77365631"
28/11/2012 16.00,"12,0001269","20,40614504","0,50037915","55,5859668","13,67521","0,40143329"
28/11/2012 17.00,"18,38046517","30,1719336","0,4353174","54,2950422",,"0,33858473"
28/11/2012 18.00,"27,16510328","47,51602976","0,53470937","45,8676834","22,71062088","0,71080774"
28/11/2012 19.00,"24,88148696","46,04560616","0,54025477","46,6820823",,"1,02637776"
28/11/2012 20.00,"40,52604456","74,52541976","0,6762359","32,4192687","21,48962021","1,05868683"
28/11/2012 21.00,"41,6545452","70,91745664","0,64351921","32,61595575",,"1,40440886"
28/11/2012 22.00,"29,49650048","43,13626872","0,52905446","43,4277186","22,71062088","0,95393278"
28/11/2012 23.00,"22,14493696","24,40308544","0,4691956","47,97975",,"1,15816062"
29/11/2012 0.00,"12,8489268","14,92647923","0,41538075","63,35571375","12,45421028","0,87833002"
29/11/2012 1.00,"11,54975722","13,50534126","0,45368246","61,8323118",,"0,83744458"
29/11/2012 2.00,"6,34335062","7,32417221","0,44015448","65,6367768","7,08180714","0,8751763"
29/11/2012 3.00,"3,37511594","5,65796746","0,36366873",,,"0,38433854"
29/11/2012 4.00,,,"0,37914343","66,70464045","3,90720391","0,27772846"
29/11/2012 5.00,"30,83029256","30,9440948",,"68,75725605",,"0,46898447"
29/11/2012 6.00,"15,34668138","15,99622029","0,41840859","71,4762615","2,686203","1,17127178"
29/11/2012 7.00,"16,14163171","17,13987353","0,37833725","67,23993885",,"0,84198142"
29/11/2012 8.00,"27,02753488","31,51589752","0,46711141","58,7875428","3,17460299","0,64054525"
29/11/2012 9.00,"44,97060328","63,10120064","0,70629989","49,3220259",,"0,49791913"
29/11/2012 10.00,"42,4319644","64,29671688","0,67313001","51,15293715","2,93040299","1,21049747"
29/11/2012 11.00,"31,8179744","50,0030064","0,57269653","52,3945254",,"1,5656237"
29/11/2012 12.00,"32,72388","53,19409616","0,56514616","47,2741584","9,27960968","1,33879406"
29/11/2012 13.00,"28,55382712","44,49222088","0,54526777","50,70214695",,"1,2525433"
29/11/2012 14.00,"30,1002336","53,5163064","0,52228348","50,63252145","3,90720391","0,86859224"
29/11/2012 15.00,"19,25716688","34,72901352","0,38633963","52,7763684",,"0,8153706"
29/11/2012 16.00,"21,82045144","39,4190348","0,50171657","47,3613399","5,12820482","0,53802961"
29/11/2012 17.00,"26,71538176","45,94253024","0,51589346","45,4770225",,"1,0699735"
29/11/2012 18.00,"33,84654904","60,20576344","0,51172392","39,8024445","2,93040299","0,9360885"
29/11/2012 19.00,"32,99448536","56,4266572","0,557223","39,0184494",,"1,05315435"
29/11/2012 20.00,"35,91860256","66,70914464","0,6217139","38,04315375","10,01220989","1,07793966"
29/11/2012 21.00,"41,53449072","75,34683408","0,72008301","35,05109265",,"1,37956864"
29/11/2012 22.00,"36,35272216","61,25669424","0,57444636","38,0215479","8,54700947","1,26936245"
29/11/2012 23.00,"19,32919192","30,59786984","0,48730436","46,58139465",,"1,19257183"
30/11/2012 0.00,"17,85872052","28,8648904","0,423481","49,9539621","4,63980484","0,80397308"
30/11/2012 1.00,"11,81452142","21,20230184","0,40208927","48,6772419",,"0,66090457"
30/11/2012 2.00,"4,3141259","7,2197923","0,36575408","54,21258885","2,93040299","0,41581774"
30/11/2012 3.00,"1,4373938","3,3012917","0,32593788","56,18680095",,"0,30362027"
30/11/2012 4.00,"0,95588146","1,84968218","0,31239009","55,913067","2,44200301","0,18057852"
30/11/2012 5.00,"0,03114839","0,30471544","0,32544625","55,86440895",,"0,14207287"
30/11/2012 6.00,"0,79040359","1,62536061","0,36561545","51,31245735","1,95360196","0,29471236"
30/11/2012 7.00,"12,71849207","19,23915584","0,42546616","41,53807455",,"0,2403293"
30/11/2012 8.00,"32,60902616","54,62040992","0,52202718","32,3888649","6,59340715","0,44746373"
30/11/2012 9.00,"44,04651456","80,58598176","0,97999451","28,39246095",,"1,00778801"
30/11/2012 10.00,"33,54802848","64,17094552","0,71595425","30,4362786","5,37240601","2,08180002"
30/11/2012 11.00,"29,60510208","52,06016544","0,67977517","41,4894165",,"2,02487141"
30/11/2012 12.00,"24,14624648","40,11792816","0,61913809","47,35796835","7,81440783","1,58537486"
30/11/2012 13.00,"28,06517728","45,07895632","0,57135911","51,8700399",,"1,33038448"
30/11/2012 14.00,"32,57137888","56,25742608","0,59308519","49,3240608","4,63980484","1,49370248"
30/11/2012 15.00,"25,1683252","36,78877288","0,48018621","51,25635795",,"1,11556052"
30/11/2012 16.00,"35,62593272","49,06876496","0,57540981","39,9234213","5,37240601","1,20629218"
30/11/2012 17.00,"46,48393216","68,93616576","0,69287094","30,0496875",,"1,34283256"
30/11/2012 18.00,"53,49697608","70,84548896","0,72022048","22,97539755","7,81440783","1,4140907"
30/11/2012 19.00,"73,75742672","117,09338472","0,86147323","10,27857716",,"1,98371037"
30/11/2012 20.00,"84,67900016","141,53604856","0,96851227","4,94058359","14,16361046","2,6559016"
30/11/2012 21.00,"96,74792656","174,44912096","1,26867335","0,99352397",,"3,64227872"
30/11/2012 22.00,"96,08406104","159,72750488","1,11935996","0,89011713","20,75702095","4,63258552"
30/11/2012 23.00,"79,34928104","117,20294232","1,02057845","5,78136237",,"4,33853624"
01/12/2012 0.00,"40,81676416","47,25733616","0,6929688","25,0854492","20,75702095","3,48869849"
01/12/2012 1.00,"25,13847888","29,74662832","0,55627935","33,67302645",,"2,23239331"
01/12/2012 2.00,"18,59071634","21,77542384","0,69609566","40,1816142","14,65200996","1,42803275"
01/12/2012 3.00,"12,45567238","12,81811301","0,48750008",,,"6,16125245"
01/12/2012 4.00,,,"0,50232587","31,79952195","8,54700947","3,04942365"
01/12/2012 5.00,"37,6376244","37,72429536",,"40,36138365",,"1,51987091"
01/12/2012 6.00,"25,9029156","26,19766952","0,44896304","34,98757185","7,81440783","1,29293041"
01/12/2012 7.00,"42,2392348","48,07746944","0,54898412","21,88656645",,"0,98200706"
01/12/2012 8.00,"57,31661672","81,13707752","0,63298062","13,93906899","7,57020807","1,17354071"
01/12/2012 9.00,"62,92990456","114,88324656","1,02449052","18,4051937",,"0,99119159"
01/12/2012 10.00,"50,7136968","89,05574024","0,77273751","21,8412999","16,60560989","2,21236553"
01/12/2012 11.00,"36,42994784","61,16595072","0,6350648","40,4357373",,"1,6925931"
01/12/2012 12.00,"35,80242944","62,99550528","0,65401935","41,9611542","9,76801014","1,2813122"
01/12/2012 13.00,"35,95298032","56,218536","0,58113113","44,69707725",,"1,0921024"
01/12/2012 14.00,"41,19964216","67,5895824","0,68349152","39,29553495","5,37240601","1,35599966"
01/12/2012 15.00,"35,19372512","55,20521424","0,58384441","45,4540401",,"1,28789626"
01/12/2012 16.00,"30,6667592","52,31755888","0,60095011","47,16329625","3,41880298","1,06720726"
01/12/2012 17.00,"44,2081168","73,37850656","0,69169079","31,40614785",,"1,2663745"
01/12/2012 18.00,"45,81876648","71,71944504","0,66878456","28,4999316","5,37240601","1,68955024"
01/12/2012 19.00,"49,99662032","83,48855072","0,71658335","28,80542595",,"1,43898686"
01/12/2012 20.00,"56,95970368","84,39231488","0,70673211","23,17681275","13,91940975","1,85856648"
01/12/2012 21.00,"74,64384904","127,97687112","0,89088715","10,48606713",,"2,15062346"
01/12/2012 22.00,"75,89695472","111,834792","0,94303022","6,72960383","21,24542046","2,51349618"
01/12/2012 23.00,"86,61478544","130,34845856","1,06391295","2,51422469",,"3,09257598"
02/12/2012 0.00,"69,62240168","96,92971952","0,85146472","6,87626625","20,02441978","3,61954063"
02/12/2012 1.00,"53,282182","62,54947392","0,67100622","14,61290618",,"3,14745838"
02/12/2012 2.00,"48,09653208","60,49038376","0,6167976","22,30224465","12,21000957","2,11056891"
02/12/2012 3.00,"34,70702552","39,32307152","0,53107108","31,80626505",,"1,41171194"
02/12/2012 4.00,"29,52917656","31,35188616","0,55399711","33,64393935","11,72161007","1,49021722"
02/12/2012 5.00,"29,51684416","31,42838528","0,49963239","27,90380565",,"1,24236415"
02/12/2012 6.00,"28,6310528","37,41311736","0,55789054","31,435215","6,10500622","1,08297482"
02/12/2012 7.00,"16,1520177","16,80339021","0,47208596","45,0863616",,"1,10670855"
02/12/2012 8.00,"13,68216302","15,36669429","0,43801204","50,3838048","7,32600689","0,90189797"
02/12/2012 9.00,"21,1332404","23,430604","0,47167239","48,34270035",,"0,6970874"
02/12/2012 10.00,"17,8132914","20,1487516","0,51416227","51,75514785","9,03540897","1,10405317"
02/12/2012 11.00,"14,85738529","18,05855511","0,48854275","53,69285145",,"1,03002879"
02/12/2012 12.00,"14,35121579","18,23295628","0,46894046","58,32727635","5,12820482","0,91130319"
02/12/2012 13.00,"17,49336791","23,07531616","0,48812918","55,7285694",,"0,7493134"
02/12/2012 14.00,"25,84515408","33,81488632","0,54178791","49,82486565","6,83760691","0,87821916"
02/12/2012 15.00,"13,87814302","15,09245039","0,52092626","54,7222116",,"1,04994572"
02/12/2012 16.00,"16,32333098","19,15745608","0,52143653","52,7567775","4,39560509","1,20933504"
02/12/2012 17.00,"17,20004226","18,65177797","0,50920752","52,0619988",,"1,12529728"
02/12/2012 18.00,"27,87957944","30,96870224","0,5569667","43,5055236","2,93040299","0,95202184"
02/12/2012 19.00,"28,2267604","31,8258136","0,54367521","44,70585525",,"1,20894756"
02/12/2012 20.00,"31,89324984","37,32753624","0,55568869","39,06507255","8,05860806","1,39411886"
02/12/2012 21.00,"32,26054504","41,11052384","0,55745833","42,3950667",,"1,00579673"
02/12/2012 22.00,"49,48395576","65,05008312","0,68744437","26,2749879","4,88400507","1,1869285"
02/12/2012 23.00,"29,58368768","34,41718544","0,60158037","41,77192845",,"1,354285"
03/12/2012 0.00,"20,64589072","22,4419088","0,56097779","47,8276911","3,41880298","1,2009814"
03/12/2012 1.00,"10,74248022","11,42031482","0,47698246","56,79439815",,"0,98189621"
03/12/2012 2.00,,,"0,43484557","60,3609594","2,19780207","0,72104283"
03/12/2012 3.00,,,"0,45256173",,,"0,46649485"
03/12/2012 4.00,,,"0,45336674","63,37801785","5,86080599","0,4780022"
03/12/2012 5.00,,,,"59,81418975",,"0,80812244"
03/12/2012 6.00,,,"0,43120728","56,98635705","2,93040299","0,66145782"
03/12/2012 7.00,"27,35978312","29,4645892","0,45881312","48,4569141",,"0,38052072"
03/12/2012 8.00,"28,0340308","32,95066232","0,47900723","46,29008475","2,93040299","0,53775299"
03/12/2012 9.00,"27,18001688","38,13728736","0,64560339","32,09689665",,"0,83750052"
03/12/2012 10.00,"23,1112044","32,52470696","0,55914874","38,0972382","1,95360196","1,07340282"
03/12/2012 11.00,"19,69453688","30,66593704","0,58250699","35,8323945",,"1,15511674"
03/12/2012 12.00,"16,02093289","24,31752344","0,54548446","42,68839155","1,95360196","1,14405279"
03/12/2012 13.00,"15,7100914","24,25786904","0,54334086","46,5178539",,"1,14443925"
03/12/2012 14.00,"20,53036768","32,78340056","0,5569865","46,5868011","3,17460299","1,0400981"
03/12/2012 15.00,"16,02612014","22,99751688","0,47930197","49,52884755",,"1,00247724"
03/12/2012 16.00,"15,64649637","21,67622928","0,53250752","47,86350135","10,98900986","0,97365343"
03/12/2012 17.00,"17,78733409","22,58064352","0,52405312","46,35835365",,"0,8807637"
03/12/2012 18.00,"20,60824344","27,1636884","0,54041088","44,66463855","6,10500622","1,29016417"
03/12/2012 19.00,"26,96262248","38,84203144","0,58480787","39,00829485",,"1,18394157"
03/12/2012 20.00,"27,7887212","41,24600816","0,60087205","38,72444625","13,18680954","1,1485337"
03/12/2012 21.00,"26,92109384","37,85914872","0,59898475","38,4730164",,"1,08656992"
03/12/2012 22.00,"24,10924928","31,60279792","0,59231862","40,08359985","7,32600689","1,1750896"
03/12/2012 23.00,"18,87690067","24,06143016","0,53309701","44,6342148",,"1,10294667"
04/12/2012 0.00,"11,8683901","13,67455517","0,51319881","46,0724502","4,63980484","0,91849541"
04/12/2012 1.00,"7,8287643","8,60202873","0,44725282","48,66441405",,"0,66422406"
04/12/2012 2.00,"3,16875569","3,33176325","0,42029589","52,2282621","3,41880298","0,46738066"
04/12/2012 3.00,"1,4588082","1,55145034","0,42871068","53,8104567",,"0,46040912"
04/12/2012 4.00,"2,78782984","2,87339375","0,44227827","52,76218395","2,19780207","0,51086554"
04/12/2012 5.00,"4,82548839","4,91887238","0,49367458","49,9776228",,"0,42052035"
04/12/2012 6.00,"14,03777972","14,32158744","0,51498825","41,16026145","2,19780207","0,54831962"
04/12/2012 7.00,"46,90638856","68,77146608","0,63107351","11,67627017",,"0,73686532"
04/12/2012 8.00,"80,19679416","168,02677032","0,96609373","0,55623792","7,81440783","1,5876987"
04/12/2012 9.00,"82,1981228","179,05549224","1,5879649","8,46185036",,"2,50829524"
