,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
29/07/2006 13.00,"1,86634958","35,79648312","7,51324109","24,27928344","0,40033012","112,8016092",,"33,08444977","48,63911057"
29/07/2006 14.00,"1,80110395","19,30026336","5,64021218","10,64903122","0,37054456","120,619695",,"32,04660034","48,63911057"
29/07/2006 15.00,"1,61159312","20,58816744","5,26002931","12,52186008","0,3535577","120,117354",,"29,72031975","48,63911057"
29/07/2006 16.00,"1,54302189","19,85667448","5,25496025","11,79765566","0,37422363","101,4319845",,"31,37301064","48,63911057"
29/07/2006 17.00,"1,67325586","24,95768016","5,93590705","15,85609746","0,46459967","85,89642075",,"30,39248085","48,63911057"
29/07/2006 18.00,"1,7009325","28,56067208","6,6126315","18,42199572","0,57208024","61,6476147",,"30,51655006","48,63911057"
29/07/2006 19.00,"1,69897071","52,71034104","7,9001827","40,610402","0,55027843","49,2656871",,"30,21562958","48,63911057"
29/07/2006 20.00,"1,57266032","61,94868528","9,95316494","46,74933688","0,44326736","44,0367123",,"28,65500069","48,63911057"
29/07/2006 21.00,"1,50487931","34,05465112","6,2020368","24,55053888","0,36416386","41,23531335",,"28,33312988","48,63911057"
29/07/2006 22.00,"1,28236378","32,08324528","5,92830534","22,99828168","0,31582568","41,4718206",,"28,61050034","48,63911057"
29/07/2006 23.00,"1,35739397","41,31638888","6,90917434","31,00225784","0,26102874","47,85799515",,"28,45495987","48,63911057"
30/07/2006 0.00,"1,10635464","26,2403836","4,67285941","19,08001243","0,44342463","34,59611295",,"26,91595078","48,63911057"
30/07/2006 1.00,"1,05168377","29,13262776","5,50081129","20,73349856","0,61055437",,,"26,96248055","21,64114952"
30/07/2006 2.00,,,,,"0,56276374",,,,"21,64114952"
30/07/2006 3.00,,,,,"0,36118961",,,"24,36528015","21,64114952"
30/07/2006 4.00,"1,00127718","16,68039125","3,62778113","11,3446933","0,30838948",,,"23,58587074","21,64114952"
30/07/2006 5.00,,,,,"0,41672982",,,,"21,64114952"
30/07/2006 6.00,,,,,"0,31214661",,,,"21,64114952"
30/07/2006 7.00,,,,,"0,24799472",,,"20,96940041","21,64114952"
30/07/2006 8.00,,,,,"0,21840488",,,,"21,64114952"
30/07/2006 9.00,,,,,"0,25241822",,,"21,31962967","21,64114952"
30/07/2006 10.00,"0,89416369","24,96026136","5,81678363","16,04169338","0,2730061",,,"22,53873062","21,64114952"
30/07/2006 11.00,"0,74508268","23,99921368","4,72946448","16,75033412","0,35504424",,,"24,58362961","21,64114952"
30/07/2006 12.00,"0,90073148","25,52963584","5,93590705","16,42845848","0,41085822",,,"25,93527985","21,64114952"
30/07/2006 13.00,"1,03513921","26,82142128","6,25188064","17,23573356","0,41477379",,,"26,84527016","21,64114952"
30/07/2006 14.00,"0,94313936","18,36645786","5,32761671","10,19477635","0,27519863",,,"26,46961021","21,64114952"
30/07/2006 15.00,"1,02501294","18,89173206","5,54136373","10,39206034","0,21672262",,,"27,6674099","21,64114952"
30/07/2006 16.00,"0,98322035","21,75284312","6,54757926","11,72367656","0,2299512",,,"28,43684006","21,64114952"
30/07/2006 17.00,"1,08189579","21,38061496","6,80525809","10,94105481","0,26243839",,,"28,6949501","21,64114952"
30/07/2006 18.00,"1,25502783","30,9626412","7,59519268","19,31620944","0,34068095",,,"28,77655029","21,64114952"
30/07/2006 19.00,"1,23361998","35,98714776","7,79204161","24,0417748","0,32130584",,,"27,37688065","21,64114952"
30/07/2006 20.00,"1,08906157","31,6967536","6,57714812","21,61473936","0,41587005",,,"25,93691063","21,64114952"
30/07/2006 21.00,"1,32204407","47,39144384","7,22599339","36,33910872","0,50060866",,,"25,12685013","21,64114952"
30/07/2006 22.00,"1,17539165","24,19505984","4,47600923","17,3356738","0,43039061",,,"24,37166023","21,64114952"
30/07/2006 23.00,"0,97347647","13,62860981","3,61341818","8,21163657","0,40913635",,,"24,77865982","21,64114952"
31/07/2006 0.00,"0,91445792","11,52621476","2,70774079","7,37450943","0,44569405",,,"24,9633007","21,64114952"
31/07/2006 1.00,"1,02961894","11,75577904","2,46526912","7,97672251","0,42702493",,,"24,4221096","23,05356979"
31/07/2006 2.00,"0,98929692","8,45238414","2,50497734","4,63340314","0,30741088",,,"24,78137016","23,05356979"
31/07/2006 3.00,"1,09468965","8,06069755","2,37402613","4,41925531",,,,"24,57711983","23,05356979"
31/07/2006 4.00,"1,14771501","8,26172906","2,32755792","4,691809","0,2085618",,,"24,58539963","23,05356979"
31/07/2006 5.00,"1,18965711","8,45108589","2,49652767","4,62172273","0,24811821",,,"24,52766991","23,05356979"
31/07/2006 6.00,"1,29360366","13,38218551","3,4765537","8,46472227","0,34039203",,,"25,33184052","23,05356979"
31/07/2006 7.00,"1,10292023","10,45620985","2,90543518","6,01044466","0,55762143",,,"26,56328964","23,05356979"
31/07/2006 8.00,"1,33330124","17,36519317","4,06456782","11,13314006","0,59624118",,,"27,39838028","23,05356979"
31/07/2006 9.00,"1,40157347","19,9098472","5,82776721","11,08642034","0,71912887",,,"29,56097984","23,05356979"
31/07/2006 10.00,"1,24910076","17,4443079","5,92914956","8,56465869","0,61174383",,,"30,96215057","23,05356979"
31/07/2006 11.00,,,,,"0,5776536",,,,"23,05356979"
31/07/2006 12.00,,,,,"0,5158387",,,,"23,05356979"
31/07/2006 13.00,,,,,"0,604169",,,,"23,05356979"
31/07/2006 14.00,,,,,"0,40513458",,,,"23,05356979"
31/07/2006 15.00,,,,,"0,37510554",,,,"23,05356979"
31/07/2006 16.00,,,,,"0,36503178",,,,"23,05356979"
31/07/2006 17.00,,,,,"0,40404181",,,,"23,05356979"
31/07/2006 18.00,,,,,"0,47604813",,,,"23,05356979"
31/07/2006 19.00,,,,,"0,72986668",,,,"23,05356979"
31/07/2006 20.00,,,,,"0,60826864",,,,"23,05356979"
31/07/2006 21.00,,,,,"0,7210418",,,,"23,05356979"
31/07/2006 22.00,,,,,"0,58612665",,,,"23,05356979"
31/07/2006 23.00,,,,,"0,49350332",,,,"23,05356979"
01/08/2006 0.00,,,,,"0,39662192",,,,"23,05356979"
01/08/2006 1.00,,,,,"0,43000849",,,,"31,6355896"
01/08/2006 2.00,,,,,"0,29454695",,,,"31,6355896"
01/08/2006 3.00,,,,,"0,23648102",,,,"31,6355896"
01/08/2006 4.00,,,,,"0,22667988",,,,"31,6355896"
01/08/2006 5.00,,,,,"0,26237082",,,,"31,6355896"
01/08/2006 6.00,,,,,"0,42145739",,,,"31,6355896"
01/08/2006 7.00,,,,,"0,69109082",,,,"31,6355896"
01/08/2006 8.00,,,,,"1,00621749",,,,"31,6355896"
01/08/2006 9.00,,,,,"1,60859006",,,,"31,6355896"
01/08/2006 10.00,,,,,"0,72389256",,,,"31,6355896"
01/08/2006 11.00,,,,,"0,78012361",,,,"31,6355896"
01/08/2006 12.00,,,,,"0,63197173",,,"32,4120903","31,6355896"
01/08/2006 13.00,,,,,"0,51384772",,,"34,16757965","31,6355896"
01/08/2006 14.00,,,,,"0,37198217",,,"32,7259407","31,6355896"
01/08/2006 15.00,,,,,"0,34769309",,,"31,28108978","31,6355896"
01/08/2006 16.00,,,,,"0,32250695",,,"30,33942986","31,6355896"
01/08/2006 17.00,,,,,"0,32898901",,,"29,01696014","31,6355896"
01/08/2006 18.00,,,,,"0,35624535",,,"28,23550987","31,6355896"
01/08/2006 19.00,,,,,"0,46066197",,,"28,00101089","31,6355896"
01/08/2006 20.00,,,,,"0,85377025",,,"27,03635979","31,6355896"
01/08/2006 21.00,,,,,"0,92640218",,,"26,80009079","31,6355896"
01/08/2006 22.00,,,,,"0,67890841",,,"26,73048973","31,6355896"
01/08/2006 23.00,,,,,"0,65434672",,,"26,50563049","31,6355896"
02/08/2006 0.00,,,,,"0,73478764",,,"26,36263084","31,6355896"
02/08/2006 1.00,,,,,"0,43305497",,,"25,44137955",
02/08/2006 2.00,,,,,"0,4117343",,,"25,11016083",
02/08/2006 3.00,,,,,,,,"25,36189079",
02/08/2006 4.00,,,,,"0,24822655",,,"25,18884087",
02/08/2006 5.00,,,,,"0,36897997",,,"24,52149963",
02/08/2006 6.00,,,,,"0,53445074",,,"25,89546967",
02/08/2006 7.00,,,,,"0,81138406",,,"27,08205986",
02/08/2006 8.00,,,,,"0,77650978",,,"28,31508064",
02/08/2006 9.00,,,,,"0,36000481",,,"29,7244606",
02/08/2006 10.00,,,,,"0,26305467",,,"31,14393997",
02/08/2006 11.00,,,,,"0,25190329",,,,
02/08/2006 12.00,,,,,"0,22537275",,,,
02/08/2006 13.00,,,,,"0,21042813",,,,
02/08/2006 14.00,,,,,"0,18615069",,,,
02/08/2006 15.00,,,,,"0,17484204",,,,
02/08/2006 16.00,,,,,"0,18211746",,,,
02/08/2006 17.00,,,,,"0,2164372",,,,
02/08/2006 18.00,,,,,"0,27392762",,,,
02/08/2006 19.00,,,,,"0,26467519",,,,
02/08/2006 20.00,,,,,"0,30176296",,,,
02/08/2006 21.00,,,,,"0,73641747",,,,
02/08/2006 22.00,,,,,"0,42441416",,,,
02/08/2006 23.00,,,,,"0,28867652",,,,
03/08/2006 0.00,,,,,"0,30037894",,,,
03/08/2006 1.00,,,,,"0,28452446",,,,
03/08/2006 2.00,,,,,"0,21054579",,,,
03/08/2006 3.00,,,,,"0,19026314",,,,
03/08/2006 4.00,,,,,"0,21062501",,,,
03/08/2006 5.00,,,,,"0,33212985",,,,
03/08/2006 6.00,,,,,"0,42773441",,,,
03/08/2006 7.00,,,,,"0,50776176",,,,
03/08/2006 8.00,,,,,"0,39392844",,,,
03/08/2006 9.00,,,,,"0,39380961","50,0245851",,,
03/08/2006 10.00,,,,,"0,432914","47,7039612",,,
03/08/2006 11.00,,,,,"0,28899223","61,38461385",,,
03/08/2006 12.00,,,,,"0,23110571","74,45373915",,,
03/08/2006 13.00,,,,,"0,24498436","77,724003",,,
03/08/2006 14.00,,,,,"0,2627774","87,69854415",,,
03/08/2006 15.00,,,,,"0,27535125","113,8433583",,,
03/08/2006 16.00,,,,,"0,213195","92,9724264",,,
03/08/2006 17.00,,,,,"0,3034627","69,71345955",,,
03/08/2006 18.00,,,,,"0,64729614","47,38829235",,,
03/08/2006 19.00,,,,,"0,41694069","44,82994425",,,
03/08/2006 20.00,,,,,"0,88967089","10,66481514",,,
03/08/2006 21.00,,,,,"0,57715382","28,65300795",,,
03/08/2006 22.00,,,,,"0,36498635","35,05352655",,,
03/08/2006 23.00,,,,,"0,28487978","36,42449055",,,
04/08/2006 0.00,,,,,"0,28033279","36,6873318",,,
04/08/2006 1.00,,,,,"0,20924216","41,9163066",,,
04/08/2006 2.00,,,,,"0,17701709","44,01502665",,,
04/08/2006 3.00,,,,,,"47,2377297",,,
04/08/2006 4.00,,,,,"0,16011178","49,27173195",,,
04/08/2006 5.00,,,,,"0,21949649",,,,
04/08/2006 6.00,,,,,"0,27252379",,,,
04/08/2006 7.00,,,,,"0,42071063",,,,
04/08/2006 8.00,,,,,"0,42931881",,,,
04/08/2006 9.00,,,,,"0,45814208",,,,
04/08/2006 10.00,,,,,"0,42955531",,,,
04/08/2006 11.00,,,,,"0,32547421",,,,
04/08/2006 12.00,,,,,"0,30932381",,,,
04/08/2006 13.00,,,,,"0,2553482",,,,
04/08/2006 14.00,,,,,"0,2082822",,,,
04/08/2006 15.00,,,,,"0,16192685",,,,
04/08/2006 16.00,,,,,"0,18727608",,,,
04/08/2006 17.00,,,,,"0,18696037",,,,
04/08/2006 18.00,,,,,"0,204927",,,,
04/08/2006 19.00,,,,,"0,3822132",,,,
04/08/2006 20.00,,,,,"0,63467919",,,,
04/08/2006 21.00,,,,,"0,75092289",,,,
04/08/2006 22.00,,,,,"0,58864072",,,,
04/08/2006 23.00,,,,,"0,39500607",,,,
05/08/2006 0.00,,,,,"0,33159279",,,,
05/08/2006 1.00,,,,,"0,30782446",,,,
05/08/2006 2.00,,,,,"0,19995128",,,,
05/08/2006 3.00,,,,,"0,17661633",,,,
05/08/2006 4.00,,,,,"0,16591581",,,,
05/08/2006 5.00,,,,,"0,19604271",,,,
05/08/2006 6.00,,,,,"0,25590041",,,,
05/08/2006 7.00,,,,,"0,32511772",,,,
05/08/2006 8.00,,,,,"0,39303139",,,,
05/08/2006 9.00,,,,,"0,43188531",,,,
05/08/2006 10.00,,,,,"0,45545675",,,,
05/08/2006 11.00,,,,,"0,36306293",,,,
05/08/2006 12.00,,,,,"0,33234421",,,,
05/08/2006 13.00,,,,,"0,21925999",,,,
05/08/2006 14.00,,,,,"0,20840103",,,,
05/08/2006 15.00,,,,,"0,15434619",,,,
05/08/2006 16.00,,,,,"0,17290348",,,,
05/08/2006 17.00,,,,,"0,19438375",,,,
05/08/2006 18.00,,,,,"0,21827207",,,,
05/08/2006 19.00,,,,,"0,23683052",,,,
05/08/2006 20.00,,,,,"0,38012086",,,,
05/08/2006 21.00,,,,,"0,4118275",,,,
05/08/2006 22.00,,,,,"0,36180007",,,,
05/08/2006 23.00,,,,,"0,34801929",,,,
06/08/2006 0.00,,,,,"0,43686102",,,,
06/08/2006 1.00,,,,,"0,35769228",,,,
06/08/2006 2.00,,,,,"0,28539588",,,,
06/08/2006 3.00,,,,,,,,,
06/08/2006 4.00,,,,,"0,21950231",,,,
06/08/2006 5.00,,,,,"0,2421569",,,,
06/08/2006 6.00,,,,,"0,25469347",,,,
06/08/2006 7.00,,,,,"0,27652673",,,,
06/08/2006 8.00,,,,,"0,26566893",,,,
06/08/2006 9.00,,,,,"0,29191522",,,,
06/08/2006 10.00,,,,,"0,26539516",,,,
06/08/2006 11.00,,,,,"0,23215771",,,,
06/08/2006 12.00,,,,,"0,23993059",,,,
06/08/2006 13.00,,,,,"0,19341214",,,,
06/08/2006 14.00,,,,,"0,16013624",,,,
06/08/2006 15.00,,,,,"0,16017469",,,,
06/08/2006 16.00,,,,,"0,19536468",,,,
06/08/2006 17.00,,,,,"0,25984859",,,,
06/08/2006 18.00,,,,,"0,29175911",,,,
06/08/2006 19.00,,,,,"0,4281876",,,,
06/08/2006 20.00,,,,,"0,45244173",,,,
06/08/2006 21.00,,,,,"0,51715981",,,,
06/08/2006 22.00,,,,,"0,43853629",,,,
06/08/2006 23.00,,,,,"0,46587651",,,,
07/08/2006 0.00,,,,,"0,41244612",,,,
07/08/2006 1.00,,,,,"0,31148372",,,,
07/08/2006 2.00,,,,,"0,29043101",,,,
07/08/2006 3.00,,,,,"0,24410944",,,,
07/08/2006 4.00,,,,,"0,20255156",,,,
07/08/2006 5.00,,,,,"0,23860132",,,,
07/08/2006 6.00,,,,,"0,38045871",,,,
07/08/2006 7.00,,,,,"0,555592",,,,
07/08/2006 8.00,,,,,"0,59824265",,,,
07/08/2006 9.00,,,,,"0,55028076",,,,
07/08/2006 10.00,,,,,"0,38584917",,,,
07/08/2006 11.00,,,,,"0,23949954",,,,
07/08/2006 12.00,,,,,"0,23555601",,,,
07/08/2006 13.00,,,,,"0,19270964",,,,
07/08/2006 14.00,,,,,"0,17525095",,,,
07/08/2006 15.00,,,,,"0,17150082",,,,
07/08/2006 16.00,,,,,"0,15736238",,,,
07/08/2006 17.00,,,,,"0,18868573",,,,
07/08/2006 18.00,,,,,"0,21672961",,,,
07/08/2006 19.00,,,,,"0,41260339",,,,
07/08/2006 20.00,,,,,"0,7394756",,,,
07/08/2006 21.00,,,,,"0,93027114",,,,
07/08/2006 22.00,,,,,"0,47927401",,,,
07/08/2006 23.00,,,,,"0,55094481",,,,
08/08/2006 0.00,,,,,"0,42642845",,,,
08/08/2006 1.00,,,,,"0,36282877",,,,
08/08/2006 2.00,,,,,"0,28277579",,,,
08/08/2006 3.00,,,,,,,,,
08/08/2006 4.00,,,,,"0,23397744",,,,
08/08/2006 5.00,,,,,"0,28196612",,,,
08/08/2006 6.00,,,,,"0,38587829",,,,
08/08/2006 7.00,,,,,"0,57225849",,,,
08/08/2006 8.00,,,,,"0,65413935",,,,
08/08/2006 9.00,,,,,"0,56189115",,,,
08/08/2006 10.00,,,,,"0,37986922",,,,
08/08/2006 11.00,,,,,"0,3383195",,,,
08/08/2006 12.00,,,,,"0,27257971",,,,
08/08/2006 13.00,,,,,"0,27737136",,,,
08/08/2006 14.00,,,,,"0,27804007",,,,
08/08/2006 15.00,,,,,"0,26001402",,,,
08/08/2006 16.00,,,,,"0,26802456",,,,
08/08/2006 17.00,,,,,"0,27246321",,,,
08/08/2006 18.00,,,,,"0,28047492",,,,
08/08/2006 19.00,,,,,"0,48700029",,,,
08/08/2006 20.00,,,,,"0,55867109",,,,
08/08/2006 21.00,,,,,"0,49607331",,,,
08/08/2006 22.00,,,,,"0,38823392",,,,
08/08/2006 23.00,,,,,"0,41607742",,,,
09/08/2006 0.00,,,,,"0,43174667",,,,
09/08/2006 1.00,,,,,"0,37539213",,,,
09/08/2006 2.00,,,,,"0,29512246",,,,
09/08/2006 3.00,,,,,"0,26731857",,,,
09/08/2006 4.00,,,,,"0,29139097",,,,
09/08/2006 5.00,,,,,"0,32634213",,,,
09/08/2006 6.00,,,,,"0,42385263",,,,
09/08/2006 7.00,,,,,"0,62888797",,,,
09/08/2006 8.00,,,,,"0,6828065",,,,
09/08/2006 9.00,,,,,"0,37036632",,,,
09/08/2006 10.00,,,,,"0,35426369",,,,
09/08/2006 11.00,,,,,"0,35383264",,,,
09/08/2006 12.00,,,,,"0,4093612",,,,
09/08/2006 13.00,,,,,"0,36427919",,,,
09/08/2006 14.00,,,,,"0,34825578",,,,
09/08/2006 15.00,,,,,"0,41537027",,,,
09/08/2006 16.00,,,,,"0,31279435",,,,
09/08/2006 17.00,,,,,"0,2772933",,,,
09/08/2006 18.00,,,,,"0,2817704",,,,
09/08/2006 19.00,,,,,"0,39585186",,,,
09/08/2006 20.00,,,,,"0,53813214",,,,
09/08/2006 21.00,,,,,"0,40747739",,,,
09/08/2006 22.00,,,,,"0,36675249",,,,
09/08/2006 23.00,,,,,"0,41403518",,,,
10/08/2006 0.00,,,,,"0,43751925",,,,
10/08/2006 1.00,,,,,"0,44678682",,,"17,95936012",
10/08/2006 2.00,,,,,"0,30191558",,,"18,11165047",
10/08/2006 3.00,,,,,,,,"18,80150986",
10/08/2006 4.00,,,,,"0,2498226",,,"18,87030029",
10/08/2006 5.00,,,,,"0,29175445",,,"18,70619965",
10/08/2006 6.00,,,,,"0,39332497",,,"19,97529984",
10/08/2006 7.00,,,,,"0,52504803",,,"20,72561073",
10/08/2006 8.00,,,,,"0,53674696",,,"21,15405083",
10/08/2006 9.00,,,,,"0,51919856",,,"21,82743073",
10/08/2006 10.00,,,,,"0,55343442",,,"21,87516975",
10/08/2006 11.00,,,,,"0,55814568",,,"24,30360985",
10/08/2006 12.00,,,,,"0,51986611",,,"21,03783989",
10/08/2006 13.00,,,,,"0,51036437",,,"22,95787048",
10/08/2006 14.00,,,,,"0,30659538",,,"25,41147041",
10/08/2006 15.00,,,,,"0,25622195",,,"23,58959961",
10/08/2006 16.00,,,,,"0,22932792",,,"22,64109039",
10/08/2006 17.00,,,,,"0,39159728",,,"21,67383957",
10/08/2006 18.00,,,,,"0,55673253",,,"21,37010002",
10/08/2006 19.00,,,,,"0,61809891",,,"20,68918037",
10/08/2006 20.00,,,,,"0,66564489",,,"20,73822975",
10/08/2006 21.00,,,,,"0,51794153",,,"20,59733963",
10/08/2006 22.00,,,,,"0,39367797",,,"20,74047089",
10/08/2006 23.00,,,,,"0,32956336",,,"20,51946068",
11/08/2006 0.00,,,,,"0,29100768",,,"21,55154991",
11/08/2006 1.00,,,,,"0,28331286",,,"20,35226059",
11/08/2006 2.00,,,,,"0,24880206",,,"19,03038979",
11/08/2006 3.00,,,,,"0,21071821",,,"19,17181969",
11/08/2006 4.00,,,,,"0,20553513",,,"20,05953979",
11/08/2006 5.00,,,,,"0,23129095",,,"19,43976021",
11/08/2006 6.00,,,,,"0,28680786",,,"18,58810997",
11/08/2006 7.00,,,,,"0,40074486",,,"18,37742043",
11/08/2006 8.00,,,,,"0,51217012",,,"21,38323975",
11/08/2006 9.00,,,,,"0,47557863",,,"23,50527954",
11/08/2006 10.00,,,,,"0,50973527",,,"25,17757988",
11/08/2006 11.00,,,,,"0,45359159",,,"27,1756897",
11/08/2006 12.00,,,,,"0,46776498",,,"29,02453995",
11/08/2006 13.00,,,,,"0,29399241",,,"29,09428978",
11/08/2006 14.00,,,,,"0,22202454",,,"28,43515015",
11/08/2006 15.00,,,,,"0,20895091",,,"27,3721199",
11/08/2006 16.00,,,,,"0,20789076",,,"26,81318092",
11/08/2006 17.00,,,,,"0,25351332",,,"25,90970993",
11/08/2006 18.00,,,,,"0,29768313",,,"25,31298065",
11/08/2006 19.00,,,,,"0,45885273",,,"24,48833084",
11/08/2006 20.00,,,,,"0,45257105",,,"23,50901985",
11/08/2006 21.00,,,,,"0,52532297",,,"23,18787956",
11/08/2006 22.00,,,,,"0,49261792",,,"21,88352966",
11/08/2006 23.00,,,,,"0,37561814",,,"21,0807209",
12/08/2006 0.00,,,,,"0,36705888",,,"20,4134407",
12/08/2006 1.00,,,,,"0,30306194",,,"20,29961967",
12/08/2006 2.00,,,,,"0,22477394",,,"20,3162899",
12/08/2006 3.00,,,,,,,,"19,67962074",
12/08/2006 4.00,,,,,"0,22948986",,,"19,12405968",
12/08/2006 5.00,,,,,"0,24789103",,,"18,71537018",
12/08/2006 6.00,,,,,"0,27855616",,,"18,6391201",
12/08/2006 7.00,,,,,"0,29624902",,,"20,44837952",
12/08/2006 8.00,,,,,"0,37393937",,,"23,6176796",
12/08/2006 9.00,,,,,"0,3833351",,,"25,23950958",
12/08/2006 10.00,,,,,"0,3599419",,,"25,86507988",
12/08/2006 11.00,,,,,"0,3916299",,,"26,54644966",
12/08/2006 12.00,,,,,"0,40531282",,,"27,0953598",
12/08/2006 13.00,,,,,"0,40499827",,,"27,37376022",
12/08/2006 14.00,,,,,"0,31209302",,,"28,50753021",
12/08/2006 15.00,,,,,"0,24513814",,,"28,64882088",
12/08/2006 16.00,,,,,"0,2509177",,,"28,60737991",
12/08/2006 17.00,,,,,"0,2667617",,,"27,72574997",
12/08/2006 18.00,,,,,"0,3052533",,,"26,65213966",
12/08/2006 19.00,,,,,"0,40004469",,,"25,72792053",
12/08/2006 20.00,,,,,"0,47509982",,,"25,11626053",
12/08/2006 21.00,,,,,"0,69861322",,,"24,59733963",
12/08/2006 22.00,,,,,"0,54437538",,,"23,66809082",
12/08/2006 23.00,,,,,"0,40535243",,,"22,99489975",
13/08/2006 0.00,,,,,"0,33725585",,,"22,29256058",
13/08/2006 1.00,,,,,"0,33706013",,,"21,68884087",
13/08/2006 2.00,,,,,"0,34783289",,,"21,3478508",
13/08/2006 3.00,,,,,"0,2565796",,,"21,01721954",
13/08/2006 4.00,,,,,"0,21423535",,,"20,88344955",
13/08/2006 5.00,,,,,"0,21785151",,,"19,86779022",
13/08/2006 6.00,,,,,"0,2275245",,,"18,56809998",
13/08/2006 7.00,,,,,"0,27195178",,,"18,59300041",
13/08/2006 8.00,,,,,"0,32223784",,,"19,28915977",
13/08/2006 9.00,,,,,"0,32656232",,,"23,15439034",
13/08/2006 10.00,,,,,"0,30037661",,,"22,72385025",
13/08/2006 11.00,,,,,"0,27765212",,,"23,22661972",
13/08/2006 12.00,,,,,"0,27725952",,,"23,61857033",
13/08/2006 13.00,,,,,"0,34256359",,,"22,93264008",
13/08/2006 14.00,,,,,"0,28587003",,,"23,05994987",
13/08/2006 15.00,,,,,"0,24340811",,,"23,07859993",
13/08/2006 16.00,,,,,"0,24616101",,,"24,22607994",
13/08/2006 17.00,,,,,"0,25665766",,,"25,33048058",
13/08/2006 18.00,,,,,"0,25193941",,,"25,37939072",
13/08/2006 19.00,,,,,"0,32015365",,,"22,70852089",
13/08/2006 20.00,,,,,"0,36965334",,,"20,91193962",
13/08/2006 21.00,,,,,"0,40562737",,,"19,62792969",
13/08/2006 22.00,,,,,"0,47097106",,,"18,43453979",
13/08/2006 23.00,,,,,"0,33143784",,,"17,88101959",
14/08/2006 0.00,,,,,"0,3261301",,,"18,8027401",
14/08/2006 1.00,,,,,"0,32129419",,,"16,49971962",
14/08/2006 2.00,,,,,"0,26644715",,,"15,92632961",
14/08/2006 3.00,,,,,,,,"15,77614975",
14/08/2006 4.00,,,,,"0,21822198",,,"15,23511028",
14/08/2006 5.00,,,,,"0,20106968",,,"14,47056007",
14/08/2006 6.00,,,,,"0,25966802",,,"14,49042988",
14/08/2006 7.00,,,,,"0,43675734",,,"16,86514091",
14/08/2006 8.00,,,,,"0,35669038",,,"20,5039196",
14/08/2006 9.00,,,,,"0,31826635",,,"22,29236031",
14/08/2006 10.00,,,,,"0,28576868",,,"24,53240967",
14/08/2006 11.00,,,,,"0,24918884",,,"26,45808029",
14/08/2006 12.00,,,,,"0,21421787",,,"27,03878975",
14/08/2006 13.00,,,,,"0,20169878",,,"27,87573051",
14/08/2006 14.00,,,,,"0,17964067",,,"28,69705009",
14/08/2006 15.00,,,,,"0,17343938",,,,
14/08/2006 16.00,,,,,"0,19255353",,,,
14/08/2006 17.00,,,,,"0,23466712",,,,
14/08/2006 18.00,,,,,"0,27725136",,,,
14/08/2006 19.00,,,,,"0,3498996",,,,
14/08/2006 20.00,,,,,"0,63186105",,,,
14/08/2006 21.00,,,,,"0,5638833",,,,
14/08/2006 22.00,,,,,"0,4999481",,,,
14/08/2006 23.00,,,,,"0,30814017",,,,
15/08/2006 0.00,,,,,"0,30119328",,,,
15/08/2006 1.00,,,,,"0,30990631",,,,
15/08/2006 2.00,,,,,"0,26272964",,,,
15/08/2006 3.00,,,,,"0,20283699",,,,
15/08/2006 4.00,,,,,"0,15899571",,,,
15/08/2006 5.00,,,,,"0,20240361",,,,
15/08/2006 6.00,,,,,"0,26842066",,,,
15/08/2006 7.00,,,,,"0,43334272",,,,
15/08/2006 8.00,,,,,"0,37164432",,,,
15/08/2006 9.00,,,,,"0,27356181",,,,
15/08/2006 10.00,,,,,"0,29801399",,,,
15/08/2006 11.00,,,,,"0,2984066",,,,
15/08/2006 12.00,,,,,"0,22944675",,,,
15/08/2006 13.00,,,,,"0,19400512",,,,
15/08/2006 14.00,,,,,"0,17901157",,,,
15/08/2006 15.00,,,,,"0,17285105",,,,
15/08/2006 16.00,,,,,"0,17383082",,,,
15/08/2006 17.00,,,,,"0,20106968",,,,
15/08/2006 18.00,,,,,"0,22042033",,,,
15/08/2006 19.00,,,,,"0,22030267",,,,
15/08/2006 20.00,,,,,"0,25605768",,,,
15/08/2006 21.00,,,,,"0,23454945",,,,
15/08/2006 22.00,,,,,"0,5498334",,,,
15/08/2006 23.00,,,,,"0,54308223",,,,
16/08/2006 0.00,,,,,"0,42949589",,,,
16/08/2006 1.00,,,,,"0,45100412",,,,
16/08/2006 2.00,,,,,"0,40049205",,,,
16/08/2006 3.00,,,,,,,,,
16/08/2006 4.00,,,,,"0,26320962",,,,
16/08/2006 5.00,,,,,"0,29458074",,,,
16/08/2006 6.00,,,,,"0,35653544","6,79632062",,,
16/08/2006 7.00,,,,,"0,55609761","7,50163691",,,
16/08/2006 8.00,,,,,"0,58833549","23,2052016",,,
16/08/2006 9.00,,,,,"0,35090732","51,3989805",,,
16/08/2006 10.00,,,,,"0,33236751","66,0264003",,,
16/08/2006 11.00,,,,,"0,26230441","85,0999569",,,
16/08/2006 12.00,,,,,"0,25895853","86,7511386",,,
16/08/2006 13.00,,,,,"0,24407915","91,18720065",,,
16/08/2006 14.00,,,,,"0,20786746","93,09142815",,,
16/08/2006 15.00,,,,,"0,20837889","91,6094025",,,
16/08/2006 16.00,,,,,"0,17618179","89,20532775",,,
