NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NOX,NO2,PM10
PtId,1,2,4,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver
14/07/2007 18.00,"1,811986","4,182743","1,517212","13,26305"
14/07/2007 19.00,"1,669054","3,967446","2,868296","13,26305"
14/07/2007 20.00,"2,294745","4,208683","2,841043","13,26305"
14/07/2007 21.00,"2,017267","7,569143","4,441318","13,26305"
14/07/2007 22.00,"1,830582","8,281183","3,910489","13,26305"
14/07/2007 23.00,"2,081258","9,078822","3,554873","13,26305"
15/07/2007 0.00,"2,260105","9,012677","3,037021","13,26305"
15/07/2007 1.00,,"9,744169","3,134361","16,9517"
15/07/2007 2.00,"0,630242",,,"16,9517"
15/07/2007 3.00,"0,706983","11,393923","2,722935","16,9517"
15/07/2007 4.00,"0,750853","10,993156","1,745639","16,9517"
15/07/2007 5.00,"0,849591","10,49901","1,874127","16,9517"
15/07/2007 6.00,"0,608121","9,327841","1,748233","16,9517"
15/07/2007 7.00,"0,79151","11,022988","2,87868","16,9517"
15/07/2007 8.00,"0,663731","12,177294","3,783297","16,9517"
15/07/2007 9.00,"0,710196","10,700041","2,939681","16,9517"
15/07/2007 10.00,"0,881474","9,571672","3,539297","16,9517"
15/07/2007 11.00,"0,772108","7,355143","2,703467","16,9517"
15/07/2007 12.00,"0,885552","6,466717","2,602234","16,9517"
15/07/2007 13.00,"0,857747","5,820822","2,32968","16,9517"
15/07/2007 14.00,"0,842794","5,177522","2,188211","16,9517"
15/07/2007 15.00,"0,809181","4,440842","1,580809","16,9517"
15/07/2007 16.00,"0,956856","3,983009","1,358872","16,9517"
15/07/2007 17.00,"0,561162","3,804027","1,408192","16,9517"
15/07/2007 18.00,"0,880238","3,414933","1,513319","16,9517"
15/07/2007 19.00,"0,947834","4,322816","2,102554","16,9517"
15/07/2007 20.00,"0,961922","7,007554","3,440659","16,9517"
15/07/2007 21.00,"1,107001","11,069678","6,310254","16,9517"
15/07/2007 22.00,"0,948328","15,310786","10,039042","16,9517"
15/07/2007 23.00,"0,771614","20,798276","14,691911","16,9517"
16/07/2007 0.00,"0,824381","16,813979","10,233716","16,9517"
16/07/2007 1.00,"1,110214","14,880189","7,765169","26,86854"
16/07/2007 2.00,"0,723419","12,26938","4,288168","26,86854"
16/07/2007 3.00,"0,737383","14,239484","5,791106","26,86854"
16/07/2007 4.00,"0,680785","11,715571","2,709958","26,86854"
16/07/2007 5.00,"0,693265","13,130572","3,776808","26,86854"
16/07/2007 6.00,"0,978111","14,188901","4,302445","26,86854"
16/07/2007 7.00,"0,820056","17,660904","7,426424","26,86854"
16/07/2007 8.00,"1,085622","16,908659","7,318702","26,86854"
16/07/2007 9.00,"1,440164","21,651678","13,004678","26,86854"
16/07/2007 10.00,"2,607718","13,727179","7,111041","26,86854"
16/07/2007 11.00,"2,354015","10,27204","6,450424","26,86854"
16/07/2007 12.00,"6,291666","11,166952","8,981276","26,86854"
16/07/2007 13.00,"11,17566","9,279853","7,090275","26,86854"
16/07/2007 14.00,"13,967264","10,563859","8,372573","26,86854"
16/07/2007 15.00,"11,781813","7,106124","5,663913","26,86854"
16/07/2007 16.00,"5,677737","3,307286","2,398468","26,86854"
16/07/2007 17.00,"3,607702","4,216465","3,20834","26,86854"
16/07/2007 18.00,"3,315813","6,401867","4,87351","26,86854"
16/07/2007 19.00,"3,406395","5,849355","3,859871","26,86854"
16/07/2007 20.00,"1,567942","7,084075","3,798872","26,86854"
16/07/2007 21.00,"1,552866","9,242241","4,995509","26,86854"
16/07/2007 22.00,"1,398767","13,754415","8,89821","26,86854"
16/07/2007 23.00,"1,170149","13,559869","8,110404","26,86854"
17/07/2007 0.00,"1,07586","11,877694","6,807339","26,86854"
17/07/2007 1.00,,"15,278362","9,549744",
17/07/2007 2.00,"1,097328",,,
17/07/2007 3.00,"1,266207","11,41597","4,472468",
17/07/2007 4.00,"1,21385","9,679322","2,282958",
17/07/2007 5.00,"1,36393","10,574233","3,003276",
17/07/2007 6.00,"1,167707","11,456176","3,591212",
17/07/2007 7.00,"1,208257","20,463658","11,743144",
17/07/2007 8.00,"1,296659","13,961932","6,356977",
17/07/2007 9.00,"1,384438","10,013941","4,741127",
17/07/2007 10.00,"1,442854","11,476928","7,495212",
17/07/2007 11.00,"1,630999","10,745436","7,414744",
17/07/2007 12.00,"1,939239","9,499042","6,323233",
17/07/2007 13.00,"2,764372","10,265554","5,692467",
17/07/2007 14.00,"5,915597","10,986673","6,12466",
17/07/2007 15.00,"19,982148","18,415743","12,758082",
17/07/2007 16.00,"32,959921","21,355969","15,404439",
17/07/2007 17.00,"35,350025","20,829404","14,829485",
17/07/2007 18.00,"12,259996","10,019128","4,395893",
17/07/2007 19.00,"5,062654","7,113906","2,743703",
17/07/2007 20.00,"2,543134","5,483608","3,155127",
17/07/2007 21.00,,,,
17/07/2007 22.00,,,,
17/07/2007 23.00,,,,
18/07/2007 0.00,,,,
18/07/2007 1.00,,,,
18/07/2007 2.00,,,,
18/07/2007 3.00,,,,
18/07/2007 4.00,,,,
18/07/2007 5.00,,,,
18/07/2007 6.00,,,,
18/07/2007 7.00,,,,
18/07/2007 8.00,,,,
18/07/2007 9.00,,,,
18/07/2007 10.00,,,,
18/07/2007 11.00,,,,
18/07/2007 12.00,,,,
18/07/2007 13.00,,"76,892435","20,101429",
18/07/2007 14.00,,"37,443651","11,47708",
18/07/2007 15.00,,"45,814329","33,074961",
18/07/2007 16.00,,"24,208023","18,248078",
18/07/2007 17.00,"23,565435","7,444634","4,802128",
18/07/2007 18.00,"15,308208","11,985343","9,445913",
18/07/2007 19.00,"11,976609","9,353781","6,791766",
18/07/2007 20.00,"8,225532","10,903665","7,580871",
18/07/2007 21.00,"5,936105","10,410814","6,568531",
18/07/2007 22.00,"4,535975","14,55465","10,033849",
18/07/2007 23.00,"3,078671","14,327679","9,454999",
19/07/2007 0.00,"2,391501","18,423524","12,90474",
19/07/2007 1.00,,"16,392462","10,65423","52,9711"
19/07/2007 2.00,"2,378936",,,"52,9711"
19/07/2007 3.00,"2,247543","13,485942","6,743744","52,9711"
19/07/2007 4.00,"2,091303","9,789564","3,204445","52,9711"
19/07/2007 5.00,"2,191866","8,614506","2,224553","52,9711"
19/07/2007 6.00,"2,98207","11,297945","4,778764","52,9711"
19/07/2007 7.00,"3,011727","12,05927","5,055211","52,9711"
19/07/2007 8.00,"16,264697","26,848666","17,688694","52,9711"
19/07/2007 9.00,"3,691009","27,211812","19,282481","52,9711"
19/07/2007 10.00,"4,791535","21,40266","15,164332","52,9711"
19/07/2007 11.00,"3,17549","41,180236","33,194366","52,9711"
19/07/2007 12.00,"1,529232","36,153165","28,881542","52,9711"
19/07/2007 13.00,"1,383782","30,944515","24,605049","52,9711"
19/07/2007 14.00,"4,022419","26,114573","21,657567","52,9711"
19/07/2007 15.00,"13,473409","20,13552","16,800951","52,9711"
19/07/2007 16.00,"16,420023","21,735998","18,074159","52,9711"
19/07/2007 17.00,"22,921826","21,217196","17,630292","52,9711"
19/07/2007 18.00,"25,657566","26,542575","23,020346","52,9711"
19/07/2007 19.00,"26,397454","20,459757","17,035868","52,9711"
19/07/2007 20.00,"16,333091","13,086473","9,352467","52,9711"
19/07/2007 21.00,"10,425063","11,640347","7,621106","52,9711"
19/07/2007 22.00,"6,3413","19,738646","14,973549","52,9711"
19/07/2007 23.00,"5,504236","18,23287","13,109804","52,9711"
20/07/2007 0.00,"15,458176","22,315734","17,299329","52,9711"
20/07/2007 1.00,"16,223956","14,152587","9,525085","62,572102"
20/07/2007 2.00,"9,899745","10,942575","5,902722","62,572102"
20/07/2007 3.00,"6,832895","13,28491","7,589955","62,572102"
20/07/2007 4.00,"5,704994","11,026879","4,611338","62,572102"
20/07/2007 5.00,"6,325946","26,82402","19,426532","62,572102"
20/07/2007 6.00,"7,391513","15,204433","7,819678","62,572102"
20/07/2007 7.00,"5,962105","25,481644","16,283102","62,572102"
20/07/2007 8.00,"5,960687","38,086944","27,4954","62,572102"
20/07/2007 9.00,"5,422416","17,858043","11,12795","62,572102"
20/07/2007 10.00,"7,064111","27,216994","20,813974","62,572102"
20/07/2007 11.00,"21,595556","41,91951","35,649947","62,572102"
20/07/2007 12.00,"93,091242","43,293013","38,16002","62,572102"
20/07/2007 13.00,"27,411119","7,76758","7,666531","62,572102"
20/07/2007 14.00,"10,804251","5,916798","6,581509","62,572102"
20/07/2007 15.00,"5,828925","2,265816","3,209638","62,572102"
20/07/2007 16.00,"5,621755","3,449952","3,89232","62,572102"
20/07/2007 17.00,"4,83895","3,986901","4,312827","62,572102"
20/07/2007 18.00,"4,113733","2,728835","3,571744","62,572102"
20/07/2007 19.00,"3,803164","4,273532","4,926723","62,572102"
20/07/2007 20.00,"2,892974","6,653481","5,870276","62,572102"
20/07/2007 21.00,"2,994771","17,173241","15,752273","62,572102"
20/07/2007 22.00,"3,301271","20,346929","17,656248","62,572102"
20/07/2007 23.00,"9,263438","26,267609","22,732227","62,572102"
21/07/2007 0.00,"15,952051","16,267953","12,495912","62,572102"
21/07/2007 1.00,,"12,417235","8,110404","64,740181"
21/07/2007 2.00,"4,060611",,,"64,740181"
21/07/2007 3.00,"3,544583","6,801336","3,519829","64,740181"
21/07/2007 4.00,"3,515555","8,152783","3,377062","64,740181"
21/07/2007 5.00,"3,391705","9,674132","3,923468","64,740181"
21/07/2007 6.00,"3,380724","11,864724","5,591233","64,740181"
21/07/2007 7.00,"3,431524","18,78149","11,606863","64,740181"
21/07/2007 8.00,"3,010796","16,245904","9,378425","64,740181"
21/07/2007 9.00,"3,391227","15,164226","9,016317","64,740181"
21/07/2007 10.00,"3,743871","20,985041","15,732805","64,740181"
21/07/2007 11.00,"8,445124","29,259737","24,830876","64,740181"
21/07/2007 12.00,"45,693809","37,839225","34,44292","64,740181"
21/07/2007 13.00,"33,169362","13,304367","12,656841","64,740181"
21/07/2007 14.00,"20,53986","9,183877","9,117551","64,740181"
21/07/2007 15.00,"18,851599","7,49781","7,502997","64,740181"
21/07/2007 16.00,"26,846013","9,88165","9,35636","64,740181"
21/07/2007 17.00,"10,47332","7,218961","5,957234","64,740181"
21/07/2007 18.00,"3,032758","9,583345","7,55621","64,740181"
21/07/2007 19.00,"3,07296","9,518496","7,521169","64,740181"
21/07/2007 20.00,"5,648608","5,682045","4,392","64,740181"
21/07/2007 21.00,"3,98737","13,489833","11,101993","64,740181"
21/07/2007 22.00,"4,030246","16,53513","12,903436","64,740181"
21/07/2007 23.00,"8,251088","27,555513","23,085238","64,740181"
22/07/2007 0.00,"12,211241","26,637256","21,805536","64,740181"
22/07/2007 1.00,"5,842261","12,759636","7,980617","68,62149"
22/07/2007 2.00,"4,330466","15,293925","9,930019","68,62149"
22/07/2007 3.00,"3,757049","16,564959","10,920294","68,62149"
22/07/2007 4.00,"2,937937","10,157905","4,285574","68,62149"
22/07/2007 5.00,"2,964292","9,623551","3,15902","68,62149"
22/07/2007 6.00,"2,78353","10,719496","4,086999","68,62149"
22/07/2007 7.00,"3,116981","10,404331","3,713211","68,62149"
22/07/2007 8.00,"2,839486","14,679158","7,848232","68,62149"
22/07/2007 9.00,"2,815232","15,204433","9,030594","68,62149"
22/07/2007 10.00,"3,414813","31,334906","24,36754","68,62149"
22/07/2007 11.00,"5,025154","50,764881","43,566964","68,62149"
22/07/2007 12.00,"12,159679","24,944696","20,5492","68,62149"
22/07/2007 13.00,"21,051696","11,842676","9,474466","68,62149"
22/07/2007 14.00,"30,043024","12,517102","10,637354","68,62149"
22/07/2007 15.00,"66,342527","14,488505","12,590652","68,62149"
22/07/2007 16.00,"33,662088","10,728574","9,194125","68,62149"
22/07/2007 17.00,"12,724978","5,483608","4,259617","68,62149"
22/07/2007 18.00,"5,577945","4,050452","3,209638","68,62149"
22/07/2007 19.00,"4,775257","10,303168","9,371933","68,62149"
22/07/2007 20.00,"3,921387","7,726078","5,778127","68,62149"
22/07/2007 21.00,"3,451386","10,999642","8,510147","68,62149"
22/07/2007 22.00,"3,248947","12,978825","10,00919","68,62149"
22/07/2007 23.00,"2,676963","8,419961","5,506871","68,62149"
23/07/2007 0.00,"2,767201","8,67287","5,421212","68,62149"
23/07/2007 1.00,,"10,290197","6,590595","78,496529"
23/07/2007 2.00,"3,199911",,,"78,496529"
23/07/2007 3.00,"4,168011","9,713043","5,321275","78,496529"
23/07/2007 4.00,,"20,261329","14,340189","78,496529"
23/07/2007 5.00,"4,271667","11,112479","5,68468","78,496529"
23/07/2007 6.00,"3,396347","12,278459","6,490659","78,496529"
23/07/2007 7.00,"2,98492","18,003305","10,773636","78,496529"
23/07/2007 8.00,"2,872946","11,688334","5,931276","78,496529"
23/07/2007 9.00,"3,165359","13,635095","8,511445","78,496529"
23/07/2007 10.00,"2,271483","14,317302","11,074744","78,496529"
23/07/2007 11.00,"2,432726","9,719528","9,85085","78,496529"
23/07/2007 12.00,"3,232544","8,043835","8,920275","78,496529"
23/07/2007 13.00,"4,107864","5,04134","5,980595","78,496529"
23/07/2007 14.00,"3,985652","5,378553","5,836531","78,496529"
23/07/2007 15.00,"4,002928","6,70925","6,72168","78,496529"
23/07/2007 16.00,"22,721865","15,88275","15,073487","78,496529"
23/07/2007 17.00,"12,534738","8,63396","7,69119","78,496529"
23/07/2007 18.00,"10,646535","12,194156","11,2824","78,496529"
23/07/2007 19.00,"5,921212","7,015336","8,050701","78,496529"
23/07/2007 20.00,,"3,484972","5,567872","78,496529"
23/07/2007 21.00,,"11,807657","10,476416","78,496529"
23/07/2007 22.00,,"13,629908","10,625678","78,496529"
23/07/2007 23.00,,"14,659705","11,545862","78,496529"
24/07/2007 0.00,,"12,065756","9,14221","78,496529"
24/07/2007 1.00,,"12,399076","9,553637","80,278122"
24/07/2007 2.00,,"18,253621","14,707484","80,278122"
24/07/2007 3.00,,"26,306519","15,910609","80,278122"
24/07/2007 4.00,,"30,109258","22,74649","80,278122"
24/07/2007 5.00,,"29,076873","22,811383","80,278122"
24/07/2007 6.00,,"21,219796","14,947591","80,278122"
24/07/2007 7.00,,"24,401268","16,270123","80,278122"
24/07/2007 8.00,,"25,323425","16,759419","80,278122"
24/07/2007 9.00,,"15,628545","9,866424","80,278122"
24/07/2007 10.00,,"10,675397","6,613958","80,278122"
24/07/2007 11.00,,"6,907687","5,204468","80,278122"
24/07/2007 12.00,,"8,230601","7,806702","80,278122"
24/07/2007 13.00,,"4,78843","4,809915","80,278122"
24/07/2007 14.00,,"6,566582","5,67819","80,278122"
24/07/2007 15.00,,"27,495859","19,579683","80,278122"
24/07/2007 16.00,,"35,032561","6,061063","80,278122"
24/07/2007 17.00,,"48,366774","7,120127","80,278122"
24/07/2007 18.00,,"51,565109","7,709362","80,278122"
24/07/2007 19.00,,"47,763672","7,718445","80,278122"
24/07/2007 20.00,,"30,947097","9,320019","80,278122"
24/07/2007 21.00,,"26,324683","17,866502","80,278122"
24/07/2007 22.00,,"15,777696","12,280462","80,278122"
24/07/2007 23.00,,"13,864657","12,577673","80,278122"
25/07/2007 0.00,,"15,483284","14,608848","80,278122"
25/07/2007 1.00,,"18,40407","17,031973","53,51458"
25/07/2007 2.00,,,,"53,51458"
25/07/2007 3.00,,"9,543139","7,74051","53,51458"
25/07/2007 4.00,,"6,292921","4,432234","53,51458"
25/07/2007 5.00,,"5,736518","3,828723","53,51458"
25/07/2007 6.00,,"6,055573","3,801467","53,51458"
25/07/2007 7.00,,"7,165786","4,50102","53,51458"
25/07/2007 8.00,,"5,675561","3,749552","53,51458"
25/07/2007 9.00,,"3,866282","3,418595","53,51458"
25/07/2007 10.00,,"3,168509","3,669084","53,51458"
25/07/2007 11.00,,"3,050485","3,743063","53,51458"
25/07/2007 12.00,,"2,304725","3,231701","53,51458"
25/07/2007 13.00,,"1,424079","2,700872","53,51458"
25/07/2007 14.00,,"1,565448","2,756681","53,51458"
25/07/2007 15.00,,"2,075158","2,604828","53,51458"
25/07/2007 16.00,,"2,801464","2,658041","53,51458"
25/07/2007 17.00,,"2,736617","2,69049","53,51458"
25/07/2007 18.00,,"2,986932","3,139552","53,51458"
25/07/2007 19.00,,"2,920786","3,283617","53,51458"
25/07/2007 20.00,,"4,217761","4,399787","53,51458"
25/07/2007 21.00,,"6,429104","5,721019","53,51458"
25/07/2007 22.00,,"6,199539","4,581489","53,51458"
25/07/2007 23.00,,"5,672967","3,630148","53,51458"
26/07/2007 0.00,,"7,532829","4,674935","53,51458"
26/07/2007 1.00,,"6,916765","3,583424","36,18206"
26/07/2007 2.00,,"6,156739","2,694383","36,18206"
26/07/2007 3.00,,"6,412242","2,822871","36,18206"
26/07/2007 4.00,,"7,281215","3,489979","36,18206"
26/07/2007 5.00,,"7,800006","3,59251","36,18206"
26/07/2007 6.00,,"6,980318","2,533446","36,18206"
26/07/2007 7.00,,"7,230633","3,15902","36,18206"
26/07/2007 8.00,,"6,832463","3,637936","36,18206"
26/07/2007 9.00,,"5,800071","3,733977","36,18206"
26/07/2007 10.00,,"7,30975","4,86183","36,18206"
26/07/2007 11.00,,"7,684574","4,552935","36,18206"
26/07/2007 12.00,,"7,806489","5,249893","36,18206"
26/07/2007 13.00,,"6,407054","5,072085","36,18206"
26/07/2007 14.00,,"5,023183","4,392","36,18206"
26/07/2007 15.00,,"4,451216","4,085701","36,18206"
26/07/2007 16.00,,"3,56279","3,761233","36,18206"
26/07/2007 17.00,,"2,535585","2,903339","36,18206"
26/07/2007 18.00,,"2,396809","3,013658","36,18206"
26/07/2007 19.00,,"3,334522","3,858572","36,18206"
26/07/2007 20.00,,"3,823482","3,813147","36,18206"
26/07/2007 21.00,,"4,689861","3,927361","36,18206"
26/07/2007 22.00,,"5,196978","3,56266","36,18206"
26/07/2007 23.00,,"7,329204","4,716468","36,18206"
27/07/2007 0.00,,"7,658634","4,22717","36,18206"
27/07/2007 1.00,,"8,169643","3,974084","25,284081"
27/07/2007 2.00,,,,"25,284081"
27/07/2007 3.00,,"9,473103","5,418615","25,284081"
27/07/2007 4.00,,"9,959468","5,362808","25,284081"
27/07/2007 5.00,,"8,624881","3,792383","25,284081"
27/07/2007 6.00,,"8,145001","3,22002","25,284081"
27/07/2007 7.00,,"8,580784","3,84819","25,284081"
27/07/2007 8.00,,"8,064589","3,710616","25,284081"
27/07/2007 9.00,,"7,186537","3,506851","25,284081"
27/07/2007 10.00,,"3,801432","3,113594","25,284081"
27/07/2007 11.00,,"3,658765","4,231063","25,284081"
27/07/2007 12.00,,"4,462889","4,526977","25,284081"
27/07/2007 13.00,,"3,539445","3,605489","25,284081"
27/07/2007 14.00,,"1,364417","2,770956","25,284081"
27/07/2007 15.00,,"0,216595","2,54383","25,284081"
27/07/2007 16.00,,"0,057067","2,001319","25,284081"
27/07/2007 17.00,,0,"1,901383","25,284081"
27/07/2007 18.00,,0,"2,57368","25,284081"
27/07/2007 19.00,,"0,299601","3,554873","25,284081"
27/07/2007 20.00,,"2,433125","4,334894","25,284081"
27/07/2007 21.00,,"6,587335","6,719083","25,284081"
27/07/2007 22.00,,"7,894684","7,165552","25,284081"
27/07/2007 23.00,,"5,665185","4,515297","25,284081"
28/07/2007 0.00,,"6,536751","5,043531","25,284081"
28/07/2007 1.00,,"6,688497","4,821595","28,29859"
28/07/2007 2.00,,"6,155441","3,535405","28,29859"
28/07/2007 3.00,,"6,225477","3,270638","28,29859"
28/07/2007 4.00,,"7,301968","3,807956","28,29859"
28/07/2007 5.00,,"7,653447","3,547085","28,29859"
28/07/2007 6.00,,"7,628805","3,143447","28,29859"
28/07/2007 7.00,,"10,321324","5,282339","28,29859"
28/07/2007 8.00,,"12,255112","7,614616","28,29859"
28/07/2007 9.00,,"11,933463","8,199956","28,29859"
28/07/2007 10.00,,"12,151354","9,273295","28,29859"
28/07/2007 11.00,,"6,556206","5,005893","28,29859"
28/07/2007 12.00,,"7,117796","6,293382","28,29859"
28/07/2007 13.00,,"5,05042","5,199276","28,29859"
28/07/2007 14.00,,"3,338413","4,240148","28,29859"
28/07/2007 15.00,,"2,197075","3,358892","28,29859"
28/07/2007 16.00,,"1,435751","2,929299","28,29859"
28/07/2007 17.00,,"2,334554","2,808596","28,29859"
28/07/2007 18.00,,"3,431795","4,180446","28,29859"
28/07/2007 19.00,,"5,342239","6,013041","28,29859"
28/07/2007 20.00,,"3,696378","3,831319","28,29859"
28/07/2007 21.00,,"7,897278","7,700274","28,29859"
28/07/2007 22.00,,"10,521057","9,728848","28,29859"
28/07/2007 23.00,,"8,100903","7,129211","28,29859"
29/07/2007 0.00,,"8,833694","7,091573","28,29859"
29/07/2007 1.00,,"7,81946","5,794999","61,34866"
29/07/2007 2.00,,,,"61,34866"
29/07/2007 3.00,,"6,530267","3,51334","61,34866"
29/07/2007 4.00,,"11,076164","4,646382","61,34866"
29/07/2007 5.00,,"10,642974","6,746339","61,34866"
29/07/2007 6.00,,"7,70792","3,888425","61,34866"
29/07/2007 7.00,,"8,716966","4,310235","61,34866"
29/07/2007 8.00,,"9,020458","4,907255","61,34866"
29/07/2007 9.00,,"14,821825","10,672396","61,34866"
29/07/2007 10.00,,"19,627099","16,089715","61,34866"
29/07/2007 11.00,,"22,992756","20,307791","61,34866"
29/07/2007 12.00,,"44,647034","40,483213","61,34866"
29/07/2007 13.00,,"35,426855","33,278721","61,34866"
29/07/2007 14.00,,"19,302863","18,855479","61,34866"
29/07/2007 15.00,,"12,412047","12,398566","61,34866"
29/07/2007 16.00,,"24,087413","23,320146","61,34866"
29/07/2007 17.00,,"28,442644","27,085277","61,34866"
29/07/2007 18.00,,"6,097077","6,145424","61,34866"
29/07/2007 19.00,,"9,635223","9,522488","61,34866"
29/07/2007 20.00,,"12,718132","11,669165","61,34866"
29/07/2007 21.00,,"11,422456","8,881339","61,34866"
29/07/2007 22.00,,"17,26273","14,603649","61,34866"
29/07/2007 23.00,,"18,751658","15,980692","61,34866"
30/07/2007 0.00,,"16,902173","14,277886","61,34866"
30/07/2007 1.00,,"17,527314","14,87361","55,03323"
30/07/2007 2.00,,"13,043673","10,578949","55,03323"
30/07/2007 3.00,,"8,111279","5,484807","55,03323"
30/07/2007 4.00,,"7,845398","4,937107","55,03323"
30/07/2007 5.00,,"8,713075","5,352424","55,03323"
30/07/2007 6.00,,"13,646768","9,913146","55,03323"
30/07/2007 7.00,,"21,481778","16,884013","55,03323"
30/07/2007 8.00,,"31,68379","25,398051","55,03323"
30/07/2007 9.00,,"13,399045","9,404382","55,03323"
30/07/2007 10.00,,"13,43925","9,806722","55,03323"
30/07/2007 11.00,,"33,896432","29,717373","55,03323"
30/07/2007 12.00,,"21,284651","19,229252","55,03323"
30/07/2007 13.00,,"18,921563","17,317507","55,03323"
30/07/2007 14.00,,"15,504034","14,161084","55,03323"
30/07/2007 15.00,,"11,793389","11,011139","55,03323"
30/07/2007 16.00,,"11,65202","11,474485","55,03323"
30/07/2007 17.00,,"29,381646","26,094995","55,03323"
30/07/2007 18.00,,"4,512175","5,530232","55,03323"
30/07/2007 19.00,,"5,800071","5,785915","55,03323"
30/07/2007 20.00,,"8,770143","6,634722","55,03323"
30/07/2007 21.00,,"12,460035","10,3661","55,03323"
30/07/2007 22.00,,"13,594888","11,465392","55,03323"
30/07/2007 23.00,,"13,458705","10,978702","55,03323"
31/07/2007 0.00,,"15,296519","12,408952","55,03323"
31/07/2007 1.00,,"14,129242","10,848908",
31/07/2007 2.00,,,,
31/07/2007 3.00,,"9,847928","6,594488",
31/07/2007 4.00,,"8,681948","5,22653",
31/07/2007 5.00,,"7,436852","3,826128",
31/07/2007 6.00,,"7,037383","3,30568",
31/07/2007 7.00,,"9,4744","4,549042",
31/07/2007 8.00,,"38,831419","5,118808",
31/07/2007 9.00,,"20,280774","4,711275",
31/07/2007 10.00,,"11,246068","3,393936",
31/07/2007 11.00,,"24,052387","3,846892",
31/07/2007 12.00,,"9,775299","3,817042",
31/07/2007 13.00,,"6,908983","3,887126",
31/07/2007 14.00,,"8,129438","2,655447",
31/07/2007 15.00,,"173,052726","18,169183",
31/07/2007 16.00,,"23,722948","2,066212",
31/07/2007 17.00,"1,591885","55,941104","17,375902",
31/07/2007 18.00,"1,903451","8,371971","2,122022",
31/07/2007 19.00,"1,512716","6,889529","2,321892",
31/07/2007 20.00,"1,814919","6,858401","2,47634",
31/07/2007 21.00,"1,458964","6,256605","2,160956",
31/07/2007 22.00,"1,319476","6,977723","2,076594",
31/07/2007 23.00,"1,251132","6,89731","1,853361",
01/08/2007 0.00,"1,18388","6,842838","1,588595",
01/08/2007 1.00,"0,944551",,,"19,76787"
01/08/2007 2.00,"1,1446",,,"19,76787"
01/08/2007 3.00,"1,302573",,,"19,76787"
01/08/2007 4.00,"1,340394",,,"19,76787"
01/08/2007 5.00,"1,374809",,,"19,76787"
01/08/2007 6.00,"1,421873",,,"19,76787"
01/08/2007 7.00,"1,749005",,,"19,76787"
01/08/2007 8.00,"1,348177",,,"19,76787"
01/08/2007 9.00,"1,412873",,,"19,76787"
01/08/2007 10.00,"1,135479",,,"19,76787"
01/08/2007 11.00,"1,359973",,,"19,76787"
01/08/2007 12.00,"1,226201",,,"19,76787"
01/08/2007 13.00,"0,742312",,,"19,76787"
01/08/2007 14.00,"0,870611",,,"19,76787"
01/08/2007 15.00,"0,928377",,,"19,76787"
01/08/2007 16.00,"1,190569",,,"19,76787"
01/08/2007 17.00,"1,094739",,,"19,76787"
01/08/2007 18.00,"1,505905",,,"19,76787"
01/08/2007 19.00,"1,485597",,,"19,76787"
01/08/2007 20.00,"1,738304",,,"19,76787"
01/08/2007 21.00,"1,773328",,,"19,76787"
01/08/2007 22.00,"2,178656",,,"19,76787"
01/08/2007 23.00,"1,797771",,,"19,76787"
02/08/2007 0.00,"1,820999",,,"19,76787"
02/08/2007 1.00,"2,09584",,,"24,2948"
02/08/2007 2.00,"1,934219",,,"24,2948"
02/08/2007 3.00,"1,943582",,,"24,2948"
02/08/2007 4.00,"2,026643",,,"24,2948"
02/08/2007 5.00,"2,174278",,,"24,2948"
02/08/2007 6.00,"1,715198",,,"24,2948"
02/08/2007 7.00,"2,013508",,,"24,2948"
02/08/2007 8.00,"2,203343",,,"24,2948"
02/08/2007 9.00,"2,280079",,,"24,2948"
02/08/2007 10.00,"2,204681",,,"24,2948"
02/08/2007 11.00,"2,429661",,,"24,2948"
02/08/2007 12.00,"2,739403",,,"24,2948"
02/08/2007 13.00,"2,650505",,,"24,2948"
02/08/2007 14.00,"2,411176",,,"24,2948"
02/08/2007 15.00,"2,603686",,,"24,2948"
02/08/2007 16.00,"3,772486",,,"24,2948"
02/08/2007 17.00,"3,0759",,,"24,2948"
02/08/2007 18.00,"2,465657",,,"24,2948"
02/08/2007 19.00,"2,545434",,,"24,2948"
02/08/2007 20.00,"2,911482",,,"24,2948"
02/08/2007 21.00,"2,615725",,,"24,2948"
02/08/2007 22.00,"2,930818",,,"24,2948"
02/08/2007 23.00,"3,252844",,,"24,2948"
03/08/2007 0.00,"2,978247",,,"24,2948"
03/08/2007 1.00,"2,873539",,,"39,941792"
03/08/2007 2.00,"2,954775",,,"39,941792"
03/08/2007 3.00,"2,56781",,,"39,941792"
03/08/2007 4.00,"2,796682",,,"39,941792"
03/08/2007 5.00,"2,848853",,,"39,941792"
03/08/2007 6.00,"3,028958",,,"39,941792"
03/08/2007 7.00,"3,667901",,,"39,941792"
03/08/2007 8.00,"3,921216",,,"39,941792"
03/08/2007 9.00,"3,378103",,,"39,941792"
03/08/2007 10.00,"2,650141",,,"39,941792"
03/08/2007 11.00,"3,02981",,,"39,941792"
03/08/2007 12.00,,,,"39,941792"
03/08/2007 13.00,,,,"39,941792"
03/08/2007 14.00,"2,477628",,,"39,941792"
