Stat,BR-CASALE,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
21/09/2014 9.00,,"5,3","7,1",,,,
21/09/2014 10.00,,"6,5","7,7","34,2",,,
21/09/2014 11.00,,"5,2","6,4",,,,
21/09/2014 12.00,,"3,1","3,7","29,3",,,
21/09/2014 13.00,,"8,4","11,0",,,,
21/09/2014 14.00,,"6,3","7,6","26,4",,,
21/09/2014 15.00,,"1,9","2,5",,,,
21/09/2014 16.00,,"4,4","5,0","33,0",,,
21/09/2014 17.00,,"6,5","7,3",,,,
21/09/2014 18.00,"0,1","4,2","5,0","36,4",,,
21/09/2014 19.00,,"9,5","10,0",,,,
21/09/2014 20.00,,"15,9","16,4","37,9",,,
21/09/2014 21.00,,"5,8","6,3",,,,
21/09/2014 22.00,,"7,2","7,6","51,3",,,
21/09/2014 23.00,,"26,5","27,4",,,,
22/09/2014 0.00,,"26,7","27,3","49,8",,,
22/09/2014 1.00,,"12,7","13,1",,,,
22/09/2014 2.00,,"7,4","7,8","37,6",,,
22/09/2014 3.00,,"7,6","8,1",,,,
22/09/2014 4.00,,"6,3","6,8","43,2",,,
22/09/2014 5.00,,"7,9","8,5",,,,
22/09/2014 6.00,,"17,3","18,6","48,8",,,
22/09/2014 7.00,"0,1","25,7","30,6",,,,
22/09/2014 8.00,,,,"44,7",,,
22/09/2014 9.00,,"15,1","21,2",,,,
22/09/2014 10.00,,"18,0","23,3","44,9",,,
22/09/2014 11.00,,"16,7","20,8",,,,
22/09/2014 12.00,,"9,6","11,4","55,2",,,
22/09/2014 13.00,,"11,3","14,6",,,,
22/09/2014 14.00,,"10,6","13,7","54,7",,,
22/09/2014 15.00,,"9,1","11,9",,,,
22/09/2014 16.00,,"3,6","4,3","65,0",,,
22/09/2014 17.00,,"6,5","7,5",,,,
22/09/2014 18.00,,"7,1","7,9","56,9",,,
22/09/2014 19.00,,"8,4","9,1",,,,
22/09/2014 20.00,,"28,4","29,6","66,9",,,
22/09/2014 21.00,,"12,0","12,7",,,,
22/09/2014 22.00,,"1,6","2,1","61,1",,,
22/09/2014 23.00,,"0,7","1,2",,,,
23/09/2014 0.00,,"2,0","2,4","40,8",,,
23/09/2014 1.00,,"3,2","3,7",,,,
23/09/2014 2.00,,"4,7","5,1","25,6",,,
23/09/2014 3.00,,"3,8","4,2",,,,
23/09/2014 4.00,,"1,7","2,2","16,4",,,
23/09/2014 5.00,,"2,7","3,2",,,,
23/09/2014 6.00,,"1,5","2,0","18,1",,,
23/09/2014 7.00,,"0,8","2,1",,,,
23/09/2014 8.00,"1,7","2,3","6,6","29,3",,,
23/09/2014 9.00,"10,1","1,4","4,4",,,,
23/09/2014 10.00,"15,7","1,8","6,5","30,3",,,
23/09/2014 11.00,"12,6","1,4","4,0",,,,
23/09/2014 12.00,"9,0","2,9","6,4","23,9",,,
23/09/2014 13.00,"6,0","2,5","6,6",,,,
23/09/2014 14.00,"3,8","1,2","3,8","13,2",,,
23/09/2014 15.00,"3,3","5,3","11,3",,,,
23/09/2014 16.00,"3,4","1,8","3,3","7,1",,,
23/09/2014 17.00,"3,3","0,7","1,5",,,,
23/09/2014 18.00,"2,0","2,1","2,6","3,9",,,
23/09/2014 19.00,"2,0","1,3","1,9",,,,
23/09/2014 20.00,"2,0","1,3","2,1","9,5",,,
23/09/2014 21.00,"1,5","3,9","4,4",,,,
23/09/2014 22.00,"0,7","6,8","7,8",,,,
23/09/2014 23.00,"0,8","1,4","1,9",,,,
24/09/2014 0.00,"0,7","0,7","1,1",,,,
24/09/2014 1.00,"1,0","1,6","1,9",,,,
24/09/2014 2.00,"2,1","1,6","2,0",,,,
24/09/2014 3.00,"2,7","2,8","3,4",,,,
24/09/2014 4.00,"2,9","0,5","0,9",,,,
24/09/2014 5.00,"1,7","0,3","0,5",,,,
24/09/2014 6.00,"0,8","0,4","0,8",,,,
24/09/2014 7.00,"0,9","1,5","2,3",,,,
24/09/2014 8.00,"1,8","4,1","5,6",,,,
24/09/2014 9.00,"1,9","4,2","5,6",,,,
24/09/2014 10.00,"0,7","2,4","3,4","42,7",,,
24/09/2014 11.00,"0,8","1,8","3,0",,,,
24/09/2014 12.00,"0,7","2,2","3,0","23,4",,,
24/09/2014 13.00,"0,7","2,1","3,2",,,,
24/09/2014 14.00,"0,7","0,9","1,6","12,5",,,
24/09/2014 15.00,"0,7","1,5","2,5",,,,
24/09/2014 16.00,"1,6","3,6","4,7","6,3",,,
24/09/2014 17.00,"2,7","9,0","10,4",,,,
24/09/2014 18.00,"2,4","11,9","13,0","8,5",,,
24/09/2014 19.00,"1,2","12,1","13,6",,,,
24/09/2014 20.00,"0,8","12,9","13,5","10,3",,,
24/09/2014 21.00,"1,7","9,9","10,3",,,,
24/09/2014 22.00,"2,0","9,8","10,3","13,2",,,
24/09/2014 23.00,"2,6","7,5","8,2",,,,
25/09/2014 0.00,"1,8","13,1","13,6","14,2",,,
25/09/2014 1.00,"1,6","10,3","10,7",,,,
25/09/2014 2.00,"0,7","8,4","8,8","12,9",,,
25/09/2014 3.00,"0,7","3,3","3,6",,,,
25/09/2014 4.00,"0,7","7,3","7,8","20,5",,,
25/09/2014 5.00,"0,7","6,7","7,2",,,,
25/09/2014 6.00,"0,7","15,4","16,0","25,9",,,
25/09/2014 7.00,"0,7","34,0","41,7",,,,
25/09/2014 8.00,"0,8","46,4","69,0","26,6",,,
25/09/2014 9.00,"0,8","46,9","68,8",,,,
25/09/2014 10.00,,"33,0","48,8","24,7",,,
25/09/2014 11.00,"0,8","22,9","25,4",,,,
25/09/2014 12.00,"0,7","29,9","36,9","34,4",,,
25/09/2014 13.00,"0,6","11,5","14,3",,,,
25/09/2014 14.00,"0,7","11,8","13,8","23,4",,,
25/09/2014 15.00,"0,6","17,2","18,8",,,,
25/09/2014 16.00,"0,7","14,2","16,6","35,4",,,
25/09/2014 17.00,"0,7","11,7","12,7",,,,
25/09/2014 18.00,"0,7","17,4","18,2","35,2",,,
25/09/2014 19.00,"0,7","21,3","22,2",,,,
25/09/2014 20.00,"0,5","1,8","2,3","33,9",,,
25/09/2014 21.00,"0,6","2,7","3,2",,,,
25/09/2014 22.00,"0,5","5,5","6,0","24,9",,,
25/09/2014 23.00,"0,6","11,1","11,6",,,,
26/09/2014 0.00,"0,6","10,5","11,0","13,9",,,
26/09/2014 1.00,"0,6","2,0","2,5",,,,
26/09/2014 2.00,"0,5",,,"8,3",,,
26/09/2014 3.00,"0,4",,,,,,
26/09/2014 4.00,"0,5",,,"7,1",,,
26/09/2014 5.00,"0,6",,,,,,
26/09/2014 6.00,"0,6","3,4","4,1","11,0",,,
26/09/2014 7.00,"0,3","2,2","2,6",,,,
26/09/2014 8.00,"0,5","6,2","7,4","6,3",,,
26/09/2014 9.00,"0,5","2,6","3,2",,,,
26/09/2014 10.00,"0,5","1,6","2,3","7,8",,,
26/09/2014 11.00,,,,,,,
26/09/2014 12.00,,,,"9,3",,,
26/09/2014 13.00,,"1,7","4,0",,,,
26/09/2014 14.00,,,,"5,4",,,
26/09/2014 15.00,,,,,,,
26/09/2014 16.00,,,,"3,7",,,
26/09/2014 17.00,,"1,0","2,4",,,,
26/09/2014 18.00,,"1,7","2,7","6,8",,,
26/09/2014 19.00,,"1,2","1,7",,,,
26/09/2014 20.00,,,,"10,0",,,
26/09/2014 21.00,,"3,3","4,5",,,,
26/09/2014 22.00,,"5,1","6,5","6,1",,,
26/09/2014 23.00,,"2,0","3,6",,,,
27/09/2014 0.00,,,,"5,1",,,
27/09/2014 1.00,,,,,,,
27/09/2014 2.00,,,,"3,4",,,
27/09/2014 3.00,,,,,,,
27/09/2014 4.00,,,,"11,7",,,
27/09/2014 5.00,,,,,,,
27/09/2014 6.00,,,,"15,1",,,
27/09/2014 7.00,,"1,2","1,8",,,,
27/09/2014 8.00,,"3,5","4,9","9,0",,,
27/09/2014 9.00,,"3,0","4,7",,,,
27/09/2014 10.00,,,,"10,0",,,
27/09/2014 11.00,"0,3","1,6","2,8",,,,
27/09/2014 12.00,"0,6",,,"6,8",,,
27/09/2014 13.00,"0,7","1,1","2,1",,,,
27/09/2014 14.00,"0,7",,,"3,9",,,
27/09/2014 15.00,"0,7",,,,,,
27/09/2014 16.00,"0,8",,,"2,7",,,
27/09/2014 17.00,"0,8",,,,,,
27/09/2014 18.00,"0,8","1,4","1,9","4,6",,,
27/09/2014 19.00,"0,7","2,9","3,4",,,,
27/09/2014 20.00,"1,2","2,1","2,6","10,5",,,
27/09/2014 21.00,"1,2","6,3","6,9",,,,
27/09/2014 22.00,"1,1","2,6","3,3","6,1",,,
27/09/2014 23.00,"0,7",,,,,,
28/09/2014 0.00,"0,7",,,"7,1",,,
28/09/2014 1.00,"0,7",,,,,,
28/09/2014 2.00,"0,7",,,"6,3",,,
28/09/2014 3.00,"0,7",,,,,,
28/09/2014 4.00,"0,7",,,"12,0",,,
28/09/2014 5.00,"0,7",,,,,,
28/09/2014 6.00,"0,8",,,"12,9",,,
28/09/2014 7.00,"1,5","1,6","2,4",,,,
28/09/2014 8.00,"1,2","1,5","2,3","9,0",,,
28/09/2014 9.00,"1,9","2,1","3,5",,,,
28/09/2014 10.00,"0,9",,,"16,1",,,
28/09/2014 11.00,"0,9",,,,,,
28/09/2014 12.00,"0,9",,,"15,9",,,
28/09/2014 13.00,"1,9",,,,,,
28/09/2014 14.00,"2,1","3,6","5,2","9,5",,,
28/09/2014 15.00,"2,0","1,4","2,1",,,,
28/09/2014 16.00,"2,0","1,6","2,7","5,9",,,
28/09/2014 17.00,"2,1","2,5","3,2",,,,
28/09/2014 18.00,"2,5","3,3","3,7","3,4",,,
28/09/2014 19.00,"2,0","1,6","2,0",,,,
28/09/2014 20.00,"1,3","2,0","2,4","21,2",,,
28/09/2014 21.00,"1,1","5,9","6,3",,,,
28/09/2014 22.00,"1,4","10,7","11,2","13,4",,,
28/09/2014 23.00,"1,2","3,5","4,1",,,,
29/09/2014 0.00,"0,9","2,0","2,4","16,1",,,
29/09/2014 1.00,"0,7",,,,,,
29/09/2014 2.00,"0,7","2,3","2,6","8,8",,,
29/09/2014 3.00,"0,7",,,,,,
29/09/2014 4.00,"0,7",,,"10,3",,,
29/09/2014 5.00,"0,7","3,8","4,3",,,,
29/09/2014 6.00,"0,7","6,4","6,8","10,0",,,
29/09/2014 7.00,"0,6","14,7","16,8",,,,
29/09/2014 8.00,"0,7","17,9","22,2","7,8",,,
29/09/2014 9.00,"1,0","4,3","5,4",,,,
29/09/2014 10.00,"2,0","2,3","3,4","23,0",,,
29/09/2014 11.00,"2,7","3,2","4,6",,,,
29/09/2014 12.00,"3,5","1,6","2,6","16,4",,,
29/09/2014 13.00,"4,5","1,3","1,9",,,,
29/09/2014 14.00,"3,5","2,1","3,0","9,0",,,
29/09/2014 15.00,"3,3","1,4","1,9",,,,
29/09/2014 16.00,"2,7","1,6","2,1","5,1",,,
29/09/2014 17.00,"2,0","1,3","1,8",,,,
29/09/2014 18.00,"2,0","2,9","3,3","9,8",,,
29/09/2014 19.00,"1,7","6,1","6,6",,,,
29/09/2014 20.00,"1,2","4,6","5,1","11,0",,,
29/09/2014 21.00,"0,7","16,3","16,9",,,,
29/09/2014 22.00,"0,7","19,6","20,0","17,3",,,
29/09/2014 23.00,"0,7","13,1","13,5",,,,
30/09/2014 0.00,"0,7","8,5","9,0","15,4",,,
30/09/2014 1.00,"0,7","11,0","11,4",,,,
30/09/2014 2.00,"0,7","8,2","8,6","9,0",,,
30/09/2014 3.00,"0,7","4,4","4,9",,,,
30/09/2014 4.00,"0,7","3,9","4,4","7,8",,,
30/09/2014 5.00,"0,7","6,9","7,4",,,,
30/09/2014 6.00,"0,7","14,8","15,2","8,8",,,
30/09/2014 7.00,"0,7","29,6","35,7",,,,
30/09/2014 8.00,"0,7","32,5","49,5","15,4",,,
30/09/2014 9.00,"0,7","13,0","16,8",,,,
30/09/2014 10.00,"0,8","4,0","5,1","26,1",,,
30/09/2014 11.00,"1,2","2,1","2,6",,,,
30/09/2014 12.00,"1,5","2,1","2,6","13,9",,,
30/09/2014 13.00,"1,6","2,6","3,8",,,,
30/09/2014 14.00,"1,9","1,3","1,8","7,6",,,
30/09/2014 15.00,"2,0","4,1","5,3",,,,
30/09/2014 16.00,"2,0","2,5","3,3","4,9",,,
30/09/2014 17.00,"1,7",,,,,,
30/09/2014 18.00,"0,9","2,3","2,8","4,6",,,
30/09/2014 19.00,"0,7","9,8","10,3",,,,
30/09/2014 20.00,"0,7","3,7","4,2","11,2",,,
30/09/2014 21.00,"0,7","13,5","14,0",,,,
30/09/2014 22.00,"0,7","26,7","27,6","10,7",,,
30/09/2014 23.00,"0,7","19,1","19,6",,,,
01/10/2014 0.00,"0,7","12,8","13,3","17,6",,,
01/10/2014 1.00,"0,7","9,1","9,6",,,,
01/10/2014 2.00,"0,7","6,4","6,8","28,1",,,
01/10/2014 3.00,"0,6","4,1","4,5",,,,
01/10/2014 4.00,"0,7","6,0","6,5","23,4",,,
01/10/2014 5.00,"0,7","6,4","6,8",,,,
01/10/2014 6.00,"0,7","15,1","15,8","23,0",,,
01/10/2014 7.00,"0,7","25,0","27,8",,,,
01/10/2014 8.00,"0,7","18,1","23,5","17,1",,,
01/10/2014 9.00,"0,7","5,7","7,0",,,,
01/10/2014 10.00,"1,3","1,9","2,7","17,6",,,
01/10/2014 11.00,"1,0","6,0","8,2",,,,
01/10/2014 12.00,"1,6","4,8","6,3","17,1",,,
01/10/2014 13.00,"1,1","2,8","3,4",,,,
01/10/2014 14.00,"1,6","2,1","2,6","11,5",,,
01/10/2014 15.00,"1,8","1,1","1,6",,,,
01/10/2014 16.00,"1,2","1,8","2,3","10,5",,,
01/10/2014 17.00,"1,0","2,0","2,4",,,,
01/10/2014 18.00,"1,3","5,4","5,9","11,0",,,
01/10/2014 19.00,"0,8","6,0","6,5",,,,
01/10/2014 20.00,"0,8","10,0","10,5","8,5",,,
01/10/2014 21.00,"0,7","21,1","21,9",,,,
01/10/2014 22.00,"0,7","24,2","24,8","16,1",,,
01/10/2014 23.00,"0,7","14,5","15,0",,,,
02/10/2014 0.00,"0,7","13,9","14,3","19,0",,,
02/10/2014 1.00,"0,7","11,2","11,7",,,,
02/10/2014 2.00,"0,7","9,8","10,2","20,0",,,
02/10/2014 3.00,"0,7","9,2","9,7",,,,
02/10/2014 4.00,"0,7","7,7","8,2","27,6",,,
02/10/2014 5.00,"0,7","11,2","11,6",,,,
02/10/2014 6.00,"0,7","19,7","20,5","20,5",,,
02/10/2014 7.00,"1,2","42,0","63,6",,,,
02/10/2014 8.00,"2,7","60,2","145,7","23,7",,,
02/10/2014 9.00,"1,2","32,7","53,3",,,,
02/10/2014 10.00,"1,8","5,8","6,8","26,9",,,
02/10/2014 11.00,"1,9","1,8","2,2",,,,
02/10/2014 12.00,"1,7","2,7","3,4","23,7",,,
02/10/2014 13.00,"2,3","3,1","3,9",,,,
02/10/2014 14.00,"2,3","2,6","3,4","14,4",,,
02/10/2014 15.00,"1,8","3,8","4,8",,,,
02/10/2014 16.00,"0,9","4,2","4,9","8,1",,,
02/10/2014 17.00,"1,1","6,3","6,7",,,,
02/10/2014 18.00,"0,8","6,4","6,9","11,7",,,
02/10/2014 19.00,"1,1","4,7","5,2",,,,
02/10/2014 20.00,"0,8","3,6","4,1","16,1",,,
02/10/2014 21.00,"0,7","4,3","4,7",,,,
02/10/2014 22.00,"0,7","6,3","6,7","11,5",,,
02/10/2014 23.00,"0,7","2,2","2,5",,,,
03/10/2014 0.00,"0,7","1,0","1,5","20,8",,,
03/10/2014 1.00,"0,7",,,,,,
03/10/2014 2.00,"0,7",,,"17,3",,,
03/10/2014 3.00,"0,7",,,,,,
03/10/2014 4.00,"0,7",,,"9,5",,,
03/10/2014 5.00,"0,7","1,5","2,0",,,,
03/10/2014 6.00,"0,6","4,9","5,3","5,9",,,
03/10/2014 7.00,"0,7","11,6","12,1",,,,
03/10/2014 8.00,,,,"8,5",,,
03/10/2014 9.00,,,,,,,
03/10/2014 10.00,"1,7","2,1","3,1","12,7",,,
03/10/2014 11.00,"1,8","1,5","2,0",,,,
03/10/2014 12.00,"1,8","2,7","3,3","12,9",,,
03/10/2014 13.00,"2,0","3,1","3,9",,,,
03/10/2014 14.00,"2,2","2,9","3,8","7,3",,,
03/10/2014 15.00,"2,2","3,9","4,9",,,,
03/10/2014 16.00,"2,9","5,8","7,3","10,0",,,
03/10/2014 17.00,"2,0","4,8","5,6",,,,
03/10/2014 18.00,"2,0","11,6","12,2","14,2",,,
03/10/2014 19.00,"2,0","15,6","16,5",,,,
03/10/2014 20.00,"1,7","25,5","26,1","18,1",,,
03/10/2014 21.00,"1,6","29,3","29,8",,,,
03/10/2014 22.00,"1,5","45,1","47,9","13,2",,,
03/10/2014 23.00,"1,4","42,1","43,8",,,,
04/10/2014 0.00,"1,7","20,2","20,7","28,3",,,
04/10/2014 1.00,"1,3","21,5","22,0",,,,
04/10/2014 2.00,"1,0","7,2","7,7","20,8",,,
04/10/2014 3.00,"1,5","5,1","5,6",,,,
04/10/2014 4.00,"1,7","4,6","5,1","24,4",,,
04/10/2014 5.00,"1,3","5,5","6,0",,,,
04/10/2014 6.00,"1,0","6,6","7,1","16,4",,,
04/10/2014 7.00,"0,8","15,9","16,9",,,,
04/10/2014 8.00,"1,7","20,4","24,3","20,0",,,
04/10/2014 9.00,"1,8","16,4","19,3",,,,
04/10/2014 10.00,"2,0","8,0","9,8","23,2",,,
04/10/2014 11.00,"2,1","8,3","10,3",,,,
04/10/2014 12.00,"2,4","18,6","21,4","33,5",,,
04/10/2014 13.00,"2,0","20,1","23,3",,,,
04/10/2014 14.00,"2,0","8,6","10,2","21,7",,,
04/10/2014 15.00,"2,0","18,0","19,4",,,,
04/10/2014 16.00,"1,8","22,7","24,0","17,8",,,
04/10/2014 17.00,"2,0","16,1","16,8",,,,
04/10/2014 18.00,"1,9","18,9","19,3","13,4",,,
04/10/2014 19.00,"1,6","20,3","21,3",,,,
04/10/2014 20.00,"1,5","20,1","20,7","19,0",,,
04/10/2014 21.00,"1,9","36,2","38,0",,,,
04/10/2014 22.00,"1,8","37,2","42,4","15,4",,,
04/10/2014 23.00,"2,0","29,7","31,2",,,,
05/10/2014 0.00,"1,9","19,7","20,7","23,2",,,
05/10/2014 1.00,"1,2","13,7","14,3",,,,
05/10/2014 2.00,,"9,7","10,2","21,0",,,
05/10/2014 3.00,"2,0",,,,,,
05/10/2014 4.00,"2,0","10,2","10,7","17,3",,,
05/10/2014 5.00,"2,0","3,2","3,7",,,,
05/10/2014 6.00,"2,0","13,3","13,8","18,3",,,
05/10/2014 7.00,"2,0","14,1","14,6",,,,
05/10/2014 8.00,"1,9","15,1","16,6","12,5",,,
05/10/2014 9.00,"1,9","11,9","14,1",,,,
05/10/2014 10.00,"2,0","13,3","16,1","16,8",,,
05/10/2014 11.00,"2,0","11,8","14,4",,,,
05/10/2014 12.00,"2,0","11,3","13,7","15,1",,,
05/10/2014 13.00,"2,9","11,1","14,0",,,,
05/10/2014 14.00,"3,7","8,6","10,7","18,6",,,
05/10/2014 15.00,"2,9","3,6","4,6",,,,
05/10/2014 16.00,"2,0","4,6","5,8","18,1",,,
05/10/2014 17.00,"2,2","11,8","13,7",,,,
05/10/2014 18.00,"2,2","8,3","9,1","9,5",,,
05/10/2014 19.00,"2,0","13,3","14,0",,,,
05/10/2014 20.00,"2,0","14,3","15,2","10,5",,,
05/10/2014 21.00,"2,0","9,5","10,4",,,,
05/10/2014 22.00,"2,3","2,9","3,5","12,7",,,
05/10/2014 23.00,"2,0","3,3","3,9",,,,
06/10/2014 0.00,"2,0","3,0","3,5","20,0",,,
06/10/2014 1.00,"1,9","0,5","1,2",,,,
06/10/2014 2.00,"1,8","5,8","6,2","13,9",,,
06/10/2014 3.00,"2,0","4,1","4,5",,,,
06/10/2014 4.00,"1,8","5,4","5,8","11,7",,,
06/10/2014 5.00,"2,0","8,8","9,3",,,,
06/10/2014 6.00,"1,8","8,2","8,6","14,4",,,
06/10/2014 7.00,"3,6","34,3","58,8",,,,
06/10/2014 8.00,"9,5","44,3","56,4","14,9",,,
06/10/2014 9.00,"5,2","35,3","41,2",,,,
06/10/2014 10.00,"4,2","33,6","42,8","13,2",,,
06/10/2014 11.00,"3,5","13,2","15,6",,,,
06/10/2014 12.00,"2,8","24,0","31,0","8,1",,,
06/10/2014 13.00,"2,0","17,0","20,7",,,,
06/10/2014 14.00,"2,0","15,1","18,0","10,3",,,
06/10/2014 15.00,"2,0","14,7","16,4",,,,
06/10/2014 16.00,"2,0","24,1","28,6","6,6",,,
06/10/2014 17.00,"2,0","6,5","7,2",,,,
06/10/2014 18.00,"2,0","15,4","16,2","8,1",,,
06/10/2014 19.00,"2,0","11,0","11,9",,,,
06/10/2014 20.00,"1,6","8,2","8,8","5,1",,,
06/10/2014 21.00,"1,9","3,5","4,2",,,,
06/10/2014 22.00,"1,8","1,1","1,6","6,3",,,
06/10/2014 23.00,"1,9","1,0","1,4",,,,
07/10/2014 0.00,"0,8","0,6","1,1","4,6",,,
07/10/2014 1.00,"0,9","0,4","0,8",,,,
07/10/2014 2.00,,"2,2","2,6","2,9",,,
07/10/2014 3.00,"2,0",,,,,,
07/10/2014 4.00,"1,6","2,2","2,6","2,4",,,
07/10/2014 5.00,"1,9","6,5","7,0",,,,
07/10/2014 6.00,"1,9","15,7","18,0","1,7",,,
07/10/2014 7.00,"2,1","32,7","58,7",,,,
07/10/2014 8.00,"3,3","41,7","112,3","5,4",,,
07/10/2014 9.00,"2,2","45,6","87,9",,,,
07/10/2014 10.00,"2,3","31,6","46,9","4,9",,,
07/10/2014 11.00,"2,6",,,,,,
07/10/2014 12.00,"2,4","8,6","10,7","17,3",,,
07/10/2014 13.00,"3,3","11,7","15,0",,,,
07/10/2014 14.00,"3,1","11,0","14,2","11,0",,,
07/10/2014 15.00,,,,,,,
07/10/2014 16.00,"1,9",,,"7,8",,,
07/10/2014 17.00,"2,0","18,1","19,8",,,,
07/10/2014 18.00,"1,9","17,8","18,5","7,1",,,
07/10/2014 19.00,"1,1","21,5","22,7",,,,
07/10/2014 20.00,"1,9","23,9","24,4","4,2",,,
07/10/2014 21.00,"1,8","25,1","26,0",,,,
07/10/2014 22.00,"1,3","25,2","25,8","3,7",,,
07/10/2014 23.00,"1,8","21,8","22,3",,,,
08/10/2014 0.00,"1,1","14,3","14,8","17,1",,,
08/10/2014 1.00,"0,7","8,3","8,9",,,,
08/10/2014 2.00,"1,3","10,0","10,3","10,5",,,
08/10/2014 3.00,"1,2","12,0","12,4",,,,
08/10/2014 4.00,"1,3","15,1","16,1","5,6",,,
08/10/2014 5.00,"1,4","16,5","17,8",,,,
08/10/2014 6.00,"1,9","25,5","30,1","7,8",,,
08/10/2014 7.00,"2,0","34,1","65,5",,,,
08/10/2014 8.00,"3,8","47,1","140,5","9,8",,,
08/10/2014 9.00,"2,3","32,1","67,5",,,,
08/10/2014 10.00,"1,7","13,8","16,0","18,6",,,
08/10/2014 11.00,"2,0","6,0","6,5",,,,
08/10/2014 12.00,"1,9","3,0","3,5","18,6",,,
08/10/2014 13.00,"1,9","1,9","2,6",,,,
08/10/2014 14.00,"2,3","2,7","3,6","10,3",,,
08/10/2014 15.00,"2,7","7,0","13,2",,,,
08/10/2014 16.00,"2,0","2,8","3,3","6,6",,,
08/10/2014 17.00,"1,4","1,7","2,1",,,,
08/10/2014 18.00,"1,3","3,9","4,3","3,9",,,
08/10/2014 19.00,"1,1","19,2","20,7",,,,
08/10/2014 20.00,"1,1","20,8","21,6","2,2",,,
08/10/2014 21.00,"1,5","41,3","57,3",,,,
08/10/2014 22.00,"2,0","53,4","79,5","2,2",,,
08/10/2014 23.00,"0,9","30,3","33,4",,,,
09/10/2014 0.00,"0,8","16,8","17,3","14,9",,,
09/10/2014 1.00,"1,5","19,7","20,2",,,,
09/10/2014 2.00,,"12,2","12,7","8,5",,,
09/10/2014 3.00,"2,3",,,,,,
09/10/2014 4.00,"2,0","4,1","4,5","7,3",,,
09/10/2014 5.00,"2,0","8,9","9,3",,,,
09/10/2014 6.00,"1,9","24,9","27,7","8,5",,,
09/10/2014 7.00,"2,0","30,6","44,7",,,,
09/10/2014 8.00,"3,0","42,1","112,7","13,2",,,
09/10/2014 9.00,"2,0","31,8","51,2",,,,
09/10/2014 10.00,"1,9","14,5","17,2","17,6",,,
09/10/2014 11.00,"2,0","4,8","6,0",,,,
09/10/2014 12.00,"2,0","5,2","6,9","16,1",,,
09/10/2014 13.00,,,,,,,
09/10/2014 14.00,,,,"8,8",,,
09/10/2014 15.00,,,,,,,
09/10/2014 16.00,,,,"4,4",,,
09/10/2014 17.00,,,,,,,
09/10/2014 18.00,,,,"2,2",,,
09/10/2014 19.00,,,,,,,
09/10/2014 20.00,,,,"1,2",,,
09/10/2014 21.00,,,,,,,
09/10/2014 22.00,,,,"0,7",,,
09/10/2014 23.00,,,,,,,
10/10/2014 0.00,,,,,,,
10/10/2014 1.00,,,,,,,
10/10/2014 2.00,,,,"4,2",,,
10/10/2014 3.00,,,,,,,
10/10/2014 4.00,,,,"3,4",,,
10/10/2014 5.00,,,,,,,
10/10/2014 6.00,,,,"20,0",,,
10/10/2014 7.00,,,,,,,
10/10/2014 8.00,,,,"22,0",,,
10/10/2014 9.00,,,,,,,
10/10/2014 10.00,,,,"16,4",,,
10/10/2014 11.00,,,,,,,
10/10/2014 12.00,,,,"17,8",,,
10/10/2014 13.00,,,,,,,
10/10/2014 14.00,,,,"8,8",,,
10/10/2014 15.00,,,,,,,
10/10/2014 16.00,,,,,,,
10/10/2014 17.00,,,,,,,
10/10/2014 18.00,,,,"3,7",,,
10/10/2014 19.00,,,,,,,
10/10/2014 20.00,,,,"13,2",,,
10/10/2014 21.00,,,,,,,
10/10/2014 22.00,,,,"15,1",,,
10/10/2014 23.00,,,,,,,
11/10/2014 0.00,,,,"31,0",,,
11/10/2014 1.00,,,,,,,
11/10/2014 2.00,,,,"22,5",,,
11/10/2014 3.00,,,,,,,
11/10/2014 4.00,,,,"16,8",,,
11/10/2014 5.00,,,,,,,
11/10/2014 6.00,,,,"17,6",,,
11/10/2014 7.00,,,,,,,
11/10/2014 8.00,,,,"14,7",,,
11/10/2014 9.00,,,,,,,
11/10/2014 10.00,,,,"21,7",,,
11/10/2014 11.00,,,,,,,
11/10/2014 12.00,,,,"19,3",,,
11/10/2014 13.00,,,,,,,
11/10/2014 14.00,,,,"9,8",,,
11/10/2014 15.00,,,,,,,
11/10/2014 16.00,,,,"4,6",,,
11/10/2014 17.00,,,,,,,
11/10/2014 18.00,,,,"3,4",,,
11/10/2014 19.00,,,,,,,
11/10/2014 20.00,,,,"12,7",,,
11/10/2014 21.00,,,,,,,
11/10/2014 22.00,,,,"21,2",,,
11/10/2014 23.00,,,,,,,
12/10/2014 0.00,,,,"28,8",,,
12/10/2014 1.00,,,,,,,
12/10/2014 2.00,,,,"14,7",,,
12/10/2014 3.00,,,,,,,
12/10/2014 4.00,,,,"17,1",,,
12/10/2014 5.00,,,,,,,
12/10/2014 6.00,,,,"17,3",,,
12/10/2014 7.00,,,,,,,
12/10/2014 8.00,,,,"12,0",,,
12/10/2014 9.00,,,,,,,
12/10/2014 10.00,,,,"17,8",,,
12/10/2014 11.00,,,,,,,
12/10/2014 12.00,,,,"23,4",,,
12/10/2014 13.00,,,,,,,
12/10/2014 14.00,,,,"12,5",,,
12/10/2014 15.00,,,,,,,
12/10/2014 16.00,,,,"9,0",,,
12/10/2014 17.00,,,,,,,
12/10/2014 18.00,,,,"12,0",,,
12/10/2014 19.00,,,,,,,
12/10/2014 20.00,,,,"11,5",,,
12/10/2014 21.00,,,,,,,
12/10/2014 22.00,,,,"26,9",,,
