,ARPA Puglia,,
,Verdi,,
Parm,SO2,NO2,PM10



21/11/2010 6.00,"6,46641551","32,267868","18,7999897"
21/11/2010 7.00,"5,65586244","28,00387856","18,7999897"
21/11/2010 8.00,"5,9044325","26,38439544","18,7999897"
21/11/2010 9.00,"5,78374917","25,04893992","18,7999897"
21/11/2010 10.00,"4,28152322","27,66440296","18,7999897"
21/11/2010 11.00,"3,88705434","29,71978384","18,7999897"
21/11/2010 12.00,"2,11644514","38,44722256","18,7999897"
21/11/2010 13.00,"2,246134","37,08532408","18,7999897"
21/11/2010 14.00,"2,71085113","34,98898816","18,7999897"
21/11/2010 15.00,"1,92911679","29,80695192","18,7999897"
21/11/2010 16.00,"2,81172024","28,11483192","18,7999897"
21/11/2010 17.00,"2,6640193","28,51904784","18,7999897"
21/11/2010 18.00,"3,32326921","31,75797584","18,7999897"
21/11/2010 19.00,"3,37010104","35,91496976","18,7999897"
21/11/2010 20.00,"2,43436239","47,14162192","18,7999897"
21/11/2010 21.00,"2,77389394","51,35674064","18,7999897"
21/11/2010 22.00,"2,20110327","45,97524456","18,7999897"
21/11/2010 23.00,"2,73066432","39,97949936","18,7999897"
22/11/2010 0.00,"2,93780587","39,4920732","18,7999897"
22/11/2010 1.00,"1,52654243","30,40401216","14,10000038"
22/11/2010 2.00,"2,75948407",,"14,10000038"
22/11/2010 3.00,"3,38631202","33,78496352","14,10000038"
22/11/2010 4.00,"2,55594576","22,8784184","14,10000038"
22/11/2010 5.00,"2,91619157","19,34051096","14,10000038"
22/11/2010 6.00,"2,76128518","22,02587672","14,10000038"
22/11/2010 7.00,"3,73755229","26,7375036","14,10000038"
22/11/2010 8.00,"4,17164857","45,96968064","14,10000038"
22/11/2010 9.00,"3,60426122","58,36852264","14,10000038"
22/11/2010 10.00,"3,71233476","65,12834128","14,10000038"
22/11/2010 11.00,"3,17917048","66,83086256","14,10000038"
22/11/2010 12.00,"3,8798489","62,98340232","14,10000038"
22/11/2010 13.00,"3,63308097","59,325536","14,10000038"
22/11/2010 14.00,"3,88705434","63,44256912","14,10000038"
22/11/2010 15.00,"3,35749227","57,31216176","14,10000038"
22/11/2010 16.00,"3,12873643","62,0199264","14,10000038"
22/11/2010 17.00,"5,25898022","75,92773792","14,10000038"
22/11/2010 18.00,"5,39108141","81,13086352","14,10000038"
22/11/2010 19.00,"5,65946465","80,29378992","14,10000038"
22/11/2010 20.00,"4,7318315","81,6209856","14,10000038"
22/11/2010 21.00,"4,45984502","82,36263128","14,10000038"
22/11/2010 22.00,"3,92848184","77,16216336","14,10000038"
22/11/2010 23.00,"2,81172024","69,29181688","14,10000038"
23/11/2010 0.00,"2,61538534","55,62252736","14,10000038"
23/11/2010 1.00,"2,87656416","41,48118416","6,80000019"
23/11/2010 2.00,"3,19358035","29,53636568","6,80000019"
23/11/2010 3.00,"2,73066432","24,25980016","6,80000019"
23/11/2010 4.00,"3,72854574","21,62345808","6,80000019"
23/11/2010 5.00,"3,44575262","20,94244192","6,80000019"
23/11/2010 6.00,"3,80960166","21,07658784","6,80000019"
23/11/2010 7.00,"4,80027763","28,07632424","6,80000019"
23/11/2010 8.00,"4,26711335","58,87797504","6,80000019"
23/11/2010 9.00,"4,78226554","75,91234632","6,80000019"
23/11/2010 10.00,"4,46705046","78,90468368","6,80000019"
23/11/2010 11.00,"5,80536449","70,1662892","6,80000019"
23/11/2010 12.00,"4,29413198","56,36029168","6,80000019"
23/11/2010 13.00,"4,66518545","55,21624648","6,80000019"
23/11/2010 14.00,"4,18245623","58,02027096","6,80000019"
23/11/2010 15.00,"3,50339211","44,72890736","6,80000019"
23/11/2010 16.00,"3,56463382","48,3274252","6,80000019"
23/11/2010 17.00,"4,98400376","58,70773056","6,80000019"
23/11/2010 18.00,"5,89182271","57,44758872","6,80000019"
23/11/2010 19.00,"5,43791324","63,96880888","6,80000019"
23/11/2010 20.00,"6,10076536","67,68858576","6,80000019"
23/11/2010 21.00,"4,41301318","64,35445928","6,80000019"
23/11/2010 22.00,"3,19177924","56,77561632","6,80000019"
23/11/2010 23.00,"3,82220941","42,20604248","6,80000019"
24/11/2010 0.00,"3,34668563","34,68136648","6,80000019"
24/11/2010 1.00,"2,7036467","36,3245584","13,10000038"
24/11/2010 2.00,"2,99724647",,"13,10000038"
24/11/2010 3.00,"3,27463627","42,77186064","13,10000038"
24/11/2010 4.00,"3,04768153","34,4342596","13,10000038"
24/11/2010 5.00,"2,99004204","26,9729664","13,10000038"
24/11/2010 6.00,"2,725261","25,99987312","13,10000038"
24/11/2010 7.00,"3,15215285","29,24650648","13,10000038"
24/11/2010 8.00,"3,61506888","41,68794784","13,10000038"
24/11/2010 9.00,"3,46376471","59,35406304","13,10000038"
24/11/2010 10.00,"3,35569117","65,21432392","13,10000038"
24/11/2010 11.00,"3,95910371","67,88143008","13,10000038"
24/11/2010 12.00,"4,27071556","64,8984424","13,10000038"
24/11/2010 13.00,"3,62947875","61,70911168","13,10000038"
24/11/2010 14.00,"4,0761838","50,48534664","13,10000038"
24/11/2010 15.00,"4,0005312","36,12316744","13,10000038"
24/11/2010 16.00,"3,41513177","43,34119688","13,10000038"
24/11/2010 17.00,"5,68648329","50,0701176","13,10000038"
24/11/2010 18.00,"5,89902816","77,57932352","13,10000038"
24/11/2010 19.00,"6,71318344","82,78237264","13,10000038"
24/11/2010 20.00,"6,75821518","80,400556","13,10000038"
24/11/2010 21.00,"6,2466652","79,975136","13,10000038"
24/11/2010 22.00,"5,99629404","76,67118088","13,10000038"
24/11/2010 23.00,"5,29561663","70,85676976","13,10000038"
25/11/2010 0.00,"4,93897202","62,84397928","13,10000038"
25/11/2010 1.00,"4,45984502","49,06388936","14,60000038"
25/11/2010 2.00,"3,17016494","37,88088816","14,60000038"
25/11/2010 3.00,"3,25482206","29,97761704","14,60000038"
25/11/2010 4.00,"2,68383249","25,2496808","14,60000038"
25/11/2010 5.00,"2,88016637","30,21325192","14,60000038"
25/11/2010 6.00,"3,22780443","28,15622672","14,60000038"
25/11/2010 7.00,"3,08730792","33,25992832","14,60000038"
25/11/2010 8.00,"4,45083948","56,13033544","14,60000038"
25/11/2010 9.00,"3,98792345","66,853558","14,60000038"
25/11/2010 10.00,"4,1572387","68,73225096","14,60000038"
25/11/2010 11.00,"5,55859554","67,3069888","14,60000038"
25/11/2010 12.00,"4,08879155","55,16232808","14,60000038"
25/11/2010 13.00,"4,62735915","53,32313704","14,60000038"
25/11/2010 14.00,"4,78766886","54,8630236","14,60000038"
25/11/2010 15.00,"4,88493576","46,2821588","14,60000038"
25/11/2010 16.00,"4,97319611","44,56902592","14,60000038"
25/11/2010 17.00,"5,83958756","62,75226064","14,60000038"
25/11/2010 18.00,"6,65554395","71,33440648","14,60000038"
25/11/2010 19.00,"5,16952999","71,90376184","14,60000038"
25/11/2010 20.00,"5,93145012","71,59296624","14,60000038"
25/11/2010 21.00,"6,79423936","69,31307832","14,60000038"
25/11/2010 22.00,"5,747725","65,3595212","14,60000038"
25/11/2010 23.00,"5,0902762","55,38651008","14,60000038"
26/11/2010 0.00,"5,2487848","44,71678528","14,60000038"
26/11/2010 1.00,"6,59250113","38,47695416","18,60000038"
26/11/2010 2.00,"5,23797714",,"18,60000038"
26/11/2010 3.00,"2,78109939","39,01606168","18,60000038"
26/11/2010 4.00,"3,33047363","27,17720624","18,60000038"
26/11/2010 5.00,"3,71413587","30,08136216","18,60000038"
26/11/2010 6.00,"3,87444558","34,893044","18,60000038"
26/11/2010 7.00,"5,05425101","40,05481304","18,60000038"
26/11/2010 8.00,"4,12481674","60,70062728","18,60000038"
26/11/2010 9.00,"7,88758555","66,8040372","18,60000038"
26/11/2010 10.00,"6,4051738","68,07784984","18,60000038"
26/11/2010 11.00,"5,54058346","68,59659456","18,60000038"
26/11/2010 12.00,"6,18902571","65,30915912","18,60000038"
26/11/2010 13.00,"4,76425346","61,79046728","18,60000038"
26/11/2010 14.00,"5,51176371","65,31682624","18,60000038"
26/11/2010 15.00,"5,25418812","64,80320568","18,60000038"
26/11/2010 16.00,"5,21996505","69,55228864","18,60000038"
26/11/2010 17.00,"6,41418035","76,73787144","18,60000038"
26/11/2010 18.00,"5,92064246","76,52707344","18,60000038"
26/11/2010 19.00,"6,01430714","79,33794288","18,60000038"
26/11/2010 20.00,"5,93865556","84,20201352","18,60000038"
26/11/2010 21.00,"5,66126576","85,30080168","18,60000038"
26/11/2010 22.00,"5,85219632","83,03037816","18,60000038"
26/11/2010 23.00,"7,36883215","75,36949128","18,60000038"
27/11/2010 0.00,"6,32592001","58,0111316","18,60000038"
27/11/2010 1.00,"4,1356244","41,11016056","34,20000076"
27/11/2010 2.00,"3,32507031","37,48671024","34,20000076"
27/11/2010 3.00,"3,402523","31,72059624","34,20000076"
27/11/2010 4.00,"2,29296583","26,072032","34,20000076"
27/11/2010 5.00,"2,16147587","29,64949872","34,20000076"
27/11/2010 6.00,"1,96694309","27,65122928","34,20000076"
27/11/2010 7.00,"2,28576038","29,31858888","34,20000076"
27/11/2010 8.00,"4,3373616","41,42193128","34,20000076"
27/11/2010 9.00,"6,63212854","61,17591224","34,20000076"
27/11/2010 10.00,"4,92996649","64,13369976","34,20000076"
27/11/2010 11.00,"5,07586632","64,82876912","34,20000076"
27/11/2010 12.00,"6,41057814","67,48373408","34,20000076"
27/11/2010 13.00,"7,1797027","70,29970856","34,20000076"
27/11/2010 14.00,"7,61199787","73,03392592","34,20000076"
27/11/2010 15.00,"7,30218611","69,72220808","34,20000076"
27/11/2010 16.00,"7,26255972","65,52380024","34,20000076"
27/11/2010 17.00,"5,55679444","62,68866752","34,20000076"
27/11/2010 18.00,"6,02151157","65,16096","34,20000076"
27/11/2010 19.00,"6,55827807","65,5851372","34,20000076"
27/11/2010 20.00,"8,07131168","65,25422736","34,20000076"
27/11/2010 21.00,"6,64653841","64,3202536","34,20000076"
27/11/2010 22.00,"7,07343026","63,23549952","34,20000076"
27/11/2010 23.00,"6,39977048","60,80028072","34,20000076"
28/11/2010 0.00,"6,98877213","58,92849008","34,20000076"
28/11/2010 1.00,"4,8741281","55,25136992","26,89999962"
28/11/2010 2.00,"3,41333066",,"26,89999962"
28/11/2010 3.00,"3,32687142","59,5433128","26,89999962"
28/11/2010 4.00,"3,39711968","49,09457696","26,89999962"
28/11/2010 5.00,"3,48538002","41,039168","26,89999962"
28/11/2010 6.00,"3,68531612","36,97226752","26,89999962"
28/11/2010 7.00,"3,70693144","36,57895","26,89999962"
28/11/2010 8.00,"3,36469772","38,39389688","26,89999962"
28/11/2010 9.00,"4,28152322","41,67028096","26,89999962"
28/11/2010 10.00,"5,57480652","32,88481304","26,89999962"
28/11/2010 11.00,"6,06113897","30,97732536","26,89999962"
28/11/2010 12.00,"7,0013809","30,88092232","26,89999962"
28/11/2010 13.00,"7,40845854","32,07502368","26,89999962"
28/11/2010 14.00,"7,44988705","33,54676656","26,89999962"
28/11/2010 15.00,"6,87709638","28,31148112","26,89999962"
28/11/2010 16.00,"7,50752654","25,70859904","26,89999962"
28/11/2010 17.00,"7,1418764","24,09418272","26,89999962"
28/11/2010 18.00,"5,27940464","23,51192136","26,89999962"
28/11/2010 19.00,"5,86120186","25,26130576","26,89999962"
28/11/2010 20.00,"6,10076536","40,38878208","26,89999962"
28/11/2010 21.00,"6,67535816","54,26429992","26,89999962"
28/11/2010 22.00,"7,53634629","59,3440824","26,89999962"
28/11/2010 23.00,"8,16857756","61,40194888","26,89999962"
29/11/2010 0.00,"8,32708616","57,20394256","26,89999962"
29/11/2010 1.00,"6,22685201","43,89011296","24,7999897"
29/11/2010 2.00,"6,52045279","31,46962712","24,7999897"
29/11/2010 3.00,"6,92212609","22,25868184","24,7999897"
29/11/2010 4.00,"6,80504702","18,59924959","24,7999897"
29/11/2010 5.00,"6,83566787","22,14428688","24,7999897"
29/11/2010 6.00,"7,43727829","25,7998588","24,7999897"
29/11/2010 7.00,"7,54895506","40,68441552","24,7999897"
29/11/2010 8.00,"4,59493719","61,56005216","24,7999897"
29/11/2010 9.00,"7,32740364","77,37007424","24,7999897"
29/11/2010 10.00,"6,25206954","85,26864184","24,7999897"
29/11/2010 11.00,"6,39076393","79,80196616","24,7999897"
29/11/2010 12.00,"5,57660763","74,89187368","24,7999897"
29/11/2010 13.00,"4,74083703","69,38407088","24,7999897"
29/11/2010 14.00,"2,58296338","55,64736424","24,7999897"
29/11/2010 15.00,"3,78258302","50,38508136","24,7999897"
29/11/2010 16.00,"3,50879543","55,03040008","24,7999897"
29/11/2010 17.00,"5,11008939","69,9534836","24,7999897"
29/11/2010 18.00,"7,00678422","77,63356696","24,7999897"
29/11/2010 19.00,"6,74740752","82,72489792","24,7999897"
29/11/2010 20.00,"7,03020065","85,35475832","24,7999897"
29/11/2010 21.00,"7,61560008","82,32645624","24,7999897"
29/11/2010 22.00,"5,67927785","82,04365232","24,7999897"
29/11/2010 23.00,"7,41386288","79,92922888","24,7999897"
30/11/2010 0.00,"6,4051738","72,70288224","24,7999897"
30/11/2010 1.00,"7,05902039","63,14749016","22,10000038"
30/11/2010 2.00,"6,54927152",,"22,10000038"
30/11/2010 3.00,"6,69517135","26,04426976","22,10000038"
30/11/2010 4.00,"6,84107119","13,93676302","22,10000038"
30/11/2010 5.00,"7,25715538","11,68429127","22,10000038"
30/11/2010 6.00,"4,62195583","11,20703886","22,10000038"
30/11/2010 7.00,"5,47213631","17,56567019","22,10000038"
30/11/2010 8.00,"6,52945832","47,2041252","22,10000038"
30/11/2010 9.00,"8,35050259","66,04460992","22,10000038"
30/11/2010 10.00,"6,99237435","69,5642004","22,10000038"
30/11/2010 11.00,"6,93113264","68,86953256","22,10000038"
30/11/2010 12.00,"6,43219244","67,7169216","22,10000038"
30/11/2010 13.00,"7,79752409","65,62266976","22,10000038"
30/11/2010 14.00,"7,94522504","65,92239488","22,10000038"
30/11/2010 15.00,"7,08784014","63,14123792","22,10000038"
30/11/2010 16.00,"6,15660375","62,0516656","22,10000038"
30/11/2010 17.00,"5,82337658","62,21888912","22,10000038"
30/11/2010 18.00,"6,02691591","67,54325464","22,10000038"
30/11/2010 19.00,"6,0071017","71,28794488","22,10000038"
30/11/2010 20.00,"5,83958756","73,85686984","22,10000038"
30/11/2010 21.00,"7,51653208","76,2932932","22,10000038"
30/11/2010 22.00,"7,73988562","77,57582456","22,10000038"
30/11/2010 23.00,"8,21540939","77,43433656","22,10000038"
01/12/2010 0.00,"8,04789526","72,14983624","22,10000038"
01/12/2010 1.00,"7,25895649","65,71530616","63,29999161"
01/12/2010 2.00,"7,87317669","59,31421696","63,29999161"
01/12/2010 3.00,"7,76870435","52,80508064","63,29999161"
01/12/2010 4.00,"8,08932377","47,06389912","63,29999161"
01/12/2010 5.00,"8,79000219","43,03107048","63,29999161"
01/12/2010 6.00,"7,56516604","40,3258008","63,29999161"
01/12/2010 7.00,"6,91312055","41,5478556","63,29999161"
01/12/2010 8.00,"6,52045279","47,29031816","63,29999161"
01/12/2010 9.00,"6,92212609","49,646992","63,29999161"
01/12/2010 10.00,"7,06442371","50,30305656","63,29999161"
01/12/2010 11.00,"7,26976415","52,1978868","63,29999161"
01/12/2010 12.00,"6,50063858","52,2570632","63,29999161"
01/12/2010 13.00,"6,71138233","53,08937592","63,29999161"
01/12/2010 14.00,"6,32592001","54,27540864","63,29999161"
01/12/2010 15.00,"4,89754453","54,47867336","63,29999161"
01/12/2010 16.00,"7,70205932","58,10757288","63,29999161"
01/12/2010 17.00,"6,68256259","65,29979032","63,29999161"
01/12/2010 18.00,"7,66243192","74,07684544","63,29999161"
01/12/2010 19.00,"6,49883747","78,55476856","63,29999161"
01/12/2010 20.00,"6,143996","78,76443848","63,29999161"
01/12/2010 21.00,"5,50455928","76,37562392","63,29999161"
01/12/2010 22.00,"4,92816538","69,36866016","63,29999161"
01/12/2010 23.00,"5,29561663","52,10913176","63,29999161"
02/12/2010 0.00,"6,20703779","39,12043776","63,29999161"
02/12/2010 1.00,"6,91852489","32,69619424","18,10000038"
02/12/2010 2.00,"6,92392821",,"18,10000038"
02/12/2010 3.00,"7,03200175","31,59652656","18,10000038"
02/12/2010 4.00,"6,19082681","23,27058872","18,10000038"
02/12/2010 5.00,"6,96895894","19,85751576","18,10000038"
02/12/2010 6.00,"5,79635794","20,00051424","18,10000038"
02/12/2010 7.00,"6,62852633","30,41760648","18,10000038"
02/12/2010 8.00,"7,10945444","55,82961608","18,10000038"
02/12/2010 9.00,"5,63424712","63,61440056","18,10000038"
02/12/2010 10.00,"4,83089848","65,70555496","18,10000038"
02/12/2010 11.00,"6,54567032","61,84279872","18,10000038"
02/12/2010 12.00,"5,5676021","51,62929624","18,10000038"
02/12/2010 13.00,"5,33704413","54,5050972","18,10000038"
02/12/2010 14.00,"5,88641939","52,74378192","18,10000038"
02/12/2010 15.00,"5,68648329","43,76332824","18,10000038"
02/12/2010 16.00,"5,67387453","40,93647448","18,10000038"
02/12/2010 17.00,"5,87381063","47,78327","18,10000038"
02/12/2010 18.00,"5,54418567","63,52164944","18,10000038"
02/12/2010 19.00,"6,28269039","74,22733896","18,10000038"
02/12/2010 20.00,"6,88610192","75,29415848","18,10000038"
02/12/2010 21.00,"6,16020596","73,50064512","18,10000038"
02/12/2010 22.00,"6,14579711","69,68041176","18,10000038"
02/12/2010 23.00,"4,92276206","65,6205092","18,10000038"
03/12/2010 0.00,"4,54630425","61,58511848","18,10000038"
03/12/2010 1.00,"6,52765721","50,88971552","20,2999897"
03/12/2010 2.00,"7,25895649","32,34641296","20,2999897"
03/12/2010 3.00,"6,94914473","21,66389688","20,2999897"
03/12/2010 4.00,"8,48019043","16,48694465","20,2999897"
03/12/2010 5.00,"7,66603413","18,16578772","20,2999897"
03/12/2010 6.00,"8,26944667","24,70206488","20,2999897"
03/12/2010 7.00,"6,8446734","37,71150408","20,2999897"
03/12/2010 8.00,"7,34721683","59,95523408","20,2999897"
03/12/2010 9.00,"7,7182703","70,81552792","20,2999897"
03/12/2010 10.00,"6,44299908","73,3705144","20,2999897"
03/12/2010 11.00,"6,36014308","73,66169288","20,2999897"
03/12/2010 12.00,"6,6429362","78,03726664","20,2999897"
03/12/2010 13.00,"6,16200809","77,90713592","20,2999897"
03/12/2010 14.00,"6,66274939","71,83856264","20,2999897"
03/12/2010 15.00,"4,82369405","54,54117664","20,2999897"
03/12/2010 16.00,"5,50455827","58,92319384","20,2999897"
03/12/2010 17.00,"6,64473731","69,89558824","20,2999897"
03/12/2010 18.00,"6,12057957","82,68468856","20,2999897"
03/12/2010 19.00,"7,41025965","87,3784956","20,2999897"
03/12/2010 20.00,"7,39945199","89,45676312","20,2999897"
03/12/2010 21.00,"6,86448761","89,13981088","20,2999897"
03/12/2010 22.00,"7,26796304","86,30007024","20,2999897"
03/12/2010 23.00,"6,90051179","80,41315608","20,2999897"
04/12/2010 0.00,"7,36883215","73,27518208","20,2999897"
04/12/2010 1.00,"5,87020841","66,07533576","20,5"
04/12/2010 2.00,"5,33164081",,"20,5"
04/12/2010 3.00,"5,05605211","52,07354944","20,5"
04/12/2010 4.00,"5,46673298","34,68983664","20,5"
04/12/2010 5.00,"4,71381839","25,06209448","20,5"
04/12/2010 6.00,"7,07162916","21,93773352","20,5"
04/12/2010 7.00,"6,30790792","28,79143136","20,5"
04/12/2010 8.00,"5,85219632","44,86825392","20,5"
04/12/2010 9.00,"6,35834197","65,8235636","20,5"
04/12/2010 10.00,"6,904114","69,22199064","20,5"
04/12/2010 11.00,"6,08995872","59,15473704","20,5"
04/12/2010 12.00,"7,01218856","54,16894848","20,5"
04/12/2010 13.00,"5,85399743","59,12500544","20,5"
04/12/2010 14.00,"5,88281718","58,85485896","20,5"
04/12/2010 15.00,"5,43250992","38,90262272","20,5"
04/12/2010 16.00,"5,93505335","40,08540504","20,5"
04/12/2010 17.00,"5,89722705","49,2620108","20,5"
04/12/2010 18.00,"6,18542349","70,25611496","20,5"
04/12/2010 19.00,"6,6645505","81,9753748","20,5"
04/12/2010 20.00,"7,53274306","85,53536584","20,5"
04/12/2010 21.00,"6,70057569","81,99864384","20,5"
04/12/2010 22.00,"5,79996117","70,59996904","20,5"
04/12/2010 23.00,"5,46493188","50,23797208","20,5"
05/12/2010 0.00,"5,69909206","36,80592352","20,5"
05/12/2010 1.00,"5,99989727","32,92146608","21,39999962"
05/12/2010 2.00,"6,97076005","29,13268512","21,39999962"
05/12/2010 3.00,"6,76722072","25,7562652","21,39999962"
05/12/2010 4.00,"7,87858001","22,44317072","21,39999962"
05/12/2010 5.00,"6,92753043","18,61302364","21,39999962"
05/12/2010 6.00,"7,11665988","17,16395134","21,39999962"
05/12/2010 7.00,"7,6588297","19,27355272","21,39999962"
05/12/2010 8.00,"6,60330879","23,10242832","21,39999962"
05/12/2010 9.00,"6,71498556","28,22653096","21,39999962"
05/12/2010 10.00,"6,37095074","36,4013252","21,39999962"
05/12/2010 11.00,"4,97499721","45,90755976","21,39999962"
05/12/2010 12.00,"4,71201728","53,51615344","21,39999962"
05/12/2010 13.00,"4,95878623","59,5800232","21,39999962"
05/12/2010 14.00,"6,21424324","61,14285376","21,39999962"
05/12/2010 15.00,"5,28841119","44,83852232","21,39999962"
05/12/2010 16.00,"5,63064491","37,56730104","21,39999962"
05/12/2010 17.00,"4,50307463","50,14101456","21,39999962"
05/12/2010 18.00,"6,1656103","71,28765808","21,39999962"
05/12/2010 19.00,"6,18542349","72,30885728","21,39999962"
05/12/2010 20.00,"5,87381063","68,09479016","21,39999962"
05/12/2010 21.00,"5,27400131","66,742662","21,39999962"
05/12/2010 22.00,"5,84499088","64,26721472","21,39999962"
05/12/2010 23.00,"4,92456317","60,2961628","21,39999962"
06/12/2010 0.00,"5,47934175","52,2661452","21,39999962"
06/12/2010 1.00,"6,143996","40,267676","21,10000038"
06/12/2010 2.00,"4,99120819",,"21,10000038"
06/12/2010 3.00,"5,31002549","33,71691544","21,10000038"
06/12/2010 4.00,"3,55742939","24,81949992","21,10000038"
06/12/2010 5.00,"5,87921496","23,14005648","21,10000038"
06/12/2010 6.00,"6,63933398","22,90627624","21,10000038"
06/12/2010 7.00,"6,08095217","27,6364304","21,10000038"
06/12/2010 8.00,"6,31871456","46,30493072","21,10000038"
06/12/2010 9.00,"6,03592144","57,01367944","21,10000038"
06/12/2010 10.00,"5,41629894","61,74121416","21,10000038"
06/12/2010 11.00,"6,09175983","65,3978568","21,10000038"
06/12/2010 12.00,"5,62343946","64,840222","21,10000038"
06/12/2010 13.00,"5,93505335","62,98055344","21,10000038"
06/12/2010 14.00,"6,07915106","59,76401496","21,10000038"
06/12/2010 15.00,"7,10585222","55,79393816","21,10000038"
06/12/2010 16.00,"6,20703881","60,14534424","21,10000038"
06/12/2010 17.00,"6,83206565","72,39774616","21,10000038"
06/12/2010 18.00,"6,90051179","76,28423032","21,10000038"
06/12/2010 19.00,"6,04853021","77,88010024","21,10000038"
06/12/2010 20.00,"5,81256892","77,66071736","21,10000038"
06/12/2010 21.00,"5,99629404","74,48593696","21,10000038"
06/12/2010 22.00,"5,63424712","64,73575032","21,10000038"
06/12/2010 23.00,"6,01610825","59,59814896","21,10000038"
07/12/2010 0.00,"6,25206954","51,94793104","21,10000038"
07/12/2010 1.00,"7,44808595","40,59925504","32,79999161"
07/12/2010 2.00,"8,57205299","35,12604032","32,79999161"
07/12/2010 3.00,"5,32263425","31,00707608","32,79999161"
07/12/2010 4.00,"6,2250509","23,22623032","32,79999161"
07/12/2010 5.00,"5,05785322","21,63167968","32,79999161"
07/12/2010 6.00,"7,31839709","21,07534504","32,79999161"
07/12/2010 7.00,"6,91131945","26,2011876","32,79999161"
07/12/2010 8.00,"6,7239911","56,7081036","32,79999161"
07/12/2010 9.00,"7,84795916","71,13618944","32,79999161"
07/12/2010 10.00,"7,40665743","69,65785016","32,79999161"
07/12/2010 11.00,"6,33492554","70,63862968","32,79999161"
07/12/2010 12.00,"5,61443393","70,78881728","32,79999161"
07/12/2010 13.00,"6,01971046","72,12218872","32,79999161"
07/12/2010 14.00,"8,1361556","78,08776256","32,79999161"
07/12/2010 15.00,,,"32,79999161"
07/12/2010 16.00,"6,21784545","86,44710304","32,79999161"
07/12/2010 17.00,"6,7041779","90,53081","32,79999161"
07/12/2010 18.00,"6,83206565","85,48200192","32,79999161"
07/12/2010 19.00,"6,89330736","82,45874752","32,79999161"
07/12/2010 20.00,"6,68436369","80,6630736","32,79999161"
07/12/2010 21.00,"6,49163304","73,8303504","32,79999161"
07/12/2010 22.00,"7,04641163","60,93674016","32,79999161"
07/12/2010 23.00,"5,72971291","44,3094528","32,79999161"
08/12/2010 0.00,"7,13286985","35,87694008","32,79999161"
08/12/2010 1.00,"5,69368772","27,2472428","17,70000076"
08/12/2010 2.00,"5,89722705",,"17,70000076"
08/12/2010 3.00,"6,67535816","29,29285336","17,70000076"
08/12/2010 4.00,"6,10256749","23,15946328","17,70000076"
08/12/2010 5.00,"6,08275328","22,0555892","17,70000076"
08/12/2010 6.00,"6,82486021","19,99647992","17,70000076"
08/12/2010 7.00,"6,05033132","19,70178336","17,70000076"
08/12/2010 8.00,"5,44331656","20,88967072","17,70000076"
08/12/2010 9.00,"6,01971046","25,3530244","17,70000076"
08/12/2010 10.00,"5,9278479","27,8671132","17,70000076"
08/12/2010 11.00,"5,71350193","32,45971808","17,70000076"
08/12/2010 12.00,"5,71350193","35,8993296","17,70000076"
08/12/2010 13.00,"6,12238068","37,92352576","17,70000076"
08/12/2010 14.00,"6,59250215","38,19499152","17,70000076"
08/12/2010 15.00,"6,33492554","30,55054784","17,70000076"
08/12/2010 16.00,"5,40729239","26,47886736","17,70000076"
08/12/2010 17.00,"6,50063858","24,91225104","17,70000076"
08/12/2010 18.00,"6,50063858","30,9512648","17,70000076"
08/12/2010 19.00,"6,18362239","44,41237576","17,70000076"
08/12/2010 20.00,"6,28989482","41,0361088","17,70000076"
08/12/2010 21.00,"7,38504313","41,44715056","17,70000076"
08/12/2010 22.00,"6,52045279","44,27536184","17,70000076"
08/12/2010 23.00,"8,17217978","42,09604512","17,70000076"
09/12/2010 0.00,"7,34541573","33,23140128","17,70000076"
09/12/2010 1.00,"7,03560397","27,5219972","39,40000153"
09/12/2010 2.00,"6,66995484","24,97299528","39,40000153"
09/12/2010 3.00,"7,03200175","22,86992912","39,40000153"
09/12/2010 4.00,"6,71498556","18,40013774","39,40000153"
09/12/2010 5.00,"6,49883747","18,69484577","39,40000153"
09/12/2010 6.00,"6,72038888","20,28085168","39,40000153"
09/12/2010 7.00,"6,33312444","28,53925768","39,40000153"
09/12/2010 8.00,"7,03560397","54,48171344","39,40000153"
09/12/2010 9.00,"10,32644511","76,550266","39,40000153"
09/12/2010 10.00,"13,08413214","94,9426544","39,40000153"
09/12/2010 11.00,"11,30991462","96,51057088","39,40000153"
09/12/2010 12.00,"10,37507805","89,98810792","39,40000153"
09/12/2010 13.00,"8,10013143","79,39526464","39,40000153"
09/12/2010 14.00,"7,59578689","69,39959632","39,40000153"
09/12/2010 15.00,"6,31871456","56,98549656","39,40000153"
09/12/2010 16.00,"6,61771867","55,8402468","39,40000153"
09/12/2010 17.00,"7,8155372","51,1481032","39,40000153"
09/12/2010 18.00,"7,17790159","59,83825792","39,40000153"
09/12/2010 19.00,"7,06622482","67,07808416","39,40000153"
09/12/2010 20.00,"7,70025821","72,64143056","39,40000153"
09/12/2010 21.00,"6,83026353","65,75060168","39,40000153"
09/12/2010 22.00,"6,52045279","40,34069528","39,40000153"
09/12/2010 23.00,"6,8014448","32,60191352","39,40000153"
10/12/2010 0.00,"7,01398967","16,39531778","39,40000153"
10/12/2010 1.00,"7,25535428","10,52433632","18,60000038"
10/12/2010 2.00,"7,3814399",,"18,60000038"
10/12/2010 3.00,"7,16709393","15,98043864","18,60000038"
