,Provincia di TARANTO,,,,
24/03/2009 6.00,"15,59223","12,070209","0,662954","65,46469","0,187726"
24/03/2009 7.00,"38,963709","28,997047","0,9028","55,510595","0,49796"
24/03/2009 8.00,"35,853555","25,578448","0,802731","71,735594","0,356063"
24/03/2009 9.00,"109,340148","60,807887","1,236418","62,358354","1,233882"
24/03/2009 10.00,"62,750196","35,198274","1,001442","75,337567","1,129002"
24/03/2009 11.00,"39,721131","25,189088","0,801472","81,129112","0,72094"
24/03/2009 12.00,"44,174942","25,812076","0,812889","81,185969","0,505891"
24/03/2009 13.00,"39,054472","23,470697","0,719537","81,096609","0,487384"
24/03/2009 14.00,"79,924754","42,930994","0,702495","69,883173","0,430977"
24/03/2009 15.00,"34,720008","23,48628","0,605953","81,728965","0,210641"
24/03/2009 16.00,"25,156106","17,378508","0,643813","80,684959","0,230031"
24/03/2009 17.00,"25,397343","18,152036","0,702579","78,809502","0,257353"
24/03/2009 18.00,"52,1176","33,736875","0,778805","70,516885","0,337556"
24/03/2009 19.00,"50,314834","34,128835","0,861076","69,302247","0,586976"
24/03/2009 20.00,"50,405615","32,449373","0,770831","72,051103","0,596671"
24/03/2009 21.00,"47,313625","31,291676","0,811043","71,673311","0,624873"
24/03/2009 22.00,"22,313134","17,817188","0,760589","77,697771","0,555247"
24/03/2009 23.00,"6,829869","6,144126","0,595458","85,234782","0,161286"
25/03/2009 0.00,"6,604195","5,68468","0,574638","85,357993","0,030847"
25/03/2009 1.00,"2,918194","2,850126","0,512013","83,378289","0,027322"
25/03/2009 2.00,,,"0,52259","85,875274",
25/03/2009 3.00,"2,350118","2,234937",,"85,700594",
25/03/2009 4.00,"1,613437","1,702808","0,26147",,
25/03/2009 5.00,"4,822152","4,885191","0,259486","72,174329","0,005288"
25/03/2009 6.00,"3,535552","3,558765","0,274939","74,623932","0,017627"
25/03/2009 7.00,"20,020093","17,308423","0,440796","63,587893","0,165693"
25/03/2009 8.00,"29,098918","22,855512","0,606652","63,024585","0,277624"
25/03/2009 9.00,"46,888224","29,035975","0,812259","59,624385","0,48474"
25/03/2009 10.00,"55,448246","33,819932","0,696564","58,978485","0,740329"
25/03/2009 11.00,"41,822227","25,007391","0,606983","63,483613","0,608127"
25/03/2009 12.00,"41,819645","25,477207","0,576158","68,648231","0,446841"
25/03/2009 13.00,"42,239864","25,793893","0,621941","69,902123","0,53762"
25/03/2009 14.00,"44,514762","26,294875","0,663839","69,697641","0,706838"
25/03/2009 15.00,"34,030005","21,080028","0,5793","73,374089","0,62928"
25/03/2009 16.00,"28,165097","18,787988","0,616073","75,712641","0,439791"
25/03/2009 17.00,"41,202281","27,327986","0,712265","72,347654","0,470638"
25/03/2009 18.00,"57,57529","37,700568","0,897294","65,246692","0,695381"
25/03/2009 19.00,"73,945699","50,726027","1,025963","58,931084","1,276188"
25/03/2009 20.00,"67,341501","51,839597","1,259832","51,624274","2,148719"
25/03/2009 21.00,"89,081398","69,417988","1,458826","41,463004","2,020042"
25/03/2009 22.00,"75,151888","63,066189","1,419986","36,664012","2,904031"
25/03/2009 23.00,"56,506577","47,382704","1,193719","41,844867","1,819096"
26/03/2009 0.00,"27,137896","24,781545","0,912085","45,419728","1,211849"
26/03/2009 1.00,"21,075822","20,039135","0,899608","45,729829","0,631924"
26/03/2009 2.00,"12,993091","12,73731","0,718794","43,434602","0,623993"
26/03/2009 3.00,"13,74015","13,479691","0,587728","47,649955","0,352538"
26/03/2009 4.00,"20,507748","20,104029","0,585497","44,280919","0,581687"
26/03/2009 5.00,"14,938553","14,050758","0,437408","53,67306","0,351656"
26/03/2009 6.00,"20,346929","17,095567","0,53451","49,644556","0,292606"
26/03/2009 7.00,"99,87741","58,443164","1,017864","11,489666","0,938632"
26/03/2009 8.00,"207,445881","83,528433","1,574355","6,796304","1,723029"
26/03/2009 9.00,"243,543093","96,156754","2,14068","19,281247","4,215472"
26/03/2009 10.00,"67,180682","42,406668","0,649459","62,39085","2,042957"
26/03/2009 11.00,"55,554592","41,345011","0,435012","63,302167","1,049681"
26/03/2009 12.00,"76,677124","51,094622","0,555532","45,591695","1,307034"
26/03/2009 13.00,"162,075108","90,443504","0,884071","29,711974","1,823502"
26/03/2009 14.00,"203,388804","93,05222","1,452876","36,058729","3,18518"
26/03/2009 15.00,"74,155809","45,21006","0,378817","55,375177","1,177476"
26/03/2009 16.00,"88,751941","54,409383","0,710365","49,548418","1,145748"
26/03/2009 17.00,"100,857924","58,770232","0,81573","47,445489","1,565269"
26/03/2009 18.00,"137,396302","80,935282","1,163887","33,403301","2,328513"
26/03/2009 19.00,"144,454431","96,234607","1,500559","25,469547","4,339741"
26/03/2009 20.00,"158,319086","110,552733","2,262655","19,183745","5,852128"
26/03/2009 21.00,"97,145984","76,104613","1,242393","25,571113","4,330928"
26/03/2009 22.00,"75,151888","61,711216","1,023402","31,498057","3,206331"
26/03/2009 23.00,"50,317416","42,575382","0,800441","32,868425","1,96628"
27/03/2009 0.00,"29,451682","26,006756","0,458233","43,147522","1,359033"
27/03/2009 1.00,"21,101769","18,232504","0,268329","48,840232","0,646907"
27/03/2009 2.00,,,"0,217259","43,453556","0,350775"
27/03/2009 3.00,"12,396484","11,320038",,"41,262586","0,315521"
27/03/2009 4.00,"16,567554","15,730201","0,495077",,"0,304064"
27/03/2009 5.00,"15,701176","14,858036","0,475466","36,956499","0,329623"
27/03/2009 6.00,"24,346795","21,274708","0,530175","33,28821","0,324335"
27/03/2009 7.00,"242,22286","86,352613","1,505853","8,289895","1,032936"
27/03/2009 8.00,"277,601555","101,646738","1,829143","9,81869","3,726325"
27/03/2009 9.00,"111,814769","51,979763","1,243332","42,853676","3,428431"
27/03/2009 10.00,"41,020697","24,797128","0,480432","69,321205","1,220662"
27/03/2009 11.00,"40,61086","24,290965","0,344741","69,134333","0,574636"
27/03/2009 12.00,"37,734181","21,77309","0,308982","73,810114","0,467994"
27/03/2009 13.00,"43,391576","27,218963","0,549535","77,56099","0,408944"
27/03/2009 14.00,"41,842992","25,311093","0,660889","81,972716","0,578162"
27/03/2009 15.00,"31,399744","18,396038","0,577815","86,649814","0,416876"
27/03/2009 16.00,"18,894327","12,765863","0,530428","91,554438","0,36752"
27/03/2009 17.00,"22,969411","15,195478","0,573354","86,467014","0,239726"
27/03/2009 18.00,"42,032337","25,521336","0,702972","76,410013","0,311996"
27/03/2009 19.00,"75,076668","42,463777","0,899842","61,312974","0,623993"
27/03/2009 20.00,"71,299873","41,116565","0,787982","60,894562","0,831108"
27/03/2009 21.00,"53,593549","32,150871","0,731421","65,556774","0,593145"
27/03/2009 22.00,"16,811384","12,397266","0,484388","76,122937","0,384266"
27/03/2009 23.00,"9,781782","7,179829","0,427406","77,807451","0,089897"
28/03/2009 0.00,"10,879024","7,621106","0,465619","75,432346","0,027322"
28/03/2009 1.00,"6,990692","5,11102","0,448449","76,93269","0,068745"
28/03/2009 2.00,"3,512206","2,889063","0,409477","79,76551","0,018508"
28/03/2009 3.00,"4,64317","3,62885","0,370508","79,473",
28/03/2009 4.00,"2,178917","2,237531","0,389026","82,777059","0,006169"
28/03/2009 5.00,"5,361693","5,295318","0,397611","76,484488","0,005288"
28/03/2009 6.00,"11,138417","9,121444","0,458885","72,026742",
28/03/2009 7.00,"43,207374","26,624541","0,583537","62,091601","0,148947"
28/03/2009 8.00,"29,729247","19,000844","0,480685","74,461444","0,271455"
28/03/2009 9.00,"44,828618","26,684235","0,624192","75,677436","0,391317"
28/03/2009 10.00,"18,46373","11,994928","0,481695","85,729019","0,267048"
28/03/2009 11.00,"21,95517","14,063739","0,482115","84,606473","0,189489"
28/03/2009 12.00,"29,200082","17,261692","0,560392","82,301771","0,356063"
28/03/2009 13.00,"34,170077","18,232504","0,579161","75,455352","0,26881"
28/03/2009 14.00,"51,038544","25,235819","0,655081","67,096396","0,356945"
28/03/2009 15.00,"17,475436","10,183101","0,44104","71,600191","0,101354"
28/03/2009 16.00,"14,907428","8,594509","0,49533","75,616508","0,02644"
28/03/2009 17.00,"19,036993","10,476416","0,558204","78,313902","0,346369"
28/03/2009 18.00,"27,591823","15,41872","0,586315","80,29496","0,266166"
28/03/2009 19.00,"27,648896","15,50697","0,578067","83,561097","0,356063"
28/03/2009 20.00,"28,364826","16,142933","0,586484","84,927393","0,247658"
28/03/2009 21.00,"24,922651","13,806756","0,553154","86,773063","0,22298"
28/03/2009 22.00,"11,641644","7,02668","0,467386","93,01011","0,155998"
28/03/2009 23.00,"7,592489","5,001998","0,456107","93,939025","0,024678"
29/03/2009 0.00,"7,981583","4,937107","0,442725","92,630963","0,011458"
29/03/2009 1.00,"2,422749","1,954595","0,40889","92,537516","0,005288"
29/03/2009 2.00,,,"0,393486","93,199675","0,007933"
29/03/2009 3.00,"1,53043","1,271914",,"94,570066",
29/03/2009 4.00,"1,128369","1,092809","0,206867",,"0,005288"
29/03/2009 5.00,"2,248954","1,819618","0,209506","92,452212","0,007051"
29/03/2009 6.00,"2,907817","2,138893","0,228734","95,893006","0,006169"
29/03/2009 7.00,"4,093251","2,966934","0,2119","97,274226",
29/03/2009 8.00,"7,732564","5,656126","0,281956","93,819863",
29/03/2009 9.00,"12,884146","7,942977","0,366039","93,436661","0,061694"
29/03/2009 10.00,"19,970801","11,148713","0,33196","88,56591","0,092541"
29/03/2009 11.00,"27,065258","14,196126","0,406883","85,735807","0,159524"
29/03/2009 12.00,"32,548873","17,124118","0,376931","83,949741","0,310234"
29/03/2009 13.00,"14,085143","8,327148","0,270898","85,712778","0,109287"
29/03/2009 14.00,"7,200802","4,711275","0,174438","87,534057","0,022915"
29/03/2009 15.00,"10,373202","6,17268","0,284019","87,271372","0,039661"
29/03/2009 16.00,"15,485876","9,012424","0,279233","86,121734","0,037017"
29/03/2009 17.00,"13,838719","8,023446","0,27552","85,328206","0,109287"
29/03/2009 18.00,"18,96177","11,143526","0,280965","84,22461","0,173625"
29/03/2009 19.00,"21,262586","11,512123","0,308938","83,433792","0,116338"
29/03/2009 20.00,"22,712608","13,448545","0,30341","81,21982","0,17715"
29/03/2009 21.00,"18,634932","11,094201","0,25456","82,643018","0,114575"
29/03/2009 22.00,"9,369344","5,139572","0,148776","82,075616","0,082847"
29/03/2009 23.00,"4,780648","3,776808","0,187145","78,062039","0,01322"
30/03/2009 0.00,"2,235985","1,822212","0,151581","78,095874","0,006169"
30/03/2009 1.00,"0,85341","0,854001","0,108261","76,726861","0,007051"
30/03/2009 2.00,"0,996077","0,996766","0,121751","75,904924",
30/03/2009 3.00,"0,440972","0,667106","0,161071","74,244785",
30/03/2009 4.00,"1,120587","1,069447","0,194242","74,170288","0,005288"
30/03/2009 5.00,"1,468175","1,419872","0,15414","76,278644","0,005288"
30/03/2009 6.00,"12,583248","8,36868","0,148776","76,694365","0,006169"
30/03/2009 7.00,"17,841182","11,797655","0,226753","73,546051",
30/03/2009 8.00,"55,951468","32,291041","0,580414","57,559362","0,324335"
30/03/2009 9.00,"37,313921","20,35582","0,416043","62,57908","0,585213"
30/03/2009 10.00,"30,421832","17,965137","0,289134","69,639422","0,315521"
30/03/2009 11.00,"27,405058","14,922934","0,339221","72,488483","0,286437"
30/03/2009 12.00,"37,575944","21,778273","0,341779","68,094375","0,375453"
30/03/2009 13.00,"34,170077","20,35582","0,361748","68,484381","0,29525"
30/03/2009 14.00,"34,343879","20,140357","0,390711","70,763345","0,448605"
30/03/2009 15.00,"28,546408","16,428458","0,294332","73,05046","0,170981"
30/03/2009 16.00,"25,869455","14,956673","0,3313","74,279998","0,259115"
30/03/2009 17.00,"33,321856","19,37202","0,388153","71,040932","0,382504"
30/03/2009 18.00,"41,791079","23,343512","0,467533","66,789007","0,4063"
30/03/2009 19.00,"61,948684","32,618109","0,518445","61,535058","0,322572"
30/03/2009 20.00,"51,020361","29,492829","0,483376","62,103793","0,567586"
30/03/2009 21.00,"26,686549","16,760722","0,389474","68,13366","0,560535"
30/03/2009 22.00,"16,938488","10,598417","0,327587","71,444461","0,303183"
30/03/2009 23.00,"10,534028","8,150638","0,283358","67,56628","0,047593"
31/03/2009 0.00,"3,748256","3,301787","0,192509","71,777565","0,070508"
31/03/2009 1.00,"1,229533","1,235574","0,187888","75,570458",
31/03/2009 2.00,,,"0,211818","75,227856",
31/03/2009 3.00,"1,961025","1,975362",,"70,885224",
31/03/2009 4.00,"1,535617","1,682042","0,110175",,
31/03/2009 5.00,"10,738951","6,515318","0,184535","67,516166","0,005288"
31/03/2009 6.00,"39,939023","24,451897","0,185527","58,113215","0,003525"
31/03/2009 7.00,"80,07259","45,858995","0,564275","41,467053","0,319047"
31/03/2009 8.00,"78,617388","41,072435","0,674616","47,807025","0,715652"
31/03/2009 9.00,"70,441273","35,891336","0,699098","49,039277","1,222425"
31/03/2009 10.00,"49,881632","30,13658","0,431932","56,840343","0,725347"
31/03/2009 11.00,"56,143431","31,540866","0,504141","57,721854","0,706838"
31/03/2009 12.00,"61,227556","31,696619","0,463778","60,950083","0,542027"
31/03/2009 13.00,"66,062696","33,570743","0,372461","58,228305","0,647788"
31/03/2009 14.00,"39,941623","23,831511","0,297936","58,077983","0,496197"
31/03/2009 15.00,"35,179135","20,046918","0,316711","65,313031","0,371927"
31/03/2009 16.00,"48,22408","27,79522","0,441031","62,527608","0,549077"
31/03/2009 17.00,"60,952609","36,94521","0,510842","58,38539","0,498842"
31/03/2009 18.00,"100,141974","56,371764","0,890251","44,959319","0,89809"
31/03/2009 19.00,"170,642917","93,459763","1,485378","18,257531","2,317055"
31/03/2009 20.00,"103,073167","61,373766","1,000839","23,117442","2,771829"
31/03/2009 21.00,"70,68769","46,341813","0,729951","34,180574","1,854349"
31/03/2009 22.00,"49,427664","39,369647","0,594465","33,005201","1,133409"
31/03/2009 23.00,"31,04694","26,47139","0,431849","40,531356","0,682161"
01/04/2009 0.00,"18,365162","16,495946","0,31266","47,087986","0,324335"
01/04/2009 1.00,"8,124248","7,805403","0,239126","56,461174","0,195659"
01/04/2009 2.00,"6,899905","6,73336","0,201905","57,081358","0,070508"
01/04/2009 3.00,"3,823482","3,714509","0,172872","62,700956","0,058168"
01/04/2009 4.00,"8,500371","7,563998","0,24624","55,933078","0,060813"
01/04/2009 5.00,"43,788452","32,740111","0,54583","39,511733","0,237082"
01/04/2009 6.00,"119,80154","62,674232","0,734583","28,559623","0,736804"
01/04/2009 7.00,"210,94483","94,931544","1,397866","7,924283","1,359915"
01/04/2009 8.00,"275,00526","96,992561","2,050148","17,465375","4,457841"
01/04/2009 9.00,"64,451839","35,379971","0,473206","49,522684","2,211294"
01/04/2009 10.00,"53,907423","29,287767","0,433586","59,241186","0,750024"
01/04/2009 11.00,"34,976808","22,559592","0,375686","70,216277","0,743855"
01/04/2009 12.00,"57,251052","32,760876","0,468493","64,451809","0,378978"
01/04/2009 13.00,"61,134171","33,189166","0,440783","62,440968","0,521756"
01/04/2009 14.00,"36,945615","22,442787","0,294049","69,099143","0,415995"
01/04/2009 15.00,"28,621626","17,098164","0,304718","69,677352","0,135727"
01/04/2009 16.00,"28,857681","17,477144","0,293221","67,787009","0,297013"
01/04/2009 17.00,"37,070122","22,113139","0,417044","67,120779","0,318165"
01/04/2009 18.00,"33,944385","20,462243","0,357407","65,229082","0,467994"
01/04/2009 19.00,"98,94359","55,276359","0,666426","46,57072","0,481214"
01/04/2009 20.00,"77,561675","52,205591","0,536566","43,307301","0,971242"
01/04/2009 21.00,"57,736109","43,037416","0,425978","46,474583","0,607247"
01/04/2009 22.00,"53,624697","42,476742","0,523332","31,470985","0,855786"
01/04/2009 23.00,"32,608529","26,998318","0,387846","38,688418","0,493553"
02/04/2009 0.00,"20,536294","17,230548","0,273783","37,464305","0,476807"
02/04/2009 1.00,"9,719528","8,830721","0,164848","34,840023","0,294369"
02/04/2009 2.00,,,"0,246405","32,645005","0,271455"
02/04/2009 3.00,"8,668979","8,656807",,"35,767596","0,185964"
02/04/2009 4.00,"11,680553","11,205826","0,260462",,"0,105761"
02/04/2009 5.00,"26,346728","20,036535","0,398023","20,061202","0,216811"
02/04/2009 6.00,"65,940768","39,367047","0,477513","10,3996","0,586094"
02/04/2009 7.00,"111,783625","52,667643","0,856755","6,046125","0,643382"
02/04/2009 8.00,"158,773031","69,672364","1,396458","9,787545","2,223633"
02/04/2009 9.00,"119,197155","60,140791","1,184268","22,380807","2,485392"
02/04/2009 10.00,"86,036081","52,179643","0,809555","34,445968","1,383711"
02/04/2009 11.00,"103,898041","57,773467","0,834761","34,733049","1,191578"
02/04/2009 12.00,"99,026607","57,09597","0,972241","40,578761","1,225951"
02/04/2009 13.00,"101,464906","58,720923","0,869688","50,318906","2,633457"
02/04/2009 14.00,"56,122647","37,119128","0,50486","58,664331","0,743855"
02/04/2009 15.00,"64,371418","40,672692","0,642339","58,095597","0,476807"
02/04/2009 16.00,"72,928862","45,386575","0,692504","53,815244","0,932463"
02/04/2009 17.00,"106,925174","62,07981","1,113496","36,55975","0,548197"
02/04/2009 18.00,"121,116652","68,46015","1,198354","32,848113",
02/04/2009 19.00,"169,540518","87,637493","1,434596","18,730115",
02/04/2009 20.00,"149,224716","80,447282","1,300494","16,14511","3,007148"
02/04/2009 21.00,"93,846482","59,307562","0,73262","25,642872","1,752995"
02/04/2009 22.00,"37,168685","30,211855","0,489621","38,297076","0,776464"
02/04/2009 23.00,"34,315331","27,257892","0,388715","34,315976","0,579043"
03/04/2009 0.00,"21,029131","18,45314","0,296541","36,710054","0,329623"
03/04/2009 1.00,"13,449627","11,857353","0,285667","37,365451","0,341962"
03/04/2009 2.00,"6,866183","6,754127","0,228748","40,588236","0,126913"
03/04/2009 3.00,"5,893453","5,780723","0,210131","47,767763","0,101354"
03/04/2009 4.00,"7,535423","7,304425","0,24028","50,51797","0,32169"
03/04/2009 5.00,"33,301113","21,230579","0,294564","48,616793","0,119863"
03/04/2009 6.00,"53,489804","36,213222","0,418945","39,701298","0,324335"
03/04/2009 7.00,"81,997325","48,781811","0,702142","35,165007","0,594907"
03/04/2009 8.00,"176,266608","86,845813","1,832209","23,557538","2,197193"
03/04/2009 9.00,"103,968075","56,693627","1,029655","37,234101","2,862608"
03/04/2009 10.00,"103,189873","55,268577","1,005272","41,858413","1,507981"
03/04/2009 11.00,"87,924485","48,589731","0,780725","45,253165","1,440117"
03/04/2009 12.00,"82,721035","45,106238","0,756178","48,123888","1,154561"
03/04/2009 13.00,"95,376905","53,189373","0,824547","48,994585","1,541472"
03/04/2009 14.00,"74,578632","39,110053","0,501565","54,672398","1,00914"
03/04/2009 15.00,"69,989924","42,515672","0,585337","52,889026","0,679517"
03/04/2009 16.00,"70,013271","40,815463","0,616392","54,316269","0,709483"
03/04/2009 17.00,"80,440937","48,202954","0,743082","50,15506","1,142223"
03/04/2009 18.00,"114,232325","62,378327","0,992917","39,231414","1,436592"
03/04/2009 19.00,"149,790167","76,143547","1,110791","29,456056","1,472727"
03/04/2009 20.00,"123,682059","66,741762","0,881383","29,166282","1,788248"
03/04/2009 21.00,"76,926146","46,679259","0,703378","37,839384","1,164256"
03/04/2009 22.00,"44,654834","30,814059","0,420346","44,382464","0,622229"
03/04/2009 23.00,"33,0002","23,735472","0,35346","46,266045","0,352538"
04/04/2009 0.00,"15,20573","11,984542","0,267464","49,419781","0,19654"
04/04/2009 1.00,"7,081482","6,372553","0,126977","51,728555","0,183319"
04/04/2009 2.00,,,,"36,035704","0,05905"
04/04/2009 3.00,"5,395415","4,109064",,"27,936743","0,016746"
04/04/2009 4.00,"6,591226","5,222637","0,197197",,"0,253827"
04/04/2009 5.00,"8,477026","6,497148","0,196268","28,776298","0,119863"
04/04/2009 6.00,"58,636221","31,735546","0,380623","18,069313","0,325216"
04/04/2009 7.00,"65,77477","33,391646","0,63147","20,103177","0,549077"
04/04/2009 8.00,"158,03892","58,201757","1,649732","13,431469","2,080855"
04/04/2009 9.00,"102,691838","46,414487","1,006264","14,564857","2,436036"
04/04/2009 10.00,"93,581903","43,826536","0,796985","21,343547","1,405745"
04/04/2009 11.00,"105,853861","50,77534","1,00204","21,615726","1,931027"
04/04/2009 12.00,"107,705958","52,140699","0,843876","24,073445","1,606691"
04/04/2009 13.00,"136,146002","59,484077","1,248662","25,270486","2,879353"
04/04/2009 14.00,"49,941305","27,727728","0,377919","40,390531","1,05497"
04/04/2009 15.00,"49,588502","28,973682","0,497724","39,430478","0,666297"
04/04/2009 16.00,"72,041751","37,495505","0,700497","36,245577","1,001208"
04/04/2009 17.00,"85,304588","43,938141","0,809573","31,359943","1,408388"
04/04/2009 18.00,"114,844507","53,503457","0,979734","21,965089","1,719504"
04/04/2009 19.00,"142,249546","67,029899","1,171354","13,898632","1,738893"
04/04/2009 20.00,"143,380536","76,174705","1,113142","14,841096","2,436918"
04/04/2009 21.00,"113,954778","70,575666","0,833484","11,056344","1,927501"
04/04/2009 22.00,"87,846684","59,917545","0,609841","16,632591","1,139579"
04/04/2009 23.00,"78,801568","62,043459","0,447961","23,13775","0,690092"
05/04/2009 0.00,"44,737837","35,097034","0,438413","21,885191","0,615178"
05/04/2009 1.00,"24,481686","20,747762","0,325283","22,10456","0,497078"
05/04/2009 2.00,"22,9305","18,190972","0,281433","31,424941","0,345487"
05/04/2009 3.00,"13,532632","10,741187","0,20852","43,039193","0,284675"
05/04/2009 4.00,"7,633993","5,830042","0,164668","49,239691","0,082847"
05/04/2009 5.00,"21,241841","11,519903","0,184355","44,08998","0,061694"
05/04/2009 6.00,"13,400341","10,434883","0,241554","37,402","0,149828"
05/04/2009 7.00,"21,145859","15,636761","0,397182","30,493316","0,239726"
05/04/2009 8.00,"30,452959","19,738035","0,491557","32,157526","0,654839"
05/04/2009 9.00,"57,658289","29,658961","0,69847","40,343149","0,703313"
05/04/2009 10.00,"89,62871","40,864794","0,963511","32,703216","1,616386"
05/04/2009 11.00,"94,50794","48,851885","0,916367","35,471041","1,330831"
05/04/2009 12.00,"103,799459","48,459944","0,882826","37,789289","1,797943"
05/04/2009 13.00,"34,665535","19,429132","0,410532","49,892378","1,092867"
05/04/2009 14.00,"19,96302","13,432973","0,240624","56,4991","0,34108"
05/04/2009 15.00,"35,773138","20,023554","0,336689","52,677775","0,311115"
05/04/2009 16.00,"33,633111","18,90999","0,343279","53,858577","0,32169"
05/04/2009 17.00,"48,613191","26,170289","0,453705","45,950536","0,657483"
05/04/2009 18.00,"54,698571","36,104199","0,528394","39,473807","0,778228"
05/04/2009 19.00,"56,654431","40,37159","0,626063","32,742497","0,97036"
05/04/2009 20.00,"63,077034","42,959559","0,581707","26,07483","1,082291"
05/04/2009 21.00,"81,603049","52,514494","0,700413","19,285307","1,194222"
05/04/2009 22.00,"70,695473","47,143897","0,573765","17,558807","1,236527"
05/04/2009 23.00,"49,801193","34,853045","0,525606","23,349002","1,017072"
06/04/2009 0.00,"24,881161","20,207851","0,284389","29,090452","0,415113"
06/04/2009 1.00,"13,273237","11,740552","0,220685","28,502764","0,29525"
06/04/2009 2.00,,,"0,242652","25,8311","0,281149"
06/04/2009 3.00,"14,411983","13,495265",,"27,932673","0,200947"
06/04/2009 4.00,"19,877419","18,987865","0,328982",,"0,305826"
06/04/2009 5.00,"25,034197","21,936624","0,330163","32,997081","0,299657"
06/04/2009 6.00,"39,775604","28,37926","0,490186","47,389968","0,399249"
06/04/2009 7.00,"29,796683","21,544664","0,415317","55,84777","0,230912"
06/04/2009 8.00,"64,973222","39,96927","0,932737","44,929536","0,690974"
06/04/2009 9.00,"68,778557","39,198311","0,726763","45,515865","1,145748"
06/04/2009 10.00,"67,803229","38,770025","0,688403","48,420447","1,133409"
06/04/2009 11.00,"63,567288","37,108746","0,637984","54,193039","0,767651"
06/04/2009 12.00,"75,299738","44,148403","0,760658","57,755708","0,993275"
06/04/2009 13.00,"82,023269","45,586437","0,740086","63,529659","1,329067"
06/04/2009 14.00,"57,549343","35,351427","0,526777","73,063983","0,922768"
06/04/2009 15.00,"59,842406","39,026996","0,562526","74,920491","0,626636"
06/04/2009 16.00,"62,662016","41,466995","0,621881","73,692291","0,803786"
06/04/2009 17.00,"92,51579","58,918184","0,91579","58,370489","1,418965"
06/04/2009 18.00,"97,236747","63,785216","0,971688","48,268785","1,641064"
06/04/2009 19.00,"100,058994","71,966991","1,041161","37,089204","2,052652"
06/04/2009 20.00,"93,397737","69,329727","0,964775","37,880004","1,804112"
06/04/2009 21.00,"75,162267","54,518402","0,729462","37,0039","1,532659"
06/04/2009 22.00,"52,758311","38,263842","0,579641","40,620736","1,053207"
06/04/2009 23.00,"40,405933","33,949738","0,519021","35,137914","0,727109"
07/04/2009 0.00,"23,355902","19,5667","0,364731","37,347837","0,587856"
07/04/2009 1.00,"13,755713","12,379098","0,368019","34,909068","0,394842"
07/04/2009 2.00,"8,88687","8,210338","0,300907","38,095323","0,389555"
07/04/2009 3.00,"7,522452","6,689233","0,272157","50,588373","0,319047"
07/04/2009 4.00,"10,684478","9,757402","0,271061","48,553152","0,302301"
07/04/2009 5.00,"29,098918","22,375295","0,400901","32,990297","0,316403"
07/04/2009 6.00,"44,955707","36,898501","0,73157","18,815427","0,676872"
07/04/2009 7.00,"61,790447","45,062111","1,024046","19,822887","1,320254"
07/04/2009 8.00,"79,182861","51,226991","1,449903","27,855487","2,758609"
07/04/2009 9.00,"56,631088","39,953687","1,040403","41,102804","2,014754"
07/04/2009 10.00,"65,577621","45,254191","1,182297","59,876256","1,371373"
07/04/2009 11.00,"51,741471","38,20675","0,954911","79,156152","1,337"
07/04/2009 12.00,"54,376955","38,30279","0,991671","81,4216","1,069071"
07/04/2009 13.00,"48,431589","32,348151","0,77752","85,646424","0,859311"
07/04/2009 14.00,"28,642371","21,435642","0,628288","95,828029","0,408944"
07/04/2009 15.00,"25,036797","19,738035","0,64903","101,675092","0,317284"
07/04/2009 16.00,"40,341095","29,967846","0,766644","94,380477","0,364876"
07/04/2009 17.00,"49,892014","37,664238","0,86124","86,331612","0,501485"
07/04/2009 18.00,"65,473839","47,686406","0,988213","73,715313","0,632806"
07/04/2009 19.00,"56,35354","45,152969","1,010556","61,873569","0,82582"
07/04/2009 20.00,"75,919688","63,214156","1,04993","41,368221","1,000326"
07/04/2009 21.00,"63,318288","50,772758","0,947153","42,224017","1,005615"
07/04/2009 22.00,"38,546072","31,722585","0,766728","57,080022","0,563179"
07/04/2009 23.00,"16,087672","14,528378","0,609233","62,133576","0,387791"
08/04/2009 0.00,"10,401737","10,266162","0,568933","60,218857","0,254709"
08/04/2009 1.00,"15,760836","14,575097","0,596672","44,95527","0,293488"
08/04/2009 2.00,,,"0,566572","33,810902","0,313759"
08/04/2009 3.00,"9,239648","9,105871",,"39,899003","0,311115"
08/04/2009 4.00,"7,932297","7,467956","0,309423",,"0,731516"
08/04/2009 5.00,"21,166623","18,128671","0,34662","31,239426","0,491791"
08/04/2009 6.00,"99,309318","57,698193","0,699951","12,471394","0,768533"
08/04/2009 7.00,"145,725446","73,446569","0,884278","11,829546","1,458625"
08/04/2009 8.00,"58,828166","37,093181","0,578086","45,333062","1,154561"
08/04/2009 9.00,"46,99197","29,864024","0,526557","61,586508","0,735923"
08/04/2009 10.00,"51,770037","32,511687","0,400137","69,483715","0,635449"
08/04/2009 11.00,"36,022174","21,536882","0,355981","74,91237","0,312877"
08/04/2009 12.00,"40,605678","23,97688","0,412895","78,007869","0,304064"
08/04/2009 13.00,"21,86957","13,941738","0,259302","84,664685","0,384266"
08/04/2009 14.00,"11,589766","7,919614","0,182836","88,597052","0,059932"
08/04/2009 15.00,"16,053952","11,31485","0,236603","91,722337","0,083728"
08/04/2009 16.00,"27,360968","18,733477","0,333282","84,686374","0,117218"
08/04/2009 17.00,"29,233792","20,072883","0,353413","84,584792","0,315521"
08/04/2009 18.00,"46,037403","29,788749","0,438328","75,940137","0,335792"
