, Brindisi,,,
,Quartiere Bozzano,,,
Parm,SO2,NO2,NOX,PM10



15/01/2009 10.00,,"45,0","65,2","6,3"
15/01/2009 11.00,,"8,6","15,0",
15/01/2009 12.00,"2,6","3,1","9,2","5,4"
15/01/2009 13.00,"2,5","7,5","11,9",
15/01/2009 14.00,"2,1","9,2","15,9","6,8"
15/01/2009 15.00,"1,9","31,8","38,9",
15/01/2009 16.00,"2,0","64,6","75,9","4,9"
15/01/2009 17.00,"2,9","118,1","185,6",
15/01/2009 18.00,"3,5","124,7","232,5","37,1"
15/01/2009 19.00,"7,3","148,5","500,3",
15/01/2009 20.00,"6,1","119,8","361,3","60,1"
15/01/2009 21.00,"4,6","115,3","277,2",
15/01/2009 22.00,"5,5","98,2","303,8","65,0"
15/01/2009 23.00,"2,7","72,6","113,9",
16/01/2009 0.00,"1,9","19,3","20,5","58,1"
16/01/2009 1.00,,"3,9","6,5",
16/01/2009 2.00,,,,"31,3"
16/01/2009 3.00,,"17,9","19,4",
16/01/2009 4.00,,"2,9","3,4","33,7"
16/01/2009 5.00,,"5,8","7,9",
16/01/2009 6.00,,"9,2","12,1","29,3"
16/01/2009 7.00,,"25,7","31,6",
16/01/2009 8.00,,"55,3","62,7","26,9"
16/01/2009 9.00,,"49,2","56,5",
16/01/2009 10.00,,"20,1","27,1","24,4"
16/01/2009 11.00,,"7,7","14,1",
16/01/2009 12.00,,"4,3","9,0","27,8"
16/01/2009 13.00,,"5,9","12,1",
16/01/2009 14.00,,"3,6","9,2","4,4"
16/01/2009 15.00,,"1,6","6,1",
16/01/2009 16.00,,"2,1","7,3","27,4"
16/01/2009 17.00,,"4,1","8,3",
16/01/2009 18.00,,"8,4","13,9","25,4"
16/01/2009 19.00,,"8,4","13,7",
16/01/2009 20.00,,"5,7","10,6","6,3"
16/01/2009 21.00,,"4,8","9,2",
16/01/2009 22.00,,"5,7","9,4","31,7"
16/01/2009 23.00,,"7,3","10,1",
17/01/2009 0.00,,"6,9","8,8","24,4"
17/01/2009 1.00,,"4,4","6,0",
17/01/2009 2.00,,"2,8","4,6","4,9"
17/01/2009 3.00,,"9,9","10,9",
17/01/2009 4.00,,"10,4","10,9","4,4"
17/01/2009 5.00,,"9,6","10,1",
17/01/2009 6.00,,"8,0","9,2","2,0"
17/01/2009 7.00,,"3,2","5,7",
17/01/2009 8.00,,"26,0","32,9","23,9"
17/01/2009 9.00,,"22,1","30,9",
17/01/2009 10.00,,"7,3","13,7","24,4"
17/01/2009 11.00,,"5,3","10,9",
17/01/2009 12.00,,"6,1","12,5","4,4"
17/01/2009 13.00,,"6,5","12,7",
17/01/2009 14.00,,"6,6","11,8","5,9"
17/01/2009 15.00,,"5,6","9,2",
17/01/2009 16.00,,"4,6","8,2","5,4"
17/01/2009 17.00,,"21,2","26,4",
17/01/2009 18.00,,"61,8","70,0","26,9"
17/01/2009 19.00,"0,5","90,5","169,5",
17/01/2009 20.00,"2,2","116,3","308,4","62,5"
17/01/2009 21.00,"1,2","99,8","239,6",
17/01/2009 22.00,"0,0","83,9","158,7","96,2"
17/01/2009 23.00,"0,0","66,1","100,8",
18/01/2009 0.00,"0,0","60,7","81,3","120,1"
18/01/2009 1.00,,"51,7","67,9",
