,TARANTO,,,
,S.VITO Colonia Marina,,,
Parm,SO2,NOX,NO2,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3


21/01/2009 20.00,"0,512635","10,461397","4,472468",
21/01/2009 21.00,"0,706462","10,207191","4,218084",
21/01/2009 22.00,"0,537703","11,134527","4,185638",
21/01/2009 23.00,"0,693269","9,143672","3,270638",
22/01/2009 0.00,"0,611468","8,775331","2,49451",
22/01/2009 1.00,,"7,339579","1,946808",
22/01/2009 2.00,"0,648022",,,
22/01/2009 3.00,"0,738568","7,560065","1,819618",
22/01/2009 4.00,"0,580307","7,111313","1,761212",
22/01/2009 5.00,"0,733256","6,797445","1,778083",
22/01/2009 6.00,"0,519308","6,89731","2,003914",
22/01/2009 7.00,"0,607316","10,439347","4,521786",
22/01/2009 8.00,"0,846094","14,985244","7,606829",
22/01/2009 9.00,"0,634981","14,494988","6,660679",
22/01/2009 10.00,"0,531125","11,871208","4,737234",
22/01/2009 11.00,"0,505431","9,720826","3,556169",
22/01/2009 12.00,"0,664765","9,512013","3,518531",
22/01/2009 13.00,"0,496","9,937419","3,941638",
22/01/2009 14.00,"0,59899","11,715571","5,826149",
22/01/2009 15.00,"0,669629","11,18511","4,765786",
22/01/2009 16.00,"0,52841","17,50786","9,739232",
22/01/2009 17.00,"0,749848","15,679127","8,944936",
22/01/2009 18.00,"0,590634","13,651955","7,403061",
22/01/2009 19.00,"0,757787","14,557243","9,143508",
22/01/2009 20.00,"0,85833","31,133859","21,623839",
22/01/2009 21.00,"0,568698","16,838621","10,102636",
22/01/2009 22.00,"0,677658","17,615509","10,677594",
22/01/2009 23.00,"0,775872","16,086376","10,467332",
23/01/2009 0.00,"0,803418","17,986443","9,497829",
23/01/2009 1.00,"0,380087","9,703964","4,203807",
23/01/2009 2.00,"0,803507","9,67154","4,119446",
23/01/2009 3.00,"0,744447","9,518496","3,980574",
23/01/2009 4.00,"0,56649","9,133294","3,105807",
23/01/2009 5.00,"0,501789","10,336887","4,621722",
23/01/2009 6.00,"0,553806","6,697577","2,301128",
23/01/2009 7.00,"18,715606","10,160499","7,425128",
23/01/2009 8.00,"0,523188","5,672967","4,397191",
23/01/2009 9.00,"0,625819","2,38773","3,42768",
23/01/2009 10.00,"0,620835","4,571835","5,772936",
23/01/2009 11.00,"0,647963","6,281249","6,854063",
23/01/2009 12.00,,"11,248661","10,907315",
23/01/2009 13.00,"0,611822","7,348659","6,905977",
23/01/2009 14.00,"0,59905","7,829834","6,192147",
23/01/2009 15.00,"0,49976","8,359002","5,558786",
23/01/2009 16.00,,"14,775134","10,639947",
23/01/2009 17.00,"0,409155","10,120292","5,715828",
23/01/2009 18.00,"0,370776","7,844102","4,123339",
23/01/2009 19.00,"0,501372","7,084075","5,419914",
23/01/2009 20.00,"0,900261","52,961959","29,051558",
23/01/2009 21.00,"0,849138","26,760467","17,423933",
23/01/2009 22.00,"0,389906","6,76891","4,628212",
23/01/2009 23.00,"0,466246","5,378553","3,779404",
24/01/2009 0.00,"0,614478","7,558769","5,700255",
24/01/2009 1.00,,"4,685969","2,163552",
24/01/2009 2.00,"1,034037",,,
24/01/2009 3.00,"1,303762","6,391491","2,111638",
24/01/2009 4.00,"1,321156","6,171005","1,794957",
24/01/2009 5.00,"1,235886","6,400571","2,484128",
24/01/2009 6.00,"1,309382","7,580816","3,288808",
24/01/2009 7.00,"1,488842","12,62475","7,000721",
24/01/2009 8.00,"1,65635","33,944385","18,131274",
24/01/2009 9.00,"1,672852","37,959833","20,655622",
24/01/2009 10.00,"1,34836","15,894426","8,336232",
24/01/2009 11.00,"1,098257","24,256014","13,301889",
24/01/2009 12.00,"0,851009","12,707758","6,585404",
24/01/2009 13.00,"0,850295","17,6622","10,543905",
24/01/2009 14.00,"1,302425","24,292322","15,409635",
24/01/2009 15.00,"1,373603","12,323853","6,242764",
24/01/2009 16.00,"1,140714","10,815473","4,533469",
24/01/2009 17.00,"1,230177","10,672805","4,703489",
24/01/2009 18.00,"1,072301","10,312246","4,559424",
24/01/2009 19.00,"0,99158","8,973768","3,56266",
24/01/2009 20.00,"0,890701","7,968612","3,626255",
24/01/2009 21.00,"1,122429","9,45235","4,347871",
24/01/2009 22.00,"1,02824","8,79219","3,891021",
24/01/2009 23.00,"1,090944","8,611912","3,72749",
25/01/2009 0.00,"0,788751","9,001003","4,192127",
25/01/2009 1.00,"0,928073","8,923185","4,508808",
25/01/2009 2.00,"0,558538","7,269542","2,071403",
25/01/2009 3.00,"0,810336","6,445964","2,086979",
25/01/2009 4.00,"0,735145","5,718362","1,283596",
25/01/2009 5.00,"0,784024","6,449854","1,749532",
25/01/2009 6.00,"0,863408","7,534125","2,495808",
25/01/2009 7.00,"1,014146","7,366815","2,224553",
25/01/2009 8.00,"1,013076","11,466552","5,69636",
25/01/2009 9.00,"1,127246","14,94893","7,584764",
25/01/2009 10.00,"1,411688","12,098179","5,177212",
25/01/2009 11.00,"1,272545","10,013941","3,038319",
25/01/2009 12.00,"0,968032","10,257773","2,956552",
25/01/2009 13.00,"1,086038","9,152751","2,655447",
25/01/2009 14.00,"1,067485","10,70912","3,423786",
25/01/2009 15.00,"0,82648","10,301869","3,340723",
25/01/2009 16.00,"0,925219","10,242209","3,013658",
25/01/2009 17.00,"1,148296","22,211971","12,428422",
25/01/2009 18.00,"1,767042","48,098289","27,639469",
25/01/2009 19.00,"2,035162","62,045968","30,794596",
25/01/2009 20.00,"2,024013","35,135027","16,894398",
25/01/2009 21.00,"1,322226","19,50259","12,616611",
25/01/2009 22.00,"1,391977","11,432832","4,576297",
25/01/2009 23.00,"1,311077","13,759604","6,996828",
26/01/2009 0.00,"1,440499","10,654647","4,035085",
26/01/2009 1.00,,"9,343404","3,356298",
26/01/2009 2.00,"0,391742",,,
26/01/2009 3.00,"0,606557","8,893356","3,720998",
26/01/2009 4.00,"0,565989","15,539053","9,931317",
26/01/2009 5.00,"0,648794","11,666286","7,262892",
26/01/2009 6.00,"0,753521","17,077265","9,726254",
26/01/2009 7.00,"0,970837","23,235293","13,75484",
26/01/2009 8.00,"20,973702","52,720683","25,774428",
26/01/2009 9.00,"1,146991","49,779166","23,464217",
26/01/2009 10.00,"0,834002","19,035697","9,987125",
26/01/2009 11.00,"0,713668","9,068445","3,846892",
26/01/2009 12.00,"0,620438","8,322687","3,491276",
26/01/2009 13.00,"0,528996","9,205926","4,072722",
26/01/2009 14.00,"0,601196","9,929639","4,851446",
26/01/2009 15.00,"0,556041","10,501605","4,632105",
26/01/2009 16.00,"0,624429","10,47696","4,968253",
26/01/2009 17.00,"0,694366","24,089995","14,680222",
26/01/2009 18.00,"0,865694","20,001928","13,663995",
26/01/2009 19.00,"0,895837","16,210885","9,972849",
26/01/2009 20.00,"0,760312","11,510651","5,814466",
26/01/2009 21.00,"0,857294","10,65335","4,211595",
26/01/2009 22.00,"0,920679","9,735091","3,30568",
26/01/2009 23.00,"0,79397","7,540611","2,545128",
27/01/2009 0.00,"0,821373","8,061994","2,764469",
27/01/2009 1.00,"0,657789","6,487468","2,577573",
27/01/2009 2.00,"0,66041","6,763723","2,224553",
27/01/2009 3.00,"0,613885","7,19302","2,395872",
27/01/2009 4.00,"0,697583","6,871372","1,779382",
27/01/2009 5.00,"0,679175","7,016632","1,826105",
27/01/2009 6.00,"0,589818","7,496514","2,595745",
27/01/2009 7.00,"0,624965","12,039816","6,689233",
27/01/2009 8.00,"0,61043","24,66197","15,152655",
27/01/2009 9.00,"0,556935","11,781717","9,13053",
27/01/2009 10.00,"0,655109","4,592588","3,993552",
27/01/2009 11.00,"0,509456","5,492688","3,465318",
27/01/2009 12.00,"0,546986","5,832495","2,525658",
27/01/2009 13.00,"0,428796","6,164521","2,523064",
27/01/2009 14.00,"0,595418","10,377095","5,909212",
27/01/2009 15.00,"0,56164","8,73253","4,089596",
27/01/2009 16.00,"0,51303","7,046464","3,035722",
27/01/2009 17.00,"0,86909","9,786971","4,911148",
27/01/2009 18.00,"0,902926","18,985115","12,432307",
27/01/2009 19.00,"0,804812","9,825881","5,112317",
27/01/2009 20.00,"0,615255","9,978923","5,235616",
27/01/2009 21.00,"0,642778","9,672836","5,066892",
27/01/2009 22.00,"0,631994","7,221555","3,541892",
27/01/2009 23.00,"0,599826","6,036119","2,621702",
28/01/2009 0.00,"0,702587","4,858466","2,294637",
28/01/2009 1.00,,"3,997277","2,083086",
28/01/2009 2.00,"0,773167",,,
28/01/2009 3.00,"0,994329","4,101033","2,007808",
28/01/2009 4.00,"1,082434","3,222982","1,53668",
28/01/2009 5.00,"0,920609","2,599136","1,624936",
28/01/2009 6.00,"0,949378","2,866313","2,105148",
28/01/2009 7.00,"0,931397","5,337049","4,564617",
28/01/2009 8.00,"1,282019","32,310198","21,835384",
28/01/2009 9.00,"1,350345","32,515147","22,580375",
28/01/2009 10.00,"1,298202","23,192483","16,394717",
28/01/2009 11.00,"1,006915","15,286143","9,589976",
28/01/2009 12.00,"0,922407","14,95282","9,304446",
28/01/2009 13.00,"1,003319","11,618299","7,257702",
28/01/2009 14.00,"0,859475","6,243636","4,090894",
28/01/2009 15.00,"0,970954","6,487468","3,412105",
28/01/2009 16.00,"0,814523","7,737751","4,327106",
28/01/2009 17.00,"0,888244","10,099541","6,69183",
28/01/2009 18.00,"1,057261","13,907459","10,9774",
28/01/2009 19.00,"1,357537","14,170746","11,496549",
28/01/2009 20.00,"1,240664","15,207026","12,092273",
28/01/2009 21.00,"1,346749","12,478193","9,282381",
28/01/2009 22.00,"1,442046","11,235692","7,54453",
28/01/2009 23.00,"1,535546","9,260399","5,753468",
29/01/2009 0.00,"1,591286","7,854479","4,751509",
29/01/2009 1.00,"1,798062","6,417431","3,623659",
29/01/2009 2.00,"1,504978","5,523816","3,245979",
29/01/2009 3.00,"1,625449","5,420057","3,40302",
29/01/2009 4.00,"1,474411","4,558866","2,789126",
29/01/2009 5.00,"1,508575","4,474562","3,304381",
29/01/2009 6.00,"1,348547","8,064589","7,055234",
29/01/2009 7.00,"1,620054","16,507894","15,112415",
29/01/2009 8.00,"1,51217","7,360332","8,092232",
29/01/2009 9.00,"1,636237","12,802436","11,756125",
29/01/2009 10.00,"1,476209","7,020524","6,541275",
29/01/2009 11.00,"1,492392","7,36033","6,096106",
29/01/2009 12.00,"1,747717","6,877856","4,743723",
29/01/2009 13.00,"1,603872","7,253979","4,89168",
29/01/2009 14.00,"1,49419","8,375862","4,613935",
29/01/2009 15.00,"1,769293","12,244736","6,863149",
29/01/2009 16.00,"1,774687","10,023021","5,970212",
29/01/2009 17.00,"1,578699","11,099508","8,005276",
29/01/2009 18.00,"1,61466","13,111117","9,490041",
29/01/2009 19.00,"1,823235","15,417137","12,089679",
29/01/2009 20.00,"1,91134","8,316201","6,516616",
29/01/2009 21.00,"1,54094","6,004993","5,532829",
29/01/2009 22.00,"1,688381","4,839012","4,668446",
29/01/2009 23.00,"1,796264","4,560162","4,153191",
30/01/2009 0.00,"1,731534","2,634155","3,15253",
30/01/2009 1.00,,"1,699038","3,482192",
30/01/2009 2.00,,,,
30/01/2009 3.00,,"1,483739","4,186936",
30/01/2009 4.00,,"0,356668","3,236893",
30/01/2009 5.00,,"0,051878","3,001978",
30/01/2009 6.00,,0,"2,830658",
30/01/2009 7.00,,0,"2,916318",
30/01/2009 8.00,,"0,066146","3,863766",
30/01/2009 9.00,,"0,258097","3,998743",
30/01/2009 10.00,,"1,079083","4,148",
30/01/2009 11.00,,"1,961025","4,033786",
30/01/2009 12.00,,"4,156805","4,81251",
30/01/2009 13.00,,"3,966148","4,223275",
30/01/2009 14.00,,"5,44859","3,736574",
30/01/2009 15.00,,"11,048928","7,528955",
30/01/2009 16.00,,"13,500209","9,095487",
30/01/2009 17.00,,"11,489897","8,477701",
30/01/2009 18.00,,"20,582985","16,211716",
30/01/2009 19.00,,"14,024187","11,814521",
30/01/2009 20.00,,"6,850619","6,135042",
30/01/2009 21.00,,"6,334423","6,369956",
30/01/2009 22.00,,"4,287798","5,159043",
30/01/2009 23.00,,"2,307317","3,876744",
31/01/2009 0.00,,"1,938976","4,597063",
31/01/2009 1.00,,"7,168378","9,904062",
31/01/2009 2.00,,"2,248954","5,496489",
31/01/2009 3.00,,"1,815765","5,306998",
31/01/2009 4.00,,"0,281443","3,126575",
31/01/2009 5.00,,"0,239941","3,404318",
31/01/2009 6.00,,"0,367045","4,007829",
31/01/2009 7.00,,"1,651048","6,084424",
31/01/2009 8.00,,"3,512208","6,979956",
31/01/2009 9.00,,"0,256801","3,15253",
31/01/2009 10.00,,"0,341105","3,207041",
31/01/2009 11.00,,"1,031096","3,663893",
31/01/2009 12.00,,"1,759994","3,391341",
31/01/2009 13.00,,"6,011477","4,56851",
31/01/2009 14.00,,"8,658602","6,210317",
31/01/2009 15.00,,"6,842838","3,558765",
31/01/2009 16.00,,"6,832463","3,188872",
31/01/2009 17.00,,"12,437986","7,486126",
31/01/2009 18.00,,"41,092033","25,265665",
31/01/2009 19.00,,"50,746716","30,383171",
31/01/2009 20.00,,"51,081336","32,429928",
31/01/2009 21.00,,"39,015582","27,457772",
31/01/2009 22.00,,"67,620346","37,577282",
31/01/2009 23.00,,"55,738776","33,244977",
01/02/2009 0.00,,"33,879569","25,54212",
01/02/2009 1.00,,"22,492118","18,414204",
01/02/2009 2.00,,,,
01/02/2009 3.00,,"14,553352","13,857373",
01/02/2009 4.00,,"4,971303","6,799552",
01/02/2009 5.00,,"4,892188","6,751532",
01/02/2009 6.00,,"2,771635","5,022765",
01/02/2009 7.00,,"4,033591","6,368658",
01/02/2009 8.00,,"3,465515","4,830679",
01/02/2009 9.00,,"0,127104","2,228447",
01/02/2009 10.00,,"1,411108","3,375766",
01/02/2009 11.00,,"3,280049","4,094785",
01/02/2009 12.00,,"4,311143","3,583424",
01/02/2009 13.00,,"4,587398","3,431573",
01/02/2009 14.00,,"5,879186","3,493872",
01/02/2009 15.00,,"5,241075","2,541233",
01/02/2009 16.00,,"4,783243","2,504892",
01/02/2009 17.00,,"4,833825","2,922807",
01/02/2009 18.00,,"4,622419","3,187573",
01/02/2009 19.00,,"6,167114","4,650275",
01/02/2009 20.00,,"7,220257","5,213552",
01/02/2009 21.00,,"6,147659","4,24534",
01/02/2009 22.00,,"6,200836","3,99485",
01/02/2009 23.00,,"5,381148","3,295298",
02/02/2009 0.00,,"5,097111","2,646363",
02/02/2009 1.00,,"4,226839","2,010405",
02/02/2009 2.00,,"4,273532","1,648299",
02/02/2009 3.00,,"4,735255","1,820914",
02/02/2009 4.00,,"5,294251","1,630127",
02/02/2009 5.00,,"5,464154","1,730064",
02/02/2009 6.00,,"6,669042","2,865702",
02/02/2009 7.00,,"10,898478","6,610063",
02/02/2009 8.00,,"17,998117","11,121463",
02/02/2009 9.00,,"17,055216","9,49134",
02/02/2009 10.00,,"11,035957","5,125297",
02/02/2009 11.00,,"8,965985","3,447148",
02/02/2009 12.00,,,,
02/02/2009 13.00,,"7,933593","3,234297",
02/02/2009 14.00,"0,875862","8,565221","3,393936",
02/02/2009 15.00,"1,038542","9,396581","3,867659",
02/02/2009 16.00,"0,798834","8,890762","3,157723",
02/02/2009 17.00,"0,917137","9,764922","4,353064",
02/02/2009 18.00,"1,275026","10,56775","4,214191",
02/02/2009 19.00,"0,980346","8,639148","3,153829",
02/02/2009 20.00,"0,864969","9,068445","2,716447",
02/02/2009 21.00,"0,850196","8,63785","3,274531",
02/02/2009 22.00,"1,408727","8,576894","2,879979",
02/02/2009 23.00,"1,193909","9,252617","2,691786",
03/02/2009 0.00,"0,818144","8,156674","1,910468",
03/02/2009 1.00,,"8,469244","1,566532",
03/02/2009 2.00,"0,80506",,,
03/02/2009 3.00,"0,677899","8,84018","1,792362",
03/02/2009 4.00,"0,788253","7,484841","1,704106",
03/02/2009 5.00,"0,580036","7,203397","1,550957",
03/02/2009 6.00,"0,53988","8,540578","1,857256",
03/02/2009 7.00,"0,649045","8,405693","2,559403",
03/02/2009 8.00,"0,708536","10,383578","3,476999",
03/02/2009 9.00,"0,948136","11,445802","3,500361",
03/02/2009 10.00,"0,75241","9,66246","2,793021",
03/02/2009 11.00,"0,487527","10,152718","2,501001",
03/02/2009 12.00,"0,550291","9,977626","3,008469",
03/02/2009 13.00,"0,912738","11,290165","4,218084",
03/02/2009 14.00,"0,702141","10,082681","3,652212",
03/02/2009 15.00,"0,913631","10,364124","3,038319",
03/02/2009 16.00,"0,813537","9,601504","2,988999",
03/02/2009 17.00,"0,952299","11,589766","4,142808",
03/02/2009 18.00,"0,613499","11,367983","4,094785",
03/02/2009 19.00,"0,673436","10,483446","4,09219",
03/02/2009 20.00,"0,529915","9,767515","3,711915",
03/02/2009 21.00,"0,708387","11,300541","4,220681",
03/02/2009 22.00,"0,516083","10,360233","3,939043",
03/02/2009 23.00,"0,800301","10,702634","2,965638",
04/02/2009 0.00,"0,854288","9,798644","2,51268",
04/02/2009 1.00,"0,667339","8,388833","2,529553",
04/02/2009 2.00,"0,554306","9,002301","2,610021",
04/02/2009 3.00,"0,32021","7,486137","1,867638",
04/02/2009 4.00,"0,518463","7,447228","2,167447",
04/02/2009 5.00,"0,56784","8,334358","2,73202",
04/02/2009 6.00,"0,789295","13,103335","5,897531",
04/02/2009 7.00,"0,970147","21,968153","12,431015",
04/02/2009 8.00,"0,763119","20,353412","11,300568",
04/02/2009 9.00,"0,604129","17,221228","8,597105",
04/02/2009 10.00,"0,575426","12,520992","5,475721",
04/02/2009 11.00,"0,431012","12,853018","4,996807",
04/02/2009 12.00,"0,412569","12,357575","4,486743",
04/02/2009 13.00,"0,342667","10,978889","3,62236",
04/02/2009 14.00,"0,299982","11,015206","3,987063",
04/02/2009 15.00,"0,283771","10,676695","3,898809",
04/02/2009 16.00,"0,38089","10,06971","4,077914",
04/02/2009 17.00,"0,399481","12,042408","5,50817",
04/02/2009 18.00,"0,337759","11,850457","5,802786",
04/02/2009 19.00,"0,379849","9,513309","3,935148",
04/02/2009 20.00,"0,486041","11,340747","5,451062",
04/02/2009 21.00,"0,643691","11,028174","4,488041",
04/02/2009 22.00,"0,560552","16,223855","8,976084",
04/02/2009 23.00,"0,732629","33,869187","20,425895",
05/02/2009 0.00,"0,996174","33,279068","19,409667",
05/02/2009 1.00,,"18,046104","8,632146",
05/02/2009 2.00,"0,988931",,,
05/02/2009 3.00,"1,201865","10,776563","2,769658",
05/02/2009 4.00,"1,226714","11,161764","3,514636",
05/02/2009 5.00,"1,364653","12,889333","5,229127",
05/02/2009 6.00,"1,326113","16,478062","7,922211",
05/02/2009 7.00,"1,334744","30,897824","15,893733",
05/02/2009 8.00,"1,490985","51,712963","22,375295",
05/02/2009 9.00,"1,041606","33,957367","16,978753",
05/02/2009 10.00,"1,277158","21,164023","11,657477",
05/02/2009 11.00,"0,9059","11,860833","4,896873",
05/02/2009 12.00,"0,758141","10,668914","4,706084",
05/02/2009 13.00,"0,71722","9,046398","3,733977",
05/02/2009 14.00,"1,070176","12,190263","6,170085",
05/02/2009 15.00,"1,00381","12,963262","6,146722",
05/02/2009 16.00,"1,018245","11,59236","4,998106",
05/02/2009 17.00,"1,419858",,,
05/02/2009 18.00,"2,273529",,,
05/02/2009 19.00,"2,168028","13,987872","11,876824",
05/02/2009 20.00,"1,728024","16,763396","13,936548",
05/02/2009 21.00,"1,686806","10,985375","8,4167",
05/02/2009 22.00,"1,673414","17,419666","13,095523",
05/02/2009 23.00,"1,71493","9,544436","5,395255",
06/02/2009 0.00,"1,507949","8,22671","3,561362",
06/02/2009 1.00,"1,611216","6,458933","2,776147",
06/02/2009 2.00,"1,593509","6,901201","2,303723",
06/02/2009 3.00,"1,307513","5,689827","2,005212",
06/02/2009 4.00,"1,322839","5,807853","2,018191",
06/02/2009 5.00,"1,236982","4,648357","1,636616",
06/02/2009 6.00,"1,190556","5,416166","1,844277",
06/02/2009 7.00,"1,390842","5,816931","2,978617",
06/02/2009 8.00,"1,531905","9,7312","5,164233",
06/02/2009 9.00,"1,166302","7,364223","3,944234",
06/02/2009 10.00,"1,22106","11,288868","6,864445",
06/02/2009 11.00,"1,051874","10,393955","5,728807",
06/02/2009 12.00,"0,937743","9,868681","5,160341",
06/02/2009 13.00,"0,942058","7,205991","3,519829",
06/02/2009 14.00,"0,968099","5,724845","3,121382",
06/02/2009 15.00,"1,102466","7,145033","4,207702",
06/02/2009 16.00,"1,131631","6,058168","3,377062",
06/02/2009 17.00,"1,121364","8,008819","4,530872",
06/02/2009 18.00,"1,181181","7,899871","5,236914",
06/02/2009 19.00,"1,547827","6,88045","5,470532",
06/02/2009 20.00,"1,546636","6,72611","5,033149",
06/02/2009 21.00,"1,390247","6,893419","4,367339",
06/02/2009 22.00,"1,28683","9,587236","5,304402",
06/02/2009 23.00,"0,992948","8,750689","5,558786",
07/02/2009 0.00,"1,087734","10,400438","7,065614",
07/02/2009 1.00,,"6,15155","3,334234",
07/02/2009 2.00,"0,878566",,,
07/02/2009 3.00,"0,957845","6,969941","3,723595",
07/02/2009 4.00,"1,15492","6,330532","3,218724",
07/02/2009 5.00,"1,126209","7,111313","3,50166",
07/02/2009 6.00,"1,074459","8,528904","4,25702",
07/02/2009 7.00,"0,955719","8,674166","4,547743",
07/02/2009 8.00,"1,127627","12,096881","7,379702",
07/02/2009 9.00,"1,279569","10,96203","5,602913",
07/02/2009 10.00,"1,238807","9,790863","4,711275",
07/02/2009 11.00,"0,797869","9,30709","3,554873",
07/02/2009 12.00,"0,570902","7,701434","2,846234",
07/02/2009 13.00,"0,791725","7,272137","3,334234",
07/02/2009 14.00,"0,953592","6,772801","3,504254",
07/02/2009 15.00,"0,969424","4,780648","2,568489",
07/02/2009 16.00,"0,723671","3,726209","2,310212",
07/02/2009 17.00,"0,662469","3,719723","2,602234",
07/02/2009 18.00,"1,093127","5,445997","3,645723",
07/02/2009 19.00,"1,162955","5,337049","3,876744",
07/02/2009 20.00,"1,190129","7,487434","5,16683",
07/02/2009 21.00,"1,581561","8,259134","5,735298",
07/02/2009 22.00,"0,978876","6,883045","4,158382",
07/02/2009 23.00,"0,880811","4,438247","2,445192",
08/02/2009 0.00,"1,001088","8,680652","6,098702",
08/02/2009 1.00,"0,726034","4,938879","2,410149",
08/02/2009 2.00,"0,380326","5,333161","2,582766",
08/02/2009 3.00,"0,467403","4,64706","2,194701",
08/02/2009 4.00,"0,620172","5,98424","3,549679",
08/02/2009 5.00,"0,909521","19,931892","14,6984",
08/02/2009 6.00,"0,552944","3,980415","2,075298",
08/02/2009 7.00,"0,516081","3,641905","1,955894",
08/02/2009 8.00,"0,613082","3,735287","2,122022",
08/02/2009 9.00,"0,601504","3,989493","2,215467",
08/02/2009 10.00,"0,746238","4,320223","2,432211",
08/02/2009 11.00,"0,834023","4,989461","2,959149",
08/02/2009 12.00,"0,753917","5,567912","3,039617",
08/02/2009 13.00,"0,846075","5,636652","2,841043",
08/02/2009 14.00,"0,743992","7,060729","3,469211",
08/02/2009 15.00,"0,681964","5,960895","2,469851",
