,,Lecce,,,
,,SURBO,,,
Parm,SO2,NO2,NOX,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,,mg/m3 293K,ug/m3
,,,,,

30/01/2009 14.00,"1,1","8,4","13,1","0,4",
30/01/2009 15.00,"1,0","11,0","16,4","0,4",
30/01/2009 16.00,"0,9","8,6","14,0","0,4",
30/01/2009 17.00,"0,8","6,1","11,5","0,4",
30/01/2009 18.00,"1,0","6,7","12,5","0,4",
30/01/2009 19.00,"0,8","11,6","18,2","0,5",
30/01/2009 20.00,"1,1","11,1","17,3","0,6",
30/01/2009 21.00,"1,0","13,2","19,6","0,6",
30/01/2009 22.00,"0,9","12,5","19,0","0,6",
30/01/2009 23.00,"0,8","12,6","19,1","0,5",
31/01/2009 0.00,"1,0","12,6","19,2","0,6",
31/01/2009 1.00,"1,0","10,2","17,6","0,5",
31/01/2009 2.00,"1,0","9,2","16,3","0,6",
31/01/2009 3.00,"0,9","8,3","15,3","0,5",
31/01/2009 4.00,"0,9","6,6","14,3","0,5",
31/01/2009 5.00,"0,9","5,5","12,7","0,4",
31/01/2009 6.00,"1,0","5,4","12,7","0,4",
31/01/2009 7.00,"0,7","5,5","13,1","0,4",
31/01/2009 8.00,"0,9","6,3","13,7","0,4",
31/01/2009 9.00,"0,9","8,9","16,5","0,4",
31/01/2009 10.00,"1,0","8,6","15,2","0,4",
31/01/2009 11.00,"1,0","7,8","13,0","0,4",
31/01/2009 12.00,"0,9","7,2","11,8","0,4",
31/01/2009 13.00,"1,0","8,2","13,2","0,4",
31/01/2009 14.00,"0,9","8,0","12,6","0,4",
31/01/2009 15.00,"0,9","7,5","12,5","0,4",
31/01/2009 16.00,"1,1","7,9","13,6","0,4",
31/01/2009 17.00,"0,8","7,5","13,2","0,4",
31/01/2009 18.00,"0,8","7,0","12,7","0,4",
31/01/2009 19.00,"0,8","8,5","15,1","0,4",
31/01/2009 20.00,"0,8","10,5","17,3","0,6",
31/01/2009 21.00,"0,8","14,5","21,3","0,7",
