,Foggia,,
,Manfredonia - Capitaneria di Porto,,
Parm,SO2,NO2,PM10



02/11/2009 16.00,"4,59825058","22,84253016","25,7999897"
02/11/2009 17.00,"4,63437137","40,12110208","25,7999897"
02/11/2009 18.00,"4,80052985","60,56129984","25,7999897"
02/11/2009 19.00,"5,55727243","81,87235624","25,7999897"
02/11/2009 20.00,"5,62590365","83,88666736","25,7999897"
02/11/2009 21.00,"5,96002578","81,43498624","25,7999897"
02/11/2009 22.00,"6,53074279","80,81329944","25,7999897"
02/11/2009 23.00,"6,10631717","72,83006848","25,7999897"
03/11/2009 0.00,"5,45613279","63,26737256","25,7999897"
03/11/2009 1.00,"5,18341611","52,8506436","9,39999962"
03/11/2009 2.00,"4,65423846","38,08994624","9,39999962"
03/11/2009 3.00,"4,63075898","22,52196424","9,39999962"
03/11/2009 4.00,"4,60186296","20,24939928","9,39999962"
03/11/2009 5.00,"4,65784983","18,24938036","9,39999962"
03/11/2009 6.00,"4,58380206","19,49272528","9,39999962"
03/11/2009 7.00,"4,48627379","22,85293144","9,39999962"
03/11/2009 8.00,"4,87819102","45,29053824","9,39999962"
03/11/2009 9.00,"5,27913818","58,51716152","9,39999962"
03/11/2009 10.00,"4,67771693","48,1082144","9,39999962"
03/11/2009 11.00,"4,44473443","33,9120924","9,39999962"
03/11/2009 12.00,"4,19549722","26,36496952","9,39999962"
03/11/2009 13.00,"4,11964224","21,81852032","9,39999962"
03/11/2009 14.00,"4,22258807","21,69911592","9,39999962"
03/11/2009 15.00,"4,24064897","21,57321072","9,39999962"
03/11/2009 16.00,"4,02211398","18,56865186","9,39999962"
03/11/2009 17.00,"4,18646626","22,7893192","9,39999962"
03/11/2009 18.00,"4,48988618","28,53111256","9,39999962"
03/11/2009 19.00,"4,39958268","30,60641648","9,39999962"
03/11/2009 20.00,"4,5223956","25,71213624","9,39999962"
03/11/2009 21.00,"4,45376437","29,31763288","9,39999962"
03/11/2009 22.00,"4,44654062","24,2715016","9,39999962"
03/11/2009 23.00,"4,49710993","19,31232808","9,39999962"
04/11/2009 0.00,"4,2334242","15,43429305","9,39999962"
04/11/2009 1.00,,"13,32264966","9,19999981"
04/11/2009 2.00,"4,44292824",,"9,19999981"
04/11/2009 3.00,"4,43750966","6,88650967","9,19999981"
04/11/2009 4.00,"4,3959703","5,38616901","9,19999981"
04/11/2009 5.00,"4,22439426","5,22393581","9,19999981"
04/11/2009 6.00,"4,25148511","6,16748869","9,19999981"
04/11/2009 7.00,"4,3417886","11,48356951","9,19999981"
04/11/2009 8.00,"4,55851639","21,79773688","9,19999981"
04/11/2009 9.00,"4,56935252","26,59857768","9,19999981"
04/11/2009 10.00,"4,68855306","29,01911232","9,19999981"
04/11/2009 11.00,"4,49891612","25,38636968","9,19999981"
04/11/2009 12.00,"4,43931585","25,3149756","9,19999981"
04/11/2009 13.00,"4,44654062","20,49208944","9,19999981"
04/11/2009 14.00,"4,4140312","25,67838944","9,19999981"
04/11/2009 15.00,"4,36526707","25,4655456","9,19999981"
04/11/2009 16.00,"4,40319506","23,80944768","9,19999981"
04/11/2009 17.00,"4,43028591","29,7511024","9,19999981"
04/11/2009 18.00,"4,55129264","33,81865296","9,19999981"
04/11/2009 19.00,"4,91250561","45,76035488","9,19999981"
04/11/2009 20.00,"5,0064215","45,96023536","9,19999981"
04/11/2009 21.00,"4,69216544","42,42743296","9,19999981"
04/11/2009 22.00,"4,71022635","37,63827448","9,19999981"
04/11/2009 23.00,"4,86554869","45,8732776","9,19999981"
05/11/2009 0.00,"4,75176571","44,1406232","9,19999981"
05/11/2009 1.00,"4,33456384","23,94571592","17,7999897"
05/11/2009 2.00,"4,46098914","20,29222808","17,7999897"
05/11/2009 3.00,"4,33275866","17,95346012","17,7999897"
05/11/2009 4.00,"4,41041882","16,98784658","17,7999897"
05/11/2009 5.00,"4,27496459","10,82165806","17,7999897"
05/11/2009 6.00,"4,49169237","16,20263216","17,7999897"
05/11/2009 7.00,"4,80594842","26,91786256","17,7999897"
05/11/2009 8.00,"5,44890803","44,79475664","17,7999897"
05/11/2009 9.00,"5,41459343","52,21209296","17,7999897"
05/11/2009 10.00,"4,58921962","41,94331456","17,7999897"
05/11/2009 11.00,"4,34720616","35,6084188","17,7999897"
05/11/2009 12.00,"4,25148511","32,65445528","17,7999897"
05/11/2009 13.00,"4,13770315","23,82113","17,7999897"
05/11/2009 14.00,"4,26954601","20,95282408","17,7999897"
05/11/2009 15.00,"4,3056668","21,46030712","17,7999897"
05/11/2009 16.00,"4,23884278","16,14552837","17,7999897"
05/11/2009 17.00,"4,24426136","26,32992256","17,7999897"
05/11/2009 18.00,"4,26412743","30,30141424","17,7999897"
05/11/2009 19.00,"4,72648106","51,45801928","17,7999897"
05/11/2009 20.00,"4,45918295","41,01534448","17,7999897"
05/11/2009 21.00,"4,74454196","54,27569544","17,7999897"
05/11/2009 22.00,"4,53323174","50,58586048","17,7999897"
05/11/2009 23.00,"4,7030026","46,215908","17,7999897"
06/11/2009 0.00,"4,72286867","46,75583768","17,7999897"
06/11/2009 1.00,,"45,14646904","17,2999897"
06/11/2009 2.00,"4,69577783",,"17,2999897"
06/11/2009 3.00,"4,61631047","35,2592876","17,2999897"
06/11/2009 4.00,"4,56032258","23,22020752","17,2999897"
06/11/2009 5.00,"4,41944978","17,34086297","17,2999897"
06/11/2009 6.00,"4,3933383","18,76062622","17,2999897"
06/11/2009 7.00,"4,53323174","29,07102312","17,2999897"
06/11/2009 8.00,"4,48266243","27,81986768","17,2999897"
06/11/2009 9.00,"4,61811666","29,07232328","17,2999897"
06/11/2009 10.00,"4,91431181","41,63573112","17,2999897"
06/11/2009 11.00,"4,73009344","36,03280632","17,2999897"
06/11/2009 12.00,"4,65604466","33,60579","17,2999897"
06/11/2009 13.00,"4,69216544","31,86533464","17,2999897"
06/11/2009 14.00,"4,60186296","34,76738736","17,2999897"
06/11/2009 15.00,"4,35984951","24,78934768","17,2999897"
06/11/2009 16.00,"4,27857595","25,10213176","17,2999897"
06/11/2009 17.00,"4,20452717","23,31366608","17,2999897"
06/11/2009 18.00,"4,87819102","21,5096176","17,2999897"
06/11/2009 19.00,"4,96849451","53,99665816","17,2999897"
06/11/2009 20.00,"5,08227647","55,4801216","17,2999897"
06/11/2009 21.00,"4,80052985","44,92972472","17,2999897"
06/11/2009 22.00,"5,21953791","55,92789288","17,2999897"
06/11/2009 23.00,"4,735511","44,34048456","17,2999897"
07/11/2009 0.00,"4,51517083","48,97001016","17,2999897"
07/11/2009 1.00,"4,65062608","53,28803272","14,69999981"
07/11/2009 2.00,"4,42847972","37,75897904","14,69999981"
07/11/2009 3.00,"4,24967891","23,79258384","14,69999981"
07/11/2009 4.00,"4,28941209","18,57643561","14,69999981"
07/11/2009 5.00,"4,30386061","16,39601949","14,69999981"
07/11/2009 6.00,"4,28038214","14,45439878","14,69999981"
07/11/2009 7.00,"4,28038214","21,51351808","14,69999981"
07/11/2009 8.00,"4,84748779","31,05026816","14,69999981"
07/11/2009 9.00,"4,89444573","35,86927296","14,69999981"
07/11/2009 10.00,"4,94320884","46,4949644","14,69999981"
07/11/2009 11.00,"4,32914628","31,12556272","14,69999981"
07/11/2009 12.00,"4,43028591","24,01450968","14,69999981"
07/11/2009 13.00,"4,25148511","19,4434148","14,69999981"
07/11/2009 14.00,"4,06726573","17,54073771","14,69999981"
07/11/2009 15.00,"4,26593363","14,3220119","14,69999981"
07/11/2009 16.00,"4,26593363","12,18311678","14,69999981"
07/11/2009 17.00,"4,06365436","13,43037938","14,69999981"
07/11/2009 18.00,"4,20452717","17,09297408","14,69999981"
07/11/2009 19.00,"4,66868698","40,13280352","14,69999981"
07/11/2009 20.00,"4,98113684","48,07836808","14,69999981"
07/11/2009 21.00,"4,94140367","50,51966704","14,69999981"
07/11/2009 22.00,"4,8818034","53,50475792","14,69999981"
07/11/2009 23.00,"4,81136598","49,03488432","14,69999981"
08/11/2009 0.00,"4,773439","42,46766144","14,69999981"
08/11/2009 1.00,,"46,15361504","15,89999962"
08/11/2009 2.00,"4,38152178",,"15,89999962"
08/11/2009 3.00,"4,42306114","28,18588184","15,89999962"
08/11/2009 4.00,"4,47182528","27,75109304","15,89999962"
08/11/2009 5.00,"4,56393497","23,5239096","15,89999962"
08/11/2009 6.00,"4,61089291","17,5329444","15,89999962"
08/11/2009 7.00,"4,59825058","24,13521424","15,89999962"
08/11/2009 8.00,"4,67049317","29,37862568","15,89999962"
08/11/2009 9.00,"4,71745112","36,89590224","15,89999962"
08/11/2009 10.00,"4,42125597","32,01200416","15,89999962"
08/11/2009 11.00,"4,43931585","25,69395312","15,89999962"
08/11/2009 12.00,"4,32734009","28,64143496","15,89999962"
08/11/2009 13.00,"4,65965704","47,48522744","15,89999962"
08/11/2009 14.00,"4,61811666","45,76813672","15,89999962"
08/11/2009 15.00,"4,37610422","33,90431056","15,89999962"
08/11/2009 16.00,"4,33817622","18,61667365","15,89999962"
08/11/2009 17.00,"4,45376437","18,17539743","15,89999962"
08/11/2009 18.00,"4,2334242","19,34087424","15,89999962"
08/11/2009 19.00,"4,88541477","45,48779928","15,89999962"
08/11/2009 20.00,"5,4362657","59,9318312","15,89999962"
08/11/2009 21.00,"4,99377917","52,20559216","15,89999962"
08/11/2009 22.00,"4,99377917","55,3607172","15,89999962"
08/11/2009 23.00,"4,81678456","46,66109808","15,89999962"
09/11/2009 0.00,"4,92514896","47,43591696","15,89999962"
09/11/2009 1.00,"4,93056652","45,37101432","14,5"
09/11/2009 2.00,"4,75176571","41,53190952","14,5"
09/11/2009 3.00,"4,60908671","23,76273752","14,5"
09/11/2009 4.00,"4,44292824","22,59853984","14,5"
09/11/2009 5.00,"4,43389829","18,87494852","14,5"
09/11/2009 6.00,"4,47905004","18,84639471","14,5"
09/11/2009 7.00,"4,84568159","37,46177776","14,5"
09/11/2009 8.00,"4,50072231","32,71544808","14,5"
09/11/2009 9.00,"4,72467487","41,86025728","14,5"
09/11/2009 10.00,"5,39292014",,"14,5"
09/11/2009 11.00,"4,77524519","48,21593648","14,5"
09/11/2009 12.00,"4,63256518","30,45454632","14,5"
09/11/2009 13.00,"5,24121018","23,5057456","14,5"
09/11/2009 14.00,"4,64159614","21,02421816","14,5"
09/11/2009 15.00,"4,63978994","24,38570536","14,5"
09/11/2009 16.00,"4,59644439","34,18594816","14,5"
09/11/2009 17.00,"4,38152178","26,28189312","14,5"
09/11/2009 18.00,"4,3237277","28,10540576","14,5"
09/11/2009 19.00,"4,32914628","25,71731776","14,5"
09/11/2009 20.00,"4,7030026","36,19245832","14,5"
09/11/2009 21.00,"4,70661396","44,8505488","14,5"
09/11/2009 22.00,"4,74815435","47,50729192","14,5"
09/11/2009 23.00,"4,88360858","54,72216656","14,5"
10/11/2009 0.00,"4,92153657","46,75711872","14,5"
10/11/2009 1.00,,"39,56562784",17
10/11/2009 2.00,"4,68674789",,17
10/11/2009 3.00,"4,60728052","25,1774072",17
10/11/2009 4.00,"4,45376437","20,62707664",17
10/11/2009 5.00,"4,53323174","15,79120226",17
10/11/2009 6.00,"4,52961935","16,26622719",17
10/11/2009 7.00,"4,51336464","21,31753808",17
10/11/2009 8.00,"4,7535719","38,67138544",17
10/11/2009 9.00,"5,44710285","52,88048992",17
10/11/2009 10.00,"5,04073711","50,8298508",17
10/11/2009 11.00,"4,65243227","37,38000152",17
10/11/2009 12.00,"4,63437137","32,6933836",17
10/11/2009 13.00,"4,56574116","27,25531144",17
10/11/2009 14.00,"4,58921962","26,83478616",17
10/11/2009 15.00,"4,44654062","22,7711552",17
10/11/2009 16.00,"4,53323174","21,50443608",17
10/11/2009 17.00,"4,5043347","24,21439016",17
10/11/2009 18.00,"4,52420078","20,84380184",17
10/11/2009 19.00,"5,01184007","36,50394224",17
10/11/2009 20.00,"5,0768579","48,82334064",17
10/11/2009 21.00,"5,03351234","55,05961544",17
10/11/2009 22.00,"5,02990097","46,2379916",17
10/11/2009 23.00,"4,84026404","42,98810784",17
11/11/2009 0.00,"4,9341789","30,94386536",17
11/11/2009 1.00,"4,96488213","30,20407432","12,69999981"
11/11/2009 2.00,"4,56574116","18,59461108","12,69999981"
11/11/2009 3.00,"4,58560724","12,01958533","12,69999981"
11/11/2009 4.00,"4,39055274","9,69640399","12,69999981"
11/11/2009 5.00,"4,4519592","9,11884998","12,69999981"
11/11/2009 6.00,"4,37790939","11,2421623","12,69999981"
11/11/2009 7.00,"4,4140312","17,32918447","12,69999981"
11/11/2009 8.00,"4,50614089","21,24744416","12,69999981"
11/11/2009 9.00,"4,50072231","32,62719016","12,69999981"
11/11/2009 10.00,"4,74634815","43,87196808","12,69999981"
11/11/2009 11.00,"4,5747711","38,64023896","12,69999981"
11/11/2009 12.00,"4,40138887","29,84066048","12,69999981"
11/11/2009 13.00,"4,51336464","27,70826424","12,69999981"
11/11/2009 14.00,"4,592832","28,06907776","12,69999981"
11/11/2009 15.00,"4,52058941","29,80691368","12,69999981"
11/11/2009 16.00,"4,32914628","22,52066408","12,69999981"
11/11/2009 17.00,"4,39958268","29,82249648","12,69999981"
11/11/2009 18.00,"4,76982662","34,66874728","12,69999981"
11/11/2009 19.00,"4,53865031","37,95105856","12,69999981"
11/11/2009 20.00,"4,55309883","35,14376456","12,69999981"
11/11/2009 21.00,"4,63075898","45,02706464","12,69999981"
11/11/2009 22.00,"4,85110017","48,38855184","12,69999981"
11/11/2009 23.00,"4,7553781","38,810254","12,69999981"
12/11/2009 0.00,"4,93598509","37,33197208","12,69999981"
12/11/2009 1.00,,"38,65192128","20,20000076"
12/11/2009 2.00,"4,66688079",,"20,20000076"
12/11/2009 3.00,"4,69397164","21,37853088","20,20000076"
12/11/2009 4.00,"4,58741343","21,8587488","20,20000076"
12/11/2009 5.00,"4,51697702","20,54920088","20,20000076"
12/11/2009 6.00,"4,65062608","16,3220423","20,20000076"
12/11/2009 7.00,"4,916118","28,80624936","20,20000076"
12/11/2009 8.00,"5,25385251","46,40928768","20,20000076"
12/11/2009 9.00,"5,60423037","52,91553688","20,20000076"
12/11/2009 10.00,"5,13645918","51,58780584","20,20000076"
12/11/2009 11.00,"4,90708805","44,82978448","20,20000076"
12/11/2009 12.00,"4,67952312","32,93089224","20,20000076"
12/11/2009 13.00,"4,67952312","27,49282008","20,20000076"
12/11/2009 14.00,"4,52058941","22,832148","20,20000076"
12/11/2009 15.00,"4,67591073","23,3279296","20,20000076"
12/11/2009 16.00,,,"20,20000076"
12/11/2009 17.00,"4,7011964","26,98403688","20,20000076"
12/11/2009 18.00,"4,93959748","23,13975056","20,20000076"
12/11/2009 19.00,"4,65784983","42,77656416","20,20000076"
12/11/2009 20.00,"5,50850931","63,52822672","20,20000076"
12/11/2009 21.00,"5,22856786","56,93115752","20,20000076"
12/11/2009 22.00,"5,04615467","58,5236432","20,20000076"
12/11/2009 23.00,"4,92695413","56,10050824","20,20000076"
13/11/2009 0.00,"4,88360858","44,93750656","20,20000076"
13/11/2009 1.00,"4,70661396","37,08150008","30,70000076"
13/11/2009 2.00,"4,69939021","33,76932336","30,70000076"
13/11/2009 3.00,"4,65965704","29,28776744","30,70000076"
13/11/2009 4.00,"4,62534143","22,77893704","30,70000076"
13/11/2009 5.00,"4,49530475","19,2655988","30,70000076"
13/11/2009 6.00,"4,59644439","22,72962656","30,70000076"
13/11/2009 7.00,"5,08769505","37,4695596","30,70000076"
13/11/2009 8.00,"5,14729532","40,4819156","30,70000076"
13/11/2009 9.00,"5,54643629","48,89341544","30,70000076"
13/11/2009 10.00,"5,35499316","39,6097568","30,70000076"
13/11/2009 11.00,"5,25746489","40,89724024","30,70000076"
13/11/2009 12.00,"5,10756113","36,5843992","30,70000076"
13/11/2009 13.00,"4,72286867","29,86272496","30,70000076"
13/11/2009 14.00,"4,74454196","30,44288312","30,70000076"
13/11/2009 15.00,"4,96668832","30,97759304","30,70000076"
13/11/2009 16.00,"4,58741343","26,20533664","30,70000076"
13/11/2009 17.00,"4,9522398","17,43561213","30,70000076"
13/11/2009 18.00,"6,53074279","27,83933184","30,70000076"
13/11/2009 19.00,"5,25204734","53,93826568","30,70000076"
13/11/2009 20.00,"5,51934545","66,24986312","30,70000076"
13/11/2009 21.00,"5,21411934","58,74038752","30,70000076"
13/11/2009 22.00,"5,12742822","60,54053552","30,70000076"
13/11/2009 23.00,"5,07505272","56,20564912","30,70000076"
14/11/2009 0.00,"4,86735488","48,56376752","30,70000076"
14/11/2009 1.00,,"41,43195016","36,5"
14/11/2009 2.00,"4,49891612",,"36,5"
14/11/2009 3.00,"4,53684412","20,7321984","36,5"
14/11/2009 4.00,"4,63075898","17,53035173","36,5"
14/11/2009 5.00,"4,62714762","18,28830677","36,5"
14/11/2009 6.00,"4,62534143","20,17930536","36,5"
14/11/2009 7.00,"4,98113684","33,58372552","36,5"
14/11/2009 8.00,"5,20870178","44,27689144","36,5"
14/11/2009 9.00,"5,78483736","54,5313872","36,5"
14/11/2009 10.00,"5,90764927","63,96951632","36,5"
14/11/2009 11.00,"5,27371961","59,40360296","36,5"
14/11/2009 12.00,"4,73731719","40,95823304","36,5"
14/11/2009 13.00,"4,64340233","37,66033896","36,5"
14/11/2009 14.00,"4,63798375","29,81341448","36,5"
14/11/2009 15.00,"5,48502983","25,77962984","36,5"
14/11/2009 16.00,"4,73189963","22,13778608","36,5"
14/11/2009 17.00,"4,70480777","21,78737384","36,5"
14/11/2009 18.00,"4,83123308","26,04438448","36,5"
14/11/2009 19.00,"4,61992285","52,42623696","36,5"
14/11/2009 20.00,"4,85290636","69,21160848","36,5"
14/11/2009 21.00,"5,29178051","72,01112064","36,5"
14/11/2009 22.00,"5,34234982","61,06618256","36,5"
14/11/2009 23.00,"5,18883468","54,84547144","36,5"
15/11/2009 0.00,"5,21953791","53,03364112","36,5"
15/11/2009 1.00,"5,06963415","47,87460624","31,20000076"
15/11/2009 2.00,"4,99919774","42,51439072","31,20000076"
15/11/2009 3.00,"4,83484546","41,982262","31,20000076"
15/11/2009 4.00,"4,76079667","39,79533552","31,20000076"
15/11/2009 5.00,"4,60186296","26,01453816","31,20000076"
15/11/2009 6.00,"4,55490401","25,78741168","31,20000076"
15/11/2009 7.00,"4,94320884","29,50451176","31,20000076"
15/11/2009 8.00,"4,87096625","30,80627784","31,20000076"
15/11/2009 9.00,"5,23218024","37,16065688","31,20000076"
15/11/2009 10.00,"5,17077378","48,99335568","31,20000076"
15/11/2009 11.00,"4,78427513","37,18402152","31,20000076"
15/11/2009 12.00,"4,64881989","27,88347992","31,20000076"
15/11/2009 13.00,"4,56754735","24,2740828","31,20000076"
15/11/2009 14.00,"5,32428993","21,99113568","31,20000076"
15/11/2009 15.00,"4,8258145","19,03329271","31,20000076"
15/11/2009 16.00,"4,81678456","15,95603578","31,20000076"
15/11/2009 17.00,"4,80956081","15,7496698","31,20000076"
15/11/2009 18.00,"4,65062608","18,84249806","31,20000076"
15/11/2009 19.00,"4,87638482","33,69014744","31,20000076"
15/11/2009 20.00,"5,29178051","59,28159824","31,20000076"
15/11/2009 21.00,"5,69634006","63,29980008","31,20000076"
15/11/2009 22.00,"5,60603656","67,29855688","31,20000076"
15/11/2009 23.00,"5,28636295","62,34846536","31,20000076"
16/11/2009 0.00,"4,94862742","52,62739848","31,20000076"
16/11/2009 1.00,,"52,59495184","30,39999962"
16/11/2009 2.00,"4,81497836",,"30,39999962"
16/11/2009 3.00,"4,61811666","32,197602","30,39999962"
16/11/2009 4.00,"4,47001908","25,63816096","30,39999962"
16/11/2009 5.00,"4,44292824","22,17803368","30,39999962"
16/11/2009 6.00,"4,36165468","21,40059536","30,39999962"
16/11/2009 7.00,"4,7553781","33,83421664","30,39999962"
16/11/2009 8.00,"5,12020447","39,21001496","30,39999962"
16/11/2009 9.00,"5,7758064","48,4664276","30,39999962"
16/11/2009 10.00,"5,90764927","56,25625976","30,39999962"
16/11/2009 11.00,"4,69397164","34,71157608","30,39999962"
16/11/2009 12.00,"4,45015199","32,82056984","30,39999962"
16/11/2009 13.00,"4,51878322","31,2851956","30,39999962"
16/11/2009 14.00,"5,32067755","26,6959176","30,39999962"
16/11/2009 15.00,"5,21773172","24,04695632","30,39999962"
16/11/2009 16.00,"4,4140312","25,2968116","30,39999962"
16/11/2009 17.00,"4,51878322","29,58756904","30,39999962"
16/11/2009 18.00,"4,78788752","38,14445736","30,39999962"
16/11/2009 19.00,"4,59102581","49,5254844","30,39999962"
16/11/2009 20.00,"5,05518563","61,22581544","30,39999962"
16/11/2009 21.00,"5,47599989","65,9877088","30,39999962"
16/11/2009 22.00,"4,916118","66,8663684","30,39999962"
16/11/2009 23.00,"4,8438754","55,1102452","30,39999962"
17/11/2009 0.00,"4,49349856","46,87652312","30,39999962"
17/11/2009 1.00,"4,51336464","39,13342024","28,70000076"
17/11/2009 2.00,"4,49891612","31,07753328","28,70000076"
17/11/2009 3.00,"4,52781316","25,33185856","28,70000076"
17/11/2009 4.00,"4,43028591","23,11508576","28,70000076"
17/11/2009 5.00,"4,44292824","19,60174752","28,70000076"
17/11/2009 6.00,"4,55490401","18,48559075","28,70000076"
17/11/2009 7.00,"4,52058941","27,26049296","28,70000076"
17/11/2009 8.00,"4,93056652","37,29564408","28,70000076"
17/11/2009 9.00,"5,30984141","41,92903192","28,70000076"
17/11/2009 10.00,"5,25565972","43,40473264","28,70000076"
17/11/2009 11.00,"4,98294303","36,96079552","28,70000076"
17/11/2009 12.00,"4,63978994","33,32285224","28,70000076"
17/11/2009 13.00,"4,76802042","28,29360392","28,70000076"
17/11/2009 14.00,"4,76621423","26,47787312","28,70000076"
17/11/2009 15.00,"4,7914999","25,40323352","28,70000076"
17/11/2009 16.00,"4,56212877","35,59413616","28,70000076"
17/11/2009 17.00,"4,50614089","34,0587428","28,70000076"
17/11/2009 18.00,"4,71022635","30,67649128","28,70000076"
17/11/2009 19.00,"4,65784983","30,54930504","28,70000076"
17/11/2009 20.00,"4,62714762","30,1677272","28,70000076"
17/11/2009 21.00,"4,80594842","39,37482936","28,70000076"
17/11/2009 22.00,"4,67410454","33,14503624","28,70000076"
17/11/2009 23.00,"4,71564492","27,82376816","28,70000076"
18/11/2009 0.00,"4,67952312","24,9113524","28,70000076"
18/11/2009 1.00,,"23,42917","33,79999161"
18/11/2009 2.00,"4,63437137",,"33,79999161"
18/11/2009 3.00,"4,49710993","23,32922976","33,79999161"
18/11/2009 4.00,"4,70842016","21,15400472","33,79999161"
18/11/2009 5.00,"4,76440804","24,97494552","33,79999161"
18/11/2009 6.00,"4,6126991","20,3246556","33,79999161"
18/11/2009 7.00,"4,67952312","16,63482446","33,79999161"
18/11/2009 8.00,"4,74273577","20,3921492","33,79999161"
18/11/2009 9.00,"4,72286867","21,93662456","33,79999161"
18/11/2009 10.00,"4,64881989","26,21309936","33,79999161"
18/11/2009 11.00,"4,7210635","33,66030112","33,79999161"
18/11/2009 12.00,"4,7553781","29,5460404","33,79999161"
18/11/2009 13.00,"4,72467487","31,03990512","33,79999161"
18/11/2009 14.00,"4,66146221","30,41951848","33,79999161"
18/11/2009 15.00,"4,36707326","28,20664616","33,79999161"
18/11/2009 16.00,"4,63075898","27,88476096","33,79999161"
18/11/2009 17.00,"4,6470137","24,18712504","33,79999161"
18/11/2009 18.00,"4,69577783","20,20397016","33,79999161"
18/11/2009 19.00,"4,63798375","26,01841952","33,79999161"
18/11/2009 20.00,"4,86013011","31,33192488","33,79999161"
18/11/2009 21.00,"4,7553781","37,0866816","33,79999161"
18/11/2009 22.00,"4,78066275","33,47600344","33,79999161"
18/11/2009 23.00,"4,78788752","50,40026264","33,79999161"
19/11/2009 0.00,"4,7914999","46,5650392","33,79999161"
19/11/2009 1.00,"4,75899048","33,45003848","35,40000153"
19/11/2009 2.00,"4,69758402","23,01774584","35,40000153"
19/11/2009 3.00,"4,61811666","17,38369368","35,40000153"
19/11/2009 4.00,"4,63798375","15,93007847","35,40000153"
19/11/2009 5.00,"4,68132931","16,55954329","35,40000153"
19/11/2009 6.00,"4,7011964","19,8717028","35,40000153"
19/11/2009 7.00,"4,65965704","27,58884072","35,40000153"
19/11/2009 8.00,"4,96126975","30,37018888","35,40000153"
19/11/2009 9.00,"4,92514896","35,76285104","35,40000153"
19/11/2009 10.00,"4,99197298","29,90165328","35,40000153"
19/11/2009 11.00,"4,96307594","25,34482192","35,40000153"
19/11/2009 12.00,"4,96307594","21,88729496","35,40000153"
19/11/2009 13.00,"5,02267621","32,53505088","35,40000153"
19/11/2009 14.00,"4,98474821","23,50964608","35,40000153"
19/11/2009 15.00,"5,08408267","24,56482152","35,40000153"
19/11/2009 16.00,"4,74995952","27,95485488","35,40000153"
19/11/2009 17.00,"4,84206921","28,60898832","35,40000153"
19/11/2009 18.00,"4,76802042","30,86078896","35,40000153"
19/11/2009 19.00,"5,42723576","43,05300112","35,40000153"
19/11/2009 20.00,"5,21231315","44,34048456","35,40000153"
19/11/2009 21.00,"5,62409746","43,2982916","35,40000153"
19/11/2009 22.00,"5,82998911","44,1224592","35,40000153"
19/11/2009 23.00,"5,10936732","45,44627064","35,40000153"
20/11/2009 0.00,"4,97933065","48,12767856","35,40000153"
20/11/2009 1.00,,"39,54874488","43,09999084"
20/11/2009 2.00,"4,50794708",,"43,09999084"
20/11/2009 3.00,"4,56393497","28,71931072","43,09999084"
20/11/2009 4.00,"4,55309883","19,20978752","43,09999084"
20/11/2009 5.00,"4,53503793","15,97940234","43,09999084"
20/11/2009 6.00,"4,55129264","21,76919072","43,09999084"
20/11/2009 7.00,"4,5747711","24,12613224","43,09999084"
20/11/2009 8.00,"4,84568159","36,33910872","43,09999084"
20/11/2009 9.00,"5,05518563","42,18084232","43,09999084"
20/11/2009 10.00,"5,10394874","46,58322232","43,09999084"
20/11/2009 11.00,"4,88902715","43,94724352","43,09999084"
20/11/2009 12.00,"4,85832392","42,35473872","43,09999084"
20/11/2009 13.00,"4,61089291","34,92962056","43,09999084"
20/11/2009 14.00,"4,592832","33,6486188","43,09999084"
20/11/2009 15.00,"4,77163281","33,34621688","43,09999084"
20/11/2009 16.00,"4,78246894","30,8413248","43,09999084"
20/11/2009 17.00,"4,82400831","32,32998888","43,09999084"
20/11/2009 18.00,"4,67591073","39,53448136","43,09999084"
20/11/2009 19.00,"4,89083334","41,53059024","43,09999084"
20/11/2009 20.00,"4,95043361","31,52920504","43,09999084"
20/11/2009 21.00,"5,26107728","45,43330728","43,09999084"
20/11/2009 22.00,"5,11839828","41,06337392","43,09999084"
20/11/2009 23.00,"4,92876134","37,77974336","43,09999084"
21/11/2009 0.00,"4,83303927","33,17748288","43,09999084"
21/11/2009 1.00,"4,62534143","26,84776864","41,59999084"
21/11/2009 2.00,"4,5747711","30,95552856","41,59999084"
21/11/2009 3.00,"4,5946382","28,85297864","41,59999084"
21/11/2009 4.00,"4,63978994","33,28262376","41,59999084"
21/11/2009 5.00,"4,48627379","25,40195248","41,59999084"
21/11/2009 6.00,"4,44292824","24,50120928","41,59999084"
21/11/2009 7.00,"4,62714762","26,81272168","41,59999084"
21/11/2009 8.00,"4,54948645","28,14045272","41,59999084"
21/11/2009 9.00,"4,74995952","32,01590464","41,59999084"
21/11/2009 10.00,"4,8962509","34,03409712","41,59999084"
21/11/2009 11.00,"4,63075898","33,195666","41,59999084"
21/11/2009 12.00,"4,56574116","28,38056168","41,59999084"
21/11/2009 13.00,"4,83484546","25,22671768","41,59999084"
21/11/2009 14.00,"4,61811666","26,97107352","41,59999084"
21/11/2009 15.00,"4,5043347","26,3986972","41,59999084"
21/11/2009 16.00,"4,28760691","22,5076816","41,59999084"
21/11/2009 17.00,"4,54768025","23,62126864","41,59999084"
21/11/2009 18.00,"4,71925629","24,53367504","41,59999084"
21/11/2009 19.00,"5,38930877","39,12175704","41,59999084"
