,Comune Bari,,,,
,Via M.L.King,,,,
Parm,SO2,NO2,CO,PM10,BENZENE



22/10/2009 6.00,"3,9067994","14,92163231","0,2919257",,"0,923795"
22/10/2009 7.00,"4,1435753","28,04441296","0,26148076",,"0,69799659"
22/10/2009 8.00,"4,41469225","27,44739096","0,32300441",,"0,98462381"
22/10/2009 9.00,"4,75178097","5,02504192","0,44530378",,"0,86523614"
22/10/2009 10.00,"4,51771638","13,25516944","0,51157713",,
22/10/2009 11.00,"4,12098163",,"1,95627732",,
22/10/2009 12.00,"4,05500986","32,24821264","0,63277208",,"1,29606989"
22/10/2009 13.00,"4,15080414","45,6682156","0,82345695",,"1,29444777"
22/10/2009 14.00,"4,69484626","21,80423768","0,72861081",,"1,41772851"
22/10/2009 15.00,"4,07579531","18,02225197",,,"0,31955666"
22/10/2009 16.00,,"14,45890346","5,23387784",,"0,27494798"
22/10/2009 17.00,"5,24611823","16,6296353","0,91300235",,"1,26362759"
22/10/2009 18.00,"4,91987378","30,73878424","0,94090177",,"0,92411841"
22/10/2009 19.00,"5,1729166","56,99085016","1,14782324",,"1,79892554"
22/10/2009 20.00,"7,04543327","83,13649416","1,72933532",,
22/10/2009 21.00,"6,12905729","60,161558","1,1963886",,"4,03322674"
22/10/2009 22.00,"4,45355182","38,45724144","0,90553586",,"1,30482931"
22/10/2009 23.00,"3,98180823","25,13977904","0,83880699",,"0,84869057"
23/10/2009 0.00,"3,80377425","18,61537158","0,82776279",,"0,57017393"
23/10/2009 1.00,,"16,73864606","0,83291908",,"0,61088851"
23/10/2009 2.00,,"9,33689254","0,81560252",,"0,67025792"
23/10/2009 3.00,,,"0,78839511",,"0,21557858"
23/10/2009 4.00,,"6,84368087","0,81725682",,"0,4133149"
23/10/2009 5.00,,"6,06625402","0,80093983",,"0,37324917"
23/10/2009 6.00,,"11,6250403",,,"1,23426781"
23/10/2009 7.00,,"17,47455001","0,21258571",,"0,61981065"
23/10/2009 8.00,,"20,995672","0,21602246",,"0,5232943"
23/10/2009 9.00,,"22,60244032","0,20395073",,"0,54162471"
23/10/2009 10.00,,"17,86962466","0,20791406",,"0,77082905"
23/10/2009 11.00,,"51,72005888","0,64369745",,"0,79434921"
23/10/2009 12.00,,"64,39522312","0,64756991",,"1,5938902"
23/10/2009 13.00,,"64,27970008","0,73279665",,"1,95432415"
23/10/2009 14.00,,"38,23011496","0,48730319",,"2,72774858"
23/10/2009 15.00,,"19,10856433","0,42407864",,"0,64316911"
23/10/2009 16.00,,,,,"0,68145102"
23/10/2009 17.00,,"29,01674144","0,28841323",,"0,70918868"
23/10/2009 18.00,,"38,99195136","0,39540566",,"0,9688898"
23/10/2009 19.00,,"62,92862352","0,72218117",,"1,47596193"
23/10/2009 20.00,,"77,28957904","0,89456389",,"4,21976996"
23/10/2009 21.00,,"30,64794512","0,26023887",,"1,97232912"
23/10/2009 22.00,,"34,60645432","0,28437417",,"0,69621176"
23/10/2009 23.00,,"34,76738736","0,33481168",,"0,88064674"
24/10/2009 0.00,,"52,29515024","0,47838978",,"1,03166514"
24/10/2009 1.00,,"58,90132056","0,51174606",,"1,96016377"
24/10/2009 2.00,,"40,00039752","0,36861416",,"1,19760801"
24/10/2009 3.00,,"39,8758116","0,39243258",,"1,18187299"
24/10/2009 4.00,,"40,56369184","0,35692105",,"1,54911983"
24/10/2009 5.00,,"44,75060856","0,43615503",,"2,10842508"
24/10/2009 6.00,,"48,5027556","0,51784367",,
24/10/2009 7.00,,"40,33266488","0,3189106",,"1,50597157"
24/10/2009 8.00,,"61,1193744","0,65832053",,"1,70970921"
24/10/2009 9.00,,"39,7564072","0,45097616",,"2,05457086"
24/10/2009 10.00,,"48,08094928","0,60877308",,"2,28669501"
24/10/2009 11.00,,"34,49225056","0,34272087",,"1,69592174"
24/10/2009 12.00,,"28,24557448","0,30584163",,"1,45309062"
24/10/2009 13.00,,"19,5563184","0,27631587",,"0,75347293"
24/10/2009 14.00,,"18,4336723","0,24294677",,"1,02923248"
24/10/2009 15.00,,"9,71976481","0,17861198",,"0,590937"
24/10/2009 16.00,,"12,45826696","0,19054973",,"0,41834397"
24/10/2009 17.00,,"19,91323144","0,24990532",,"0,62094562"
24/10/2009 18.00,,"35,200876","0,42504326",,"0,78218385"
24/10/2009 19.00,,"77,63869112","0,79253436",,"2,31962445"
24/10/2009 20.00,,"72,98842032","0,61268282",,"3,12159811"
24/10/2009 21.00,,"56,8675644","0,43099408",,"1,99568758"
24/10/2009 22.00,,"55,1102452","0,3747141",,"1,52641022"
24/10/2009 23.00,,"78,3836828","0,6863982",,"1,9621103"
25/10/2009 0.00,,"58,95063104","0,53098137",,"2,84340589"
25/10/2009 1.00,,"49,02452128","0,36104981",,"0,80748885"
25/10/2009 2.00,,"76,95213016","0,67153862",,"2,0845805"
25/10/2009 3.00,,"64,45751608","0,5587142",,"1,64725727"
25/10/2009 4.00,,"38,29110776","0,29554769",,"1,33905644"
25/10/2009 5.00,,"13,80156933","0,20045573",,"0,69637448"
25/10/2009 6.00,,"11,74184247",,,"1,56339444"
25/10/2009 7.00,,"11,55495594","0,42955997",,"0,79791888"
25/10/2009 8.00,,"11,81582349","0,43998439",,"0,9126019"
25/10/2009 9.00,,"21,79515568","0,5103865",,"0,88470152"
25/10/2009 10.00,,"18,27273544","0,54669606",,"1,45665927"
25/10/2009 11.00,,"12,07280394","0,51151422",,"1,3598185"
25/10/2009 12.00,,"11,35638136","0,52103926",,"1,34538218"
25/10/2009 13.00,,"12,0208874","0,53421774",,"1,31310158"
25/10/2009 14.00,,"12,17662745","0,50020207",,"1,41237604"
25/10/2009 15.00,,"7,03057314","0,44084066",,"1,24610874"
25/10/2009 16.00,,"5,47831785","0,43137038",,"0,87464441"
25/10/2009 17.00,,"7,41734014","0,44371705",,"0,91422401"
25/10/2009 18.00,,"15,32008164","0,50809378",,"1,12801877"
25/10/2009 19.00,,"16,84117898","0,49880291",,"1,25357047"
25/10/2009 20.00,,"30,42600016","0,57227596",,"1,27481967"
25/10/2009 21.00,,"42,07440128","0,63109332",,"1,56598982"
25/10/2009 22.00,,"41,25545344","0,63179348",,"1,84288536"
25/10/2009 23.00,,"46,43525264","0,56088459",,"1,42729848"
26/10/2009 0.00,,"50,29642192","0,59583343",,"1,60459616"
26/10/2009 1.00,,"36,58569936","0,46293722",,"1,37020003"
26/10/2009 2.00,,"26,67645344","0,39468919",,"1,1680845"
26/10/2009 3.00,,"19,41875","0,30941002",,"1,0465886"
26/10/2009 4.00,,"14,1987185","0,25342478",,"0,92363228"
26/10/2009 5.00,,"14,50631532","0,23431063",,"0,79061885"
26/10/2009 6.00,,"31,47469392","0,37731904",,"0,99240996"
26/10/2009 7.00,,"50,21596496","0,82387402",,"4,37095108"
26/10/2009 8.00,,"63,20764168","0,67611008",,"2,70568782"
26/10/2009 9.00,,"70,36930536","0,86589674",,"2,80950318"
26/10/2009 10.00,,"43,60979464","0,58984766",,"2,81534279"
26/10/2009 11.00,,"22,62578584","0,4493405",,"1,76437499"
26/10/2009 12.00,,"21,00215368","0,47757661",,"1,26330316"
26/10/2009 13.00,,,"0,36559098",,"1,45309062"
26/10/2009 14.00,"2,62636894","22,2433476","3,60986784",,"1,5444162"
26/10/2009 15.00,"2,0568764","16,72437681","0,44309494",,"1,51246003"
26/10/2009 16.00,"1,36643103","28,96590136","0,48711796",,"1,18317068"
26/10/2009 17.00,"1,42336574","37,87450208","0,54727856",,"1,48277481"
26/10/2009 18.00,"1,54627223","47,26200144","0,65134684",,"2,0394857"
26/10/2009 19.00,"1,92312463","85,96195216","1,0078683",,"2,34233406"
26/10/2009 20.00,"3,74322512","112,06732944","1,1974604",,"4,10232884"
26/10/2009 21.00,"0,1798412","93,27676704","1,02683916",,"3,64813664"
26/10/2009 22.00,"2,40752071","71,26872928","0,59999364",,"2,91494066"
26/10/2009 23.00,"2,24485054","66,34072136","0,60920646",,"2,40803023"
27/10/2009 0.00,"2,56748057","71,21811864","0,68512951",,"2,11653565"
27/10/2009 1.00,"1,37637221","62,76118968","0,68858956",,"2,23478834"
27/10/2009 2.00,,"44,593576","0,4057462",,"1,94215778"
27/10/2009 3.00,"0,85040421",,"0,30174316",,"1,20263606"
27/10/2009 4.00,"0,81064053","17,09297408","0,29224491",,"1,04350709"
27/10/2009 5.00,"0,58019138","16,88920077","0,20349638",,"0,81576214"
27/10/2009 6.00,"1,15044057","33,54609736",,,"1,43135428"
27/10/2009 7.00,"1,66375607","54,43532832","0,53316691",,"5,15589202"
27/10/2009 8.00,"2,32528202","101,04063424","0,41768862",,"1,85521343"
27/10/2009 9.00,"2,31624496","66,16290536","0,54221663",,"2,35352615"
27/10/2009 10.00,"1,68002298","45,33206688","0,51863703",,"3,07585446"
27/10/2009 11.00,"0,77991391","30,1404812","0,32396437",,"2,48086268"
27/10/2009 12.00,"1,0989285","31,76799472","0,31804966",,"1,6996521"
27/10/2009 13.00,"1,38902369","32,87379992","0,37541193",,"1,86591939"
27/10/2009 14.00,"1,05826071","26,58949568","0,28141041",,"1,84369591"
27/10/2009 15.00,"0,96879217","20,79579152","0,19995245",,"1,32413197"
27/10/2009 16.00,"0,52958241","28,02492968","0,2136878",,"1,04172225"
27/10/2009 17.00,"0,82690745","30,47532976","0,27136695",,"1,47385369"
27/10/2009 18.00,"0,62899213","33,5629612","0,28950833",,"1,6461223"
27/10/2009 19.00,"0,99409614","61,31537352","0,44253923",,"1,87792203"
27/10/2009 20.00,"1,01488261","49,48135544","0,4015324",,"2,05327317"
27/10/2009 21.00,"0,88113083","48,69225392","0,34135199",,"1,89690128"
27/10/2009 22.00,"0,76003156","38,18208552","0,21666437",,"1,58415751"
27/10/2009 23.00,"1,1829744","42,19900632","0,2457218",,"1,40442717"
28/10/2009 0.00,"0,53861947","38,92187656","0,24786657",,"1,36501028"
28/10/2009 1.00,"0,19610811","29,8705068","0,21456038",,"1,30953293"
28/10/2009 2.00,"0,56573168","20,09104744","0,16077117",,"1,17700664"
28/10/2009 3.00,"0,22954605","11,58350975","0,14667933",,"1,04853514"
28/10/2009 4.00,"0,12290648","10,50108258","0,14179681",,"1,00927995"
28/10/2009 5.00,"0,15092178","11,72237449","0,14104306",,"0,53108045"
28/10/2009 6.00,"0,77720259","34,23395848","0,20987592",,"1,22648064"
28/10/2009 7.00,"1,0564535","44,90636008","0,31419934",,"2,77592591"
28/10/2009 8.00,"0,67056302","58,69105792","0,31324637",,"1,23913416"
28/10/2009 9.00,"0,64345183","51,18028216","0,46627727",,"2,35823079"
28/10/2009 10.00,"0,82510024","33,0671796","0,28835614",,"2,13794757"
28/10/2009 11.00,"0,79618082","22,4155232","0,21182147",,"1,50029467"
28/10/2009 12.00,"1,22635352","20,4323968","0,1700201",,"1,21204433"
28/10/2009 13.00,"0,95342936","20,44926064","0,16259789",,"1,20620471"
28/10/2009 14.00,"1,05374218","18,10271275","0,12750576",,"0,91892866"
28/10/2009 15.00,"0,80069936","16,72178222","0,09483566",,"0,90286921"
28/10/2009 16.00,"0,83233009","18,92945964","0,09666122",,"0,86977806"
28/10/2009 17.00,"0,33708872","27,64077064","0,12409114",,"0,89524578"
28/10/2009 18.00,"1,09712129","34,75440488","0,20332629",,"1,17100431"
28/10/2009 19.00,"1,05826071","31,56943352","0,14898137",,"1,25340877"
28/10/2009 20.00,"0,42655828","30,584352","0,1444169",,"1,07010977"
28/10/2009 21.00,"0,55036786","47,77206568","0,21198107",,"1,1551086"
28/10/2009 22.00,"0,96879217","68,49648224","0,35770743",,"1,54993139"
28/10/2009 23.00,"0,47716623","43,21133384","0,17581714",,"1,6094625"
29/10/2009 0.00,"0,36691224","45,28015608","0,18915523",,"1,32186101"
29/10/2009 1.00,"0,42203873","25,92109872","0,11527908",,"1,19971625"
29/10/2009 2.00,,"20,60501216","0,07919554","36,63003159","1,01463344"
29/10/2009 3.00,,,"0,1083718",,"0,92671481"
29/10/2009 4.00,"0,25665724","17,18381894","0,06772262","46,39804077","0,82014134"
29/10/2009 5.00,"0,46812917","18,95541504","0,06573746",,"0,70837711"
29/10/2009 6.00,"0,58019138","36,9335304",,"45,90964127","1,44238466"
29/10/2009 7.00,"2,04151258","59,43214912","0,72732814",,"6,86008706"
29/10/2009 8.00,"2,37046835","77,2752964","0,45850556","30,76922989","1,65488172"
29/10/2009 9.00,"1,61585842","70,6561436","0,67473655",,"3,08266735"
29/10/2009 10.00,"1,15044057","45,03356544","0,55427788","17,09399986","3,02021643"
29/10/2009 11.00,"1,45861089","34,33259856","0,50333592",,"2,19893909"
29/10/2009 12.00,"1,17755277","30,66740928","0,36130262","9,27960968","2,2343012"
29/10/2009 13.00,"2,11109979","28,88024376","0,41248456",,
29/10/2009 14.00,"1,60139871","33,25535864","0,4070778","6,34920597",
29/10/2009 15.00,"0,78172112","30,5778512","0,31363315",,"1,56728751"
29/10/2009 16.00,"0,22864194","32,53505088","0,28939765","18,07081032","1,1270455"
29/10/2009 17.00,"0,31359195","50,199082","0,41886061",,"1,35900795"
29/10/2009 18.00,"1,20285675","93,38318896","0,80944433","25,88521957","2,6758409"
29/10/2009 19.00,"3,64652672","122,62814672","1,29963323",,"4,57760853"
29/10/2009 20.00,"7,73587762","142,9384432","1,72039744","52,7472496","5,58656406"
29/10/2009 21.00,"4,46801153","111,1925512","1,11974325",,"6,40897637"
29/10/2009 22.00,"0,34793401","33,90041008","0,34753814","64,95726013","2,81453225"
29/10/2009 23.00,"0,23135326","28,12096944","0,26684908",,"1,04545363"
30/10/2009 0.00,"0,31991871","31,66027264","0,28687892","51,77045059","1,32559238"
30/10/2009 1.00,,"30,05610464","0,31471427",,"1,03328726"
30/10/2009 2.00,,"27,13590704","0,27767659","54,21244049","1,14797129"
30/10/2009 3.00,,"17,11632725","0,2483314",,"0,93563593"
30/10/2009 4.00,,"16,78537726","0,23723944","46,88644028","0,89183883"
30/10/2009 5.00,,"16,02612014","0,22104011",,"0,85809884"
30/10/2009 6.00,,"19,01772138","0,29496286","50,79365158","1,5205706"
30/10/2009 7.00,,"33,99775","0,45996181",,"2,89125778"
30/10/2009 8.00,"1,07362453","60,18102216","0,46193182","61,53845978","1,59048325"
30/10/2009 9.00,"0,74376464","58,06028912","0,60913423",,"2,76132586"
30/10/2009 10.00,"0,23406458","33,98606768","0,43509954","60,07326126","1,9958503"
30/10/2009 11.00,"0,72749773","25,89773408","0,35183466",,"1,77670205"
30/10/2009 12.00,"0,44643961","21,88601392","0,32036452","31,25761986","1,46185004"
30/10/2009 13.00,"1,77039563","19,70168776","0,32446415",,"1,40248063"
30/10/2009 14.00,"1,67640856","22,2870368","0,29688394","15,62880993","1,1609472"
30/10/2009 15.00,"1,21912367","22,45187032","0,24072861",,"1,32867491"
30/10/2009 16.00,"2,02886008","25,92888056","0,23623987","8,30280876","0,92898577"
30/10/2009 17.00,"3,01211195","30,53114104","0,28818023",,"1,07367741"
30/10/2009 18.00,"2,75274339","33,89262824","0,3687027","6,83760691","1,48326196"
30/10/2009 19.00,"4,10381162","40,02506232","0,38793102",,"1,4754758"
30/10/2009 20.00,"1,95836978","28,018448","0,31975639","14,16361046","1,6023252"
30/10/2009 21.00,"1,68634872","30,59473416","0,31462806",,"1,25892396"
30/10/2009 22.00,"0,64525904","22,69978024","0,27540134","13,67521","1,34311122"
30/10/2009 23.00,"0,82781156","15,27335427","0,20887635",,"1,01787665"
31/10/2009 0.00,,"15,59133517","0,2041581","23,44322014","1,10255207"
31/10/2009 1.00,"0,41932842","16,3687601","0,21335111",,"0,81770868"
31/10/2009 2.00,,"12,12601298","0,19955868","17,58241081","0,7502287"
31/10/2009 3.00,"0,32534033",,"0,19604853",,"0,73725076"
31/10/2009 4.00,"0,16447738","19,98072504","0,19872803","12,69841003","0,58980101"
31/10/2009 5.00,"0,14459604","15,37588527","0,2091874",,"0,58655678"
31/10/2009 6.00,"0,22141209","16,75941994",,"16,60560989","0,70805371"
31/10/2009 7.00,"0,82058171","23,34611272","0,29441764",,"1,12509896"
31/10/2009 8.00,"1,78937387","24,09238544","0,30021468","13,67521","0,82192516"
31/10/2009 9.00,"2,19785701","26,00155568","0,35242532",,"1,27984874"
31/10/2009 10.00,"2,78075869","30,8322428","0,39110914","21,48962021","1,40523873"
31/10/2009 11.00,"2,46264821","25,36170488","0,37539795",,"1,66964348"
31/10/2009 12.00,"2,66688927","28,66998112","0,43245266","17,58241081","1,4938052"
31/10/2009 13.00,"2,6406822","23,97038072","0,37217323",,"1,54474062"
31/10/2009 14.00,"2,00988286","20,10533008","0,34751601","12,69841003","1,37587794"
31/10/2009 15.00,"2,62712559","16,46610385","0,26097398",,"1,18722546"
31/10/2009 16.00,"1,08627601","14,99561142","0,23833337","15,14041042","0,9408267"
31/10/2009 17.00,"1,02572688","20,46484344","0,26472412",,"1,03426052"
31/10/2009 18.00,"1,44776561","25,3461412","0,35001493","17,09399986","1,13337124"
31/10/2009 19.00,"1,94029565","27,8652968","0,31691845",,"1,16062277"
31/10/2009 20.00,"2,1824942","29,04507728","0,3242661","21,97801971","1,14586204"
31/10/2009 21.00,"2,12013685","37,12821024","0,35770859",,"1,28325569"
31/10/2009 22.00,"1,6682746","29,48634776","0,28983802","18,07081032","1,16484129"
31/10/2009 23.00,"1,15134468","25,94444424","0,26228461",,"0,85647672"
01/11/2009 0.00,"0,59826551","34,99971448","0,28537141","14,16361046","0,98786804"
01/11/2009 1.00,,"28,64661648","0,28141158",,"1,11196034"
01/11/2009 2.00,,"20,05990096","0,26000936","19,53602028","0,89946226"
01/11/2009 3.00,,"16,10789065","0,22842738",,"0,83230772"
01/11/2009 4.00,,"15,48101277","0,23144007","23,44322014","0,93174286"
01/11/2009 5.00,,"14,64648404","0,21349674",,"0,74990427"
01/11/2009 6.00,,"22,8749768","0,33590911","20,51280975","1,79389749"
01/11/2009 7.00,,"20,46094296","0,27072853",,"1,08843917"
01/11/2009 8.00,,"22,99698152","0,2616357","21,97801971","1,34862641"
01/11/2009 9.00,"0,7229792","40,89594008","0,31821742",,"1,15170165"
01/11/2009 10.00,"0,39402343","21,71988024","0,33605357","19,04759979","1,73517692"
01/11/2009 11.00,"0,36871945","18,40901706","0,29015374",,"1,480991"
01/11/2009 12.00,"0,58832433","20,25328064","0,30207984","14,65200996","1,13921187"
01/11/2009 13.00,"0,8612495","16,71919146","0,26184657",,"1,07529953"
01/11/2009 14.00,"0,38408225","16,03650613","0,22934773","21,0012207","0,97132246"
01/11/2009 15.00,"0,13826929","10,42710347","0,20534407",,"0,82971233"
01/11/2009 16.00,"0,57296153","11,78857366","0,2075599","14,16361046","0,70188967"
01/11/2009 17.00,"0,55940492","13,80546598","0,20528815",,"0,67317773"
01/11/2009 18.00,"0,60459125","28,27672096","0,2782952","17,58241081","0,87156188"
01/11/2009 19.00,"0,8214848","47,46188192","0,34977145",,"1,18317068"
01/11/2009 20.00,"1,61495532","85,55572864","0,58036223","22,46640968","2,17120042"
01/11/2009 21.00,"1,39173501","71,2259196","0,55231136",,"2,39618828"
01/11/2009 22.00,"1,13326954","65,97860768","0,50178531","31,25761986","2,11475082"
01/11/2009 23.00,"0,46812917","51,03103144","0,4111751",,"1,58448193"
02/11/2009 0.00,"0,24852429","47,5721852","0,37736098","25,88521957","1,28439066"
02/11/2009 1.00,,"28,53111256","0,31999521",,"1,22080375"
02/11/2009 2.00,,"16,51282357","0,29672783","26,86202049","0,86491172"
02/11/2009 3.00,,,"0,26389464",,"0,83246942"
02/11/2009 4.00,,"17,38239161","0,20344745","20,02441978","0,63002947"
02/11/2009 5.00,"0,21056782","19,31620944","0,22127544",,"0,61705255"
02/11/2009 6.00,"0,60730257","29,10346976",,"23,93161964","1,32283529"
02/11/2009 7.00,"0,60730257","41,72008856","0,40688208",,"3,18226521"
02/11/2009 8.00,"0,74647597","46,02382848","0,42025511","14,65200996","1,16840994"
02/11/2009 9.00,"0,7654542","57,23615976","0,54728438",,"1,95740566"
02/11/2009 10.00,"1,31401485","44,03550144","0,41636751","31,25761986","2,09999008"
02/11/2009 11.00,"1,66194886","27,6667356","0,37386015",,"1,64563618"
02/11/2009 12.00,"2,42740306","20,98397056","0,42591002","31,25761986","1,38058259"
02/11/2009 13.00,"1,6962899","18,43626689","0,42850331",,"0,92168574"
02/11/2009 14.00,"2,04874243","23,37207768","0,44918323","16,60560989","0,9815423"
02/11/2009 15.00,"1,86076829","27,11642376","0,4417715",,"1,76907862"
02/11/2009 16.00,"1,79118108","42,93877824","0,45423234","21,0012207","0,99792515"
02/11/2009 17.00,"1,42155752","39,03868064","0,45974162",,"1,22193974"
02/11/2009 18.00,"1,71346092","43,007572","0,4883913","21,0012207","1,50532272"
02/11/2009 19.00,"1,56073193","36,7712972","0,46901502",,"1,5502548"
02/11/2009 20.00,"2,02614978","28,428572","0,40502274","20,02441978","1,4316787"
02/11/2009 21.00,"2,52319734","35,583754","0,4335233",,"1,01674168"
02/11/2009 22.00,"2,51596749","37,50200624","0,49233599","31,74603081","1,33354023"
02/11/2009 23.00,"2,44457409","26,9528904","0,45539967",,"1,37052547"
03/11/2009 0.00,"2,99223062","23,19426168","0,41969708","20,02441978","1,26719624"
03/11/2009 1.00,"2,70574986","13,35640028","0,35210494",,"1,00279149"
03/11/2009 2.00,"2,53584984","10,41801765","0,31373567","15,14041042","0,61948623"
03/11/2009 3.00,"2,32980055","9,30314766","0,30103018",,"0,56238778"
03/11/2009 4.00,"2,42469174","7,43680813","0,31880225","23,44322014","0,57860893"
03/11/2009 5.00,"2,68677162","7,93519005","0,31396168",,"0,47333316"
03/11/2009 6.00,"2,95427415","19,19682416","0,41215487","22,95482063","0,67382657"
03/11/2009 7.00,"3,27871139","33,5992892","0,57258585",,"2,18369121"
03/11/2009 8.00,"3,55344275","54,01872264","0,57274429","17,09399986","1,41545755"
03/11/2009 9.00,"3,5181976","43,80447448","0,60462219",,"1,80573842"
03/11/2009 10.00,"3,32118639","25,61867768","0,43451937","9,76801014","1,42697507"
03/11/2009 11.00,"4,55386565","24,3571592","0,54467245",,"1,17797991"
03/11/2009 12.00,"3,89505101","21,83668432","0,43613173","6,34920597","1,16451687"
03/11/2009 13.00,"3,70617276","22,2935376","0,42099023",,"1,44757543"
03/11/2009 14.00,"3,74141791","31,38641688","0,50982847","5,37240601","1,23345625"
03/11/2009 15.00,,"37,79272584","0,40729449",,"1,34067754"
03/11/2009 16.00,,"49,4125808","0,41227603","7,32600689","1,04739915"
03/11/2009 17.00,"1,89782065","86,23580792","0,68291951",,"1,91214916"
03/11/2009 18.00,"2,9768668","98,05552424","1,1179573","32,23442078","2,09544816"
03/11/2009 19.00,"4,40294387","105,26642192","1,11986907",,"5,72119961"
03/11/2009 20.00,"1,38812059","50,77145832","0,48707602","28,32722092","2,65799764"
03/11/2009 21.00,"0,96788805","48,23021912","0,4326845",,"1,33921814"
03/11/2009 22.00,"0,55940492","28,48958392","0,38209088","23,93161964","1,18965914"
03/11/2009 23.00,"0,34974122","18,71271532","0,32932453",,"1,19858027"
04/11/2009 0.00,"0,76274288","17,49401799","0,33843833","19,04759979","1,0383153"
04/11/2009 1.00,"0,40035019","14,88658918","0,31436011",,"0,990139"
04/11/2009 2.00,,"9,36544635","0,29347049","15,14041042","0,99743902"
04/11/2009 3.00,"0,64435493",,"0,2570223",,"0,7544462"
04/11/2009 4.00,"0,57386462","13,62246464","0,25268151","8,79120922","0,71600156"
04/11/2009 5.00,"0,13013634","14,811308","0,26437811",,"0,62597469"
04/11/2009 6.00,"0,56030903","25,84840448",,"12,69841003","0,86929194"
04/11/2009 7.00,"0,70128964","37,72263192","0,29822253",,"1,92577493"
04/11/2009 8.00,"0,76364699","51,31915072","0,35835633","13,67521","0,86848037"
04/11/2009 9.00,"1,17303424","60,51847104","0,56327051",,"2,55207302"
04/11/2009 10.00,"0,98957761","43,73179936","0,37373317","17,58241081","1,87516494"
04/11/2009 11.00,"0,83504141","26,93602656","0,31646992",,"1,65115137"
04/11/2009 12.00,"1,14411483","25,853586","0,32889115","14,65200996","1,67418438"
04/11/2009 13.00,"0,71665346","29,33709704","0,33386803",,"1,35430432"
04/11/2009 14.00,"0,81787038","39,0918916","0,38347839","9,76801014","1,3583591"
04/11/2009 15.00,"0,41571299","25,9613272","0,26627473",,"1,3341901"
04/11/2009 16.00,"0,09489119","25,3578044","0,21798199","9,76801014","0,79240369"
04/11/2009 17.00,"0,23044915","28,4597376","0,24508688",,"0,93628478"
04/11/2009 18.00,,"31,64730928","0,26634114","16,11721039","1,08195071"
04/11/2009 19.00,,"35,98349584","0,29599505",,"1,11504185"
04/11/2009 20.00,,"33,35659904","0,28124964","26,37360954","1,02890704"
04/11/2009 21.00,,"29,05804064","0,26964508",,"1,10384875"
04/11/2009 22.00,,"24,36104056","0,20444352","32,23442078","0,95656071"
04/11/2009 23.00,,"14,30643866","0,17736892",,"0,76920693"
05/11/2009 0.00,,"13,22790814","0,14968386","25,39682007","0,61591757"
05/11/2009 1.00,,"10,38167626","0,12741489",,"0,57406599"
05/11/2009 2.00,,"7,80670174","0,11370866","19,04759979","0,47625296"
05/11/2009 3.00,,"5,67689243","0,11402671",,"0,58493467"
05/11/2009 4.00,,"5,37189402","0,09571291","19,04759979","0,5104801"
05/11/2009 5.00,,"4,43742505","0,09666238",,"0,47998332"
05/11/2009 6.00,,"20,28702744","0,14267872","20,02441978","0,62646081"
05/11/2009 7.00,,"22,31690224","0,23423723",,"1,32656565"
05/11/2009 8.00,,"48,72730088","0,24455913","38,58362961","0,53383856"
05/11/2009 9.00,,"66,23689976","0,51204197",,"2,22927214"
05/11/2009 10.00,,"42,02119032","0,36609426","20,02441978","2,20396816"
05/11/2009 11.00,,"20,02875448","0,22788099",,"1,58837501"
05/11/2009 12.00,,"15,82884954","0,22358564","10,25640965","0,86215361"
05/11/2009 13.00,,"22,54660992","0,24878808",,"0,62143277"
05/11/2009 14.00,,"29,43183664","0,29249655","6,34920597","1,02306844"
05/11/2009 15.00,,"26,32602208","0,19104835",,"1,13726534"
05/11/2009 16.00,,"26,33382304","0,16552204","8,79120922","0,56222506"
05/11/2009 17.00,,"41,63053048","0,24392071",,"0,81203077"
05/11/2009 18.00,,"77,69710272","0,72735144","19,04759979","2,68687129"
05/11/2009 19.00,"1,90414639","80,93788536","0,65332734",,"4,02122309"
05/11/2009 20.00,"2,34245305","84,19943232","0,74405871","40,04883957","3,30278784"
05/11/2009 21.00,"2,44728439","76,3200612","0,57082204",,"3,17561504"
05/11/2009 22.00,"1,91679889","70,23433728","0,54919149","42,97924042","3,13668327"
05/11/2009 23.00,"1,31853338","57,96814984","0,40607823",,"2,49432674"
06/11/2009 0.00,"0,8467898","53,53462336","0,26812126","37,6068306","1,66867021"
06/11/2009 1.00,"0,26569532","55,27635976","0,29827262",,"1,79519416"
06/11/2009 2.00,,"42,45727928","0,20987592","27,8388195","1,5487954"
06/11/2009 3.00,"0,68502272",,"0,1127254",,"1,25746355"
06/11/2009 4.00,"0,29913224","19,62641232","0,10034495","28,32722092","0,51518372"
06/11/2009 5.00,"0,26840562","20,30389128","0,10670818",,"0,67058234"
06/11/2009 6.00,"0,23948723","26,95549072",,"52,2588501","0,9294719"
06/11/2009 7.00,"1,22454631","47,65914296","0,42028657",,"3,64343301"
06/11/2009 8.00,"1,50379722","46,48716344","0,3167402","37,11843109","1,08049131"
06/11/2009 9.00,"1,42155752","69,42447144","0,54874646",,"2,08685044"
06/11/2009 10.00,"0,89830186","53,22832096","0,37425742","26,37360954","1,88278837"
06/11/2009 11.00,"1,41252045","63,20117912","0,44768154",,"1,95935322"
06/11/2009 12.00,"1,12242527","61,17908616","0,2347743","26,86202049","1,55090364"
06/11/2009 13.00,"1,3899278","68,84821376","0,33776845",,"1,59437734"
