,Provincia di TARANTO,,,,
,STATTE sc.elementare,,,,
Parm,SO2,NOX,NO2,PM10,O3
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3 293K
,,,,,
,,,,,
04/07/2009 18.00,"1,80968","6,700171","3,30568","18,4",
04/07/2009 19.00,"1,91082","8,497779","4,951382","18,4",
04/07/2009 20.00,"1,415958","9,220193","5,152553","18,4",
04/07/2009 21.00,"1,816905","11,933465","7,229148","18,4",
04/07/2009 22.00,"1,629073","12,383514","8,628253","18,4",
04/07/2009 23.00,"1,486394","10,5029","7,108447","18,4",
05/07/2009 0.00,"1,676031","10,844006","7,088979","18,4",
05/07/2009 1.00,,"11,995717","7,813191","19,200001",
05/07/2009 2.00,"1,74105",,,"19,200001",
05/07/2009 3.00,"1,668807","11,297945","6,181765","19,200001",
05/07/2009 4.00,"1,623656","9,234459","4,145403","19,200001",
05/07/2009 5.00,"1,547801","13,56895","8,046807","19,200001",
05/07/2009 6.00,"1,701317","11,396516","6,324531","19,200001",
05/07/2009 7.00,"1,918045","10,318729","5,22783","19,200001",
05/07/2009 8.00,"1,91082","11,33945","5,850808","19,200001",
05/07/2009 9.00,"1,869281","13,187637","6,608765","19,200001",
05/07/2009 10.00,"1,722989","12,002203","6,253148","19,200001",
05/07/2009 11.00,"1,674225","11,397812","6,076636","19,200001",
05/07/2009 12.00,"1,876505","11,161764","5,868978","19,200001",
05/07/2009 13.00,"1,876505","11,222721","6,128553","19,200001",
05/07/2009 14.00,"1,788008","14,047532","8,929359","19,200001",
05/07/2009 15.00,"1,862057","11,908821","6,78268","19,200001",
05/07/2009 16.00,"1,748274","8,622288","3,510745","19,200001",
05/07/2009 17.00,"1,806069","9,02824","3,902702","19,200001",
05/07/2009 18.00,"1,91082","10,706527","5,567872","19,200001",
05/07/2009 19.00,"1,806069","9,991892","4,856637","19,200001",
05/07/2009 20.00,"1,992093","11,81025","6,650297","19,200001",
05/07/2009 21.00,"1,661583","13,326414","8,186977","19,200001",
05/07/2009 22.00,"1,827741","15,751757","10,637354","19,200001",
05/07/2009 23.00,"1,630879","15,881454","10,781417","19,200001",
06/07/2009 0.00,"1,679644","14,628576","9,528978","19,200001",
06/07/2009 1.00,"1,676031","12,760934","7,640573","13,9",
06/07/2009 2.00,"1,757305","12,749262","7,615914","13,9",
06/07/2009 3.00,"1,697704","11,476928","6,36217","13,9",
06/07/2009 4.00,"1,719377","9,920559","4,768382","13,9",
06/07/2009 5.00,"1,742856","10,810283","5,602913","13,9",
06/07/2009 6.00,"1,789814","12,697382","7,025382","13,9",
06/07/2009 7.00,"1,556831","14,518333","8,050701","13,9",
06/07/2009 8.00,"1,927075","15,711551","8,638638","13,9",
06/07/2009 9.00,"1,688674","15,78029","8,301191","13,9",
06/07/2009 10.00,"1,706734","17,266623","9,931317","13,9",
06/07/2009 11.00,"1,676031","12,212313","6,734658","13,9",
06/07/2009 12.00,"1,43763","12,143574","7,879382","13,9",
06/07/2009 13.00,"1,52974","11,462662","7,336871","13,9",
06/07/2009 14.00,"1,786202","11,648129","6,514021","13,9",
06/07/2009 15.00,"1,683256","11,277194","6,185658","13,9",
06/07/2009 16.00,"1,730214","11,613111","6,543872","13,9",
06/07/2009 17.00,"1,755499","20,011011","13,992352","13,9",
06/07/2009 18.00,"1,549607","17,586977","12,47385","13,9",
06/07/2009 19.00,"1,692286","12,14098","8,214233","13,9",
06/07/2009 20.00,"1,517097","12,788171","8,780104","13,9",
06/07/2009 21.00,"1,679644","11,779125","7,04485","13,9",
06/07/2009 22.00,"1,562249","13,229141","9,072126","13,9",
06/07/2009 23.00,"1,536965","12,116338","7,580871","13,9",
07/07/2009 0.00,"1,645328","12,389999","7,549723","13,9",
07/07/2009 1.00,,"17,723159","12,800905","15,2",
07/07/2009 2.00,"1,591146",,,"15,2",
07/07/2009 3.00,"1,466527","13,454814","8,33753","15,2",
07/07/2009 4.00,"1,499037","14,273206","9,185041","15,2",
07/07/2009 5.00,"1,634492","17,29775","11,711988","15,2",
07/07/2009 6.00,"1,46111","24,450559","14,290865","15,2",
07/07/2009 7.00,"1,511679","15,897019","10,429696","15,2",
07/07/2009 8.00,"1,634492","14,618201","8,279126","15,2",
07/07/2009 9.00,"1,52974","10,635192","5,42251","15,2",
07/07/2009 10.00,"1,538771","9,395285","4,2687","15,2",
07/07/2009 11.00,"1,468333","10,859569","5,759957","15,2",
07/07/2009 12.00,"1,535158","9,894619","5,822254","15,2",
07/07/2009 13.00,"1,609207","8,569111","5,034447","15,2",
07/07/2009 14.00,"1,457497","10,759701","6,094808","15,2",
07/07/2009 15.00,"1,372612","10,34856","5,352424","15,2",
07/07/2009 16.00,"1,732019","11,785608","6,546466","15,2",
07/07/2009 17.00,"1,583922","18,046104","12,629589","15,2",
07/07/2009 18.00,"1,636298","13,041081","8,973488","15,2",
07/07/2009 19.00,"1,885535","16,069517","11,931335","15,2",
07/07/2009 20.00,"1,61282","18,413149","14,081906","15,2",
07/07/2009 21.00,"1,775366","14,414575","10,852805","15,2",
07/07/2009 22.00,"1,739244","17,46506","13,238293","15,2",
07/07/2009 23.00,"1,777171","15,751757","11,71329","15,2",
08/07/2009 0.00,"1,928881","15,083816","11,532884","15,2",
08/07/2009 1.00,"1,708541","14,618201","9,967659","17,79999",
08/07/2009 2.00,"1,562249","11,795984","6,743744","17,79999",
08/07/2009 3.00,"1,654359","9,741576","4,648976","17,79999",
08/07/2009 4.00,"1,715765","8,691026","3,567849","17,79999",
08/07/2009 5.00,"1,742856","16,837324","9,484848","17,79999",
08/07/2009 6.00,"1,703122","18,260105","13,098125","17,79999",
08/07/2009 7.00,"1,634492","16,605168","10,821658","17,79999",
08/07/2009 8.00,"1,824129","22,466191","14,821694","17,79999",
08/07/2009 9.00,"1,907208","20,887757","13,630244","17,79999",
08/07/2009 10.00,"1,788008","23,064092","15,026757","17,79999",
08/07/2009 11.00,"1,607401","11,360201","6,088318","17,79999",
08/07/2009 12.00,"1,713959","16,518269","10,807375","17,79999",
08/07/2009 13.00,"1,558637","21,311879","14,832077","17,79999",
08/07/2009 14.00,"1,670614","14,718067","9,492636","17,79999",
08/07/2009 15.00,"1,518904","12,938618","8,158424","17,79999",
08/07/2009 16.00,,,,"17,79999",
08/07/2009 17.00,"2,061036","18,60201","13,047306","17,79999",
08/07/2009 18.00,"2,060724","21,423423","15,664012","17,79999",
08/07/2009 19.00,"2,087816","28,98349","22,950252","17,79999",
08/07/2009 20.00,"2,394847","23,769639","19,248715","17,79999",
08/07/2009 21.00,"2,207016","19,086279","15,591334","17,79999",
08/07/2009 22.00,"2,225076","18,937126","15,408333","17,79999",
08/07/2009 23.00,"2,064336","17,973475","14,481648","17,79999",
09/07/2009 0.00,"1,881923","15,84903","12,31291","17,79999",
09/07/2009 1.00,,"10,530137","7,149977","16,79999",
09/07/2009 2.00,"1,84219",,,"16,79999",
09/07/2009 3.00,"2,048081","9,104762","5,636658","16,79999",
09/07/2009 4.00,"1,782589","6,645699","2,668425","16,79999",
09/07/2009 5.00,"1,865668","6,611977","3,153829","16,79999",
09/07/2009 6.00,"1,968615","8,711779","5,126596","16,79999",
09/07/2009 7.00,"1,965003","11,186407","6,423169","16,79999",
09/07/2009 8.00,"1,988481","19,834629","13,718506","16,79999",
09/07/2009 9.00,"2,013767","11,229206","6,623041","16,79999",
09/07/2009 10.00,"2,013767","11,47563","7,138295","16,79999",
09/07/2009 11.00,"2,008348","8,722154","5,327765","16,79999",
09/07/2009 12.00,"2,255779","13,900973","9,151296","16,79999",
09/07/2009 13.00,"2,105875","11,80247","7,545828","16,79999",
09/07/2009 14.00,"2,201598","9,11903","5,430296","16,79999",
09/07/2009 15.00,"2,138385","7,531532","3,992254","16,79999",
09/07/2009 16.00,"1,944224","12,760498","8,115183","16,79999",
09/07/2009 17.00,"1,907208","12,994387","8,437466","16,79999",
09/07/2009 18.00,"2,039051","11,39522","7,421233","16,79999","65,413236"
09/07/2009 19.00,"1,954166","14,990434","10,758053","16,79999","61,597341"
09/07/2009 20.00,"2,134772","24,302705","20,071583","16,79999","61,100387"
09/07/2009 21.00,"2,261198","18,810023","15,439479","16,79999","72,439747"
09/07/2009 22.00,"2,230494","13,269346","9,993615","16,79999","77,774955"
09/07/2009 23.00,"2,075172","10,217565","6,931935","16,79999","85,891514"
10/07/2009 0.00,"1,824129","8,656008","5,380978","16,79999","88,4833"
10/07/2009 1.00,"1,89276","7,155409","3,868957","16,200001","97,83618"
10/07/2009 2.00,"1,918045","6,701468","3,340723","16,200001","104,628353"
10/07/2009 3.00,"1,934299","8,036056","3,473106","16,200001","86,303164"
10/07/2009 4.00,"1,918045","8,395316","3,353701","16,200001","99,977031"
10/07/2009 5.00,"1,927075","8,373267","3,321255","16,200001","79,52854"
10/07/2009 6.00,"1,788008","8,416069","3,441957","16,200001","104,094892"
10/07/2009 7.00,"1,90179","8,440711","3,432872","16,200001","105,706233"
10/07/2009 8.00,"2,188955","11,316103","5,933871","16,200001","76,831138"
10/07/2009 9.00,"1,954166","13,274536","7,793721","16,200001","55,731302"
10/07/2009 10.00,"2,071561","12,229172","7,116232","16,200001","56,833562"
10/07/2009 11.00,"2,035439","14,199279","8,56336","16,200001","59,53096"
10/07/2009 12.00,"2,199791","8,984144","5,362808","16,200001","71,290086"
10/07/2009 13.00,"2,201598","7,205991","3,926062","16,200001","83,088519"
10/07/2009 14.00,"2,230494","10,360233","6,415383","16,200001","75,803356"
10/07/2009 15.00,"1,936105","8,525015","4,999404","16,200001","75,467536"
10/07/2009 16.00,"2,322604","9,47829","5,569168","16,200001","74,274565"
10/07/2009 17.00,"2,279259","15,555914","11,191546","16,200001","97,298586"
10/07/2009 18.00,"4,172018","22,320917","17,334372","16,200001","86,178591"
10/07/2009 19.00,"3,088377","10,924416","7,473147","16,200001","112,507988"
10/07/2009 20.00,"2,412908","19,959138","15,874264","16,200001","102,912713"
10/07/2009 21.00,"2,430968","13,662332","10,315487","16,200001","104,334511"
10/07/2009 22.00,"2,387622","13,469082","10,064999","16,200001","102,79489"
10/07/2009 23.00,"2,105875","10,517168","7,230446","16,200001","124,162875"
11/07/2009 0.00,"2,125742","10,426378","7,153872","16,200001","124,667927"
11/07/2009 1.00,,"10,820659","7,419934","12,3","101,477391"
11/07/2009 2.00,"1,903596",,,"12,3","107,679171"
11/07/2009 3.00,"1,954166","9,827177","5,462745","12,3","115,910837"
11/07/2009 4.00,"2,169088","9,008786","4,530872","12,3","100,124641"
11/07/2009 5.00,"1,937912","10,099541","5,130489","12,3","89,848257"
11/07/2009 6.00,"2,075172","9,298012","4,266106","12,3","72,330059"
11/07/2009 7.00,"2,042663","9,977626","4,98902","12,3","88,163735"
11/07/2009 8.00,"2,22327","9,802535","4,763192","12,3","101,857816"
11/07/2009 9.00,"2,004736","8,506857","3,527617","12,3","98,322296"
11/07/2009 10.00,"1,950554","8,525015","3,528915","12,3","103,738684"
11/07/2009 11.00,"2,409295","7,200802","3,652212","12,3","119,519529"
11/07/2009 12.00,"2,031827","7,898575","4,298553","12,3","123,317894"
11/07/2009 13.00,"1,816905","8,296747","4,498425","12,3","127,11348"
11/07/2009 14.00,"24,528209","6,931032","3,497765","12,3",
11/07/2009 15.00,"2,407489","6,687201","3,243383","12,3","123,010505"
11/07/2009 16.00,"2,217852","6,659964","3,238192","12,3","120,267061"
11/07/2009 17.00,"2,243137","6,740377","3,234297","12,3","127,307095"
11/07/2009 18.00,"1,965003","6,823383","3,271935","12,3","122,253522"
11/07/2009 19.00,"2,320798","6,995882","3,512042","12,3","123,556173"
11/07/2009 20.00,"2,075172","8,017897","4,572404","12,3","112,192479"
11/07/2009 21.00,"2,071561","8,993222","5,122701","12,3","113,853972"
11/07/2009 22.00,"2,385817","10,515869","6,687935","12,3","117,600823"
11/07/2009 23.00,"2,138385","9,001003","5,168126","12,3","119,40039"
12/07/2009 0.00,"2,058918","9,090495","4,224574","12,3","100,931678"
12/07/2009 1.00,"2,132966","9,998378","5,005893","10,4","65,98331"
12/07/2009 2.00,"2,49418","10,601472","5,496489","10,4","74,763406"
12/07/2009 3.00,"2,329828","10,144936","4,983829","10,4","63,621748"
12/07/2009 4.00,"2,253973","9,330435","4,160978","10,4","70,766062"
12/07/2009 5.00,"2,176313","8,684543","4,37383","10,4","80,454739"
12/07/2009 6.00,"2,019184","10,677992","5,583445","10,4","79,551561"
12/07/2009 7.00,"2,311767","11,326479","5,845617","10,4","70,916366"
12/07/2009 8.00,"2,337053","12,056675","6,079232","10,4","62,99073"
12/07/2009 9.00,"2,244943","11,606626","5,244702","10,4","68,282609"
12/07/2009 10.00,"2,376786","9,815504","4,593169","10,4","110,016453"
12/07/2009 11.00,"2,353307","9,29023","4,106467","10,4","114,911503"
12/07/2009 12.00,"1,979451","8,832397","3,662595","10,4","119,741659"
12/07/2009 13.00,"2,443611","8,71567","3,535405","10,4","122,801929"
12/07/2009 14.00,,,,"10,4",
12/07/2009 15.00,"2,537526","18,647902","3,661296","10,4","126,626024"
12/07/2009 16.00,"2,445417","7,60546","3,650914","10,4","129,985547"
12/07/2009 17.00,"6,737925","10,192831","3,633578","10,4",
12/07/2009 18.00,"2,400264","5,805258","3,344618","10,4","126,601603"
12/07/2009 19.00,"2,461671","5,160662","3,435468","10,4","125,556264"
12/07/2009 20.00,"2,042663","10,06193","4,700893","10,4","127,831202"
12/07/2009 21.00,"2,515853","11,715571","7,666531","10,4","130,945589"
12/07/2009 22.00,"2,326217","13,959338","10,379081","10,4","137,622717"
12/07/2009 23.00,"2,559199","11,115073","7,53285","10,4","135,613258"
13/07/2009 0.00,"2,510435","11,950325","8,442659","10,4","118,157365"
13/07/2009 1.00,,"11,878992","8,459531","12,5","117,179698"
13/07/2009 2.00,"2,561005",,,"12,5","87,23345"
13/07/2009 3.00,"2,346083","10,480851","5,823552","12,5","84,828535"
13/07/2009 4.00,"2,589902","9,540545","4,382914","12,5","111,710404"
13/07/2009 5.00,"2,391234","9,317466","4,166169","12,5","136,952415"
13/07/2009 6.00,"2,575454","9,403067","4,22717","12,5","132,999828"
13/07/2009 7.00,"2,423744","13,327712","7,985807","12,5","115,756507"
13/07/2009 8.00,"2,602545","19,833329","12,832061","12,5","101,129386"
13/07/2009 9.00,"2,763284","16,405432","10,633457","12,5","114,027237"
13/07/2009 10.00,"2,754255","11,34723","6,237573","12,5","121,101167"
13/07/2009 11.00,"2,801213","11,166952","7,03836","12,5","127,584658"
13/07/2009 12.00,"2,790375","11,405596","7,58217","12,5","136,114245"
13/07/2009 13.00,"2,756061","9,4744","6,058466","12,5","135,561766"
13/07/2009 14.00,"2,74703","11,035957","7,231744","12,5","140,997179"
13/07/2009 15.00,"2,663951","9,86479","6,31285","12,5","137,308624"
13/07/2009 16.00,"2,564617","8,665088","5,035745","12,5","135,648463"
13/07/2009 17.00,"23,459006","7,644369","3,937745","12,5",
13/07/2009 18.00,"2,638665","9,264289","5,641849","12,5","143,620092"
13/07/2009 19.00,"2,593515","10,543106","6,978658","12,5","160,489693"
13/07/2009 20.00,"2,656726","11,260334","7,749594","12,5","151,154386"
13/07/2009 21.00,"2,403877","12,319962","8,834616","12,5","112,746267"
13/07/2009 22.00,"2,566423","14,845171","11,384933","12,5","90,947781"
13/07/2009 23.00,"2,293707","14,192793","10,73599","12,5","97,471912"
14/07/2009 0.00,"2,609768","13,187637","9,752213","12,5","113,130862"
14/07/2009 1.00,"2,1131","10,882915","7,404361","19,1","143,425146"
14/07/2009 2.00,"2,620606","11,259037","7,401765","19,1","146,815803"
14/07/2009 3.00,"2,571841","11,166952","6,253148","19,1","153,560678"
14/07/2009 4.00,"2,651309","11,342043","6,207723","19,1","131,603684"
14/07/2009 5.00,"2,615187","11,060598","5,897531","19,1","113,086197"
14/07/2009 6.00,"2,217852","10,72209","5,571765","19,1","84,017427"
14/07/2009 7.00,"2,331634","12,878958","7,728828","19,1","91,952541"
14/07/2009 8.00,"2,216046","21,889035","16,431062","19,1","77,035612"
14/07/2009 9.00,"2,33344","17,79579","12,820372","19,1","76,785095"
14/07/2009 10.00,"2,694654","16,40673","11,950803","19,1","81,341699"
14/07/2009 11.00,"2,450835","11,139715","7,693786","19,1","93,191555"
14/07/2009 12.00,"2,759672","18,024057","13,431669","19,1","87,846872"
14/07/2009 13.00,"3,465845","19,527236","14,492032","19,1","80,067473"
14/07/2009 14.00,"2,862618","13,24211","9,36804","19,1","87,194188"
14/07/2009 15.00,"2,766897","13,709022","9,870318","19,1","89,823881"
14/07/2009 16.00,"2,980012","20,522011","15,638054","19,1","90,185432"
14/07/2009 17.00,"2,974595","17,27181","13,056594","19,1","88,441322"
14/07/2009 18.00,"2,868037","14,006028","10,371288","19,1","92,163796"
14/07/2009 19.00,"2,701878","13,150026","9,582191","19,1","85,21447"
14/07/2009 20.00,"2,169088","21,11345","16,90218","19,1","65,88446"
14/07/2009 21.00,"2,017378","10,793423","7,257702","19,1","64,830978"
14/07/2009 22.00,"2,111294","17,55974","14,059842","19,1","70,302944"
14/07/2009 23.00,"1,856638","18,385912","14,843756","19,1","98,892393"
15/07/2009 0.00,"1,818711","15,401574","11,936522","19,1","115,829657"
15/07/2009 1.00,,"13,352354","9,90536","20,29999","129,858242"
15/07/2009 2.00,"1,90179",,,"20,29999","140,217198"
15/07/2009 3.00,"1,907208","11,705195","7,944275","20,29999","140,253849"
15/07/2009 4.00,"2,0535","10,68707","6,873531","20,29999","136,142723"
15/07/2009 5.00,"1,950554","11,524916","7,569191","20,29999","133,308533"
15/07/2009 6.00,"1,965003","11,064491","7,1357","20,29999","130,74253"
15/07/2009 7.00,"1,954166","14,679158","9,809317","20,29999","134,941647"
15/07/2009 8.00,"2,066142","22,685383","17,039754","20,29999","109,649453"
15/07/2009 9.00,"2,015572","21,036913","15,935265","20,29999","77,879216"
15/07/2009 10.00,"1,853026","25,154806","19,374621","20,29999","58,314968"
15/07/2009 11.00,"1,818711","19,068121","14,37523","20,29999","67,277864"
15/07/2009 12.00,"2,069755","21,392297","15,836629","20,29999","72,779616"
15/07/2009 13.00,"3,552537","30,452959","23,059274","20,29999","62,648129"
15/07/2009 14.00,"4,500722","15,880158","11,342101","20,29999","73,48784"
15/07/2009 15.00,"3,357481","16,308159","11,684739","20,29999","77,314553"
15/07/2009 16.00,"3,259954","22,407817","16,858053","20,29999","69,982024"
15/07/2009 17.00,"2,821079","12,041113","8,329743","20,29999","74,485797"
15/07/2009 18.00,"4,86013","36,700477","30,057404","20,29999","65,398335"
15/07/2009 19.00,"5,643963","20,319702","15,862587","20,29999","64,55744"
15/07/2009 20.00,"3,599494","22,333899","18,264953","20,29999","62,317734"
15/07/2009 21.00,"2,243137","18,747769","15,152655","20,29999","58,09831"
15/07/2009 22.00,"2,044469","23,674958","20,102729","20,29999","72,506101"
15/07/2009 23.00,"1,954166","19,953937","16,331122","20,29999","97,937724"
16/07/2009 0.00,"1,856638","16,297784","12,690592","20,29999","112,667729"
16/07/2009 1.00,"2,024603","12,060567","8,559465","24,200001","136,27948"
16/07/2009 2.00,"1,710347","10,217565","6,758019","24,200001","140,920072"
16/07/2009 3.00,"1,686868","8,656008","5,217446","24,200001","142,924128"
16/07/2009 4.00,"1,733825","9,636522","6,212914","24,200001","141,913903"
16/07/2009 5.00,"1,739244","14,260235","10,672396","24,200001","132,750666"
16/07/2009 6.00,"2,004736","22,978491","19,579683","24,200001","98,796252"
16/07/2009 7.00,"1,863863","16,326317","12,253201","24,200001","109,970365"
16/07/2009 8.00,"1,611013","14,195387","10,31029","24,200001","94,33579"
16/07/2009 9.00,"1,862057","11,827112","8,377765","24,200001","95,599164"
16/07/2009 10.00,"1,592952","12,663659","9,13053","24,200001","103,025155"
16/07/2009 11.00,"1,683256","12,153949","8,508849","24,200001","121,592695"
16/07/2009 12.00,"1,661583","12,942509","9,208404","24,200001","128,353833"
16/07/2009 13.00,"1,627268","12,46652","8,547787","24,200001","127,219096"
16/07/2009 14.00,"1,641717","12,628643","8,781403","24,200001","131,930091"
16/07/2009 15.00,"1,556831","11,745402","8,006575","24,200001","135,942298"
16/07/2009 16.00,"1,491813","10,914042","7,258999","24,200001","139,725693"
16/07/2009 17.00,"1,405122","10,235724","6,503637","24,200001","136,35394"
16/07/2009 18.00,"1,457497","10,596282","6,844977","24,200001","133,724254"
16/07/2009 19.00,"1,504455","11,309619","7,700274","24,200001","134,198179"
16/07/2009 20.00,"1,708541","11,735026","8,197361","24,200001","135,144736"
16/07/2009 21.00,"1,768141","11,898444","8,379063","24,200001","129,783767"
16/07/2009 22.00,"1,558637","13,269346","9,676934","24,200001","93,425831"
16/07/2009 23.00,"1,759111","14,673971","11,092911","24,200001","87,811659"
17/07/2009 0.00,"1,650747","15,011184","11,423861","24,200001","80,997758"
17/07/2009 1.00,,"12,968449","9,497829",29,"112,348149"
17/07/2009 2.00,"1,583922",,,29,"116,443064"
17/07/2009 3.00,"1,370806","14,409388","10,938462",29,"107,759148"
17/07/2009 4.00,"1,667001","11,875099","8,429678",29,"128,409313"
17/07/2009 5.00,"1,484588","13,738852","10,299913",29,"95,348655"
17/07/2009 6.00,"1,4882","17,596055","14,032592",29,"71,692261"
17/07/2009 7.00,"1,33649","14,947633","11,052669",29,"100,632409"
17/07/2009 8.00,"1,421375","16,733566","12,70357",29,"100,641907"
17/07/2009 9.00,"1,443049","12,589734","9,155191",29,"110,094892"
17/07/2009 10.00,"1,302175","12,284944","8,790489",29,"107,982564"
17/07/2009 11.00,"1,515291","12,661067","9,087702",29,"112,778824"
17/07/2009 12.00,"1,349133","11,277194","7,793721",29,"111,541089"
17/07/2009 13.00,"1,434019","12,251222","8,699636",29,"119,275862"
17/07/2009 14.00,"1,412345","21,901997","16,23508",29,"98,081262"
17/07/2009 15.00,"1,484588","17,173241","12,649059",29,"98,996647"
17/07/2009 16.00,"1,441242","26,471239","21,152705",29,"96,719038"
17/07/2009 17.00,"1,4286","18,583052","14,566013",29,"92,705438"
17/07/2009 18.00,"1,650747","27,79545","23,099521",29,"95,769795"
17/07/2009 19.00,"1,965003","28,202707","23,216326",29,"86,504937"
17/07/2009 20.00,"1,930687","20,363794","16,319435",29,"65,831652"
17/07/2009 21.00,"1,61282","13,261567","9,678232",29,"73,330755"
17/07/2009 22.00,"1,388867","18,976038","15,461543",29,"71,772162"
17/07/2009 23.00,"1,381642","18,446871","14,970956",29,"83,827862"
18/07/2009 0.00,"1,365388","16,887906","13,413504",29,"79,546135"
18/07/2009 1.00,"1,186587","15,22778","11,754823",28,"85,32278"
18/07/2009 2.00,"1,332878","14,017701","10,590634",28,"90,178652"
18/07/2009 3.00,"1,069192","14,273206","10,845013",28,"78,767531"
18/07/2009 4.00,"1,257023","17,580491","14,166272",28,"68,111993"
18/07/2009 5.00,"1,031265","24,842252","21,324019",28,"57,254683"
18/07/2009 6.00,"1,192005","22,270344","18,860676",28,"72,168926"
18/07/2009 7.00,"1,188393","23,956403","19,699086",28,"68,954242"
18/07/2009 8.00,"1,128793","28,34278","22,728326",28,"68,017214"
18/07/2009 9.00,"1,110732","22,189925","17,246122",28,"64,604822"
18/07/2009 10.00,"0,975277","22,135452","16,939826",28,"61,348187"
18/07/2009 11.00,"1,137824","16,681688","12,260992",28,"65,85605"
18/07/2009 12.00,"1,103508","15,764727","11,355079",28,"67,176281"
18/07/2009 13.00,"1,108926","14,15518","10,398549",28,"75,482444"
18/07/2009 14.00,"1,090866","13,210985","9,40568",28,"79,474377"
18/07/2009 15.00,"0,838016","9,954279","6,223298",28,"71,866963"
18/07/2009 16.00,"0,92832","10,646864","6,944913",28,"66,312365"
18/07/2009 17.00,"1,000562","10,173468","6,541275",28,"67,711157"
18/07/2009 18.00,"1,242575","10,083977","6,450424",28,"70,380127"
18/07/2009 19.00,"1,08906","9,305793","5,676892",28,"76,969258"
18/07/2009 20.00,"1,229932","10,32262","6,785275",28,"75,757314"
18/07/2009 21.00,"1,385255","9,322654","5,837827",28,"105,28918"
18/07/2009 22.00,"1,253412","12,137089","8,66719",28,"72,575149"
18/07/2009 23.00,"1,415958","13,623422","10,199975",28,"62,687409"
19/07/2009 0.00,"1,603789","11,095618","7,606829",28,"81,872527"
19/07/2009 1.00,,"11,711681","8,33753","13,8","98,817919"
19/07/2009 2.00,"1,184781",,,"13,8","98,398126"
19/07/2009 3.00,"1,471946","12,125416","8,665893","13,8","82,125714"
19/07/2009 4.00,"1,320236","12,361464","8,36868","13,8","82,407388"
19/07/2009 5.00,"1,477364","12,614374","8,209042","13,8","97,623593"
19/07/2009 6.00,"1,582116","12,589734","7,628891","13,8","103,358259"
19/07/2009 7.00,"1,69048","12,884146","7,911829","13,8","103,664209"
19/07/2009 8.00,"1,415958","13,906163","8,64902","13,8","91,849642"
19/07/2009 9.00,"1,567668","12,138385","6,99034","13,8","96,375082"
19/07/2009 10.00,"1,565862","10,936091","5,949446","13,8","110,344069"
19/07/2009 11.00,"1,674225","10,720792","6,770998","13,8","112,933177"
19/07/2009 12.00,"1,652553","10,703932","7,178531","13,8","116,363103"
19/07/2009 13.00,"1,627268","10,73506","7,316105","13,8","119,167499"
19/07/2009 14.00,"1,607401","10,671507","7,247317","13,8","121,92987"
19/07/2009 15.00,"1,744662","10,436755","6,991637","13,8","120,754517"
19/07/2009 16.00,"1,946942","9,652085","6,20253","13,8","119,588623"
19/07/2009 17.00,"1,728408","9,016567","5,584744","13,8","116,543193"
19/07/2009 18.00,"1,818711","8,919295","5,384871","13,8","109,887732"
19/07/2009 19.00,"1,793426","8,845367","5,370595","13,8","112,665073"
19/07/2009 20.00,"1,668807","9,640413","6,176572","13,8","118,849334"
19/07/2009 21.00,"1,898178","11,349825","7,576979","13,8","117,629209"
19/07/2009 22.00,"1,629073","12,364058","8,658105","13,8","113,080809"
19/07/2009 23.00,"1,824129","12,947699","9,396594","13,8","121,225794"
20/07/2009 0.00,"1,858444","12,361464","8,889127","13,8","110,529647"
20/07/2009 1.00,"1,764529","11,598843","8,12987","11,7","113,436919"
20/07/2009 2.00,"1,872893","12,824485","8,930657","11,7","122,842621"
20/07/2009 3.00,"1,728408","12,137089","7,364127","11,7","125,014584"
20/07/2009 4.00,"1,883729","12,163027","6,99034","11,7","100,748878"
20/07/2009 5.00,"1,914432","11,677958","6,501041","11,7","106,272236"
20/07/2009 6.00,"1,829547","12,196749","7,018893","11,7","112,602805"
20/07/2009 7.00,"1,91082","14,47683","9,266806","11,7","125,079599"
20/07/2009 8.00,"1,941523","15,817902","10,494591","11,7","99,557261"
20/07/2009 9.00,"1,710347","14,161666","8,992956","11,7","107,014356"
20/07/2009 10.00,"2,039051","14,649329","9,695105","11,7","108,090836"
20/07/2009 11.00,"1,862057","15,02156","10,189591","11,7","106,943953"
20/07/2009 12.00,"1,957778","13,594888","9,008531","11,7","112,402372"
20/07/2009 13.00,"2,208821","12,137089","8,171402","11,7","116,050326"
20/07/2009 14.00,"2,172701","11,366687","7,632786","11,7","114,636694"
20/07/2009 15.00,"2,141997","10,675397","7,020191","11,7","120,900833"
20/07/2009 16.00,"1,84219","10,820659","7,238231","11,7","122,810065"
20/07/2009 17.00,"2,239524","10,833628","7,188915","11,7","121,856811"
20/07/2009 18.00,"1,827741","10,946466","7,353745","11,7","120,868276"
20/07/2009 19.00,"2,039051","11,915304","8,214233","11,7","128,731625"
20/07/2009 20.00,"1,89276","12,855613","9,19153","11,7","128,146589"
20/07/2009 21.00,"1,871087","15,260203","11,752228","11,7","137,10412"
20/07/2009 22.00,"1,813293","13,345868","9,741827","11,7","128,146589"
20/07/2009 23.00,"1,932493","12,885441","9,349871","11,7","134,188727"
21/07/2009 0.00,"2,051694","14,358806","10,813866","11,7","121,346257"
21/07/2009 1.00,,"14,354915","10,91121","12,8","113,221616"
