,Bari,,,
03/12/2009 4.00,"2,80482396","10,35961178","0,82579394","23,89999962"
03/12/2009 5.00,"2,57364766","11,3914245","0,83641874","23,89999962"
03/12/2009 6.00,"2,57184147","9,57829784","0,84573991","23,89999962"
03/12/2009 7.00,"2,60796226","11,82231282","0,83519433","23,89999962"
03/12/2009 8.00,"2,83191481","19,51478976","0,88776495","23,89999962"
03/12/2009 9.00,"2,95653392","20,52583624","0,89902118","23,89999962"
03/12/2009 10.00,"3,15520182","27,83415032","0,87295314","23,89999962"
03/12/2009 11.00,"3,22744442","25,49149144","0,87765275","23,89999962"
03/12/2009 12.00,"3,26717759","22,52714576","0,8654086","23,89999962"
03/12/2009 13.00,"3,30510559","22,64526912","0,88089262","23,89999962"
03/12/2009 14.00,"3,21841346","24,66864312","0,8857495","23,89999962"
03/12/2009 15.00,"3,19493499","20,32725592","0,89980989","23,89999962"
03/12/2009 16.00,"3,23466817","29,27220376","0,96189856","23,89999962"
03/12/2009 17.00,"3,59768835","58,81566296","1,05487372","23,89999962"
03/12/2009 18.00,"3,62658539","62,94938784","1,14844069","23,89999962"
03/12/2009 19.00,"3,44959078","53,20495632","1,10159837","23,89999962"
03/12/2009 20.00,"3,1226924","32,4273288","0,90834235","23,89999962"
03/12/2009 21.00,"3,17145653","33,36178056","0,9502474","23,89999962"
03/12/2009 22.00,"3,52002718","41,87972144","1,07715085","23,89999962"
03/12/2009 23.00,"3,17687409","34,96336736","0,92386481","23,89999962"
04/12/2009 0.00,"3,20215976","32,45977544","0,95210324","23,89999962"
04/12/2009 1.00,,"19,31102792","0,91094845","21,20000076"
04/12/2009 2.00,"3,06670451",,"0,86856808","21,20000076"
04/12/2009 3.00,"3,00349186",,,"21,20000076"
04/12/2009 4.00,"3,1407533","14,91124633","0,97161583","21,20000076"
04/12/2009 5.00,"3,0504498","17,29154675","0,97528791","21,20000076"
04/12/2009 6.00,"2,81566112","16,04169338","0,88890898","21,20000076"
04/12/2009 7.00,"2,99987948","23,25267328","0,89447885","21,20000076"
04/12/2009 8.00,"2,84997571","33,99384952","1,02576503","21,20000076"
04/12/2009 9.00,"2,99265573","39,66944944","1,06107501","21,20000076"
04/12/2009 10.00,"3,30691076","35,85890992","1,00443621","21,20000076"
04/12/2009 11.00,"3,59407597","32,63369096","1,00194893","21,20000076"
04/12/2009 12.00,"2,99987948","30,8932356","0,95589648","21,20000076"
04/12/2009 13.00,"3,07754065","26,19883584","0,85695653","21,20000076"
04/12/2009 14.00,"3,87221021","15,32527081","0,78981292","21,20000076"
04/12/2009 15.00,"2,9240245","13,89630893","0,83475978","21,20000076"
04/12/2009 16.00,"3,1226924","17,36681837","0,7929724","21,20000076"
04/12/2009 17.00,"3,07573446","23,26953712","0,79794928","21,20000076"
04/12/2009 18.00,"3,1046315","33,09052512","0,87322925","21,20000076"
04/12/2009 19.00,"2,98543096","27,2501108","0,86236795","21,20000076"
04/12/2009 20.00,"3,16242557","21,7575084","0,84242199","21,20000076"
04/12/2009 21.00,"3,1028253","36,28329744","0,94617922","21,20000076"
04/12/2009 22.00,"3,14797705","46,85447776","1,1197281","21,20000076"
04/12/2009 23.00,"3,11727382","18,8295194","0,92809026","21,20000076"
05/12/2009 0.00,"2,96917625","15,52774014","0,95862142","21,20000076"
05/12/2009 1.00,"2,98723715","17,95994945","0,97888193","15,30000019"
05/12/2009 2.00,"3,02516515","14,998206","0,91793962","15,30000019"
05/12/2009 3.00,"3,17687409","11,2499537","0,92117832","15,30000019"
05/12/2009 4.00,"2,96014631","7,94687046","0,90139079","15,30000019"
05/12/2009 5.00,"3,09379536","9,58089242","0,92105949","15,30000019"
05/12/2009 6.00,"2,89693365","12,78143511","0,91217403","15,30000019"
05/12/2009 7.00,"2,53210829","15,99626618","0,92295494","15,30000019"
05/12/2009 8.00,"2,90235223","19,82109216","0,97374894","15,30000019"
05/12/2009 9.00,"3,01794038","18,80226958","0,94199337","15,30000019"
05/12/2009 10.00,"2,96556386","23,73677256","0,93034221","15,30000019"
05/12/2009 11.00,"2,87706656","18,78280159","0,9314874","15,30000019"
05/12/2009 12.00,"2,90415842","17,40575816","0,88902898","15,30000019"
05/12/2009 13.00,"2,89693365","13,19156485","0,85442848","15,30000019"
05/12/2009 14.00,"2,76147841","12,22984797","0,84909744","15,30000019"
05/12/2009 15.00,"2,93486165","9,30574415","0,83965744","15,30000019"
05/12/2009 16.00,"2,70007195","7,56529644","0,81856628","15,30000019"
05/12/2009 17.00,"2,84455815","7,6237023","0,80588875","15,30000019"
05/12/2009 18.00,"2,76509079","20,42979648","0,88894976","15,30000019"
05/12/2009 19.00,"2,8517819","21,34090272","0,8863821","15,30000019"
05/12/2009 20.00,"2,98001238","19,21498816","0,92670857","15,30000019"
05/12/2009 21.00,"3,17687409","17,75358346","0,9733144","15,30000019"
05/12/2009 22.00,"2,96737006","17,76527152","0,966717","15,30000019"
05/12/2009 23.00,"2,9619525","12,38689009","0,96806141","15,30000019"
06/12/2009 0.00,"3,00529805","11,48746617","1,00870244","15,30000019"
06/12/2009 1.00,,"10,16363752","1,03101801","19,89999962"
06/12/2009 2.00,"2,99987948",,"1,01059906","19,89999962"
06/12/2009 3.00,"2,6206056",,,"19,89999962"
06/12/2009 4.00,"3,02516515","8,19606333","1,03954931","19,89999962"
06/12/2009 5.00,"3,06670451","8,07536068","0,9888753","19,89999962"
06/12/2009 6.00,"3,12449859","8,82293547","0,97062791","19,89999962"
06/12/2009 7.00,"3,16061938","11,51341392","0,97366856","19,89999962"
06/12/2009 8.00,"3,01071561","12,21297266","0,98697868","19,89999962"
06/12/2009 9.00,"3,15881319","11,21880722","0,9865453","19,89999962"
06/12/2009 10.00,"3,19132261","8,889127","0,95822648","19,89999962"
06/12/2009 11.00,"2,86623042","8,40502007","0,9199539","19,89999962"
06/12/2009 12.00,"2,98543096","8,28561567","0,93749065","19,89999962"
06/12/2009 13.00,"2,99265573","8,19346683","0,94392844","19,89999962"
06/12/2009 14.00,"3,07934684","8,23889213","0,94325623","19,89999962"
06/12/2009 15.00,"2,7632846","8,28172284","0,93484493","19,89999962"
06/12/2009 16.00,"2,90235223","7,35504145","0,92836637","19,89999962"
06/12/2009 17.00,"3,03419509","8,55427653","0,93069637","19,89999962"
06/12/2009 18.00,"3,23647436","10,62567806","0,94274363","19,89999962"
06/12/2009 19.00,"3,65006385","17,52645507","0,96186012","19,89999962"
06/12/2009 20.00,"3,32497166","19,46027864","1,05783631","19,89999962"
06/12/2009 21.00,"3,0504498","30,47142928","1,22703975","19,89999962"
06/12/2009 22.00,"3,49293633","32,7089664","1,24113974","19,89999962"
06/12/2009 23.00,"3,33219643","30,14566272","1,29742322","19,89999962"
07/12/2009 0.00,"3,60310693","14,16756246","0,98496556","19,89999962"
07/12/2009 1.00,"3,17868028","10,90211693","0,95068194","31,89999962"
07/12/2009 2.00,"2,99626709","10,85539912","0,95443441","31,89999962"
07/12/2009 3.00,"3,12449859","7,92610422","0,93563364","31,89999962"
07/12/2009 4.00,"2,91138217","6,91765806","0,91296274","31,89999962"
07/12/2009 5.00,"2,88609752","7,09417008","0,91122572","31,89999962"
07/12/2009 6.00,"2,86442423","11,99623025","0,91150066","31,89999962"
07/12/2009 7.00,"2,76689698","17,46806068","0,95032662","31,89999962"
07/12/2009 8.00,"3,14797705","24,94638024","1,03338762","31,89999962"
07/12/2009 9.00,"3,1028253","28,13525208","1,03066269","31,89999962"
07/12/2009 10.00,"3,052256","26,34938672","0,9791592","31,89999962"
07/12/2009 11.00,"3,1407533","24,95678152","0,98267401","31,89999962"
07/12/2009 12.00,"2,94389159","24,1274324","0,97244414","31,89999962"
07/12/2009 13.00,"2,88067894","21,14362256","0,95352571","31,89999962"
07/12/2009 14.00,"3,23286299","21,68353312","0,9962614","31,89999962"
07/12/2009 15.00,"2,83552719","24,60505","0,96407129","31,89999962"
07/12/2009 16.00,"3,014328","32,93609288","0,94772051","31,89999962"
07/12/2009 17.00,"3,29968701","54,50932272","1,02931944","31,89999962"
07/12/2009 18.00,"3,76745921","57,56060704","1,13003602","31,89999962"
07/12/2009 19.00,"4,6452075","55,76305936","1,43672693","31,89999962"
07/12/2009 20.00,"3,78732529","43,64094112","1,37171527","31,89999962"
07/12/2009 21.00,"3,85234413","38,60779232","1,31977724","31,89999962"
07/12/2009 22.00,"3,68437946","36,4714956","1,21218833","31,89999962"
07/12/2009 23.00,"3,5525366","36,55325272","1,18770119","31,89999962"
08/12/2009 0.00,"3,33400262","32,05743328","1,18525236","31,89999962"
08/12/2009 1.00,,"28,41820896","1,10373149","15,60000038"
08/12/2009 2.00,"3,02516515",,"1,03761424","15,60000038"
08/12/2009 3.00,"3,3213603",,,"15,60000038"
08/12/2009 4.00,"3,07212207","11,1487133","0,97402505","15,60000038"
08/12/2009 5.00,"3,28704468","7,41085082","0,90668339","15,60000038"
08/12/2009 6.00,"3,22202584","6,80993598","0,92196819","15,60000038"
08/12/2009 7.00,"3,10824388","9,46408261","0,92579987","15,60000038"
08/12/2009 8.00,"3,16061938","11,41477766","0,94681181","15,60000038"
08/12/2009 9.00,"2,88248513","11,68992594","0,87220288","15,60000038"
08/12/2009 10.00,"2,95834011","11,08252369","0,82464875","15,60000038"
08/12/2009 11.00,"2,92583069","8,03772296","0,83847264","15,60000038"
08/12/2009 12.00,"2,73438756","5,62627606","0,80209551","15,60000038"
08/12/2009 13.00,"2,52668972","4,83587246","0,81588096","15,60000038"
08/12/2009 14.00,"2,66395116","5,85599903","0,8359842","15,60000038"
08/12/2009 15.00,"2,5646167","6,11687231","0,82784784","15,60000038"
08/12/2009 16.00,"2,63685929","7,9676386","0,87978587","15,60000038"
08/12/2009 17.00,"2,63505412","11,96897086","0,93065676","15,60000038"
08/12/2009 18.00,"2,83913958","10,31937183","0,90664378","15,60000038"
08/12/2009 19.00,"2,67478729","9,96506294","0,88831716","15,60000038"
08/12/2009 20.00,"2,66936872","10,32326849","0,88322262","15,60000038"
08/12/2009 21.00,"2,38220453","11,33691338","0,89617742","15,60000038"
08/12/2009 22.00,"2,59351475","13,86516436","0,91884832","15,60000038"
08/12/2009 23.00,"2,73799994","17,23054822","0,9201904","15,60000038"
09/12/2009 0.00,"2,54475062","14,54005447","0,88634249","15,60000038"
09/12/2009 1.00,"2,6025447","7,49131734","0,87500704","12,10000038"
09/12/2009 2.00,"2,50321126","7,37710593","0,86876613","12,10000038"
09/12/2009 3.00,"2,62782935","8,38814667","0,88649976","12,10000038"
09/12/2009 4.00,"2,5826776","9,66655194","0,93997792","12,10000038"
09/12/2009 5.00,"2,64769645","8,46082944","0,93776675","12,10000038"
09/12/2009 6.00,"2,61879941","7,56010536","0,92113871","12,10000038"
09/12/2009 7.00,"2,52127114","14,06763369","0,94744324","12,10000038"
09/12/2009 8.00,"2,36414363","11,12275408","0,93089442","12,10000038"
09/12/2009 9.00,"2,62782935","15,75356454","0,96490077","12,10000038"
09/12/2009 10.00,"2,69826575","16,25843579","0,97829011","12,10000038"
09/12/2009 11.00,"2,93486165","18,86456254","0,96952116","12,10000038"
09/12/2009 12.00,"2,62782935","23,14883256","0,96422973","12,10000038"
09/12/2009 13.00,"2,51946495","17,64196855","0,97453765","12,10000038"
09/12/2009 14.00,"2,57545385","16,85676178","0,95826609","12,10000038"
09/12/2009 15.00,"2,86442423","18,12607548","0,91766351","12,10000038"
09/12/2009 16.00,"2,80482396","14,45958604","0,90494521","12,10000038"
09/12/2009 17.00,"2,60796226","9,43423246","0,95214285","12,10000038"
09/12/2009 18.00,"2,66395116","8,49067958","0,95637064","12,10000038"
09/12/2009 19.00,"2,29370722","7,57178768","1,0006453","12,10000038"
09/12/2009 20.00,"2,6025447","8,15972194","1,05349203","12,10000038"
09/12/2009 21.00,"2,42555009","8,56725518","1,03923359","12,10000038"
09/12/2009 22.00,"2,70187814","6,99034083","1,02987282","12,10000038"
09/12/2009 23.00,"2,7632846","6,39461708","1,00463426","12,10000038"
10/12/2009 0.00,"2,83191481","5,2096589","0,9803044","12,10000038"
10/12/2009 1.00,,"4,68791426","0,97220765","10,80000019"
10/12/2009 2.00,"2,98181858",,"0,96837596","10,80000019"
10/12/2009 3.00,"3,24189293",,,"10,80000019"
10/12/2009 4.00,"3,16242557","4,80342391","0,93492299","10,80000019"
10/12/2009 5.00,"2,96556386","4,6178299","0,8981917","10,80000019"
10/12/2009 6.00,"3,06309213","5,21874473","0,90099469","10,80000019"
10/12/2009 7.00,"3,09560155","6,55814853","0,90356352","10,80000019"
10/12/2009 8.00,"3,16965034","10,72041766","0,89554482","10,80000019"
10/12/2009 9.00,"3,3538687","11,56403986","0,91434559","10,80000019"
10/12/2009 10.00,"3,97696223","10,46084262","0,89511028","10,80000019"
10/12/2009 11.00,"4,16118161","9,14221079","0,88160327","10,80000019"
10/12/2009 12.00,"3,87040504","10,21944306","0,88219509","10,80000019"
10/12/2009 13.00,"3,36289966","9,61333906","0,87232055","10,80000019"
10/12/2009 14.00,"3,22744442","11,75353053","0,87887717","10,80000019"
10/12/2009 15.00,"2,96556386","10,82165806","0,86446029","10,80000019"
10/12/2009 16.00,"2,98001238","11,55105929","0,87295314","10,80000019"
10/12/2009 17.00,"2,82830344","10,56337362","0,88002236","10,80000019"
10/12/2009 18.00,"2,95111535","10,85409514","0,89072638","10,80000019"
10/12/2009 19.00,"2,82469106","13,39143959","0,88349872","10,80000019"
10/12/2009 20.00,"2,88429133","28,57654168","0,93018377","10,80000019"
10/12/2009 21.00,"2,833721","16,76721134","0,86078821","10,80000019"
10/12/2009 22.00,"2,59712612","17,1967995","0,87919405","10,80000019"
10/12/2009 23.00,"2,53571966","18,78149952","0,87145146","10,80000019"
11/12/2009 0.00,"2,81566112","14,40897158","0,86410613","10,80000019"
11/12/2009 1.00,"2,70368433","15,01248673","0,87954821","12,19999981"
11/12/2009 2.00,"2,59893231","13,22790814","0,84005238","12,19999981"
11/12/2009 3.00,"2,40026441","11,90278316","0,85818211","12,19999981"
11/12/2009 4.00,"2,47070183","10,01568122","0,85265185","12,19999981"
11/12/2009 5.00,"2,73799994","7,86899852","0,8192781","12,19999981"
11/12/2009 6.00,"2,51585358","9,38621258","0,83819537","12,19999981"
11/12/2009 7.00,"2,71271427","12,01958533","0,89396508","12,19999981"
11/12/2009 8.00,"2,61518702","21,9509072","0,94298129","12,19999981"
11/12/2009 9.00,"2,84997571","22,88925944","0,91691325","12,19999981"
11/12/2009 10.00,"2,89332127","27,50838376","0,93610779","12,19999981"
11/12/2009 11.00,"2,67839968","23,91846992","0,91742702","12,19999981"
11/12/2009 12.00,"2,70910291","24,31821176","0,89613781","12,19999981"
11/12/2009 13.00,"2,80663016","18,74906053","0,89309599","12,19999981"
11/12/2009 14.00,"2,84997571","23,53561104","0,90877689","12,19999981"
11/12/2009 15.00,"2,81024254","20,60759336","0,91576806","12,19999981"
11/12/2009 16.00,"2,67839968","23,83281232","0,88026002","12,19999981"
11/12/2009 17.00,"2,8012126","23,63035064","0,83231095","12,19999981"
11/12/2009 18.00,"2,83010963","21,59657536","0,85664081","12,19999981"
11/12/2009 19.00,"2,73258137","22,53752792","0,91782079","12,19999981"
11/12/2009 20.00,"2,83733339","16,71788748","0,82986212","12,19999981"
11/12/2009 21.00,"2,77953931","16,03130931","0,81054875","12,19999981"
11/12/2009 22.00,"2,77412073","11,1642961","0,78167656","12,19999981"
11/12/2009 23.00,"2,89873985","10,77363626","0,82354316","12,19999981"
12/12/2009 0.00,"2,64589025","9,53935996","0,84100069","12,19999981"
12/12/2009 1.00,,"7,72623139","0,82705797","9,19999981"
12/12/2009 2.00,"2,65311502",,"0,82820316","9,19999981"
12/12/2009 3.00,"2,58448379",,,"9,19999981"
12/12/2009 4.00,"2,77773312","6,93453146","0,88796184","9,19999981"
12/12/2009 5.00,"2,91860694","8,87355185","0,85055835","9,19999981"
12/12/2009 6.00,"2,58628999","10,04812595","0,83784121","9,19999981"
12/12/2009 7.00,"2,7434175","10,55039497","0,86430302","9,19999981"
12/12/2009 8.00,"2,90776979","15,63935696","0,89613781","9,19999981"
12/12/2009 9.00,"3,15881319","18,30648415","0,88337989","9,19999981"
12/12/2009 10.00,"3,00349186","16,68154418","0,92441702","9,19999981"
12/12/2009 11.00,"3,18048647","17,9638461","0,96790297","9,19999981"
12/12/2009 12.00,"3,19854738","12,40375584","0,91485819","9,19999981"
12/12/2009 13.00,"3,07392827","12,61271641","0,94222987","9,19999981"
12/12/2009 14.00,"2,99987948","13,46671312","0,93401429","9,19999981"
12/12/2009 15.00,"2,95653392","12,21556724","0,92888013","9,19999981"
12/12/2009 16.00,"2,84275196","14,93201638","0,93441039","9,19999981"
12/12/2009 17.00,"2,80482396","12,22076406","0,98168725","9,19999981"
12/12/2009 18.00,"2,70549052","11,23048381","0,95052467","9,19999981"
12/12/2009 19.00,"2,65311502","13,2318048","0,96229466","9,19999981"
12/12/2009 20.00,"2,61879941","13,80286184","0,96257077","9,19999981"
12/12/2009 21.00,"2,73619375","13,67048452","0,98370154","9,19999981"
12/12/2009 22.00,"2,80301777","12,05074328","0,97406349","9,19999981"
12/12/2009 23.00,"2,63144174","10,12989072","0,97765752","9,19999981"
13/12/2009 0.00,"2,67659348","9,48095601","0,92730039","9,19999981"
13/12/2009 1.00,"2,78856925","8,46731877","0,9190452","17,39999962"
13/12/2009 2.00,"2,55919914","6,65808494","0,88578911","17,39999962"
13/12/2009 3.00,"2,6206056","8,03383013","0,86221068","17,39999962"
13/12/2009 4.00,"2,51043501","7,57178768","0,89226651","17,39999962"
13/12/2009 5.00,"2,79760021","5,46014811","0,90853923","17,39999962"
13/12/2009 6.00,"2,66033877","4,91763723","0,8984282","17,39999962"
13/12/2009 7.00,"2,80482396","5,80538266","0,89392547","17,39999962"
13/12/2009 8.00,"2,75244846","7,17074377","0,93891311","17,39999962"
13/12/2009 9.00,"2,62602316","6,38812775","0,90972404","17,39999962"
13/12/2009 10.00,"2,72535762","7,22655122","0,92793299","17,39999962"
13/12/2009 11.00,"3,05947975","8,94882729","0,9264313","17,39999962"
13/12/2009 12.00,"3,10643769","7,0578287","0,89274067","17,39999962"
13/12/2009 13.00,"2,95653392","5,29272192","0,86193341","17,39999962"
13/12/2009 14.00,"3,16784415","6,05197903","0,8866582","17,39999962"
13/12/2009 15.00,"3,06489832","5,04093446","0,89285833","17,39999962"
13/12/2009 16.00,"3,07392827","7,14867929","0,88626327","17,39999962"
13/12/2009 17.00,"2,85900667","14,29476208","0,89151625","17,39999962"
13/12/2009 18.00,"3,07573446","33,2904056","0,97414271","17,39999962"
13/12/2009 19.00,"3,30510559","39,70837776","1,14042316","17,39999962"
13/12/2009 20.00,"3,10824388","30,9516472","1,13876537","17,39999962"
13/12/2009 21.00,"3,14436569","30,84392512","1,11012967","17,39999962"
13/12/2009 22.00,"2,8517819","29,65116216","1,07351605","17,39999962"
13/12/2009 23.00,"2,74161233","25,75496504","0,98784894","17,39999962"
14/12/2009 0.00,"2,84636333","21,47457064","0,95933207","17,39999962"
14/12/2009 1.00,,"19,12282976","1,01995867","10,69999981"
14/12/2009 2.00,"2,77050937",,"0,93922766","10,69999981"
14/12/2009 3.00,"2,6549202",,,"10,69999981"
14/12/2009 4.00,"2,68381724","10,51794642","0,93223766","10,69999981"
14/12/2009 5.00,"2,84997571","10,79180409","0,88977807","10,69999981"
14/12/2009 6.00,"2,8517819","13,64322514","0,86864847","10,69999981"
14/12/2009 7.00,"2,98723715","23,30458408","0,86213029","10,69999981"
14/12/2009 8.00,"2,8517819","33,31247008","0,83318004","10,69999981"
14/12/2009 9.00,"3,40263284","52,2445396","0,93366013","10,69999981"
14/12/2009 10.00,"3,26717759","51,72669352","0,91616183","10,69999981"
14/12/2009 11.00,"3,03419509","33,69664824","0,81639472","10,69999981"
14/12/2009 12.00,"2,78676306","30,71932008","0,83657602","10,69999981"
14/12/2009 13.00,"2,53571966","13,85348586","0,70627776","10,69999981"
14/12/2009 14.00,"2,61699322","10,15065695","0,73289801","10,69999981"
14/12/2009 15.00,"2,59893231","9,79114742","0,74565592","10,69999981"
14/12/2009 16.00,"2,81746629","12,99429042","0,78009682","10,69999981"
14/12/2009 17.00,"2,48695655","15,17601818","0,78902188","10,69999981"
14/12/2009 18.00,"2,62782935","18,20395124","0,80482161","10,69999981"
14/12/2009 19.00,"2,75967221","25,44736248","0,911383","10,69999981"
14/12/2009 20.00,"2,93486165","40,2521888","1,03552074","10,69999981"
14/12/2009 21.00,"2,72174523","11,63931147","0,82338472","10,69999981"
14/12/2009 22.00,"2,47792559","16,54527021","0,89898157","10,69999981"
14/12/2009 23.00,"2,59351475","16,59718674","0,92062494","10,69999981"
15/12/2009 0.00,"2,67659348","13,49656709","1,03433593","10,69999981"
15/12/2009 1.00,"2,64227787","13,52252631","1,03792996","5,9000001"
15/12/2009 2.00,"2,70007195","11,19414051","1,04942385","5,9000001"
15/12/2009 3.00,"2,38401072","7,95855278","1,05033138","5,9000001"
15/12/2009 4.00,"2,66936872","6,74633904","1,03864061","5,9000001"
15/12/2009 5.00,"2,42735628","6,23757305","1,04168242","5,9000001"
15/12/2009 6.00,"2,57906522","5,91959406","1,02734477","5,9000001"
15/12/2009 7.00,"2,5646167","7,96504019","1,07837526","5,9000001"
15/12/2009 8.00,"2,63505412","16,28699916","1,13627576","5,9000001"
15/12/2009 9.00,"2,6729811","20,33503776","1,1546816","5,9000001"
15/12/2009 10.00,"2,56642289","19,250016","1,16293679","5,9000001"
15/12/2009 11.00,"2,72535762","16,44533188","1,15894666","5,9000001"
15/12/2009 12.00,"2,62421697","14,93461097","1,13485446","5,9000001"
15/12/2009 13.00,"2,67659348","14,57509761","1,13694797","5,9000001"
15/12/2009 14.00,"2,30093097","18,39732901","1,1650699","5,9000001"
15/12/2009 15.00,"2,48695655","18,40771499","1,14543965","5,9000001"
15/12/2009 16.00,"2,51404739","18,30389148","1,10250707","5,9000001"
15/12/2009 17.00,"2,64589025","18,60110041","1,11245967","5,9000001"
15/12/2009 18.00,"2,52668972","18,49597482","1,117002","5,9000001"
15/12/2009 19.00,"2,88067894","17,7886266","1,10590305","5,9000001"
15/12/2009 20.00,"2,53933205","15,6276689","1,11091954","5,9000001"
15/12/2009 21.00,"2,45625332","13,48358843","1,06498592","5,9000001"
15/12/2009 22.00,"2,70007195","12,84114496","1,06850072","5,9000001"
15/12/2009 23.00,"2,53210829","9,59776582","1,02256594","5,9000001"
16/12/2009 0.00,"2,42735628","7,98451009","0,99673556","5,9000001"
16/12/2009 1.00,,"8,5166369","1,00210621",17
16/12/2009 2.00,"2,23952451",,"0,96336064",17
16/12/2009 3.00,"2,27745251",,,17
16/12/2009 4.00,"2,25216684","5,55878628","0,99341764",17
16/12/2009 5.00,"2,04988757","5,75087154","0,98042323",17
16/12/2009 6.00,"2,43819241","6,61785073","0,96474233",17
16/12/2009 7.00,"2,49598649","10,74896955","0,97118128",17
16/12/2009 8.00,"2,63505412","15,91450332","1,01253296",17
16/12/2009 9.00,"2,62963554","22,80750232","1,05933683",17
16/12/2009 10.00,"2,66214497","23,85877728","0,98338466",17
16/12/2009 11.00,"2,54475062","19,43173248","0,94752246",17
16/12/2009 12.00,"2,45986468","18,49726734","0,93689766",17
16/12/2009 13.00,"2,72896898","18,36099527","0,9520648",17
16/12/2009 14.00,"2,57364766","22,376614","0,99638023",17
16/12/2009 15.00,"2,58990237","20,53751856","0,96241233",17
16/12/2009 16.00,"2,56100533","23,86785928","0,97785673",17
16/12/2009 17.00,"2,93124927","30,78551352","1,11040694",17
16/12/2009 18.00,"2,73980614","29,38250704","1,04926541",17
16/12/2009 19.00,"2,81385492","26,90876144","1,02248672",17
16/12/2009 20.00,"2,53391449","15,29022958","0,94653571",17
16/12/2009 21.00,"2,56822908","10,95793012","0,94199337",17
16/12/2009 22.00,"2,5122412","7,8313608","0,93804286",17
16/12/2009 23.00,"2,55016818","7,69897774","0,94183493",17
17/12/2009 0.00,"2,42013151","8,12986989","0,94088662",17
17/12/2009 1.00,"2,63144174","11,28369286","0,9617809","13,30000019"
17/12/2009 2.00,"2,50501643","8,69185066","0,98773011","13,30000019"
17/12/2009 3.00,"2,48515035","7,97412602","0,94507363","13,30000019"
17/12/2009 4.00,"2,36053124","6,69182983","0,92761611","13,30000019"
17/12/2009 5.00,"2,60435089","8,10002166","0,97568401","13,30000019"
17/12/2009 6.00,"2,65311502","10,27654877","0,89799365","13,30000019"
17/12/2009 7.00,"2,74883608","20,56866504","0,9069991","13,30000019"
17/12/2009 8.00,"2,63505412","29,49024824","0,95012973","13,30000019"
17/12/2009 9.00,"2,93486165","42,25351744","1,0880902","13,30000019"
17/12/2009 10.00,"3,09560155","43,58512984","1,20436885","13,30000019"
17/12/2009 11.00,"3,46765168","45,69418056","1,25247519","13,30000019"
17/12/2009 12.00,"3,65367623","47,47874576","1,26440363","13,30000019"
17/12/2009 13.00,"3,73494979","47,74740088","1,2316613","13,30000019"
17/12/2009 14.00,"2,89332127","22,76595456","0,8783634","13,30000019"
17/12/2009 15.00,"2,50321126","12,63997579","0,81619551","13,30000019"
17/12/2009 16.00,"2,5826776","14,72305773","0,81173356","13,30000019"
17/12/2009 17.00,"2,57545385","13,19286501","0,85822055","13,30000019"
17/12/2009 18.00,"2,56281152","14,76328621","0,8760334","13,30000019"
17/12/2009 19.00,"2,68381724","17,91841698","0,94124311","13,30000019"
17/12/2009 20.00,"2,48153797","21,69133408","1,03236126","13,30000019"
17/12/2009 21.00,"2,45264093","23,76531872","1,0769528","13,30000019"
17/12/2009 22.00,"2,79037544","19,56541952","1,04887047","13,30000019"
17/12/2009 23.00,"2,53391449","12,08578259","1,02161763","13,30000019"
18/12/2009 0.00,"2,47611939","8,50884932","1,01000607","13,30000019"
18/12/2009 1.00,,"10,45175871","1,04792216","22,5"
18/12/2009 2.00,"2,30815574",,"1,01920841","22,5"
18/12/2009 3.00,"2,32260426",,,"22,5"
18/12/2009 4.00,"2,51043501","7,86899852","1,02852957","22,5"
18/12/2009 5.00,"2,86984281","7,41474365","0,99250894","22,5"
18/12/2009 6.00,"2,7109091","13,11499116","0,98370154","22,5"
18/12/2009 7.00,"2,60615708","14,28307402","1,01770789","22,5"
18/12/2009 8.00,"2,76689698","17,09816325","1,01707529","22,5"
18/12/2009 9.00,"2,58809618","22,8814776","1,07470085","22,5"
18/12/2009 10.00,"2,70007195","24,07292128","1,05333475","22,5"
18/12/2009 11.00,"2,72355143","23,06965664","1,05001567","22,5"
18/12/2009 12.00,"2,60073851","12,76975853","0,99886867","22,5"
18/12/2009 13.00,"2,54294443","13,60040207","1,02300048","22,5"
18/12/2009 14.00,"2,38762209","15,35900996","1,04338099","22,5"
18/12/2009 15.00,"2,44902855","16,26233245","1,0698428","22,5"
18/12/2009 16.00,"2,38942828","17,36422761","1,02205334","22,5"
18/12/2009 17.00,"2,73980614","35,65902944","1,08801098","22,5"
18/12/2009 18.00,"2,59170856","29,84586112","1,08113864","22,5"
18/12/2009 19.00,"2,59531993","30,6725908","1,08812981","22,5"
18/12/2009 20.00,"2,32260426","22,47913544","1,04452502","22,5"
18/12/2009 21.00,"2,58809618","13,95990396","0,97552557","22,5"
18/12/2009 22.00,"2,68201206","16,98654451","1,01178386","22,5"
18/12/2009 23.00,"2,55016818","29,3072316","1,10424409","22,5"
19/12/2009 0.00,"2,64769645","23,37207768","1,15752536","22,5"
19/12/2009 1.00,"2,64950264","13,89112358","0,99997426","11,69999981"
19/12/2009 2.00,"2,45264093","16,84117898","0,99231205","11,69999981"
19/12/2009 3.00,"2,45986468","21,7549272","0,98773011","11,69999981"
19/12/2009 4.00,"2,43096764","14,95926621","1,12446732","11,69999981"
19/12/2009 5.00,"2,3135733","10,74118771","1,01040101","11,69999981"
