,TARANTO,,,,
,Talsano,,,,
Parm,SO2,NOX,NO2,PM10,O3
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3 293K
,,,,,
,,,,,
02/07/2009 17.00,0,"5,076358","2,986402","20,4","91,070992"
02/07/2009 18.00,0,"12,780389","10,336246","20,4","77,835046"
02/07/2009 19.00,0,"19,680292","16,690626","20,4","69,928265"
02/07/2009 20.00,"0,66218","23,170438","20,0534","20,4","62,408168"
02/07/2009 21.00,"1,539073","29,445201","26,450627","20,4","45,429043"
02/07/2009 22.00,"0,553922","21,505123","18,798375","20,4","45,752432"
02/07/2009 23.00,0,"22,240516","20,135175","20,4","43,405177"
03/07/2009 0.00,0,"18,407961","16,305165","20,4","45,730868"
03/07/2009 1.00,,"15,191463","13,124075","21,6","40,788433"
03/07/2009 2.00,"0,398751",,,"21,6","33,563441"
03/07/2009 3.00,0,"12,899709","9,909253","21,6",
03/07/2009 4.00,0,"15,142179","12,913821","21,6","39,246799"
03/07/2009 5.00,"0,010826","17,570115","15,430395","21,6","30,75462"
03/07/2009 6.00,0,"15,219997","12,750288","21,6","23,070599"
03/07/2009 7.00,0,"17,384647","14,100081","21,6","26,165403"
03/07/2009 8.00,0,"22,580317","16,366164","21,6","19,667115"
03/07/2009 9.00,"0,561139","24,183376","18,45184","21,6","42,578746"
03/07/2009 10.00,"3,256773","18,494858","14,28697","21,6","62,150494"
03/07/2009 11.00,"0,864263","10,888102","8,039019","21,6","74,984128"
03/07/2009 12.00,"3,15934","14,904831","11,631529","21,6","78,481687"
03/07/2009 13.00,"0,003608","6,13469","4,049362","21,6","95,803851"
03/07/2009 14.00,0,"6,76891","4,676232","21,6","100,235425"
03/07/2009 15.00,0,"8,103498","6,01953","21,6","88,25232"
03/07/2009 16.00,0,"7,515969","5,039636","21,6","89,987846"
03/07/2009 17.00,0,"7,431664","5,327765","21,6","99,194097"
03/07/2009 18.00,0,"6,471904","4,363446","21,6","97,100863"
03/07/2009 19.00,0,"6,500437","4,389403","21,6","90,246178"
03/07/2009 20.00,0,"6,822087","4,748915","21,6","90,758893"
03/07/2009 21.00,0,"9,499044","7,396574","21,6","75,50612"
03/07/2009 22.00,0,"10,740246","8,63085","21,6","70,588331"
03/07/2009 23.00,0,"14,430139","12,333671","21,6","56,461653"
04/07/2009 0.00,0,"14,03586","11,897593","21,6","34,866914"
04/07/2009 1.00,0,"13,175964","11,013741","24,6","33,387064"
04/07/2009 2.00,0,"11,675365","9,584785","24,6","28,558046"
04/07/2009 3.00,0,"10,977592","8,85019","24,6","22,809612"
04/07/2009 4.00,0,"10,2461","8,150638","24,6","22,910301"
04/07/2009 5.00,0,"11,231799","9,109764","24,6","18,23365"
04/07/2009 6.00,0,"7,464088","5,268063","24,6","47,703205"
04/07/2009 7.00,0,"9,627444","7,118829","24,6","54,34458"
04/07/2009 8.00,"0,099237","15,649295","11,770396","24,6","52,634225"
04/07/2009 9.00,"7,803623","24,401268","18,290912","24,6","57,811667"
04/07/2009 10.00,"15,046107","20,813839","15,754868","24,6","68,130768"
04/07/2009 11.00,"14,993773","14,59356","11,000765","24,6","84,758733"
04/07/2009 12.00,"8,958379","9,400472","7,144786","24,6","101,21447"
04/07/2009 13.00,"4,545046","7,409616","5,319977","24,6","105,962633"
04/07/2009 14.00,"0,956282","6,975129","4,879999","24,6","106,925757"
04/07/2009 15.00,"0,205691","5,653512","3,573042","24,6","104,133058"
04/07/2009 16.00,0,"5,558834","3,449743","24,6","110,129184"
04/07/2009 17.00,0,"4,794915","2,687893","24,6","101,270109"
04/07/2009 18.00,0,"6,128204","4,040276","24,6","95,723029"
04/07/2009 19.00,0,"6,719626","4,641191","24,6","97,58443"
04/07/2009 20.00,0,"7,697543","5,582147","24,6","95,446151"
04/07/2009 21.00,0,"8,845367","6,756723","24,6","89,052514"
04/07/2009 22.00,0,"13,422391","11,340798","24,6","66,001765"
04/07/2009 23.00,0,"14,963197","12,850226","24,6","39,25342"
05/07/2009 0.00,0,"13,574136","11,429058","24,6","42,08592"
05/07/2009 1.00,,"10,487337","8,447851","27,1","43,633323"
05/07/2009 2.00,"0,324775",,,"27,1","35,824753"
05/07/2009 3.00,0,"23,293647","20,488188","27,1",
05/07/2009 4.00,0,"24,888943","22,685498","27,1","25,780547"
05/07/2009 5.00,0,"21,685406","19,548535","27,1","34,793098"
05/07/2009 6.00,0,"13,930805","11,750926","27,1","43,988413"
05/07/2009 7.00,0,"16,479361","12,581569","27,1","24,008249"
05/07/2009 8.00,"0,072172","13,048862","9,958571","27,1","63,581828"
05/07/2009 9.00,"0,021652","7,807787","5,378381","27,1","75,525694"
05/07/2009 10.00,"2,168776","9,025648","6,527","27,1","76,542965"
05/07/2009 11.00,"4,445809","7,418695","5,345935","27,1","83,018915"
05/07/2009 12.00,"1,459684","6,539346","4,447807","27,1","91,162522"
05/07/2009 13.00,"1,01402","6,388896","4,310235","27,1","91,92242"
05/07/2009 14.00,0,"5,696313","3,627553","27,1","103,263937"
05/07/2009 15.00,0,"5,508252","3,39653","27,1","104,849539"
05/07/2009 16.00,0,"5,771536","3,674277","27,1","101,425481"
05/07/2009 17.00,"0,018043","6,073731","3,981872","27,1","95,713836"
05/07/2009 18.00,0,"8,580784","6,39202","27,1","76,316467"
05/07/2009 19.00,0,"7,60935","5,513361","27,1","64,535538"
05/07/2009 20.00,0,"7,292888","5,113615","27,1","74,244801"
05/07/2009 21.00,0,"10,86346","8,745064","27,1","56,508495"
05/07/2009 22.00,0,"14,1474","12,023482","27,1","47,939692"
05/07/2009 23.00,0,"17,483218","15,37978","27,1","32,142583"
06/07/2009 0.00,0,"26,874593","22,94637","27,1","8,062982"
06/07/2009 1.00,0,"14,815342","12,482931","17,9","18,411857"
06/07/2009 2.00,0,"13,309554","11,155202","17,9","11,738544"
06/07/2009 3.00,0,"9,824584","7,732722","17,9","17,564117"
06/07/2009 4.00,0,"7,941375","5,850808","17,9","24,715596"
06/07/2009 5.00,0,"8,335656","6,238871","17,9","23,670496"
06/07/2009 6.00,0,"9,038617","6,48936","17,9","9,890743"
06/07/2009 7.00,0,"11,108587","7,596447","17,9","18,729757"
06/07/2009 8.00,0,"13,042377","8,345318","17,9","25,620289"
06/07/2009 9.00,"0,155171","24,809825","16,096204","17,9","27,547578"
06/07/2009 10.00,"0,72894","15,384713","11,104588","17,9","56,251521"
06/07/2009 11.00,"0,312145","8,927076","6,482871","17,9","68,346383"
06/07/2009 12.00,0,"7,13005","4,702484","17,9","73,010376"
06/07/2009 13.00,0,"6,015368","3,928659","17,9","76,152221"
06/07/2009 14.00,0,"5,890858","3,796276","17,9","80,356482"
06/07/2009 15.00,0,"5,196977","3,090234","17,9","80,076985"
06/07/2009 16.00,0,"5,381148","3,151234","17,9","83,289135"
06/07/2009 17.00,0,"6,145067","4,005232","17,9","83,361996"
06/07/2009 18.00,0,"5,857136","3,619766","17,9","81,849307"
06/07/2009 19.00,0,"6,901201","4,545149","17,9","79,735244"
06/07/2009 20.00,0,"7,356441","5,20836","17,9","80,296878"
06/07/2009 21.00,0,"6,883045","4,791743","17,9","75,764118"
06/07/2009 22.00,0,"7,91803","5,823552","17,9","61,86118"
06/07/2009 23.00,0,"6,963456","4,739829","17,9","42,886355"
07/07/2009 0.00,0,"8,364189","6,258339","17,9","45,007039"
07/07/2009 1.00,,"9,693589","7,631488","29,79999","27,870769"
07/07/2009 2.00,"0,046912",,,"29,79999","25,583183"
07/07/2009 3.00,0,"8,754579","6,516618","29,79999",
07/07/2009 4.00,0,"7,036087","4,948786","29,79999","29,648393"
07/07/2009 5.00,0,"6,591226","4,493234","29,79999","28,563772"
07/07/2009 6.00,0,"6,671637","4,543851","29,79999","24,18756"
07/07/2009 7.00,0,"9,329139","6,225893","29,79999","18,831698"
07/07/2009 8.00,0,"16,047468","10,865783","29,79999","27,043124"
07/07/2009 9.00,0,"17,181022","12,301222","29,79999","63,26931"
07/07/2009 10.00,"20,12883","32,851066","24,46098","29,79999","56,364534"
07/07/2009 11.00,"23,594908","13,432767","10,151955","29,79999","73,869384"
07/07/2009 12.00,"1,62568","6,362958","4,01302","29,79999","83,734696"
07/07/2009 13.00,"0,016238","5,969973","3,891021","29,79999","83,803326"
07/07/2009 14.00,0,"7,045167","4,859233","29,79999","87,600891"
07/07/2009 15.00,0,"4,74563","2,728127","29,79999","89,33281"
07/07/2009 16.00,0,"4,905157","2,791723","29,79999","87,358678"
07/07/2009 17.00,0,"5,173631","3,066871","29,79999","85,613289"
07/07/2009 18.00,0,"5,129535","3,046107","29,79999","84,137054"
07/07/2009 19.00,0,"5,251449","3,144745","29,79999","83,752192"
07/07/2009 20.00,0,"6,884341","4,809915","29,79999","88,413689"
07/07/2009 21.00,0,"7,662525","5,576956","29,79999","81,360885"
07/07/2009 22.00,0,"9,56","7,460169","29,79999","61,116205"
07/07/2009 23.00,0,"10,227941","8,153233","29,79999","40,588932"
08/07/2009 0.00,0,"13,441845","11,349891","29,79999","37,407707"
08/07/2009 1.00,0,"11,34334","9,273295","19,200001","27,066006"
08/07/2009 2.00,0,"10,050258","7,772956","19,200001","24,044918"
08/07/2009 3.00,0,"8,052915","5,59902","19,200001","26,739006"
08/07/2009 4.00,0,"7,854479","5,693766","19,200001","31,204034"
08/07/2009 5.00,0,"7,230633","5,152553","19,200001","31,189232"
08/07/2009 6.00,0,"8,718265","6,502339","19,200001","29,804502"
08/07/2009 7.00,0,"15,978728","11,249953","19,200001","16,044749"
08/07/2009 8.00,0,"23,103002","14,218188","19,200001","20,281011"
08/07/2009 9.00,0,"9,553514","6,338807","19,200001","59,260497"
08/07/2009 10.00,0,"4,890892","2,804701","19,200001","71,435024"
08/07/2009 11.00,0,"5,490094","3,383554","19,200001","76,430249"
08/07/2009 12.00,0,"6,562691","4,307638","19,200001","78,311528"
08/07/2009 13.00,0,"8,849258","6,608765","19,200001","84,387365"
08/07/2009 14.00,"0,003624","5,551052","4,074021","19,200001","87,760746"
08/07/2009 15.00,0,"4,736552","2,955256","19,200001","91,558593"
08/07/2009 16.00,0,"4,71969","2,664533","19,200001","91,250421"
08/07/2009 17.00,0,"5,225511","3,064276","19,200001","88,778375"
08/07/2009 18.00,0,"6,665154","4,09868","19,200001","86,230965"
08/07/2009 19.00,,"7,675527","4,552814","19,200001","87,624727"
08/07/2009 20.00,"4,001951","9,182581","5,881956","19,200001","94,293035"
08/07/2009 21.00,"1,997367","9,104762","5,774232","19,200001","95,820411"
08/07/2009 22.00,"1,45788","9,151453","5,848211","19,200001","77,937427"
08/07/2009 23.00,"1,127691","9,793455","6,576318","19,200001","63,663601"
09/07/2009 0.00,"0,876893","10,128076","7,178531","19,200001","59,302213"
09/07/2009 1.00,,"10,383578","8,064976","18,6","40,918626"
09/07/2009 2.00,"3,128666",,,"18,6","36,479172"
09/07/2009 3.00,"2,477312","20,020093","17,026784","18,6",
09/07/2009 4.00,"2,509789","19,830729","17,542029","18,6","27,145427"
09/07/2009 5.00,"3,298271","20,410485","17,597842","18,6","25,684367"
09/07/2009 6.00,"3,751151","14,746602","12,158461","18,6","25,89103"
09/07/2009 7.00,"3,745739","17,989038","14,137718","18,6","23,988858"
09/07/2009 8.00,"4,126448","11,082647","7,75868","18,6","52,930502"
09/07/2009 9.00,"3,909931","6,02315","3,515935","18,6","70,453902"
09/07/2009 10.00,"6,659693","8,63007","5,182403","18,6","72,512364"
09/07/2009 11.00,"4,465657","6,521187","3,493872","18,6","80,311718"
09/07/2009 12.00,"3,781825","6,602897","4,234958","18,6","81,586006"
09/07/2009 13.00,"3,615828","5,902531","3,807956","18,6","86,562608"
09/07/2009 14.00,"3,911735","6,094484","3,989659","18,6","92,33133"
09/07/2009 15.00,"4,656914","6,282545","3,064276","18,6","89,113838"
09/07/2009 16.00,"5,205423","5,696313","2,439999","18,6","87,160018"
09/07/2009 17.00,"4,368224","4,545897","2,960447","18,6","84,200813"
09/07/2009 18.00,"5,272182","5,027074","2,916318","18,6","79,88519"
09/07/2009 19.00,"4,927559","6,5588","4,460786","18,6","89,252909"
09/07/2009 20.00,"5,183771","7,457605","5,332956","18,6","89,112499"
09/07/2009 21.00,"5,12062","6,224181","4,122041","18,6","81,564818"
09/07/2009 22.00,"4,492721","10,504197","8,410211","18,6","57,500428"
09/07/2009 23.00,"4,941994","14,585775","12,501099","18,6","58,152157"
10/07/2009 0.00,"6,634433","7,619725","5,487404","18,6","71,783813"
10/07/2009 1.00,"6,288006","8,146297","6,016936","33,5","67,729156"
10/07/2009 2.00,"9,999462","10,355046","8,2337","33,5","60,548392"
10/07/2009 3.00,"7,388633","8,09831","5,996169","33,5","57,711039"
10/07/2009 4.00,"7,025968","11,314807","9,188934","33,5","50,956807"
10/07/2009 5.00,"9,530344","10,981484","8,865764","33,5","52,372841"
10/07/2009 6.00,"10,142004","28,312953","22,088476","33,5","62,091582"
10/07/2009 7.00,"7,754907","19,527236","15,413521","33,5","46,176251"
10/07/2009 8.00,"6,991686","8,286371","4,925425","33,5","50,666717"
10/07/2009 9.00,"6,123814","6,407054","3,184979","33,5","62,167073"
10/07/2009 10.00,"5,286565","5,343682","2,411615","33,5","68,166513"
10/07/2009 11.00,"4,795846","5,783209","2,54383","33,5","74,133705"
10/07/2009 12.00,"4,790432","5,631463","2,953958","33,5","78,940734"
10/07/2009 13.00,"4,714651","6,211212","4,09219","33,5","80,152777"
10/07/2009 14.00,"4,997927","5,778022","3,051298","33,5","82,208583"
10/07/2009 15.00,"4,637066","5,767645","2,485426","33,5","83,772945"
10/07/2009 16.00,"3,992929","4,554975","2,410149","33,5","81,821796"
10/07/2009 17.00,"4,223881","3,818293","1,920851","33,5","81,388639"
10/07/2009 18.00,"4,104796","4,494016","2,372511","33,5","82,999379"
10/07/2009 19.00,"4,709239","5,867513","3,756042","33,5","76,080905"
10/07/2009 20.00,"4,604588","6,534159","4,43483","33,5","71,805"
10/07/2009 21.00,"4,471071","6,200836","4,066233","33,5","64,385812"
10/07/2009 22.00,"3,983907","5,645731","3,497765","33,5","62,622752"
10/07/2009 23.00,"3,922561","4,632793","2,485426","33,5","62,971118"
11/07/2009 0.00,"3,953234","7,13336","5,01238","33,5","55,830095"
11/07/2009 1.00,,"14,236891","12,153274","15,3","36,707859"
11/07/2009 2.00,"6,253725",,,"15,3","57,345459"
11/07/2009 3.00,"5,32992","7,26176","5,118808","15,3",
11/07/2009 4.00,"6,435959","14,947633","12,865799","15,3","59,93046"
11/07/2009 5.00,"4,931168","5,695016","3,614573","15,3","65,82774"
11/07/2009 6.00,"4,429571","5,514735","3,397828","15,3","64,903855"
11/07/2009 7.00,"5,043035","6,563988","4,454298","15,3","65,395504"
11/07/2009 8.00,"5,865798","8,396612","5,785915","15,3","67,318944"
11/07/2009 9.00,"6,278984","6,556206","4,280383","15,3","83,316965"
11/07/2009 10.00,"6,268159","6,971238","4,574999","15,3","87,205718"
11/07/2009 11.00,"6,455807","6,659964","4,097381","15,3","89,78156"
11/07/2009 12.00,"5,441787","5,648325","3,527617","15,3","97,145748"
11/07/2009 13.00,"6,56226","6,429104","4,298553","15,3","101,950205"
11/07/2009 14.00,"4,748933","4,844201","2,808596","15,3","102,893086"
11/07/2009 15.00,"3,931583","3,199636","1,251148","15,3","100,708954"
11/07/2009 16.00,"3,915344","3,727505","1,648299","15,3","101,239789"
11/07/2009 17.00,"4,054275","4,779352","2,669722","15,3","99,758037"
11/07/2009 18.00,"3,965864","4,859765","2,733319","15,3","95,534324"
11/07/2009 19.00,"3,765587","4,91683","2,802105","15,3","92,085912"
11/07/2009 20.00,"3,595982","4,918128","2,804701","15,3","86,407441"
11/07/2009 21.00,"3,67898","5,514735","3,425084","15,3","82,867173"
11/07/2009 22.00,"3,698827","5,510845","3,388745","15,3","81,172019"
11/07/2009 23.00,"3,722283","5,79618","3,700234","15,3","76,95234"
12/07/2009 0.00,"3,632068","6,871372","4,746318","15,3","71,215794"
12/07/2009 1.00,"4,424158","13,035891","10,861886","11,4","63,632798"
12/07/2009 2.00,"7,5005","16,418402","13,534202","11,4","57,634213"
12/07/2009 3.00,"5,802648","8,86093","6,460809","11,4","66,172175"
12/07/2009 4.00,"10,750045","14,657111","12,157159","11,4","54,061548"
12/07/2009 5.00,"15,839998","17,902141","15,098142","11,4","54,189866"
12/07/2009 6.00,"40,635271","28,054909","16,417521","11,4","52,235904"
12/07/2009 7.00,"1,575159","5,460263","2,635979","11,4","75,157233"
12/07/2009 8.00,"0,196669","5,387634","2,315403","11,4","75,885274"
12/07/2009 9.00,"2,85802","7,630101","4,314126","11,4","74,953268"
12/07/2009 10.00,"0,965304","6,650886","4,079212","11,4","82,356596"
12/07/2009 11.00,0,"4,652247","2,545128","11,4","87,413738"
12/07/2009 12.00,0,"4,199605","2,075298","11,4","89,196692"
12/07/2009 13.00,0,"3,977822","1,845575","11,4","91,479431"
12/07/2009 14.00,0,"4,024513","1,91566","11,4","94,383491"
12/07/2009 15.00,0,"4,106221","2,010405","11,4","97,798136"
12/07/2009 16.00,"0,095629","4,329301","2,22066","11,4","96,109725"
12/07/2009 17.00,"0,086607","4,452515","2,202488","11,4","96,645963"
12/07/2009 18.00,0,"3,208714","1,092809","11,4","93,031419"
12/07/2009 19.00,0,"3,810511","1,696319","11,4","90,405599"
12/07/2009 20.00,0,"4,411011","2,315403","11,4","87,952671"
12/07/2009 21.00,0,"5,669076","3,569147","11,4","81,353031"
12/07/2009 22.00,0,"6,368145","4,268702","11,4","76,237807"
12/07/2009 23.00,0,"7,753314","5,644446","11,4","73,707908"
13/07/2009 0.00,"0,086607","16,881422","14,351867","11,4","62,827778"
13/07/2009 1.00,,"25,726781","22,885378","15,4","52,258328"
13/07/2009 2.00,"0,676615",,,"15,4","51,736934"
13/07/2009 3.00,"0,714505","16,819167","13,600402","15,4",
13/07/2009 4.00,"0,795699","15,159039","12,624393","15,4","44,976876"
13/07/2009 5.00,"0,656767","14,777729","12,673714","15,4","42,458849"
13/07/2009 6.00,"0,072172","11,902335","9,779466","15,4","45,140486"
13/07/2009 7.00,"1,553507","15,965758","12,203889","15,4","28,744957"
13/07/2009 8.00,"3,502157","24,184676","16,2818","15,4","28,869365"
13/07/2009 9.00,"3,081755","23,310511","17,632883","15,4","65,726888"
13/07/2009 10.00,"5,171141","22,860465","16,906077","15,4","71,088854"
13/07/2009 11.00,"1,519226","7,335688","4,868319","15,4","94,888367"
13/07/2009 12.00,"3,404726","4,32541","2,216765","15,4","104,735887"
13/07/2009 13.00,"3,864824","4,456405","2,378998","15,4","108,518361"
13/07/2009 14.00,"3,879258","4,547193","2,088277","15,4","107,209302"
13/07/2009 15.00,"4,001951","5,165849","1,824807","15,4","107,466318"
13/07/2009 16.00,"3,917148","4,879219","1,817021","15,4","107,916636"
13/07/2009 17.00,"3,850388","3,628936","1,549659","15,4","106,331665"
13/07/2009 18.00,"4,678565","6,674231","4,848849","15,4","110,580636"
13/07/2009 19.00,"5,149489","8,017897","6,084424","15,4","112,362989"
13/07/2009 20.00,"4,550459","8,573002","6,996828","15,4","103,237582"
13/07/2009 21.00,"4,528808","6,801336","5,09934","15,4","92,03767"
13/07/2009 22.00,"3,9388","10,606659","8,48419","15,4","82,540309"
13/07/2009 23.00,"3,931583","10,936091","8,806062","15,4","81,229919"
14/07/2009 0.00,"3,924366","19,563564","17,449882","15,4","61,494119"
14/07/2009 1.00,"3,940604","24,961561","22,680296",19,"56,627117"
14/07/2009 2.00,"3,92617","12,597513","10,259675",19,"58,790834"
14/07/2009 3.00,"4,112014","10,454911","8,006575",19,"56,877291"
14/07/2009 4.00,"3,980299","7,923217","5,234318",19,"60,762512"
14/07/2009 5.00,"3,918952","6,58085","4,356957",19,"67,653958"
14/07/2009 6.00,"3,976691","6,901201","4,780063",19,"59,711766"
14/07/2009 7.00,"4,729085","15,57926","12,449182",19,"47,402936"
14/07/2009 8.00,"5,903689","19,256173","14,859329",19,"58,87333"
14/07/2009 9.00,"7,274962","11,16825","8,293403",19,"86,349808"
14/07/2009 10.00,"7,608759","9,811613","6,834595",19,"94,228438"
14/07/2009 11.00,"11,930071","15,637624","11,246056",19,"94,454275"
14/07/2009 12.00,"14,822368","18,69978","13,016354",19,"94,486733"
14/07/2009 13.00,"13,27788","17,800977","11,32782",19,"93,9093"
14/07/2009 14.00,"10,45414","17,033168","9,762593",19,"92,112061"
14/07/2009 15.00,"11,017089","14,911317","7,58217",19,"97,663326"
14/07/2009 16.00,"5,842342","9,125513","3,698936",19,"95,5537"
14/07/2009 17.00,"5,389462","6,70925","3,306978",19,"93,284523"
14/07/2009 18.00,"6,630825","9,391394","7,648359",19,"82,582227"
14/07/2009 19.00,"5,223465","6,248823","5,850808",19,"86,040144"
14/07/2009 20.00,"4,371834","4,912939","4,916339",19,"83,701964"
14/07/2009 21.00,"4,326726","13,506692","13,516037",19,"71,702816"
14/07/2009 22.00,"4,992514","15,942413","15,952139",19,"67,052172"
14/07/2009 23.00,"5,209031","15,199247","14,990424",19,"66,60591"
15/07/2009 0.00,"5,412917","18,313281","17,462863",19,"46,564495"
15/07/2009 1.00,,"18,171911","16,636124","21,6","30,382612"
15/07/2009 2.00,"6,343939",,,"21,6","26,124145"
15/07/2009 3.00,"5,389462",,,"21,6",
15/07/2009 4.00,"5,38044",,,"21,6","30,575749"
15/07/2009 5.00,"5,378636",,,"21,6","35,820583"
15/07/2009 6.00,"5,308268",,,"21,6","51,384835"
15/07/2009 7.00,"5,275791",,,"21,6","59,31899"
15/07/2009 8.00,"7,455392",,,"21,6","49,198237"
15/07/2009 9.00,"11,414035",,,"21,6","50,252354"
15/07/2009 10.00,"8,685928",,,"21,6","68,932956"
15/07/2009 11.00,"8,113964",,,"21,6","78,863147"
15/07/2009 12.00,"8,195157",,,"21,6","81,701119"
15/07/2009 13.00,"9,209177",,,"21,6","79,546972"
15/07/2009 14.00,"8,888011",,,"21,6","87,640587"
15/07/2009 15.00,"5,638456",,,"21,6","94,226026"
15/07/2009 16.00,"5,517567",,,"21,6","92,805704"
15/07/2009 17.00,"5,098968",,,"21,6","93,31383"
15/07/2009 18.00,"4,480091",,,"21,6","92,24216"
15/07/2009 19.00,"4,247337",,,"21,6","89,335261"
15/07/2009 20.00,"4,009167",,,"21,6","85,639148"
15/07/2009 21.00,"4,438593",,,"21,6","74,889988"
15/07/2009 22.00,"3,933387",,,"21,6","48,169813"
15/07/2009 23.00,"3,969473",,,"21,6","47,087328"
16/07/2009 0.00,"4,130056",,,"21,6","42,141164"
