,Foggia,,
06/07/2009 2.00,"2,38762209","5,56527561",
06/07/2009 3.00,"2,14380346","4,69570183",
06/07/2009 4.00,"2,16005817","8,10651098",
06/07/2009 5.00,"2,23591315","15,43818779",
06/07/2009 6.00,"2,04266281","22,1313044",
06/07/2009 7.00,"2,25758542","14,91514298",
06/07/2009 8.00,"2,06794848","5,56397927",
06/07/2009 9.00,"2,02640911","4,7372343",
06/07/2009 10.00,"2,11310023","4,06493686",
06/07/2009 11.00,"2,13116113","2,83325514",
06/07/2009 12.00,"2,09684552","2,77874402",
06/07/2009 13.00,"1,90540238","2,69697734",
06/07/2009 14.00,"1,9198509","1,32642514",
06/07/2009 15.00,"1,6507466","0,69176542",
06/07/2009 16.00,"2,11310023","0,02206448",
06/07/2009 17.00,"2,16186334","1,33551097",
06/07/2009 18.00,"2,33705278","1,82610531",
06/07/2009 19.00,"2,22868838","1,84946804",
06/07/2009 20.00,"2,12754875","1,97276527",
06/07/2009 21.00,"2,26661638","4,54904187",
06/07/2009 22.00,"2,27564632","4,86702086",
06/07/2009 23.00,"2,24494309","6,55555203",
07/07/2009 0.00,"2,39123447","8,28691392",
07/07/2009 1.00,"2,13116113","4,41925531","27,10000038"
07/07/2009 2.00,"2,07517223","4,96955186","27,10000038"
07/07/2009 3.00,"2,48515035","3,94163771","27,10000038"
07/07/2009 4.00,"2,24855547","4,29076509","27,10000038"
07/07/2009 5.00,"2,23230076","6,92933847","27,10000038"
07/07/2009 6.00,,,"27,10000038"
07/07/2009 7.00,,,"27,10000038"
07/07/2009 8.00,,,"27,10000038"
07/07/2009 9.00,,,"27,10000038"
07/07/2009 10.00,,,"27,10000038"
07/07/2009 11.00,,,"27,10000038"
07/07/2009 12.00,,,"27,10000038"
07/07/2009 13.00,,,"27,10000038"
07/07/2009 14.00,,,"27,10000038"
07/07/2009 15.00,,,"27,10000038"
07/07/2009 16.00,,,"27,10000038"
07/07/2009 17.00,,,"27,10000038"
07/07/2009 18.00,,,"27,10000038"
07/07/2009 19.00,,,"27,10000038"
07/07/2009 20.00,,,"27,10000038"
07/07/2009 21.00,,,"27,10000038"
07/07/2009 22.00,,,"27,10000038"
07/07/2009 23.00,,,"27,10000038"
08/07/2009 0.00,,,"27,10000038"
08/07/2009 1.00,,,24
08/07/2009 2.00,,,24
08/07/2009 3.00,,,24
08/07/2009 4.00,,,24
08/07/2009 5.00,,,24
08/07/2009 6.00,,,24
08/07/2009 7.00,,,24
08/07/2009 8.00,,,24
08/07/2009 9.00,,,24
08/07/2009 10.00,,,24
08/07/2009 11.00,,,24
08/07/2009 12.00,,,24
08/07/2009 13.00,,,24
08/07/2009 14.00,,,24
08/07/2009 15.00,,,24
08/07/2009 16.00,,,24
08/07/2009 17.00,"2,75244846","5,58993658",24
08/07/2009 18.00,"2,51765876","5,2693611",24
08/07/2009 19.00,"2,70910291","5,72491422",24
08/07/2009 20.00,"2,87706656","7,13570063",24
08/07/2009 21.00,"2,51404739","6,69702091",24
08/07/2009 22.00,"2,70549052","6,03250914",24
08/07/2009 23.00,"2,43096764","4,88778709",24
09/07/2009 0.00,"2,67659348","4,1233389",24
09/07/2009 1.00,"2,36594982","2,9747221","17,70000076"
09/07/2009 2.00,"2,70187814","2,77485118","17,70000076"
09/07/2009 3.00,"2,60796226","2,3517447","17,70000076"
09/07/2009 4.00,"2,58087141","2,29723358","17,70000076"
09/07/2009 5.00,"2,57906522","4,46338236","17,70000076"
09/07/2009 6.00,"2,69826575","9,49004183","17,70000076"
09/07/2009 7.00,"2,50501643","11,49524801","17,70000076"
09/07/2009 8.00,"2,4219377","11,87163477","17,70000076"
09/07/2009 9.00,"2,45264093","7,21616906","17,70000076"
09/07/2009 10.00,"2,55197437","5,01757365","17,70000076"
09/07/2009 11.00,"2,58990237","4,06623319","17,70000076"
09/07/2009 12.00,"2,47070183","1,94940446","17,70000076"
09/07/2009 13.00,"2,4399986","1,30565891","17,70000076"
09/07/2009 14.00,"2,57725903","1,57431977","17,70000076"
09/07/2009 15.00,"2,19617896","1,20053142","17,70000076"
09/07/2009 16.00,"2,76147841","1,09410567","17,70000076"
09/07/2009 17.00,"2,66575735","0,91889382","17,70000076"
09/07/2009 18.00,"2,58087141","1,50553174","17,70000076"
09/07/2009 19.00,"2,65672639","7,29793574","17,70000076"
09/07/2009 20.00,"2,58087141","10,40243485","17,70000076"
09/07/2009 21.00,"2,66936872","9,95208428","17,70000076"
09/07/2009 22.00,"2,25758542","9,0656371","17,70000076"
09/07/2009 23.00,"2,16005817","5,67170135","17,70000076"
10/07/2009 0.00,"2,34969511","4,70608399","17,70000076"
10/07/2009 1.00,"2,3515013","3,32774422","15,5"
10/07/2009 2.00,"2,43458003","2,60353216","15,5"
10/07/2009 3.00,"2,44902855","2,59833917","15,5"
10/07/2009 4.00,"2,65130883","2,32708564","15,5"
10/07/2009 5.00,"2,55378056","3,79108492","15,5"
10/07/2009 6.00,"2,48876172","6,70999766","15,5"
10/07/2009 7.00,"2,67839968","9,42514855","15,5"
10/07/2009 8.00,"2,81024254","10,10782815","15,5"
10/07/2009 9.00,"2,81746629","8,20644549","15,5"
10/07/2009 10.00,"2,5303021","6,8358933","15,5"
10/07/2009 11.00,"2,49403283","2,64246813","15,5"
10/07/2009 12.00,,,"15,5"
10/07/2009 13.00,,,"15,5"
10/07/2009 14.00,"2,25216684","1,22129765","15,5"
10/07/2009 15.00,"2,4941803","0,97080844","15,5"
10/07/2009 16.00,"2,1185188","2,02338165","15,5"
10/07/2009 17.00,"2,17811907","0,51915006","15,5"
10/07/2009 18.00,"1,92707465","0,62817039","15,5"
10/07/2009 19.00,"2,22688219","0,02855381","15,5"
10/07/2009 20.00,"2,64408406","9,8845945","15,5"
10/07/2009 21.00,"2,64408406","10,40373692","15,5"
10/07/2009 22.00,"2,57364766","6,98774434","15,5"
10/07/2009 23.00,"2,35872505","4,91244615","15,5"
11/07/2009 0.00,"2,56281152","5,24729662","15,5"
11/07/2009 1.00,,"5,39525483","8,80000019"
11/07/2009 2.00,"2,63685929",,"8,80000019"
11/07/2009 3.00,"2,43277384","2,91631815","8,80000019"
11/07/2009 4.00,"2,46347707","3,57693518","8,80000019"
11/07/2009 5.00,"2,41471395","4,79823474","8,80000019"
11/07/2009 6.00,"2,15102721","6,37514718","8,80000019"
11/07/2009 7.00,"2,29009484","7,78723375","8,80000019"
11/07/2009 8.00,"2,48153797","7,41474365","8,80000019"
11/07/2009 9.00,"2,13657869","3,7339773","8,80000019"
11/07/2009 10.00,"2,21423986","2,75668145","8,80000019"
11/07/2009 11.00,"2,26481018","3,25636162","8,80000019"
11/07/2009 12.00,"2,23410695","2,85531962","8,80000019"
11/07/2009 13.00,"2,29551341","3,06816919","8,80000019"
11/07/2009 14.00,"1,92346329","2,1583612","8,80000019"
11/07/2009 15.00,"1,95958408","0,69176542","8,80000019"
11/07/2009 16.00,"1,81329269","0,06359503","8,80000019"
11/07/2009 17.00,"2,32260426","5,06170261","8,80000019"
11/07/2009 18.00,"1,99931725","3,82093506","8,80000019"
11/07/2009 19.00,"1,94874794","3,5886175","8,80000019"
11/07/2009 20.00,"1,47013961","3,44455213","8,80000019"
11/07/2009 21.00,"1,71034687","2,6814041","8,80000019"
11/07/2009 22.00,"2,19798515","0,96042437","8,80000019"
11/07/2009 23.00,"2,37859214","10,1519552","8,80000019"
12/07/2009 0.00,"2,46528326","8,20514724","8,80000019"
12/07/2009 1.00,"2,27564632","7,56270186","9,89999962"
12/07/2009 2.00,"2,38942828","3,53280814","9,89999962"
12/07/2009 3.00,"2,50321126","5,85729728","9,89999962"
12/07/2009 4.00,"2,41110157","3,93644663","9,89999962"
12/07/2009 5.00,"2,72355143","5,61719023","9,89999962"
12/07/2009 6.00,"2,48153797","8,53740313","9,89999962"
12/07/2009 7.00,"2,64408406","7,32389306","9,89999962"
12/07/2009 8.00,"2,48515035","8,41540223","9,89999962"
12/07/2009 9.00,"2,56642289","5,34463846","9,89999962"
12/07/2009 10.00,"2,47431422","3,95072354","9,89999962"
12/07/2009 11.00,"2,56281152","6,29208417","9,89999962"
12/07/2009 12.00,"2,27384013","5,1525532","9,89999962"
12/07/2009 13.00,"2,37136738","2,66712719","9,89999962"
12/07/2009 14.00,"2,47250803","1,53538189","9,89999962"
12/07/2009 15.00,"2,38039834","1,8027445","9,89999962"
12/07/2009 16.00,"2,15825198","2,96044711","9,89999962"
12/07/2009 17.00,"2,23410695","0,27385194","9,89999962"
12/07/2009 18.00,"2,3135733","1,85336087","9,89999962"
12/07/2009 19.00,"2,3515013","2,8605107","9,89999962"
12/07/2009 20.00,"2,29009484","8,71910431","9,89999962"
12/07/2009 21.00,"2,57545385","13,37066954","9,89999962"
12/07/2009 22.00,"2,43277384","11,75092638","9,89999962"
12/07/2009 23.00,"2,36414363","10,21554832","9,89999962"
13/07/2009 0.00,"2,46347707","10,64903122","9,89999962"
13/07/2009 1.00,,"6,54127513","13,10000038"
13/07/2009 2.00,"2,52307733",,"13,10000038"
13/07/2009 3.00,"2,53752585","4,62301906","13,10000038"
13/07/2009 4.00,"2,11671261","3,46142553","13,10000038"
13/07/2009 5.00,"2,47250803","7,39397742","13,10000038"
13/07/2009 6.00,"2,58990237","15,88336066","13,10000038"
13/07/2009 7.00,"2,37678595","10,25708078","13,10000038"
13/07/2009 8.00,"2,55739295","8,86576427","13,10000038"
13/07/2009 9.00,"2,55919914","13,49656709","13,10000038"
13/07/2009 10.00,"2,53391449","3,7508507","13,10000038"
13/07/2009 11.00,"2,12935494","1,7858711","13,10000038"
13/07/2009 12.00,"2,20701611",,"13,10000038"
13/07/2009 13.00,"1,90179",,"13,10000038"
13/07/2009 14.00,"1,96139027",,"13,10000038"
13/07/2009 15.00,"2,28106388",,"13,10000038"
13/07/2009 16.00,"2,06614229",,"13,10000038"
13/07/2009 17.00,"2,24494309",,"13,10000038"
13/07/2009 18.00,"2,18173044",,"13,10000038"
13/07/2009 19.00,"2,10587546",,"13,10000038"
13/07/2009 20.00,"1,90359619",,"13,10000038"
13/07/2009 21.00,"1,90179","20,0741836","13,10000038"
13/07/2009 22.00,"1,80065037","12,67112227","13,10000038"
13/07/2009 23.00,"1,79161941","5,09804208","13,10000038"
14/07/2009 0.00,"1,82412883","6,46729602","13,10000038"
14/07/2009 1.00,"1,80426275","2,24272246","24,60000038"
14/07/2009 2.00,"1,80065037","0,38417051","24,60000038"
14/07/2009 3.00,"2,14741584","0,38417051","24,60000038"
14/07/2009 4.00,"1,94513556","2,63987163","24,60000038"
14/07/2009 5.00,"1,82954741","8,82812655","24,60000038"
14/07/2009 6.00,"2,03905144","20,87236712","24,60000038"
14/07/2009 7.00,"1,88734148","19,07093043","24,60000038"
14/07/2009 8.00,"1,97583879","15,74318047","24,60000038"
14/07/2009 9.00,"1,96500265","4,60744582","24,60000038"
14/07/2009 10.00,"2,3334404","17,81198933","24,60000038"
14/07/2009 11.00,"2,27384013","1,98834042","24,60000038"
14/07/2009 12.00,"2,52127114","1,41597749","24,60000038"
14/07/2009 13.00,"2,70368433","1,92085065","24,60000038"
14/07/2009 14.00,"2,91680075","2,42572381","24,60000038"
14/07/2009 15.00,"2,89151508","2,21676515","24,60000038"
14/07/2009 16.00,"2,72355143","2,49840466","24,60000038"
14/07/2009 17.00,"2,72716279","1,95329729","24,60000038"
14/07/2009 18.00,"2,60073851","1,72746906","24,60000038"
14/07/2009 19.00,"2,47792559","1,60287166","24,60000038"
14/07/2009 20.00,"2,40026441","0,78651076","24,60000038"
14/07/2009 21.00,"2,38401072","9,07082818","24,60000038"
14/07/2009 22.00,"2,36594982","10,38816559","24,60000038"
14/07/2009 23.00,"2,14741584","4,55942403","24,60000038"
15/07/2009 0.00,"2,0101544","11,41867432","24,60000038"
15/07/2009 1.00,,"12,90992534","23,20000076"
15/07/2009 2.00,"2,1347725",,"23,20000076"
15/07/2009 3.00,"2,23230076",,"23,20000076"
15/07/2009 4.00,"2,05711234",,"23,20000076"
15/07/2009 5.00,"2,23952451",,"23,20000076"
15/07/2009 6.00,"2,09684552",,"23,20000076"
15/07/2009 7.00,"2,13838488",,"23,20000076"
15/07/2009 8.00,"2,48695655",,"23,20000076"
15/07/2009 9.00,"2,57003528",,"23,20000076"
15/07/2009 10.00,"2,73438756",,"23,20000076"
15/07/2009 11.00,"2,71452047",,"23,20000076"
15/07/2009 12.00,"2,78495789",,"23,20000076"
15/07/2009 13.00,"2,87526138",,"23,20000076"
15/07/2009 14.00,"2,92944308",,"23,20000076"
15/07/2009 15.00,"3,03780748",,"23,20000076"
15/07/2009 16.00,"3,06670451",,"23,20000076"
15/07/2009 17.00,"3,22744442",,"23,20000076"
15/07/2009 18.00,"2,90776979",,"23,20000076"
15/07/2009 19.00,"2,76147841",,"23,20000076"
15/07/2009 20.00,"2,70910291",,"23,20000076"
15/07/2009 21.00,"2,48334416",,"23,20000076"
15/07/2009 22.00,"2,47250803",,"23,20000076"
15/07/2009 23.00,"2,25036167",,"23,20000076"
16/07/2009 0.00,"2,50862882",,"23,20000076"
16/07/2009 1.00,"2,46347707",,"30,2999897"
16/07/2009 2.00,"2,23410695",,"30,2999897"
16/07/2009 3.00,"2,16547573",,"30,2999897"
16/07/2009 4.00,"2,36053124",,"30,2999897"
16/07/2009 5.00,"2,33705278",,"30,2999897"
16/07/2009 6.00,"2,36594982",,"30,2999897"
16/07/2009 7.00,"2,31718568",,"30,2999897"
16/07/2009 8.00,"2,13116113",,"30,2999897"
16/07/2009 9.00,"2,34427653",,"30,2999897"
16/07/2009 10.00,"2,65853258",,"30,2999897"
16/07/2009 11.00,"2,80843635",,"30,2999897"
16/07/2009 12.00,"2,90957598",,"30,2999897"
16/07/2009 13.00,"2,86984281",,"30,2999897"
16/07/2009 14.00,"3,12630478",,"30,2999897"
16/07/2009 15.00,"3,02697032",,"30,2999897"
16/07/2009 16.00,"3,03780748",,"30,2999897"
16/07/2009 17.00,"3,17145653",,"30,2999897"
16/07/2009 18.00,"3,03419509",,"30,2999897"
16/07/2009 19.00,"3,14436569",,"30,2999897"
16/07/2009 20.00,"2,81024254",,"30,2999897"
16/07/2009 21.00,"2,79760021",,"30,2999897"
16/07/2009 22.00,"2,77953931",,"30,2999897"
16/07/2009 23.00,"2,66756252",,"30,2999897"
17/07/2009 0.00,"2,53210829",,"30,2999897"
17/07/2009 1.00,,,30
17/07/2009 2.00,"2,28648245",,30
17/07/2009 3.00,"2,27564632","3,03312606",30
17/07/2009 4.00,"2,39123447","6,78657326",30
17/07/2009 5.00,"2,43096764","7,43161514",30
17/07/2009 6.00,"2,38401072","22,59203904",30
17/07/2009 7.00,"2,16366953","16,12216373",30
17/07/2009 8.00,"2,40207061","16,07154926",30
17/07/2009 9.00,"2,7813455","14,15588587",30
17/07/2009 10.00,"2,8517819","9,07991401",30
17/07/2009 11.00,"2,98723715","3,31476557",30
17/07/2009 12.00,"2,89693365","2,8721911",30
17/07/2009 13.00,"3,09560155","2,40755216",30
17/07/2009 14.00,"3,01974657","2,1298093",30
17/07/2009 15.00,"3,06670451","1,96757419",30
17/07/2009 16.00,"3,20938351","1,79106409",30
17/07/2009 17.00,"3,28704468","1,60416991",30
17/07/2009 18.00,"3,09198917","3,53929746",30
17/07/2009 19.00,"2,86803662","2,25440478",30
17/07/2009 20.00,"2,76870317","1,57431977",30
17/07/2009 21.00,"2,68381724","8,82423372",30
17/07/2009 22.00,"2,58087141","10,61399",30
17/07/2009 23.00,"2,64408406","13,20584558",30
18/07/2009 0.00,"2,4418048","15,62897098",30
18/07/2009 1.00,"2,54113824","9,66914652","33,79999161"
18/07/2009 2.00,"2,43277384","7,48612626","33,79999161"
18/07/2009 3.00,"2,10768165","3,94942338","33,79999161"
18/07/2009 4.00,"2,26661638","2,38808418","33,79999161"
18/07/2009 5.00,"2,35691886","9,40178582","33,79999161"
18/07/2009 6.00,"2,47611939","7,18761717","33,79999161"
18/07/2009 7.00,"2,23591315","6,45172278","33,79999161"
18/07/2009 8.00,"2,43458003","5,11621182","33,79999161"
18/07/2009 9.00,"2,51946495","3,5886175","33,79999161"
18/07/2009 10.00,"2,61338083","5,47053218","33,79999161"
18/07/2009 11.00,"2,70729671","7,46406178","33,79999161"
18/07/2009 12.00,"3,20938351","7,47963884","33,79999161"
18/07/2009 13.00,"2,8897099","5,76644669","33,79999161"
18/07/2009 14.00,"3,1750679","3,88063726","33,79999161"
18/07/2009 15.00,"3,03419509","4,26870252","33,79999161"
18/07/2009 16.00,"3,16242557","4,3595512","33,79999161"
18/07/2009 17.00,"3,02155277","5,12789222","33,79999161"
18/07/2009 18.00,"2,81566112","3,09802125","33,79999161"
18/07/2009 19.00,"2,90054604","1,8144249","33,79999161"
18/07/2009 20.00,"2,7434175","2,98640251","33,79999161"
18/07/2009 21.00,"2,70007195","2,46855261","33,79999161"
18/07/2009 22.00,"2,54475062","2,79172267","33,79999161"
18/07/2009 23.00,"2,54655681","5,88455284","33,79999161"
19/07/2009 0.00,"2,27564632","3,27712785","33,79999161"
19/07/2009 1.00,,"1,60027708","14,60000038"
19/07/2009 2.00,"2,3334404",,"14,60000038"
19/07/2009 3.00,"2,36233743",,"14,60000038"
19/07/2009 4.00,"2,45264093",,"14,60000038"
19/07/2009 5.00,"2,48876172",,"14,60000038"
19/07/2009 6.00,"2,20701611",,"14,60000038"
19/07/2009 7.00,"2,42013151",,"14,60000038"
19/07/2009 8.00,"2,21785224",,"14,60000038"
19/07/2009 9.00,"2,12754875",,"14,60000038"
19/07/2009 10.00,"2,61518702",,"14,60000038"
19/07/2009 11.00,"2,77412073",,"14,60000038"
19/07/2009 12.00,"2,73799994",,"14,60000038"
19/07/2009 13.00,"2,64950264",,"14,60000038"
19/07/2009 14.00,"2,84636333",,"14,60000038"
19/07/2009 15.00,"3,04503123",,"14,60000038"
19/07/2009 16.00,"3,28523849",,"14,60000038"
19/07/2009 17.00,"3,10824388",,"14,60000038"
19/07/2009 18.00,"2,97820721",,"14,60000038"
19/07/2009 19.00,"2,84094577",,"14,60000038"
19/07/2009 20.00,"2,73799994",,"14,60000038"
19/07/2009 21.00,"2,53752585",,"14,60000038"
19/07/2009 22.00,"2,78676306",,"14,60000038"
19/07/2009 23.00,"2,32621664",,"14,60000038"
20/07/2009 0.00,"2,48515035",,"14,60000038"
20/07/2009 1.00,"2,37497976",,"13,19999981"
20/07/2009 2.00,"2,34608272",,"13,19999981"
20/07/2009 3.00,"2,17992425",,"13,19999981"
20/07/2009 4.00,"2,16005817",,"13,19999981"
20/07/2009 5.00,"2,1347725",,"13,19999981"
20/07/2009 6.00,"2,30815574",,"13,19999981"
20/07/2009 7.00,"1,98848111",,"13,19999981"
20/07/2009 8.00,"2,40207061",,"13,19999981"
20/07/2009 9.00,"2,45805951",,"13,19999981"
20/07/2009 10.00,"2,83733339",,"13,19999981"
20/07/2009 11.00,"2,90957598",,"13,19999981"
20/07/2009 12.00,"3,01613419",,"13,19999981"
20/07/2009 13.00,"3,20215976",,"13,19999981"
20/07/2009 14.00,"3,06309213",,"13,19999981"
20/07/2009 15.00,"3,18590505",,"13,19999981"
20/07/2009 16.00,"3,16423176",,"13,19999981"
20/07/2009 17.00,"3,16423176",,"13,19999981"
20/07/2009 18.00,"2,88248513",,"13,19999981"
20/07/2009 19.00,"2,9420854",,"13,19999981"
20/07/2009 20.00,"2,94931017",,"13,19999981"
20/07/2009 21.00,"2,55739295",,"13,19999981"
20/07/2009 22.00,"2,68742962",,"13,19999981"
20/07/2009 23.00,"2,65311502",,"13,19999981"
21/07/2009 0.00,"2,52488353",,"13,19999981"
21/07/2009 1.00,,,"20,39999962"
21/07/2009 2.00,"2,4418048",,"20,39999962"
21/07/2009 3.00,"2,4418048",,"20,39999962"
21/07/2009 4.00,"2,62602316",,"20,39999962"
21/07/2009 5.00,"2,03905144",,"20,39999962"
21/07/2009 6.00,"2,62782935",,"20,39999962"
21/07/2009 7.00,"2,35872505",,"20,39999962"
21/07/2009 8.00,"2,55919914",,"20,39999962"
21/07/2009 9.00,"2,64047168",,"20,39999962"
21/07/2009 10.00,"2,91860694",,"20,39999962"
21/07/2009 11.00,"2,97098244",,"20,39999962"
21/07/2009 12.00,"3,16061938",,"20,39999962"
21/07/2009 13.00,"2,99265573",,"20,39999962"
21/07/2009 14.00,"3,23286299",,"20,39999962"
21/07/2009 15.00,"3,3538687",,"20,39999962"
21/07/2009 16.00,"3,17687409",,"20,39999962"
21/07/2009 17.00,"3,78190671",,"20,39999962"
21/07/2009 18.00,"3,54170047","5,8352328","20,39999962"
21/07/2009 19.00,"3,21841346","5,45106229","20,39999962"
21/07/2009 20.00,"3,00710425","5,00070216","20,39999962"
21/07/2009 21.00,"3,12811097","7,70806357","20,39999962"
21/07/2009 22.00,"2,92221831","7,52895506","20,39999962"
21/07/2009 23.00,"2,50140506","7,55621062","20,39999962"
22/07/2009 0.00,"2,46708945","5,03185055","20,39999962"
22/07/2009 1.00,"2,68562343","3,06297811","22,5"
22/07/2009 2.00,"2,59351475","3,14733938","22,5"
22/07/2009 3.00,"2,52488353","3,60678724","22,5"
22/07/2009 4.00,"2,41290776","8,82033898","22,5"
22/07/2009 5.00,"2,40748918","21,03330016","22,5"
22/07/2009 6.00,"2,48515035","40,45336944","22,5"
22/07/2009 7.00,"2,64950264","51,66308128","22,5"
22/07/2009 8.00,"3,03058271","37,92641288","22,5"
22/07/2009 9.00,"2,60073851","7,6976795","22,5"
22/07/2009 10.00,"2,61879941","6,8021465","22,5"
22/07/2009 11.00,"3,10643769","8,13765746","22,5"
22/07/2009 12.00,"3,06851071","5,08895626","22,5"
22/07/2009 13.00,"3,16242557","2,51138332","22,5"
22/07/2009 14.00,"3,02877652","2,6333823","22,5"
22/07/2009 15.00,"3,2111897","3,13436072","22,5"
22/07/2009 16.00,"3,20396595","3,42508414","22,5"
22/07/2009 17.00,"3,25995384","2,25959586","22,5"
22/07/2009 18.00,"3,38818432","1,68853118","22,5"
22/07/2009 19.00,"2,82107867","2,95525603","22,5"
22/07/2009 20.00,"3,04503123","1,54057488","22,5"
22/07/2009 21.00,"2,68742962","2,24272246","22,5"
22/07/2009 22.00,"2,68923581","12,29084842","22,5"
22/07/2009 23.00,"2,71271427","15,3616141","22,5"
23/07/2009 0.00,"2,36775601","7,03965705","22,5"
23/07/2009 1.00,,"4,67104277","23,7999897"
23/07/2009 2.00,"2,50321126",,"23,7999897"
23/07/2009 3.00,"2,78315169",,"23,7999897"
23/07/2009 4.00,"2,691042",,"23,7999897"
23/07/2009 5.00,"2,42013151",,"23,7999897"
23/07/2009 6.00,"2,75064227",,"23,7999897"
23/07/2009 7.00,"2,91860694",,"23,7999897"
23/07/2009 8.00,"3,07392827",,"23,7999897"
23/07/2009 9.00,"3,30510559",,"23,7999897"
23/07/2009 10.00,"3,6952156","8,21553131","23,7999897"
23/07/2009 11.00,"3,54170047","9,37972326","23,7999897"
23/07/2009 12.00,"3,69340941","7,18631892","23,7999897"
23/07/2009 13.00,"3,51099724","5,97021235","23,7999897"
23/07/2009 14.00,"3,37012341","3,32514773","23,7999897"
23/07/2009 15.00,"3,38276574","5,52893614","23,7999897"
23/07/2009 16.00,"3,58504602","10,35961178","23,7999897"
23/07/2009 17.00,"3,82705948","3,78848842","23,7999897"
23/07/2009 18.00,"3,33761399","2,66712719","23,7999897"
23/07/2009 19.00,"3,37554199","3,16551102","23,7999897"
23/07/2009 20.00,"3,43875464","18,48818342","23,7999897"
23/07/2009 21.00,"3,63200396","50,06411392","23,7999897"
23/07/2009 22.00,"3,85776271","51,26073912","23,7999897"
23/07/2009 23.00,"3,42249993","19,0047389","23,7999897"
24/07/2009 0.00,"3,52905814","9,97933793","23,7999897"
24/07/2009 1.00,"3,17145653","6,3725526","42,90000153"
24/07/2009 2.00,"3,0323889","6,13893488","42,90000153"
24/07/2009 3.00,"2,84455815","5,24210554","42,90000153"
24/07/2009 4.00,"3,13894711","5,16163902","42,90000153"
24/07/2009 5.00,"3,25272907","11,99752276","42,90000153"
24/07/2009 6.00,"3,57420887","29,408472","42,90000153"
24/07/2009 7.00,"3,54892422","36,56235384","42,90000153"
24/07/2009 8.00,"3,58504602","40,59353816","42,90000153"
24/07/2009 9.00,"3,63922772","24,65956112","42,90000153"
24/07/2009 10.00,"3,08476542","16,37914418","42,90000153"
24/07/2009 11.00,"3,24550532","13,53809764","42,90000153"
24/07/2009 12.00,"3,37012341","10,32975782","42,90000153"
24/07/2009 13.00,"3,18229267","8,77361543","42,90000153"
24/07/2009 14.00,"3,43333607","5,40952982","42,90000153"
24/07/2009 15.00,"3,63019777","4,90984966","42,90000153"
24/07/2009 16.00,"3,36470585","4,6749356","42,90000153"
24/07/2009 17.00,"3,29246326","4,33748863","42,90000153"
24/07/2009 18.00,"3,20215976","3,89231958","42,90000153"
24/07/2009 19.00,"3,28704468","9,37063552","42,90000153"
24/07/2009 20.00,"3,49474253","34,03539728","42,90000153"
24/07/2009 21.00,"3,28523849","30,42339984","42,90000153"
24/07/2009 22.00,"3,29065707","25,75756536","42,90000153"
24/07/2009 23.00,"3,04141884","13,13186647","42,90000153"
25/07/2009 0.00,"3,10101911","7,52246764","42,90000153"
25/07/2009 1.00,,"5,092851","31,5"
25/07/2009 2.00,"3,00349186",,"31,5"
25/07/2009 3.00,"2,81024254","4,61004232","31,5"
25/07/2009 4.00,"2,8012126","2,96174345","31,5"
25/07/2009 5.00,"2,61157464","5,50038233","31,5"
25/07/2009 6.00,"2,52488353","6,73595688","31,5"
25/07/2009 7.00,"2,82469106","6,81253057","31,5"
25/07/2009 8.00,"2,63144174","13,22272089","31,5"
25/07/2009 9.00,"2,89693365","11,61206165","31,5"
25/07/2009 10.00,"3,08115303","6,83459505","31,5"
25/07/2009 11.00,"3,10824388","3,54838138","31,5"
25/07/2009 12.00,"3,50738485","4,53346863","31,5"
25/07/2009 13.00,"3,3917967","5,02925406","31,5"
25/07/2009 14.00,"3,47668162","2,28944601","31,5"
25/07/2009 15.00,"3,65909481","2,37770202","31,5"
25/07/2009 16.00,"3,38637812","3,06038162","31,5"
25/07/2009 17.00,"3,46584549","3,62495698","31,5"
25/07/2009 18.00,"3,52002718","2,84104271","31,5"
25/07/2009 19.00,"3,30691076","3,76253111","31,5"
25/07/2009 20.00,"3,13894711","3,3186584","31,5"
25/07/2009 21.00,"3,00529805","3,00068133","31,5"
25/07/2009 22.00,"2,99084954","2,61261607","31,5"
25/07/2009 23.00,"2,99626709","6,98255326","31,5"
26/07/2009 0.00,"2,73438756","3,49387217","31,5"
26/07/2009 1.00,"3,18048647","2,36602161","8,10000038"
26/07/2009 2.00,"2,89151508","2,52176548","8,10000038"
26/07/2009 3.00,"2,84455815","1,82351073","8,10000038"
26/07/2009 4.00,"2,98543096","3,63274455","8,10000038"
26/07/2009 5.00,"3,25453526","3,75734003","8,10000038"
26/07/2009 6.00,"3,44056083","4,39848908","8,10000038"
26/07/2009 7.00,"3,39902045","4,29855266","8,10000038"
26/07/2009 8.00,"3,31774791","3,85987103","8,10000038"
26/07/2009 9.00,"3,16965034","5,53282897","8,10000038"
26/07/2009 10.00,"3,29968701","2,48023302","8,10000038"
26/07/2009 11.00,"3,01613419","1,95070079","8,10000038"
26/07/2009 12.00,"3,09379536","2,50099925","8,10000038"
26/07/2009 13.00,"3,11185626","2,41274515","8,10000038"
26/07/2009 14.00,"3,21480209","1,62753264","8,10000038"
26/07/2009 15.00,"2,98362477","2,0246799","8,10000038"
26/07/2009 16.00,"3,24189293","4,90206399","8,10000038"
26/07/2009 17.00,"3,23286299","8,44914712","8,10000038"
26/07/2009 18.00,"3,13172234","3,65870186","8,10000038"
26/07/2009 19.00,"3,22383203","3,3783606","8,10000038"
26/07/2009 20.00,"3,06670451","5,87936176","8,10000038"
