,ARPA Puglia,,
27/01/2009 0.00,"3,45862072","25,8419228",
27/01/2009 1.00,"3,39360289","7,70287058",
27/01/2009 2.00,"3,43694845","12,92420798",
27/01/2009 3.00,"3,4640393","9,79114742",
27/01/2009 4.00,"3,43514226","9,23825438",
27/01/2009 5.00,"3,40805141","17,21756956",
27/01/2009 6.00,"3,39902045","28,7413752",
27/01/2009 7.00,"3,44236601","34,48835008",
27/01/2009 8.00,"3,67534952","44,1341224",
27/01/2009 9.00,"3,65548243","42,65974096",
27/01/2009 10.00,"3,61936164","48,42879944",
27/01/2009 11.00,"3,60130073","30,5194396",
27/01/2009 12.00,"3,5525366","35,09703528",
27/01/2009 13.00,"3,59226977","30,45974696",
27/01/2009 14.00,"3,53266951","24,60635016",
27/01/2009 15.00,"3,54711803","22,2507088",
27/01/2009 16.00,"3,51280343","30,32217856",
27/01/2009 17.00,"3,48571157","30,14696288",
27/01/2009 18.00,"3,57420887","46,999828",
27/01/2009 19.00,"3,55795518","39,4501048",
27/01/2009 20.00,"3,52544576","34,06652464",
27/01/2009 21.00,"3,55614899","30,994476",
27/01/2009 22.00,"3,42972368","30,46104712",
27/01/2009 23.00,"3,51099724","30,35072472",
28/01/2009 0.00,"3,40805141","27,72254688",
28/01/2009 1.00,,"26,67905376",
28/01/2009 2.00,"3,2834323",,
28/01/2009 3.00,"3,49654872","28,79976768",
28/01/2009 4.00,"3,53266951","21,69003392",
28/01/2009 5.00,"3,55976137","35,14376456",
28/01/2009 6.00,"3,69340941","63,67099576",
28/01/2009 7.00,"3,8740164","77,48815936",
28/01/2009 8.00,"3,94445382","93,98929296",
28/01/2009 9.00,"3,92819911","92,67714472",
28/01/2009 10.00,"3,89568969","62,90265856",
28/01/2009 11.00,"3,69160322","54,2160028",
28/01/2009 12.00,"3,76204064","55,19070216",
28/01/2009 13.00,"3,79996762","53,57095136",
28/01/2009 14.00,"3,59046358","36,2326868",
28/01/2009 15.00,"3,61394306","35,47473176",
28/01/2009 16.00,"3,58685222","33,71481224",
28/01/2009 17.00,"3,57601506","41,66557744",
28/01/2009 18.00,"3,53808808","34,790752",
28/01/2009 19.00,"3,60310591","35,86149112",
28/01/2009 20.00,"3,43694845","28,09114224",
28/01/2009 21.00,"3,44236601","19,84705712",
28/01/2009 22.00,"3,49654872","18,12088822",
28/01/2009 23.00,"3,45139697","13,22921022",
29/01/2009 0.00,"3,34303257","14,49203268",
29/01/2009 1.00,"3,46584549","10,75805346",
29/01/2009 2.00,"3,38276574","8,10651098",
29/01/2009 3.00,"3,33400262","7,12531847",
29/01/2009 4.00,"3,38276574","7,4588707",
29/01/2009 5.00,"3,48029401","9,66136086",
29/01/2009 6.00,"3,51822099","13,7872886",
29/01/2009 7.00,"3,65728862","22,74909072",
29/01/2009 8.00,"3,6428401","29,20861064",
29/01/2009 9.00,"3,6247792","25,33573992",
29/01/2009 10.00,"3,660901","27,91722672",
29/01/2009 11.00,"3,70966412","25,55768488",
29/01/2009 12.00,"3,64645248","20,67508696",
29/01/2009 13.00,"3,59226977","18,80226958",
29/01/2009 14.00,"3,62839158","23,8795416",
29/01/2009 15.00,"3,60671829","17,15916178",
29/01/2009 16.00,"3,63380914","22,11184024",
29/01/2009 17.00,"3,59226977","26,17417104",
29/01/2009 18.00,"3,56156654","26,30525776",
29/01/2009 19.00,"3,62658539","26,34160488",
29/01/2009 20.00,"3,59768835","22,84643064",
29/01/2009 21.00,"3,55434279","21,59529432",
29/01/2009 22.00,"3,53628189","15,56797053",
29/01/2009 23.00,"3,55073041","16,20652882",
30/01/2009 0.00,"3,46042691","13,56146419",
30/01/2009 1.00,,"10,92029431",
30/01/2009 2.00,"3,37012341",,
30/01/2009 3.00,"3,47848781","6,37514718",
30/01/2009 4.00,"3,45500834","6,21291398",
30/01/2009 5.00,"3,49113014","8,18178642",
30/01/2009 6.00,"3,43514226","10,71782307",
30/01/2009 7.00,"3,55795518","17,14358663",
30/01/2009 8.00,"3,66631856","27,11902408",
30/01/2009 9.00,"3,70785894","26,788076",
30/01/2009 10.00,"3,69702179","23,9586984",
30/01/2009 11.00,"3,66451237","23,15143288",
30/01/2009 12.00,"3,65728862","18,35709862",
30/01/2009 13.00,"3,66631856","20,64135928",
30/01/2009 14.00,"3,6247792","26,67385312",
30/01/2009 15.00,"3,61394306","32,30144272",
30/01/2009 16.00,"3,52363956","30,2352208",
30/01/2009 17.00,"3,59407597","33,33453456",
30/01/2009 18.00,"3,60671829","29,016512",
30/01/2009 19.00,"3,55073041","23,23709048",
30/01/2009 20.00,"3,48029401","23,11638592",
30/01/2009 21.00,"3,45139697","22,66213296",
30/01/2009 22.00,"3,46584549","19,19422384",
30/01/2009 23.00,"3,47668162","14,92552706",
31/01/2009 0.00,"3,38457193","12,11823114",
31/01/2009 1.00,"3,5001611","11,23697505",
31/01/2009 2.00,"3,41346897","8,57504085",
31/01/2009 3.00,"3,46765168","6,19734074",
31/01/2009 4.00,"3,42791749","5,91959406",
31/01/2009 5.00,"3,48571157","8,91378606",
31/01/2009 6.00,"3,34303257","10,39854966",
31/01/2009 7.00,"3,61574925","17,6367813",
31/01/2009 8.00,"3,53628189","17,28895408",
31/01/2009 9.00,"3,49654872","16,83080638",
31/01/2009 10.00,"3,622973","20,45834264",
31/01/2009 11.00,"3,65006385","21,49663512",
31/01/2009 12.00,"3,45862072","21,94570656",
31/01/2009 13.00,"3,59768835","19,84185648",
31/01/2009 14.00,"3,52725195","19,57708272",
31/01/2009 15.00,"3,54892422","15,3083955",
31/01/2009 16.00,"3,49293633","15,67829293",
31/01/2009 17.00,"3,57962745","17,08389017",
31/01/2009 18.00,"3,56337274","30,9542284",
31/01/2009 19.00,"3,57962745","42,95436104",
31/01/2009 20.00,"3,64464629","41,66167696",
31/01/2009 21.00,"3,58143364","40,82584616",
31/01/2009 22.00,"3,56879131","36,58959984",
31/01/2009 23.00,"3,58865841","37,25929696",
01/02/2009 0.00,"3,65187004","37,89654744",
01/02/2009 1.00,,"37,30862656",
01/02/2009 2.00,"3,5146086",,
01/02/2009 3.00,"3,61574925","30,89193544",
01/02/2009 4.00,"3,63019777","27,58237816",
01/02/2009 5.00,"3,58143364","22,49339896",
01/02/2009 6.00,"3,66451237","24,9048516",
01/02/2009 7.00,"3,66631856","18,61148639",
01/02/2009 8.00,"3,60130073","18,75165511",
01/02/2009 9.00,"3,55614899","16,62443848",
01/02/2009 10.00,"3,56517893","12,75937446",
01/02/2009 11.00,"3,51822099","9,72365955",
01/02/2009 12.00,"3,49835491","9,95727536",
01/02/2009 13.00,"3,55434279","19,78084456",
01/02/2009 14.00,"3,51099724","22,77245536",
01/02/2009 15.00,"3,40263284","10,76843945",
01/02/2009 16.00,"3,47487543","6,24665887",
01/02/2009 17.00,"3,50738485","11,37844393",
01/02/2009 18.00,"3,5146086","14,18703235",
01/02/2009 19.00,"3,40263284","11,31354874",
01/02/2009 20.00,"3,54350564","13,9469253",
01/02/2009 21.00,"3,38818432","13,01894758",
01/02/2009 22.00,"3,55073041","17,81198933",
01/02/2009 23.00,"3,49835491","24,1637604",
02/02/2009 0.00,"3,63922772","18,08713951",
02/02/2009 1.00,"3,50557866","15,98589166",
02/02/2009 2.00,"3,47306924","11,28240034",
02/02/2009 3.00,"3,54711803","14,72175566",
02/02/2009 4.00,"3,57601506","22,0638108",
02/02/2009 5.00,"3,70244037","53,35940768",
02/02/2009 6.00,"3,80538619","53,71502056",
02/02/2009 7.00,"3,58143364","42,9465792",
02/02/2009 8.00,"3,46945787","40,81418296",
02/02/2009 9.00,"3,45681453","33,17490168",
02/02/2009 10.00,"3,48571157","18,07415894",
02/02/2009 11.00,"3,43152987","16,19354825",
02/02/2009 12.00,"3,5525366","18,2857141",
02/02/2009 13.00,"3,40624522","13,26554395",
02/02/2009 14.00,"3,41888755","14,11435341",
02/02/2009 15.00,"3,38096057","15,22143582",
02/02/2009 16.00,"3,36109347","19,85613912",
02/02/2009 17.00,"3,4441722","17,2214643",
02/02/2009 18.00,"3,39902045","18,17928644",
02/02/2009 19.00,"3,46945787","15,47452153",
02/02/2009 20.00,"3,43333607","14,36484644",
02/02/2009 21.00,"3,44056083","14,30125141",
02/02/2009 22.00,"3,40443903","13,36029502",
02/02/2009 23.00,"3,38999051","12,66463294",
03/02/2009 0.00,"3,34664495","11,82880214",
03/02/2009 1.00,,"4,87740302",
03/02/2009 2.00,"3,27801372",,
03/02/2009 3.00,"3,4261113","4,50621307",
03/02/2009 4.00,"3,35025734","5,69506217",
03/02/2009 5.00,"3,43333607","5,94555329",
03/02/2009 6.00,"3,36831722","14,39858559",
03/02/2009 7.00,"3,43514226","17,62380264",
03/02/2009 8.00,"3,4821002","22,04304648",
03/02/2009 9.00,"3,42791749","20,66730512",
03/02/2009 10.00,"3,33039024","17,90803291",
03/02/2009 11.00,"3,43694845","15,94046446",
03/02/2009 12.00,"3,48751776","15,62637639",
03/02/2009 13.00,"3,45139697","18,29869275",
03/02/2009 14.00,"3,39902045","17,45508202",
03/02/2009 15.00,"3,44056083","19,65107712",
03/02/2009 16.00,"3,51822099","23,51742792",
03/02/2009 17.00,"3,46042691","19,94309688",
03/02/2009 18.00,"3,38276574","21,46418848",
03/02/2009 19.00,"3,39721426","20,23251632",
03/02/2009 20.00,"3,39360289","14,19612582",
03/02/2009 21.00,"3,38818432","12,38040076",
03/02/2009 22.00,"3,3917967","16,94371189",
03/02/2009 23.00,"3,42430612","13,62635938",
04/02/2009 0.00,"3,39902045","10,02216864",
04/02/2009 1.00,"3,46765168","8,10002166",
04/02/2009 2.00,"3,25453526","5,26806286",
04/02/2009 3.00,"3,34303257","4,39719083",
04/02/2009 4.00,"3,43694845","10,62827073",
04/02/2009 5.00,"3,49654872","11,65747738",
04/02/2009 6.00,"3,44056083","21,61863984",
04/02/2009 7.00,"3,72591883","39,80053616",
04/02/2009 8.00,"3,61936164","38,1094104",
04/02/2009 9.00,"3,64464629","43,56436552",
04/02/2009 10.00,"3,70966412","56,55606136",
04/02/2009 11.00,"3,63200396","34,8608268",
04/02/2009 12.00,"3,7132765","33,58242536",
04/02/2009 13.00,"3,5724037","26,18327216",
04/02/2009 14.00,"3,60671829","30,6790916",
04/02/2009 15.00,"3,67534952","35,25148664",
04/02/2009 16.00,"3,622973","42,69998856",
04/02/2009 17.00,"3,5344757","28,22999168",
04/02/2009 18.00,"3,5525366","36,47927744",
04/02/2009 19.00,"3,56879131","26,94510856",
04/02/2009 20.00,"3,43333607","19,4680796",
04/02/2009 21.00,"3,37734818","15,46933427",
04/02/2009 22.00,"3,45500834","19,3447556",
04/02/2009 23.00,"3,49293633","30,47921112",
05/02/2009 0.00,"3,5525366","31,19563752",
05/02/2009 1.00,,"31,609662",
05/02/2009 2.00,"3,42972368",,
05/02/2009 3.00,"3,61574925","33,9211744",
05/02/2009 4.00,"3,65187004","28,91917208",
05/02/2009 5.00,"3,61936164","43,98227136",
05/02/2009 6.00,"3,87040402","66,87675056",
05/02/2009 7.00,"4,24064897","73,4296908",
05/02/2009 8.00,"3,99502313","102,37997112",
05/02/2009 9.00,"3,91013821","123,12910984",
05/02/2009 10.00,"3,88846492","91,10022272",
05/02/2009 11.00,"3,64464629","38,16652184",
05/02/2009 12.00,"3,54170047","19,97684368",
05/02/2009 13.00,"3,59046358","20,07288344",
05/02/2009 14.00,"3,51822099","16,83988838",
05/02/2009 15.00,"3,4640393","13,25127278",
05/02/2009 16.00,"3,5164148","18,47131002",
05/02/2009 17.00,"3,55976137","21,26042664",
05/02/2009 18.00,"3,46765168","31,58759752",
05/02/2009 19.00,"3,49835491","19,3447556",
05/02/2009 20.00,"3,55073041","20,00797104",
05/02/2009 21.00,"3,4116638","25,90421576",
05/02/2009 22.00,"3,42249993","9,50691332",
05/02/2009 23.00,"3,52905814","13,2240134",
06/02/2009 0.00,"3,50738485","22,78543784",
06/02/2009 1.00,"3,58865841","10,79439676",
06/02/2009 2.00,"3,4441722","8,70223282",
06/02/2009 3.00,"3,52544576","6,7281693",
06/02/2009 4.00,"3,51099724","11,97805286",
06/02/2009 5.00,"3,5164148","18,14813996",
06/02/2009 6.00,"3,50557866","21,88471376",
06/02/2009 7.00,"3,64464629","31,07623312",
06/02/2009 8.00,"3,54531183","42,17564168",
06/02/2009 9.00,"3,55976137","36,13792808",
06/02/2009 10.00,"3,52183337","24,57000304",
06/02/2009 11.00,"3,60852449","28,3766612",
06/02/2009 12.00,"3,49654872","20,24289848",
06/02/2009 13.00,"3,42430612","17,73931421",
06/02/2009 14.00,"3,46584549","16,88660618",
06/02/2009 15.00,"3,60130073","17,05663078",
06/02/2009 16.00,"3,41888755","18,8295194",
06/02/2009 17.00,"3,57601506","20,06248216",
06/02/2009 18.00,"3,44056083","22,5232644",
06/02/2009 19.00,"3,52905814","30,14436256",
06/02/2009 20.00,"3,42791749","20,13387624",
06/02/2009 21.00,"3,45320316","19,28896344",
06/02/2009 22.00,"3,50196628","10,65812661",
06/02/2009 23.00,"3,49654872","17,50179983",
07/02/2009 0.00,"3,39360289","16,18316418",
07/02/2009 1.00,,"11,39012051",
07/02/2009 2.00,"3,33219643",,
07/02/2009 3.00,"3,52905814","6,96308336",
07/02/2009 4.00,"3,3213603","9,03319046",
07/02/2009 5.00,"3,48932395","10,82554324",
07/02/2009 6.00,"3,43333607","14,10396934",
07/02/2009 7.00,"3,53086331","25,28902976",
07/02/2009 8.00,"3,5001611","22,86979528",
07/02/2009 9.00,"3,61394306","25,51615624",
07/02/2009 10.00,"3,54170047","30,07686896",
07/02/2009 11.00,"3,56156654","26,58429504",
07/02/2009 12.00,"3,5146086","20,78800968",
07/02/2009 13.00,"3,42430612","9,60944623",
07/02/2009 14.00,"3,35567489","9,80023324",
07/02/2009 15.00,"3,42791749","9,27978684",
07/02/2009 16.00,"3,37734818","7,64317029",
07/02/2009 17.00,"3,50738485","12,12860757",
07/02/2009 18.00,"3,55795518","13,79897666",
07/02/2009 19.00,"3,43875464","15,30190617",
07/02/2009 20.00,"3,56156654","14,71656649",
07/02/2009 21.00,"3,52544576","15,8418282",
07/02/2009 22.00,"3,39360289","8,79438166",
07/02/2009 23.00,"3,37915437","12,1234184",
08/02/2009 0.00,"3,43333607","10,80737542",
08/02/2009 1.00,"3,55434279","6,97087094",
08/02/2009 2.00,"3,46945787","5,42380864",
08/02/2009 3.00,"3,41527516","9,01372248",
08/02/2009 4.00,"3,46945787","11,50044482",
08/02/2009 5.00,"3,53628189","18,41939158",
08/02/2009 6.00,"3,53628189","22,618004",
08/02/2009 7.00,"3,50377247","25,71861792",
08/02/2009 8.00,"3,41888755","17,8249699",
08/02/2009 9.00,"3,39721426","15,92099456",
08/02/2009 10.00,"3,46765168","17,11893139",
08/02/2009 11.00,"3,4622331","10,73209424",
08/02/2009 12.00,"3,52725195","10,61269749",
08/02/2009 13.00,"3,46397828","9,53342129",
08/02/2009 14.00,"3,52002718","6,63342397",
08/02/2009 15.00,"3,52725195","5,93516922",
08/02/2009 16.00,"3,4441722","4,63599963",
08/02/2009 17.00,"3,47306924","7,67431868",
08/02/2009 18.00,"3,5705975","14,05724962",
08/02/2009 19.00,"3,59226977","13,98457067",
08/02/2009 20.00,"3,4821002","17,15526704",
08/02/2009 21.00,"3,5146086","13,62505731",
08/02/2009 22.00,"3,5525366","11,08642034",
08/02/2009 23.00,"3,53808808","11,61594683",
09/02/2009 0.00,"3,46945787","8,71391514",
09/02/2009 1.00,,"5,72231773",
09/02/2009 2.00,"3,43333607",,
09/02/2009 3.00,"3,52363956","4,78136134",
09/02/2009 4.00,"3,57782126","4,54774362",
09/02/2009 5.00,"3,57782126","10,77492878",
09/02/2009 6.00,"3,55795518","16,67116776",
09/02/2009 7.00,"3,57962745","33,32545256",
09/02/2009 8.00,"3,68257327","29,1696632",
09/02/2009 9.00,"3,67715571","32,15737352",
09/02/2009 10.00,"3,67534952","25,7835112",
09/02/2009 11.00,"3,69702179","26,39091536",
09/02/2009 12.00,"3,74036735","24,3234124",
09/02/2009 13.00,"3,65548243","23,65629648",
09/02/2009 14.00,"3,6247792","20,97618872",
09/02/2009 15.00,"3,64645248","17,81848057",
09/02/2009 16.00,"3,622973","19,94309688",
09/02/2009 17.00,"3,65548243","21,07872928",
09/02/2009 18.00,"3,6247792","29,76928552",
09/02/2009 19.00,"3,74036735","26,47009128",
09/02/2009 20.00,"3,69160322","32,95295672",
09/02/2009 21.00,"3,55976137","21,24616312",
09/02/2009 22.00,"3,65367623","15,88205859",
09/02/2009 23.00,"3,66631856","13,17080435",
10/02/2009 0.00,"3,66812475","9,21489165",
10/02/2009 1.00,"3,57782126","8,80476382",
10/02/2009 2.00,"3,51099724","10,02216864",
10/02/2009 3.00,"3,68979804","8,49976541",
10/02/2009 4.00,"3,68799185","9,67174302",
10/02/2009 5.00,"3,62839158","31,2579496",
10/02/2009 6.00,"3,68618566","34,65058328",
10/02/2009 7.00,"3,84873175","50,21726512",
10/02/2009 8.00,"3,94445382","65,91761488",
10/02/2009 9.00,"3,87040402","70,14347904",
10/02/2009 10.00,"3,88485356","40,35731056",
10/02/2009 11.00,"3,77287677","37,9225124",
10/02/2009 12.00,"3,79274387","37,0957636",
10/02/2009 13.00,"3,68437946","25,96780888",
10/02/2009 14.00,"3,75662206","29,41367264",
10/02/2009 15.00,"3,73133741","25,34354088",
10/02/2009 16.00,"3,70966412","22,52586472",
10/02/2009 17.00,"3,76204064","25,22153616",
10/02/2009 18.00,"3,69882798","28,7530384",
10/02/2009 19.00,"3,64464629","20,73089824",
10/02/2009 20.00,"3,63561533","22,83086696",
10/02/2009 21.00,"3,58143364","19,80810968",
10/02/2009 22.00,"3,66270618","22,376614",
10/02/2009 23.00,"3,63380914","20,19486904",
11/02/2009 0.00,"3,61755545","8,47640268",
11/02/2009 1.00,,"7,06172344",
11/02/2009 2.00,"3,55614899",,
11/02/2009 3.00,"3,52002718","5,79629683",
11/02/2009 4.00,"3,62116681","7,04225546",
11/02/2009 5.00,"3,64825868","13,84050912",
11/02/2009 6.00,"3,57420887","34,78815168",
11/02/2009 7.00,"3,77648915","72,3187232",
11/02/2009 8.00,"4,32553389","96,71222952",
11/02/2009 9.00,"4,38152178","104,26835792",
11/02/2009 10.00,"3,85415033","47,80451232",
11/02/2009 11.00,"3,74578592","44,90636008",
11/02/2009 12.00,"3,76023444","44,89727808",
11/02/2009 13.00,"3,660901","26,18327216",
11/02/2009 14.00,"3,60310591","14,86322645",
11/02/2009 15.00,"3,65548243","21,34348392",
11/02/2009 16.00,"3,70063418","28,48438328",
11/02/2009 17.00,"3,62839158","28,651798",
11/02/2009 18.00,"3,63200396","25,47728528",
11/02/2009 19.00,"3,58504602","13,22921022",
11/02/2009 20.00,"3,50738485","15,98977685",
11/02/2009 21.00,"3,59949454","16,61925122",
11/02/2009 22.00,"3,53628189","12,62310048",
11/02/2009 23.00,"3,65367623","11,44463163",
12/02/2009 0.00,"3,55614899","7,07989318",
12/02/2009 1.00,"3,60852449","6,03640388",
12/02/2009 2.00,"3,53086331","5,9572337",
12/02/2009 3.00,"3,63561533","5,55489345",
12/02/2009 4.00,"3,5344757","5,2550842",
12/02/2009 5.00,"3,61033068","7,97931901",
12/02/2009 6.00,"3,65367623","13,70812033",
12/02/2009 7.00,"3,62116681","24,0417748",
12/02/2009 8.00,"3,69160322","23,60438568",
12/02/2009 9.00,"3,70244037","19,01122823",
12/02/2009 10.00,"3,68979804","22,19619768",
12/02/2009 11.00,"3,78913148","18,49077801",
12/02/2009 12.00,"3,76204064","17,52775714",
12/02/2009 13.00,"3,65187004","23,21112552",
12/02/2009 14.00,"3,72230645","29,52657624",
12/02/2009 15.00,"3,61394306","20,96322536",
12/02/2009 16.00,"3,68257327","21,4914536",
12/02/2009 17.00,"3,7331436","26,14562488",
12/02/2009 18.00,"3,63200396","26,10149592",
12/02/2009 19.00,"3,73675598","22,28833696",
12/02/2009 20.00,"3,6952156","17,15137038",
12/02/2009 21.00,"3,67173714","20,11831256",
12/02/2009 22.00,"3,73494979","14,5167013",
12/02/2009 23.00,"3,59949454","11,09550426",
13/02/2009 0.00,"3,6247792","16,43494781",
13/02/2009 1.00,,"7,85861636",
13/02/2009 2.00,"3,50377247",,
13/02/2009 3.00,"3,68076708","4,93321238",
13/02/2009 4.00,"3,65728862","4,63210489",
13/02/2009 5.00,"3,70424656","6,97736026",
13/02/2009 6.00,"3,69702179","20,19618832",
13/02/2009 7.00,"3,72050127","31,04898712",
13/02/2009 8.00,"3,74217354","28,63235296",
13/02/2009 9.00,"3,74217354","24,72185408",
13/02/2009 10.00,"3,79455006","20,25198048",
13/02/2009 11.00,"3,81260994","18,53231047",
13/02/2009 12.00,"3,79274387","18,58163242",
13/02/2009 13.00,"3,84873175","21,06964728",
13/02/2009 14.00,"3,82705846","21,60437632",
13/02/2009 15.00,"3,71869508","18,18967051",
13/02/2009 16.00,"3,76745921","23,96649936",
13/02/2009 17.00,"3,79274387","32,83227128",
13/02/2009 18.00,"3,74036735","23,60438568",
13/02/2009 19.00,"3,70605275","25,183908",
13/02/2009 20.00,"3,63742152","15,61858499",
13/02/2009 21.00,"3,60130073","12,10264834",
13/02/2009 22.00,"3,622973","6,37125435",
13/02/2009 23.00,"3,61394306","5,66780661",
14/02/2009 0.00,"3,69882798","6,25055362",
14/02/2009 1.00,"3,63380914","5,67819068",
14/02/2009 2.00,"3,63742152","3,34591587",
14/02/2009 3.00,"3,70244037","3,10321233",
14/02/2009 4.00,"3,622973","2,95525603",
14/02/2009 5.00,"3,660901","6,76710527",
14/02/2009 6.00,"3,6952156","10,05072245",
14/02/2009 7.00,"3,65367623","14,15588587",
14/02/2009 8.00,"3,62839158","19,23963384",
14/02/2009 9.00,"3,72050127","18,32595214",
14/02/2009 10.00,"3,67534952","27,20988232",
14/02/2009 11.00,"3,63380914","17,37461168",
14/02/2009 12.00,"3,61755545","16,47907294",
14/02/2009 13.00,"3,63922772","17,24612146",
14/02/2009 14.00,"3,63200396","11,22140181",
14/02/2009 15.00,"3,59407597","12,11823114",
14/02/2009 16.00,"3,65187004","6,22978547",
14/02/2009 17.00,"3,63922772","8,21293482",
14/02/2009 18.00,"3,60130073","17,65105055",
14/02/2009 19.00,"3,57420887","15,37718734",
14/02/2009 20.00,"3,53808808","12,26488919",
14/02/2009 21.00,"3,55795518","14,15069862",
14/02/2009 22.00,"3,64103391","11,62892549",
14/02/2009 23.00,"3,51099724","8,67887201",
15/02/2009 0.00,"3,55614899","7,95984911",
15/02/2009 1.00,,"7,93908479",
15/02/2009 2.00,"3,6428401",,
15/02/2009 3.00,"3,69702179","3,94812704",
15/02/2009 4.00,"3,71869508","4,65936045",
15/02/2009 5.00,"3,61574925","4,33229755",
15/02/2009 6.00,"3,67173714","6,28559484",
15/02/2009 7.00,"3,66993095","8,49457242",
15/02/2009 8.00,"3,76023444","7,19280634",
15/02/2009 9.00,"3,65187004","7,44719029",
15/02/2009 10.00,"3,77107058","8,65421103",
15/02/2009 11.00,"3,76565302","8,93844513",
15/02/2009 12.00,"3,78732529","9,65227503",
15/02/2009 13.00,"3,76745921","10,32326849",
15/02/2009 14.00,"3,78732529","8,86836077",
15/02/2009 15.00,"3,67173714","6,21421223",
15/02/2009 16.00,"3,52725195","6,49974266",
15/02/2009 17.00,"3,53628189","10,16753035",
15/02/2009 18.00,"3,59588216","7,4160419",
15/02/2009 19.00,"3,5705975","12,78273718",
15/02/2009 20.00,"3,61213687","9,39659474",
15/02/2009 21.00,"3,12088621","12,53095355",
15/02/2009 22.00,"2,88429133","11,56144527",
15/02/2009 23.00,"3,29065707","7,88717017",
16/02/2009 0.00,"3,2653714","6,2077229",
16/02/2009 1.00,"2,8012126","7,03057314",
16/02/2009 2.00,"2,833721","4,84236179",
16/02/2009 3.00,"3,35928728","3,796276",
16/02/2009 4.00,"3,01071561","5,06689178",
16/02/2009 5.00,"3,39540807","7,26419086",
16/02/2009 6.00,"3,36651103","12,66852769",
16/02/2009 7.00,"3,28523849","16,88011686",
16/02/2009 8.00,"3,3737358","26,8737336",
16/02/2009 9.00,"3,61394306","39,826482",
16/02/2009 10.00,"3,57420887","29,68492808",
