,Provincia di TARANTO,,,,,
17/10/2008 18.00,"8,706735","22,409118","2,449688","18,665998","0,268068","73,328518"
17/10/2008 19.00,"6,149966","21,921463","2,505517","18,092335","0,236993","70,206468"
17/10/2008 20.00,"5,449384","20,806059","2,288969","17,308423","0,172961","62,62666"
17/10/2008 21.00,"6,186079","22,393553","2,664544","18,320756","0,204526","62,169386"
17/10/2008 22.00,"6,312473","17,71408","2,70853","13,570548","0,188499","62,422095"
17/10/2008 23.00,"5,680503","11,457474","2,29912","7,937787","0,113017","57,664818"
18/10/2008 0.00,"5,052146","11,006125","2,61379","7,003317","0,103694","69,726469"
18/10/2008 1.00,"9,423817","2,190847","6,06885","0,098537","70,848253",
18/10/2008 2.00,"5,048534","7,351251","2,914925","2,883871","0,079384","70,757341"
18/10/2008 3.00,"5,200206","3,722318","2,378634","0,464639","69,504507",
18/10/2008 4.00,"6,027184","4,29558","2,234832","0,93966","0,129389",
18/10/2008 5.00,"5,868289","4,783243","2,361716","1,508128","0,119586","73,44854"
18/10/2008 6.00,"5,174928","17,221228","2,816803","12,911229","0,174916","44,872835"
18/10/2008 7.00,"5,593833","11,34334","2,782967","7,081191","0,220607","51,63451"
18/10/2008 8.00,"5,741895","21,254806","3,682991","15,618585","0,382609","49,574514"
18/10/2008 9.00,"5,741895","18,806131","3,760812","13,048801","0,385714","53,180836"
18/10/2008 10.00,"6,052463","10,959437","3,222829","6,022127","0,313133","72,086316"
18/10/2008 11.00,"6,211359","12,134494","3,830175","6,266127","0,311824","82,833238"
18/10/2008 12.00,"6,511092","11,089133","3,674532","5,45885","0,246353","83,277521"
18/10/2008 13.00,"5,951347","10,546997","3,552726","5,103233","0,195514","83,186791"
18/10/2008 14.00,"6,496648","15,83606","4,058565","9,619828","0,199764","76,265021"
18/10/2008 15.00,"5,954959","6,292921","2,652701","2,227149","0,140015","71,108367"
18/10/2008 16.00,"5,46744","8,051619","3,099329","3,301787","0,144429","65,997077"
18/10/2008 17.00,"5,767174","7,517265","2,957219","2,985106","0,194778","63,004493"
18/10/2008 18.00,"5,117148","15,496254","3,026582","10,86319","0,244474","49,767969"
18/10/2008 19.00,"5,019644","25,864255","3,175459","21,009934","0,368386","38,371311"
18/10/2008 20.00,"4,026549","32,831603","3,66438","27,231946","0,401817","30,586322"
18/10/2008 21.00,"4,698243","20,850149","3,116247","16,083225","0,305531","34,132594"
18/10/2008 22.00,"5,127982","12,751855","2,588413","8,78919","0,182436","39,32125"
18/10/2008 23.00,"4,14572","7,543205","2,541044","3,649616","0,173282","39,97234"
19/10/2008 0.00,"4,802968","7,755907","2,493675","3,935148","0,154155","55,685119"
19/10/2008 1.00,"4,535736","5,398008","2,312655","1,910468","0,148598","65,564796"
19/10/2008 2.00,"4,586294","3,341006","2,554578","0,192085","0,162003","60,637627"
19/10/2008 3.00,"4,961863","2,75218","2,64255","0,010384","0,141322","58,481569"
19/10/2008 4.00,"4,514068","4,194415","2,559653","0,905915","0,162739","48,403088"
19/10/2008 5.00,"6,301639","16,297782","2,070731","13,134458","0,26025","46,619278"
19/10/2008 6.00,"4,756022","4,19701","2,263593","0,994171","0,154057","59,299439"
19/10/2008 7.00,"3,687091","3,377322","2,158703","0,622979","0,186833","53,851933"
19/10/2008 8.00,"4,405731","8,168347","2,607023","4,176552","0,296785","55,567714"
19/10/2008 9.00,"4,134887","4,985571","2,957219","0,59702","0,183172","65,009767"
19/10/2008 10.00,"4,329894","6,518595","3,148391","1,697617","0,216847","62,187959"
19/10/2008 11.00,,,,,,
19/10/2008 12.00,,,,,,
19/10/2008 13.00,,,,,,
19/10/2008 14.00,,,,,,
19/10/2008 15.00,,,,,,
19/10/2008 16.00,,,,,,
19/10/2008 17.00,,,,,,
19/10/2008 18.00,,,,,,
19/10/2008 19.00,,,,,,
19/10/2008 20.00,,,,,,
19/10/2008 21.00,,,,,,
19/10/2008 22.00,,,,,,
19/10/2008 23.00,,,,,,
20/10/2008 0.00,,,,,,
20/10/2008 1.00,,,,,,
20/10/2008 2.00,,,,,,
20/10/2008 3.00,,,,,,
20/10/2008 4.00,,,,,,
20/10/2008 5.00,,,,,,
20/10/2008 6.00,,,,,,
20/10/2008 7.00,,,,,,
20/10/2008 8.00,,,,,,
20/10/2008 9.00,,,,,,
20/10/2008 10.00,,,,,,
20/10/2008 11.00,,,,,,
20/10/2008 12.00,,,,,,
20/10/2008 13.00,,,,,,
20/10/2008 14.00,,,,,,
20/10/2008 15.00,,,,,,
20/10/2008 16.00,"42,369535","25,15835","5,017573",0,"83,600397",
20/10/2008 17.00,"7,317532","0,624264","6,772296",0,"81,2909",
20/10/2008 18.00,"12,632532","1,265446","10,699657","0,002081","71,096358",
20/10/2008 19.00,"13,74015","2,035204","10,626969","0,00084","66,866975",
20/10/2008 20.00,0,"10,207191","2,040279","7,083786","0,00048","58,664373"
20/10/2008 21.00,0,"11,654615","2,694995","7,527659","0,002627","51,110186"
20/10/2008 22.00,0,"18,730908","2,997823","14,144207","0,011089","43,668057"
20/10/2008 23.00,0,"11,631269","2,970754","7,081191","0,001427","48,80602"
21/10/2008 0.00,0,"22,899373","2,982597","18,338932","0,011901","27,200149"
21/10/2008 1.00,0,"24,092595","3,297266","19,050168","0,003678","25,643131"
21/10/2008 2.00,0,"25,114616","3,363246","19,971643","0,004195","27,552366"
21/10/2008 3.00,0,"12,967153","3,067185","8,270042","0,0048","50,643216"
21/10/2008 4.00,0,"10,269445","3,075643","5,557488","0,004702","42,760811"
21/10/2008 5.00,0,"29,975667","6,406745","20,166323","0,034319","21,265642"
21/10/2008 6.00,0,"41,251572","5,633604","32,63627","0,048502","14,398586"
21/10/2008 7.00,0,"33,067656","4,422296","26,305258","0,05059","30,497585"
21/10/2008 8.00,0,"48,685829","10,737678","32,244329","0,084946","44,164371"
21/10/2008 9.00,0,"28,419299","7,215414","17,368122","0,040503","52,659164"
21/10/2008 10.00,0,"18,684217","4,958587","11,089015","0,006039","63,060513"
21/10/2008 11.00,0,"11,504165","3,5781","6,022127","0,010298","79,097499"
21/10/2008 12.00,0,"18,902107","4,83678","11,493956","0,02403","70,612029"
21/10/2008 13.00,"0,794476","22,639972","5,373072","14,411564","0,084472","72,361162"
21/10/2008 14.00,"5,78523","23,384448","5,367998","15,164332","0,110835","78,84266"
21/10/2008 15.00,,,,,,
21/10/2008 16.00,"14,152587","1,238378","12,262294","0,425116","86,311064",
21/10/2008 17.00,"0,678916","26,56462","1,238378","24,682925","0,498725","79,081738"
21/10/2008 18.00,"0,218481","36,63692","1,311124","34,650583","0,585412","62,468795"
21/10/2008 19.00,"0,014445","26,460874","1,375412","24,36884","0,497274","61,011868"
21/10/2008 20.00,"0,016251","28,702044","1,241763","26,816621","0,547153","38,288678"
21/10/2008 21.00,"0,182368","37,749724","2,806653","33,469521","0,577502","32,381163"
21/10/2008 22.00,"0,104727","18,826884","1,084427","17,176037","0,459256","58,368274"
21/10/2008 23.00,"0,009028","15,291331","0,879722","13,952123","0,396543","56,882957"
22/10/2008 0.00,"0,005417","12,510617","0,63949","11,538081","0,405099","55,051647"
22/10/2008 1.00,"11,937353","0,808668","10,704845","0,396382","39,009052",
22/10/2008 2.00,"0,265427","0,500663","25,195115",,,
22/10/2008 3.00,"0,106532","23,667193","0,893257","22,313001","51,937732",
22/10/2008 4.00,"0,023473","24,414251","0,627648","23,468117","0,301391",
22/10/2008 5.00,"0,014445","24,655488","0,713929","23,577138","0,243353","49,151495"
22/10/2008 6.00,"0,126394","73,766719","12,777959","54,212099","0,456318","15,885762"
22/10/2008 7.00,"0,200424","34,219368","1,126722","32,514287","0,363861","55,319816"
22/10/2008 8.00,"0,258205","89,47827","26,300302","49,186754","0,461235","29,52582"
22/10/2008 9.00,"0,467657","119,785975","44,606983","51,426872","0,462202","7,676201"
22/10/2008 10.00,"0,068614","60,628371","12,431149","41,596782","0,372405","39,787383"
22/10/2008 11.00,"1,359637","26,455674","3,170384","21,609557","0,306953","75,903828"
22/10/2008 12.00,"17,861265","44,509562","6,560697","34,474068","0,572554","66,455766"
22/10/2008 13.00,"38,882379","46,431656","7,20188","35,413737","0,686855","69,038413"
22/10/2008 14.00,"32,606017","39,81193","5,68605","31,11518","0,636717","77,878714"
22/10/2008 15.00,"9,450654","23,493394","2,782967","19,239633","0,374018","92,659913"
22/10/2008 16.00,"16,785106","26,139218","2,412469","22,45577","0,445435","85,780967"
22/10/2008 17.00,"11,422394","25,029017","1,608877","22,577775","0,368213","81,093496"
22/10/2008 18.00,"0,651832","22,383172","0,646258","21,407076","0,270035","72,86231"
22/10/2008 19.00,"0,545299","41,824827","1,490453","39,566909","0,465669","46,756995"
22/10/2008 20.00,"0,068614","37,230941","1,245146","35,346245","0,431168","39,287894"
22/10/2008 21.00,"0,090281","33,661677","1,683315","31,102197","0,402473","31,567024"
22/10/2008 22.00,"0,063197","43,051737","2,963987","38,533815","0,375711","14,801486"
22/10/2008 23.00,"0,296123","46,945279","1,867718","44,112055","0,48985","24,640724"
23/10/2008 0.00,"0,059586","19,387164","0,839119","18,113097","0,340727","51,126384"
23/10/2008 1.00,"0,025279","15,286143","1,072585","13,651017","0,28938","65,422993"
23/10/2008 2.00,"0,009028","11,994421","0,646258","11,011139","0,250447","56,483898"
23/10/2008 3.00,"0,005417","9,802535","0,619189","8,859275","0,277934","63,352004"
23/10/2008 4.00,"0,023473","9,268181","0,669942","8,24668","0,251737","66,059177"
23/10/2008 5.00,"0,158895","20,619294","0,778217","19,439515","0,223282","65,808767"
23/10/2008 6.00,"0,164312","21,309277","1,216385","19,457678","0,254154","67,113618"
23/10/2008 7.00,"0,088476","36,050703","2,612098","32,067814","0,377564","52,427182"
23/10/2008 8.00,"0,312374","51,90489","4,231126","45,44887","0,604072","48,212107"
23/10/2008 9.00,0,"28,865463","2,867556","24,485645","0,402149","71,987899"
23/10/2008 10.00,"0,321401","16,904767","2,113025","13,674381","0,256815","75,941727"
23/10/2008 11.00,"0,045141","7,696248","1,22146","5,827445","0,146786","91,189896"
23/10/2008 12.00,"0,344875","4,674297","0,856038","3,364086","0,15146","95,222247"
23/10/2008 13.00,"0,229314","4,101033","0,793441","2,886466","0,154605","98,384222"
23/10/2008 14.00,"14,807947","5,099703","1,042133","3,504254","0,183139","101,46905"
23/10/2008 15.00,"1,776856","2,195922","0,924085","0,178706","98,914836",
23/10/2008 16.00,"4,765084","1,475227","2,504892","92,44515",,
23/10/2008 17.00,,,,,,
23/10/2008 18.00,"21,241841","1,818656","18,466121","0,557486","85,428792",
23/10/2008 19.00,"28,289607","2,140094","25,025556","0,460421","80,146711",
23/10/2008 20.00,"23,763157","2,123176","20,521934","0,315143","74,246954",
23/10/2008 21.00,"19,239308","1,989526","16,200039","0,235916","67,812626",
23/10/2008 22.00,"21,36117","2,087649","18,172796","0,220246","51,879098",
23/10/2008 23.00,"28,460807","2,10795","25,246199","0,204176","38,896853",
24/10/2008 0.00,"18,863199","2,070731","15,699055","0,187784","47,065121",
24/10/2008 1.00,"25,132761","2,099492","21,928824","0,153955","30,278494",
24/10/2008 2.00,"0,094656","40,029733",,,,
24/10/2008 3.00,"24,198941","2,097798","20,996971","53,867854",,
24/10/2008 4.00,"33,936624","2,079189","30,769929","0,214759",,
24/10/2008 5.00,"34,045548","2,123176","30,811477","0,182275","36,8593",
24/10/2008 6.00,"28,813572","2,114718","25,58883","0,138142","47,452011",
24/10/2008 7.00,"57,520817","10,243683","41,843372","0,180634","31,396971",
24/10/2008 8.00,"134,791941","43,114849","68,732709","0,298759","6,719974",
24/10/2008 9.00,"126,548396","44,659424","58,113518","0,288095","15,95852",
24/10/2008 10.00,"30,167611","4,821554","22,790618","0,106887","59,504648",
24/10/2008 11.00,"11,818034","2,104567","8,597105","0,094501","87,525359",
24/10/2008 12.00,"14,028078","2,639167","9,988423","0,088676","83,190482",
24/10/2008 13.00,"27,272767","4,882459","19,800327","0,17481","72,977735",
24/10/2008 14.00,"24,782579","4,068715","18,556977","0,159799","79,864779",
24/10/2008 15.00,"11,032065","2,074114","7,857318","0,048376","92,065859",
24/10/2008 16.00,"11,45488","2,187464","8,106511","94,186308",,
24/10/2008 17.00,"10,757107","2,040279","7,634084","0,477517","89,20864",
24/10/2008 18.00,"2,942117","12,238253","2,109642","9,009829","0,408774","81,116342"
24/10/2008 19.00,"2,582047","10,196815","2,106258","6,972169","0,366229","74,899364"
24/10/2008 20.00,"2,470099","9,174798","2,087649","5,977998","0,36349","60,885605"
24/10/2008 21.00,"2,368984","11,021689","2,101183","7,805403","0,416188","60,037149"
24/10/2008 22.00,"2,816779","13,221359","2,141786","9,944297","0,437299","58,348423"
24/10/2008 23.00,"2,53149","13,174669","2,129942","9,915744","0,474366","61,592414"
25/10/2008 0.00,"2,780666","17,968286","2,101183","14,756796","0,459379","68,513491"
25/10/2008 1.00,"2,173976","14,474237","2,097798","11,265527","0,408291","44,765008"
25/10/2008 2.00,"3,065955","6,832463","2,074114","3,654809","0,371708","47,387993"
25/10/2008 3.00,"3,008175","7,265651","2,10795","4,036383","0,393465","69,404157"
25/10/2008 4.00,"3,073178","8,357703","2,077498","5,175914","0,334884","75,678349"
25/10/2008 5.00,"3,149014","6,038713","2,02167","2,940977","0,295481","71,756119"
25/10/2008 6.00,"3,163459","7,410913","1,71715","4,781361","0,311758","66,139733"
25/10/2008 7.00,"3,365689","9,211113","1,982759","6,175276","0,332386","61,958755"
25/10/2008 8.00,"3,701536","10,142342","2,102875","6,922851","0,345199","61,236966"
25/10/2008 9.00,"3,282631","8,043835","2,070731","4,872212","0,294675","65,545945"
25/10/2008 10.00,"3,492083","7,055542","2,082573","3,865064","0,282427","75,606173"
25/10/2008 11.00,"3,596809","6,81171","2,211148","3,423786","0,300719","82,269854"
25/10/2008 12.00,"3,925434","6,417431","2,091032","3,213531","0,309018","83,343"
25/10/2008 13.00,"4,438233","6,915469","2,263593","3,447148","0,308534","84,382136"
25/10/2008 14.00,"4,57546","8,150188","2,488599","4,337488","0,307004","87,389157"
25/10/2008 15.00,"4,914918","6,451151","2,08934","3,24987","0,293548","93,607512"
25/10/2008 16.00,"4,92214","5,525112","2,057196","2,372511","0,296045","95,008884"
25/10/2008 17.00,"4,705465","7,078887","2,102875","3,857276","0,292742","90,373042"
25/10/2008 18.00,"4,539348","8,89984","2,087649","5,702849","0,285893","86,769509"
25/10/2008 19.00,"4,297394","8,020492","1,745911","5,347233","0,265829","79,284614"
25/10/2008 20.00,"3,394579","9,317466","1,730684","6,668467","0,267199","68,023219"
25/10/2008 21.00,"3,654589","7,779253","1,938772","4,809915","0,251889","74,735933"
25/10/2008 22.00,"3,611255","6,956972","1,840649","4,137618","0,248102","72,517433"
25/10/2008 23.00,"4,185444","8,762361","2,001368","5,697659","0,232228","58,065133"
26/10/2008 0.00,"4,351562","7,781847","1,889711","4,887787","0,219818","63,004695"
26/10/2008 1.00,"7,667715","1,71715","5,03834","0,235048","64,878634",
26/10/2008 2.00,"4,4599","0,233838","68,111734",,,
26/10/2008 3.00,"4,156554","8,365488","1,89817","5,45885","68,986061",
26/10/2008 4.00,"4,48879","18,953987","2,055505","15,813263","0,180576",
26/10/2008 5.00,"4,579071","16,65056","2,126559","13,399232","0,161769","56,396436"
26/10/2008 6.00,"4,593516","20,012311","2,2416","16,5868","0,174144","46,650203"
26/10/2008 7.00,"4,57546","25,578927","3,726977","19,878203","0,205002","39,032576"
26/10/2008 8.00,"4,709076","28,035387","5,087164","20,249398","0,223238","41,608978"
26/10/2008 9.00,"4,57546","10,83752","2,114718","7,60034","0,180332","59,000072"
26/10/2008 10.00,"5,254375","12,144871","2,370174","8,516637","0,201582","63,675153"
26/10/2008 11.00,"5,994683","9,496449","2,055505","6,349189","0,220958","76,221011"
26/10/2008 12.00,"6,742212","8,777924","2,087649","5,58085","0,209559","82,647721"
26/10/2008 13.00,"7,005834","8,777924","2,067348","5,611999","0,218597","84,56811"
26/10/2008 14.00,"6,489425","8,876494","2,113025","5,640551","0,234554","87,420823"
26/10/2008 15.00,"6,87944","8,881684","2,082573","5,692467","0,240498","91,596416"
26/10/2008 16.00,"7,208064","8,876494","2,075806","5,697659","0,228366","88,678391"
26/10/2008 17.00,"6,984167","8,137219","2,109642","4,905957","0,178866","84,672927"
26/10/2008 18.00,"7,28029","8,676761","1,728993","6,029915","0,164619","80,384359"
26/10/2008 19.00,"6,987778","8,980253","1,930314","6,024723","0,175692","77,247202"
26/10/2008 20.00,"7,301957","8,666385","2,019978","5,573063","0,160385","75,664346"
26/10/2008 21.00,"7,222509","9,740278","1,796664","6,99034","0,181798","65,87863"
26/10/2008 22.00,"7,045558","19,646565","2,082573","16,464801","0,198732","47,153759"
26/10/2008 23.00,"7,157508","20,346929","2,119792","17,108548","0,230402","47,634217"
27/10/2008 0.00,"7,536689","10,230536","2,118101","6,987744","0,248639","55,202826"
27/10/2008 1.00,"12,723322","2,094415","9,518593","0,231704","51,804365",
27/10/2008 2.00,"6,292921","2,106258","3,065574","0,214363","61,493441",
27/10/2008 3.00,"6,119127","1,977683","3,088935","0,207688","66,289664",
27/10/2008 4.00,"5,403197","1,725609","2,759276","0,217049","63,583962",
27/10/2008 5.00,"13,849095","2,118101","10,6088","0,234472","37,916553",
27/10/2008 6.00,"17,234198","2,045354","14,107864","0,258898","37,829449",
27/10/2008 7.00,"39,622567","7,132517","28,706328","0,262316","20,382755",
27/10/2008 8.00,"90,977548","30,950989","43,551381","0,388427","7,850343",
27/10/2008 9.00,"131,482103","49,301652","55,927891","0,409431","11,214771",
27/10/2008 10.00,"33,24664","6,24941","23,68096","0,284298","55,450527",
27/10/2008 11.00,"36,566886","7,176503","25,58105","0,648707","60,175984",
27/10/2008 12.00,"38,190708","7,533467","26,658269","0,456815","64,079383",
27/10/2008 13.00,"31,692852","6,088693","22,372713","0,476109","73,479903",
27/10/2008 14.00,"15,283548","3,092562","10,549102","0,261258","90,080235",
27/10/2008 15.00,"8,427742","2,079189","5,243404","0,171214","96,214344",
27/10/2008 16.00,"9,055476","2,113025","5,819659","0,14907","97,737306",
27/10/2008 17.00,"15,672641","2,118101","12,433609","0,17789","86,078842",
27/10/2008 18.00,"50,867324","2,627324","46,871339","0,306361","38,531729",
27/10/2008 19.00,"40,14395","2,209456","36,781678","0,300906","52,73529",
27/10/2008 20.00,"50,128049","2,226374","46,746755","0,433612","38,141129",
27/10/2008 21.00,"59,357331","2,524125","55,525549","0,536193","25,792617",
27/10/2008 22.00,"57,414471","2,591797","53,47751","0,478064","27,056988",
27/10/2008 23.00,"43,267047","2,129942","40,028961","0,396323","35,786549",
28/10/2008 0.00,"22,183443","1,89817","19,286363","0,159328","54,390284",
28/10/2008 1.00,"11,413376","1,334809","9,373232","0,070098","62,217506",
28/10/2008 2.00,"0,048903","66,051499",,,,
28/10/2008 3.00,"10,975","1,377103","8,869659","59,925552",,
28/10/2008 4.00,"14,676565","1,69854","12,080585","0,251454",,
28/10/2008 5.00,"18,881357","1,493836","16,602374","0,244925","50,412334",
28/10/2008 6.00,"24,162631","2,080881","20,986589","0,247782","40,29469",
28/10/2008 7.00,"27,939424","2,10795","24,724454","0,288834","38,82204",
28/10/2008 8.00,"63,660691","15,535549","39,868029","0,424068","22,613464",
28/10/2008 9.00,"60,28595","12,886236","40,555909","0,500541","24,447508",
28/10/2008 10.00,"36,17001","6,971799","25,497991","0,295934","39,768151",
28/10/2008 11.00,"15,161634","3,268507","10,157146","0,14356","66,545104",
28/10/2008 12.00,"10,897179","2,458147","7,133106","0,0981","78,231513",
28/10/2008 13.00,"9,898509","2,535969","6,014339","0,060191","81,578799",
28/10/2008 14.00,"10,303168","2,544427","6,406297","0,061251","81,165977",
28/10/2008 15.00,"7,66512","2,129942","4,402382","0,061904","82,441002",
28/10/2008 16.00,"7,621024","2,05212","4,477659","0,068229","81,031974",
28/10/2008 17.00,"8,323984","1,940464","5,352424","0,092142","74,941077",
28/10/2008 18.00,"8,57819","1,808505","5,809276","0,068883","69,8721",
28/10/2008 19.00,"6,124314","1,492144","3,839105","0,03485","73,065079",
28/10/2008 20.00,"3,3436","1,333118","1,300468","0,032442","76,475972",
28/10/2008 21.00,"2,02328","1,262062","0,321872","0,005591","74,226407",
28/10/2008 22.00,"2,08813","1,522597","0,233616","0,000409","70,9089",
28/10/2008 23.00,"1,359229","1,256987","0,083065","0,002734","73,273518",
29/10/2008 0.00,"0,274959","1,224843",0,"0,004122","76,295965",
29/10/2008 1.00,0,"1,234994",0,"0,006529","78,829776",
29/10/2008 2.00,0,"1,243454",0,"0,008855","79,173572",
29/10/2008 3.00,0,"1,236686",0,"0,007344","78,961061",
29/10/2008 4.00,0,"1,228228",0,"0,008283","78,804076",
29/10/2008 5.00,"0,29571","1,233303",0,"0,00963","76,696595",
29/10/2008 6.00,"2,705489","1,551357","0,999362","0,027463","63,944977",
29/10/2008 7.00,"5,302033","1,524288","2,966934","0,060191","56,492414",
29/10/2008 8.00,"11,639049","1,974299","8,617871","0,085001","47,418339",
29/10/2008 9.00,"4,70283","1,852492","1,863745","0,043418","60,370276",
29/10/2008 10.00,"4,116597","2,226374","0,799489","0,003551","67,556188",
29/10/2008 11.00,"4,420089","2,131634","1,15251","67,211053",,
29/10/2008 12.00,"4,456405","2,464915","0,879958","0,244211","65,589514",
29/10/2008 13.00,"0,027085","2,824812","2,170544","0,142765","0,169174","66,607364"
29/10/2008 14.00,"0,171534","3,024545","2,30758","0,096042","0,154969","67,45061"
29/10/2008 15.00,"0,055975","2,632858","2,192539","0,036339","0,183861","66,813109"
29/10/2008 16.00,"0,075837","2,586167","2,102875","0,101235","0,256249","65,777664"
29/10/2008 17.00,"0,070419","6,640509","2,197614","3,301787","0,292042","60,722215"
29/10/2008 18.00,"0,084865","7,410913","2,045354","4,277786","0,297019","63,472581"
29/10/2008 19.00,"0,066808","2,993418","1,54628","0,708639","0,205128","72,853931"
29/10/2008 20.00,"0,072225","0,817093","1,404172",0,"0,185225","76,965962"
29/10/2008 21.00,"0,054168","0,261988","1,350035",0,"0,191807","78,357395"
29/10/2008 22.00,"0,072225","0,775591","1,343268",0,"0,230729","80,615081"
29/10/2008 23.00,"0,095699","0,075224","1,224843",0,"0,200875","82,003797"
30/10/2008 0.00,"0,189591",0,"1,256987",0,"0,182416","77,669803"
30/10/2008 1.00,0,"1,246838",0,"0,164841","75,068298",
30/10/2008 2.00,"0,790865","0,158019","73,527977",,,
30/10/2008 3.00,"0,940732",0,"1,228228",0,"71,390755",
30/10/2008 4.00,"1,269356",0,"1,229919",0,"0,0805",
30/10/2008 5.00,"0,904619","0,440972","1,234994","0,012979","0,059995","64,726298"
30/10/2008 6.00,"1,215187","3,63931","1,231611","1,76251","0,094867","61,847953"
30/10/2008 7.00,"1,195325","6,409649","1,407556","4,277786","0,109815","59,985559"
30/10/2008 8.00,"1,45353","15,138288","2,248367","11,699019","0,266719","59,299199"
30/10/2008 9.00,"1,301858","26,60873","4,32079","19,997607","0,375083","43,239032"
30/10/2008 10.00,"1,307274","23,008319","4,085632","16,755522","0,370972","50,540713"
30/10/2008 11.00,"1,408389","11,80247","2,788043","7,53285","0,246158","63,082298"
30/10/2008 12.00,"1,473392","9,244835","2,635783","5,207062","0,249868","66,678209"
30/10/2008 13.00,"1,475198","15,223889","3,145006","10,408924","0,261963","59,22732"
30/10/2008 14.00,"1,565479","13,006062","2,799885","8,719104","0,23729","59,205615"
30/10/2008 15.00,"1,477003","8,292856","2,598563","4,311531","0,206005","65,572718"
30/10/2008 16.00,"1,408389","7,156706","2,062272","3,997445","0,193831","64,955544"
30/10/2008 17.00,"1,830906","10,583313","2,104567","7,361531","0,199555","61,531904"
30/10/2008 18.00,"1,455336","10,368015","1,974299","7,345955","0,208183","60,867249"
30/10/2008 19.00,"1,708124","14,160369","1,962457","11,159099","0,276717","53,690358"
30/10/2008 20.00,"1,224216","13,685677","1,581808","11,268119","0,325175","51,322015"
30/10/2008 21.00,"2,34551","24,077032","2,131634","20,823057","0,583428","40,547855"
30/10/2008 22.00,"3,492083","28,927719","3,847092","23,04501","0,634706","36,299523"
30/10/2008 23.00,"3,734037","56,669996","10,106656","41,202241","0,778467","18,621116"
31/10/2008 0.00,"3,051511","22,961628","2,101183","19,753598","0,52868","42,379047"
31/10/2008 1.00,"2,336482","17,229011","1,884636","14,349273","0,45547","37,761759"
31/10/2008 2.00,"1,939244","21,278151","2,316038","17,739313","0,4362","24,696584"
31/10/2008 3.00,"1,422835","11,509353","2,040279","8,38685","0,362828","40,680804"
31/10/2008 4.00,"1,383111","6,733892","1,932005","3,774213","0,341381","53,039269"
31/10/2008 5.00,"1,235049","8,419961","2,075806","5,240807","0,332834","56,167191"
31/10/2008 6.00,"1,253106","16,795821","2,544427","12,903436","0,350813","50,78486"
31/10/2008 7.00,"1,235049","44,449907","7,085148","33,609691","0,399353","32,086423"
31/10/2008 8.00,"1,260328","45,710565","7,704336","33,921172","0,507717","22,51136"
31/10/2008 9.00,"1,343387","49,082702","10,218306","33,438373","0,528923","30,249826"
31/10/2008 10.00,"1,153796","27,555513","5,234348","19,543355","0,385807","51,024958"
31/10/2008 11.00,"1,354221","20,025274","3,906306","14,045571","0,331544","58,059429"
31/10/2008 12.00,"1,383111","14,897051","3,386931","9,710678","0,282119","63,458038"
31/10/2008 13.00,"1,457141","9,683213","2,826954","5,352424","0,232129","70,750225"
31/10/2008 14.00,"1,265745","11,239582","2,754208","7,021489","0,227856","69,943143"
31/10/2008 15.00,"1,287412","9,104762","2,27036","5,627574","0,119572","67,070224"
31/10/2008 16.00,"0,901008","10,62741","2,079189","7,444595","0,105946","62,121947"
31/10/2008 17.00,"1,455336","12,601405","2,067348","9,438127","0,106212","58,375474"
31/10/2008 18.00,"1,523949","13,078692","2,063963","9,920934","0,135536","56,057324"
31/10/2008 19.00,"1,401167","8,969876","1,847417","6,141531","0,061809","54,519141"
31/10/2008 20.00,"1,399361","6,614569","1,438008","4,412764","0,029994","53,61303"
31/10/2008 21.00,"1,415612","9,737686","1,446466","7,525062","0,058351","48,809909"
31/10/2008 22.00,"2,224533","7,950453","1,549666","5,578254","0,051586","49,869273"
31/10/2008 23.00,"2,004247","3,84942","1,236686","1,959786","0,020431","55,714145"
01/11/2008 0.00,"2,780666","0,61736","1,226535",0,"0,004297","61,921191"
01/11/2008 1.00,"0,160824","1,251912",0,"0,000508","60,178176",
01/11/2008 2.00,"3,593198",0,"52,382757",,,
01/11/2008 3.00,"3,253741","0,049286","1,228228",0,"51,086004",
01/11/2008 4.00,"3,463193","0,028533","1,224843",0,"0,148251",
01/11/2008 5.00,"3,506528","0,689991","1,262062",0,"0,125449","53,278092"
01/11/2008 6.00,"3,715982","1,784638","1,231611","0,27515","0,136406","54,971309"
01/11/2008 7.00,"4,344339","2,612107","1,241763","0,719021","0,14116","56,62241"
01/11/2008 8.00,"3,961546","3,278751","1,28744","1,308255","0,149379","54,233994"
01/11/2008 9.00,"3,531807","4,599071","1,903245","1,682042","0,135762","51,330992"
01/11/2008 10.00,"3,416247","3,333224","2,070731","0,438682","0,096846","51,13546"
01/11/2008 11.00,"4,207111","2,954508","2,102875","0,212851","0,103776","53,253652"
01/11/2008 12.00,"3,950712","3,496644","2,009826","0,542511","0,186683","61,870377"
01/11/2008 13.00,"4,532125","8,189098","2,475064","4,397191","0,324136","67,877359"
01/11/2008 14.00,"6,846939","7,509483","2,179005","4,171362","0,402613","77,105117"
01/11/2008 15.00,"4,636851","5,639245","1,915088","2,704765","0,415342","80,544457"
01/11/2008 16.00,"4,156554","4,484938","1,745911","1,809234","0,407285","82,228157"
01/11/2008 17.00,"4,737966","8,858336","1,833883","6,050681","0,430329","71,206761"
01/11/2008 18.00,"4,857138","14,367886","1,867718","11,512123","0,464329","63,309671"
